Date,AVANTIFEED.NS
2015-12-15,133.44618225097656
2015-12-16,131.19216918945312
2015-12-17,136.26365661621094
2015-12-18,141.27589416503906
2015-12-21,138.11729431152344
2015-12-22,134.3358917236328
2015-12-23,137.27203369140625
2015-12-24,134.2765655517578
2015-12-28,133.8317108154297
2015-12-29,132.51193237304688
2015-12-30,131.65184020996094
2015-12-31,130.4062042236328
2016-01-01,126.8027572631836
2016-01-04,122.75444793701172
2016-01-05,125.77955627441406
2016-01-06,127.30694580078125
2016-01-07,124.87500762939453
2016-01-08,126.1206283569336
2016-01-11,123.79246520996094
2016-01-12,118.70614624023438
2016-01-13,116.83768463134766
2016-01-14,117.7274169921875
2016-01-15,114.03499603271484
2016-01-18,102.9280776977539
2016-01-19,102.54252624511719
2016-01-20,104.0105972290039
2016-01-21,104.7372055053711
2016-01-22,111.38060760498047
2016-01-25,117.03045654296875
2016-01-27,113.07112121582031
2016-01-28,110.57984161376953
2016-01-29,116.71905517578125
2016-02-01,127.18832397460938
2016-02-02,123.55525207519531
2016-02-03,122.57649993896484
2016-02-04,121.65711212158203
2016-02-05,122.91755676269531
2016-02-08,124.6970443725586
2016-02-09,124.47461700439453
2016-02-10,120.96014404296875
2016-02-11,113.54564666748047
2016-02-12,112.99696350097656
2016-02-15,115.91829681396484
2016-02-16,114.909912109375
2016-02-17,113.6346206665039
2016-02-18,115.14718627929688
2016-02-19,114.5985107421875
2016-02-22,114.3908920288086
2016-02-23,113.10076141357422
2016-02-24,113.82738494873047
2016-02-25,113.07112121582031
2016-02-26,108.90415954589844
2016-02-29,107.21366119384766
2016-03-01,112.49279022216797
2016-03-02,114.3908920288086
2016-03-03,113.35286712646484
2016-03-04,119.62552642822266
2016-03-08,119.86278533935547
2016-03-09,120.8266830444336
2016-03-10,122.81378173828125
2016-03-11,122.22059631347656
2016-03-14,122.78409576416016
2016-03-15,120.07038879394531
2016-03-16,120.33732604980469
2016-03-17,117.81639099121094
2016-03-18,119.1510009765625
2016-03-21,118.35022735595703
2016-03-22,119.90727233886719
2016-03-23,118.76544189453125
2016-03-28,116.21485137939453
2016-03-29,115.91829681396484
2016-03-30,118.26127624511719
2016-03-31,117.97952270507812
2016-04-01,118.79511260986328
2016-04-04,121.52362823486328
2016-04-05,118.58749389648438
2016-04-06,117.99434661865234
2016-04-07,118.51333618164062
2016-04-08,118.79511260986328
2016-04-11,122.70995330810547
2016-04-12,137.46482849121094
2016-04-13,138.87356567382812
2016-04-18,136.42678833007812
2016-04-20,136.70851135253906
2016-04-21,136.13018798828125
2016-04-22,135.83363342285156
2016-04-25,133.5944061279297
2016-04-26,134.5286865234375
2016-04-27,134.2024383544922
2016-04-28,130.99937438964844
2016-04-29,130.6879425048828
2016-05-02,129.8130340576172
2016-05-03,132.08187866210938
2016-05-04,132.14120483398438
2016-05-05,138.47320556640625
2016-05-06,135.4184112548828
2016-05-09,134.66217041015625
2016-05-10,133.50546264648438
2016-05-11,133.07542419433594
2016-05-12,136.26365661621094
2016-05-13,137.3165283203125
2016-05-16,138.31007385253906
2016-05-17,139.67431640625
2016-05-18,138.05799865722656
2016-05-19,136.69371032714844
2016-05-20,137.43516540527344
2016-05-23,139.17018127441406
2016-05-24,133.7130889892578
2016-05-25,134.05413818359375
2016-05-26,134.17279052734375
2016-05-27,135.640869140625
2016-05-30,138.4435272216797
2016-05-31,138.23590087890625
2016-06-01,143.44090270996094
2016-06-02,143.2481231689453
2016-06-03,142.61048889160156
2016-06-06,142.09146118164062
2016-06-07,141.7652130126953
2016-06-08,142.71426391601562
2016-06-09,141.72073364257812
2016-06-10,139.94126892089844
2016-06-13,136.78268432617188
2016-06-14,135.86328125
2016-06-15,135.27012634277344
2016-06-16,135.2849578857422
2016-06-17,137.37583923339844
2016-06-20,139.1997833251953
2016-06-21,136.30812072753906
2016-06-22,135.7743377685547
2016-06-23,134.98834228515625
2016-06-24,135.640869140625
2016-06-27,136.42678833007812
2016-06-28,140.63821411132812
2016-06-29,157.83984375
2016-06-30,156.2679901123047
2016-07-01,153.70257568359375
2016-07-04,160.82046508789062
2016-07-05,158.5071563720703
2016-07-07,156.93531799316406
2016-07-08,154.69610595703125
2016-07-11,155.3485870361328
2016-07-12,155.76377868652344
2016-07-13,159.70831298828125
2016-07-14,164.8094940185547
2016-07-15,167.5973358154297
2016-07-18,169.1395721435547
2016-07-19,167.81979370117188
2016-07-20,168.65020751953125
2016-07-21,177.77003479003906
2016-07-22,182.7080841064453
2016-07-25,184.11685180664062
2016-07-26,180.95826721191406
2016-07-27,180.0833282470703
2016-07-28,181.0472412109375
2016-07-29,180.11302185058594
2016-08-01,180.676513671875
2016-08-02,175.60499572753906
2016-08-03,171.4973907470703
2016-08-04,174.40943908691406
2016-08-05,175.83546447753906
2016-08-08,185.02198791503906
2016-08-09,184.3615264892578
2016-08-10,178.7925567626953
2016-08-11,177.8468780517578
2016-08-12,179.7232208251953
2016-08-16,173.58383178710938
2016-08-17,169.48593139648438
2016-08-18,169.9062042236328
2016-08-19,175.65533447265625
2016-08-22,173.01345825195312
2016-08-23,169.99627685546875
2016-08-24,169.33580017089844
2016-08-25,166.81399536132812
2016-08-26,160.83973693847656
2016-08-29,162.2357635498047
2016-08-30,164.9827117919922
2016-08-31,164.86264038085938
2016-09-01,163.12136840820312
2016-09-02,161.27505493164062
2016-09-06,162.40086364746094
2016-09-07,165.25289916992188
2016-09-08,168.1800079345703
2016-09-09,172.60816955566406
2016-09-12,166.18356323242188
2016-09-14,168.73538208007812
2016-09-15,166.16856384277344
2016-09-16,163.12136840820312
2016-09-19,164.59242248535156
2016-09-20,161.86048889160156
2016-09-21,161.16998291015625
2016-09-22,163.33154296875
2016-09-23,165.50808715820312
2016-09-26,165.042724609375
2016-09-27,164.60743713378906
2016-09-28,164.75755310058594
2016-09-29,156.45664978027344
2016-09-30,157.41732788085938
2016-10-03,160.28436279296875
2016-10-04,159.27865600585938
2016-10-05,161.6653594970703
2016-10-06,163.9619903564453
2016-10-07,168.45018005371094
2016-10-10,165.568115234375
2016-10-13,162.1006622314453
2016-10-14,164.18716430664062
2016-10-17,166.25863647460938
2016-10-18,172.63818359375
2016-10-19,180.53379821777344
2016-10-20,182.59027099609375
2016-10-21,181.11923217773438
2016-10-24,182.8304443359375
2016-10-25,182.0348663330078
2016-10-26,182.8304443359375
2016-10-27,183.40084838867188
2016-10-28,178.0270233154297
2016-11-01,162.26577758789062
2016-11-02,158.49810791015625
2016-11-03,154.5352325439453
2016-11-04,155.88621520996094
2016-11-07,153.09423828125
2016-11-08,153.30438232421875
2016-11-09,152.4938201904297
2016-11-10,153.7096710205078
2016-11-11,150.1371307373047
2016-11-15,147.75039672851562
2016-11-16,147.3601531982422
2016-11-17,150.21218872070312
2016-11-18,150.15213012695312
2016-11-21,146.66966247558594
2016-11-22,148.68109130859375
2016-11-23,150.45236206054688
2016-11-24,150.1371307373047
2016-11-25,154.95555114746094
2016-11-28,154.2350616455078
2016-11-29,151.0377655029297
2016-11-30,153.73968505859375
2016-12-01,150.27220153808594
2016-12-02,147.52525329589844
2016-12-05,146.05421447753906
2016-12-06,144.55313110351562
2016-12-07,144.9283905029297
2016-12-08,145.3036651611328
2016-12-09,145.90408325195312
2016-12-12,147.16497802734375
2016-12-13,146.66966247558594
2016-12-14,145.00344848632812
2016-12-15,147.97557067871094
2016-12-16,149.3115234375
2016-12-19,146.45950317382812
2016-12-20,145.54383850097656
2016-12-21,145.46878051757812
2016-12-22,146.00918579101562
2016-12-23,145.7089385986328
2016-12-26,143.75755310058594
2016-12-27,144.9584197998047
2016-12-28,146.0692138671875
2016-12-29,147.08995056152344
2016-12-30,147.11996459960938
2017-01-02,147.10496520996094
2017-01-03,147.27008056640625
2017-01-04,147.30010986328125
2017-01-05,152.95913696289062
2017-01-06,158.76832580566406
2017-01-09,161.93553161621094
2017-01-10,167.12925720214844
2017-01-11,165.91336059570312
2017-01-12,159.3536834716797
2017-01-13,163.87191772460938
2017-01-16,175.88050842285156
2017-01-17,173.53878784179688
2017-01-18,172.12779235839844
2017-01-19,171.57240295410156
2017-01-20,171.37728881835938
2017-01-23,172.3529510498047
2017-01-24,173.10350036621094
2017-01-25,178.70249938964844
2017-01-27,177.7117919921875
2017-01-30,174.15428161621094
2017-01-31,168.45018005371094
2017-02-01,169.8311767578125
2017-02-02,170.67176818847656
2017-02-03,174.07919311523438
2017-02-06,171.617431640625
2017-02-07,169.5609893798828
2017-02-08,169.42588806152344
2017-02-09,172.12779235839844
2017-02-10,170.5216522216797
2017-02-13,172.32293701171875
2017-02-14,172.81829833984375
2017-02-15,174.79969787597656
2017-02-16,179.84332275390625
2017-02-17,177.74183654785156
2017-02-20,179.24288940429688
2017-02-21,178.19216918945312
2017-02-22,194.05844116210938
2017-02-23,203.1849822998047
2017-02-27,207.46302795410156
2017-02-28,202.77969360351562
2017-03-01,203.1549530029297
2017-03-02,202.95980834960938
2017-03-03,202.92977905273438
2017-03-06,211.36581420898438
2017-03-07,210.1799774169922
2017-03-08,220.3121795654297
2017-03-09,213.00196838378906
2017-03-10,212.29644775390625
2017-03-14,216.76968383789062
2017-03-15,214.56307983398438
2017-03-16,219.8018341064453
2017-03-17,219.21640014648438
2017-03-20,218.79611206054688
2017-03-21,211.27574157714844
2017-03-22,211.9512176513672
2017-03-23,213.31719970703125
2017-03-24,211.69602966308594
2017-03-27,210.40512084960938
2017-03-28,214.60812377929688
2017-03-29,215.92906188964844
2017-03-30,215.58384704589844
2017-03-31,221.407958984375
2017-04-03,233.38653564453125
2017-04-05,246.07054138183594
2017-04-06,246.82107543945312
2017-04-07,243.59381103515625
2017-04-10,246.52084350585938
2017-04-11,251.99977111816406
2017-04-12,258.36431884765625
2017-04-13,261.77178955078125
2017-04-17,260.97625732421875
2017-04-18,260.1956481933594
2017-04-19,260.73602294921875
2017-04-20,269.6374206542969
2017-04-21,267.29571533203125
2017-04-24,265.269287109375
2017-04-25,261.5166320800781
2017-04-26,256.7881774902344
2017-04-27,260.8560791015625
2017-04-28,262.417236328125
2017-05-02,262.35723876953125
2017-05-03,262.1470642089844
2017-05-04,265.0741271972656
2017-05-05,265.43438720703125
2017-05-08,270.91326904296875
2017-05-09,269.8625183105469
2017-05-10,269.3221740722656
2017-05-11,268.6616516113281
2017-05-12,269.4122619628906
2017-05-15,323.28564453125
2017-05-16,362.0133056640625
2017-05-17,390.8188171386719
2017-05-18,413.9653625488281
2017-05-19,421.6658630371094
2017-05-22,395.11187744140625
2017-05-23,392.15472412109375
2017-05-24,404.1483459472656
2017-05-25,412.6294250488281
2017-05-26,426.90460205078125
2017-05-29,419.95465087890625
2017-05-30,408.9817810058594
2017-05-31,420.76519775390625
2017-06-01,427.4149475097656
2017-06-02,424.08258056640625
2017-06-05,423.97747802734375
2017-06-06,420.66015625
2017-06-07,425.4185485839844
2017-06-08,421.7409362792969
2017-06-09,427.32489013671875
2017-06-12,423.8574523925781
2017-06-13,419.44427490234375
2017-06-14,419.9996643066406
2017-06-15,409.55224609375
2017-06-16,410.1526794433594
2017-06-19,407.34564208984375
2017-06-20,394.4814147949219
2017-06-21,390.7738342285156
2017-06-22,405.9346008300781
2017-06-23,422.76165771484375
2017-06-27,413.2748718261719
2017-06-28,415.13616943359375
2017-06-29,424.92315673828125
2017-06-30,449.0754089355469
2017-07-03,448.024658203125
2017-07-04,447.78448486328125
2017-07-05,478.0761413574219
2017-07-06,468.2140197753906
2017-07-07,462.50994873046875
2017-07-10,464.4464111328125
2017-07-11,481.7387390136719
2017-07-12,486.8573303222656
2017-07-13,484.5757141113281
2017-07-14,473.0025329589844
2017-07-17,484.2455139160156
2017-07-18,480.537841796875
2017-07-19,493.6872863769531
2017-07-20,493.7022705078125
2017-07-21,495.0682067871094
2017-07-24,484.7107849121094
2017-07-25,478.40631103515625
2017-07-26,482.924560546875
2017-07-27,480.3727722167969
2017-07-28,480.2826843261719
2017-07-31,491.07537841796875
2017-08-01,511.03961181640625
2017-08-02,517.824462890625
2017-08-03,537.8934326171875
2017-08-04,537.54638671875
2017-08-07,543.6122436523438
2017-08-08,532.2198486328125
2017-08-09,513.9616088867188
2017-08-10,475.7701721191406
2017-08-11,496.9859619140625
2017-08-14,572.9461669921875
2017-08-16,586.3607177734375
2017-08-17,575.2398071289062
2017-08-18,579.6610107421875
2017-08-21,583.4786376953125
2017-08-22,580.5965576171875
2017-08-23,587.56787109375
2017-08-24,580.7021484375
2017-08-28,568.6456909179688
2017-08-29,550.81005859375
2017-08-30,562.94189453125
2017-08-31,557.5398559570312
2017-09-01,560.512451171875
2017-09-04,556.6043090820312
2017-09-05,551.6700439453125
2017-09-06,550.3573608398438
2017-09-07,567.0311279296875
2017-09-08,571.4373168945312
2017-09-11,569.6868286132812
2017-09-12,569.2946166992188
2017-09-13,568.1930541992188
2017-09-14,567.1669311523438
2017-09-15,568.6759033203125
2017-09-18,621.5643310546875
2017-09-19,630.1503295898438
2017-09-20,634.2998046875
2017-09-21,637.25732421875
2017-09-22,603.4117431640625
2017-09-25,589.514404296875
2017-09-26,617.686279296875
2017-09-27,620.1459350585938
2017-09-28,610.398193359375
2017-09-29,612.5409545898438
2017-10-03,679.6134643554688
2017-10-04,724.338623046875
2017-10-05,741.1935424804688
2017-10-06,741.9027099609375
2017-10-09,740.3334350585938
2017-10-10,738.1756591796875
2017-10-11,721.0189819335938
2017-10-12,737.5115966796875
2017-10-13,753.9140014648438
2017-10-16,761.9868774414062
2017-10-17,781.0900268554688
2017-10-18,785.2396240234375
2017-10-19,806.455322265625
2017-10-23,818.1195678710938
2017-10-24,798.4578857421875
2017-10-25,794.2027587890625
2017-10-26,842.5191040039062
2017-10-27,862.5579833984375
2017-10-30,867.8995971679688
2017-10-31,851.482177734375
2017-11-01,841.2666625976562
2017-11-02,851.4520874023438
2017-11-03,857.9556884765625
2017-11-06,854.5906372070312
2017-11-07,850.96923828125
2017-11-08,845.7030029296875
2017-11-09,864.9268798828125
2017-11-10,871.5663452148438
2017-11-13,840.6631469726562
2017-11-14,815.5995483398438
2017-11-15,757.30908203125
2017-11-16,734.146728515625
2017-11-17,786.7484741210938
2017-11-20,768.746826171875
2017-11-21,816.8519897460938
2017-11-22,822.842529296875
2017-11-23,809.5184936523438
2017-11-24,786.039306640625
2017-11-27,780.773193359375
2017-11-28,784.1531372070312
2017-11-29,771.3272094726562
2017-11-30,788.2423706054688
2017-12-01,791.9091796875
2017-12-04,773.258544921875
2017-12-05,778.2380981445312
2017-12-06,790.5962524414062
2017-12-07,797.6431884765625
2017-12-08,798.0203857421875
2017-12-11,789.5249633789062
2017-12-12,773.9979248046875
2017-12-13,757.988037109375
2017-12-14,765.276123046875
2017-12-15,784.87744140625
2017-12-18,775.4918823242188
2017-12-19,774.6467895507812
2017-12-20,773.5150756835938
2017-12-21,771.8250732421875
2017-12-22,769.7880249023438
2017-12-26,766.0911254882812
2017-12-27,759.5423583984375
2017-12-28,758.1238403320312
2017-12-29,764.7783203125
2018-01-01,780.19970703125
2018-01-02,782.010498046875
2018-01-03,773.107666015625
2018-01-04,768.7769775390625
2018-01-05,813.3211059570312
2018-01-08,809.8656005859375
2018-01-09,802.5018920898438
2018-01-10,779.203857421875
2018-01-11,776.1707763671875
2018-01-12,775.205078125
2018-01-15,768.9580078125
2018-01-16,755.2869873046875
2018-01-17,748.0892944335938
2018-01-18,735.233154296875
2018-01-19,740.8615112304688
2018-01-22,756.0715942382812
2018-01-23,765.2008666992188
2018-01-24,746.8673095703125
2018-01-25,736.002685546875
2018-01-29,717.7294311523438
2018-01-30,686.5093383789062
2018-01-31,669.1112670898438
2018-02-01,724.4593505859375
2018-02-02,709.8526611328125
2018-02-05,699.2297973632812
2018-02-06,669.8807983398438
2018-02-07,733.603515625
2018-02-08,758.9990844726562
2018-02-09,737.572021484375
2018-02-12,756.5092163085938
2018-02-14,728.2467041015625
2018-02-15,716.688232421875
2018-02-16,706.8951416015625
2018-02-19,691.277587890625
2018-02-20,701.598876953125
2018-02-21,707.5440673828125
2018-02-22,697.6453857421875
2018-02-23,727.4923706054688
2018-02-26,741.012451171875
2018-02-27,722.99560546875
2018-02-28,723.6596069335938
2018-03-01,733.7846069335938
2018-03-05,735.8971557617188
2018-03-06,729.951904296875
2018-03-07,716.5372924804688
2018-03-08,702.7154541015625
2018-03-09,712.8404541015625
2018-03-12,689.1500854492188
2018-03-13,739.5336303710938
2018-03-14,724.6101684570312
2018-03-15,715.5413818359375
2018-03-16,707.9967041015625
2018-03-19,693.2542724609375
2018-03-20,692.62060546875
2018-03-21,684.8193969726562
2018-03-22,678.496826171875
2018-03-23,653.4483642578125
2018-03-26,659.0164184570312
2018-03-27,662.21533203125
2018-03-28,674.392578125
2018-04-02,720.0834350585938
2018-04-03,713.8967895507812
2018-04-04,682.9028930664062
2018-04-05,691.2021484375
2018-04-06,696.5286254882812
2018-04-09,695.7893676757812
2018-04-10,685.8002319335938
2018-04-11,684.2459716796875
2018-04-12,676.0071411132812
2018-04-13,663.2867431640625
2018-04-16,656.1343383789062
2018-04-17,649.4044189453125
2018-04-18,652.6185302734375
2018-04-19,660.3593139648438
2018-04-20,711.33154296875
2018-04-23,713.6703491210938
2018-04-24,722.1204223632812
2018-04-25,742.80810546875
2018-04-26,752.4653930664062
2018-04-27,750.3678588867188
2018-04-30,749.3116455078125
2018-05-02,728.1713256835938
2018-05-03,712.0709228515625
2018-05-04,726.60205078125
2018-05-07,720.279541015625
2018-05-08,735.2633666992188
2018-05-09,720.6718139648438
2018-05-10,695.9402465820312
2018-05-11,687.8673706054688
2018-05-14,653.29736328125
2018-05-15,643.6553344726562
2018-05-16,618.3201904296875
2018-05-17,615.63427734375
2018-05-18,616.9772338867188
2018-05-21,589.3936767578125
2018-05-22,598.0399169921875
2018-05-23,577.427734375
2018-05-24,583.3427734375
2018-05-25,589.8615112304688
2018-05-28,548.2599487304688
2018-05-29,549.1199951171875
2018-05-30,524.931640625
2018-05-31,492.7759704589844
2018-06-01,466.76177978515625
2018-06-04,448.5790100097656
2018-06-05,409.7991638183594
2018-06-06,490.0145568847656
2018-06-07,549.7234497070312
2018-06-08,550.7646484375
2018-06-11,571.7089233398438
2018-06-12,554.4012451171875
2018-06-13,566.925537109375
2018-06-14,563.515380859375
2018-06-15,557.1173095703125
2018-06-18,557.2984619140625
2018-06-19,521.2196044921875
2018-06-20,490.7389221191406
2018-06-21,470.6397399902344
2018-06-22,466.6561584472656
2018-06-25,471.8016052246094
2018-06-26,542.586181640625
2018-06-27,537.0635375976562
2018-06-28,496.1409912109375
2018-06-29,487.2231140136719
2018-07-02,461.3748779296875
2018-07-03,437.3373718261719
2018-07-04,460.8316650390625
2018-07-05,447.6585998535156
2018-07-06,430.41131591796875
2018-07-09,421.2671203613281
2018-07-10,415.5632629394531
2018-07-11,415.29168701171875
2018-07-12,406.46441650390625
2018-07-13,403.15972900390625
2018-07-16,379.7107849121094
2018-07-17,379.3938903808594
2018-07-18,374.0069580078125
2018-07-19,381.295166015625
2018-07-20,389.85089111328125
2018-07-23,383.4680480957031
2018-07-24,410.8553771972656
2018-07-25,416.0159912109375
2018-07-26,394.5135192871094
2018-07-27,401.57537841796875
2018-07-30,418.6002197265625
2018-07-31,444.2981262207031
2018-08-01,445.99609375
2018-08-02,440.9941101074219
2018-08-03,468.5734558105469
2018-08-06,496.33636474609375
2018-08-07,438.1948547363281
2018-08-08,415.11260986328125
2018-08-09,431.9998474121094
2018-08-10,418.7378845214844
2018-08-13,429.1546936035156
2018-08-14,423.9233093261719
2018-08-16,416.8105773925781
2018-08-17,414.47021484375
2018-08-20,418.9673156738281
2018-08-21,412.4052429199219
2018-08-23,403.86981201171875
2018-08-24,395.2426452636719
2018-08-27,396.16046142578125
2018-08-28,387.0744323730469
2018-08-29,394.41668701171875
2018-08-30,393.7283935546875
2018-08-31,387.2579650878906
2018-09-03,386.24835205078125
2018-09-04,386.61553955078125
2018-09-05,385.1929626464844
2018-09-06,379.50274658203125
2018-09-07,381.4300842285156
2018-09-10,377.16241455078125
2018-09-11,381.8889465332031
2018-09-12,379.2732849121094
2018-09-14,377.5753479003906
2018-09-17,426.35546875
2018-09-18,416.58111572265625
2018-09-19,411.9921875
2018-09-21,403.548583984375
2018-09-24,380.83349609375
2018-09-25,374.7302551269531
2018-09-26,375.2809143066406
2018-09-27,370.5544128417969
2018-09-28,355.2273864746094
2018-10-01,339.0744323730469
2018-10-03,335.90814208984375
2018-10-04,327.005615234375
2018-10-05,334.9903564453125
2018-10-08,344.8564758300781
2018-10-09,336.1375732421875
2018-10-10,355.2273864746094
2018-10-11,343.617431640625
2018-10-12,359.0820617675781
2018-10-15,393.3612365722656
2018-10-16,388.2216796875
2018-10-17,383.9540100097656
2018-10-19,352.8870849609375
2018-10-22,342.69970703125
2018-10-23,347.5179748535156
2018-10-24,347.56396484375
2018-10-25,348.4817199707031
2018-10-26,348.6652526855469
2018-10-29,358.6690673828125
2018-10-30,364.7723388671875
2018-10-31,365.8277587890625
2018-11-01,371.5180358886719
2018-11-02,376.7034912109375
2018-11-05,380.14520263671875
2018-11-06,402.35546875
2018-11-07,398.40899658203125
2018-11-09,387.1662292480469
2018-11-12,344.7646789550781
2018-11-13,344.03045654296875
2018-11-14,338.9367370605469
2018-11-15,337.2388610839844
2018-11-16,342.4702453613281
2018-11-19,338.2025146484375
2018-11-20,336.780029296875
2018-11-21,336.458740234375
2018-11-22,334.7608947753906
2018-11-26,335.2197570800781
2018-11-27,331.1356201171875
2018-11-28,322.3249206542969
2018-11-29,312.32110595703125
2018-11-30,313.5600891113281
2018-12-03,314.4320068359375
2018-12-04,316.359375
2018-12-05,320.6270446777344
2018-12-06,323.83929443359375
2018-12-07,327.0514831542969
2018-12-10,316.7264709472656
2018-12-11,314.7532653808594
2018-12-12,320.3976135253906
2018-12-13,337.65191650390625
2018-12-14,334.02667236328125
2018-12-17,354.3555603027344
2018-12-18,359.3115539550781
2018-12-19,380.9253234863281
2018-12-20,375.83160400390625
2018-12-21,359.8163146972656
2018-12-24,346.87554931640625
2018-12-26,348.0228271484375
2018-12-27,354.2178955078125
2018-12-28,357.7513427734375
2018-12-31,353.9425048828125
2019-01-01,356.0075378417969
2019-01-02,347.28857421875
2019-01-03,347.3345031738281
2019-01-04,345.0400695800781
2019-01-07,350.6384582519531
2019-01-08,352.8870849609375
2019-01-09,350.7303161621094
2019-01-10,348.8028869628906
2019-01-11,347.28857421875
2019-01-14,340.4511413574219
2019-01-15,343.4339294433594
2019-01-16,350.913818359375
2019-01-17,348.2522277832031
2019-01-18,342.88323974609375
2019-01-21,336.596435546875
2019-01-22,338.75323486328125
2019-01-23,332.78765869140625
2019-01-24,328.24462890625
2019-01-25,320.4893493652344
2019-01-28,301.720703125
2019-01-29,283.6404113769531
2019-01-30,290.4320068359375
2019-01-31,327.3727111816406
2019-02-01,317.5983581542969
2019-02-04,305.7589416503906
2019-02-05,297.26947021484375
2019-02-06,291.4874572753906
2019-02-07,305.34600830078125
2019-02-08,303.6480712890625
2019-02-11,308.5582580566406
2019-02-12,300.527587890625
2019-02-14,294.4702453613281
2019-02-15,295.52569580078125
2019-02-18,292.9559020996094
2019-02-19,295.1585998535156
2019-02-20,297.2236022949219
2019-02-21,304.6117248535156
2019-02-22,315.028564453125
2019-02-25,318.1031188964844
2019-02-26,310.118408203125
2019-02-27,304.6117248535156
2019-02-28,307.1356506347656
2019-03-01,317.13946533203125
2019-03-05,329.1164855957031
2019-03-06,353.07061767578125
2019-03-07,372.4817199707031
2019-03-08,378.30963134765625
2019-03-11,411.7627258300781
2019-03-12,411.2579650878906
2019-03-13,389.41473388671875
2019-03-14,387.8086853027344
2019-03-15,382.7149963378906
2019-03-18,367.7550964355469
2019-03-19,379.45684814453125
2019-03-20,374.867919921875
2019-03-22,377.02471923828125
2019-03-25,365.59832763671875
2019-03-26,359.03619384765625
2019-03-27,385.5600891113281
2019-03-28,384.9635314941406
2019-04-01,384.0457763671875
2019-04-02,381.15472412109375
2019-04-03,370.7379455566406
2019-04-04,366.7914733886719
2019-04-05,366.9291076660156
2019-04-08,363.074462890625
2019-04-09,364.0840148925781
2019-04-10,361.1929931640625
2019-04-11,357.7513427734375
2019-04-12,364.9559020996094
2019-04-15,372.2981262207031
2019-04-16,374.867919921875
2019-04-18,365.59832763671875
2019-04-22,356.78759765625
2019-04-23,357.20062255859375
2019-04-24,357.56768798828125
2019-04-25,355.2273864746094
2019-04-26,351.6939392089844
2019-04-30,332.6958312988281
2019-05-02,335.90814208984375
2019-05-03,340.4511413574219
2019-05-06,332.64996337890625
2019-05-07,329.7131042480469
2019-05-08,322.141357421875
2019-05-09,315.4874572753906
2019-05-10,323.74749755859375
2019-05-13,307.9158020019531
2019-05-14,304.2904968261719
2019-05-15,306.0802307128906
2019-05-16,306.8603515625
2019-05-17,300.2064208984375
2019-05-20,307.2274475097656
2019-05-21,305.25421142578125
2019-05-22,302.5008239746094
2019-05-23,306.53912353515625
2019-05-24,313.3765869140625
2019-05-27,367.709228515625
2019-05-28,361.5601501464844
2019-05-29,344.21405029296875
2019-05-30,347.7474670410156
2019-05-31,342.88323974609375
2019-06-03,335.08209228515625
2019-06-04,338.3861389160156
2019-06-06,334.02667236328125
2019-06-07,329.62127685546875
2019-06-10,323.0132751464844
2019-06-11,331.1356201171875
2019-06-12,329.4377136230469
2019-06-13,326.4090881347656
2019-06-14,321.4530334472656
2019-06-17,316.7723693847656
2019-06-18,323.10504150390625
2019-06-19,331.6863098144531
