Date,COLBUN.SN
2015-12-22,157.6327667236328
2015-12-23,156.75607299804688
2015-12-24,154.21176147460938
2015-12-28,156.57504272460938
2015-12-29,159.55767822265625
2015-12-30,161.23483276367188
2015-12-31,161.23483276367188
2016-01-04,157.10867309570312
2016-01-05,156.2605438232422
2016-01-06,153.46849060058594
2016-01-07,149.86463928222656
2016-01-08,151.5106658935547
2016-01-11,155.33213806152344
2016-01-12,155.4861297607422
2016-01-13,157.41131591796875
2016-01-14,157.78675842285156
2016-01-15,154.5043182373047
2016-01-18,155.0337371826172
2016-01-19,154.3406524658203
2016-01-20,155.40914916992188
2016-01-21,157.24766540527344
2016-01-22,160.21241760253906
2016-01-25,160.0103302001953
2016-01-26,163.3697052001953
2016-01-27,163.28306579589844
2016-01-28,168.538818359375
2016-01-29,173.70785522460938
2016-02-01,172.4949951171875
2016-02-02,167.4414520263672
2016-02-03,162.9173126220703
2016-02-04,167.21041870117188
2016-02-05,165.82431030273438
2016-02-08,165.56434631347656
2016-02-09,167.01792907714844
2016-02-10,169.9634246826172
2016-02-11,169.30882263183594
2016-02-12,168.92379760742188
2016-02-15,170.3484344482422
2016-02-16,171.1570281982422
2016-02-17,171.51315307617188
2016-02-18,175.1324920654297
2016-02-19,176.133544921875
2016-02-22,174.1409912109375
2016-02-23,169.90570068359375
2016-02-24,168.74098205566406
2016-02-25,169.16444396972656
2016-02-26,173.08213806152344
2016-02-29,173.76560974121094
2016-03-01,176.03733825683594
2016-03-02,175.41159057617188
2016-03-03,177.21168518066406
2016-03-04,176.08541870117188
2016-03-07,175.8448028564453
2016-03-08,175.61376953125
2016-03-09,176.1046905517578
2016-03-10,176.33570861816406
2016-03-11,177.01914978027344
2016-03-14,178.3571319580078
2016-03-15,177.57740783691406
2016-03-16,176.1527862548828
2016-03-17,177.04800415039062
2016-03-18,181.33151245117188
2016-03-21,182.1497344970703
2016-03-22,178.5977783203125
2016-03-23,176.3742218017578
2016-03-24,175.58493041992188
2016-03-28,177.5485382080078
2016-03-29,178.22238159179688
2016-03-30,180.8502655029297
2016-03-31,179.65663146972656
2016-04-01,177.76995849609375
2016-04-04,179.09832763671875
2016-04-05,175.633056640625
2016-04-06,171.95596313476562
2016-04-07,170.03077697753906
2016-04-08,173.6597442626953
2016-04-11,172.62974548339844
2016-04-12,176.53782653808594
2016-04-13,176.68223571777344
2016-04-14,176.22982788085938
2016-04-15,171.99444580078125
2016-04-18,170.27145385742188
2016-04-19,169.90570068359375
2016-04-20,169.28958129882812
2016-04-21,167.52810668945312
2016-04-22,167.97084045410156
2016-04-25,169.3377227783203
2016-04-26,168.6446533203125
2016-04-27,167.49923706054688
2016-04-28,171.62867736816406
2016-04-29,171.37838745117188
2016-05-02,173.2085723876953
2016-05-03,174.0594482421875
2016-05-04,173.96278381347656
2016-05-05,173.35357666015625
2016-05-06,172.6380157470703
2016-05-09,168.56724548339844
2016-05-10,170.20135498046875
2016-05-11,170.4817657470703
2016-05-12,169.29244995117188
2016-05-13,171.23599243164062
2016-05-16,167.51327514648438
2016-05-17,166.29489135742188
2016-05-18,166.74935913085938
2016-05-19,165.85012817382812
2016-05-20,164.0999755859375
2016-05-23,164.61244201660156
2016-05-24,167.01046752929688
2016-05-25,168.19979858398438
2016-05-26,166.80735778808594
2016-05-27,163.8582305908203
2016-05-30,164.91217041015625
2016-05-31,161.70191955566406
2016-06-01,160.93801879882812
2016-06-02,159.05250549316406
2016-06-03,162.40780639648438
2016-06-06,163.8098602294922
2016-06-07,166.2562255859375
2016-06-08,167.9580535888672
2016-06-09,163.3360595703125
2016-06-10,162.97828674316406
2016-06-13,160.96701049804688
2016-06-14,161.15078735351562
2016-06-15,162.37879943847656
2016-06-16,161.6052703857422
2016-06-17,159.6229705810547
2016-06-20,158.3272705078125
2016-06-21,160.30953979492188
2016-06-22,159.51661682128906
2016-06-23,159.6133270263672
2016-06-24,157.437744140625
2016-06-28,153.76332092285156
2016-06-29,153.92770385742188
2016-06-30,155.10740661621094
2016-07-01,155.61016845703125
2016-07-04,156.37408447265625
2016-07-05,155.01068115234375
2016-07-06,153.357177734375
2016-07-07,154.1887969970703
2016-07-08,154.2854766845703
2016-07-11,154.44984436035156
2016-07-12,154.3628387451172
2016-07-13,152.75772094726562
2016-07-14,154.80763244628906
2016-07-15,154.22744750976562
2016-07-18,156.0452880859375
2016-07-19,159.35223388671875
2016-07-20,156.55780029296875
2016-07-21,159.22654724121094
2016-07-22,159.7583770751953
2016-07-25,160.91868591308594
2016-07-26,160.33856201171875
2016-07-27,157.54405212402344
2016-07-28,157.95985412597656
2016-07-29,155.40713500976562
2016-08-01,155.1557159423828
2016-08-02,153.54092407226562
2016-08-03,153.3958740234375
2016-08-04,151.7907257080078
2016-08-05,152.41925048828125
2016-08-08,151.3653106689453
2016-08-09,149.26702880859375
2016-08-10,148.8802490234375
2016-08-11,149.25738525390625
2016-08-12,146.44357299804688
2016-08-16,142.59512329101562
2016-08-17,137.9344940185547
2016-08-18,141.28976440429688
2016-08-19,141.68621826171875
2016-08-22,141.91827392578125
2016-08-23,142.87554931640625
2016-08-24,143.47500610351562
2016-08-25,144.3839874267578
2016-08-26,143.8134765625
2016-08-29,142.1116485595703
2016-08-30,141.44448852539062
2016-08-31,138.1278533935547
2016-09-01,139.1818389892578
2016-09-02,139.61695861816406
2016-09-05,138.31158447265625
2016-09-06,138.58229064941406
2016-09-07,138.06982421875
2016-09-08,139.12380981445312
2016-09-09,137.22857666015625
2016-09-12,133.0707244873047
2016-09-13,135.51710510253906
2016-09-14,135.6717987060547
2016-09-15,134.16336059570312
2016-09-16,134.25039672851562
2016-09-20,137.96348571777344
2016-09-21,136.64846801757812
2016-09-22,136.34866333007812
2016-09-23,135.69114685058594
2016-09-26,135.72015380859375
2016-09-27,131.86204528808594
2016-09-28,132.47122192382812
2016-09-29,132.0167694091797
2016-09-30,126.75658416748047
2016-10-03,124.46495056152344
2016-10-04,123.30461120605469
2016-10-05,124.5229721069336
2016-10-06,124.08783721923828
2016-10-07,127.9072265625
2016-10-11,132.37451171875
2016-10-12,135.17864990234375
2016-10-13,135.45907592773438
2016-10-14,132.30686950683594
2016-10-17,134.53082275390625
2016-10-18,134.9466094970703
2016-10-19,138.61129760742188
2016-10-20,136.2906494140625
2016-10-21,137.16091918945312
2016-10-24,139.31719970703125
2016-10-25,141.79254150390625
2016-10-26,140.7676544189453
2016-10-27,141.76353454589844
2016-10-28,137.605712890625
2016-11-02,134.0570068359375
2016-11-03,131.36892700195312
2016-11-04,132.30686950683594
2016-11-07,135.29473876953125
2016-11-08,136.98687744140625
2016-11-09,138.09886169433594
2016-11-10,135.3720703125
2016-11-11,130.79843139648438
2016-11-14,129.09661865234375
2016-11-15,129.81214904785156
2016-11-16,130.40194702148438
2016-11-17,129.02894592285156
2016-11-18,128.49710083007812
2016-11-21,128.0426025390625
2016-11-22,125.45123291015625
2016-11-23,123.83643341064453
2016-11-24,126.6212387084961
2016-11-25,127.76223754882812
2016-11-28,126.68891906738281
2016-11-29,123.68173217773438
2016-11-30,124.74533081054688
2016-12-01,124.67765808105469
2016-12-02,125.38353729248047
2016-12-05,126.06038665771484
2016-12-06,126.45684051513672
2016-12-07,125.58660888671875
2016-12-09,127.95557403564453
2016-12-12,126.49552917480469
2016-12-13,127.24007415771484
2016-12-14,125.91535949707031
2016-12-15,126.54386901855469
2016-12-16,125.77999114990234
2016-12-19,125.80899047851562
2016-12-20,126.02174377441406
2016-12-21,124.48428344726562
2016-12-22,122.43436431884766
2016-12-23,121.11932373046875
2016-12-26,120.278076171875
2016-12-27,122.76313018798828
2016-12-28,127.15303039550781
2016-12-29,127.01768493652344
2016-12-30,127.42375946044922
2017-01-03,127.51080322265625
2017-01-04,128.7428741455078
2017-01-05,127.4689712524414
2017-01-06,128.11573791503906
2017-01-09,126.78303527832031
2017-01-10,127.17499542236328
2017-01-11,128.08633422851562
2017-01-12,128.43911743164062
2017-01-13,127.59636688232422
2017-01-16,127.77278137207031
2017-01-17,128.31170654296875
2017-01-18,129.00747680664062
2017-01-19,128.2823486328125
2017-01-20,125.77371978759766
2017-01-23,125.46991729736328
2017-01-24,126.85162353515625
2017-01-25,128.7036895751953
2017-01-26,129.30145263671875
2017-01-27,126.55764770507812
2017-01-30,124.65657806396484
2017-01-31,122.58895111083984
2017-02-01,120.85446166992188
2017-02-02,120.21753692626953
2017-02-03,122.59873962402344
2017-02-06,122.6477279663086
2017-02-07,122.79473876953125
2017-02-08,122.59873962402344
2017-02-09,123.97065734863281
2017-02-10,122.21656799316406
2017-02-13,123.49048614501953
2017-02-14,123.58846282958984
2017-02-15,124.58800506591797
2017-02-16,125.34253692626953
2017-02-17,125.03877258300781
2017-02-20,124.9407730102539
2017-02-21,123.68647766113281
2017-02-22,125.36214447021484
2017-02-23,126.24406433105469
2017-02-24,124.66638946533203
2017-02-27,125.27394104003906
2017-02-28,126.49884033203125
2017-03-01,130.51658630371094
2017-03-02,131.73167419433594
2017-03-03,129.6934051513672
2017-03-06,132.4960174560547
2017-03-07,132.1040496826172
2017-03-08,132.39801025390625
2017-03-09,131.62387084960938
2017-03-10,131.878662109375
2017-03-13,134.1422882080078
2017-03-14,133.8581085205078
2017-03-15,134.73025512695312
2017-03-16,135.1907958984375
2017-03-17,134.78903198242188
2017-03-20,135.4161834716797
2017-03-21,138.34616088867188
2017-03-22,142.2462921142578
2017-03-23,144.40213012695312
2017-03-24,143.1968231201172
2017-03-27,143.0792236328125
2017-03-28,146.4110107421875
2017-03-29,146.85195922851562
2017-03-30,145.25466918945312
2017-03-31,143.66720581054688
2017-04-03,142.67745971679688
2017-04-04,143.9807586669922
2017-04-05,145.2742462158203
2017-04-06,144.20619201660156
2017-04-07,143.06942749023438
2017-04-10,143.10862731933594
2017-04-11,141.34478759765625
2017-04-12,142.96165466308594
2017-04-13,142.81466674804688
2017-04-17,142.81466674804688
2017-04-18,140.7078399658203
2017-04-19,140.7078399658203
2017-04-20,138.45396423339844
2017-04-21,138.77732849121094
2017-04-24,139.49270629882812
2017-04-25,144.01014709472656
2017-04-26,142.9518585205078
2017-04-27,142.6578826904297
2017-04-28,144.7255401611328
2017-05-02,145.9503936767578
2017-05-03,145.53884887695312
2017-05-04,145.56202697753906
2017-05-05,143.48663330078125
2017-05-08,140.9883270263672
2017-05-09,143.26040649414062
2017-05-10,146.07347106933594
2017-05-11,152.28982543945312
2017-05-12,151.79800415039062
2017-05-15,152.65371704101562
2017-05-16,152.083251953125
2017-05-17,150.85377502441406
2017-05-18,150.21446228027344
2017-05-19,146.61451721191406
2017-05-22,148.18821716308594
2017-05-23,148.93576049804688
2017-05-24,150.40133666992188
2017-05-25,151.46360778808594
2017-05-29,150.4898223876953
2017-05-30,151.3849334716797
2017-05-31,149.0537872314453
2017-06-01,151.365234375
2017-06-02,151.9259033203125
2017-06-05,151.35540771484375
2017-06-06,151.28656005859375
2017-06-07,149.0439453125
2017-06-08,147.24400329589844
2017-06-09,145.69976806640625
2017-06-12,149.16195678710938
2017-06-13,150.47015380859375
2017-06-14,149.39805603027344
2017-06-15,146.9095458984375
2017-06-16,146.07347106933594
2017-06-19,145.83743286132812
2017-06-20,146.40794372558594
2017-06-21,143.26040649414062
2017-06-22,143.28009033203125
2017-06-23,142.7587890625
2017-06-27,142.5424041748047
2017-06-28,141.10635375976562
2017-06-29,142.32603454589844
2017-06-30,140.42767333984375
2017-07-03,142.18832397460938
2017-07-04,142.03091430664062
2017-07-05,148.32595825195312
2017-07-06,143.78170776367188
2017-07-07,144.2047119140625
2017-07-10,143.69322204589844
2017-07-11,145.2374725341797
2017-07-12,147.263671875
2017-07-13,146.49642944335938
2017-07-14,146.545654296875
2017-07-17,148.33580017089844
2017-07-18,147.3521728515625
2017-07-19,147.48004150390625
2017-07-20,148.27676391601562
2017-07-21,146.0538330078125
2017-07-24,147.90298461914062
2017-07-25,149.00460815429688
2017-07-26,148.52264404296875
2017-07-27,148.729248046875
2017-07-28,149.181640625
2017-07-31,148.8767547607422
2017-08-01,149.8505096435547
2017-08-02,149.42755126953125
2017-08-03,146.39808654785156
2017-08-04,146.93905639648438
2017-08-07,149.40786743164062
2017-08-08,147.84397888183594
2017-08-09,148.1685333251953
2017-08-10,146.8406982421875
2017-08-11,146.27023315429688
2017-08-14,146.37841796875
2017-08-16,149.6341094970703
2017-08-17,146.1915283203125
2017-08-18,150.2734375
2017-08-21,147.6374053955078
2017-08-22,149.46690368652344
2017-08-23,147.4308319091797
2017-08-24,147.25384521484375
2017-08-25,147.03746032714844
2017-08-28,147.32266235351562
2017-08-29,146.7718505859375
2017-08-30,147.91282653808594
2017-08-31,148.90625
2017-09-01,147.60787963867188
2017-09-04,145.57186889648438
2017-09-05,146.545654296875
2017-09-06,144.79483032226562
2017-09-07,146.0636444091797
2017-09-08,146.0636444091797
2017-09-11,146.55548095703125
2017-09-12,148.52264404296875
2017-09-13,149.30953979492188
2017-09-14,148.6210479736328
2017-09-15,149.1717987060547
2017-09-20,149.89968872070312
2017-09-21,148.532470703125
2017-09-22,149.45706176757812
2017-09-25,149.4373779296875
2017-09-26,148.69970703125
2017-09-27,149.49642944335938
2017-09-28,151.49313354492188
2017-09-29,151.63084411621094
2017-10-02,150.98162841796875
2017-10-03,152.4472198486328
2017-10-04,152.35867309570312
2017-10-05,153.44061279296875
2017-10-06,153.2930908203125
2017-10-10,152.4472198486328
2017-10-11,153.32260131835938
2017-10-12,152.4373779296875
2017-10-13,148.23741149902344
2017-10-16,148.54232788085938
2017-10-17,148.75872802734375
2017-10-18,149.12265014648438
2017-10-19,148.68008422851562
2017-10-20,149.36854553222656
2017-10-23,149.693115234375
2017-10-24,151.07015991210938
2017-10-25,150.922607421875
2017-10-26,150.83409118652344
2017-10-30,153.00782775878906
2017-10-31,147.7849578857422
2017-11-02,141.74569702148438
2017-11-03,140.51620483398438
2017-11-06,145.28665161132812
2017-11-07,142.08009338378906
2017-11-08,142.5128936767578
2017-11-09,141.8243865966797
2017-11-10,141.23422241210938
2017-11-13,140.79161071777344
2017-11-14,142.08009338378906
2017-11-15,141.78504943847656
2017-11-16,141.3621063232422
2017-11-17,139.74899291992188
2017-11-20,133.02122497558594
2017-11-21,136.6802215576172
2017-11-22,135.13592529296875
2017-11-23,132.549072265625
2017-11-24,130.92617797851562
2017-11-27,128.83106994628906
2017-11-28,126.73606872558594
2017-11-29,127.68029022216797
2017-11-30,129.5196075439453
2017-12-01,125.87049102783203
2017-12-04,125.99835968017578
2017-12-05,126.45081329345703
2017-12-06,125.93933868408203
2017-12-07,125.90982818603516
2017-12-11,131.2900848388672
2017-12-12,131.79171752929688
2017-12-13,137.22116088867188
2017-12-14,137.2506866455078
2017-12-15,145.90826416015625
2017-12-18,145.3887939453125
2017-12-19,142.49159240722656
2017-12-20,138.5054473876953
2017-12-21,140.1938018798828
2017-12-22,139.8641357421875
2017-12-26,136.51739501953125
2017-12-27,136.6472930908203
2017-12-28,141.4925537109375
2017-12-29,141.31275939941406
2018-01-02,142.10195922851562
2018-01-03,144.75936889648438
2018-01-04,149.26499938964844
2018-01-05,150.35394287109375
2018-01-08,149.6645965576172
2018-01-09,146.22796630859375
2018-01-10,148.13607788085938
2018-01-11,148.4957275390625
2018-01-12,149.78448486328125
2018-01-15,149.74453735351562
2018-01-17,152.13221740722656
2018-01-18,152.67169189453125
2018-01-19,148.84542846679688
2018-01-22,148.86538696289062
2018-01-23,147.42677307128906
2018-01-24,144.79934692382812
2018-01-25,143.7703399658203
2018-01-26,148.6056671142578
2018-01-29,148.4857635498047
2018-01-30,147.696533203125
2018-01-31,149.43482971191406
2018-02-01,147.96629333496094
2018-02-02,149.39488220214844
2018-02-05,146.25791931152344
2018-02-06,145.5985870361328
2018-02-07,149.50477600097656
2018-02-08,146.6076202392578
2018-02-09,141.5525360107422
2018-02-12,142.9011993408203
2018-02-13,141.33273315429688
2018-02-14,138.5054473876953
2018-02-15,139.6643524169922
2018-02-16,138.2657012939453
2018-02-19,137.90603637695312
2018-02-20,140.24374389648438
2018-02-21,139.08485412597656
2018-02-22,144.00010681152344
2018-02-23,145.76841735839844
2018-02-26,142.55152893066406
2018-02-27,144.55955505371094
2018-02-28,144.4197235107422
2018-03-01,142.2617950439453
2018-03-02,144.3997344970703
2018-03-05,144.97914123535156
2018-03-06,142.82127380371094
2018-03-07,143.58053588867188
2018-03-08,143.310791015625
2018-03-09,146.65756225585938
2018-03-12,147.08714294433594
2018-03-13,143.810302734375
2018-03-14,145.03909301757812
2018-03-15,144.85931396484375
2018-03-16,143.560546875
2018-03-19,141.26278686523438
2018-03-20,142.00205993652344
2018-03-21,143.03109741210938
2018-03-22,142.59149169921875
2018-03-23,142.55152893066406
2018-03-26,138.23573303222656
2018-03-27,138.5753936767578
2018-03-28,139.17481994628906
2018-03-29,144.56954956054688
2018-04-02,143.4107208251953
2018-04-03,142.84124755859375
2018-04-04,142.13192749023438
2018-04-05,143.55055236816406
2018-04-06,145.63853454589844
2018-04-09,144.91921997070312
2018-04-10,146.06808471679688
2018-04-11,146.57763671875
2018-04-12,146.9772186279297
2018-04-13,147.4067840576172
2018-04-16,147.6665496826172
2018-04-17,147.83639526367188
2018-04-18,149.0352325439453
2018-04-19,150.5337677001953
2018-04-20,151.25308227539062
2018-04-23,152.64169311523438
2018-04-24,152.17218017578125
2018-04-25,150.323974609375
2018-04-26,152.12222290039062
2018-04-27,153.1312255859375
2018-04-30,152.47190856933594
2018-05-02,152.64169311523438
2018-05-03,140.85438537597656
2018-05-04,138.6864776611328
2018-05-07,140.67457580566406
2018-05-08,142.4128875732422
2018-05-09,144.86056518554688
2018-05-10,147.2082977294922
2018-05-11,146.80865478515625
2018-05-14,146.06935119628906
2018-05-15,144.96044921875
2018-05-16,144.37100219726562
2018-05-17,142.2930145263672
2018-05-18,140.04519653320312
2018-05-22,140.6645965576172
2018-05-23,138.66648864746094
2018-05-24,140.53472900390625
2018-05-25,140.44476318359375
2018-05-28,139.2060089111328
2018-05-29,139.91529846191406
2018-05-30,141.423828125
2018-05-31,142.18313598632812
2018-06-01,143.5417938232422
2018-06-04,144.92047119140625
2018-06-05,143.11219787597656
2018-06-06,142.56275939941406
2018-06-07,146.0094451904297
2018-06-08,147.08840942382812
2018-06-11,146.76869201660156
2018-06-12,144.77059936523438
2018-06-13,143.65170288085938
2018-06-14,144.9803924560547
2018-06-15,141.2140655517578
2018-06-18,141.28399658203125
2018-06-19,141.13412475585938
2018-06-20,141.12411499023438
2018-06-21,139.70547485351562
2018-06-22,139.0660858154297
2018-06-25,135.83924865722656
2018-06-26,137.85728454589844
2018-06-27,133.82115173339844
2018-06-28,131.74317932128906
2018-06-29,134.86016845703125
2018-07-03,138.39674377441406
2018-07-04,135.86924743652344
2018-07-05,137.6875
2018-07-06,140.8843536376953
2018-07-09,144.3011016845703
2018-07-10,146.2991485595703
2018-07-11,145.0603485107422
2018-07-12,144.5907745361328
2018-07-13,146.28915405273438
2018-07-17,144.51084899902344
2018-07-18,144.73068237304688
2018-07-19,145.04034423828125
2018-07-20,147.4280548095703
2018-07-23,146.079345703125
2018-07-24,146.25918579101562
2018-07-25,142.5927276611328
2018-07-26,142.4828338623047
2018-07-27,139.3957977294922
2018-07-30,142.7725372314453
2018-07-31,142.17312622070312
2018-08-01,143.3520050048828
2018-08-02,142.00328063964844
2018-08-03,144.1212615966797
2018-08-06,141.72354125976562
2018-08-07,141.57374572753906
2018-08-08,144.02134704589844
2018-08-09,143.90145874023438
2018-08-10,143.83154296875
2018-08-13,141.40383911132812
2018-08-14,141.5437469482422
2018-08-16,141.9633331298828
2018-08-17,140.92431640625
2018-08-20,140.96429443359375
2018-08-21,142.67262268066406
2018-08-22,143.57177734375
2018-08-23,141.93336486816406
2018-08-24,142.1231689453125
2018-08-27,142.5427703857422
2018-08-28,143.18212890625
2018-08-29,143.0922088623047
2018-08-30,143.0623016357422
2018-08-31,143.29202270507812
2018-09-03,143.26205444335938
2018-09-04,141.93336486816406
2018-09-05,140.31492614746094
2018-09-06,140.4847412109375
2018-09-07,142.25303649902344
2018-09-10,141.79348754882812
2018-09-11,142.7725372314453
2018-09-12,143.83154296875
2018-09-13,144.85057067871094
2018-09-14,144.710693359375
2018-09-20,144.81057739257812
2018-09-21,143.40194702148438
2018-09-24,142.3829345703125
2018-09-25,140.34487915039062
2018-09-26,143.36199951171875
2018-09-27,144.02134704589844
2018-09-28,141.86343383789062
2018-10-01,142.73257446289062
2018-10-02,143.33201599121094
2018-10-03,142.7525634765625
2018-10-04,142.42288208007812
2018-10-05,141.55374145507812
2018-10-08,143.18212890625
2018-10-09,142.822509765625
2018-10-10,140.2749481201172
2018-10-11,137.74737548828125
2018-10-12,138.8962860107422
2018-10-16,141.61366271972656
2018-10-17,141.33395385742188
2018-10-18,140.3648681640625
2018-10-19,141.74354553222656
2018-10-22,142.26303100585938
2018-10-23,140.05519104003906
2018-10-24,138.27688598632812
2018-10-25,137.5675506591797
2018-10-26,135.65939331054688
2018-10-29,132.5323944091797
2018-10-30,129.9449005126953
2018-10-31,130.4544219970703
2018-11-05,136.94815063476562
2018-11-06,137.79733276367188
2018-11-07,138.51663208007812
2018-11-08,139.66555786132812
2018-11-09,135.6094512939453
2018-11-12,135.6094512939453
2018-11-13,137.59751892089844
2018-11-14,139.22598266601562
2018-11-15,139.3358612060547
2018-11-16,138.92625427246094
2018-11-19,138.53663635253906
2018-11-20,139.32586669921875
2018-11-21,139.82537841796875
2018-11-22,138.0171356201172
2018-11-23,139.54563903808594
2018-11-26,139.7654266357422
2018-11-27,140.20498657226562
2018-11-28,140.62461853027344
2018-11-29,140.8643798828125
2018-11-30,140.26495361328125
2018-12-03,140.6545867919922
2018-12-04,140.0352020263672
2018-12-05,140.1151123046875
2018-12-06,140.32492065429688
2018-12-07,140.7145538330078
2018-12-10,139.57562255859375
2018-12-11,139.8753204345703
2018-12-12,140.04519653320312
2018-12-13,140.80445861816406
2018-12-14,138.41143798828125
2018-12-17,137.18260192871094
2018-12-18,136.14356994628906
2018-12-19,135.78390502929688
2018-12-20,137.36241149902344
2018-12-21,137.0227508544922
2018-12-24,139.72023010253906
2018-12-26,140.07992553710938
2018-12-27,139.03089904785156
2018-12-28,139.23072814941406
2019-01-02,139.19076538085938
2019-01-03,139.37059020996094
2019-01-04,139.8800811767578
2019-01-07,140.12986755371094
2019-01-08,140.769287109375
2019-01-09,141.1888885498047
2019-01-10,141.23883056640625
2019-01-11,145.18516540527344
2019-01-14,145.16522216796875
2019-01-15,145.2650909423828
2019-01-16,147.8626708984375
2019-01-17,151.3594512939453
2019-01-18,154.0869140625
2019-01-21,153.28765869140625
2019-01-22,151.45936584472656
2019-01-23,149.96075439453125
2019-01-24,151.8589630126953
2019-01-25,153.1177978515625
2019-01-28,151.3594512939453
2019-01-29,149.86083984375
2019-01-30,149.86083984375
2019-01-31,148.8617401123047
2019-02-01,149.06158447265625
2019-02-04,151.8789520263672
2019-02-05,154.07693481445312
2019-02-06,152.6382293701172
2019-02-07,154.1668243408203
2019-02-08,153.8571014404297
2019-02-11,153.35755920410156
2019-02-12,153.00790405273438
2019-02-13,151.8589630126953
2019-02-14,152.3585205078125
2019-02-15,154.85617065429688
2019-02-18,153.3775634765625
2019-02-19,151.96888732910156
2019-02-20,153.84710693359375
2019-02-21,153.8571014404297
2019-02-22,154.84617614746094
2019-02-25,153.41751098632812
2019-02-26,153.35755920410156
2019-02-27,151.13961791992188
2019-02-28,151.3594512939453
2019-03-01,149.87083435058594
2019-03-04,151.8589630126953
2019-03-05,153.25767517089844
2019-03-06,153.28765869140625
2019-03-07,151.3794403076172
2019-03-08,152.7481689453125
2019-03-11,151.8689422607422
2019-03-12,152.3585205078125
2019-03-13,153.00790405273438
2019-03-14,152.85806274414062
2019-03-15,152.9579620361328
2019-03-18,153.75721740722656
2019-03-19,152.87806701660156
2019-03-20,152.36851501464844
2019-03-21,153.14776611328125
2019-03-22,153.5973663330078
2019-03-25,152.84808349609375
2019-03-26,153.1577606201172
2019-03-27,152.65821838378906
2019-03-28,153.55740356445312
2019-03-29,153.65731811523438
2019-04-01,153.35755920410156
2019-04-02,152.65821838378906
2019-04-03,151.05970764160156
2019-04-04,151.8589630126953
2019-04-05,152.3585205078125
2019-04-08,152.85806274414062
2019-04-09,152.85806274414062
2019-04-10,152.65821838378906
2019-04-11,152.6382293701172
2019-04-12,152.64820861816406
2019-04-15,151.96888732910156
2019-04-16,153.25767517089844
2019-04-17,153.55740356445312
2019-04-18,152.85806274414062
2019-04-22,152.85806274414062
2019-04-23,149.23138427734375
2019-04-24,148.8617401123047
2019-04-25,148.36224365234375
2019-04-26,149.76092529296875
2019-04-29,150.75
2019-04-30,151.25955200195312
2019-05-02,137.0797119140625
2019-05-03,137.85903930664062
2019-05-06,137.1796417236328
2019-05-07,137.77911376953125
2019-05-08,137.08970642089844
2019-05-09,134.0823211669922
2019-05-10,132.39382934570312
2019-05-13,126.38908386230469
2019-05-14,131.3747100830078
2019-05-15,131.88429260253906
2019-05-16,128.58718872070312
2019-05-17,128.89691162109375
2019-05-20,129.38648986816406
2019-05-22,128.3873291015625
2019-05-23,126.88866424560547
2019-05-24,128.27748107910156
2019-05-27,127.64800262451172
2019-05-28,127.6080322265625
