Date,DXCO3.SA
2015-12-14,3.508845567703247
2015-12-15,3.463202714920044
2015-12-16,3.4860246181488037
2015-12-17,3.6451878547668457
2015-12-18,3.4900734424591064
2015-12-21,3.4900734424591064
2015-12-22,3.4781410694122314
2015-12-23,3.591494560241699
2015-12-28,3.5020053386688232
2015-12-29,3.5497331619262695
2015-12-30,3.5199034214019775
2016-01-04,3.3707549571990967
2016-01-05,3.2872321605682373
2016-01-06,3.3528575897216797
2016-01-07,3.251436471939087
2016-01-08,3.317061185836792
2016-01-11,3.2931981086730957
2016-01-12,3.2812657356262207
2016-01-13,3.2812657356262207
2016-01-14,3.2216062545776367
2016-01-15,3.179844856262207
2016-01-18,3.1261510848999023
2016-01-19,3.0903568267822266
2016-01-20,2.9531400203704834
2016-01-21,2.9292755126953125
2016-01-22,2.917343854904175
2016-01-26,2.947173595428467
2016-01-27,3.01279878616333
2016-01-28,2.98296856880188
2016-01-29,3.161947250366211
2016-02-01,3.239504814147949
2016-02-02,3.0963220596313477
2016-02-03,3.1858108043670654
2016-02-04,3.2872321605682373
2016-02-05,3.4005844593048096
2016-02-10,3.3349595069885254
2016-02-11,3.3110954761505127
2016-02-12,3.2812657356262207
2016-02-15,3.406550884246826
2016-02-16,3.6690516471862793
2016-02-17,3.703598737716675
2016-02-18,3.6732916831970215
2016-02-19,3.6914749145507812
2016-02-22,3.818768262863159
2016-02-23,3.770275115966797
2016-02-24,3.6490447521209717
2016-02-25,3.661167860031128
2016-02-26,3.7339067459106445
2016-02-29,3.6854140758514404
2016-03-01,3.6490447521209717
2016-03-02,3.7581522464752197
2016-03-03,4.000614166259766
2016-03-04,4.521905899047852
2016-03-07,4.437044143676758
2016-03-08,4.4612908363342285
2016-03-09,4.473414421081543
2016-03-10,4.455229759216309
2016-03-11,4.406736850738525
2016-03-14,4.309752464294434
2016-03-15,3.970306634902954
2016-03-16,4.243074893951416
2016-03-17,4.546152591705322
2016-03-18,4.5522141456604
2016-03-21,4.667383670806885
2016-03-22,4.746183395385742
2016-03-23,4.661322116851807
2016-03-24,4.703752517700195
2016-03-28,4.800737380981445
2016-03-29,4.7886128425598145
2016-03-30,4.928029537200928
2016-03-31,4.582520961761475
2016-04-01,4.812860012054443
2016-04-04,4.776490688323975
2016-04-05,4.679506301879883
2016-04-06,4.649198055267334
2016-04-07,4.709813594818115
2016-04-08,4.7886128425598145
2016-04-11,5.025013446807861
2016-04-12,5.170490741729736
2016-04-13,5.170490741729736
2016-04-14,5.049259662628174
2016-04-15,5.15230655670166
2016-04-18,4.994706630706787
2016-04-19,4.891659736633301
2016-04-20,4.824983596801758
2016-04-22,4.800737380981445
2016-04-25,4.62495231628418
2016-04-26,4.758306503295898
2016-04-27,4.95227575302124
2016-04-28,4.84922981262207
2016-04-29,4.746183395385742
2016-05-02,4.764366626739502
2016-05-03,4.655259609222412
2016-05-04,4.485537528991699
2016-05-05,4.443106174468994
2016-05-06,4.443106174468994
2016-05-09,4.382491111755371
2016-05-10,4.546152591705322
2016-05-11,4.655259609222412
2016-05-12,4.734060287475586
2016-05-13,4.618891716003418
2016-05-16,4.564337253570557
2016-05-17,4.376430034637451
2016-05-18,4.267321586608887
2016-05-19,4.267321586608887
2016-05-20,4.291567325592041
2016-05-23,4.1521525382995605
2016-05-24,4.424921989440918
2016-05-25,4.479475498199463
2016-05-27,4.364306926727295
2016-05-30,4.333998203277588
2016-05-31,4.3946146965026855
2016-06-01,4.455229759216309
2016-06-02,4.424921989440918
2016-06-03,4.546152591705322
2016-06-06,4.546152591705322
2016-06-07,4.570398330688477
2016-06-08,4.62495231628418
2016-06-09,4.576459884643555
2016-06-10,4.491598129272461
2016-06-13,4.588582992553711
2016-06-14,4.443106174468994
2016-06-15,4.491598129272461
2016-06-16,4.485537528991699
2016-06-17,4.594645023345947
2016-06-20,4.800737380981445
2016-06-21,4.879538059234619
2016-06-22,4.9643988609313965
2016-06-23,5.164429664611816
2016-06-24,5.109875202178955
2016-06-27,4.988644599914551
2016-06-28,5.128060340881348
2016-06-29,5.243229389190674
2016-06-30,5.15230655670166
2016-07-01,5.328090190887451
2016-07-04,5.400830268859863
2016-07-05,5.3947672843933105
2016-07-06,5.315966606140137
2016-07-07,5.400830268859863
2016-07-08,5.515998363494873
2016-07-11,5.479629039764404
2016-07-12,5.485690593719482
2016-07-13,5.364459991455078
2016-07-14,5.522059917449951
2016-07-15,5.491752624511719
2016-07-18,5.734212875366211
2016-07-19,5.728152275085449
2016-07-20,5.649352073669434
2016-07-21,5.606921672821045
2016-07-22,5.819075584411621
2016-07-25,5.746336936950684
2016-07-26,5.667537689208984
2016-07-27,5.940306186676025
2016-07-28,5.89787483215332
2016-07-29,6.00698184967041
2016-08-01,5.867568016052246
2016-08-02,5.903937339782715
2016-08-03,5.794829368591309
2016-08-04,5.958490371704102
2016-08-05,5.988797664642334
2016-08-08,5.831198692321777
2016-08-09,5.679659843444824
2016-08-10,5.5463056564331055
2016-08-11,5.612983226776123
2016-08-12,5.788766384124756
2016-08-15,5.667537689208984
2016-08-16,5.667537689208984
2016-08-17,5.619044780731201
2016-08-18,5.57661247253418
2016-08-19,5.5402445793151855
2016-08-22,5.297782897949219
2016-08-23,5.2674760818481445
2016-08-24,5.388705730438232
2016-08-25,5.473567962646484
2016-08-26,5.322030067443848
2016-08-29,5.346275806427002
2016-08-30,5.285660266876221
2016-08-31,5.2674760818481445
2016-09-01,5.3947672843933105
2016-09-02,5.3947672843933105
2016-09-05,5.45538330078125
2016-09-06,5.619044780731201
2016-09-08,5.637228965759277
2016-09-09,5.45538330078125
2016-09-12,5.376584053039551
2016-09-13,5.261414051055908
2016-09-14,5.388705730438232
2016-09-15,5.346275806427002
2016-09-16,5.303843975067139
2016-09-19,5.273536205291748
2016-09-20,5.3947672843933105
2016-09-21,5.388705730438232
2016-09-22,5.45538330078125
2016-09-23,5.303843975067139
2016-09-26,5.3341522216796875
2016-09-27,5.3947672843933105
2016-09-28,5.309906005859375
2016-09-29,5.370521545410156
2016-09-30,5.2129225730896
2016-10-03,5.243229389190674
2016-10-04,5.091691017150879
2016-10-05,5.328090190887451
2016-10-06,5.3341522216796875
2016-10-07,5.388705730438232
2016-10-10,5.328090190887451
2016-10-11,5.261414051055908
2016-10-13,5.328090190887451
2016-10-14,5.273536205291748
2016-10-17,5.2492899894714355
2016-10-18,5.425076007843018
2016-10-19,5.412952423095703
2016-10-20,5.273536205291748
2016-10-21,5.231106281280518
2016-10-24,5.231106281280518
2016-10-25,5.2250447273254395
2016-10-26,5.315966606140137
2016-10-27,5.297782897949219
2016-10-28,5.340214252471924
2016-10-31,5.2250447273254395
2016-11-01,5.000766754150391
2016-11-03,4.928029537200928
2016-11-04,4.837105751037598
2016-11-07,4.873475551605225
2016-11-08,4.85529088973999
2016-11-09,4.715875625610352
2016-11-10,4.485537528991699
2016-11-11,4.346121788024902
2016-11-14,4.243074893951416
2016-11-16,4.340059757232666
2016-11-17,4.41886043548584
2016-11-18,4.20670747756958
2016-11-21,4.170336723327637
2016-11-22,4.279444694519043
2016-11-23,4.170336723327637
2016-11-24,4.182460784912109
2016-11-25,4.085474967956543
2016-11-28,4.127906799316406
2016-11-29,4.073352336883545
2016-11-30,4.1521525382995605
2016-12-01,3.952120780944824
2016-12-02,3.8308913707733154
2016-12-05,3.861198902130127
2016-12-06,3.8793838024139404
2016-12-07,3.9399983882904053
2016-12-08,3.9399983882904053
2016-12-09,3.8854448795318604
2016-12-12,3.843013286590576
2016-12-13,3.8793838024139404
2016-12-14,3.812706708908081
2016-12-15,4.067291736602783
2016-12-16,3.9460604190826416
2016-12-19,3.855137586593628
2016-12-20,3.764214038848877
2016-12-21,3.861198902130127
2016-12-22,3.812706708908081
2016-12-23,3.818768262863159
2016-12-26,3.8854448795318604
2016-12-27,3.843013286590576
2016-12-28,3.970306634902954
2016-12-29,4.121845245361328
2017-01-02,4.036983489990234
2017-01-03,4.424921989440918
2017-01-04,4.4976606369018555
2017-01-05,4.758306503295898
2017-01-06,4.600706100463867
2017-01-09,4.667383670806885
2017-01-10,4.582520961761475
2017-01-11,4.333998203277588
2017-01-12,4.55827522277832
2017-01-13,4.406736850738525
2017-01-16,4.600706100463867
2017-01-17,4.576459884643555
2017-01-18,4.582520961761475
2017-01-19,4.340059757232666
2017-01-20,4.467352867126465
2017-01-23,4.455229759216309
2017-01-24,4.6067681312561035
2017-01-26,4.873475551605225
2017-01-27,4.697690486907959
2017-01-30,4.564337253570557
2017-01-31,4.570398330688477
2017-02-01,4.837105751037598
2017-02-02,4.764366626739502
2017-02-03,5.15230655670166
2017-02-06,5.000766754150391
2017-02-07,4.976521015167236
2017-02-08,5.031075954437256
2017-02-09,5.182613849639893
2017-02-10,5.45538330078125
2017-02-13,5.370521545410156
2017-02-14,5.3341522216796875
2017-02-15,5.303074836730957
2017-02-16,5.212059497833252
2017-02-17,5.236330986022949
2017-02-20,5.260601043701172
2017-02-21,5.278803825378418
2017-02-22,5.272736549377441
2017-02-23,5.205992221832275
2017-02-24,5.12104606628418
2017-03-01,4.908679962158203
2017-03-02,4.914748191833496
2017-03-03,4.94508695602417
2017-03-06,4.908679962158203
2017-03-07,4.8540730476379395
2017-03-08,4.726653099060059
2017-03-09,4.781260967254639
2017-03-10,4.793395519256592
2017-03-13,4.908679962158203
2017-03-14,5.030032634735107
2017-03-15,5.084640979766846
2017-03-16,5.1453166007995605
2017-03-17,5.011829376220703
2017-03-20,5.1877899169921875
2017-03-21,5.12104606628418
2017-03-22,5.254532814025879
2017-03-23,5.260601043701172
2017-03-24,5.218127727508545
2017-03-27,5.278803825378418
2017-03-28,5.351614952087402
2017-03-29,5.642858982086182
2017-03-30,5.624656677246094
2017-03-31,5.58218240737915
2017-04-03,5.624656677246094
2017-04-04,5.551845550537109
2017-04-05,5.58218240737915
2017-04-06,5.48510217666626
2017-04-07,5.509373188018799
2017-04-10,5.4668989181518555
2017-04-11,5.375885486602783
2017-04-12,5.412290096282959
2017-04-13,5.503304481506348
2017-04-17,5.533642768859863
2017-04-18,5.4911699295043945
2017-04-19,5.472966194152832
2017-04-20,5.43656063079834
2017-04-24,5.472966194152832
2017-04-25,5.460831165313721
2017-04-26,5.41835880279541
2017-04-27,5.345547199249268
2017-04-28,5.41835880279541
2017-05-02,5.515439510345459
2017-05-03,5.606453895568848
2017-05-04,5.3637495040893555
2017-05-05,5.472966194152832
2017-05-08,5.357682228088379
2017-05-09,5.3637495040893555
2017-05-10,5.315208435058594
2017-05-11,5.254532814025879
2017-05-12,5.36981725692749
2017-05-15,5.521507263183594
2017-05-16,5.818819046020508
2017-05-17,5.80061674118042
2017-05-18,5.036099910736084
2017-05-19,5.218127727508545
2017-05-22,4.763059139251709
2017-05-23,4.860139846801758
2017-05-24,5.00576114654541
2017-05-25,4.975424289703369
2017-05-26,5.00576114654541
2017-05-29,5.00576114654541
2017-05-30,4.860139846801758
2017-05-31,4.872274875640869
2017-06-01,4.817667007446289
2017-06-02,4.8540730476379395
2017-06-05,4.939018726348877
2017-06-06,4.975424289703369
2017-06-07,5.114978313446045
2017-06-08,4.987559795379639
2017-06-09,4.884410381317139
2017-06-12,4.908679962158203
2017-06-13,5.036099910736084
2017-06-14,5.060369968414307
2017-06-15,5.060369968414307
2017-06-16,4.902612686157227
2017-06-19,4.926883220672607
2017-06-20,4.8540730476379395
2017-06-21,4.793395519256592
2017-06-22,4.787328720092773
2017-06-23,4.872274875640869
2017-06-26,4.914748191833496
2017-06-27,4.920815467834473
2017-06-28,4.963289260864258
2017-06-29,4.8540730476379395
2017-06-30,4.957221984863281
2017-07-03,4.9329514503479
2017-07-04,5.011829376220703
2017-07-05,5.084640979766846
2017-07-06,4.963289260864258
2017-07-07,4.7509236335754395
2017-07-10,4.738788604736328
2017-07-11,4.744854927062988
2017-07-12,4.848004341125488
2017-07-13,4.866208076477051
2017-07-14,4.939018726348877
2017-07-17,4.957221984863281
2017-07-18,4.835869312286377
2017-07-19,4.763059139251709
2017-07-20,4.763059139251709
2017-07-21,4.623504161834717
2017-07-24,4.7509236335754395
2017-07-25,4.769125938415527
2017-07-26,4.763059139251709
2017-07-27,4.781260967254639
2017-07-28,4.763059139251709
2017-07-31,4.805531978607178
2017-08-01,4.866208076477051
2017-08-02,4.890478610992432
2017-08-03,4.763059139251709
2017-08-04,4.672045707702637
2017-08-07,4.7084503173828125
2017-08-08,4.702381610870361
2017-08-09,4.587097644805908
2017-08-10,4.659909725189209
2017-08-11,4.7084503173828125
2017-08-14,4.672045707702637
2017-08-15,4.763059139251709
2017-08-16,4.811599254608154
2017-08-17,4.763059139251709
2017-08-18,4.769125938415527
2017-08-21,4.732719898223877
2017-08-22,4.8298020362854
2017-08-23,4.823733329772949
2017-08-24,5.090709209442139
2017-08-25,5.15745210647583
2017-08-28,5.15745210647583
2017-08-29,5.054302215576172
2017-08-30,5.205992221832275
2017-08-31,5.218127727508545
2017-09-01,5.218127727508545
2017-09-04,5.315208435058594
2017-09-05,5.339479923248291
2017-09-06,5.381953239440918
2017-09-07,5.381953239440918
2017-09-08,5.52757453918457
2017-09-11,5.52757453918457
2017-09-12,5.521507263183594
2017-09-13,5.612521648406982
2017-09-14,5.824887752532959
2017-09-15,6.073658466339111
2017-09-18,6.0069146156311035
2017-09-19,6.164672374725342
2017-09-20,6.334564685821533
2017-09-21,6.249618053436279
2017-09-22,6.152537822723389
2017-09-25,5.934103965759277
2017-09-26,5.928036212921143
2017-09-27,5.915900707244873
2017-09-28,5.764211177825928
2017-09-29,5.746008396148682
2017-10-02,5.739940166473389
2017-10-03,5.8430891036987305
2017-10-04,5.885561943054199
2017-10-05,5.921968936920166
2017-10-06,5.982644081115723
2017-10-09,5.885561943054199
2017-10-10,5.9462385177612305
2017-10-11,6.061522960662842
2017-10-12,6.061522960662842
2017-10-13,6.188943386077881
2017-10-16,6.0857930183410645
2017-10-17,6.176807403564453
2017-10-18,6.158602714538574
2017-10-19,6.152537822723389
2017-10-20,6.061522960662842
2017-10-23,6.061522960662842
2017-10-24,6.110064506530762
2017-10-25,6.128266334533691
2017-10-26,6.2071452140808105
2017-10-27,6.091859817504883
2017-10-30,5.970509052276611
2017-10-31,5.80061674118042
2017-11-01,6.061522960662842
2017-11-02,6.061522960662842
2017-11-03,6.049386978149414
2017-11-06,6.0069146156311035
2017-11-07,5.721737861633301
2017-11-08,5.867360591888428
2017-11-09,5.818819046020508
2017-11-10,5.697468280792236
2017-11-13,5.758142948150635
2017-11-14,5.4668989181518555
2017-11-15,5.4668989181518555
2017-11-16,5.43049430847168
2017-11-17,5.551845550537109
2017-11-20,5.551845550537109
2017-11-21,5.885561943054199
2017-11-22,5.873427391052246
2017-11-23,5.8066840171813965
2017-11-24,5.770278453826904
2017-11-27,5.661061763763428
2017-11-28,5.764211177825928
2017-11-29,5.685332775115967
2017-11-30,5.357682228088379
2017-12-01,5.400155067443848
2017-12-04,5.400155067443848
2017-12-05,5.479034423828125
2017-12-06,5.4911699295043945
2017-12-07,5.400155067443848
2017-12-08,5.4244256019592285
2017-12-11,5.381953239440918
2017-12-12,5.345547199249268
2017-12-13,5.315208435058594
2017-12-14,5.297007083892822
2017-12-15,5.351109027862549
2017-12-18,5.271424293518066
2017-12-19,5.228516578674316
2017-12-20,5.357237815856934
2017-12-21,5.412403583526611
2017-12-22,5.387885570526123
2017-12-25,5.387885570526123
2017-12-26,5.394015312194824
2017-12-27,5.608550071716309
2017-12-28,5.639196872711182
2017-12-29,5.639196872711182
2018-01-02,5.731141090393066
2018-01-03,5.835344314575195
2018-01-04,5.9824538230896
2018-01-05,6.0069708824157715
2018-01-08,5.988583564758301
2018-01-09,6.068267822265625
2018-01-10,5.994712829589844
2018-01-11,6.037619113922119
2018-01-12,6.074395656585693
2018-01-15,6.105043888092041
2018-01-16,6.166338920593262
2018-01-17,6.239895343780518
2018-01-18,6.288930892944336
2018-01-19,6.350227355957031
2018-01-22,6.221505641937256
2018-01-23,6.209246635437012
2018-01-24,6.442171096801758
2018-01-25,6.442171096801758
2018-01-26,6.527983665466309
2018-01-29,6.436039924621582
2018-01-30,6.344098091125488
2018-01-31,6.252154350280762
2018-02-01,6.4973368644714355
2018-02-02,6.313449382781982
2018-02-05,6.105043888092041
2018-02-06,6.595409393310547
2018-02-07,6.908017158508301
2018-02-08,6.742518901824951
2018-02-09,6.632186412811279
2018-02-14,7.2941789627075195
2018-02-15,7.232883930206299
2018-02-16,7.471936225891113
2018-02-19,7.490325450897217
2018-02-20,7.33095645904541
2018-02-21,7.46580696105957
2018-02-22,7.288050174713135
2018-02-23,7.422900199890137
2018-02-26,7.367735385894775
2018-02-27,7.226754188537598
2018-02-28,6.98157262802124
2018-03-01,6.834463119506836
2018-03-02,6.797685623168945
2018-03-05,7.073515892028809
2018-03-06,7.202236175537109
2018-03-07,6.895758152008057
2018-03-08,6.7609076499938965
2018-03-09,6.908017158508301
2018-03-12,7.042867660522461
2018-03-13,7.257401943206787
2018-03-14,7.006088733673096
2018-03-15,6.9570536613464355
2018-03-16,6.736390113830566
2018-03-19,6.779295921325684
2018-03-20,6.724130630493164
2018-03-21,6.883497714996338
2018-03-22,7.153199195861816
2018-03-23,7.048996448516846
2018-03-26,7.030608177185059
2018-03-27,6.93866491317749
2018-03-28,7.012218952178955
2018-03-29,7.2635321617126465
2018-04-02,6.969313144683838
2018-04-03,6.920276641845703
2018-04-04,6.681223392486572
2018-04-05,6.883497714996338
2018-04-06,6.767037391662598
2018-04-09,6.681223392486572
2018-04-10,6.797685623168945
2018-04-11,6.681223392486572
2018-04-12,6.779295921325684
2018-04-13,6.699611663818359
2018-04-16,6.466689109802246
2018-04-17,6.503466606140137
2018-04-18,6.736390113830566
2018-04-19,6.742518901824951
2018-04-20,6.8405914306640625
2018-04-23,6.908017158508301
2018-04-24,6.846721172332764
2018-04-25,6.681223392486572
2018-04-26,6.668964385986328
2018-04-27,6.662835121154785
2018-04-30,6.5586323738098145
2018-05-02,6.589279651641846
2018-05-03,6.5525031089782715
2018-05-04,6.246023654937744
2018-05-07,6.337967872619629
2018-05-08,6.380874156951904
2018-05-09,6.313449382781982
2018-05-10,6.3011908531188965
2018-05-11,6.325708389282227
2018-05-14,6.086655616760254
2018-05-15,6.049878120422363
2018-05-16,5.988583564758301
2018-05-17,5.859862327575684
2018-05-18,5.804696559906006
2018-05-21,6.092785358428955
2018-05-22,6.086655616760254
2018-05-23,6.160210609436035
2018-05-24,6.166338920593262
2018-05-25,6.184727668762207
2018-05-28,5.816955089569092
2018-05-29,5.97632360458374
2018-05-30,5.97632360458374
2018-06-01,5.97632360458374
2018-06-04,6.074395656585693
2018-06-05,5.890509605407715
2018-06-06,5.657587051391602
2018-06-07,5.412403583526611
2018-06-08,5.516606330871582
2018-06-11,5.332719326019287
2018-06-12,5.332719326019287
2018-06-13,5.2101287841796875
2018-06-14,5.08753776550293
2018-06-15,4.934297561645508
2018-06-18,4.87913179397583
2018-06-19,4.934297561645508
2018-06-20,5.203998565673828
2018-06-21,4.964945316314697
2018-06-22,5.3388495445251465
2018-06-25,5.234646320343018
2018-06-26,5.0936665534973145
2018-06-27,5.099796772003174
2018-06-28,5.271424293518066
2018-06-29,5.332719326019287
2018-07-02,5.240776062011719
2018-07-03,5.44918155670166
2018-07-04,5.510477066040039
2018-07-05,5.731141090393066
2018-07-06,5.725011825561523
2018-07-10,5.835344314575195
2018-07-11,5.675975322723389
2018-07-12,5.786306381225586
2018-07-13,5.97632360458374
2018-07-16,5.964065074920654
2018-07-17,5.957935333251953
2018-07-18,5.964065074920654
2018-07-19,5.915027618408203
2018-07-20,6.160210609436035
2018-07-23,6.0560078620910645
2018-07-24,6.215375900268555
2018-07-25,6.2950615882873535
2018-07-26,6.086655616760254
2018-07-27,6.209246635437012
2018-07-30,6.209246635437012
2018-07-31,6.239895343780518
2018-08-01,6.258283615112305
2018-08-02,6.4973368644714355
2018-08-03,6.5095953941345215
2018-08-06,6.5157246589660645
2018-08-07,6.595409393310547
2018-08-08,6.5157246589660645
2018-08-09,6.4605584144592285
2018-08-10,6.098915100097656
2018-08-13,6.362486839294434
2018-08-14,6.3747453689575195
2018-08-15,6.3011908531188965
2018-08-16,6.436039924621582
2018-08-17,6.319579601287842
2018-08-20,6.117303848266602
2018-08-21,6.0069708824157715
2018-08-22,6.019230365753174
2018-08-23,5.816955089569092
2018-08-24,5.7556586265563965
2018-08-27,5.890509605407715
2018-08-28,5.8721208572387695
2018-08-29,5.97632360458374
2018-08-30,5.731141090393066
2018-08-31,5.921158313751221
2018-09-03,5.79856538772583
2018-09-04,5.79856538772583
2018-09-05,5.675975322723389
2018-09-06,5.743399620056152
2018-09-10,5.633067607879639
2018-09-11,5.400144577026367
2018-09-12,5.357237815856934
2018-09-13,5.234646320343018
2018-09-14,5.332719326019287
2018-09-17,5.363366603851318
2018-09-18,5.577902317047119
2018-09-19,5.559512615203857
2018-09-20,5.4920878410339355
2018-09-21,5.682104587554932
2018-09-24,5.418534278869629
2018-09-25,5.4246625900268555
2018-09-26,5.50434684753418
2018-09-27,5.577902317047119
2018-09-28,5.534994602203369
2018-10-01,5.4369215965271
2018-10-02,5.823084354400635
2018-10-03,6.252154350280762
2018-10-04,6.252154350280762
2018-10-05,5.9824538230896
2018-10-08,6.331839084625244
2018-10-09,6.307321071624756
2018-10-10,6.135692119598389
2018-10-11,6.196987628936768
2018-10-15,6.252154350280762
2018-10-16,6.619927883148193
2018-10-17,6.619927883148193
2018-10-18,6.540243625640869
2018-10-19,6.436039924621582
2018-10-22,6.5708909034729
2018-10-23,6.5586323738098145
2018-10-24,6.478947639465332
2018-10-25,6.540243625640869
2018-10-26,6.344098091125488
2018-10-29,6.5525031089782715
2018-10-30,6.779295921325684
2018-10-31,7.042867660522461
2018-11-01,7.379994869232178
2018-11-05,7.3432159423828125
2018-11-06,7.508714199066162
2018-11-07,7.563880443572998
2018-11-08,7.324827194213867
2018-11-09,7.502583026885986
2018-11-12,7.557751178741455
2018-11-13,7.416773319244385
2018-11-14,7.563880443572998
2018-11-16,7.8397088050842285
2018-11-19,7.7600250244140625
2018-11-21,7.6313066482543945
2018-11-22,7.753896713256836
2018-11-23,7.61904764175415
2018-11-26,7.545491695404053
2018-11-27,7.551621437072754
2018-11-28,7.527102947235107
2018-11-29,7.459677696228027
2018-11-30,7.502583026885986
2018-12-03,7.367735385894775
2018-12-04,7.349344730377197
2018-12-05,7.349344730377197
2018-12-06,7.275792598724365
2018-12-07,7.147070407867432
2018-12-10,6.993831634521484
2018-12-11,7.067386627197266
2018-12-12,7.140941143035889
2018-12-13,7.324827194213867
2018-12-14,7.398382663726807
2018-12-17,7.214495658874512
2018-12-18,7.355475425720215
2018-12-19,7.324281215667725
2018-12-20,7.462104797363281
2018-12-21,7.219273567199707
2018-12-26,7.376787185668945
2018-12-27,7.6130523681640625
2018-12-28,7.76400089263916
2019-01-02,7.954327583312988
2019-01-03,7.947763919830322
2019-01-04,7.941204071044922
2019-01-07,7.941204071044922
2019-01-08,7.8493194580078125
2019-01-09,7.954327583312988
2019-01-10,7.875572204589844
2019-01-11,7.888698577880859
2019-01-14,8.361230850219727
2019-01-15,8.111838340759277
2019-01-16,8.157780647277832
2019-01-17,8.492491722106934
2019-01-18,8.564682960510254
2019-01-21,8.466240882873535
2019-01-22,8.138090133666992
2019-01-23,8.138090133666992
2019-01-24,8.564682960510254
2019-01-28,8.295599937438965
2019-01-29,8.190595626831055
2019-01-30,8.197159767150879
2019-01-31,8.033082008361816
2019-02-01,8.203721046447754
2019-02-04,8.328417778015137
2019-02-05,8.295599937438965
2019-02-06,8.138090133666992
2019-02-07,7.967454433441162
2019-02-08,8.006830215454102
2019-02-11,8.138090133666992
2019-02-12,8.138090133666992
2019-02-13,8.019956588745117
2019-02-14,8.026520729064941
2019-02-15,8.006830215454102
2019-02-18,7.777127265930176
2019-02-19,7.908387660980225
2019-02-20,7.941204071044922
2019-02-21,8.006830215454102
2019-02-22,8.177469253540039
2019-02-25,8.006830215454102
2019-02-26,8.072461128234863
2019-02-27,7.875572204589844
2019-02-28,7.744311809539795
2019-03-01,7.5211710929870605
2019-03-06,7.4292893409729
2019-03-07,7.350533962249756
2019-03-08,7.4686665534973145
2019-03-11,7.645867824554443
2019-03-12,7.645867824554443
2019-03-13,7.645867824554443
2019-03-14,7.823068618774414
2019-03-15,7.750875473022461
2019-03-18,7.698371887207031
2019-03-19,7.724623680114746
2019-03-20,7.514606952667236
2019-03-21,7.462104797363281
2019-03-22,7.403038024902344
2019-03-25,7.311155796051025
2019-03-26,7.350533962249756
2019-03-27,7.0486369132995605
2019-03-28,7.081451892852783
2019-03-29,7.1995849609375
2019-04-01,7.212711334228516
2019-04-02,7.10770320892334
2019-04-03,6.891124248504639
2019-04-04,6.858310699462891
2019-04-05,7.05519962310791
2019-04-08,7.173332691192627
2019-04-09,7.022385120391846
2019-04-10,6.923940658569336
2019-04-11,6.884562015533447
2019-04-12,6.805805206298828
2019-04-15,6.753303527832031
2019-04-16,6.667984485626221
2019-04-17,6.517035484313965
2019-04-18,6.497347354888916
2019-04-22,6.425153732299805
2019-04-23,6.484220504760742
2019-04-24,6.30045747756958
2019-04-25,6.333271503448486
2019-04-26,6.385776519775391
2019-04-29,6.497347354888916
2019-04-30,6.523598670959473
2019-05-02,6.694236755371094
2019-05-03,6.7598652839660645
2019-05-06,6.641732215881348
