Date,KR
2016-03-03,31.31244468688965
2016-03-04,30.517210006713867
2016-03-07,30.6911678314209
2016-03-08,30.66631317138672
2016-03-09,31.32072639465332
2016-03-10,31.25446128845215
2016-03-11,32.00828170776367
2016-03-14,31.801189422607422
2016-03-15,31.594104766845703
2016-03-16,31.983434677124023
2016-03-17,31.55266761779785
2016-03-18,31.941997528076172
2016-03-21,31.585811614990234
2016-03-22,31.436697006225586
2016-03-23,31.138479232788086
2016-03-24,31.18818473815918
2016-03-28,31.527822494506836
2016-03-29,31.502971649169922
2016-03-30,31.55266761779785
2016-03-31,31.685209274291992
2016-04-01,31.743209838867188
2016-04-04,31.502971649169922
2016-04-05,31.660364151000977
2016-04-06,32.37276077270508
2016-04-07,31.61893653869629
2016-04-08,31.469831466674805
2016-04-11,30.790576934814453
2016-04-12,30.782291412353516
2016-04-13,31.362152099609375
2016-04-14,30.707735061645508
2016-04-15,30.575193405151367
2016-04-18,30.384675979614258
2016-04-19,30.011899948120117
2016-04-20,30.608327865600586
2016-04-21,30.210702896118164
2016-04-22,29.47345733642578
2016-04-25,30.459226608276367
2016-04-26,30.152732849121094
2016-04-27,30.078166961669922
2016-04-28,29.755098342895508
2016-04-29,29.316068649291992
2016-05-02,29.34920310974121
2016-05-03,29.158679962158203
2016-05-04,28.993005752563477
2016-05-05,28.926738739013672
2016-05-06,28.6202392578125
2016-05-09,29.688846588134766
2016-05-10,29.191818237304688
2016-05-11,28.838699340820312
2016-05-12,28.98825454711914
2016-05-13,28.963327407836914
2016-05-16,28.8802547454834
2016-05-17,28.630998611450195
2016-05-18,28.55620765686035
2016-05-19,28.938417434692383
2016-05-20,28.763933181762695
2016-05-23,28.913480758666992
2016-05-24,29.51169204711914
2016-05-25,29.029802322387695
2016-05-26,29.56985855102539
2016-05-27,29.669546127319336
2016-05-31,29.711090087890625
2016-06-01,30.259449005126953
2016-06-02,30.276058197021484
2016-06-03,30.118213653564453
2016-06-06,29.9271183013916
2016-06-07,30.15144157409668
2016-06-08,30.34254264831543
2016-06-09,30.39240264892578
2016-06-10,30.58348846435547
2016-06-13,30.026809692382812
2016-06-14,29.711090087890625
2016-06-15,29.669546127319336
2016-06-16,29.470144271850586
2016-06-17,29.229196548461914
2016-06-20,28.838699340820312
2016-06-21,28.639299392700195
2016-06-22,28.43158531188965
2016-06-23,28.805482864379883
2016-06-24,29.195972442626953
2016-06-27,30.42561912536621
2016-06-28,29.952041625976562
2016-06-29,30.284385681152344
2016-06-30,30.566865921020508
2016-07-01,30.36745834350586
2016-07-05,31.01552963256836
2016-07-06,31.223241806030273
2016-07-07,31.00721549987793
2016-07-08,31.45587158203125
2016-07-11,31.18999671936035
2016-07-12,31.06536293029785
2016-07-13,31.14015769958496
2016-07-14,30.990591049194336
2016-07-15,30.500391006469727
2016-07-18,30.19298553466797
2016-07-19,30.08497428894043
2016-07-20,30.242843627929688
2016-07-21,29.87725830078125
2016-07-22,29.893884658813477
2016-07-25,29.736032485961914
2016-07-26,30.259449005126953
2016-07-27,29.55323600769043
2016-07-28,28.581148147583008
2016-07-29,28.406652450561523
2016-08-01,28.257116317749023
2016-08-02,27.093931198120117
2016-08-03,27.584131240844727
2016-08-04,27.04407501220703
2016-08-05,27.10223388671875
2016-08-08,26.84467315673828
2016-08-09,26.82805824279785
2016-08-10,27.002538681030273
2016-08-11,26.935813903808594
2016-08-12,27.16932487487793
2016-08-15,27.294410705566406
2016-08-16,26.76903533935547
2016-08-17,26.5855712890625
2016-08-18,27.069246292114258
2016-08-19,27.1943416595459
2016-08-22,27.402820587158203
2016-08-23,26.894123077392578
2016-08-24,27.511234283447266
2016-08-25,27.319429397583008
2016-08-26,27.252710342407227
2016-08-29,26.96084213256836
2016-08-30,26.819072723388672
2016-08-31,26.67730712890625
2016-09-01,26.65229034423828
2016-09-02,27.102611541748047
2016-09-06,27.24437141418457
2016-09-07,26.11857032775879
2016-09-08,26.110227584838867
2016-09-09,26.277015686035156
2016-09-12,25.75998306274414
2016-09-13,25.810020446777344
2016-09-14,25.60987663269043
2016-09-15,26.060195922851562
2016-09-16,25.918424606323242
2016-09-19,25.676591873168945
2016-09-20,25.926769256591797
2016-09-21,25.71828842163086
2016-09-22,25.64323616027832
2016-09-23,25.393051147460938
2016-09-26,25.084503173828125
2016-09-27,24.934396743774414
2016-09-28,24.88435935974121
2016-09-29,24.600826263427734
2016-09-30,24.750932693481445
2016-10-03,24.417362213134766
2016-10-04,24.18385887145996
2016-10-05,24.05043601989746
2016-10-06,24.492420196533203
2016-10-07,24.18385887145996
2016-10-10,24.225557327270508
2016-10-11,25.10952377319336
2016-10-12,25.993486404418945
2016-10-13,25.96012306213379
2016-10-14,26.076873779296875
2016-10-17,25.709945678710938
2016-10-18,25.551502227783203
2016-10-19,25.860055923461914
2016-10-20,25.78499984741211
2016-10-21,25.65157127380371
2016-10-24,26.0018253326416
2016-10-25,25.776660919189453
2016-10-26,25.76831817626953
2016-10-27,25.86839485168457
2016-10-28,26.068538665771484
2016-10-31,25.835039138793945
2016-11-01,25.676591873168945
2016-11-02,26.869104385375977
2016-11-03,25.86839485168457
2016-11-04,25.78499984741211
2016-11-07,26.05185890197754
2016-11-08,25.76831817626953
2016-11-09,26.927480697631836
2016-11-10,27.513402938842773
2016-11-11,28.057479858398438
2016-11-14,28.994956970214844
2016-11-15,29.179113388061523
2016-11-16,28.208148956298828
2016-11-17,28.057479858398438
2016-11-18,27.998889923095703
2016-11-21,28.065853118896484
2016-11-22,28.015634536743164
2016-11-23,28.208148956298828
2016-11-25,28.35881805419922
2016-11-28,28.174665451049805
2016-11-29,27.7059268951416
2016-11-30,27.03629493713379
2016-12-01,27.923555374145508
2016-12-02,27.873323440551758
2016-12-05,27.56363296508789
2016-12-06,27.680816650390625
2016-12-07,28.149559020996094
2016-12-08,28.61829948425293
2016-12-09,29.112146377563477
2016-12-12,28.643417358398438
2016-12-13,28.810815811157227
2016-12-14,29.061927795410156
2016-12-15,30.0998477935791
2016-12-16,30.083101272583008
2016-12-19,30.032896041870117
2016-12-20,29.706449508666992
2016-12-21,29.472064971923828
2016-12-22,29.279552459716797
2016-12-23,29.363250732421875
2016-12-27,29.4385929107666
2016-12-28,29.0284366607666
2016-12-29,28.953115463256836
2016-12-30,28.886150360107422
2017-01-03,28.224889755249023
2017-01-04,27.8231143951416
2017-01-05,27.798002243041992
2017-01-06,27.714298248291016
2017-01-09,27.55525779724121
2017-01-10,27.7812557220459
2017-01-11,27.680816650390625
2017-01-12,28.057479858398438
2017-01-13,28.542959213256836
2017-01-17,29.16237449645996
2017-01-18,29.22096061706543
2017-01-19,28.676895141601562
2017-01-20,28.534595489501953
2017-01-23,28.065853118896484
2017-01-24,27.948665618896484
2017-01-25,28.015634536743164
2017-01-26,28.24162483215332
2017-01-27,27.923555374145508
2017-01-30,28.124441146850586
2017-01-31,28.42578125
2017-02-01,27.990520477294922
2017-02-02,28.542959213256836
2017-02-03,28.475996017456055
2017-02-06,28.199777603149414
2017-02-07,27.689186096191406
2017-02-08,27.488298416137695
2017-02-09,28.03237533569336
2017-02-10,28.02400016784668
2017-02-13,27.89799690246582
2017-02-14,27.78038787841797
2017-02-15,28.150001525878906
2017-02-16,28.511220932006836
2017-02-17,28.570032119750977
2017-02-21,28.746448516845703
2017-02-22,27.914796829223633
2017-02-23,27.71318244934082
2017-02-24,27.965192794799805
2017-02-27,27.066343307495117
2017-02-28,26.713529586791992
2017-03-01,26.93193817138672
2017-03-02,25.764272689819336
2017-03-03,24.890625
2017-03-06,24.672210693359375
2017-03-07,24.2017822265625
2017-03-08,24.361391067504883
2017-03-09,24.218584060668945
2017-03-10,24.21018409729004
2017-03-13,24.10097312927246
2017-03-14,24.109376907348633
2017-03-15,24.22698211669922
2017-03-16,24.630205154418945
2017-03-17,24.823413848876953
2017-03-20,24.520999908447266
2017-03-21,24.30259132385254
2017-03-22,24.327783584594727
2017-03-23,24.579801559448242
2017-03-24,24.44539451599121
2017-03-27,24.30259132385254
2017-03-28,24.394990921020508
2017-03-29,24.647008895874023
2017-03-30,24.529401779174805
2017-03-31,24.773014068603516
2017-04-03,24.697412490844727
2017-04-04,24.941024780273438
2017-04-05,24.621807098388672
2017-04-06,24.789810180664062
2017-04-07,25.08382797241211
2017-04-10,25.36104393005371
2017-04-11,24.840213775634766
2017-04-12,25.08382797241211
2017-04-13,25.176240921020508
2017-04-17,25.20143699645996
2017-04-18,25.05023193359375
2017-04-19,25.15943717956543
2017-04-20,24.957826614379883
2017-04-21,25.15943717956543
2017-04-24,25.31904411315918
2017-04-25,25.067026138305664
2017-04-26,25.08382797241211
2017-04-27,25.32744789123535
2017-04-28,24.90742301940918
2017-05-01,24.378190994262695
2017-05-02,24.21018409729004
2017-05-03,24.697412490844727
2017-05-04,24.54619789123535
2017-05-05,24.655405044555664
2017-05-08,24.294187545776367
2017-05-09,24.403390884399414
2017-05-10,25.235044479370117
2017-05-11,25.66518211364746
2017-05-12,24.897672653198242
2017-05-15,24.57717514038086
2017-05-16,24.30728530883789
2017-05-17,24.121732711791992
2017-05-18,24.535003662109375
2017-05-19,24.6530818939209
2017-05-22,24.69525718688965
2017-05-23,24.56031036376953
2017-05-24,24.56874656677246
2017-05-25,24.661516189575195
2017-05-26,24.838634490966797
2017-05-30,25.10009765625
2017-05-31,25.116966247558594
2017-06-01,25.51336669921875
2017-06-02,25.412160873413086
2017-06-05,25.3784236907959
2017-06-06,25.142263412475586
2017-06-07,25.05792236328125
2017-06-08,25.47119903564453
2017-06-09,25.960378646850586
2017-06-12,25.32781410217285
2017-06-13,25.572406768798828
2017-06-14,25.538673400878906
2017-06-15,20.71432876586914
2017-06-16,18.799772262573242
2017-06-19,19.094961166381836
2017-06-20,18.875673294067383
2017-06-21,18.86724090576172
2017-06-22,19.027490615844727
2017-06-23,19.06122589111328
2017-06-26,19.06966209411621
2017-06-27,19.204608917236328
2017-06-28,19.693788528442383
2017-06-29,19.601011276245117
2017-06-30,19.66849136352539
2017-07-03,19.862468719482422
2017-07-05,19.592580795288086
2017-07-06,19.508237838745117
2017-07-07,19.533540725708008
2017-07-10,19.06966209411621
2017-07-11,19.08652687072754
2017-07-12,19.22991371154785
2017-07-13,19.331119537353516
2017-07-14,19.407028198242188
2017-07-17,19.28894805908203
2017-07-18,19.019058227539062
2017-07-19,19.347990036010742
2017-07-20,19.617883682250977
2017-07-21,19.617883682250977
2017-07-24,19.592580795288086
2017-07-25,19.972118377685547
2017-07-26,20.005857467651367
2017-07-27,20.199840545654297
2017-07-28,20.47817039489746
2017-07-31,20.680585861206055
2017-08-01,20.748064041137695
2017-08-02,20.773366928100586
2017-08-03,20.292613983154297
2017-08-04,20.351652145385742
2017-08-07,20.554079055786133
2017-08-08,20.351652145385742
2017-08-09,20.191404342651367
2017-08-10,19.87933921813965
2017-08-11,19.917495727539062
2017-08-14,19.993806838989258
2017-08-15,19.595293045043945
2017-08-16,19.57832908630371
2017-08-17,19.38331413269043
2017-08-18,19.38331413269043
2017-08-21,19.17133331298828
2017-08-22,19.45114517211914
2017-08-23,19.468103408813477
2017-08-24,17.890981674194336
2017-08-25,18.43364715576172
2017-08-28,18.416688919067383
2017-08-29,18.49300193786621
2017-08-30,18.82369041442871
2017-08-31,18.543880462646484
2017-09-01,19.010236740112305
2017-09-05,19.01871109008789
2017-09-06,19.120460510253906
2017-09-07,19.30699920654297
2017-09-08,17.857067108154297
2017-09-11,18.094486236572266
2017-09-12,18.29798698425293
2017-09-13,18.4251651763916
2017-09-14,18.026653289794922
2017-09-15,18.289505004882812
2017-09-18,18.17927360534668
2017-09-19,17.916419982910156
2017-09-20,17.636606216430664
2017-09-21,17.144819259643555
2017-09-22,17.085460662841797
2017-09-25,16.907405853271484
2017-09-26,17.119380950927734
2017-09-27,17.153295516967773
2017-09-28,17.17873764038086
2017-09-29,17.0091495513916
2017-10-02,16.92436408996582
2017-10-03,17.433109283447266
2017-10-04,17.407676696777344
2017-10-05,17.551822662353516
2017-10-06,17.492467880249023
2017-10-09,17.204177856445312
2017-10-10,17.407676696777344
2017-10-11,17.61964988708496
2017-10-12,17.806190490722656
2017-10-13,18.06056785583496
2017-10-16,17.33135986328125
2017-10-17,17.36527442932129
2017-10-18,17.526376724243164
2017-10-19,17.712921142578125
2017-10-20,17.82314682006836
2017-10-23,18.102964401245117
2017-10-24,18.2047119140625
2017-10-25,17.916419982910156
2017-10-26,17.653566360473633
2017-10-27,17.44158935546875
2017-10-30,17.50094223022461
2017-10-31,17.551822662353516
2017-11-01,17.721399307250977
2017-11-02,17.958818435668945
2017-11-03,18.23015022277832
2017-11-06,18.08600425720215
2017-11-07,18.069046020507812
2017-11-08,18.526920318603516
2017-11-09,18.611713409423828
2017-11-10,18.721939086914062
2017-11-13,18.77281379699707
2017-11-14,18.777076721191406
2017-11-15,18.427461624145508
2017-11-16,18.998788833618164
2017-11-17,19.962371826171875
2017-11-20,19.783294677734375
2017-11-21,19.425151824951172
2017-11-22,19.73213768005371
2017-11-24,19.5956974029541
2017-11-27,19.76624298095703
2017-11-28,20.09027671813965
2017-11-29,20.789514541625977
2017-11-30,22.051555633544922
2017-12-01,21.889528274536133
2017-12-04,22.921337127685547
2017-12-05,22.35853385925293
2017-12-06,22.520551681518555
2017-12-07,22.622880935668945
2017-12-08,22.750795364379883
2017-12-11,22.66551971435547
2017-12-12,22.45233726501465
2017-12-13,22.75931739807129
2017-12-14,22.085664749145508
2017-12-15,22.55466651916504
2017-12-18,23.02366065979004
2017-12-19,22.981027603149414
2017-12-20,23.296541213989258
2017-12-21,23.49266242980957
2017-12-22,24.08957862854004
2017-12-26,23.70585060119629
2017-12-27,23.629098892211914
2017-12-28,23.577939987182617
2017-12-29,23.407390594482422
2018-01-02,24.132213592529297
2018-01-03,23.748485565185547
2018-01-04,23.006608963012695
2018-01-05,23.296541213989258
2018-01-08,23.85080909729004
2018-01-09,23.680267333984375
2018-01-10,23.86786460876465
2018-01-11,23.944608688354492
2018-01-12,23.995777130126953
2018-01-16,24.08957862854004
2018-01-17,24.447723388671875
2018-01-18,24.780284881591797
2018-01-19,25.34308433532715
2018-01-22,25.266342163085938
2018-01-23,24.99346923828125
2018-01-24,25.138429641723633
2018-01-25,25.803560256958008
2018-01-26,26.332246780395508
2018-01-29,26.724506378173828
2018-01-30,26.289609909057617
2018-01-31,25.888832092285156
2018-02-01,25.76091766357422
2018-02-02,25.019052505493164
2018-02-05,24.277170181274414
2018-02-06,24.788814544677734
2018-02-07,24.64384651184082
2018-02-08,23.50972557067871
2018-02-09,23.586469650268555
2018-02-12,23.194215774536133
2018-02-13,23.978721618652344
2018-02-14,24.325620651245117
2018-02-15,24.659671783447266
2018-02-16,24.574010848999023
2018-02-20,23.54616928100586
2018-02-21,23.47764778137207
2018-02-22,23.31490707397461
2018-02-23,23.4862117767334
2018-02-26,23.854522705078125
2018-02-27,23.35773468017578
2018-02-28,23.22925567626953
2018-03-01,23.52047348022461
2018-03-02,23.42624855041504
2018-03-05,23.97443962097168
2018-03-06,23.99156951904297
2018-03-07,22.466936111450195
2018-03-08,19.68318748474121
2018-03-09,20.62537956237793
2018-03-12,20.548295974731445
2018-03-13,20.565425872802734
2018-03-14,20.077199935913086
2018-03-15,20.239940643310547
2018-03-16,20.291336059570312
2018-03-19,19.83736801147461
2018-03-20,20.05150604248047
2018-03-21,20.085771560668945
2018-03-22,20.034378051757812
2018-03-23,19.940156936645508
2018-03-26,20.445507049560547
2018-03-27,20.10289764404297
2018-03-28,20.231372833251953
2018-03-29,20.50546646118164
2018-04-02,19.940156936645508
2018-04-03,20.20568084716797
2018-04-04,20.62537956237793
2018-04-05,20.39411735534668
2018-04-06,20.359851837158203
2018-04-09,20.16284942626953
2018-04-10,20.094331741333008
2018-04-11,20.111461639404297
2018-04-12,20.214248657226562
2018-04-13,20.325593948364258
2018-04-16,20.702468872070312
2018-04-17,20.753864288330078
2018-04-18,21.053647994995117
2018-04-19,20.711034774780273
2018-04-20,20.659645080566406
2018-04-23,21.233522415161133
2018-04-24,21.73887825012207
2018-04-25,21.953012466430664
2018-04-26,21.953012466430664
2018-04-27,21.858793258666992
2018-04-30,21.576139450073242
2018-05-01,21.207828521728516
2018-05-02,21.027952194213867
2018-05-03,20.445507049560547
2018-05-04,20.676776885986328
2018-05-07,20.539735794067383
2018-05-08,20.63394546508789
2018-05-09,20.86521339416504
2018-05-10,20.86521339416504
2018-05-11,21.045087814331055
2018-05-14,21.290449142456055
2018-05-15,21.307662963867188
2018-05-16,21.471240997314453
2018-05-17,21.78116798400879
2018-05-18,21.428192138671875
2018-05-21,21.324886322021484
2018-05-22,21.264619827270508
2018-05-23,21.152700424194336
2018-05-24,21.144088745117188
2018-05-25,21.187137603759766
2018-05-29,21.092437744140625
2018-05-30,21.50567626953125
2018-05-31,20.946077346801758
2018-06-01,21.0235595703125
2018-06-04,21.307662963867188
2018-06-05,21.445411682128906
2018-06-06,21.24740219116211
2018-06-07,21.50567626953125
2018-06-08,21.832822799682617
2018-06-11,21.9877872467041
2018-06-12,22.116926193237305
2018-06-13,22.392414093017578
2018-06-14,22.52155876159668
2018-06-15,22.280498504638672
2018-06-18,22.392414093017578
2018-06-19,22.375202178955078
2018-06-20,22.538776397705078
2018-06-21,24.734111785888672
2018-06-22,25.560588836669922
2018-06-25,25.250661849975586
2018-06-26,24.966552734375
2018-06-27,24.97516632080078
2018-06-28,24.475833892822266
2018-06-29,24.493051528930664
2018-07-02,24.295040130615234
2018-07-03,24.708284378051758
2018-07-05,24.622190475463867
2018-07-06,25.069866180419922
2018-07-09,24.75132942199707
2018-07-10,24.768545150756836
2018-07-11,24.07981300354004
2018-07-12,24.06259536743164
2018-07-13,24.1486873626709
2018-07-16,24.09703254699707
2018-07-17,24.46722412109375
2018-07-18,24.226167678833008
2018-07-19,24.20895004272461
2018-07-20,24.226167678833008
2018-07-23,24.355310440063477
2018-07-24,24.071205139160156
2018-07-25,24.34669303894043
2018-07-26,24.656625747680664
2018-07-27,24.708284378051758
2018-07-30,25.586414337158203
2018-07-31,24.966552734375
2018-08-01,24.699670791625977
2018-08-02,25.6036319732666
2018-08-03,25.767208099365234
2018-08-06,25.74999237060547
2018-08-07,25.827470779418945
2018-08-08,26.352632522583008
2018-08-09,25.672508239746094
2018-08-10,25.947996139526367
2018-08-13,25.732763290405273
2018-08-14,26.33824920654297
2018-08-15,26.00090789794922
2018-08-16,26.40744400024414
2018-08-17,27.116718292236328
2018-08-20,27.15996551513672
2018-08-21,27.125370025634766
2018-08-22,27.454055786132812
2018-08-23,27.94709014892578
2018-08-24,26.98697280883789
2018-08-27,26.978322982788086
2018-08-28,26.909128189086914
2018-08-29,26.53719139099121
2018-08-30,26.84857749938965
2018-08-31,27.2464656829834
2018-09-04,27.59244728088379
2018-09-05,27.644350051879883
2018-09-06,28.163330078125
2018-09-07,27.998985290527344
2018-09-10,27.46269989013672
2018-09-11,27.15131378173828
2018-09-12,27.445404052734375
2018-09-13,24.72075843811035
2018-09-14,24.046085357666016
2018-09-17,24.945650100708008
2018-09-18,25.334888458251953
2018-09-19,24.980247497558594
2018-09-20,25.239734649658203
2018-09-21,25.905765533447266
2018-09-24,25.611679077148438
2018-09-25,25.30893325805664
2018-09-26,25.4213809967041
2018-09-27,25.084047317504883
2018-09-28,25.179189682006836
2018-10-01,24.86780548095703
2018-10-02,25.15324592590332
2018-10-03,25.41273307800293
2018-10-04,24.893749237060547
2018-10-05,25.144596099853516
2018-10-08,25.38678741455078
2018-10-09,24.149879455566406
2018-10-10,23.985536575317383
2018-10-11,23.129220962524414
2018-10-12,23.284912109375
2018-10-15,23.786592483520508
2018-10-16,23.5271053314209
2018-10-17,23.604949951171875
2018-10-18,23.66550064086914
2018-10-19,23.838491439819336
2018-10-22,24.2017822265625
2018-10-23,24.591014862060547
2018-10-24,24.17583465576172
2018-10-25,24.21908187866211
2018-10-26,23.855789184570312
2018-10-29,24.418020248413086
2018-10-30,26.026859283447266
2018-10-31,25.741418838500977
2018-11-01,25.369487762451172
2018-11-02,26.096050262451172
2018-11-05,26.476646423339844
2018-11-06,26.666934967041016
2018-11-07,27.09076690673828
2018-11-08,27.116718292236328
2018-11-09,27.15131378173828
2018-11-12,27.134017944335938
2018-11-13,27.142663955688477
2018-11-14,26.31726837158203
2018-11-15,26.09136390686035
2018-11-16,26.273828506469727
2018-11-19,26.551849365234375
2018-11-20,25.709074020385742
2018-11-21,25.656946182250977
2018-11-23,25.79595947265625
2018-11-26,25.691701889038086
2018-11-27,26.100055694580078
2018-11-28,26.28251075744629
2018-11-29,26.37808609008789
2018-11-30,25.769895553588867
2018-12-03,25.856781005859375
2018-12-04,24.88367462158203
2018-12-06,25.683006286621094
2018-12-07,25.344160079956055
2018-12-10,25.014005661010742
2018-12-11,25.404983520507812
2018-12-12,25.848093032836914
2018-12-13,25.856781005859375
2018-12-14,25.674320220947266
2018-12-17,25.126951217651367
2018-12-18,24.805477142333984
2018-12-19,24.527448654174805
2018-12-20,24.049583435058594
2018-12-21,23.80630874633789
2018-12-24,23.111228942871094
2018-12-26,24.09302520751953
2018-12-27,23.78893280029297
2018-12-28,23.96269989013672
2018-12-31,23.893190383911133
2019-01-02,23.71942138671875
2019-01-03,23.76286506652832
2019-01-04,24.032211303710938
2019-01-07,24.258106231689453
2019-01-08,24.727285385131836
2019-01-09,24.371057510375977
2019-01-10,24.744661331176758
2019-01-11,24.70121955871582
2019-01-14,24.58827018737793
2019-01-15,24.86629867553711
2019-01-16,24.935806274414062
2019-01-17,25.13564109802246
2019-01-18,25.5700626373291
2019-01-22,25.474489212036133
2019-01-23,25.404983520507812
2019-01-24,24.944496154785156
2019-01-25,24.4318790435791
2019-01-28,24.518760681152344
2019-01-29,24.397125244140625
2019-01-30,24.55351448059082
2019-01-31,24.614336013793945
2019-02-01,24.388437271118164
2019-02-04,24.4318790435791
2019-02-05,24.58827018737793
2019-02-06,24.5795841217041
2019-02-07,24.4840030670166
2019-02-08,24.179916381835938
2019-02-11,23.936634063720703
2019-02-12,24.831546783447266
2019-02-13,25.16170310974121
2019-02-14,25.283937454223633
2019-02-15,25.755390167236328
2019-02-19,25.79903793334961
2019-02-20,25.1005859375
2019-02-21,24.95216941833496
2019-02-22,24.89978790283203
2019-02-25,25.18789291381836
2019-02-26,25.249011993408203
2019-02-27,26.017305374145508
2019-02-28,25.606966018676758
2019-03-01,24.4632511138916
2019-03-04,25.004552841186523
2019-03-05,25.249011993408203
2019-03-06,24.82994270324707
2019-03-07,22.359169006347656
2019-03-08,21.36387825012207
2019-03-11,21.538488388061523
2019-03-12,21.372604370117188
2019-03-13,21.590869903564453
2019-03-14,21.60833740234375
2019-03-15,21.267837524414062
2019-03-18,21.433725357055664
2019-03-19,21.241649627685547
2019-03-20,20.944801330566406
2019-03-21,21.2329158782959
2019-03-22,21.250377655029297
2019-03-25,21.08449363708496
2019-03-26,21.36387825012207
2019-03-27,21.189268112182617
2019-03-28,21.33768081665039
2019-03-29,21.477375030517578
2019-04-01,21.372604370117188
2019-04-02,20.744003295898438
2019-04-03,20.778921127319336
2019-04-04,20.674158096313477
2019-04-05,20.866230010986328
2019-04-08,20.8313045501709
2019-04-09,20.901147842407227
2019-04-10,21.80913734436035
2019-04-11,22.472667694091797
2019-04-12,22.411556243896484
2019-04-15,22.2369384765625
2019-04-16,22.324249267578125
