Date,ENDURANCE.NS
2017-11-09,1114.5228271484375
2017-11-10,1099.1494140625
2017-11-13,1088.46533203125
2017-11-14,1118.632080078125
2017-11-15,1133.4736328125
2017-11-16,1152.907958984375
2017-11-17,1158.177490234375
2017-11-20,1165.13916015625
2017-11-21,1150.8291015625
2017-11-22,1154.068115234375
2017-11-23,1150.9742431640625
2017-11-24,1163.01171875
2017-11-27,1160.64306640625
2017-11-28,1160.6912841796875
2017-11-29,1157.210693359375
2017-11-30,1232.33740234375
2017-12-01,1251.916748046875
2017-12-04,1224.1669921875
2017-12-05,1183.9931640625
2017-12-06,1181.1893310546875
2017-12-07,1192.8402099609375
2017-12-08,1215.9002685546875
2017-12-11,1176.7899169921875
2017-12-12,1199.608154296875
2017-12-13,1185.588623046875
2017-12-14,1177.756591796875
2017-12-15,1232.095458984375
2017-12-18,1238.3802490234375
2017-12-19,1238.5736083984375
2017-12-20,1233.20751953125
2017-12-21,1280.9227294921875
2017-12-22,1303.2095947265625
2017-12-26,1311.7178955078125
2017-12-27,1310.992919921875
2017-12-28,1324.867431640625
2017-12-29,1318.147705078125
2018-01-01,1317.3741455078125
2018-01-02,1323.99755859375
2018-01-03,1324.7708740234375
2018-01-04,1305.57861328125
2018-01-05,1305.1431884765625
2018-01-08,1304.853271484375
2018-01-09,1286.3375244140625
2018-01-10,1304.853271484375
2018-01-11,1302.0975341796875
2018-01-12,1322.837158203125
2018-01-15,1307.2705078125
2018-01-16,1295.039306640625
2018-01-17,1264.2926025390625
2018-01-18,1237.1231689453125
2018-01-19,1237.606689453125
2018-01-22,1233.40087890625
2018-01-23,1232.5789794921875
2018-01-24,1194.9674072265625
2018-01-25,1192.9853515625
2018-01-29,1159.869384765625
2018-01-30,1157.9842529296875
2018-01-31,1155.27685546875
2018-02-01,1160.25634765625
2018-02-02,1140.9671630859375
2018-02-05,1118.2452392578125
2018-02-06,1117.4720458984375
2018-02-07,1137.92138671875
2018-02-08,1149.04052734375
2018-02-09,1108.5281982421875
2018-02-12,1127.6724853515625
2018-02-14,1131.201416015625
2018-02-15,1196.079345703125
2018-02-16,1241.08740234375
2018-02-19,1236.543212890625
2018-02-20,1233.7874755859375
2018-02-21,1242.1026611328125
2018-02-22,1227.0194091796875
2018-02-23,1234.7545166015625
2018-02-26,1262.020263671875
2018-02-27,1320.75830078125
2018-02-28,1333.2794189453125
2018-03-01,1290.4949951171875
2018-03-05,1249.209228515625
2018-03-06,1228.0345458984375
2018-03-07,1197.4327392578125
2018-03-08,1194.580322265625
2018-03-09,1194.7255859375
2018-03-12,1218.84912109375
2018-03-13,1252.68994140625
2018-03-14,1215.6102294921875
2018-03-15,1209.1322021484375
2018-03-16,1172.2457275390625
2018-03-19,1156.2919921875
2018-03-20,1161.078125
2018-03-21,1144.2061767578125
2018-03-22,1155.3251953125
2018-03-23,1139.5167236328125
2018-03-26,1162.8668212890625
2018-03-27,1162.8184814453125
2018-03-28,1222.95849609375
2018-04-02,1222.7652587890625
2018-04-03,1218.0758056640625
2018-04-04,1230.693359375
2018-04-05,1249.402587890625
2018-04-06,1253.705322265625
2018-04-09,1266.371337890625
2018-04-10,1264.437744140625
2018-04-11,1286.869140625
2018-04-12,1307.3187255859375
2018-04-13,1292.47705078125
2018-04-16,1267.6766357421875
2018-04-17,1288.029541015625
2018-04-18,1271.2056884765625
2018-04-19,1286.5791015625
2018-04-20,1266.9515380859375
2018-04-23,1282.373046875
2018-04-24,1259.603271484375
2018-04-25,1242.779541015625
2018-04-26,1237.945068359375
2018-04-27,1243.359619140625
2018-04-30,1231.8052978515625
2018-05-02,1216.5770263671875
2018-05-03,1204.442626953125
2018-05-04,1191.2930908203125
2018-05-07,1183.4129638671875
2018-05-08,1160.884765625
2018-05-09,1148.2186279296875
2018-05-10,1126.7537841796875
2018-05-11,1134.4407958984375
2018-05-14,1147.203369140625
2018-05-15,1123.611572265625
2018-05-16,1132.990234375
2018-05-17,1153.43994140625
2018-05-18,1223.5869140625
2018-05-21,1179.642333984375
2018-05-22,1238.7667236328125
2018-05-23,1220.831298828125
2018-05-24,1208.5518798828125
2018-05-25,1196.70751953125
2018-05-28,1216.190185546875
2018-05-29,1261.730224609375
2018-05-30,1249.6444091796875
2018-05-31,1266.1295166015625
2018-06-01,1224.02197265625
2018-06-04,1212.6611328125
2018-06-05,1187.570556640625
2018-06-06,1159.96630859375
2018-06-07,1209.470458984375
2018-06-08,1229.87158203125
2018-06-11,1220.734619140625
2018-06-12,1224.843994140625
2018-06-13,1248.3875732421875
2018-06-14,1225.665771484375
2018-06-15,1227.84130859375
2018-06-18,1228.372802734375
2018-06-19,1232.5306396484375
2018-06-20,1230.935302734375
2018-06-21,1226.439208984375
2018-06-22,1261.0052490234375
2018-06-25,1235.0926513671875
2018-06-26,1199.3182373046875
2018-06-27,1198.351318359375
2018-06-28,1181.2373046875
2018-06-29,1207.8267822265625
2018-07-02,1181.3824462890625
2018-07-03,1203.9110107421875
2018-07-04,1207.9718017578125
2018-07-05,1216.287109375
2018-07-06,1211.7425537109375
2018-07-09,1228.0345458984375
2018-07-10,1243.939697265625
2018-07-11,1242.9246826171875
2018-07-12,1207.2467041015625
2018-07-13,1190.326171875
2018-07-16,1172.1490478515625
2018-07-17,1189.6976318359375
2018-07-18,1165.1873779296875
2018-07-19,1192.2601318359375
2018-07-20,1212.4678955078125
2018-07-23,1261.7786865234375
2018-07-24,1263.2774658203125
2018-07-25,1281.3096923828125
2018-07-26,1287.8843994140625
2018-07-27,1297.1663818359375
2018-07-30,1289.6729736328125
2018-07-31,1341.4013671875
2018-08-01,1346.57421875
2018-08-02,1359.4820556640625
2018-08-03,1414.448974609375
2018-08-06,1472.3167724609375
2018-08-07,1445.58251953125
2018-08-08,1427.9853515625
2018-08-09,1451.0455322265625
2018-08-10,1426.5350341796875
2018-08-13,1409.2763671875
2018-08-14,1425.858154296875
2018-08-16,1404.92529296875
2018-08-17,1459.4090576171875
2018-08-20,1482.3724365234375
2018-08-21,1492.9112548828125
2018-08-23,1500.69482421875
2018-08-24,1496.7791748046875
2018-08-27,1493.008056640625
2018-08-28,1453.069091796875
2018-08-29,1463.44189453125
2018-08-30,1461.6484375
2018-08-31,1471.1483154296875
2018-09-03,1496.01318359375
2018-09-04,1436.7349853515625
2018-09-05,1373.8214111328125
2018-09-06,1394.6148681640625
2018-09-07,1432.566650390625
2018-09-10,1434.1658935546875
2018-09-11,1424.908447265625
2018-09-12,1416.0869140625
2018-09-14,1390.3009033203125
2018-09-17,1392.38525390625
2018-09-18,1340.9591064453125
2018-09-19,1327.9208984375
2018-09-21,1359.52294921875
2018-09-24,1333.9793701171875
2018-09-25,1353.561279296875
2018-09-26,1322.9769287109375
2018-09-27,1313.96142578125
2018-09-28,1285.558349609375
2018-10-01,1314.349365234375
2018-10-03,1267.4306640625
2018-10-04,1239.221435546875
2018-10-05,1191.8179931640625
2018-10-08,1159.3919677734375
2018-10-09,1152.703125
2018-10-10,1162.348876953125
2018-10-11,1134.284912109375
2018-10-12,1147.759521484375
2018-10-15,1112.3765869140625
2018-10-16,1141.0220947265625
2018-10-17,1130.4556884765625
2018-10-19,1067.154296875
2018-10-22,1066.0396728515625
2018-10-23,1047.5726318359375
2018-10-24,1070.9837646484375
2018-10-25,1049.0269775390625
2018-10-26,1069.8204345703125
2018-10-29,1134.0909423828125
2018-10-30,1161.718505859375
2018-10-31,1172.7213134765625
2018-11-01,1180.9608154296875
2018-11-02,1217.21630859375
2018-11-05,1189.7823486328125
2018-11-06,1223.323486328125
2018-11-07,1231.175537109375
2018-11-09,1256.0889892578125
2018-11-12,1225.359130859375
2018-11-13,1199.91259765625
2018-11-14,1183.2874755859375
2018-11-15,1162.8817138671875
2018-11-16,1115.769287109375
2018-11-19,1090.468505859375
2018-11-20,1069.1417236328125
2018-11-21,1082.2769775390625
2018-11-22,1063.906982421875
2018-11-26,1055.473388671875
2018-11-27,1042.1441650390625
2018-11-28,1040.3505859375
2018-11-29,1039.963134765625
2018-11-30,1084.5550537109375
2018-12-03,1085.960693359375
2018-12-04,1093.3280029296875
2018-12-05,1092.6009521484375
2018-12-06,1084.894287109375
2018-12-07,1118.38671875
2018-12-10,1093.7642822265625
2018-12-11,1108.208251953125
2018-12-12,1124.0577392578125
2018-12-13,1139.0347900390625
2018-12-14,1176.2110595703125
2018-12-17,1150.4737548828125
2018-12-18,1147.856201171875
2018-12-19,1142.6214599609375
2018-12-20,1138.7440185546875
2018-12-21,1144.4635009765625
2018-12-24,1125.0755615234375
2018-12-26,1123.8154296875
2018-12-27,1140.4888916015625
2018-12-28,1184.45068359375
2018-12-31,1243.53515625
2019-01-01,1221.626953125
2019-01-02,1207.0377197265625
2019-01-03,1208.5401611328125
2019-01-04,1201.8031005859375
2019-01-07,1174.2237548828125
2019-01-08,1168.1651611328125
2019-01-09,1162.9788818359375
2019-01-10,1169.6192626953125
2019-01-11,1171.9940185546875
2019-01-14,1162.8336181640625
2019-01-15,1150.182861328125
2019-01-16,1151.3460693359375
2019-01-17,1129.243896484375
2019-01-18,1133.4608154296875
2019-01-21,1121.5858154296875
2019-01-22,1116.9813232421875
2019-01-23,1134.1392822265625
2019-01-24,1111.5526123046875
2019-01-25,1096.0906982421875
2019-01-28,1088.384033203125
2019-01-29,1090.8076171875
2019-01-30,1091.7283935546875
2019-01-31,1112.8126220703125
2019-02-01,1095.6546630859375
2019-02-04,1169.328369140625
2019-02-05,1169.9586181640625
2019-02-06,1173.3511962890625
2019-02-07,1201.996826171875
2019-02-08,1229.5274658203125
2019-02-11,1233.5989990234375
2019-02-12,1243.825927734375
2019-02-14,1225.26220703125
2019-02-15,1211.9813232421875
2019-02-18,1245.9102783203125
2019-02-19,1293.65283203125
2019-02-20,1258.9969482421875
2019-02-21,1228.9459228515625
2019-02-22,1218.0401611328125
2019-02-25,1208.5887451171875
2019-02-26,1261.0328369140625
2019-02-27,1299.3236083984375
2019-02-28,1258.366943359375
2019-03-01,1232.532470703125
2019-03-05,1220.7547607421875
2019-03-06,1111.4072265625
2019-03-07,1144.07568359375
2019-03-08,1132.7822265625
2019-03-11,1132.44287109375
2019-03-12,1133.945556640625
2019-03-13,1122.5550537109375
2019-03-14,1116.447998046875
2019-03-15,1119.3077392578125
2019-03-18,1120.6163330078125
2019-03-19,1112.7158203125
2019-03-20,1114.8486328125
2019-03-22,1116.1572265625
2019-03-25,1110.0015869140625
2019-03-26,1111.60107421875
2019-03-27,1115.1878662109375
2019-03-28,1113.2972412109375
2019-04-01,1115.720947265625
2019-04-02,1135.9327392578125
2019-04-03,1133.2183837890625
2019-04-04,1135.3997802734375
2019-04-05,1136.7083740234375
2019-04-08,1135.787353515625
2019-04-09,1135.0118408203125
2019-04-10,1131.3282470703125
2019-04-11,1127.741455078125
2019-04-12,1131.231201171875
2019-04-15,1140.5859375
2019-04-16,1133.412353515625
2019-04-18,1127.6929931640625
2019-04-22,1131.618896484375
2019-04-23,1136.90234375
2019-04-24,1128.322998046875
2019-04-25,1123.233642578125
2019-04-26,1120.810302734375
2019-04-30,1140.828125
2019-05-02,1126.9659423828125
2019-05-03,1139.616455078125
2019-05-06,1127.789794921875
2019-05-07,1114.89697265625
2019-05-08,1099.38671875
2019-05-09,1099.1444091796875
2019-05-10,1098.223388671875
2019-05-13,1095.6546630859375
2019-05-14,1111.1162109375
2019-05-15,1133.89697265625
2019-05-16,1132.5882568359375
2019-05-17,1114.800048828125
2019-05-20,1120.1317138671875
2019-05-21,1114.3153076171875
2019-05-22,1115.3817138671875
2019-05-23,1134.284912109375
2019-05-24,1127.353515625
2019-05-27,1119.2108154296875
2019-05-28,1131.27978515625
2019-05-29,1174.4661865234375
2019-05-30,1154.49658203125
2019-05-31,1166.6624755859375
2019-06-03,1174.0299072265625
2019-06-04,1173.10888671875
2019-06-06,1173.0604248046875
2019-06-07,1160.264404296875
2019-06-10,1163.124267578125
2019-06-11,1167.583251953125
2019-06-12,1146.9837646484375
2019-06-13,1163.9481201171875
2019-06-14,1158.2288818359375
2019-06-17,1150.66748046875
2019-06-18,1137.919921875
2019-06-19,1148.8740234375
2019-06-20,1133.1697998046875
2019-06-21,1107.675048828125
2019-06-24,1094.879150390625
2019-06-25,1095.9937744140625
2019-06-26,1085.71826171875
2019-06-27,1080.0958251953125
2019-06-28,1080.289794921875
2019-07-01,1075.103515625
2019-07-02,1072.873779296875
2019-07-03,1062.5498046875
2019-07-04,1084.4095458984375
2019-07-05,1043.598388671875
2019-07-08,989.0700073242188
2019-07-09,969.48828125
2019-07-10,969.6337280273438
2019-07-11,971.7178344726562
2019-07-12,984.9500732421875
2019-07-15,968.5189819335938
2019-07-16,965.1259765625
2019-07-17,960.7152709960938
2019-07-18,966.3377075195312
2019-07-19,923.442138671875
2019-07-22,895.1359252929688
2019-07-23,929.35546875
2019-07-24,921.3095092773438
2019-07-25,902.6488037109375
2019-07-26,895.717529296875
2019-07-29,870.5618286132812
2019-07-30,851.591064453125
2019-07-31,899.6765747070312
2019-08-01,885.5338134765625
2019-08-02,912.3074951171875
2019-08-05,897.53076171875
2019-08-06,894.0194091796875
2019-08-07,904.7972412109375
2019-08-08,723.8670654296875
2019-08-09,828.4749145507812
2019-08-13,838.5211791992188
2019-08-14,819.16015625
2019-08-16,845.251220703125
2019-08-19,837.3994750976562
2019-08-20,858.9061889648438
2019-08-21,860.9545288085938
2019-08-22,840.7645874023438
2019-08-23,828.3773803710938
2019-08-26,841.4960327148438
2019-08-27,863.685546875
2019-08-28,870.4155883789062
2019-08-29,863.051513671875
2019-08-30,903.09033203125
2019-09-03,883.19287109375
2019-09-04,887.777099609375
2019-09-05,890.5568237304688
2019-09-06,926.7429809570312
2019-09-09,964.9284057617188
2019-09-11,966.2452392578125
2019-09-12,936.9354858398438
2019-09-13,957.6132202148438
2019-09-16,943.1777954101562
2019-09-17,911.3321533203125
2019-09-18,891.7273559570312
2019-09-19,852.1275024414062
2019-09-20,962.294921875
2019-09-23,971.5608520507812
2019-09-24,974.7797241210938
2019-09-25,974.2919311523438
2019-09-26,976.7791748046875
2019-09-27,976.827880859375
2019-09-30,987.3130493164062
2019-10-01,953.5654907226562
2019-10-03,932.9852294921875
2019-10-04,951.3709106445312
2019-10-07,931.1321411132812
2019-10-09,947.1767578125
2019-10-10,941.9586791992188
2019-10-11,963.8068237304688
2019-10-14,965.5625
2019-10-15,982.6801147460938
2019-10-16,959.125
2019-10-17,977.1205444335938
2019-10-18,1020.4266967773438
2019-10-22,1017.9395751953125
2019-10-23,981.7534790039062
2019-10-24,986.8253784179688
2019-10-25,974.3407592773438
2019-10-27,979.9491577148438
2019-10-29,1028.2783203125
2019-10-30,1030.5704345703125
2019-10-31,1063.58642578125
2019-11-01,1064.61083984375
2019-11-04,1083.7767333984375
2019-11-05,1078.2169189453125
2019-11-06,1086.06884765625
2019-11-07,1094.554443359375
2019-11-08,1068.90234375
2019-11-11,1072.3648681640625
2019-11-13,1045.2010498046875
2019-11-14,1032.1309814453125
2019-11-15,1043.4940185546875
2019-11-18,1014.233154296875
2019-11-19,1068.8536376953125
2019-11-20,1084.654541015625
2019-11-21,1065.439697265625
2019-11-22,1061.4407958984375
2019-11-25,1065.8299560546875
2019-11-26,1049.736572265625
2019-11-27,1051.443359375
2019-11-28,1083.19140625
2019-11-29,1084.1180419921875
2019-12-02,1073.4864501953125
2019-12-03,1067.439453125
2019-12-04,1065.5860595703125
2019-12-05,1051.7359619140625
2019-12-06,1026.3765869140625
2019-12-09,1047.5418701171875
2019-12-10,1037.9832763671875
2019-12-11,1048.176025390625
2019-12-12,1034.862060546875
2019-12-13,1030.9117431640625
2019-12-16,1015.8914184570312
2019-12-17,1031.98486328125
2019-12-18,1024.6207275390625
2019-12-19,1024.084228515625
2019-12-20,1021.4507446289062
2019-12-23,1012.86767578125
2019-12-24,1000.2854614257812
2019-12-26,1029.8876953125
2019-12-27,1028.2296142578125
2019-12-30,1038.8123779296875
2019-12-31,1054.662109375
2020-01-01,1060.8067626953125
2020-01-02,1046.17626953125
2020-01-03,1030.7655029296875
2020-01-06,1001.2608642578125
2020-01-07,1012.1849365234375
2020-01-08,996.2864990234375
2020-01-09,1009.2588500976562
2020-01-10,1005.9913940429688
2020-01-13,1020.6704711914062
2020-01-14,1023.2064819335938
2020-01-15,1019.1099243164062
2020-01-16,1000.2854614257812
2020-01-17,1025.742431640625
2020-01-20,1032.5699462890625
2020-01-21,1039.00732421875
2020-01-22,1051.052978515625
2020-01-23,1088.36083984375
2020-01-24,1144.7855224609375
2020-01-27,1165.2196044921875
2020-01-28,1132.6912841796875
2020-01-29,1107.673095703125
2020-01-30,1067.439453125
2020-01-31,1062.6600341796875
2020-02-03,1042.12841796875
2020-02-04,1049.0047607421875
2020-02-05,1081.6796875
2020-02-06,1069.34130859375
2020-02-07,1050.5655517578125
2020-02-10,1021.6947631835938
2020-02-11,1046.078857421875
2020-02-12,1067.146728515625
2020-02-13,1049.6876220703125
2020-02-14,1037.7393798828125
2020-02-17,1026.718017578125
2020-02-18,1022.9628295898438
2020-02-19,1034.2769775390625
2020-02-20,1023.596435546875
2020-02-24,1002.1873779296875
2020-02-25,968.537353515625
2020-02-26,950.3467407226562
2020-02-27,965.2210083007812
2020-02-28,957.3206176757812
2020-03-02,946.1039428710938
2020-03-03,951.4684448242188
2020-03-04,974.2919311523438
2020-03-05,995.75
2020-03-06,994.8722534179688
2020-03-09,942.641357421875
2020-03-11,919.9324340820312
2020-03-12,855.18994140625
2020-03-13,789.5645141601562
2020-03-16,743.410888671875
2020-03-17,707.50830078125
2020-03-18,696.4725952148438
2020-03-19,693.8731689453125
2020-03-20,717.2197265625
2020-03-23,657.8232421875
2020-03-24,655.6652221679688
2020-03-25,650.1228637695312
2020-03-26,648.5042724609375
2020-03-27,627.8553466796875
2020-03-30,611.1302490234375
2020-03-31,589.6474609375
2020-04-01,583.6636962890625
2020-04-03,580.9171142578125
2020-04-07,583.1241455078125
2020-04-08,581.064208984375
2020-04-09,576.0613403320312
2020-04-13,578.9060668945312
2020-04-15,583.908935546875
2020-04-16,584.3013916015625
2020-04-17,591.8546752929688
2020-04-20,591.26611328125
2020-04-21,590.62841796875
2020-04-22,567.3799438476562
2020-04-23,572.7752075195312
2020-04-24,573.5599365234375
2020-04-27,604.6559448242188
2020-04-28,616.6234741210938
2020-04-29,645.46337890625
2020-04-30,664.24853515625
2020-05-04,605.3917236328125
2020-05-05,599.7512817382812
2020-05-06,598.0345458984375
2020-05-07,596.0236206054688
2020-05-08,601.0264892578125
2020-05-11,622.8035278320312
2020-05-12,613.3863525390625
2020-05-13,637.5667114257812
2020-05-14,630.1605224609375
2020-05-15,639.4305419921875
2020-05-18,616.9668579101562
2020-05-19,602.3016357421875
2020-05-20,617.653564453125
2020-05-21,617.9478149414062
2020-05-22,635.4577026367188
2020-05-26,640.9019165039062
2020-05-27,645.1691284179688
2020-05-28,661.0114135742188
2020-05-29,712.2168579101562
2020-06-01,745.2747192382812
2020-06-02,747.3837890625
2020-06-03,787.1121826171875
2020-06-04,771.1718139648438
2020-06-05,791.232177734375
2020-06-08,795.0578002929688
2020-06-09,808.7421264648438
2020-06-10,822.8186645507812
2020-06-11,835.0314331054688
2020-06-12,805.9463500976562
2020-06-15,826.5952758789062
2020-06-16,846.5086059570312
2020-06-17,835.1785888671875
2020-06-18,867.697021484375
2020-06-19,839.9852294921875
2020-06-22,839.7890625
2020-06-23,877.6045532226562
2020-06-24,888.1988525390625
2020-06-25,869.4136352539062
2020-06-26,878.8307495117188
2020-06-29,851.0209350585938
2020-06-30,854.159912109375
2020-07-01,860.2908325195312
2020-07-02,844.2032470703125
2020-07-03,860.7322998046875
2020-07-06,888.73828125
2020-07-07,912.7224731445312
2020-07-08,891.7792358398438
2020-07-09,879.9097900390625
2020-07-10,912.5263061523438
2020-07-13,895.8501586914062
2020-07-14,867.157470703125
2020-07-15,872.5037231445312
2020-07-16,855.2880859375
2020-07-17,872.1112670898438
2020-07-20,866.5689086914062
2020-07-21,869.4136352539062
