Date,A
2016-06-07,42.52433395385742
2016-06-08,42.89613723754883
2016-06-09,42.84035873413086
2016-06-10,42.161827087402344
2016-06-13,41.752838134765625
2016-06-14,41.74354553222656
2016-06-15,41.77143478393555
2016-06-16,42.171112060546875
2016-06-17,42.161827087402344
2016-06-20,42.8868408203125
2016-06-21,42.9054069519043
2016-06-22,42.78458786010742
2016-06-23,43.38875198364258
2016-06-24,41.009239196777344
2016-06-27,39.2803840637207
2016-06-28,40.07045364379883
2016-06-29,40.67462921142578
2016-06-30,41.34098434448242
2016-07-01,41.564640045166016
2016-07-05,40.77248764038086
2016-07-06,41.4434814453125
2016-07-07,41.39688491821289
2016-07-08,42.38475036621094
2016-07-11,42.3101921081543
2016-07-12,43.36328887939453
2016-07-13,43.25145721435547
2016-07-14,43.61491394042969
2016-07-15,43.4937744140625
2016-07-18,43.61491394042969
2016-07-19,43.782657623291016
2016-07-20,43.81061935424805
2016-07-21,43.4937744140625
2016-07-22,43.409889221191406
2016-07-25,42.999839782714844
2016-07-26,43.754703521728516
2016-07-27,44.043601989746094
2016-07-28,44.27658462524414
2016-07-29,44.83576202392578
2016-08-01,44.612098693847656
2016-08-02,43.96905517578125
2016-08-03,43.88517761230469
2016-08-04,43.64287185668945
2016-08-05,44.25796127319336
2016-08-08,44.01565170288086
2016-08-09,44.22067642211914
2016-08-10,44.27658462524414
2016-08-11,44.85438919067383
2016-08-12,44.86371994018555
2016-08-15,45.143287658691406
2016-08-16,44.99419403076172
2016-08-17,45.13398361206055
2016-08-18,43.54035568237305
2016-08-19,44.37910842895508
2016-08-22,44.341819763183594
2016-08-23,44.56550598144531
2016-08-24,43.52171325683594
2016-08-25,44.043601989746094
2016-08-26,44.09952163696289
2016-08-29,44.37910842895508
2016-08-30,43.9317741394043
2016-08-31,43.782657623291016
2016-09-01,43.79197311401367
2016-09-02,43.801300048828125
2016-09-06,43.754703521728516
2016-09-07,43.903812408447266
2016-09-08,43.8199348449707
2016-09-09,41.8255729675293
2016-09-12,42.636375427246094
2016-09-13,41.8442268371582
2016-09-14,41.80694580078125
2016-09-15,42.34747314453125
2016-09-16,41.74170684814453
2016-09-19,41.89081573486328
2016-09-20,42.59908676147461
2016-09-21,42.906639099121094
2016-09-22,43.4937744140625
2016-09-23,43.437835693359375
2016-09-26,43.40055847167969
2016-09-27,43.52171325683594
2016-09-28,43.96905517578125
2016-09-29,43.25145721435547
2016-09-30,43.994197845458984
2016-10-03,44.0409049987793
2016-10-04,43.751285552978516
2016-10-05,44.05024719238281
2016-10-06,44.19038391113281
2016-10-07,44.26513671875
2016-10-10,44.55475616455078
2016-10-11,42.686214447021484
2016-10-12,42.48070526123047
2016-10-13,42.191078186035156
2016-10-14,42.11634063720703
2016-10-17,42.181739807128906
2016-10-18,42.45266342163086
2016-10-19,42.994537353515625
2016-10-20,43.022560119628906
2016-10-21,42.574127197265625
2016-10-24,42.83570861816406
2016-10-25,40.6495475769043
2016-10-26,40.51875686645508
2016-10-27,40.528099060058594
2016-10-28,40.378623962402344
2016-10-31,40.705604553222656
2016-11-01,40.63087844848633
2016-11-02,40.41597366333008
2016-11-03,40.78968048095703
2016-11-04,41.40629577636719
2016-11-07,42.70490646362305
2016-11-08,42.62083435058594
2016-11-09,42.9197998046875
2016-11-10,43.93811798095703
2016-11-11,43.32151794433594
2016-11-14,42.34989929199219
2016-11-15,42.4152946472168
2016-11-16,43.14400863647461
2016-11-17,42.9197998046875
2016-11-18,42.07896041870117
2016-11-21,42.0135612487793
2016-11-22,41.5370979309082
2016-11-23,41.71460723876953
2016-11-25,41.93882751464844
2016-11-28,40.73362731933594
2016-11-29,41.5557861328125
2016-11-30,41.08863830566406
2016-12-01,40.36927795410156
2016-12-02,41.135372161865234
2016-12-05,41.60248947143555
2016-12-06,41.89210510253906
2016-12-07,42.03225326538086
2016-12-08,42.788997650146484
2016-12-09,43.25612258911133
2016-12-12,43.10665512084961
2016-12-13,43.3401985168457
2016-12-14,43.10665512084961
2016-12-15,43.499027252197266
2016-12-16,42.89176559448242
2016-12-19,42.443321228027344
2016-12-20,43.17204666137695
2016-12-21,43.013221740722656
2016-12-22,42.94783020019531
2016-12-23,43.16270446777344
2016-12-27,43.45232391357422
2016-12-28,42.71426773071289
2016-12-29,42.76298522949219
2016-12-30,42.68803024291992
2017-01-03,43.55939865112305
2017-01-04,44.130943298339844
2017-01-05,43.606258392333984
2017-01-06,44.9648551940918
2017-01-09,45.10538864135742
2017-01-10,45.067893981933594
2017-01-11,46.145423889160156
2017-01-12,45.46144104003906
2017-01-13,45.62071228027344
2017-01-17,45.274044036865234
2017-01-18,45.208457946777344
2017-01-19,44.636905670166016
2017-01-20,44.618160247802734
2017-01-23,44.402652740478516
2017-01-24,44.36518859863281
2017-01-25,45.35837173461914
2017-01-26,45.13349533081055
2017-01-27,45.583251953125
2017-01-30,44.66498947143555
2017-01-31,45.88306427001953
2017-02-01,46.15479278564453
2017-02-02,45.81748962402344
2017-02-03,46.2672233581543
2017-02-06,46.164154052734375
2017-02-07,46.51082992553711
2017-02-08,46.78254699707031
2017-02-09,47.288509368896484
2017-02-10,47.185428619384766
2017-02-13,47.335357666015625
2017-02-14,47.21355438232422
2017-02-15,48.36601257324219
2017-02-16,47.63519287109375
2017-02-17,48.375396728515625
2017-02-21,48.11302947998047
2017-02-22,48.103668212890625
2017-02-23,48.225467681884766
2017-02-24,48.478450775146484
2017-02-27,48.40349578857422
2017-02-28,48.06617736816406
2017-03-01,48.75954055786133
2017-03-02,48.141143798828125
2017-03-03,48.70332336425781
2017-03-06,48.019344329833984
2017-03-07,47.98185348510742
2017-03-08,48.169254302978516
2017-03-09,48.18800735473633
2017-03-10,48.86260986328125
2017-03-13,49.14368438720703
2017-03-14,48.918819427490234
2017-03-15,50.68967819213867
2017-03-16,49.70586395263672
2017-03-17,49.949493408203125
2017-03-20,49.799564361572266
2017-03-21,49.340457916259766
2017-03-22,49.780826568603516
2017-03-23,49.82768249511719
2017-03-24,49.73399353027344
2017-03-27,49.88390350341797
2017-03-28,50.07128143310547
2017-03-29,49.77145767211914
2017-03-30,49.95884323120117
2017-03-31,49.66016387939453
2017-04-03,49.97012710571289
2017-04-04,49.42533493041992
2017-04-05,49.509864807128906
2017-04-06,49.92315673828125
2017-04-07,49.63198471069336
2017-04-10,49.5192756652832
2017-04-11,49.62259292602539
2017-04-12,49.35958480834961
2017-04-13,49.152931213378906
2017-04-17,50.21432876586914
2017-04-18,49.81044387817383
2017-04-19,49.84801483154297
2017-04-20,49.90437316894531
2017-04-21,50.03586959838867
2017-04-24,51.13483428955078
2017-04-25,51.482383728027344
2017-04-26,51.50117111206055
2017-04-27,52.064735412597656
2017-04-28,51.70780563354492
2017-05-01,52.412269592285156
2017-05-02,52.53438186645508
2017-05-03,52.75041961669922
2017-05-04,53.25763702392578
2017-05-05,53.201271057128906
2017-05-08,52.90070724487305
2017-05-09,53.417301177978516
2017-05-10,52.853736877441406
2017-05-11,52.81618118286133
2017-05-12,52.75041961669922
2017-05-15,53.25763702392578
2017-05-16,53.37974166870117
2017-05-17,52.384090423583984
2017-05-18,52.4592399597168
2017-05-19,52.72223663330078
2017-05-22,52.67527770996094
2017-05-23,55.09864807128906
2017-05-24,55.634033203125
2017-05-25,55.69977951049805
2017-05-26,55.89704513549805
2017-05-30,56.70482635498047
2017-05-31,56.6766357421875
2017-06-01,57.042972564697266
2017-06-02,57.118106842041016
2017-06-05,56.733001708984375
2017-06-06,56.451210021972656
2017-06-07,56.949039459228516
2017-06-08,56.49817657470703
2017-06-09,55.61525344848633
2017-06-12,55.408599853515625
2017-06-13,55.68100357055664
2017-06-14,55.77493667602539
2017-06-15,55.61525344848633
2017-06-16,55.89704513549805
2017-06-19,56.87389373779297
2017-06-20,56.66725540161133
2017-06-21,56.16004180908203
2017-06-22,56.93024444580078
2017-06-23,56.14125061035156
2017-06-26,55.64341354370117
2017-06-27,55.30527877807617
2017-06-28,55.79371643066406
2017-06-29,55.353153228759766
2017-06-30,55.833248138427734
2017-07-03,55.66379165649414
2017-07-05,56.26628494262695
2017-07-06,55.74850845336914
2017-07-07,56.134490966796875
2017-07-10,56.35101318359375
2017-07-11,56.29452896118164
2017-07-12,57.17001724243164
2017-07-13,57.6030387878418
2017-07-14,57.9137077331543
2017-07-17,57.94194030761719
2017-07-18,57.62187194824219
2017-07-19,57.78190612792969
2017-07-20,57.405357360839844
2017-07-21,57.7724723815918
2017-07-24,57.89487075805664
2017-07-25,56.99113464355469
2017-07-26,56.21920394897461
2017-07-27,56.398067474365234
2017-07-28,56.558101654052734
2017-07-31,56.285118103027344
2017-08-01,56.42631912231445
2017-08-02,56.67107391357422
2017-08-03,56.831111907958984
2017-08-04,56.605186462402344
2017-08-07,57.30179977416992
2017-08-08,56.61458969116211
2017-08-09,56.18156051635742
2017-08-10,55.13662338256836
2017-08-11,55.852081298828125
2017-08-14,56.12507629394531
2017-08-15,55.89915084838867
2017-08-16,58.497352600097656
2017-08-17,57.292388916015625
2017-08-18,57.659523010253906
2017-08-21,58.12080383300781
2017-08-22,59.26929473876953
2017-08-23,59.090431213378906
2017-08-24,59.00570297241211
2017-08-25,59.212806701660156
2017-08-28,59.73998260498047
2017-08-29,59.76822280883789
2017-08-30,60.1541862487793
2017-08-31,60.926124572753906
2017-09-01,60.60604476928711
2017-09-05,60.52131652832031
2017-09-06,60.916717529296875
2017-09-07,61.321495056152344
2017-09-08,61.208534240722656
2017-09-11,62.23462677001953
2017-09-12,62.26287078857422
2017-09-13,61.603912353515625
2017-09-14,61.829837799072266
2017-09-15,62.09343338012695
2017-09-18,62.206382751464844
2017-09-19,62.291114807128906
2017-09-20,62.2158088684082
2017-09-21,62.05577087402344
2017-09-22,61.923980712890625
2017-09-25,60.93553161621094
2017-09-26,60.35186767578125
2017-09-27,60.61546325683594
2017-09-28,60.22949981689453
2017-09-29,60.43659210205078
2017-10-02,61.193138122558594
2017-10-03,61.457279205322266
2017-10-04,62.098731994628906
2017-10-05,61.97610092163086
2017-10-06,62.598690032958984
2017-10-09,62.787349700927734
2017-10-10,62.82508850097656
2017-10-11,62.84394454956055
2017-10-12,63.71181869506836
2017-10-13,63.192962646484375
2017-10-16,63.117515563964844
2017-10-17,62.37227249145508
2017-10-18,62.67416763305664
2017-10-19,63.08920669555664
2017-10-20,63.43822479248047
2017-10-23,63.221290588378906
2017-10-24,63.504276275634766
2017-10-25,63.57029342651367
2017-10-26,63.872169494628906
2017-10-27,64.11742401123047
2017-10-30,63.664634704589844
2017-10-31,64.17403411865234
2017-11-01,64.16458892822266
2017-11-02,64.26837158203125
2017-11-03,64.4947280883789
2017-11-06,64.353271484375
2017-11-07,64.38155364990234
2017-11-08,64.24948120117188
2017-11-09,63.645782470703125
2017-11-10,63.02317810058594
2017-11-13,63.32505798339844
2017-11-14,63.63631057739258
2017-11-15,63.49483871459961
2017-11-16,64.84378814697266
2017-11-17,64.89096069335938
2017-11-20,65.99463653564453
2017-11-21,65.94747161865234
2017-11-22,64.79661560058594
2017-11-24,65.42864227294922
2017-11-27,65.38148498535156
2017-11-28,66.58893585205078
2017-11-29,64.79661560058594
2017-11-30,65.31543731689453
2017-12-01,64.79661560058594
2017-12-04,62.48549270629883
2017-12-05,62.098731994628906
2017-12-06,62.15531539916992
2017-12-07,62.92887878417969
2017-12-08,63.560874938964844
2017-12-11,63.20240783691406
2017-12-12,63.2590217590332
2017-12-13,62.90055465698242
2017-12-14,62.74018478393555
2017-12-15,63.77784729003906
2017-12-18,63.824981689453125
2017-12-19,63.90990447998047
2017-12-20,63.579734802246094
2017-12-21,63.692928314208984
2017-12-22,63.53257369995117
2017-12-26,63.43822479248047
2017-12-27,63.485416412353516
2017-12-28,63.62688064575195
2017-12-29,63.3139762878418
2018-01-02,63.90959167480469
2018-01-03,65.53568267822266
2018-01-04,65.04405212402344
2018-01-05,66.08399963378906
2018-01-08,66.225830078125
2018-01-09,67.8519287109375
2018-01-10,66.92540740966797
2018-01-11,66.93487548828125
2018-01-12,67.81412506103516
2018-01-16,67.34141540527344
2018-01-17,68.1261215209961
2018-01-18,68.24900817871094
2018-01-19,69.08096313476562
2018-01-22,69.46858215332031
2018-01-23,69.43077850341797
2018-01-24,69.56314086914062
2018-01-25,69.82782745361328
2018-01-26,70.73544311523438
2018-01-29,70.46125030517578
2018-01-30,69.00531005859375
2018-01-31,69.42131805419922
2018-02-01,68.85406494140625
2018-02-02,67.36033630371094
2018-02-05,64.49573516845703
2018-02-06,64.71316528320312
2018-02-07,64.34447479248047
2018-02-08,61.498802185058594
2018-02-09,63.32345199584961
2018-02-12,64.69425964355469
2018-02-13,64.60918426513672
2018-02-14,65.89492797851562
2018-02-15,68.08828735351562
2018-02-16,68.04100799560547
2018-02-20,67.19960021972656
2018-02-21,67.36033630371094
2018-02-22,66.8214340209961
2018-02-23,66.84033203125
2018-02-26,66.72691345214844
2018-02-27,65.23316192626953
2018-02-28,64.84553527832031
2018-03-01,63.701602935791016
2018-03-02,63.82449722290039
2018-03-05,63.8623161315918
2018-03-06,64.39173126220703
2018-03-07,65.89492797851562
2018-03-08,66.03675079345703
2018-03-09,67.2468490600586
2018-03-12,66.84980773925781
2018-03-13,66.8214340209961
2018-03-14,66.10293579101562
2018-03-15,66.34874725341797
2018-03-16,66.08399963378906
2018-03-19,65.55461883544922
2018-03-20,66.03675079345703
2018-03-21,65.61132049560547
2018-03-22,63.78669738769531
2018-03-23,62.453643798828125
2018-03-26,64.47681427001953
2018-03-27,63.34233856201172
2018-03-28,62.77509307861328
2018-03-29,63.2477912902832
2018-04-02,61.04859161376953
2018-04-03,61.98666000366211
2018-04-04,62.015071868896484
2018-04-05,62.232994079589844
2018-04-06,60.30954360961914
2018-04-09,61.76873016357422
2018-04-10,63.14262008666992
2018-04-11,62.61200714111328
2018-04-12,63.673248291015625
2018-04-13,63.68270492553711
2018-04-16,64.59233856201172
2018-04-17,64.8481674194336
2018-04-18,65.89990997314453
2018-04-19,64.40283203125
2018-04-20,64.00486755371094
2018-04-23,64.4975814819336
2018-04-24,63.14262008666992
2018-04-25,62.34672927856445
2018-04-26,62.88680648803711
2018-04-27,62.80152130126953
2018-04-30,62.28985595703125
2018-05-01,62.76361846923828
2018-05-02,62.4509391784668
2018-05-03,62.85835647583008
2018-05-04,63.48373031616211
2018-05-07,63.85325241088867
2018-05-08,63.83430862426758
2018-05-09,64.5544204711914
2018-05-10,65.24613189697266
2018-05-11,65.80514526367188
2018-05-14,65.5777359008789
2018-05-15,59.21990203857422
2018-05-16,58.68927764892578
2018-05-17,60.252689361572266
2018-05-18,60.94438171386719
2018-05-21,62.109832763671875
2018-05-22,61.43709182739258
2018-05-23,61.14335632324219
2018-05-24,60.754886627197266
2018-05-25,59.83578109741211
2018-05-29,58.604007720947266
2018-05-30,59.39991760253906
2018-05-31,58.67034149169922
2018-06-01,59.485198974609375
2018-06-04,60.053714752197266
2018-06-05,60.18636703491211
2018-06-06,61.76873016357422
2018-06-07,61.80663299560547
2018-06-08,62.28037643432617
2018-06-11,62.659393310546875
2018-06-12,62.83940887451172
2018-06-13,62.782569885253906
2018-06-14,62.829933166503906
2018-06-15,62.659393310546875
2018-06-18,61.56026840209961
2018-06-19,60.18636703491211
2018-06-20,59.49467086791992
2018-06-21,59.73155212402344
2018-06-22,59.49467086791992
2018-06-25,57.98811721801758
2018-06-26,58.72718811035156
2018-06-27,57.9312744140625
2018-06-28,58.07339859008789
2018-06-29,58.59453201293945
2018-07-02,58.3846321105957
2018-07-03,58.17567443847656
2018-07-05,58.69805145263672
2018-07-06,59.16346740722656
2018-07-09,59.95182418823242
2018-07-10,60.47420883178711
2018-07-11,59.704856872558594
2018-07-12,60.26523971557617
2018-07-13,60.198760986328125
2018-07-16,59.57188034057617
2018-07-17,59.875823974609375
2018-07-18,59.828338623046875
2018-07-19,60.93011474609375
2018-07-20,60.645164489746094
2018-07-23,60.521697998046875
2018-07-24,61.53798294067383
2018-07-25,62.649253845214844
2018-07-26,63.39961242675781
2018-07-27,62.44981002807617
2018-07-30,61.386024475097656
2018-07-31,62.725242614746094
2018-08-01,61.71845245361328
2018-08-02,62.01288986206055
2018-08-03,62.43080520629883
2018-08-06,63.17164993286133
2018-08-07,64.26394653320312
2018-08-08,63.99796676635742
2018-08-09,63.34263229370117
2018-08-10,62.9341926574707
2018-08-13,62.630287170410156
2018-08-14,63.39961242675781
2018-08-15,61.48101806640625
2018-08-16,62.21235275268555
2018-08-17,61.41450881958008
2018-08-20,61.23405838012695
2018-08-21,61.67095947265625
2018-08-22,62.354820251464844
2018-08-23,62.392799377441406
2018-08-24,62.66825485229492
2018-08-27,62.76322937011719
2018-08-28,63.34263229370117
2018-08-29,63.64656066894531
2018-08-30,63.8840217590332
2018-08-31,64.14995574951172
2018-09-04,63.893516540527344
2018-09-05,63.59907913208008
2018-09-06,63.9789924621582
2018-09-07,64.0169677734375
2018-09-10,64.52037811279297
2018-09-11,64.2259292602539
2018-09-12,64.50135803222656
2018-09-13,65.85011291503906
2018-09-14,65.39420318603516
2018-09-17,65.61265563964844
2018-09-18,65.47016906738281
2018-09-19,66.06855773925781
2018-09-20,67.55975341796875
2018-09-21,67.17034912109375
2018-09-24,66.4389877319336
2018-09-25,66.84739685058594
2018-09-26,66.7999267578125
2018-09-27,67.24630737304688
2018-09-28,66.99937438964844
2018-10-01,67.8265151977539
2018-10-02,68.22627258300781
2018-10-03,68.64506530761719
2018-10-04,67.25541687011719
2018-10-05,66.91275024414062
2018-10-08,66.15132904052734
2018-10-09,66.06562805175781
2018-10-10,63.45766067504883
2018-10-11,61.763423919677734
2018-10-12,63.048370361328125
2018-10-15,62.467777252197266
2018-10-16,64.2095947265625
2018-10-17,63.962135314941406
2018-10-18,62.58197784423828
2018-10-19,61.36367416381836
2018-10-22,61.18281173706055
2018-10-23,59.7075080871582
2018-10-24,58.18460464477539
2018-10-25,59.593284606933594
2018-10-26,59.7075080871582
2018-10-29,59.08882141113281
2018-10-30,60.57365036010742
2018-10-31,61.668243408203125
2018-11-01,62.07753372192383
2018-11-02,62.753318786621094
2018-11-05,62.734275817871094
2018-11-06,62.800907135009766
2018-11-07,64.97107696533203
2018-11-08,64.5237045288086
2018-11-09,64.02876281738281
2018-11-12,61.39221954345703
2018-11-13,61.23992919921875
2018-11-14,60.41184616088867
2018-11-15,61.60161209106445
2018-11-16,61.858585357666016
2018-11-19,59.593284606933594
2018-11-20,64.26670837402344
2018-11-21,64.45706939697266
2018-11-23,64.92345428466797
2018-11-26,65.91336059570312
2018-11-27,66.0180435180664
2018-11-28,68.03590393066406
2018-11-29,68.12156677246094
2018-11-30,68.86400604248047
2018-12-03,71.07218933105469
2018-12-04,69.39701843261719
2018-12-06,68.44517517089844
2018-12-07,66.86517333984375
2018-12-10,67.18876647949219
2018-12-11,67.6266098022461
2018-12-12,68.29288482666016
2018-12-13,67.71228790283203
2018-12-14,66.0180435180664
2018-12-17,64.58079528808594
2018-12-18,64.71404266357422
2018-12-19,63.60995101928711
2018-12-20,62.048973083496094
2018-12-21,60.240516662597656
2018-12-24,59.65038299560547
2018-12-26,62.38210678100586
2018-12-27,63.276832580566406
2018-12-28,62.937156677246094
2018-12-31,64.3683853149414
2019-01-02,62.67952346801758
2019-01-03,60.37040710449219
2019-01-04,62.46005630493164
2019-01-07,63.786346435546875
2019-01-08,64.72142028808594
2019-01-09,66.07637023925781
2019-01-10,66.69656372070312
2019-01-11,67.154541015625
2019-01-14,66.55345153808594
2019-01-15,67.36448669433594
2019-01-16,66.82061004638672
2019-01-17,67.57439422607422
2019-01-18,68.633544921875
2019-01-22,68.051513671875
2019-01-23,68.36636352539062
2019-01-24,68.87207794189453
2019-01-25,70.27471160888672
2019-01-28,69.91212463378906
2019-01-29,70.1888427734375
2019-01-30,71.982666015625
2019-01-31,72.5647201538086
2019-02-01,72.55516815185547
2019-02-04,72.54564666748047
2019-02-05,72.81278991699219
2019-02-06,72.80327606201172
2019-02-07,71.87773895263672
2019-02-08,72.32617950439453
2019-02-11,72.59333801269531
2019-02-12,73.53797912597656
2019-02-13,73.70973205566406
2019-02-14,73.49026489257812
2019-02-15,74.71160125732422
2019-02-19,73.96735382080078
2019-02-20,74.95968627929688
2019-02-21,74.32039642333984
2019-02-22,74.82611846923828
2019-02-25,75.70393371582031
2019-02-26,74.95014190673828
2019-02-27,75.78028869628906
2019-02-28,75.79935455322266
2019-03-01,77.51686096191406
2019-03-04,76.45774841308594
2019-03-05,76.08561706542969
2019-03-06,75.1409912109375
2019-03-07,75.12191009521484
2019-03-08,74.40628051757812
2019-03-11,75.66580963134766
2019-03-12,76.26689910888672
2019-03-13,76.45774841308594
2019-03-14,76.9157485961914
2019-03-15,77.38329315185547
2019-03-18,77.25923919677734
2019-03-19,77.47870635986328
2019-03-20,77.2115249633789
2019-03-21,78.2420425415039
2019-03-22,75.36998748779297
2019-03-25,75.8757095336914
2019-03-26,76.95391845703125
2019-03-27,75.37952423095703
2019-03-28,76.04745483398438
2019-03-29,76.69629669189453
2019-04-01,77.98130798339844
2019-04-02,77.57972717285156
2019-04-03,78.34463500976562
2019-04-04,77.28334045410156
2019-04-05,77.89527130126953
2019-04-08,78.10562133789062
2019-04-09,77.84744262695312
2019-04-10,78.09607696533203
2019-04-11,77.5223617553711
2019-04-12,77.42676544189453
2019-04-15,76.8722152709961
2019-04-16,74.14725494384766
