Date,ANGELONE.NS
2021-01-22,329.90771484375
2021-01-25,330.58465576171875
2021-01-27,331.2616882324219
2021-01-28,333.2474365234375
2021-01-29,309.1474609375
2021-02-01,302.5131530761719
2021-02-02,305.5369567871094
2021-02-03,313.3446350097656
2021-02-04,314.9241943359375
2021-02-05,306.1687927246094
2021-02-08,311.5845642089844
2021-02-09,312.3517761230469
2021-02-10,310.456298828125
2021-02-11,308.9669494628906
2021-02-12,310.23065185546875
2021-02-15,307.5679016113281
2021-02-16,302.6937561035156
2021-02-17,301.3848571777344
2021-02-18,295.2922058105469
2021-02-19,292.9906005859375
2021-02-22,293.8931579589844
2021-02-23,296.3302917480469
2021-02-24,291.90740966796875
2021-02-25,301.520263671875
2021-02-26,298.5867004394531
2021-03-01,296.0143127441406
2021-03-02,292.6294860839844
2021-03-03,294.0285949707031
2021-03-04,303.2353515625
2021-03-05,297.27801513671875
2021-03-08,297.819580078125
2021-03-09,298.3611145019531
2021-03-10,296.14971923828125
2021-03-12,299.0380859375
2021-03-15,295.96917724609375
2021-03-16,296.3302917480469
2021-03-17,292.04278564453125
2021-03-18,276.06640625
2021-03-19,277.91680908203125
2021-03-22,283.3776550292969
2021-03-23,283.73870849609375
2021-03-24,278.3230285644531
2021-03-25,272.1851501464844
2021-03-26,273.90020751953125
2021-03-30,266.9950866699219
2021-03-31,262.843017578125
2021-04-01,265.8667907714844
2021-04-05,263.42974853515625
2021-04-06,261.48907470703125
2021-04-07,266.9499206542969
2021-04-08,271.10198974609375
2021-04-09,275.3442687988281
2021-04-12,266.3181457519531
2021-04-13,263.56512451171875
2021-04-15,268.2135314941406
2021-04-16,291.5914306640625
2021-04-19,300.4371032714844
2021-04-20,307.16162109375
2021-04-22,329.0501708984375
2021-04-23,312.44207763671875
2021-04-26,330.7200622558594
2021-04-27,337.21893310546875
2021-04-28,329.86260986328125
2021-04-29,331.0145263671875
2021-04-30,341.2434997558594
2021-05-03,351.05780029296875
2021-05-04,394.4620361328125
2021-05-05,393.356201171875
2021-05-06,472.009033203125
2021-05-07,516.6572875976562
2021-05-10,568.3092651367188
2021-05-11,612.0360107421875
2021-05-12,603.0970458984375
2021-05-14,607.2439575195312
2021-05-17,603.4195556640625
2021-05-18,601.2539672851562
2021-05-19,631.2959594726562
2021-05-20,662.8583984375
2021-05-21,690.458251953125
2021-05-24,693.2688598632812
2021-05-25,658.6193237304688
2021-05-26,691.5179443359375
2021-05-27,675.11474609375
2021-05-28,686.4956665039062
2021-05-31,697.6923828125
2021-06-01,687.6015625
2021-06-02,698.0609741210938
2021-06-03,732.9410400390625
2021-06-04,748.6069946289062
2021-06-07,854.9058227539062
2021-06-08,822.1452026367188
2021-06-09,781.1832885742188
2021-06-10,814.8652954101562
2021-06-11,805.096923828125
2021-06-14,785.5144653320312
2021-06-15,784.4085083007812
2021-06-16,767.4063720703125
2021-06-17,762.0153198242188
2021-06-18,738.0093994140625
2021-06-21,743.6307983398438
2021-06-22,757.2695922851562
2021-06-23,757.2695922851562
2021-06-24,751.5557861328125
2021-06-25,739.0691528320312
2021-06-28,747.4551391601562
2021-06-29,788.4633178710938
2021-06-30,790.7672119140625
2021-07-01,806.3870239257812
2021-07-02,808.2301635742188
2021-07-05,816.662109375
2021-07-06,825.2324829101562
2021-07-07,862.0477905273438
2021-07-08,856.2880859375
2021-07-09,889.4633178710938
2021-07-12,936.6917724609375
2021-07-13,955.122314453125
2021-07-14,986.2701416015625
2021-07-15,976.9629516601562
2021-07-16,1172.3277587890625
2021-07-19,1250.75
2021-07-20,1172.2353515625
2021-07-22,1230.38427734375
2021-07-23,1207.996826171875
2021-07-26,1137.5040283203125
2021-07-27,1113.8216552734375
2021-07-28,1124.552490234375
2021-07-29,1101.9339599609375
2021-07-30,1098.326171875
2021-08-02,1208.1356201171875
2021-08-03,1221.2255859375
2021-08-04,1178.1624755859375
2021-08-05,1220.8095703125
2021-08-06,1197.4508056640625
2021-08-09,1174.7857666015625
2021-08-10,1121.6849365234375
2021-08-11,1101.286376953125
2021-08-12,1147.0325927734375
2021-08-13,1142.9622802734375
2021-08-16,1133.711181640625
2021-08-17,1117.568359375
2021-08-18,1106.513427734375
2021-08-20,1095.180419921875
2021-08-23,991.8932495117188
2021-08-24,1027.509765625
2021-08-25,1045.68798828125
2021-08-26,1027.1396484375
2021-08-27,1009.7940673828125
2021-08-30,1110.7685546875
2021-08-31,1116.966796875
2021-09-01,1091.526611328125
2021-09-02,1072.5618896484375
2021-09-03,1141.5745849609375
2021-09-06,1131.861083984375
2021-09-07,1108.825927734375
2021-09-08,1116.411865234375
2021-09-09,1136.8104248046875
2021-09-13,1198.5606689453125
2021-09-14,1182.6951904296875
2021-09-15,1174.6932373046875
2021-09-16,1194.9991455078125
2021-09-17,1201.1512451171875
2021-09-20,1134.3585205078125
2021-09-21,1124.3214111328125
2021-09-22,1134.1275634765625
2021-09-23,1150.6407470703125
2021-09-24,1159.6602783203125
2021-09-27,1164.3321533203125
2021-09-28,1186.1181640625
2021-09-29,1182.7879638671875
2021-09-30,1223.67724609375
2021-10-01,1331.4515380859375
2021-10-04,1280.9873046875
2021-10-05,1269.0537109375
2021-10-06,1235.2410888671875
2021-10-07,1260.8663330078125
2021-10-08,1273.031494140625
2021-10-11,1273.8641357421875
2021-10-12,1336.2158203125
2021-10-13,1473.87060546875
2021-10-14,1514.39013671875
2021-10-18,1474.2406005859375
2021-10-19,1386.4024658203125
2021-10-20,1293.2913818359375
2021-10-21,1214.9814453125
2021-10-22,1205.2215576171875
2021-10-25,1155.0810546875
2021-10-26,1195.831787109375
2021-10-27,1167.0731201171875
2021-10-28,1181.2899169921875
2021-10-29,1155.4578857421875
2021-11-01,1142.8673095703125
2021-11-02,1143.8431396484375
2021-11-03,1138.4073486328125
2021-11-04,1158.0599365234375
2021-11-08,1145.0513916015625
2021-11-09,1147.3741455078125
2021-11-10,1152.7633056640625
2021-11-11,1138.5001220703125
2021-11-12,1133.3431396484375
2021-11-15,1125.7705078125
2021-11-16,1133.8543701171875
2021-11-17,1130.92724609375
2021-11-18,1083.213134765625
2021-11-22,993.0806274414062
2021-11-23,1004.3704833984375
2021-11-24,1096.7330322265625
2021-11-25,1106.3499755859375
2021-11-26,1036.2420654296875
2021-11-29,963.2533569335938
2021-11-30,942.4393310546875
2021-12-01,959.4437255859375
2021-12-02,1044.0936279296875
2021-12-03,1058.4034423828125
2021-12-06,1030.5274658203125
2021-12-07,1031.409912109375
2021-12-08,1043.071533203125
2021-12-09,1050.6444091796875
2021-12-10,1047.1136474609375
2021-12-13,1047.9500732421875
2021-12-14,1084.327880859375
2021-12-15,1082.60888671875
2021-12-16,1091.6221923828125
2021-12-17,1028.669189453125
2021-12-20,1041.863525390625
2021-12-21,1095.2926025390625
2021-12-22,1097.94091796875
2021-12-23,1087.1156005859375
2021-12-24,1078.1488037109375
2021-12-27,1061.2841796875
2021-12-28,1080.285888671875
2021-12-29,1108.8125
2021-12-30,1107.09326171875
2021-12-31,1098.359130859375
2022-01-03,1130.462646484375
2022-01-04,1133.0179443359375
2022-01-05,1154.343017578125
2022-01-06,1177.1549072265625
2022-01-07,1144.4005126953125
2022-01-10,1184.542236328125
2022-01-11,1168.8385009765625
2022-01-12,1161.3583984375
2022-01-13,1196.6217041015625
2022-01-14,1228.44677734375
2022-01-17,1262.40869140625
2022-01-18,1285.91748046875
2022-01-19,1319.0433349609375
2022-01-20,1381.4393310546875
2022-01-21,1406.341552734375
2022-01-24,1255.9053955078125
2022-01-25,1322.60546875
2022-01-27,1311.589599609375
2022-01-28,1312.756591796875
2022-01-31,1302.161376953125
2022-02-01,1294.646484375
2022-02-02,1316.537109375
2022-02-03,1309.62939453125
2022-02-04,1292.2191162109375
2022-02-07,1252.7781982421875
2022-02-08,1256.9322509765625
2022-02-09,1248.157470703125
2022-02-10,1272.8486328125
2022-02-11,1220.058349609375
2022-02-14,1148.5977783203125
2022-02-15,1189.4859619140625
2022-02-16,1223.9324951171875
2022-02-17,1220.5250244140625
2022-02-18,1212.6837158203125
2022-02-21,1236.8616943359375
2022-02-22,1199.2412109375
2022-02-23,1235.9749755859375
2022-02-24,1157.4195556640625
2022-02-25,1243.5831298828125
2022-02-28,1246.5235595703125
2022-03-02,1245.9169921875
2022-03-03,1214.970703125
2022-03-04,1222.6256103515625
2022-03-07,1172.029296875
2022-03-08,1183.791259765625
2022-03-09,1189.1593017578125
2022-03-10,1199.4276123046875
2022-03-11,1209.8365478515625
2022-03-14,1202.088134765625
2022-03-15,1259.7794189453125
2022-03-16,1323.1651611328125
2022-03-17,1511.4088134765625
2022-03-21,1535.2601318359375
2022-03-22,1506.321044921875
2022-03-23,1523.54443359375
2022-03-24,1507.76806640625
2022-03-25,1501.467041015625
2022-03-28,1440.4149169921875
2022-03-29,1422.8648681640625
2022-03-30,1423.518310546875
2022-03-31,1434.5806884765625
2022-04-01,1440.27490234375
2022-04-04,1521.5374755859375
2022-04-05,1549.63623046875
2022-04-06,1559.01806640625
2022-04-07,1562.845458984375
2022-04-08,1594.10888671875
2022-04-11,1611.217041015625
2022-04-12,1594.624755859375
2022-04-13,1578.313232421875
2022-04-18,1550.8463134765625
2022-04-19,1593.87451171875
2022-04-20,1522.4891357421875
2022-04-21,1789.5174560546875
2022-04-22,1776.487060546875
2022-04-25,1716.5382080078125
2022-04-26,1710.632080078125
2022-04-27,1723.70947265625
2022-04-28,1759.894287109375
2022-04-29,1827.2491455078125
2022-05-02,1699.2891845703125
2022-05-04,1584.031494140625
2022-05-05,1484.3353271484375
2022-05-06,1361.625
2022-05-09,1356.3287353515625
2022-05-10,1324.268310546875
2022-05-11,1284.05224609375
2022-05-12,1253.257568359375
2022-05-13,1229.4935302734375
2022-05-16,1246.6953125
2022-05-17,1371.0931396484375
2022-05-18,1429.26123046875
2022-05-19,1357.73486328125
2022-05-20,1347.5633544921875
2022-05-23,1325.9686279296875
2022-05-24,1334.9351806640625
2022-05-25,1233.627197265625
2022-05-26,1228.9798583984375
2022-05-27,1247.8516845703125
2022-05-30,1331.69580078125
2022-05-31,1385.3543701171875
2022-06-01,1402.865234375
2022-06-02,1388.4996337890625
2022-06-03,1396.715087890625
2022-06-06,1364.93310546875
2022-06-07,1390.7060546875
2022-06-08,1384.791015625
2022-06-09,1389.156982421875
2022-06-10,1365.8251953125
2022-06-13,1269.5872802734375
2022-06-14,1214.5206298828125
2022-06-15,1188.6539306640625
2022-06-16,1147.5296630859375
2022-06-17,1122.601806640625
2022-06-20,1029.8848876953125
2022-06-21,1093.120361328125
2022-06-22,1078.285400390625
2022-06-23,1072.60498046875
2022-06-24,1105.325927734375
2022-06-27,1170.1104736328125
2022-06-28,1154.80615234375
2022-06-29,1128.3292236328125
2022-06-30,1132.5072021484375
2022-07-01,1137.2490234375
2022-07-04,1186.3065185546875
2022-07-05,1180.2506103515625
2022-07-06,1172.1756591796875
2022-07-07,1220.5765380859375
2022-07-08,1210.7650146484375
2022-07-11,1227.524169921875
2022-07-12,1243.9083251953125
2022-07-13,1230.3880615234375
2022-07-14,1231.984375
2022-07-15,1204.615234375
2022-07-18,1208.6524658203125
2022-07-19,1205.225341796875
2022-07-20,1260.1982421875
2022-07-21,1310.9066162109375
2022-07-22,1368.6497802734375
2022-07-25,1335.26904296875
2022-07-26,1274.173828125
2022-07-27,1269.8302001953125
2022-07-28,1289.7542724609375
2022-07-29,1290.6517333984375
2022-08-01,1282.908447265625
2022-08-02,1278.47021484375
2022-08-03,1239.9432373046875
2022-08-04,1183.380615234375
2022-08-05,1199.8111572265625
2022-08-08,1216.0057373046875
2022-08-10,1193.720458984375
2022-08-11,1235.646728515625
2022-08-12,1210.8121337890625
2022-08-16,1214.9669189453125
2022-08-17,1245.9869384765625
2022-08-18,1256.9879150390625
2022-08-19,1222.899169921875
2022-08-22,1221.010498046875
2022-08-23,1207.648681640625
2022-08-24,1194.23974609375
2022-08-25,1245.089599609375
2022-08-26,1258.6875
2022-08-29,1219.6884765625
2022-08-30,1234.4664306640625
2022-09-01,1242.965087890625
2022-09-02,1253.163330078125
2022-09-05,1265.4862060546875
2022-09-06,1309.7734375
2022-09-07,1403.8245849609375
2022-09-08,1505.948974609375
2022-09-09,1494.381591796875
2022-09-12,1505.193603515625
2022-09-13,1464.4473876953125
2022-09-14,1475.9678955078125
2022-09-15,1495.3729248046875
2022-09-16,1480.1697998046875
2022-09-19,1484.513916015625
2022-09-20,1479.41455078125
2022-09-21,1444.8536376953125
2022-09-22,1423.04052734375
2022-09-23,1408.78173828125
2022-09-26,1305.7603759765625
2022-09-27,1285.4578857421875
2022-09-28,1235.31640625
2022-09-29,1255.2408447265625
2022-09-30,1286.1190185546875
2022-10-03,1287.771484375
2022-10-04,1446.789306640625
2022-10-06,1454.674072265625
2022-10-07,1441.8790283203125
2022-10-10,1520.963134765625
2022-10-11,1480.5479736328125
2022-10-12,1499.952880859375
2022-10-13,1499.8585205078125
2022-10-14,1557.6959228515625
2022-10-17,1535.1748046875
2022-10-18,1517.5164794921875
2022-10-19,1520.679931640625
2022-10-20,1533.1669921875
2022-10-21,1529.1788330078125
2022-10-24,1536.9652099609375
2022-10-25,1528.3240966796875
2022-10-27,1539.481689453125
2022-10-28,1551.874267578125
2022-10-31,1521.8668212890625
2022-11-01,1529.13134765625
2022-11-02,1521.01220703125
2022-11-03,1503.2548828125
2022-11-04,1494.518798828125
2022-11-07,1473.24755859375
2022-11-09,1442.1959228515625
2022-11-10,1401.1734619140625
2022-11-11,1363.7119140625
2022-11-14,1436.73583984375
2022-11-15,1455.442626953125
2022-11-16,1458.2913818359375
2022-11-17,1442.0533447265625
2022-11-18,1441.056396484375
2022-11-21,1410.3370361328125
2022-11-22,1396.94775390625
2022-11-23,1369.26708984375
2022-11-24,1420.02294921875
2022-11-25,1459.193603515625
2022-11-28,1497.93701171875
2022-11-29,1503.634521484375
2022-11-30,1516.644287109375
2022-12-01,1528.5614013671875
2022-12-02,1537.53515625
2022-12-05,1464.083984375
2022-12-06,1488.821044921875
2022-12-07,1458.813720703125
2022-12-08,1442.2435302734375
2022-12-09,1430.0887451171875
2022-12-12,1408.0579833984375
2022-12-13,1453.591064453125
2022-12-14,1449.3177490234375
2022-12-15,1411.8089599609375
2022-12-16,1385.3153076171875
2022-12-19,1354.1212158203125
2022-12-20,1299.51953125
2022-12-21,1226.5904541015625
2022-12-22,1260.5859375
2022-12-23,1182.814208984375
2022-12-26,1232.098388671875
2022-12-27,1246.2471923828125
2022-12-28,1237.7484130859375
2022-12-29,1266.14111328125
2022-12-30,1245.2501220703125
2023-01-02,1250.235595703125
2023-01-03,1249.285888671875
2023-01-04,1265.3814697265625
2023-01-05,1245.3924560546875
2023-01-06,1216.1448974609375
2023-01-09,1220.1334228515625
2023-01-10,1218.5665283203125
2023-01-11,1218.3292236328125
2023-01-12,1218.091796875
2023-01-13,1239.3150634765625
2023-01-16,1249.665771484375
2023-01-17,1227.730224609375
2023-01-18,1201.7110595703125
2023-01-19,1210.8748779296875
2023-01-20,1230.24658203125
2023-01-23,1231.8609619140625
2023-01-24,1217.9412841796875
2023-01-25,1197.420654296875
2023-01-27,1130.5970458984375
2023-01-30,1144.6124267578125
2023-01-31,1174.4127197265625
2023-02-01,1151.9786376953125
2023-02-02,1160.4451904296875
2023-02-03,1160.827880859375
2023-02-06,1147.0994873046875
2023-02-07,1117.2513427734375
2023-02-08,1109.64599609375
2023-02-09,1075.8275146484375
2023-02-10,1087.450927734375
2023-02-13,1085.68115234375
2023-02-14,1070.852783203125
2023-02-15,1077.5972900390625
2023-02-16,1083.24169921875
2023-02-17,1063.1036376953125
2023-02-20,1043.0135498046875
2023-02-21,1028.615478515625
2023-02-22,1029.954833984375
2023-02-23,1024.7886962890625
2023-02-24,1013.2130126953125
2023-02-27,991.5443725585938
2023-02-28,975.3766479492188
2023-03-01,959.4002075195312
2023-03-02,1014.74365234375
2023-03-03,1073.100830078125
2023-03-06,1073.4833984375
2023-03-08,1087.9293212890625
2023-03-09,1071.713623046875
2023-03-10,1093.4300537109375
2023-03-13,1040.9088134765625
2023-03-14,1024.40625
2023-03-15,1025.79345703125
2023-03-16,999.9631958007812
2023-03-17,1049.614501953125
2023-03-20,1032.537841796875
2023-03-21,1044.4964599609375
2023-03-22,1087.9293212890625
2023-03-23,1130.692626953125
2023-03-24,1082.9066162109375
2023-03-27,1076.640625
2023-03-28,1089.4599609375
2023-03-29,1112.8504638671875
2023-03-31,1121.7255859375
2023-04-03,1126.885986328125
2023-04-05,1127.03076171875
2023-04-06,1143.670654296875
2023-04-10,1177.6258544921875
2023-04-11,1185.2947998046875
2023-04-12,1206.709716796875
2023-04-13,1219.008544921875
2023-04-17,1231.6455078125
2023-04-18,1251.565185546875
2023-04-19,1217.1759033203125
2023-04-20,1194.6033935546875
2023-04-21,1179.55517578125
2023-04-24,1190.3587646484375
2023-04-25,1181.387939453125
2023-04-26,1186.596923828125
2023-04-27,1188.960205078125
2023-04-28,1186.548828125
2023-05-02,1182.59375
2023-05-03,1185.921875
2023-05-04,1179.265625
2023-05-05,1178.4459228515625
2023-05-08,1223.638916015625
2023-05-09,1254.1697998046875
2023-05-10,1273.8482666015625
2023-05-11,1252.819091796875
2023-05-12,1273.5587158203125
2023-05-15,1261.259765625
2023-05-16,1245.97021484375
2023-05-17,1224.3623046875
2023-05-18,1189.153076171875
2023-05-19,1153.6064453125
2023-05-22,1205.1180419921875
2023-05-23,1164.0728759765625
2023-05-24,1171.982666015625
2023-05-25,1189.925048828125
2023-05-26,1232.610107421875
2023-05-29,1267.385009765625
2023-05-30,1254.9412841796875
2023-05-31,1297.915771484375
2023-06-01,1292.996337890625
2023-06-02,1266.565185546875
2023-06-05,1332.30517578125
2023-06-06,1394.52392578125
2023-06-07,1406.4853515625
2023-06-08,1410.970947265625
2023-06-09,1436.7265625
2023-06-12,1440.24755859375
2023-06-13,1474.2991943359375
2023-06-14,1488.913330078125
2023-06-15,1507.675537109375
2023-06-16,1504.677490234375
2023-06-19,1507.09521484375
2023-06-20,1542.491455078125
2023-06-21,1569.1353759765625
2023-06-22,1517.2982177734375
2023-06-23,1569.0870361328125
2023-06-26,1622.809814453125
2023-06-27,1666.2813720703125
2023-06-28,1658.786376953125
2023-06-30,1662.26806640625
2023-07-03,1690.5560302734375
2023-07-04,1716.0391845703125
2023-07-05,1739.10498046875
2023-07-06,1705.111083984375
2023-07-07,1655.836669921875
2023-07-10,1653.6607666015625
2023-07-11,1683.2059326171875
2023-07-12,1690.072509765625
2023-07-13,1686.7841796875
2023-07-14,1652.113525390625
2023-07-17,1535.6248779296875
2023-07-18,1413.86572265625
2023-07-19,1454.5814208984375
2023-07-20,1518.8455810546875
2023-07-21,1579.7452392578125
2023-07-24,1553.8193359375
2023-07-25,1555.71630859375
2023-07-26,1549.44140625
2023-07-27,1547.6416015625
2023-07-28,1512.2303466796875
2023-07-31,1499.242919921875
2023-08-01,1474.7274169921875
2023-08-02,1438.4891357421875
2023-08-03,1447.4390869140625
2023-08-04,1463.1019287109375
2023-08-07,1472.8302001953125
2023-08-08,1654.7999267578125
2023-08-09,1687.049560546875
2023-08-10,1690.3084716796875
2023-08-11,1672.894775390625
2023-08-14,1727.227783203125
2023-08-16,1725.2821044921875
2023-08-17,1731.459716796875
2023-08-18,1713.41357421875
2023-08-21,1713.94873046875
2023-08-22,1713.851318359375
2023-08-23,1705.5821533203125
2023-08-24,1664.722900390625
2023-08-25,1668.030517578125
2023-08-28,1745.4686279296875
2023-08-29,1727.0819091796875
2023-08-30,1743.425537109375
2023-08-31,1819.063720703125
2023-09-01,1863.2308349609375
2023-09-04,1869.7974853515625
2023-09-05,1799.704345703125
2023-09-06,1776.599365234375
2023-09-07,1781.3663330078125
2023-09-08,1825.8251953125
2023-09-11,1829.327392578125
2023-09-12,1722.509521484375
2023-09-13,1708.5006103515625
2023-09-14,1739.4857177734375
2023-09-15,1842.1202392578125
2023-09-18,1846.303466796875
2023-09-20,1787.251953125
2023-09-21,1815.0264892578125
2023-09-22,1792.359375
2023-09-25,1814.0537109375
2023-09-26,1809.3841552734375
2023-09-27,1890.9080810546875
2023-09-28,1823.441650390625
2023-09-29,1800.38525390625
2023-10-03,1790.267822265625
2023-10-04,1808.0220947265625
2023-10-05,1935.1722412109375
2023-10-06,1923.93603515625
2023-10-09,1984.9329833984375
2023-10-10,2015.4312744140625
2023-10-11,2045.589599609375
2023-10-12,2050.113037109375
2023-10-13,2013.388671875
2023-10-16,2003.5142822265625
2023-10-17,2050.064697265625
2023-10-18,2102.354736328125
2023-10-19,2140.684326171875
2023-10-20,2293.034912109375
2023-10-23,2186.967041015625
2023-10-25,2254.531494140625
2023-10-26,2361.969482421875
2023-10-27,2481.2470703125
2023-10-30,2508.448974609375
2023-10-31,2526.404052734375
2023-11-01,2572.980224609375
2023-11-02,2583.889892578125
2023-11-03,2744.16650390625
2023-11-06,2569.946533203125
2023-11-07,2481.980712890625
2023-11-08,2618.479736328125
2023-11-09,2646.024169921875
2023-11-10,2661.82666015625
2023-11-13,2754.293701171875
2023-11-15,2969.8056640625
2023-11-16,2908.11181640625
2023-11-17,2856.154052734375
2023-11-20,2931.64453125
2023-11-21,2888.68896484375
2023-11-22,2896.712158203125
2023-11-23,2888.982421875
2023-11-24,2977.58447265625
2023-11-28,3003.367431640625
2023-11-29,3021.762939453125
2023-11-30,3001.263916015625
2023-12-01,2989.815673828125
2023-12-04,2908.552001953125
2023-12-05,2874.892333984375
2023-12-06,3074.454833984375
2023-12-07,3006.400634765625
2023-12-08,2892.553466796875
2023-12-11,2915.058837890625
2023-12-12,2999.99169921875
2023-12-13,2973.0341796875
2023-12-14,3124.8466796875
2023-12-15,3191.138916015625
2023-12-18,3283.116943359375
2023-12-19,3211.49169921875
2023-12-20,3112.028564453125
2023-12-21,3178.22314453125
2023-12-22,3221.521240234375
2023-12-26,3217.46044921875
2023-12-27,3245.20068359375
2023-12-28,3345.54443359375
2023-12-29,3412.766357421875
2024-01-01,3506.2119140625
2024-01-02,3459.880126953125
2024-01-03,3404.546875
2024-01-04,3504.989013671875
2024-01-05,3663.552490234375
2024-01-08,3723.7783203125
2024-01-09,3681.654541015625
2024-01-10,3679.20849609375
2024-01-11,3706.21435546875
2024-01-12,3713.7490234375
2024-01-15,3713.7490234375
2024-01-16,3258.26318359375
2024-01-17,3261.63916015625
2024-01-18,3223.722900390625
2024-01-19,3266.188720703125
2024-01-23,2919.611328125
2024-01-24,2884.447509765625
2024-01-25,2869.2724609375
2024-01-29,2897.855224609375
2024-01-30,3038.755126953125
2024-01-31,3226.949462890625
2024-02-01,3299.142578125
2024-02-02,3279.007080078125
2024-02-05,3155.443359375
2024-02-06,3076.81640625
2024-02-07,3285.538818359375
2024-02-08,3337.989501953125
2024-02-09,3334.01171875
2024-02-12,3147.241943359375
2024-02-13,3205.0458984375
2024-02-14,3217.6181640625
2024-02-15,3211.62646484375
2024-02-16,3216.9306640625
2024-02-19,3171.94482421875
2024-02-20,3093.121337890625
2024-02-21,3034.433349609375
2024-02-22,3009.141357421875
2024-02-23,2984.340087890625
2024-02-26,2920.05322265625
2024-02-27,2865.932861328125
2024-02-28,2816.232421875
2024-02-29,2733.234130859375
2024-03-01,2763.8798828125
2024-03-04,2827.528076171875
2024-03-05,2831.26025390625
2024-03-06,2710.987060546875
2024-03-07,2687.51171875
2024-03-11,2626.90869140625
2024-03-12,2481.19580078125
2024-03-13,2391.91162109375
2024-03-14,2602.893310546875
2024-03-15,2578.288330078125
2024-03-18,2491.017822265625
2024-03-19,2430.218017578125
2024-03-20,2545.58056640625
2024-03-21,2569.350341796875
2024-03-22,2613.353759765625
2024-03-26,2673.66259765625
2024-03-27,2920.200927734375
2024-03-28,2990.87158203125
2024-04-01,2971.71826171875
2024-04-02,2957.13232421875
2024-04-03,3114.9267578125
2024-04-04,2966.2177734375
2024-04-05,2924.96435546875
2024-04-08,2892.79638671875
2024-04-09,2799.337890625
2024-04-10,2860.28515625
2024-04-12,2829.787109375
2024-04-15,2784.751953125
2024-04-16,2801.351806640625
2024-04-18,2743.155029296875
2024-04-19,2640.31591796875
2024-04-22,2775.47021484375
2024-04-23,2805.526123046875
2024-04-24,2791.382080078125
2024-04-25,2786.618408203125
2024-04-26,2766.728515625
2024-04-29,2714.719482421875
2024-04-30,2737.065185546875
2024-05-02,2727.930419921875
2024-05-03,2668.407470703125
2024-05-06,2583.789306640625
2024-05-07,2537.722412109375
2024-05-08,2525.6416015625
2024-05-09,2377.32568359375
2024-05-10,2426.240234375
2024-05-13,2432.919189453125
2024-05-14,2565.6181640625
2024-05-15,2633.243896484375
2024-05-16,2672.97509765625
2024-05-17,2700.427978515625
2024-05-21,2609.768798828125
2024-05-22,2559.77392578125
2024-05-23,2571.0693359375
2024-05-24,2553.340087890625
2024-05-27,2536.8388671875
2024-05-28,2492.638671875
2024-05-29,2448.19287109375
2024-05-30,2430.218017578125
2024-05-31,2423.441162109375
2024-06-03,2531.927490234375
2024-06-04,2207.89208984375
2024-06-05,2311.12353515625
2024-06-06,2470.243896484375
2024-06-07,2544.0087890625
2024-06-10,2580.842529296875
2024-06-11,2634.71728515625
2024-06-12,2588.651123046875
2024-06-13,2581.873779296875
2024-06-14,2555.746337890625
2024-06-18,2599.45556640625
2024-06-19,2561.39404296875
2024-06-20,2535.5126953125
2024-06-21,2566.501708984375
2024-06-24,2532.02587890625
2024-06-25,2512.332275390625
2024-06-26,2552.259521484375
