Date,EQIX
2016-08-09,309.59820556640625
2016-08-10,310.10394287109375
2016-08-11,310.03662109375
2016-08-12,311.12408447265625
2016-08-15,313.0547180175781
2016-08-16,309.4718017578125
2016-08-17,309.4042663574219
2016-08-18,306.8497619628906
2016-08-19,308.8225402832031
2016-08-22,310.8641052246094
2016-08-23,311.8552551269531
2016-08-24,309.0003967285156
2016-08-25,308.331298828125
2016-08-26,308.9579772949219
2016-08-29,312.02459716796875
2016-08-30,311.7958984375
2016-08-31,312.2872619628906
2016-09-01,310.686279296875
2016-09-02,314.6675720214844
2016-09-06,320.1822509765625
2016-09-07,320.3772277832031
2016-09-08,315.99755859375
2016-09-09,307.314697265625
2016-09-12,310.0423583984375
2016-09-13,302.3422546386719
2016-09-14,300.96990966796875
2016-09-15,306.4760437011719
2016-09-16,303.44342041015625
2016-09-19,310.66082763671875
2016-09-20,300.7326965332031
2016-09-21,302.3422546386719
2016-09-22,305.2816162109375
2016-09-23,304.77325439453125
2016-09-26,306.99273681640625
2016-09-27,306.8742370605469
2016-09-28,306.97589111328125
2016-09-29,304.9173583984375
2016-09-30,305.1714782714844
2016-10-03,301.73223876953125
2016-10-04,299.1315612792969
2016-10-05,295.6670227050781
2016-10-06,299.1570129394531
2016-10-07,297.4119873046875
2016-10-10,301.9270324707031
2016-10-11,298.8605651855469
2016-10-12,304.8749694824219
2016-10-13,306.5692138671875
2016-10-14,306.416748046875
2016-10-17,305.9339294433594
2016-10-18,309.99151611328125
2016-10-19,312.16864013671875
2016-10-20,311.7196960449219
2016-10-21,313.3546447753906
2016-10-24,315.2182312011719
2016-10-25,316.158447265625
2016-10-26,311.66033935546875
2016-10-27,297.8100891113281
2016-10-28,300.6988220214844
2016-10-31,302.65557861328125
2016-11-01,294.5487365722656
2016-11-02,293.2441711425781
2016-11-03,286.9248046875
2016-11-04,288.4580383300781
2016-11-07,296.6071472167969
2016-11-08,301.7830505371094
2016-11-09,294.735107421875
2016-11-10,280.22412109375
2016-11-11,275.353271484375
2016-11-14,281.22998046875
2016-11-15,286.4593200683594
2016-11-16,286.1527404785156
2016-11-17,282.0304870605469
2016-11-18,283.81915283203125
2016-11-21,286.1186828613281
2016-11-22,292.9493103027344
2016-11-23,288.0519714355469
2016-11-25,289.3721618652344
2016-11-28,290.6241455078125
2016-11-29,292.4638366699219
2016-11-30,288.5205078125
2016-12-01,280.5655822753906
2016-12-02,281.63873291015625
2016-12-05,282.8311462402344
2016-12-06,280.625244140625
2016-12-07,288.7248229980469
2016-12-08,295.07855224609375
2016-12-09,294.7123107910156
2016-12-12,304.24273681640625
2016-12-13,307.79437255859375
2016-12-14,302.0028381347656
2016-12-15,297.93157958984375
2016-12-16,298.0935974121094
2016-12-19,301.9175720214844
2016-12-20,302.1305847167969
2016-12-21,298.1104431152344
2016-12-22,298.9792785644531
2016-12-23,303.72320556640625
2016-12-27,303.8169860839844
2016-12-28,301.3809814453125
2016-12-29,304.1320495605469
2016-12-30,304.40447998046875
2017-01-03,305.5202941894531
2017-01-04,311.64398193359375
2017-01-05,314.91448974609375
2017-01-06,315.54473876953125
2017-01-09,317.84429931640625
2017-01-10,315.1529235839844
2017-01-11,316.4730224609375
2017-01-12,318.6619873046875
2017-01-13,319.3433532714844
2017-01-17,320.3482971191406
2017-01-18,320.8593444824219
2017-01-19,324.62384033203125
2017-01-20,326.42938232421875
2017-01-23,328.2009582519531
2017-01-24,331.87176513671875
2017-01-25,327.4173278808594
2017-01-26,327.2300109863281
2017-01-27,326.1654357910156
2017-01-30,329.06964111328125
2017-01-31,327.8858337402344
2017-02-01,324.7516174316406
2017-02-02,326.2676086425781
2017-02-03,327.74957275390625
2017-02-06,325.0667419433594
2017-02-07,324.189453125
2017-02-08,327.0256042480469
2017-02-09,328.584228515625
2017-02-10,329.1378173828125
2017-02-13,329.3422546386719
2017-02-14,325.8927917480469
2017-02-15,324.2917175292969
2017-02-16,317.8358459472656
2017-02-17,318.7726745605469
2017-02-21,316.2687072753906
2017-02-22,317.9550476074219
2017-02-23,317.55255126953125
2017-02-24,325.07940673828125
2017-02-27,323.02423095703125
2017-02-28,322.0224304199219
2017-03-01,323.66632080078125
2017-03-02,319.16241455078125
2017-03-03,321.6970520019531
2017-03-06,323.2896423339844
2017-03-07,321.3116760253906
2017-03-08,311.1988830566406
2017-03-09,321.9710998535156
2017-03-10,324.6683044433594
2017-03-13,325.6614990234375
2017-03-14,326.5692443847656
2017-03-15,328.624267578125
2017-03-16,323.8206787109375
2017-03-17,321.65423583984375
2017-03-20,328.44451904296875
2017-03-21,328.3074951171875
2017-03-22,331.78399658203125
2017-03-23,332.2807312011719
2017-03-24,332.31488037109375
2017-03-27,328.8127136230469
2017-03-28,329.549072265625
2017-03-29,337.37554931640625
2017-03-30,340.0643310546875
2017-03-31,342.8300476074219
2017-04-03,344.6282043457031
2017-04-04,342.4961853027344
2017-04-05,342.54754638671875
2017-04-06,344.3799743652344
2017-04-07,344.0032043457031
2017-04-10,343.3096008300781
2017-04-11,342.376220703125
2017-04-12,342.30767822265625
2017-04-13,341.75115966796875
2017-04-17,345.0907287597656
2017-04-18,345.0393981933594
2017-04-19,345.9041442871094
2017-04-20,346.9059753417969
2017-04-21,344.0887756347656
2017-04-24,345.9640197753906
2017-04-25,348.1219177246094
2017-04-26,348.78973388671875
2017-04-27,351.8809509277344
2017-04-28,357.6694641113281
2017-05-01,359.7931213378906
2017-05-02,362.0877990722656
2017-05-03,362.36181640625
2017-05-04,363.3038024902344
2017-05-05,364.9906921386719
2017-05-08,365.32464599609375
2017-05-09,364.6994934082031
2017-05-10,363.9631042480469
2017-05-11,367.1485595703125
2017-05-12,369.1179504394531
2017-05-15,368.0390930175781
2017-05-16,366.18084716796875
2017-05-17,365.60711669921875
2017-05-18,364.5710754394531
2017-05-19,365.4103088378906
2017-05-22,373.9617614746094
2017-05-23,374.91680908203125
2017-05-24,378.9085693359375
2017-05-25,382.814453125
2017-05-26,379.58831787109375
2017-05-30,378.4612731933594
2017-05-31,379.4076232910156
2017-06-01,375.8974609375
2017-06-02,382.2553405761719
2017-06-05,382.16058349609375
2017-06-06,380.5260314941406
2017-06-07,379.13232421875
2017-06-08,378.8741760253906
2017-06-09,377.8590087890625
2017-06-12,365.6426086425781
2017-06-13,370.4000244140625
2017-06-14,371.7422180175781
2017-06-15,373.3424377441406
2017-06-16,367.59539794921875
2017-06-19,371.845458984375
2017-06-20,373.3252258300781
2017-06-21,375.5189514160156
2017-06-22,378.78814697265625
2017-06-23,373.43695068359375
2017-06-26,377.23956298828125
2017-06-27,373.07574462890625
2017-06-28,370.5894470214844
2017-06-29,362.43359375
2017-06-30,369.2127685546875
2017-07-03,363.7068176269531
2017-07-05,364.8424377441406
2017-07-06,359.9817199707031
2017-07-07,364.1713562011719
2017-07-10,367.4320068359375
2017-07-11,370.8302001953125
2017-07-12,376.0522766113281
2017-07-13,375.3038635253906
2017-07-14,376.56005859375
2017-07-17,374.6500549316406
2017-07-18,377.0588684082031
2017-07-19,378.9688720703125
2017-07-20,379.5796203613281
2017-07-21,379.7775573730469
2017-07-24,379.91522216796875
2017-07-25,375.9232482910156
2017-07-26,378.5730285644531
2017-07-27,381.0077209472656
2017-07-28,385.3351745605469
2017-07-31,387.7698669433594
2017-08-01,389.7915954589844
2017-08-02,391.84771728515625
2017-08-03,386.59124755859375
2017-08-04,383.3392028808594
2017-08-07,382.17779541015625
2017-08-08,379.85498046875
2017-08-09,385.2577209472656
2017-08-10,378.09136962890625
2017-08-11,377.15362548828125
2017-08-14,386.7030944824219
2017-08-15,385.70513916015625
2017-08-16,391.2627258300781
2017-08-17,388.47528076171875
2017-08-18,387.14178466796875
2017-08-21,389.12060546875
2017-08-22,394.3056640625
2017-08-23,399.06707763671875
2017-08-24,400.5621337890625
2017-08-25,402.8608093261719
2017-08-28,400.0263977050781
2017-08-29,402.9039611816406
2017-08-30,402.4114990234375
2017-08-31,404.77923583984375
2017-09-01,402.66204833984375
2017-09-05,400.52752685546875
2017-09-06,400.55352783203125
2017-09-07,401.6769104003906
2017-09-08,399.24005126953125
2017-09-11,409.9728088378906
2017-09-12,404.7532043457031
2017-09-13,396.53515625
2017-09-14,393.1131896972656
2017-09-15,393.4587097167969
2017-09-18,388.9997863769531
2017-09-19,391.4970703125
2017-09-20,388.21331787109375
2017-09-21,385.9060363769531
2017-09-22,381.6631164550781
2017-09-25,377.8175964355469
2017-09-26,375.40655517578125
2017-09-27,381.8964538574219
2017-09-28,381.7149353027344
2017-09-29,385.6726989746094
2017-10-02,384.1000671386719
2017-10-03,382.26800537109375
2017-10-04,382.7950744628906
2017-10-05,384.9123229980469
2017-10-06,387.85906982421875
2017-10-09,390.0108642578125
2017-10-10,390.5033264160156
2017-10-11,396.6215515136719
2017-10-12,401.5732116699219
2017-10-13,399.9485778808594
2017-10-16,398.67828369140625
2017-10-17,398.8770446777344
2017-10-18,407.2160949707031
2017-10-19,406.62860107421875
2017-10-20,405.0816650390625
2017-10-23,396.48333740234375
2017-10-24,400.07818603515625
2017-10-25,395.7228698730469
2017-10-26,392.4996337890625
2017-10-27,394.4957580566406
2017-10-30,397.27838134765625
2017-10-31,400.5362243652344
2017-11-01,403.6126403808594
2017-11-02,422.29571533203125
2017-11-03,420.5414123535156
2017-11-06,424.83624267578125
2017-11-07,421.75994873046875
2017-11-08,426.01153564453125
2017-11-09,418.9946594238281
2017-11-10,416.7045593261719
2017-11-13,418.3550720214844
2017-11-14,417.4266052246094
2017-11-15,411.6735534667969
2017-11-16,412.2548522949219
2017-11-17,410.267822265625
2017-11-20,409.4781188964844
2017-11-21,411.53466796875
2017-11-22,409.89471435546875
2017-11-24,411.3697814941406
2017-11-27,415.5783386230469
2017-11-28,414.736572265625
2017-11-29,406.38031005859375
2017-11-30,403.05682373046875
2017-12-01,407.10919189453125
2017-12-04,383.7844543457031
2017-12-05,386.6565246582031
2017-12-06,390.6915588378906
2017-12-07,395.4902038574219
2017-12-08,392.5572509765625
2017-12-11,390.11883544921875
2017-12-12,390.6654968261719
2017-12-13,391.5940246582031
2017-12-14,399.46441650390625
2017-12-15,397.2950439453125
2017-12-18,395.5335693359375
2017-12-19,389.19903564453125
2017-12-20,388.0536804199219
2017-12-21,386.9169006347656
2017-12-22,387.532958984375
2017-12-26,387.6197509765625
2017-12-27,391.9497985839844
2017-12-28,394.91748046875
2017-12-29,393.2774353027344
2018-01-02,387.8106384277344
2018-01-03,389.5982360839844
2018-01-04,388.7044372558594
2018-01-05,390.040771484375
2018-01-08,397.5987548828125
2018-01-09,395.67230224609375
2018-01-10,384.4090270996094
2018-01-11,377.8055419921875
2018-01-12,378.29150390625
2018-01-16,388.8345642089844
2018-01-17,383.45458984375
2018-01-18,379.5931701660156
2018-01-19,379.9749755859375
2018-01-22,378.37823486328125
2018-01-23,383.5413818359375
2018-01-24,382.9339599609375
2018-01-25,381.085693359375
2018-01-26,383.1855163574219
2018-01-29,377.6060485839844
2018-01-30,381.424072265625
2018-01-31,394.98687744140625
2018-02-01,385.7454833984375
2018-02-02,379.50640869140625
2018-02-05,372.9635925292969
2018-02-06,373.86602783203125
2018-02-07,369.7269287109375
2018-02-08,355.75628662109375
2018-02-09,369.4925842285156
2018-02-12,374.3866271972656
2018-02-13,378.55181884765625
2018-02-14,378.1874084472656
2018-02-15,353.43939208984375
2018-02-16,349.9597473144531
2018-02-20,344.0071105957031
2018-02-21,334.0107727050781
2018-02-22,338.8092956542969
2018-02-23,344.6311340332031
2018-02-26,344.05511474609375
2018-02-27,341.4627380371094
2018-02-28,342.2396545410156
2018-03-01,337.1684265136719
2018-03-02,333.26678466796875
2018-03-05,339.10614013671875
2018-03-06,341.820556640625
2018-03-07,341.6111755371094
2018-03-08,339.9003601074219
2018-03-09,344.91046142578125
2018-03-12,345.0763244628906
2018-03-13,353.8657531738281
2018-03-14,361.1015319824219
2018-03-15,362.42828369140625
2018-03-16,366.4956970214844
2018-03-19,359.35595703125
2018-03-20,362.45452880859375
2018-03-21,359.4693908691406
2018-03-22,364.4795227050781
2018-03-23,350.6013488769531
2018-03-26,357.5229797363281
2018-03-27,357.7586364746094
2018-03-28,363.99072265625
2018-03-29,364.9682312011719
2018-04-02,356.5977478027344
2018-04-03,356.6414794921875
2018-04-04,359.60028076171875
2018-04-05,360.996826171875
2018-04-06,355.27978515625
2018-04-09,357.4881286621094
2018-04-10,354.0141906738281
2018-04-11,356.97308349609375
2018-04-12,350.182373046875
2018-04-13,350.40057373046875
2018-04-16,353.9530029296875
2018-04-17,357.6539001464844
2018-04-18,361.51190185546875
2018-04-19,357.3134765625
2018-04-20,354.42437744140625
2018-04-23,355.75103759765625
2018-04-24,357.453125
2018-04-25,358.04669189453125
2018-04-26,363.170166015625
2018-04-27,367.59552001953125
2018-04-30,367.2813720703125
2018-05-01,369.2364807128906
2018-05-02,370.1616516113281
2018-05-03,347.5027770996094
2018-05-04,352.5216064453125
2018-05-07,344.03759765625
2018-05-08,338.9576721191406
2018-05-09,338.8092956542969
2018-05-10,347.96539306640625
2018-05-11,350.7845458984375
2018-05-14,347.34564208984375
2018-05-15,338.94024658203125
2018-05-16,336.705810546875
2018-05-17,333.3627624511719
2018-05-18,336.7930908203125
2018-05-21,339.3154602050781
2018-05-22,336.435791015625
2018-05-23,337.5157775878906
2018-05-24,339.7808532714844
2018-05-25,340.70281982421875
2018-05-29,347.7706298828125
2018-05-30,352.3273620605469
2018-05-31,348.4291687011719
2018-06-01,350.5011291503906
2018-06-04,352.0200500488281
2018-06-05,347.3052978515625
2018-06-06,347.25262451171875
2018-06-07,348.9295654296875
2018-06-08,354.1360168457031
2018-06-11,354.9086608886719
2018-06-12,355.87432861328125
2018-06-13,344.7767333984375
2018-06-14,348.3324890136719
2018-06-15,350.1061096191406
2018-06-18,352.67852783203125
2018-06-19,352.739990234375
2018-06-20,360.6068115234375
2018-06-21,367.8764953613281
2018-06-22,367.7536315917969
2018-06-25,367.4989929199219
2018-06-26,376.6564025878906
2018-06-27,373.6448974609375
2018-06-28,374.9442443847656
2018-06-29,377.43780517578125
2018-07-02,375.96270751953125
2018-07-03,374.2331848144531
2018-07-05,386.4459533691406
2018-07-06,391.3188171386719
2018-07-09,388.5180358886719
2018-07-10,391.4767761230469
2018-07-11,389.36090087890625
2018-07-12,391.29241943359375
2018-07-13,389.32568359375
2018-07-16,386.1210632324219
2018-07-17,384.9533386230469
2018-07-18,381.5292663574219
2018-07-19,383.8471374511719
2018-07-20,381.2394104003906
2018-07-23,376.4808349609375
2018-07-24,376.4192810058594
2018-07-25,379.8522033691406
2018-07-26,382.0998229980469
2018-07-27,389.12384033203125
2018-07-30,379.86981201171875
2018-07-31,385.68212890625
2018-08-01,390.8182067871094
2018-08-02,393.2416076660156
2018-08-03,399.8616027832031
2018-08-06,397.6138916015625
2018-08-07,393.25030517578125
2018-08-08,392.8990783691406
2018-08-09,390.69537353515625
2018-08-10,383.8909912109375
2018-08-13,387.0252685546875
2018-08-14,381.0638122558594
2018-08-15,383.1622619628906
2018-08-16,389.4749755859375
2018-08-17,385.234375
2018-08-20,384.84796142578125
2018-08-21,381.8119201660156
2018-08-22,379.4554748535156
2018-08-23,378.7758483886719
2018-08-24,379.52593994140625
2018-08-27,381.7589416503906
2018-08-28,384.521484375
2018-08-29,384.9009704589844
2018-08-30,380.11737060546875
2018-08-31,384.9185485839844
2018-09-04,378.0874938964844
2018-09-05,379.6937561035156
2018-09-06,380.96466064453125
2018-09-07,380.47039794921875
2018-09-10,383.0562438964844
2018-09-11,383.62115478515625
2018-09-12,387.8310852050781
2018-09-13,391.7232666015625
2018-09-14,395.5184020996094
2018-09-17,394.77703857421875
2018-09-18,392.93243408203125
2018-09-19,390.3375549316406
2018-09-20,392.7558288574219
2018-09-21,389.81683349609375
2018-09-24,381.24700927734375
2018-09-25,378.4139709472656
2018-09-26,373.44512939453125
2018-09-27,379.64080810546875
2018-09-28,382.0589904785156
2018-10-01,380.6999206542969
2018-10-02,381.1058654785156
2018-10-03,375.3602600097656
2018-10-04,372.8537292480469
2018-10-05,368.3172912597656
2018-10-08,369.7470703125
2018-10-09,367.673095703125
2018-10-10,361.9274597167969
2018-10-11,350.45391845703125
2018-10-12,349.44781494140625
2018-10-15,350.021484375
2018-10-16,360.3476257324219
2018-10-17,362.2452087402344
2018-10-18,363.3130798339844
2018-10-19,365.6606750488281
2018-10-22,363.3835754394531
2018-10-23,363.10137939453125
2018-10-24,367.81427001953125
2018-10-25,363.5955505371094
2018-10-26,339.9865417480469
2018-10-29,335.30010986328125
2018-10-30,332.54644775390625
2018-10-31,334.2674255371094
2018-11-01,341.28399658203125
2018-11-02,346.3499450683594
2018-11-05,349.9067077636719
2018-11-06,349.5361022949219
2018-11-07,353.0309753417969
2018-11-08,343.746337890625
2018-11-09,339.7394104003906
2018-11-12,343.69342041015625
2018-11-13,340.4884948730469
2018-11-14,342.07763671875
2018-11-15,342.0421142578125
2018-11-16,345.0162048339844
2018-11-19,340.43524169921875
2018-11-20,334.2474365234375
2018-11-21,339.92034912109375
2018-11-23,337.7098388671875
2018-11-26,339.28118896484375
2018-11-27,339.2279052734375
2018-11-28,340.9590148925781
2018-11-29,341.0034484863281
2018-11-30,342.0421142578125
2018-12-03,347.2178649902344
2018-12-04,341.8735046386719
2018-12-06,348.64715576171875
2018-12-07,343.09857177734375
2018-12-10,343.6401062011719
2018-12-11,346.0549011230469
2018-12-12,343.6755676269531
2018-12-13,345.6287841796875
2018-12-14,343.48040771484375
2018-12-17,327.64239501953125
2018-12-18,329.3380432128906
2018-12-19,327.0920104980469
2018-12-20,318.010009765625
2018-12-21,310.99664306640625
2018-12-24,300.9736633300781
2018-12-26,310.0733337402344
2018-12-27,307.51654052734375
2018-12-28,313.2515869140625
2018-12-31,312.9940490722656
2019-01-02,310.7214050292969
2019-01-03,307.1170654296875
2019-01-04,314.0860900878906
2019-01-07,314.7164306640625
2019-01-08,321.2503662109375
2019-01-09,317.21990966796875
2019-01-10,329.0805358886719
2019-01-11,329.74639892578125
2019-01-14,334.3185119628906
2019-01-15,340.00030517578125
2019-01-16,338.340087890625
2019-01-17,338.9793395996094
2019-01-18,332.6228332519531
2019-01-22,329.3735656738281
2019-01-23,324.2688293457031
2019-01-24,329.6132507324219
2019-01-25,327.97979736328125
2019-01-28,334.7890625
2019-01-29,336.724365234375
2019-01-30,340.0269470214844
2019-01-31,349.7834777832031
2019-02-01,351.8963928222656
2019-02-04,350.9287414550781
2019-02-05,351.3727111816406
2019-02-06,346.3211669921875
2019-02-07,346.0459899902344
2019-02-08,351.39923095703125
2019-02-11,355.1722412109375
2019-02-12,352.8730163574219
2019-02-13,347.9280700683594
2019-02-14,373.3895263671875
2019-02-15,374.0997009277344
2019-02-19,382.2672424316406
2019-02-20,383.1018371582031
2019-02-21,378.0680236816406
2019-02-22,380.4473571777344
2019-02-25,380.837890625
2019-02-26,380.23077392578125
2019-02-27,373.3644104003906
2019-02-28,378.141357421875
2019-03-01,386.4363708496094
2019-03-04,381.2486267089844
2019-03-05,381.1950378417969
2019-03-06,379.1770935058594
2019-03-07,381.04327392578125
2019-03-08,384.2845153808594
2019-03-11,391.383056640625
2019-03-12,391.53485107421875
2019-03-13,391.8652038574219
2019-03-14,393.3027648925781
2019-03-15,394.311767578125
2019-03-18,396.5350341796875
2019-03-19,396.0439147949219
2019-03-20,400.0887756347656
2019-03-21,409.2051696777344
2019-03-22,403.14251708984375
2019-03-25,398.3922424316406
2019-03-26,399.7226867675781
2019-03-27,400.0887756347656
2019-03-28,401.7673645019531
2019-03-29,404.6247253417969
2019-04-01,407.42840576171875
2019-04-02,411.12493896484375
2019-04-03,412.52685546875
2019-04-04,412.017822265625
2019-04-05,416.64300537109375
2019-04-08,413.77691650390625
2019-04-09,410.830322265625
2019-04-10,411.8124694824219
2019-04-11,411.3303527832031
2019-04-12,413.7500915527344
2019-04-15,410.7320556640625
2019-04-16,404.17822265625
2019-04-17,399.5887145996094
2019-04-18,398.6244812011719
2019-04-22,399.329833984375
2019-04-23,401.9906311035156
2019-04-24,404.89251708984375
2019-04-25,405.2764587402344
