Date,HAPPSTMNDS.NS
2021-01-04,333.10003662109375
2021-01-05,333.0514221191406
2021-01-06,328.8700256347656
2021-01-07,326.3904113769531
2021-01-08,335.38519287109375
2021-01-11,343.6507263183594
2021-01-12,339.9069519042969
2021-01-13,333.0514221191406
2021-01-14,344.3314514160156
2021-01-15,367.0859375
2021-01-18,358.0424499511719
2021-01-19,366.210693359375
2021-01-20,367.2317199707031
2021-01-21,354.4445495605469
2021-01-22,361.68902587890625
2021-01-25,349.8255615234375
2021-01-27,348.1724853515625
2021-01-28,346.6651916503906
2021-01-29,337.57318115234375
2021-02-01,335.7742004394531
2021-02-02,339.22625732421875
2021-02-03,340.4903869628906
2021-02-04,339.4206848144531
2021-02-05,341.4141540527344
2021-02-08,339.08038330078125
2021-02-09,342.62969970703125
2021-02-10,346.0817565917969
2021-02-11,360.8138122558594
2021-02-12,388.9651794433594
2021-02-15,390.0834655761719
2021-02-16,392.2713623046875
2021-02-17,470.01580810546875
2021-02-18,498.36163330078125
2021-02-19,523.4498901367188
2021-02-22,542.4605712890625
2021-02-23,525.2489013671875
2021-02-24,492.429931640625
2021-02-25,507.5023498535156
2021-02-26,517.2750244140625
2021-03-01,512.7047119140625
2021-03-02,515.6220092773438
2021-03-03,541.001953125
2021-03-04,539.9808959960938
2021-03-05,520.7757568359375
2021-03-08,526.5615844726562
2021-03-09,514.79541015625
2021-03-10,527.0477294921875
2021-03-12,524.373779296875
2021-03-15,518.5878295898438
2021-03-16,546.9822387695312
2021-03-17,532.2988891601562
2021-03-18,511.9267883300781
2021-03-19,518.4420166015625
2021-03-22,524.9085083007812
2021-03-23,531.0833740234375
2021-03-24,525.491943359375
2021-03-25,503.46685791015625
2021-03-26,508.1829528808594
2021-03-30,521.7967529296875
2021-03-31,525.151611328125
2021-04-01,578.1482543945312
2021-04-05,601.7291870117188
2021-04-06,649.8150634765625
2021-04-07,653.656005859375
2021-04-08,646.2171630859375
2021-04-09,629.5888061523438
2021-04-12,604.5005493164062
2021-04-13,620.8370361328125
2021-04-15,612.6202392578125
2021-04-16,626.3796997070312
2021-04-19,616.9959716796875
2021-04-20,624.5322265625
2021-04-22,630.5612182617188
2021-04-23,628.3732299804688
2021-04-26,626.3796997070312
2021-04-27,630.3181762695312
2021-04-28,644.1749877929688
2021-04-29,684.5300903320312
2021-04-30,704.464599609375
2021-05-03,730.2821655273438
2021-05-04,729.45556640625
2021-05-05,726.05224609375
2021-05-06,787.8976440429688
2021-05-07,810.5548706054688
2021-05-10,836.4696655273438
2021-05-11,818.7230834960938
2021-05-12,772.1929931640625
2021-05-14,708.40283203125
2021-05-17,724.6421508789062
2021-05-18,727.4134521484375
2021-05-19,738.4017944335938
2021-05-20,728.4832153320312
2021-05-21,740.492431640625
2021-05-24,728.726318359375
2021-05-25,747.7855224609375
2021-05-26,780.1182861328125
2021-05-27,830.3920288085938
2021-05-28,851.9310302734375
2021-05-31,843.6168823242188
2021-06-01,820.716552734375
2021-06-02,863.5999755859375
2021-06-03,878.42919921875
2021-06-04,876.7275390625
2021-06-07,870.0665283203125
2021-06-08,899.96826171875
2021-06-09,896.467529296875
2021-06-10,913.7278442382812
2021-06-11,911.4425659179688
2021-06-14,896.9537353515625
2021-06-15,895.9326782226562
2021-06-16,890.5357666015625
2021-06-17,888.6395263671875
2021-06-18,875.2203369140625
2021-06-21,894.3768310546875
2021-06-22,892.1889038085938
2021-06-23,882.8538818359375
2021-06-24,895.2033081054688
2021-06-25,915.4295043945312
2021-06-28,922.4796142578125
2021-06-29,925.5035400390625
2021-06-30,979.4974365234375
2021-07-01,1108.7996826171875
2021-07-02,1161.573974609375
2021-07-05,1174.8896484375
2021-07-06,1132.2119140625
2021-07-07,1168.207275390625
2021-07-08,1174.35302734375
2021-07-09,1180.010986328125
2021-07-12,1168.353759765625
2021-07-13,1161.8668212890625
2021-07-14,1276.43896484375
2021-07-15,1440.5665283203125
2021-07-16,1457.6864013671875
2021-07-19,1488.7073974609375
2021-07-20,1455.00390625
2021-07-22,1430.3726806640625
2021-07-23,1361.4537353515625
2021-07-26,1317.1661376953125
2021-07-27,1391.596435546875
2021-07-28,1352.869384765625
2021-07-29,1312.5322265625
2021-07-30,1328.23779296875
2021-08-02,1336.5296630859375
2021-08-03,1331.06689453125
2021-08-04,1323.945556640625
2021-08-05,1348.6746826171875
2021-08-06,1388.7677001953125
2021-08-09,1404.521728515625
2021-08-10,1361.0634765625
2021-08-11,1341.163330078125
2021-08-12,1356.283447265625
2021-08-13,1360.9658203125
2021-08-16,1360.1365966796875
2021-08-17,1374.5740966796875
2021-08-18,1397.741943359375
2021-08-20,1387.4505615234375
2021-08-23,1355.4544677734375
2021-08-24,1387.206787109375
2021-08-25,1400.3759765625
2021-08-26,1402.424560546875
2021-08-27,1379.25634765625
2021-08-30,1380.28076171875
2021-08-31,1392.71826171875
2021-09-01,1382.9146728515625
2021-09-02,1451.6385498046875
2021-09-03,1466.22216796875
2021-09-06,1458.028076171875
2021-09-07,1438.274169921875
2021-09-08,1414.22802734375
2021-09-09,1418.56884765625
2021-09-13,1444.2734375
2021-09-14,1462.5150146484375
2021-09-15,1464.1248779296875
2021-09-16,1459.247314453125
2021-09-17,1453.3941650390625
2021-09-20,1452.80908203125
2021-09-21,1415.15478515625
2021-09-22,1409.3994140625
2021-09-23,1397.3031005859375
2021-09-24,1403.594970703125
2021-09-27,1387.40185546875
2021-09-28,1369.7454833984375
2021-09-29,1350.1865234375
2021-09-30,1346.13818359375
2021-10-01,1342.0411376953125
2021-10-04,1354.9664306640625
2021-10-05,1353.649658203125
2021-10-06,1342.138671875
2021-10-07,1349.942626953125
2021-10-08,1370.7696533203125
2021-10-11,1355.25927734375
2021-10-12,1349.650146484375
2021-10-13,1345.0164794921875
2021-10-14,1375.74462890625
2021-10-18,1380.7198486328125
2021-10-19,1359.7950439453125
2021-10-20,1350.3818359375
2021-10-21,1360.8681640625
2021-10-22,1313.3614501953125
2021-10-25,1247.7105712890625
2021-10-26,1266.0499267578125
2021-10-27,1278.2923583984375
2021-10-28,1262.9771728515625
2021-10-29,1243.174560546875
2021-11-01,1230.3465576171875
2021-11-02,1220.3968505859375
2021-11-03,1203.08154296875
2021-11-04,1253.1734619140625
2021-11-08,1296.339111328125
2021-11-09,1310.3560791015625
2021-11-10,1292.4808349609375
2021-11-11,1272.26123046875
2021-11-12,1275.4847412109375
2021-11-15,1287.255126953125
2021-11-16,1277.8292236328125
2021-11-17,1245.98583984375
2021-11-18,1235.3389892578125
2021-11-22,1213.019287109375
2021-11-23,1238.2205810546875
2021-11-24,1255.558349609375
2021-11-25,1246.62109375
2021-11-26,1210.8704833984375
2021-11-29,1174.289794921875
2021-11-30,1177.562255859375
2021-12-01,1182.2506103515625
2021-12-02,1191.1395263671875
2021-12-03,1250.674560546875
2021-12-06,1273.9708251953125
2021-12-07,1263.323974609375
2021-12-08,1280.4664306640625
2021-12-09,1258.8795166015625
2021-12-10,1259.221435546875
2021-12-13,1257.170166015625
2021-12-14,1241.39501953125
2021-12-15,1249.502197265625
2021-12-16,1237.19482421875
2021-12-17,1227.62255859375
2021-12-20,1174.4365234375
2021-12-21,1189.3323974609375
2021-12-22,1189.8206787109375
2021-12-23,1233.824951171875
2021-12-24,1229.91796875
2021-12-27,1291.406494140625
2021-12-28,1278.6103515625
2021-12-29,1262.9329833984375
2021-12-30,1266.0587158203125
2021-12-31,1266.498291015625
2022-01-03,1306.4976806640625
2022-01-04,1309.2816162109375
2022-01-05,1290.2830810546875
2022-01-06,1268.5008544921875
2022-01-07,1268.5008544921875
2022-01-10,1291.650634765625
2022-01-11,1312.2119140625
2022-01-12,1308.451171875
2022-01-13,1305.91162109375
2022-01-14,1294.8739013671875
2022-01-17,1306.790771484375
2022-01-18,1276.0709228515625
2022-01-19,1243.1044921875
2022-01-20,1237.6343994140625
2022-01-21,1215.3150634765625
2022-01-24,1158.368408203125
2022-01-25,1156.0240478515625
2022-01-27,1098.247314453125
2022-01-28,1114.0712890625
2022-01-31,1124.180908203125
2022-02-01,1127.111328125
2022-02-02,1159.4918212890625
2022-02-03,1132.483642578125
2022-02-04,1123.936767578125
2022-02-07,1097.5147705078125
2022-02-08,1065.7691650390625
2022-02-09,1071.0438232421875
2022-02-10,1057.1737060546875
2022-02-11,1045.5499267578125
2022-02-14,993.2918701171875
2022-02-15,994.3662719726562
2022-02-16,1044.0848388671875
2022-02-17,1030.0189208984375
2022-02-18,1017.6626586914062
2022-02-21,977.4190673828125
2022-02-22,959.5440063476562
2022-02-23,971.1188354492188
2022-02-24,922.5726318359375
2022-02-25,951.9249877929688
2022-02-28,955.1972045898438
2022-03-02,963.3045654296875
2022-03-03,964.1837158203125
2022-03-04,953.9762573242188
2022-03-07,925.8937377929688
2022-03-08,934.6359252929688
2022-03-09,962.913818359375
2022-03-10,991.82666015625
2022-03-11,993.7802734375
2022-03-14,1093.119140625
2022-03-15,1110.7501220703125
2022-03-16,1116.4154052734375
2022-03-17,1131.9952392578125
2022-03-21,1121.1041259765625
2022-03-22,1110.212890625
2022-03-23,1116.3668212890625
2022-03-24,1106.7454833984375
2022-03-25,1090.82373046875
2022-03-28,1053.1199951171875
2022-03-29,1035.5863037109375
2022-03-30,1050.2872314453125
2022-03-31,1032.1190185546875
2022-04-01,1059.224853515625
2022-04-04,1084.8165283203125
2022-04-05,1110.408203125
2022-04-06,1101.0311279296875
2022-04-07,1118.80859375
2022-04-08,1116.31787109375
2022-04-11,1097.9053955078125
2022-04-12,1070.8973388671875
2022-04-13,1064.548095703125
2022-04-18,1033.437744140625
2022-04-19,982.351806640625
2022-04-20,992.0220336914062
2022-04-21,1004.0851440429688
2022-04-22,999.9339599609375
2022-04-25,984.5496215820312
2022-04-26,986.9428100585938
2022-04-27,978.2493896484375
2022-04-28,988.2125854492188
2022-04-29,976.6865234375
2022-05-02,963.6952514648438
2022-05-04,960.325439453125
2022-05-05,967.211669921875
2022-05-06,979.7144775390625
2022-05-09,960.716064453125
2022-05-10,935.56396484375
2022-05-11,870.5101318359375
2022-05-12,841.4019775390625
2022-05-13,892.048095703125
2022-05-16,902.2066650390625
2022-05-17,922.71923828125
2022-05-18,924.6239013671875
2022-05-19,892.096923828125
2022-05-20,889.6062622070312
2022-05-23,904.3555908203125
2022-05-24,885.0153198242188
2022-05-25,859.0816040039062
2022-05-26,821.6708984375
2022-05-27,837.7389526367188
2022-05-30,875.4916381835938
2022-05-31,884.08740234375
2022-06-01,968.0907592773438
2022-06-02,949.0923461914062
2022-06-03,925.7471923828125
2022-06-06,899.2275390625
2022-06-07,897.27392578125
2022-06-08,891.9016723632812
2022-06-09,885.747802734375
2022-06-10,872.5125122070312
2022-06-13,847.7998046875
2022-06-14,850.681396484375
2022-06-15,855.4187622070312
2022-06-16,841.3530883789062
2022-06-17,807.3121337890625
2022-06-20,802.33056640625
2022-06-21,827.7757568359375
2022-06-22,826.5060424804688
2022-06-23,831.6461791992188
2022-06-24,850.4448852539062
2022-06-27,859.3057250976562
2022-06-28,843.738037109375
2022-06-29,824.2540283203125
2022-06-30,811.6235961914062
2022-07-01,798.2589111328125
2022-07-04,808.6863403320312
2022-07-05,808.3435668945312
2022-07-06,805.846923828125
2022-07-07,809.6165771484375
2022-07-08,811.525634765625
2022-07-11,816.3721923828125
2022-07-12,818.9179077148438
2022-07-13,817.9388427734375
2022-07-14,811.6235961914062
2022-07-15,810.8404541015625
2022-07-18,838.5488891601562
2022-07-19,862.3409423828125
2022-07-20,892.937744140625
2022-07-21,949.6275634765625
2022-07-22,977.7276611328125
2022-07-25,950.606689453125
2022-07-26,921.3316040039062
2022-07-27,929.7518920898438
2022-07-28,943.5571899414062
2022-07-29,947.7183837890625
2022-08-01,953.8865966796875
2022-08-02,949.4318237304688
2022-08-03,953.201171875
2022-08-04,948.5015869140625
2022-08-05,950.2150268554688
2022-08-08,948.2568359375
2022-08-10,944.2424926757812
2022-08-11,952.711669921875
2022-08-12,958.7821044921875
2022-08-16,979.1473999023438
2022-08-17,1084.4495849609375
2022-08-18,1091.4498291015625
2022-08-19,1075.637451171875
2022-08-22,1028.44482421875
2022-08-23,1020.3184814453125
2022-08-24,1037.8934326171875
2022-08-25,1027.9066162109375
2022-08-26,1014.5418090820312
2022-08-29,983.8469848632812
2022-08-30,1010.331787109375
2022-09-01,1009.7930908203125
2022-09-02,999.4146728515625
2022-09-05,993.8338012695312
2022-09-06,993.1974487304688
2022-09-07,1006.12158203125
2022-09-08,1014.3460693359375
2022-09-09,1025.311767578125
2022-09-12,1041.9075927734375
2022-09-13,1039.8514404296875
2022-09-14,1024.1859130859375
2022-09-15,1012.3877563476562
2022-09-16,995.8410034179688
2022-09-19,980.9586791992188
2022-09-20,984.1408081054688
2022-09-21,998.4356079101562
2022-09-22,1001.2259521484375
2022-09-23,990.9944458007812
2022-09-26,959.95703125
2022-09-27,967.3491821289062
2022-09-28,970.1395263671875
2022-09-29,970.0906982421875
2022-09-30,973.1748657226562
2022-10-03,965.83154296875
2022-10-04,976.6996459960938
2022-10-06,988.302001953125
2022-10-07,983.5532836914062
2022-10-10,1006.2194213867188
2022-10-11,978.6089477539062
2022-10-12,979.0984497070312
2022-10-13,972.0488891601562
2022-10-14,970.1886596679688
2022-10-17,970.7271728515625
2022-10-18,968.1325073242188
2022-10-19,966.4191284179688
2022-10-20,988.8404541015625
2022-10-21,967.9366455078125
2022-10-24,975.8184814453125
2022-10-25,966.8107299804688
2022-10-27,963.9223022460938
2022-10-28,953.5928955078125
2022-10-31,950.0680541992188
2022-11-01,956.9707641601562
2022-11-02,965.8007202148438
2022-11-03,959.129150390625
2022-11-04,955.008544921875
2022-11-07,957.6575317382812
2022-11-09,953.3406372070312
2022-11-10,944.3145141601562
2022-11-11,973.4533081054688
2022-11-14,979.3890991210938
2022-11-15,977.52490234375
2022-11-16,965.7515869140625
2022-11-17,957.0198364257812
2022-11-18,946.8163452148438
2022-11-21,947.1106567382812
2022-11-22,943.3334350585938
2022-11-23,943.284423828125
2022-11-24,919.6887817382812
2022-11-25,930.4808959960938
2022-11-28,930.1865234375
2022-11-29,926.8018188476562
2022-11-30,929.64697265625
2022-12-01,962.268798828125
2022-12-02,967.0761108398438
2022-12-05,961.974365234375
2022-12-06,950.9369506835938
2022-12-07,942.9409790039062
2022-12-08,937.986328125
2022-12-09,916.5492553710938
2022-12-12,905.7570190429688
2022-12-13,906.5910034179688
2022-12-14,906.88525390625
2022-12-15,906.6399536132812
2022-12-16,919.73779296875
2022-12-19,922.7791748046875
2022-12-20,906.934326171875
2022-12-21,890.9423217773438
2022-12-22,871.4182739257812
2022-12-23,832.2232055664062
2022-12-26,856.5054931640625
2022-12-27,865.33544921875
2022-12-28,865.1392822265625
2022-12-29,858.6639404296875
2022-12-30,864.550537109375
2023-01-02,867.44482421875
2023-01-03,870.6334228515625
2023-01-04,867.44482421875
2023-01-05,863.42236328125
2023-01-06,856.9469604492188
2023-01-09,860.7242431640625
2023-01-10,864.3052978515625
2023-01-11,861.4110717773438
2023-01-12,867.6410522460938
2023-01-13,867.9844360351562
2023-01-16,865.4335327148438
2023-01-17,867.2485961914062
2023-01-18,864.7958374023438
2023-01-19,850.56982421875
2023-01-20,833.4495849609375
2023-01-23,809.7557373046875
2023-01-24,860.1356201171875
2023-01-25,846.4981689453125
2023-01-27,830.6533813476562
2023-01-30,817.8499145507812
2023-01-31,830.11376953125
2023-02-01,817.8990478515625
2023-02-02,824.4723510742188
2023-02-03,823.6875610351562
2023-02-06,827.4157104492188
2023-02-07,818.1443481445312
2023-02-08,822.0196533203125
2023-02-09,825.4534301757812
2023-02-10,833.3023071289062
2023-02-13,821.6272583007812
2023-02-14,822.0196533203125
2023-02-15,819.9102783203125
2023-02-16,839.4342041015625
2023-02-17,834.5778198242188
2023-02-20,888.4404296875
2023-02-21,890.84423828125
2023-02-22,859.7431640625
2023-02-23,850.7660522460938
2023-02-24,844.9285278320312
2023-02-27,832.5665283203125
2023-02-28,839.875732421875
2023-03-01,840.9549560546875
2023-03-02,834.0872802734375
2023-03-03,837.71728515625
2023-03-06,842.96630859375
2023-03-08,842.7210083007812
2023-03-09,832.3212280273438
2023-03-10,826.3364868164062
2023-03-13,814.4652099609375
2023-03-14,811.718017578125
2023-03-15,807.0086669921875
2023-03-16,796.854248046875
2023-03-17,803.5258178710938
2023-03-20,790.7223510742188
2023-03-21,790.9676513671875
2023-03-22,787.4356689453125
2023-03-23,789.3488159179688
2023-03-24,781.7943725585938
2023-03-27,769.0889892578125
2023-03-28,755.6478271484375
2023-03-29,751.6253051757812
2023-03-31,753.3422241210938
2023-04-03,776.7415771484375
2023-04-05,794.15625
2023-04-06,790.3790283203125
2023-04-10,787.582763671875
2023-04-11,792.1449584960938
2023-04-12,794.107177734375
2023-04-13,792.1939697265625
2023-04-17,785.571533203125
2023-04-18,785.6696166992188
2023-04-19,784.7867431640625
2023-04-20,783.6583251953125
2023-04-21,781.6962280273438
2023-04-24,781.2056274414062
2023-04-25,787.1412963867188
2023-04-26,790.2318115234375
2023-04-27,792.0958862304688
2023-04-28,807.2049560546875
2023-05-02,812.6010131835938
2023-05-03,813.5821533203125
2023-05-04,813.2877807617188
2023-05-05,854.9848022460938
2023-05-08,839.4342041015625
2023-05-09,838.6494140625
2023-05-10,832.075927734375
2023-05-11,832.6156005859375
2023-05-12,839.3851928710938
2023-05-15,847.9698486328125
2023-05-16,851.7471923828125
2023-05-17,852.2867431640625
2023-05-18,859.3016967773438
2023-05-19,858.4676513671875
2023-05-22,886.1839599609375
2023-05-23,873.9691772460938
2023-05-24,861.9015502929688
2023-05-25,865.2373657226562
2023-05-26,871.6635131835938
2023-05-29,872.9390258789062
2023-05-30,879.0219116210938
2023-05-31,903.1080322265625
2023-06-01,901.4892578125
2023-06-02,911.349365234375
2023-06-05,910.9078979492188
2023-06-06,895.4064331054688
2023-06-07,902.2250366210938
2023-06-08,896.1912231445312
2023-06-09,890.255615234375
2023-06-12,900.55712890625
2023-06-13,896.7799072265625
2023-06-14,899.28173828125
2023-06-15,899.772216796875
2023-06-16,890.84423828125
2023-06-19,899.0855712890625
2023-06-20,927.3413696289062
2023-06-21,986.109619140625
2023-06-22,963.7894897460938
2023-06-23,937.44677734375
2023-06-26,933.6695556640625
2023-06-27,938.7222290039062
2023-06-28,933.1298828125
2023-06-30,960.01220703125
2023-07-03,965.4082641601562
2023-07-04,968.9893798828125
2023-07-05,977.3287353515625
2023-07-06,966.6346435546875
2023-07-07,965.9456176757812
2023-07-10,942.5635986328125
2023-07-11,979.1870727539062
2023-07-12,965.6010131835938
2023-07-13,947.6337890625
2023-07-14,958.4140014648438
2023-07-17,980.02392578125
2023-07-18,921.1998901367188
2023-07-19,929.0758666992188
2023-07-20,927.4022216796875
2023-07-21,920.1168823242188
2023-07-24,917.0650024414062
2023-07-25,908.5982666015625
2023-07-26,909.5335083007812
2023-07-27,912.0931396484375
2023-07-28,910.6657104492188
2023-07-31,910.5180053710938
2023-08-01,916.4249267578125
2023-08-02,908.2536010742188
2023-08-03,902.4943237304688
2023-08-04,905.0047607421875
2023-08-07,916.81884765625
2023-08-08,912.1424560546875
2023-08-09,909.5335083007812
2023-08-10,898.3101806640625
2023-08-11,890.2372436523438
2023-08-14,879.16162109375
2023-08-16,884.7239990234375
2023-08-17,883.0995483398438
2023-08-18,877.7340087890625
2023-08-21,885.2654418945312
2023-08-22,897.3256225585938
2023-08-23,902.8388671875
2023-08-24,902.6912231445312
2023-08-25,897.9163818359375
2023-08-28,884.3793334960938
2023-08-29,888.3666381835938
2023-08-30,894.6675415039062
2023-08-31,913.865234375
2023-09-01,910.370361328125
2023-09-04,902.3958129882812
2023-09-05,903.7741088867188
2023-09-06,905.595458984375
2023-09-07,905.3986206054688
2023-09-08,924.94091796875
2023-09-11,940.8899536132812
2023-09-12,918.5416870117188
2023-09-13,900.8206176757812
2023-09-14,915.9819946289062
2023-09-15,927.35302734375
2023-09-18,915.6373901367188
2023-09-20,909.779541015625
2023-09-21,908.6475219726562
2023-09-22,897.4732666015625
2023-09-25,892.6492919921875
2023-09-26,889.69580078125
2023-09-27,896.5872192382812
2023-09-28,859.4222412109375
2023-09-29,861.2435913085938
2023-10-03,842.6857299804688
2023-10-04,839.5352783203125
2023-10-05,843.2271728515625
2023-10-06,843.5225219726562
2023-10-09,826.4906616210938
2023-10-10,834.0221557617188
2023-10-11,844.1624145507812
2023-10-12,834.2682495117188
2023-10-13,832.5453491210938
2023-10-16,844.753173828125
2023-10-17,847.362060546875
2023-10-18,823.6355590820312
2023-10-19,819.2545776367188
2023-10-20,816.3010864257812
2023-10-23,798.7767944335938
2023-10-25,803.8963012695312
2023-10-26,800.9427490234375
2023-10-27,819.1068115234375
2023-10-30,818.6625366210938
2023-10-31,809.0346069335938
2023-11-01,801.3323364257812
2023-11-02,800.838623046875
2023-11-03,806.8621826171875
2023-11-06,814.5150756835938
2023-11-07,830.4133911132812
2023-11-08,824.2910766601562
2023-11-09,819.0574951171875
2023-11-10,815.5025024414062
2023-11-13,824.1428833007812
2023-11-15,829.72216796875
2023-11-16,843.003662109375
2023-11-17,837.6219482421875
2023-11-20,838.0169067382812
2023-11-21,833.5733032226562
2023-11-22,834.5113525390625
2023-11-23,826.2659912109375
2023-11-24,821.9210815429688
2023-11-28,820.9336547851562
2023-11-29,823.6986083984375
2023-11-30,826.1672973632812
2023-12-01,827.3027954101562
2023-12-04,828.5864868164062
2023-12-05,827.006591796875
2023-12-06,829.8208618164062
2023-12-07,856.33447265625
2023-12-08,871.6403198242188
2023-12-11,868.0853271484375
2023-12-12,892.9696655273438
2023-12-13,883.4405517578125
2023-12-14,901.7581176757812
2023-12-15,923.4824829101562
2023-12-18,924.66748046875
2023-12-19,914.1015014648438
2023-12-20,873.7633056640625
2023-12-21,902.8443603515625
2023-12-22,905.1649169921875
2023-12-26,897.4132690429688
2023-12-27,891.4884033203125
2023-12-28,886.6498413085938
2023-12-29,884.822998046875
2024-01-01,892.3278198242188
2024-01-02,898.1044921875
2024-01-03,892.4265747070312
2024-01-04,889.4147338867188
2024-01-05,892.4759521484375
2024-01-08,879.5894165039062
2024-01-09,883.934326171875
2024-01-10,881.4656372070312
2024-01-11,878.70068359375
2024-01-12,910.9415893554688
2024-01-15,933.4558715820312
2024-01-16,923.1862182617188
2024-01-17,914.1015014648438
2024-01-18,872.8746337890625
2024-01-19,878.4537963867188
2024-01-23,845.571044921875
2024-01-24,856.8775634765625
2024-01-25,855.692626953125
2024-01-29,845.4722900390625
2024-01-30,846.6572875976562
2024-01-31,865.0736083984375
2024-02-01,853.3721313476562
2024-02-02,862.9505615234375
2024-02-05,845.0772705078125
2024-02-06,858.2105712890625
2024-02-07,851.495849609375
2024-02-08,842.1148681640625
2024-02-09,831.40087890625
2024-02-12,819.4524536132812
2024-02-13,825.1304321289062
2024-02-14,816.9837646484375
2024-02-15,825.92041015625
2024-02-16,826.0191040039062
2024-02-19,827.8953857421875
2024-02-20,823.649169921875
2024-02-21,815.6506958007812
2024-02-22,812.194580078125
2024-02-23,838.0169067382812
2024-02-26,824.2910766601562
2024-02-27,861.7161865234375
2024-02-28,838.411865234375
2024-02-29,836.3381958007812
2024-03-01,837.6219482421875
2024-03-04,829.3765869140625
2024-03-05,817.5269165039062
2024-03-06,814.2188720703125
2024-03-07,820.9830932617188
2024-03-11,812.9844970703125
2024-03-12,795.8025512695312
2024-03-13,775.3125610351562
2024-03-14,791.80322265625
2024-03-15,782.669189453125
2024-03-18,777.2875366210938
2024-03-19,773.8806762695312
2024-03-20,765.8822021484375
2024-03-21,769.8814697265625
2024-03-22,767.857177734375
2024-03-26,755.9580688476562
2024-03-27,742.577880859375
2024-03-28,735.0731201171875
2024-04-01,786.5203247070312
2024-04-02,796.6912841796875
2024-04-03,808.1953735351562
2024-04-04,811.4539184570312
2024-04-05,814.0213012695312
2024-04-08,806.4179077148438
2024-04-09,811.3057861328125
2024-04-10,808.5902709960938
2024-04-12,811.6514282226562
2024-04-15,791.0132446289062
2024-04-16,802.8629760742188
2024-04-18,798.7649536132812
2024-04-19,802.1716918945312
2024-04-22,799.209228515625
2024-04-23,800.9867553710938
2024-04-24,808.7877807617188
2024-04-25,809.5776977539062
2024-04-26,807.2078247070312
2024-04-29,804.0972900390625
2024-04-30,804.2947998046875
2024-05-02,800.9867553710938
2024-05-03,797.5306396484375
2024-05-06,795.6050415039062
2024-05-07,811.6514282226562
2024-05-08,811.7501831054688
2024-05-09,800.0980224609375
2024-05-10,797.7775268554688
2024-05-13,812.6882934570312
2024-05-14,804.0479125976562
2024-05-15,799.6536865234375
2024-05-16,804.9366455078125
2024-05-17,809.2321166992188
2024-05-21,800.3449096679688
2024-05-22,806.714111328125
2024-05-23,805.2822265625
2024-05-24,799.0612182617188
2024-05-27,792.59326171875
2024-05-28,792.000732421875
2024-05-29,792.1982421875
2024-05-30,780.6448974609375
2024-05-31,778.62060546875
2024-06-03,775.1150512695312
2024-06-04,755.5631103515625
2024-06-05,777.7317504882812
2024-06-06,810.2689819335938
2024-06-07,831.0057983398438
2024-06-10,897.0182495117188
2024-06-11,882.2062377929688
2024-06-12,878.9969482421875
2024-06-13,883.2431030273438
2024-06-14,874.1251831054688
2024-06-18,876.3055419921875
2024-06-19,879.7247924804688
2024-06-20,874.3729858398438
2024-06-21,898.0595703125
2024-06-24,909.1594848632812
2024-06-25,823.134521484375
2024-06-26,820.9046020507812
2024-06-27,808.6153564453125
2024-06-28,810.0028686523438
2024-07-01,825.9095458984375
