Date,HDFCAMC.NS
2020-01-02,2854.478759765625
2020-01-03,2871.127685546875
2020-01-06,2757.1484375
2020-01-07,2785.31689453125
2020-01-08,2791.121826171875
2020-01-09,2818.165283203125
2020-01-10,2771.322509765625
2020-01-13,2755.75390625
2020-01-14,2827.750244140625
2020-01-15,2883.59228515625
2020-01-16,2920.175537109375
2020-01-17,2936.779541015625
2020-01-20,2920.35546875
2020-01-21,2861.363037109375
2020-01-22,2859.83349609375
2020-01-23,2900.87158203125
2020-01-24,2888.40673828125
2020-01-27,2861.453125
2020-01-28,2873.557861328125
2020-01-29,2859.743408203125
2020-01-30,2870.498046875
2020-01-31,2856.638427734375
2020-02-03,2767.54248046875
2020-02-04,2867.16796875
2020-02-05,2870.677978515625
2020-02-06,2986.14208984375
2020-02-07,2982.3623046875
2020-02-10,2972.102783203125
2020-02-11,2991.5869140625
2020-02-12,3021.960205078125
2020-02-13,3011.835693359375
2020-02-14,2994.15185546875
2020-02-17,2919.725341796875
2020-02-18,2898.441650390625
2020-02-19,3022.320068359375
2020-02-20,3045.268798828125
2020-02-24,2950.27880859375
2020-02-25,2937.904541015625
2020-02-26,2946.22900390625
2020-02-27,2921.840087890625
2020-02-28,2827.1201171875
2020-03-02,2746.033935546875
2020-03-03,2755.75390625
2020-03-04,2715.390625
2020-03-05,2746.438720703125
2020-03-06,2675.92724609375
2020-03-09,2563.748046875
2020-03-11,2629.624755859375
2020-03-12,2229.459716796875
2020-03-13,2412.735595703125
2020-03-16,2265.503173828125
2020-03-17,2197.691162109375
2020-03-18,2075.027099609375
2020-03-19,2069.402587890625
2020-03-20,2181.221923828125
2020-03-23,1900.390869140625
2020-03-24,1823.444580078125
2020-03-25,1834.9639892578125
2020-03-26,1930.449462890625
2020-03-27,1875.011962890625
2020-03-30,1844.0987548828125
2020-03-31,1901.42578125
2020-04-01,1967.077392578125
2020-04-03,1959.337890625
2020-04-07,2018.6451416015625
2020-04-08,2086.771728515625
2020-04-09,2202.416015625
2020-04-13,2290.881591796875
2020-04-15,2354.37353515625
2020-04-16,2340.334228515625
2020-04-17,2409.1357421875
2020-04-20,2513.440673828125
2020-04-21,2363.64306640625
2020-04-22,2363.507568359375
2020-04-23,2331.96435546875
2020-04-24,2184.86669921875
2020-04-27,2297.991455078125
2020-04-28,2246.87353515625
2020-04-29,2260.23828125
2020-04-30,2277.56201171875
2020-05-04,2299.206298828125
2020-05-05,2275.40234375
2020-05-06,2332.27978515625
2020-05-07,2372.597412109375
2020-05-08,2357.208251953125
2020-05-11,2288.361572265625
2020-05-12,2279.452392578125
2020-05-13,2292.771484375
2020-05-14,2251.013427734375
2020-05-15,2274.906982421875
2020-05-18,2239.17919921875
2020-05-19,2241.1591796875
2020-05-20,2227.65966796875
2020-05-21,2212.810546875
2020-05-22,2194.58642578125
2020-05-26,2197.151123046875
2020-05-27,2205.655517578125
2020-05-28,2250.608642578125
2020-05-29,2271.84765625
2020-06-01,2388.841552734375
2020-06-02,2396.266357421875
2020-06-03,2379.211669921875
2020-06-04,2469.072509765625
2020-06-05,2456.698486328125
2020-06-08,2416.51513671875
2020-06-09,2370.842529296875
2020-06-10,2353.068115234375
2020-06-11,2375.882568359375
2020-06-12,2394.961181640625
2020-06-15,2345.013916015625
2020-06-16,2285.842041015625
2020-06-17,2174.247314453125
2020-06-18,2182.886962890625
2020-06-19,2200.12109375
2020-06-22,2214.565673828125
2020-06-23,2254.43310546875
2020-06-24,2202.4609375
2020-06-25,2203.45068359375
2020-06-26,2239.17919921875
2020-06-29,2234.40966796875
2020-06-30,2234.904541015625
2020-07-01,2228.424560546875
2020-07-02,2264.69287109375
2020-07-03,2289.44140625
2020-07-06,2331.15478515625
2020-07-07,2357.1630859375
2020-07-08,2301.186279296875
2020-07-09,2264.561767578125
2020-07-10,2237.173095703125
2020-07-13,2225.389892578125
2020-07-14,2221.38623046875
2020-07-15,2208.874755859375
2020-07-16,2228.7109375
2020-07-17,2250.321533203125
2020-07-20,2240.90380859375
2020-07-21,2286.17236328125
2020-07-22,2279.530029296875
2020-07-23,2269.93017578125
2020-07-24,2243.1787109375
2020-07-27,2199.72998046875
2020-07-28,2189.58447265625
2020-07-29,2170.840087890625
2020-07-30,2194.498046875
2020-07-31,2201.68603515625
2020-08-03,2207.555419921875
2020-08-04,2211.19482421875
2020-08-05,2171.93212890625
2020-08-06,2165.244140625
2020-08-07,2155.598876953125
2020-08-10,2150.958251953125
2020-08-11,2131.21337890625
2020-08-12,2120.112060546875
2020-08-13,2117.7919921875
2020-08-14,2134.306884765625
2020-08-17,2160.3759765625
2020-08-18,2196.772705078125
2020-08-19,2211.831787109375
2020-08-20,2183.806396484375
2020-08-21,2183.442626953125
2020-08-24,2252.55078125
2020-08-25,2266.5634765625
2020-08-26,2248.410888671875
2020-08-27,2274.298095703125
2020-08-28,2275.935791015625
2020-08-31,2193.724365234375
2020-09-01,2199.775390625
2020-09-02,2209.693603515625
2020-09-03,2249.684326171875
2020-09-04,2199.0927734375
2020-09-07,2204.09765625
2020-09-08,2206.736328125
2020-09-09,2157.191650390625
2020-09-10,2183.215087890625
2020-09-11,2154.916259765625
2020-09-14,2138.310546875
2020-09-15,2099.45703125
2020-09-16,2084.80712890625
2020-09-17,2056.09912109375
2020-09-18,2015.880615234375
2020-09-21,1969.5657958984375
2020-09-22,1958.919921875
2020-09-23,1950.04833984375
2020-09-24,1913.787841796875
2020-09-25,1920.612060546875
2020-09-28,2048.72900390625
2020-09-29,2051.731689453125
2020-09-30,2065.38037109375
2020-10-01,2070.157470703125
2020-10-05,2093.31494140625
2020-10-06,2109.693359375
2020-10-07,2118.1103515625
2020-10-08,2136.035400390625
2020-10-09,2154.50732421875
2020-10-12,2095.726318359375
2020-10-13,2079.074462890625
2020-10-14,2114.74365234375
2020-10-15,2070.657958984375
2020-10-16,2078.61962890625
2020-10-19,2119.156494140625
2020-10-20,2136.0810546875
2020-10-21,2126.299560546875
2020-10-22,2144.77099609375
2020-10-23,2100.912841796875
2020-10-26,2097.500244140625
2020-10-27,2088.628662109375
2020-10-28,2076.663330078125
2020-10-29,2058.55615234375
2020-10-30,2047.500244140625
2020-11-02,2048.683349609375
2020-11-03,2053.233154296875
2020-11-04,2060.33056640625
2020-11-05,2104.097412109375
2020-11-06,2163.105712890625
2020-11-09,2282.714599609375
2020-11-10,2227.255126953125
2020-11-11,2223.615234375
2020-11-12,2216.42724609375
2020-11-13,2187.582763671875
2020-11-14,2230.8037109375
2020-11-17,2279.2568359375
2020-11-18,2246.772705078125
2020-11-19,2206.326904296875
2020-11-20,2192.587158203125
2020-11-23,2209.1474609375
2020-11-24,2249.548095703125
2020-11-25,2286.9912109375
2020-11-26,2319.111572265625
2020-11-27,2310.103271484375
2020-12-01,2285.216796875
2020-12-02,2324.889404296875
2020-12-03,2334.76171875
2020-12-04,2357.7373046875
2020-12-07,2466.791015625
2020-12-08,2574.52587890625
2020-12-09,2558.6474609375
2020-12-10,2583.397216796875
2020-12-11,2582.89697265625
2020-12-14,2585.80859375
2020-12-15,2539.40283203125
2020-12-16,2604.825927734375
2020-12-17,2582.57861328125
2020-12-18,2604.188720703125
2020-12-21,2534.44384765625
2020-12-22,2621.523193359375
2020-12-23,2674.207275390625
2020-12-24,2630.986328125
2020-12-28,2634.03466796875
2020-12-29,2645.590087890625
2020-12-30,2646.68212890625
2020-12-31,2655.14453125
2021-01-01,2727.983642578125
2021-01-04,2753.097412109375
2021-01-05,2813.425048828125
2021-01-06,2820.568115234375
2021-01-07,2787.21923828125
2021-01-08,2855.190673828125
2021-01-11,2895.77294921875
2021-01-12,2923.20703125
2021-01-13,2953.507080078125
2021-01-14,3016.564697265625
2021-01-15,2952.142333984375
2021-01-18,2898.866455078125
2021-01-19,2915.927734375
2021-01-20,2918.111328125
2021-01-21,2818.56640625
2021-01-22,2821.659912109375
2021-01-25,2687.128173828125
2021-01-27,2656.464111328125
2021-01-28,2657.738037109375
2021-01-29,2617.428466796875
2021-02-01,2689.630615234375
2021-02-02,2709.193603515625
2021-02-03,2752.68798828125
2021-02-04,2750.36767578125
2021-02-05,2699.548828125
2021-02-08,2808.647705078125
2021-02-09,2739.13037109375
2021-02-10,2729.12109375
2021-02-11,2711.013427734375
2021-02-12,2728.30224609375
2021-02-15,2734.489501953125
2021-02-16,2730.258544921875
2021-02-17,2717.65625
2021-02-18,2706.41845703125
2021-02-19,2669.9306640625
2021-02-22,2610.60400390625
2021-02-23,2623.11572265625
2021-02-24,2662.287841796875
2021-02-25,2686.03662109375
2021-02-26,2672.43310546875
2021-03-01,2674.025390625
2021-03-02,2669.79443359375
2021-03-03,2901.641845703125
2021-03-04,2870.249267578125
2021-03-05,2855.144775390625
2021-03-08,2866.24609375
2021-03-09,2867.747314453125
2021-03-10,2837.583251953125
2021-03-12,2787.26513671875
2021-03-15,2735.035400390625
2021-03-16,2706.41845703125
2021-03-17,2651.77783203125
2021-03-18,2589.2666015625
2021-03-19,2612.37841796875
2021-03-22,2622.887939453125
2021-03-23,2635.490234375
2021-03-24,2592.177978515625
2021-03-25,2555.053466796875
2021-03-26,2597.228759765625
2021-03-30,2631.71435546875
2021-03-31,2656.054443359375
2021-04-01,2696.40966796875
2021-04-05,2640.904541015625
2021-04-06,2623.20654296875
2021-04-07,2638.12939453125
2021-04-08,2734.67138671875
2021-04-09,2686.03662109375
2021-04-12,2588.447509765625
2021-04-13,2614.1982421875
2021-04-15,2683.806884765625
2021-04-16,2665.881591796875
2021-04-19,2565.381103515625
2021-04-20,2539.49365234375
2021-04-22,2532.6240234375
2021-04-23,2568.15625
2021-04-26,2577.25537109375
2021-04-27,2607.055419921875
2021-04-28,2553.233642578125
2021-04-29,2540.6767578125
2021-04-30,2526.2548828125
2021-05-03,2505.8720703125
2021-05-04,2482.578369140625
2021-05-05,2484.033935546875
2021-05-06,2486.0361328125
2021-05-07,2473.752197265625
2021-05-10,2542.86083984375
2021-05-11,2544.225341796875
2021-05-12,2561.286865234375
2021-05-14,2547.2734375
2021-05-17,2567.9287109375
2021-05-18,2579.666748046875
2021-05-19,2591.9052734375
2021-05-20,2559.511962890625
2021-05-21,2560.1494140625
2021-05-24,2567.064453125
2021-05-25,2570.4765625
2021-05-26,2565.927001953125
2021-05-27,2583.98876953125
2021-05-28,2702.233154296875
2021-05-31,2713.515869140625
2021-06-01,2697.81982421875
2021-06-02,2743.04296875
2021-06-03,2776.2548828125
2021-06-04,2791.2685546875
2021-06-07,2759.5126953125
2021-06-08,2792.588134765625
2021-06-09,2756.78271484375
2021-06-10,2800.504150390625
2021-06-11,2814.380615234375
2021-06-14,2807.146728515625
2021-06-15,2805.963623046875
2021-06-16,2780.16748046875
2021-06-17,2740.950439453125
2021-06-18,2679.712646484375
2021-06-21,2705.41748046875
2021-06-22,2694.407470703125
2021-06-23,2681.3505859375
2021-06-24,2670.203857421875
2021-06-25,2716.38232421875
2021-06-28,2705.326416015625
2021-06-29,2709.790771484375
2021-06-30,2685.35302734375
2021-07-01,2664.32080078125
2021-07-02,2646.832275390625
2021-07-05,2648.857421875
2021-07-06,2656.543212890625
2021-07-07,2668.048583984375
2021-07-08,2701.230712890625
2021-07-09,2688.574462890625
2021-07-12,2701.8291015625
2021-07-13,2703.76220703125
2021-07-14,2721.802978515625
2021-07-15,2840.632080078125
2021-07-16,2848.27197265625
2021-07-19,2754.202392578125
2021-07-20,2648.71923828125
2021-07-22,2656.175048828125
2021-07-23,2668.923095703125
2021-07-26,2640.527099609375
2021-07-27,2636.38525390625
2021-07-28,2602.19091796875
2021-07-29,2601.7763671875
2021-07-30,2627.0888671875
2021-08-02,2643.1044921875
2021-08-03,2670.947998046875
2021-08-04,2688.712890625
2021-08-05,2692.57861328125
2021-08-06,2690.507568359375
2021-08-09,2732.755859375
2021-08-10,2746.976806640625
2021-08-11,2711.86181640625
2021-08-12,2734.274658203125
2021-08-13,2705.69482421875
2021-08-16,2714.9453125
2021-08-17,2740.85595703125
2021-08-18,2757.561767578125
2021-08-20,2704.4521484375
2021-08-23,2674.860107421875
2021-08-24,2689.863037109375
2021-08-25,2724.333984375
2021-08-26,2740.7177734375
2021-08-27,2789.22509765625
2021-08-30,2818.31103515625
2021-08-31,2829.724853515625
2021-09-01,2851.493408203125
2021-09-02,2863.59716796875
2021-09-03,2912.4267578125
2021-09-06,2935.070068359375
2021-09-07,2876.759521484375
2021-09-08,3007.69287109375
2021-09-09,2989.974365234375
2021-09-13,3039.3564453125
2021-09-14,3008.843505859375
2021-09-15,2996.78564453125
2021-09-16,3027.29833984375
2021-09-17,3008.751708984375
2021-09-20,2961.762939453125
2021-09-21,2949.060546875
2021-09-22,2957.48291015625
2021-09-23,2982.8408203125
2021-09-24,2952.972412109375
2021-09-27,2915.92431640625
2021-09-28,2829.77099609375
2021-09-29,2674.031494140625
2021-09-30,2677.207275390625
2021-10-01,2698.975830078125
2021-10-04,2677.1611328125
2021-10-05,2674.583984375
2021-10-06,2664.228515625
2021-10-07,2677.437255859375
2021-10-08,2663.53857421875
2021-10-11,2682.361328125
2021-10-12,2675.596435546875
2021-10-13,2669.659423828125
2021-10-14,2715.45166015625
2021-10-18,2699.15966796875
2021-10-19,2673.5712890625
2021-10-20,2633.025634765625
2021-10-21,2616.135498046875
2021-10-22,2560.12646484375
2021-10-25,2548.436767578125
2021-10-26,2518.47607421875
2021-10-27,2486.35302734375
2021-10-28,2420.264892578125
2021-10-29,2436.6025390625
2021-11-01,2444.5185546875
2021-11-02,2452.986572265625
2021-11-03,2418.331787109375
2021-11-04,2443.736083984375
2021-11-08,2451.88232421875
2021-11-09,2460.258056640625
2021-11-10,2474.84716796875
2021-11-11,2437.29296875
2021-11-12,2465.596435546875
2021-11-15,2467.483642578125
2021-11-16,2448.890625
2021-11-17,2437.016845703125
2021-11-18,2394.4462890625
2021-11-22,2310.778076171875
2021-11-23,2347.043212890625
2021-11-24,2336.91845703125
2021-11-25,2331.48779296875
2021-11-26,2313.032958984375
2021-11-29,2308.93701171875
2021-11-30,2311.514404296875
2021-12-01,2348.239990234375
2021-12-02,2353.302490234375
2021-12-03,2374.150634765625
2021-12-06,2326.839599609375
2021-12-07,2320.994873046875
2021-12-08,2365.360107421875
2021-12-09,2372.862060546875
2021-12-10,2346.9052734375
2021-12-13,2313.906982421875
2021-12-14,2289.33154296875
2021-12-15,2261.303955078125
2021-12-16,2243.8154296875
2021-12-17,2207.181640625
2021-12-20,2129.542236328125
2021-12-21,2142.01416015625
2021-12-22,2169.995849609375
2021-12-23,2189.094970703125
2021-12-24,2162.21826171875
2021-12-27,2183.480224609375
2021-12-28,2225.54443359375
2021-12-29,2226.373291015625
2021-12-30,2216.9384765625
2021-12-31,2251.501220703125
2022-01-03,2270.001953125
2022-01-04,2278.838134765625
2022-01-05,2282.382080078125
2022-01-06,2255.274658203125
2022-01-07,2246.57666015625
2022-01-10,2317.911376953125
2022-01-11,2289.37744140625
2022-01-12,2293.105224609375
2022-01-13,2277.181640625
2022-01-14,2274.05224609375
2022-01-17,2291.1259765625
2022-01-18,2254.630615234375
2022-01-19,2203.72998046875
2022-01-20,2202.7177734375
2022-01-21,2180.903076171875
2022-01-24,2079.14794921875
2022-01-25,2053.191162109375
2022-01-27,1970.443115234375
2022-01-28,2010.0684814453125
2022-01-31,2029.765625
2022-02-01,2039.936767578125
2022-02-02,2112.697998046875
2022-02-03,2125.078125
2022-02-04,2117.300537109375
2022-02-07,2033.9078369140625
2022-02-08,2033.6778564453125
2022-02-09,2055.17041015625
2022-02-10,2044.2169189453125
2022-02-11,2035.8870849609375
2022-02-14,1999.5294189453125
2022-02-15,2025.9921875
2022-02-16,2030.1339111328125
2022-02-17,2030.3643798828125
2022-02-18,2024.2891845703125
2022-02-21,1998.4246826171875
2022-02-22,2008.1353759765625
2022-02-23,2009.2857666015625
2022-02-24,1860.2659912109375
2022-02-25,1915.4005126953125
2022-02-28,1920.23291015625
2022-03-02,1949.8712158203125
2022-03-03,1922.2119140625
2022-03-04,1915.90673828125
2022-03-07,1876.3736572265625
2022-03-08,1936.5245361328125
2022-03-09,1963.6778564453125
2022-03-10,1996.813720703125
2022-03-11,1995.34130859375
2022-03-14,1983.2371826171875
2022-03-15,1962.5274658203125
2022-03-16,2033.447509765625
2022-03-17,2059.956298828125
2022-03-21,1981.5806884765625
2022-03-22,1988.484130859375
2022-03-23,2042.421875
2022-03-24,2006.708740234375
2022-03-25,1976.5181884765625
2022-03-28,1928.0565185546875
2022-03-29,1927.4583740234375
2022-03-30,1991.1993408203125
2022-03-31,1975.32177734375
2022-04-01,2095.3935546875
2022-04-04,2167.648681640625
2022-04-05,2155.17626953125
2022-04-06,2139.39111328125
2022-04-07,2104.7822265625
2022-04-08,2091.80419921875
2022-04-11,2077.44482421875
2022-04-12,2044.677001953125
2022-04-13,2023.3687744140625
2022-04-18,2009.9761962890625
2022-04-19,1941.725341796875
2022-04-20,1929.8515625
2022-04-21,1926.2618408203125
2022-04-22,1883.7373046875
2022-04-25,1845.49267578125
2022-04-26,1921.29150390625
2022-04-27,1907.116455078125
2022-04-28,1889.904296875
2022-04-29,1879.319091796875
2022-05-02,1867.3992919921875
2022-05-04,1836.656494140625
2022-05-05,1795.2364501953125
2022-05-06,1802.2318115234375
2022-05-09,1778.8065185546875
2022-05-10,1765.0919189453125
2022-05-11,1727.4456787109375
2022-05-12,1693.665283203125
2022-05-13,1629.234130859375
