Date,WTB.L
2016-08-17,3460.32373046875
2016-08-18,3498.9150390625
2016-08-19,3495.484375
2016-08-22,3493.76953125
2016-08-23,3534.93310546875
2016-08-24,3580.384033203125
2016-08-25,3568.378662109375
2016-08-26,3599.25146484375
2016-08-30,3565.805419921875
2016-08-31,3577.8115234375
2016-09-01,3583.814697265625
2016-09-02,3678.148193359375
2016-09-05,3639.557373046875
2016-09-06,3619.833740234375
2016-09-07,3650.70654296875
2016-09-08,3588.102783203125
2016-09-09,3447.46044921875
2016-09-12,3414.01513671875
2016-09-13,3437.16943359375
2016-09-14,3433.738525390625
2016-09-15,3472.329345703125
2016-09-16,3481.763671875
2016-09-19,3507.490478515625
2016-09-20,3487.766845703125
2016-09-21,3432.8818359375
2016-09-22,3404.58154296875
2016-09-23,3377.13916015625
2016-09-26,3305.102294921875
2016-09-27,3312.820556640625
2016-09-28,3339.405517578125
2016-09-29,3322.253662109375
2016-09-30,3358.27197265625
2016-10-03,3390.00244140625
2016-10-04,3402.00830078125
2016-10-05,3363.41748046875
2016-10-06,3329.971923828125
2016-10-07,3250.21728515625
2016-10-10,3231.3505859375
2016-10-11,3333.402587890625
2016-10-12,3258.79296875
2016-10-13,3296.526611328125
2016-10-14,3287.951171875
2016-10-17,3249.359619140625
2016-10-18,3294.811279296875
2016-10-19,3261.365966796875
2016-10-20,3281.090087890625
2016-10-21,3254.5048828125
2016-10-24,3295.668701171875
2016-10-25,3172.177734375
2016-10-26,3025.531982421875
2016-10-27,3028.10546875
2016-10-28,3120.72314453125
2016-10-31,3100.1416015625
2016-11-01,3108.718017578125
2016-11-02,3071.84130859375
2016-11-03,3158.456787109375
2016-11-04,3049.54443359375
2016-11-07,3053.832763671875
2016-11-08,3049.54443359375
2016-11-09,3039.25341796875
2016-11-10,2984.62060546875
2016-11-11,2977.75927734375
2016-11-14,2978.616943359375
2016-11-15,3041.225341796875
2016-11-16,3000.057861328125
2016-11-17,3023.214111328125
2016-11-18,3090.96875
2016-11-21,3011.207275390625
2016-11-22,3008.634521484375
2016-11-23,2992.338623046875
2016-11-24,3011.207275390625
2016-11-25,3028.36083984375
2016-11-28,3000.915283203125
2016-11-29,2986.335205078125
2016-11-30,2970.897705078125
2016-12-01,2929.730712890625
2016-12-02,2924.584716796875
2016-12-05,2922.869140625
2016-12-06,2924.584716796875
2016-12-07,3010.349853515625
2016-12-08,2994.0546875
2016-12-09,3017.2109375
2016-12-12,2929.730712890625
2016-12-13,2967.466552734375
2016-12-14,3060.950439453125
2016-12-15,3129.56298828125
2016-12-16,3107.26416015625
2016-12-19,3101.260498046875
2016-12-20,3120.986083984375
2016-12-21,3100.403076171875
2016-12-22,3176.73388671875
2016-12-23,3226.477294921875
2016-12-28,3211.89697265625
2016-12-29,3202.462890625
2016-12-30,3238.484619140625
2017-01-03,3242.7724609375
2017-01-04,3284.7978515625
2017-01-05,3345.6904296875
2017-01-06,3379.996337890625
2017-01-09,3314.814697265625
2017-01-10,3474.337890625
2017-01-11,3448.608642578125
2017-01-12,3462.331298828125
2017-01-13,3510.359130859375
2017-01-16,3456.327392578125
2017-01-17,3470.050048828125
2017-01-18,3531.80078125
2017-01-19,3491.4912109375
2017-01-20,3533.515869140625
2017-01-23,3510.359130859375
2017-01-24,3471.76513671875
2017-01-25,3481.19921875
2017-01-26,3344.8330078125
2017-01-27,3398.864501953125
2017-01-30,3400.580078125
2017-01-31,3366.27392578125
2017-02-01,3369.705078125
2017-02-02,3404.86865234375
2017-02-03,3404.0107421875
2017-02-06,3378.281494140625
2017-02-07,3409.156982421875
2017-02-08,3470.907958984375
2017-02-09,3413.444580078125
2017-02-10,3430.59765625
2017-02-13,3413.444580078125
2017-02-14,3415.16064453125
2017-02-15,3395.4345703125
2017-02-16,3385.142333984375
2017-02-17,3375.708251953125
2017-02-20,3361.12841796875
2017-02-21,3336.256591796875
2017-02-22,3316.530517578125
2017-02-23,3264.213623046875
2017-02-24,3259.067626953125
2017-02-27,3270.217529296875
2017-02-28,3280.509521484375
2017-03-01,3312.242431640625
2017-03-02,3294.2314453125
2017-03-03,3234.1962890625
2017-03-06,3242.7724609375
2017-03-07,3269.35986328125
2017-03-08,3282.224853515625
2017-03-09,3325.965087890625
2017-03-10,3337.1142578125
2017-03-13,3329.39501953125
2017-03-14,3350.836669921875
2017-03-15,3352.552001953125
2017-03-16,3352.552001953125
2017-03-17,3347.406005859375
2017-03-20,3358.55517578125
2017-03-21,3356.840087890625
2017-03-22,3341.40185546875
2017-03-23,3366.27392578125
2017-03-24,3353.4091796875
2017-03-27,3377.423828125
2017-03-28,3373.135498046875
2017-03-29,3337.971923828125
2017-03-30,3379.996337890625
2017-03-31,3394.57666015625
2017-04-03,3361.986328125
2017-04-04,3344.8330078125
2017-04-05,3443.462890625
2017-04-06,3417.73291015625
2017-04-07,3449.466064453125
2017-04-10,3460.61572265625
2017-04-11,3498.352294921875
2017-04-12,3533.515869140625
2017-04-13,3580.686279296875
2017-04-18,3546.380615234375
2017-04-19,3567.82177734375
2017-04-20,3618.42333984375
2017-04-21,3605.55908203125
2017-04-24,3693.896240234375
2017-04-25,3430.59765625
2017-04-26,3424.59423828125
2017-04-27,3473.480712890625
2017-04-28,3460.61572265625
2017-05-02,3450.32373046875
2017-05-03,3430.59765625
2017-05-04,3488.060546875
2017-05-05,3486.34521484375
2017-05-08,3507.785888671875
2017-05-09,3494.064208984375
2017-05-10,3528.3701171875
2017-05-11,3509.501708984375
2017-05-12,3487.20263671875
2017-05-15,3506.928955078125
2017-05-16,3543.807373046875
2017-05-17,3538.661865234375
2017-05-18,3543.807373046875
2017-05-19,3583.259765625
2017-05-22,3645.009765625
2017-05-23,3610.7041015625
2017-05-24,3643.29541015625
2017-05-25,3643.85986328125
2017-05-26,3638.713623046875
2017-05-30,3627.562744140625
2017-05-31,3680.7451171875
2017-06-01,3686.749267578125
2017-06-02,3624.1318359375
2017-06-05,3530.633056640625
2017-06-06,3479.166015625
2017-06-07,3467.157470703125
2017-06-08,3475.735107421875
2017-06-09,3416.547607421875
2017-06-12,3396.818359375
2017-06-13,3421.69482421875
2017-06-14,3454.290283203125
2017-06-15,3355.645263671875
2017-06-16,3345.352294921875
2017-06-19,3362.5078125
2017-06-20,3305.0361328125
2017-06-21,3417.40625
2017-06-22,3380.521240234375
2017-06-23,3395.96142578125
2017-06-26,3465.752685546875
2017-06-27,3427.889404296875
2017-06-28,3399.392578125
2017-06-29,3378.805908203125
2017-06-30,3402.823486328125
2017-07-03,3366.796875
2017-07-04,3359.076416015625
2017-07-05,3349.640869140625
2017-07-06,3319.61865234375
2017-07-07,3296.458251953125
2017-07-10,3271.582763671875
2017-07-11,3238.12939453125
2017-07-12,3287.022705078125
2017-07-13,3321.334228515625
2017-07-14,3321.334228515625
2017-07-17,3351.356689453125
2017-07-18,3349.640869140625
2017-07-19,3347.06787109375
2017-07-20,3367.654541015625
2017-07-21,3361.64990234375
2017-07-24,3329.91162109375
2017-07-25,3315.32958984375
2017-07-26,3347.925537109375
2017-07-27,3348.78271484375
2017-07-28,3305.89404296875
2017-07-31,3300.747314453125
2017-08-01,3305.89404296875
2017-08-02,3302.462890625
2017-08-03,3316.1875
2017-08-04,3343.63671875
2017-08-07,3348.78271484375
2017-08-08,3318.7607421875
2017-08-09,3280.16064453125
2017-08-10,3271.582763671875
2017-08-11,3284.449462890625
2017-08-14,3304.178466796875
2017-08-15,3307.609619140625
2017-08-16,3306.751708984375
2017-08-17,3293.027099609375
2017-08-18,3253.5693359375
2017-08-21,3253.5693359375
2017-08-22,3303.320068359375
2017-08-23,3260.431884765625
2017-08-24,3175.510498046875
2017-08-25,3154.066650390625
2017-08-29,3136.05322265625
2017-08-30,3141.19970703125
2017-08-31,3223.546875
2017-09-01,3223.546875
2017-09-04,3206.39111328125
2017-09-05,3236.41357421875
2017-09-06,3208.10693359375
2017-09-07,3251.853515625
2017-09-08,3232.125
2017-09-11,3238.9873046875
2017-09-12,3226.120361328125
2017-09-13,3186.662353515625
2017-09-14,3140.34228515625
2017-09-15,3124.902099609375
2017-09-18,3142.915283203125
2017-09-19,3108.6044921875
2017-09-20,3165.217529296875
2017-09-21,3124.043701171875
2017-09-22,3173.79541015625
2017-09-25,3194.382080078125
2017-09-26,3170.364501953125
2017-09-27,3175.510498046875
2017-09-28,3176.368896484375
2017-09-29,3230.409423828125
2017-10-02,3257.000244140625
2017-10-03,3287.022705078125
2017-10-04,3298.17431640625
2017-10-05,3311.041259765625
2017-10-06,3313.6142578125
2017-10-09,3303.320068359375
2017-10-10,3341.063232421875
2017-10-11,3455.1484375
2017-10-12,3476.592529296875
2017-10-13,3455.1484375
2017-10-16,3456.863525390625
2017-10-17,3402.823486328125
2017-10-18,3450.859375
2017-10-19,3413.116455078125
2017-10-20,3390.814453125
2017-10-23,3381.37890625
2017-10-24,3219.2578125
2017-10-25,3161.787109375
2017-10-26,3178.942138671875
2017-10-27,3164.360107421875
2017-10-30,3135.1953125
2017-10-31,3167.790771484375
2017-11-01,3132.62158203125
2017-11-02,3154.066650390625
2017-11-03,3178.084228515625
2017-11-06,3160.071533203125
2017-11-07,3097.45263671875
2017-11-08,3100.0263671875
2017-11-09,3084.8544921875
2017-11-10,3062.549560546875
2017-11-13,3034.240966796875
2017-11-14,3012.794189453125
2017-11-15,3028.236083984375
2017-11-16,3045.392822265625
2017-11-17,3058.26025390625
2017-11-20,3047.108642578125
2017-11-21,3031.66748046875
2017-11-22,3064.265625
2017-11-23,3090.001220703125
2017-11-24,3067.697021484375
2017-11-27,3049.68212890625
2017-11-28,3077.991943359375
2017-11-29,3117.452392578125
2017-11-30,3060.834228515625
2017-12-01,3047.96630859375
2017-12-04,3097.721923828125
2017-12-05,3182.649658203125
2017-12-06,3422.85009765625
2017-12-07,3369.662841796875
2017-12-08,3426.281005859375
2017-12-11,3335.348388671875
2017-12-12,3310.470458984375
2017-12-13,3315.474609375
2017-12-14,3285.593017578125
2017-12-15,3314.759521484375
2017-12-18,3303.607421875
2017-12-19,3314.759521484375
2017-12-20,3319.906982421875
2017-12-21,3345.642578125
2017-12-22,3386.819580078125
2017-12-27,3397.114013671875
2017-12-28,3398.830078125
2017-12-29,3431.42822265625
2018-01-02,3405.692626953125
2018-01-03,3409.124267578125
2018-01-04,3432.286376953125
2018-01-05,3426.281005859375
2018-01-08,3393.682861328125
2018-01-09,3382.53076171875
2018-01-10,3345.642578125
2018-01-11,3290.73974609375
2018-01-12,3346.500732421875
2018-01-15,3345.642578125
2018-01-16,3385.104248046875
2018-01-17,3307.0390625
2018-01-18,3421.133544921875
2018-01-19,3435.7177734375
2018-01-22,3422.85009765625
2018-01-23,3386.819580078125
2018-01-24,3374.809814453125
2018-01-25,3345.642578125
2018-01-26,3353.363037109375
2018-01-29,3358.5107421875
2018-01-30,3346.500732421875
2018-01-31,3329.34326171875
2018-02-01,3313.044677734375
2018-02-02,3271.866943359375
2018-02-05,3271.866943359375
2018-02-06,3221.253662109375
2018-02-07,3255.56787109375
2018-02-08,3230.68994140625
2018-02-09,3226.40087890625
2018-02-12,3261.572998046875
2018-02-13,3252.1357421875
2018-02-14,3272.72509765625
2018-02-15,3323.338623046875
2018-02-16,3388.535888671875
2018-02-19,3348.21630859375
2018-02-20,3361.084228515625
2018-02-21,3375.667724609375
2018-02-22,3373.951904296875
2018-02-23,3344.784912109375
2018-02-26,3357.65283203125
2018-02-27,3369.662841796875
2018-02-28,3331.05908203125
2018-03-01,3292.45556640625
2018-03-02,3258.998779296875
2018-03-05,3257.283447265625
2018-03-06,3295.88671875
2018-03-07,3307.0390625
2018-03-08,3368.805419921875
2018-03-09,3373.09423828125
2018-03-12,3386.819580078125
2018-03-13,3325.053955078125
2018-03-14,3282.16162109375
2018-03-15,3285.593017578125
2018-03-16,3269.293212890625
2018-03-19,3278.72998046875
2018-03-20,3269.293212890625
2018-03-21,3171.498046875
2018-03-22,3150.909423828125
2018-03-23,3142.330322265625
2018-03-26,3140.614990234375
2018-03-27,3181.792236328125
2018-03-28,3182.649658203125
2018-03-29,3174.071044921875
2018-04-03,3114.0205078125
2018-04-04,3102.869384765625
2018-04-05,3161.203369140625
2018-04-06,3162.919189453125
2018-04-09,3174.929443359375
2018-04-10,3175.786865234375
2018-04-11,3211.8173828125
2018-04-12,3267.577880859375
2018-04-13,3375.667724609375
2018-04-16,3618.441650390625
2018-04-17,3603.000244140625
2018-04-18,3560.10693359375
2018-04-19,3590.989501953125
2018-04-20,3633.025634765625
2018-04-23,3630.451416015625
2018-04-24,3590.989501953125
2018-04-25,3583.26953125
2018-04-26,3634.740478515625
2018-04-27,3649.324462890625
2018-04-30,3672.486572265625
2018-05-01,3715.379150390625
2018-05-02,3645.89306640625
2018-05-03,3619.299072265625
2018-05-04,3637.314208984375
2018-05-08,3650.181884765625
2018-05-09,3639.030029296875
2018-05-10,3616.725830078125
2018-05-11,3627.02001953125
2018-05-14,3609.0048828125
2018-05-15,3585.8427734375
2018-05-16,3585.8427734375
2018-05-17,3578.979736328125
2018-05-18,3567.82763671875
2018-05-21,3589.27392578125
2018-05-22,3631.30908203125
2018-05-23,3602.14208984375
2018-05-24,3544.396484375
2018-05-25,3651.646728515625
2018-05-29,3603.5986328125
2018-05-30,3608.746337890625
2018-05-31,3616.468505859375
2018-06-01,3599.30859375
2018-06-04,3608.746337890625
2018-06-05,3583.86474609375
2018-06-06,3594.16064453125
2018-06-07,3557.266845703125
2018-06-08,3556.408203125
2018-06-11,3601.882568359375
2018-06-12,3545.254638671875
2018-06-13,3560.698486328125
2018-06-14,3578.716064453125
2018-06-15,3529.810302734375
2018-06-18,3511.79248046875
2018-06-19,3471.46630859375
2018-06-20,3450.01611328125
2018-06-21,3425.992431640625
2018-06-22,3482.620849609375
2018-06-25,3397.6787109375
2018-06-26,3340.19287109375
2018-06-27,3455.16455078125
2018-06-28,3427.70849609375
2018-06-29,3396.8203125
2018-07-02,3383.0927734375
2018-07-03,3419.128662109375
2018-07-04,3410.548828125
2018-07-05,3418.27001953125
2018-07-06,3419.128662109375
2018-07-09,3445.72705078125
2018-07-10,3440.578369140625
2018-07-11,3425.992431640625
2018-07-12,3466.318603515625
2018-07-13,3431.99853515625
2018-07-16,3447.4423828125
2018-07-17,3435.430419921875
2018-07-18,3434.57275390625
2018-07-19,3444.010498046875
2018-07-20,3413.12255859375
2018-07-23,3389.098876953125
2018-07-24,3395.963134765625
2018-07-25,3370.222412109375
2018-07-26,3339.334716796875
2018-07-27,3367.648681640625
2018-07-30,3352.20458984375
2018-07-31,3359.068603515625
2018-08-01,3339.334716796875
2018-08-02,3331.612548828125
2018-08-03,3356.49462890625
2018-08-06,3355.63671875
2018-08-07,3350.488525390625
2018-08-08,3424.276611328125
2018-08-09,3435.430419921875
2018-08-10,3442.294921875
2018-08-13,3406.258544921875
2018-08-14,3408.832763671875
2018-08-15,3371.080810546875
2018-08-16,3401.968505859375
2018-08-17,3413.980712890625
2018-08-20,3440.578369140625
2018-08-21,3405.400390625
2018-08-22,3449.1591796875
2018-08-23,3424.276611328125
2018-08-24,3429.424560546875
2018-08-28,3446.58447265625
2018-08-29,3422.560546875
2018-08-30,3449.1591796875
2018-08-31,3943.366943359375
2018-09-03,3930.49658203125
2018-09-04,4032.5986328125
2018-09-05,4042.036376953125
2018-09-06,4032.5986328125
2018-09-07,4041.1787109375
2018-09-10,4001.7099609375
2018-09-11,3987.98291015625
2018-09-12,3981.1181640625
2018-09-13,3980.260498046875
2018-09-14,4019.728271484375
2018-09-17,4024.01806640625
2018-09-18,4050.616455078125
2018-09-19,4032.5986328125
2018-09-20,4028.308349609375
2018-09-21,4032.5986328125
2018-09-24,4045.46875
2018-09-25,4027.449951171875
2018-09-26,4056.623046875
2018-09-27,4031.740478515625
2018-09-28,4047.1845703125
2018-10-01,4013.72265625
2018-10-02,3987.98291015625
2018-10-03,3971.679931640625
2018-10-04,3939.9345703125
2018-10-05,3914.194580078125
2018-10-08,3921.058349609375
2018-10-09,3914.194580078125
2018-10-10,3974.254150390625
2018-10-11,3908.188232421875
2018-10-12,3933.070556640625
2018-10-15,3937.360595703125
2018-10-16,3969.964599609375
2018-10-17,3918.484130859375
2018-10-18,3911.620361328125
2018-10-19,3891.0283203125
2018-10-22,3830.110595703125
2018-10-23,3771.76611328125
2018-10-24,3725.434326171875
2018-10-25,3753.748291015625
2018-10-26,3744.310302734375
2018-10-29,3728.866455078125
2018-10-30,3725.434326171875
2018-10-31,3775.1982421875
2018-11-01,3947.65673828125
2018-11-02,4018.012451171875
2018-11-05,3975.969970703125
2018-11-06,3936.50244140625
2018-11-07,3978.544189453125
2018-11-08,3936.780029296875
2018-11-09,3941.0703125
2018-11-12,3852.68994140625
2018-11-13,3923.05078125
2018-11-14,3990.837646484375
2018-11-15,3892.16064453125
2018-11-16,3889.5869140625
2018-11-19,3911.896484375
2018-11-20,3893.876953125
2018-11-21,3958.2314453125
2018-11-22,3968.528076171875
2018-11-23,3989.979736328125
2018-11-26,4026.01806640625
2018-11-27,4031.16650390625
2018-11-28,4035.456787109375
2018-11-29,4003.70849609375
2018-11-30,3945.360595703125
2018-12-03,3947.934814453125
2018-12-04,3899.88330078125
2018-12-05,3966.812255859375
2018-12-06,3855.26416015625
2018-12-07,3878.43212890625
2018-12-10,3754.87158203125
2018-12-11,3818.367431640625
2018-12-12,3881.864501953125
2018-12-13,3886.154541015625
2018-12-14,3859.5546875
2018-12-17,3819.2255859375
2018-12-18,3815.793701171875
2018-12-19,3831.238525390625
2018-12-20,3834.671142578125
2018-12-21,3827.806640625
2018-12-24,3878.43212890625
2018-12-27,3839.81884765625
2018-12-28,3905.889892578125
2018-12-31,3929.057373046875
2019-01-02,3947.934814453125
2019-01-03,3934.2060546875
2019-01-04,4015.72216796875
2019-01-07,4101.5283203125
2019-01-08,4167.59814453125
2019-01-09,4255.97900390625
2019-01-10,4260.2685546875
2019-01-11,4254.26220703125
2019-01-14,4193.33935546875
2019-01-15,4148.720703125
2019-01-16,4095.520751953125
2019-01-17,4068.063232421875
2019-01-18,4135.849609375
2019-01-21,4165.8828125
2019-01-22,4213.07568359375
2019-01-23,4207.927734375
2019-01-24,4248.25537109375
2019-01-25,4187.33447265625
2019-01-28,4200.20458984375
2019-01-29,4220.79736328125
2019-01-30,4245.681640625
2019-01-31,4193.33935546875
2019-02-01,4196.77294921875
2019-02-04,4207.0693359375
2019-02-05,4238.81689453125
2019-02-06,4226.8046875
2019-02-07,4159.87548828125
2019-02-08,4155.5849609375
2019-02-11,4167.59814453125
2019-02-12,4086.9404296875
2019-02-13,4205.35205078125
2019-02-14,4219.9404296875
2019-02-15,4260.2685546875
2019-02-18,4252.54638671875
2019-02-19,4255.97900390625
2019-02-20,4236.2431640625
2019-02-21,4210.50146484375
2019-02-22,4199.34619140625
2019-02-25,4205.35205078125
2019-02-26,4213.07568359375
2019-02-27,4165.02392578125
2019-02-28,4164.16650390625
2019-03-01,4165.02392578125
2019-03-04,4163.30810546875
2019-03-05,4187.33447265625
2019-03-06,4201.919921875
2019-03-07,4156.44384765625
2019-03-08,4167.59814453125
2019-03-11,4126.4111328125
2019-03-12,4146.146484375
2019-03-13,4153.01220703125
2019-03-14,4185.61669921875
2019-03-15,4388.119140625
2019-03-18,4334.919921875
2019-03-19,4334.919921875
2019-03-20,4286.8681640625
2019-03-21,4290.30078125
2019-03-22,4243.96533203125
2019-03-25,4253.404296875
2019-03-26,4298.880859375
2019-03-27,4305.74560546875
2019-03-28,4345.216796875
2019-03-29,4357.2294921875
2019-04-01,4367.525390625
2019-04-02,4376.10693359375
2019-04-03,4381.255859375
2019-04-04,4326.33984375
2019-04-05,4316.04296875
2019-04-08,4304.0302734375
2019-04-09,4290.30078125
2019-04-10,4199.34619140625
2019-04-11,4148.720703125
2019-04-12,4152.1533203125
2019-04-15,4148.720703125
2019-04-16,4145.28759765625
2019-04-17,4149.57861328125
2019-04-18,4154.7265625
2019-04-23,4135.849609375
2019-04-24,4139.2822265625
2019-04-25,4114.39892578125
2019-04-26,4163.30810546875
2019-04-29,4079.2177734375
2019-04-30,3826.947998046875
2019-05-01,3925.625244140625
2019-05-02,3887.012451171875
2019-05-03,3907.60595703125
2019-05-07,3882.721923828125
2019-05-08,3889.5869140625
2019-05-09,3869.850830078125
2019-05-10,3878.43212890625
2019-05-13,3855.26416015625
2019-05-14,3924.76708984375
2019-05-15,3910.1796875
2019-05-16,3905.889892578125
2019-05-17,3905.03173828125
2019-05-20,3882.721923828125
2019-05-21,3903.3154296875
2019-05-22,3899.88330078125
2019-05-23,3902.457763671875
2019-05-24,3913.612548828125
2019-05-28,3928.199462890625
2019-05-29,3913.612548828125
2019-05-30,3902.1728515625
2019-05-31,3973.40234375
2019-06-03,3988.849609375
2019-06-04,4029.18408203125
2019-06-05,4039.48291015625
2019-06-06,4040.340576171875
2019-06-07,4050.63916015625
2019-06-10,4091.832275390625
2019-06-11,4073.81005859375
2019-06-12,4060.079345703125
2019-06-13,4040.340576171875
2019-06-14,4046.347900390625
2019-06-17,4007.730224609375
2019-06-18,3946.798583984375
2019-06-19,3969.111328125
2019-06-20,3869.5615234375
2019-06-21,3870.420166015625
2019-06-24,3853.25634765625
2019-06-25,3861.837890625
2019-06-26,3887.583740234375
2019-06-27,3933.06787109375
2019-06-28,3972.544189453125
2019-07-01,4011.162841796875
2019-07-02,4024.03515625
2019-07-03,4102.98828125
2019-07-04,4091.832275390625
2019-07-05,4094.406494140625
2019-07-08,4110.712890625
2019-07-09,4115.00341796875
2019-07-10,4118.43603515625
2019-07-11,4110.712890625
2019-07-12,4133.8837890625
2019-07-15,4184.5166015625
2019-07-16,4185.375
2019-07-17,4179.3662109375
2019-07-18,4192.23974609375
2019-07-19,4206.8291015625
2019-07-22,4020.602783203125
2019-07-23,3898.739990234375
2019-07-24,3827.5107421875
2019-07-25,3896.165283203125
2019-07-26,3908.179931640625
2019-07-29,3987.991943359375
2019-07-30,3987.133056640625
2019-07-31,3881.576416015625
2019-08-01,3870.420166015625
2019-08-02,3719.379638671875
2019-08-05,3651.58251953125
2019-08-06,3624.978759765625
2019-08-07,3645.575439453125
2019-08-08,3689.342529296875
2019-08-09,3622.404296875
2019-08-12,3638.70947265625
2019-08-13,3617.2548828125
2019-08-14,3577.7783203125
2019-08-15,3506.549072265625
2019-08-16,3515.989013671875
2019-08-19,3617.2548828125
2019-08-20,3636.135009765625
2019-08-21,3638.70947265625
2019-08-22,3632.702392578125
2019-08-23,3669.6044921875
2019-08-27,3695.349853515625
2019-08-28,3726.245361328125
2019-08-29,3727.102783203125
2019-08-30,3752.848388671875
2019-09-02,3783.743408203125
2019-09-03,3774.30322265625
2019-09-04,3821.5029296875
2019-09-05,3835.234619140625
2019-09-06,3821.5029296875
2019-09-09,3803.4814453125
2019-09-10,3821.5029296875
2019-09-11,3899.598388671875
2019-09-12,3800.906982421875
2019-09-13,3856.688720703125
2019-09-16,3796.6162109375
2019-09-17,3793.183349609375
2019-09-18,3781.16845703125
2019-09-19,3807.772705078125
2019-09-20,3853.25634765625
2019-09-23,3796.6162109375
2019-09-24,3774.30322265625
2019-09-25,3732.252197265625
2019-09-26,3770.012451171875
2019-09-27,3833.51806640625
2019-09-30,3685.0517578125
2019-10-01,3709.939208984375
2019-10-02,3611.247802734375
2019-10-03,3552.033203125
2019-10-04,3589.79296875
2019-10-07,3561.47265625
2019-10-08,3422.446533203125
2019-10-09,3429.312255859375
2019-10-10,3465.356201171875
2019-10-11,3600.091552734375
2019-10-14,3578.63671875
2019-10-15,3672.1787109375
2019-10-16,3655.01513671875
2019-10-17,3668.746337890625
2019-10-18,3624.12060546875
2019-10-21,3606.95703125
2019-10-22,3540.01806640625
2019-10-23,3587.21826171875
2019-10-24,3524.570556640625
2019-10-25,3520.280029296875
2019-10-28,3600.949462890625
2019-10-29,3617.2548828125
2019-10-30,3442.18505859375
2019-10-31,3485.094482421875
2019-11-01,3539.16015625
2019-11-04,3582.927490234375
2019-11-05,3588.93505859375
2019-11-06,3606.95703125
2019-11-07,3681.04736328125
2019-11-08,3642.42578125
2019-11-11,3710.227783203125
2019-11-12,3690.48828125
2019-11-13,3655.2998046875
2019-11-14,3590.930419921875
2019-11-15,3764.2978515625
2019-11-18,3836.390869140625
2019-11-19,3808.06884765625
2019-11-20,3777.171875
2019-11-21,3788.32861328125
2019-11-22,3839.82373046875
2019-11-25,3895.610107421875
2019-11-26,3935.9482421875
2019-11-27,3975.427978515625
2019-11-28,4032.072509765625
2019-11-29,3948.822021484375
2019-12-02,3919.64111328125
2019-12-03,3802.919189453125
2019-12-04,3870.721435546875
2019-12-05,3868.146484375
2019-12-06,3947.105712890625
2019-12-09,3972.85302734375
2019-12-10,3963.412109375
2019-12-11,3954.829833984375
2019-12-12,3965.12939453125
2019-12-13,4257.79296875
2019-12-16,4421.71923828125
2019-12-17,4233.7626953125
2019-12-18,4182.26708984375
2019-12-19,4198.57373046875
2019-12-20,4146.2197265625
2019-12-23,4171.10888671875
2019-12-24,4203.72412109375
2019-12-27,4199.431640625
2019-12-30,4187.41650390625
2019-12-31,4159.0947265625
2020-01-02,4202.00634765625
2020-01-03,4175.40087890625
2020-01-06,4121.330078125
2020-01-07,4115.32275390625
2020-01-08,4065.544677734375
2020-01-09,4051.8125
2020-01-10,3990.018310546875
2020-01-13,4042.371826171875
2020-01-14,4101.591796875
2020-01-15,4151.36962890625
2020-01-16,3936.806640625
2020-01-17,3845.831787109375
2020-01-20,3865.57177734375
2020-01-21,3801.20263671875
2020-01-22,3819.2255859375
2020-01-23,3737.69140625
2020-01-24,3692.204345703125
2020-01-27,3638.13427734375
2020-01-28,3733.400634765625
2020-01-29,3837.24951171875
2020-01-30,3907.6259765625
2020-01-31,3836.390869140625
2020-02-03,3863.854736328125
2020-02-04,3905.05126953125
2020-02-05,3911.917724609375
2020-02-06,3943.672607421875
2020-02-07,3964.27099609375
2020-02-10,3953.113037109375
2020-02-11,4003.75
2020-02-12,4082.70947265625
2020-02-13,4136.77978515625
2020-02-14,4090.433837890625
2020-02-17,4050.9541015625
2020-02-18,4101.591796875
2020-02-19,4107.59912109375
2020-02-20,4061.25341796875
2020-02-21,4093.008056640625
2020-02-24,3820.083984375
2020-02-25,3738.550048828125
2020-02-26,3626.118896484375
2020-02-27,3496.52294921875
2020-02-28,3342.037109375
2020-03-02,3226.173095703125
2020-03-03,3233.8974609375
2020-03-04,3106.8759765625
2020-03-05,3114.60009765625
2020-03-06,3004.744140625
2020-03-09,2802.196044921875
2020-03-10,2742.118408203125
2020-03-11,2625.395751953125
2020-03-12,2214.292724609375
2020-03-13,2213.434326171875
2020-03-16,2127.609619140625
2020-03-17,1998.8712158203125
2020-03-18,1822.0711669921875
2020-03-19,1806.62255859375
2020-03-20,2009.17041015625
2020-03-23,2053.79931640625
2020-03-24,2308.70068359375
2020-03-25,2582.483154296875
2020-03-26,2787.605712890625
2020-03-27,2551.5859375
2020-03-30,2547.294921875
2020-03-31,2600.506591796875
2020-04-01,2342.172119140625
2020-04-02,2324.149169921875
2020-04-03,2120.7431640625
2020-04-06,2204.851806640625
2020-04-07,2277.80322265625
2020-04-08,2484.642578125
2020-04-09,2543.86181640625
2020-04-14,2370.4951171875
2020-04-15,2258.922119140625
2020-04-16,2210.859619140625
2020-04-17,2317.283447265625
2020-04-20,2325.865478515625
2020-04-21,2306.98388671875
2020-04-22,2413.407470703125
2020-04-23,2397.958984375
2020-04-24,2275.228271484375
2020-04-27,2388.51806640625
2020-04-28,2531.84619140625
2020-04-29,2646.8525390625
2020-04-30,2557.59375
2020-05-01,2504.382080078125
2020-05-04,2464.044677734375
2020-05-05,2440.87158203125
2020-05-06,2397.1005859375
2020-05-07,2452.88720703125
2020-05-11,2435.721923828125
