Date,MAHLIFE.NS
2016-01-01,140.3968963623047
2016-01-04,140.3389892578125
2016-01-05,140.07847595214844
2016-01-06,137.70474243164062
2016-01-07,134.57838439941406
2016-01-08,134.4336395263672
2016-01-11,132.21913146972656
2016-01-12,131.95860290527344
2016-01-13,131.48097229003906
2016-01-14,130.3954315185547
2016-01-15,130.2506866455078
2016-01-18,127.99275207519531
2016-01-19,130.01910400390625
2016-01-20,126.80590057373047
2016-01-21,127.15325927734375
2016-01-22,129.94671630859375
2016-01-25,130.26513671875
2016-01-27,130.4677734375
2016-01-28,139.60081481933594
2016-01-29,133.6375732421875
2016-02-01,135.92445373535156
2016-02-02,135.6494598388672
2016-02-03,131.9007110595703
2016-02-04,131.68362426757812
2016-02-05,131.48097229003906
2016-02-08,133.9270477294922
2016-02-09,133.27572631835938
2016-02-10,133.406005859375
2016-02-11,130.85855102539062
2016-02-12,131.6691131591797
2016-02-15,130.81515502929688
2016-02-16,130.3809356689453
2016-02-17,130.3809356689453
2016-02-18,130.2941131591797
2016-02-19,134.63629150390625
2016-02-22,132.1757354736328
2016-02-23,136.05471801757812
2016-02-24,131.9007110595703
2016-02-25,130.10594177246094
2016-02-26,127.7756576538086
2016-02-29,128.96250915527344
2016-03-01,130.0769805908203
2016-03-02,129.61383056640625
2016-03-03,129.9901580810547
2016-03-04,126.2703628540039
2016-03-08,124.1716537475586
2016-03-09,121.30581665039062
2016-03-10,123.20187377929688
2016-03-11,123.24532318115234
2016-03-14,123.08609008789062
2016-03-15,123.92560577392578
2016-03-16,125.47429656982422
2016-03-17,123.67952728271484
2016-03-18,123.01373291015625
2016-03-21,122.24661254882812
2016-03-22,122.18870544433594
2016-03-23,122.73872375488281
2016-03-28,123.86768341064453
2016-03-29,122.44924926757812
2016-03-30,122.94136047363281
2016-03-31,121.98609924316406
2016-04-01,125.15587615966797
2016-04-04,124.62033081054688
2016-04-05,125.47429656982422
2016-04-06,125.546630859375
2016-04-07,129.0638427734375
2016-04-08,129.12171936035156
2016-04-11,126.00982666015625
2016-04-12,125.86507415771484
2016-04-13,127.22563171386719
2016-04-18,129.0059356689453
2016-04-20,128.36907958984375
2016-04-21,128.78878784179688
2016-04-22,127.37036895751953
2016-04-25,129.3533172607422
2016-04-26,132.10333251953125
2016-04-27,129.12171936035156
2016-04-28,127.6453857421875
2016-04-29,125.57562255859375
2016-05-02,124.46112823486328
2016-05-03,125.21378326416016
2016-05-04,123.59268188476562
2016-05-05,123.44795989990234
2016-05-06,123.7953109741211
2016-05-09,127.65984344482422
2016-05-10,130.71385192871094
2016-05-11,136.98104858398438
2016-05-12,134.69418334960938
2016-05-13,133.27572631835938
2016-05-16,130.8441162109375
2016-05-17,128.2243194580078
2016-05-18,129.8599090576172
2016-05-19,130.09146118164062
2016-05-20,128.48486328125
2016-05-23,126.84930419921875
2016-05-24,125.01112365722656
2016-05-25,127.167724609375
2016-05-26,126.89273071289062
2016-05-27,127.67432403564453
2016-05-30,125.73480224609375
2016-05-31,128.71644592285156
2016-06-01,127.90592193603516
2016-06-02,126.60327911376953
2016-06-03,127.31249237060547
2016-06-06,128.02169799804688
2016-06-07,128.2532958984375
2016-06-08,130.48226928710938
2016-06-09,131.50990295410156
2016-06-10,130.26513671875
2016-06-13,130.35202026367188
2016-06-14,129.59938049316406
2016-06-15,132.40728759765625
2016-06-16,131.11911010742188
2016-06-17,133.7823028564453
2016-06-20,132.0454559326172
2016-06-21,134.0428466796875
2016-06-22,132.29151916503906
2016-06-23,132.21913146972656
2016-06-24,130.56910705566406
2016-06-27,130.4677734375
2016-06-28,131.71253967285156
2016-06-29,136.21392822265625
2016-06-30,136.0836944580078
2016-07-01,136.1415557861328
2016-07-04,134.69418334960938
2016-07-05,133.36257934570312
2016-07-07,134.7954864501953
2016-07-08,134.62179565429688
2016-07-11,136.70606994628906
2016-07-12,137.74818420410156
2016-07-13,137.58897399902344
2016-07-14,138.1679229736328
2016-07-15,136.06919860839844
2016-07-18,134.82443237304688
2016-07-19,133.99942016601562
2016-07-20,135.20425415039062
2016-07-21,134.53042602539062
2016-07-22,135.2628631591797
2016-07-25,134.31069946289062
2016-07-26,134.0763397216797
2016-07-27,134.2814178466797
2016-07-28,134.06167602539062
2016-07-29,130.15057373046875
2016-08-01,129.90155029296875
2016-08-02,129.69647216796875
2016-08-03,128.7882843017578
2016-08-04,126.78145599365234
2016-08-05,127.30879974365234
2016-08-08,127.45527648925781
2016-08-09,126.32734680175781
2016-08-10,124.37913513183594
2016-08-11,125.62422180175781
2016-08-12,124.49630737304688
2016-08-16,124.8918228149414
2016-08-17,126.26875305175781
2016-08-18,127.33809661865234
2016-08-19,127.38202667236328
2016-08-22,126.38595581054688
2016-08-23,128.11447143554688
2016-08-24,127.45527648925781
2016-08-25,127.25020599365234
2016-08-26,126.89864349365234
2016-08-29,126.04904174804688
2016-08-30,125.7121353149414
2016-08-31,126.73751831054688
2016-09-01,125.93184661865234
2016-09-02,126.75216674804688
2016-09-06,126.35663604736328
2016-09-07,126.81072998046875
2016-09-08,127.00116729736328
2016-09-09,127.11837005615234
2016-09-12,125.00900268554688
2016-09-14,126.38595581054688
2016-09-15,126.73751831054688
2016-09-16,126.12226104736328
2016-09-19,131.0148162841797
2016-09-20,131.04412841796875
2016-09-21,131.5568084716797
2016-09-22,131.8644256591797
2016-09-23,131.14666748046875
2016-09-26,129.1251983642578
2016-09-27,126.5763931274414
2016-09-28,131.41033935546875
2016-09-29,125.30199432373047
2016-09-30,126.94259643554688
2016-10-03,128.07052612304688
2016-10-04,129.49139404296875
2016-10-05,129.50604248046875
2016-10-06,128.0851593017578
2016-10-07,129.2570343017578
2016-10-10,129.1251983642578
2016-10-13,128.45135498046875
2016-10-14,128.42205810546875
2016-10-17,126.22481536865234
2016-10-18,127.76289367675781
2016-10-19,127.55780792236328
2016-10-20,128.84686279296875
2016-10-21,128.97869873046875
2016-10-24,127.79218292236328
2016-10-25,128.45135498046875
2016-10-26,129.00799560546875
2016-10-27,123.83712768554688
2016-10-28,124.7453384399414
2016-11-01,125.93184661865234
2016-11-02,122.85569763183594
2016-11-03,121.74241638183594
2016-11-04,119.12036895751953
2016-11-07,122.7385025024414
2016-11-08,123.82247924804688
2016-11-09,120.717041015625
2016-11-10,120.804931640625
2016-11-11,116.5569076538086
2016-11-15,108.99834442138672
2016-11-16,108.67610168457031
2016-11-17,107.79718780517578
2016-11-18,109.14485168457031
2016-11-21,102.8313980102539
2016-11-22,103.08042907714844
2016-11-23,103.06578063964844
2016-11-24,103.5198745727539
2016-11-25,109.30597686767578
2016-11-28,107.79718780517578
2016-11-29,108.39778900146484
2016-11-30,110.12628936767578
2016-12-01,105.58528900146484
2016-12-02,105.86361694335938
2016-12-05,105.1751480102539
2016-12-06,103.25621795654297
2016-12-07,102.80210876464844
2016-12-08,104.88217163085938
2016-12-09,105.95149230957031
2016-12-12,104.88217163085938
2016-12-13,104.97005462646484
2016-12-14,105.49739837646484
2016-12-15,105.3362808227539
2016-12-16,106.74250030517578
2016-12-19,105.70247650146484
2016-12-20,104.3401870727539
2016-12-21,103.08042907714844
2016-12-22,102.5384292602539
2016-12-23,102.36266326904297
2016-12-26,103.2415542602539
2016-12-27,102.23081970214844
2016-12-28,102.49447631835938
2016-12-29,102.64097595214844
2016-12-30,104.19369506835938
2017-01-02,104.9407730102539
2017-01-03,104.53060913085938
2017-01-04,105.21908569335938
2017-01-05,106.09798431396484
2017-01-06,105.2337417602539
2017-01-09,105.95149230957031
2017-01-10,105.98080444335938
2017-01-11,105.55598449707031
2017-01-12,105.1019058227539
2017-01-13,106.52278900146484
2017-01-16,106.18587493896484
2017-01-17,106.24446868896484
2017-01-18,107.24054718017578
2017-01-19,107.56282043457031
2017-01-20,105.92221069335938
2017-01-23,107.06477355957031
2017-01-24,107.35773468017578
2017-01-25,108.25128936767578
2017-01-27,107.72394561767578
2017-01-30,104.0765151977539
2017-01-31,103.5784683227539
2017-02-01,104.26693725585938
2017-02-02,104.57455444335938
2017-02-03,103.9739761352539
2017-02-06,103.94467163085938
2017-02-07,103.5638198852539
2017-02-08,104.04722595214844
2017-02-09,103.30016326904297
2017-02-10,103.09507751464844
2017-02-13,102.0697021484375
2017-02-14,102.0697021484375
2017-02-15,100.97107696533203
2017-02-16,100.2532958984375
2017-02-17,101.76207733154297
2017-02-20,101.98179626464844
2017-02-21,101.7767333984375
2017-02-22,101.36658477783203
2017-02-23,101.99645233154297
2017-02-27,101.5130386352539
2017-02-28,100.9271240234375
2017-03-01,101.35191345214844
2017-03-02,101.17613220214844
2017-03-03,101.08826446533203
2017-03-06,101.67418670654297
2017-03-07,102.6263198852539
2017-03-08,105.86361694335938
2017-03-09,108.36848449707031
2017-03-10,109.46710968017578
2017-03-14,111.03447723388672
2017-03-15,110.24347686767578
2017-03-16,110.96124267578125
2017-03-17,111.37139129638672
2017-03-20,109.92120361328125
2017-03-21,111.42999267578125
2017-03-22,112.25029754638672
2017-03-23,118.79810333251953
2017-03-24,120.306884765625
2017-03-27,121.30297088623047
2017-03-28,127.80683898925781
2017-03-29,127.61638641357422
2017-03-30,124.06095123291016
2017-03-31,122.13827514648438
2017-04-03,123.76152038574219
2017-04-05,127.55960845947266
2017-04-06,129.19863891601562
2017-04-07,127.57539367675781
2017-04-10,128.64706420898438
2017-04-11,129.40353393554688
2017-04-12,126.14124298095703
2017-04-13,128.3003387451172
2017-04-17,129.57688903808594
2017-04-18,129.90782165527344
2017-04-19,128.4737091064453
2017-04-20,131.35772705078125
2017-04-21,129.82907104492188
2017-04-24,127.2759780883789
2017-04-25,135.0928192138672
2017-04-26,133.35923767089844
2017-04-27,137.97686767578125
2017-04-28,139.31642150878906
2017-05-02,140.75057983398438
2017-05-03,147.49575805664062
2017-05-04,151.4987335205078
2017-05-05,150.4428253173828
2017-05-08,147.35389709472656
2017-05-09,147.763671875
2017-05-10,147.59030151367188
2017-05-11,144.9426727294922
2017-05-12,142.21621704101562
2017-05-15,141.53854370117188
2017-05-16,142.94117736816406
2017-05-17,143.2090606689453
2017-05-18,139.8995361328125
2017-05-19,136.02264404296875
2017-05-22,134.09994506835938
2017-05-23,129.97088623046875
2017-05-24,130.64854431152344
2017-05-25,134.4466552734375
2017-05-26,136.57421875
2017-05-29,132.42941284179688
2017-05-30,134.74609375
2017-05-31,134.55697631835938
2017-06-01,133.23313903808594
2017-06-02,136.24327087402344
2017-06-05,133.28042602539062
2017-06-06,131.54685974121094
2017-06-07,132.24029541015625
2017-06-08,132.91796875
2017-06-09,131.8463134765625
2017-06-12,130.34913635253906
2017-06-13,143.47702026367188
2017-06-14,140.48265075683594
2017-06-15,140.02561950683594
2017-06-16,138.79635620117188
2017-06-19,137.913818359375
2017-06-20,139.93104553222656
2017-06-21,138.96969604492188
2017-06-22,136.2274932861328
2017-06-23,134.71458435058594
2017-06-27,134.02114868164062
2017-06-28,134.41514587402344
2017-06-29,136.08567810058594
2017-06-30,135.69168090820312
2017-07-03,141.58583068847656
2017-07-04,140.6875457763672
2017-07-05,138.2762908935547
2017-07-06,139.03274536132812
2017-07-07,138.57569885253906
2017-07-10,137.33071899414062
2017-07-11,138.19747924804688
2017-07-12,139.41099548339844
2017-07-13,141.8566436767578
2017-07-14,141.6172637939453
2017-07-17,140.1011962890625
2017-07-18,140.14906311035156
2017-07-19,140.35653686523438
2017-07-20,140.3086700439453
2017-07-21,139.3511505126953
2017-07-24,139.3511505126953
2017-07-25,137.4361114501953
2017-07-26,136.3988037109375
2017-07-27,136.86158752441406
2017-07-28,135.09017944335938
2017-07-31,134.78695678710938
2017-08-01,135.50509643554688
2017-08-02,135.2816925048828
2017-08-03,134.75506591796875
2017-08-04,134.46778869628906
2017-08-07,136.9733123779297
2017-08-08,134.7390899658203
2017-08-09,134.34011840820312
2017-08-10,130.58984375
2017-08-11,132.4410400390625
2017-08-14,132.04208374023438
2017-08-16,132.47296142578125
2017-08-17,131.4516143798828
2017-08-18,129.04183959960938
2017-08-21,130.12701416015625
2017-08-22,131.27606201171875
2017-08-23,130.4781036376953
2017-08-24,135.72853088378906
2017-08-28,140.29269409179688
2017-08-29,138.8883514404297
2017-08-30,138.84048461914062
2017-08-31,141.17044067382812
2017-09-01,144.28236389160156
2017-09-04,143.3248291015625
2017-09-05,141.96835327148438
2017-09-06,140.59591674804688
2017-09-07,140.7395477294922
2017-09-08,142.12796020507812
2017-09-11,139.46286010742188
2017-09-12,138.6808624267578
2017-09-13,143.4365692138672
2017-09-14,146.56446838378906
2017-09-15,148.17630004882812
2017-09-18,161.77305603027344
2017-09-19,167.5022430419922
2017-09-20,165.1722869873047
2017-09-21,162.74658203125
2017-09-22,158.07064819335938
2017-09-25,153.13943481445312
2017-09-26,153.8096923828125
2017-09-27,148.83058166503906
2017-09-28,147.13897705078125
2017-09-29,147.346435546875
2017-10-03,150.1551513671875
2017-10-04,149.89984130859375
2017-10-05,149.89984130859375
2017-10-06,149.35723876953125
2017-10-09,149.564697265625
2017-10-10,148.78269958496094
2017-10-11,149.2774200439453
2017-10-12,147.25070190429688
2017-10-13,146.1335906982422
2017-10-16,144.7451629638672
2017-10-17,143.9312744140625
2017-10-18,143.16526794433594
2017-10-19,149.3731689453125
2017-10-23,147.85711669921875
2017-10-24,147.92095947265625
2017-10-25,149.34124755859375
2017-10-26,146.93150329589844
2017-10-27,147.20281982421875
2017-10-30,143.0216522216797
2017-10-31,141.2183074951172
2017-11-01,139.5426483154297
2017-11-02,138.47340393066406
2017-11-03,137.51589965820312
2017-11-06,141.2661895751953
2017-11-07,141.76089477539062
2017-11-08,137.99465942382812
2017-11-09,137.81912231445312
2017-11-10,138.25
2017-11-13,139.86183166503906
2017-11-14,137.21267700195312
2017-11-15,137.5318603515625
2017-11-16,139.38308715820312
2017-11-17,142.30349731445312
2017-11-20,141.45767211914062
2017-11-21,143.0535430908203
2017-11-22,142.9578094482422
2017-11-23,143.3408203125
2017-11-24,143.53231811523438
2017-11-27,154.1767578125
2017-11-28,151.5754852294922
2017-11-29,156.1077423095703
2017-11-30,152.24574279785156
2017-12-01,149.7242889404297
2017-12-04,149.45298767089844
2017-12-05,148.44760131835938
2017-12-06,146.11761474609375
2017-12-07,146.74000549316406
2017-12-08,147.3145294189453
2017-12-11,146.16549682617188
2017-12-12,143.45249938964844
2017-12-13,145.79843139648438
2017-12-14,145.65481567382812
2017-12-15,146.4687042236328
2017-12-18,149.16574096679688
2017-12-19,150.10728454589844
2017-12-20,148.55929565429688
2017-12-21,149.0220947265625
2017-12-22,149.58065795898438
2017-12-26,149.4051055908203
2017-12-27,149.4689483642578
2017-12-28,147.45814514160156
2017-12-29,146.58042907714844
2018-01-01,151.84677124023438
2018-01-02,148.41567993164062
2018-01-03,147.69752502441406
2018-01-04,144.85690307617188
2018-01-05,146.692138671875
2018-01-08,146.27720642089844
2018-01-09,148.0486297607422
2018-01-10,147.15493774414062
2018-01-11,155.4375
2018-01-12,157.03335571289062
2018-01-15,171.85897827148438
2018-01-16,167.90121459960938
2018-01-17,167.91717529296875
2018-01-18,163.46469116210938
2018-01-19,169.05023193359375
2018-01-22,165.60316467285156
2018-01-23,166.9915771484375
2018-01-24,164.5020294189453
2018-01-25,163.08169555664062
2018-01-29,159.23562622070312
2018-01-30,156.6503448486328
2018-01-31,160.04954528808594
2018-02-01,159.0441436767578
2018-02-02,156.73011779785156
2018-02-05,151.782958984375
2018-02-06,148.7667694091797
2018-02-07,147.7932891845703
2018-02-08,149.45298767089844
2018-02-09,147.10707092285156
2018-02-12,149.7083282470703
2018-02-14,150.50625610351562
2018-02-15,147.72946166992188
2018-02-16,145.38351440429688
2018-02-19,145.17605590820312
2018-02-20,145.7665252685547
2018-02-21,143.7397918701172
2018-02-22,143.69192504882812
2018-02-23,144.68133544921875
2018-02-26,145.4952392578125
2018-02-27,146.4687042236328
2018-02-28,144.0270538330078
2018-03-01,144.88880920410156
2018-03-05,143.77169799804688
2018-03-06,143.69192504882812
2018-03-07,142.36734008789062
2018-03-08,141.69705200195312
2018-03-09,139.0000457763672
2018-03-12,142.31947326660156
2018-03-13,142.04815673828125
2018-03-14,139.79798889160156
2018-03-15,142.23965454101562
2018-03-16,139.97354125976562
2018-03-19,138.96812438964844
2018-03-20,137.7233428955078
2018-03-21,137.4041748046875
2018-03-22,135.7764129638672
2018-03-23,132.2176055908203
2018-03-26,132.91978454589844
2018-03-27,137.35629272460938
2018-03-28,140.7395477294922
2018-04-02,146.53256225585938
2018-04-03,143.66000366210938
2018-04-04,143.61212158203125
2018-04-05,144.63345336914062
2018-04-06,143.45249938964844
2018-04-09,144.60153198242188
2018-04-10,143.14930725097656
2018-04-11,143.62808227539062
2018-04-12,143.53231811523438
2018-04-13,143.37271118164062
2018-04-16,143.0695343017578
2018-04-17,142.0641326904297
2018-04-18,141.18638610839844
2018-04-19,143.2290802001953
2018-04-20,143.6759490966797
2018-04-23,143.24505615234375
2018-04-24,142.63861083984375
2018-04-25,142.1120147705078
2018-04-26,142.51095581054688
2018-04-27,148.27206420898438
2018-04-30,148.62313842773438
2018-05-02,148.5752716064453
2018-05-03,149.16574096679688
2018-05-04,150.7775421142578
2018-05-07,148.92633056640625
2018-05-08,148.54335021972656
2018-05-09,149.2295684814453
2018-05-10,149.14976501464844
2018-05-11,165.58718872070312
2018-05-14,164.83712768554688
2018-05-15,167.05538940429688
2018-05-16,166.8638916015625
2018-05-17,166.25747680664062
2018-05-18,167.98098754882812
2018-05-21,167.48629760742188
2018-05-22,167.88523864746094
2018-05-23,166.70428466796875
2018-05-24,169.2576904296875
2018-05-25,169.13003540039062
2018-05-28,170.0875701904297
2018-05-29,169.33750915527344
2018-05-30,168.31614685058594
2018-05-31,173.98146057128906
2018-06-01,172.80052185058594
2018-06-04,171.1727294921875
2018-06-05,168.17250061035156
2018-06-06,164.91693115234375
2018-06-07,172.1143035888672
2018-06-08,170.70994567871094
2018-06-11,170.3907470703125
2018-06-12,174.92303466796875
2018-06-13,174.98687744140625
2018-06-14,173.6144256591797
2018-06-15,181.83314514160156
2018-06-18,182.375732421875
2018-06-19,205.1008758544922
2018-06-20,202.67518615722656
2018-06-21,202.786865234375
2018-06-22,193.9138641357422
2018-06-25,190.80191040039062
2018-06-26,181.92889404296875
2018-06-27,184.59397888183594
2018-06-28,178.54563903808594
2018-06-29,178.37010192871094
2018-07-02,175.9443817138672
2018-07-03,182.39169311523438
2018-07-04,180.07766723632812
2018-07-05,178.97653198242188
2018-07-06,180.5564422607422
2018-07-09,181.5299072265625
2018-07-10,182.10443115234375
2018-07-11,189.09432983398438
2018-07-12,190.16355895996094
2018-07-13,193.2755126953125
2018-07-16,185.53553771972656
2018-07-17,183.7960662841797
2018-07-18,178.49777221679688
2018-07-19,175.60064697265625
2018-07-20,174.2145233154297
2018-07-23,179.74288940429688
2018-07-24,187.89833068847656
2018-07-25,185.12611389160156
2018-07-26,186.36717224121094
2018-07-27,182.5956573486328
2018-07-30,183.61106872558594
2018-07-31,174.82701110839844
2018-08-01,173.39254760742188
2018-08-02,174.3112335205078
2018-08-03,174.82701110839844
2018-08-06,161.7395782470703
2018-08-07,161.1915740966797
2018-08-08,159.0157012939453
2018-08-09,159.2574462890625
2018-08-10,157.9680633544922
2018-08-13,157.9680633544922
2018-08-14,158.53216552734375
2018-08-16,158.4193572998047
2018-08-17,156.80758666992188
2018-08-20,153.0360870361328
2018-08-21,153.64854431152344
2018-08-23,152.34304809570312
2018-08-24,152.18186950683594
2018-08-27,152.90713500976562
2018-08-28,150.90858459472656
2018-08-29,150.18328857421875
2018-08-30,149.8286895751953
2018-08-31,147.9590606689453
2018-09-03,145.3802490234375
2018-09-04,145.44471740722656
2018-09-05,144.99343872070312
2018-09-06,148.7488250732422
2018-09-07,149.34518432617188
2018-09-10,146.37954711914062
2018-09-11,143.86520385742188
2018-09-12,143.5267333984375
2018-09-14,147.3304901123047
2018-09-17,151.3759765625
2018-09-18,152.24632263183594
2018-09-19,149.490234375
2018-09-21,150.457275390625
2018-09-24,145.84765625
2018-09-25,148.55540466308594
2018-09-26,147.13706970214844
2018-09-27,145.0417938232422
2018-09-28,140.86734008789062
2018-10-01,141.97946166992188
2018-10-03,142.68862915039062
2018-10-04,136.93467712402344
2018-10-05,134.95220947265625
2018-10-08,130.9228057861328
2018-10-09,130.69717407226562
2018-10-10,136.8379669189453
2018-10-11,131.7770538330078
2018-10-12,132.98585510253906
2018-10-15,131.92210388183594
2018-10-16,131.7609100341797
2018-10-17,134.06573486328125
2018-10-19,138.19183349609375
2018-10-22,138.06289672851562
2018-10-23,135.51629638671875
2018-10-24,135.38739013671875
2018-10-25,133.4049072265625
2018-10-26,129.5366973876953
2018-10-29,131.3418731689453
2018-10-30,130.63267517089844
2018-10-31,131.5191650390625
2018-11-01,131.13235473632812
2018-11-02,130.00411987304688
2018-11-05,130.63267517089844
2018-11-06,130.165283203125
2018-11-07,134.58151245117188
2018-11-09,133.4049072265625
2018-11-12,131.00341796875
2018-11-13,131.82540893554688
2018-11-14,132.002685546875
2018-11-15,131.82540893554688
2018-11-16,130.69717407226562
2018-11-19,131.7931671142578
2018-11-20,130.27810668945312
2018-11-21,127.44143676757812
2018-11-22,127.02236938476562
2018-11-26,126.03919219970703
2018-11-27,127.18354797363281
2018-11-28,127.15130615234375
2018-11-29,127.29637908935547
2018-11-30,127.29637908935547
2018-12-03,127.29637908935547
2018-12-04,125.86190795898438
2018-12-05,125.03992462158203
2018-12-06,120.81712341308594
2018-12-07,123.7505111694336
2018-12-10,122.31604766845703
2018-12-11,123.00909423828125
2018-12-12,124.79814910888672
2018-12-13,126.23261260986328
2018-12-14,124.76591491699219
2018-12-17,125.24943542480469
2018-12-18,125.76520538330078
2018-12-19,126.361572265625
2018-12-20,127.08684539794922
2018-12-21,125.86190795898438
2018-12-24,122.59004211425781
2018-12-26,121.52628326416016
2018-12-27,127.19967651367188
2018-12-28,126.16815185546875
2018-12-31,125.76520538330078
2019-01-01,130.77777099609375
2019-01-02,128.7630615234375
2019-01-03,127.05460357666016
2019-01-04,127.16743469238281
2019-01-07,126.86119842529297
2019-01-08,126.63555908203125
2019-01-09,125.9263687133789
2019-01-10,125.4106216430664
2019-01-11,122.70286560058594
2019-01-14,124.73368835449219
2019-01-15,126.13589477539062
2019-01-16,123.92780303955078
2019-01-17,126.65164947509766
2019-01-18,126.63555908203125
2019-01-21,129.66563415527344
2019-01-22,132.6957244873047
2019-01-23,132.4378662109375
2019-01-24,133.5660858154297
2019-01-25,132.38951110839844
2019-01-28,131.18069458007812
2019-01-29,127.68321228027344
2019-01-30,126.29708099365234
2019-01-31,124.97544860839844
2019-02-01,123.23475646972656
2019-02-04,120.88158416748047
2019-02-05,119.93064880371094
2019-02-06,119.25371551513672
2019-02-07,119.60829162597656
2019-02-08,122.92852020263672
2019-02-11,119.6244125366211
2019-02-12,119.28594207763672
2019-02-14,120.25300598144531
2019-02-15,121.33287811279297
2019-02-18,120.39806365966797
2019-02-19,120.70429992675781
2019-02-20,120.1079330444336
2019-02-21,120.47864532470703
2019-02-22,120.17241668701172
2019-02-25,122.1709976196289
2019-02-26,119.80170440673828
2019-02-27,118.6734848022461
2019-02-28,119.78559875488281
2019-03-01,119.55994415283203
2019-03-05,120.80098724365234
2019-03-06,121.80028533935547
2019-03-07,120.41417694091797
2019-03-08,120.43028259277344
2019-03-11,120.5592269897461
2019-03-12,123.26697540283203
2019-03-13,122.86404418945312
2019-03-14,116.57820129394531
2019-03-15,116.83607482910156
2019-03-18,117.17454528808594
2019-03-19,118.43172454833984
2019-03-20,117.5774917602539
2019-03-22,116.72325897216797
2019-03-25,114.45068359375
2019-03-26,115.4338607788086
2019-03-27,116.23973083496094
2019-03-28,116.59431457519531
2019-04-01,118.01265716552734
2019-04-02,118.5928955078125
2019-04-03,120.34970092773438
2019-04-04,120.67205810546875
2019-04-05,121.81641387939453
2019-04-08,120.5592269897461
2019-04-09,119.70500946044922
2019-04-10,119.83395385742188
2019-04-11,119.36653900146484
2019-04-12,118.09325408935547
2019-04-15,117.89984130859375
2019-04-16,118.06101989746094
2019-04-18,117.271240234375
2019-04-22,116.20748901367188
2019-04-23,119.67276763916016
2019-04-24,122.73509979248047
2019-04-25,122.50946807861328
2019-04-26,122.92852020263672
2019-04-30,122.49333953857422
2019-05-02,123.79885864257812
2019-05-03,122.29993438720703
2019-05-06,122.52556610107422
2019-05-07,122.91239166259766
2019-05-08,123.2025146484375
2019-05-09,121.04275512695312
2019-05-10,119.39877319335938
2019-05-13,116.94890594482422
2019-05-14,118.46395874023438
2019-05-15,118.1899642944336
2019-05-16,117.01337432861328
2019-05-17,115.83679962158203
2019-05-20,121.80028533935547
2019-05-21,122.1709976196289
2019-05-22,122.38052368164062
2019-05-23,123.41204833984375
2019-05-24,126.99014282226562
2019-05-27,130.85833740234375
2019-05-28,133.6144561767578
2019-05-29,134.06573486328125
2019-05-30,135.32290649414062
2019-05-31,135.4034881591797
2019-06-03,134.51702880859375
2019-06-04,137.1280975341797
2019-06-06,136.67677307128906
2019-06-07,137.41818237304688
2019-06-10,137.6599578857422
2019-06-11,136.09654235839844
2019-06-12,135.8870086669922
