Date,ISS.CO
2016-06-13,217.40585327148438
2016-06-14,213.81378173828125
2016-06-15,214.15586853027344
2016-06-16,211.76119995117188
2016-06-17,210.6493377685547
2016-06-20,215.01112365722656
2016-06-21,218.09007263183594
2016-06-22,218.09007263183594
2016-06-23,222.1952667236328
2016-06-24,210.99143981933594
2016-06-27,202.8665313720703
2016-06-28,207.2283172607422
2016-06-29,212.7019805908203
2016-06-30,214.840087890625
2016-07-01,219.54400634765625
2016-07-04,214.49798583984375
2016-07-05,210.22171020507812
2016-07-06,207.2283172607422
2016-07-07,208.68226623535156
2016-07-08,210.22171020507812
2016-07-11,212.7874755859375
2016-07-12,213.81378173828125
2016-07-13,215.69534301757812
2016-07-14,215.86639404296875
2016-07-15,215.69534301757812
2016-07-18,216.29400634765625
2016-07-19,215.52430725097656
2016-07-20,218.00453186035156
2016-07-21,217.0637664794922
2016-07-22,218.77427673339844
2016-07-25,218.94532775878906
2016-07-26,221.34002685546875
2016-07-27,219.80056762695312
2016-07-28,219.8861083984375
2016-07-29,219.45849609375
2016-08-01,220.31373596191406
2016-08-02,217.7479705810547
2016-08-03,216.1229705810547
2016-08-04,217.57688903808594
2016-08-05,219.37295532226562
2016-08-08,219.45849609375
2016-08-09,222.45187377929688
2016-08-10,223.050537109375
2016-08-11,224.93211364746094
2016-08-12,224.93211364746094
2016-08-15,224.33340454101562
2016-08-16,222.2808074951172
2016-08-17,224.41896057128906
2016-08-18,226.98472595214844
2016-08-19,228.52418518066406
2016-08-22,228.35311889648438
2016-08-23,229.20838928222656
2016-08-24,230.32020568847656
2016-08-25,230.14915466308594
2016-08-26,230.66232299804688
2016-08-29,230.4912567138672
2016-08-30,230.4912567138672
2016-08-31,231.08993530273438
2016-09-01,229.892578125
2016-09-02,232.80044555664062
2016-09-05,234.85305786132812
2016-09-06,233.48464965820312
2016-09-07,235.87936401367188
2016-09-08,235.0241241455078
2016-09-09,230.06362915039062
2016-09-12,229.72154235839844
2016-09-13,229.3794403076172
2016-09-14,229.892578125
2016-09-15,231.85968017578125
2016-09-16,232.62940979003906
2016-09-19,233.48464965820312
2016-09-20,232.97149658203125
2016-09-21,233.31358337402344
2016-09-22,234.76751708984375
2016-09-23,234.25436401367188
2016-09-26,232.37281799316406
2016-09-27,232.88597106933594
2016-09-28,234.85305786132812
2016-09-29,233.57017517089844
2016-09-30,235.2806854248047
2016-10-03,236.734619140625
2016-10-04,237.16224670410156
2016-10-05,235.2806854248047
2016-10-06,233.9122772216797
2016-10-07,229.55047607421875
2016-10-10,229.892578125
2016-10-11,228.09657287597656
2016-10-12,227.58340454101562
2016-10-13,228.09657287597656
2016-10-14,229.55047607421875
2016-10-17,230.14915466308594
2016-10-18,229.20838928222656
2016-10-19,231.34654235839844
2016-10-20,231.00440979003906
2016-10-21,230.9188995361328
2016-10-24,232.80044555664062
2016-10-25,230.32020568847656
2016-10-26,227.4978790283203
2016-10-27,226.72811889648438
2016-10-28,225.4452667236328
2016-10-31,227.83998107910156
2016-11-01,226.98472595214844
2016-11-02,216.0374755859375
2016-11-03,210.47830200195312
2016-11-04,211.24803161621094
2016-11-07,213.47171020507812
2016-11-08,211.59010314941406
2016-11-09,206.71517944335938
2016-11-10,204.66258239746094
2016-11-11,201.8402099609375
2016-11-14,197.3928985595703
2016-11-15,198.419189453125
2016-11-16,200.98495483398438
2016-11-17,203.63624572753906
2016-11-18,206.0309600830078
2016-11-21,209.0243377685547
2016-11-22,208.5967254638672
2016-11-23,207.3993682861328
2016-11-24,208.25462341308594
2016-11-25,208.42567443847656
2016-11-28,205.94544982910156
2016-11-29,207.74148559570312
2016-11-30,205.26123046875
2016-12-01,202.26785278320312
2016-12-02,200.55731201171875
2016-12-05,201.2415313720703
2016-12-06,201.2415313720703
2016-12-07,201.15602111816406
2016-12-08,203.8072967529297
2016-12-09,206.88621520996094
2016-12-12,204.40597534179688
2016-12-13,205.85992431640625
2016-12-14,203.3796844482422
2016-12-15,205.00466918945312
2016-12-16,206.5441131591797
2016-12-19,203.9783477783203
2016-12-20,202.78099060058594
2016-12-21,203.12307739257812
2016-12-22,202.6099395751953
2016-12-23,202.09681701660156
2016-12-27,204.40597534179688
2016-12-28,203.8072967529297
2016-12-29,203.4652099609375
2016-12-30,203.89280700683594
2017-01-02,207.91253662109375
2017-01-03,209.53750610351562
2017-01-04,209.623046875
2017-01-05,209.36647033691406
2017-01-06,204.74806213378906
2017-01-09,204.2349395751953
2017-01-10,202.1822967529297
2017-01-11,202.52442932128906
2017-01-12,203.5507354736328
2017-01-13,208.9388427734375
2017-01-16,209.10987854003906
2017-01-17,206.71517944335938
2017-01-18,206.8007049560547
2017-01-19,206.97174072265625
2017-01-20,205.77439880371094
2017-01-23,205.4322967529297
2017-01-24,204.83360290527344
2017-01-25,205.1757049560547
2017-01-26,205.26123046875
2017-01-27,210.56381225585938
2017-01-30,206.629638671875
2017-01-31,209.28094482421875
2017-02-01,213.04408264160156
2017-02-02,212.27432250976562
2017-02-03,213.30062866210938
2017-02-06,211.1624755859375
2017-02-07,216.9782257080078
2017-02-08,216.55059814453125
2017-02-09,218.17559814453125
2017-02-10,216.3795623779297
2017-02-13,217.91900634765625
2017-02-14,217.0637664794922
2017-02-15,217.83349609375
2017-02-16,216.465087890625
2017-02-17,216.3795623779297
2017-02-20,216.3795623779297
2017-02-21,217.14927673339844
2017-02-22,219.20187377929688
2017-02-23,224.16236877441406
2017-02-24,227.15579223632812
2017-02-27,230.66232299804688
2017-02-28,233.82675170898438
2017-03-01,236.9912109375
2017-03-02,235.87936401367188
2017-03-03,235.2806854248047
2017-03-06,234.51095581054688
2017-03-07,234.51095581054688
2017-03-08,234.42544555664062
2017-03-09,234.76751708984375
2017-03-10,235.10963439941406
2017-03-13,235.0241241455078
2017-03-14,234.25436401367188
2017-03-15,234.33990478515625
2017-03-16,236.6490936279297
2017-03-17,238.0175018310547
2017-03-20,235.79385375976562
2017-03-21,233.05703735351562
2017-03-22,229.97811889648438
2017-03-23,232.5438690185547
2017-03-24,230.8333740234375
2017-03-27,228.9518280029297
2017-03-28,229.80706787109375
2017-03-29,230.32020568847656
2017-03-30,229.1228485107422
2017-03-31,232.204833984375
2017-04-03,230.9720458984375
2017-04-04,233.3495635986328
2017-04-05,242.77163696289062
2017-04-06,243.38800048828125
2017-04-07,242.59552001953125
2017-04-10,243.03573608398438
2017-04-11,242.68356323242188
2017-04-12,245.23716735839844
2017-04-18,244.00439453125
2017-04-19,246.55804443359375
2017-04-20,247.7908172607422
2017-04-21,247.08639526367188
2017-04-24,249.63998413085938
2017-04-25,248.3191375732422
2017-04-26,251.0489044189453
2017-04-27,250.0802764892578
2017-04-28,249.3758544921875
2017-05-01,248.3191375732422
2017-05-02,249.63998413085938
2017-05-03,251.57725524902344
2017-05-04,251.66529846191406
2017-05-05,249.81610107421875
2017-05-08,252.10556030273438
2017-05-09,251.84141540527344
2017-05-10,250.344482421875
2017-05-11,249.3758544921875
2017-05-15,247.96693420410156
2017-05-16,247.35052490234375
2017-05-17,244.26853942871094
2017-05-18,242.15518188476562
2017-05-19,243.47605895996094
2017-05-22,245.06106567382812
2017-05-23,246.0297088623047
2017-05-24,245.41331481933594
2017-05-29,242.50743103027344
2017-05-30,241.01046752929688
2017-05-31,241.71493530273438
2017-06-01,239.51353454589844
2017-06-02,241.71493530273438
2017-06-06,241.8910369873047
2017-06-07,241.45077514648438
2017-06-08,238.36878967285156
2017-06-09,240.48214721679688
2017-06-12,236.43154907226562
2017-06-13,237.40016174316406
2017-06-14,238.98516845703125
2017-06-15,236.43154907226562
2017-06-16,237.75238037109375
2017-06-19,240.1299285888672
2017-06-20,240.21795654296875
2017-06-21,239.33738708496094
2017-06-22,237.8404541015625
2017-06-23,237.31211853027344
2017-06-26,235.63902282714844
2017-06-27,230.00343322753906
2017-06-28,227.4497833251953
2017-06-29,224.72003173828125
2017-06-30,225.1603240966797
2017-07-03,226.74533081054688
2017-07-04,225.51254272460938
2017-07-05,224.54393005371094
2017-07-06,222.60667419433594
2017-07-07,221.90223693847656
2017-07-10,225.6886444091797
2017-07-11,224.54393005371094
2017-07-12,226.6572723388672
2017-07-13,227.4497833251953
2017-07-14,226.3050537109375
2017-07-17,226.04090881347656
2017-07-18,229.12286376953125
2017-07-19,231.32427978515625
2017-07-20,230.70787048339844
2017-07-21,226.74533081054688
2017-07-24,223.57528686523438
2017-07-25,224.1036376953125
2017-07-26,225.07228088378906
2017-07-27,227.4497833251953
2017-07-28,225.9528350830078
2017-07-31,226.92144775390625
2017-08-01,228.4184112548828
2017-08-02,226.56919860839844
2017-08-03,226.56919860839844
2017-08-04,227.537841796875
2017-08-07,227.3617401123047
2017-08-08,229.29896545410156
2017-08-09,226.3050537109375
2017-08-10,227.6259002685547
2017-08-11,227.6259002685547
2017-08-14,229.03480529785156
2017-08-15,228.5064697265625
2017-08-16,229.65118408203125
2017-08-17,209.57432556152344
2017-08-18,216.6188507080078
2017-08-21,218.5560760498047
2017-08-22,220.93359375
2017-08-23,215.73826599121094
2017-08-24,217.0591278076172
2017-08-25,214.32937622070312
2017-08-28,214.41744995117188
2017-08-29,211.86380004882812
2017-08-30,212.3040771484375
2017-08-31,214.06521606445312
2017-09-01,217.41134643554688
2017-09-04,213.8890838623047
2017-09-05,213.3607635498047
2017-09-06,213.09658813476562
2017-09-07,214.94578552246094
2017-09-08,213.97715759277344
2017-09-11,217.8516082763672
2017-09-12,219.5247039794922
2017-09-13,215.91439819335938
2017-09-14,217.67552185058594
2017-09-15,213.09658813476562
2017-09-18,217.2352294921875
2017-09-19,219.08441162109375
2017-09-20,218.37997436523438
2017-09-21,220.14109802246094
2017-09-22,221.5500030517578
2017-09-25,221.90223693847656
2017-09-26,219.96498107910156
2017-09-27,219.5247039794922
2017-09-28,221.99029541015625
2017-09-29,222.9589080810547
2017-10-02,221.99029541015625
2017-10-03,223.0469512939453
2017-10-04,224.0155792236328
2017-10-05,225.60061645507812
2017-10-06,225.6886444091797
2017-10-09,225.2483673095703
2017-10-10,226.8333740234375
2017-10-11,226.92144775390625
2017-10-12,226.74533081054688
2017-10-13,226.6572723388672
2017-10-16,226.74533081054688
2017-10-17,227.89004516601562
2017-10-18,239.77769470214844
2017-10-19,236.871826171875
2017-10-20,239.42547607421875
2017-10-23,238.80908203125
2017-10-24,235.19876098632812
2017-10-25,235.63902282714844
2017-10-26,235.63902282714844
2017-10-27,236.78375244140625
2017-10-30,237.31211853027344
2017-10-31,238.1046142578125
2017-11-01,241.27464294433594
2017-11-02,239.77769470214844
2017-11-03,241.09852600097656
2017-11-06,239.95379638671875
2017-11-07,235.37486267089844
2017-11-08,222.9589080810547
2017-11-09,216.53077697753906
2017-11-10,218.99635314941406
2017-11-13,214.8577117919922
2017-11-14,212.2160186767578
2017-11-15,214.06521606445312
2017-11-16,215.29798889160156
2017-11-17,213.1846466064453
2017-11-20,211.51156616210938
2017-11-21,210.54295349121094
2017-11-22,208.34153747558594
2017-11-23,207.63710021972656
2017-11-24,206.0520477294922
2017-11-27,204.90731811523438
2017-11-28,205.43568420410156
2017-11-29,205.25958251953125
2017-11-30,208.1654052734375
2017-12-01,204.467041015625
2017-12-04,204.11483764648438
2017-12-05,207.19679260253906
2017-12-06,204.11483764648438
2017-12-07,204.55511474609375
2017-12-08,205.1715087890625
2017-12-11,204.73121643066406
2017-12-12,203.0581512451172
2017-12-13,206.31625366210938
2017-12-14,204.73121643066406
2017-12-15,204.8192901611328
2017-12-18,209.57432556152344
2017-12-19,209.48626708984375
2017-12-20,209.57432556152344
2017-12-21,209.31015014648438
2017-12-22,211.77574157714844
2017-12-27,212.65628051757812
2017-12-28,213.09658813476562
2017-12-29,211.59963989257812
2018-01-02,212.2160186767578
2018-01-03,213.09658813476562
2018-01-04,215.20993041992188
2018-01-05,215.1218719482422
2018-01-08,213.09658813476562
2018-01-09,215.29798889160156
2018-01-10,212.74435424804688
2018-01-11,209.6623992919922
2018-01-12,209.75042724609375
2018-01-15,210.7190704345703
2018-01-16,209.75042724609375
2018-01-17,210.45489501953125
2018-01-18,212.0399169921875
2018-01-19,214.41744995117188
2018-01-22,214.32937622070312
2018-01-23,214.8577117919922
2018-01-24,213.3607635498047
2018-01-25,209.83848571777344
2018-01-26,213.3607635498047
2018-01-29,213.8890838623047
2018-01-30,211.0712890625
2018-01-31,205.96400451660156
2018-02-01,204.99539184570312
2018-02-02,202.26564025878906
2018-02-05,198.9195098876953
2018-02-06,198.12698364257812
2018-02-07,204.29095458984375
2018-02-08,201.12091064453125
2018-02-09,199.0956268310547
2018-02-12,199.80006408691406
2018-02-13,196.54197692871094
2018-02-14,198.83145141601562
2018-02-15,200.59255981445312
2018-02-16,201.73731994628906
2018-02-19,196.54197692871094
2018-02-20,195.5733642578125
2018-02-21,196.36585998535156
2018-02-22,207.28485107421875
2018-02-23,200.94479370117188
2018-02-26,201.208984375
2018-02-27,199.007568359375
2018-02-28,195.7494659423828
2018-03-01,193.3719482421875
2018-03-02,191.08248901367188
2018-03-05,195.2211151123047
2018-03-06,196.80613708496094
2018-03-07,198.74337768554688
2018-03-08,198.74337768554688
2018-03-09,198.56727600097656
2018-03-12,199.0956268310547
2018-03-13,197.86282348632812
2018-03-14,196.63003540039062
2018-03-15,196.1897430419922
2018-03-16,198.0389404296875
2018-03-19,195.48529052734375
2018-03-20,194.60475158691406
2018-03-21,194.07638549804688
2018-03-22,190.90635681152344
2018-03-23,193.01971435546875
2018-03-26,192.93165588378906
2018-03-27,196.1897430419922
2018-03-28,196.8942108154297
2018-04-03,190.201904296875
2018-04-04,189.32135009765625
2018-04-05,191.52276611328125
2018-04-06,190.99441528320312
2018-04-09,191.08248901367188
2018-04-10,191.34664916992188
2018-04-11,189.76162719726562
2018-04-12,191.77066040039062
2018-04-13,192.40988159179688
2018-04-16,192.9578094482422
2018-04-17,192.9578094482422
2018-04-18,193.6883544921875
2018-04-19,196.3366241455078
2018-04-20,196.15399169921875
2018-04-23,197.15847778320312
2018-04-24,197.52377319335938
2018-04-25,197.7977294921875
2018-04-26,200.5373077392578
2018-04-30,197.24981689453125
2018-05-01,196.0626678466797
2018-05-02,199.5327911376953
2018-05-03,199.98939514160156
2018-05-04,200.35464477539062
2018-05-07,199.2588348388672
2018-05-08,200.902587890625
2018-05-09,201.72445678710938
2018-05-14,196.0626678466797
2018-05-15,193.04910278320312
2018-05-16,193.50570678710938
2018-05-17,194.87548828125
2018-05-18,195.88003540039062
2018-05-22,198.1630096435547
2018-05-23,197.0671844482422
2018-05-24,196.4279327392578
2018-05-25,198.07168579101562
2018-05-28,198.61959838867188
2018-05-29,197.7977294921875
2018-05-30,198.1630096435547
2018-05-31,198.71092224121094
2018-06-01,200.5373077392578
2018-06-04,200.62863159179688
2018-06-06,200.5373077392578
2018-06-07,203.3682098388672
2018-06-08,203.09423828125
2018-06-11,201.63314819335938
2018-06-12,202.45501708984375
2018-06-13,202.82029724121094
2018-06-14,203.09423828125
2018-06-15,206.92967224121094
2018-06-18,203.6421661376953
2018-06-19,203.55084228515625
2018-06-20,203.3682098388672
2018-06-21,202.18104553222656
2018-06-22,205.011962890625
2018-06-25,203.0029296875
2018-06-26,200.26333618164062
2018-06-27,200.44598388671875
2018-06-28,197.24981689453125
2018-06-29,200.26333618164062
2018-07-02,197.52377319335938
2018-07-03,199.2588348388672
2018-07-04,196.5192413330078
2018-07-05,197.98037719726562
2018-07-06,201.08523559570312
2018-07-09,203.2769012451172
2018-07-10,206.0164794921875
2018-07-11,204.55535888671875
2018-07-12,205.011962890625
2018-07-13,205.19459533691406
2018-07-16,203.6421661376953
2018-07-17,203.2769012451172
2018-07-18,203.6421661376953
2018-07-19,207.93417358398438
2018-07-20,208.93869018554688
2018-07-23,208.48208618164062
2018-07-24,207.20362854003906
2018-07-25,209.39527893066406
2018-07-26,212.3175048828125
2018-07-27,215.6050262451172
2018-07-30,216.9748077392578
2018-07-31,217.522705078125
2018-08-01,217.97930908203125
2018-08-02,214.96575927734375
2018-08-03,214.8744354248047
2018-08-06,216.15292358398438
2018-08-07,216.51820373535156
2018-08-08,217.61402893066406
2018-08-09,216.33555603027344
2018-08-10,211.8609161376953
2018-08-13,213.23069763183594
2018-08-14,208.8473663330078
2018-08-15,206.74703979492188
2018-08-16,198.71092224121094
2018-08-17,196.3366241455078
2018-08-20,203.7334747314453
2018-08-21,204.00741577148438
2018-08-22,204.4640350341797
2018-08-23,207.02099609375
2018-08-24,206.74703979492188
2018-08-27,209.03001403808594
2018-08-28,207.20362854003906
2018-08-29,206.6557159423828
2018-08-30,206.0164794921875
2018-08-31,204.7379913330078
2018-09-03,204.28140258789062
2018-09-04,202.45501708984375
2018-09-05,198.2543182373047
2018-09-06,199.1675262451172
2018-09-07,198.1630096435547
2018-09-10,199.1675262451172
2018-09-11,198.1630096435547
2018-09-12,197.7064208984375
2018-09-13,198.2543182373047
2018-09-14,197.98037719726562
2018-09-17,197.7977294921875
2018-09-18,200.35464477539062
2018-09-19,201.81578063964844
2018-09-20,204.37271118164062
2018-09-21,204.82931518554688
2018-09-24,203.82479858398438
2018-09-25,205.4685516357422
2018-09-26,206.19911193847656
2018-09-27,206.92967224121094
2018-09-28,206.3817596435547
2018-10-01,211.49563598632812
2018-10-02,210.9477081298828
2018-10-03,204.37271118164062
2018-10-04,199.35015869140625
2018-10-05,198.34564208984375
2018-10-08,191.49668884277344
2018-10-09,189.94424438476562
2018-10-10,192.77516174316406
2018-10-11,195.05813598632812
2018-10-12,196.4279327392578
2018-10-15,200.17202758789062
2018-10-16,204.92063903808594
2018-10-17,204.19007873535156
2018-10-18,204.0987548828125
2018-10-19,200.26333618164062
2018-10-22,200.35464477539062
2018-10-23,194.32760620117188
2018-10-24,193.5970458984375
2018-10-25,192.31857299804688
2018-10-26,191.40538024902344
2018-10-29,194.87548828125
2018-10-30,195.33209228515625
2018-10-31,197.7977294921875
2018-11-01,196.0626678466797
2018-11-02,197.24981689453125
2018-11-05,194.96682739257812
2018-11-06,194.7841796875
2018-11-07,196.3366241455078
2018-11-08,202.2723846435547
2018-11-09,204.82931518554688
2018-11-12,205.83383178710938
2018-11-13,210.9477081298828
2018-11-14,207.1123046875
2018-11-15,203.7334747314453
2018-11-16,205.4685516357422
2018-11-19,202.45501708984375
2018-11-20,205.4685516357422
2018-11-21,206.4730682373047
2018-11-22,205.4685516357422
2018-11-23,204.0987548828125
2018-11-26,209.12132263183594
2018-11-27,209.85186767578125
2018-11-28,206.0164794921875
2018-11-29,197.88905334472656
2018-11-30,195.14944458007812
2018-12-03,186.29148864746094
2018-12-04,185.9262237548828
2018-12-05,184.0084991455078
2018-12-06,176.01805114746094
2018-12-07,179.8534698486328
2018-12-10,169.4430694580078
2018-12-11,173.09584045410156
2018-12-12,170.8585205078125
2018-12-13,172.77622985839844
2018-12-14,174.19168090820312
2018-12-17,175.972412109375
2018-12-18,174.3743133544922
2018-12-19,174.46563720703125
2018-12-20,169.62571716308594
2018-12-21,168.4385528564453
2018-12-27,163.23333740234375
2018-12-28,166.2469024658203
2019-01-02,168.02761840820312
2019-01-03,168.02761840820312
2019-01-04,172.91319274902344
2019-01-07,170.3105926513672
2019-01-08,173.78073120117188
2019-01-09,173.68942260742188
2019-01-10,173.3241424560547
2019-01-11,173.0045166015625
2019-01-14,170.44757080078125
2019-01-15,169.85400390625
2019-01-16,169.89967346191406
2019-01-17,172.2283172607422
2019-01-18,177.70748901367188
2019-01-21,174.4199676513672
2019-01-22,177.25088500976562
2019-01-23,175.972412109375
2019-01-24,174.28298950195312
2019-01-25,175.33316040039062
2019-01-28,173.27847290039062
2019-01-29,173.50677490234375
2019-01-30,172.77622985839844
2019-01-31,168.25592041015625
2019-02-01,172.13699340820312
2019-02-04,171.77171325683594
2019-02-05,176.79428100585938
2019-02-06,173.09584045410156
2019-02-07,173.0501708984375
2019-02-08,171.63473510742188
2019-02-11,172.73056030273438
2019-02-12,173.73507690429688
2019-02-13,173.96337890625
2019-02-14,173.5980987548828
2019-02-15,176.79428100585938
2019-02-18,182.04515075683594
2019-02-19,181.9081573486328
2019-02-20,185.8348846435547
2019-02-21,181.81686401367188
2019-02-22,194.0536346435547
2019-02-25,190.67481994628906
2019-02-26,187.7526092529297
2019-02-27,187.20468139648438
2019-02-28,186.93072509765625
2019-03-01,187.84390258789062
2019-03-04,188.30050659179688
2019-03-05,187.20468139648438
2019-03-06,186.0175323486328
2019-03-07,184.92169189453125
2019-03-08,183.55191040039062
2019-03-11,183.55191040039062
2019-03-12,184.55642700195312
2019-03-13,183.46058654785156
2019-03-14,185.65225219726562
2019-03-15,190.4921875
2019-03-18,190.4921875
2019-03-19,192.22726440429688
2019-03-20,191.58802795410156
2019-03-21,191.1314239501953
2019-03-22,188.1178741455078
2019-03-25,184.465087890625
2019-03-26,184.8303680419922
2019-03-27,185.01303100585938
2019-03-28,184.55642700195312
2019-03-29,184.92169189453125
2019-04-01,188.391845703125
2019-04-02,191.77066040039062
2019-04-03,194.0536346435547
2019-04-04,192.22726440429688
2019-04-05,195.33209228515625
2019-04-08,194.51023864746094
2019-04-09,194.32760620117188
2019-04-10,195.69740295410156
2019-04-11,197.9707489013672
2019-04-12,197.9707489013672
2019-04-15,197.40237426757812
2019-04-16,199.0126953125
2019-04-17,199.0126953125
2019-04-23,198.72853088378906
2019-04-24,199.48629760742188
2019-04-25,196.73931884765625
2019-04-26,197.0234832763672
2019-04-29,199.48629760742188
2019-04-30,196.07626342773438
2019-05-01,196.92877197265625
2019-05-02,195.12904357910156
2019-05-03,197.0234832763672
2019-05-06,194.65542602539062
2019-05-07,197.87600708007812
2019-05-08,208.86386108398438
2019-05-09,203.2752227783203
2019-05-10,203.9382781982422
2019-05-13,198.44435119628906
2019-05-14,204.69606018066406
2019-05-15,202.8015899658203
2019-05-16,206.49578857421875
