Date,SUNDRMFAST.NS
2016-02-18,131.06573486328125
2016-02-19,131.43348693847656
2016-02-22,130.5600128173828
2016-02-23,129.36474609375
2016-02-24,129.18084716796875
2016-02-25,128.0775146484375
2016-02-26,126.14672088623047
2016-02-29,128.0775146484375
2016-03-01,129.59463500976562
2016-03-02,131.89320373535156
2016-03-03,133.59417724609375
2016-03-04,137.6856231689453
2016-03-08,136.0306854248047
2016-03-09,135.61692810058594
2016-03-10,133.41029357910156
2016-03-11,133.7780303955078
2016-03-14,134.42161560058594
2016-03-15,131.84722900390625
2016-03-16,131.98513793945312
2016-03-17,133.60887145996094
2016-03-18,133.46971130371094
2016-03-21,132.68106079101562
2016-03-22,133.93360900878906
2016-03-23,141.8202362060547
2016-03-28,152.25843811035156
2016-03-29,157.45433044433594
2016-03-30,163.94918823242188
2016-03-31,158.47500610351562
2016-04-01,158.38217163085938
2016-04-04,159.35641479492188
2016-04-05,155.08837890625
2016-04-06,153.7429962158203
2016-04-07,154.3924560546875
2016-04-08,154.90277099609375
2016-04-11,156.8512420654297
2016-04-12,157.0832061767578
2016-04-13,157.31520080566406
2016-04-18,156.06259155273438
2016-04-20,156.52647399902344
2016-04-21,156.15536499023438
2016-04-22,156.34095764160156
2016-04-25,156.0161895751953
2016-04-26,151.93370056152344
2016-04-27,155.27394104003906
2016-04-28,152.8151397705078
2016-04-29,151.5625762939453
2016-05-02,151.09864807128906
2016-05-03,149.75326538085938
2016-05-04,152.25843811035156
2016-05-05,150.5883026123047
2016-05-06,148.68626403808594
2016-05-09,150.91305541992188
2016-05-10,149.47491455078125
2016-05-11,150.03164672851562
2016-05-12,150.07801818847656
2016-05-13,151.09864807128906
2016-05-16,150.7738800048828
2016-05-17,150.21722412109375
2016-05-18,150.54190063476562
2016-05-19,149.19656372070312
2016-05-20,148.9182586669922
2016-05-23,150.72747802734375
2016-05-24,150.3099822998047
2016-05-25,150.95945739746094
2016-05-26,150.6811065673828
2016-05-27,151.00584411621094
2016-05-30,146.87696838378906
2016-05-31,146.92335510253906
2016-06-01,151.74813842773438
2016-06-02,154.5316162109375
2016-06-03,153.27906799316406
2016-06-06,155.7378387451172
2016-06-07,156.29458618164062
2016-06-08,157.63990783691406
2016-06-09,155.69143676757812
2016-06-10,155.36669921875
2016-06-13,158.8925018310547
2016-06-14,159.58834838867188
2016-06-15,172.90286254882812
2016-06-16,171.09353637695312
2016-06-17,170.397705078125
2016-06-20,172.16058349609375
2016-06-21,168.49560546875
2016-06-22,165.3874053955078
2016-06-23,164.6450653076172
2016-06-24,159.4491729736328
2016-06-27,161.49046325683594
2016-06-28,164.59869384765625
2016-06-29,171.23275756835938
2016-06-30,172.4853515625
2016-07-01,174.1554412841797
2016-07-04,183.8049774169922
2016-07-05,182.5059814453125
2016-07-07,179.67608642578125
2016-07-08,177.82040405273438
2016-07-11,181.9029083251953
2016-07-12,176.42864990234375
2016-07-13,175.73275756835938
2016-07-14,176.98536682128906
2016-07-15,175.31521606445312
2016-07-18,180.00083923339844
2016-07-19,176.19668579101562
2016-07-20,175.7791748046875
2016-07-21,171.74307250976562
2016-07-22,172.2533721923828
2016-07-25,181.8565216064453
2016-07-26,182.3668212890625
2016-07-27,182.7379608154297
2016-07-28,183.8049774169922
2016-07-29,183.0163116455078
2016-08-01,179.30494689941406
2016-08-02,176.19668579101562
2016-08-03,174.1090850830078
2016-08-04,174.0162811279297
2016-08-05,178.00601196289062
2016-08-08,178.00601196289062
2016-08-09,198.55760192871094
2016-08-10,211.22262573242188
2016-08-11,206.02671813964844
2016-08-12,217.48553466796875
2016-08-16,234.4650115966797
2016-08-17,259.47027587890625
2016-08-18,261.27960205078125
2016-08-19,260.9084777832031
2016-08-22,261.55792236328125
2016-08-23,257.1042785644531
2016-08-24,259.23834228515625
2016-08-25,260.0732727050781
2016-08-26,255.5733642578125
2016-08-29,258.2176818847656
2016-08-30,273.5734558105469
2016-08-31,270.5579528808594
2016-09-01,266.5218811035156
2016-09-02,261.97540283203125
2016-09-06,272.9239501953125
2016-09-07,273.5734558105469
2016-09-08,270.9291076660156
2016-09-09,271.57867431640625
2016-09-12,263.78466796875
2016-09-14,266.1971130371094
2016-09-15,290.50653076171875
2016-09-16,290.5993347167969
2016-09-19,283.4549865722656
2016-09-20,280.9496765136719
2016-09-21,286.4703369140625
2016-09-22,287.39825439453125
2016-09-23,282.9447021484375
2016-09-26,279.5116271972656
2016-09-27,286.6559753417969
2016-09-28,284.98583984375
2016-09-29,268.4239501953125
2016-09-30,270.6971435546875
2016-10-03,279.9291687011719
2016-10-04,278.0735168457031
2016-10-05,276.5425109863281
2016-10-06,273.4342956542969
2016-10-07,269.3981628417969
2016-10-10,270.4188537597656
2016-10-13,260.21258544921875
2016-10-14,266.84661865234375
2016-10-17,263.41357421875
2016-10-18,261.14044189453125
2016-10-19,277.2383728027344
2016-10-20,282.89825439453125
2016-10-21,303.0323486328125
2016-10-24,303.1251525878906
2016-10-25,304.4241638183594
2016-10-26,296.0736083984375
2016-10-27,297.41888427734375
2016-10-28,295.795166015625
2016-11-01,298.8570556640625
2016-11-02,312.4963684082031
2016-11-03,309.341552734375
2016-11-04,295.1456604003906
2016-11-07,301.03741455078125
2016-11-08,301.08380126953125
2016-11-09,298.34674072265625
2016-11-10,302.31103515625
2016-11-11,289.4854431152344
2016-11-15,270.59686279296875
2016-11-16,286.9202575683594
2016-11-17,278.8984680175781
2016-11-18,272.6023254394531
2016-11-21,262.43511962890625
2016-11-22,258.7039794921875
2016-11-23,260.569580078125
2016-11-24,261.6421813964844
2016-11-25,264.9535217285156
2016-11-28,273.5350036621094
2016-11-29,277.8724365234375
2016-11-30,277.1728820800781
2016-12-01,275.91363525390625
2016-12-02,272.0426025390625
2016-12-05,265.6064758300781
2016-12-06,270.9698486328125
2016-12-07,266.819091796875
2016-12-08,270.6434326171875
2016-12-09,273.30181884765625
2016-12-12,266.6325378417969
2016-12-13,264.9535217285156
2016-12-14,260.2430419921875
2016-12-15,260.2897033691406
2016-12-16,261.50225830078125
2016-12-19,257.81781005859375
2016-12-20,261.3623962402344
2016-12-21,257.957763671875
2016-12-22,256.55859375
2016-12-23,259.54351806640625
2016-12-26,248.3502197265625
2016-12-27,263.1346435546875
2016-12-28,267.89178466796875
2016-12-29,270.7366943359375
2016-12-30,270.9698486328125
2017-01-02,268.3115234375
2017-01-03,273.67498779296875
2017-01-04,270.8765869140625
2017-01-05,289.7652587890625
2017-01-06,283.6556701660156
2017-01-09,286.5005187988281
2017-01-10,283.1892395019531
2017-01-11,289.5787658691406
2017-01-12,289.25213623046875
2017-01-13,290.55810546875
2017-01-16,291.071044921875
2017-01-17,290.6513977050781
2017-01-18,294.1958312988281
2017-01-19,299.2795104980469
2017-01-20,288.83245849609375
2017-01-23,289.5320739746094
2017-01-24,294.2891540527344
2017-01-25,296.1547546386719
2017-01-27,294.1492919921875
2017-01-30,291.957275390625
2017-01-31,297.1808166503906
2017-02-01,302.4976501464844
2017-02-02,306.974853515625
2017-02-03,313.27105712890625
2017-02-06,322.7853698730469
2017-02-07,318.68115234375
2017-02-08,315.1832275390625
2017-02-09,316.9555358886719
2017-02-10,318.4013671875
2017-02-13,314.2505187988281
2017-02-14,313.13116455078125
2017-02-15,312.664794921875
2017-02-16,315.5563659667969
2017-02-17,312.61810302734375
2017-02-20,312.758056640625
2017-02-21,316.9555358886719
2017-02-22,313.45758056640625
2017-02-23,313.3643493652344
2017-02-27,313.08447265625
2017-02-28,313.13116455078125
2017-03-01,312.5248107910156
2017-03-02,331.1336669921875
2017-03-03,342.606689453125
2017-03-06,334.35174560546875
2017-03-07,330.90045166015625
2017-03-08,338.7823486328125
2017-03-09,336.21722412109375
2017-03-10,338.7823486328125
2017-03-14,341.6739501953125
2017-03-15,340.6479187011719
2017-03-16,346.57098388671875
2017-03-17,344.14581298828125
2017-03-20,350.44207763671875
2017-03-21,346.3843994140625
2017-03-22,347.5036926269531
2017-03-23,351.23480224609375
2017-03-24,354.1730651855469
2017-03-27,352.727294921875
2017-03-28,351.23480224609375
2017-03-29,363.64068603515625
2017-03-30,367.1852111816406
2017-03-31,360.049560546875
2017-04-03,375.3935852050781
2017-04-05,368.77093505859375
2017-04-06,369.8436279296875
2017-04-07,374.8339538574219
2017-04-10,373.20166015625
2017-04-11,377.4923400878906
2017-04-12,372.0822448730469
2017-04-13,375.90667724609375
2017-04-17,377.7255554199219
2017-04-18,378.14532470703125
2017-04-19,371.1961364746094
2017-04-20,371.6625671386719
2017-04-21,372.0822448730469
2017-04-24,372.175537109375
2017-04-25,376.0
2017-04-26,362.8012390136719
2017-04-27,357.2978820800781
2017-04-28,373.9011535644531
2017-05-02,388.3124084472656
2017-05-03,393.7225341796875
2017-05-04,388.4057312011719
2017-05-05,378.0986022949219
2017-05-08,377.865478515625
2017-05-09,364.7599792480469
2017-05-10,372.8751525878906
2017-05-11,369.8902282714844
2017-05-12,366.4390563964844
2017-05-15,361.63525390625
2017-05-16,363.3609313964844
2017-05-17,364.7599792480469
2017-05-18,365.0865173339844
2017-05-19,359.16339111328125
2017-05-22,361.0755920410156
2017-05-23,354.03314208984375
2017-05-24,351.3747863769531
2017-05-25,366.0658874511719
2017-05-26,371.24273681640625
2017-05-29,361.775146484375
2017-05-30,359.3499755859375
2017-05-31,358.27728271484375
2017-06-01,365.1330871582031
2017-06-02,384.114990234375
2017-06-05,385.7939758300781
2017-06-06,380.6171569824219
2017-06-07,377.53900146484375
2017-06-08,378.14532470703125
2017-06-09,378.33184814453125
2017-06-12,377.2124328613281
2017-06-13,382.85577392578125
2017-06-14,378.238525390625
2017-06-15,386.2137756347656
2017-06-16,383.8818054199219
2017-06-19,404.5893859863281
2017-06-20,415.3628234863281
2017-06-21,419.0939025878906
2017-06-22,427.8153076171875
2017-06-23,412.05145263671875
2017-06-27,392.3700866699219
2017-06-28,390.92425537109375
2017-06-29,394.09564208984375
2017-06-30,400.7650146484375
2017-07-03,396.10107421875
2017-07-04,395.1683349609375
2017-07-05,394.9352111816406
2017-07-06,394.9817810058594
2017-07-07,399.925537109375
2017-07-10,399.8321838378906
2017-07-11,393.39617919921875
2017-07-12,392.5099182128906
2017-07-13,393.6292724609375
2017-07-14,388.3591613769531
2017-07-17,384.7679443359375
2017-07-18,378.9847717285156
2017-07-19,379.17132568359375
2017-07-20,382.76251220703125
2017-07-21,397.73345947265625
2017-07-24,395.7746276855469
2017-07-25,384.1617126464844
2017-07-26,383.8818054199219
2017-07-27,380.6171569824219
2017-07-28,380.85028076171875
2017-07-31,386.6335144042969
2017-08-01,377.4923400878906
2017-08-02,376.6062316894531
2017-08-03,371.70916748046875
2017-08-04,373.5747375488281
2017-08-07,364.0604248046875
2017-08-08,365.31964111328125
2017-08-09,358.650390625
2017-08-10,351.0395202636719
2017-08-11,350.61663818359375
2017-08-14,363.2074890136719
2017-08-16,362.126953125
2017-08-17,366.7781066894531
2017-08-18,366.9189453125
2017-08-21,365.4626159667969
2017-08-22,362.9256591796875
2017-08-23,362.6437683105469
2017-08-24,368.8451232910156
2017-08-28,373.63720703125
2017-08-29,376.0332336425781
2017-08-30,379.0870666503906
2017-08-31,381.2950439453125
2017-09-01,379.74468994140625
2017-09-04,383.3152160644531
2017-09-05,401.4497375488281
2017-09-06,410.5640869140625
2017-09-07,409.8123779296875
2017-09-08,409.4834289550781
2017-09-11,408.3558654785156
2017-09-12,441.75909423828125
2017-09-13,430.201904296875
2017-09-14,437.2020568847656
2017-09-15,445.79949951171875
2017-09-18,441.71221923828125
2017-09-19,436.7322082519531
2017-09-20,419.20843505859375
2017-09-21,422.35614013671875
2017-09-22,407.3223571777344
2017-09-25,415.0740966796875
2017-09-26,425.0340576171875
2017-09-27,414.228515625
2017-09-28,410.423095703125
2017-09-29,413.2888488769531
2017-10-03,415.35595703125
2017-10-04,414.0876159667969
2017-10-05,409.20159912109375
2017-10-06,422.73199462890625
2017-10-09,426.302490234375
2017-10-10,426.396484375
2017-10-11,436.26239013671875
2017-10-12,470.51141357421875
2017-10-13,479.7195129394531
2017-10-16,485.1223449707031
2017-10-17,481.2699279785156
2017-10-18,480.1893615722656
2017-10-19,478.5450439453125
2017-10-23,486.29681396484375
2017-10-24,498.6526794433594
2017-10-25,481.92767333984375
2017-10-26,480.988037109375
2017-10-27,479.86053466796875
2017-10-30,483.2900390625
2017-10-31,485.59210205078125
2017-11-01,494.7533874511719
2017-11-02,483.4309997558594
2017-11-03,470.3703918457031
2017-11-06,466.04815673828125
2017-11-07,456.0882263183594
2017-11-08,444.7659606933594
2017-11-09,453.7392578125
2017-11-10,455.9942626953125
2017-11-13,451.560791015625
2017-11-14,449.9100036621094
2017-11-15,446.1367492675781
2017-11-16,447.1272277832031
2017-11-17,449.1553039550781
2017-11-20,467.0309753417969
2017-11-21,464.0124206542969
2017-11-22,467.45550537109375
2017-11-23,467.59698486328125
2017-11-24,469.7666015625
2017-11-27,474.4831237792969
2017-11-28,474.5774230957031
2017-11-29,470.80426025390625
2017-11-30,470.80426025390625
2017-12-01,460.8995361328125
2017-12-04,465.8990478515625
2017-12-05,466.08770751953125
2017-12-06,458.8714294433594
2017-12-07,458.35260009765625
2017-12-08,473.7284851074219
2017-12-11,478.1619873046875
2017-12-12,474.76605224609375
2017-12-13,474.011474609375
2017-12-14,468.5874938964844
2017-12-15,506.8856506347656
2017-12-18,529.5722045898438
2017-12-19,546.6461181640625
2017-12-20,558.4845581054688
2017-12-21,549.8062744140625
2017-12-22,549.523193359375
2017-12-26,553.0606689453125
2017-12-27,549.2401123046875
2017-12-28,540.986328125
2017-12-29,552.070068359375
2018-01-01,547.7308959960938
2018-01-02,542.1183471679688
2018-01-03,541.1277465820312
2018-01-04,536.9300537109375
2018-01-05,533.9585571289062
2018-01-08,544.9952392578125
2018-01-09,550.6080322265625
2018-01-10,543.7218627929688
2018-01-11,539.1467895507812
2018-01-12,537.9205322265625
2018-01-15,542.778564453125
2018-01-16,529.760986328125
2018-01-17,525.2330322265625
2018-01-18,511.7436828613281
2018-01-19,524.619873046875
2018-01-22,520.5165405273438
2018-01-23,519.7618408203125
2018-01-24,527.4498901367188
2018-01-25,517.1677856445312
2018-01-29,510.0457458496094
2018-01-30,502.7351379394531
2018-01-31,495.33013916015625
2018-02-01,502.4521789550781
2018-02-02,484.48211669921875
2018-02-05,476.5111999511719
2018-02-06,481.79376220703125
2018-02-07,485.47271728515625
2018-02-08,494.8114013671875
2018-02-09,499.6222839355469
2018-02-12,504.8575439453125
2018-02-14,501.8390808105469
2018-02-15,504.5746765136719
2018-02-16,514.4794311523438
2018-02-19,512.1681518554688
2018-02-20,502.9708557128906
2018-02-21,509.5269775390625
2018-02-22,509.4325256347656
2018-02-23,541.1277465820312
2018-02-26,530.46826171875
2018-02-27,525.4688110351562
2018-02-28,532.4021606445312
2018-03-01,523.2049560546875
2018-03-05,528.0156860351562
2018-03-06,522.1199951171875
2018-03-07,521.1296997070312
2018-03-08,535.892333984375
2018-03-09,541.5050048828125
2018-03-12,546.2215576171875
2018-03-13,576.3602905273438
2018-03-14,575.6527099609375
2018-03-15,578.812744140625
2018-03-16,562.069091796875
2018-03-19,530.515625
2018-03-20,530.3268432617188
2018-03-21,531.1757202148438
2018-03-22,543.6746826171875
2018-03-23,525.8934326171875
2018-03-26,527.8270874023438
2018-03-27,528.2987670898438
2018-03-28,520.0449829101562
2018-04-02,532.2135009765625
2018-04-03,533.6285400390625
2018-04-04,530.5626831054688
2018-04-05,547.3064575195312
2018-04-06,548.4383544921875
2018-04-09,559.7581787109375
2018-04-10,555.418701171875
2018-04-11,563.2011108398438
2018-04-12,560.182373046875
2018-04-13,559.4278564453125
2018-04-16,554.286865234375
2018-04-17,573.0586547851562
2018-04-18,571.3135375976562
2018-04-19,580.6522216796875
2018-04-20,563.6727905273438
2018-04-23,561.4559936523438
2018-04-24,564.4273681640625
2018-04-25,565.3236083984375
2018-04-26,557.72998046875
2018-04-27,552.7775268554688
2018-04-30,563.2483520507812
2018-05-02,556.8339233398438
2018-05-03,550.089111328125
2018-05-04,562.4464111328125
2018-05-07,561.07861328125
2018-05-08,563.861328125
2018-05-09,544.57080078125
2018-05-10,542.778564453125
2018-05-11,548.6268310546875
2018-05-14,562.3992919921875
2018-05-15,562.1163940429688
2018-05-16,561.1256713867188
2018-05-17,565.200439453125
2018-05-18,563.494873046875
2018-05-21,552.1236572265625
2018-05-22,551.6970825195312
2018-05-23,546.53271484375
2018-05-24,545.0164794921875
2018-05-25,545.9166870117188
2018-05-28,551.0338134765625
2018-05-29,546.011474609375
2018-05-30,557.0037841796875
2018-05-31,600.4515991210938
2018-06-01,589.0328369140625
2018-06-04,591.59130859375
2018-06-05,562.7841796875
2018-06-06,567.9959716796875
2018-06-07,581.072998046875
2018-06-08,587.5640869140625
2018-06-11,590.5016479492188
2018-06-12,597.182373046875
2018-06-13,605.805419921875
2018-06-14,593.7708740234375
2018-06-15,607.8901977539062
2018-06-18,607.0847778320312
2018-06-19,592.6337890625
2018-06-20,594.3394775390625
2018-06-21,593.4866943359375
2018-06-22,593.1549682617188
2018-06-25,594.9080200195312
2018-06-26,593.628662109375
2018-06-27,584.1527099609375
2018-06-28,582.494384765625
2018-06-29,592.5389404296875
2018-07-02,609.6907348632812
2018-07-03,616.5134887695312
2018-07-04,612.2967529296875
2018-07-05,602.1572875976562
2018-07-06,597.8930053710938
2018-07-09,606.8479614257812
2018-07-10,609.5011596679688
2018-07-11,616.9873046875
2018-07-12,618.5508422851562
2018-07-13,614.949951171875
2018-07-16,611.3964233398438
2018-07-17,615.5185546875
2018-07-18,608.1744995117188
2018-07-19,611.9176635742188
2018-07-20,613.0072631835938
2018-07-23,607.0374145507812
2018-07-24,607.3216552734375
2018-07-25,601.0201416015625
2018-07-26,597.5614013671875
2018-07-27,593.5814208984375
2018-07-30,587.7061157226562
2018-07-31,622.0095825195312
2018-08-01,626.7949829101562
2018-08-02,619.640625
2018-08-03,628.690185546875
2018-08-06,615.3763427734375
2018-08-07,609.5486450195312
2018-08-08,608.0323486328125
2018-08-09,600.4988403320312
2018-08-10,602.3468017578125
2018-08-13,601.3989868164062
2018-08-14,611.2542724609375
2018-08-16,612.0123291015625
2018-08-17,619.59326171875
2018-08-20,616.8451538085938
2018-08-21,628.1691284179688
2018-08-23,634.70751953125
2018-08-24,620.7777099609375
2018-08-27,617.4609985351562
2018-08-28,633.33349609375
2018-08-29,635.0391845703125
2018-08-30,634.9445190429688
2018-08-31,625.8473510742188
2018-09-03,624.662841796875
2018-09-04,618.361328125
2018-09-05,609.7380981445312
2018-09-06,610.1170654296875
2018-09-07,605.4265747070312
2018-09-10,590.3595581054688
2018-09-11,584.9580078125
2018-09-12,594.9080200195312
2018-09-14,595.42919921875
2018-09-17,599.55126953125
2018-09-18,581.7835693359375
2018-09-19,577.708984375
2018-09-21,591.0228881835938
2018-09-24,565.67431640625
2018-09-25,553.1659545898438
2018-09-26,560.4625854492188
2018-09-27,560.652099609375
2018-09-28,550.3704223632812
2018-10-01,543.216064453125
2018-10-03,536.4405517578125
2018-10-04,501.8529357910156
2018-10-05,487.8283386230469
2018-10-08,479.2998962402344
2018-10-09,487.875732421875
2018-10-10,521.7526245117188
2018-10-11,512.0872192382812
2018-10-12,508.9126281738281
2018-10-15,523.410888671875
2018-10-16,523.2216186523438
2018-10-17,512.4188232421875
2018-10-19,506.16461181640625
2018-10-22,497.1148681640625
2018-10-23,492.1874084472656
2018-10-24,501.9477844238281
2018-10-25,497.68341064453125
2018-10-26,490.7660217285156
2018-10-29,492.9927673339844
2018-10-30,503.2742614746094
2018-10-31,504.2694091796875
2018-11-01,505.21697998046875
2018-11-02,504.8380126953125
2018-11-05,497.6360778808594
2018-11-06,507.3965148925781
2018-11-07,518.009765625
2018-11-09,517.5341796875
2018-11-12,510.7814025878906
2018-11-13,507.5476989746094
2018-11-14,503.0776062011719
2018-11-15,505.597900390625
2018-11-16,499.93902587890625
2018-11-19,496.5151062011719
2018-11-20,500.1291809082031
2018-11-21,493.8996276855469
2018-11-22,492.18768310546875
2018-11-26,490.9037170410156
2018-11-27,489.33447265625
2018-11-28,482.8669738769531
2018-11-29,480.6319580078125
2018-11-30,483.7705383300781
2018-12-03,488.7637634277344
2018-12-04,495.5639953613281
2018-12-05,494.66046142578125
2018-12-06,494.5654296875
2018-12-07,499.9865417480469
2018-12-10,492.66326904296875
2018-12-11,489.95263671875
2018-12-12,505.8832702636719
2018-12-13,503.79095458984375
2018-12-14,506.69183349609375
2018-12-17,502.6021423339844
2018-12-18,500.98516845703125
2018-12-19,501.6034240722656
2018-12-20,501.6034240722656
2018-12-21,500.8901062011719
2018-12-24,499.55859375
2018-12-26,499.5109558105469
2018-12-27,500.5572814941406
2018-12-28,506.1687316894531
2018-12-31,508.7366027832031
2019-01-01,517.9620971679688
2019-01-02,507.7856140136719
2019-01-03,500.5572814941406
2019-01-04,504.0287780761719
2019-01-07,499.79638671875
2019-01-08,497.13336181640625
2019-01-09,496.8004150390625
2019-01-10,491.7596740722656
2019-01-11,487.90777587890625
2019-01-14,490.4281311035156
2019-01-15,502.6971435546875
2019-01-16,507.9281311035156
2019-01-17,508.78411865234375
2019-01-18,494.51788330078125
2019-01-21,496.0871276855469
2019-01-22,495.6114807128906
2019-01-23,496.70538330078125
2019-01-24,498.89288330078125
2019-01-25,494.6129455566406
2019-01-28,485.53009033203125
2019-01-29,479.01507568359375
2019-01-30,504.6944580078125
2019-01-31,502.07904052734375
2019-02-01,501.1278991699219
2019-02-04,496.6102294921875
2019-02-05,493.4241027832031
2019-02-06,498.9403381347656
2019-02-07,507.0721740722656
2019-02-08,507.50006103515625
2019-02-11,493.7093811035156
2019-02-12,487.6224365234375
2019-02-14,480.536865234375
2019-02-15,491.712158203125
2019-02-18,475.9716491699219
2019-02-19,475.5912170410156
2019-02-20,484.2936706542969
2019-02-21,485.1971740722656
2019-02-22,484.6264953613281
2019-02-25,485.6727294921875
2019-02-26,485.0545654296875
2019-02-27,486.8140563964844
2019-02-28,493.5667724609375
2019-03-01,497.60888671875
2019-03-05,503.1251220703125
2019-03-06,502.07904052734375
2019-03-07,493.9471740722656
2019-03-08,492.3303527832031
2019-03-11,499.1781005859375
2019-03-12,500.79498291015625
2019-03-13,497.9892883300781
2019-03-14,504.36151123046875
2019-03-15,520.57763671875
2019-03-18,542.1672973632812
2019-03-19,541.97705078125
2019-03-20,532.1334228515625
2019-03-22,523.24072265625
2019-03-25,525.2379760742188
2019-03-26,523.5260009765625
2019-03-27,524.1442260742188
2019-03-28,524.71484375
2019-04-01,547.0178833007812
2019-04-02,546.7801513671875
2019-04-03,552.8670043945312
2019-04-04,548.5396118164062
2019-04-05,551.82080078125
2019-04-08,547.5409545898438
2019-04-09,540.3125610351562
2019-04-10,546.6373291015625
2019-04-11,535.1292114257812
2019-04-12,528.0911865234375
2019-04-15,530.7542724609375
2019-04-16,530.3262939453125
2019-04-18,521.67138671875
2019-04-22,523.5260009765625
2019-04-23,524.9050903320312
2019-04-24,535.8900756835938
2019-04-25,528.8995971679688
2019-04-26,518.53271484375
2019-04-30,524.95263671875
2019-05-02,515.72705078125
2019-05-03,517.0109252929688
2019-05-06,516.1550903320312
2019-05-07,513.6822509765625
2019-05-08,510.5912780761719
2019-05-09,502.50689697265625
2019-05-10,499.9865417480469
2019-05-13,497.3236083984375
2019-05-14,486.4335632324219
2019-05-15,480.9172668457031
2019-05-16,495.4689025878906
2019-05-17,494.94586181640625
2019-05-20,508.4365539550781
2019-05-21,497.8161926269531
2019-05-22,497.864013671875
2019-05-23,492.7930603027344
2019-05-24,501.5954895019531
2019-05-27,513.6031494140625
2019-05-28,530.7774658203125
2019-05-29,517.5260620117188
2019-05-30,516.3300170898438
2019-05-31,520.5877075195312
2019-06-03,517.0955200195312
2019-06-04,518.626220703125
2019-06-06,519.9658203125
2019-06-07,509.6803283691406
2019-06-10,506.9533386230469
2019-06-11,518.24365234375
2019-06-12,509.6324462890625
2019-06-13,508.6757507324219
2019-06-14,503.70050048828125
2019-06-17,503.17425537109375
2019-06-18,510.54150390625
2019-06-19,513.2683715820312
2019-06-20,506.6664123535156
