Date,GALP.LS
2015-12-18,6.972341537475586
2015-12-21,6.74796724319458
2015-12-22,6.891968250274658
2015-12-23,7.350761890411377
2015-12-24,7.417740821838379
2015-12-28,7.273739337921143
2015-12-29,7.210111618041992
2015-12-30,7.226855278015137
2015-12-31,7.226855278015137
2016-01-04,6.952249526977539
2016-01-05,6.734570503234863
2016-01-06,6.583873271942139
2016-01-07,6.571149826049805
2016-01-08,6.473359107971191
2016-01-11,6.263052463531494
2016-01-12,6.28180456161499
2016-01-13,6.348112106323242
2016-01-14,6.664247512817383
2016-01-15,6.448577880859375
2016-01-18,6.352799892425537
2016-01-19,6.423128604888916
2016-01-20,6.09158992767334
2016-01-21,6.292521953582764
2016-01-22,6.605304718017578
2016-01-25,6.632096767425537
2016-01-26,6.778108596801758
2016-01-27,6.908713340759277
2016-01-28,7.216808795928955
2016-01-29,7.307229042053223
2016-02-01,7.17327356338501
2016-02-02,6.972341537475586
2016-02-03,7.102948188781738
2016-02-04,7.236903190612793
2016-02-05,7.334021091461182
2016-02-08,7.267043113708496
2016-02-09,7.032620906829834
2016-02-10,6.855132102966309
2016-02-11,6.430495738983154
2016-02-12,6.878574371337891
2016-02-15,6.979039669036865
2016-02-16,7.0359697341918945
2016-02-17,7.307229042053223
2016-02-18,7.0024824142456055
2016-02-19,6.932155609130859
2016-02-22,6.965644836425781
2016-02-23,6.697065353393555
2016-02-24,6.59592866897583
2016-02-25,6.644820690155029
2016-02-26,6.79819917678833
2016-02-29,6.771409511566162
2016-03-01,6.898666858673096
2016-03-02,6.965644836425781
2016-03-03,7.233552932739258
2016-03-04,7.394300937652588
2016-03-07,7.478021144866943
2016-03-08,7.2536468505859375
2016-03-09,7.2904839515686035
2016-03-10,7.106295585632324
2016-03-11,7.16322660446167
2016-03-14,7.203413009643555
2016-03-15,7.1531805992126465
2016-03-16,7.447880268096924
2016-03-17,7.735882759094238
2016-03-18,7.642114639282227
2016-03-21,7.534950256347656
2016-03-22,7.50816011428833
2016-03-23,7.400995254516602
2016-03-24,7.327320575714111
2016-03-29,7.334021091461182
2016-03-30,7.642114639282227
2016-03-31,7.400995254516602
2016-04-01,7.270390510559082
2016-04-04,7.287134647369385
2016-04-05,7.079505443572998
2016-04-06,7.1129937171936035
2016-04-07,6.965644836425781
2016-04-08,7.334021091461182
2016-04-11,7.467972755432129
2016-04-12,7.668907165527344
2016-04-13,7.729185104370117
2016-04-14,7.7492780685424805
2016-04-15,7.735882759094238
2016-04-18,7.732532501220703
2016-04-19,7.963606357574463
2016-04-20,7.997095108032227
2016-04-21,8.110956192016602
2016-04-22,8.090863227844238
2016-04-25,7.96695613861084
2016-04-26,8.03728199005127
2016-04-27,8.050677299499512
2016-04-28,8.174586296081543
2016-04-29,8.033931732177734
2016-05-02,8.070770263671875
2016-05-03,7.980351448059082
2016-05-04,7.916723728179932
2016-05-05,8.013838768005371
2016-05-06,8.070770263671875
2016-05-09,7.802860260009766
2016-05-10,7.869837284088135
2016-05-11,7.889931678771973
2016-05-12,7.983698844909668
2016-05-13,7.886581897735596
2016-05-16,7.997095108032227
2016-05-17,7.946861743927002
2016-05-18,8.033931732177734
2016-05-19,7.836350917816162
2016-05-20,7.899979114532471
2016-05-23,7.7961626052856445
2016-05-24,7.920072555541992
2016-05-25,8.098929405212402
2016-05-26,8.143239974975586
2016-05-27,8.139833450317383
2016-05-30,8.126197814941406
2016-05-31,8.030757904052734
2016-06-01,7.986441135406494
2016-06-02,7.942130088806152
2016-06-03,7.948948860168457
2016-06-06,8.058024406433105
2016-06-07,8.119379997253418
2016-06-08,8.208003997802734
2016-06-09,8.364802360534668
2016-06-10,8.255725860595703
2016-06-13,8.09552001953125
2016-06-14,7.92849588394165
2016-06-15,7.914862632751465
2016-06-16,7.880776405334473
2016-06-17,8.054615020751953
2016-06-20,8.22504711151123
2016-06-21,8.269362449645996
2016-06-22,8.327308654785156
2016-06-23,8.436384201049805
2016-06-24,8.15005874633789
2016-06-27,7.853506565093994
2016-06-28,8.003484725952148
2016-06-29,8.276178359985352
2016-06-30,8.521601676940918
2016-07-01,8.525010108947754
2016-07-04,8.514782905578613
2016-07-05,8.313673973083496
2016-07-06,8.115970611572266
2016-07-07,8.248908042907715
2016-07-08,8.388662338256836
2016-07-11,8.548870086669922
2016-07-12,8.586363792419434
2016-07-13,8.57273006439209
2016-07-14,8.596590042114258
2016-07-15,8.64090347290039
2016-07-18,8.582956314086914
2016-07-19,8.668171882629395
2016-07-20,8.606816291809082
2016-07-21,8.55568790435791
2016-07-22,8.545459747314453
2016-07-25,8.323899269104004
2016-07-26,8.35457706451416
2016-07-27,8.3409423828125
2016-07-28,8.245502471923828
2016-07-29,8.323899269104004
2016-08-01,8.477289199829102
2016-08-02,8.303445816040039
2016-08-03,8.453428268432617
2016-08-04,8.586363792419434
2016-08-05,8.64771842956543
2016-08-08,8.69884967803955
2016-08-09,8.855647087097168
2016-08-10,8.8760986328125
2016-08-11,8.954496383666992
2016-08-12,9.097661018371582
2016-08-15,9.101068496704102
2016-08-16,9.060166358947754
2016-08-17,9.107887268066406
2016-08-18,9.155607223510742
2016-08-19,9.11811351776123
2016-08-22,8.974949836730957
2016-08-23,8.974949836730957
2016-08-24,8.96472454071045
2016-08-25,8.923818588256836
2016-08-26,8.957902908325195
2016-08-29,8.93063735961914
2016-08-30,9.002220153808594
2016-08-31,8.882915496826172
2016-09-01,8.767024040222168
2016-09-02,8.923818588256836
2016-09-05,8.96472454071045
2016-09-06,8.974949836730957
2016-09-07,8.937455177307129
2016-09-08,8.985177993774414
2016-09-09,8.842011451721191
2016-09-12,8.763615608215332
2016-09-13,8.467061996459961
2016-09-14,8.385255813598633
2016-09-15,8.388662338256836
2016-09-16,8.010303497314453
2016-09-19,8.16710090637207
2016-09-20,8.09552001953125
2016-09-21,8.081884384155273
2016-09-22,8.251677513122559
2016-09-23,8.244711875915527
2016-09-26,8.164633750915527
2016-09-27,7.973138809204102
2016-09-28,8.126335144042969
2016-09-29,8.488433837890625
2016-09-30,8.471026420593262
2016-10-03,8.484951972961426
2016-10-04,8.652074813842773
2016-10-05,8.620738983154297
2016-10-06,8.585920333862305
2016-10-07,8.537177085876465
2016-10-10,8.613775253295898
2016-10-11,8.714746475219727
2016-10-12,8.68341064453125
2016-10-13,8.676446914672852
2016-10-14,8.686891555786133
2016-10-17,8.554585456848145
2016-10-18,8.711260795593262
2016-10-19,8.902758598327637
2016-10-20,8.937578201293945
2016-10-21,8.930611610412598
2016-10-24,8.84008502960205
2016-10-25,8.878384590148926
2016-10-26,8.73215389251709
2016-10-27,8.714746475219727
2016-10-28,8.697338104248047
2016-10-31,8.599847793579102
2016-11-01,8.484951972961426
2016-11-02,8.349164009094238
2016-11-03,8.370055198669434
2016-11-04,8.227302551269531
2016-11-07,8.335237503051758
2016-11-08,8.356128692626953
2016-11-09,8.321309089660645
2016-11-10,8.27604866027832
2016-11-11,8.039289474487305
2016-11-14,8.007956504821777
2016-11-15,8.377018928527832
2016-11-16,8.356128692626953
2016-11-17,8.690375328063965
2016-11-18,8.585920333862305
2016-11-21,8.819197654724121
2016-11-22,8.770452499389648
2016-11-23,8.79482364654541
2016-11-24,8.878384590148926
2016-11-25,8.801788330078125
2016-11-28,8.669483184814453
2016-11-29,8.505844116210938
2016-11-30,8.888830184936523
2016-12-01,9.11862564086914
2016-12-02,9.09425163269043
2016-12-05,9.191742897033691
2016-12-06,9.383235931396484
2016-12-07,9.640880584716797
2016-12-08,9.675699234008789
2016-12-09,9.65480899810791
2016-12-12,9.780150413513184
2016-12-13,9.902010917663574
2016-12-14,9.83934211730957
2016-12-15,9.818449974060059
2016-12-16,9.832377433776855
2016-12-19,9.679182052612305
2016-12-20,9.856748580932617
2016-12-21,9.82193374633789
2016-12-22,9.76274299621582
2016-12-23,9.884604454040527
2016-12-27,9.860231399536133
2016-12-28,9.881120681762695
2016-12-29,9.891566276550293
2016-12-30,9.881120681762695
2017-01-02,9.971647262573242
2017-01-03,9.940311431884766
2017-01-04,9.891566276550293
2017-01-05,9.975129127502441
2017-01-06,10.03083610534668
2017-01-09,9.870676040649414
2017-01-10,9.797560691833496
2017-01-11,9.853267669677734
2017-01-12,9.915939331054688
2017-01-13,10.06217098236084
2017-01-16,9.902010917663574
2017-01-17,9.853267669677734
2017-01-18,9.902010917663574
2017-01-19,9.797560691833496
2017-01-20,9.76622486114502
2017-01-23,9.647846221923828
2017-01-24,9.661774635314941
2017-01-25,9.74881649017334
2017-01-26,9.741852760314941
2017-01-27,9.70007038116455
2017-01-30,9.484207153320312
2017-01-31,9.484207153320312
2017-02-01,9.40064525604248
2017-02-02,9.4702787399292
2017-02-03,9.63740062713623
2017-02-06,9.633918762207031
2017-02-07,9.519025802612305
2017-02-08,9.553840637207031
2017-02-09,9.60954761505127
2017-02-10,9.640880584716797
2017-02-13,9.686144828796387
2017-02-14,9.616509437561035
2017-02-15,9.536432266235352
2017-02-16,9.546875
2017-02-17,9.539911270141602
2017-02-20,9.529468536376953
2017-02-21,9.43546199798584
2017-02-22,9.459833145141602
2017-02-23,9.599101066589355
2017-02-24,9.640880584716797
2017-02-27,9.599101066589355
2017-02-28,9.672220230102539
2017-03-01,9.752298355102539
2017-03-02,9.780150413513184
2017-03-03,9.759261131286621
2017-03-06,9.70007038116455
2017-03-07,9.769706726074219
2017-03-08,9.679182052612305
2017-03-09,9.505096435546875
2017-03-10,9.505096435546875
2017-03-13,9.546875
2017-03-14,9.411089897155762
2017-03-15,9.428498268127441
2017-03-16,9.585173606872559
2017-03-17,9.459833145141602
2017-03-20,9.393680572509766
2017-03-21,9.31011962890625
2017-03-22,9.348419189453125
2017-03-23,9.414570808410645
2017-03-24,9.317082405090332
2017-03-27,9.331009864807129
2017-03-28,9.581692695617676
2017-03-29,9.62695598602295
2017-03-30,9.853267669677734
2017-03-31,9.905494689941406
2017-04-03,9.853267669677734
2017-04-04,9.940311431884766
2017-04-05,9.978609085083008
2017-04-06,10.051726341247559
2017-04-07,10.110916137695312
2017-04-10,10.145730018615723
2017-04-11,10.121357917785645
2017-04-12,10.201438903808594
2017-04-13,10.149214744567871
2017-04-18,10.121357917785645
2017-04-19,10.002978324890137
2017-04-20,9.940311431884766
2017-04-21,9.870676040649414
2017-04-24,9.99950122833252
2017-04-25,10.083060264587402
2017-04-26,10.06217098236084
2017-04-27,9.870676040649414
2017-04-28,9.93682861328125
2017-05-02,9.787116050720215
2017-05-03,9.71748161315918
2017-05-04,9.741852760314941
2017-05-05,9.70007038116455
2017-05-08,9.71748161315918
2017-05-09,9.731407165527344
2017-05-10,9.849784851074219
2017-05-11,9.947274208068848
2017-05-12,9.975129127502441
2017-05-15,10.0969877243042
2017-05-16,10.145730018615723
2017-05-17,9.992536544799805
2017-05-18,9.65829086303711
2017-05-19,9.93682861328125
2017-05-22,9.919421195983887
2017-05-23,9.863712310791016
2017-05-24,9.828895568847656
2017-05-25,9.849784851074219
2017-05-26,9.820605278015137
2017-05-29,9.767444610595703
2017-05-30,9.856047630310059
2017-05-31,9.732004165649414
2017-06-01,9.770987510681152
2017-06-02,9.724916458129883
2017-06-05,9.661123275756836
2017-06-06,9.664667129516602
2017-06-07,9.650491714477539
2017-06-08,9.483919143676758
2017-06-09,9.59378719329834
2017-06-12,9.568977355957031
2017-06-13,9.58315372467041
2017-06-14,9.434300422668457
2017-06-15,9.43075942993164
2017-06-16,9.629226684570312
2017-06-19,9.68238639831543
2017-06-20,9.434300422668457
2017-06-21,9.345702171325684
2017-06-22,9.288994789123535
2017-06-23,9.296083450317383
2017-06-26,9.27127742767334
2017-06-27,9.366965293884277
2017-06-28,9.359878540039062
2017-06-29,9.359878540039062
2017-06-30,9.395318031311035
2017-07-03,9.565431594848633
2017-07-04,9.537079811096191
2017-07-05,9.384684562683105
2017-07-06,9.292540550231934
2017-07-07,9.267728805541992
2017-07-10,9.278361320495605
2017-07-11,9.313801765441895
2017-07-12,9.508727073669434
2017-07-13,9.526448249816895
2017-07-14,9.607962608337402
2017-07-17,9.607962608337402
2017-07-18,9.611505508422852
2017-07-19,9.724916458129883
2017-07-20,9.700108528137207
2017-07-21,9.579609870910645
2017-07-24,9.437849044799805
2017-07-25,9.533536911010742
2017-07-26,9.540624618530273
2017-07-27,9.462655067443848
2017-07-28,9.491008758544922
2017-07-31,9.597329139709473
2017-08-01,9.802885055541992
2017-08-02,9.838325500488281
2017-08-03,9.806427955627441
2017-08-04,9.976545333862305
2017-08-07,10.03679370880127
2017-08-08,10.072233200073242
2017-08-09,10.054513931274414
2017-08-10,10.072233200073242
2017-08-11,9.863136291503906
2017-08-14,9.919838905334473
2017-08-15,9.84187126159668
2017-08-16,9.887945175170898
2017-08-17,9.877312660217285
2017-08-18,9.824149131774902
2017-08-21,9.831236839294434
2017-08-22,9.834783554077148
2017-08-23,9.848958015441895
2017-08-24,9.813515663146973
2017-08-25,9.749723434448242
2017-08-28,9.739092826843262
2017-08-29,9.795797348022461
2017-08-30,9.877312660217285
2017-08-31,9.859591484069824
2017-09-01,9.951736450195312
2017-09-04,9.958823204040527
2017-09-05,10.061601638793945
2017-09-06,9.997810363769531
2017-09-07,10.019073486328125
2017-09-08,9.912752151489258
2017-09-11,10.054513931274414
2017-09-12,10.107674598693848
2017-09-13,9.994263648986816
2017-09-14,10.196276664733887
2017-09-15,10.104131698608398
2017-09-18,10.192731857299805
2017-09-19,10.322576522827148
2017-09-20,10.423564910888672
2017-09-21,10.484881401062012
2017-09-22,10.748174667358398
2017-09-25,10.787849426269531
2017-09-26,10.870804786682129
2017-09-27,10.766207695007324
2017-09-28,10.881624221801758
2017-09-29,10.816702842712402
2017-10-02,10.726534843444824
2017-10-03,10.787849426269531
2017-10-04,10.795063018798828
2017-10-05,10.960973739624023
2017-10-06,10.820310592651367
2017-10-09,10.881624221801758
2017-10-10,10.83834457397461
2017-10-11,10.8960542678833
2017-10-12,10.960973739624023
2017-10-13,11.126885414123535
2017-10-16,11.173773765563965
2017-10-17,11.184595108032227
2017-10-18,11.256729125976562
2017-10-19,11.343292236328125
2017-10-20,11.354113578796387
2017-10-23,11.224267959594727
2017-10-24,11.220662117004395
2017-10-25,11.072784423828125
2017-10-26,11.177380561828613
2017-10-27,11.249516487121582
2017-10-30,11.242303848266602
2017-10-31,11.512808799743652
2017-11-01,11.429856300354004
2017-11-02,11.584944725036621
2017-11-03,11.469528198242188
2017-11-06,11.657081604003906
2017-11-07,11.812172889709473
2017-11-08,11.545271873474121
2017-11-09,11.790532112121582
2017-11-10,11.700361251831055
2017-11-13,11.743644714355469
2017-11-14,11.635438919067383
2017-11-15,11.458707809448242
2017-11-16,11.379362106323242
2017-11-17,11.318047523498535
2017-11-20,11.375753402709961
2017-11-21,11.465923309326172
2017-11-22,11.465923309326172
2017-11-23,11.483955383300781
2017-11-24,11.487564086914062
2017-11-27,11.419034957885742
2017-11-28,11.473136901855469
2017-11-29,11.545271873474121
2017-11-30,11.437067031860352
2017-12-01,11.548877716064453
2017-12-04,11.530845642089844
2017-12-05,11.512808799743652
2017-12-06,11.357717514038086
2017-12-07,11.180987358093262
2017-12-08,11.224267959594727
2017-12-11,11.307225227355957
2017-12-12,11.44788932800293
2017-12-13,11.346898078918457
2017-12-14,11.296403884887695
2017-12-15,11.180987358093262
2017-12-18,11.271157264709473
2017-12-19,11.260335922241211
2017-12-20,11.195414543151855
2017-12-21,11.217055320739746
2017-12-22,11.296403884887695
2017-12-27,11.30001163482666
2017-12-28,11.220662117004395
2017-12-29,11.054750442504883
2018-01-02,11.217055320739746
2018-01-03,11.339686393737793
2018-01-04,11.469528198242188
2018-01-05,11.509204864501953
2018-01-08,11.469528198242188
2018-01-09,11.429856300354004
2018-01-10,11.61019229888916
2018-01-11,11.743644714355469
2018-01-12,11.722004890441895
2018-01-15,11.68954086303711
2018-01-16,11.613799095153809
2018-01-17,11.628227233886719
2018-01-18,11.646259307861328
2018-01-19,11.657081604003906
2018-01-22,11.815778732299805
2018-01-23,11.82659912109375
2018-01-24,11.851847648620605
2018-01-25,11.797744750976562
2018-01-26,11.653474807739258
2018-01-29,11.44788932800293
2018-01-30,11.267549514770508
2018-01-31,11.087212562561035
2018-02-01,11.217055320739746
2018-02-02,11.011467933654785
2018-02-05,10.766207695007324
2018-02-06,10.538981437683105
2018-02-07,10.827523231506348
2018-02-08,10.600299835205078
2018-02-09,10.463240623474121
2018-02-12,10.52816104888916
2018-02-13,10.409139633178711
2018-02-14,10.481273651123047
2018-02-15,10.448811531066895
2018-02-16,10.661612510681152
2018-02-19,10.600299835205078
2018-02-20,10.585870742797852
2018-02-21,10.70489501953125
2018-02-22,10.661612510681152
2018-02-23,10.71210765838623
2018-02-26,10.809491157531738
2018-02-27,10.719320297241211
2018-02-28,10.726534843444824
2018-03-01,10.506522178649902
2018-03-02,10.578655242919922
2018-03-05,10.679647445678711
2018-03-06,10.697680473327637
2018-03-07,10.553410530090332
2018-03-08,10.614724159240723
2018-03-09,10.885232925415039
2018-03-12,10.870804786682129
2018-03-13,10.87801742553711
2018-03-14,10.899660110473633
2018-03-15,10.888838768005371
2018-03-16,11.170166969299316
2018-03-19,11.03671932220459
2018-03-20,11.155739784240723
2018-03-21,11.245909690856934
2018-03-22,11.054750442504883
2018-03-23,10.928513526916504
2018-03-26,10.8599853515625
2018-03-27,11.01507568359375
2018-03-28,10.928513526916504
2018-03-29,11.040324211120605
2018-04-03,11.018682479858398
2018-04-04,11.087212562561035
2018-04-05,11.527239799499512
2018-04-06,11.397393226623535
2018-04-09,11.444280624389648
2018-04-10,11.559696197509766
2018-04-11,11.646259307861328
2018-04-12,11.667901039123535
2018-04-13,11.42264175415039
2018-04-16,11.332472801208496
2018-04-17,11.350503921508789
2018-04-18,11.498383522033691
2018-04-19,11.621014595031738
2018-04-20,11.505597114562988
2018-04-23,11.718395233154297
2018-04-24,11.624622344970703
2018-04-25,11.382966041564941
2018-04-26,11.458707809448242
2018-04-27,11.538056373596191
2018-04-30,11.480348587036133
2018-05-02,11.390178680419922
2018-05-03,11.480348587036133
2018-05-04,11.635438919067383
2018-05-07,11.877094268798828
2018-05-08,11.750856399536133
2018-05-09,11.859058380126953
2018-05-10,12.075468063354492
2018-05-11,12.345974922180176
2018-05-14,12.392861366271973
2018-05-15,12.320728302001953
2018-05-16,12.226949691772461
2018-05-17,12.212522506713867
2018-05-18,12.248591423034668
2018-05-21,12.309908866882324
2018-05-22,12.371221542358398
2018-05-23,12.03579330444336
2018-05-24,11.999727249145508
2018-05-25,11.653474807739258
2018-05-28,11.466049194335938
2018-05-29,11.385199546813965
2018-05-30,11.598348617553711
2018-05-31,11.682877540588379
2018-06-01,11.726975440979004
2018-06-04,11.79680061340332
2018-06-05,11.715950965881348
2018-06-06,11.888675689697266
2018-06-07,12.05772590637207
2018-06-08,11.822525978088379
2018-06-11,11.943801879882812
2018-06-12,11.947476387023926
2018-06-13,11.885000228881836
2018-06-14,11.892350196838379
2018-06-15,11.602023124694824
2018-06-18,11.79312515258789
2018-06-19,11.587324142456055
2018-06-20,11.462372779846191
2018-06-21,11.47339916229248
2018-06-22,11.826201438903809
2018-06-25,11.72330093383789
2018-06-26,11.782098770141602
2018-06-27,11.943801879882812
2018-06-28,11.910724639892578
2018-06-29,12.006274223327637
2018-07-02,11.914401054382324
2018-07-03,12.094475746154785
2018-07-04,12.237799644470215
2018-07-05,12.344379425048828
2018-07-06,12.432577133178711
2018-07-09,12.634703636169434
2018-07-10,12.68982982635498
2018-07-11,12.502403259277344
2018-07-12,12.38847827911377
2018-07-13,12.406851768493652
2018-07-16,12.406851768493652
2018-07-17,12.392152786254883
2018-07-18,12.366426467895508
2018-07-19,12.447277069091797
2018-07-20,12.46565055847168
2018-07-23,12.469329833984375
2018-07-24,12.531805038452148
2018-07-25,12.597954750061035
2018-07-26,12.811103820800781
2018-07-27,12.866230010986328
2018-07-30,12.785380363464355
2018-07-31,12.928704261779785
2018-08-01,13.03528118133545
2018-08-02,13.03528118133545
2018-08-03,12.803753852844238
2018-08-06,12.95075511932373
2018-08-07,13.167580604553223
2018-08-08,13.152881622314453
2018-08-09,13.03160285949707
2018-08-10,13.03160285949707
2018-08-13,12.980154991149902
2018-08-14,12.998530387878418
2018-08-15,12.678805351257324
2018-08-16,12.748627662658691
2018-08-17,12.770678520202637
2018-08-20,12.75230598449707
2018-08-21,12.829480171203613
2018-08-22,13.005879402160645
2018-08-23,12.895628929138184
2018-08-24,12.965455055236816
2018-08-27,13.134505271911621
2018-08-28,13.112457275390625
2018-08-29,13.097756385803223
2018-08-30,13.090405464172363
2018-08-31,12.877254486083984
2018-09-03,13.002204895019531
2018-09-04,12.844181060791016
2018-09-05,12.373778343200684
2018-09-06,12.05772590637207
2018-09-07,11.998927116394043
2018-09-10,12.083450317382812
2018-09-11,12.054051399230957
2018-09-12,12.333351135253906
2018-09-13,12.237799644470215
2018-09-14,12.149602890014648
2018-09-17,12.090801239013672
2018-09-18,12.206663131713867
2018-09-19,12.150602340698242
2018-09-20,12.221613883972168
2018-09-21,12.277677536010742
2018-09-24,12.543036460876465
2018-09-25,12.834565162658691
2018-09-26,12.670110702514648
2018-09-27,12.662637710571289
2018-09-28,12.774763107299805
2018-10-01,12.565463066101074
2018-10-02,12.666377067565918
2018-10-03,12.67385196685791
2018-10-04,12.670110702514648
2018-10-05,12.479499816894531
2018-10-08,12.20292854309082
2018-10-09,12.341215133666992
2018-10-10,12.337475776672363
2018-10-11,11.847864151000977
2018-10-12,11.6983642578125
2018-10-15,11.638564109802246
2018-10-16,11.63482666015625
2018-10-17,11.6834135055542
2018-10-18,11.732002258300781
2018-10-19,11.690888404846191
2018-10-22,11.717053413391113
2018-10-23,11.264813423156738
2018-10-24,11.332088470458984
2018-10-25,11.358251571655273
2018-10-26,11.212489128112793
2018-10-29,11.19006633758545
2018-10-30,11.197539329528809
2018-10-31,11.507750511169434
2018-11-01,11.201276779174805
2018-11-02,11.085413932800293
2018-11-05,11.223703384399414
2018-11-06,11.212489128112793
2018-11-07,11.212489128112793
2018-11-08,11.178853034973145
2018-11-09,11.044301986694336
2018-11-12,11.044301986694336
2018-11-13,10.569640159606934
2018-11-14,10.820053100585938
2018-11-15,11.003190040588379
2018-11-16,11.107839584350586
2018-11-19,10.879853248596191
2018-11-20,10.80136489868164
2018-11-21,11.12278938293457
2018-11-22,10.988240242004395
2018-11-23,10.767728805541992
2018-11-26,10.883589744567871
2018-11-27,10.767728805541992
2018-11-28,10.678027153015137
2018-11-29,10.793890953063965
2018-11-30,10.849952697753906
2018-12-03,11.257340431213379
2018-12-04,11.107839584350586
2018-12-05,11.03682804107666
2018-12-06,10.666814804077148
2018-12-07,10.853690147399902
2018-12-10,10.685502052307129
2018-12-11,10.692978858947754
2018-12-12,10.681764602661133
2018-12-13,10.55095100402832
2018-12-14,10.584589958190918
2018-12-17,10.517313957214355
2018-12-18,10.319228172302246
2018-12-19,10.446303367614746
2018-12-20,10.1398286819458
2018-12-21,10.057602882385254
2018-12-24,10.106191635131836
2018-12-27,10.076290130615234
2018-12-28,10.214577674865723
2018-12-31,10.311753273010254
2019-01-02,10.509840965270996
2019-01-03,10.438828468322754
2019-01-04,10.756515502929688
2019-01-07,10.83126449584961
2019-01-08,10.786417007446289
2019-01-09,10.894804954528809
2019-01-10,10.835002899169922
2019-01-11,10.950865745544434
2019-01-14,10.879853248596191
2019-01-15,10.86490249633789
2019-01-16,10.610753059387207
2019-01-17,10.644390106201172
2019-01-18,10.734089851379395
2019-01-21,10.745301246643066
2019-01-22,10.57337760925293
2019-01-23,10.390240669250488
2019-01-24,10.442564964294434
2019-01-25,10.427614212036133
2019-01-28,10.121140480041504
2019-01-29,10.173467636108398
2019-01-30,10.087504386901855
2019-01-31,10.199627876281738
2019-02-01,10.218316078186035
2019-02-04,10.36034107208252
2019-02-05,10.707928657531738
2019-02-06,10.644390106201172
2019-02-07,10.293065071105957
2019-02-08,10.009016036987305
2019-02-11,10.154777526855469
2019-02-12,10.315489768981934
2019-02-13,10.390240669250488
2019-02-14,10.46498966217041
2019-02-15,10.752778053283691
2019-02-18,10.707928657531738
2019-02-19,10.771465301513672
2019-02-20,10.939653396606445
2019-02-21,11.014404296875
2019-02-22,10.969552040100098
2019-02-25,10.906015396118164
2019-02-26,11.018139839172363
2019-02-27,10.902276992797852
2019-02-28,10.786417007446289
2019-03-01,10.846214294433594
2019-03-04,11.006926536560059
2019-03-05,11.048039436340332
2019-03-06,11.152690887451172
2019-03-07,11.055514335632324
2019-03-08,10.767728805541992
2019-03-11,10.614489555358887
2019-03-12,10.528529167175293
2019-03-13,10.876115798950195
2019-03-14,10.980766296386719
2019-03-15,10.696715354919434
2019-03-18,10.887328147888184
2019-03-19,11.003190040588379
2019-03-20,10.771465301513672
2019-03-21,10.64065170288086
2019-03-22,10.34165096282959
2019-03-25,10.356602668762207
2019-03-26,10.521052360534668
2019-03-27,10.599539756774902
2019-03-28,10.562164306640625
2019-03-29,10.67428970336914
2019-04-01,10.812578201293945
2019-04-02,10.80884075164795
2019-04-03,10.722877502441406
2019-04-04,10.629439353942871
2019-04-05,10.577116012573242
2019-04-08,10.730354309082031
2019-04-09,10.745301246643066
2019-04-10,10.920965194702148
