Date,BRAP4.SA
2015-08-24,1.151157021522522
2015-08-25,1.128219723701477
2015-08-26,1.1826953887939453
2015-08-27,1.3131502866744995
2015-08-28,1.3045488595962524
2015-08-31,1.3432552814483643
2015-09-01,1.311716914176941
2015-09-02,1.3805279731750488
2015-09-03,1.4048986434936523
2015-09-04,1.3833953142166138
2015-09-08,1.4550738334655762
2015-09-09,1.4436051845550537
2015-09-10,1.518150806427002
2015-09-11,1.457940697669983
2015-09-14,1.4048986434936523
2015-09-15,1.3590247631072998
2015-09-16,1.369059681892395
2015-09-17,1.4163669347763062
2015-09-18,1.424968957901001
2015-09-21,1.396297574043274
2015-09-22,1.3360874652862549
2015-09-23,1.283045768737793
2015-09-24,1.2758773565292358
2015-09-25,1.240038275718689
2015-09-28,1.1697931289672852
2015-09-29,1.1669261455535889
2015-09-30,1.1755276918411255
2015-10-01,1.208499550819397
2015-10-02,1.2615418434143066
2015-10-05,1.2687097787857056
2015-10-06,1.283045768737793
2015-10-07,1.3590247631072998
2015-10-08,1.3475561141967773
2015-10-09,1.3561574220657349
2015-10-13,1.2228354215621948
2015-10-14,1.247206211090088
2015-10-15,1.2787444591522217
2015-10-16,1.252940058708191
2015-10-19,1.212800145149231
2015-10-20,1.1755276918411255
2015-10-21,1.1941639184951782
2015-10-22,1.2271360158920288
2015-10-23,1.2257026433944702
2015-10-26,1.1726605892181396
2015-10-27,1.1468559503555298
2015-10-28,1.1525905132293701
2015-10-29,1.1181844472885132
2015-10-30,1.1826953887939453
2015-11-03,1.3149185180664062
2015-11-04,1.2927387952804565
2015-11-05,1.2642228603363037
2015-11-06,1.1961004734039307
2015-11-09,1.1850109100341797
2015-11-10,1.1644154787063599
2015-11-11,1.16758394241333
2015-11-12,1.1327309608459473
2015-11-13,1.124809741973877
2015-11-16,1.086788296699524
2015-11-17,1.056687593460083
2015-11-18,1.063024640083313
2015-11-19,1.0519343614578247
2015-11-23,0.9996547102928162
2015-11-24,1.00599205493927
2015-11-25,0.9568805694580078
2015-11-26,0.9505434632301331
2015-11-27,0.8792528510093689
2015-11-30,0.8428150415420532
2015-12-01,0.8475680351257324
2015-12-02,0.8602418303489685
2015-12-03,0.8665786385536194
2015-12-04,0.8079621195793152
2015-12-07,0.8000405430793762
2015-12-08,0.7445923089981079
2015-12-09,0.7841981649398804
2015-12-10,0.8095461130142212
2015-12-11,0.7889510989189148
2015-12-14,0.8095461130142212
2015-12-15,0.8396464586257935
2015-12-16,0.8301412463188171
2015-12-17,0.8063777685165405
2015-12-18,0.8079621195793152
2015-12-21,0.7715242505073547
2015-12-22,0.7841981649398804
2015-12-23,0.8269727826118469
2015-12-28,0.7778614163398743
2015-12-29,0.7810296416282654
2015-12-30,0.7905353307723999
2016-01-04,0.7445923089981079
2016-01-05,0.7525131702423096
2016-01-06,0.7002335786819458
2016-01-07,0.6558748483657837
2016-01-08,0.6479538679122925
2016-01-11,0.6226060390472412
2016-01-12,0.5687416791915894
2016-01-13,0.5323042869567871
2016-01-14,0.5544834136962891
2016-01-15,0.5386414527893066
2016-01-18,0.5338886976242065
2016-01-19,0.5354727506637573
2016-01-20,0.5069566369056702
2016-01-21,0.49428263306617737
2016-01-22,0.49745088815689087
2016-01-26,0.49745088815689087
2016-01-27,0.5148775577545166
2016-01-28,0.49745088815689087
2016-01-29,0.5259671211242676
2016-02-01,0.5354727506637573
2016-02-02,0.4911140203475952
2016-02-03,0.5148775577545166
2016-02-04,0.5861682891845703
2016-02-05,0.5861682891845703
2016-02-10,0.5687416791915894
2016-02-11,0.5402253866195679
2016-02-12,0.5671576857566833
2016-02-15,0.5861682891845703
2016-02-16,0.6321114301681519
2016-02-17,0.6336957216262817
2016-02-18,0.611515998840332
2016-02-19,0.6479538679122925
2016-02-22,0.723997175693512
2016-02-23,0.6701329946517944
2016-02-24,0.6590433716773987
2016-02-25,0.6099321842193604
2016-02-26,0.6210217475891113
2016-02-29,0.6384484171867371
2016-03-01,0.6875596046447754
2016-03-02,0.7350869178771973
2016-03-03,0.8016248941421509
2016-03-04,0.8586575984954834
2016-03-07,0.9362853765487671
2016-03-08,0.8396464586257935
2016-03-09,0.7921196222305298
2016-03-10,0.7873666882514954
2016-03-11,0.8190516233444214
2016-03-14,0.7968720197677612
2016-03-15,0.7873666882514954
2016-03-16,0.8364784717559814
2016-03-17,0.9030162692070007
2016-03-18,0.9331169128417969
2016-03-21,0.939453661441803
2016-03-22,0.9331169128417969
2016-03-23,0.8760842680931091
2016-03-24,0.9442063570022583
2016-03-28,0.953711748123169
2016-03-29,0.9774757623672485
2016-03-30,0.9964864253997803
2016-03-31,0.9743071794509888
2016-04-01,1.0250025987625122
2016-04-04,0.9648019075393677
2016-04-05,0.9774757623672485
2016-04-06,0.9743071794509888
2016-04-07,0.9521274566650391
2016-04-08,1.021834135055542
2016-04-11,1.0994619131088257
2016-04-12,1.221448302268982
2016-04-13,1.2721439599990845
2016-04-14,1.2151116132736206
2016-04-15,1.2547173500061035
2016-04-18,1.2515487670898438
2016-04-19,1.3117499351501465
2016-04-20,1.3941303491592407
2016-04-22,1.2879866361618042
2016-04-25,1.2024376392364502
2016-04-26,1.2547173500061035
2016-04-27,1.306997299194336
2016-04-28,1.3608616590499878
2016-04-29,1.3418503999710083
2016-05-02,1.346603512763977
2016-05-03,1.265807032585144
2016-05-04,1.2182798385620117
2016-05-05,1.1770896911621094
2016-05-06,1.2262009382247925
2016-05-09,1.1184730529785156
2016-05-10,1.1992689371109009
2016-05-11,1.227785348892212
2016-05-12,1.1723371744155884
2016-05-13,1.1057988405227661
2016-05-16,1.1010459661483765
2016-05-17,1.1438210010528564
2016-05-18,1.0836195945739746
2016-05-19,1.0836195945739746
2016-05-20,1.0646085739135742
2016-05-23,1.0741139650344849
2016-05-24,1.0709455013275146
2016-05-25,1.102630615234375
2016-05-27,1.0931247472763062
2016-05-30,1.085203766822815
2016-05-31,1.1042147874832153
2016-06-01,1.102630615234375
2016-06-02,1.140652060508728
2016-06-03,1.2230323553085327
2016-06-06,1.2626386880874634
2016-06-07,1.2610543966293335
2016-06-08,1.3054132461547852
2016-06-09,1.2563018798828125
2016-06-10,1.2230323553085327
2016-06-13,1.2325379848480225
2016-06-14,1.1897639036178589
2016-06-15,1.2309538125991821
2016-06-16,1.2436277866363525
2016-06-17,1.2753126621246338
2016-06-20,1.3117499351501465
2016-06-21,1.3244237899780273
2016-06-22,1.3434348106384277
2016-06-23,1.4337362051010132
2016-06-24,1.3133344650268555
2016-06-27,1.2990760803222656
2016-06-28,1.351356029510498
2016-06-29,1.375119686126709
2016-06-30,1.4020518064498901
2016-07-01,1.4131412506103516
2016-07-04,1.5097795724868774
2016-07-05,1.441657543182373
2016-07-06,1.4860163927078247
2016-07-07,1.4495790004730225
2016-07-08,1.4876008033752441
2016-07-11,1.544632911682129
2016-07-12,1.5953290462493896
2016-07-13,1.6143403053283691
2016-07-14,1.5858234167099
2016-07-15,1.6175081729888916
2016-07-18,1.6412715911865234
2016-07-19,1.590575933456421
2016-07-20,1.576317548751831
2016-07-21,1.6333508491516113
2016-07-22,1.6143403053283691
2016-07-25,1.6333508491516113
2016-07-26,1.7014731168746948
2016-07-27,1.742663025856018
2016-07-28,1.7188993692398071
2016-07-29,1.710978627204895
2016-08-01,1.672956943511963
2016-08-02,1.663450837135315
2016-08-03,1.7394946813583374
2016-08-04,1.7379106283187866
2016-08-05,1.7474151849746704
2016-08-08,1.7299894094467163
2016-08-09,1.7331575155258179
2016-08-10,1.666619896888733
2016-08-11,1.7188993692398071
2016-08-12,1.663450837135315
2016-08-15,1.748999834060669
2016-08-16,1.7743474245071411
2016-08-17,1.79494309425354
2016-08-18,1.772763729095459
2016-08-19,1.7933590412139893
2016-08-22,1.7268208265304565
2016-08-23,1.7410789728164673
2016-08-24,1.6792936325073242
2016-08-25,1.666619896888733
2016-08-26,1.642856240272522
2016-08-29,1.7062253952026367
2016-08-30,1.6887991428375244
2016-08-31,1.628597617149353
2016-09-01,1.6571141481399536
2016-09-02,1.715730905532837
2016-09-05,1.676125168800354
2016-09-06,1.6887991428375244
2016-09-08,1.6476083993911743
2016-09-09,1.5668123960494995
2016-09-12,1.608002781867981
2016-09-13,1.5002745389938354
2016-09-14,1.5557228326797485
2016-09-15,1.5509699583053589
2016-09-16,1.517701268196106
2016-09-19,1.530375599861145
2016-09-20,1.5287909507751465
2016-09-21,1.5842392444610596
2016-09-22,1.5731499195098877
2016-09-23,1.574733853340149
2016-09-26,1.5509699583053589
2016-09-27,1.544632911682129
2016-09-28,1.5842392444610596
2016-09-29,1.5604758262634277
2016-09-30,1.5462173223495483
2016-10-03,1.631766438484192
2016-10-04,1.60325026512146
2016-10-05,1.655530333518982
2016-10-06,1.655530333518982
2016-10-07,1.710978627204895
2016-10-10,1.7680109739303589
2016-10-11,1.7014731168746948
2016-10-13,1.6476083993911743
2016-10-14,1.7014731168746948
2016-10-17,1.7030566930770874
2016-10-18,1.8012803792953491
2016-10-19,1.7870216369628906
2016-10-20,1.8393017053604126
2016-10-21,1.9137613773345947
2016-10-24,1.9280191659927368
2016-10-25,2.0420844554901123
2016-10-26,2.0626795291900635
2016-10-27,2.0832748413085938
2016-10-28,2.0595107078552246
2016-10-31,2.056342601776123
2016-11-01,2.040499687194824
2016-11-03,2.0072309970855713
2016-11-04,1.9866358041763306
2016-11-07,2.1308014392852783
2016-11-08,2.202091932296753
2016-11-09,2.282888650894165
2016-11-10,2.423886299133301
2016-11-11,2.2654619216918945
2016-11-14,2.3826959133148193
2016-11-16,2.249619722366333
2016-11-17,2.1862494945526123
2016-11-18,2.157733678817749
2016-11-21,2.260709524154663
2016-11-22,2.4143803119659424
2016-11-23,2.4286386966705322
2016-11-24,2.3985378742218018
2016-11-25,2.487255573272705
2016-11-28,2.612410068511963
2016-11-29,2.423886299133301
2016-11-30,2.3684380054473877
2016-12-01,2.341505289077759
2016-12-02,2.455570697784424
2016-12-05,2.534783124923706
2016-12-06,2.544287919998169
2016-12-07,2.6219160556793213
2016-12-08,2.5648834705352783
2016-12-09,2.518939733505249
2016-12-12,2.4634923934936523
2016-12-13,2.3430898189544678
2016-12-14,2.3193259239196777
2016-12-15,2.4143803119659424
2016-12-16,2.3985378742218018
2016-12-19,2.295562744140625
2016-12-20,2.34784197807312
2016-12-21,2.3684380054473877
2016-12-22,2.2686307430267334
2016-12-23,2.302914619445801
2016-12-26,2.388148307800293
2016-12-27,2.367241859436035
2016-12-28,2.441218137741089
2016-12-29,2.388148307800293
2017-01-02,2.331861972808838
2017-01-03,2.4299607276916504
2017-01-04,2.3768904209136963
2017-01-05,2.495896100997925
2017-01-06,2.4524753093719482
2017-01-09,2.5119779109954834
2017-01-10,2.6502819061279297
2017-01-11,2.741948127746582
2017-01-12,2.8609535694122314
2017-01-13,2.9429707527160645
2017-01-16,3.152034044265747
2017-01-17,3.097355842590332
2017-01-18,3.3032031059265137
2017-01-19,3.185805320739746
2017-01-20,3.345015287399292
2017-01-23,3.5186991691589355
2017-01-24,3.5814192295074463
2017-01-26,3.4897522926330566
2017-01-27,3.4656293392181396
2017-01-30,3.3064186573028564
2017-01-31,3.345015287399292
2017-02-01,3.4945766925811768
2017-02-02,3.393261432647705
2017-02-03,3.208320379257202
2017-02-06,3.1118292808532715
2017-02-07,3.2002792358398438
2017-02-08,3.2501327991485596
2017-02-09,3.319284677505493
2017-02-10,3.505833625793457
2017-02-13,3.774399518966675
2017-02-14,3.692383050918579
2017-02-15,3.6698684692382812
2017-02-16,3.6360960006713867
2017-02-17,3.6666524410247803
2017-02-20,4.276153087615967
2017-02-21,4.187702655792236
2017-02-22,3.964165210723877
2017-02-23,3.747060775756836
2017-02-24,3.7711844444274902
2017-03-01,3.8773229122161865
2017-03-02,3.655395030975342
2017-03-03,3.6779091358184814
2017-03-06,3.642528772354126
2017-03-07,3.663435459136963
2017-03-08,3.59428334236145
2017-03-09,3.5556867122650146
2017-03-10,3.5138747692108154
2017-03-13,3.642528772354126
2017-03-14,3.6409215927124023
2017-03-15,3.8741071224212646
2017-03-16,3.779224395751953
2017-03-17,3.5991082191467285
2017-03-20,3.6666524410247803
2017-03-21,3.3546645641326904
2017-03-22,3.441506862640381
2017-03-23,3.393261432647705
2017-03-24,3.382004976272583
2017-03-27,3.4559803009033203
2017-03-28,3.5251317024230957
2017-03-29,3.5717697143554688
2017-03-30,3.537997007369995
2017-03-31,3.5203075408935547
2017-04-03,3.4093427658081055
2017-04-04,3.5685532093048096
2017-04-05,3.435073137283325
2017-04-06,3.338582992553711
2017-04-07,3.3241090774536133
2017-04-10,3.295161724090576
2017-04-11,3.234051465988159
2017-04-12,3.041069269180298
2017-04-13,3.0571515560150146
2017-04-17,3.1037886142730713
2017-04-18,3.0217714309692383
