Date,0P0001KR2R.BO
2021-11-29,18.229000091552734
2021-11-30,18.58839988708496
2021-12-01,18.64310073852539
2021-12-02,18.843799591064453
2021-12-03,18.94890022277832
2021-12-06,18.714799880981445
2021-12-07,18.944299697875977
2021-12-08,19.223400115966797
2021-12-09,19.398099899291992
2021-12-10,19.573999404907227
2021-12-13,19.57699966430664
2021-12-14,19.636600494384766
2021-12-15,19.56839942932129
2021-12-16,19.37809944152832
2021-12-17,18.937400817871094
2021-12-20,18.28059959411621
2021-12-21,18.507999420166016
2021-12-22,18.8125
2021-12-23,18.960500717163086
2021-12-24,18.837799072265625
2021-12-27,18.909299850463867
2021-12-28,19.189199447631836
2021-12-29,19.325899124145508
2021-12-30,19.353700637817383
2021-12-31,19.577999114990234
2022-01-03,19.831300735473633
2022-01-04,19.93630027770996
2022-01-05,19.947900772094727
2022-01-06,19.968000411987305
2022-01-07,20.050199508666992
2022-01-10,20.330699920654297
2022-01-11,20.35099983215332
2022-01-12,20.476699829101562
2022-01-13,20.59630012512207
2022-01-14,20.738800048828125
2022-01-17,20.835399627685547
2022-01-18,20.41230010986328
2022-01-19,20.45800018310547
2022-01-20,20.43429946899414
2022-01-21,20.053199768066406
2022-01-24,19.136999130249023
2022-01-25,19.33639907836914
2022-01-27,19.247400283813477
2022-01-28,19.347700119018555
2022-01-31,19.532699584960938
2022-02-01,19.679500579833984
2022-02-02,20.005599975585938
2022-02-03,20.005800247192383
2022-02-04,19.890300750732422
2022-02-07,19.673999786376953
2022-02-08,19.377300262451172
2022-02-09,19.44300079345703
2022-02-10,19.474700927734375
2022-02-11,19.10849952697754
2022-02-14,18.297700881958008
2022-02-15,18.658899307250977
2022-02-16,18.79949951171875
2022-02-17,18.663700103759766
2022-02-18,18.51140022277832
2022-02-21,18.03619956970215
2022-02-22,17.688100814819336
2022-02-23,17.898500442504883
2022-02-24,16.85099983215332
2022-02-25,17.5625
2022-02-28,17.705299377441406
2022-03-02,17.75119972229004
2022-03-03,17.81879997253418
2022-03-04,17.53820037841797
2022-03-07,17.131500244140625
2022-03-08,17.364500045776367
2022-03-09,17.726999282836914
2022-03-10,17.977500915527344
2022-03-11,18.13629913330078
2022-03-14,18.21139907836914
2022-03-15,18.06060028076172
2022-03-16,18.261600494384766
2022-03-17,18.476999282836914
2022-03-21,18.52519989013672
2022-03-22,18.582199096679688
2022-03-23,18.554500579833984
2022-03-24,18.616300582885742
2022-03-25,18.542800903320312
2022-03-28,18.43470001220703
2022-03-29,18.54669952392578
2022-03-30,18.68829917907715
2022-03-31,18.755300521850586
2022-04-01,19.104299545288086
2022-04-04,19.391000747680664
2022-04-05,19.575599670410156
2022-04-06,19.657499313354492
2022-04-07,19.572799682617188
2022-04-08,19.723100662231445
2022-04-11,19.78420066833496
2022-04-12,19.504499435424805
2022-04-13,19.569400787353516
2022-04-18,19.396799087524414
2022-04-19,19.102500915527344
2022-04-20,19.10650062561035
2022-04-21,19.347700119018555
2022-04-22,19.299100875854492
2022-04-25,18.91360092163086
2022-04-26,19.10700035095215
2022-04-27,18.997499465942383
2022-04-28,19.047399520874023
2022-04-29,18.84819984436035
2022-05-02,18.658300399780273
2022-05-04,18.233600616455078
2022-05-05,18.1210994720459
2022-05-06,17.7106990814209
2022-05-09,17.373300552368164
2022-05-10,17.017499923706055
2022-05-11,16.56570053100586
2022-05-12,16.291500091552734
2022-05-13,16.458099365234375
2022-05-16,16.676700592041016
2022-05-17,17.15489959716797
2022-05-18,17.21179962158203
2022-05-19,16.82819938659668
2022-05-20,17.18589973449707
2022-05-23,17.068500518798828
2022-05-24,16.85930061340332
2022-05-25,16.354000091552734
2022-05-26,16.508800506591797
2022-05-27,16.6781005859375
2022-05-30,17.05109977722168
2022-05-31,17.223400115966797
2022-06-01,17.33880043029785
2022-06-02,17.427799224853516
2022-06-03,17.275999069213867
2022-06-06,17.166099548339844
2022-06-07,17.06999969482422
2022-06-08,17.040300369262695
2022-06-09,17.05120086669922
2022-06-10,16.902099609375
2022-06-13,16.304800033569336
2022-06-14,16.238100051879883
2022-06-15,16.33169937133789
2022-06-16,15.832200050354004
2022-06-17,15.706999778747559
2022-06-20,15.221099853515625
2022-06-21,15.689299583435059
2022-06-22,15.52560043334961
2022-06-23,15.706999778747559
2022-06-24,15.97760009765625
2022-06-27,16.232500076293945
2022-06-28,16.219600677490234
2022-06-29,16.130800247192383
2022-06-30,16.080400466918945
2022-07-01,16.11440086364746
2022-07-04,16.193700790405273
2022-07-05,16.235200881958008
2022-07-06,16.321399688720703
2022-07-07,16.53580093383789
2022-07-08,16.57390022277832
2022-07-11,16.7450008392334
2022-07-12,16.683500289916992
2022-07-13,16.71929931640625
2022-07-14,16.609800338745117
2022-07-15,16.69420051574707
2022-07-18,16.936800003051758
2022-07-19,17.081499099731445
2022-07-20,17.185100555419922
2022-07-21,17.32539939880371
2022-07-22,17.37339973449707
2022-07-25,17.304000854492188
2022-07-26,17.128700256347656
2022-07-27,17.130399703979492
2022-07-28,17.26059913635254
2022-07-29,17.49679946899414
2022-08-01,17.785999298095703
2022-08-02,17.894100189208984
2022-08-03,17.819599151611328
2022-08-04,17.77429962158203
2022-08-05,17.757600784301758
2022-08-08,17.80109977722168
2022-08-10,17.753700256347656
2022-08-11,17.86910057067871
2022-08-12,17.91029930114746
2022-08-16,18.066299438476562
2022-08-17,18.152700424194336
2022-08-18,18.202999114990234
2022-08-19,18.009599685668945
2022-08-22,17.85070037841797
2022-08-23,18.029499053955078
2022-08-24,18.188400268554688
2022-08-25,18.251300811767578
2022-08-26,18.383100509643555
2022-08-29,18.273799896240234
2022-08-30,18.49959945678711
2022-09-01,18.55579948425293
2022-09-02,18.59600067138672
2022-09-05,18.781400680541992
2022-09-06,18.840499877929688
2022-09-07,18.995100021362305
2022-09-08,19.130800247192383
2022-09-09,19.095399856567383
2022-09-12,19.27560043334961
2022-09-13,19.297000885009766
2022-09-14,19.31529998779297
2022-09-15,19.31279945373535
2022-09-16,18.868499755859375
2022-09-19,18.728500366210938
2022-09-20,18.944599151611328
2022-09-21,18.82900047302246
2022-09-22,18.93829917907715
2022-09-23,18.56570053100586
2022-09-26,17.94610023498535
2022-09-27,18.040800094604492
2022-09-28,17.96139907836914
2022-09-29,18.061899185180664
2022-09-30,18.334699630737305
2022-10-03,18.26490020751953
2022-10-04,18.50550079345703
2022-10-06,18.70680046081543
2022-10-07,18.76689910888672
2022-10-10,18.663799285888672
2022-10-11,18.373600006103516
2022-10-12,18.45359992980957
2022-10-13,18.355100631713867
2022-10-14,18.362199783325195
2022-10-17,18.408700942993164
2022-10-18,18.556299209594727
2022-10-19,18.561599731445312
2022-10-20,18.583200454711914
2022-10-21,18.504100799560547
2022-10-25,18.644699096679688
2022-10-27,18.7185001373291
2022-10-28,18.605300903320312
2022-10-31,18.676599502563477
2022-11-01,18.703500747680664
2022-11-02,18.706600189208984
2022-11-03,18.730600357055664
2022-11-04,18.8169002532959
2022-11-07,18.95639991760254
2022-11-09,18.88279914855957
2022-11-10,18.651199340820312
2022-11-11,18.713899612426758
2022-11-14,18.7992000579834
2022-11-15,18.81089973449707
2022-11-16,18.748899459838867
2022-11-17,18.726999282836914
2022-11-18,18.642499923706055
2022-11-21,18.66349983215332
2022-11-22,18.65049934387207
2022-11-23,18.75909996032715
2022-11-24,18.86199951171875
2022-11-25,19.007400512695312
2022-11-28,19.210100173950195
2022-11-29,19.141700744628906
2022-11-30,19.23870086669922
2022-12-01,19.323699951171875
2022-12-02,19.451000213623047
2022-12-05,19.51490020751953
2022-12-06,19.4689998626709
2022-12-07,19.393699645996094
2022-12-08,19.500699996948242
2022-12-09,19.298900604248047
2022-12-12,19.400699615478516
2022-12-13,19.51059913635254
2022-12-14,19.63759994506836
2022-12-15,19.55340003967285
2022-12-16,19.3981990814209
2022-12-19,19.455699920654297
2022-12-20,19.415300369262695
2022-12-21,19.015100479125977
2022-12-22,18.684499740600586
2022-12-23,17.866100311279297
2022-12-26,18.462400436401367
2022-12-27,18.68910026550293
2022-12-28,18.728700637817383
2022-12-29,18.751399993896484
2022-12-30,18.896299362182617
2023-01-02,19.038299560546875
2023-01-03,19.065500259399414
2023-01-04,18.894899368286133
2023-01-05,18.892000198364258
2023-01-06,18.746999740600586
2023-01-09,18.82080078125
2023-01-10,18.728599548339844
2023-01-11,18.738800048828125
2023-01-12,18.750999450683594
2023-01-13,18.804399490356445
2023-01-16,18.79400062561035
2023-01-17,18.767200469970703
2023-01-18,18.779199600219727
2023-01-19,18.724899291992188
2023-01-20,18.621200561523438
2023-01-23,18.59469985961914
2023-01-24,18.52090072631836
2023-01-25,18.35650062561035
2023-01-27,18.021699905395508
2023-01-30,17.984899520874023
2023-01-31,18.456899642944336
2023-02-01,18.24650001525879
2023-02-02,18.326000213623047
2023-02-03,18.25950050354004
2023-02-06,18.306100845336914
2023-02-07,18.24090003967285
2023-02-08,18.381999969482422
2023-02-09,18.335899353027344
2023-02-10,18.427600860595703
2023-02-13,18.20989990234375
2023-02-14,18.115299224853516
2023-02-15,18.188400268554688
2023-02-16,18.3341007232666
2023-02-17,18.272600173950195
2023-02-20,18.215200424194336
2023-02-21,18.15169906616211
2023-02-22,17.948400497436523
2023-02-23,17.981599807739258
2023-02-24,17.95199966430664
2023-02-27,17.739999771118164
2023-02-28,17.802200317382812
2023-03-01,18.0221004486084
2023-03-02,18.006099700927734
2023-03-03,18.132099151611328
2023-03-06,18.31800079345703
2023-03-08,18.367700576782227
2023-03-09,18.306699752807617
2023-03-10,18.175600051879883
2023-03-13,17.798099517822266
2023-03-14,17.63909912109375
2023-03-15,17.671300888061523
2023-03-16,17.547800064086914
2023-03-17,17.663400650024414
2023-03-20,17.511999130249023
2023-03-21,17.592899322509766
2023-03-22,17.690799713134766
2023-03-23,17.636600494384766
2023-03-24,17.369300842285156
2023-03-27,17.109500885009766
2023-03-28,16.974000930786133
2023-03-29,17.25659942626953
2023-03-31,17.5226993560791
2023-04-03,17.66029930114746
2023-04-05,17.778600692749023
2023-04-06,17.910200119018555
2023-04-10,17.94059944152832
2023-04-11,18.022600173950195
2023-04-12,18.090900421142578
2023-04-13,18.146400451660156
2023-04-17,18.173999786376953
2023-04-18,18.18670082092285
2023-04-19,18.186399459838867
2023-04-20,18.23579978942871
2023-04-21,18.201900482177734
2023-04-24,18.28820037841797
2023-04-25,18.350000381469727
2023-04-26,18.450300216674805
2023-04-27,18.541099548339844
2023-04-28,18.72439956665039
2023-05-02,18.843700408935547
2023-05-03,18.86910057067871
2023-05-04,19.03030014038086
2023-05-05,18.925399780273438
2023-05-08,19.064599990844727
2023-05-09,18.984100341796875
2023-05-10,19.08009910583496
2023-05-11,19.216400146484375
2023-05-12,19.14419937133789
2023-05-15,19.283000946044922
2023-05-16,19.29010009765625
2023-05-17,19.372299194335938
2023-05-18,19.292999267578125
2023-05-19,19.286699295043945
2023-05-22,19.36319923400879
2023-05-23,19.386699676513672
2023-05-24,19.397300720214844
2023-05-25,19.456300735473633
2023-05-26,19.54560089111328
2023-05-29,19.600299835205078
2023-05-30,19.610599517822266
2023-05-31,19.762100219726562
2023-06-01,19.92460060119629
2023-06-02,20.020299911499023
2023-06-05,20.075199127197266
2023-06-06,20.18280029296875
2023-06-07,20.40730094909668
2023-06-08,20.27120018005371
2023-06-09,20.257999420166016
2023-06-12,20.390600204467773
2023-06-13,20.538700103759766
2023-06-14,20.597000122070312
2023-06-15,20.660400390625
2023-06-16,20.826200485229492
2023-06-19,20.890199661254883
2023-06-20,20.975099563598633
2023-06-21,20.988300323486328
2023-06-22,20.83489990234375
2023-06-23,20.617900848388672
2023-06-26,20.758399963378906
2023-06-27,20.872499465942383
2023-06-28,20.909099578857422
2023-06-30,21.010900497436523
2023-07-03,21.197099685668945
2023-07-04,21.22610092163086
2023-07-05,21.358299255371094
2023-07-06,21.539400100708008
2023-07-07,21.4773006439209
2023-07-10,21.40730094909668
2023-07-11,21.601600646972656
2023-07-12,21.70680046081543
2023-07-13,21.553300857543945
2023-07-14,21.837099075317383
2023-07-17,22.007699966430664
2023-07-18,21.850000381469727
2023-07-19,22.009599685668945
2023-07-20,22.068700790405273
2023-07-21,22.137399673461914
2023-07-24,22.19099998474121
2023-07-25,22.20170021057129
2023-07-26,22.274999618530273
2023-07-27,22.305299758911133
2023-07-28,22.399499893188477
2023-07-31,22.629600524902344
2023-08-01,22.67609977722168
2023-08-02,22.387300491333008
2023-08-03,22.419200897216797
2023-08-04,22.560300827026367
2023-08-07,22.63050079345703
2023-08-08,22.66710090637207
2023-08-09,22.7947998046875
2023-08-10,22.73819923400879
2023-08-11,22.680099487304688
2023-08-14,22.539899826049805
2023-08-16,22.633699417114258
2023-08-17,22.675600051879883
2023-08-18,22.61240005493164
2023-08-21,22.801799774169922
2023-08-22,22.955900192260742
2023-08-23,23.1200008392334
2023-08-24,23.090700149536133
2023-08-25,23.041799545288086
2023-08-28,23.19700050354004
2023-08-29,23.352500915527344
2023-08-30,23.556800842285156
2023-08-31,23.806499481201172
2023-09-01,23.981399536132812
2023-09-04,24.224199295043945
2023-09-05,24.375499725341797
2023-09-06,24.388999938964844
2023-09-07,24.524599075317383
2023-09-08,24.674999237060547
2023-09-11,24.914600372314453
2023-09-12,23.950599670410156
2023-09-13,24.18549919128418
2023-09-14,24.48189926147461
2023-09-15,24.55069923400879
2023-09-18,24.431499481201172
2023-09-20,24.296499252319336
2023-09-21,24.020999908447266
2023-09-22,24.026500701904297
2023-09-25,24.04680061340332
2023-09-26,24.149599075317383
2023-09-27,24.323999404907227
2023-09-29,24.39940071105957
2023-10-03,24.55069923400879
2023-10-04,24.27359962463379
2023-10-05,24.41230010986328
2023-10-06,24.568300247192383
2023-10-09,24.166799545288086
2023-10-10,24.436899185180664
2023-10-11,24.601600646972656
2023-10-12,24.768600463867188
2023-10-13,24.72800064086914
2023-10-16,24.808300018310547
2023-10-17,24.976600646972656
2023-10-18,24.883399963378906
2023-10-19,24.921600341796875
2023-10-20,24.721099853515625
2023-10-23,23.78529930114746
2023-10-25,23.630800247192383
2023-10-26,23.51810073852539
2023-10-27,23.96820068359375
2023-10-30,23.986099243164062
2023-10-31,23.9591007232666
2023-11-01,23.916799545288086
2023-11-02,24.17639923095703
2023-11-03,24.420400619506836
2023-11-06,24.678600311279297
2023-11-07,24.82200050354004
2023-11-08,24.974000930786133
2023-11-09,24.90239906311035
2023-11-10,25.010700225830078
2023-11-13,25.387500762939453
2023-11-15,25.67009925842285
2023-11-16,25.77750015258789
2023-11-17,25.863500595092773
2023-11-20,25.87470054626465
2023-11-21,25.92840003967285
2023-11-22,25.710899353027344
2023-11-23,25.841100692749023
2023-11-24,25.891000747680664
2023-11-28,25.94849967956543
2023-11-29,26.142900466918945
2023-11-30,26.42099952697754
2023-12-01,26.5664005279541
2023-12-04,26.885299682617188
2023-12-05,26.923500061035156
2023-12-06,26.99169921875
2023-12-07,27.075899124145508
2023-12-08,26.84749984741211
2023-12-11,26.996299743652344
2023-12-12,26.96109962463379
2023-12-13,27.129499435424805
2023-12-14,27.34760093688965
2023-12-15,27.540700912475586
2023-12-18,27.655099868774414
2023-12-19,27.67569923400879
2023-12-20,26.743200302124023
2023-12-21,27.197900772094727
2023-12-22,27.47610092163086
2023-12-26,27.561399459838867
2023-12-27,27.64539909362793
2023-12-28,27.809499740600586
2023-12-29,27.974899291992188
2024-01-01,28.14859962463379
2024-01-02,28.133899688720703
2024-01-03,28.168800354003906
2024-01-04,28.456199645996094
2024-01-05,28.64550018310547
2024-01-08,28.479799270629883
2024-01-09,28.57819938659668
2024-01-10,28.6382999420166
2024-01-11,28.87070083618164
2024-01-12,28.974199295043945
2024-01-15,29.04800033569336
2024-01-16,28.97010040283203
2024-01-17,28.670000076293945
2024-01-18,28.65839958190918
2024-01-19,28.96980094909668
2024-01-23,28.311399459838867
2024-01-24,28.80620002746582
2024-01-25,28.954099655151367
2024-01-29,29.326200485229492
2024-01-30,29.366300582885742
2024-01-31,29.992300033569336
2024-02-01,30.038400650024414
2024-02-02,30.22410011291504
2024-02-05,30.21540069580078
2024-02-06,30.492900848388672
2024-02-07,30.65730094909668
2024-02-08,30.52560043334961
2024-02-09,30.142099380493164
2024-02-12,29.06999969482422
2024-02-13,29.174299240112305
2024-02-14,29.545400619506836
2024-02-15,29.891399383544922
2024-02-16,30.090599060058594
2024-02-19,30.229000091552734
2024-02-20,30.110700607299805
2024-02-21,29.873600006103516
2024-02-22,30.05769920349121
2024-02-23,30.232200622558594
2024-02-26,30.173999786376953
2024-02-27,30.248300552368164
2024-02-28,29.674100875854492
2024-02-29,29.817100524902344
2024-03-01,30.008899688720703
2024-03-04,30.04050064086914
2024-03-05,29.844600677490234
2024-03-06,29.256200790405273
2024-03-07,29.500200271606445
2024-03-11,28.90290069580078
2024-03-12,28.305099487304688
2024-03-13,26.85300064086914
2024-03-14,27.684200286865234
2024-03-15,27.745100021362305
2024-03-18,27.66939926147461
2024-03-19,27.34589958190918
2024-03-20,27.37299919128418
2024-03-21,27.997100830078125
2024-03-22,28.22209930419922
2024-03-26,28.231800079345703
2024-03-27,28.438600540161133
2024-03-28,28.52989959716797
2024-04-01,29.3843994140625
2024-04-02,29.675899505615234
2024-04-03,29.981800079345703
2024-04-04,30.16349983215332
2024-04-05,30.33690071105957
2024-04-08,30.417200088500977
2024-04-09,30.42770004272461
2024-04-10,30.6028995513916
2024-04-12,30.478900909423828
2024-04-15,30.010099411010742
2024-04-16,30.197900772094727
2024-04-18,30.191200256347656
2024-04-19,30.151500701904297
2024-04-22,30.497100830078125
2024-04-23,30.79669952392578
2024-04-24,31.035499572753906
2024-04-25,31.296300888061523
2024-04-26,31.447200775146484
2024-04-29,31.46430015563965
2024-04-30,31.480600357055664
2024-05-02,31.512800216674805
2024-05-03,31.399799346923828
2024-05-06,31.05229949951172
2024-05-07,30.50079917907715
2024-05-08,30.649999618530273
2024-05-09,29.83799934387207
2024-05-10,30.035400390625
2024-05-13,29.929800033569336
2024-05-14,30.45789909362793
2024-05-15,30.689199447631836
2024-05-16,30.91200065612793
2024-05-17,31.401100158691406
2024-05-21,31.547399520874023
2024-05-22,31.509899139404297
2024-05-23,31.578399658203125
2024-05-24,31.540800094604492
2024-05-27,31.680999755859375
2024-05-28,31.35700035095215
2024-05-29,31.381200790405273
2024-05-30,30.915700912475586
2024-05-31,31.067399978637695
2024-06-03,31.701499938964844
2024-06-04,29.360000610351562
2024-06-05,30.335800170898438
2024-06-06,31.30120086669922
2024-06-07,32.012298583984375
2024-06-10,32.43899917602539
2024-06-11,32.637901306152344
2024-06-12,32.933101654052734
2024-06-13,33.205299377441406
2024-06-14,33.4911994934082
2024-06-18,33.8125
2024-06-19,33.683799743652344
2024-06-20,33.905601501464844
2024-06-21,33.88999938964844
2024-06-24,33.895999908447266
2024-06-25,33.91320037841797
2024-06-26,33.98929977416992
2024-06-27,33.79460144042969
2024-06-28,34.02389907836914
2024-07-01,34.52949905395508
2024-07-02,34.47669982910156
2024-07-03,34.784698486328125
2024-07-04,34.98160171508789
2024-07-05,35.220001220703125
2024-07-08,35.1244010925293
2024-07-09,35.20930099487305
2024-07-10,34.96760177612305
2024-07-11,35.18109893798828
2024-07-12,35.157798767089844
2024-07-15,35.28329849243164
2024-07-16,35.35559844970703
2024-07-18,34.969200134277344
2024-07-19,34.15230178833008
2024-07-22,34.45830154418945
2024-07-23,34.252498626708984
2024-07-24,34.89179992675781
2024-07-25,34.792301177978516
2024-07-26,35.120399475097656
2024-07-29,35.49879837036133
2024-07-30,35.794498443603516
2024-07-31,35.72529983520508
