Date,AKZA.AS
2016-01-06,48.32521438598633
2016-01-07,48.46451950073242
2016-01-08,47.42393112182617
2016-01-11,47.2191047668457
2016-01-12,48.50547409057617
2016-01-13,48.349796295166016
2016-01-14,47.53043746948242
2016-01-15,47.006072998046875
2016-01-18,46.70291519165039
2016-01-19,47.37477111816406
2016-01-20,45.89994430541992
2016-01-21,47.48948669433594
2016-01-22,47.972904205322266
2016-01-25,47.26824951171875
2016-01-26,47.948326110839844
2016-01-27,48.05483627319336
2016-01-28,47.276458740234375
2016-01-29,48.39897155761719
2016-02-01,47.53043746948242
2016-02-02,46.45710754394531
2016-02-03,46.3423957824707
2016-02-04,45.71149444580078
2016-02-05,45.70329666137695
2016-02-08,44.07279586791992
2016-02-09,43.745059967041016
2016-02-10,42.917518615722656
2016-02-11,41.1395263671875
2016-02-12,41.10675048828125
2016-02-15,42.86015701293945
2016-02-16,42.72906494140625
2016-02-17,44.16292953491211
2016-02-18,44.10557174682617
2016-02-19,43.58938217163086
2016-02-22,44.69551086425781
2016-02-23,44.03183364868164
2016-02-24,43.06498718261719
2016-02-25,43.450096130371094
2016-02-26,43.70409393310547
2016-02-29,44.44150924682617
2016-03-01,45.35918045043945
2016-03-02,45.12156677246094
2016-03-03,45.137943267822266
2016-03-04,45.53124237060547
2016-03-07,45.58859634399414
2016-03-08,45.40834045410156
2016-03-09,46.02284240722656
2016-03-10,44.974082946777344
2016-03-11,46.0883903503418
2016-03-14,46.70291519165039
2016-03-15,46.768455505371094
2016-03-16,47.11258316040039
2016-03-17,46.973289489746094
2016-03-18,47.19451141357422
2016-03-21,48.04664993286133
2016-03-22,48.243282318115234
2016-03-23,48.841407775878906
2016-03-24,48.26786804199219
2016-03-29,48.6529541015625
2016-03-30,49.464111328125
2016-03-31,49.07901382446289
2016-04-01,48.25967025756836
2016-04-04,48.3170280456543
2016-04-05,47.145355224609375
2016-04-06,47.686126708984375
2016-04-07,46.94051742553711
2016-04-08,47.61238098144531
2016-04-11,47.65335464477539
2016-04-12,47.890960693359375
2016-04-13,49.00528335571289
2016-04-14,49.69353103637695
2016-04-15,49.84102249145508
2016-04-18,49.61160659790039
2016-04-19,52.233524322509766
2016-04-20,53.0446662902832
2016-04-21,52.93817138671875
2016-04-22,52.99659729003906
2016-04-25,52.8463249206543
2016-04-26,52.353763580322266
2016-04-27,52.679351806640625
2016-04-28,52.97990036010742
2016-04-29,51.66917037963867
2016-05-02,51.927974700927734
2016-05-03,51.52724838256836
2016-05-04,51.05973815917969
2016-05-05,51.31853103637695
2016-05-06,51.36863327026367
2016-05-09,51.351932525634766
2016-05-10,51.761016845703125
2016-05-11,51.18495559692383
2016-05-12,50.909461975097656
2016-05-13,51.23505401611328
2016-05-16,51.260093688964844
2016-05-17,51.16825866699219
2016-05-18,51.335227966308594
2016-05-19,50.817626953125
2016-05-20,51.38533020019531
2016-05-23,51.485504150390625
2016-05-24,52.47063446044922
2016-05-25,52.629249572753906
2016-05-26,53.13016891479492
2016-05-27,51.902923583984375
2016-05-30,51.761016845703125
2016-05-31,50.92615509033203
2016-06-01,51.21835708618164
2016-06-02,51.78606414794922
2016-06-03,51.410369873046875
2016-06-06,51.34358596801758
2016-06-07,51.94466781616211
2016-06-08,51.452110290527344
2016-06-09,50.90110397338867
2016-06-10,49.48185348510742
2016-06-13,48.60525894165039
2016-06-14,47.52829360961914
2016-06-15,47.82884216308594
2016-06-16,47.49490737915039
2016-06-17,47.75370788574219
2016-06-20,49.63212585449219
2016-06-21,49.70726776123047
2016-06-22,49.815799713134766
2016-06-23,50.608909606933594
2016-06-24,46.760231018066406
2016-06-27,44.0135612487793
2016-06-28,45.21574783325195
2016-06-29,46.11738204956055
2016-06-30,47.06077194213867
2016-07-01,47.21104431152344
2016-07-04,46.509769439697266
2016-07-05,45.77510452270508
2016-07-06,45.073822021484375
2016-07-07,45.80014419555664
2016-07-08,46.2927131652832
2016-07-11,47.92902755737305
2016-07-12,48.112693786621094
2016-07-13,48.33810806274414
2016-07-14,48.9809455871582
2016-07-15,48.99763107299805
2016-07-18,49.698917388916016
2016-07-19,47.54498291015625
2016-07-20,48.49673843383789
2016-07-21,48.15443420410156
2016-07-22,48.05426025390625
2016-07-25,48.663692474365234
2016-07-26,48.43828582763672
2016-07-27,48.61360549926758
2016-07-28,48.30470275878906
2016-07-29,48.38819885253906
2016-08-01,48.30470275878906
2016-08-02,47.54498291015625
2016-08-03,47.58674240112305
2016-08-04,47.52829360961914
2016-08-05,48.49673843383789
2016-08-08,48.839019775390625
2016-08-09,49.5152473449707
2016-08-10,48.9809455871582
2016-08-11,49.56534194946289
2016-08-12,49.323238372802734
2016-08-15,49.665523529052734
2016-08-16,49.4317626953125
2016-08-17,49.623775482177734
2016-08-18,49.80744552612305
2016-08-19,49.531944274902344
2016-08-22,49.164608001708984
2016-08-23,49.774051666259766
2016-08-24,50.10799789428711
2016-08-25,49.88258361816406
2016-08-26,50.35845184326172
2016-08-29,50.29166793823242
2016-08-30,50.659000396728516
2016-08-31,50.57551574707031
2016-09-01,51.176612854003906
2016-09-02,51.727622985839844
2016-09-05,51.68587875366211
2016-09-06,52.14505386352539
2016-09-07,52.55412673950195
2016-09-08,51.59404373168945
2016-09-09,50.700740814208984
2016-09-12,50.01616287231445
2016-09-13,50.183135986328125
2016-09-14,50.08294677734375
2016-09-15,50.0912971496582
2016-09-16,49.673866271972656
2016-09-19,50.15809631347656
2016-09-20,50.24992370605469
2016-09-21,50.74249267578125
2016-09-22,51.41871643066406
2016-09-23,51.4604606628418
2016-09-26,50.69240188598633
2016-09-27,50.34176254272461
2016-09-28,51.12652587890625
2016-09-29,50.89275360107422
2016-09-30,50.333404541015625
2016-10-03,50.69240188598633
2016-10-04,51.36863327026367
2016-10-05,51.493865966796875
2016-10-06,51.98642349243164
2016-10-07,50.49203109741211
2016-10-10,50.91780471801758
2016-10-11,50.70909118652344
2016-10-12,50.7758903503418
2016-10-13,50.550479888916016
2016-10-14,51.36028289794922
2016-10-17,51.761016845703125
2016-10-18,51.8194580078125
2016-10-19,50.567161560058594
2016-10-20,49.890933990478516
2016-10-21,50.35295867919922
2016-10-24,50.58818817138672
2016-10-25,49.79012680053711
2016-10-26,49.470909118652344
2016-10-27,49.36170196533203
2016-10-28,49.722923278808594
2016-10-31,49.462501525878906
2016-11-01,48.857666015625
2016-11-02,48.588844299316406
2016-11-03,48.11842346191406
2016-11-04,48.36203384399414
2016-11-07,48.55524826049805
2016-11-08,48.9080696105957
2016-11-09,49.61371612548828
2016-11-10,49.89094161987305
2016-11-11,49.38690185546875
2016-11-14,49.14329147338867
2016-11-15,49.101280212402344
2016-11-16,48.47124481201172
2016-11-17,48.60564041137695
2016-11-18,48.53004455566406
2016-11-21,48.40403747558594
2016-11-22,48.97526931762695
2016-11-23,48.958473205566406
2016-11-24,49.462501525878906
2016-11-25,49.5969123840332
2016-11-28,48.88286209106445
2016-11-29,49.15168762207031
2016-11-30,49.36170196533203
2016-12-01,48.97526931762695
2016-12-02,48.31162643432617
2016-12-05,48.236019134521484
2016-12-06,48.15201950073242
2016-12-07,49.512901306152344
2016-12-08,49.64730453491211
2016-12-09,50.41176223754883
2016-12-12,50.19335174560547
2016-12-13,50.27736282348633
2016-12-14,49.7313232421875
2016-12-15,49.84052658081055
2016-12-16,49.94973373413086
2016-12-19,50.17655944824219
2016-12-20,49.79012680053711
2016-12-21,49.5549201965332
2016-12-22,49.80693054199219
2016-12-23,49.8741340637207
2016-12-27,49.89094161987305
2016-12-28,49.89933395385742
2016-12-29,49.89933395385742
2016-12-30,49.89094161987305
2017-01-02,50.15975570678711
2017-01-03,50.38656997680664
2017-01-04,50.61338424682617
2017-01-05,50.40336608886719
2017-01-06,50.23536682128906
2017-01-09,50.21015930175781
2017-01-10,49.65571975708008
2017-01-11,49.823726654052734
2017-01-12,50.11774444580078
2017-01-13,50.71419143676758
2017-01-16,50.68898391723633
2017-01-17,50.72259521484375
2017-01-18,51.98267364501953
2017-01-19,52.0750846862793
2017-01-20,52.97394561767578
2017-01-23,52.62950897216797
2017-01-24,53.007545471191406
2017-01-25,54.10801696777344
2017-01-26,53.74679946899414
2017-01-27,53.67119216918945
2017-01-30,53.2679557800293
2017-01-31,52.74712371826172
2017-02-01,53.24275207519531
2017-02-02,53.43597412109375
2017-02-03,53.51998519897461
2017-02-06,52.940345764160156
2017-02-07,53.469566345214844
2017-02-08,53.603981018066406
2017-02-09,53.91481018066406
2017-02-10,54.20041275024414
2017-02-13,54.225624084472656
2017-02-14,54.11642074584961
2017-02-15,52.87312698364258
2017-02-16,52.755531311035156
2017-02-17,52.74712371826172
2017-02-20,52.94873809814453
2017-02-21,53.24275207519531
2017-02-22,53.091552734375
2017-02-23,53.03274154663086
2017-02-24,52.713523864746094
2017-02-27,53.007545471191406
2017-02-28,53.183956146240234
2017-03-01,54.39362335205078
2017-03-02,54.44403839111328
2017-03-03,54.43563461303711
2017-03-06,54.284423828125
2017-03-07,54.0156135559082
2017-03-08,54.11642074584961
2017-03-09,61.14769744873047
2017-03-10,64.01228332519531
2017-03-13,64.18030548095703
2017-03-14,63.42424011230469
2017-03-15,63.7182502746582
2017-03-16,63.079811096191406
2017-03-17,63.180606842041016
2017-03-20,63.08822250366211
2017-03-21,64.3482894897461
2017-03-22,63.659461975097656
2017-03-23,65.47398376464844
2017-03-24,65.2723617553711
2017-03-27,65.80999755859375
2017-03-28,65.18834686279297
2017-03-29,64.60871887207031
2017-03-30,64.96155548095703
2017-03-31,65.29756927490234
2017-04-03,65.26394653320312
2017-04-04,65.49078369140625
2017-04-05,66.44844818115234
2017-04-06,66.65005493164062
2017-04-07,67.01127624511719
2017-04-10,66.86846923828125
2017-04-11,66.44844818115234
2017-04-12,65.97801208496094
2017-04-13,66.63326263427734
2017-04-18,65.7931900024414
2017-04-19,65.96959686279297
2017-04-20,65.86041259765625
2017-04-21,65.6923828125
2017-04-24,68.82579040527344
2017-04-25,69.42222595214844
2017-04-26,68.47299194335938
2017-04-27,67.59390258789062
2017-04-28,68.51565551757812
2017-05-02,67.65367126464844
2017-05-03,67.94384765625
2017-05-04,68.08037567138672
2017-05-05,67.76460266113281
2017-05-08,65.58828735351562
2017-05-09,65.71632385253906
2017-05-10,64.66655731201172
2017-05-11,64.18861389160156
2017-05-12,64.68363189697266
2017-05-15,64.68363189697266
2017-05-16,64.56412506103516
2017-05-17,63.92404556274414
2017-05-18,64.56412506103516
2017-05-19,64.29102325439453
2017-05-22,64.60681915283203
2017-05-23,65.24691772460938
2017-05-24,65.25543212890625
2017-05-25,64.86286163330078
2017-05-26,65.04206848144531
2017-05-29,65.17861938476562
2017-05-30,63.98378372192383
2017-05-31,63.59120178222656
2017-06-01,64.02645111083984
2017-06-02,64.64949035644531
2017-06-05,64.60681915283203
2017-06-06,64.692138671875
2017-06-07,64.58973693847656
2017-06-08,64.64949035644531
2017-06-09,65.50294494628906
2017-06-12,65.52854919433594
2017-06-13,65.8016586303711
2017-06-14,65.97235870361328
2017-06-15,66.00648498535156
2017-06-16,66.30519104003906
2017-06-19,66.52709197998047
2017-06-20,66.8428726196289
2017-06-21,66.94529724121094
2017-06-22,66.2198486328125
2017-06-23,66.56976318359375
2017-06-26,66.68925476074219
2017-06-27,66.34785461425781
2017-06-28,65.91259765625
2017-06-29,65.32373809814453
2017-06-30,64.93964385986328
2017-07-03,66.10888671875
2017-07-04,66.2369155883789
2017-07-05,66.6295166015625
2017-07-06,66.09182739257812
2017-07-07,66.13450622558594
2017-07-10,65.92967987060547
2017-07-11,65.88700103759766
2017-07-12,66.11743927001953
2017-07-13,66.05767822265625
2017-07-14,66.9111557006836
2017-07-17,67.0391616821289
2017-07-18,66.52709197998047
2017-07-19,66.6977767944336
2017-07-20,66.35640716552734
2017-07-21,64.87136840820312
2017-07-24,64.26543426513672
2017-07-25,64.55560302734375
2017-07-26,64.56412506103516
2017-07-27,65.21277618408203
2017-07-28,65.00794219970703
2017-07-31,65.2213134765625
2017-08-01,65.49441528320312
2017-08-02,65.9040756225586
2017-08-03,65.84432220458984
2017-08-04,65.74190521240234
2017-08-07,65.92967987060547
2017-08-08,65.93821716308594
2017-08-09,65.11034393310547
2017-08-10,64.47026062011719
2017-08-11,64.8031005859375
2017-08-14,65.15303039550781
2017-08-15,65.34931945800781
2017-08-16,65.9040756225586
2017-08-17,66.03208923339844
2017-08-18,65.93821716308594
2017-08-21,66.07475280761719
2017-08-22,66.31372833251953
2017-08-23,66.86848449707031
2017-08-24,66.80872344970703
2017-08-25,66.77458953857422
2017-08-28,66.31372833251953
2017-08-29,65.86138916015625
2017-08-30,65.6992416381836
2017-08-31,65.54560852050781
2017-09-01,66.04061889648438
2017-09-04,66.56976318359375
2017-09-05,66.81726837158203
2017-09-06,67.3122787475586
2017-09-07,67.08183288574219
2017-09-08,66.6551284790039
2017-09-11,66.6551284790039
2017-09-12,66.71485900878906
2017-09-13,66.94529724121094
2017-09-14,66.42467498779297
2017-09-15,66.56123352050781
2017-09-18,67.133056640625
2017-09-19,67.06478118896484
2017-09-20,66.92822265625
2017-09-21,66.9111557006836
2017-09-22,67.0306396484375
2017-09-25,66.68071746826172
2017-09-26,66.00648498535156
2017-09-27,66.322265625
2017-09-28,66.3393325805664
2017-09-29,66.67216491699219
2017-10-02,66.86848449707031
2017-10-03,66.8258056640625
2017-10-04,67.0306396484375
2017-10-05,67.07329559326172
2017-10-06,66.88553619384766
2017-10-09,66.92822265625
2017-10-10,66.9111557006836
2017-10-11,67.133056640625
2017-10-12,66.86848449707031
2017-10-13,67.329345703125
2017-10-16,67.26106262207031
2017-10-17,66.86848449707031
2017-10-18,65.6395263671875
2017-10-19,66.68925476074219
2017-10-20,66.7408218383789
2017-10-23,66.6634750366211
2017-10-24,66.73223876953125
2017-10-25,66.94715881347656
2017-10-26,66.85257720947266
2017-10-27,66.6032943725586
2017-10-30,67.0760726928711
2017-10-31,66.82678985595703
2017-11-01,66.48295593261719
2017-11-02,66.27662658691406
2017-11-03,66.98152923583984
2017-11-06,67.05029296875
2017-11-07,67.48009490966797
2017-11-08,68.17638397216797
2017-11-09,67.54026794433594
2017-11-10,67.21361541748047
2017-11-13,67.05888366699219
2017-11-14,66.88697052001953
2017-11-15,66.6032943725586
2017-11-16,66.7838134765625
2017-11-17,66.6978530883789
2017-11-20,66.79241180419922
2017-11-21,66.99871063232422
2017-11-22,67.84974670410156
2017-11-23,67.29956817626953
2017-11-24,66.96432495117188
2017-11-27,66.19068145751953
2017-11-28,64.89263916015625
2017-11-29,65.04737854003906
2017-11-30,65.07316589355469
2017-12-01,65.11614990234375
2017-12-04,65.95109558105469
2017-12-05,66.39579772949219
2017-12-06,66.27780151367188
2017-12-07,66.15074920654297
2017-12-08,67.37593841552734
2017-12-11,67.66634368896484
2017-12-12,68.05658721923828
2017-12-13,67.9658432006836
2017-12-14,67.50298309326172
2017-12-15,67.53929138183594
2017-12-18,67.57556915283203
2017-12-19,67.50298309326172
2017-12-20,66.35041809082031
2017-12-21,66.55912780761719
2017-12-22,66.51376342773438
2017-12-27,66.7860336303711
2017-12-28,66.8404769897461
2017-12-29,66.26873016357422
2018-01-02,65.8331069946289
2018-01-03,66.66804504394531
2018-01-04,66.9403076171875
2018-01-05,68.15641784667969
2018-01-08,67.33963012695312
2018-01-09,68.01118469238281
2018-01-10,67.44852447509766
2018-01-11,68.97320556640625
2018-01-12,68.95504760742188
2018-01-15,69.0457992553711
2018-01-16,68.44683074951172
2018-01-17,67.86599731445312
2018-01-18,68.0656509399414
2018-01-19,67.90229797363281
2018-01-22,67.93860626220703
2018-01-23,68.24717712402344
2018-01-24,67.97492218017578
2018-01-25,67.90229797363281
2018-01-26,68.174560546875
2018-01-29,68.2834701538086
2018-01-30,68.2834701538086
2018-01-31,68.44683074951172
2018-02-01,68.95504760742188
2018-02-02,67.77525329589844
2018-02-05,67.5211410522461
2018-02-06,65.66976165771484
2018-02-07,67.57556915283203
2018-02-08,69.49957275390625
2018-02-09,68.84615325927734
2018-02-12,70.17115783691406
2018-02-13,69.88075256347656
2018-02-14,69.98963928222656
2018-02-15,71.00609588623047
2018-02-16,71.11499786376953
2018-02-19,71.60507202148438
2018-02-20,71.67768096923828
2018-02-21,72.25850677490234
2018-02-22,72.40371704101562
2018-02-23,71.94993591308594
2018-02-26,72.76673126220703
2018-02-27,72.56706237792969
2018-02-28,72.38556671142578
2018-03-01,70.57048034667969
2018-03-02,69.26360321044922
2018-03-05,71.04238891601562
2018-03-06,71.3691177368164
2018-03-07,71.47802734375
2018-03-08,73.3112564086914
2018-03-09,73.1115951538086
2018-03-12,73.002685546875
2018-03-13,72.62152862548828
2018-03-14,72.89379119873047
2018-03-15,73.1842041015625
2018-03-16,72.33112335205078
2018-03-19,71.96808624267578
2018-03-20,72.51261901855469
2018-03-21,72.31295776367188
2018-03-22,70.44343566894531
2018-03-23,69.00950622558594
2018-03-26,68.15641784667969
2018-03-27,70.51603698730469
2018-03-28,70.96979522705078
2018-03-29,69.64478302001953
2018-04-03,69.75370788574219
2018-04-04,69.06396484375
2018-04-05,70.09854888916016
2018-04-06,70.58861541748047
2018-04-09,70.84273529052734
2018-04-10,71.75028228759766
2018-04-11,70.6975326538086
2018-04-12,70.67938232421875
2018-04-13,71.44171905517578
2018-04-16,71.35096740722656
2018-04-17,71.24205017089844
2018-04-18,71.56877899169922
2018-04-19,71.02423858642578
2018-04-20,71.27835845947266
2018-04-23,70.78829193115234
2018-04-24,69.15470886230469
2018-04-25,68.51943969726562
2018-04-26,69.19100189208984
2018-04-27,69.28177642822266
2018-04-30,69.74737548828125
2018-05-02,69.82186126708984
2018-05-03,70.25021362304688
2018-05-04,70.2874755859375
2018-05-07,70.58545684814453
2018-05-08,70.65995025634766
2018-05-09,70.58545684814453
2018-05-10,70.43646240234375
2018-05-11,69.91497802734375
2018-05-14,69.50525665283203
2018-05-15,70.1198501586914
2018-05-16,70.1198501586914
2018-05-17,70.99517822265625
2018-05-18,70.99517822265625
2018-05-21,71.42354583740234
2018-05-22,72.00088500976562
2018-05-23,71.4607925415039
2018-05-24,71.44216918945312
2018-05-25,72.01951599121094
2018-05-28,71.34905242919922
2018-05-29,70.80894470214844
2018-05-30,70.6785888671875
2018-05-31,69.93360900878906
2018-06-01,70.75306701660156
2018-06-04,70.58545684814453
2018-06-05,70.79032135009766
2018-06-06,70.99517822265625
2018-06-07,71.08831787109375
2018-06-08,70.75306701660156
2018-06-11,71.38630676269531
2018-06-12,71.68427276611328
2018-06-13,71.14418029785156
2018-06-14,71.10694122314453
2018-06-15,71.05107116699219
2018-06-18,70.26885223388672
2018-06-19,69.46800231933594
2018-06-20,69.54251098632812
2018-06-21,69.2445297241211
2018-06-22,69.63560485839844
2018-06-25,69.22589111328125
2018-06-26,68.92790985107422
2018-06-27,69.28178405761719
2018-06-28,68.425048828125
2018-06-29,68.27606201171875
2018-07-02,68.18293762207031
2018-07-03,68.3133316040039
2018-07-04,68.55540466308594
2018-07-05,68.90929412841797
2018-07-06,69.28178405761719
2018-07-09,69.26314544677734
2018-07-10,69.37489318847656
2018-07-11,68.7230453491211
2018-07-12,68.29468536376953
2018-07-13,68.89064025878906
2018-07-16,69.20726776123047
2018-07-17,69.65423583984375
2018-07-18,72.72721862792969
2018-07-19,72.0567626953125
2018-07-20,72.7831039428711
2018-07-23,72.8389663696289
2018-07-24,72.9321060180664
2018-07-25,72.96934509277344
2018-07-26,73.54668426513672
2018-07-27,73.75155639648438
2018-07-30,73.71430206298828
2018-07-31,73.65843963623047
2018-08-01,74.40341186523438
2018-08-02,74.6455078125
2018-08-03,74.79451751708984
2018-08-06,74.90625
2018-08-07,74.88763427734375
2018-08-08,75.1669921875
2018-08-09,76.13543701171875
2018-08-10,75.55809020996094
2018-08-13,75.29736328125
2018-08-14,75.44635772705078
2018-08-15,74.03091430664062
2018-08-16,73.97504425048828
2018-08-17,73.9936752319336
2018-08-20,74.10542297363281
2018-08-21,73.8633041381836
2018-08-22,74.32891082763672
2018-08-23,74.10542297363281
2018-08-24,74.12403869628906
2018-08-27,74.62689208984375
2018-08-28,75.35324096679688
2018-08-29,76.2099380493164
2018-08-30,75.87469482421875
2018-08-31,75.2228775024414
2018-09-03,75.18560028076172
2018-09-04,74.49652099609375
2018-09-05,75.03661346435547
2018-09-06,75.91194915771484
2018-09-07,76.54517364501953
2018-09-10,75.12973022460938
2018-09-11,75.12973022460938
2018-09-12,74.04954528808594
2018-09-13,74.75725555419922
2018-09-14,74.94349670410156
2018-09-17,75.09249114990234
2018-09-18,74.92488861083984
2018-09-19,76.19132232666016
2018-09-20,77.01078033447266
2018-09-21,76.7314224243164
2018-09-24,75.70709991455078
2018-09-25,75.20423889160156
2018-09-26,75.07386016845703
2018-09-27,75.12973022460938
2018-09-28,74.99937438964844
2018-10-01,74.04954528808594
2018-10-02,74.40341186523438
2018-10-03,75.2228775024414
2018-10-04,73.9936752319336
2018-10-05,74.47789764404297
2018-10-08,73.08106994628906
2018-10-09,71.498046875
2018-10-10,69.93360900878906
2018-10-11,68.64854431152344
2018-10-12,68.44368743896484
2018-10-15,68.1270751953125
2018-10-16,68.9837875366211
2018-10-17,70.77169799804688
2018-10-18,69.09552001953125
2018-10-19,69.46051025390625
2018-10-22,68.67438507080078
2018-10-23,67.0833969116211
2018-10-24,67.12084197998047
2018-10-25,68.73053741455078
2018-10-26,68.71179962158203
2018-10-29,68.11285400390625
2018-10-30,68.41233825683594
2018-10-31,69.51666259765625
2018-11-01,70.48997497558594
2018-11-02,70.45254516601562
2018-11-05,69.8161392211914
2018-11-06,68.95514678955078
2018-11-07,69.64768981933594
2018-11-08,70.02203369140625
2018-11-09,69.68511962890625
2018-11-12,69.0487289428711
2018-11-13,69.23589324951172
2018-11-14,70.34024047851562
2018-11-15,69.61026000976562
2018-11-16,69.38565063476562
2018-11-19,68.6369400024414
2018-11-20,66.97108459472656
2018-11-21,67.5138931274414
2018-11-22,67.21440887451172
2018-11-23,67.7010726928711
2018-11-26,68.00055694580078
2018-11-27,67.55133056640625
2018-11-28,68.3561782836914
2018-11-29,69.08615112304688
2018-11-30,69.34820556640625
2018-12-03,69.8161392211914
2018-12-04,69.21719360351562
2018-12-05,68.3000259399414
2018-12-06,66.50315856933594
2018-12-07,67.27056884765625
2018-12-10,65.88549041748047
2018-12-11,66.12879943847656
2018-12-12,66.80262756347656
2018-12-13,65.97907257080078
2018-12-14,65.86676788330078
2018-12-17,64.40679168701172
2018-12-18,64.42552947998047
2018-12-19,65.47370147705078
2018-12-20,65.11805725097656
2018-12-21,64.4442367553711
2018-12-24,64.57526397705078
2018-12-27,64.42552947998047
2018-12-28,65.24908447265625
2018-12-31,65.88549041748047
2019-01-02,66.0539321899414
2019-01-03,64.68756103515625
2019-01-04,66.0165023803711
2019-01-07,65.24908447265625
2019-01-08,65.00576782226562
2019-01-09,65.24908447265625
2019-01-10,65.38009643554688
2019-01-11,66.14752960205078
2019-01-14,65.81060028076172
2019-01-15,66.03520965576172
2019-01-16,66.0165023803711
2019-01-17,67.2331314086914
2019-01-18,68.95514678955078
2019-01-21,68.95514678955078
2019-01-22,62.85741424560547
2019-01-23,62.82413864135742
2019-01-24,62.374935150146484
2019-01-25,62.308372497558594
2019-01-28,61.55967712402344
2019-01-29,62.275089263916016
2019-01-30,63.22343826293945
2019-01-31,62.691043853759766
2019-02-01,62.59954071044922
2019-02-04,63.29831314086914
2019-02-05,63.88896179199219
2019-02-06,63.79743957519531
2019-02-07,62.75758361816406
2019-02-08,61.97562026977539
2019-02-11,62.391571044921875
2019-02-12,62.13368606567383
2019-02-13,64.1634750366211
2019-02-14,65.26156616210938
2019-02-15,67.4494400024414
2019-02-18,69.46260070800781
2019-02-19,68.41442108154297
2019-02-20,66.3513412475586
2019-02-21,65.76069641113281
2019-02-22,66.68411254882812
2019-02-25,66.13504791259766
2019-02-26,66.27648162841797
2019-02-27,66.2847900390625
2019-02-28,66.32638549804688
2019-03-01,66.26817321777344
2019-03-04,66.11842346191406
2019-03-05,65.9520492553711
2019-03-06,66.35966491699219
2019-03-07,65.48619079589844
2019-03-08,64.82899475097656
2019-03-11,65.85221099853516
2019-03-12,65.91044616699219
2019-03-13,66.85047149658203
2019-03-14,67.89864349365234
2019-03-15,68.00679779052734
2019-03-18,67.79883575439453
2019-03-19,67.63246154785156
2019-03-20,67.466064453125
2019-03-21,67.6407699584961
2019-03-22,66.1600112915039
2019-03-25,66.01026916503906
2019-03-26,65.85221099853516
2019-03-27,65.64423370361328
2019-03-28,66.10177612304688
2019-03-29,65.71077728271484
2019-04-01,66.44286346435547
2019-04-02,66.70073699951172
2019-04-03,67.21650695800781
2019-04-04,66.48445129394531
2019-04-05,66.30142974853516
2019-04-08,65.69415283203125
2019-04-09,65.73574829101562
2019-04-10,66.11842346191406
2019-04-11,66.3513412475586
2019-04-12,66.65914154052734
2019-04-15,66.44286346435547
2019-04-16,66.18496704101562
