Date,WALL-B.ST
2016-08-31,32.36507797241211
2016-09-01,32.298675537109375
2016-09-02,32.43149948120117
2016-09-05,32.69715118408203
2016-09-06,32.65287399291992
2016-09-07,32.87425231933594
2016-09-08,32.475765228271484
2016-09-09,31.878055572509766
2016-09-12,31.457443237304688
2016-09-13,31.125385284423828
2016-09-14,31.656681060791016
2016-09-15,31.922332763671875
2016-09-16,31.96660804748535
2016-09-19,32.27653503417969
2016-09-20,32.298675537109375
2016-09-21,32.12156677246094
2016-09-22,32.71928024291992
2016-09-23,32.60860061645508
2016-09-26,32.43149948120117
2016-09-27,32.453643798828125
2016-09-28,32.298675537109375
2016-09-29,32.099430084228516
2016-09-30,32.05515670776367
2016-10-03,32.03302001953125
2016-10-04,31.944467544555664
2016-10-05,31.435304641723633
2016-10-06,30.43911361694336
2016-10-07,30.328432083129883
2016-10-10,30.505525588989258
2016-10-11,30.018512725830078
2016-10-12,30.062776565551758
2016-10-13,30.43911361694336
2016-10-14,30.48339080810547
2016-10-17,30.062776565551758
2016-10-18,30.350568771362305
2016-10-19,30.306291580200195
2016-10-20,30.594085693359375
2016-10-21,30.63836097717285
2016-10-24,31.32461929321289
2016-10-25,31.391029357910156
2016-10-26,30.859731674194336
2016-10-27,30.660491943359375
2016-10-28,30.726905822753906
2016-10-31,30.793315887451172
2016-11-01,30.084924697875977
2016-11-02,29.907817840576172
2016-11-03,29.797130584716797
2016-11-04,29.44292640686035
2016-11-07,29.620031356811523
2016-11-08,29.863544464111328
2016-11-09,29.620031356811523
2016-11-10,28.778804779052734
2016-11-11,28.778804779052734
2016-11-14,28.358192443847656
2016-11-15,28.845218658447266
2016-11-16,28.66811180114746
2016-11-17,29.088729858398438
2016-11-18,29.177276611328125
2016-11-21,29.066591262817383
2016-11-22,29.066591262817383
2016-11-23,29.708580017089844
2016-11-24,29.774999618530273
2016-11-25,29.996374130249023
2016-11-28,30.0406436920166
2016-11-29,30.107059478759766
2016-11-30,29.708580017089844
2016-12-01,29.575759887695312
2016-12-02,29.487201690673828
2016-12-05,29.44292640686035
2016-12-06,29.664308547973633
2016-12-07,29.620031356811523
2016-12-08,29.620031356811523
2016-12-09,30.018512725830078
2016-12-12,29.465076446533203
2016-12-13,29.885683059692383
2016-12-14,30.173473358154297
2016-12-15,29.642166137695312
2016-12-16,29.575759887695312
2016-12-19,30.41697883605957
2016-12-20,30.15133285522461
2016-12-21,30.328432083129883
2016-12-22,30.062776565551758
2016-12-23,30.262022018432617
2016-12-27,30.505525588989258
2016-12-28,30.505525588989258
2016-12-29,30.859731674194336
2016-12-30,31.391029357910156
2017-01-02,31.546001434326172
2017-01-03,30.793315887451172
2017-01-04,30.992555618286133
2017-01-05,30.571943283081055
2017-01-09,30.5497989654541
2017-01-10,30.43911361694336
2017-01-11,30.43911361694336
2017-01-12,29.907817840576172
2017-01-13,29.996374130249023
2017-01-16,30.107059478759766
2017-01-17,29.95209503173828
2017-01-18,30.107059478759766
2017-01-19,29.885683059692383
2017-01-20,29.885683059692383
2017-01-23,30.018512725830078
2017-01-24,30.284162521362305
2017-01-25,30.328432083129883
2017-01-26,30.306291580200195
2017-01-27,30.328432083129883
2017-01-30,30.173473358154297
2017-01-31,30.41697883605957
2017-02-01,30.571943283081055
2017-02-02,30.726905822753906
2017-02-03,30.815452575683594
2017-02-06,30.793315887451172
2017-02-07,30.992555618286133
2017-02-08,31.634540557861328
2017-02-09,31.435304641723633
2017-02-10,31.30247688293457
2017-02-13,31.32461929321289
2017-02-14,31.67881202697754
2017-02-15,31.96660804748535
2017-02-16,32.077301025390625
2017-02-17,32.12156677246094
2017-02-20,32.143707275390625
2017-02-21,32.25439453125
2017-02-22,32.586456298828125
2017-02-23,33.051353454589844
2017-02-24,32.98493194580078
2017-02-27,32.409358978271484
2017-02-28,32.69715118408203
2017-03-01,32.520042419433594
2017-03-02,32.43149948120117
2017-03-03,32.16584396362305
2017-03-06,32.16584396362305
2017-03-07,31.723098754882812
2017-03-08,31.368894577026367
2017-03-09,31.34675407409668
2017-03-10,31.34675407409668
2017-03-13,31.30247688293457
2017-03-14,31.34675407409668
2017-03-15,31.169654846191406
2017-03-16,31.568132400512695
2017-03-17,31.767364501953125
2017-03-20,31.7452335357666
2017-03-21,31.523855209350586
2017-03-22,31.036828994750977
2017-03-23,31.258209228515625
2017-03-24,31.32461929321289
2017-03-27,31.0589656829834
2017-03-28,31.08110237121582
2017-03-29,31.634540557861328
2017-03-30,31.34675407409668
2017-03-31,31.988744735717773
2017-04-03,31.723098754882812
2017-04-04,31.634540557861328
2017-04-05,31.922332763671875
2017-04-06,31.96660804748535
2017-04-07,32.475765228271484
2017-04-10,32.475765228271484
2017-04-11,32.54218292236328
2017-04-12,32.89638900756836
2017-04-13,33.11775588989258
2017-04-18,33.64906311035156
2017-04-19,33.64906311035156
2017-04-20,33.449825286865234
2017-04-21,33.184173583984375
2017-04-24,33.33913803100586
2017-04-25,34.09181213378906
2017-04-26,33.64906311035156
2017-04-27,34.05203628540039
2017-04-28,33.8057861328125
2017-05-02,34.45502853393555
2017-05-03,34.29830551147461
2017-05-04,34.343082427978516
2017-05-05,34.72368240356445
2017-05-08,34.9251708984375
2017-05-09,35.30577850341797
2017-05-10,35.104278564453125
2017-05-11,35.619205474853516
2017-05-12,35.7535285949707
2017-05-15,35.68635940551758
2017-05-16,35.95502471923828
2017-05-17,35.798301696777344
2017-05-18,34.9251708984375
2017-05-19,35.149051666259766
2017-05-22,35.663978576660156
2017-05-23,35.5296516418457
2017-05-24,36.15651321411133
2017-05-26,36.24605941772461
2017-05-29,36.13412094116211
2017-05-30,36.58187484741211
2017-05-31,36.425167083740234
2017-06-01,37.02963638305664
2017-06-02,37.38784408569336
2017-06-05,37.72366714477539
2017-06-06,37.72366714477539
2017-06-07,38.10426330566406
2017-06-08,37.634117126464844
2017-06-09,38.05948257446289
2017-06-12,37.34306716918945
2017-06-13,37.566959381103516
2017-06-14,37.72366714477539
2017-06-15,37.52218246459961
2017-06-16,38.2609748840332
2017-06-19,38.03709411621094
2017-06-20,37.634117126464844
2017-06-21,37.43262481689453
2017-06-22,37.32068634033203
2017-06-23,37.32068634033203
2017-06-26,37.16396713256836
2017-06-27,36.693824768066406
2017-06-28,36.26844787597656
2017-06-29,35.9326286315918
2017-06-30,36.335609436035156
2017-07-03,36.24605941772461
2017-07-04,36.29084396362305
2017-07-05,36.22367858886719
2017-07-06,35.70875549316406
2017-07-07,36.17890548706055
2017-07-10,36.40277862548828
2017-07-11,36.066959381103516
2017-07-12,36.44755554199219
2017-07-13,36.26844787597656
2017-07-14,36.87291717529297
2017-07-17,36.537113189697266
2017-07-18,36.62665939331055
2017-07-19,36.693824768066406
2017-07-20,36.89530944824219
2017-07-21,36.87291717529297
2017-07-24,37.0968017578125
2017-07-25,37.18635559082031
2017-07-26,37.18635559082031
2017-07-27,37.477394104003906
2017-07-28,36.87291717529297
2017-07-31,36.80575942993164
2017-08-01,37.32068634033203
2017-08-02,37.589332580566406
2017-08-03,37.74605178833008
2017-08-04,37.76844787597656
2017-08-07,37.81322479248047
2017-08-08,37.92515563964844
2017-08-09,37.656497955322266
2017-08-10,37.566959381103516
2017-08-11,35.95502471923828
2017-08-14,36.40277862548828
2017-08-15,36.02218246459961
2017-08-16,35.999794006347656
2017-08-17,35.9326286315918
2017-08-18,35.55203628540039
2017-08-21,35.68635940551758
2017-08-22,35.95502471923828
2017-08-23,35.910247802734375
2017-08-24,35.73114776611328
2017-08-25,35.73114776611328
2017-08-28,35.820682525634766
2017-08-29,35.7535285949707
2017-08-30,35.8654670715332
2017-08-31,36.24605941772461
2017-09-01,36.29084396362305
2017-09-04,35.820682525634766
2017-09-05,35.2609977722168
2017-09-06,35.462493896484375
2017-09-07,35.70875549316406
2017-09-08,35.70875549316406
2017-09-11,36.0893440246582
2017-09-12,36.11174011230469
2017-09-13,36.13412094116211
2017-09-14,36.02218246459961
2017-09-15,36.15651321411133
2017-09-18,36.066959381103516
2017-09-19,35.9774055480957
2017-09-20,35.9326286315918
2017-09-21,35.910247802734375
2017-09-22,36.13412094116211
2017-09-25,35.9774055480957
2017-09-26,35.999794006347656
2017-09-27,35.64158248901367
2017-09-28,35.798301696777344
2017-09-29,36.3132209777832
2017-10-02,36.17890548706055
2017-10-03,36.0893440246582
2017-10-04,36.201290130615234
2017-10-05,36.29084396362305
2017-10-06,36.15651321411133
2017-10-09,36.425167083740234
2017-10-10,36.94009017944336
2017-10-11,37.00725173950195
2017-10-12,37.18635559082031
2017-10-13,36.80575942993164
2017-10-16,36.693824768066406
2017-10-17,36.62665939331055
2017-10-18,37.0968017578125
2017-10-19,36.828147888183594
2017-10-20,36.46993637084961
2017-10-23,36.11174011230469
2017-10-24,35.283382415771484
2017-10-25,34.90279006958008
2017-10-26,35.08386993408203
2017-10-27,35.08386993408203
2017-10-30,35.08386993408203
2017-10-31,35.4007568359375
2017-11-01,35.62709045410156
2017-11-02,35.762901306152344
2017-11-03,35.898719787597656
2017-11-06,35.78554153442383
2017-11-07,35.762901306152344
2017-11-08,35.80817794799805
2017-11-09,35.4007568359375
2017-11-10,35.21967697143555
2017-11-13,34.948055267333984
2017-11-14,35.5591926574707
2017-11-15,35.5591926574707
2017-11-16,36.192962646484375
2017-11-17,35.513919830322266
2017-11-20,34.63117218017578
2017-11-21,35.2423095703125
2017-11-22,34.789615631103516
2017-11-23,35.19703674316406
2017-11-24,35.4007568359375
2017-11-27,35.3554801940918
2017-11-28,35.19703674316406
2017-11-29,35.03860092163086
2017-11-30,35.19703674316406
2017-12-01,35.01597213745117
2017-12-04,35.26494598388672
2017-12-05,35.42338943481445
2017-12-06,35.06122589111328
2017-12-07,35.446022033691406
2017-12-08,35.62709045410156
2017-12-11,35.62709045410156
2017-12-12,35.42338943481445
2017-12-13,35.4007568359375
2017-12-14,35.28757858276367
2017-12-15,35.21967697143555
2017-12-18,35.491294860839844
2017-12-19,35.26494598388672
2017-12-20,35.2423095703125
2017-12-21,35.12913131713867
2017-12-22,34.766990661621094
2017-12-27,35.08386993408203
2017-12-28,35.42338943481445
2017-12-29,35.71764373779297
2018-01-02,35.08386993408203
2018-01-03,35.15176773071289
2018-01-04,34.993324279785156
2018-01-05,35.491294860839844
2018-01-08,35.830810546875
2018-01-09,35.853450775146484
2018-01-10,35.10649871826172
2018-01-11,34.699073791503906
2018-01-12,34.60853576660156
2018-01-15,34.133209228515625
2018-01-16,34.22374725341797
2018-01-17,34.789615631103516
2018-01-18,34.60853576660156
2018-01-19,34.857521057128906
2018-01-22,34.83488464355469
2018-01-23,35.174400329589844
2018-01-24,34.676429748535156
2018-01-25,33.9068603515625
2018-01-26,34.45009994506836
2018-01-29,33.47679901123047
2018-01-30,33.318355560302734
2018-01-31,33.77104568481445
2018-02-01,33.386260986328125
2018-02-02,32.57140350341797
2018-02-05,31.620742797851562
2018-02-06,30.89643096923828
2018-02-07,31.779186248779297
2018-02-08,31.64337921142578
2018-02-09,31.801828384399414
2018-02-12,31.711292266845703
2018-02-13,31.64337921142578
2018-02-14,32.07344436645508
2018-02-15,31.960268020629883
2018-02-16,32.7298469543457
2018-02-19,32.050804138183594
2018-02-20,32.118717193603516
2018-02-21,32.254520416259766
2018-02-22,32.412960052490234
2018-02-23,32.775123596191406
2018-02-26,32.82038879394531
2018-02-27,32.79774856567383
2018-02-28,32.86565399169922
2018-03-01,32.66195297241211
2018-03-02,32.07344436645508
2018-03-05,32.59404373168945
2018-03-06,33.04673385620117
2018-03-07,33.20517349243164
2018-03-08,33.83894729614258
2018-03-09,33.68050765991211
2018-03-12,33.929500579833984
2018-03-13,34.15583801269531
2018-03-14,34.201114654541016
2018-03-15,34.74433898925781
2018-03-16,34.22374725341797
2018-03-19,34.15583801269531
2018-03-20,34.15583801269531
2018-03-21,34.133209228515625
2018-03-22,33.99739074707031
2018-03-23,33.929500579833984
2018-03-26,33.431522369384766
2018-03-27,33.952125549316406
2018-03-28,33.7936897277832
2018-03-29,34.336917877197266
2018-04-03,33.81631851196289
2018-04-04,33.929500579833984
2018-04-05,34.26900863647461
2018-04-06,34.02003479003906
2018-04-09,33.861595153808594
2018-04-10,33.47679901123047
2018-04-11,33.386260986328125
2018-04-12,33.97475814819336
2018-04-13,34.495365142822266
2018-04-16,34.336917877197266
2018-04-17,34.948055267333984
2018-04-18,34.9706916809082
2018-04-19,34.676429748535156
2018-04-20,34.45009994506836
2018-04-23,34.60853576660156
2018-04-24,34.31428527832031
2018-04-25,34.95567321777344
2018-04-26,35.16183090209961
2018-04-27,35.734500885009766
2018-04-30,36.032291412353516
2018-05-02,36.032291412353516
2018-05-03,36.032291412353516
2018-05-04,35.849037170410156
2018-05-07,36.2613525390625
2018-05-08,36.513328552246094
2018-05-09,36.673683166503906
2018-05-11,36.76530075073242
2018-05-14,36.37588882446289
2018-05-15,35.98647689819336
2018-05-16,36.00938034057617
2018-05-17,35.91775894165039
2018-05-18,35.826133728027344
2018-05-21,35.94065856933594
2018-05-22,35.91775894165039
2018-05-23,35.61996078491211
2018-05-24,35.98647689819336
2018-05-25,36.2613525390625
2018-05-28,35.61996078491211
2018-05-29,35.322181701660156
2018-05-30,35.41380310058594
2018-05-31,35.43672180175781
2018-06-01,35.02439498901367
2018-06-04,35.459625244140625
2018-06-05,35.803218841552734
2018-06-06,35.803218841552734
2018-06-07,35.94065856933594
2018-06-08,35.75741195678711
2018-06-11,36.078102111816406
2018-06-12,35.6657829284668
2018-06-13,35.459625244140625
2018-06-14,35.826133728027344
2018-06-15,36.16972732543945
2018-06-18,36.76530075073242
2018-06-19,36.650760650634766
2018-06-20,36.81111526489258
2018-06-21,36.76530075073242
2018-06-22,36.76530075073242
2018-06-25,36.650760650634766
2018-06-26,36.834022521972656
2018-06-27,37.01728439331055
2018-06-28,36.49042510986328
2018-06-29,36.90274429321289
2018-07-02,36.78821563720703
2018-07-03,36.76530075073242
2018-07-04,37.01728439331055
2018-07-05,37.1088981628418
2018-07-06,37.79610061645508
2018-07-09,38.162620544433594
2018-07-10,38.59783935546875
2018-07-11,38.620750427246094
2018-07-12,39.03306579589844
2018-07-13,39.55992126464844
2018-07-16,40.20131301879883
2018-07-17,39.67446517944336
2018-07-18,41.003047943115234
2018-07-19,41.003047943115234
2018-07-20,40.636539459228516
2018-07-23,40.407470703125
2018-07-24,40.590728759765625
2018-07-25,40.773983001708984
2018-07-26,41.30084228515625
2018-07-27,41.30084228515625
2018-07-30,41.2092170715332
2018-07-31,41.415374755859375
2018-08-01,41.346649169921875
2018-08-02,41.346649169921875
2018-08-03,41.25502014160156
2018-08-06,40.91142272949219
2018-08-07,40.68235397338867
2018-08-08,41.003047943115234
2018-08-09,41.23212814331055
2018-08-10,41.0717658996582
2018-08-13,40.84270477294922
2018-08-14,40.2700309753418
2018-08-15,40.17840576171875
2018-08-16,40.72816467285156
2018-08-17,41.2092170715332
2018-08-20,41.11758041381836
2018-08-21,41.461185455322266
2018-08-22,41.32373809814453
2018-08-23,41.23212814331055
2018-08-24,40.980140686035156
2018-08-27,41.163394927978516
2018-08-28,41.52989959716797
2018-08-29,41.87350845336914
2018-08-30,41.80478286743164
2018-08-31,41.69025802612305
2018-09-03,41.27792739868164
2018-09-04,40.84270477294922
2018-09-05,40.38457107543945
2018-09-06,40.36166000366211
2018-09-07,40.407470703125
2018-09-10,40.38457107543945
2018-09-11,40.544918060302734
2018-09-12,40.72816467285156
2018-09-13,40.49909973144531
2018-09-14,40.72816467285156
2018-09-17,41.09467697143555
2018-09-18,40.476192474365234
2018-09-19,39.74318313598633
2018-09-20,39.811893463134766
2018-09-21,39.4224853515625
2018-09-24,39.07889175415039
2018-09-25,39.23923873901367
2018-09-26,39.353759765625
2018-09-27,38.96435546875
2018-09-28,38.574928283691406
2018-10-01,38.96435546875
2018-10-02,40.247127532958984
2018-10-03,40.79689407348633
2018-10-04,39.62864685058594
2018-10-05,38.46039962768555
2018-10-08,38.391685485839844
2018-10-09,38.80399703979492
2018-10-10,38.18552017211914
2018-10-11,37.79610061645508
2018-10-12,36.97146224975586
2018-10-15,36.62786102294922
2018-10-16,37.429595947265625
2018-10-17,38.32296371459961
2018-10-18,38.666561126708984
2018-10-19,38.32296371459961
2018-10-22,38.345863342285156
2018-10-23,37.08599853515625
2018-10-24,37.45249938964844
2018-10-25,37.52123260498047
2018-10-26,36.97146224975586
2018-10-29,37.29216384887695
2018-10-30,37.987037658691406
2018-10-31,38.19550323486328
2018-11-01,37.87122344970703
2018-11-02,38.01020812988281
2018-11-05,38.172340393066406
2018-11-06,38.635597229003906
2018-11-07,39.21467590332031
2018-11-08,39.21467590332031
2018-11-09,39.53895568847656
2018-11-12,39.02937316894531
2018-11-13,38.61244201660156
2018-11-14,38.75141906738281
2018-11-15,38.380802154541016
2018-11-16,39.00619888305664
2018-11-19,38.12602233886719
2018-11-20,36.82890319824219
2018-11-21,37.2226676940918
2018-11-22,36.9678840637207
2018-11-23,37.4311408996582
2018-11-26,37.84806823730469
2018-11-27,37.57011413574219
2018-11-28,37.66276168823242
2018-11-29,38.26500701904297
2018-11-30,38.49662399291992
2018-12-03,37.80174255371094
2018-12-04,37.61643600463867
2018-12-05,37.7785758972168
2018-12-06,37.66276168823242
2018-12-07,38.28816223144531
2018-12-10,37.63960266113281
2018-12-11,38.10285949707031
2018-12-12,38.33448791503906
2018-12-13,38.79774475097656
2018-12-14,38.98304748535156
2018-12-17,39.42314147949219
2018-12-18,39.67793273925781
2018-12-19,39.74741744995117
2018-12-20,39.60844039916992
2018-12-21,39.1915168762207
2018-12-27,37.70909118652344
2018-12-28,38.07969284057617
2019-01-02,38.3576545715332
2019-01-03,37.987037658691406
2019-01-04,38.47346496582031
2019-01-07,38.98304748535156
2019-01-08,39.86323928833008
2019-01-09,40.09486389160156
2019-01-10,39.97905349731445
2019-01-11,40.39598083496094
2019-01-14,40.04853820800781
2019-01-15,40.34964370727539
2019-01-16,40.67393493652344
2019-01-17,40.627601623535156
2019-01-18,40.99821472167969
2019-01-21,41.461463928222656
2019-01-22,41.43830871582031
2019-01-23,41.66993713378906
2019-01-24,41.5772819519043
2019-01-25,41.64677429199219
2019-01-28,41.64677429199219
2019-01-29,42.01736831665039
2019-01-30,42.27216720581055
2019-01-31,42.17951202392578
2019-02-01,42.43429946899414
2019-02-04,42.31848907470703
2019-02-05,42.45747375488281
2019-02-06,42.59644317626953
2019-02-07,42.11003112792969
2019-02-08,41.80890655517578
2019-02-11,41.99421310424805
2019-02-12,41.66993713378906
2019-02-13,41.18351364135742
2019-02-14,41.4846305847168
2019-02-15,41.4846305847168
2019-02-18,41.27616500854492
2019-02-19,41.160343170166016
2019-02-20,41.27616500854492
2019-02-21,41.13718795776367
2019-02-22,41.20668029785156
2019-02-25,40.30332565307617
2019-02-26,40.581275939941406
2019-02-27,40.48862838745117
2019-02-28,40.02536392211914
2019-03-01,39.86323928833008
2019-03-04,40.07169723510742
2019-03-05,40.46546173095703
2019-03-06,39.84007263183594
2019-03-07,39.97905349731445
2019-03-08,40.23383712768555
2019-03-11,40.51179504394531
2019-03-12,40.905555725097656
2019-03-13,41.13718795776367
2019-03-14,41.55411911010742
2019-03-15,42.040531158447266
2019-03-18,41.76258850097656
2019-03-19,42.040531158447266
2019-03-20,41.83208084106445
2019-03-21,41.94789505004883
2019-03-22,41.739418029785156
2019-03-25,41.855228424072266
2019-03-26,42.38798141479492
2019-03-27,42.75858688354492
2019-03-28,43.22184371948242
2019-03-29,43.47663879394531
2019-04-01,43.61561584472656
2019-04-02,44.58845138549805
2019-04-03,44.773746490478516
2019-04-04,44.40314483642578
2019-04-05,44.009376525878906
2019-04-08,43.89356231689453
2019-04-09,43.360816955566406
2019-04-10,43.91672897338867
2019-04-11,43.89356231689453
2019-04-12,43.47663879394531
2019-04-15,43.93989562988281
2019-04-16,44.0788688659668
2019-04-17,43.546119689941406
2019-04-18,43.22184371948242
2019-04-23,43.638771057128906
2019-04-24,44.05570602416992
2019-04-25,44.287330627441406
2019-04-26,43.198673248291016
2019-04-29,43.1523551940918
2019-04-30,42.31848907470703
