Date,VIS.MC
2015-12-07,41.139591217041016
2015-12-08,40.854881286621094
2015-12-09,40.854881286621094
2015-12-10,40.39936065673828
2015-12-11,39.701839447021484
2015-12-14,39.28901672363281
2015-12-15,40.456298828125
2015-12-16,40.35664749145508
2015-12-17,40.67694854736328
2015-12-18,40.278358459472656
2015-12-21,39.63776779174805
2015-12-22,39.94382858276367
2015-12-23,40.65559005737305
2015-12-24,40.406471252441406
2015-12-28,40.392242431640625
2015-12-29,41.22551727294922
2015-12-30,41.3907356262207
2015-12-31,39.96842575073242
2016-01-04,39.831932067871094
2016-01-05,40.22702407836914
2016-01-06,39.831932067871094
2016-01-07,39.6164436340332
2016-01-08,38.88372802734375
2016-01-11,39.50868606567383
2016-01-12,40.01152801513672
2016-01-13,39.80320739746094
2016-01-14,38.4455451965332
2016-01-15,38.172569274902344
2016-01-18,37.85650634765625
2016-01-19,38.6323127746582
2016-01-20,37.985801696777344
2016-01-21,36.67842483520508
2016-01-22,37.669734954833984
2016-01-25,38.0145378112793
2016-01-26,38.273128509521484
2016-01-27,38.862186431884766
2016-01-28,38.962745666503906
2016-01-29,39.63798522949219
2016-02-01,39.997161865234375
2016-02-02,40.01152801513672
2016-02-03,39.57332992553711
2016-02-04,39.54459762573242
2016-02-05,39.444034576416016
2016-02-08,38.38089370727539
2016-02-09,38.50299835205078
2016-02-10,38.682594299316406
2016-02-11,37.425498962402344
2016-02-12,37.92832565307617
2016-02-15,38.81907653808594
2016-02-16,38.3521614074707
2016-02-17,38.9986572265625
2016-02-18,38.98429489135742
2016-02-19,39.54459762573242
2016-02-22,39.52305221557617
2016-02-23,39.37937927246094
2016-02-24,39.3291015625
2016-02-25,39.60206985473633
2016-02-26,39.00584411621094
2016-02-29,39.51586151123047
2016-03-01,36.88673400878906
2016-03-02,37.20281219482422
2016-03-03,37.396766662597656
2016-03-04,37.461421966552734
2016-03-07,37.61945343017578
2016-03-08,37.68410110473633
2016-03-09,37.45423126220703
2016-03-10,37.3177490234375
2016-03-11,38.0720100402832
2016-03-14,38.1079216003418
2016-03-15,37.820587158203125
2016-03-16,37.878055572509766
2016-03-17,37.58353042602539
2016-03-18,37.92832565307617
2016-03-21,37.85650634765625
2016-03-22,37.86368942260742
2016-03-23,37.88523864746094
2016-03-24,37.64099884033203
2016-03-29,38.00017547607422
2016-03-30,38.28750228881836
2016-03-31,37.820587158203125
2016-04-01,36.91547393798828
2016-04-04,37.60508346557617
2016-04-05,37.65536880493164
2016-04-06,37.65536880493164
2016-04-07,36.9944953918457
2016-04-08,36.63532257080078
2016-04-11,36.707157135009766
2016-04-12,36.65686798095703
2016-04-13,36.91547393798828
2016-04-14,37.00886154174805
2016-04-15,36.11093521118164
2016-04-18,35.87388229370117
2016-04-19,35.88825607299805
2016-04-20,35.38182830810547
2016-04-21,35.047794342041016
2016-04-22,34.55572509765625
2016-04-25,34.99750900268555
2016-04-26,35.05497360229492
2016-04-27,35.24174499511719
2016-04-28,35.238155364990234
2016-04-29,35.19145584106445
2016-05-02,35.561405181884766
2016-05-03,34.900535583496094
2016-05-04,34.767642974853516
2016-05-05,34.965187072753906
2016-05-06,34.807151794433594
2016-05-09,35.11603927612305
2016-05-10,34.98674011230469
2016-05-11,34.68862533569336
2016-05-12,34.627567291259766
2016-05-13,34.792781829833984
2016-05-16,34.87179946899414
2016-05-17,34.71736145019531
2016-05-18,34.87538146972656
2016-05-19,35.1878662109375
2016-05-20,35.34949493408203
2016-05-23,35.202232360839844
2016-05-24,35.56858444213867
2016-05-25,35.40337371826172
2016-05-26,35.766136169433594
2016-05-27,35.97445297241211
2016-05-30,36.41263961791992
2016-05-31,36.075016021728516
2016-06-01,36.3408088684082
2016-06-02,36.20431900024414
2016-06-03,36.233062744140625
2016-06-06,36.254966735839844
2016-06-07,36.38275146484375
2016-06-08,36.40830612182617
2016-06-09,36.327980041503906
2016-06-10,36.39004898071289
2016-06-13,35.98112487792969
2016-06-14,35.61967468261719
2016-06-15,36.54703903198242
2016-06-16,36.16368103027344
2016-06-17,35.56855392456055
2016-06-20,36.499576568603516
2016-06-21,36.2001953125
2016-06-22,35.575862884521484
2016-06-23,36.23305892944336
2016-06-24,35.49554443359375
2016-06-27,34.46959686279297
2016-06-28,34.94788360595703
2016-06-29,35.608726501464844
2016-06-30,36.240352630615234
2016-07-01,36.780704498291016
2016-07-04,36.766109466552734
2016-07-05,36.46306610107422
2016-07-06,35.944618225097656
2016-07-07,36.59815979003906
2016-07-08,36.72959518432617
2016-07-11,36.83912658691406
2016-07-12,36.80261993408203
2016-07-13,36.49227523803711
2016-07-14,36.39004898071289
2016-07-15,36.309730529785156
2016-07-18,36.39369583129883
2016-07-19,36.291465759277344
2016-07-20,36.75149917602539
2016-07-21,36.83183288574219
2016-07-22,37.065494537353516
2016-07-25,37.3648796081543
2016-07-26,37.56204605102539
2016-07-27,37.91984176635742
2016-07-28,37.97095489501953
2016-07-29,34.940574645996094
2016-08-01,34.65214920043945
2016-08-02,34.86390686035156
2016-08-03,35.56855392456055
2016-08-04,35.98112487792969
2016-08-05,35.85334014892578
2016-08-08,35.725555419921875
2016-08-09,36.076053619384766
2016-08-10,36.04319381713867
2016-08-11,36.192893981933594
2016-08-12,36.02494812011719
2016-08-15,36.05780792236328
2016-08-16,35.93001937866211
2016-08-17,35.634273529052734
2016-08-18,36.01399230957031
2016-08-19,35.98478698730469
2016-08-22,35.97017288208008
2016-08-23,35.85334014892578
2016-08-24,35.8022346496582
2016-08-25,35.422515869140625
2016-08-26,35.634273529052734
2016-08-29,35.5137939453125
2016-08-30,35.92271423339844
2016-08-31,35.77302169799805
2016-09-01,35.66714859008789
2016-09-02,36.36084747314453
2016-09-05,36.2440071105957
2016-09-06,36.34988021850586
2016-09-07,36.327980041503906
2016-09-08,36.167335510253906
2016-09-09,35.696346282958984
2016-09-12,35.30568313598633
2016-09-13,35.05741500854492
2016-09-14,35.170597076416016
2016-09-15,35.375057220458984
2016-09-16,34.7872428894043
2016-09-19,35.09757995605469
2016-09-20,35.16695022583008
2016-09-21,34.96249008178711
2016-09-22,35.19981002807617
2016-09-23,35.072017669677734
2016-09-26,34.57547378540039
2016-09-27,34.246883392333984
2016-09-28,34.7069091796875
2016-09-29,34.710567474365234
2016-09-30,35.16695022583008
2016-10-03,35.00630187988281
2016-10-04,35.1961555480957
2016-10-05,34.93693161010742
2016-10-06,35.020904541015625
2016-10-07,33.96574783325195
2016-10-10,34.14099884033203
2016-10-11,34.2687873840332
2016-10-12,34.203067779541016
2016-10-13,34.49515151977539
2016-10-14,34.81645202636719
2016-10-17,34.597389221191406
2016-10-18,35.09392547607422
2016-10-19,34.94788360595703
2016-10-20,35.17790222167969
2016-10-21,35.14138412475586
2016-10-24,34.89676284790039
2016-10-25,34.53166961669922
2016-10-26,34.334510803222656
2016-10-27,34.546268463134766
2016-10-28,32.1292724609375
2016-10-31,31.351598739624023
2016-11-01,31.384449005126953
2016-11-02,31.399057388305664
2016-11-03,31.326038360595703
2016-11-04,31.13983726501465
2016-11-07,32.57835006713867
2016-11-08,32.30817413330078
2016-11-09,32.01974105834961
2016-11-10,31.179988861083984
2016-11-11,31.033952713012695
2016-11-14,31.106979370117188
2016-11-15,31.172691345214844
2016-11-16,31.070459365844727
2016-11-17,31.581613540649414
2016-11-18,31.150787353515625
2016-11-21,31.472074508666992
2016-11-22,31.592565536499023
2016-11-23,31.654632568359375
2016-11-24,31.87369728088379
2016-11-25,32.39215087890625
2016-11-28,32.348331451416016
2016-11-29,32.85948181152344
2016-11-30,33.224578857421875
2016-12-01,32.78280258178711
2016-12-02,32.48707580566406
2016-12-05,32.38484191894531
2016-12-06,32.793758392333984
2016-12-07,32.8083610534668
2016-12-08,32.93250274658203
2016-12-09,33.82335662841797
2016-12-12,33.71747970581055
2016-12-13,34.05337905883789
2016-12-14,33.71747970581055
2016-12-15,34.356407165527344
2016-12-16,34.842002868652344
2016-12-19,34.882164001464844
2016-12-20,34.834129333496094
2016-12-21,34.70849609375
2016-12-22,34.46831130981445
2016-12-23,34.55698776245117
2016-12-27,34.63090133666992
2016-12-28,34.73435974121094
2016-12-29,34.81935501098633
2016-12-30,34.623504638671875
2017-01-02,35.129737854003906
2017-01-03,36.855377197265625
2017-01-04,36.52281188964844
2017-01-05,36.105262756347656
2017-01-06,36.57454299926758
2017-01-09,36.18285369873047
2017-01-10,35.36992645263672
2017-01-11,35.27754592895508
2017-01-12,35.1038703918457
2017-01-13,35.465999603271484
2017-01-16,35.43643569946289
2017-01-17,35.388397216796875
2017-01-18,35.432735443115234
2017-01-19,35.388397216796875
2017-01-20,35.24797821044922
2017-01-23,35.02996826171875
2017-01-24,34.981937408447266
2017-01-25,35.19624710083008
2017-01-26,34.749141693115234
2017-01-27,35.0373649597168
2017-01-30,34.78609085083008
2017-01-31,34.745445251464844
2017-02-01,34.63828659057617
2017-02-02,34.94498062133789
2017-02-03,35.11495590209961
2017-02-06,35.13343811035156
2017-02-07,35.61750030517578
2017-02-08,35.89832305908203
2017-02-09,35.90202713012695
2017-02-10,35.728363037109375
2017-02-13,35.91679763793945
2017-02-14,36.153297424316406
2017-02-15,35.64706039428711
2017-02-16,35.824432373046875
2017-02-17,36.873844146728516
2017-02-20,36.729736328125
2017-02-21,37.003173828125
2017-02-22,36.89601135253906
2017-02-23,37.09186553955078
2017-02-24,36.51542282104492
2017-02-27,36.415645599365234
2017-02-28,36.52650833129883
2017-03-01,35.90571975708008
2017-03-02,35.85028839111328
2017-03-03,35.90571975708008
2017-03-06,35.67292785644531
2017-03-07,35.665531158447266
2017-03-08,35.62858200073242
2017-03-09,36.049835205078125
2017-03-10,35.52511978149414
2017-03-13,35.791175842285156
2017-03-14,35.7874755859375
2017-03-15,35.879844665527344
2017-03-16,36.05722427368164
2017-03-17,36.241973876953125
2017-03-20,36.46368408203125
2017-03-21,36.3047981262207
2017-03-22,36.064605712890625
2017-03-23,36.57454299926758
2017-03-24,36.138511657714844
2017-03-27,36.411956787109375
2017-03-28,36.245670318603516
2017-03-29,36.02396774291992
2017-03-30,35.92789077758789
2017-03-31,35.817039489746094
2017-04-03,35.26276397705078
2017-04-04,35.63227844238281
2017-04-05,35.80594253540039
2017-04-06,36.07200622558594
2017-04-07,36.234588623046875
2017-04-10,36.69279861450195
2017-04-11,36.89601135253906
2017-04-12,37.143592834472656
2017-04-13,37.579620361328125
2017-04-18,37.254451751708984
2017-04-19,37.50571823120117
2017-04-20,37.949127197265625
2017-04-21,37.65352249145508
2017-04-24,38.32604217529297
2017-04-25,38.39254379272461
2017-04-26,38.37038040161133
2017-04-27,40.20317459106445
2017-04-28,40.60224914550781
2017-05-02,40.853515625
2017-05-03,39.456748962402344
2017-05-04,40.44705581665039
2017-05-05,40.454437255859375
2017-05-08,40.18839645385742
2017-05-09,40.67615509033203
2017-05-10,40.68354797363281
2017-05-11,40.68354797363281
2017-05-12,40.964378356933594
2017-05-15,40.86091232299805
2017-05-16,41.14173889160156
2017-05-17,40.173614501953125
2017-05-18,39.99624252319336
2017-05-19,40.55791091918945
2017-05-22,40.20317459106445
2017-05-23,40.35097885131836
2017-05-24,40.29924392700195
2017-05-25,40.365760803222656
2017-05-26,40.2105598449707
2017-05-29,39.9371223449707
2017-05-30,40.32142639160156
2017-05-31,40.225341796875
2017-06-01,40.387935638427734
2017-06-02,40.772216796875
2017-06-05,40.74266815185547
2017-06-06,40.795230865478516
2017-06-07,40.63753890991211
2017-06-08,40.367225646972656
2017-06-09,40.21704864501953
2017-06-12,39.871639251708984
2017-06-13,40.299644470214844
2017-06-14,40.599998474121094
2017-06-15,40.23206329345703
2017-06-16,41.01298522949219
2017-06-19,40.82525634765625
2017-06-20,40.87031936645508
2017-06-21,40.810245513916016
2017-06-22,40.442317962646484
2017-06-23,39.841609954833984
2017-06-26,39.984275817871094
2017-06-27,39.43613815307617
2017-06-28,39.526241302490234
2017-06-29,38.903011322021484
2017-06-30,38.8955078125
2017-07-03,38.85044860839844
2017-07-04,38.72280502319336
2017-07-05,38.887996673583984
2017-07-06,38.47501754760742
2017-07-07,38.44497299194336
2017-07-10,38.51255416870117
2017-07-11,38.152130126953125
2017-07-12,38.662723541259766
2017-07-13,39.43613815307617
2017-07-14,38.610172271728516
2017-07-17,39.04568099975586
2017-07-18,38.64771270751953
2017-07-19,39.03065490722656
2017-07-20,38.347354888916016
2017-07-21,38.144622802734375
2017-07-24,37.776695251464844
2017-07-25,37.866790771484375
2017-07-26,38.38489532470703
2017-07-27,38.2647590637207
2017-07-28,37.75416564941406
2017-07-31,37.83676528930664
2017-08-01,38.18967819213867
2017-08-02,38.06953811645508
2017-08-03,38.09206008911133
2017-08-04,38.53507995605469
2017-08-07,38.58013153076172
2017-08-08,38.7077751159668
2017-08-09,38.5576057434082
2017-08-10,38.25725555419922
2017-08-11,37.80672836303711
2017-08-14,38.44497299194336
2017-08-15,38.33985900878906
2017-08-16,38.602664947509766
2017-08-17,38.55010223388672
2017-08-18,38.12209701538086
2017-08-21,38.24974822998047
2017-08-22,38.45248031616211
2017-08-23,38.21221160888672
2017-08-24,38.407432556152344
2017-08-25,38.21971893310547
2017-08-28,37.701602935791016
2017-08-29,37.74665451049805
2017-08-30,38.114585876464844
2017-08-31,38.06953811645508
2017-09-01,38.25725555419922
2017-09-04,37.934383392333984
2017-09-05,38.22721862792969
2017-09-06,38.129600524902344
2017-09-07,38.35487747192383
2017-09-08,38.42995834350586
2017-09-11,38.88048553466797
2017-09-12,38.83543395996094
2017-09-13,38.98560333251953
2017-09-14,38.92554473876953
2017-09-15,38.88048553466797
2017-09-18,38.93304443359375
2017-09-19,38.85044860839844
2017-09-20,38.67023468017578
2017-09-21,38.76786422729492
2017-09-22,38.752838134765625
2017-09-25,38.91802978515625
2017-09-26,38.85796356201172
2017-09-27,38.655216217041016
2017-09-28,38.87298583984375
2017-09-29,38.91802978515625
2017-10-02,39.368553161621094
2017-10-03,39.53375244140625
2017-10-04,38.56512451171875
2017-10-05,39.17332458496094
2017-10-06,38.64771270751953
2017-10-09,38.87298583984375
2017-10-10,38.45248031616211
2017-10-11,38.45999526977539
2017-10-12,38.309818267822266
2017-10-13,38.67023468017578
2017-10-16,38.54258728027344
2017-10-17,38.2947998046875
2017-10-18,38.662723541259766
2017-10-19,38.2947998046875
2017-10-20,38.25725555419922
2017-10-23,38.21971893310547
2017-10-24,37.964412689208984
2017-10-25,37.187255859375
2017-10-26,37.45381546020508
2017-10-27,37.69409942626953
2017-10-30,37.9869384765625
2017-10-31,39.03065490722656
2017-11-01,38.730316162109375
2017-11-02,38.407432556152344
2017-11-03,38.64020919799805
2017-11-06,38.49003219604492
2017-11-07,38.2647590637207
2017-11-08,38.37739562988281
2017-11-09,38.06953811645508
2017-11-10,37.9869384765625
2017-11-13,37.99444580078125
2017-11-14,38.02448272705078
2017-11-15,37.4951171875
2017-11-16,38.18967819213867
2017-11-17,37.866790771484375
2017-11-20,38.062034606933594
2017-11-21,38.3248405456543
2017-11-22,39.4811897277832
2017-11-23,39.038177490234375
2017-11-24,39.270931243896484
2017-11-27,39.39859390258789
2017-11-28,40.02933120727539
2017-11-29,40.367225646972656
2017-11-30,40.41227340698242
2017-12-01,40.014305114746094
2017-12-04,40.20203399658203
2017-12-05,40.56996154785156
2017-12-06,40.63753890991211
2017-12-07,40.7576789855957
2017-12-08,40.82525634765625
2017-12-11,40.54743194580078
2017-12-12,40.517398834228516
2017-12-13,40.1419563293457
2017-12-14,41.47853088378906
2017-12-15,41.78638458251953
2017-12-18,41.92905044555664
2017-12-19,41.68606948852539
2017-12-20,41.898677825927734
2017-12-21,41.7164421081543
2017-12-22,41.79996871948242
2017-12-27,41.9062614440918
2017-12-28,41.79237365722656
2017-12-29,41.769596099853516
2018-01-02,41.534217834472656
2018-01-03,41.762001037597656
2018-01-04,42.21758270263672
2018-01-05,42.90096664428711
2018-01-08,42.635215759277344
2018-01-09,43.01486587524414
2018-01-10,42.635215759277344
2018-01-11,42.59724426269531
2018-01-12,42.55927658081055
2018-01-15,42.635215759277344
2018-01-16,42.976898193359375
2018-01-17,43.052825927734375
2018-01-18,42.59724426269531
2018-01-19,43.09080123901367
2018-01-22,43.01486587524414
2018-01-23,43.3565559387207
2018-01-24,43.24265670776367
2018-01-25,43.052825927734375
2018-01-26,43.28062057495117
2018-01-29,42.90096664428711
2018-01-30,42.78706741333008
2018-01-31,42.74910354614258
2018-02-01,42.711143493652344
2018-02-02,41.762001037597656
2018-02-05,40.661006927490234
2018-02-06,39.71186447143555
2018-02-07,40.698970794677734
2018-02-08,39.90169143676758
2018-02-09,39.71186447143555
2018-02-12,40.015594482421875
2018-02-13,39.97762680053711
2018-02-14,40.661006927490234
2018-02-15,41.04066467285156
2018-02-16,41.344383239746094
2018-02-19,41.07862091064453
2018-02-20,40.319313049316406
2018-02-21,40.28135299682617
2018-02-22,40.20542526245117
2018-02-23,40.4711799621582
2018-02-26,40.35728454589844
2018-02-27,40.54711151123047
2018-02-28,39.71186447143555
2018-03-01,40.053550720214844
2018-03-02,39.33222579956055
2018-03-05,40.091522216796875
2018-03-06,40.28135299682617
2018-03-07,41.00270080566406
2018-03-08,41.572174072265625
2018-03-09,42.103694915771484
2018-03-12,42.06572723388672
2018-03-13,41.762001037597656
2018-03-14,41.98979568481445
2018-03-15,42.52131271362305
2018-03-16,41.98979568481445
2018-03-19,41.87590026855469
2018-03-20,41.724029541015625
2018-03-21,41.344383239746094
2018-03-22,41.534217834472656
2018-03-23,41.306427001953125
2018-03-26,41.00270080566406
2018-03-27,41.496246337890625
2018-03-28,41.91386413574219
2018-03-29,42.59724426269531
2018-04-03,42.103694915771484
2018-04-04,42.027767181396484
2018-04-05,42.44538116455078
2018-04-06,42.711143493652344
2018-04-09,42.52131271362305
2018-04-10,42.48334884643555
2018-04-11,41.87590026855469
2018-04-12,41.98979568481445
2018-04-13,42.29351806640625
2018-04-16,42.44538116455078
2018-04-17,43.09080123901367
2018-04-18,42.369449615478516
2018-04-19,42.33148956298828
2018-04-20,42.179622650146484
2018-04-23,41.91386413574219
2018-04-24,41.91386413574219
2018-04-25,42.33148956298828
2018-04-26,42.635215759277344
2018-04-27,42.67317581176758
2018-04-30,41.762001037597656
2018-05-02,41.91386413574219
2018-05-03,42.06572723388672
2018-05-04,42.44538116455078
2018-05-07,43.16672134399414
2018-05-08,43.4704475402832
2018-05-09,43.77417755126953
2018-05-10,43.584354400634766
2018-05-11,43.8880729675293
2018-05-14,43.8880729675293
2018-05-15,43.77417755126953
2018-05-16,43.6982421875
2018-05-17,43.96399688720703
2018-05-18,43.812137603759766
2018-05-21,43.96399688720703
2018-05-22,44.11585998535156
2018-05-23,44.19178771972656
2018-05-24,44.19178771972656
2018-05-25,43.73621368408203
2018-05-28,43.92603302001953
2018-05-29,43.4324836730957
2018-05-30,43.584354400634766
2018-05-31,43.24265670776367
2018-06-01,43.4704475402832
2018-06-04,44.0399284362793
2018-06-05,44.325408935546875
2018-06-06,44.325408935546875
2018-06-07,43.93962860107422
2018-06-08,44.55686950683594
2018-06-11,44.518287658691406
2018-06-12,44.826908111572266
2018-06-13,44.9426383972168
2018-06-14,44.78833770751953
2018-06-15,44.67259979248047
2018-06-18,44.093936920166016
2018-06-19,44.093936920166016
2018-06-20,44.363983154296875
2018-06-21,44.13251876831055
2018-06-22,44.78833770751953
2018-06-25,44.325408935546875
2018-06-26,44.17108917236328
2018-06-27,44.518287658691406
2018-06-28,44.28683090209961
2018-06-29,45.01979446411133
2018-07-02,45.05837631225586
2018-07-03,45.791351318359375
2018-07-04,46.02281188964844
2018-07-05,45.90707015991211
2018-07-06,45.984230041503906
2018-07-09,45.75276565551758
2018-07-10,45.94565200805664
2018-07-11,45.71418380737305
2018-07-12,45.71418380737305
2018-07-13,45.482723236083984
2018-07-16,45.521297454833984
2018-07-17,45.13552474975586
2018-07-18,45.05837631225586
2018-07-19,45.096946716308594
2018-07-20,45.36699295043945
2018-07-23,45.328407287597656
2018-07-24,44.98122024536133
2018-07-25,44.98122024536133
2018-07-26,45.05837631225586
2018-07-27,47.14155197143555
2018-07-30,46.64004898071289
2018-07-31,45.521297454833984
2018-08-01,46.215694427490234
2018-08-02,46.215694427490234
2018-08-03,46.79436111450195
2018-08-06,47.21870422363281
2018-08-07,46.678611755371094
2018-08-08,46.755767822265625
2018-08-09,47.33443832397461
2018-08-10,46.79436111450195
2018-08-13,47.10297393798828
2018-08-14,47.02582550048828
2018-08-15,46.369998931884766
2018-08-16,46.48573303222656
2018-08-17,46.87150573730469
2018-08-20,46.83293151855469
2018-08-21,47.33443832397461
2018-08-22,47.6044807434082
2018-08-23,47.68163299560547
2018-08-24,47.951683044433594
2018-08-27,47.8745231628418
2018-08-28,48.14456558227539
2018-08-29,48.60749053955078
2018-08-30,48.60749053955078
2018-08-31,48.41460037231445
2018-09-03,48.72322082519531
2018-09-04,47.7587890625
2018-09-05,47.10297393798828
2018-09-06,47.83594512939453
2018-09-07,48.41460037231445
2018-09-10,48.22171401977539
2018-09-11,48.49175262451172
2018-09-12,48.68464279174805
2018-09-13,48.954689025878906
2018-09-14,49.57192611694336
2018-09-17,49.76481246948242
2018-09-18,50.497772216796875
2018-09-19,49.80339050292969
2018-09-21,48.06740951538086
2018-09-24,48.10598373413086
2018-09-25,48.530338287353516
2018-09-26,48.800384521484375
2018-09-27,48.45317840576172
2018-09-28,48.45317840576172
2018-10-01,49.49476623535156
2018-10-02,48.877532958984375
2018-10-03,49.22472381591797
2018-10-04,48.22171401977539
2018-10-05,48.800384521484375
2018-10-08,48.45317840576172
2018-10-09,48.568912506103516
2018-10-10,46.98724365234375
2018-10-11,45.82992172241211
2018-10-12,46.02281188964844
2018-10-15,45.67560577392578
2018-10-16,47.10297393798828
2018-10-17,46.369998931884766
2018-10-18,46.755767822265625
2018-10-19,47.9130973815918
2018-10-22,48.568912506103516
2018-10-23,47.68163299560547
2018-10-24,47.797367095947266
2018-10-25,47.951683044433594
2018-10-26,38.57737731933594
2018-10-29,38.92456817626953
2018-10-30,40.1590461730957
2018-10-31,40.73770523071289
2018-11-01,41.66356658935547
2018-11-02,39.889007568359375
2018-11-05,39.34891891479492
2018-11-06,39.85042953491211
2018-11-07,40.08189392089844
2018-11-08,39.966163635253906
2018-11-09,40.46767044067383
2018-11-12,40.3133544921875
2018-11-13,39.54180145263672
2018-11-14,39.42607498168945
2018-11-15,38.84741973876953
2018-11-16,38.9631462097168
2018-11-19,39.19461441040039
2018-11-20,39.04030227661133
2018-11-21,39.23318862915039
2018-11-22,39.54180145263672
2018-11-23,39.618961334228516
2018-11-26,40.23619842529297
2018-11-27,40.1590461730957
2018-11-28,39.503238677978516
2018-11-29,39.618961334228516
2018-11-30,38.885990142822266
2018-12-03,38.92456817626953
2018-12-04,38.84741973876953
2018-12-05,38.808841705322266
2018-12-06,38.6931037902832
2018-12-07,38.6545295715332
2018-12-10,38.12986755371094
2018-12-11,38.6159553527832
2018-12-12,39.15603256225586
2018-12-13,38.09901428222656
2018-12-14,37.28117370605469
2018-12-17,37.20402526855469
2018-12-18,37.92338562011719
2018-12-19,37.92338562011719
2018-12-20,37.61062240600586
2018-12-21,37.5949821472168
2018-12-24,37.53243637084961
2018-12-27,36.34390640258789
2018-12-28,37.110198974609375
2018-12-31,37.626251220703125
2019-01-02,36.54719924926758
2019-01-03,36.43772888183594
2019-01-04,37.094547271728516
2019-01-07,37.21965789794922
2019-01-08,37.954673767089844
2019-01-09,38.12669372558594
2019-01-10,38.032867431640625
2019-01-11,37.720088958740234
2019-01-14,36.85996627807617
2019-01-15,37.03199768066406
2019-01-16,36.92252731323242
2019-01-17,36.515926361083984
2019-01-18,37.1571044921875
2019-01-21,38.079776763916016
2019-01-22,38.23616027832031
2019-01-23,38.079776763916016
2019-01-24,38.09541320800781
2019-01-25,38.111053466796875
2019-01-28,37.344764709472656
2019-01-29,37.76700210571289
2019-01-30,37.939029693603516
2019-01-31,38.032867431640625
2019-02-01,38.423828125
2019-02-04,38.54893112182617
2019-02-05,38.8617057800293
2019-02-06,38.75223922729492
2019-02-07,38.68967819213867
2019-02-08,39.25265884399414
2019-02-11,40.11277770996094
2019-02-12,40.19097900390625
2019-02-13,40.151878356933594
2019-02-14,40.07368087768555
2019-02-15,40.151878356933594
2019-02-18,40.77741622924805
2019-02-19,40.77741622924805
2019-02-20,40.73831558227539
2019-02-21,40.269161224365234
2019-02-22,40.30826950073242
2019-02-25,40.07368087768555
2019-02-26,40.77741622924805
2019-02-27,40.38645935058594
2019-02-28,40.151878356933594
2019-03-01,42.380367279052734
2019-03-04,43.475059509277344
2019-03-05,43.31867980957031
2019-03-06,42.849525451660156
2019-03-07,42.341278076171875
2019-03-08,42.26307678222656
2019-03-11,42.458560943603516
2019-03-12,42.61494445800781
2019-03-13,42.888614654541016
2019-03-14,42.497657775878906
2019-03-15,43.00590896606445
2019-03-18,42.849525451660156
2019-03-19,43.20138931274414
2019-03-20,42.849525451660156
2019-03-21,43.27958679199219
2019-03-22,43.084102630615234
2019-03-25,43.16229248046875
2019-03-26,42.927711486816406
2019-03-27,42.732234954833984
2019-03-28,43.16229248046875
2019-03-29,43.59235382080078
2019-04-01,43.63145065307617
2019-04-02,43.70964050292969
2019-04-03,42.732234954833984
2019-04-04,42.497657775878906
2019-04-05,42.927711486816406
2019-04-08,42.771331787109375
2019-04-09,42.693138122558594
2019-04-10,42.497657775878906
2019-04-11,43.123199462890625
2019-04-12,43.00590896606445
2019-04-15,43.43596649169922
