Date,AMS.SW
2016-02-23,100.30339050292969
2016-02-24,100.30339050292969
2016-02-25,99.06725311279297
2016-02-26,104.54155731201172
2016-02-29,106.30746459960938
2016-03-01,109.66268157958984
2016-03-02,111.9583511352539
2016-03-03,111.9583511352539
2016-03-04,112.31153106689453
2016-03-07,112.66471862792969
2016-03-08,110.01586151123047
2016-03-09,109.13290405273438
2016-03-10,107.36700439453125
2016-03-11,110.5456314086914
2016-03-14,112.84130859375
2016-03-15,111.42858123779297
2016-03-16,110.72222137451172
2016-03-17,111.7817611694336
2016-03-18,114.07743072509766
2016-03-21,111.07539367675781
2016-03-22,112.66471862792969
2016-03-23,113.37107849121094
2016-03-24,109.66268157958984
2016-03-29,109.48609161376953
2016-03-30,114.60721588134766
2016-03-31,116.37311553955078
2016-04-01,115.49016571044922
2016-04-04,116.7262954711914
2016-04-05,111.9583511352539
2016-04-06,112.48812866210938
2016-04-07,113.01789093017578
2016-04-08,113.01789093017578
2016-04-11,112.31153106689453
2016-04-12,110.5456314086914
2016-04-13,115.31356811523438
2016-04-14,111.60517120361328
2016-04-15,108.77973175048828
2016-04-18,107.7201919555664
2016-04-19,109.48609161376953
2016-04-20,108.60314178466797
2016-04-21,108.9563217163086
2016-04-22,108.0733642578125
2016-04-25,104.01177978515625
2016-04-26,87.76546478271484
2016-04-27,85.46978759765625
2016-04-28,89.53136444091797
2016-04-29,89.53136444091797
2016-05-02,89.35477447509766
2016-05-03,85.2931900024414
2016-05-04,83.35070037841797
2016-05-06,81.05502319335938
2016-05-09,81.58480072021484
2016-05-10,82.99752044677734
2016-05-11,82.99752044677734
2016-05-12,82.4677505493164
2016-05-13,82.64434051513672
2016-05-17,82.82093048095703
2016-05-18,86.35272979736328
2016-05-19,86.52932739257812
2016-05-20,88.11864471435547
2016-05-23,92.35681915283203
2016-05-24,93.23975372314453
2016-05-25,95.88861846923828
2016-05-26,96.41838836669922
2016-05-27,100.65657043457031
2016-05-30,98.36089324951172
2016-05-31,96.59497833251953
2016-06-01,93.76953887939453
2016-06-02,93.41635131835938
2016-06-03,94.47589111328125
2016-06-06,94.6524887084961
2016-06-07,97.2087173461914
2016-06-08,95.40855407714844
2016-06-09,95.76858520507812
2016-06-10,92.70831298828125
2016-06-13,90.1880874633789
2016-06-14,88.927978515625
2016-06-15,90.54812622070312
2016-06-16,89.46802520751953
2016-06-17,94.50847625732422
2016-06-20,96.84868621826172
2016-06-21,97.2087173461914
2016-06-22,100.08897399902344
2016-06-23,100.44900512695312
2016-06-24,98.828857421875
2016-06-27,91.98825073242188
2016-06-28,95.04852294921875
2016-06-29,95.40855407714844
2016-06-30,97.02870178222656
2016-07-01,98.46882629394531
2016-07-04,94.8685073852539
2016-07-05,91.62821960449219
2016-07-06,87.66786193847656
2016-07-07,87.12781524658203
2016-07-08,89.10799407958984
2016-07-11,93.42838287353516
2016-07-12,94.8685073852539
2016-07-13,93.96842956542969
2016-07-14,95.94860076904297
2016-07-15,94.8685073852539
2016-07-18,99.36891174316406
2016-07-19,100.44900512695312
2016-07-20,102.78922271728516
2016-07-21,100.08897399902344
2016-07-22,100.26899719238281
2016-07-25,98.828857421875
2016-07-26,111.0699691772461
2016-07-27,115.21033477783203
2016-07-28,114.6702880859375
2016-07-29,115.75038146972656
2016-08-02,111.6100082397461
2016-08-03,112.8701171875
2016-08-04,114.49026489257812
2016-08-05,116.11041259765625
2016-08-08,118.0905990600586
2016-08-09,122.05094146728516
2016-08-10,122.77101135253906
2016-08-11,121.87092590332031
2016-08-12,121.33088684082031
2016-08-15,122.59099578857422
2016-08-16,121.33088684082031
2016-08-17,121.69091033935547
2016-08-18,123.67108917236328
2016-08-19,122.77101135253906
2016-08-22,123.13104248046875
2016-08-23,123.13104248046875
2016-08-24,121.69091033935547
2016-08-25,120.25078582763672
2016-08-26,118.81066131591797
2016-08-29,119.89075469970703
2016-08-30,121.87092590332031
2016-08-31,119.89075469970703
2016-09-01,122.9510269165039
2016-09-02,122.05094146728516
2016-09-05,121.87092590332031
2016-09-06,118.81066131591797
2016-09-07,118.81066131591797
2016-09-08,113.05014038085938
2016-09-09,113.23014831542969
2016-09-12,108.72975158691406
2016-09-13,108.36972045898438
2016-09-14,108.36972045898438
2016-09-15,108.9097671508789
2016-09-16,111.6100082397461
2016-09-19,111.97003936767578
2016-09-20,112.33008575439453
2016-09-21,116.65045928955078
2016-09-22,121.51089477539062
2016-09-23,122.05094146728516
2016-09-26,117.73056030273438
2016-09-27,114.6702880859375
2016-09-28,115.9303970336914
2016-09-29,112.15006256103516
2016-09-30,113.41017150878906
2016-10-03,113.7442398071289
2016-10-04,117.55054473876953
2016-10-05,116.47044372558594
2016-10-06,121.51089477539062
2016-10-07,120.97085571289062
2016-10-10,120.4308090209961
2016-10-11,119.71073913574219
2016-10-12,116.11041259765625
2016-10-13,112.69010925292969
2016-10-14,114.13023376464844
2016-10-17,111.79003143310547
2016-10-18,111.97003936767578
2016-10-19,112.51008605957031
2016-10-20,109.08978271484375
2016-10-21,108.9097671508789
2016-10-24,108.72975158691406
2016-10-25,94.8685073852539
2016-10-26,96.30863952636719
2016-10-27,101.88914489746094
2016-10-28,102.42919158935547
2016-10-31,99.90896606445312
2016-11-01,97.02870178222656
2016-11-02,95.76858520507812
2016-11-03,95.40855407714844
2016-11-04,95.40855407714844
2016-11-07,100.26899719238281
2016-11-08,99.54893493652344
2016-11-09,100.26899719238281
2016-11-10,97.74876403808594
2016-11-11,97.5687484741211
2016-11-14,98.288818359375
2016-11-15,99.00888061523438
2016-11-16,101.88914489746094
2016-11-17,101.88914489746094
2016-11-18,104.76939392089844
2016-11-21,104.76939392089844
2016-11-22,104.94941711425781
2016-11-23,103.14925384521484
2016-11-24,103.68930053710938
2016-11-25,102.96923828125
2016-11-28,102.60920715332031
2016-11-29,104.94941711425781
2016-11-30,107.28962707519531
2016-12-01,107.46963500976562
2016-12-02,105.3094482421875
2016-12-05,107.649658203125
2016-12-06,109.80985260009766
2016-12-07,108.9097671508789
2016-12-08,109.9898681640625
2016-12-09,109.80985260009766
2016-12-12,108.00968933105469
2016-12-13,106.5695571899414
2016-12-14,103.50927734375
2016-12-15,104.2293472290039
2016-12-16,104.04933166503906
2016-12-19,102.60920715332031
2016-12-20,102.06916046142578
2016-12-21,104.2293472290039
2016-12-22,102.24917602539062
2016-12-23,102.78922271728516
2016-12-27,102.60920715332031
2016-12-28,104.76939392089844
2016-12-29,104.76939392089844
2016-12-30,104.04933166503906
2017-01-03,102.60920715332031
2017-01-04,105.66947937011719
2017-01-05,104.40936279296875
2017-01-06,105.3094482421875
2017-01-09,109.80985260009766
2017-01-10,110.34989929199219
2017-01-11,111.43000030517578
2017-01-12,110.52991485595703
2017-01-13,111.79003143310547
2017-01-16,113.41017150878906
2017-01-17,115.21033477783203
2017-01-18,116.2904281616211
2017-01-19,117.37052917480469
2017-01-20,118.81066131591797
2017-01-23,120.79084014892578
2017-01-24,119.17069244384766
2017-01-25,119.71073913574219
2017-01-26,118.81066131591797
2017-01-27,120.4308090209961
2017-01-30,124.21114349365234
2017-01-31,122.23095703125
2017-02-01,125.11122131347656
2017-02-02,123.3110580444336
2017-02-03,122.77101135253906
2017-02-06,122.23095703125
2017-02-07,149.59341430664062
2017-02-08,154.8138885498047
2017-02-09,159.4943084716797
2017-02-10,159.4943084716797
2017-02-13,159.67431640625
2017-02-14,157.6941375732422
2017-02-15,159.31430053710938
2017-02-16,160.03436279296875
2017-02-17,157.8741455078125
2017-02-20,158.23419189453125
2017-02-21,168.6751251220703
2017-02-22,167.41502380371094
2017-02-23,171.19534301757812
2017-02-24,165.61485290527344
2017-02-27,165.97488403320312
2017-02-28,167.05499267578125
2017-03-01,167.41502380371094
2017-03-02,176.23580932617188
2017-03-03,177.13587951660156
2017-03-06,174.79568481445312
2017-03-07,178.93605041503906
2017-03-08,183.79649353027344
2017-03-09,182.8964080810547
2017-03-10,189.7370147705078
2017-03-13,189.7370147705078
2017-03-14,197.4777069091797
2017-03-15,195.85757446289062
2017-03-16,194.7774658203125
2017-03-17,190.99713134765625
2017-03-20,193.51734924316406
2017-03-21,190.81710815429688
2017-03-22,188.47691345214844
2017-03-23,190.0970458984375
2017-03-24,196.21759033203125
2017-03-27,190.81710815429688
2017-03-28,196.39761352539062
2017-03-29,195.49752807617188
2017-03-30,194.5974578857422
2017-03-31,194.9574737548828
2017-04-03,196.93765258789062
2017-04-04,201.6180877685547
2017-04-05,210.7989044189453
2017-04-06,208.6387176513672
2017-04-07,214.57925415039062
2017-04-10,213.6791534423828
2017-04-11,193.33734130859375
2017-04-12,195.31752014160156
2017-04-13,197.4777069091797
2017-04-18,192.25723266601562
2017-04-19,193.8773956298828
2017-04-20,192.25723266601562
2017-04-21,188.47691345214844
2017-04-24,194.23741149902344
2017-04-25,232.2208251953125
2017-04-26,232.2208251953125
2017-04-27,234.02098083496094
2017-04-28,230.42066955566406
2017-05-02,235.10108947753906
2017-05-03,232.40084838867188
2017-05-04,227.7204132080078
2017-05-05,230.2406463623047
2017-05-08,226.46029663085938
2017-05-09,231.32073974609375
2017-05-10,229.880615234375
2017-05-11,229.880615234375
2017-05-12,232.76087951660156
2017-05-15,234.02098083496094
2017-05-16,239.241455078125
2017-05-17,229.340576171875
2017-05-18,223.2200164794922
2017-05-19,228.26046752929688
2017-05-22,227.5404052734375
2017-05-23,227.7204132080078
2017-05-24,229.70059204101562
2017-05-26,238.161376953125
2017-05-29,234.74105834960938
2017-05-30,237.2612762451172
2017-05-31,228.08045959472656
2017-06-01,231.6807861328125
2017-06-02,227.5404052734375
2017-06-06,229.70059204101562
2017-06-07,232.94088745117188
2017-06-08,239.42147827148438
2017-06-09,246.2620849609375
2017-06-12,225.740234375
2017-06-13,231.1667022705078
2017-06-14,227.00640869140625
2017-06-15,224.83584594726562
2017-06-16,230.2622833251953
2017-06-19,232.432861328125
2017-06-20,230.804931640625
2017-06-21,236.23138427734375
2017-06-22,240.57254028320312
2017-06-23,242.56224060058594
2017-06-26,238.76373291015625
2017-06-27,236.77403259277344
2017-06-28,235.14608764648438
2017-06-29,225.5593719482422
2017-06-30,225.19761657714844
2017-07-03,227.00640869140625
2017-07-04,222.30349731445312
2017-07-05,227.36817932128906
2017-07-06,225.921142578125
2017-07-07,230.2622833251953
2017-07-10,235.5078582763672
2017-07-11,242.56224060058594
2017-07-12,249.6166229248047
2017-07-13,246.72251892089844
2017-07-14,249.4357452392578
2017-07-17,253.2342529296875
2017-07-18,250.34014892578125
2017-07-19,253.95777893066406
2017-07-20,262.82098388671875
2017-07-21,265.35333251953125
2017-07-24,265.715087890625
2017-07-25,253.2342529296875
2017-07-26,254.138671875
2017-07-27,253.2342529296875
2017-07-28,249.25485229492188
2017-07-31,252.32984924316406
2017-08-02,262.459228515625
2017-08-03,257.75628662109375
2017-08-04,253.2342529296875
2017-08-07,256.12835693359375
2017-08-08,253.2342529296875
2017-08-09,251.96807861328125
2017-08-10,246.17987060546875
2017-08-11,245.63722229003906
2017-08-14,250.34014892578125
2017-08-15,250.34014892578125
2017-08-16,251.96807861328125
2017-08-17,251.96807861328125
2017-08-18,237.67843627929688
2017-08-21,235.5078582763672
2017-08-22,242.2004852294922
2017-08-23,240.93431091308594
2017-08-24,239.30638122558594
2017-08-25,244.19017028808594
2017-08-28,240.0299072265625
2017-08-29,235.86962890625
2017-08-30,237.67843627929688
2017-08-31,249.79750061035156
2017-09-01,256.4901123046875
2017-09-04,258.8415832519531
2017-09-05,262.6401062011719
2017-09-06,260.6504211425781
2017-09-07,278.3768005371094
2017-09-08,278.1959228515625
2017-09-11,283.0797119140625
2017-09-12,281.4517822265625
2017-09-13,270.5989074707031
2017-09-14,266.98126220703125
2017-09-15,268.2474365234375
2017-09-18,281.6326599121094
2017-09-19,280.18560791015625
2017-09-20,275.66357421875
2017-09-21,274.2165222167969
2017-09-22,263.0018615722656
2017-09-25,242.2004852294922
2017-09-26,242.74313354492188
2017-09-27,251.42544555664062
2017-09-28,253.7769012451172
2017-09-29,253.95777893066406
2017-10-02,260.4695129394531
2017-10-03,264.9915771484375
2017-10-04,264.087158203125
2017-10-05,264.62982177734375
2017-10-06,266.8003845214844
2017-10-09,260.831298828125
2017-10-10,262.2783508300781
2017-10-11,263.1827392578125
2017-10-12,263.5445251464844
2017-10-13,259.0224609375
2017-10-16,248.16957092285156
2017-10-17,239.4872589111328
2017-10-18,245.27545166015625
2017-10-19,234.06080627441406
2017-10-20,231.1667022705078
2017-10-23,237.31668090820312
2017-10-24,289.048828125
2017-10-25,285.612060546875
2017-10-26,289.7723388671875
2017-10-27,308.40313720703125
2017-10-30,323.0545654296875
2017-10-31,329.0236511230469
2017-11-01,329.20452880859375
2017-11-02,333.907470703125
2017-11-03,344.5794677734375
2017-11-06,345.302978515625
2017-11-07,347.2926940917969
2017-11-08,351.2720947265625
2017-11-09,345.66473388671875
2017-11-10,341.5044860839844
2017-11-13,342.0471496582031
2017-11-14,337.8868713378906
2017-11-15,340.05743408203125
2017-11-16,353.62353515625
2017-11-17,355.79412841796875
2017-11-20,361.7632141113281
2017-11-21,384.1925354003906
2017-11-22,380.213134765625
2017-11-23,380.57489013671875
2017-11-24,394.3218994140625
2017-11-27,376.2337646484375
2017-11-28,375.1484680175781
2017-11-29,354.88970947265625
2017-11-30,346.56915283203125
2017-12-01,332.8221740722656
2017-12-04,337.52508544921875
2017-12-05,336.2589111328125
2017-12-06,316.3619384765625
2017-12-07,319.97955322265625
2017-12-08,346.930908203125
2017-12-11,342.0471496582031
2017-12-12,342.7706604003906
2017-12-13,336.80157470703125
2017-12-14,330.6515808105469
2017-12-15,322.3310241699219
2017-12-18,334.99273681640625
2017-12-19,364.6573181152344
2017-12-20,351.8147277832031
2017-12-21,352.7191467285156
2017-12-22,351.2720947265625
2017-12-27,323.9589538574219
2017-12-28,321.78839111328125
2017-12-29,319.97955322265625
2018-01-03,341.07037353515625
2018-01-04,330.86865234375
2018-01-05,331.1580505371094
2018-01-08,323.1992492675781
2018-01-09,326.0933532714844
2018-01-10,321.9692687988281
2018-01-11,323.3439636230469
2018-01-12,336.7292175292969
2018-01-15,326.81689453125
2018-01-16,318.5686950683594
2018-01-17,318.85809326171875
2018-01-18,331.5921936035156
2018-01-19,321.2457275390625
2018-01-22,307.49871826171875
2018-01-23,305.4728698730469
2018-01-24,277.9065246582031
2018-01-25,277.8341369628906
2018-01-26,277.03826904296875
2018-01-29,323.92279052734375
2018-01-30,310.7546081542969
2018-01-31,310.6822509765625
2018-02-01,325.8763122558594
2018-02-02,326.45513916015625
2018-02-05,315.2404479980469
2018-02-06,356.69854736328125
2018-02-07,374.96759033203125
2018-02-08,389.6189880371094
2018-02-09,374.4249572753906
2018-02-12,378.76611328125
2018-02-13,382.0219421386719
2018-02-14,398.8439636230469
2018-02-15,412.7718505859375
2018-02-16,397.21600341796875
2018-02-19,397.5777893066406
2018-02-20,401.0145263671875
2018-02-21,402.28070068359375
2018-02-22,394.3218994140625
2018-02-23,402.0998229980469
2018-02-26,395.0454406738281
2018-02-27,403.3659973144531
2018-02-28,404.6321716308594
2018-03-01,393.598388671875
2018-03-02,381.47930908203125
2018-03-05,400.1101379394531
2018-03-06,414.2189025878906
2018-03-07,425.9761962890625
2018-03-08,429.2320556640625
2018-03-09,433.2114562988281
2018-03-12,434.1158752441406
2018-03-13,426.8805847167969
2018-03-14,430.136474609375
2018-03-15,428.32763671875
2018-03-16,420.9114990234375
2018-03-19,408.7924499511719
2018-03-20,412.0483093261719
2018-03-21,417.2938537597656
2018-03-22,403.7277526855469
2018-03-23,396.3116149902344
2018-03-26,393.7792663574219
2018-03-27,406.983642578125
2018-03-28,368.0940856933594
2018-03-29,361.25677490234375
2018-04-03,353.0085754394531
2018-04-04,344.1815490722656
2018-04-05,359.3755798339844
2018-04-06,354.5279541015625
2018-04-09,358.3626403808594
2018-04-10,372.6161193847656
2018-04-11,376.2337646484375
2018-04-12,378.76611328125
2018-04-13,376.9573059082031
2018-04-16,375.5102233886719
2018-04-17,376.9573059082031
2018-04-18,376.7763977050781
2018-04-19,356.98797607421875
2018-04-20,347.2926940917969
2018-04-23,345.9179992675781
2018-04-24,314.7340087890625
2018-04-25,309.8863830566406
2018-04-26,313.7210693359375
2018-04-27,304.6046447753906
2018-04-30,298.0205383300781
2018-05-02,318.9304504394531
2018-05-03,319.8710632324219
2018-05-04,326.67218017578125
2018-05-07,342.5174255371094
2018-05-08,339.26153564453125
2018-05-09,342.3727111816406
2018-05-11,346.496826171875
2018-05-14,344.1815490722656
2018-05-15,332.0262756347656
2018-05-16,326.81689453125
2018-05-17,333.03924560546875
2018-05-18,327.5404052734375
2018-05-22,331.1580505371094
2018-05-23,331.01336669921875
2018-05-24,332.3880310058594
2018-05-25,327.829833984375
2018-05-28,328.8427734375
2018-05-29,325.7315979003906
2018-05-30,318.35162353515625
2018-05-31,307.932861328125
2018-06-01,306.05169677734375
2018-06-04,308.5840148925781
2018-06-05,320.44989013671875
2018-06-06,335.0650939941406
2018-06-07,340.1297607421875
2018-06-08,319.2922058105469
2018-06-11,324.791015625
2018-06-12,325.9892272949219
2018-06-13,326.20709228515625
2018-06-14,326.4975891113281
2018-06-15,317.63800048828125
2018-06-18,317.0570373535156
2018-06-19,307.39862060546875
2018-06-20,304.2760009765625
2018-06-21,293.9640197753906
2018-06-22,292.7294921875
2018-06-25,281.763916015625
2018-06-26,290.18780517578125
2018-06-27,291.0592346191406
2018-06-28,268.1114501953125
2018-06-29,267.8935852050781
2018-07-02,263.7542724609375
2018-07-03,247.19700622558594
2018-07-04,242.3314971923828
2018-07-05,246.90652465820312
2018-07-06,239.71719360351562
2018-07-09,246.1077117919922
2018-07-10,255.83872985839844
2018-07-11,254.89468383789062
2018-07-12,252.207763671875
2018-07-13,254.02325439453125
2018-07-16,258.8887634277344
2018-07-17,260.41375732421875
2018-07-18,264.3352355957031
2018-07-19,266.1507263183594
2018-07-20,260.922119140625
2018-07-23,253.80538940429688
2018-07-24,262.8102111816406
2018-07-25,254.0958709716797
2018-07-26,237.61122131347656
2018-07-27,244.80056762695312
2018-07-30,256.0566101074219
2018-07-31,259.4697265625
2018-08-02,258.017333984375
2018-08-03,268.1840515136719
2018-08-06,268.2566833496094
2018-08-07,264.6257019042969
2018-08-08,268.3293151855469
2018-08-09,271.2341003417969
2018-08-10,260.6316223144531
2018-08-13,256.85540771484375
2018-08-14,256.12921142578125
2018-08-15,248.06845092773438
2018-08-16,245.74461364746094
2018-08-17,240.6612548828125
2018-08-20,244.58270263671875
2018-08-21,247.48748779296875
2018-08-22,249.88392639160156
2018-08-23,253.22442626953125
2018-08-24,253.95062255859375
2018-08-27,261.7935485839844
2018-08-28,268.3293151855469
2018-08-29,273.848388671875
2018-08-30,273.3400573730469
2018-08-31,278.7865295410156
2018-09-03,276.6805419921875
2018-09-04,275.01031494140625
2018-09-05,268.1114501953125
2018-09-06,258.30780029296875
2018-09-07,257.0732727050781
2018-09-10,256.4197082519531
2018-09-11,249.0124969482422
2018-09-12,239.06361389160156
2018-09-13,242.62197875976562
2018-09-14,241.8231658935547
2018-09-17,231.87428283691406
2018-09-18,231.87428283691406
2018-09-19,234.05287170410156
2018-09-20,234.77906799316406
2018-09-21,229.91355895996094
2018-09-24,226.28257751464844
2018-09-25,226.6456756591797
2018-09-26,218.07656860351562
2018-09-27,204.0609893798828
2018-09-28,199.1954803466797
2018-10-01,202.39073181152344
2018-10-02,206.60267639160156
2018-10-03,203.84312438964844
2018-10-04,196.21807861328125
2018-10-05,188.08468627929688
2018-10-08,179.5518798828125
2018-10-09,183.43702697753906
2018-10-10,172.61671447753906
2018-10-11,169.96609497070312
2018-10-12,176.82864379882812
2018-10-15,175.01315307617188
2018-10-16,186.1239471435547
2018-10-17,188.01205444335938
2018-10-18,175.3036346435547
2018-10-19,172.61671447753906
2018-10-22,180.82272338867188
2018-10-23,133.22059631347656
2018-10-24,117.02643585205078
2018-10-25,125.70447540283203
2018-10-26,126.28543090820312
2018-10-29,128.93603515625
2018-10-30,134.56405639648438
2018-10-31,142.26173400878906
2018-11-01,154.46182250976562
2018-11-02,149.41476440429688
2018-11-05,142.3343505859375
2018-11-06,149.37844848632812
2018-11-07,152.5010986328125
2018-11-08,143.6778106689453
2018-11-09,139.68374633789062
2018-11-12,108.38470458984375
2018-11-13,112.01568603515625
2018-11-14,101.1590576171875
2018-11-15,100.25131225585938
2018-11-16,94.84115600585938
2018-11-19,92.00899505615234
2018-11-20,91.21017456054688
2018-11-21,99.48880767822266
2018-11-22,98.03641510009766
2018-11-23,99.27095031738281
2018-11-26,102.79299926757812
2018-11-27,100.79595947265625
2018-11-28,101.59477233886719
2018-11-29,106.89600372314453
2018-11-30,100.94120025634766
2018-12-03,106.46028900146484
2018-12-04,101.0138168334961
2018-12-05,94.84115600585938
2018-12-06,84.6744155883789
2018-12-07,82.93154907226562
2018-12-10,76.75888061523438
2018-12-11,84.42024993896484
2018-12-12,86.92562103271484
2018-12-13,87.07086181640625
2018-12-14,80.06307220458984
2018-12-17,82.20535278320312
2018-12-18,80.89820098876953
2018-12-19,79.33687591552734
2018-12-20,77.9207992553711
2018-12-21,82.53214263916016
2018-12-27,77.63031768798828
2018-12-28,85.54585266113281
2019-01-03,65.72071075439453
2019-01-04,68.38948059082031
2019-01-07,74.97970581054688
2019-01-08,83.04047393798828
2019-01-09,85.65477752685547
2019-01-10,86.16311645507812
2019-01-11,84.12976837158203
2019-01-14,83.43988037109375
2019-01-15,82.75
2019-01-16,89.83040618896484
2019-01-17,87.14347839355469
2019-01-18,91.57327270507812
2019-01-21,94.18757629394531
2019-01-22,91.21017456054688
2019-01-23,88.70480346679688
2019-01-24,94.95008850097656
2019-01-25,100.50548553466797
2019-01-28,96.76557159423828
2019-01-29,94.36912536621094
2019-01-30,94.58699035644531
2019-01-31,96.87450408935547
2019-02-01,95.96675872802734
2019-02-04,97.96379852294922
2019-02-05,91.21017456054688
2019-02-06,100.432861328125
2019-02-07,102.32096862792969
2019-02-08,99.8519058227539
2019-02-11,101.66739654541016
2019-02-12,106.89600372314453
2019-02-13,106.75076293945312
2019-02-14,106.02456665039062
2019-02-15,104.13645935058594
2019-02-18,107.80374908447266
2019-02-19,102.97454833984375
2019-02-20,105.55254364013672
2019-02-21,108.05791473388672
2019-02-22,111.3984146118164
2019-02-25,117.2079849243164
2019-02-26,116.22761535644531
2019-02-27,112.16091918945312
2019-02-28,112.56033325195312
2019-03-01,113.97640991210938
2019-03-04,114.70260620117188
2019-03-05,114.84784698486328
2019-03-06,111.0716323852539
2019-03-07,105.00789642333984
2019-03-08,99.48880767822266
2019-03-11,102.90192413330078
2019-03-12,101.41322326660156
2019-03-13,100.86857604980469
2019-03-14,100.54179382324219
2019-03-15,106.60552215576172
2019-03-18,103.95491027832031
2019-03-19,107.91268157958984
2019-03-20,104.35431671142578
2019-03-21,107.1501693725586
2019-03-22,105.87933349609375
2019-03-25,102.28466033935547
2019-03-26,101.88525390625
2019-03-27,95.78520965576172
2019-03-28,97.2012939453125
2019-03-29,97.45545959472656
2019-04-01,103.59181213378906
2019-04-02,105.73409271240234
2019-04-03,110.09126281738281
2019-04-04,110.30912017822266
2019-04-05,115.28356170654297
2019-04-08,114.8841552734375
2019-04-09,117.2079849243164
2019-04-10,114.95677947998047
2019-04-11,115.10201263427734
2019-04-12,118.73299407958984
2019-04-15,118.00679779052734
2019-04-16,123.92529296875
2019-04-17,128.3914031982422
2019-04-18,127.12055206298828
2019-04-23,126.75745391845703
2019-04-24,128.3914031982422
2019-04-25,127.51995849609375
2019-04-26,127.08424377441406
2019-04-29,128.75450134277344
2019-04-30,156.09576416015625
2019-05-02,172.28993225097656
2019-05-03,172.14468383789062
2019-05-06,163.0309295654297
2019-05-07,164.70118713378906
2019-05-08,170.32919311523438
2019-05-09,161.32437133789062
2019-05-10,164.7738037109375
2019-05-13,150.68560791015625
2019-05-14,156.8945770263672
2019-05-15,159.32733154296875
