Date,CMIG4.SA
2016-04-29,1.4001635313034058
2016-05-02,1.4442640542984009
2016-05-03,1.3603204488754272
2016-05-04,1.3280341625213623
2016-05-05,1.3022055625915527
2016-05-06,1.3323391675949097
2016-05-09,1.2935956716537476
2016-05-10,1.373234510421753
2016-05-11,1.3775397539138794
2016-05-12,1.4636359214782715
2016-05-13,1.3452532291412354
2016-05-16,1.3215765953063965
2016-05-17,1.278529405593872
2016-05-18,1.1881279945373535
2016-05-19,1.160146713256836
2016-05-20,1.1881279945373535
2016-05-23,1.1579941511154175
2016-05-24,1.1622990369796753
2016-05-25,1.1515370607376099
2016-05-27,1.1515370607376099
2016-05-30,1.166603922843933
2016-05-31,1.2118042707443237
2016-06-01,1.1945852041244507
2016-06-02,1.220414161682129
2016-06-03,1.2376333475112915
2016-06-06,1.259157657623291
2016-06-07,1.2333284616470337
2016-06-08,1.2806816101074219
2016-06-09,1.2419378757476807
2016-06-10,1.1924328804016113
2016-06-13,1.1945852041244507
2016-06-14,1.1536895036697388
2016-06-15,1.149384617805481
2016-06-16,1.1622990369796753
2016-06-17,1.2311755418777466
2016-06-20,1.216109275817871
2016-06-21,1.259157657623291
2016-06-22,1.3560155630111694
2016-06-23,1.4055209159851074
2016-06-24,1.386149287223816
2016-06-27,1.39691162109375
2016-06-28,1.452873945236206
2016-06-29,1.5002267360687256
2016-06-30,1.5669511556625366
2016-07-01,1.5669511556625366
2016-07-04,1.6422858238220215
2016-07-05,1.6788766384124756
2016-07-06,1.62721848487854
2016-07-07,1.5755614042282104
2016-07-08,1.6767237186431885
2016-07-11,1.8403068780899048
2016-07-12,1.8381544351577759
2016-07-13,1.7477532625198364
2016-07-14,1.8618308305740356
2016-07-15,1.8230879306793213
2016-07-18,1.9199464321136475
2016-07-19,1.8941171169281006
2016-07-20,1.9113365411758423
2016-07-21,1.954384684562683
2016-07-22,1.945774793624878
2016-07-25,1.8833551406860352
2016-07-26,1.9414700269699097
2016-07-27,1.9586892127990723
2016-07-28,1.9522324800491333
2016-07-29,1.9565370082855225
2016-08-01,1.945774793624878
2016-08-02,1.898422122001648
2016-08-03,1.9909756183624268
2016-08-04,2.08137583732605
2016-08-05,2.0124993324279785
2016-08-08,2.0512430667877197
2016-08-09,2.0146524906158447
2016-08-10,2.008195161819458
2016-08-11,2.0792243480682373
2016-08-12,2.066309690475464
2016-08-15,2.1093578338623047
2016-08-16,2.0533955097198486
2016-08-17,2.018956184387207
2016-08-18,1.9866702556610107
2016-08-19,2.023261070251465
2016-08-22,1.9371651411056519
2016-08-23,1.939318060874939
2016-08-24,1.898422122001648
2016-08-25,1.907031536102295
2016-08-26,1.898422122001648
2016-08-29,1.9371651411056519
2016-08-30,1.9199464321136475
2016-08-31,1.8833551406860352
2016-09-01,1.96299409866333
2016-09-02,2.0641567707061768
2016-09-05,2.0749192237854004
2016-09-06,2.0942904949188232
2016-09-08,2.062004566192627
2016-09-09,1.9091837406158447
2016-09-12,1.913488507270813
2016-09-13,1.803715705871582
2016-09-14,1.8144779205322266
2016-09-15,1.8403068780899048
2016-09-16,1.8015633821487427
2016-09-19,1.8273930549621582
2016-09-20,1.857526183128357
2016-09-21,1.8941171169281006
2016-09-22,1.9565370082855225
2016-09-23,1.9177937507629395
2016-09-26,1.9113365411758423
2016-09-27,1.9113365411758423
2016-09-28,1.9371651411056519
2016-09-29,1.8898125886917114
2016-09-30,1.8467645645141602
2016-10-03,1.8941171169281006
2016-10-04,1.8618308305740356
2016-10-05,1.922098159790039
2016-10-06,1.8919649124145508
2016-10-07,1.9091837406158447
2016-10-10,1.907031536102295
2016-10-11,1.8618308305740356
2016-10-13,1.922098159790039
2016-10-14,1.9371651411056519
2016-10-17,1.9371651411056519
2016-10-18,1.9264037609100342
2016-10-19,1.9242509603500366
2016-10-20,1.904878854751587
2016-10-21,1.8747451305389404
2016-10-24,1.9027267694473267
2016-10-25,1.9500794410705566
2016-10-26,1.984518051147461
2016-10-27,2.040480375289917
2016-10-28,2.0856809616088867
2016-10-31,2.0985958576202393
2016-11-01,1.9780607223510742
2016-11-03,1.9586892127990723
2016-11-04,1.945774793624878
2016-11-07,2.042633533477783
2016-11-08,2.018956184387207
2016-11-09,1.9479269981384277
2016-11-10,1.775734782218933
2016-11-11,1.7047054767608643
2016-11-14,1.7628206014633179
2016-11-16,1.7606675624847412
2016-11-17,1.7240771055221558
2016-11-18,1.7326865196228027
2016-11-21,1.7499059438705444
2016-11-22,1.7563631534576416
2016-11-23,1.775734782218933
2016-11-24,1.7563631534576416
2016-11-25,1.7240771055221558
2016-11-28,1.771430492401123
2016-11-29,1.7262293100357056
2016-11-30,1.700400471687317
2016-12-01,1.5927807092666626
2016-12-02,1.631523847579956
2016-12-05,1.607846736907959
2016-12-06,1.5884753465652466
2016-12-07,1.6121517419815063
2016-12-08,1.573408603668213
2016-12-09,1.573408603668213
2016-12-12,1.551884412765503
2016-12-13,1.5949326753616333
2016-12-14,1.541122317314148
2016-12-15,1.5561898946762085
2016-12-16,1.5432747602462769
2016-12-19,1.5927807092666626
2016-12-20,1.599237322807312
2016-12-21,1.5669511556625366
2016-12-22,1.5949326753616333
2016-12-23,1.6186095476150513
2016-12-26,1.5927807092666626
2016-12-27,1.6560603380203247
2016-12-28,1.6852325201034546
2016-12-29,1.7301117181777954
2017-01-02,1.732356071472168
2017-01-03,1.7705034017562866
2017-01-04,1.7211357355117798
2017-01-05,1.6942081451416016
2017-01-06,1.6717686653137207
2017-01-09,1.6964514255523682
2017-01-10,1.6717686653137207
2017-01-11,1.7301117181777954
2017-01-12,1.9388020038604736
2017-01-13,1.9186067581176758
2017-01-16,1.9253389835357666
2017-01-17,1.9836817979812622
2017-01-18,1.9522664546966553
2017-01-19,1.936558485031128
2017-01-20,1.9343146085739136
2017-01-23,2.030806303024292
2017-01-24,2.048757314682007
2017-01-26,2.0352938175201416
2017-01-27,2.008366584777832
2017-01-30,1.9186067581176758
2017-01-31,2.051002025604248
2017-02-01,2.0173423290252686
2017-02-02,2.048757314682007
2017-02-03,2.0801730155944824
2017-02-06,1.9791938066482544
2017-02-07,1.9791938066482544
2017-02-08,2.008366584777832
2017-02-09,1.988169550895691
2017-02-10,2.02856183052063
2017-02-13,2.0891494750976562
2017-02-14,2.1048569679260254
2017-02-15,2.2507164478302
2017-02-16,2.3202805519104004
2017-02-17,2.3382322788238525
2017-02-20,2.3875997066497803
2017-02-21,2.524482488632202
2017-02-22,2.4683823585510254
2017-02-23,2.416771650314331
2017-02-24,2.3988194465637207
2017-03-01,2.401063919067383
2017-03-02,2.3965752124786377
2017-03-03,2.5155062675476074
2017-03-06,2.4908220767974854
2017-03-07,2.614241361618042
2017-03-08,2.535702705383301
2017-03-09,2.439210891723633
2017-03-10,2.457162857055664
2017-03-13,2.576094388961792
2017-03-14,2.4706273078918457
2017-03-15,2.5177502632141113
2017-03-16,2.6007776260375977
2017-03-17,2.59853458404541
2017-03-20,2.4504308700561523
2017-03-21,2.252960681915283
2017-03-22,2.2058370113372803
2017-03-23,2.2058370113372803
2017-03-24,2.2911078929901123
2017-03-27,2.365159273147583
2017-03-28,2.327012062072754
2017-03-29,2.322524070739746
2017-03-30,2.302327871322632
2017-03-31,2.3157920837402344
2017-04-03,2.300084352493286
2017-04-04,2.2282767295837402
2017-04-05,2.2058370113372803
2017-04-06,2.1789095401763916
2017-04-07,2.2035927772521973
2017-04-10,2.1542251110076904
2017-04-11,2.2170569896698
2017-04-12,2.1317856311798096
2017-04-13,2.0240731239318848
2017-04-17,2.1093459129333496
2017-04-18,2.1183218955993652
2017-04-19,2.095881223678589
2017-04-20,2.134028911590576
2017-04-24,2.1115894317626953
2017-04-25,2.1026134490966797
2017-04-26,1.9971466064453125
2017-04-27,1.9253389835357666
2017-04-28,1.9926577806472778
2017-05-02,2.0846610069274902
2017-05-03,2.16544508934021
2017-05-04,2.0465140342712402
2017-05-05,2.0397818088531494
2017-05-08,1.999390721321106
2017-05-09,2.0195865631103516
2017-05-10,1.9949020147323608
2017-05-11,1.9859261512756348
2017-05-12,2.0599780082702637
2017-05-15,2.023995876312256
2017-05-16,2.014899253845215
2017-05-17,2.003528118133545
2017-05-18,1.594180703163147
2017-05-19,1.664679765701294
2017-05-22,1.6146479845046997
2017-05-23,1.6828726530075073
2017-05-24,1.7238075733184814
2017-05-25,1.7078883647918701
2017-05-26,1.7624684572219849
2017-05-29,1.7624684572219849
2017-05-30,1.7647422552108765
2017-05-31,1.737452745437622
2017-06-01,1.6942435503005981
2017-06-02,1.7397271394729614
2017-06-05,1.7442753314971924
2017-06-06,1.7761132717132568
2017-06-07,1.7442753314971924
2017-06-08,1.6987919807434082
2017-06-09,1.7397271394729614
2017-06-12,1.6942435503005981
2017-06-13,1.712437391281128
2017-06-14,1.757920265197754
2017-06-15,1.757920265197754
2017-06-16,1.7397271394729614
2017-06-19,1.7260818481445312
2017-06-20,1.6987919807434082
2017-06-21,1.6896950006484985
2017-06-22,1.7965806722640991
2017-06-23,1.748823642730713
2017-06-26,1.8034030199050903
2017-06-27,1.7965806722640991
2017-06-28,1.8807238340377808
2017-06-29,1.839789628982544
2017-06-30,1.8375157117843628
2017-07-03,1.8602564334869385
2017-07-04,1.8534349203109741
2017-07-05,1.8920953273773193
2017-07-06,1.9444007873535156
2017-07-07,1.8920953273773193
2017-07-10,1.9375779628753662
2017-07-11,1.9671419858932495
2017-07-12,2.005802869796753
2017-07-13,2.003528118133545
2017-07-14,2.0467376708984375
2017-07-17,2.0626566410064697
2017-07-18,2.0535595417022705
2017-07-19,2.028543710708618
2017-07-20,2.023995876312256
2017-07-21,2.003528118133545
2017-07-24,2.0194478034973145
2017-07-25,2.012624979019165
2017-07-26,1.9557712078094482
2017-07-27,1.919385313987732
2017-07-28,1.919385313987732
2017-07-31,1.9375779628753662
2017-08-01,1.930755615234375
2017-08-02,1.9762388467788696
2017-08-03,2.001253604888916
2017-08-04,2.012624979019165
2017-08-07,2.06038236618042
2017-08-08,2.0194478034973145
2017-08-09,1.9603198766708374
2017-08-10,1.8648053407669067
2017-08-11,1.848886251449585
2017-08-14,1.8693528175354004
2017-08-15,1.842063307762146
2017-08-16,1.8648053407669067
2017-08-17,1.855708360671997
2017-08-18,1.839789628982544
2017-08-21,1.8034030199050903
2017-08-22,1.9580450057983398
2017-08-23,1.973963975906372
2017-08-24,1.994431734085083
2017-08-25,1.9534965753555298
2017-08-28,1.9148365259170532
2017-08-29,1.9580450057983398
2017-08-30,1.9466744661331177
2017-08-31,1.9057399034500122
2017-09-01,1.9512227773666382
2017-09-04,1.9444007873535156
2017-09-05,1.9398521184921265
2017-09-06,1.9262069463729858
2017-09-07,1.9262069463729858
2017-09-08,1.930755615234375
2017-09-11,1.9830608367919922
2017-09-12,2.0535595417022705
2017-09-13,2.012624979019165
2017-09-14,2.012624979019165
2017-09-15,2.033092975616455
2017-09-18,2.0740272998809814
2017-09-19,2.0080766677856445
2017-09-20,2.039914608001709
2017-09-21,2.028543710708618
2017-09-22,1.97169029712677
2017-09-25,1.8739023208618164
2017-09-26,1.8306931257247925
2017-09-27,1.80112886428833
2017-09-28,1.8306931257247925
2017-09-29,1.8147739171981812
2017-10-02,1.810225486755371
2017-10-03,1.9148365259170532
2017-10-04,1.8670789003372192
2017-10-05,1.9080137014389038
2017-10-06,1.8784500360488892
2017-10-09,1.8739023208618164
2017-10-10,1.898917555809021
2017-10-11,1.9011921882629395
2017-10-12,1.9011921882629395
2017-10-13,1.9057399034500122
2017-10-16,1.8693528175354004
2017-10-17,1.848886251449585
2017-10-18,1.876175880432129
2017-10-19,1.8875466585159302
2017-10-20,1.8898210525512695
2017-10-23,1.8739023208618164
2017-10-24,1.8875466585159302
2017-10-25,1.8716280460357666
2017-10-26,1.9239330291748047
2017-10-27,1.8768035173416138
2017-10-30,1.8298835754394531
2017-10-31,1.813461184501648
2017-11-01,1.7383893728256226
2017-11-02,1.7383893728256226
2017-11-03,1.6422027349472046
2017-11-06,1.6422027349472046
2017-11-07,1.6304733753204346
2017-11-08,1.6891229152679443
2017-11-09,1.6422027349472046
2017-11-10,1.585898995399475
2017-11-13,1.588245153427124
2017-11-14,1.5366328954696655
2017-11-15,1.5366328954696655
2017-11-16,1.5436712503433228
2017-11-17,1.5600930452346802
2017-11-20,1.5600930452346802
2017-11-21,1.604666829109192
2017-11-22,1.595283031463623
2017-11-23,1.665663480758667
2017-11-24,1.618742823600769
2017-11-27,1.6562790870666504
2017-11-28,1.7008531093597412
2017-11-29,1.6468952894210815
2017-11-30,1.5483626127243042
2017-12-01,1.604666829109192
2017-12-04,1.623435139656067
2017-12-05,1.595283031463623
2017-12-06,1.595283031463623
2017-12-07,1.5718228816986084
2017-12-08,1.5741689205169678
2017-12-11,1.5812069177627563
2017-12-12,1.5835533142089844
2017-12-13,1.5342872142791748
2017-12-14,1.4990968704223633
2017-12-15,1.52021062374115
2017-12-18,1.5249028205871582
2017-12-19,1.4920587539672852
2017-12-20,1.496750831604004
2017-12-21,1.5483626127243042
2017-12-22,1.546016812324524
2017-12-25,1.546016812324524
2017-12-26,1.5694770812988281
2017-12-27,1.5929367542266846
2017-12-28,1.6117050647735596
2017-12-29,1.6117050647735596
2018-01-02,1.6328197717666626
2018-01-03,1.618742823600769
2018-01-04,1.5999754667282104
2018-01-05,1.6023212671279907
2018-01-08,1.60701322555542
2018-01-09,1.5741689205169678
2018-01-10,1.5976290702819824
2018-01-11,1.6304733753204346
2018-01-12,1.6140512228012085
2018-01-15,1.60701322555542
2018-01-16,1.6117050647735596
2018-01-17,1.585898995399475
2018-01-18,1.5577470064163208
2018-01-19,1.562439203262329
2018-01-22,1.5389788150787354
2018-01-23,1.5342872142791748
2018-01-24,1.5835533142089844
2018-01-25,1.5835533142089844
2018-01-26,1.7430814504623413
2018-01-29,1.761849284172058
2018-01-30,1.7688871622085571
2018-01-31,1.7595034837722778
2018-02-01,1.7970397472381592
2018-02-02,1.7477729320526123
2018-02-05,1.6891229152679443
2018-02-06,1.7712334394454956
2018-02-07,1.7665412425994873
2018-02-08,1.7125835418701172
2018-02-09,1.70554518699646
2018-02-14,1.7641953229904175
2018-02-15,1.8580360412597656
2018-02-16,1.8979178667068481
2018-02-19,1.9073021411895752
2018-02-20,1.8650739192962646
2018-02-21,1.8322292566299438
2018-02-22,1.888533353805542
2018-02-23,1.9354536533355713
2018-02-26,1.9823741912841797
2018-02-27,1.968298316001892
2018-02-28,1.9260694980621338
2018-03-01,1.8861875534057617
2018-03-02,1.9354536533355713
2018-03-05,1.9307615756988525
2018-03-06,1.90260910987854
2018-03-07,1.9377998113632202
2018-03-08,1.9917576313018799
2018-03-09,1.963605523109436
2018-03-12,1.9823741912841797
2018-03-13,1.9213780164718628
2018-03-14,1.8768035173416138
2018-03-15,1.9237236976623535
2018-03-16,1.9448379278182983
2018-03-19,1.9941041469573975
2018-03-20,1.9941041469573975
2018-03-21,2.017564058303833
2018-03-22,2.015218496322632
2018-03-23,2.005833625793457
2018-03-26,2.048062801361084
2018-03-27,2.0081796646118164
2018-03-28,1.9448379278182983
2018-03-29,2.0081796646118164
2018-04-02,1.9495298862457275
2018-04-03,1.968298316001892
2018-04-04,1.9448379278182983
2018-04-05,1.9495298862457275
2018-04-06,1.9307615756988525
2018-04-09,1.8838417530059814
2018-04-10,1.888533353805542
2018-04-11,1.9260694980621338
2018-04-12,1.9706436395645142
2018-04-13,1.9190319776535034
2018-04-16,1.8603812456130981
2018-04-17,1.9002633094787598
2018-04-18,1.9331070184707642
2018-04-19,1.980027437210083
2018-04-20,1.9753358364105225
2018-04-23,1.9706436395645142
2018-04-24,1.9284160137176514
2018-04-25,1.916685700416565
2018-04-26,1.9542217254638672
2018-04-27,1.9823741912841797
2018-04-30,1.9847197532653809
2018-05-02,1.9274425506591797
2018-05-03,1.907494068145752
2018-05-04,1.9673374891281128
2018-05-07,1.9623504877090454
2018-05-08,1.9523776769638062
2018-05-09,1.942402720451355
2018-05-10,1.977311134338379
2018-05-11,1.9723247289657593
2018-05-14,1.9673374891281128
2018-05-15,1.9473897218704224
2018-05-16,2.004739761352539
2018-05-17,1.9473897218704224
2018-05-18,1.9099884033203125
2018-05-21,1.9324289560317993
2018-05-22,2.0321671962738037
2018-05-23,2.0296740531921387
2018-05-24,2.034661293029785
2018-05-25,1.9374167919158936
2018-05-28,1.8177297115325928
2018-05-29,1.8601186275482178
2018-05-30,1.9124815464019775
2018-06-01,1.8950273990631104
2018-06-04,1.9124815464019775
2018-06-05,1.8252103328704834
2018-06-06,1.7504069805145264
2018-06-07,1.6980443000793457
2018-06-08,1.6980443000793457
2018-06-11,1.680590271949768
2018-06-12,1.6531624794006348
2018-06-13,1.6731101274490356
2018-06-14,1.6681225299835205
2018-06-15,1.695550799369812
2018-06-18,1.6357078552246094
2018-06-19,1.6880707740783691
2018-06-20,1.7154983282089233
2018-06-21,1.6481751203536987
2018-06-22,1.6431879997253418
2018-06-25,1.7105114459991455
2018-06-26,1.8301973342895508
2018-06-27,1.7553935050964355
2018-06-28,1.7952890396118164
2018-06-29,1.8202238082885742
2018-07-02,1.8551324605941772
2018-07-03,1.8576252460479736
2018-07-04,1.8950273990631104
2018-07-05,1.9124815464019775
2018-07-06,1.9274425506591797
2018-07-10,1.9448964595794678
2018-07-11,1.897520899772644
2018-07-12,1.917468786239624
2018-07-13,1.964843511581421
2018-07-16,1.9573630094528198
2018-07-17,1.9623504877090454
2018-07-18,1.924949288368225
2018-07-19,1.9723247289657593
2018-07-20,2.0097265243530273
2018-07-23,1.9972591400146484
2018-07-24,2.0396480560302734
2018-07-25,2.092010498046875
2018-07-26,2.0396480560302734
2018-07-27,2.0321671962738037
2018-07-30,2.0421414375305176
2018-07-31,2.0521156787872314
2018-08-01,2.0296740531921387
2018-08-02,2.0271806716918945
2018-08-03,2.0820367336273193
2018-08-06,2.084530830383301
2018-08-07,2.0969974994659424
2018-08-08,2.0720627307891846
2018-08-09,2.019700050354004
2018-08-10,1.9374167919158936
2018-08-13,1.9623504877090454
2018-08-14,1.9947656393051147
2018-08-15,1.969830870628357
2018-08-16,2.0571024417877197
2018-08-17,2.0446348190307617
2018-08-20,2.024686813354492
2018-08-21,1.9099884033203125
2018-08-22,1.9473897218704224
2018-08-23,1.8526383638381958
2018-08-24,1.8426647186279297
2018-08-27,1.8900401592254639
2018-08-28,1.8651056289672852
2018-08-29,1.8825604915618896
2018-08-30,1.8351845741271973
2018-08-31,1.8601186275482178
2018-09-03,1.8376779556274414
2018-09-04,1.760380744934082
2018-09-05,1.8052630424499512
2018-09-06,1.8077565431594849
2018-09-10,1.8052630424499512
2018-09-11,1.7504069805145264
2018-09-12,1.7553935050964355
2018-09-13,1.6980443000793457
2018-09-14,1.695550799369812
2018-09-17,1.7354463338851929
2018-09-18,1.8177297115325928
2018-09-19,1.7828216552734375
2018-09-20,1.7878086566925049
2018-09-21,1.8451579809188843
2018-09-24,1.7903021574020386
2018-09-25,1.7828216552734375
2018-09-26,1.7853153944015503
2018-09-27,1.7878086566925049
2018-09-28,1.7853153944015503
2018-10-01,1.747913122177124
2018-10-02,1.8750801086425781
2018-10-03,1.9673374891281128
2018-10-04,2.0072333812713623
2018-10-05,2.1568403244018555
2018-10-08,2.540832996368408
2018-10-09,2.5956883430480957
2018-10-10,2.4635353088378906
2018-10-11,2.5308589935302734
2018-10-15,2.568260669708252
2018-10-16,2.6655056476593018
2018-10-17,2.6430647373199463
2018-10-18,2.583220958709717
2018-10-19,2.630596876144409
2018-10-22,2.630596876144409
2018-10-23,2.667999744415283
2018-10-24,2.6281042098999023
2018-10-25,2.8151135444641113
2018-10-26,3.004615545272827
2018-10-29,2.8400473594665527
2018-10-30,2.8076329231262207
2018-10-31,2.750283718109131
2018-11-01,2.740309238433838
2018-11-05,2.867476463317871
2018-11-06,2.8799428939819336
2018-11-07,2.857501983642578
2018-11-08,2.780205249786377
2018-11-09,2.8151135444641113
2018-11-12,2.8475277423858643
2018-11-13,2.827580213546753
2018-11-14,2.8475277423858643
2018-11-16,2.934798240661621
2018-11-19,2.9048774242401123
2018-11-21,2.8899166584014893
2018-11-22,3.0470056533813477
2018-11-23,3.0669517517089844
2018-11-26,3.017083168029785
2018-11-27,3.0943808555603027
2018-11-28,3.109341621398926
2018-11-29,3.1492362022399902
2018-11-30,3.1691839694976807
2018-12-03,3.1542229652404785
2018-12-04,3.1243016719818115
2018-12-05,3.0968739986419678
2018-12-06,3.074432611465454
2018-12-07,3.042018175125122
2018-12-10,3.039524793624878
2018-12-11,3.0794198513031006
2018-12-12,3.1392619609832764
2018-12-13,3.186638116836548
2018-12-14,3.2090790271759033
2018-12-17,3.1243016719818115
2018-12-18,3.1542229652404785
2018-12-19,3.24648118019104
2018-12-20,3.3736486434936523
2018-12-21,3.336245059967041
2018-12-26,3.329695224761963
2018-12-27,3.385148525238037
2018-12-28,3.493534564971924
2019-01-02,3.604440212249756
2019-01-03,3.5288219451904297
2019-01-04,3.493534564971924
2019-01-07,3.3901901245117188
2019-01-08,3.372544765472412
2019-01-09,3.425477981567383
2019-01-10,3.4859719276428223
2019-01-11,3.493534564971924
2019-01-14,3.5136988162994385
2019-01-15,3.4859719276428223
2019-01-16,3.443122625350952
2019-01-17,3.5439460277557373
2019-01-18,3.4985744953155518
2019-01-21,3.5540270805358887
2019-01-22,3.546466112136841
2019-01-23,3.5867953300476074
2019-01-24,3.6523303985595703
2019-01-28,3.546466112136841
2019-01-29,3.5489871501922607
2019-01-30,3.5288219451904297
2019-01-31,3.4910144805908203
2019-02-01,3.4557251930236816
2019-02-04,3.4279985427856445
2019-02-05,3.443122625350952
2019-02-06,3.3095312118530273
2019-02-07,3.3473401069641113
2019-02-08,3.377586603164673
2019-02-11,3.2994487285614014
2019-02-12,3.3473401069641113
2019-02-13,3.4027934074401855
2019-02-14,3.4582455158233643
2019-02-15,3.478409767150879
2019-02-18,3.5162196159362793
2019-02-19,3.5313429832458496
2019-02-20,3.5162196159362793
2019-02-21,3.503615140914917
2019-02-22,3.54142427444458
2019-02-25,3.5943572521209717
2019-02-26,3.6170427799224854
2019-02-27,3.702742576599121
2019-02-28,3.629645586013794
2019-03-01,3.5439460277557373
2019-03-06,3.4910144805908203
2019-03-07,3.470848321914673
2019-03-08,3.5540270805358887
2019-03-11,3.6170427799224854
2019-03-12,3.682577133178711
2019-03-13,3.705263376235962
2019-03-14,3.6850998401641846
2019-03-15,3.7103044986724854
2019-03-18,3.750633955001831
2019-03-19,3.7380311489105225
2019-03-20,3.6372077465057373
