Date,INTELLECT.NS
2016-02-08,199.98080444335938
2016-02-09,191.80796813964844
2016-02-10,182.06520080566406
2016-02-11,166.59681701660156
2016-02-12,177.12454223632812
2016-02-15,182.5731201171875
2016-02-16,171.99920654296875
2016-02-17,176.93984985351562
2016-02-18,177.1707305908203
2016-02-19,177.77099609375
2016-02-22,176.57046508789062
2016-02-23,169.50579833984375
2016-02-24,164.7960205078125
2016-02-25,157.82369995117188
2016-02-26,153.6680145263672
2016-02-29,150.06642150878906
2016-03-01,165.25775146484375
2016-03-02,168.58229064941406
2016-03-03,170.2445831298828
2016-03-04,176.75515747070312
2016-03-08,177.44775390625
2016-03-09,177.3092498779297
2016-03-10,187.4675750732422
2016-03-11,187.69847106933594
2016-03-14,188.99134826660156
2016-03-15,190.83831787109375
2016-03-16,188.2063751220703
2016-03-17,185.80531311035156
2016-03-18,187.05203247070312
2016-03-21,186.40557861328125
2016-03-22,188.437255859375
2016-03-23,195.96363830566406
2016-03-28,198.410888671875
2016-03-29,198.6417694091797
2016-03-30,209.7235870361328
2016-03-31,208.56922912597656
2016-04-01,219.23548889160156
2016-04-04,215.495361328125
2016-04-05,206.12200927734375
2016-04-06,218.35818481445312
2016-04-07,215.079833984375
2016-04-08,216.8344268798828
2016-04-11,215.68008422851562
2016-04-12,221.63656616210938
2016-04-13,222.65240478515625
2016-04-18,225.42283630371094
2016-04-20,222.60621643066406
2016-04-21,212.40170288085938
2016-04-22,211.6167449951172
2016-04-25,209.2618408203125
2016-04-26,214.75657653808594
2016-04-27,213.64840698242188
2016-04-28,211.4781951904297
2016-04-29,212.6787567138672
2016-05-02,216.51121520996094
2016-05-03,206.62991333007812
2016-05-04,196.56393432617188
2016-05-05,201.96630859375
2016-05-06,197.02565002441406
2016-05-09,199.9346466064453
2016-05-10,197.02565002441406
2016-05-11,194.16285705566406
2016-05-12,196.93333435058594
2016-05-13,191.9464874267578
2016-05-16,190.09951782226562
2016-05-17,191.71563720703125
2016-05-18,202.88980102539062
2016-05-19,196.28688049316406
2016-05-20,193.05467224121094
2016-05-23,191.80796813964844
2016-05-24,188.437255859375
2016-05-25,195.31719970703125
2016-05-26,196.05599975585938
2016-05-27,200.62725830078125
2016-05-30,199.14968872070312
2016-05-31,195.36338806152344
2016-06-01,195.73277282714844
2016-06-02,192.91615295410156
2016-06-03,187.88314819335938
2016-06-06,189.59161376953125
2016-06-07,192.68527221679688
2016-06-08,193.424072265625
2016-06-09,196.47157287597656
2016-06-10,196.1483612060547
2016-06-13,191.2076873779297
2016-06-14,190.56126403808594
2016-06-15,191.7617950439453
2016-06-16,188.11402893066406
2016-06-17,187.92933654785156
2016-06-20,188.3910675048828
2016-06-21,187.74462890625
2016-06-22,186.45175170898438
2016-06-23,180.17202758789062
2016-06-24,181.18788146972656
2016-06-27,189.7762908935547
2016-06-28,188.29872131347656
2016-06-29,188.34490966796875
2016-06-30,188.11402893066406
2016-07-01,198.2261962890625
2016-07-04,194.53225708007812
2016-07-05,198.82647705078125
2016-07-07,201.2275390625
2016-07-08,197.48741149902344
2016-07-11,201.64308166503906
2016-07-12,196.610107421875
2016-07-13,193.0084991455078
2016-07-14,195.77896118164062
2016-07-15,190.56126403808594
2016-07-18,185.75914001464844
2016-07-19,182.2498779296875
2016-07-20,195.04017639160156
2016-07-21,192.03883361816406
2016-07-22,192.362060546875
2016-07-25,198.27236938476562
2016-07-26,202.70510864257812
2016-07-27,207.32254028320312
2016-07-28,209.21566772460938
2016-07-29,202.84364318847656
2016-08-01,197.7644500732422
2016-08-02,197.81060791015625
2016-08-03,192.13119506835938
2016-08-04,194.43988037109375
2016-08-05,196.42538452148438
2016-08-08,197.71827697753906
2016-08-09,189.86865234375
2016-08-10,177.63246154785156
2016-08-11,169.27491760253906
2016-08-12,173.38442993164062
2016-08-16,177.2630615234375
2016-08-17,180.12588500976562
2016-08-18,178.7868194580078
2016-08-19,178.18653869628906
2016-08-22,176.4781036376953
2016-08-23,180.31057739257812
2016-08-24,179.57179260253906
2016-08-25,175.78550720214844
2016-08-26,172.5071258544922
2016-08-29,173.9385223388672
2016-08-30,175.36993408203125
2016-08-31,173.66146850585938
2016-09-01,169.78282165527344
2016-09-02,176.8936767578125
2016-09-06,180.4490966796875
2016-09-07,181.6034393310547
2016-09-08,187.05203247070312
2016-09-09,191.66946411132812
2016-09-12,182.61929321289062
2016-09-14,189.12985229492188
2016-09-15,184.69712829589844
2016-09-16,184.74331665039062
2016-09-19,181.83433532714844
2016-09-20,180.3567657470703
2016-09-21,176.8936767578125
2016-09-22,175.36993408203125
2016-09-23,172.6456298828125
2016-09-26,172.55331420898438
2016-09-27,172.5071258544922
2016-09-28,171.53746032714844
2016-09-29,161.33294677734375
2016-09-30,160.27093505859375
2016-10-03,165.1654052734375
2016-10-04,168.35142517089844
2016-10-05,167.52029418945312
2016-10-06,164.5189666748047
2016-10-07,164.1957550048828
2016-10-10,168.21292114257812
2016-10-13,163.22608947753906
2016-10-14,162.856689453125
2016-10-17,167.47412109375
2016-10-18,169.1825714111328
2016-10-19,167.7050018310547
2016-10-20,169.64431762695312
2016-10-21,168.7208251953125
2016-10-24,167.33560180664062
2016-10-25,165.58099365234375
2016-10-26,166.45828247070312
2016-10-27,166.73533630371094
2016-10-28,173.9846954345703
2016-11-01,174.0308837890625
2016-11-02,169.22874450683594
2016-11-03,155.65350341796875
2016-11-04,147.5268096923828
2016-11-07,146.0030975341797
2016-11-08,141.8012237548828
2016-11-09,135.33680725097656
2016-11-10,138.98458862304688
2016-11-11,130.58087158203125
2016-11-15,121.39217376708984
2016-11-16,127.302490234375
2016-11-17,123.10063171386719
2016-11-18,121.94627380371094
2016-11-21,111.28001403808594
2016-11-22,113.49638366699219
2016-11-23,121.06895446777344
2016-11-24,126.47136688232422
2016-11-25,131.3196563720703
2016-11-28,131.68902587890625
2016-11-29,129.56503295898438
2016-11-30,132.33551025390625
2016-12-01,137.8302459716797
2016-12-02,133.5821990966797
2016-12-05,133.1204376220703
2016-12-06,135.19830322265625
2016-12-07,132.79722595214844
2016-12-08,134.2748260498047
2016-12-09,158.93190002441406
2016-12-12,152.3751220703125
2016-12-13,156.80784606933594
2016-12-14,153.6680145263672
2016-12-15,149.09677124023438
2016-12-16,142.6785430908203
2016-12-19,139.07691955566406
2016-12-20,134.6442108154297
2016-12-21,131.04258728027344
2016-12-22,125.91727447509766
2016-12-23,125.82491302490234
2016-12-26,120.05313873291016
2016-12-27,122.4542007446289
2016-12-28,125.08612823486328
2016-12-29,128.91860961914062
2016-12-30,129.01095581054688
2017-01-02,131.59671020507812
2017-01-03,132.5201873779297
2017-01-04,131.22732543945312
2017-01-05,134.09011840820312
2017-01-06,134.8289031982422
2017-01-09,133.67453002929688
2017-01-10,134.73654174804688
2017-01-11,135.05975341796875
2017-01-12,133.62838745117188
2017-01-13,132.6587371826172
2017-01-16,131.73521423339844
2017-01-17,133.9977569580078
2017-01-18,137.27615356445312
2017-01-19,137.92257690429688
2017-01-20,132.98194885253906
2017-01-23,132.612548828125
2017-01-24,132.79722595214844
2017-01-25,138.9384002685547
2017-01-27,141.38565063476562
2017-01-30,136.44500732421875
2017-01-31,130.85792541503906
2017-02-01,131.04258728027344
2017-02-02,138.9384002685547
2017-02-03,129.05711364746094
2017-02-06,123.65473175048828
2017-02-07,121.43836212158203
2017-02-08,122.36185455322266
2017-02-09,121.66923522949219
2017-02-10,119.31434631347656
2017-02-13,117.60588836669922
2017-02-14,111.1415023803711
2017-02-15,103.06100463867188
2017-02-16,105.18501281738281
2017-02-17,103.79978942871094
2017-02-20,104.26152038574219
2017-02-21,102.73778533935547
2017-02-22,103.98448181152344
2017-02-23,105.50823974609375
2017-02-27,104.21536254882812
2017-02-28,102.87630462646484
2017-03-01,110.4027099609375
2017-03-02,112.34202575683594
2017-03-03,114.0042953491211
2017-03-06,112.24967193603516
2017-03-07,110.95679473876953
2017-03-08,110.67975616455078
2017-03-09,108.78660583496094
2017-03-10,106.61642456054688
2017-03-14,106.20085144042969
2017-03-15,103.84596252441406
2017-03-16,104.81562042236328
2017-03-17,106.15467071533203
2017-03-20,106.1084976196289
2017-03-21,106.15467071533203
2017-03-22,106.20085144042969
2017-03-23,105.32353973388672
2017-03-24,106.8472900390625
2017-03-27,107.35520935058594
2017-03-28,106.24702453613281
2017-03-29,105.27735900878906
2017-03-30,105.60057830810547
2017-03-31,106.20085144042969
2017-04-03,109.52539825439453
2017-04-05,113.7734375
2017-04-06,110.58740997314453
2017-04-07,111.74176788330078
2017-04-10,110.7259292602539
2017-04-11,110.03330993652344
2017-04-12,109.4792251586914
2017-04-13,112.84994506835938
2017-04-17,114.65074157714844
2017-04-18,113.12699127197266
2017-04-19,114.4660415649414
2017-04-20,114.83544158935547
2017-04-21,114.65074157714844
2017-04-24,113.7734375
2017-04-25,115.80510711669922
2017-04-26,119.4528579711914
2017-04-27,119.0834732055664
2017-04-28,119.96078491210938
2017-05-02,115.98979187011719
2017-05-03,128.8262481689453
2017-05-04,121.76158142089844
2017-05-05,118.66790771484375
2017-05-08,118.76025390625
2017-05-09,119.36051940917969
2017-05-10,118.29850769042969
2017-05-11,116.35919189453125
2017-05-12,116.72859191894531
2017-05-15,113.9581298828125
2017-05-16,115.85126495361328
2017-05-17,114.65074157714844
2017-05-18,110.49506378173828
2017-05-19,112.29586029052734
2017-05-22,112.98846435546875
2017-05-23,107.26286315917969
2017-05-24,107.40137481689453
2017-05-25,109.84861755371094
2017-05-26,112.01880645751953
2017-05-29,110.49506378173828
2017-05-30,113.12699127197266
2017-05-31,115.85126495361328
2017-06-01,114.55838775634766
2017-06-02,111.7879409790039
2017-06-05,111.4647216796875
2017-06-06,110.58740997314453
2017-06-07,109.06364440917969
2017-06-08,109.38687133789062
2017-06-09,110.35652160644531
2017-06-12,109.20217895507812
2017-06-13,111.00296783447266
2017-06-14,111.5108871459961
2017-06-15,110.58740997314453
2017-06-16,109.80244445800781
2017-06-19,109.8947982788086
2017-06-20,111.6494140625
2017-06-21,113.81959533691406
2017-06-22,113.26551055908203
2017-06-23,112.52672576904297
2017-06-27,111.55706787109375
2017-06-28,111.1415023803711
2017-06-29,112.71141815185547
2017-06-30,113.81959533691406
2017-07-03,116.59005737304688
2017-07-04,121.20748901367188
2017-07-05,118.7140884399414
2017-07-06,118.48320007324219
2017-07-07,113.21934509277344
2017-07-10,114.69691467285156
2017-07-11,114.18900299072266
2017-07-12,119.31434631347656
2017-07-13,121.9924545288086
2017-07-14,120.60723114013672
2017-07-17,116.5251235961914
2017-07-18,114.553466796875
2017-07-19,115.88433837890625
2017-07-20,114.75062561035156
2017-07-21,113.51834869384766
2017-07-24,111.8424301147461
2017-07-25,115.68716430664062
2017-07-26,112.3846435546875
2017-07-27,111.15235137939453
2017-07-28,109.42715454101562
2017-07-31,108.58919525146484
2017-08-01,109.5257339477539
2017-08-02,111.20164489746094
2017-08-03,108.9835205078125
2017-08-04,106.07533264160156
2017-08-07,103.56146240234375
2017-08-08,104.10366821289062
2017-08-09,103.51217651367188
2017-08-10,99.47026824951172
2017-08-11,98.13939666748047
2017-08-14,101.09687805175781
2017-08-16,102.27987670898438
2017-08-17,110.80731201171875
2017-08-18,110.26510620117188
2017-08-21,106.96257781982422
2017-08-22,106.91327667236328
2017-08-23,109.18069458007812
2017-08-24,107.3569107055664
2017-08-28,105.23737335205078
2017-08-29,103.46287536621094
2017-08-30,104.25154113769531
2017-08-31,105.87815856933594
2017-09-01,111.8917236328125
2017-09-04,108.29344940185547
2017-09-05,108.68777465820312
2017-09-06,107.94839477539062
2017-09-07,108.39202117919922
2017-09-08,110.4129867553711
2017-09-11,110.80731201171875
2017-09-12,115.88433837890625
2017-09-13,119.92623901367188
2017-09-14,118.05316162109375
2017-09-15,115.34213256835938
2017-09-18,119.97553253173828
2017-09-19,121.50357055664062
2017-09-20,126.82703399658203
2017-09-21,128.84799194335938
2017-09-22,120.22198486328125
2017-09-25,116.03221130371094
2017-09-26,117.11663055419922
2017-09-27,112.97613525390625
2017-09-28,114.50418090820312
2017-09-29,117.46166229248047
2017-10-03,117.51095581054688
2017-10-04,118.49678039550781
2017-10-05,125.29901885986328
2017-10-06,128.7987060546875
2017-10-09,129.88311767578125
2017-10-10,129.78453063964844
2017-10-11,125.84121704101562
2017-10-12,132.88992309570312
2017-10-13,130.96754455566406
2017-10-16,129.78453063964844
2017-10-17,128.20721435546875
2017-10-18,129.39019775390625
2017-10-19,128.20721435546875
2017-10-23,126.53131103515625
2017-10-24,127.66500854492188
2017-10-25,127.56641387939453
2017-10-26,131.26329040527344
2017-10-27,129.43951416015625
2017-10-30,132.74200439453125
2017-10-31,138.55844116210938
2017-11-01,140.13575744628906
2017-11-02,146.1986083984375
2017-11-03,143.58616638183594
2017-11-06,143.78334045410156
2017-11-07,141.8609619140625
2017-11-08,142.20599365234375
2017-11-09,143.98048400878906
2017-11-10,143.33970642089844
2017-11-13,140.8258514404297
2017-11-14,139.93858337402344
2017-11-15,134.861572265625
2017-11-16,135.798095703125
2017-11-17,136.88253784179688
2017-11-20,138.06552124023438
2017-11-21,138.01622009277344
2017-11-22,137.96693420410156
2017-11-23,141.22015380859375
2017-11-24,141.02301025390625
2017-11-27,138.706298828125
2017-11-28,140.08645629882812
2017-11-29,139.10064697265625
2017-11-30,137.86834716796875
2017-12-01,136.6360626220703
2017-12-04,135.84739685058594
2017-12-05,134.56582641601562
2017-12-06,137.3754425048828
2017-12-07,137.86834716796875
2017-12-08,140.23435974121094
2017-12-11,140.72726440429688
2017-12-12,139.98788452148438
2017-12-13,139.05136108398438
2017-12-14,141.0723114013672
2017-12-15,143.58616638183594
2017-12-18,155.71188354492188
2017-12-19,162.56336975097656
2017-12-20,163.64779663085938
2017-12-21,167.78829956054688
2017-12-22,170.10499572753906
2017-12-26,172.9145965576172
2017-12-27,164.53504943847656
2017-12-28,164.83079528808594
2017-12-29,162.41552734375
2018-01-01,162.41552734375
2018-01-02,158.62005615234375
2018-01-03,165.22515869140625
2018-01-04,172.42169189453125
2018-01-05,169.80923461914062
2018-01-08,179.37179565429688
2018-01-09,177.74517822265625
2018-01-10,175.97068786621094
2018-01-11,177.4494171142578
2018-01-12,180.20974731445312
2018-01-15,182.4771728515625
2018-01-16,187.30772399902344
2018-01-17,185.9275665283203
2018-01-18,172.3723907470703
2018-01-19,172.42169189453125
2018-01-22,171.0908203125
2018-01-23,178.38597106933594
2018-01-24,178.09024047851562
2018-01-25,174.3440704345703
2018-01-29,172.569580078125
2018-01-30,159.4087371826172
2018-01-31,175.37918090820312
2018-02-01,181.78707885742188
2018-02-02,169.16847229003906
2018-02-05,190.2159423828125
2018-02-06,179.27322387695312
2018-02-07,183.61085510253906
2018-02-08,188.78646850585938
2018-02-09,193.4198760986328
2018-02-12,198.29971313476562
2018-02-14,198.7926483154297
2018-02-15,189.37799072265625
2018-02-16,180.75196838378906
2018-02-19,176.26641845703125
2018-02-20,176.21713256835938
2018-02-21,180.20974731445312
2018-02-22,180.9491424560547
2018-02-23,184.0544891357422
2018-02-26,191.30035400390625
2018-02-27,191.7439727783203
2018-02-28,191.20175170898438
2018-03-01,193.4691619873047
2018-03-05,191.9904327392578
2018-03-06,185.87828063964844
2018-03-07,175.03414916992188
2018-03-08,175.37918090820312
2018-03-09,174.8369903564453
2018-03-12,175.52706909179688
2018-03-13,175.92138671875
2018-03-14,176.41432189941406
2018-03-15,181.54063415527344
2018-03-16,182.32928466796875
2018-03-19,167.49253845214844
2018-03-20,169.61209106445312
2018-03-21,168.37979125976562
2018-03-22,165.02796936035156
2018-03-23,157.78211975097656
2018-03-26,159.06370544433594
2018-03-27,163.45065307617188
2018-03-28,162.95773315429688
2018-04-02,164.28857421875
2018-04-03,166.45742797851562
2018-04-04,164.2393035888672
2018-04-05,168.03475952148438
2018-04-06,168.87271118164062
2018-04-09,171.0908203125
2018-04-10,168.9712677001953
2018-04-11,166.99961853027344
2018-04-12,168.13333129882812
2018-04-13,170.00640869140625
2018-04-16,169.51348876953125
2018-04-17,177.9916229248047
2018-04-18,176.80865478515625
2018-04-19,178.6324462890625
2018-04-20,184.8924560546875
2018-04-23,188.8357696533203
2018-04-24,188.68788146972656
2018-04-25,186.568359375
2018-04-26,186.8148193359375
2018-04-27,190.95529174804688
2018-04-30,196.27879333496094
2018-05-02,192.9269561767578
2018-05-03,192.23687744140625
2018-05-04,192.9269561767578
2018-05-07,206.18638610839844
2018-05-08,207.6158447265625
2018-05-09,207.4186553955078
2018-05-10,199.38414001464844
2018-05-11,201.99659729003906
2018-05-14,206.82716369628906
2018-05-15,208.84812927246094
2018-05-16,206.33424377441406
2018-05-17,210.228271484375
2018-05-18,214.4673614501953
2018-05-21,200.12353515625
2018-05-22,207.1721954345703
2018-05-23,204.65835571289062
2018-05-24,210.12969970703125
2018-05-25,210.52403259277344
2018-05-28,213.18577575683594
2018-05-29,208.7002410888672
2018-05-30,203.8696746826172
2018-05-31,204.41189575195312
2018-06-01,196.52523803710938
2018-06-04,173.9990234375
2018-06-05,180.75196838378906
2018-06-06,182.5757598876953
2018-06-07,195.29295349121094
2018-06-08,206.18638610839844
2018-06-11,210.47474670410156
2018-06-12,215.4532012939453
2018-06-13,214.41807556152344
2018-06-14,214.61521911621094
2018-06-15,209.93252563476562
2018-06-18,201.2079315185547
2018-06-19,190.95529174804688
2018-06-20,194.60287475585938
2018-06-21,191.30035400390625
2018-06-22,194.60287475585938
2018-06-25,191.9904327392578
2018-06-26,188.983642578125
2018-06-27,182.7236328125
2018-06-28,182.1321258544922
2018-06-29,190.75814819335938
2018-07-02,189.6244354248047
2018-07-03,187.35704040527344
2018-07-04,184.10377502441406
2018-07-05,184.30096435546875
2018-07-06,183.80804443359375
2018-07-09,189.6244354248047
2018-07-10,195.29295349121094
2018-07-11,195.24366760253906
2018-07-12,196.37738037109375
2018-07-13,193.4691619873047
2018-07-16,187.75135803222656
2018-07-17,186.4204864501953
2018-07-18,176.26641845703125
2018-07-19,179.4703826904297
2018-07-20,184.84317016601562
2018-07-23,190.11734008789062
2018-07-24,202.0458984375
2018-07-25,207.07363891601562
2018-07-26,189.42727661132812
2018-07-27,194.10997009277344
2018-07-30,202.34164428710938
2018-07-31,202.6866912841797
2018-08-01,199.630615234375
2018-08-02,199.58131408691406
2018-08-03,201.45440673828125
2018-08-06,200.76431274414062
2018-08-07,229.99417114257812
2018-08-08,237.14146423339844
2018-08-09,249.66148376464844
2018-08-10,241.72555541992188
2018-08-13,235.90916442871094
2018-08-14,243.94366455078125
2018-08-16,246.2603759765625
2018-08-17,250.6966094970703
2018-08-20,246.7532958984375
2018-08-21,245.6195831298828
2018-08-23,243.74652099609375
2018-08-24,238.3737335205078
2018-08-27,233.93748474121094
2018-08-28,237.53578186035156
2018-08-29,266.5191955566406
2018-08-30,266.7163391113281
2018-08-31,266.322021484375
2018-09-03,260.16058349609375
2018-09-04,252.47109985351562
2018-09-05,256.80877685546875
2018-09-06,258.533935546875
2018-09-07,263.3645324707031
2018-09-10,252.27395629882812
2018-09-11,247.73912048339844
2018-09-12,263.5124206542969
2018-09-14,272.089111328125
2018-09-17,268.4415588378906
2018-09-18,256.11865234375
2018-09-19,259.22406005859375
2018-09-21,240.09893798828125
2018-09-24,227.87464904785156
2018-09-25,227.18455505371094
2018-09-26,224.5228271484375
2018-09-27,218.41067504882812
2018-09-28,200.12353515625
2018-10-01,209.93252563476562
2018-10-03,209.34104919433594
2018-10-04,204.65835571289062
2018-10-05,199.72921752929688
2018-10-08,191.7439727783203
2018-10-09,189.87088012695312
2018-10-10,202.982421875
2018-10-11,197.06744384765625
2018-10-12,201.7008514404297
2018-10-15,207.27078247070312
2018-10-16,211.70703125
2018-10-17,199.72921752929688
2018-10-19,199.2855682373047
2018-10-22,196.67312622070312
2018-10-23,192.97625732421875
2018-10-24,193.9127960205078
2018-10-25,210.47474670410156
2018-10-26,225.85369873046875
2018-10-29,253.90054321289062
2018-10-30,253.94985961914062
2018-10-31,247.54196166992188
2018-11-01,250.40084838867188
2018-11-02,245.7674560546875
2018-11-05,240.0496368408203
2018-11-06,267.3571472167969
2018-11-07,267.3571472167969
2018-11-09,261.0478210449219
2018-11-12,253.6048126220703
2018-11-13,254.49205017089844
2018-11-14,247.54196166992188
2018-11-15,239.9017791748047
2018-11-16,237.43719482421875
2018-11-19,233.7403564453125
2018-11-20,227.0366973876953
2018-11-21,230.68426513671875
2018-11-22,229.2548065185547
2018-11-26,228.614013671875
2018-11-27,223.1426544189453
2018-11-28,217.03050231933594
2018-11-29,213.43223571777344
2018-11-30,226.49449157714844
2018-12-03,233.14881896972656
2018-12-04,228.31826782226562
2018-12-05,216.6361846923828
2018-12-06,210.57333374023438
2018-12-07,213.18577575683594
2018-12-10,211.31271362304688
2018-12-11,222.60044860839844
2018-12-12,230.2406463623047
2018-12-13,230.14205932617188
2018-12-14,228.12110900878906
2018-12-17,233.19813537597656
2018-12-18,240.6904296875
2018-12-19,239.40887451171875
2018-12-20,237.5850830078125
2018-12-21,228.81118774414062
2018-12-24,222.45257568359375
2018-12-26,218.41067504882812
2018-12-27,219.2486114501953
2018-12-28,220.38233947753906
2018-12-31,221.41746520996094
2019-01-01,225.65652465820312
2019-01-02,220.13587951660156
2019-01-03,218.01634216308594
2019-01-04,214.8123779296875
2019-01-07,216.9319305419922
2019-01-08,220.13587951660156
2019-01-09,218.60784912109375
2019-01-10,217.2769775390625
2019-01-11,216.73477172851562
2019-01-14,212.34780883789062
2019-01-15,216.24185180664062
2019-01-16,214.3687744140625
2019-01-17,216.29112243652344
2019-01-18,213.67868041992188
2019-01-21,210.72119140625
2019-01-22,208.4537811279297
2019-01-23,207.71441650390625
2019-01-24,209.34104919433594
2019-01-25,203.91896057128906
2019-01-28,190.85671997070312
2019-01-29,188.88507080078125
2019-01-30,184.153076171875
2019-01-31,178.1395263671875
2019-02-01,168.9219970703125
2019-02-04,162.21836853027344
2019-02-05,165.66876220703125
2019-02-06,179.76614379882812
2019-02-07,181.1462860107422
2019-02-08,172.3723907470703
2019-02-11,167.64041137695312
2019-02-12,164.14071655273438
2019-02-14,160.19740295410156
2019-02-15,154.87393188476562
2019-02-18,149.6983184814453
2019-02-19,150.83201599121094
2019-02-20,160.19740295410156
2019-02-21,166.1123809814453
2019-02-22,164.4364776611328
2019-02-25,167.83758544921875
2019-02-26,174.19618225097656
2019-02-27,184.59671020507812
2019-02-28,182.82220458984375
2019-03-01,187.7020721435547
2019-03-05,199.67990112304688
2019-03-06,196.52523803710938
2019-03-07,192.13829040527344
2019-03-08,187.6034698486328
2019-03-11,190.11734008789062
2019-03-12,195.53941345214844
2019-03-13,195.93374633789062
2019-03-14,197.31390380859375
2019-03-15,197.51109313964844
2019-03-18,198.3983154296875
2019-03-19,201.25723266601562
2019-03-20,198.69407653808594
2019-03-22,197.8068084716797
2019-03-25,197.85610961914062
2019-03-26,195.5886993408203
2019-03-27,201.10934448242188
2019-03-28,206.82716369628906
2019-04-01,213.18577575683594
2019-04-02,215.9460906982422
2019-04-03,211.55917358398438
2019-04-04,212.93931579589844
2019-04-05,222.79762268066406
2019-04-08,219.7908172607422
2019-04-09,225.5579376220703
2019-04-10,223.1426544189453
2019-04-11,222.2554168701172
2019-04-12,220.8259735107422
2019-04-15,224.37493896484375
2019-04-16,225.4593505859375
2019-04-18,218.65713500976562
2019-04-22,218.5585479736328
2019-04-23,219.6922607421875
2019-04-24,220.7766571044922
2019-04-25,221.07241821289062
2019-04-26,221.6146240234375
2019-04-30,224.07919311523438
2019-05-02,226.00157165527344
2019-05-03,213.87586975097656
2019-05-06,218.8050079345703
2019-05-07,221.31886291503906
2019-05-08,221.6639404296875
2019-05-09,221.861083984375
2019-05-10,221.81178283691406
2019-05-13,219.15005493164062
2019-05-14,221.861083984375
2019-05-15,221.36817932128906
2019-05-16,218.50924682617188
2019-05-17,222.10752868652344
2019-05-20,226.642333984375
2019-05-21,226.88880920410156
2019-05-22,226.79025268554688
2019-05-23,235.66268920898438
2019-05-24,247.44337463378906
2019-05-27,243.00714111328125
2019-05-28,248.2813262939453
2019-05-29,246.80258178710938
2019-05-30,246.70401000976562
2019-05-31,253.3583526611328
2019-06-03,257.30169677734375
2019-06-04,266.2727355957031
2019-06-06,261.0478210449219
2019-06-07,261.78717041015625
2019-06-10,262.3294372558594
2019-06-11,261.19573974609375
2019-06-12,261.2942810058594
2019-06-13,261.14642333984375
