Date,IAG.MC
2016-06-14,3.237287998199463
2016-06-15,3.2410759925842285
2016-06-16,3.178300380706787
2016-06-17,3.2849113941192627
2016-06-20,3.565779685974121
2016-06-21,3.540343761444092
2016-06-22,3.5798492431640625
2016-06-23,3.7129781246185303
2016-06-24,2.7155983448028564
2016-06-27,2.228543996810913
2016-06-28,2.3151321411132812
2016-06-29,2.419307231903076
2016-06-30,2.452000617980957
2016-07-01,2.5140626430511475
2016-07-04,2.4791524410247803
2016-07-05,2.4691781997680664
2016-07-06,2.2846546173095703
2016-07-07,2.336742877960205
2016-07-08,2.429835796356201
2016-07-11,2.5389981269836426
2016-07-12,2.698031425476074
2016-07-13,2.693044424057007
2016-07-14,2.8276968002319336
2016-07-15,2.808856725692749
2016-07-18,2.8609447479248047
2016-07-19,2.8005452156066895
2016-07-20,2.7894623279571533
2016-07-21,2.6958155632019043
2016-07-22,2.680300235748291
2016-07-25,2.6647839546203613
2016-07-26,2.6442816257476807
2016-07-27,2.7451326847076416
2016-07-28,2.679746150970459
2016-07-29,2.6747589111328125
2016-08-01,2.6176836490631104
2016-08-02,2.5739076137542725
2016-08-03,2.5639331340789795
2016-08-04,2.5484180450439453
2016-08-05,2.5811116695404053
2016-08-08,2.6038308143615723
2016-08-09,2.6426193714141846
2016-08-10,2.5944101810455322
2016-08-11,2.5600552558898926
2016-08-12,2.6165757179260254
2016-08-15,2.577232599258423
2016-08-16,2.5162792205810547
2016-08-17,2.4647457599639893
2016-08-18,2.5057504177093506
2016-08-19,2.4652998447418213
2016-08-22,2.509075164794922
2016-08-23,2.5384435653686523
2016-08-24,2.6187920570373535
2016-08-25,2.554513454437256
2016-08-26,2.547309637069702
2016-08-29,2.5157248973846436
2016-08-30,2.553959846496582
2016-08-31,2.500208616256714
2016-09-01,2.568366289138794
2016-09-02,2.602722406387329
2016-09-05,2.596072196960449
2016-09-06,2.6437275409698486
2016-09-07,2.6675543785095215
2016-09-08,2.7600934505462646
2016-09-09,2.755106210708618
2016-09-12,2.7373745441436768
2016-09-13,2.7246296405792236
2016-09-14,2.693598508834839
2016-09-15,2.729616641998291
2016-09-16,2.7080061435699463
2016-09-19,2.685286521911621
2016-09-20,2.5833282470703125
2016-09-21,2.5944101810455322
2016-09-22,2.6309823989868164
2016-09-23,2.603276491165161
2016-09-26,2.520157814025879
2016-09-27,2.5378899574279785
2016-09-28,2.5628249645233154
2016-09-29,2.5262534618377686
2016-09-30,2.5578386783599854
2016-10-03,2.5223746299743652
2016-10-04,2.495222568511963
2016-10-05,2.5013175010681152
2016-10-06,2.394925832748413
2016-10-07,2.2519612312316895
2016-10-10,2.235337972640991
2016-10-11,2.3046038150787354
2016-10-12,2.3300931453704834
2016-10-13,2.269693613052368
2016-10-14,2.3312015533447266
2016-10-17,2.317902088165283
2016-10-18,2.4015755653381348
2016-10-19,2.4364843368530273
2016-10-20,2.4885730743408203
2016-10-21,2.485247850418091
2016-10-24,2.509075164794922
2016-10-25,2.475273370742798
2016-10-26,2.627103805541992
2016-10-27,2.5478644371032715
2016-10-28,2.696369171142578
2016-10-31,2.680854320526123
2016-11-01,2.716317892074585
2016-11-02,2.7024645805358887
2016-11-03,2.7905704975128174
2016-11-04,2.7074520587921143
2016-11-07,2.763418436050415
2016-11-08,2.7423620223999023
2016-11-09,2.7905704975128174
2016-11-10,2.7689599990844727
2016-11-11,2.819384813308716
2016-11-14,2.8360087871551514
2016-11-15,2.9063820838928223
2016-11-16,2.863715171813965
2016-11-17,2.890866994857788
2016-11-18,2.8753509521484375
2016-11-21,2.8820009231567383
2016-11-22,2.9440627098083496
2016-11-23,2.9396297931671143
2016-11-24,2.878121852874756
2016-11-25,2.8675942420959473
2016-11-28,2.831575632095337
2016-11-29,2.904719829559326
2016-11-30,2.8365631103515625
2016-12-01,2.832598924636841
2016-12-02,2.796356201171875
2016-12-05,2.7737045288085938
2016-12-06,2.78446364402771
2016-12-07,2.889228105545044
2016-12-08,3.0058839321136475
2016-12-09,2.9809675216674805
2016-12-12,2.9294352531433105
2016-12-13,3.016644239425659
2016-12-14,2.9317004680633545
2016-12-15,3.0523204803466797
2016-12-16,3.1083831787109375
2016-12-19,3.0585498809814453
2016-12-20,3.04495906829834
2016-12-21,3.0268380641937256
2016-12-22,3.00248646736145
2016-12-23,3.028536558151245
2016-12-27,2.984931707382202
2016-12-28,2.95944881439209
2016-12-29,2.9294352531433105
2016-12-30,2.904517650604248
2017-01-02,2.977003335952759
2017-01-03,2.9741716384887695
2017-01-04,2.989462375640869
2017-01-05,3.1055517196655273
2017-01-06,3.082334518432617
2017-01-09,3.0517542362213135
2017-01-10,3.1219749450683594
2017-01-11,3.14349365234375
2017-01-12,3.111215114593506
2017-01-13,3.179736614227295
2017-01-16,3.1055517196655273
2017-01-17,3.2227752208709717
2017-01-18,3.1967246532440186
2017-01-19,3.21881103515625
2017-01-20,3.2284374237060547
2017-01-23,3.2357993125915527
2017-01-24,3.2159793376922607
2017-01-25,3.302056074142456
2017-01-26,3.2805371284484863
2017-01-27,3.306586742401123
2017-01-30,3.223906993865967
2017-01-31,3.142927646636963
2017-02-01,3.241462469100952
2017-02-02,3.175206184387207
2017-02-03,3.1803030967712402
2017-02-06,3.1168785095214844
2017-02-07,3.1253726482391357
2017-02-08,3.1876649856567383
2017-02-09,3.2522225379943848
2017-02-10,3.2324013710021973
2017-02-13,3.3031890392303467
2017-02-14,3.3524558544158936
2017-02-15,3.3524558544158936
2017-02-16,3.363215446472168
2017-02-17,3.4005908966064453
2017-02-20,3.395494222640991
2017-02-21,3.4232423305511475
2017-02-22,3.390397310256958
2017-02-23,3.38586688041687
2017-02-24,3.5257418155670166
2017-02-27,3.4866673946380615
2017-02-28,3.5574541091918945
2017-03-01,3.6350364685058594
2017-03-02,3.5965285301208496
2017-03-03,3.5818042755126953
2017-03-06,3.5982275009155273
2017-03-07,3.5551888942718506
2017-03-08,3.585768699645996
2017-03-09,3.726209878921509
2017-03-10,3.6667490005493164
2017-03-13,3.671278715133667
2017-03-14,3.601625680923462
2017-03-15,3.6576881408691406
2017-03-16,3.7256436347961426
2017-03-17,3.716015577316284
2017-03-20,3.685436725616455
2017-03-21,3.6673154830932617
2017-03-22,3.567647695541382
2017-03-23,3.597661256790161
2017-03-24,3.602191209793091
2017-03-27,3.5013911724090576
2017-03-28,3.499692678451538
2017-03-29,3.475341796875
2017-03-30,3.465148687362671
2017-03-31,3.5110177993774414
2017-04-03,3.4911980628967285
2017-04-04,3.4725100994110107
2017-04-05,3.4742095470428467
2017-04-06,3.4957284927368164
2017-04-07,3.4691128730773926
2017-04-10,3.5178134441375732
2017-04-11,3.5886003971099854
2017-04-12,3.5767078399658203
2017-04-13,3.604457139968872
2017-04-18,3.5614185333251953
2017-04-19,3.6769418716430664
2017-04-20,3.674109935760498
2017-04-21,3.6690146923065186
2017-04-24,3.7935991287231445
2017-04-25,3.7386677265167236
2017-04-26,3.7675483226776123
2017-04-27,3.7012927532196045
2017-04-28,3.7703800201416016
2017-05-02,3.749427080154419
2017-05-03,3.7301743030548096
2017-05-04,3.821347236633301
2017-05-05,4.0388031005859375
2017-05-08,4.073347091674805
2017-05-09,4.102794170379639
2017-05-10,4.115819454193115
2017-05-11,4.018983840942383
2017-05-12,4.0031280517578125
2017-05-15,3.997464418411255
2017-05-16,3.9425337314605713
2017-05-17,3.897796154022217
2017-05-18,3.9108211994171143
2017-05-19,3.914785623550415
2017-05-22,3.917617082595825
2017-05-23,3.9430999755859375
2017-05-24,3.990668296813965
2017-05-25,4.032007694244385
2017-05-26,3.973114013671875
2017-05-29,3.8626856803894043
2017-05-30,3.953293561935425
2017-05-31,3.9295082092285156
2017-06-01,3.9130868911743164
2017-06-02,3.9391353130340576
2017-06-05,3.8592889308929443
2017-06-06,3.7998270988464355
2017-06-07,3.843998432159424
2017-06-08,3.878542423248291
2017-06-09,3.7749109268188477
2017-06-12,3.774343967437744
2017-06-13,3.881373882293701
2017-06-14,3.8864710330963135
2017-06-15,3.7930328845977783
2017-06-16,3.803224802017212
2017-06-19,3.8502275943756104
2017-06-20,3.7947311401367188
2017-06-21,3.8887360095977783
2017-06-22,3.8338053226470947
2017-06-23,3.8626856803894043
2017-06-26,3.9210147857666016
2017-06-27,3.887603521347046
2017-06-28,4.068817138671875
2017-06-29,3.9789113998413086
2017-06-30,4.004845142364502
2017-07-03,3.97833514213562
2017-07-04,4.009456157684326
2017-07-05,3.994471311569214
2017-07-06,4.033084869384766
2017-07-07,4.094174861907959
2017-07-10,4.122991561889648
2017-07-11,4.0417304039001465
2017-07-12,4.054409980773926
2017-07-13,4.087836265563965
2017-07-14,4.125871658325195
2017-07-17,4.089564800262451
2017-07-18,4.02789831161499
2017-07-19,4.03769588470459
2017-07-20,3.827915668487549
2017-07-21,3.7898788452148438
2017-07-24,3.7697064876556396
2017-07-25,3.7852680683135986
2017-07-26,3.8296451568603516
2017-07-27,3.8319504261016846
2017-07-28,3.821000337600708
2017-07-31,3.723602056503296
2017-08-01,3.859037160873413
2017-08-02,3.8417468070983887
2017-08-03,3.878631830215454
2017-08-04,3.9535529613494873
2017-08-07,3.961622476577759
2017-08-08,3.969113826751709
2017-08-09,3.917245626449585
2017-08-10,3.898801803588867
2017-08-11,3.833101987838745
2017-08-14,3.8976504802703857
2017-08-15,3.9921669960021973
2017-08-16,3.988133192062378
2017-08-17,3.9397220611572266
2017-08-18,3.8526976108551025
2017-08-21,3.8849711418151855
2017-08-22,3.879208564758301
2017-08-23,3.825610637664795
2017-08-24,3.865375518798828
2017-08-25,3.850968360900879
2017-08-28,3.823305130004883
2017-08-29,3.7697064876556396
2017-08-30,3.7518413066864014
2017-08-31,3.8307976722717285
2017-09-01,3.8872768878936768
2017-09-04,3.782386064529419
2017-09-05,3.757028341293335
2017-09-06,3.7310945987701416
2017-09-07,3.706888437271118
2017-09-08,3.7604868412017822
2017-09-11,3.8538501262664795
2017-09-12,3.824457883834839
2017-09-13,3.852121353149414
2017-09-14,3.870563507080078
2017-09-15,3.863647699356079
2017-09-18,3.8584606647491455
2017-09-19,3.9529776573181152
2017-09-20,3.8803606033325195
2017-09-21,3.837712287902832
2017-09-22,3.8319504261016846
2017-09-25,3.859037160873413
2017-09-26,3.8296451568603516
2017-09-27,3.9397220611572266
2017-09-28,3.9097535610198975
2017-09-29,3.884395122528076
2017-10-02,3.961622476577759
2017-10-03,4.045764923095703
2017-10-04,4.012913703918457
2017-10-05,3.9852511882781982
2017-10-06,3.938568592071533
2017-10-09,3.9253132343292236
2017-10-10,3.9201269149780273
2017-10-11,4.009456157684326
2017-10-12,4.02098274230957
2017-10-13,4.019253730773926
2017-10-16,4.012913703918457
2017-10-17,4.10282039642334
2017-10-18,4.211744785308838
2017-10-19,4.182352542877197
2017-10-20,4.249782085418701
2017-10-23,4.252663612365723
2017-10-24,4.2561211585998535
2017-10-25,4.324126720428467
2017-10-26,4.344298362731934
2017-10-27,4.072274684906006
2017-10-30,4.152959823608398
2017-10-31,4.178318500518799
2017-11-01,4.178318500518799
2017-11-02,4.078614711761475
2017-11-03,4.040000915527344
2017-11-06,4.03769588470459
2017-11-07,4.001387119293213
2017-11-08,3.9224319458007812
2017-11-09,3.8769025802612305
2017-11-10,3.893615961074829
2017-11-13,3.803709030151367
2017-11-14,3.788149833679199
2017-11-15,3.7864203453063965
2017-11-16,3.878631830215454
2017-11-17,3.864799737930298
2017-11-20,3.8976504802703857
2017-11-21,3.939145565032959
2017-11-22,3.9022605419158936
2017-11-23,3.863647699356079
2017-11-24,3.8365607261657715
2017-11-27,3.882089376449585
2017-11-28,3.9345343112945557
2017-11-29,3.999081611633301
2017-11-30,4.076552391052246
2017-12-01,4.06011962890625
2017-12-04,4.124677658081055
2017-12-05,4.144045352935791
2017-12-06,4.143458366394043
2017-12-07,4.181019306182861
2017-12-08,4.255555152893066
2017-12-11,4.215645790100098
2017-12-12,4.2168192863464355
2017-12-13,4.247337818145752
2017-12-14,4.247337818145752
2017-12-15,4.209776401519775
2017-12-18,4.239708423614502
2017-12-19,4.26670503616333
2017-12-20,4.2796173095703125
2017-12-21,4.296638011932373
2017-12-22,4.292529106140137
2017-12-27,4.290181636810303
2017-12-28,4.271400451660156
2017-12-29,4.246751308441162
2018-01-02,4.419297695159912
2018-01-03,4.412254810333252
2018-01-04,4.37586784362793
2018-01-05,4.392301082611084
2018-01-08,4.3817362785339355
2018-01-09,4.422819137573242
2018-01-10,4.357087135314941
2018-01-11,4.416950702667236
2018-01-12,4.432209014892578
2018-01-15,4.318351745605469
2018-01-16,4.361782550811768
2018-01-17,4.297224044799805
2018-01-18,4.321873664855957
2018-01-19,4.379388809204102
2018-01-22,4.345348834991455
2018-01-23,4.40990686416626
2018-01-24,4.380563259124756
2018-01-25,4.273748397827148
2018-01-26,4.352392673492432
2018-01-29,4.338306427001953
2018-01-30,4.260837078094482
2018-01-31,4.296051025390625
2018-02-01,4.343000888824463
2018-02-02,4.197453498840332
2018-02-05,4.148152828216553
2018-02-06,4.095333099365234
2018-02-07,4.1176347732543945
2018-02-08,3.9908666610717773
2018-02-09,3.918091297149658
2018-02-12,3.9709115028381348
2018-02-13,3.974432945251465
2018-02-14,3.97560715675354
2018-02-15,3.9908666610717773
2018-02-16,4.034296989440918
2018-02-19,4.083595275878906
2018-02-20,4.107070446014404
2018-02-21,4.10472297668457
2018-02-22,4.138762950897217
2018-02-23,3.9239609241485596
2018-02-26,4.009646415710449
2018-02-27,4.0178632736206055
2018-02-28,4.080073833465576
2018-03-01,4.123504161834717
2018-03-02,4.042512893676758
2018-03-05,4.047208309173584
2018-03-06,4.004951000213623
2018-03-07,4.0941596031188965
2018-03-08,4.141109943389893
2018-03-09,4.1152873039245605
2018-03-12,4.163412570953369
2018-03-13,4.175149917602539
2018-03-14,4.1904096603393555
2018-03-15,4.171628952026367
2018-03-16,4.193931579589844
2018-03-19,4.168107509613037
2018-03-20,4.223276138305664
2018-03-21,4.134068012237549
2018-03-22,4.1082444190979
2018-03-23,4.016689300537109
2018-03-26,4.0002570152282715
2018-03-27,4.033123016357422
2018-03-28,3.995561361312866
2018-03-29,4.119983196258545
2018-04-03,4.095333099365234
2018-04-04,4.04955530166626
2018-04-05,4.1152873039245605
2018-04-06,4.142284393310547
2018-04-09,4.212711811065674
2018-04-10,4.226796627044678
2018-04-11,4.139936923980713
2018-04-12,4.121156692504883
2018-04-13,4.143458366394043
2018-04-16,4.175149917602539
2018-04-17,4.166933536529541
2018-04-18,4.156369686126709
2018-04-19,4.1352410316467285
2018-04-20,4.102375030517578
2018-04-23,4.138762950897217
2018-04-24,4.2080159187316895
2018-04-25,4.178671836853027
2018-04-26,4.179845333099365
2018-04-27,4.2091898918151855
2018-04-30,4.2091898918151855
2018-05-02,4.331264495849609
2018-05-03,4.273748397827148
2018-05-04,4.515547752380371
2018-05-07,4.515547752380371
2018-05-08,4.686920642852783
2018-05-09,4.655228614807129
2018-05-10,4.611798286437988
2018-05-11,4.650533676147461
2018-05-14,4.615319728851318
2018-05-15,4.58597469329834
2018-05-16,4.591844081878662
2018-05-17,4.628231525421143
2018-05-18,4.596539497375488
2018-05-21,4.636447429656982
2018-05-22,4.693963527679443
2018-05-23,4.593018054962158
2018-05-24,4.587149620056152
2018-05-25,4.689268112182617
2018-05-28,4.683398723602295
2018-05-29,4.658749580383301
2018-05-30,4.589496612548828
2018-05-31,4.558978080749512
2018-06-01,4.602407932281494
2018-06-04,4.699831962585449
2018-06-05,4.557804107666016
2018-06-06,4.623536109924316
2018-06-07,4.628231525421143
2018-06-08,4.618841171264648
2018-06-11,4.629405498504639
2018-06-12,4.654055118560791
2018-06-13,4.749130725860596
2018-06-14,4.806646347045898
2018-06-15,4.7819976806640625
2018-06-18,4.8101677894592285
2018-06-19,4.79490852355957
2018-06-20,4.838338375091553
2018-06-21,4.813689231872559
2018-06-22,4.864161014556885
2018-06-25,4.6446638107299805
2018-06-26,4.480334758758545
2018-06-27,4.441599369049072
2018-06-28,4.455360412597656
2018-06-29,4.500836372375488
2018-07-02,4.415870189666748
2018-07-03,4.486474990844727
2018-07-04,4.529557228088379
2018-07-05,4.53314733505249
2018-07-06,4.521180629730225
2018-07-09,4.594179630279541
2018-07-10,4.586999893188477
2018-07-11,4.519983291625977
2018-07-12,4.50203275680542
2018-07-13,4.529557228088379
2018-07-16,4.547508239746094
2018-07-17,4.618114948272705
2018-07-18,4.648031711578369
2018-07-19,4.625294208526611
2018-07-20,4.595376014709473
2018-07-23,4.53554105758667
2018-07-24,4.557081699371338
2018-07-25,4.491262912750244
2018-07-26,4.595376014709473
2018-07-27,4.661195755004883
2018-07-30,4.651622772216797
2018-07-31,4.754539489746094
2018-08-01,4.6851301193237305
2018-08-02,4.597769737243652
2018-08-03,4.484083652496338
2018-08-06,4.50203275680542
2018-08-07,4.54631233215332
2018-08-08,4.559475898742676
2018-08-09,4.570245742797852
2018-08-10,4.542721271514893
2018-08-13,4.53314733505249
2018-08-14,4.577426433563232
2018-08-15,4.545114517211914
2018-08-16,4.603754043579102
2018-08-17,4.592982292175293
2018-08-20,4.689917087554932
2018-08-21,4.704277992248535
2018-08-22,4.687522888183594
2018-08-23,4.674360275268555
2018-08-24,4.6695733070373535
2018-08-27,4.750949859619141
2018-08-28,4.686327934265137
2018-08-29,4.705474376678467
2018-08-30,4.643245697021484
2018-08-31,4.6312785148620605
2018-09-03,4.654015064239502
2018-09-04,4.615721225738525
2018-09-05,4.618114948272705
2018-09-06,4.537934303283691
2018-09-07,4.492459297180176
2018-09-10,4.468525409698486
2018-09-11,4.487672328948975
2018-09-12,4.523573398590088
2018-09-13,4.5714430809021
2018-09-14,4.578623294830322
2018-09-17,4.616917610168457
2018-09-18,4.612131118774414
2018-09-19,4.626491069793701
2018-09-21,4.6193108558654785
2018-09-24,4.584607124328613
2018-09-25,4.415870189666748
2018-09-26,4.432623863220215
2018-09-27,4.415870189666748
2018-09-28,4.4290337562561035
2018-10-01,4.334493160247803
2018-10-02,4.253116607666016
2018-10-03,4.287821292877197
2018-10-04,4.171741008758545
2018-10-05,4.171741008758545
2018-10-08,4.133446216583252
2018-10-09,4.164560794830322
2018-10-10,4.040102005004883
2018-10-11,3.9814629554748535
2018-10-12,3.995823621749878
2018-10-15,3.957528829574585
2018-10-16,4.06523323059082
2018-10-17,3.9802660942077637
2018-10-18,3.9168407917022705
2018-10-19,3.776824712753296
2018-10-22,3.7959725856781006
2018-10-23,3.8031532764434814
2018-10-24,3.8282837867736816
2018-10-25,3.9467577934265137
2018-10-26,3.9479544162750244
2018-10-29,4.00180721282959
2018-10-30,3.930004119873047
2018-10-31,4.080789566040039
2018-11-01,4.195674896240234
2018-11-02,4.189691543579102
2018-11-05,4.2004618644714355
2018-11-06,4.194477558135986
2018-11-07,4.320132255554199
2018-11-08,4.345263957977295
2018-11-09,4.415870189666748
2018-11-12,4.357231140136719
2018-11-13,4.504426956176758
2018-11-14,4.4673285484313965
2018-11-15,4.257903575897217
2018-11-16,4.287821292877197
2018-11-19,4.274658203125
2018-11-20,4.24234676361084
2018-11-21,4.295001983642578
2018-11-22,4.320132255554199
2018-11-23,4.370395183563232
2018-11-26,4.4613447189331055
2018-11-27,4.431427001953125
2018-11-28,4.261493682861328
2018-11-29,4.303637504577637
2018-11-30,4.312189102172852
2018-12-03,4.299973487854004
2018-12-04,4.175372123718262
2018-12-05,4.263326168060303
2018-12-06,4.176593780517578
2018-12-07,4.135058879852295
2018-12-10,3.9383842945098877
2018-12-11,4.0471062660217285
2018-12-12,4.131394386291504
2018-12-13,4.159491062164307
2018-12-14,4.221792221069336
2018-12-17,4.069094181060791
2018-12-18,4.141166687011719
2018-12-19,4.108184814453125
2018-12-20,4.146053314208984
2018-12-21,4.179036617279053
2018-12-24,4.026338577270508
2018-12-27,4.095968246459961
2018-12-28,4.185144424438477
2018-12-31,4.22667932510376
2019-01-02,4.082531452178955
2019-01-03,3.9469361305236816
2019-01-04,4.030002593994141
2019-01-07,4.059321880340576
2019-01-08,4.060543537139893
2019-01-09,4.062985897064209
2019-01-10,4.023895740509033
2019-01-11,4.155826568603516
2019-01-14,4.153383255004883
2019-01-15,4.076423168182373
2019-01-16,4.229121685028076
2019-01-17,4.276763439178467
2019-01-18,4.287757873535156
2019-01-21,4.315854072570801
2019-01-22,4.320740699768066
2019-01-23,4.416024208068848
2019-01-24,4.4490065574646
2019-01-25,4.452671051025391
2019-01-28,4.373268127441406
2019-01-29,4.511307239532471
2019-01-30,4.544289588928223
2019-01-31,4.510085105895996
2019-02-01,4.545511722564697
2019-02-04,4.589488506317139
2019-02-05,4.589488506317139
2019-02-06,4.637130260467529
2019-02-07,4.621249675750732
2019-02-08,4.584602355957031
2019-02-11,4.616362571716309
2019-02-12,4.518636226654053
2019-02-13,4.587045192718506
2019-02-14,4.491762161254883
2019-02-15,4.626136302947998
2019-02-18,4.527187347412109
2019-02-19,4.517415523529053
2019-02-20,4.5601701736450195
2019-02-21,4.532074451446533
2019-02-22,4.5540618896484375
2019-02-25,4.538182735443115
2019-02-26,4.389148712158203
2019-02-27,4.277984619140625
2019-02-28,4.248666286468506
2019-03-01,4.275541305541992
2019-03-04,4.07397985458374
2019-03-05,4.0861968994140625
2019-03-06,4.056878566741943
2019-03-07,3.9371626377105713
2019-03-08,3.81134033203125
2019-03-11,3.8211119174957275
2019-03-12,3.760032892227173
2019-03-13,3.838214874267578
