Date,ILC.SN
2016-03-04,4346.24560546875
2016-03-07,4319.00244140625
2016-03-08,4281.07275390625
2016-03-09,4269.16748046875
2016-03-10,4322.490234375
2016-03-11,4343.919921875
2016-03-14,4373.8203125
2016-03-15,4374.373046875
2016-03-16,4330.076171875
2016-03-17,4341.150390625
2016-03-18,4358.5927734375
2016-03-21,4343.19970703125
2016-03-22,4340.54150390625
2016-03-23,4262.7998046875
2016-03-24,4329.74365234375
2016-03-28,4208.25927734375
2016-03-29,4186.109375
2016-03-30,4263.63037109375
2016-03-31,4215.45703125
2016-04-01,4267.451171875
2016-04-04,4266.564453125
2016-04-05,4274.7041015625
2016-04-06,4290.92822265625
2016-04-07,4258.8681640625
2016-04-08,4252.83349609375
2016-04-11,4212.6328125
2016-04-12,4201.55810546875
2016-04-13,4196.8515625
2016-04-14,4208.0380859375
2016-04-15,4234.5615234375
2016-04-18,4302.3896484375
2016-04-19,4298.0166015625
2016-04-20,4290.208984375
2016-04-21,4291.3173828125
2016-04-22,4289.54345703125
2016-04-25,4264.73779296875
2016-04-26,4291.3173828125
2016-04-27,4330.24169921875
2016-04-28,4329.85546875
2016-04-29,4313.46484375
2016-05-02,4286.05615234375
2016-05-03,4310.365234375
2016-05-04,4312.8564453125
2016-05-05,4373.7646484375
2016-05-06,4345.52490234375
2016-05-09,4357.37548828125
2016-05-10,4321.05078125
2016-05-11,4369.88916015625
2016-05-12,4374.373046875
2016-05-13,4403.1669921875
2016-05-16,4385.7265625
2016-05-17,4374.373046875
2016-05-18,4374.373046875
2016-05-19,4316.14697265625
2016-05-20,4317.81689453125
2016-05-23,4314.310546875
2016-05-24,4212.94287109375
2016-05-25,4179.48779296875
2016-05-26,4119.86962890625
2016-05-27,4099.775390625
2016-05-30,4147.08984375
2016-05-31,4248.958984375
2016-06-01,4216.28271484375
2016-06-02,4234.15185546875
2016-06-03,4265.21337890625
2016-06-06,4253.634765625
2016-06-07,4274.67626953125
2016-06-08,4245.78564453125
2016-06-09,4230.5888671875
2016-06-10,4190.06494140625
2016-06-13,4137.23828125
2016-06-14,4090.089111328125
2016-06-15,4070.272705078125
2016-06-16,4090.701171875
2016-06-17,4091.203125
2016-06-20,4066.1533203125
2016-06-21,4108.1806640625
2016-06-22,4079.957275390625
2016-06-23,4137.34912109375
2016-06-24,4054.740478515625
2016-06-28,3980.259765625
2016-06-29,4035.64794921875
2016-06-30,4041.437744140625
2016-07-01,4064.148193359375
2016-07-04,4110.57373046875
2016-07-05,4107.7353515625
2016-07-06,4118.3125
2016-07-07,4173.9208984375
2016-07-08,4241.44384765625
2016-07-11,4285.9208984375
2016-07-12,4261.48388671875
2016-07-13,4230.5888671875
2016-07-14,4191.06640625
2016-07-15,4121.09619140625
2016-07-18,4124.8251953125
2016-07-19,4130.00048828125
2016-07-20,4134.3984375
2016-07-21,4180.93505859375
2016-07-22,4230.31103515625
2016-07-25,4229.75341796875
2016-07-26,4237.54638671875
2016-07-27,4190.23193359375
2016-07-28,4174.923828125
2016-07-29,4174.923828125
2016-08-01,4209.9931640625
2016-08-02,4130.00048828125
2016-08-03,4125.65869140625
2016-08-04,4147.08984375
2016-08-05,4180.54541015625
2016-08-08,4174.923828125
2016-08-09,4188.5615234375
2016-08-10,4169.357421875
2016-08-11,4074.279541015625
2016-08-12,4059.139404296875
2016-08-16,4058.025146484375
2016-08-17,4056.911865234375
2016-08-18,4060.808837890625
2016-08-19,4046.891845703125
2016-08-22,3911.7373046875
2016-08-23,3881.620849609375
2016-08-24,3808.81103515625
2016-08-25,3892.753662109375
2016-08-26,4027.967041015625
2016-08-29,4033.4765625
2016-08-30,4092.81689453125
2016-08-31,3996.79248046875
2016-09-01,3937.621337890625
2016-09-02,3906.503662109375
2016-09-05,3896.595703125
2016-09-06,3892.308349609375
2016-09-07,3864.253662109375
2016-09-08,3879.115966796875
2016-09-09,3883.6806640625
2016-09-12,3991.89453125
2016-09-13,4007.09130859375
2016-09-14,4007.8154296875
2016-09-15,4063.201904296875
2016-09-16,4063.31298828125
2016-09-20,4086.3037109375
2016-09-21,4118.7001953125
2016-09-22,4174.923828125
2016-09-23,4174.36572265625
2016-09-26,4174.255859375
2016-09-27,4187.00341796875
2016-09-28,4230.03125
2016-09-29,4252.29833984375
2016-09-30,4207.70947265625
2016-10-03,4256.30615234375
2016-10-04,4286.25537109375
2016-10-05,4284.58349609375
2016-10-06,4267.607421875
2016-10-07,4255.24853515625
2016-10-11,4284.751953125
2016-10-12,4237.3798828125
2016-10-13,4300.17138671875
2016-10-14,4286.19921875
2016-10-17,4190.578125
2016-10-18,4236.66259765625
2016-10-19,4190.11767578125
2016-10-20,4299.8916015625
2016-10-21,4454.9453125
2016-10-24,4348.10546875
2016-10-25,4499.6484375
2016-10-26,4430.14794921875
2016-10-27,4512.4794921875
2016-10-28,4595.03955078125
2016-11-02,4545.15869140625
2016-11-03,4516.1611328125
2016-11-04,4541.47607421875
2016-11-07,4593.255859375
2016-11-08,4796.6953125
2016-11-09,4776.2705078125
2016-11-10,4781.564453125
2016-11-11,4725.23876953125
2016-11-14,4665.74853515625
2016-11-15,4533.8818359375
2016-11-16,4475.4853515625
2016-11-17,4609.0205078125
2016-11-18,4660.2255859375
2016-11-21,4780.1826171875
2016-11-22,4715.6884765625
2016-11-23,4717.01123046875
2016-11-24,4775.29248046875
2016-11-25,4746.525390625
2016-11-28,4603.439453125
2016-11-29,4502.0654296875
2016-11-30,4793.1279296875
2016-12-01,4741.92333984375
2016-12-02,4799.68701171875
2016-12-05,4825.51953125
2016-12-06,4814.2998046875
2016-12-07,4888.74853515625
2016-12-09,4995.24365234375
2016-12-12,4927.353515625
2016-12-13,5028.67138671875
2016-12-14,4986.90185546875
2016-12-15,4856.703125
2016-12-16,4869.5322265625
2016-12-19,4849.74072265625
2016-12-20,4884.8369140625
2016-12-21,4874.306640625
2016-12-22,4828.22314453125
2016-12-23,4804.63525390625
2016-12-26,4801.1826171875
2016-12-27,4717.81640625
2016-12-28,4827.0732421875
2016-12-29,4805.84326171875
2016-12-30,5033.962890625
2017-01-03,4897.32177734375
2017-01-04,4918.55126953125
2017-01-05,4981.5498046875
2017-01-06,4968.662109375
2017-01-09,4882.751953125
2017-01-10,4899.341796875
2017-01-11,4904.49609375
2017-01-12,5020.98095703125
2017-01-13,4990.8818359375
2017-01-16,4979.8603515625
2017-01-17,4923.3974609375
2017-01-18,4931.099609375
2017-01-19,5081.35400390625
2017-01-20,5092.4931640625
2017-01-23,5123.06591796875
2017-01-24,5137.58154296875
2017-01-25,5020.208984375
2017-01-26,5060.083984375
2017-01-27,5032.94873046875
2017-01-30,4924.1083984375
2017-01-31,5004.0341796875
2017-02-01,4954.26513671875
2017-02-02,4859.46728515625
2017-02-03,4839.14501953125
2017-02-06,4855.26123046875
2017-02-07,4874.75439453125
2017-02-08,4911.19287109375
2017-02-09,4878.6640625
2017-02-10,4912.7919921875
2017-02-13,4985.962890625
2017-02-14,4976.8994140625
2017-02-15,5049.83349609375
2017-02-16,5051.31494140625
2017-02-17,5065.771484375
2017-02-20,5087.81298828125
2017-02-21,5094.0341796875
2017-02-22,5119.095703125
2017-02-23,5094.7451171875
2017-02-24,5085.2646484375
2017-02-27,5112.93310546875
2017-02-28,5115.42333984375
2017-03-01,5100.017578125
2017-03-02,5025.06884765625
2017-03-03,5085.7392578125
2017-03-06,5106.47607421875
2017-03-07,5036.20703125
2017-03-08,5101.26220703125
2017-03-09,4976.66064453125
2017-03-10,4988.8076171875
2017-03-13,5075.78515625
2017-03-14,4949.99951171875
2017-03-15,5094.8037109375
2017-03-16,5088.46337890625
2017-03-17,5111.86767578125
2017-03-20,5114.88916015625
2017-03-21,5143.97998046875
2017-03-22,5078.68798828125
2017-03-23,5145.1650390625
2017-03-24,5173.1904296875
2017-03-27,5161.1630859375
2017-03-28,5318.52587890625
2017-03-29,5239.6669921875
2017-03-30,5253.47216796875
2017-03-31,5239.37158203125
2017-04-03,5235.40185546875
2017-04-04,5183.7958984375
2017-04-05,5213.89404296875
2017-04-06,5323.50390625
2017-04-07,5272.6689453125
2017-04-10,5267.0400390625
2017-04-11,5243.9921875
2017-04-12,5260.81884765625
2017-04-13,5221.77392578125
2017-04-17,5197.48291015625
2017-04-18,5207.07958984375
2017-04-19,5207.07958984375
2017-04-20,5221.0634765625
2017-04-21,5150.4970703125
2017-04-24,5252.1689453125
2017-04-25,5302.76708984375
2017-04-26,5284.39892578125
2017-04-27,5437.73583984375
2017-04-28,5456.16162109375
2017-05-02,5368.71044921875
2017-05-03,5412.259765625
2017-05-04,5403.7275390625
2017-05-05,5396.43994140625
2017-05-08,5375.28759765625
2017-05-09,5389.3896484375
2017-05-10,5341.27880859375
2017-05-11,5409.94775390625
2017-05-12,5440.2841796875
2017-05-15,5467.42041015625
2017-05-16,5476.95849609375
2017-05-17,5468.30859375
2017-05-18,5356.86181640625
2017-05-19,5459.30126953125
2017-05-22,5343.2939453125
2017-05-23,5387.33056640625
2017-05-24,5383.73828125
2017-05-25,5332.392578125
2017-05-29,5551.27978515625
2017-05-30,5545.82958984375
2017-05-31,5644.86669921875
2017-06-01,5603.80224609375
2017-06-02,5542.6708984375
2017-06-05,5488.35009765625
2017-06-06,5557.72119140625
2017-06-07,5509.10107421875
2017-06-08,5494.0498046875
2017-06-09,5453.912109375
2017-06-12,5503.27880859375
2017-06-13,5512.4453125
2017-06-14,5483.76904296875
2017-06-15,5490.5810546875
2017-06-16,5387.9501953125
2017-06-19,5388.5693359375
2017-06-20,5360.822265625
2017-06-21,5285.5673828125
2017-06-22,5306.5634765625
2017-06-23,5295.6630859375
2017-06-27,5262.2177734375
2017-06-28,5187.8916015625
2017-06-29,5074.7314453125
2017-06-30,5099.6923828125
2017-07-03,5109.35546875
2017-07-04,5252.12158203125
2017-07-05,5450.50732421875
2017-07-06,5475.28173828125
2017-07-07,5465.06298828125
2017-07-10,5543.41357421875
2017-07-11,5542.29833984375
2017-07-12,5515.60302734375
2017-07-13,5418.23828125
2017-07-14,5375.7490234375
2017-07-17,5343.2939453125
2017-07-18,5354.3798828125
2017-07-19,5510.52392578125
2017-07-20,5529.97314453125
2017-07-21,5487.11279296875
2017-07-24,5423.62646484375
2017-07-25,5391.79052734375
2017-07-26,5386.8359375
2017-07-27,5357.6005859375
2017-07-28,5387.33056640625
2017-07-31,5350.5400390625
2017-08-01,5356.98095703125
2017-08-02,5362.49462890625
2017-08-03,5298.140625
2017-08-04,5308.7939453125
2017-08-07,5323.47314453125
2017-08-08,5306.25439453125
2017-08-09,5326.6318359375
2017-08-10,5287.98193359375
2017-08-11,5351.28369140625
2017-08-14,5353.26611328125
2017-08-16,5369.0595703125
2017-08-17,5348.24853515625
2017-08-18,5272.99365234375
2017-08-21,5261.96826171875
2017-08-22,5264.44580078125
2017-08-23,5309.84716796875
2017-08-24,5371.84521484375
2017-08-25,5360.69873046875
2017-08-28,5389.99365234375
2017-08-29,5601.6962890625
2017-08-30,5506.126953125
2017-08-31,5603.61669921875
2017-09-01,5620.77392578125
2017-09-04,5692.0634765625
2017-09-05,5698.2568359375
2017-09-06,5755.79736328125
2017-09-07,5884.0703125
2017-09-08,5998.65478515625
2017-09-11,6446.46337890625
2017-09-12,6627.32177734375
2017-09-13,6318.87109375
2017-09-14,6231.54052734375
2017-09-15,6465.04541015625
2017-09-20,6480.529296875
2017-09-21,6596.35205078125
2017-09-22,6479.291015625
2017-09-25,6319.49169921875
2017-09-26,6341.78955078125
2017-09-27,6292.23828125
2017-09-28,6199.953125
2017-09-29,6199.953125
2017-10-02,6441.5087890625
2017-10-03,6503.44580078125
2017-10-04,6626.703125
2017-10-05,6566.0029296875
2017-10-06,6689.259765625
2017-10-10,6746.24169921875
2017-10-11,6666.9619140625
2017-10-12,6565.3837890625
2017-10-13,6658.2890625
2017-10-16,6617.65234375
2017-10-17,6668.29296875
2017-10-18,6738.94091796875
2017-10-19,6745.8173828125
2017-10-20,6777.078125
2017-10-23,6752.0693359375
2017-10-24,6720.18310546875
2017-10-25,6682.67041015625
2017-10-26,6596.396484375
2017-10-30,6863.3525390625
2017-10-31,6753.31884765625
2017-11-02,6875.8564453125
2017-11-03,6755.1962890625
2017-11-06,6753.9443359375
2017-11-07,6683.92333984375
2017-11-08,6685.79833984375
2017-11-09,6684.54736328125
2017-11-10,6642.03515625
2017-11-13,6758.9453125
2017-11-14,6776.4521484375
2017-11-15,6730.18701171875
2017-11-16,6867.103515625
2017-11-17,6896.4873046875
2017-11-20,6336.9423828125
2017-11-21,6468.232421875
2017-11-22,6392.58349609375
2017-11-23,5959.70068359375
2017-11-24,6126.87744140625
2017-11-27,6004.77783203125
2017-11-28,6146.2578125
2017-11-29,6071.423828125
2017-11-30,6164.9521484375
2017-12-01,6252.54150390625
2017-12-04,6082.55126953125
2017-12-05,5643.166015625
2017-12-06,5543.88525390625
2017-12-07,5753.88818359375
2017-12-11,5752.07470703125
2017-12-12,5965.89013671875
2017-12-13,6111.3095703125
2017-12-14,5917.93896484375
2017-12-15,5973.580078125
2017-12-18,7019.65185546875
2017-12-19,7139.689453125
2017-12-20,7154.69189453125
2017-12-21,7050.28466796875
2017-12-22,7146.5654296875
2017-12-26,7173.44775390625
2017-12-27,7239.71875
2017-12-28,7239.09326171875
2017-12-29,7274.103515625
2018-01-02,7284.10595703125
2018-01-03,7586.07470703125
2018-01-04,7309.11328125
2018-01-05,7621.7099609375
2018-01-08,7807.39111328125
2018-01-09,7997.45068359375
2018-01-10,7699.859375
2018-01-11,7777.38525390625
2018-01-12,7761.12841796875
2018-01-15,7869.91259765625
2018-01-17,7884.2919921875
2018-01-18,8089.97802734375
2018-01-19,8004.953125
2018-01-22,8177.60302734375
2018-01-23,8151.13818359375
2018-01-24,8128.455078125
2018-01-25,8132.86572265625
2018-01-26,8125.3046875
2018-01-29,8122.15380859375
2018-01-30,7999.2822265625
2018-01-31,7961.4765625
2018-02-01,7960.8447265625
2018-02-02,7993.61083984375
2018-02-05,7891.5322265625
2018-02-06,7809.61767578125
2018-02-07,7838.60302734375
2018-02-08,7719.51220703125
2018-02-09,7535.5185546875
2018-02-12,7448.56298828125
2018-02-13,7325.06103515625
2018-02-14,7492.04150390625
2018-02-15,7560.0947265625
2018-02-16,7516.615234375
2018-02-19,7492.67138671875
2018-02-20,7450.45361328125
2018-02-21,7510.94384765625
2018-02-22,7476.91796875
2018-02-23,7425.24853515625
2018-02-26,7303.6376953125
2018-02-27,7408.2353515625
2018-02-28,7460.53515625
2018-03-01,7356.56640625
2018-03-02,7245.6669921875
2018-03-05,7054.74072265625
2018-03-06,7345.8544921875
2018-03-07,7184.5458984375
2018-03-08,7400.04296875
2018-03-09,7527.32666015625
2018-03-12,7364.75732421875
2018-03-13,7293.55419921875
2018-03-14,7190.21826171875
2018-03-15,7107.0400390625
2018-03-16,7096.96044921875
2018-03-19,7056.63232421875
2018-03-20,7048.443359375
2018-03-21,7247.556640625
2018-03-22,7338.92333984375
2018-03-23,7399.41455078125
2018-03-26,7483.85009765625
2018-03-27,7544.97021484375
2018-03-28,7567.654296875
2018-03-29,7487.630859375
2018-04-02,7413.90625
2018-04-03,7481.9599609375
2018-04-04,7462.4248046875
2018-04-05,7451.083984375
2018-04-06,7614.91162109375
2018-04-09,7512.8349609375
2018-04-10,7530.47802734375
2018-04-11,7517.87548828125
2018-04-12,7546.23095703125
2018-04-13,7642.6376953125
2018-04-16,7759.85009765625
2018-04-17,7675.36572265625
2018-04-18,7688.806640625
2018-04-19,7754.7314453125
2018-04-20,7825.1357421875
2018-04-23,7842.416015625
2018-04-24,7830.896484375
2018-04-25,7872.498046875
2018-04-26,7843.697265625
2018-04-27,7816.81494140625
2018-04-30,7804.013671875
2018-05-02,7808.49462890625
2018-05-03,7740.01025390625
2018-05-04,7682.40771484375
2018-05-07,7839.85595703125
2018-05-08,7846.25732421875
2018-05-09,7869.298828125
2018-05-10,7917.3017578125
2018-05-11,7917.3017578125
2018-05-14,7936.50244140625
2018-05-15,7978.10595703125
2018-05-16,7999.86669921875
2018-05-17,7994.107421875
2018-05-18,7584.4814453125
2018-05-22,7582.560546875
2018-05-23,7431.51025390625
2018-05-24,7377.748046875
2018-05-25,7275.98095703125
2018-05-28,7219.015625
2018-05-29,7157.57421875
2018-05-30,7179.33349609375
2018-05-31,7066.04736328125
2018-06-01,7117.8916015625
2018-06-04,7338.70556640625
2018-06-05,7213.89697265625
2018-06-06,7227.33740234375
2018-06-07,7206.21630859375
2018-06-08,7177.41455078125
2018-06-11,7200.45654296875
2018-06-12,7199.8154296875
2018-06-13,7187.65625
2018-06-14,7195.97607421875
2018-06-15,7176.7734375
2018-06-18,7100.60986328125
2018-06-19,6987.32177734375
2018-06-20,6893.876953125
2018-06-21,6813.8720703125
2018-06-22,6751.1484375
2018-06-25,6711.46533203125
2018-06-26,6714.025390625
2018-06-27,6912.43798828125
2018-06-28,6760.74755859375
2018-06-29,6659.62109375
2018-07-03,6588.57763671875
2018-07-04,6591.77734375
2018-07-05,6752.427734375
2018-07-06,6897.71826171875
2018-07-09,6944.43896484375
2018-07-10,6943.15869140625
2018-07-11,6941.8798828125
2018-07-12,6930.359375
2018-07-13,6975.8017578125
2018-07-17,7121.73095703125
2018-07-18,7115.97119140625
2018-07-19,7104.45068359375
2018-07-20,7103.16943359375
2018-07-23,7093.57080078125
2018-07-24,7040.4462890625
2018-07-25,6977.72265625
2018-07-26,7040.4462890625
2018-07-27,6848.43408203125
2018-07-30,6900.9169921875
2018-07-31,6795.31005859375
2018-08-01,6880.43505859375
2018-08-02,6772.908203125
2018-08-03,6824.1123046875
2018-08-06,6976.44091796875
2018-08-07,7002.04443359375
2018-08-08,6864.435546875
2018-08-09,7060.2880859375
2018-08-10,7009.7236328125
2018-08-13,7021.884765625
2018-08-14,7100.60986328125
2018-08-16,7075.0078125
2018-08-17,7092.28759765625
2018-08-20,7030.84521484375
2018-08-21,6944.43896484375
2018-08-22,7040.4462890625
2018-08-23,7038.52490234375
2018-08-24,7040.4462890625
2018-08-27,7040.4462890625
2018-08-28,7132.61181640625
2018-08-29,7027.005859375
2018-08-30,7030.84521484375
2018-08-31,6952.12158203125
2018-09-03,7040.4462890625
2018-09-04,6977.08349609375
2018-09-05,6813.8720703125
2018-09-06,6803.6298828125
2018-09-07,6842.0341796875
2018-09-10,7016.765625
2018-09-11,7035.96533203125
2018-09-12,6998.8427734375
2018-09-13,7035.326171875
2018-09-14,7149.89306640625
2018-09-20,7386.06689453125
2018-09-21,7448.7919921875
2018-09-24,7213.25634765625
2018-09-25,7288.140625
2018-09-26,7213.25634765625
2018-09-27,7339.98583984375
2018-09-28,7348.9443359375
2018-10-01,7347.025390625
2018-10-02,7360.466796875
2018-10-03,7359.185546875
2018-10-04,7359.826171875
2018-10-05,7333.58447265625
2018-10-08,7313.1025390625
2018-10-09,7334.8623046875
2018-10-10,7403.34912109375
2018-10-11,7323.34423828125
2018-10-12,7279.63037109375
2018-10-16,7134.34521484375
2018-10-17,7013.49072265625
2018-10-18,6927.99072265625
2018-10-19,6862.41943359375
2018-10-22,6816.134765625
2018-10-23,6697.85009765625
2018-10-24,6755.06396484375
2018-10-25,6845.70556640625
2018-10-26,6745.421875
2018-10-29,6731.92236328125
2018-10-30,6728.0654296875
2018-10-31,6735.13623046875
2018-11-05,6748.63671875
2018-11-06,6774.99267578125
2018-11-07,6771.77978515625
2018-11-08,6798.1357421875
2018-11-09,6814.20654296875
2018-11-12,6858.56298828125
2018-11-13,6814.84912109375
2018-11-14,6822.56396484375
2018-11-15,6812.27880859375
2018-11-16,6825.13525390625
2018-11-19,6833.4921875
2018-11-20,6807.7783203125
2018-11-21,6867.5625
2018-11-22,6880.41943359375
2018-11-23,6796.20654296875
2018-11-26,6749.92138671875
2018-11-27,6806.4921875
2018-11-28,6865.63525390625
2018-11-29,7003.84619140625
2018-11-30,7005.7763671875
2018-12-03,7144.63134765625
2018-12-04,7196.70263671875
2018-12-05,7173.5595703125
2018-12-06,7154.91650390625
2018-12-07,7181.2744140625
2018-12-10,7167.7734375
2018-12-11,7171.6318359375
2018-12-12,7172.9169921875
2018-12-13,7194.7724609375
2018-12-14,7135.63134765625
2018-12-17,7183.2021484375
2018-12-18,7264.20166015625
2018-12-19,7200.55859375
2018-12-20,7239.1298828125
2018-12-21,7017.34716796875
2018-12-24,7041.1328125
2018-12-26,7135.63134765625
2018-12-27,7199.91650390625
2018-12-28,7169.06005859375
2019-01-02,7232.05908203125
2019-01-03,7201.203125
2019-01-04,7264.20166015625
2019-01-07,7392.12890625
2019-01-08,7553.48388671875
2019-01-09,7572.76904296875
2019-01-10,7705.83984375
2019-01-11,7695.5546875
2019-01-14,7752.76806640625
2019-01-15,7755.98193359375
2019-01-16,7682.6962890625
2019-01-17,7717.55615234375
2019-01-18,7746.6064453125
2019-01-21,7695.607421875
2019-01-22,7710.45556640625
2019-01-23,7714.32861328125
2019-01-24,7765.3271484375
2019-01-25,7783.40283203125
2019-01-28,7754.998046875
2019-01-29,7739.505859375
2019-01-30,7785.34033203125
2019-01-31,7875.71630859375
2019-02-01,7969.3203125
2019-02-04,8000.9541015625
2019-02-05,7908.64013671875
2019-02-06,7887.3369140625
2019-02-07,7821.49072265625
2019-02-08,7776.94677734375
2019-02-11,7746.6064453125
2019-02-12,7759.51708984375
2019-02-13,7572.953125
2019-02-14,7583.92724609375
2019-02-15,7713.68212890625
2019-02-18,7713.68212890625
2019-02-19,7727.88623046875
2019-02-20,7714.32861328125
2019-02-21,7784.04736328125
2019-02-22,7933.81591796875
2019-02-25,7920.9052734375
2019-02-26,7831.81787109375
2019-02-27,7734.34033203125
2019-02-28,7629.76171875
2019-03-01,7743.37841796875
2019-03-04,7688.505859375
2019-03-05,7745.31591796875
2019-03-06,7682.0517578125
2019-03-07,7632.3447265625
2019-03-08,7610.39599609375
2019-03-11,7569.08056640625
2019-03-12,7585.21875
2019-03-13,7682.0517578125
2019-03-14,7787.2763671875
2019-03-15,7875.71630859375
2019-03-18,7823.42724609375
2019-03-19,7849.24853515625
2019-03-20,7746.6064453125
2019-03-21,7816.97314453125
2019-03-22,7628.47216796875
2019-03-25,7488.38623046875
2019-03-26,7727.88623046875
2019-03-27,7620.0791015625
2019-03-28,7669.140625
2019-03-29,7638.154296875
2019-04-01,7658.1669921875
2019-04-02,7714.32861328125
2019-04-03,7634.2802734375
2019-04-04,7785.34033203125
2019-04-05,7763.39111328125
2019-04-08,7762.74658203125
2019-04-09,7785.34033203125
2019-04-10,7746.6064453125
2019-04-11,7747.25244140625
2019-04-12,7749.18896484375
2019-04-15,7725.30322265625
2019-04-16,7784.693359375
2019-04-17,7701.41796875
2019-04-18,7750.48046875
2019-04-22,7771.783203125
2019-04-23,7724.01220703125
2019-04-24,7716.26611328125
2019-04-25,7616.20654296875
2019-04-26,7628.47216796875
2019-04-29,7632.990234375
2019-04-30,7642.6728515625
2019-05-02,7612.33349609375
2019-05-03,7629.76171875
2019-05-06,7589.091796875
2019-05-07,7578.763671875
2019-05-08,7666.55810546875
2019-05-09,7769.84619140625
2019-05-10,7832.46630859375
2019-05-13,7661.39208984375
2019-05-14,7682.0517578125
2019-05-15,7671.388671875
2019-05-16,7409.11865234375
2019-05-17,7493.04443359375
2019-05-20,7540.25244140625
2019-05-22,7553.36767578125
2019-05-23,7487.7998046875
2019-05-24,7456.9833984375
2019-05-27,7468.12890625
2019-05-28,7207.1708984375
2019-05-29,7371.7451171875
2019-05-30,7420.265625
2019-05-31,7599.26318359375
2019-06-03,7616.310546875
2019-06-04,7632.70361328125
2019-06-05,7672.69970703125
2019-06-06,7679.91162109375
2019-06-07,7659.58642578125
2019-06-10,7693.68212890625
2019-06-11,7755.314453125
2019-06-12,7695.64794921875
2019-06-13,7606.4765625
2019-06-14,7540.25244140625
