Date,INVE-B.ST
2015-12-21,61.867801666259766
2015-12-22,60.6772575378418
2015-12-23,62.00669479370117
2015-12-28,62.00669479370117
2015-12-29,62.244808197021484
2015-12-30,62.026546478271484
2016-01-04,59.56611251831055
2016-01-05,59.14942169189453
2016-01-07,57.839839935302734
2016-01-08,57.70094680786133
2016-01-11,57.720787048339844
2016-01-12,58.494632720947266
2016-01-13,58.73272705078125
2016-01-14,57.125526428222656
2016-01-15,55.9151496887207
2016-01-18,55.57783889770508
2016-01-19,56.0937385559082
2016-01-20,54.4269905090332
2016-01-21,55.22067642211914
2016-01-22,57.02630615234375
2016-01-25,56.609622955322266
2016-01-26,56.84773254394531
2016-01-27,56.92711639404297
2016-01-28,55.77626037597656
2016-01-29,56.688995361328125
2016-02-01,55.9151496887207
2016-02-02,55.2603645324707
2016-02-03,54.367469787597656
2016-02-04,54.70479965209961
2016-02-05,54.169044494628906
2016-02-08,51.62925720214844
2016-02-09,51.86735534667969
2016-02-10,53.03804397583008
2016-02-11,50.954620361328125
2016-02-12,52.541988372802734
2016-02-15,54.34761428833008
2016-02-16,53.77220916748047
2016-02-17,55.99452209472656
2016-02-18,55.87547302246094
2016-02-19,55.97468948364258
2016-02-22,57.02630615234375
2016-02-23,56.0937385559082
2016-02-24,54.6849365234375
2016-02-25,55.77626037597656
2016-02-26,56.53025436401367
2016-02-29,56.5699462890625
2016-03-01,57.442996978759766
2016-03-02,57.442996978759766
2016-03-03,57.34379196166992
2016-03-04,57.89936065673828
2016-03-07,57.2247428894043
2016-03-08,56.80805206298828
2016-03-09,57.522369384765625
2016-03-10,57.02630615234375
2016-03-11,57.78031921386719
2016-03-14,58.177154541015625
2016-03-15,57.522369384765625
2016-03-16,57.145362854003906
2016-03-17,57.02630615234375
2016-03-18,57.70094680786133
2016-03-21,57.740638732910156
2016-03-22,57.56205749511719
2016-03-23,57.284263610839844
2016-03-24,56.411197662353516
2016-03-29,56.29215621948242
2016-03-30,57.70094680786133
2016-03-31,57.02630615234375
2016-04-01,57.16521072387695
2016-04-04,57.125526428222656
2016-04-05,55.83578872680664
2016-04-06,56.58979415893555
2016-04-07,55.83578872680664
2016-04-08,57.16521072387695
2016-04-11,57.87954330444336
2016-04-12,58.058109283447266
2016-04-13,59.784366607666016
2016-04-14,59.84389877319336
2016-04-15,59.903419494628906
2016-04-18,60.04232406616211
2016-04-19,61.39158248901367
2016-04-20,61.74874496459961
2016-04-21,61.60984420776367
2016-04-22,60.935218811035156
2016-04-25,60.99474334716797
2016-04-26,61.09395217895508
2016-04-27,61.014583587646484
2016-04-28,60.32012939453125
2016-04-29,58.47478485107422
2016-05-02,58.4152717590332
2016-05-03,57.264434814453125
2016-05-04,56.43104934692383
2016-05-06,55.59768295288086
2016-05-09,56.66916275024414
2016-05-10,56.58979415893555
2016-05-11,55.84951400756836
2016-05-12,55.5616340637207
2016-05-13,56.15796661376953
2016-05-16,56.69261169433594
2016-05-17,56.77485656738281
2016-05-18,57.30950164794922
2016-05-19,56.52810287475586
2016-05-20,57.330055236816406
2016-05-23,57.55625915527344
2016-05-24,58.74892044067383
2016-05-25,59.73594665527344
2016-05-26,60.1472053527832
2016-05-27,60.25001525878906
2016-05-30,60.023826599121094
2016-05-31,59.67426300048828
2016-06-01,58.97511672973633
2016-06-02,58.87229919433594
2016-06-03,58.17314910888672
2016-06-07,58.87229919433594
2016-06-08,58.769474029541016
2016-06-09,58.317100524902344
2016-06-10,56.795406341552734
2016-06-13,55.479366302490234
2016-06-14,54.12221145629883
2016-06-15,55.150367736816406
2016-06-16,54.348392486572266
2016-06-17,55.39712142944336
2016-06-20,57.35063171386719
2016-06-21,57.65906524658203
2016-06-22,58.0703239440918
2016-06-23,58.93397521972656
2016-06-27,53.834320068359375
2016-06-28,55.29430389404297
2016-06-29,56.69261169433594
2016-06-30,57.76187515258789
2016-07-01,58.46102523803711
2016-07-04,57.84414291381836
2016-07-05,56.815982818603516
2016-07-06,55.5204963684082
2016-07-07,56.30189895629883
2016-07-08,56.754295349121094
2016-07-11,57.2478141784668
2016-07-12,57.57681655883789
2016-07-13,57.63850021362305
2016-07-14,58.13203048706055
2016-07-15,58.13203048706055
2016-07-18,57.823585510253906
2016-07-19,58.56385803222656
2016-07-20,60.599609375
2016-07-21,60.78466796875
2016-07-22,60.78466796875
2016-07-25,61.278194427490234
2016-07-26,60.88749313354492
2016-07-27,61.05198669433594
2016-07-28,60.43510055541992
2016-07-29,60.620155334472656
2016-08-01,59.81819534301758
2016-08-02,58.892852783203125
2016-08-03,58.378780364990234
2016-08-04,58.728355407714844
2016-08-05,59.797630310058594
2016-08-08,59.98270797729492
2016-08-09,61.17536926269531
2016-08-10,60.88749313354492
2016-08-11,61.11368942260742
2016-08-12,61.154808044433594
2016-08-15,61.3193244934082
2016-08-16,60.969749450683594
2016-08-17,60.76411056518555
2016-08-18,61.05198669433594
2016-08-19,60.51734161376953
2016-08-22,60.208885192871094
2016-08-23,60.908042907714844
2016-08-24,60.99031448364258
2016-08-25,60.599609375
2016-08-26,61.154808044433594
2016-08-29,61.648319244384766
2016-08-30,62.03903579711914
2016-08-31,62.100704193115234
2016-09-01,61.81282424926758
2016-09-02,62.26520919799805
2016-09-05,62.82041549682617
2016-09-06,62.65591812133789
2016-09-07,63.2728157043457
2016-09-08,63.2728157043457
2016-09-09,62.86154556274414
2016-09-12,62.100704193115234
2016-09-13,61.85396194458008
2016-09-14,61.83339309692383
2016-09-15,62.65591812133789
2016-09-16,62.63534927368164
2016-09-19,63.540122985839844
2016-09-20,63.33450698852539
2016-09-21,63.560699462890625
2016-09-22,64.73280334472656
2016-09-23,64.62997436523438
2016-09-26,63.58124923706055
2016-09-27,63.35506057739258
2016-09-28,63.78688049316406
2016-09-29,64.13645935058594
2016-09-30,64.50660705566406
2016-10-03,64.77393341064453
2016-10-04,65.45249938964844
2016-10-05,65.411376953125
2016-10-06,65.6375732421875
2016-10-07,65.14405059814453
2016-10-10,66.17221069335938
2016-10-11,66.00772094726562
2016-10-12,65.45249938964844
2016-10-13,64.28042602539062
2016-10-14,65.1029281616211
2016-10-17,64.85618591308594
2016-10-18,65.92545318603516
2016-10-19,65.51419830322266
2016-10-20,65.8226547241211
2016-10-21,66.46009826660156
2016-10-24,66.93305969238281
2016-10-25,66.93305969238281
2016-10-26,66.48066711425781
2016-10-27,66.08997344970703
2016-10-28,66.15164947509766
2016-10-31,66.02825927734375
2016-11-01,64.97956085205078
2016-11-02,64.1775894165039
2016-11-03,63.84857177734375
2016-11-04,63.00550079345703
2016-11-07,64.11589813232422
2016-11-08,64.321533203125
2016-11-09,64.42434692382812
2016-11-10,64.40377807617188
2016-11-11,63.74574661254883
2016-11-14,63.560699462890625
2016-11-15,64.25984191894531
2016-11-16,63.252235412597656
2016-11-17,63.58124923706055
2016-11-18,63.84857177734375
2016-11-21,63.2728157043457
2016-11-22,63.39619064331055
2016-11-23,63.642948150634766
2016-11-24,64.03364562988281
2016-11-25,64.40377807617188
2016-11-28,63.60181427001953
2016-11-29,63.47843933105469
2016-11-30,64.05420684814453
2016-12-01,64.19815063476562
2016-12-02,63.80746078491211
2016-12-05,65.02066802978516
2016-12-06,65.51419830322266
2016-12-07,66.78910064697266
2016-12-08,67.22093200683594
2016-12-09,68.63978576660156
2016-12-12,68.74262237548828
2016-12-13,69.54456329345703
2016-12-14,69.400634765625
2016-12-15,70.42877197265625
2016-12-16,70.3670883178711
2016-12-19,70.69609832763672
2016-12-20,70.92229461669922
2016-12-21,70.1614761352539
2016-12-22,70.1614761352539
2016-12-23,70.59329223632812
2016-12-27,70.69609832763672
2016-12-28,70.26427459716797
2016-12-29,70.07920837402344
2016-12-30,70.01752471923828
2017-01-02,70.30540466308594
2017-01-03,70.57273864746094
2017-01-04,70.46993255615234
2017-01-05,69.9146957397461
2017-01-09,70.24372100830078
2017-01-10,69.85304260253906
2017-01-11,69.9146957397461
2017-01-12,69.60626220703125
2017-01-13,70.61385345458984
2017-01-16,69.93526458740234
2017-01-17,69.85304260253906
2017-01-18,70.22315216064453
2017-01-19,70.46993255615234
2017-01-20,71.23074340820312
2017-01-23,70.71665954589844
2017-01-24,71.82707214355469
2017-01-25,73.30763244628906
2017-01-26,73.41043090820312
2017-01-27,72.89636993408203
2017-01-30,72.27945709228516
2017-01-31,71.74483489990234
2017-02-01,72.15608215332031
2017-02-02,72.56735229492188
2017-02-03,72.73187255859375
2017-02-06,72.6290512084961
2017-02-07,72.79354095458984
2017-02-08,72.91693878173828
2017-02-09,73.38987731933594
2017-02-10,73.10198974609375
2017-02-13,73.41043090820312
2017-02-14,73.55439758300781
2017-02-15,73.76001739501953
2017-02-16,73.96565246582031
2017-02-17,73.98619079589844
2017-02-20,73.84226989746094
2017-02-21,74.58255004882812
2017-02-22,74.3357925415039
2017-02-23,75.0349349975586
2017-02-24,73.80113220214844
2017-02-27,73.51325988769531
2017-02-28,73.61608123779297
2017-03-01,74.84986114501953
2017-03-02,74.31523132324219
2017-03-03,74.21240997314453
2017-03-06,73.90394592285156
2017-03-07,73.96565246582031
2017-03-08,74.02735900878906
2017-03-09,74.45916748046875
2017-03-10,75.19944763183594
2017-03-13,75.59014892578125
2017-03-14,75.26112365722656
2017-03-15,76.00140380859375
2017-03-16,76.24815368652344
2017-03-17,76.49491119384766
2017-03-20,76.4332275390625
2017-03-21,75.65181732177734
2017-03-22,74.84986114501953
2017-03-23,75.42561340332031
2017-03-24,74.8087387084961
2017-03-27,75.01437377929688
2017-03-28,75.19944763183594
2017-03-29,76.39209747314453
2017-03-30,76.49491119384766
2017-03-31,77.56420135498047
2017-04-03,76.96785736083984
2017-04-04,77.1734848022461
2017-04-05,78.36616516113281
2017-04-06,78.65406036376953
2017-04-07,78.59236907958984
2017-04-10,79.20927429199219
2017-04-11,78.8802490234375
2017-04-12,79.2503890991211
2017-04-13,79.0241928100586
2017-04-18,79.22981262207031
2017-04-19,79.14756774902344
2017-04-20,79.66163635253906
2017-04-21,79.78502655029297
2017-04-24,82.17034912109375
2017-04-25,83.30130767822266
2017-04-26,83.5686264038086
2017-04-27,83.07512664794922
2017-04-28,83.26017761230469
2017-05-02,84.35003662109375
2017-05-03,84.10326385498047
2017-05-04,85.03307342529297
2017-05-05,85.94171905517578
2017-05-08,86.13190460205078
2017-05-09,87.44205474853516
2017-05-10,86.53340911865234
2017-05-11,86.72357177734375
2017-05-12,86.76585388183594
2017-05-15,87.46317291259766
2017-05-16,86.99828338623047
2017-05-17,85.26551055908203
2017-05-18,84.14553833007812
2017-05-19,84.14553833007812
2017-05-22,83.72293090820312
2017-05-23,84.31458282470703
2017-05-24,84.31458282470703
2017-05-26,84.0821533203125
2017-05-29,84.10326385498047
2017-05-30,84.33572387695312
2017-05-31,84.90628814697266
2017-06-01,85.07532501220703
2017-06-02,85.73040008544922
2017-06-05,85.4134292602539
2017-06-06,85.4134292602539
2017-06-07,85.07532501220703
2017-06-08,85.18098449707031
2017-06-09,86.3643569946289
2017-06-12,85.51909637451172
2017-06-13,86.34322357177734
2017-06-14,86.63905334472656
2017-06-15,85.81494140625
2017-06-16,87.14620208740234
2017-06-19,88.6042709350586
2017-06-20,89.04804992675781
2017-06-21,88.49862670898438
2017-06-22,88.7522201538086
2017-06-23,88.7522201538086
2017-06-26,88.87899780273438
2017-06-27,88.26618194580078
2017-06-28,88.16053009033203
2017-06-29,85.79379272460938
2017-06-30,85.79379272460938
2017-07-03,86.91376495361328
2017-07-04,86.4066162109375
2017-07-05,86.76585388183594
2017-07-06,85.96285247802734
2017-07-07,85.81494140625
2017-07-10,85.87831115722656
2017-07-11,86.08963012695312
2017-07-12,87.1884765625
2017-07-13,86.7869644165039
2017-07-14,86.76585388183594
2017-07-17,86.66019439697266
2017-07-18,84.42024993896484
2017-07-19,85.05419921875
2017-07-20,84.33572387695312
2017-07-21,83.55386352539062
2017-07-24,82.81425476074219
2017-07-25,83.15235137939453
2017-07-26,83.30030059814453
2017-07-27,82.24370574951172
2017-07-28,81.22941589355469
2017-07-31,80.93355560302734
2017-08-01,82.32823944091797
2017-08-02,82.1591796875
2017-08-03,81.71544647216797
2017-08-04,82.37049102783203
2017-08-07,82.68746948242188
2017-08-08,82.83539581298828
2017-08-09,82.1591796875
2017-08-10,81.14485931396484
2017-08-11,80.1728286743164
2017-08-14,81.08148193359375
2017-08-15,80.21509552001953
2017-08-16,80.53205871582031
2017-08-17,79.6656723022461
2017-08-18,79.22191619873047
2017-08-21,79.073974609375
2017-08-22,79.68680572509766
2017-08-23,79.3909683227539
2017-08-24,78.50343322753906
2017-08-25,78.63024139404297
2017-08-28,78.60910034179688
2017-08-29,77.17216491699219
2017-08-30,77.48912811279297
2017-08-31,78.52457427978516
2017-09-01,79.11624145507812
2017-09-04,78.71475219726562
2017-09-05,78.67247772216797
2017-09-06,77.42573547363281
2017-09-07,77.5313949584961
2017-09-08,77.46800231933594
2017-09-11,79.0951156616211
2017-09-12,80.04605102539062
2017-09-13,80.13055419921875
2017-09-14,80.5531997680664
2017-09-15,80.21509552001953
2017-09-18,81.25052642822266
2017-09-19,81.588623046875
2017-09-20,81.5675048828125
2017-09-21,82.01126861572266
2017-09-22,82.24370574951172
2017-09-25,82.49728393554688
2017-09-26,82.94104766845703
2017-09-27,83.38480377197266
2017-09-28,83.93423461914062
2017-09-29,85.01193237304688
2017-10-02,85.58248901367188
2017-10-03,87.14620208740234
2017-10-04,86.8292236328125
2017-10-05,87.56884765625
2017-10-06,87.67449188232422
2017-10-09,87.88583374023438
2017-10-10,87.46317291259766
2017-10-11,87.44205474853516
2017-10-12,87.27301025390625
2017-10-13,87.16735076904297
2017-10-16,86.91376495361328
2017-10-17,86.2164306640625
2017-10-18,86.8292236328125
2017-10-19,86.44886779785156
2017-10-20,87.5265884399414
2017-10-23,87.16735076904297
2017-10-24,87.0405502319336
2017-10-25,86.93489837646484
2017-10-26,88.30844116210938
2017-10-27,88.24504852294922
2017-10-30,86.99828338623047
2017-10-31,87.67449188232422
2017-11-01,87.75902557373047
2017-11-02,87.67449188232422
2017-11-03,88.03373718261719
2017-11-06,88.16053009033203
2017-11-07,87.12508392333984
2017-11-08,86.61791229248047
2017-11-09,85.4134292602539
2017-11-10,85.4768295288086
2017-11-13,84.69497680664062
2017-11-14,84.58930969238281
2017-11-15,84.52590942382812
2017-11-16,85.03307342529297
2017-11-17,84.75836181640625
2017-11-20,84.99080657958984
2017-11-21,86.08963012695312
2017-11-22,84.33572387695312
2017-11-23,84.20893859863281
2017-11-24,83.89197540283203
2017-11-27,83.42707061767578
2017-11-28,83.72293090820312
2017-11-29,83.25801086425781
2017-11-30,82.60293579101562
2017-12-01,81.06035614013672
2017-12-04,83.32140350341797
2017-12-05,82.8776626586914
2017-12-06,81.84220123291016
2017-12-07,81.65201568603516
2017-12-08,81.9478759765625
2017-12-11,82.28597259521484
2017-12-12,82.53955841064453
2017-12-13,82.28597259521484
2017-12-14,81.5675048828125
2017-12-15,80.9546890258789
2017-12-18,82.01126861572266
2017-12-19,81.44071960449219
2017-12-20,80.3630142211914
2017-12-21,81.01808166503906
2017-12-22,80.13055419921875
2017-12-27,79.83472442626953
2017-12-28,79.47549438476562
2017-12-29,79.05286407470703
2018-01-02,78.98946380615234
2018-01-03,80.0671615600586
2018-01-04,82.03240203857422
2018-01-05,82.41277313232422
2018-01-08,83.17349243164062
2018-01-09,83.30030059814453
2018-01-10,83.30030059814453
2018-01-11,83.3425521850586
2018-01-12,82.89879608154297
2018-01-15,83.04670715332031
2018-01-16,82.56067657470703
2018-01-17,82.85653686523438
2018-01-18,82.729736328125
2018-01-19,83.06783294677734
2018-01-22,83.15235137939453
2018-01-23,84.18782043457031
2018-01-24,84.58930969238281
2018-01-25,82.07466888427734
2018-01-26,81.84220123291016
2018-01-29,82.66634368896484
2018-01-30,81.77881622314453
2018-01-31,81.3773193359375
2018-02-01,82.1591796875
2018-02-02,80.5531997680664
2018-02-05,77.02421569824219
2018-02-06,75.56617736816406
2018-02-07,78.37664794921875
2018-02-08,75.65068817138672
2018-02-09,74.23489379882812
2018-02-12,75.37598419189453
2018-02-13,74.97447204589844
2018-02-14,76.62271881103516
2018-02-15,76.47481536865234
2018-02-16,77.12989807128906
2018-02-19,76.70726776123047
2018-02-20,77.80609893798828
2018-02-21,77.700439453125
2018-02-22,77.46800231933594
2018-02-23,77.72157287597656
2018-02-26,78.8838119506836
2018-02-27,79.03174591064453
2018-02-28,79.26419067382812
2018-03-01,77.57366180419922
2018-03-02,76.24237060546875
2018-03-05,76.79177856445312
2018-03-06,77.55252075195312
2018-03-07,78.10194396972656
2018-03-08,79.41207885742188
2018-03-09,79.26419067382812
2018-03-12,79.4332275390625
2018-03-13,79.03174591064453
2018-03-14,79.3909683227539
2018-03-15,80.5743179321289
2018-03-16,80.4475326538086
2018-03-19,78.58798217773438
2018-03-20,78.9049301147461
2018-03-21,78.86267852783203
2018-03-22,77.38347625732422
2018-03-23,76.68612670898438
2018-03-26,76.24237060546875
2018-03-27,77.04537963867188
2018-03-28,77.38347625732422
2018-03-29,78.01740264892578
2018-04-03,77.5313949584961
2018-04-04,76.8552017211914
2018-04-05,78.75701904296875
2018-04-06,78.24986267089844
2018-04-09,78.16532135009766
2018-04-10,79.2430419921875
2018-04-11,77.63705444335938
2018-04-12,78.2921371459961
2018-04-13,78.77815246582031
2018-04-16,78.46116638183594
2018-04-17,79.073974609375
2018-04-18,78.86267852783203
2018-04-19,79.41207885742188
2018-04-20,80.82791137695312
2018-04-23,81.3984603881836
2018-04-24,81.1237564086914
2018-04-25,79.45436096191406
2018-04-26,80.25735473632812
2018-04-27,81.03921508789062
2018-04-30,80.9546890258789
2018-05-02,81.63088989257812
2018-05-03,80.21509552001953
2018-05-04,81.25052642822266
2018-05-07,82.85653686523438
2018-05-08,83.19463348388672
2018-05-09,83.25933074951172
2018-05-11,82.22399139404297
2018-05-14,81.01608276367188
2018-05-15,81.7710189819336
2018-05-16,81.25335693359375
2018-05-17,82.35340118408203
2018-05-18,82.37496948242188
2018-05-21,82.74166870117188
2018-05-22,82.48281860351562
2018-05-23,80.54154205322266
2018-05-24,80.26113891601562
2018-05-25,80.39056396484375
2018-05-28,80.80038452148438
2018-05-29,79.7865982055664
2018-05-30,78.988525390625
2018-05-31,78.85910034179688
2018-06-01,80.347412109375
2018-06-04,80.21800994873047
2018-06-05,79.31207275390625
2018-06-06,79.31207275390625
2018-06-07,79.2689208984375
2018-06-08,78.96695709228516
2018-06-11,79.65718841552734
2018-06-12,79.0748062133789
2018-06-13,79.18265533447266
2018-06-14,80.60625457763672
2018-06-15,80.17487335205078
2018-06-18,79.11791229248047
2018-06-19,78.53556060791016
2018-06-20,78.42770385742188
2018-06-21,77.32764434814453
2018-06-22,77.32764434814453
2018-06-25,77.09037017822266
2018-06-26,76.57270050048828
2018-06-27,77.19823455810547
2018-06-28,76.78839111328125
2018-06-29,78.7081069946289
2018-07-02,77.60804748535156
2018-07-03,77.5433578491211
2018-07-04,76.87467956542969
2018-07-05,77.00408935546875
2018-07-06,77.13352966308594
2018-07-09,77.97473907470703
2018-07-10,78.34144592285156
2018-07-11,76.93941497802734
2018-07-12,77.58649444580078
2018-07-13,78.12574005126953
2018-07-16,78.36299896240234
2018-07-17,80.36898803710938
2018-07-18,81.55532836914062
2018-07-19,81.12393951416016
2018-07-20,81.49060821533203
2018-07-23,80.86509704589844
2018-07-24,81.8572998046875
2018-07-25,81.49060821533203
2018-07-26,82.41810607910156
2018-07-27,82.54753875732422
2018-07-30,82.43971252441406
2018-07-31,82.69852447509766
2018-08-01,83.21620178222656
2018-08-02,82.13770294189453
2018-08-03,82.95735931396484
2018-08-06,83.17304229736328
2018-08-07,84.87705993652344
2018-08-08,85.07120513916016
2018-08-09,85.86927795410156
2018-08-10,85.1790542602539
2018-08-13,84.98490905761719
2018-08-14,85.1790542602539
2018-08-15,85.24376678466797
2018-08-16,85.99870300292969
2018-08-17,86.94776916503906
2018-08-20,87.31446075439453
2018-08-21,87.55172729492188
2018-08-22,87.98311614990234
2018-08-23,88.1125259399414
2018-08-24,88.13410949707031
2018-08-27,89.10475158691406
2018-08-28,89.471435546875
2018-08-29,89.4067153930664
2018-08-30,89.42830657958984
2018-08-31,89.01847076416016
2018-09-03,89.2557373046875
2018-09-04,89.10475158691406
2018-09-05,88.02625274658203
2018-09-06,88.04784393310547
2018-09-07,87.48702239990234
2018-09-10,88.09097290039062
2018-09-11,87.4438705444336
2018-09-12,87.74585723876953
2018-09-13,87.98311614990234
2018-09-14,88.45765686035156
2018-09-17,88.1125259399414
2018-09-18,87.29289245605469
2018-09-19,87.85371398925781
2018-09-20,88.608642578125
2018-09-21,90.57148742675781
2018-09-24,88.58706665039062
2018-09-25,89.12632751464844
2018-09-26,89.12632751464844
2018-09-27,89.90282440185547
2018-09-28,88.58706665039062
2018-10-01,88.54393005371094
2018-10-02,88.28509521484375
2018-10-03,90.03224182128906
2018-10-04,89.16946411132812
2018-10-05,88.26353454589844
2018-10-08,86.99091339111328
2018-10-09,87.09876251220703
2018-10-10,85.00648498535156
2018-10-11,83.0867919921875
2018-10-12,82.11613464355469
2018-10-15,81.51217651367188
2018-10-16,82.46125030517578
2018-10-17,82.39656066894531
2018-10-18,83.73388671875
2018-10-19,83.69074249267578
2018-10-22,83.47502136230469
2018-10-23,82.31026458740234
2018-10-24,81.92201232910156
2018-10-25,82.63380432128906
2018-10-26,81.40433502197266
2018-10-29,82.59068298339844
2018-10-30,83.75543975830078
2018-10-31,85.56729888916016
2018-11-01,84.22998046875
2018-11-02,85.76144409179688
2018-11-05,84.61824798583984
2018-11-06,84.70451354980469
2018-11-07,84.9633560180664
2018-11-08,84.9633560180664
2018-11-09,85.63887023925781
2018-11-12,84.81080627441406
2018-11-13,84.87619018554688
2018-11-14,84.11349487304688
2018-11-15,83.04573822021484
2018-11-16,83.78662872314453
2018-11-19,83.28545379638672
2018-11-20,80.9755859375
2018-11-21,81.93439483642578
2018-11-22,81.17169952392578
2018-11-23,81.65110778808594
2018-11-26,83.0239486694336
2018-11-27,83.17646789550781
2018-11-28,84.13528442382812
2018-11-29,85.76960754394531
2018-11-30,86.88096618652344
2018-12-03,86.96812438964844
2018-12-04,86.27079772949219
2018-12-05,85.09410095214844
2018-12-06,82.15230560302734
2018-12-07,82.45736694335938
2018-12-10,81.30244445800781
2018-12-11,82.87141418457031
2018-12-12,84.9415512084961
2018-12-13,84.98516082763672
2018-12-14,84.57110595703125
2018-12-17,83.50334167480469
2018-12-18,83.0675277709961
2018-12-19,84.2442398071289
2018-12-20,82.69708251953125
2018-12-21,81.73828125
2018-12-27,80.3000717163086
2018-12-28,81.84723663330078
2019-01-02,81.3896255493164
2019-01-03,80.84484100341797
2019-01-04,83.11111450195312
2019-01-07,83.48155212402344
2019-01-08,85.07230377197266
2019-01-09,85.29022216796875
2019-01-10,85.87857055664062
2019-01-11,85.85677337646484
2019-01-14,85.48634338378906
2019-01-15,85.50811767578125
2019-01-16,85.55169677734375
2019-01-17,85.50811767578125
2019-01-18,87.38214874267578
2019-01-21,87.42573547363281
2019-01-22,87.098876953125
2019-01-23,87.2296142578125
2019-01-24,87.098876953125
2019-01-25,86.83738708496094
2019-01-28,85.02871704101562
2019-01-29,85.83499908447266
2019-01-30,86.5105209350586
2019-01-31,86.53231048583984
2019-02-01,87.70902252197266
2019-02-04,87.99230194091797
2019-02-05,88.71141815185547
2019-02-06,88.99470520019531
2019-02-07,87.83977508544922
2019-02-08,87.57827758789062
2019-02-11,88.7985610961914
2019-02-12,89.01647186279297
2019-02-13,89.64842224121094
2019-02-14,88.90753936767578
2019-02-15,89.77916717529297
2019-02-18,89.93171691894531
2019-02-19,90.3675308227539
2019-02-20,91.3917007446289
2019-02-21,91.08663177490234
2019-02-22,91.30455017089844
2019-02-25,90.47648620605469
2019-02-26,90.2149887084961
2019-02-27,89.32154846191406
2019-02-28,89.88813781738281
2019-03-01,89.75737762451172
2019-03-04,90.97766876220703
2019-03-05,90.8033676147461
2019-03-06,89.4740982055664
2019-03-07,88.88573455810547
2019-03-08,88.53709411621094
2019-03-11,88.88573455810547
2019-03-12,89.08186340332031
2019-03-13,89.32154846191406
2019-03-14,90.4111099243164
2019-03-15,91.0648422241211
2019-03-18,91.54425811767578
2019-03-19,92.04544067382812
2019-03-20,91.93649291992188
2019-03-21,91.47886657714844
2019-03-22,90.65080261230469
2019-03-25,90.43290710449219
2019-03-26,90.04066467285156
2019-03-27,90.75977325439453
2019-03-28,91.23918914794922
2019-03-29,91.23918914794922
2019-04-01,93.23307037353516
2019-04-02,93.7015609741211
2019-04-03,94.74754333496094
2019-04-04,94.24635314941406
2019-04-05,94.28993225097656
2019-04-08,94.02842712402344
2019-04-09,93.61441040039062
2019-04-10,93.59260559082031
2019-04-11,93.50544738769531
2019-04-12,93.85409545898438
2019-04-15,94.57320404052734
2019-04-16,94.87828063964844
2019-04-17,95.13977813720703
2019-04-18,95.5973892211914
2019-04-23,95.09619140625
2019-04-24,95.22694396972656
2019-04-25,96.70873260498047
2019-04-26,98.01618957519531
2019-04-29,98.16873931884766
2019-04-30,98.64813232421875
2019-05-02,98.01618957519531
2019-05-03,98.58275604248047
