Date,BBAS3.SA
2016-02-25,3.838517904281616
2016-02-26,3.861923933029175
2016-02-29,3.961397409439087
2016-03-01,4.189603805541992
2016-03-02,4.321260452270508
2016-03-03,4.889571189880371
2016-03-04,5.372345447540283
2016-03-07,5.375288963317871
2016-03-08,5.961095809936523
2016-03-09,5.975814342498779
2016-03-10,6.329063892364502
2016-03-11,6.726473331451416
2016-03-14,6.563357353210449
2016-03-15,5.1738176345825195
2016-03-16,5.348251819610596
2016-03-17,6.116933822631836
2016-03-18,6.019370079040527
2016-03-21,6.1198906898498535
2016-03-22,6.031195640563965
2016-03-23,5.806501865386963
2016-03-24,5.614331245422363
2016-03-28,5.94249963760376
2016-03-29,6.1198906898498535
2016-03-30,5.99276065826416
2016-03-31,5.844936847686768
2016-04-01,5.844936847686768
2016-04-04,5.513812065124512
2016-04-05,5.4251179695129395
2016-04-06,5.374857425689697
2016-04-07,5.540421485900879
2016-04-08,6.179018020629883
2016-04-11,6.368231773376465
2016-04-12,6.53379487991333
2016-04-13,6.601790904998779
2016-04-14,6.483535289764404
2016-04-15,6.711179733276367
2016-04-18,6.527881145477295
2016-04-19,6.4983134269714355
2016-04-20,6.453969955444336
2016-04-22,6.288408279418945
2016-04-25,6.149453163146973
2016-04-26,6.430316925048828
2016-04-27,6.592923164367676
2016-04-28,6.430316925048828
2016-04-29,6.536750316619873
2016-05-02,6.371188163757324
2016-05-03,6.043019771575928
2016-05-04,6.173105716705322
2016-05-05,6.066672325134277
2016-05-06,6.116933822631836
2016-05-09,5.986847877502441
2016-05-10,6.3416242599487305
2016-05-11,6.05484676361084
2016-05-12,5.883371829986572
2016-05-13,5.723720550537109
2016-05-16,5.6350274085998535
2016-05-17,5.363031387329102
2016-05-18,5.368947505950928
2016-05-19,5.24181604385376
2016-05-20,5.117645263671875
2016-05-23,5.025994300842285
2016-05-24,4.761882305145264
2016-05-25,4.901937484741211
2016-05-27,4.806578636169434
2016-05-30,4.890016078948975
2016-05-31,4.907896041870117
2016-06-01,4.93769645690918
2016-06-02,5.036032676696777
2016-06-03,5.155229568481445
2016-06-06,5.101590633392334
2016-06-07,5.041993141174316
2016-06-08,5.199928283691406
2016-06-09,5.185025215148926
2016-06-10,4.931734561920166
2016-06-13,4.973455429077148
2016-06-14,4.840574741363525
2016-06-15,4.837568283081055
2016-06-16,4.8646111488342285
2016-06-17,4.807523727416992
2016-06-20,4.984799385070801
2016-06-21,4.762452602386475
2016-06-22,4.747426986694336
2016-06-23,4.873625755310059
2016-06-24,4.774469375610352
2016-06-27,4.699351787567139
2016-06-28,4.816536903381348
2016-06-29,4.9547529220581055
2016-06-30,5.162076473236084
2016-07-01,5.123016357421875
2016-07-04,5.147053241729736
2016-07-05,5.107991695404053
2016-07-06,5.095972061157227
2016-07-07,5.03287410736084
2016-07-08,5.177099227905273
2016-07-11,5.414471626281738
2016-07-12,5.345362186431885
2016-07-13,5.423483848571777
2016-07-14,5.711936950683594
2016-07-15,5.787057399749756
2016-07-18,5.997383117675781
2016-07-19,6.288837432861328
2016-07-20,6.415034770965576
2016-07-21,6.294849395751953
2016-07-22,6.192688941955566
2016-07-25,6.400014400482178
2016-07-26,6.442080974578857
2016-07-27,6.454096794128418
2016-07-28,6.210717678070068
2016-07-29,6.32489538192749
2016-08-01,6.216729164123535
2016-08-02,6.069495677947998
2016-08-03,6.165645599365234
2016-08-04,6.33090353012085
2016-08-05,6.375974655151367
2016-08-08,6.360952854156494
2016-08-09,6.430060863494873
2016-08-10,6.270812511444092
2016-08-11,6.625368118286133
2016-08-12,6.811659812927246
2016-08-15,6.964900493621826
2016-08-16,6.802643299102783
2016-08-17,6.838701248168945
2016-08-18,6.829683303833008
2016-08-19,6.970909118652344
2016-08-22,6.703489303588867
2016-08-23,6.827449798583984
2016-08-24,6.757904052734375
2016-08-25,6.78511905670166
2016-08-26,6.924204349517822
2016-08-29,7.20238733291626
2016-08-30,7.175170421600342
2016-08-31,7.017938613891602
2016-09-01,6.912113189697266
2016-09-02,7.172146797180176
2016-09-05,7.102602005004883
2016-09-06,7.2628560066223145
2016-09-08,7.296113967895508
2016-09-09,6.906064510345459
2016-09-12,6.939324378967285
2016-09-13,6.692031383514404
2016-09-14,6.667706489562988
2016-09-15,6.783243656158447
2016-09-16,6.667706489562988
2016-09-19,6.692031383514404
2016-09-20,6.874457836151123
2016-09-21,7.096409797668457
2016-09-22,7.129857540130615
2016-09-23,6.977831840515137
2016-09-26,6.8987836837768555
2016-09-27,6.956548690795898
2016-09-28,7.0872883796691895
2016-09-29,6.8805389404296875
2016-09-30,6.932224750518799
2016-10-03,7.096409797668457
2016-10-04,7.114654064178467
2016-10-05,7.27579927444458
2016-10-06,7.50383186340332
2016-10-07,7.686254501342773
2016-10-10,7.737946033477783
2016-10-11,7.561599254608154
2016-10-13,7.6923370361328125
2016-10-14,7.893004894256592
2016-10-17,8.355155944824219
2016-10-18,8.528461456298828
2016-10-19,8.370359420776367
2016-10-20,8.54366397857666
2016-10-21,8.650081634521484
2016-10-24,8.58014965057373
2016-10-25,8.37643814086914
2016-10-26,8.312591552734375
2016-10-27,8.738251686096191
2016-10-28,8.601431846618652
2016-10-31,8.905478477478027
2016-11-01,8.495015144348145
2016-11-03,8.090636253356934
2016-11-04,8.172727584838867
2016-11-07,8.613593101501465
2016-11-08,8.59839153289795
2016-11-09,8.294350624084473
2016-11-10,7.76226806640625
2016-11-11,7.224108695983887
2016-11-14,7.424778938293457
2016-11-16,7.905170440673828
2016-11-17,7.759227275848389
2016-11-18,7.987261772155762
2016-11-21,8.613593101501465
2016-11-22,8.723438262939453
2016-11-23,8.683758735656738
2016-11-24,8.451783180236816
2016-11-25,8.4334716796875
2016-11-28,8.821113586425781
2016-11-29,8.50062084197998
2016-11-30,8.699017524719238
2016-12-01,8.125191688537598
2016-12-02,8.293066024780273
2016-12-05,8.134345054626465
2016-12-06,8.143501281738281
2016-12-07,8.241174697875977
2016-12-08,8.180131912231445
2016-12-09,8.253386497497559
2016-12-12,7.8596415519714355
2016-12-13,7.932176113128662
2016-12-14,7.739304542541504
2016-12-15,8.03626537322998
2016-12-16,8.088312149047852
2016-12-19,7.907685279846191
2016-12-20,8.03626537322998
2016-12-21,8.03626537322998
2016-12-22,7.959728240966797
2016-12-23,8.186273574829102
2016-12-26,8.314854621887207
2016-12-27,8.373023986816406
2016-12-28,8.4771089553833
2016-12-29,8.599570274353027
2017-01-02,8.431192398071289
2017-01-03,8.816929817199707
2017-01-04,8.77100658416748
2017-01-05,8.749577522277832
2017-01-06,8.844482421875
2017-01-09,8.510782241821289
2017-01-10,8.627120971679688
2017-01-11,8.718966484069824
2017-01-12,8.939387321472168
2017-01-13,8.706716537475586
2017-01-16,8.71284008026123
2017-01-17,8.853665351867676
2017-01-18,8.780192375183105
2017-01-19,8.789377212524414
2017-01-20,8.985309600830078
2017-01-23,9.392480850219727
2017-01-24,9.214914321899414
2017-01-26,9.796590805053711
2017-01-27,9.609840393066406
2017-01-30,9.343497276306152
2017-01-31,9.524120330810547
2017-02-01,9.57004165649414
2017-02-02,9.48126220703125
2017-02-03,9.456768989562988
2017-02-06,9.221038818359375
2017-02-07,9.306757926940918
2017-02-08,9.404720306396484
2017-02-09,9.374110221862793
2017-02-10,9.545553207397461
2017-02-13,9.606781005859375
2017-02-14,9.637393951416016
2017-02-15,9.753730773925781
2017-02-16,10.06905460357666
2017-02-17,10.075179100036621
2017-02-20,10.237434387207031
2017-02-21,10.4088773727417
2017-02-22,10.436429023742676
2017-02-23,10.209882736206055
2017-02-24,10.133349418640137
2017-03-01,10.286417961120605
2017-03-02,10.190184593200684
2017-03-03,10.686518669128418
2017-03-06,10.772309303283691
2017-03-07,10.640564918518066
2017-03-08,10.389334678649902
2017-03-09,10.28210163116455
2017-03-10,10.321928977966309
2017-03-13,10.432228088378906
2017-03-14,10.411382675170898
2017-03-15,10.497352600097656
2017-03-16,10.356120109558105
2017-03-17,10.073654174804688
2017-03-20,10.055228233337402
2017-03-21,9.815743446350098
2017-03-22,10.147337913513184
2017-03-23,10.147337913513184
2017-03-24,10.193389892578125
2017-03-27,10.227167129516602
2017-03-28,10.162688255310059
2017-03-29,10.531123161315918
2017-03-30,10.460511207580566
2017-03-31,10.368400573730469
2017-04-03,10.399103164672852
2017-04-04,10.439017295837402
2017-04-05,10.260939598083496
2017-04-06,10.021454811096191
2017-04-07,9.97846794128418
2017-04-10,10.06750774383545
2017-04-11,10.076717376708984
2017-04-12,9.910921096801758
2017-04-13,9.39511775970459
2017-04-17,9.831098556518555
2017-04-18,9.926279067993164
2017-04-19,9.563982963562012
2017-04-20,9.640737533569336
2017-04-24,9.917068481445312
2017-04-25,9.97846794128418
2017-04-26,9.858729362487793
2017-04-27,9.996893882751465
2017-04-28,10.08593463897705
2017-05-02,10.405241012573242
2017-05-03,10.371467590332031
2017-05-04,9.935486793518066
2017-05-05,10.16575813293457
2017-05-08,9.910921096801758
2017-05-09,9.947769165039062
2017-05-10,10.239447593688965
2017-05-11,10.558760643005371
2017-05-12,10.865788459777832
2017-05-15,10.669289588928223
2017-05-16,10.669289588928223
2017-05-17,10.380678176879883
2017-05-18,8.314370155334473
2017-05-19,8.590696334838867
2017-05-22,8.191559791564941
2017-05-23,8.384139060974121
2017-05-24,8.532529830932617
2017-05-25,8.566534996032715
2017-05-26,8.9220609664917
2017-05-29,8.9220609664917
2017-05-30,8.965339660644531
2017-05-31,8.761300086975098
2017-06-01,8.668558120727539
2017-06-02,8.680926322937012
2017-06-05,8.532529830932617
2017-06-06,8.844773292541504
2017-06-07,8.881868362426758
2017-06-08,8.74893856048584
2017-06-09,8.606728553771973
2017-06-12,8.402685165405273
2017-06-13,8.495259284973145
2017-06-14,8.492156028747559
2017-06-15,8.492156028747559
2017-06-16,8.523162841796875
2017-06-19,8.411544799804688
2017-06-20,8.061197280883789
2017-06-21,8.017790794372559
2017-06-22,8.061197280883789
2017-06-23,7.899973392486572
2017-06-26,8.3619384765625
2017-06-27,8.09219741821289
2017-06-28,8.182117462158203
2017-06-29,8.234824180603027
2017-06-30,8.30923080444336
2017-07-03,8.423949241638184
2017-07-04,8.46735954284668
2017-07-05,8.423949241638184
2017-07-06,8.368139266967773
2017-07-07,8.256525039672852
2017-07-10,8.343338012695312
2017-07-11,8.693692207336426
2017-07-12,8.941728591918945
2017-07-13,9.022337913513184
2017-07-14,9.118451118469238
2017-07-17,9.071946144104004
2017-07-18,9.078146934509277
2017-07-19,9.109147071838379
2017-07-20,9.189760208129883
2017-07-21,9.118451118469238
2017-07-24,9.016134262084961
2017-07-25,9.164959907531738
2017-07-26,8.941728591918945
2017-07-27,8.864212989807129
2017-07-28,8.854912757873535
2017-07-31,8.898314476013184
2017-08-01,9.08434772491455
2017-08-02,9.450200080871582
2017-08-03,9.51220989227295
2017-08-04,9.571120262145996
2017-08-07,9.719943046569824
2017-08-08,9.719943046569824
2017-08-09,9.540115356445312
2017-08-10,9.586624145507812
2017-08-11,9.580418586730957
2017-08-14,9.63932991027832
2017-08-15,9.592822074890137
2017-08-16,9.51530933380127
2017-08-17,9.347887992858887
2017-08-18,9.43160343170166
2017-08-21,9.55561351776123
2017-08-22,9.98455810546875
2017-08-23,9.990799903869629
2017-08-24,10.025135040283203
2017-08-25,9.987679481506348
2017-08-28,9.894043922424316
2017-08-29,9.82850170135498
2017-08-30,9.728623390197754
2017-08-31,9.58193302154541
2017-09-01,9.953346252441406
2017-09-04,9.937739372253418
2017-09-05,9.987679481506348
2017-09-06,10.224886894226074
2017-09-07,10.224886894226074
2017-09-08,10.19367504119873
2017-09-11,10.558849334716797
2017-09-12,10.441947937011719
2017-09-13,10.507638931274414
2017-09-14,10.517022132873535
2017-09-15,10.670306205749512
2017-09-18,10.817334175109863
2017-09-19,10.80482292175293
2017-09-20,10.873641014099121
2017-09-21,11.111379623413086
2017-09-22,11.042560577392578
2017-09-25,10.886151313781738
2017-09-26,10.948713302612305
2017-09-27,10.89240837097168
2017-09-28,10.801688194274902
2017-09-29,10.917433738708496
2017-10-02,10.933075904846191
2017-10-03,11.377281188964844
2017-10-04,11.324102401733398
2017-10-05,11.50866413116455
2017-10-06,11.574353218078613
2017-10-09,11.446097373962402
2017-10-10,11.690098762512207
2017-10-11,11.699485778808594
2017-10-12,11.699485778808594
2017-10-13,11.705737113952637
2017-10-16,11.730765342712402
2017-10-17,11.749536514282227
2017-10-18,11.708869934082031
2017-10-19,11.630663871765137
2017-10-20,11.733891487121582
2017-10-23,11.324102401733398
2017-10-24,11.42733097076416
2017-10-25,11.53056526184082
2017-10-26,11.468001365661621
2017-10-27,11.417945861816406
2017-10-30,11.014404296875
2017-10-31,10.773533821105957
2017-11-01,10.635894775390625
2017-11-02,10.635894775390625
2017-11-03,10.445075035095215
2017-11-06,10.360612869262695
2017-11-07,9.841328620910645
2017-11-08,10.3574857711792
2017-11-09,10.091588020324707
2017-11-10,9.791277885437012
2017-11-13,9.80691909790039
2017-11-14,9.572305679321289
2017-11-15,9.572305679321289
2017-11-16,10.02589225769043
2017-11-17,10.194815635681152
2017-11-20,10.194815635681152
2017-11-21,10.370000839233398
2017-11-22,10.311178207397461
2017-11-23,10.323773384094238
2017-11-24,10.267086029052734
2017-11-27,10.128512382507324
2017-11-28,10.279681205749512
2017-11-29,9.813568115234375
2017-11-30,9.426193237304688
2017-12-01,9.693892478942871
2017-12-04,9.930096626281738
2017-12-05,9.785228729248047
2017-12-06,10.081270217895508
2017-12-07,9.690743446350098
2017-12-08,9.747430801391602
2017-12-11,9.66869831085205
2017-12-12,9.884255409240723
2017-12-13,9.647411346435547
2017-12-14,9.609518051147461
2017-12-15,9.663204193115234
2017-12-18,9.792680740356445
2017-12-19,9.735835075378418
2017-12-20,9.742149353027344
2017-12-21,9.849519729614258
2017-12-22,9.884255409240723
2017-12-25,9.884255409240723
2017-12-26,9.991623878479004
2017-12-27,10.114784240722656
2017-12-28,10.048468589782715
2017-12-29,10.048468589782715
2018-01-02,10.398998260498047
2018-01-03,10.53162670135498
2018-01-04,10.632678985595703
2018-01-05,10.632678985595703
2018-01-08,10.65794563293457
2018-01-09,10.556891441345215
2018-01-10,10.512681007385254
2018-01-11,10.75268268585205
2018-01-12,10.777944564819336
2018-01-15,10.831629753112793
2018-01-16,10.926365852355957
2018-01-17,11.185317993164062
2018-01-18,11.10952377319336
2018-01-19,11.036893844604492
2018-01-22,11.074787139892578
2018-01-23,11.122157096862793
2018-01-24,11.996898651123047
2018-01-25,11.996898651123047
2018-01-26,12.369528770446777
2018-01-29,12.300054550170898
2018-01-30,12.25268840789795
2018-01-31,12.530580520629883
2018-02-01,12.565323829650879
2018-02-02,12.394795417785645
2018-02-05,12.025322914123535
2018-02-06,12.552687644958496
2018-02-07,12.565323829650879
2018-02-08,12.170581817626953
2018-02-09,11.943217277526855
2018-02-14,12.492687225341797
2018-02-15,12.600061416625977
2018-02-16,12.726372718811035
2018-02-19,12.514793395996094
2018-02-20,12.884275436401367
2018-02-21,12.985321998596191
2018-02-22,13.389532089233398
2018-02-23,13.389532089233398
2018-02-26,13.585328102111816
2018-02-27,13.452692031860352
2018-02-28,13.200063705444336
2018-03-01,13.294795989990234
2018-03-02,13.404594421386719
2018-03-05,13.515771865844727
2018-03-06,13.814359664916992
2018-03-07,13.719066619873047
2018-03-08,13.79212474822998
2018-03-09,13.884236335754395
2018-03-12,13.81118106842041
2018-03-13,13.636693954467773
2018-03-14,13.518945693969727
2018-03-15,13.4902982711792
2018-03-16,13.493487358093262
2018-03-19,13.175243377685547
2018-03-20,13.22616195678711
2018-03-21,13.445745468139648
2018-03-22,13.20389175415039
2018-03-23,13.111597061157227
2018-03-26,13.200701713562012
2018-03-27,12.872908592224121
2018-03-28,12.831543922424316
2018-03-29,13.057490348815918
2018-04-02,12.8092622756958
2018-04-03,12.640593528747559
2018-04-04,12.745610237121582
2018-04-05,13.117959976196289
2018-04-06,12.946110725402832
2018-04-09,12.475113868713379
2018-04-10,12.325533866882324
2018-04-11,12.42737102508545
2018-04-12,12.395546913146973
2018-04-13,11.978650093078613
2018-04-16,11.552206039428711
2018-04-17,11.829075813293457
2018-04-18,12.099583625793457
2018-04-19,12.105950355529785
2018-04-20,11.97228717803955
2018-04-23,11.755881309509277
2018-04-24,11.641316413879395
2018-04-25,11.794071197509766
2018-04-26,11.88636302947998
2018-04-27,11.88636302947998
2018-04-30,11.67950439453125
2018-05-02,11.46309757232666
2018-05-03,11.13848876953125
2018-05-04,11.116212844848633
2018-05-07,11.103486061096191
2018-05-08,11.405816078186035
2018-05-09,11.88636302947998
2018-05-10,11.450368881225586
2018-05-11,11.39626693725586
2018-05-14,11.113032341003418
2018-05-15,10.810700416564941
2018-05-16,10.969820976257324
2018-05-17,10.460633277893066
2018-05-18,10.403350830078125
2018-05-21,10.155123710632324
2018-05-22,10.311060905456543
2018-05-23,10.08829116821289
2018-05-24,9.779595375061035
2018-05-25,9.575919151306152
2018-05-28,8.872602462768555
2018-05-29,9.07309627532959
2018-05-30,9.665026664733887
2018-06-01,9.757317543029785
2018-06-04,9.897343635559082
2018-06-05,9.267221450805664
2018-06-06,8.808953285217285
2018-06-07,8.455708503723145
2018-06-08,8.576637268066406
2018-06-11,8.293402671813965
2018-06-12,8.614887237548828
2018-06-13,8.458488464355469
2018-06-14,8.075462341308594
2018-06-15,7.979706287384033
2018-06-18,7.8264970779418945
2018-06-19,8.375495910644531
2018-06-20,8.618081092834473
2018-06-21,8.302084922790527
2018-06-22,8.330809593200684
2018-06-25,8.573397636413574
2018-06-26,8.67553424835205
2018-06-27,8.49678897857666
2018-06-28,8.985146522521973
2018-06-29,9.144742965698242
2018-07-02,9.380941390991211
2018-07-03,9.463933944702148
2018-07-04,9.735237121582031
2018-07-05,9.50861644744873
2018-07-06,9.40328311920166
2018-07-10,9.323486328125
2018-07-11,9.50861644744873
2018-07-12,9.6905517578125
2018-07-13,9.936326026916504
2018-07-16,9.827801704406738
2018-07-17,10.15656852722168
2018-07-18,10.092732429504395
2018-07-19,10.00335693359375
2018-07-20,10.533210754394531
2018-07-23,10.46298599243164
2018-07-24,10.545979499816895
2018-07-25,10.715147972106934
2018-07-26,10.367232322692871
2018-07-27,10.494909286499023
2018-07-30,10.498099327087402
2018-07-31,10.373617172241211
2018-08-01,10.52363395690918
2018-08-02,10.606620788574219
2018-08-03,10.925813674926758
2018-08-06,10.948152542114258
2018-08-07,10.715147972106934
2018-08-08,10.41511058807373
2018-08-09,10.724722862243652
2018-08-10,10.13422679901123
2018-08-13,10.18210506439209
2018-08-14,10.533210754394531
2018-08-15,10.30977725982666
2018-08-16,10.341699600219727
2018-08-17,9.977824211120605
2018-08-20,9.712896347045898
2018-08-21,9.326677322387695
2018-08-22,9.575642585754395
2018-08-23,9.333065032958984
2018-08-24,9.460738182067871
2018-08-27,9.751199722290039
2018-08-28,9.703319549560547
2018-08-29,9.901216506958008
2018-08-30,9.553303718566895
2018-08-31,9.607565879821777
2018-09-03,9.380941390991211
2018-09-04,9.141550064086914
2018-09-05,9.157509803771973
2018-09-06,9.361791610717773
2018-09-10,9.234116554260254
2018-09-11,8.815978050231934
2018-09-12,8.856159210205078
2018-09-13,8.737692832946777
2018-09-14,8.808131217956543
2018-09-17,9.109098434448242
2018-09-18,9.515726089477539
2018-09-19,9.419672966003418
2018-09-20,9.445287704467773
2018-09-21,9.791081428527832
2018-09-24,9.518926620483398
2018-09-25,9.461297035217285
2018-09-26,9.429278373718262
2018-09-27,9.698225975036621
2018-09-28,9.429278373718262
2018-10-01,9.032255172729492
2018-10-02,10.063230514526367
2018-10-03,10.97574520111084
2018-10-04,11.244694709777832
2018-10-05,11.443208694458008
2018-10-08,12.551029205322266
2018-10-09,12.486991882324219
2018-10-10,11.958697319030762
2018-10-11,11.910666465759277
2018-10-15,12.077163696289062
2018-10-16,12.605457305908203
2018-10-17,12.71431827545166
2018-10-18,12.567036628723145
2018-10-19,12.67269515991211
2018-10-22,12.759145736694336
2018-10-23,12.803966522216797
2018-10-24,12.519011497497559
2018-10-25,12.839184761047363
2018-10-26,13.582003593444824
2018-10-29,13.405901908874512
2018-10-30,13.79973030090332
2018-10-31,13.687666893005371
2018-11-01,13.889372825622559
2018-11-05,13.898982048034668
2018-11-06,13.598014831542969
2018-11-07,13.271430015563965
2018-11-08,12.999273300170898
2018-11-09,13.287439346313477
2018-11-12,13.505159378051758
2018-11-13,13.35147476196289
2018-11-14,13.37388801574707
2018-11-16,13.796523094177246
2018-11-19,14.119905471801758
2018-11-21,14.08788776397705
2018-11-22,14.368101119995117
2018-11-23,14.481236457824707
2018-11-26,14.225879669189453
2018-11-27,14.56204891204834
2018-11-28,14.791548728942871
2018-11-29,14.62346363067627
2018-11-30,14.426294326782227
2018-12-03,14.25496768951416
2018-12-04,14.11274242401123
2018-12-05,14.25496768951416
2018-12-06,14.342242240905762
2018-12-07,14.232341766357422
2018-12-10,13.815362930297852
2018-12-11,13.896169662475586
2018-12-12,13.933670043945312
2018-12-13,14.290276527404785
2018-12-14,14.296761512756348
2018-12-17,14.167083740234375
2018-12-18,14.199506759643555
2018-12-19,14.199506759643555
2018-12-20,14.290276527404785
2018-12-21,14.293523788452148
2018-12-26,14.387531280517578
2018-12-27,14.627431869506836
2018-12-28,15.071571350097656
2019-01-02,15.755619049072266
2019-01-03,15.820448875427246
2019-01-04,15.820448875427246
2019-01-07,15.716714859008789
2019-01-08,15.538406372070312
2019-01-09,15.496265411376953
2019-01-10,15.723196029663086
2019-01-11,15.788034439086914
2019-01-14,16.154373168945312
2019-01-15,15.966334342956543
2019-01-16,15.813968658447266
2019-01-17,15.872322082519531
2019-01-18,15.73940658569336
2019-01-21,15.655118942260742
2019-01-22,15.625938415527344
2019-01-23,15.950132369995117
2019-01-24,15.869078636169434
2019-01-28,15.664840698242188
2019-01-29,16.186792373657227
2019-01-30,16.397510528564453
2019-01-31,16.812467575073242
2019-02-01,16.893518447875977
2019-02-04,17.21446418762207
2019-02-05,17.716964721679688
2019-02-06,16.637405395507812
2019-02-07,16.74763298034668
2019-02-08,16.77033233642578
2019-02-11,16.274314880371094
2019-02-12,17.276065826416016
2019-02-13,16.88379669189453
2019-02-14,17.746143341064453
2019-02-15,17.768835067749023
2019-02-18,17.593767166137695
2019-02-19,17.668333053588867
2019-02-20,17.169084548950195
2019-02-21,17.24688720703125
2019-02-22,17.404869079589844
2019-02-25,17.119647979736328
2019-02-26,17.211442947387695
2019-02-27,17.014739990234375
2019-02-28,16.588550567626953
2019-03-01,16.821317672729492
2019-03-06,16.59839630126953
2019-03-07,16.53282356262207
2019-03-08,17.113094329833984
2019-03-11,17.637632369995117
2019-03-12,17.5377197265625
2019-03-13,17.807327270507812
2019-03-14,17.67252540588379
2019-03-15,17.82377052307129
2019-03-18,17.688966751098633
2019-03-19,17.310850143432617
2019-03-20,16.92287826538086
2019-03-21,16.56778335571289
2019-03-22,15.666900634765625
2019-03-25,15.778688430786133
2019-03-26,16.15022087097168
2019-03-27,15.255911827087402
2019-03-28,15.788552284240723
2019-03-29,16.018709182739258
2019-04-01,16.176525115966797
2019-04-02,16.035140991210938
2019-04-03,15.864171028137207
2019-04-04,16.054874420166016
2019-04-05,16.146934509277344
2019-04-08,16.173242568969727
2019-04-09,15.929929733276367
2019-04-10,16.048301696777344
2019-04-11,15.897047996520996
2019-04-12,15.364412307739258
2019-04-15,15.407148361206055
2019-04-16,15.726083755493164
2019-04-17,15.518942832946777
2019-04-18,16.061443328857422
2019-04-22,15.893760681152344
2019-04-23,16.212688446044922
2019-04-24,15.883909225463867
2019-04-25,16.143644332885742
2019-04-26,16.22583770751953
2019-04-29,16.232423782348633
2019-04-30,16.334348678588867
2019-05-02,16.370508193969727
2019-05-03,16.465858459472656
2019-05-06,16.232423782348633
2019-05-07,16.271879196166992
2019-05-08,16.633541107177734
2019-05-09,16.778207778930664
2019-05-10,16.49216651916504
2019-05-13,15.903627395629883
2019-05-14,15.749099731445312
2019-05-15,15.489354133605957
2019-05-16,15.006024360656738
2019-05-17,14.7462739944458
