Date,ADP
2015-12-16,70.32282257080078
2015-12-17,69.18885803222656
2015-12-18,67.94066619873047
2015-12-21,68.64226531982422
2015-12-22,69.22962188720703
2015-12-23,69.93939208984375
2015-12-24,70.1107406616211
2015-12-28,69.95569610595703
2015-12-29,70.84493255615234
2015-12-30,70.46965026855469
2015-12-31,69.11542510986328
2016-01-04,66.95353698730469
2016-01-05,67.11666870117188
2016-01-06,66.29270935058594
2016-01-07,64.26950073242188
2016-01-08,63.739219665527344
2016-01-11,64.04924011230469
2016-01-12,64.8323974609375
2016-01-13,63.09474182128906
2016-01-14,64.44083404541016
2016-01-15,63.56790542602539
2016-01-19,64.53870391845703
2016-01-20,63.812625885009766
2016-01-21,64.6529312133789
2016-01-22,66.17033386230469
2016-01-25,65.33822631835938
2016-01-26,65.99089050292969
2016-01-27,65.65638732910156
2016-01-28,65.87665557861328
2016-01-29,67.78562927246094
2016-02-01,67.687744140625
2016-02-02,67.03510284423828
2016-02-03,67.0187759399414
2016-02-04,67.54906463623047
2016-02-05,66.33351135253906
2016-02-08,66.2845458984375
2016-02-09,65.81137084960938
2016-02-10,65.94192504882812
2016-02-11,65.43609619140625
2016-02-12,66.68431854248047
2016-02-16,68.34857940673828
2016-02-17,69.61306762695312
2016-02-18,69.27039337158203
2016-02-19,69.80070495605469
2016-02-22,70.48596954345703
2016-02-23,69.22147369384766
2016-02-24,69.55596923828125
2016-02-25,70.09439086914062
2016-02-26,69.88227081298828
2016-02-29,69.09095764160156
2016-03-01,70.78781127929688
2016-03-02,69.87411499023438
2016-03-03,69.87411499023438
2016-03-04,70.31465911865234
2016-03-07,70.23309326171875
2016-03-08,69.74356842041016
2016-03-09,70.36747741699219
2016-03-10,69.94059753417969
2016-03-11,71.63986206054688
2016-03-14,71.63986206054688
2016-03-15,71.6808853149414
2016-03-16,71.96001434326172
2016-03-17,72.92867279052734
2016-03-18,72.76451873779297
2016-03-21,73.0682144165039
2016-03-22,72.76451873779297
2016-03-23,72.67420959472656
2016-03-24,72.85479736328125
2016-03-28,72.48538970947266
2016-03-29,73.41301727294922
2016-03-30,73.18315887451172
2016-03-31,73.64286041259766
2016-04-01,74.09434509277344
2016-04-04,73.64286041259766
2016-04-05,73.67571258544922
2016-04-06,74.57048797607422
2016-04-07,73.71675109863281
2016-04-08,74.1518325805664
2016-04-11,73.64286041259766
2016-04-12,73.97119903564453
2016-04-13,74.07794952392578
2016-04-14,74.09434509277344
2016-04-15,74.00405883789062
2016-04-18,74.45555114746094
2016-04-19,74.48837280273438
2016-04-20,73.97942352294922
2016-04-21,73.34733581542969
2016-04-22,73.59361267089844
2016-04-25,73.53616333007812
2016-04-26,73.7085189819336
2016-04-27,73.97942352294922
2016-04-28,73.14209747314453
2016-04-29,72.60030364990234
2016-05-02,73.41301727294922
2016-05-03,72.90406799316406
2016-05-04,72.55929565429688
2016-05-05,70.96672058105469
2016-05-06,71.29508972167969
2016-05-09,71.54956817626953
2016-05-10,72.6495590209961
2016-05-11,71.14730072021484
2016-05-12,71.04058837890625
2016-05-13,70.40030670166016
2016-05-16,71.17196655273438
2016-05-17,70.06373596191406
2016-05-18,70.26896667480469
2016-05-19,69.89134979248047
2016-05-20,70.16226959228516
2016-05-23,69.9816665649414
2016-05-24,71.79585266113281
2016-05-25,71.84510040283203
2016-05-26,71.99283599853516
2016-05-27,72.2719497680664
2016-05-31,72.10777282714844
2016-06-01,72.33765411376953
2016-06-02,72.3130111694336
2016-06-03,71.68911743164062
2016-06-06,71.98463439941406
2016-06-07,71.3115234375
2016-06-08,72.03834533691406
2016-06-09,72.37696075439453
2016-06-10,71.93096160888672
2016-06-13,71.98877716064453
2016-06-14,72.26132202148438
2016-06-15,72.36045837402344
2016-06-16,72.70733642578125
2016-06-17,72.36045837402344
2016-06-20,73.54154205322266
2016-06-21,73.78932189941406
2016-06-22,73.35986328125
2016-06-23,74.2848892211914
2016-06-24,71.62538146972656
2016-06-27,70.74984741210938
2016-06-28,72.61649322509766
2016-06-29,73.61587524414062
2016-06-30,75.87895202636719
2016-07-01,76.60576629638672
2016-07-05,77.06830596923828
2016-07-06,77.15914916992188
2016-07-07,77.22522735595703
2016-07-08,78.02638244628906
2016-07-11,78.57975006103516
2016-07-12,78.30721282958984
2016-07-13,78.57975006103516
2016-07-14,78.63758850097656
2016-07-15,78.5136947631836
2016-07-18,78.40631866455078
2016-07-19,78.48063659667969
2016-07-20,78.78626251220703
2016-07-21,78.36502075195312
2016-07-22,78.8275375366211
2016-07-25,78.70365142822266
2016-07-26,79.05880737304688
2016-07-27,78.40631866455078
2016-07-28,75.76334381103516
2016-07-29,73.46720123291016
2016-08-01,73.23594665527344
2016-08-02,72.65777587890625
2016-08-03,72.83949279785156
2016-08-04,73.02120971679688
2016-08-05,74.06187438964844
2016-08-08,73.87191772460938
2016-08-09,74.3096694946289
2016-08-10,74.36746978759766
2016-08-11,74.66483306884766
2016-08-12,74.44182586669922
2016-08-15,74.62352752685547
2016-08-16,73.97102355957031
2016-08-17,73.78107452392578
2016-08-18,74.19403076171875
2016-08-19,74.21055603027344
2016-08-22,74.26011657714844
2016-08-23,74.31792449951172
2016-08-24,74.07014465332031
2016-08-25,74.14447021484375
2016-08-26,74.1609878540039
2016-08-29,73.99581146240234
2016-08-30,74.1609878540039
2016-08-31,74.17749786376953
2016-09-01,74.85477447509766
2016-09-02,74.65657043457031
2016-09-06,74.21881866455078
2016-09-07,74.74225616455078
2016-09-08,74.33513641357422
2016-09-09,71.92568969726562
2016-09-12,73.23011016845703
2016-09-13,72.02538299560547
2016-09-14,72.02538299560547
2016-09-15,72.6817398071289
2016-09-16,72.07524871826172
2016-09-19,71.91738891601562
2016-09-20,72.93931579589844
2016-09-21,73.84494018554688
2016-09-22,74.32682037353516
2016-09-23,73.50428009033203
2016-09-26,73.27165985107422
2016-09-27,73.9030990600586
2016-09-28,72.65682983398438
2016-09-29,72.45742797851562
2016-09-30,73.27996826171875
2016-10-03,72.80638122558594
2016-10-04,72.42418670654297
2016-10-05,72.76485443115234
2016-10-06,72.74823760986328
2016-10-07,72.59036254882812
2016-10-10,72.9227066040039
2016-10-11,71.52690887451172
2016-10-12,72.17493438720703
2016-10-13,72.19156646728516
2016-10-14,72.74823760986328
2016-10-17,72.48236846923828
2016-10-18,72.59867858886719
2016-10-19,72.64019775390625
2016-10-20,72.15001678466797
2016-10-21,72.05032348632812
2016-10-24,72.83963012695312
2016-10-25,72.69837951660156
2016-10-26,72.44081115722656
2016-10-27,72.00045776367188
2016-10-28,72.4158935546875
2016-10-31,72.33282470703125
2016-11-01,72.21648406982422
2016-11-02,74.75886535644531
2016-11-03,74.21881103515625
2016-11-04,74.01110076904297
2016-11-07,75.27397155761719
2016-11-08,75.73091125488281
2016-11-09,75.52323913574219
2016-11-10,75.93034362792969
2016-11-11,75.67277526855469
2016-11-14,76.34576416015625
2016-11-15,76.71965026855469
2016-11-16,77.4923095703125
2016-11-17,78.41454315185547
2016-11-18,78.4228286743164
2016-11-21,79.41986083984375
2016-11-22,80.08453369140625
2016-11-23,80.30052947998047
2016-11-25,80.5248794555664
2016-11-28,80.23406219482422
2016-11-29,80.62458038330078
2016-11-30,79.7771224975586
2016-12-01,79.56941986083984
2016-12-02,79.1290512084961
2016-12-05,79.80204772949219
2016-12-06,79.7605209350586
2016-12-07,81.54911804199219
2016-12-08,82.06731414794922
2016-12-09,82.09239196777344
2016-12-12,81.95866394042969
2016-12-13,82.24284362792969
2016-12-14,81.6494140625
2016-12-15,82.54373168945312
2016-12-16,84.29054260253906
2016-12-19,84.49112701416016
2016-12-20,85.52754974365234
2016-12-21,85.64454650878906
2016-12-22,85.75320434570312
2016-12-23,86.02899169921875
2016-12-27,86.34661102294922
2016-12-28,86.12931823730469
2016-12-29,86.46363830566406
2016-12-30,85.90364074707031
2017-01-03,86.50541687011719
2017-01-04,86.63915252685547
2017-01-05,86.12096405029297
2017-01-06,86.17945098876953
2017-01-09,85.64454650878906
2017-01-10,85.41887664794922
2017-01-11,86.25468444824219
2017-01-12,86.75615692138672
2017-01-13,86.73109436035156
2017-01-17,86.14603424072266
2017-01-18,86.01229858398438
2017-01-19,86.06244659423828
2017-01-20,86.28810119628906
2017-01-23,85.41887664794922
2017-01-24,86.28810119628906
2017-01-25,85.83677673339844
2017-01-26,85.28516387939453
2017-01-27,85.00933837890625
2017-01-30,85.22663879394531
2017-01-31,84.40756225585938
2017-02-01,79.61003112792969
2017-02-02,80.50435638427734
2017-02-03,80.96407318115234
2017-02-06,80.62974548339844
2017-02-07,80.47929382324219
2017-02-08,80.72169494628906
2017-02-09,81.61598205566406
2017-02-10,81.75807189941406
2017-02-13,82.3932876586914
2017-02-14,83.11206817626953
2017-02-15,83.28758239746094
2017-02-16,83.47982788085938
2017-02-17,83.31265258789062
2017-02-21,82.92817687988281
2017-02-22,83.93115234375
2017-02-23,84.9508056640625
2017-02-24,86.0875244140625
2017-02-27,85.83677673339844
2017-02-28,85.7699203491211
2017-03-01,87.36630249023438
2017-03-02,86.98182678222656
2017-03-03,87.34121704101562
2017-03-06,87.71731567382812
2017-03-07,87.14897918701172
2017-03-08,87.15741729736328
2017-03-09,86.89688873291016
2017-03-10,87.86331939697266
2017-03-13,88.10704803466797
2017-03-14,87.37588500976562
2017-03-15,87.96416473388672
2017-03-16,87.61121368408203
2017-03-17,88.33393859863281
2017-03-20,87.77928924560547
2017-03-21,86.66157531738281
2017-03-22,87.13219451904297
2017-03-23,86.99771881103516
2017-03-24,86.88007354736328
2017-03-27,86.48506927490234
2017-03-28,86.79601287841797
2017-03-29,85.82955169677734
2017-03-30,85.86318969726562
2017-03-31,86.0480728149414
2017-04-03,85.1068115234375
2017-04-04,85.25808715820312
2017-04-05,85.66149139404297
2017-04-06,85.51022338867188
2017-04-07,85.87999725341797
2017-04-10,85.83795928955078
2017-04-11,85.79594421386719
2017-04-12,85.67826843261719
2017-04-13,85.09844970703125
2017-04-17,85.6026611328125
2017-04-18,85.66149139404297
2017-04-19,85.77913665771484
2017-04-20,86.59432983398438
2017-04-21,86.3001937866211
2017-04-24,87.51876068115234
2017-04-25,88.2499008178711
2017-04-26,88.12384796142578
2017-04-27,88.3759765625
2017-04-28,87.81290435791016
2017-05-01,87.37588500976562
2017-05-02,87.40951538085938
2017-05-03,81.94694519042969
2017-05-04,83.28316497802734
2017-05-05,83.44284057617188
2017-05-08,81.26620483398438
2017-05-09,81.58558654785156
2017-05-10,81.20738983154297
2017-05-11,81.06453704833984
2017-05-12,81.66121673583984
2017-05-15,82.7369155883789
2017-05-16,82.6276626586914
2017-05-17,81.77046203613281
2017-05-18,82.65287780761719
2017-05-19,82.8797836303711
2017-05-22,83.5772933959961
2017-05-23,83.64453125
2017-05-24,84.02272033691406
2017-05-25,85.01437377929688
2017-05-26,85.1740493774414
2017-05-30,85.32534790039062
2017-05-31,86.03126525878906
2017-06-01,86.8548355102539
2017-06-02,84.86312103271484
2017-06-05,84.96394348144531
2017-06-06,85.04798889160156
2017-06-07,85.30999755859375
2017-06-08,85.16629791259766
2017-06-09,84.60852813720703
2017-06-12,85.81707763671875
2017-06-13,86.09600830078125
2017-06-14,85.5719985961914
2017-06-15,86.34951782226562
2017-06-16,87.46514129638672
2017-06-19,87.98910522460938
2017-06-20,86.61152648925781
2017-06-21,86.6284408569336
2017-06-22,86.12981414794922
2017-06-23,85.70722961425781
2017-06-26,86.38334655761719
2017-06-27,85.7833023071289
2017-06-28,86.78056335449219
2017-06-29,85.74948120117188
2017-06-30,86.59464263916016
2017-07-03,86.56082153320312
2017-07-05,87.95533752441406
2017-07-06,87.42288208007812
2017-07-07,88.85964965820312
2017-07-10,87.60881805419922
2017-07-11,86.07064819335938
2017-07-12,86.6284408569336
2017-07-13,85.89314270019531
2017-07-14,85.65652465820312
2017-07-17,85.95230865478516
2017-07-18,85.62271118164062
2017-07-19,86.83972930908203
2017-07-20,87.33837127685547
2017-07-21,88.38638305664062
2017-07-24,87.50739288330078
2017-07-25,87.20316314697266
2017-07-26,89.5696029663086
2017-07-27,97.72531127929688
2017-07-28,99.2043685913086
2017-07-31,100.49744415283203
2017-08-01,98.697265625
2017-08-02,97.4041748046875
2017-08-03,94.46302032470703
2017-08-04,94.14189147949219
2017-08-07,94.80110931396484
2017-08-08,91.70782470703125
2017-08-09,92.67974090576172
2017-08-10,92.03744506835938
2017-08-11,91.96135711669922
2017-08-14,92.70511627197266
2017-08-15,94.30244445800781
2017-08-16,93.89677429199219
2017-08-17,88.47088623046875
2017-08-18,88.24268341064453
2017-08-21,86.95802307128906
2017-08-22,87.6595230102539
2017-08-23,87.4397964477539
2017-08-24,88.39481353759766
2017-08-25,88.39481353759766
2017-08-28,88.53851318359375
2017-08-29,88.84274291992188
2017-08-30,89.52731323242188
2017-08-31,89.98371124267578
2017-09-01,90.72745513916016
2017-09-05,89.94992065429688
2017-09-06,91.31905364990234
2017-09-07,92.54252624511719
2017-09-08,92.1092300415039
2017-09-11,91.33604431152344
2017-09-12,91.69287109375
2017-09-13,91.08112335205078
2017-09-14,90.73279571533203
2017-09-15,90.72429656982422
2017-09-18,90.52888488769531
2017-09-19,91.31904602050781
2017-09-20,90.76677703857422
2017-09-21,90.73279571533203
2017-09-22,91.89681243896484
2017-09-25,92.45758056640625
2017-09-26,91.99024963378906
2017-09-27,93.15426635742188
2017-09-28,92.62749481201172
2017-09-29,92.88239288330078
2017-10-02,92.88239288330078
2017-10-03,94.0633773803711
2017-10-04,94.64964294433594
2017-10-05,96.49333190917969
2017-10-06,96.41688537597656
2017-10-09,96.49333190917969
2017-10-10,96.95215606689453
2017-10-11,96.08551025390625
2017-10-12,96.51033782958984
2017-10-13,96.73974609375
2017-10-16,97.35149383544922
2017-10-17,96.62078094482422
2017-10-18,96.79920959472656
2017-10-19,97.38546752929688
2017-10-20,98.49849700927734
2017-10-23,99.41609191894531
2017-10-24,98.94878387451172
2017-10-25,98.84685516357422
2017-10-26,99.66250610351562
2017-10-27,100.46965026855469
2017-10-30,99.3906021118164
2017-10-31,98.77885437011719
2017-11-01,98.04818725585938
2017-11-02,97.1475601196289
2017-11-03,95.36331176757812
2017-11-06,94.59015655517578
2017-11-07,95.79663848876953
2017-11-08,95.66068267822266
2017-11-09,95.13391876220703
2017-11-10,94.38624572753906
2017-11-13,94.76010131835938
2017-11-14,95.2273941040039
2017-11-15,94.02090454101562
2017-11-16,94.33526611328125
2017-11-17,94.36076354980469
2017-11-20,93.91045379638672
2017-11-21,93.93592834472656
2017-11-22,93.63856506347656
2017-11-24,93.47712707519531
2017-11-27,93.57908630371094
2017-11-28,94.49671936035156
2017-11-29,96.28944396972656
2017-11-30,97.2495346069336
2017-12-01,96.64629364013672
2017-12-04,97.54689025878906
2017-12-05,98.28607177734375
2017-12-06,98.48998260498047
2017-12-07,98.99403381347656
2017-12-08,99.1136245727539
2017-12-11,100.65132904052734
2017-12-12,99.99353790283203
2017-12-13,99.96788787841797
2017-12-14,99.489501953125
2017-12-15,100.96739959716797
2017-12-18,101.35184478759766
2017-12-19,101.0955581665039
2017-12-20,100.68549346923828
2017-12-21,100.29251098632812
2017-12-22,99.8482894897461
2017-12-26,100.43775177001953
2017-12-27,100.17292022705078
2017-12-28,100.21564483642578
2017-12-29,100.11311340332031
2018-01-02,99.08796691894531
2018-01-03,100.16439056396484
2018-01-04,101.1211929321289
2018-01-05,101.06137084960938
2018-01-08,100.75385284423828
2018-01-09,101.454345703125
2018-01-10,100.50611114501953
2018-01-11,100.10457611083984
2018-01-12,101.20658111572266
2018-01-16,101.99253845214844
2018-01-17,104.26495361328125
2018-01-18,103.28252410888672
2018-01-19,103.74382019042969
2018-01-22,104.8800048828125
2018-01-23,104.30766296386719
2018-01-24,103.24834442138672
2018-01-25,103.05184936523438
2018-01-26,104.50414276123047
2018-01-29,103.16292572021484
2018-01-30,103.20561218261719
2018-01-31,105.61470031738281
2018-02-01,102.87245178222656
2018-02-02,101.29202270507812
2018-02-05,97.4477767944336
2018-02-06,96.49098205566406
2018-02-07,97.01211547851562
2018-02-08,92.47586059570312
2018-02-09,95.19246673583984
2018-02-12,95.38040924072266
2018-02-13,95.5256118774414
2018-02-14,96.28596496582031
2018-02-15,98.67791748046875
2018-02-16,99.25031280517578
2018-02-20,98.59252166748047
2018-02-21,99.18196868896484
2018-02-22,98.60958862304688
2018-02-23,100.50611114501953
2018-02-26,100.71966552734375
2018-02-27,99.498046875
2018-02-28,98.515625
2018-03-01,97.20856475830078
2018-03-02,97.0462646484375
2018-03-05,98.80607604980469
2018-03-06,98.59252166748047
2018-03-07,98.39604187011719
2018-03-08,100.46615600585938
2018-03-09,102.07244110107422
2018-03-12,100.95578002929688
2018-03-13,100.83552551269531
2018-03-14,99.7274398803711
2018-03-15,100.0538330078125
2018-03-16,100.63796997070312
2018-03-19,98.33590698242188
2018-03-20,99.26359558105469
2018-03-21,99.95075225830078
2018-03-22,97.18486022949219
2018-03-23,93.80048370361328
2018-03-26,97.97512817382812
2018-03-27,96.42893981933594
2018-03-28,95.99947357177734
2018-03-29,97.4769287109375
2018-04-02,97.32230377197266
2018-04-03,97.95792388916016
2018-04-04,100.26000213623047
2018-04-05,100.93858337402344
2018-04-06,97.66590118408203
2018-04-09,98.3015365600586
2018-04-10,99.56424713134766
2018-04-11,99.28075408935547
2018-04-12,99.00591278076172
2018-04-13,99.01446533203125
2018-04-16,100.4232177734375
2018-04-17,101.26502227783203
2018-04-18,101.88346099853516
2018-04-19,101.14474487304688
2018-04-20,100.36308288574219
2018-04-23,100.58643341064453
2018-04-24,99.91641998291016
2018-04-25,100.24282836914062
2018-04-26,101.95219421386719
2018-04-27,102.9743881225586
2018-04-30,101.42821502685547
2018-05-01,102.04669952392578
2018-05-02,104.84696960449219
2018-05-03,105.74030303955078
2018-05-04,107.68158721923828
2018-05-07,107.8619613647461
2018-05-08,108.03373718261719
2018-05-09,109.12468719482422
2018-05-10,109.42530059814453
2018-05-11,109.3823471069336
2018-05-14,108.81544494628906
2018-05-15,109.15044403076172
2018-05-16,109.96647644042969
2018-05-17,109.94068908691406
2018-05-18,110.73095703125
2018-05-21,110.67083740234375
2018-05-22,110.27569580078125
2018-05-23,111.11750030517578
2018-05-24,111.89916229248047
2018-05-25,112.2255859375
2018-05-29,111.60711669921875
2018-05-30,112.20841979980469
2018-05-31,111.68441772460938
2018-06-01,114.01224517822266
2018-06-04,115.31787872314453
2018-06-05,115.16329956054688
2018-06-06,116.90699768066406
2018-06-07,116.19041442871094
2018-06-08,116.85521697998047
2018-06-11,115.75872802734375
2018-06-12,120.26545715332031
2018-06-13,121.16333770751953
2018-06-14,120.71443939208984
2018-06-15,120.49861145019531
2018-06-18,119.99783325195312
2018-06-19,119.66109466552734
2018-06-20,118.96180725097656
2018-06-21,119.32442474365234
2018-06-22,120.08413696289062
2018-06-25,117.96031951904297
2018-06-26,116.63076782226562
2018-06-27,114.88677978515625
2018-06-28,115.90550231933594
2018-06-29,115.81056213378906
2018-07-02,116.43218994140625
2018-07-03,115.39615631103516
2018-07-05,115.4393081665039
2018-07-06,115.879638671875
2018-07-09,116.13863372802734
2018-07-10,117.3904800415039
2018-07-11,116.87246704101562
2018-07-12,118.71143341064453
2018-07-13,118.57329559326172
2018-07-16,118.38333892822266
2018-07-17,118.59054565429688
2018-07-18,118.71143341064453
2018-07-19,118.33153533935547
2018-07-20,118.56464385986328
2018-07-23,118.88410186767578
2018-07-24,118.37471771240234
2018-07-25,120.13594818115234
2018-07-26,120.2136459350586
2018-07-27,118.63374328613281
2018-07-30,115.9400634765625
2018-07-31,116.54438781738281
2018-08-01,114.4896240234375
2018-08-02,114.95584106445312
2018-08-03,115.90550231933594
2018-08-06,117.03650665283203
2018-08-07,119.06541442871094
2018-08-08,118.98770141601562
2018-08-09,119.46255493164062
2018-08-10,120.25680541992188
2018-08-13,120.58489990234375
2018-08-14,121.86265563964844
2018-08-15,121.94036865234375
2018-08-16,121.94036865234375
2018-08-17,123.07135772705078
2018-08-20,122.73468017578125
2018-08-21,123.49440002441406
2018-08-22,123.71891021728516
2018-08-23,123.76206970214844
2018-08-24,123.9692611694336
2018-08-27,123.97789764404297
2018-08-28,124.17646026611328
2018-08-29,126.35212707519531
2018-08-30,125.60962677001953
2018-08-31,126.69749450683594
2018-09-04,125.88591003417969
2018-09-05,126.17082977294922
2018-09-06,127.15505981445312
2018-09-07,126.68021392822266
2018-09-10,126.93054962158203
2018-09-11,126.91329956054688
2018-09-12,127.02559661865234
2018-09-13,127.44190979003906
2018-09-14,127.91030883789062
2018-09-17,127.5459976196289
2018-09-18,127.9970703125
2018-09-19,127.48526763916016
2018-09-20,129.14208984375
2018-09-21,130.70339965820312
2018-09-24,129.3068389892578
2018-09-25,129.15078735351562
2018-09-26,129.78392028808594
2018-09-27,130.0355224609375
2018-09-28,130.68609619140625
2018-10-01,130.75546264648438
2018-10-02,131.64894104003906
2018-10-03,131.49278259277344
2018-10-04,130.3043975830078
2018-10-05,130.9723358154297
2018-10-08,129.50634765625
2018-10-09,130.2350311279297
2018-10-10,122.98333740234375
2018-10-11,119.86064910888672
2018-10-12,122.06389617919922
2018-10-15,121.65619659423828
2018-10-16,124.2845230102539
2018-10-17,124.61410522460938
2018-10-18,123.97222137451172
2018-10-19,124.3972396850586
2018-10-22,124.90039825439453
2018-10-23,123.55587768554688
2018-10-24,119.4009017944336
2018-10-25,121.8643798828125
2018-10-26,118.27323913574219
2018-10-29,117.36243438720703
2018-10-30,119.06257629394531
2018-10-31,124.9783935546875
2018-11-01,122.22870635986328
2018-11-02,122.06389617919922
2018-11-05,122.66240692138672
2018-11-06,124.83963775634766
2018-11-07,128.638916015625
2018-11-08,128.28335571289062
2018-11-09,127.6761474609375
2018-11-12,125.05647277832031
2018-11-13,125.53355407714844
2018-11-14,123.79874420166016
2018-11-15,127.7281494140625
2018-11-16,127.12097930908203
2018-11-19,124.42328643798828
2018-11-20,121.89042663574219
2018-11-21,122.37613677978516
2018-11-23,122.21133422851562
2018-11-26,125.47285461425781
2018-11-27,126.05406188964844
2018-11-28,128.9078369140625
2018-11-29,126.51377868652344
2018-11-30,127.8756103515625
2018-12-03,127.86695098876953
2018-12-04,124.57072448730469
2018-12-06,124.1977310180664
2018-12-07,120.85816192626953
2018-12-10,121.20512390136719
2018-12-11,121.4306411743164
2018-12-12,121.06634521484375
2018-12-13,120.56035614013672
2018-12-14,117.6117935180664
2018-12-17,115.56172180175781
2018-12-18,113.406982421875
2018-12-19,113.69487762451172
2018-12-20,113.65998840332031
2018-12-21,109.36796569824219
2018-12-24,106.38449096679688
2018-12-26,111.40058135986328
2018-12-27,113.17146301269531
2018-12-28,112.73529052734375
2018-12-31,114.38404846191406
2019-01-02,113.5291519165039
2019-01-03,110.10074615478516
2019-01-04,114.48873138427734
2019-01-07,113.869384765625
2019-01-08,114.54107666015625
2019-01-09,114.64576721191406
2019-01-10,115.55303955078125
2019-01-11,114.84638214111328
2019-01-14,114.192138671875
2019-01-15,115.43962097167969
2019-01-16,115.81471252441406
2019-01-17,115.97172546386719
2019-01-18,117.92584228515625
2019-01-22,116.17239379882812
2019-01-23,117.26287078857422
2019-01-24,117.55071258544922
2019-01-25,118.99884796142578
2019-01-28,118.20494842529297
2019-01-29,116.89646911621094
2019-01-30,121.61593627929688
2019-01-31,121.99107360839844
2019-02-01,123.54383850097656
2019-02-04,125.29732513427734
2019-02-05,126.74539947509766
2019-02-06,126.9635238647461
2019-02-07,127.08562469482422
2019-02-08,128.0713653564453
2019-02-11,128.68206787109375
2019-02-12,130.4180908203125
2019-02-13,131.2554931640625
2019-02-14,129.24037170410156
2019-02-15,130.5663604736328
2019-02-19,131.1246337890625
2019-02-20,131.34271240234375
2019-02-21,131.70916748046875
2019-02-22,133.6283721923828
2019-02-25,133.0264434814453
2019-02-26,133.36660766601562
2019-02-27,133.45388793945312
2019-02-28,133.4974822998047
2019-03-01,134.25645446777344
2019-03-04,133.69815063476562
2019-03-05,133.17471313476562
2019-03-06,133.06130981445312
2019-03-07,131.90379333496094
2019-03-08,130.86903381347656
2019-03-11,132.49130249023438
2019-03-12,133.28053283691406
2019-03-13,134.02589416503906
2019-03-14,134.61346435546875
2019-03-15,136.19186401367188
2019-03-18,135.648193359375
2019-03-19,135.59556579589844
2019-03-20,135.06063842773438
2019-03-21,136.21817016601562
2019-03-22,134.87646484375
2019-03-25,134.82386779785156
2019-03-26,136.97232055664062
2019-03-27,137.48968505859375
2019-03-28,138.8751983642578
2019-03-29,140.07655334472656
2019-04-01,142.11973571777344
2019-04-02,141.5672607421875
2019-04-03,141.26913452148438
2019-04-04,139.72576904296875
2019-04-05,140.60267639160156
2019-04-08,140.70794677734375
2019-04-09,140.0238800048828
2019-04-10,140.67282104492188
2019-04-11,141.76895141601562
2019-04-12,143.20706176757812
2019-04-15,143.53155517578125
2019-04-16,142.1811065673828
2019-04-17,142.8037109375
