Date,EBS.VI
2015-08-24,16.78162384033203
2015-08-25,17.68342399597168
2015-08-26,17.47661781311035
2015-08-27,18.07668685913086
2015-08-28,17.418983459472656
2015-08-31,18.005496978759766
2015-09-01,17.713932037353516
2015-09-02,17.612226486206055
2015-09-03,17.93769073486328
2015-09-04,17.364742279052734
2015-09-07,17.659692764282227
2015-09-08,18.344518661499023
2015-09-09,18.42927360534668
2015-09-10,18.22246551513672
2015-09-11,17.995323181152344
2015-09-14,17.90378761291504
2015-09-15,17.93769073486328
2015-09-16,17.988544464111328
2015-09-17,18.025835037231445
2015-09-18,17.357961654663086
2015-09-21,17.3037166595459
2015-09-22,17.07996368408203
2015-09-23,17.24947166442871
2015-09-24,17.208789825439453
2015-09-25,17.432544708251953
2015-09-28,17.0664005279541
2015-09-29,17.41220474243164
2015-09-30,17.588497161865234
2015-10-01,17.44949722290039
2015-10-02,17.313888549804688
2015-10-05,17.602054595947266
2015-10-06,17.608837127685547
2015-10-07,17.981760025024414
2015-10-08,17.690202713012695
2015-10-09,17.63595962524414
2015-10-12,17.744447708129883
2015-10-13,17.351177215576172
2015-10-14,17.40203285217285
2015-10-15,17.571548461914062
2015-10-16,17.84615135192871
2015-10-19,17.897005081176758
2015-10-20,17.91734504699707
2015-10-21,18.164833068847656
2015-10-22,18.35468864440918
2015-10-23,18.16822624206543
2015-10-27,18.066518783569336
2015-10-28,18.215688705444336
2015-10-29,18.097030639648438
2015-10-30,18.08346939086914
2015-11-02,18.06990623474121
2015-11-03,18.04617691040039
2015-11-04,17.47661781311035
2015-11-05,17.554594039916992
2015-11-06,19.195463180541992
2015-11-09,19.025949478149414
2015-11-10,19.32429313659668
2015-11-11,19.39209747314453
2015-11-12,18.9445858001709
2015-11-13,19.1988525390625
2015-11-16,19.120882034301758
2015-11-17,19.43277931213379
2015-11-18,19.303951263427734
2015-11-19,19.429391860961914
2015-11-20,19.05307388305664
2015-11-23,19.626022338867188
2015-11-24,19.24970817565918
2015-11-25,18.998830795288086
2015-11-26,19.083587646484375
2015-11-27,19.03951072692871
2015-11-30,19.6904354095459
2015-12-01,19.626022338867188
2015-12-02,19.334461212158203
2015-12-03,19.0801944732666
2015-12-04,19.50058364868164
2015-12-07,19.178510665893555
2015-12-09,18.649635314941406
2015-12-10,18.38180923461914
2015-12-11,18.266538619995117
2015-12-14,18.1105899810791
2015-12-15,18.812368392944336
2015-12-16,18.917463302612305
2015-12-17,18.964927673339844
2015-12-18,19.188682556152344
2015-12-21,19.13105010986328
2015-12-22,19.32429313659668
2015-12-23,19.425996780395508
2015-12-28,19.47007179260254
2015-12-29,19.61924171447754
2015-12-30,19.602291107177734
2016-01-04,19.16834259033203
2016-01-05,19.32429313659668
2016-01-07,18.85982894897461
2016-01-08,17.910572052001953
2016-01-11,18.019054412841797
2016-01-12,18.35129737854004
2016-01-13,18.07668685913086
2016-01-14,17.63934898376465
2016-01-15,17.100303649902344
2016-01-18,16.639232635498047
2016-01-19,17.11725616455078
2016-01-20,16.679916381835938
2016-01-21,17.3037166595459
2016-01-22,17.7512264251709
2016-01-25,18.141101837158203
2016-01-26,18.442832946777344
2016-01-27,18.1987361907959
2016-01-28,17.822420120239258
2016-01-29,18.1241512298584
2016-02-01,17.744447708129883
2016-02-02,17.693592071533203
2016-02-03,16.96808433532715
2016-02-04,17.1545467376709
2016-02-05,17.232524871826172
2016-02-08,15.927286148071289
2016-02-09,15.425531387329102
2016-02-10,16.008649826049805
2016-02-11,15.73065185546875
2016-02-12,16.208675384521484
2016-02-15,16.95791244506836
2016-02-16,16.822303771972656
2016-02-17,17.351177215576172
2016-02-18,16.483278274536133
2016-02-19,16.96808433532715
2016-02-22,17.266422271728516
2016-02-23,16.900279998779297
2016-02-24,16.3951358795166
2016-02-25,16.67313575744629
2016-02-26,16.337499618530273
2016-02-29,16.086626052856445
2016-03-01,16.239187240600586
2016-03-02,16.490060806274414
2016-03-03,16.273086547851562
2016-03-04,16.045944213867188
2016-03-07,15.876431465148926
2016-03-08,16.25952911376953
2016-03-09,16.330720901489258
2016-03-10,16.3951358795166
2016-03-11,17.185060501098633
2016-03-14,17.293546676635742
2016-03-15,17.130813598632812
2016-03-16,16.99520492553711
2016-03-17,16.85620880126953
2016-03-18,17.12064552307129
2016-03-21,16.829082489013672
2016-03-22,17.052841186523438
2016-03-23,16.6324520111084
2016-03-24,16.22223663330078
2016-03-29,16.405305862426758
2016-03-30,16.65618133544922
2016-03-31,16.747722625732422
2016-04-01,16.65279197692871
2016-04-04,16.717205047607422
2016-04-05,16.6629638671875
2016-04-06,16.842647552490234
2016-04-07,16.313772201538086
2016-04-08,16.5443058013916
2016-04-11,16.381576538085938
2016-04-12,16.5443058013916
2016-04-13,16.96469497680664
2016-04-14,17.195228576660156
2016-04-15,17.337621688842773
2016-04-18,17.347787857055664
2016-04-19,17.351177215576172
2016-04-20,17.08674430847168
2016-04-21,17.10369300842285
2016-04-22,17.673250198364258
2016-04-25,16.971473693847656
2016-04-26,16.869768142700195
2016-04-27,17.096914291381836
2016-04-28,17.130813598632812
2016-04-29,17.032499313354492
2016-05-02,17.063011169433594
2016-05-03,16.849428176879883
2016-05-04,15.96796703338623
2016-05-06,15.832356452941895
2016-05-09,15.940844535827637
2016-05-10,16.018821716308594
2016-05-11,15.900163650512695
2016-05-12,15.896773338317871
2016-05-13,15.95101547241211
2016-05-17,15.860956192016602
2016-05-18,15.899060249328613
2016-05-19,15.878276824951172
2016-05-20,15.854028701782227
2016-05-23,16.06185531616211
2016-05-24,16.54680061340332
2016-05-25,17.007490158081055
2016-05-27,16.86893653869629
2016-05-30,16.88971710205078
2016-05-31,16.661102294921875
2016-06-01,16.36321449279785
2016-06-02,16.210803985595703
2016-06-03,16.013364791870117
2016-06-06,16.1380615234375
2016-06-07,16.42556381225586
2016-06-08,15.795141220092773
2016-06-09,15.587312698364258
2016-06-10,14.825264930725098
2016-06-13,14.617435455322266
2016-06-14,14.413068771362305
2016-06-15,14.617435455322266
2016-06-16,14.52044677734375
2016-06-17,14.752523422241211
2016-06-20,14.908398628234863
2016-06-21,15.279029846191406
2016-06-22,15.559601783752441
2016-06-23,15.656588554382324
2016-06-24,13.782649993896484
2016-06-27,13.072559356689453
2016-06-28,13.623312950134277
2016-06-29,13.983552932739258
2016-06-30,14.070148468017578
2016-07-01,13.782649993896484
2016-07-04,13.81728458404541
2016-07-05,13.207651138305664
2016-07-06,13.162620544433594
2016-07-07,13.266536712646484
2016-07-08,13.55749797821045
2016-07-11,13.748010635375977
2016-07-12,14.62090015411377
2016-07-13,14.084004402160645
2016-07-14,16.002973556518555
2016-07-15,16.072250366210938
2016-07-18,16.300867080688477
2016-07-19,16.23851776123047
2016-07-20,16.564117431640625
2016-07-21,16.557191848754883
2016-07-22,16.799659729003906
2016-07-25,16.446348190307617
2016-07-26,16.42556381225586
2016-07-27,16.373605728149414
2016-07-28,16.38399887084961
2016-07-29,16.422101974487305
2016-08-01,15.951017379760742
2016-08-02,15.698156356811523
2016-08-03,15.61155891418457
2016-08-04,15.888666152954102
2016-08-05,16.671497344970703
2016-08-08,16.8377628326416
2016-08-09,16.97285270690918
2016-08-10,16.86893653869629
2016-08-11,16.997100830078125
2016-08-12,17.180681228637695
2016-08-16,16.92435646057129
2016-08-17,16.7927303314209
2016-08-18,16.917428970336914
2016-08-19,17.031734466552734
2016-08-22,16.934749603271484
2016-08-23,17.29152488708496
2016-08-24,17.863061904907227
2016-08-25,17.779930114746094
2016-08-26,17.67947769165039
2016-08-29,17.67947769165039
2016-08-30,17.814565658569336
2016-08-31,17.447397232055664
2016-09-01,17.977367401123047
2016-09-02,18.514263153076172
2016-09-05,18.438060760498047
2016-09-06,18.195589065551758
2016-09-07,18.31682586669922
2016-09-08,18.611251831054688
2016-09-09,18.50387191772461
2016-09-12,18.32721710205078
2016-09-13,18.313358306884766
2016-09-14,17.85959815979004
2016-09-15,18.067426681518555
2016-09-16,17.49935531616211
2016-09-19,17.88384246826172
2016-09-20,17.90808868408203
2016-09-21,18.199054718017578
2016-09-22,18.372243881225586
2016-09-23,18.313358306884766
2016-09-26,17.973905563354492
2016-09-27,18.04664421081543
2016-09-28,17.949655532836914
2016-09-29,18.154022216796875
2016-09-30,18.264867782592773
2016-10-03,18.178272247314453
2016-10-04,18.334142684936523
2016-10-05,18.673599243164062
2016-10-06,18.72555923461914
2016-10-07,18.53158187866211
2016-10-10,18.66667366027832
2016-10-11,18.70823860168457
2016-10-12,18.79483413696289
2016-10-13,18.406885147094727
2016-10-14,18.936851501464844
2016-10-17,19.200103759765625
2016-10-18,19.43564796447754
2016-10-19,19.35251235961914
2016-10-20,19.799352645874023
2016-10-21,19.41832733154297
2016-10-24,19.97600555419922
2016-10-25,20.104169845581055
2016-10-27,20.499046325683594
2016-10-28,20.41937828063965
2016-10-31,19.820133209228516
2016-11-02,19.089263916015625
2016-11-03,19.5014591217041
2016-11-04,18.143632888793945
2016-11-07,18.06049919128418
2016-11-08,18.56275749206543
2016-11-09,19.096189498901367
2016-11-10,19.040767669677734
2016-11-11,19.089263916015625
2016-11-14,19.106582641601562
2016-11-15,19.203569412231445
2016-11-16,18.971492767333984
2016-11-17,18.663209915161133
2016-11-18,18.472700119018555
2016-11-21,18.493480682373047
2016-11-22,18.493480682373047
2016-11-23,18.37917709350586
2016-11-24,18.42766761779785
2016-11-25,18.42766761779785
2016-11-28,18.012004852294922
2016-11-29,17.866525650024414
2016-11-30,18.178272247314453
2016-12-01,18.465768814086914
2016-12-02,18.264867782592773
2016-12-05,18.43113136291504
2016-12-06,19.24167251586914
2016-12-07,19.189712524414062
2016-12-09,19.35251235961914
2016-12-12,19.47721290588379
2016-12-13,19.740467071533203
2016-12-14,19.227813720703125
2016-12-15,19.854774475097656
2016-12-16,19.81320571899414
2016-12-19,19.719684600830078
2016-12-20,19.996789932250977
2016-12-21,19.94483184814453
2016-12-22,19.95176124572754
2016-12-23,19.879016876220703
2016-12-27,19.827062606811523
2016-12-28,19.681581497192383
2016-12-29,19.525707244873047
2017-01-02,19.518779754638672
2017-01-03,20.052209854125977
2017-01-04,20.225404739379883
2017-01-05,20.398595809936523
2017-01-09,20.28775405883789
2017-01-10,20.027963638305664
2017-01-11,19.955223083496094
2017-01-12,19.882482528686523
2017-01-13,20.062602996826172
2017-01-16,19.882482528686523
2017-01-17,19.72661018371582
2017-01-18,19.674654006958008
2017-01-19,19.584592819213867
2017-01-20,19.764713287353516
2017-01-23,19.63654899597168
2017-01-24,19.5014591217041
2017-01-25,19.93097686767578
2017-01-26,19.81320571899414
2017-01-27,20.145734786987305
2017-01-30,19.837451934814453
2017-01-31,19.494529724121094
2017-02-01,20.052209854125977
2017-02-02,20.090316772460938
2017-02-03,19.97600555419922
2017-02-06,19.74393081665039
2017-02-07,19.882482528686523
2017-02-08,20.017574310302734
2017-02-09,20.228870391845703
2017-02-10,20.16305160522461
2017-02-13,20.693025588989258
2017-02-14,20.85236167907715
2017-02-15,20.748445510864258
2017-02-16,20.623746871948242
2017-02-17,20.37781524658203
2017-02-20,20.43670082092285
2017-02-21,20.339712142944336
2017-02-22,19.937904357910156
2017-02-23,19.958688735961914
2017-02-24,19.32826805114746
2017-02-28,19.023448944091797
2017-03-01,19.65733528137207
2017-03-02,19.809741973876953
2017-03-03,19.97600555419922
2017-03-06,20.007183074951172
2017-03-07,20.03142738342285
2017-03-08,20.408987045288086
2017-03-09,20.658384323120117
2017-03-10,21.295730590820312
2017-03-13,21.24030876159668
2017-03-14,20.93549156188965
2017-03-15,20.821186065673828
2017-03-16,21.212600708007812
2017-03-17,20.800403594970703
2017-03-20,20.7276611328125
2017-03-21,20.620281219482422
2017-03-22,20.609891891479492
2017-03-23,20.959741592407227
2017-03-24,21.250701904296875
2017-03-27,21.074047088623047
2017-03-28,20.980525970458984
2017-03-29,21.205669403076172
2017-03-30,21.264556884765625
2017-03-31,21.146785736083984
2017-04-03,21.03940773010254
2017-04-04,21.01862335205078
2017-04-05,20.848894119262695
2017-04-06,21.30612564086914
2017-04-07,21.50356674194336
2017-04-10,21.50356674194336
2017-04-11,21.032480239868164
2017-04-12,20.87660789489746
2017-04-13,20.751911163330078
2017-04-18,20.384740829467773
2017-04-19,20.66877555847168
2017-04-20,21.09136390686035
2017-04-21,21.285343170166016
2017-04-24,22.352205276489258
2017-04-25,22.30717658996582
2017-04-26,22.594676971435547
2017-04-27,22.71937370300293
2017-04-28,22.736692428588867
2017-05-02,22.272537231445312
2017-05-03,22.172086715698242
2017-05-04,22.331422805786133
2017-05-05,22.549644470214844
2017-05-08,22.57389259338379
2017-05-09,22.51847267150879
2017-05-10,22.608530044555664
2017-05-11,22.64663314819336
2017-05-12,22.854467391967773
2017-05-15,23.353256225585938
2017-05-16,23.325546264648438
2017-05-17,23.554161071777344
2017-05-18,23.08307647705078
2017-05-19,23.668468475341797
2017-05-22,23.574939727783203
2017-05-23,24.049583435058594
2017-05-24,23.967504501342773
2017-05-25,23.967504501342773
2017-05-26,24.260143280029297
2017-05-29,23.73196792602539
2017-05-30,23.210935592651367
2017-05-31,23.053911209106445
2017-06-01,23.317996978759766
2017-06-02,23.35368537902832
2017-06-06,23.20379638671875
2017-06-07,23.467885971069336
2017-06-08,23.235918045043945
2017-06-09,23.83902931213379
2017-06-12,23.33941078186035
2017-06-13,23.32156753540039
2017-06-14,23.050344467163086
2017-06-15,23.050344467163086
2017-06-16,22.986108779907227
2017-06-19,23.482160568237305
2017-06-20,23.157405853271484
2017-06-21,22.975399017333984
2017-06-22,22.654216766357422
2017-06-23,22.300914764404297
2017-06-26,22.689903259277344
2017-06-27,22.96826171875
2017-06-28,23.375099182128906
2017-06-29,23.624902725219727
2017-06-30,23.928251266479492
2017-07-03,24.302963256835938
2017-07-04,24.659833908081055
2017-07-05,24.816858291625977
2017-07-06,25.30220603942871
2017-07-07,24.69552230834961
2017-07-10,25.038122177124023
2017-07-11,25.063100814819336
2017-07-12,24.734777450561523
2017-07-13,24.981019973754883
2017-07-14,24.913209915161133
2017-07-17,24.981019973754883
2017-07-18,24.952468872070312
2017-07-19,24.856117248535156
2017-07-20,24.749052047729492
2017-07-21,24.488536834716797
2017-07-24,24.734777450561523
2017-07-25,25.07380485534668
2017-07-26,25.22369384765625
2017-07-27,25.509191513061523
2017-07-28,25.337888717651367
2017-07-31,25.063100814819336
2017-08-01,25.312910079956055
2017-08-02,25.337888717651367
2017-08-03,25.552013397216797
2017-08-04,26.24077796936035
2017-08-07,26.622631072998047
2017-08-08,26.586936950683594
2017-08-09,25.79111671447754
2017-08-10,25.480642318725586
2017-08-11,25.252246856689453
2017-08-14,25.78754997253418
2017-08-16,26.14798927307129
2017-08-17,26.051631927490234
2017-08-18,25.559152603149414
2017-08-21,25.080942153930664
2017-08-22,25.252246856689453
2017-08-23,24.981019973754883
2017-08-24,25.380720138549805
2017-08-25,26.015949249267578
2017-08-28,25.908884048461914
2017-08-29,25.373579025268555
2017-08-30,25.576993942260742
2017-08-31,25.334325790405273
2017-09-01,25.609115600585938
2017-09-04,25.519893646240234
2017-09-05,25.102354049682617
2017-09-06,24.981019973754883
2017-09-07,24.677677154541016
2017-09-08,24.8810977935791
2017-09-11,25.266515731811523
2017-09-12,26.08374786376953
2017-09-13,25.958847045898438
2017-09-14,26.119441986083984
2017-09-15,25.773277282714844
2017-09-18,25.908884048461914
2017-09-19,25.65907859802246
2017-09-20,25.948143005371094
2017-09-21,26.358543395996094
2017-09-22,25.94457244873047
2017-09-25,25.566287994384766
2017-09-26,25.534170150756836
2017-09-27,25.662647247314453
2017-09-28,25.816097259521484
2017-09-29,26.08374786376953
2017-10-02,26.797494888305664
2017-10-03,26.586936950683594
2017-10-04,26.315719604492188
2017-10-05,26.765378952026367
2017-10-06,26.665456771850586
2017-10-09,26.686866760253906
2017-10-10,26.440624237060547
2017-10-11,26.615495681762695
2017-10-12,26.437061309814453
2017-10-13,26.37639045715332
