Date,ASTERDM.NS
2019-01-08,157.80722045898438
2019-01-09,162.54290771484375
2019-01-10,159.0897979736328
2019-01-11,162.9375457763672
2019-01-14,159.92840576171875
2019-01-15,162.0496063232422
2019-01-16,162.740234375
2019-01-17,161.80294799804688
2019-01-18,161.1616668701172
2019-01-21,162.34559631347656
2019-01-22,158.5471649169922
2019-01-23,162.19760131835938
2019-01-24,157.41256713867188
2019-01-25,161.35897827148438
2019-01-28,151.44361877441406
2019-01-29,153.95945739746094
2019-01-30,150.90098571777344
2019-01-31,152.92352294921875
2019-02-01,152.92352294921875
2019-02-04,152.03558349609375
2019-02-05,152.03558349609375
2019-02-06,154.00880432128906
2019-02-07,154.84739685058594
2019-02-08,152.8741912841797
2019-02-11,155.7353515625
2019-02-12,153.120849609375
2019-02-14,148.3358154296875
2019-02-15,150.16104125976562
2019-02-18,151.93692016601562
2019-02-19,156.0806427001953
2019-02-20,150.99964904785156
2019-02-21,150.1116943359375
2019-02-22,149.8157196044922
2019-02-25,152.7261962890625
2019-02-26,152.6768798828125
2019-02-27,153.41683959960938
2019-02-28,154.40342712402344
2019-03-01,155.04470825195312
2019-03-05,150.85165405273438
2019-03-06,154.79806518554688
2019-03-07,154.896728515625
2019-03-08,152.2822265625
2019-03-11,152.38088989257812
2019-03-12,152.62754821777344
2019-03-13,152.8741912841797
2019-03-14,155.3406982421875
2019-03-15,152.92352294921875
2019-03-18,153.66348266601562
2019-03-19,152.92352294921875
2019-03-20,152.92352294921875
2019-03-22,156.72195434570312
2019-03-25,157.85653686523438
2019-03-26,154.45277404785156
2019-03-27,154.00880432128906
2019-03-28,152.4302215576172
2019-04-01,151.9862518310547
2019-04-02,152.5782012939453
2019-04-03,152.82485961914062
2019-04-04,150.3090362548828
2019-04-05,149.71707153320312
2019-04-08,152.5782012939453
2019-04-09,150.8023223876953
2019-04-10,152.47955322265625
2019-04-11,151.93692016601562
2019-04-12,150.40768432617188
2019-04-15,149.7664031982422
2019-04-16,150.35833740234375
2019-04-18,150.45701599121094
2019-04-22,148.0398406982422
2019-04-23,147.842529296875
2019-04-24,147.2505645751953
2019-04-25,146.65858459472656
2019-04-26,144.340087890625
2019-04-30,144.7840576171875
2019-05-02,143.8961181640625
2019-05-03,141.47891235351562
2019-05-06,139.25906372070312
2019-05-07,140.64031982421875
2019-05-08,141.82423400878906
2019-05-09,139.25906372070312
2019-05-10,138.5684356689453
2019-05-13,134.0300750732422
2019-05-14,131.21824645996094
2019-05-15,124.65733337402344
2019-05-16,131.36622619628906
2019-05-17,126.28523254394531
2019-05-20,129.73834228515625
2019-05-21,127.3705062866211
2019-05-22,130.33030700683594
2019-05-23,127.51849365234375
2019-05-24,133.19146728515625
2019-05-27,135.9046173095703
2019-05-28,144.98135375976562
2019-05-29,149.8157196044922
2019-05-30,152.18357849121094
2019-05-31,147.7438507080078
2019-06-03,143.50144958496094
2019-06-04,141.72555541992188
2019-06-06,138.76576232910156
2019-06-07,137.28585815429688
2019-06-10,129.44235229492188
2019-06-11,139.20974731445312
2019-06-12,136.39791870117188
2019-06-13,133.83273315429688
2019-06-14,132.79681396484375
2019-06-17,139.16041564941406
2019-06-18,132.5501708984375
2019-06-19,135.4606475830078
2019-06-20,134.9180145263672
2019-06-21,132.89547729492188
2019-06-24,131.8595428466797
2019-06-25,133.93141174316406
2019-06-26,118.4910659790039
2019-06-27,124.90398406982422
2019-06-28,124.06537628173828
2019-07-01,123.86805725097656
2019-07-02,123.42407989501953
2019-07-03,126.08792114257812
2019-07-04,125.59461212158203
2019-07-05,121.25355529785156
2019-07-08,116.22188568115234
2019-07-09,113.85403442382812
2019-07-10,115.5805892944336
2019-07-11,118.9350357055664
2019-07-12,120.95757293701172
2019-07-15,120.46427154541016
2019-07-16,124.70667266845703
2019-07-17,124.21336364746094
2019-07-18,124.46002197265625
2019-07-19,124.75599670410156
2019-07-22,120.11895751953125
2019-07-23,123.3254165649414
2019-07-24,120.36561584472656
2019-07-25,121.35221099853516
2019-07-26,124.6080093383789
2019-07-29,121.69752502441406
2019-07-30,121.50020599365234
2019-07-31,121.84552001953125
2019-08-01,120.11895751953125
2019-08-02,123.374755859375
2019-08-05,120.46427154541016
2019-08-06,119.57633209228516
2019-08-07,111.33818817138672
2019-08-08,116.41919708251953
2019-08-09,120.11895751953125
2019-08-13,120.46427154541016
2019-08-14,119.8229751586914
2019-08-16,121.2042236328125
2019-08-19,119.13236236572266
2019-08-20,120.41494750976562
2019-08-21,116.66584777832031
2019-08-22,113.75537109375
2019-08-23,117.40579986572266
2019-08-26,116.66584777832031
2019-08-27,115.33393859863281
2019-08-28,115.97523498535156
2019-08-29,115.38326263427734
2019-08-30,116.56719207763672
2019-09-03,117.45513916015625
2019-09-04,115.23527526855469
2019-09-05,115.08728790283203
2019-09-06,117.20848083496094
2019-09-09,116.32054138183594
2019-09-11,118.145751953125
2019-09-12,119.47766876220703
2019-09-13,119.57633209228516
2019-09-16,124.46002197265625
2019-09-17,126.5318832397461
2019-09-18,121.74685668945312
2019-09-19,118.44173431396484
2019-09-20,121.69752502441406
2019-09-23,122.88145446777344
2019-09-24,121.1055679321289
2019-09-25,122.19082641601562
2019-09-26,119.8229751586914
2019-09-27,118.54039764404297
2019-09-30,116.4685287475586
2019-10-01,114.39665222167969
2019-10-03,118.1950912475586
2019-10-04,118.39241027832031
2019-10-07,114.59398651123047
2019-10-09,115.48193359375
2019-10-10,116.369873046875
2019-10-11,116.41919708251953
2019-10-14,115.9259033203125
2019-10-15,117.6031265258789
2019-10-16,118.29374694824219
2019-10-17,115.53125762939453
2019-10-18,116.61651611328125
2019-10-22,123.3254165649414
2019-10-23,123.3254165649414
2019-10-24,123.27609252929688
2019-10-25,123.86805725097656
2019-10-27,123.72006225585938
2019-10-29,125.79193115234375
2019-10-30,125.79193115234375
2019-10-31,133.24078369140625
2019-11-01,139.65371704101562
2019-11-04,140.54165649414062
2019-11-05,138.91375732421875
2019-11-06,136.7432403564453
2019-11-07,139.06175231933594
2019-11-08,142.8108367919922
2019-11-11,143.10682678222656
2019-11-13,143.99476623535156
2019-11-14,150.8023223876953
2019-11-15,147.2012176513672
2019-11-18,149.86505126953125
2019-11-19,150.90098571777344
2019-11-20,147.2998809814453
2019-11-21,143.3534698486328
2019-11-22,143.00816345214844
2019-11-25,143.60012817382812
2019-11-26,148.23715209960938
2019-11-27,149.86505126953125
2019-11-28,151.83824157714844
2019-11-29,158.25119018554688
2019-12-02,155.04470825195312
2019-12-03,153.3181610107422
2019-12-04,153.02218627929688
2019-12-05,154.1567840576172
2019-12-06,153.21951293945312
2019-12-09,151.44361877441406
2019-12-10,147.2998809814453
2019-12-11,147.15188598632812
2019-12-12,149.07577514648438
2019-12-13,150.40768432617188
2019-12-16,153.95945739746094
2019-12-17,154.45277404785156
2019-12-18,159.23777770996094
2019-12-19,155.9326629638672
2019-12-20,155.68601989746094
2019-12-23,156.32730102539062
2019-12-24,154.00880432128906
2019-12-26,152.5782012939453
2019-12-27,152.33155822753906
2019-12-30,154.3047637939453
2019-12-31,158.59649658203125
2020-01-01,160.52037048339844
2020-01-02,158.89247131347656
2020-01-03,161.90162658691406
2020-01-06,163.57884216308594
2020-01-07,162.0496063232422
2020-01-08,158.0045166015625
2020-01-09,163.3321990966797
2020-01-10,157.85653686523438
2020-01-13,157.51123046875
2020-01-14,157.60989379882812
2020-01-15,158.1031951904297
2020-01-16,158.84315490722656
2020-01-17,158.84315490722656
2020-01-20,160.61903381347656
2020-01-21,161.4576416015625
2020-01-22,162.2962646484375
2020-01-23,162.2962646484375
2020-01-24,162.09893798828125
2020-01-27,165.94668579101562
2020-01-28,161.6056365966797
2020-01-29,162.78956604003906
2020-01-30,165.25607299804688
2020-01-31,162.740234375
2020-02-03,162.9375457763672
2020-02-04,164.2694549560547
2020-02-05,164.3188018798828
2020-02-06,162.44424438476562
2020-02-07,161.90162658691406
2020-02-10,161.11233520507812
2020-02-11,164.4174346923828
2020-02-12,175.2207794189453
2020-02-13,172.31027221679688
2020-02-14,170.87969970703125
2020-02-17,165.89735412597656
2020-02-18,165.404052734375
2020-02-19,166.04534912109375
2020-02-20,168.6105194091797
2020-02-24,168.31454467773438
2020-02-25,164.17079162597656
2020-02-26,165.30538940429688
2020-02-27,166.58799743652344
2020-02-28,160.22438049316406
2020-03-02,158.89247131347656
2020-03-03,162.64158630371094
2020-03-04,158.15252685546875
2020-03-05,156.91928100585938
2020-03-06,154.6007537841797
2020-03-09,140.886962890625
2020-03-11,141.57757568359375
2020-03-12,119.72431945800781
2020-03-13,117.3564682006836
2020-03-16,114.15000915527344
2020-03-17,111.23953247070312
2020-03-18,108.82235717773438
2020-03-19,87.46239471435547
2020-03-20,91.70478057861328
2020-03-23,84.69989776611328
2020-03-24,82.43070983886719
2020-03-25,82.57869720458984
2020-03-26,87.16641235351562
2020-03-27,91.75411224365234
2020-03-30,91.16215515136719
2020-03-31,93.87531280517578
2020-04-01,92.49407196044922
2020-04-03,92.74071502685547
2020-04-07,93.28335571289062
2020-04-08,97.9203872680664
2020-04-09,99.54827880859375
2020-04-13,98.01904296875
2020-04-15,99.84425354003906
2020-04-16,102.55741882324219
2020-04-17,103.54402160644531
2020-04-20,101.37349700927734
2020-04-21,100.04158782958984
2020-04-22,100.2882308959961
2020-04-23,103.34671020507812
2020-04-24,102.85340118408203
2020-04-27,102.40943145751953
2020-04-28,99.20297241210938
2020-04-29,97.03244018554688
2020-04-30,97.42707824707031
2020-05-04,96.7857894897461
2020-05-05,95.25656127929688
2020-05-06,93.77664947509766
2020-05-07,97.42707824707031
2020-05-08,95.00990295410156
2020-05-11,95.99651336669922
2020-05-12,93.628662109375
2020-05-13,93.92463684082031
2020-05-14,91.95143127441406
2020-05-15,91.65545654296875
2020-05-18,88.94229125976562
2020-05-19,85.34119415283203
2020-05-20,83.71329498291016
2020-05-21,82.43070983886719
2020-05-22,89.13961791992188
2020-05-26,89.48492431640625
2020-05-27,88.7449722290039
2020-05-28,88.69564819335938
2020-05-29,88.54765319824219
2020-06-01,89.5835952758789
2020-06-02,95.60186767578125
2020-06-03,98.56168365478516
2020-06-04,98.21636962890625
2020-06-05,99.59761047363281
2020-06-08,100.78153991699219
2020-06-09,99.69627380371094
2020-06-10,100.633544921875
2020-06-11,100.83086395263672
2020-06-12,99.10430145263672
2020-06-15,99.69627380371094
2020-06-16,113.60737609863281
2020-06-17,120.3162841796875
2020-06-18,121.64820098876953
2020-06-19,118.1950912475586
2020-06-22,120.61226654052734
2020-06-23,123.67073822021484
2020-06-24,119.3790054321289
2020-06-25,123.62140655517578
2020-06-26,123.9173812866211
2020-06-29,120.8589096069336
2020-06-30,122.19082641601562
2020-07-01,120.3162841796875
2020-07-02,119.72431945800781
2020-07-03,119.8229751586914
2020-07-06,118.6390609741211
2020-07-07,118.39241027832031
2020-07-08,121.5495376586914
2020-07-09,121.40155029296875
2020-07-10,121.50020599365234
2020-07-13,121.59886932373047
2020-07-14,119.5270004272461
2020-07-15,129.88632202148438
2020-07-16,126.38390350341797
2020-07-17,125.44661712646484
2020-07-20,125.34796142578125
2020-07-21,126.38390350341797
2020-07-22,125.29862976074219
2020-07-23,132.10618591308594
2020-07-24,127.51849365234375
2020-07-27,126.77853393554688
2020-07-28,134.4740447998047
2020-07-29,129.39303588867188
2020-07-30,128.99838256835938
2020-07-31,130.42897033691406
2020-08-03,125.79193115234375
2020-08-04,126.08792114257812
2020-08-05,125.69327545166016
2020-08-06,128.70240783691406
2020-08-07,126.58121490478516
2020-08-10,130.9716033935547
2020-08-11,134.0300750732422
2020-08-12,136.05259704589844
2020-08-13,132.84613037109375
2020-08-14,129.44235229492188
2020-08-17,128.50509643554688
2020-08-18,128.89971923828125
2020-08-19,131.81021118164062
2020-08-20,138.2724609375
2020-08-21,137.9764862060547
2020-08-24,140.19635009765625
2020-08-25,137.48318481445312
2020-08-26,142.2188720703125
2020-08-27,141.47891235351562
2020-08-28,139.65371704101562
2020-08-31,128.603759765625
2020-09-01,125.74259185791016
2020-09-02,127.46915435791016
2020-09-03,130.47828674316406
2020-09-04,126.5318832397461
2020-09-07,123.62140655517578
2020-09-08,122.38815307617188
2020-09-09,119.9709701538086
2020-09-10,118.78704833984375
2020-09-11,119.9709701538086
2020-09-14,130.72496032714844
2020-09-15,130.2316436767578
2020-09-16,131.36622619628906
2020-09-17,134.81935119628906
2020-09-18,143.6987762451172
2020-09-21,131.9582061767578
2020-09-22,134.52337646484375
2020-09-23,134.57269287109375
2020-09-24,131.21824645996094
2020-09-25,132.30352783203125
2020-09-28,133.7340850830078
2020-09-29,137.33517456054688
2020-09-30,130.77427673339844
2020-10-01,131.9582061767578
2020-10-05,130.37962341308594
2020-10-06,130.92225646972656
2020-10-07,135.55931091308594
2020-10-08,134.96734619140625
2020-10-09,136.05259704589844
2020-10-12,134.37538146972656
2020-10-13,132.30352783203125
2020-10-14,131.1195831298828
2020-10-15,128.2091064453125
2020-10-16,131.46490478515625
2020-10-19,135.60862731933594
2020-10-20,135.41131591796875
2020-10-21,135.95394897460938
2020-10-22,133.93141174316406
2020-10-23,138.51910400390625
2020-10-26,137.48318481445312
2020-10-27,140.24566650390625
2020-10-28,135.60862731933594
2020-10-29,136.05259704589844
2020-10-30,132.50083923339844
2020-11-02,132.994140625
2020-11-03,133.7340850830078
2020-11-04,131.1195831298828
2020-11-05,132.10618591308594
2020-11-06,133.7340850830078
2020-11-09,134.1780548095703
2020-11-10,133.14212036132812
2020-11-11,138.76576232910156
2020-11-12,153.46615600585938
2020-11-13,159.48443603515625
2020-11-14,156.96859741210938
2020-11-17,162.44424438476562
2020-11-18,169.49847412109375
2020-11-19,169.99176025390625
2020-11-20,168.06788635253906
2020-11-23,164.0721435546875
2020-11-24,169.3011474609375
2020-11-25,161.950927734375
2020-11-26,161.1616668701172
2020-11-27,165.20672607421875
2020-12-01,169.94244384765625
2020-12-02,166.5386505126953
2020-12-03,166.24267578125
2020-12-04,164.12147521972656
2020-12-07,166.19332885742188
2020-12-08,162.740234375
2020-12-09,162.54290771484375
2020-12-10,158.9418182373047
2020-12-11,159.8297576904297
2020-12-14,159.5337677001953
2020-12-15,166.6866455078125
2020-12-16,167.22926330566406
2020-12-17,164.51611328125
2020-12-18,166.19332885742188
2020-12-21,157.90586853027344
2020-12-22,162.740234375
2020-12-23,167.32794189453125
2020-12-24,163.28285217285156
2020-12-28,163.3815155029297
2020-12-29,162.39491271972656
2020-12-30,164.81210327148438
2020-12-31,163.628173828125
2021-01-01,165.05874633789062
2021-01-04,166.0946807861328
2021-01-05,167.2786102294922
2021-01-06,165.05874633789062
2021-01-07,164.2201385498047
2021-01-08,164.2201385498047
2021-01-11,163.28285217285156
2021-01-12,161.4083251953125
2021-01-13,161.35897827148438
2021-01-14,160.42172241210938
2021-01-15,160.37237548828125
2021-01-18,157.6592254638672
2021-01-19,158.49783325195312
2021-01-20,156.8206024169922
2021-01-21,159.6817626953125
2021-01-22,158.49783325195312
2021-01-25,152.5782012939453
2021-01-27,153.6141357421875
2021-01-28,153.2688446044922
2021-01-29,156.32730102539062
2021-02-01,152.18357849121094
2021-02-02,152.23291015625
2021-02-03,151.29563903808594
2021-02-04,151.04898071289062
2021-02-05,149.71707153320312
2021-02-08,155.7353515625
2021-02-09,152.52890014648438
2021-02-10,147.2012176513672
2021-02-11,146.55992126464844
2021-02-12,147.00389099121094
2021-02-15,148.3358154296875
2021-02-16,146.70791625976562
2021-02-17,148.43447875976562
2021-02-18,148.2864990234375
2021-02-19,148.43447875976562
2021-02-22,144.14276123046875
2021-02-23,147.54653930664062
2021-02-24,149.0264434814453
2021-02-25,147.34922790527344
2021-02-26,141.3309326171875
2021-03-01,141.4296112060547
2021-03-02,142.31753540039062
2021-03-03,142.26820373535156
2021-03-04,140.4429931640625
2021-03-05,140.64031982421875
2021-03-08,139.16041564941406
2021-03-09,140.54165649414062
2021-03-10,140.54165649414062
2021-03-12,140.09768676757812
2021-03-15,138.32179260253906
2021-03-16,137.9764862060547
2021-03-17,135.4606475830078
2021-03-18,137.9764862060547
2021-03-19,138.32179260253906
2021-03-22,141.47891235351562
2021-03-23,135.41131591796875
2021-03-24,136.39791870117188
2021-03-25,133.19146728515625
2021-03-26,131.4155731201172
2021-03-30,134.96734619140625
2021-03-31,135.60862731933594
2021-04-01,136.69390869140625
2021-04-05,135.16465759277344
2021-04-06,136.15127563476562
2021-04-07,133.24078369140625
2021-04-08,134.27671813964844
2021-04-09,146.41192626953125
2021-04-12,141.03494262695312
2021-04-13,139.7523651123047
2021-04-15,138.8644256591797
2021-04-16,143.55079650878906
2021-04-19,145.17868041992188
2021-04-20,144.98135375976562
2021-04-22,148.1878204345703
2021-04-23,145.91864013671875
2021-04-26,143.55079650878906
2021-04-27,147.49720764160156
2021-04-28,146.26394653320312
2021-04-29,143.45213317871094
2021-04-30,141.1336212158203
2021-05-03,143.8961181640625
2021-05-04,141.03494262695312
2021-05-05,150.40768432617188
2021-05-06,150.3090362548828
2021-05-07,145.96795654296875
2021-05-10,154.05810546875
2021-05-11,157.16592407226562
2021-05-12,153.7128143310547
2021-05-14,151.5915985107422
2021-05-17,151.394287109375
2021-05-18,151.83824157714844
2021-05-19,151.394287109375
2021-05-20,146.46127319335938
2021-05-21,146.8065948486328
2021-05-24,146.55992126464844
2021-05-25,146.8065948486328
2021-05-26,144.88272094726562
2021-05-27,147.44786071777344
2021-05-28,145.57333374023438
2021-05-31,144.7840576171875
2021-06-01,142.26820373535156
2021-06-02,143.50144958496094
2021-06-03,144.6360626220703
2021-06-04,148.2864990234375
2021-06-07,149.0264434814453
2021-06-08,147.44786071777344
2021-06-09,145.96795654296875
2021-06-10,154.40342712402344
2021-06-11,160.125732421875
2021-06-14,159.8297576904297
2021-06-15,155.68601989746094
2021-06-16,153.66348266601562
2021-06-17,151.6409454345703
2021-06-18,158.34983825683594
2021-06-21,156.57395935058594
2021-06-22,155.88333129882812
2021-06-23,151.29563903808594
2021-06-24,155.9326629638672
2021-06-25,155.0940399169922
2021-06-28,153.66348266601562
2021-06-29,153.21951293945312
2021-06-30,151.9862518310547
2021-07-01,152.97286987304688
2021-07-02,152.62754821777344
2021-07-05,152.8741912841797
2021-07-06,151.9862518310547
2021-07-07,149.4704132080078
2021-07-08,150.06239318847656
2021-07-09,151.6902618408203
2021-07-12,163.57884216308594
2021-07-13,163.9734649658203
2021-07-14,161.6056365966797
2021-07-15,159.7310791015625
2021-07-16,157.31390380859375
2021-07-19,157.51123046875
2021-07-20,157.560546875
2021-07-22,158.25119018554688
2021-07-23,157.6592254638672
2021-07-26,158.0045166015625
2021-07-27,156.8206024169922
2021-07-28,154.896728515625
2021-07-29,156.12998962402344
2021-07-30,161.2109832763672
2021-08-02,159.6817626953125
2021-08-03,161.2109832763672
2021-08-04,161.70428466796875
2021-08-05,158.84315490722656
2021-08-06,163.23353576660156
2021-08-09,157.16592407226562
2021-08-10,153.91012573242188
2021-08-11,154.7487335205078
2021-08-12,162.09893798828125
2021-08-13,160.3230438232422
2021-08-16,161.26031494140625
2021-08-17,174.08616638183594
2021-08-18,187.15866088867188
2021-08-20,185.58010864257812
2021-08-23,189.77316284179688
2021-08-24,184.69215393066406
2021-08-25,193.86756896972656
2021-08-26,191.647705078125
2021-08-27,192.6343231201172
2021-08-30,212.16905212402344
2021-08-31,211.3304443359375
2021-09-01,223.36700439453125
2021-09-02,220.9498291015625
2021-09-03,225.24156188964844
2021-09-06,223.12034606933594
2021-09-07,215.62216186523438
2021-09-08,216.80609130859375
2021-09-09,224.20562744140625
2021-09-13,226.27749633789062
2021-09-14,230.7172088623047
2021-09-15,227.7574005126953
2021-09-16,224.20562744140625
2021-09-17,213.45164489746094
2021-09-20,211.23178100585938
2021-09-21,214.8328857421875
2021-09-22,206.39743041992188
2021-09-23,207.1373748779297
2021-09-24,210.59048461914062
2021-09-27,208.9132537841797
2021-09-28,210.14651489257812
2021-09-29,207.72933959960938
2021-09-30,204.76954650878906
2021-10-01,209.01193237304688
2021-10-04,207.63067626953125
2021-10-05,209.50523376464844
2021-10-06,205.16416931152344
2021-10-07,208.81460571289062
2021-10-08,209.94920349121094
2021-10-11,209.8505401611328
2021-10-12,208.5186309814453
2021-10-13,206.59474182128906
2021-10-14,205.16416931152344
2021-10-18,200.92176818847656
2021-10-19,194.26219177246094
2021-10-20,186.2213897705078
2021-10-21,192.58497619628906
2021-10-22,190.80908203125
2021-10-25,182.66961669921875
2021-10-26,184.84014892578125
2021-10-27,186.1227264404297
2021-10-28,181.18971252441406
2021-10-29,185.28411865234375
2021-11-01,181.5843505859375
2021-11-02,185.62940979003906
2021-11-03,183.45889282226562
2021-11-04,191.15440368652344
2021-11-08,189.4278564453125
2021-11-09,191.8943634033203
2021-11-10,202.5989990234375
2021-11-11,200.72445678710938
2021-11-12,205.11483764648438
2021-11-15,204.6215362548828
2021-11-16,197.56732177734375
2021-11-17,198.80056762695312
2021-11-18,193.76890563964844
2021-11-22,189.23052978515625
2021-11-23,199.24453735351562
2021-11-24,195.8407745361328
2021-11-25,204.42422485351562
2021-11-26,202.64833068847656
2021-11-29,189.67449951171875
2021-11-30,189.4278564453125
2021-12-01,188.8852081298828
2021-12-02,191.0064239501953
2021-12-03,191.4997100830078
2021-12-06,189.87181091308594
2021-12-07,188.7372283935547
2021-12-08,190.11846923828125
2021-12-09,190.51312255859375
