Date,LICHSGFIN.NS
2017-02-03,487.3768005371094
2017-02-06,489.1641845703125
2017-02-07,483.93255615234375
2017-02-08,483.88897705078125
2017-02-09,486.4613342285156
2017-02-10,483.14776611328125
2017-02-13,484.0633850097656
2017-02-14,476.1286315917969
2017-02-15,478.2212829589844
2017-02-16,478.8316650390625
2017-02-17,485.24041748046875
2017-02-20,487.63836669921875
2017-02-21,485.72003173828125
2017-02-22,487.8563232421875
2017-02-23,493.26239013671875
2017-02-27,493.1316223144531
2017-02-28,488.98992919921875
2017-03-01,489.25140380859375
2017-03-02,481.9271240234375
2017-03-03,483.8454284667969
2017-03-06,493.9599609375
2017-03-07,496.0527038574219
2017-03-08,496.5322570800781
2017-03-09,494.83197021484375
2017-03-10,493.0880432128906
2017-03-14,505.90570068359375
2017-03-15,511.8349609375
2017-03-16,516.9795532226562
2017-03-17,510.4399719238281
2017-03-20,515.0612182617188
2017-03-21,513.796875
2017-03-22,510.3962097167969
2017-03-23,522.6907958984375
2017-03-24,524.652587890625
2017-03-27,530.0587768554688
2017-03-28,535.857177734375
2017-03-29,536.772705078125
2017-03-30,542.7020263671875
2017-03-31,539.2578735351562
2017-04-03,544.925537109375
2017-04-05,545.405029296875
2017-04-06,544.7947387695312
2017-04-07,545.1869506835938
2017-04-10,547.5413208007812
2017-04-11,544.0535278320312
2017-04-12,548.9800415039062
2017-04-13,551.2907104492188
2017-04-17,555.8248901367188
2017-04-18,560.62060546875
2017-04-19,561.0565795898438
2017-04-20,560.14111328125
2017-04-21,561.2745971679688
2017-04-24,573.7434692382812
2017-04-25,587.9998168945312
2017-04-26,589.3514404296875
2017-04-27,584.4248046875
2017-04-28,583.2477416992188
2017-05-02,615.1175537109375
2017-05-03,616.9486083984375
2017-05-04,624.6654052734375
2017-05-05,628.5892333984375
2017-05-08,613.6788330078125
2017-05-09,595.32421875
2017-05-10,608.0547485351562
2017-05-11,601.7766723632812
2017-05-12,595.5859375
2017-05-15,596.8502197265625
2017-05-16,605.8312377929688
2017-05-17,601.9510498046875
2017-05-18,588.697509765625
2017-05-19,595.9782104492188
2017-05-22,589.6566162109375
2017-05-23,584.642822265625
2017-05-24,586.9535522460938
2017-05-25,599.2479858398438
2017-05-26,614.6815795898438
2017-05-29,613.330078125
2017-05-30,620.6979370117188
2017-05-31,640.0988159179688
2017-06-01,644.1535034179688
2017-06-02,638.4421997070312
2017-06-05,643.9354858398438
2017-06-06,644.2406616210938
2017-06-07,644.5458984375
2017-06-08,647.7284545898438
2017-06-09,662.7695922851562
2017-06-12,660.6333618164062
2017-06-13,681.1677856445312
2017-06-14,674.2793579101562
2017-06-15,677.1567993164062
2017-06-16,679.7290649414062
2017-06-19,674.6717529296875
2017-06-20,675.8052978515625
2017-06-21,673.7998657226562
2017-06-22,671.4454956054688
2017-06-23,657.1018676757812
2017-06-27,652.9166259765625
2017-06-28,647.684814453125
2017-06-29,647.5541381835938
2017-06-30,647.1617431640625
2017-07-03,655.4453125
2017-07-04,651.8702392578125
2017-07-05,656.4043579101562
2017-07-06,656.622314453125
2017-07-07,646.3333740234375
2017-07-10,648.0336303710938
2017-07-11,632.2512817382812
2017-07-12,632.6873168945312
2017-07-13,643.9354858398438
2017-07-14,647.2488403320312
2017-07-17,650.3007202148438
2017-07-18,648.0336303710938
2017-07-19,654.3552856445312
2017-07-20,655.7504272460938
2017-07-21,645.33056640625
2017-07-24,648.1209106445312
2017-07-25,638.3114013671875
2017-07-26,642.6712036132812
2017-07-27,642.7584228515625
2017-07-28,628.5892333984375
2017-07-31,602.0382690429688
2017-08-01,602.4743041992188
2017-08-02,604.3925170898438
2017-08-03,593.79833984375
2017-08-04,596.98095703125
2017-08-07,599.5095825195312
2017-08-08,599.2896118164062
2017-08-09,595.5941772460938
2017-08-10,578.6563110351562
2017-08-11,573.509033203125
2017-08-14,578.2604370117188
2017-08-16,580.328125
2017-08-17,581.9559326171875
2017-08-18,579.05224609375
2017-08-21,570.5174560546875
2017-08-22,559.69482421875
2017-08-23,580.4601440429688
2017-08-24,578.9642944335938
2017-08-28,577.732421875
2017-08-29,579.8441772460938
2017-08-30,584.1556396484375
2017-08-31,592.910400390625
2017-09-01,599.465576171875
2017-09-04,595.1541748046875
2017-09-05,595.63818359375
2017-09-06,594.626220703125
2017-09-07,593.04248046875
2017-09-08,579.9761352539062
2017-09-11,576.6765747070312
2017-09-12,580.9000854492188
2017-09-13,581.1640014648438
2017-09-14,580.152099609375
2017-09-15,567.6577758789062
2017-09-18,578.2604370117188
2017-09-19,571.705322265625
2017-09-20,570.9573364257812
2017-09-21,581.4279174804688
2017-09-22,560.7506103515625
2017-09-25,547.0244140625
2017-09-26,545.0447387695312
2017-09-27,533.43017578125
2017-09-28,547.0244140625
2017-09-29,551.9957885742188
2017-10-03,564.5782470703125
2017-10-04,567.5697631835938
2017-10-05,570.6053466796875
2017-10-06,583.40771484375
2017-10-09,585.0355224609375
2017-10-10,582.4398803710938
2017-10-11,560.9266357421875
2017-10-12,573.3329467773438
2017-10-13,574.5209350585938
2017-10-16,580.328125
2017-10-17,589.6109008789062
2017-10-18,588.73095703125
2017-10-19,583.40771484375
2017-10-23,572.8050537109375
2017-10-24,557.7150268554688
2017-10-25,544.1209106445312
2017-10-26,541.3491821289062
2017-10-27,539.94140625
2017-10-30,543.9448852539062
2017-10-31,526.787109375
2017-11-01,525.5552978515625
2017-11-02,532.8143310546875
2017-11-03,535.4099731445312
2017-11-06,533.7822265625
2017-11-07,529.2947387695312
2017-11-08,515.084716796875
2017-11-09,512.6650390625
2017-11-10,516.0965576171875
2017-11-13,514.3366088867188
2017-11-14,515.3486328125
2017-11-15,508.83746337890625
2017-11-16,512.445068359375
2017-11-17,531.9784545898438
2017-11-20,532.8582763671875
2017-11-21,528.766845703125
2017-11-22,527.0511474609375
2017-11-23,530.8345947265625
2017-11-24,525.7752685546875
2017-11-27,524.5435180664062
2017-11-28,525.2913208007812
2017-11-29,527.4031372070312
2017-11-30,511.7411193847656
2017-12-01,502.4583435058594
2017-12-04,501.8423156738281
2017-12-05,503.95416259765625
2017-12-06,486.9283752441406
2017-12-07,493.8794250488281
2017-12-08,498.3668212890625
2017-12-11,494.8472900390625
2017-12-12,485.1686096191406
2017-12-13,478.96539306640625
2017-12-14,479.62530517578125
2017-12-15,489.4360046386719
2017-12-18,491.89971923828125
2017-12-19,497.3549499511719
2017-12-20,501.094482421875
2017-12-21,503.4701843261719
2017-12-22,499.5546875
2017-12-26,500.56658935546875
2017-12-27,499.73065185546875
2017-12-28,493.659423828125
2017-12-29,495.8151550292969
2018-01-01,497.7508544921875
2018-01-02,495.1552429199219
2018-01-03,498.7627868652344
2018-01-04,499.4226379394531
2018-01-05,502.63427734375
2018-01-08,513.7648315429688
2018-01-09,508.6175231933594
2018-01-10,506.1097412109375
2018-01-11,500.4784851074219
2018-01-12,499.15869140625
2018-01-15,500.3465576171875
2018-01-16,487.19232177734375
2018-01-17,491.0637512207031
2018-01-18,485.56451416015625
2018-01-19,494.49542236328125
2018-01-22,505.977783203125
2018-01-23,504.614013671875
2018-01-24,501.578369140625
2018-01-25,489.083984375
2018-01-29,482.0009460449219
2018-01-30,473.0261535644531
2018-01-31,470.6944885253906
2018-02-01,467.966796875
2018-02-02,450.4130859375
2018-02-05,454.37261962890625
2018-02-06,440.7344055175781
2018-02-07,442.3621520996094
2018-02-08,452.65679931640625
2018-02-09,450.36907958984375
2018-02-12,458.8600158691406
2018-02-14,461.98358154296875
2018-02-15,465.01922607421875
2018-02-16,458.77203369140625
2018-02-19,453.18475341796875
2018-02-20,451.24896240234375
2018-02-21,450.1051330566406
2018-02-22,445.7497253417969
2018-02-23,455.47247314453125
2018-02-26,453.9326477050781
2018-02-27,448.3013610839844
2018-02-28,446.8055725097656
2018-03-01,446.1456604003906
2018-03-05,453.0087890625
2018-03-06,451.4249572753906
2018-03-07,431.9795227050781
2018-03-08,425.9523620605469
2018-03-09,425.2483825683594
2018-03-12,433.3873291015625
2018-03-13,451.4249572753906
2018-03-14,455.7803955078125
2018-03-15,460.3558349609375
2018-03-16,451.77691650390625
2018-03-19,449.8411865234375
2018-03-20,455.82440185546875
2018-03-21,458.9039611816406
2018-03-22,462.1595764160156
2018-03-23,457.4081726074219
2018-03-26,478.7453918457031
2018-03-27,485.78448486328125
2018-03-28,470.2105407714844
2018-04-02,474.5658874511719
2018-04-03,487.544189453125
2018-04-04,470.9144287109375
2018-04-05,495.68310546875
2018-04-06,495.59521484375
2018-04-09,494.8472900390625
2018-04-10,493.3075256347656
2018-04-11,491.94366455078125
2018-04-12,482.5729064941406
2018-04-13,489.4800109863281
2018-04-16,493.04351806640625
2018-04-17,494.7153625488281
2018-04-18,492.0756530761719
2018-04-19,487.41229248046875
2018-04-20,475.8857727050781
2018-04-23,484.3326416015625
2018-04-24,478.8773498535156
2018-04-25,481.2090759277344
2018-04-26,479.66925048828125
2018-04-27,477.20562744140625
2018-04-30,481.1211242675781
2018-05-02,473.0701599121094
2018-05-03,459.16796875
2018-05-04,455.5604553222656
2018-05-07,454.06463623046875
2018-05-08,450.193115234375
2018-05-09,446.27764892578125
2018-05-10,438.8426208496094
2018-05-11,440.4264221191406
2018-05-14,440.2504577636719
2018-05-15,441.0863037109375
2018-05-16,437.74273681640625
2018-05-17,433.65130615234375
2018-05-18,423.57659912109375
2018-05-21,417.59344482421875
2018-05-22,423.44464111328125
2018-05-23,417.9893493652344
2018-05-24,414.42578125
2018-05-25,424.8964538574219
2018-05-28,441.7022399902344
2018-05-29,429.0758972167969
2018-05-30,419.04522705078125
2018-05-31,418.07733154296875
2018-06-01,418.9132385253906
2018-06-04,417.1534729003906
2018-06-05,420.93695068359375
2018-06-06,427.8880310058594
2018-06-07,434.0472106933594
2018-06-08,437.25885009765625
2018-06-11,438.8426208496094
2018-06-12,440.6463928222656
2018-06-13,437.3028259277344
2018-06-14,435.7190246582031
2018-06-15,436.2029724121094
2018-06-18,440.514404296875
2018-06-19,431.4075927734375
2018-06-20,436.29095458984375
2018-06-21,442.0102233886719
2018-06-22,437.6547546386719
2018-06-25,431.36358642578125
2018-06-26,421.28887939453125
2018-06-27,418.73724365234375
2018-06-28,413.80987548828125
2018-06-29,412.3580627441406
2018-07-02,413.80987548828125
2018-07-03,415.78961181640625
2018-07-04,407.3867492675781
2018-07-05,418.4732971191406
2018-07-06,425.99627685546875
2018-07-09,422.9606628417969
2018-07-10,436.554931640625
2018-07-11,435.7190246582031
2018-07-12,438.27069091796875
2018-07-13,440.77838134765625
2018-07-16,430.70367431640625
2018-07-17,456.26434326171875
2018-07-18,454.6805725097656
2018-07-19,453.272705078125
2018-07-20,455.82440185546875
2018-07-23,458.77203369140625
2018-07-24,472.98211669921875
2018-07-25,462.5555419921875
2018-07-26,461.8076171875
2018-07-27,472.1902770996094
2018-07-30,468.40673828125
2018-07-31,465.50311279296875
2018-08-01,458.02410888671875
2018-08-02,465.8990783691406
2018-08-03,475.13787841796875
2018-08-06,486.2244567871094
2018-08-07,496.299072265625
2018-08-08,491.45977783203125
2018-08-09,497.1604309082031
2018-08-10,488.43121337890625
2018-08-13,487.67413330078125
2018-08-14,487.36236572265625
2018-08-16,490.8807373046875
2018-08-17,496.8486328125
2018-08-20,493.19671630859375
2018-08-21,501.9703063964844
2018-08-23,511.99102783203125
2018-08-24,510.5213623046875
2018-08-27,471.4183654785156
2018-08-28,463.3127136230469
2018-08-29,463.4908142089844
2018-08-30,468.3007507324219
2018-08-31,463.9807434082031
2018-09-03,463.13458251953125
2018-09-04,448.2593994140625
2018-09-05,447.19049072265625
2018-09-06,444.07293701171875
2018-09-07,445.988037109375
2018-09-10,431.4691467285156
2018-09-11,421.0921325683594
2018-09-12,424.87774658203125
2018-09-14,427.06005859375
2018-09-17,424.3878479003906
2018-09-18,415.6141662597656
2018-09-19,411.1159973144531
2018-09-21,391.9653015136719
2018-09-24,379.89593505859375
2018-09-25,388.7586975097656
2018-09-26,385.6856689453125
2018-09-27,374.9078369140625
2018-09-28,371.7903137207031
2018-10-01,371.6121826171875
2018-10-03,367.0248718261719
2018-10-04,366.4458923339844
2018-10-05,355.17822265625
2018-10-08,355.1336669921875
2018-10-09,358.9192810058594
2018-10-10,381.8110046386719
2018-10-11,365.866943359375
2018-10-12,384.1268615722656
2018-10-15,398.28948974609375
2018-10-16,396.0626525878906
2018-10-17,386.6208801269531
2018-10-19,377.09014892578125
2018-10-22,373.0372619628906
2018-10-23,370.3651123046875
2018-10-24,366.84674072265625
2018-10-25,364.84259033203125
2018-10-26,361.19061279296875
2018-10-29,371.5230712890625
2018-10-30,361.5469055175781
2018-10-31,366.1786804199219
2018-11-01,374.9524230957031
2018-11-02,383.5033874511719
2018-11-05,374.86328125
2018-11-06,380.1186218261719
2018-11-07,382.9243469238281
2018-11-09,388.58056640625
2018-11-12,383.5033874511719
2018-11-13,389.9166564941406
2018-11-14,404.1237487792969
2018-11-15,415.0797424316406
2018-11-16,403.8120422363281
2018-11-19,407.7312316894531
2018-11-20,408.3547058105469
2018-11-21,416.9947814941406
2018-11-22,406.3505859375
2018-11-26,409.91351318359375
2018-11-27,410.7151794433594
2018-11-28,414.4562072753906
2018-11-29,419.04345703125
2018-11-30,415.3914489746094
2018-12-03,397.5323791503906
2018-12-04,395.3055419921875
2018-12-05,386.39825439453125
2018-12-06,388.2242431640625
2018-12-07,391.16363525390625
2018-12-10,373.9725646972656
2018-12-11,388.4469299316406
2018-12-12,399.7591552734375
2018-12-13,411.2050476074219
2018-12-14,412.14031982421875
2018-12-17,411.60589599609375
2018-12-18,413.8772277832031
2018-12-19,432.58258056640625
2018-12-20,435.61102294921875
2018-12-21,419.1325378417969
2018-12-24,420.55767822265625
2018-12-26,433.2951354980469
2018-12-27,425.9466247558594
2018-12-28,435.34381103515625
2018-12-31,435.2992858886719
2019-01-01,433.3841857910156
2019-01-02,424.1206359863281
2019-01-03,418.82080078125
2019-01-04,434.7648010253906
2019-01-07,426.970947265625
2019-01-08,428.3515930175781
2019-01-09,424.1206359863281
2019-01-10,430.6229248046875
2019-01-11,431.20196533203125
2019-01-14,426.7928466796875
2019-01-15,432.9388122558594
2019-01-16,429.1977844238281
2019-01-17,437.08074951171875
2019-01-18,424.0315246582031
2019-01-21,421.4039001464844
2019-01-22,423.2744445800781
2019-01-23,415.9259033203125
2019-01-24,418.2863464355469
2019-01-25,403.5447692871094
2019-01-28,397.8887023925781
2019-01-29,403.05487060546875
2019-01-30,386.13104248046875
2019-01-31,399.8037109375
2019-02-01,409.8689270019531
2019-02-04,406.0833435058594
2019-02-05,409.1564025878906
2019-02-06,409.5572204589844
2019-02-07,415.52508544921875
2019-02-08,407.508544921875
2019-02-11,397.9777526855469
2019-02-12,397.8440856933594
2019-02-14,398.3785400390625
2019-02-15,391.341796875
2019-02-18,395.3946228027344
2019-02-19,399.1356506347656
2019-02-20,402.5204772949219
2019-02-21,412.2738952636719
2019-02-22,418.5535583496094
2019-02-25,416.6829833984375
2019-02-26,413.209228515625
2019-02-27,415.4805603027344
2019-02-28,423.54168701171875
2019-03-01,422.739990234375
2019-03-05,431.6027526855469
2019-03-06,436.4126892089844
2019-03-07,434.72027587890625
2019-03-08,439.7083435058594
2019-03-11,447.0123291015625
2019-03-12,449.15008544921875
2019-03-13,449.4618835449219
2019-03-14,455.9196472167969
2019-03-15,454.13818359375
2019-03-18,457.8346862792969
2019-03-19,464.8269348144531
2019-03-20,463.7580871582031
2019-03-22,470.43853759765625
2019-03-25,465.1832580566406
2019-03-26,472.08636474609375
2019-03-27,475.0703430175781
2019-03-28,475.69378662109375
2019-04-01,479.9693298339844
2019-04-02,489.3665466308594
2019-04-03,483.4432067871094
2019-04-04,475.2039489746094
2019-04-05,489.9010009765625
2019-04-08,489.9010009765625
2019-04-09,489.8118591308594
2019-04-10,470.43853759765625
2019-04-11,474.44683837890625
2019-04-12,481.2608947753906
2019-04-15,471.3738098144531
2019-04-16,466.2076416015625
2019-04-18,460.9077453613281
2019-04-22,449.19464111328125
2019-04-23,444.1619873046875
2019-04-24,446.65606689453125
2019-04-25,438.72857666015625
2019-04-26,447.8585205078125
2019-04-30,442.4696350097656
2019-05-02,435.1211242675781
2019-05-03,431.3355407714844
2019-05-06,432.13720703125
2019-05-07,422.20556640625
2019-05-08,425.67938232421875
2019-05-09,424.0760498046875
2019-05-10,423.76434326171875
2019-05-13,424.6996154785156
2019-05-14,434.54217529296875
2019-05-15,423.80889892578125
2019-05-16,437.125244140625
2019-05-17,444.69647216796875
2019-05-20,473.86785888671875
2019-05-21,469.05792236328125
2019-05-22,470.2603759765625
2019-05-23,472.7099304199219
2019-05-24,479.7021179199219
2019-05-27,483.0868835449219
2019-05-28,491.9051208496094
2019-05-29,495.9579162597656
2019-05-30,495.7351989746094
2019-05-31,497.56121826171875
2019-06-03,498.006591796875
2019-06-04,504.2417297363281
2019-06-06,497.47222900390625
2019-06-07,495.5125427246094
2019-06-10,490.61358642578125
2019-06-11,486.56072998046875
2019-06-12,484.6011047363281
2019-06-13,482.8642578125
2019-06-14,477.9651794433594
2019-06-17,471.997314453125
2019-06-18,480.81549072265625
2019-06-19,482.0625305175781
2019-06-20,480.8599853515625
2019-06-21,478.05426025390625
