Date,HDFCBANK.NS
2016-03-30,491.9566650390625
2016-03-31,494.8208923339844
2016-04-01,491.72576904296875
2016-04-04,493.85076904296875
2016-04-05,488.4920349121094
2016-04-06,490.3629455566406
2016-04-07,487.59130859375
2016-04-08,489.3697509765625
2016-04-11,494.7283630371094
2016-04-12,491.0559997558594
2016-04-13,499.717529296875
2016-04-18,502.5123596191406
2016-04-20,507.155029296875
2016-04-21,504.0599670410156
2016-04-22,504.5218811035156
2016-04-25,505.030029296875
2016-04-26,514.5462036132812
2016-04-27,519.3273315429688
2016-04-28,514.5924682617188
2016-04-29,523.09228515625
2016-05-02,516.3015747070312
2016-05-03,516.4632568359375
2016-05-04,520.7825927734375
2016-05-05,523.0693359375
2016-05-06,517.2255859375
2016-05-09,527.2730102539062
2016-05-10,528.8898315429688
2016-05-11,526.0718994140625
2016-05-12,530.830078125
2016-05-13,527.0420532226562
2016-05-16,537.1588134765625
2016-05-17,532.8394775390625
2016-05-18,526.926513671875
2016-05-19,526.302978515625
2016-05-20,527.0420532226562
2016-05-23,525.1248779296875
2016-05-24,526.603271484375
2016-05-25,542.00927734375
2016-05-26,546.605712890625
2016-05-27,548.2456665039062
2016-05-30,544.989013671875
2016-05-31,545.9821166992188
2016-06-01,542.864013671875
2016-06-02,542.7716064453125
2016-06-03,541.2933349609375
2016-06-06,540.992919921875
2016-06-07,542.1940307617188
2016-06-08,537.0664672851562
2016-06-09,535.5881958007812
2016-06-10,536.4889526367188
2016-06-13,532.5855712890625
2016-06-14,532.1004638671875
2016-06-15,540.277099609375
2016-06-16,536.8585205078125
2016-06-17,540.4849243164062
2016-06-20,541.431884765625
2016-06-21,538.9373168945312
2016-06-22,541.1778564453125
2016-06-23,549.7701416015625
2016-06-24,536.7431030273438
2016-06-27,535.8422241210938
2016-06-28,539.0759887695312
2016-06-29,544.1292724609375
2016-06-30,547.925048828125
2016-07-01,547.016845703125
2016-07-04,546.2251586914062
2016-07-05,542.8717041015625
2016-07-07,552.2099609375
2016-07-08,547.179931640625
2016-07-11,558.7767944335938
2016-07-12,559.894775390625
2016-07-13,557.8453979492188
2016-07-14,559.056396484375
2016-07-15,569.9315185546875
2016-07-18,571.6779174804688
2016-07-19,567.439697265625
2016-07-20,573.8903198242188
2016-07-21,572.2135620117188
2016-07-22,573.23828125
2016-07-25,580.7599487304688
2016-07-26,576.9642333984375
2016-07-27,576.1025390625
2016-07-28,581.458740234375
2016-07-29,580.41064453125
2016-08-01,578.5942993164062
2016-08-02,579.0599975585938
2016-08-03,577.732666015625
2016-08-04,577.9888305664062
2016-08-05,581.8312377929688
2016-08-08,581.9942626953125
2016-08-09,580.87646484375
2016-08-10,571.421875
2016-08-11,572.0506591796875
2016-08-12,572.2601928710938
2016-08-16,571.608154296875
2016-08-17,575.1478271484375
2016-08-18,583.344970703125
2016-08-19,580.829833984375
2016-08-22,582.3203125
2016-08-23,582.8558349609375
2016-08-24,587.6763916015625
2016-08-25,586.1626586914062
2016-08-26,585.4872436523438
2016-08-29,576.63818359375
2016-08-30,590.8667602539062
2016-08-31,601.3690795898438
2016-09-01,597.8761596679688
2016-09-02,598.5281982421875
2016-09-06,605.6541137695312
2016-09-07,599.2966918945312
2016-09-08,600.531005859375
2016-09-09,600.9967041015625
2016-09-12,596.1063842773438
2016-09-14,591.2392578125
2016-09-15,595.966552734375
2016-09-16,604.4663696289062
2016-09-19,600.8802490234375
2016-09-20,600.0884399414062
2016-09-21,602.2075805664062
2016-09-22,608.6814575195312
2016-09-23,611.3827514648438
2016-09-26,603.6746215820312
2016-09-27,604.5595703125
2016-09-28,603.2554321289062
2016-09-29,594.988525390625
2016-09-30,592.82275390625
2016-10-03,599.5062866210938
2016-10-04,600.6007690429688
2016-10-05,598.9939575195312
2016-10-06,597.0610961914062
2016-10-07,596.432373046875
2016-10-10,598.1788330078125
2016-10-13,588.1187744140625
2016-10-14,587.6763916015625
2016-10-17,576.451904296875
2016-10-18,585.8366088867188
2016-10-19,586.069580078125
2016-10-20,584.7421264648438
2016-10-21,591.821533203125
2016-10-24,588.4913940429688
2016-10-25,582.3203125
2016-10-26,577.1970825195312
2016-10-27,583.15869140625
2016-10-28,586.3955688476562
2016-11-01,586.744873046875
2016-11-02,580.387451171875
2016-11-03,584.4859619140625
2016-11-04,579.246337890625
2016-11-07,581.9244384765625
2016-11-08,584.1832885742188
2016-11-09,582.7627563476562
2016-11-10,595.4776611328125
2016-11-11,594.19677734375
2016-11-15,584.3927612304688
2016-11-16,579.549072265625
2016-11-17,572.9586791992188
2016-11-18,564.2028198242188
2016-11-21,558.287841796875
2016-11-22,557.9851684570312
2016-11-23,551.7906494140625
2016-11-24,542.8251953125
2016-11-25,553.9098510742188
2016-11-28,551.6510620117188
2016-11-29,548.996337890625
2016-11-30,558.70703125
2016-12-01,557.612548828125
2016-12-02,553.816650390625
2016-12-05,557.193359375
2016-12-06,556.3084106445312
2016-12-07,550.3236694335938
2016-12-08,558.660400390625
2016-12-09,558.1016235351562
2016-12-12,551.6510620117188
2016-12-13,552.4893188476562
2016-12-14,547.5757446289062
2016-12-15,547.9949951171875
2016-12-16,550.6497192382812
2016-12-19,548.064697265625
2016-12-20,550.4633178710938
2016-12-21,549.578369140625
2016-12-22,546.36474609375
2016-12-23,552.4893188476562
2016-12-26,547.2496948242188
2016-12-27,552.0003051757812
2016-12-28,552.7222290039062
2016-12-29,561.315185546875
2016-12-30,561.7809448242188
2017-01-02,557.5426635742188
2017-01-03,554.1892700195312
2017-01-04,552.1399536132812
2017-01-05,552.4660034179688
2017-01-06,555.9358520507812
2017-01-09,556.6578369140625
2017-01-10,565.5767211914062
2017-01-11,574.7286376953125
2017-01-12,575.1943359375
2017-01-13,574.030029296875
2017-01-16,581.0860595703125
2017-01-17,576.8245239257812
2017-01-18,578.7340087890625
2017-01-19,575.7998657226562
2017-01-20,575.8232421875
2017-01-23,579.6889038085938
2017-01-24,590.3544311523438
2017-01-25,601.0897827148438
2017-01-27,601.6952514648438
2017-01-30,598.4583129882812
2017-01-31,599.2500610351562
2017-02-01,608.1224975585938
2017-02-02,604.8623046875
2017-02-03,610.6143188476562
2017-02-06,612.0347900390625
2017-02-07,608.7977905273438
2017-02-08,608.0992431640625
2017-02-09,604.3732299804688
2017-02-10,607.1444702148438
2017-02-13,610.2183837890625
2017-02-14,610.6375122070312
2017-02-15,615.8072509765625
2017-02-16,618.4620971679688
2017-02-17,641.3533935546875
2017-02-20,656.280517578125
2017-02-21,659.2846069335938
2017-02-22,651.646484375
2017-02-23,649.3875122070312
2017-02-27,649.0613403320312
2017-02-28,647.431396484375
2017-03-01,648.1532592773438
2017-03-02,642.77392578125
2017-03-03,641.3301391601562
2017-03-06,643.07666015625
2017-03-07,645.6149291992188
2017-03-08,648.4093627929688
2017-03-09,649.3409423828125
2017-03-10,652.0888061523438
2017-03-14,657.025634765625
2017-03-15,659.7735595703125
2017-03-16,660.1228637695312
2017-03-17,664.0817260742188
2017-03-20,668.8555297851562
2017-03-21,671.1144409179688
2017-03-22,666.4336547851562
2017-03-23,666.4336547851562
2017-03-24,663.383056640625
2017-03-27,656.6298828125
2017-03-28,661.4502563476562
2017-03-29,665.3624877929688
2017-03-30,682.8744506835938
2017-03-31,671.859619140625
2017-04-03,667.5050048828125
2017-04-05,667.1090698242188
2017-04-06,669.9734497070312
2017-04-07,670.1364135742188
2017-04-10,667.947509765625
2017-04-11,670.4390869140625
2017-04-12,672.3952026367188
2017-04-13,670.8117065429688
2017-04-17,669.1815795898438
2017-04-18,674.0718994140625
2017-04-19,674.8636474609375
2017-04-20,680.98828125
2017-04-21,697.0331420898438
2017-04-24,714.009521484375
2017-04-25,715.87255859375
2017-04-26,722.2066650390625
2017-04-27,730.5667724609375
2017-04-28,720.2738647460938
2017-05-02,717.52587890625
2017-05-03,719.2491455078125
2017-05-04,714.8246459960938
2017-05-05,713.613525390625
2017-05-08,714.8246459960938
2017-05-09,715.2670288085938
2017-05-10,722.7422485351562
2017-05-11,720.2271728515625
2017-05-12,722.6724243164062
2017-05-15,723.4874877929688
2017-05-16,726.3983154296875
2017-05-17,725.2340087890625
2017-05-18,725.2106323242188
2017-05-19,727.1436157226562
2017-05-22,734.0132446289062
2017-05-23,730.7996215820312
2017-05-24,729.7051391601562
2017-05-25,753.1785888671875
2017-05-26,757.3004760742188
2017-05-29,760.0484008789062
2017-05-30,758.7210083007812
2017-05-31,762.0510864257812
2017-06-01,758.5114135742188
2017-06-02,761.1428833007812
2017-06-05,761.7483520507812
2017-06-06,763.3318481445312
2017-06-07,764.1934204101562
2017-06-08,766.0332641601562
2017-06-09,776.3027954101562
2017-06-12,777.2110595703125
2017-06-13,780.9136962890625
2017-06-14,778.3521728515625
2017-06-15,775.1616821289062
2017-06-16,777.4439086914062
2017-06-19,788.4588012695312
2017-06-20,785.5014038085938
2017-06-21,791.1600341796875
2017-06-22,790.8340454101562
2017-06-23,781.8218994140625
2017-06-27,776.69873046875
2017-06-28,776.1398315429688
2017-06-29,779.7029418945312
2017-06-30,774.5458374023438
2017-07-03,777.6166381835938
2017-07-04,775.1553344726562
2017-07-05,772.99853515625
2017-07-06,777.4056396484375
2017-07-07,781.648681640625
2017-07-10,785.9385986328125
2017-07-11,787.8374633789062
2017-07-12,788.23583984375
2017-07-13,789.314208984375
2017-07-14,787.6264038085938
2017-07-17,788.7515869140625
2017-07-18,789.314208984375
2017-07-19,793.4165649414062
2017-07-20,802.1369018554688
2017-07-21,798.4566040039062
2017-07-24,813.4828491210938
2017-07-25,815.6161499023438
2017-07-26,819.3199462890625
2017-07-27,839.0579833984375
2017-07-28,833.8305053710938
2017-07-31,836.5966186523438
2017-08-01,842.5977172851562
2017-08-02,839.9957885742188
2017-08-03,834.5103149414062
2017-08-04,839.3392944335938
2017-08-07,838.5423583984375
2017-08-08,833.5491943359375
2017-08-09,827.2432861328125
2017-08-10,825.367919921875
2017-08-11,820.0231323242188
2017-08-14,823.84423828125
2017-08-16,835.1197509765625
2017-08-17,827.6887817382812
2017-08-18,821.4765625
2017-08-21,817.2803955078125
2017-08-22,819.06201171875
2017-08-23,830.9940795898438
2017-08-24,826.3291015625
2017-08-28,826.2118530273438
2017-08-29,818.6636352539062
2017-08-30,829.1654663085938
2017-08-31,832.8693237304688
2017-09-01,828.7200927734375
2017-09-04,820.890625
2017-09-05,822.9768676757812
2017-09-06,825.1100463867188
2017-09-07,828.227783203125
2017-09-08,838.120361328125
2017-09-11,854.8578491210938
2017-09-12,860.4136962890625
2017-09-13,863.5313720703125
2017-09-14,862.3828125
2017-09-15,866.8601684570312
2017-09-18,872.2518310546875
2017-09-19,867.2117919921875
2017-09-20,866.8132934570312
2017-09-21,862.2420654296875
2017-09-22,855.2095336914062
2017-09-25,843.7933349609375
2017-09-26,840.3004760742188
2017-09-27,832.8928833007812
2017-09-28,841.70703125
2017-09-29,846.5828857421875
2017-10-03,848.0596923828125
2017-10-04,842.5040283203125
2017-10-05,843.254150390625
2017-10-06,843.9573974609375
2017-10-09,841.8007202148438
2017-10-10,845.1764526367188
2017-10-11,839.29248046875
2017-10-12,852.7247314453125
2017-10-13,867.7275390625
2017-10-16,870.7047729492188
2017-10-17,867.9384765625
2017-10-18,876.0260009765625
2017-10-19,866.6023559570312
2017-10-23,873.5880126953125
2017-10-24,875.36962890625
2017-10-25,841.61328125
2017-10-26,841.7303466796875
2017-10-27,839.7145385742188
2017-10-30,850.943115234375
2017-10-31,847.8956909179688
2017-11-01,853.849853515625
2017-11-02,854.2719116210938
2017-11-03,858.3038330078125
2017-11-06,857.3193359375
2017-11-07,855.02197265625
2017-11-08,856.0769653320312
2017-11-09,856.9677124023438
2017-11-10,854.2250366210938
2017-11-13,850.2633666992188
2017-11-14,845.0122680664062
2017-11-15,844.0277099609375
2017-11-16,847.5206298828125
2017-11-17,855.889404296875
2017-11-20,861.7967529296875
2017-11-21,865.5942993164062
2017-11-22,869.81396484375
2017-11-23,864.0003051757812
2017-11-24,868.0089111328125
2017-11-27,870.8922729492188
2017-11-28,874.5491333007812
2017-11-29,878.2765502929688
2017-11-30,869.087158203125
2017-12-01,866.508544921875
2017-12-04,859.89794921875
2017-12-05,853.498291015625
2017-12-06,845.457763671875
2017-12-07,848.4348754882812
2017-12-08,862.8516235351562
2017-12-11,865.6646728515625
2017-12-12,853.2404174804688
2017-12-13,853.9202880859375
2017-12-14,861.7498779296875
2017-12-15,878.3468017578125
2017-12-18,880.9254150390625
2017-12-19,883.5274047851562
2017-12-20,875.8619384765625
2017-12-21,875.9322509765625
2017-12-22,879.8471069335938
2017-12-26,875.9557495117188
2017-12-27,870.5172119140625
2017-12-28,880.5034790039062
2017-12-29,877.8545532226562
2018-01-01,869.46240234375
2018-01-02,877.8309936523438
2018-01-03,868.5949096679688
2018-01-04,871.9939575195312
2018-01-05,873.7286376953125
2018-01-08,872.322265625
2018-01-09,873.775634765625
2018-01-10,874.0099487304688
2018-01-11,877.9248657226562
2018-01-12,874.5257568359375
2018-01-15,889.7396240234375
2018-01-16,890.86474609375
2018-01-17,886.3405151367188
2018-01-18,906.8756713867188
2018-01-19,915.2678833007812
2018-01-22,920.4954223632812
2018-01-23,914.8458862304688
2018-01-24,917.8230590820312
2018-01-25,925.9338989257812
2018-01-29,937.5142822265625
2018-01-30,935.568603515625
2018-01-31,940.3508911132812
2018-02-01,933.5292358398438
2018-02-02,913.2987060546875
2018-02-05,897.2879028320312
2018-02-06,889.2942504882812
2018-02-07,878.0419921875
2018-02-08,881.863037109375
2018-02-09,867.1180419921875
2018-02-12,879.8471069335938
2018-02-14,882.8945922851562
2018-02-15,882.3084716796875
2018-02-16,880.7612915039062
2018-02-19,880.5737915039062
2018-02-20,873.5411376953125
2018-02-21,870.8219604492188
2018-02-22,868.852783203125
2018-02-23,881.675537109375
2018-02-26,896.2095336914062
2018-02-27,891.9899291992188
2018-02-28,883.3867797851562
2018-03-01,878.7686157226562
2018-03-05,876.705810546875
2018-03-06,865.5942993164062
2018-03-07,859.1947021484375
2018-03-08,868.688720703125
2018-03-09,867.8447875976562
2018-03-12,875.43994140625
2018-03-13,872.1580810546875
2018-03-14,874.150634765625
2018-03-15,881.7927856445312
2018-03-16,868.7589111328125
2018-03-19,866.063232421875
2018-03-20,862.4296875
2018-03-21,871.525146484375
2018-03-22,875.6744384765625
2018-03-23,863.390869140625
2018-03-26,887.7235107421875
2018-03-27,887.3250122070312
2018-03-28,884.277587890625
2018-04-02,905.4222412109375
2018-04-03,898.2489624023438
2018-04-04,882.9414672851562
2018-04-05,894.9671020507812
2018-04-06,901.7651977539062
2018-04-09,909.1026611328125
2018-04-10,900.5697021484375
2018-04-11,899.632080078125
2018-04-12,904.2969970703125
2018-04-13,902.515380859375
2018-04-16,910.5325927734375
2018-04-17,913.533203125
2018-04-18,906.07861328125
2018-04-19,909.0791625976562
2018-04-20,917.0025634765625
2018-04-23,907.5554809570312
2018-04-24,907.203857421875
2018-04-25,900.5228881835938
2018-04-26,904.9768676757812
2018-04-27,901.7651977539062
2018-04-30,911.5640869140625
2018-05-02,923.3787841796875
2018-05-03,922.628662109375
2018-05-04,932.2866821289062
2018-05-07,927.0825805664062
2018-05-08,922.2301635742188
2018-05-09,927.5514526367188
2018-05-10,934.2557983398438
2018-05-11,943.187255859375
2018-05-14,947.8756713867188
2018-05-15,955.4005126953125
2018-05-16,948.6256713867188
2018-05-17,950.6886596679688
2018-05-18,943.374755859375
2018-05-21,934.419921875
2018-05-22,932.9430541992188
2018-05-23,922.4411010742188
2018-05-24,931.1146850585938
2018-05-25,941.7572021484375
2018-05-28,957.4633178710938
2018-05-29,952.9625244140625
2018-05-30,960.3468627929688
2018-05-31,1009.4646606445312
2018-06-01,995.8521728515625
2018-06-04,965.4661865234375
2018-06-05,973.6760864257812
2018-06-06,970.7271118164062
2018-06-07,973.0154418945312
2018-06-08,966.9525146484375
2018-06-11,963.6259765625
2018-06-12,964.3573608398438
2018-06-13,958.506591796875
2018-06-14,961.3140258789062
2018-06-15,957.6337280273438
2018-06-18,952.7030029296875
2018-06-19,954.7555541992188
2018-06-20,970.1608276367188
2018-06-21,970.8450927734375
2018-06-22,982.9948120117188
2018-06-25,988.4679565429688
2018-06-26,987.8782348632812
2018-06-27,996.7959594726562
2018-06-28,1005.406982421875
2018-06-29,994.8378295898438
2018-07-02,978.2293090820312
2018-07-03,976.7901000976562
2018-07-04,992.52587890625
2018-07-05,1002.0567016601562
2018-07-06,997.9991455078125
2018-07-09,1002.9533081054688
2018-07-10,1012.743896484375
2018-07-11,1013.6167602539062
2018-07-12,1021.968017578125
2018-07-13,1029.02197265625
2018-07-16,1023.3365478515625
2018-07-17,1027.06396484375
2018-07-18,1026.8045654296875
2018-07-19,1031.4757080078125
2018-07-20,1032.8677978515625
2018-07-23,1017.4859008789062
2018-07-24,1019.0429077148438
2018-07-25,1024.044189453125
2018-07-26,1034.54248046875
2018-07-27,1039.048583984375
2018-07-30,1023.8318481445312
2018-07-31,1028.361572265625
2018-08-01,1018.5474853515625
2018-08-02,1005.1002197265625
2018-08-03,1001.0659790039062
2018-08-06,997.59814453125
2018-08-07,1005.430419921875
2018-08-08,1008.0020141601562
2018-08-09,999.5797119140625
2018-08-10,997.6687622070312
2018-08-13,986.9109497070312
2018-08-14,985.7079467773438
2018-08-16,979.38525390625
2018-08-17,980.163818359375
2018-08-20,989.0577392578125
2018-08-21,988.987060546875
2018-08-23,981.366943359375
2018-08-24,976.625
2018-08-27,981.62646484375
2018-08-28,988.4208984375
2018-08-29,980.7064208984375
2018-08-30,974.8557739257812
2018-08-31,972.5435791015625
2018-09-03,979.07861328125
2018-09-04,968.1083374023438
2018-09-05,965.3009643554688
2018-09-06,968.2971801757812
2018-09-07,970.538330078125
2018-09-10,963.0834350585938
2018-09-11,943.856201171875
2018-09-12,949.2586669921875
2018-09-14,957.6337280273438
2018-09-17,939.9871215820312
2018-09-18,938.5715942382812
2018-09-19,925.43115234375
2018-09-21,929.63037109375
2018-09-24,908.6101684570312
2018-09-25,921.2080688476562
2018-09-26,928.6630249023438
2018-09-27,932.414306640625
2018-09-28,946.5220336914062
2018-10-01,960.3939819335938
2018-10-03,958.364990234375
2018-10-04,923.7324829101562
2018-10-05,927.2948608398438
2018-10-08,917.7166137695312
2018-10-09,915.6405029296875
2018-10-10,928.1676635742188
2018-10-11,914.2014770507812
2018-10-12,935.1036987304688
2018-10-15,947.4657592773438
2018-10-16,940.2467041015625
2018-10-17,931.682861328125
2018-10-19,928.4508056640625
2018-10-22,943.1484375
2018-10-23,936.5191040039062
2018-10-24,940.0108032226562
2018-10-25,928.9462280273438
2018-10-26,925.3602294921875
2018-10-29,908.893310546875
2018-10-30,902.4999389648438
2018-10-31,902.0281372070312
2018-11-01,902.2403564453125
2018-11-02,919.8162231445312
2018-11-05,922.90673828125
2018-11-06,918.4478759765625
2018-11-07,923.8268432617188
2018-11-09,917.9052734375
2018-11-12,906.4161987304688
2018-11-13,909.5774536132812
2018-11-14,923.7324829101562
2018-11-15,931.9423828125
2018-11-16,945.6963500976562
2018-11-19,950.2259521484375
2018-11-20,949.541748046875
2018-11-21,952.5142822265625
2018-11-22,946.2625122070312
2018-11-26,967.164794921875
2018-11-27,973.86474609375
2018-11-28,985.7786254882812
2018-11-29,1005.501220703125
2018-11-30,1004.2744140625
2018-12-03,997.126220703125
2018-12-04,984.0328369140625
2018-12-05,990.4733276367188
2018-12-06,989.458984375
2018-12-07,994.436767578125
2018-12-10,985.5426635742188
2018-12-11,971.76513671875
2018-12-12,983.9148559570312
2018-12-13,991.4642333984375
2018-12-14,988.8218994140625
2018-12-17,1005.1002197265625
2018-12-18,1007.577392578125
2018-12-19,1001.9153442382812
2018-12-20,1008.52099609375
2018-12-21,996.1117553710938
2018-12-24,981.7207641601562
2018-12-26,1001.396484375
2018-12-27,993.2335815429688
2018-12-28,1001.6557006835938
2018-12-31,1001.0896606445312
2019-01-01,1013.5459594726562
2019-01-02,1004.2981567382812
2019-01-03,996.4185180664062
2019-01-04,999.0842895507812
2019-01-07,1000.5941162109375
2019-01-08,992.266357421875
2019-01-09,998.777587890625
2019-01-10,994.8613891601562
2019-01-11,996.4655151367188
2019-01-14,991.6292114257812
2019-01-15,1001.183837890625
2019-01-16,1000.3819580078125
2019-01-17,1006.091064453125
2019-01-18,1005.123779296875
2019-01-21,1013.5695190429688
2019-01-22,1007.7661743164062
2019-01-23,993.398681640625
2019-01-24,991.9124145507812
2019-01-25,988.9635620117188
2019-01-28,983.3721923828125
2019-01-29,970.8450927734375
2019-01-30,960.0400390625
2019-01-31,981.3905029296875
2019-02-01,986.3447875976562
2019-02-04,993.1627197265625
2019-02-05,997.4801025390625
2019-02-06,1001.5377807617188
2019-02-07,998.989990234375
2019-02-08,1001.5377807617188
2019-02-11,1009.5590209960938
2019-02-12,1004.8641967773438
2019-02-14,995.6633911132812
2019-02-15,991.157470703125
2019-02-18,986.085205078125
2019-02-19,983.3251342773438
2019-02-20,994.7906494140625
2019-02-21,998.3529052734375
2019-02-22,986.816650390625
2019-02-25,1002.83544921875
2019-02-26,995.8757934570312
2019-02-27,987.1940307617188
2019-02-28,980.2581176757812
2019-03-01,982.9948120117188
2019-03-05,994.200927734375
2019-03-06,992.8560791015625
2019-03-07,1003.3544311523438
2019-03-08,1004.156494140625
2019-03-11,1004.2744140625
2019-03-12,1024.3509521484375
2019-03-13,1050.5614013671875
2019-03-14,1049.7120361328125
2019-03-15,1063.0413818359375
2019-03-18,1067.0283203125
2019-03-19,1070.0008544921875
2019-03-20,1084.7457275390625
2019-03-22,1073.96435546875
2019-03-25,1076.3941650390625
2019-03-26,1090.5731201171875
2019-03-27,1084.9580078125
2019-03-28,1086.5386962890625
2019-04-01,1090.7852783203125
2019-04-02,1082.7877197265625
2019-04-03,1081.796630859375
2019-04-04,1077.6446533203125
2019-04-05,1087.8599853515625
2019-04-08,1080.216064453125
2019-04-09,1079.20166015625
2019-04-10,1055.6572265625
2019-04-11,1065.16455078125
2019-04-12,1068.8212890625
2019-04-15,1079.93310546875
2019-04-16,1087.600341796875
2019-04-18,1082.221435546875
2019-04-22,1070.44921875
2019-04-23,1059.4083251953125
2019-04-24,1075.662841796875
2019-04-25,1067.971923828125
2019-04-26,1076.22900390625
2019-04-30,1093.451171875
2019-05-02,1111.5458984375
2019-05-03,1117.278564453125
2019-05-06,1098.6412353515625
2019-05-07,1095.76318359375
2019-05-08,1088.638427734375
2019-05-09,1080.923828125
2019-05-10,1083.5660400390625
2019-05-13,1079.177978515625
2019-05-14,1079.5084228515625
2019-05-15,1078.9422607421875
2019-05-16,1090.2425537109375
2019-05-17,1114.5185546875
2019-05-20,1147.664794921875
2019-05-21,1134.146728515625
2019-05-22,1135.1141357421875
2019-05-23,1100.3634033203125
2019-05-24,1119.82666015625
2019-05-27,1136.3408203125
2019-05-28,1140.0445556640625
2019-05-29,1140.375
2019-05-30,1151.06201171875
2019-05-31,1144.3619384765625
2019-06-03,1159.3426513671875
