Date,SO
2016-01-20,31.495065689086914
2016-01-21,31.26131820678711
2016-01-22,31.621944427490234
2016-01-25,31.648666381835938
2016-01-26,31.77556037902832
2016-01-27,31.815628051757812
2016-01-28,32.2430419921875
2016-01-29,32.67045593261719
2016-02-01,33.32492446899414
2016-02-02,33.14461135864258
2016-02-03,32.396644592285156
2016-02-04,32.336524963378906
2016-02-05,32.20296859741211
2016-02-08,32.60367202758789
2016-02-09,32.857444763183594
2016-02-10,32.8641242980957
2016-02-11,32.447471618652344
2016-02-12,32.352943420410156
2016-02-16,32.4744873046875
2016-02-17,32.298912048339844
2016-02-18,33.00120162963867
2016-02-19,32.79863357543945
2016-02-22,33.15652847290039
2016-02-23,33.15652847290039
2016-02-24,33.075496673583984
2016-02-25,33.332096099853516
2016-02-26,32.54201126098633
2016-02-29,32.53525924682617
2016-03-01,32.0693244934082
2016-03-02,32.40019989013672
2016-03-03,32.54201126098633
2016-03-04,32.839134216308594
2016-03-07,32.744606018066406
2016-03-08,33.1902961730957
2016-03-09,33.4671630859375
2016-03-10,33.67649841308594
2016-03-11,33.622467041015625
2016-03-14,33.73051834106445
2016-03-15,33.98713684082031
2016-03-16,34.22346878051758
2016-03-17,34.31801986694336
2016-03-18,34.27749252319336
2016-03-21,34.088417053222656
2016-03-22,33.94660949707031
2016-03-23,34.21671676635742
2016-03-24,34.37204360961914
2016-03-28,34.15595626831055
2016-03-29,34.574623107910156
2016-03-30,34.58137893676758
2016-03-31,34.93252944946289
2016-04-01,34.912269592285156
2016-04-04,34.7974739074707
2016-04-05,34.20322036743164
2016-04-06,34.007381439208984
2016-04-07,34.21671676635742
2016-04-08,34.25723648071289
2016-04-11,34.081668853759766
2016-04-12,34.28424072265625
2016-04-13,34.007381439208984
2016-04-14,34.06816864013672
2016-04-15,34.22346878051758
2016-04-18,34.37879180908203
2016-04-19,34.4395637512207
2016-04-20,33.60895919799805
2016-04-21,33.048492431640625
2016-04-22,33.26457214355469
2016-04-25,33.27132034301758
2016-04-26,33.22406005859375
2016-04-27,33.453651428222656
2016-04-28,33.73051834106445
2016-04-29,33.83180618286133
2016-05-02,34.04115295410156
2016-05-03,34.10192108154297
2016-05-04,34.68266296386719
2016-05-05,34.182960510253906
2016-05-06,33.41988754272461
2016-05-09,33.63597869873047
2016-05-10,33.85883712768555
2016-05-11,33.98037338256836
2016-05-12,34.253536224365234
2016-05-13,34.06914520263672
2016-05-16,34.10328674316406
2016-05-17,33.51601028442383
2016-05-18,32.80582046508789
2016-05-19,33.23602294921875
2016-05-20,33.22237777709961
2016-05-23,32.83995056152344
2016-05-24,33.09261703491211
2016-05-25,33.15407943725586
2016-05-26,33.61161804199219
2016-05-27,33.57062911987305
2016-05-31,33.76185607910156
2016-06-01,33.85062026977539
2016-06-02,33.70722198486328
2016-06-03,34.267181396484375
2016-06-06,34.2330436706543
2016-06-07,34.20573043823242
2016-06-08,34.39693069458008
2016-06-09,34.73154830932617
2016-06-10,34.90226364135742
2016-06-13,34.8203239440918
2016-06-14,35.05250930786133
2016-06-15,34.745201110839844
2016-06-16,34.86811828613281
2016-06-17,34.92958068847656
2016-06-20,34.78617858886719
2016-06-21,34.75886917114258
2016-06-22,34.7247200012207
2016-06-23,34.86811828613281
2016-06-24,34.95689010620117
2016-06-27,35.646610260009766
2016-06-28,35.721736907958984
2016-06-29,35.660274505615234
2016-06-30,36.62313461303711
2016-07-01,36.75971603393555
2016-07-05,37.04652404785156
2016-07-06,37.17627716064453
2016-07-07,36.64362716674805
2016-07-08,36.971412658691406
2016-07-11,36.73240280151367
2016-07-12,36.08366012573242
2016-07-13,36.281700134277344
2016-07-14,36.609493255615234
2016-07-15,36.62313461303711
2016-07-18,36.61631393432617
2016-07-19,36.61631393432617
2016-07-20,36.41826629638672
2016-07-21,36.8075065612793
2016-07-22,37.24456787109375
2016-07-25,37.24456787109375
2016-07-26,37.1831169128418
2016-07-27,36.561676025390625
2016-07-28,36.37046432495117
2016-07-29,36.534358978271484
2016-08-01,36.63679504394531
2016-08-02,36.43876266479492
2016-08-03,36.220237731933594
2016-08-04,36.30217742919922
2016-08-05,35.94708251953125
2016-08-08,35.98122024536133
2016-08-09,36.08366012573242
2016-08-10,36.11097717285156
2016-08-11,36.11097717285156
2016-08-12,36.13168716430664
2016-08-15,35.538124084472656
2016-08-16,35.172306060791016
2016-08-17,35.524314880371094
2016-08-18,36.10407638549805
2016-08-19,35.862510681152344
2016-08-22,35.89012145996094
2016-08-23,35.68995666503906
2016-08-24,35.74516677856445
2016-08-25,35.793479919433594
2016-08-26,35.23442840576172
2016-08-29,35.43458938598633
2016-08-30,35.172306060791016
2016-08-31,35.427677154541016
2016-09-01,35.32415008544922
2016-09-02,35.7520751953125
2016-09-06,35.97985076904297
2016-09-07,36.041954040527344
2016-09-08,36.21449661254883
2016-09-09,35.11019515991211
2016-09-12,35.862510681152344
2016-09-13,35.37937545776367
2016-09-14,35.44148254394531
2016-09-15,35.51742935180664
2016-09-16,35.869415283203125
2016-09-19,36.18689727783203
2016-09-20,35.98674011230469
2016-09-21,36.70454025268555
2016-09-22,36.9116096496582
2016-09-23,36.94610595703125
2016-09-26,36.79426193237305
2016-09-27,36.46987533569336
2016-09-28,36.37324523925781
2016-09-29,35.92463302612305
2016-09-30,35.40697479248047
2016-10-03,35.00667190551758
2016-10-04,34.399295806884766
2016-10-05,34.17843246459961
2016-10-06,34.11630630493164
2016-10-07,33.929962158203125
2016-10-10,34.33717727661133
2016-10-11,34.10250473022461
2016-10-12,34.530433654785156
2016-10-13,35.03426742553711
2016-10-14,34.896236419677734
2016-10-17,34.9859619140625
2016-10-18,35.26203536987305
2016-10-19,35.01356887817383
2016-10-20,35.00667190551758
2016-10-21,34.87553405761719
2016-10-24,35.09640121459961
2016-10-25,35.1792106628418
2016-10-26,35.1792106628418
2016-10-27,35.03426742553711
2016-10-28,34.99285125732422
2016-10-31,35.59333038330078
2016-11-01,34.84101486206055
2016-11-02,34.640869140625
2016-11-03,34.778900146484375
2016-11-04,34.58565139770508
2016-11-07,34.93763732910156
2016-11-08,35.03426742553711
2016-11-09,33.97138214111328
2016-11-10,33.06721115112305
2016-11-11,32.97750473022461
2016-11-14,32.873958587646484
2016-11-15,33.36400604248047
2016-11-16,33.426124572753906
2016-11-17,33.167762756347656
2016-11-18,32.90940475463867
2016-11-21,33.19569396972656
2016-11-22,33.23758316040039
2016-11-23,32.979225158691406
2016-11-25,33.3632926940918
2016-11-28,33.73335266113281
2016-11-29,33.73335266113281
2016-11-30,32.692935943603516
2016-12-01,32.5323371887207
2016-12-02,32.65103530883789
2016-12-05,32.727848052978516
2016-12-06,32.76974868774414
2016-12-07,32.923370361328125
2016-12-08,33.10490417480469
2016-12-09,33.474998474121094
2016-12-12,34.019657135009766
2016-12-13,34.34783935546875
2016-12-14,33.8520622253418
2016-12-15,33.838096618652344
2016-12-16,34.1593017578125
2016-12-19,34.27800369262695
2016-12-20,34.35483169555664
2016-12-21,34.382747650146484
2016-12-22,34.4665412902832
2016-12-23,34.445594787597656
2016-12-27,34.42464065551758
2016-12-28,34.14533615112305
2016-12-29,34.4735221862793
2016-12-30,34.34783935546875
2017-01-03,34.24308776855469
2017-01-04,34.20819091796875
2017-01-05,34.31291961669922
2017-01-06,34.222137451171875
2017-01-09,33.88698196411133
2017-01-10,33.78223419189453
2017-01-11,34.03361511230469
2017-01-12,34.21516036987305
2017-01-13,34.07551193237305
2017-01-17,34.69696807861328
2017-01-18,34.64809036254883
2017-01-19,34.25008010864258
2017-01-20,34.25706100463867
2017-01-23,34.096458435058594
2017-01-24,33.91490936279297
2017-01-25,33.85905075073242
2017-01-26,33.95680236816406
2017-01-27,33.8520622253418
2017-01-30,33.97775650024414
2017-01-31,34.515419006347656
2017-02-01,33.90094757080078
2017-02-02,34.201194763183594
2017-02-03,34.096458435058594
2017-02-06,34.047584533691406
2017-02-07,34.05455780029297
2017-02-08,34.368778228759766
2017-02-09,34.11740493774414
2017-02-10,34.25008010864258
2017-02-13,34.368778228759766
2017-02-14,33.92887878417969
2017-02-15,33.761287689208984
2017-02-16,34.079185485839844
2017-02-17,33.76835632324219
2017-02-21,34.10744857788086
2017-02-22,34.60903549194336
2017-02-23,35.08941650390625
2017-02-24,35.6757698059082
2017-02-27,35.51329803466797
2017-02-28,35.90182876586914
2017-03-01,35.36493682861328
2017-03-02,35.54860305786133
2017-03-03,35.58392333984375
2017-03-06,35.49209976196289
2017-03-07,35.605125427246094
2017-03-08,35.16004943847656
2017-03-09,34.969322204589844
2017-03-10,35.06117248535156
2017-03-13,35.13180923461914
2017-03-14,35.23776626586914
2017-03-15,35.767608642578125
2017-03-16,35.45676803588867
2017-03-17,35.795867919921875
2017-03-20,35.59099578857422
2017-03-21,36.03606414794922
2017-03-22,35.83824920654297
2017-03-23,35.58392333984375
2017-03-24,35.6192512512207
2017-03-27,35.534488677978516
2017-03-28,35.3861198425293
2017-03-29,35.2872314453125
2017-03-30,35.08941650390625
2017-03-31,35.16712188720703
2017-04-03,35.294281005859375
2017-04-04,35.336666107177734
2017-04-05,35.626312255859375
2017-04-06,35.41437911987305
2017-04-07,35.10354232788086
2017-04-10,35.08941650390625
2017-04-11,34.82803726196289
2017-04-12,35.08235168457031
2017-04-13,34.91279983520508
2017-04-17,35.16712188720703
2017-04-18,35.30134963989258
2017-04-19,35.145931243896484
2017-04-20,35.16004943847656
2017-04-21,35.30841827392578
2017-04-24,35.42850875854492
2017-04-25,35.435577392578125
2017-04-26,35.30134963989258
2017-04-27,35.37200164794922
2017-04-28,35.181251525878906
2017-05-01,35.03289794921875
2017-05-02,34.976383209228516
2017-05-03,34.948123931884766
2017-05-04,35.174198150634766
2017-05-05,35.37200164794922
2017-05-08,35.34373092651367
2017-05-09,35.30841827392578
2017-05-10,35.23070526123047
2017-05-11,35.57378005981445
2017-05-12,35.645267486572266
2017-05-15,35.72389602661133
2017-05-16,35.266448974609375
2017-05-17,35.480873107910156
2017-05-18,35.57378005981445
2017-05-19,35.65241241455078
2017-05-22,35.745338439941406
2017-05-23,35.79535675048828
2017-05-24,36.009796142578125
2017-05-25,36.0955696105957
2017-05-26,36.05983352661133
2017-05-30,36.145599365234375
2017-05-31,36.174190521240234
2017-06-01,36.402923583984375
2017-06-02,36.46010208129883
2017-06-05,36.31714630126953
2017-06-06,36.30284881591797
2017-06-07,36.46010208129883
2017-06-08,36.267112731933594
2017-06-09,36.22422409057617
2017-06-12,36.34574890136719
2017-06-13,36.49583435058594
2017-06-14,36.610198974609375
2017-06-15,36.96043395996094
2017-06-16,36.83177185058594
2017-06-19,36.75315475463867
2017-06-20,36.96043395996094
2017-06-21,36.59590530395508
2017-06-22,36.009796142578125
2017-06-23,35.62382507324219
2017-06-26,35.809661865234375
2017-06-27,35.309326171875
2017-06-28,35.13063430786133
2017-06-29,34.51594161987305
2017-06-30,34.2228889465332
2017-07-03,34.05848693847656
2017-07-05,33.894100189208984
2017-07-06,33.879798889160156
2017-07-07,33.8512077331543
2017-07-10,33.79401779174805
2017-07-11,33.79401779174805
2017-07-12,33.958431243896484
2017-07-13,33.67966079711914
2017-07-14,33.77974319458008
2017-07-17,33.62248611450195
2017-07-18,33.67966079711914
2017-07-19,33.75829315185547
2017-07-20,33.82261657714844
2017-07-21,34.2228889465332
2017-07-24,33.772579193115234
2017-07-25,33.4366455078125
2017-07-26,33.879798889160156
2017-07-27,34.18000411987305
2017-07-28,33.958431243896484
2017-07-31,34.25861740112305
2017-08-01,34.68748474121094
2017-08-02,35.580936431884766
2017-08-03,35.28073501586914
2017-08-04,34.87332534790039
2017-08-07,35.02342224121094
2017-08-08,35.109188079833984
2017-08-09,34.91621398925781
2017-08-10,34.88761901855469
2017-08-11,34.60886001586914
2017-08-14,34.76611328125
2017-08-15,34.99482727050781
2017-08-16,35.01628112792969
2017-08-17,34.66183853149414
2017-08-18,34.93671417236328
2017-08-21,34.92948532104492
2017-08-22,34.68354034423828
2017-08-23,34.74864959716797
2017-08-24,34.73417663574219
2017-08-25,34.943946838378906
2017-08-28,34.97287368774414
2017-08-29,34.84990310668945
2017-08-30,34.87161636352539
2017-08-31,34.907779693603516
2017-09-01,34.907779693603516
2017-09-05,35.55876922607422
2017-09-06,35.64557647705078
2017-09-07,36.130210876464844
2017-09-08,36.311038970947266
2017-09-11,36.60759353637695
2017-09-12,35.848106384277344
2017-09-13,35.7468376159668
2017-09-14,36.45570373535156
2017-09-15,36.62929153442383
2017-09-18,36.217002868652344
2017-09-19,36.07233428955078
2017-09-20,35.7685432434082
2017-09-21,35.638336181640625
2017-09-22,35.31283187866211
2017-09-25,35.46473693847656
2017-09-26,35.29114532470703
2017-09-27,35.09584045410156
2017-09-28,35.39963912963867
2017-09-29,35.544307708740234
2017-10-02,35.544307708740234
2017-10-03,35.29114532470703
2017-10-04,35.515377044677734
2017-10-05,35.70343780517578
2017-10-06,35.86980438232422
2017-10-09,35.913204193115234
2017-10-10,36.33997344970703
2017-10-11,36.51356887817383
2017-10-12,36.70162582397461
2017-10-13,36.84629821777344
2017-10-16,36.99095916748047
2017-10-17,36.99095916748047
2017-10-18,37.084991455078125
2017-10-19,37.61301803588867
2017-10-20,37.764915466308594
2017-10-23,37.757686614990234
2017-10-24,37.880645751953125
2017-10-25,37.764915466308594
2017-10-26,37.65642166137695
2017-10-27,37.67811965942383
2017-10-30,37.67811965942383
2017-10-31,37.757686614990234
2017-11-01,37.6708869934082
2017-11-02,38.51718521118164
2017-11-03,37.9312858581543
2017-11-06,37.35984420776367
2017-11-07,37.410499572753906
2017-11-08,37.4466552734375
2017-11-09,37.62025451660156
2017-11-10,37.15009689331055
2017-11-13,37.48282241821289
2017-11-14,37.837257385253906
2017-11-15,37.55516052246094
2017-11-16,37.56962203979492
2017-11-17,37.28434371948242
2017-11-20,37.437957763671875
2017-11-21,37.52573776245117
2017-11-22,37.56962203979492
2017-11-24,37.59156799316406
2017-11-27,37.715919494628906
2017-11-28,37.66471862792969
2017-11-29,37.37211608886719
2017-11-30,37.452571868896484
2017-12-01,37.386749267578125
2017-12-04,36.81618118286133
2017-12-05,36.8381233215332
2017-12-06,37.22581481933594
2017-12-07,37.54767990112305
2017-12-08,37.350162506103516
2017-12-11,37.8036994934082
2017-12-12,37.44527053833008
2017-12-13,37.8036994934082
2017-12-14,37.68666458129883
2017-12-15,37.53305435180664
2017-12-18,36.97711944580078
2017-12-19,36.4358024597168
2017-12-20,36.53090286254883
2017-12-21,36.20172119140625
2017-12-22,35.477542877197266
2017-12-26,35.148372650146484
2017-12-27,35.148372650146484
2017-12-28,35.31662368774414
2017-12-29,35.17762756347656
2018-01-02,34.50465774536133
2018-01-03,34.307151794433594
2018-01-04,34.16084671020508
2018-01-05,34.21936798095703
2018-01-08,34.52659606933594
2018-01-09,34.09501647949219
2018-01-10,33.61954116821289
2018-01-11,33.100189208984375
2018-01-12,32.80027389526367
2018-01-16,32.66860580444336
2018-01-17,32.95388412475586
2018-01-18,32.84416580200195
2018-01-19,32.50767135620117
2018-01-22,32.21508026123047
2018-01-23,32.52961730957031
2018-01-24,32.24432373046875
2018-01-25,32.639339447021484
2018-01-26,32.412574768066406
2018-01-29,32.17851257324219
2018-01-30,32.77101516723633
2018-01-31,32.997772216796875
2018-02-01,32.46377944946289
2018-02-02,32.31016159057617
2018-02-05,31.980995178222656
2018-02-06,31.812753677368164
2018-02-07,31.70302963256836
2018-02-08,31.74692153930664
2018-02-09,32.42720413208008
2018-02-12,32.68323516845703
2018-02-13,32.639339447021484
2018-02-14,31.878585815429688
2018-02-15,32.59545135498047
2018-02-16,32.55839538574219
2018-02-20,32.217472076416016
2018-02-21,31.809839248657227
2018-02-22,31.883955001831055
2018-02-23,32.66215515136719
2018-02-26,32.63251495361328
2018-02-27,32.165592193603516
2018-02-28,31.913599014282227
2018-03-01,32.59545135498047
2018-03-02,32.758506774902344
2018-03-05,33.23284149169922
2018-03-06,32.68438720703125
2018-03-07,32.365699768066406
2018-03-08,32.173004150390625
2018-03-09,32.43238830566406
2018-03-12,32.476871490478516
2018-03-13,32.3064079284668
2018-03-14,32.647335052490234
2018-03-15,32.55839538574219
2018-03-16,32.7510871887207
2018-03-19,32.736263275146484
2018-03-20,32.49910354614258
2018-03-21,32.536163330078125
2018-03-22,32.469459533691406
2018-03-23,31.95064926147461
2018-03-26,32.476871490478516
2018-03-27,33.003074645996094
2018-03-28,33.084598541259766
2018-03-29,33.09943389892578
2018-04-02,32.76591491699219
2018-04-03,32.736263275146484
2018-04-04,33.19577407836914
2018-04-05,33.358821868896484
2018-04-06,33.19577407836914
2018-04-09,33.18095779418945
2018-04-10,32.83262634277344
2018-04-11,32.9586181640625
2018-04-12,32.476871490478516
2018-04-13,32.56580352783203
2018-04-16,33.40329360961914
2018-04-17,33.95914840698242
2018-04-18,33.67010498046875
2018-04-19,33.796104431152344
2018-04-20,33.514469146728516
2018-04-23,33.52928924560547
2018-04-24,33.87020492553711
2018-04-25,34.11479187011719
2018-04-26,34.15926742553711
2018-04-27,34.389015197753906
2018-04-30,34.181495666503906
2018-05-01,33.95174026489258
2018-05-02,34.27785110473633
2018-05-03,34.285255432128906
2018-05-04,34.11479187011719
2018-05-07,33.684932708740234
2018-05-08,32.7214469909668
2018-05-09,32.45463562011719
2018-05-10,33.13648986816406
2018-05-11,33.29952621459961
2018-05-14,33.01791000366211
2018-05-15,32.76591491699219
2018-05-16,32.52874755859375
2018-05-17,32.32863998413086
2018-05-18,32.110713958740234
2018-05-21,32.64425277709961
2018-05-22,32.726932525634766
2018-05-23,33.057586669921875
2018-05-24,33.25295639038086
2018-05-25,33.45586395263672
2018-05-29,33.2905387878418
2018-05-30,33.62117385864258
2018-05-31,33.74142837524414
2018-06-01,33.21539306640625
2018-06-04,33.012481689453125
2018-06-05,32.892250061035156
2018-06-06,32.23094940185547
2018-06-07,32.44887924194336
2018-06-08,32.52402114868164
2018-06-11,32.1933708190918
2018-06-12,32.64425277709961
2018-06-13,32.899757385253906
2018-06-14,33.222904205322266
2018-06-15,33.388221740722656
2018-06-18,33.493431091308594
2018-06-19,33.86165237426758
2018-06-20,33.8541374206543
2018-06-21,34.03449249267578
2018-06-22,34.42526626586914
2018-06-25,35.0189323425293
2018-06-26,34.63568878173828
2018-06-27,34.81603240966797
2018-06-28,34.82354736328125
2018-06-29,34.8010139465332
2018-07-02,35.24437713623047
2018-07-03,35.31952667236328
2018-07-05,35.740352630615234
2018-07-06,35.89064025878906
2018-07-09,34.84609603881836
2018-07-10,35.575035095214844
2018-07-11,35.89817428588867
2018-07-12,36.055973052978516
2018-07-13,36.04094314575195
2018-07-16,35.85308074951172
2018-07-17,35.80799102783203
2018-07-18,35.73284149169922
2018-07-19,36.01088333129883
2018-07-20,35.71030807495117
2018-07-23,35.59005355834961
2018-07-24,35.72532272338867
2018-07-25,35.73284149169922
2018-07-26,36.131134033203125
2018-07-27,36.0484619140625
2018-07-30,36.00336837768555
2018-07-31,36.521888732910156
2018-08-01,36.131134033203125
2018-08-02,36.4241943359375
2018-08-03,36.76988983154297
2018-08-06,36.814979553222656
2018-08-07,36.88259506225586
2018-08-08,35.229347229003906
2018-08-09,35.176753997802734
2018-08-10,34.665733337402344
2018-08-13,34.86863708496094
2018-08-14,35.10911560058594
2018-08-15,35.4322509765625
2018-08-16,35.69525909423828
2018-08-17,35.748538970947266
2018-08-20,35.47454833984375
2018-08-21,35.010284423828125
2018-08-22,34.447078704833984
2018-08-23,34.355743408203125
2018-08-24,34.27201843261719
2018-08-27,33.96759033203125
2018-08-28,33.7392578125
2018-08-29,33.899085998535156
2018-08-30,33.63270568847656
2018-08-31,33.320655822753906
2018-09-04,33.40437698364258
2018-09-05,33.99041748046875
2018-09-06,34.82761764526367
2018-09-07,33.7392578125
2018-09-10,33.7620964050293
2018-09-11,33.61747741699219
2018-09-12,33.579429626464844
2018-09-13,33.70882034301758
2018-09-14,33.4119873046875
2018-09-17,33.78491973876953
2018-09-18,34.08936309814453
2018-09-19,33.2597770690918
2018-09-20,32.94773483276367
2018-09-21,33.49570846557617
2018-09-24,33.35871505737305
2018-09-25,32.52151107788086
2018-09-26,32.468223571777344
2018-09-27,32.909664154052734
2018-09-28,33.183650970458984
2018-10-01,32.86399459838867
2018-10-02,33.05427169799805
2018-10-03,32.56718444824219
2018-10-04,32.711788177490234
2018-10-05,33.26738739013672
2018-10-08,33.42721176147461
2018-10-09,33.579429626464844
2018-10-10,33.44242477416992
2018-10-11,33.137996673583984
2018-10-12,33.16844177246094
2018-10-15,33.6555290222168
2018-10-16,33.876251220703125
2018-10-17,33.72402572631836
2018-10-18,33.716426849365234
2018-10-19,34.302467346191406
2018-10-22,34.22636413574219
2018-10-23,34.04368591308594
2018-10-24,35.0255012512207
2018-10-25,34.454681396484375
2018-10-26,34.142635345458984
2018-10-29,34.92655563354492
2018-10-30,34.873287200927734
2018-10-31,34.27201843261719
2018-11-01,34.1730842590332
2018-11-02,34.05129623413086
2018-11-05,34.43946838378906
2018-11-06,34.75912094116211
2018-11-07,35.77899169921875
2018-11-08,35.45171356201172
2018-11-09,35.626773834228516
2018-11-12,35.68765640258789
2018-11-13,35.976871490478516
2018-11-14,36.0758171081543
2018-11-15,35.90837097167969
2018-11-16,36.14735412597656
2018-11-19,36.26298522949219
2018-11-20,35.97003936767578
2018-11-21,35.176021575927734
2018-11-23,35.24539566040039
2018-11-26,35.19143295288086
2018-11-27,35.53063201904297
2018-11-28,35.55376434326172
2018-11-29,35.877540588378906
2018-11-30,36.486549377441406
2018-12-03,36.609893798828125
2018-12-04,36.41716384887695
2018-12-06,35.86212158203125
2018-12-07,36.21672058105469
2018-12-10,36.40174102783203
2018-12-11,36.66385269165039
2018-12-12,36.23986053466797
2018-12-13,36.65614700317383
2018-12-14,36.486549377441406
2018-12-17,35.461246490478516
2018-12-18,35.09892654418945
2018-12-19,34.90620422363281
2018-12-20,34.75973129272461
2018-12-21,34.75973129272461
2018-12-24,33.16398239135742
2018-12-26,33.641937255859375
2018-12-27,33.880916595458984
2018-12-28,33.880916595458984
2018-12-31,33.8577880859375
2019-01-02,33.70360565185547
2019-01-03,34.18156051635742
2019-01-04,34.466793060302734
2019-01-07,34.38970947265625
2019-01-08,35.36874008178711
2019-01-09,35.068092346191406
2019-01-10,35.723358154296875
2019-01-11,35.93149948120117
2019-01-14,35.5845947265625
2019-01-15,36.07025909423828
2019-01-16,36.13193893432617
2019-01-17,36.28611755371094
2019-01-18,36.40174102783203
2019-01-22,36.28611755371094
2019-01-23,36.67927169799805
2019-01-24,36.97221374511719
2019-01-25,36.61759567260742
2019-01-28,36.563636779785156
2019-01-29,36.67927169799805
2019-01-30,36.902828216552734
2019-01-31,37.46558380126953
2019-02-01,37.38077926635742
2019-02-04,37.47329330444336
2019-02-05,37.56580352783203
2019-02-06,37.419334411621094
2019-02-07,37.89727783203125
2019-02-08,37.866451263427734
2019-02-11,37.95895767211914
2019-02-12,38.05917739868164
2019-02-13,37.94353485107422
2019-02-14,37.92812728881836
2019-02-15,37.89690399169922
2019-02-19,38.177852630615234
2019-02-20,38.817787170410156
2019-02-21,39.1923828125
2019-02-22,39.3094482421875
2019-02-25,38.67731857299805
2019-02-26,38.41197204589844
2019-02-27,38.53683853149414
2019-02-28,38.778778076171875
2019-03-01,39.00509262084961
2019-03-04,39.0987434387207
2019-03-05,39.07532501220703
2019-03-06,39.12215805053711
2019-03-07,39.40310287475586
2019-03-08,39.72309112548828
2019-03-11,40.113285064697266
2019-03-12,40.3317985534668
2019-03-13,40.37081527709961
2019-03-14,40.21472930908203
2019-03-15,40.47227096557617
2019-03-18,40.40983963012695
2019-03-19,39.793312072753906
2019-03-20,39.941585540771484
2019-03-21,40.24594497680664
2019-03-22,40.48788070678711
2019-03-25,40.62055206298828
2019-03-26,40.995147705078125
2019-03-27,40.76103591918945
2019-03-28,40.07426071166992
2019-03-29,40.3317985534668
2019-04-01,40.12108612060547
2019-04-02,40.30057907104492
2019-04-03,40.191314697265625
2019-04-04,39.95719909667969
2019-04-05,40.308380126953125
2019-04-08,40.19912338256836
2019-04-09,40.542510986328125
2019-04-10,40.402034759521484
2019-04-11,40.67517852783203
2019-04-12,40.971744537353516
2019-04-15,41.143428802490234
