Date,LLOY.L
2016-06-28,54.73740005493164
2016-06-29,55.30519485473633
2016-06-30,53.850833892822266
2016-07-01,54.13971710205078
2016-07-04,52.92444610595703
2016-07-05,50.822593688964844
2016-07-06,47.36602020263672
2016-07-07,49.50770568847656
2016-07-08,52.396484375
2016-07-11,54.63778305053711
2016-07-12,56.0323600769043
2016-07-13,55.10596466064453
2016-07-14,55.9825553894043
2016-07-15,55.77337646484375
2016-07-18,55.37491226196289
2016-07-19,55.215538024902344
2016-07-20,56.550357818603516
2016-07-21,55.9825553894043
2016-07-22,54.279170989990234
2016-07-25,53.59184265136719
2016-07-26,53.920562744140625
2016-07-27,55.53429412841797
2016-07-28,52.296878814697266
2016-07-29,52.944366455078125
2016-08-01,53.043975830078125
2016-08-02,52.525978088378906
2016-08-03,52.78497314453125
2016-08-04,51.74900817871094
2016-08-05,52.944366455078125
2016-08-08,54.33894729614258
2016-08-09,54.827056884765625
2016-08-10,55.275306701660156
2016-08-11,55.01477813720703
2016-08-12,55.19410705566406
2016-08-15,54.29745101928711
2016-08-16,53.7495002746582
2016-08-17,53.281246185302734
2016-08-18,53.669795989990234
2016-08-19,55.03470230102539
2016-08-22,55.33359146118164
2016-08-23,57.375972747802734
2016-08-24,59.04973220825195
2016-08-25,58.153072357177734
2016-08-26,57.79439926147461
2016-08-30,58.64125442504883
2016-08-31,59.129425048828125
2016-09-01,60.41464614868164
2016-09-02,60.72348403930664
2016-09-05,59.428306579589844
2016-09-06,57.8641471862793
2016-09-07,57.405853271484375
2016-09-08,58.64125442504883
2016-09-09,59.08958053588867
2016-09-12,56.75827407836914
2016-09-13,56.180423736572266
2016-09-14,56.60883331298828
2016-09-15,56.519168853759766
2016-09-16,56.29998779296875
2016-09-19,56.78816223144531
2016-09-20,56.230247497558594
2016-09-21,56.887786865234375
2016-09-22,56.93760681152344
2016-09-23,55.77195739746094
2016-09-26,54.04838562011719
2016-09-27,54.436927795410156
2016-09-28,55.32362365722656
2016-09-29,55.28377914428711
2016-09-30,54.347267150878906
2016-10-03,54.50666809082031
2016-10-04,54.56644058227539
2016-10-05,54.49671173095703
2016-10-06,54.78562927246094
2016-10-07,52.30488967895508
2016-10-10,52.18533706665039
2016-10-11,53.440650939941406
2016-10-12,52.832908630371094
2016-10-13,52.33477020263672
2016-10-14,52.235145568847656
2016-10-17,52.623695373535156
2016-10-18,53.73952865600586
2016-10-19,54.666072845458984
2016-10-20,55.353515625
2016-10-21,54.93507766723633
2016-10-24,54.76571273803711
2016-10-25,55.14429473876953
2016-10-26,55.67233657836914
2016-10-27,57.28630447387695
2016-10-28,57.52540588378906
2016-10-31,57.04719543457031
2016-11-01,56.03098678588867
2016-11-02,54.94503402709961
2016-11-03,55.821773529052734
2016-11-04,55.253883361816406
2016-11-07,55.86162185668945
2016-11-08,56.03098678588867
2016-11-09,57.2962646484375
2016-11-10,59.408390045166016
2016-11-11,59.27886199951172
2016-11-14,60.34489440917969
2016-11-15,61.17181396484375
2016-11-16,60.185489654541016
2016-11-17,59.7570915222168
2016-11-18,59.219093322753906
2016-11-21,58.890323638916016
2016-11-22,59.5279426574707
2016-11-23,59.418357849121094
2016-11-24,59.45820617675781
2016-11-25,58.55158996582031
2016-11-28,57.64496612548828
2016-11-29,57.49552917480469
2016-11-30,57.65492630004883
2016-12-01,57.375972747802734
2016-12-02,57.336116790771484
2016-12-05,58.033512115478516
2016-12-06,59.258941650390625
2016-12-07,62.038578033447266
2016-12-08,62.53671646118164
2016-12-09,61.51054763793945
2016-12-12,61.151878356933594
2016-12-13,62.317535400390625
2016-12-14,62.526756286621094
2016-12-15,64.13077545166016
2016-12-16,63.54296112060547
2016-12-19,62.317535400390625
2016-12-20,63.702369689941406
2016-12-21,64.04112243652344
2016-12-22,63.76213836669922
2016-12-23,63.562889099121094
2016-12-28,63.313819885253906
2016-12-29,62.54668426513672
2016-12-30,62.277679443359375
2017-01-03,64.37986755371094
2017-01-04,64.5292739868164
2017-01-05,64.40972137451172
2017-01-06,65.65509033203125
2017-01-09,64.97761535644531
2017-01-10,66.33255004882812
2017-01-11,66.09345245361328
2017-01-12,65.78459167480469
2017-01-13,65.7945556640625
2017-01-16,64.44959259033203
2017-01-17,65.2067642211914
2017-01-18,64.9477310180664
2017-01-19,64.4993896484375
2017-01-20,64.8281478881836
2017-01-23,64.16065979003906
2017-01-24,63.96139907836914
2017-01-25,65.29641723632812
2017-01-26,65.92408752441406
2017-01-27,65.62520599365234
2017-01-30,64.66876220703125
2017-01-31,64.68870544433594
2017-02-01,65.17684936523438
2017-02-02,64.6488265991211
2017-02-03,65.60528564453125
2017-02-06,65.81449127197266
2017-02-07,65.88423156738281
2017-02-08,65.3362808227539
2017-02-09,65.89418029785156
2017-02-10,65.39604949951172
2017-02-13,65.60528564453125
2017-02-14,66.24288940429688
2017-02-15,67.21924591064453
2017-02-16,67.00006866455078
2017-02-17,66.61150360107422
2017-02-20,67.09970092773438
2017-02-21,66.5218505859375
2017-02-22,69.44095611572266
2017-02-23,69.29153442382812
2017-02-24,69.02252197265625
2017-02-27,68.94282531738281
2017-02-28,68.41478729248047
2017-03-01,68.58412170410156
2017-03-02,68.65390014648438
2017-03-03,68.16571807861328
2017-03-06,67.25910186767578
2017-03-07,67.24913787841797
2017-03-08,68.05611419677734
2017-03-09,68.29524993896484
2017-03-10,68.50447082519531
2017-03-13,68.2852554321289
2017-03-14,67.59783935546875
2017-03-15,67.97643280029297
2017-03-16,69.32142639160156
2017-03-17,69.08231353759766
2017-03-20,69.04246520996094
2017-03-21,68.48452758789062
2017-03-22,67.37865447998047
2017-03-23,68.1756820678711
2017-03-24,67.7970962524414
2017-03-27,66.70116424560547
2017-03-28,66.54177856445312
2017-03-29,66.2927017211914
2017-03-30,66.40228271484375
2017-03-31,66.07351684570312
2017-04-03,65.78459167480469
2017-04-04,65.26652526855469
2017-04-05,65.24659729003906
2017-04-06,63.3701171875
2017-04-07,62.80209732055664
2017-04-10,62.83198547363281
2017-04-11,62.74229431152344
2017-04-12,62.323753356933594
2017-04-13,62.4931640625
2017-04-18,61.98493194580078
2017-04-19,63.439876556396484
2017-04-20,63.83848571777344
2017-04-21,64.14743041992188
2017-04-24,66.01094818115234
2017-04-25,66.7184829711914
2017-04-26,67.17691802978516
2017-04-27,68.73152160644531
2017-04-28,68.96070861816406
2017-05-02,68.96070861816406
2017-05-03,68.82120513916016
2017-05-04,69.7579574584961
2017-05-05,69.7579574584961
2017-05-08,69.20984649658203
2017-05-09,68.78135681152344
2017-05-10,69.63838195800781
2017-05-11,69.41912078857422
2017-05-12,68.46245574951172
2017-05-15,69.15007781982422
2017-05-16,69.90743255615234
2017-05-17,71.27269744873047
2017-05-18,71.03351593017578
2017-05-19,71.53180694580078
2017-05-22,71.54176330566406
2017-05-23,71.91048431396484
2017-05-24,72.3190689086914
2017-05-25,72.84724426269531
2017-05-26,71.49192810058594
2017-05-30,70.87407684326172
2017-05-31,70.34589385986328
2017-06-01,69.91739654541016
2017-06-02,69.11019897460938
2017-06-05,69.15007781982422
2017-06-06,68.70162200927734
2017-06-07,69.83767700195312
2017-06-08,70.47545623779297
2017-06-09,69.7679214477539
2017-06-12,68.86105346679688
2017-06-13,68.35283660888672
2017-06-14,67.66521453857422
2017-06-15,67.75489807128906
2017-06-16,68.30301666259766
2017-06-19,68.46245574951172
2017-06-20,66.77830505371094
2017-06-21,66.93773651123047
2017-06-22,66.76832580566406
2017-06-23,66.44943237304688
2017-06-26,66.25113677978516
2017-06-27,65.84253692626953
2017-06-28,66.36970520019531
2017-06-29,66.91780853271484
2017-06-30,65.9212646484375
2017-07-03,66.47933197021484
2017-07-04,66.41954040527344
2017-07-05,65.4628677368164
2017-07-06,66.44943237304688
2017-07-07,66.29995727539062
2017-07-10,66.32984924316406
2017-07-11,65.3233413696289
2017-07-12,65.81166076660156
2017-07-13,67.16694641113281
2017-07-14,66.70853424072266
2017-07-17,66.89787292480469
2017-07-18,66.66868591308594
2017-07-19,67.84459686279297
2017-07-20,68.45247650146484
2017-07-21,67.87450408935547
2017-07-24,67.65525817871094
2017-07-25,68.76139831542969
2017-07-26,68.84112548828125
2017-07-27,67.26659393310547
2017-07-28,66.27005767822266
2017-07-31,65.35324096679688
2017-08-01,65.34326934814453
2017-08-02,65.33331298828125
2017-08-03,66.280029296875
2017-08-04,66.5789794921875
2017-08-07,66.27005767822266
2017-08-08,67.02742004394531
2017-08-09,66.67864990234375
2017-08-10,64.61548614501953
2017-08-11,64.4261245727539
2017-08-14,64.64539337158203
2017-08-15,65.37296295166016
2017-08-16,65.1337661743164
2017-08-17,64.18690490722656
2017-08-18,63.69853591918945
2017-08-21,64.3563461303711
2017-08-22,64.82478332519531
2017-08-23,65.18359375
2017-08-24,64.51582336425781
2017-08-25,64.69522094726562
2017-08-29,63.63872528076172
2017-08-30,63.38956069946289
2017-08-31,63.608821868896484
2017-09-01,63.47926330566406
2017-09-04,63.19022750854492
2017-09-05,62.89121627807617
2017-09-06,62.84137725830078
2017-09-07,62.87128448486328
2017-09-08,63.558998107910156
2017-09-11,63.419456481933594
2017-09-12,64.62545013427734
2017-09-13,64.76499938964844
2017-09-14,66.18029022216797
2017-09-15,65.1038818359375
2017-09-18,65.08393859863281
2017-09-19,65.78162384033203
2017-09-20,65.4925765991211
2017-09-21,67.226806640625
2017-09-22,66.6886215209961
2017-09-25,65.65204620361328
2017-09-26,64.77496337890625
2017-09-27,66.97763061523438
2017-09-28,66.9975814819336
2017-09-29,67.5058822631836
2017-10-02,67.27666473388672
2017-10-03,67.3763198852539
2017-10-04,67.3763198852539
2017-10-05,67.07731628417969
2017-10-06,66.37962341308594
2017-10-09,66.32980346679688
2017-10-10,66.87796783447266
2017-10-11,66.27996826171875
2017-10-12,66.08061981201172
2017-10-13,65.68195343017578
2017-10-16,65.37296295166016
2017-10-17,66.11051940917969
2017-10-18,66.60888671875
2017-10-19,66.7683334350586
2017-10-20,66.7783203125
2017-10-23,66.7783203125
2017-10-24,67.17698669433594
2017-10-25,67.71519470214844
2017-10-26,68.7019271850586
2017-10-27,68.68199920654297
2017-10-30,67.84476470947266
2017-10-31,68.06403350830078
2017-11-01,68.40290832519531
2017-11-02,67.71519470214844
2017-11-03,67.1670150756836
2017-11-06,67.57565307617188
2017-11-07,67.07731628417969
2017-11-08,66.59889221191406
2017-11-09,66.45936584472656
2017-11-10,66.26004028320312
2017-11-13,66.21018981933594
2017-11-14,66.4294662475586
2017-11-15,66.03079986572266
2017-11-16,65.8414077758789
2017-11-17,65.77163696289062
2017-11-20,65.90120697021484
2017-11-21,65.50255584716797
2017-11-22,65.68195343017578
2017-11-23,65.50255584716797
2017-11-24,65.8713150024414
2017-11-27,65.27330780029297
2017-11-28,64.61548614501953
2017-11-29,66.87796783447266
2017-11-30,65.78162384033203
2017-12-01,64.53572845458984
2017-12-04,65.1636734008789
2017-12-05,64.9344253540039
2017-12-06,64.5955581665039
2017-12-07,64.29654693603516
2017-12-08,66.57897186279297
2017-12-11,66.41949462890625
2017-12-12,67.17698669433594
2017-12-13,67.21985626220703
2017-12-14,66.0905990600586
2017-12-15,66.19026947021484
2017-12-18,66.52913665771484
2017-12-19,66.92781066894531
2017-12-20,66.34973907470703
2017-12-21,67.08728790283203
2017-12-22,66.98760986328125
2017-12-27,67.55572509765625
2017-12-28,67.34642791748047
2017-12-29,67.83478546142578
2018-01-02,67.47599029541016
2018-01-03,67.24674987792969
2018-01-04,67.83478546142578
2018-01-05,67.84476470947266
2018-01-08,67.83478546142578
2018-01-09,68.1736831665039
2018-01-10,68.75177001953125
2018-01-11,69.59894561767578
2018-01-12,70.26670837402344
2018-01-15,70.36640167236328
2018-01-16,70.25675964355469
2018-01-17,70.19694519042969
2018-01-18,70.6952896118164
2018-01-19,71.24349975585938
2018-01-22,71.72189331054688
2018-01-23,71.88137817382812
2018-01-24,71.76175689697266
2018-01-25,71.01426696777344
2018-01-26,71.02421569824219
2018-01-29,71.31327056884766
2018-01-30,70.28665924072266
2018-01-31,69.27999877929688
2018-02-01,69.09062957763672
2018-02-02,68.52252197265625
2018-02-05,67.88461303710938
2018-02-06,65.9510498046875
2018-02-07,67.13712310791016
2018-02-08,67.3763198852539
2018-02-09,66.32980346679688
2018-02-12,66.25006103515625
2018-02-13,66.26004028320312
2018-02-14,66.4294662475586
2018-02-15,66.85803985595703
2018-02-16,67.5058822631836
2018-02-19,67.72516632080078
2018-02-20,67.62548828125
2018-02-21,69.48931121826172
2018-02-22,68.95110321044922
2018-02-23,68.42284393310547
2018-02-26,68.32317352294922
2018-02-27,68.80158233642578
2018-02-28,68.57234954833984
2018-03-01,68.09394073486328
2018-03-02,66.7783203125
2018-03-05,66.7783203125
2018-03-06,66.33975982666016
2018-03-07,67.0274658203125
2018-03-08,67.27666473388672
2018-03-09,67.06735229492188
2018-03-12,67.27666473388672
2018-03-13,66.71849060058594
2018-03-14,66.4693374633789
2018-03-15,66.57897186279297
2018-03-16,67.27666473388672
2018-03-19,66.90787506103516
2018-03-20,67.64543914794922
2018-03-21,66.93777465820312
2018-03-22,65.8414077758789
2018-03-23,64.54571533203125
2018-03-26,64.4261245727539
2018-03-27,64.81482696533203
2018-03-28,64.69522094726562
2018-03-29,64.446044921875
2018-04-03,64.91447448730469
2018-04-04,64.94440460205078
2018-04-05,65.96102905273438
2018-04-06,66.10055541992188
2018-04-09,66.4294662475586
2018-04-10,66.83811950683594
2018-04-11,66.78828430175781
2018-04-12,67.92450714111328
2018-04-13,67.95439910888672
2018-04-16,67.45604705810547
2018-04-17,67.4361343383789
2018-04-18,67.3962631225586
2018-04-19,65.89128875732422
2018-04-20,65.50244903564453
2018-04-23,66.24024200439453
2018-04-24,65.92119598388672
2018-04-25,64.80457305908203
2018-04-26,64.70487213134766
2018-04-27,64.59519958496094
2018-04-30,64.46559143066406
2018-05-01,64.14654541015625
2018-05-02,64.1365966796875
2018-05-03,64.48553466796875
2018-05-04,65.18344116210938
2018-05-08,65.68192291259766
2018-05-09,66.33993530273438
2018-05-10,66.65898895263672
2018-05-11,66.8783187866211
2018-05-14,66.46955871582031
2018-05-15,66.57923126220703
2018-05-16,65.49250030517578
2018-05-17,66.03086853027344
2018-05-18,65.83147430419922
2018-05-21,66.27015686035156
2018-05-22,66.81848907470703
2018-05-23,66.42965698242188
2018-05-24,65.80157470703125
2018-05-25,65.4725570678711
2018-05-29,64.0967025756836
2018-05-30,64.00696563720703
2018-05-31,63.01995086669922
2018-06-01,63.15952682495117
2018-06-04,63.3988037109375
2018-06-05,62.302127838134766
2018-06-06,63.48853302001953
2018-06-07,63.44866180419922
2018-06-08,62.71089172363281
2018-06-11,62.810577392578125
2018-06-12,62.980072021484375
2018-06-13,62.661033630371094
2018-06-14,62.940189361572266
2018-06-15,61.89335250854492
2018-06-18,61.384883880615234
2018-06-19,61.345001220703125
2018-06-20,61.484580993652344
2018-06-21,61.175514221191406
2018-06-22,61.93321990966797
2018-06-25,61.05587387084961
2018-06-26,61.23533630371094
2018-06-27,61.65407943725586
2018-06-28,62.361934661865234
2018-06-29,62.86043167114258
2018-07-02,62.122657775878906
2018-07-03,61.82355499267578
2018-07-04,62.11268615722656
2018-07-05,62.1824836730957
2018-07-06,62.302127838134766
2018-07-09,62.750755310058594
2018-07-10,62.31208801269531
2018-07-11,62.14259338378906
2018-07-12,62.37190628051758
2018-07-13,62.22235870361328
2018-07-16,62.15955352783203
2018-07-17,62.262237548828125
2018-07-18,62.33203125
2018-07-19,62.27220153808594
2018-07-20,62.44169616699219
2018-07-23,62.10272216796875
2018-07-24,62.79064178466797
2018-07-25,62.252262115478516
2018-07-26,62.37190628051758
2018-07-27,62.411781311035156
2018-07-30,62.20241928100586
2018-07-31,62.192447662353516
2018-08-01,63.21934509277344
2018-08-02,62.52145767211914
2018-08-03,62.361934661865234
2018-08-06,62.381866455078125
2018-08-07,62.162532806396484
2018-08-08,61.993045806884766
2018-08-09,61.92326354980469
2018-08-10,61.674007415771484
2018-08-13,61.19544982910156
2018-08-14,60.796661376953125
2018-08-15,60.2881965637207
2018-08-16,59.929908752441406
2018-08-17,59.989742279052734
2018-08-20,60.19914627075195
2018-08-21,60.61796188354492
2018-08-22,60.82735824584961
2018-08-23,60.588043212890625
2018-08-24,60.667816162109375
2018-08-28,60.61796188354492
2018-08-29,60.28889465332031
2018-08-30,59.7304801940918
2018-08-31,59.132171630859375
2018-09-03,59.451263427734375
2018-09-04,60.179203033447266
2018-09-05,60.43846130371094
2018-09-06,59.740440368652344
2018-09-07,58.573760986328125
2018-09-10,59.201969146728516
2018-09-11,59.062374114990234
2018-09-12,58.71335983276367
2018-09-13,59.07233810424805
2018-09-14,58.71335983276367
2018-09-17,59.12220764160156
2018-09-18,59.331607818603516
2018-09-19,60.35868835449219
2018-09-20,61.41569137573242
2018-09-21,61.6849250793457
2018-09-24,61.48549270629883
2018-09-25,60.72764587402344
2018-09-26,60.56809616088867
2018-09-27,60.82735824584961
2018-09-28,59.10226058959961
2018-10-01,58.374324798583984
2018-10-02,57.30735778808594
2018-10-03,58.2247428894043
2018-10-04,58.76321792602539
2018-10-05,58.76321792602539
2018-10-08,57.99540328979492
2018-10-09,57.1378288269043
2018-10-10,58.94271469116211
2018-10-11,57.736141204833984
2018-10-12,57.98542785644531
2018-10-15,57.566619873046875
2018-10-16,57.19766616821289
2018-10-17,57.15777587890625
2018-10-18,56.828712463378906
2018-10-19,55.97114181518555
2018-10-22,56.27029800415039
2018-10-23,56.230403900146484
2018-10-24,56.49964141845703
2018-10-25,57.556644439697266
2018-10-26,56.669166564941406
2018-10-29,57.01816940307617
2018-10-30,56.6591911315918
2018-10-31,57.05805587768555
2018-11-01,58.68344497680664
2018-11-02,59.3216438293457
2018-11-05,58.404239654541016
2018-11-06,57.54668426513672
2018-11-07,58.085147857666016
2018-11-08,59.48118209838867
2018-11-09,59.78033447265625
2018-11-12,57.756072998046875
2018-11-13,58.61363983154297
2018-11-14,58.2247428894043
2018-11-15,55.293067932128906
2018-11-16,54.345760345458984
2018-11-19,55.671993255615234
2018-11-20,55.20332336425781
2018-11-21,56.07086181640625
2018-11-22,55.84151077270508
2018-11-23,57.03812026977539
2018-11-26,57.1378288269043
2018-11-27,56.230403900146484
2018-11-28,56.1805534362793
2018-11-29,55.981109619140625
2018-11-30,55.20332336425781
2018-12-03,55.79165267944336
2018-12-04,55.2531852722168
2018-12-05,56.040950775146484
2018-12-06,54.535213470458984
2018-12-07,53.89702606201172
2018-12-10,52.74031066894531
2018-12-11,52.18190002441406
2018-12-12,53.199005126953125
2018-12-13,52.95969009399414
2018-12-14,52.55084991455078
2018-12-17,51.75311279296875
2018-12-18,51.812950134277344
2018-12-19,52.10212326049805
2018-12-20,50.8456916809082
2018-12-21,51.364219665527344
2018-12-24,50.79582595825195
2018-12-27,49.88840866088867
2018-12-28,51.0650634765625
2018-12-31,51.70326232910156
2019-01-02,50.85566711425781
2019-01-03,51.05509948730469
2019-01-04,52.650569915771484
2019-01-07,53.199005126953125
2019-01-08,53.54801940917969
2019-01-09,53.657711029052734
2019-01-10,54.624961853027344
2019-01-11,54.5551643371582
2019-01-14,55.382816314697266
2019-01-15,55.382816314697266
2019-01-16,55.97114181518555
2019-01-17,55.97114181518555
2019-01-18,57.83584976196289
2019-01-21,57.83584976196289
2019-01-22,57.26746368408203
2019-01-23,57.1378288269043
2019-01-24,57.516761779785156
2019-01-25,58.404239654541016
2019-01-28,56.83867645263672
2019-01-29,56.679141998291016
2019-01-30,58.164920806884766
2019-01-31,57.736141204833984
2019-02-01,58.015342712402344
2019-02-04,57.646392822265625
2019-02-05,57.875736236572266
2019-02-06,58.09511184692383
2019-02-07,57.03812026977539
2019-02-08,56.719017028808594
2019-02-11,57.556644439697266
2019-02-12,57.795963287353516
2019-02-13,57.69624328613281
2019-02-14,57.237548828125
2019-02-15,58.27460861206055
2019-02-18,58.15494918823242
2019-02-19,58.204803466796875
2019-02-20,60.956993103027344
2019-02-21,60.15925979614258
2019-02-22,59.83019256591797
2019-02-25,60.35868835449219
2019-02-26,61.72480773925781
2019-02-27,62.70204162597656
2019-02-28,63.36017990112305
2019-03-01,62.672122955322266
2019-03-04,62.89149856567383
2019-03-05,62.7419319152832
2019-03-06,62.73195266723633
2019-03-07,61.9741096496582
2019-03-08,61.69490051269531
2019-03-11,61.61513900756836
2019-03-12,62.16356658935547
2019-03-13,62.392913818359375
2019-03-14,63.61943435668945
2019-03-15,64.65648651123047
2019-03-18,65.18499755859375
2019-03-19,65.24481964111328
2019-03-20,64.86589813232422
2019-03-21,63.04108428955078
2019-03-22,62.1336555480957
2019-03-25,61.85444259643555
2019-03-26,61.28606033325195
2019-03-27,62.22340393066406
2019-03-28,61.76470184326172
2019-03-29,61.964141845703125
2019-04-01,62.721988677978516
2019-04-02,63.220577239990234
2019-04-03,64.6963882446289
2019-04-04,62.463382720947266
2019-04-05,62.054405212402344
2019-04-08,62.463382720947266
2019-04-09,62.76262664794922
2019-04-10,62.642921447753906
2019-04-11,63.979576110839844
2019-04-12,64.63792419433594
2019-04-15,65.00699615478516
2019-04-16,65.67530822753906
2019-04-17,66.40350341796875
2019-04-18,65.73516845703125
2019-04-23,65.40599822998047
2019-04-24,64.59803009033203
2019-04-25,63.450897216796875
2019-04-26,62.84243392944336
2019-04-29,63.4409294128418
2019-04-30,62.413509368896484
