Date,WDP.BR
2016-05-04,7.906303882598877
2016-05-05,8.00485610961914
2016-05-06,7.988766193389893
2016-05-09,8.075251579284668
2016-05-10,8.099388122558594
2016-05-11,8.113466262817383
2016-05-12,8.012903213500977
2016-05-13,8.20598316192627
2016-05-16,8.220063209533691
2016-05-17,8.24520492553711
2016-05-18,8.195928573608398
2016-05-19,8.155701637268066
2016-05-20,8.20598316192627
2016-05-23,8.321632385253906
2016-05-24,8.44733715057373
2016-05-25,8.321632385253906
2016-05-26,8.385992050170898
2016-05-27,8.424205780029297
2016-05-30,8.493596076965332
2016-05-31,8.589131355285645
2016-06-01,8.79025936126709
2016-06-02,8.666565895080566
2016-06-03,8.738972663879395
2016-06-06,8.695728302001953
2016-06-07,8.702768325805664
2016-06-08,8.678631782531738
2016-06-09,8.780203819274902
2016-06-10,8.588125228881836
2016-06-13,8.374932289123535
2016-06-14,8.246211051940918
2016-06-15,8.195928573608398
2016-06-16,8.054132461547852
2016-06-17,8.110448837280273
2016-06-20,8.407110214233398
2016-06-21,8.432251930236816
2016-06-22,8.392026901245117
2016-06-23,8.48756217956543
2016-06-24,8.121511459350586
2016-06-27,8.08128547668457
2016-06-28,8.24520492553711
2016-06-29,8.472478866577148
2016-06-30,8.472478866577148
2016-07-01,8.470466613769531
2016-07-04,8.422195434570312
2016-07-05,8.281407356262207
2016-07-06,8.280401229858398
2016-07-07,8.246211051940918
2016-07-08,8.446331024169922
2016-07-11,8.583097457885742
2016-07-12,8.563990592956543
2016-07-13,8.698745727539062
2016-07-14,8.679638862609863
2016-07-15,8.665558815002441
2016-07-18,8.704779624938965
2016-07-19,8.738972663879395
2016-07-20,8.856629371643066
2016-07-21,8.714836120605469
2016-07-22,8.852608680725098
2016-07-25,8.972278594970703
2016-07-26,8.976301193237305
2016-07-27,9.043679237365723
2016-07-28,9.080886840820312
2016-07-29,9.273969650268555
2016-08-01,9.153292655944824
2016-08-02,9.15429973602295
2016-08-03,8.934062957763672
2016-08-04,9.001442909240723
2016-08-05,8.762101173400879
2016-08-08,9.126140594482422
2016-08-09,9.116085052490234
2016-08-10,8.947136878967285
2016-08-11,8.970266342163086
2016-08-12,8.984345436096191
2016-08-15,9.022561073303223
2016-08-16,8.849590301513672
2016-08-17,8.704779624938965
2016-08-18,8.81338882446289
2016-08-19,8.818416595458984
2016-08-22,8.814393997192383
2016-08-23,8.840540885925293
2016-08-24,8.877748489379883
2016-08-25,8.889816284179688
2016-08-26,8.781208992004395
2016-08-29,8.837523460388184
2016-08-30,8.873726844787598
2016-08-31,8.82947826385498
2016-09-01,8.854618072509766
2016-09-02,9.030606269836426
2016-09-05,8.936075210571289
2016-09-06,9.039657592773438
2016-09-07,9.039657592773438
2016-09-08,8.939092636108398
2016-09-09,8.764113426208496
2016-09-12,8.712824821472168
2016-09-13,8.655503273010254
2016-09-14,8.691705703735352
2016-09-15,8.669581413269043
2016-09-16,8.601200103759766
2016-09-19,8.740983009338379
2016-09-20,8.733942985534668
2016-09-21,8.687682151794434
2016-09-22,8.884788513183594
2016-09-23,8.816404342651367
2016-09-26,8.86367130279541
2016-09-27,8.865679740905762
2016-09-28,8.920991897583008
2016-09-29,8.81137752532959
2016-09-30,8.883782386779785
2016-10-03,8.926018714904785
2016-10-04,8.83450698852539
2016-10-05,8.686676979064941
2016-10-06,8.590136528015137
2016-10-07,8.527788162231445
2016-10-10,8.56298542022705
2016-10-11,8.527788162231445
2016-10-12,8.557955741882324
2016-10-13,8.58712100982666
2016-10-14,8.620305061340332
2016-10-17,8.578069686889648
2016-10-18,8.747016906738281
2016-10-19,8.632372856140137
2016-10-20,8.717854499816895
2016-10-21,8.73997688293457
2016-10-24,8.766122817993164
2016-10-25,8.852608680725098
2016-10-26,8.675617218017578
2016-10-27,8.49761962890625
2016-10-28,8.494601249694824
2016-10-31,8.435269355773926
2016-11-01,8.408116340637207
2016-11-02,8.358840942382812
2016-11-03,8.301520347595215
2016-11-04,8.229114532470703
2016-11-07,8.308560371398926
2016-11-08,8.361857414245605
2016-11-09,8.281407356262207
2016-11-10,8.085308074951172
2016-11-11,8.096370697021484
2016-11-14,8.075251579284668
2016-11-15,8.201961517333984
2016-11-16,8.085308074951172
2016-11-17,8.085308074951172
2016-11-18,7.958658695220947
2016-11-21,7.859365463256836
2016-11-22,7.93130350112915
2016-11-23,7.8776044845581055
2016-11-24,7.91205358505249
2016-11-25,8.141035079956055
2016-11-28,8.191694259643555
2016-11-29,8.140023231506348
2016-11-30,8.206892967224121
2016-12-01,8.033636093139648
2016-12-02,8.025530815124512
2016-12-05,8.012360572814941
2016-12-06,8.039715766906738
2016-12-07,8.190681457519531
2016-12-08,8.242355346679688
2016-12-09,8.2089204788208
2016-12-12,8.125836372375488
2016-12-13,8.220065116882324
2016-12-14,8.170417785644531
2016-12-15,8.153194427490234
2016-12-16,8.271738052368164
2016-12-19,8.312265396118164
2016-12-20,8.36900520324707
2016-12-21,8.42067813873291
2016-12-22,8.379136085510254
2016-12-23,8.469311714172363
2016-12-27,8.50679874420166
2016-12-28,8.429797172546387
2016-12-29,8.545300483703613
2016-12-30,8.60102653503418
2017-01-02,8.591907501220703
2017-01-03,8.548341751098633
2017-01-04,8.55543327331543
2017-01-05,8.55746078491211
2017-01-06,8.632434844970703
2017-01-09,8.57164478302002
2017-01-10,8.543274879455566
2017-01-11,8.495655059814453
2017-01-12,8.495655059814453
2017-01-13,8.474377632141113
2017-01-16,8.495655059814453
2017-01-17,8.490588188171387
2017-01-18,8.460193634033203
2017-01-19,8.36900520324707
2017-01-20,8.31733226776123
2017-01-23,8.43384838104248
2017-01-24,8.409533500671387
2017-01-25,8.42473030090332
2017-01-26,8.539222717285156
2017-01-27,8.460193634033203
2017-01-30,8.45310115814209
2017-01-31,8.510852813720703
2017-02-01,8.51186466217041
2017-02-02,8.537195205688477
2017-02-03,8.55543327331543
2017-02-06,8.531116485595703
2017-02-07,8.640542984008789
2017-02-08,8.66283130645752
2017-02-09,8.63851547241211
2017-02-10,8.666885375976562
2017-02-13,8.661818504333496
2017-02-14,8.844195365905762
2017-02-15,8.913090705871582
2017-02-16,8.934369087219238
2017-02-17,8.909038543701172
2017-02-20,8.882695198059082
2017-02-21,8.936395645141602
2017-02-22,8.910052299499512
2017-02-23,8.869524955749512
2017-02-24,8.852299690246582
2017-02-27,8.876615524291992
2017-02-28,8.894853591918945
2017-03-01,8.885734558105469
2017-03-02,8.885734558105469
2017-03-03,8.874591827392578
2017-03-06,8.916131019592285
2017-03-07,8.732742309570312
2017-03-08,8.65269947052002
2017-03-09,8.683095932006836
2017-03-10,8.702347755432129
2017-03-13,8.683095932006836
2017-03-14,8.6547269821167
2017-03-15,8.69424057006836
2017-03-16,8.815825462341309
2017-03-17,8.916131019592285
2017-03-20,8.953619003295898
2017-03-21,8.838113784790039
2017-03-22,8.811772346496582
2017-03-23,8.875603675842285
2017-03-24,8.804678916931152
2017-03-27,8.774282455444336
2017-03-28,8.708426475524902
2017-03-29,8.756046295166016
2017-03-30,8.743887901306152
2017-03-31,8.843180656433105
2017-04-03,8.813798904418945
2017-04-04,8.815825462341309
2017-04-05,8.839127540588379
2017-04-06,8.876615524291992
2017-04-07,9.006305694580078
2017-04-10,8.980976104736328
2017-04-11,8.980976104736328
2017-04-12,9.002252578735352
2017-04-13,8.976922988891602
2017-04-18,9.017450332641602
2017-04-19,8.990095138549805
2017-04-20,8.922212600708008
2017-04-21,8.941461563110352
2017-04-24,8.944501876831055
2017-04-25,9.245420455932617
2017-04-26,9.285948753356934
2017-04-27,9.370954513549805
2017-04-28,9.333763122558594
2017-05-02,9.350764274597168
2017-05-03,9.372018814086914
2017-05-04,9.313575744628906
2017-05-05,9.372018814086914
2017-05-08,9.532465934753418
2017-05-09,9.527154922485352
2017-05-10,9.573908805847168
2017-05-11,9.625975608825684
2017-05-12,9.595161437988281
2017-05-15,9.580284118652344
2017-05-16,9.595161437988281
2017-05-17,9.518654823303223
2017-05-18,9.342265129089355
2017-05-19,9.344389915466309
2017-05-22,9.511214256286621
2017-05-23,9.431523323059082
2017-05-24,9.463399887084961
2017-05-25,9.503778457641602
2017-05-26,9.515464782714844
2017-05-29,9.510153770446777
2017-05-30,9.632351875305176
2017-05-31,9.64828872680664
2017-06-01,9.802364349365234
2017-06-02,9.96387767791748
2017-06-05,9.82892894744873
2017-06-06,9.87462043762207
2017-06-07,9.97237777709961
2017-06-08,9.882058143615723
2017-06-09,10.017005920410156
2017-06-12,9.964941024780273
2017-06-13,9.941563606262207
2017-06-14,9.973441123962402
2017-06-15,9.918187141418457
2017-06-16,10.045698165893555
2017-06-19,9.969191551208496
2017-06-20,9.950063705444336
2017-06-21,9.853367805480957
2017-06-22,9.844867706298828
2017-06-23,9.87887191772461
2017-06-26,9.928812980651855
2017-06-27,9.814053535461426
2017-06-28,9.803426742553711
2017-06-29,9.750297546386719
2017-06-30,9.777924537658691
2017-07-03,9.69929313659668
2017-07-04,9.725858688354492
2017-07-05,9.719482421875
2017-07-06,9.610036849975586
2017-07-07,9.816178321838379
2017-07-10,9.9373140335083
2017-07-11,9.724796295166016
2017-07-12,9.896934509277344
2017-07-13,9.99150562286377
2017-07-14,10.004256248474121
2017-07-17,9.998943328857422
2017-07-18,9.980879783630371
2017-07-19,9.946877479553223
2017-07-20,9.967066764831543
2017-07-21,9.98831844329834
2017-07-24,10.01488208770752
2017-07-25,10.051010131835938
2017-07-26,10.048885345458984
2017-07-27,10.167895317077637
2017-07-28,10.074385643005371
2017-07-31,9.966004371643066
2017-08-01,10.088200569152832
2017-08-02,10.230587005615234
2017-08-03,10.128580093383789
2017-08-04,10.4176025390625
2017-08-07,10.360222816467285
2017-08-08,10.21039867401123
2017-08-09,10.16470718383789
2017-08-10,10.167895317077637
2017-08-11,9.952189445495605
2017-08-14,10.088200569152832
2017-08-15,10.19233512878418
2017-08-16,10.252901077270508
2017-08-17,10.224212646484375
2017-08-18,10.178519248962402
2017-08-21,10.133890151977539
2017-08-22,10.224212646484375
2017-08-23,10.187021255493164
2017-08-24,10.230587005615234
2017-08-25,10.094576835632324
2017-08-28,10.059511184692383
2017-08-29,9.979816436767578
2017-08-30,10.05313491821289
2017-08-31,10.094576835632324
2017-09-01,10.090325355529785
2017-09-04,9.980879783630371
2017-09-05,9.966004371643066
2017-09-06,10.020195007324219
2017-09-07,10.094576835632324
2017-09-08,10.102014541625977
2017-09-11,10.191271781921387
2017-09-12,10.158329963684082
2017-09-13,10.128580093383789
2017-09-14,9.977691650390625
2017-09-15,9.97237777709961
2017-09-18,10.030820846557617
2017-09-19,9.98831844329834
2017-09-20,10.039320945739746
2017-09-21,9.97237777709961
2017-09-22,10.023383140563965
2017-09-25,9.997880935668945
2017-09-26,9.975565910339355
2017-09-27,9.842743873596191
2017-09-28,9.850179672241211
2017-09-29,10.147705078125
2017-10-02,10.01382064819336
2017-10-03,10.051010131835938
2017-10-04,9.968130111694336
2017-10-05,10.052072525024414
2017-10-06,9.946877479553223
2017-10-09,9.907560348510742
2017-10-10,9.914999008178711
2017-10-11,9.980879783630371
2017-10-12,9.998943328857422
2017-10-13,9.983004570007324
2017-10-16,10.024445533752441
2017-10-17,9.98831844329834
2017-10-18,10.035073280334473
2017-10-19,9.902246475219727
2017-10-20,9.896934509277344
2017-10-23,9.795989036560059
2017-10-24,9.71310806274414
2017-10-25,9.616412162780762
2017-10-26,9.655728340148926
2017-10-27,9.669540405273438
2017-10-30,9.64935302734375
2017-10-31,9.863995552062988
2017-11-01,9.770486831665039
2017-11-02,9.760923385620117
2017-11-03,9.833179473876953
2017-11-06,9.75879955291748
2017-11-07,9.769424438476562
2017-11-08,9.839555740356445
2017-11-09,9.775799751281738
2017-11-10,9.75879955291748
2017-11-13,9.66635513305664
2017-11-14,9.722671508789062
2017-11-15,9.810864448547363
2017-11-16,9.775799751281738
2017-11-17,9.707794189453125
2017-11-20,9.706733703613281
2017-11-21,9.757737159729004
2017-11-22,9.75561237335205
2017-11-23,9.688667297363281
2017-11-24,9.695042610168457
2017-11-27,9.627037048339844
2017-11-28,9.684418678283691
2017-11-29,9.624913215637207
2017-11-30,9.690793991088867
2017-12-01,9.634476661682129
2017-12-04,9.692917823791504
2017-12-05,9.720544815063477
2017-12-06,9.722671508789062
2017-12-07,9.75879955291748
2017-12-08,9.80661678314209
2017-12-11,9.819366455078125
2017-12-12,9.983004570007324
2017-12-13,9.829992294311523
2017-12-14,9.753485679626465
2017-12-15,9.816178321838379
2017-12-18,9.92562484741211
2017-12-19,9.893747329711914
2017-12-20,9.882058143615723
2017-12-21,9.899060249328613
2017-12-22,9.8724946975708
2017-12-27,9.956439971923828
2017-12-28,9.910747528076172
2017-12-29,9.927749633789062
2018-01-02,9.913936614990234
2018-01-03,10.062698364257812
2018-01-04,10.062698364257812
2018-01-05,10.168956756591797
2018-01-08,10.253965377807617
2018-01-09,10.30709457397461
2018-01-10,10.46648120880127
2018-01-11,10.253965377807617
2018-01-12,10.275215148925781
2018-01-15,10.275215148925781
2018-01-16,10.360222816467285
2018-01-17,10.317717552185059
2018-01-18,10.222087860107422
2018-01-19,10.30709457397461
2018-01-22,10.317717552185059
2018-01-23,10.562114715576172
2018-01-24,10.540862083435059
2018-01-25,10.46648120880127
2018-01-26,10.519612312316895
2018-01-29,10.402726173400879
2018-01-30,10.39210033416748
2018-01-31,10.593993186950684
2018-02-01,10.572739601135254
2018-02-02,10.75338077545166
2018-02-05,10.445229530334473
2018-02-06,10.2645902633667
2018-02-07,10.402726173400879
2018-02-08,10.285841941833496
2018-02-09,10.190208435058594
2018-02-12,10.30709457397461
2018-02-13,10.147705078125
2018-02-14,10.296466827392578
2018-02-15,10.30709457397461
2018-02-16,10.445229530334473
2018-02-19,10.455856323242188
2018-02-20,10.445229530334473
2018-02-21,10.32834529876709
2018-02-22,10.360222816467285
2018-02-23,10.55148696899414
2018-02-26,10.625868797302246
2018-02-27,10.477107048034668
2018-02-28,10.39210033416748
2018-03-01,10.360222816467285
2018-03-02,10.360222816467285
2018-03-05,10.593993186950684
2018-03-06,10.4877347946167
2018-03-07,10.572739601135254
2018-03-08,10.593993186950684
2018-03-09,10.625868797302246
2018-03-12,10.75338077545166
2018-03-13,10.774632453918457
2018-03-14,10.68962287902832
2018-03-15,10.68962287902832
2018-03-16,10.68962287902832
2018-03-19,11.029653549194336
2018-03-20,11.029653549194336
2018-03-21,10.880890846252441
2018-03-22,10.9446439743042
2018-03-23,10.73212718963623
2018-03-26,10.55148696899414
2018-03-27,10.71087646484375
2018-03-28,10.75338077545166
2018-03-29,10.73212718963623
2018-04-03,10.9446439743042
2018-04-04,10.9446439743042
2018-04-05,10.923394203186035
2018-04-06,11.050905227661133
2018-04-09,10.880890846252441
2018-04-10,10.859638214111328
2018-04-11,10.817134857177734
2018-04-12,10.795884132385254
2018-04-13,10.859638214111328
2018-04-16,10.817134857177734
2018-04-17,10.859638214111328
2018-04-18,10.880890846252441
2018-04-19,10.880890846252441
2018-04-20,10.9446439743042
2018-04-23,10.902141571044922
2018-04-24,10.923394203186035
2018-04-25,10.923394203186035
2018-04-26,11.045629501342773
2018-04-27,11.245650291442871
2018-04-30,11.334548950195312
2018-05-02,11.356773376464844
2018-05-03,11.423447608947754
2018-05-04,11.356773376464844
2018-05-07,11.445671081542969
2018-05-08,11.467896461486816
2018-05-09,11.579018592834473
2018-05-10,11.623469352722168
2018-05-11,11.623469352722168
2018-05-14,11.467896461486816
2018-05-15,11.490120887756348
2018-05-16,11.378997802734375
2018-05-17,11.512346267700195
2018-05-18,11.512346267700195
2018-05-21,11.556796073913574
2018-05-22,11.712368965148926
2018-05-23,11.667919158935547
2018-05-24,11.534570693969727
2018-05-25,11.645692825317383
2018-05-28,11.645692825317383
2018-05-29,11.645692825317383
2018-05-30,11.690143585205078
2018-05-31,11.823490142822266
2018-06-01,11.84571647644043
2018-06-04,11.956838607788086
2018-06-05,11.912388801574707
2018-06-06,11.890164375305176
2018-06-07,11.801265716552734
2018-06-08,11.912388801574707
2018-06-11,11.823490142822266
2018-06-12,11.912388801574707
2018-06-13,11.890164375305176
2018-06-14,11.823490142822266
2018-06-15,12.023510932922363
2018-06-18,11.956838607788086
2018-06-19,11.890164375305176
2018-06-20,12.112411499023438
2018-06-21,11.956838607788086
2018-06-22,12.045735359191895
2018-06-25,12.134634971618652
2018-06-26,12.201308250427246
2018-06-27,12.112411499023438
2018-06-28,12.023510932922363
2018-06-29,12.045735359191895
2018-07-02,12.001287460327148
2018-07-03,12.045735359191895
2018-07-04,12.112411499023438
2018-07-05,12.134634971618652
2018-07-06,12.312431335449219
2018-07-09,12.356880187988281
2018-07-10,12.334656715393066
2018-07-11,12.356880187988281
2018-07-12,12.445778846740723
2018-07-13,12.468002319335938
2018-07-16,12.512453079223633
2018-07-17,12.468002319335938
2018-07-18,12.512453079223633
2018-07-19,12.468002319335938
2018-07-20,12.534677505493164
2018-07-23,12.512453079223633
2018-07-24,12.512453079223633
2018-07-25,12.579127311706543
2018-07-26,12.712474822998047
2018-07-27,12.779150009155273
2018-07-30,12.82359790802002
2018-07-31,12.75692367553711
2018-08-01,12.801373481750488
2018-08-02,12.75692367553711
2018-08-03,12.779150009155273
2018-08-06,12.868046760559082
2018-08-07,12.912496566772461
2018-08-08,12.979170799255371
2018-08-09,13.023618698120117
2018-08-10,13.023618698120117
2018-08-13,12.95694637298584
2018-08-14,12.934720039367676
2018-08-15,12.95694637298584
2018-08-16,13.068068504333496
2018-08-17,13.112517356872559
2018-08-20,13.179192543029785
2018-08-21,13.156967163085938
2018-08-22,13.179192543029785
2018-08-23,13.401436805725098
2018-08-24,13.401436805725098
2018-08-27,13.512558937072754
2018-08-28,13.512558937072754
2018-08-29,13.512558937072754
2018-08-30,13.557008743286133
2018-08-31,13.490337371826172
2018-09-03,13.579233169555664
2018-09-04,13.557008743286133
2018-09-05,13.64590835571289
2018-09-06,13.779253959655762
2018-09-07,13.690359115600586
2018-09-10,13.601458549499512
2018-09-11,13.534784317016602
2018-09-12,13.512558937072754
2018-09-13,13.468111038208008
2018-09-14,13.512558937072754
2018-09-17,13.490337371826172
2018-09-18,13.579233169555664
2018-09-19,13.557008743286133
2018-09-20,13.445886611938477
2018-09-21,13.112517356872559
2018-09-24,13.001394271850586
2018-09-25,13.001394271850586
2018-09-26,12.95694637298584
2018-09-27,12.734699249267578
2018-09-28,12.60135269165039
2018-10-01,12.512453079223633
2018-10-02,12.468002319335938
2018-10-03,12.556902885437012
2018-10-04,12.401331901550293
2018-10-05,12.179084777832031
2018-10-08,12.001287460327148
2018-10-09,12.490228652954102
2018-10-10,12.468002319335938
2018-10-11,12.023510932922363
2018-10-12,11.912388801574707
2018-10-15,12.067960739135742
2018-10-16,12.334656715393066
2018-10-17,12.401331901550293
2018-10-18,12.734699249267578
2018-10-19,12.845823287963867
2018-10-22,12.75692367553711
2018-10-23,12.468002319335938
2018-10-24,12.579127311706543
2018-10-25,12.623576164245605
2018-10-26,12.267983436584473
2018-10-29,12.423555374145508
2018-10-30,12.534677505493164
2018-10-31,12.734699249267578
2018-11-01,12.668024063110352
2018-11-02,12.512453079223633
2018-11-05,12.445778846740723
2018-11-06,12.401331901550293
2018-11-07,12.468002319335938
2018-11-08,12.468002319335938
2018-11-09,12.60135269165039
2018-11-12,12.356880187988281
2018-11-13,12.512453079223633
2018-11-14,12.779150009155273
2018-11-15,12.623576164245605
2018-11-16,12.445778846740723
2018-11-19,12.623576164245605
2018-11-20,12.579127311706543
2018-11-21,12.868046760559082
2018-11-22,12.623576164245605
2018-11-23,12.6902494430542
2018-11-26,12.868046760559082
2018-11-27,13.134740829467773
2018-11-28,13.179192543029785
2018-11-29,12.890271186828613
2018-11-30,12.890271186828613
2018-12-03,12.579127311706543
2018-12-04,12.734699249267578
2018-12-05,12.890271186828613
2018-12-06,12.82359790802002
2018-12-07,12.845823287963867
2018-12-10,12.734699249267578
2018-12-11,12.779150009155273
2018-12-12,13.045843124389648
2018-12-13,13.045843124389648
2018-12-14,13.156967163085938
2018-12-17,13.045843124389648
2018-12-18,13.001394271850586
2018-12-19,13.156967163085938
2018-12-20,13.090292930603027
2018-12-21,12.734699249267578
2018-12-24,12.868046760559082
2018-12-27,12.734699249267578
2018-12-28,12.6902494430542
2018-12-31,12.801373481750488
2019-01-02,12.668024063110352
2019-01-03,12.801373481750488
2019-01-04,12.734699249267578
2019-01-07,12.75692367553711
2019-01-08,12.75692367553711
2019-01-09,12.6902494430542
2019-01-10,12.82359790802002
2019-01-11,12.890271186828613
2019-01-14,13.156967163085938
2019-01-15,13.179192543029785
2019-01-16,13.601458549499512
2019-01-17,13.690359115600586
2019-01-18,13.623682975769043
2019-01-21,13.64590835571289
2019-01-22,13.534784317016602
2019-01-23,13.668134689331055
2019-01-24,13.757033348083496
2019-01-25,13.95705509185791
2019-01-28,14.179300308227539
2019-01-29,14.245972633361816
2019-01-30,14.4237699508667
2019-01-31,14.179300308227539
2019-02-01,14.801589012145996
2019-02-04,14.601564407348633
2019-02-05,14.579341888427734
2019-02-06,14.73491382598877
2019-02-07,14.957159996032715
2019-02-08,14.73491382598877
2019-02-11,14.779362678527832
2019-02-12,14.779362678527832
2019-02-13,14.801589012145996
2019-02-14,14.86826229095459
2019-02-15,14.579341888427734
2019-02-18,14.801589012145996
2019-02-19,14.69046401977539
2019-02-20,14.557117462158203
2019-02-21,14.579341888427734
2019-02-22,14.534893035888672
2019-02-25,14.334872245788574
2019-02-26,14.445993423461914
2019-02-27,14.334872245788574
2019-02-28,14.401543617248535
2019-03-01,14.445993423461914
2019-03-04,14.534893035888672
2019-03-05,14.579341888427734
2019-03-06,14.623790740966797
2019-03-07,14.69046401977539
2019-03-08,14.69046401977539
2019-03-11,15.068284034729004
2019-03-12,15.068284034729004
2019-03-13,14.97938346862793
2019-03-14,15.001608848571777
2019-03-15,15.001608848571777
2019-03-18,15.201629638671875
2019-03-19,15.312755584716797
2019-03-20,15.357202529907227
2019-03-21,15.53499984741211
2019-03-22,15.468324661254883
2019-03-25,15.579446792602539
2019-03-26,15.823918342590332
2019-03-27,15.757246971130371
2019-03-28,15.823918342590332
2019-03-29,15.890592575073242
2019-04-01,15.823918342590332
2019-04-02,16.046167373657227
2019-04-03,16.40176010131836
2019-04-04,15.712796211242676
2019-04-05,15.823918342590332
2019-04-08,15.712796211242676
2019-04-09,15.579446792602539
2019-04-10,15.801692962646484
2019-04-11,16.046167373657227
