Date,LII
2016-02-26,117.58470916748047
2016-02-29,115.4141845703125
2016-03-01,115.50344848632812
2016-03-02,115.28016662597656
2016-03-03,114.78888702392578
2016-03-04,115.35162353515625
2016-03-07,115.12834167480469
2016-03-08,114.83356475830078
2016-03-09,115.54816436767578
2016-03-10,115.80715942382812
2016-03-11,116.99517059326172
2016-03-14,118.51361846923828
2016-03-15,118.69232940673828
2016-03-16,118.23674774169922
2016-03-17,118.18317413330078
2016-03-18,118.60299682617188
2016-03-21,118.51361846923828
2016-03-22,118.54046630859375
2016-03-23,117.87055206298828
2016-03-24,118.71014404296875
2016-03-28,119.47831726074219
2016-03-29,120.87555694580078
2016-03-30,121.2248764038086
2016-03-31,121.08157348632812
2016-04-01,123.11466979980469
2016-04-04,122.63996887207031
2016-04-05,122.73847961425781
2016-04-06,123.79534149169922
2016-04-07,123.7774429321289
2016-04-08,125.02233123779297
2016-04-11,124.78055572509766
2016-04-12,125.6314468383789
2016-04-13,127.18083953857422
2016-04-14,125.87319946289062
2016-04-15,126.14193725585938
2016-04-18,122.85488891601562
2016-04-19,124.58348846435547
2016-04-20,123.29373931884766
2016-04-21,122.72956085205078
2016-04-22,123.26693725585938
2016-04-25,122.61309814453125
2016-04-26,123.03404235839844
2016-04-27,123.20423126220703
2016-04-28,121.02781677246094
2016-04-29,120.8666000366211
2016-05-02,121.592041015625
2016-05-03,120.0425796508789
2016-05-04,120.9740982055664
2016-05-05,121.28754425048828
2016-05-06,122.50559997558594
2016-05-09,122.83702087402344
2016-05-10,124.30583953857422
2016-05-11,122.28170776367188
2016-05-12,123.83112335205078
2016-05-13,123.15946960449219
2016-05-16,123.0967025756836
2016-05-17,121.69956970214844
2016-05-18,120.3740005493164
2016-05-19,119.1917495727539
2016-05-20,119.62165832519531
2016-05-23,119.2992172241211
2016-05-24,121.37709045410156
2016-05-25,122.01302337646484
2016-05-26,122.21902465820312
2016-05-27,122.59514617919922
2016-05-31,123.01615905761719
2016-06-01,123.4908218383789
2016-06-02,123.5177001953125
2016-06-03,123.41019439697266
2016-06-06,123.80426788330078
2016-06-07,124.70890808105469
2016-06-08,126.37482452392578
2016-06-09,126.10612487792969
2016-06-10,123.62516021728516
2016-06-13,120.72327423095703
2016-06-14,121.28754425048828
2016-06-15,121.34131622314453
2016-06-16,120.8218002319336
2016-06-17,121.0636215209961
2016-06-20,124.30583953857422
2016-06-21,124.27003479003906
2016-06-22,124.09089660644531
2016-06-23,127.03753662109375
2016-06-24,125.6224365234375
2016-06-27,122.72956085205078
2016-06-28,124.26587677001953
2016-06-29,124.23890686035156
2016-06-30,128.12030029296875
2016-07-01,128.2101593017578
2016-07-05,128.16522216796875
2016-07-06,130.80667114257812
2016-07-07,129.7195587158203
2016-07-08,132.44187927246094
2016-07-11,132.3340301513672
2016-07-12,133.0258331298828
2016-07-13,133.10675048828125
2016-07-14,131.94773864746094
2016-07-15,132.9720001220703
2016-07-18,134.0501251220703
2016-07-19,135.63140869140625
2016-07-20,135.6674041748047
2016-07-21,134.93960571289062
2016-07-22,136.19741821289062
2016-07-25,136.6107177734375
2016-07-26,139.00057983398438
2016-07-27,140.91433715820312
2016-07-28,142.82806396484375
2016-07-29,140.87835693359375
2016-08-01,140.5459747314453
2016-08-02,139.32411193847656
2016-08-03,139.57566833496094
2016-08-04,140.48309326171875
2016-08-05,141.9655303955078
2016-08-08,142.6034698486328
2016-08-09,141.64210510253906
2016-08-10,142.28900146484375
2016-08-11,143.07064819335938
2016-08-12,142.6124267578125
2016-08-15,141.74090576171875
2016-08-16,140.22256469726562
2016-08-17,140.4381866455078
2016-08-18,141.44444274902344
2016-08-19,141.23777770996094
2016-08-22,142.37884521484375
2016-08-23,142.39683532714844
2016-08-24,142.63938903808594
2016-08-25,143.33119201660156
2016-08-26,143.11557006835938
2016-08-29,144.3914031982422
2016-08-30,145.71214294433594
2016-08-31,144.71482849121094
2016-09-01,146.25119018554688
2016-09-02,146.59262084960938
2016-09-06,145.76602172851562
2016-09-07,145.4605712890625
2016-09-08,145.65821838378906
2016-09-09,139.89907836914062
2016-09-12,140.6537628173828
2016-09-13,139.4857940673828
2016-09-14,139.67446899414062
2016-09-15,140.55494689941406
2016-09-16,139.57566833496094
2016-09-19,140.58192443847656
2016-09-20,140.21351623535156
2016-09-21,141.64210510253906
2016-09-22,142.68429565429688
2016-09-23,141.22879028320312
2016-09-26,141.03109741210938
2016-09-27,141.68701171875
2016-09-28,141.9302520751953
2016-09-29,140.61497497558594
2016-09-30,141.47080993652344
2016-10-03,142.4798583984375
2016-10-04,143.3987579345703
2016-10-05,143.47085571289062
2016-10-06,146.29969787597656
2016-10-07,145.45285034179688
2016-10-10,146.83120727539062
2016-10-11,143.87628173828125
2016-10-12,143.36273193359375
2016-10-13,143.30865478515625
2016-10-14,142.00228881835938
2016-10-17,139.84014892578125
2016-10-18,136.6779327392578
2016-10-19,134.6868896484375
2016-10-20,134.15536499023438
2016-10-21,135.182373046875
2016-10-24,134.89407348632812
2016-10-25,130.9391632080078
2016-10-26,131.19131469726562
2016-10-27,130.6417694091797
2016-10-28,131.91207885742188
2016-10-31,131.4345703125
2016-11-01,130.02020263671875
2016-11-02,127.50657653808594
2016-11-03,128.44354248046875
2016-11-04,130.29039001464844
2016-11-07,130.7138671875
2016-11-08,132.6688232421875
2016-11-09,131.95716857910156
2016-11-10,130.4165496826172
2016-11-11,132.30850219726562
2016-11-14,134.281494140625
2016-11-15,136.1643829345703
2016-11-16,135.80404663085938
2016-11-17,138.70497131347656
2016-11-18,137.119384765625
2016-11-21,137.9572296142578
2016-11-22,138.62387084960938
2016-11-23,137.8220672607422
2016-11-25,138.2815704345703
2016-11-28,135.75897216796875
2016-11-29,136.3085479736328
2016-11-30,133.93911743164062
2016-12-01,133.16433715820312
2016-12-02,133.5878143310547
2016-12-05,134.60581970214844
2016-12-06,137.94821166992188
2016-12-07,141.3356475830078
2016-12-08,141.48880004882812
2016-12-09,141.76803588867188
2016-12-12,140.79513549804688
2016-12-13,142.11944580078125
2016-12-14,144.29965209960938
2016-12-15,141.7140655517578
2016-12-16,141.6149444580078
2016-12-19,141.37171936035156
2016-12-20,141.86721801757812
2016-12-21,142.957275390625
2016-12-22,140.65098571777344
2016-12-23,140.79513549804688
2016-12-27,141.8942413330078
2016-12-28,139.97000122070312
2016-12-29,140.37657165527344
2016-12-30,138.3710174560547
2017-01-03,138.82272338867188
2017-01-04,140.00616455078125
2017-01-05,138.42529296875
2017-01-06,137.23277282714844
2017-01-09,135.95899963378906
2017-01-10,135.733154296875
2017-01-11,136.6997833251953
2017-01-12,134.16128540039062
2017-01-13,134.94720458984375
2017-01-17,136.4377899169922
2017-01-18,136.78103637695312
2017-01-19,136.71783447265625
2017-01-20,137.11532592773438
2017-01-23,136.48297119140625
2017-01-24,141.03602600097656
2017-01-25,142.73434448242188
2017-01-26,140.9095001220703
2017-01-27,141.62318420410156
2017-01-30,141.4515838623047
2017-01-31,141.6593475341797
2017-02-01,142.00265502929688
2017-02-02,140.3946075439453
2017-02-03,142.05686950683594
2017-02-06,142.13815307617188
2017-02-07,144.8121337890625
2017-02-08,147.5493927001953
2017-02-09,148.10946655273438
2017-02-10,147.46807861328125
2017-02-13,145.54385375976562
2017-02-14,144.68568420410156
2017-02-15,143.9268035888672
2017-02-16,151.50619506835938
2017-02-17,146.82666015625
2017-02-21,149.1392822265625
2017-02-22,148.1817626953125
2017-02-23,148.63345336914062
2017-02-24,149.90721130371094
2017-02-27,151.07261657714844
2017-02-28,148.71475219726562
2017-03-01,151.30747985839844
2017-03-02,151.16297912597656
2017-03-03,151.4158935546875
2017-03-06,150.43118286132812
2017-03-07,149.73558044433594
2017-03-08,149.5096893310547
2017-03-09,150.4492645263672
2017-03-10,151.1358184814453
2017-03-13,152.12954711914062
2017-03-14,152.1475830078125
2017-03-15,155.07455444335938
2017-03-16,155.48106384277344
2017-03-17,155.40884399414062
2017-03-20,155.0655517578125
2017-03-21,152.3553924560547
2017-03-22,153.52076721191406
2017-03-23,154.11695861816406
2017-03-24,153.249755859375
2017-03-27,153.56594848632812
2017-03-28,153.21360778808594
2017-03-29,152.7788848876953
2017-03-30,152.3622589111328
2017-03-31,151.5199737548828
2017-04-03,150.66864013671875
2017-04-04,150.22488403320312
2017-04-05,148.97499084472656
2017-04-06,149.66334533691406
2017-04-07,149.08370971679688
2017-04-10,150.6505126953125
2017-04-11,152.06338500976562
2017-04-12,149.8625946044922
2017-04-13,149.64520263671875
2017-04-17,151.53811645507812
2017-04-18,151.34788513183594
2017-04-19,151.96376037597656
2017-04-20,153.34042358398438
2017-04-21,156.1660919189453
2017-04-24,152.44375610351562
2017-04-25,152.94187927246094
2017-04-26,151.67398071289062
2017-04-27,152.39846801757812
2017-04-28,149.79014587402344
2017-05-01,150.77735900878906
2017-05-02,149.85354614257812
2017-05-03,150.97657775878906
2017-05-04,152.0271453857422
2017-05-05,152.01812744140625
2017-05-08,151.25735473632812
2017-05-09,151.20298767089844
2017-05-10,152.3622589111328
2017-05-11,151.7826385498047
2017-05-12,150.505615234375
2017-05-15,152.04530334472656
2017-05-16,155.79481506347656
2017-05-17,155.1517791748047
2017-05-18,155.5049591064453
2017-05-19,158.93746948242188
2017-05-22,159.11859130859375
2017-05-23,158.837890625
2017-05-24,159.0099334716797
2017-05-25,159.53524780273438
2017-05-26,158.57522583007812
2017-05-30,159.0099334716797
2017-05-31,160.39566040039062
2017-06-01,161.0386962890625
2017-06-02,161.99864196777344
2017-06-05,162.19793701171875
2017-06-06,160.9481201171875
2017-06-07,161.8900146484375
2017-06-08,161.5911102294922
2017-06-09,161.8085174560547
2017-06-12,164.37155151367188
2017-06-13,167.1429443359375
2017-06-14,168.81845092773438
2017-06-15,170.0139617919922
2017-06-16,170.8199920654297
2017-06-19,173.02981567382812
2017-06-20,173.2109375
2017-06-21,173.77247619628906
2017-06-22,170.89248657226562
2017-06-23,169.91432189941406
2017-06-26,168.9633331298828
2017-06-27,166.8802947998047
2017-06-28,167.5614471435547
2017-06-29,166.59869384765625
2017-06-30,166.7803955078125
2017-07-03,166.98924255371094
2017-07-05,168.76022338867188
2017-07-06,167.02560424804688
2017-07-07,169.12351989746094
2017-07-10,167.74307250976562
2017-07-11,166.1446533203125
2017-07-12,166.93479919433594
2017-07-13,167.02560424804688
2017-07-14,166.90750122070312
2017-07-17,167.39794921875
2017-07-18,167.03468322753906
2017-07-19,167.49781799316406
2017-07-20,165.8086395263672
2017-07-21,165.66329956054688
2017-07-24,160.15057373046875
2017-07-25,156.17271423339844
2017-07-26,154.32005310058594
2017-07-27,156.29074096679688
2017-07-28,155.31900024414062
2017-07-31,155.3008575439453
2017-08-01,155.38258361816406
2017-08-02,156.1636199951172
2017-08-03,156.572265625
2017-08-04,156.46328735351562
2017-08-07,157.4532470703125
2017-08-08,156.572265625
2017-08-09,155.75494384765625
2017-08-10,152.1494140625
2017-08-11,152.0041046142578
2017-08-14,153.06666564941406
2017-08-15,152.5035858154297
2017-08-16,152.1039581298828
2017-08-17,149.95156860351562
2017-08-18,148.961669921875
2017-08-21,149.27951049804688
2017-08-22,150.6236572265625
2017-08-23,148.50758361816406
2017-08-24,145.85565185546875
2017-08-25,146.99093627929688
2017-08-28,147.2996826171875
2017-08-29,146.43690490722656
2017-08-30,147.9808349609375
2017-08-31,150.51466369628906
2017-09-01,150.72352600097656
2017-09-05,150.88702392578125
2017-09-06,148.2623748779297
2017-09-07,148.20785522460938
2017-09-08,153.36636352539062
2017-09-11,153.12120056152344
2017-09-12,156.06373596191406
2017-09-13,152.1039581298828
2017-09-14,151.68624877929688
2017-09-15,152.1494140625
2017-09-18,151.88601684570312
2017-09-19,150.60546875
2017-09-20,154.7286834716797
2017-09-21,155.91839599609375
2017-09-22,157.08999633789062
2017-09-25,154.8921356201172
2017-09-26,157.73477172851562
2017-09-27,157.41690063476562
2017-09-28,160.24063110351562
2017-09-29,163.018798828125
2017-10-02,163.0643310546875
2017-10-03,164.0662841796875
2017-10-04,165.2230987548828
2017-10-05,165.3506317138672
2017-10-06,167.8919677734375
2017-10-09,167.70065307617188
2017-10-10,165.32330322265625
2017-10-11,164.22113037109375
2017-10-12,164.9407958984375
2017-10-13,165.0591278076172
2017-10-16,164.94981384277344
2017-10-17,164.13006591796875
2017-10-18,165.6148223876953
2017-10-19,163.4013671875
2017-10-20,164.23025512695312
2017-10-23,176.19003295898438
2017-10-24,179.0501708984375
2017-10-25,175.9987335205078
2017-10-26,178.12109375
2017-10-27,176.1080322265625
2017-10-30,174.10409545898438
2017-10-31,174.09500122070312
2017-11-01,172.9473419189453
2017-11-02,172.910888671875
2017-11-03,173.22055053710938
2017-11-06,174.23162841796875
2017-11-07,174.5686492919922
2017-11-08,175.98052978515625
2017-11-09,172.0637664794922
2017-11-10,171.96351623535156
2017-11-13,172.3643341064453
2017-11-14,173.37538146972656
2017-11-15,174.26809692382812
2017-11-16,177.62008666992188
2017-11-17,176.93685913085938
2017-11-20,177.43788146972656
2017-11-21,179.42361450195312
2017-11-22,178.66758728027344
2017-11-24,178.89523315429688
2017-11-27,178.80422973632812
2017-11-28,183.2128143310547
2017-11-29,185.66310119628906
2017-11-30,191.04632568359375
2017-12-01,189.8257293701172
2017-12-04,190.39956665039062
2017-12-05,188.18618774414062
2017-12-06,187.19332885742188
2017-12-07,186.3189239501953
2017-12-08,188.2408905029297
2017-12-11,188.09510803222656
2017-12-12,188.25909423828125
2017-12-13,187.9949188232422
2017-12-14,185.9545440673828
2017-12-15,186.42820739746094
2017-12-18,188.52320861816406
2017-12-19,187.61231994628906
2017-12-20,188.97866821289062
2017-12-21,188.9604034423828
2017-12-22,187.32086181640625
2017-12-26,189.09707641601562
2017-12-27,189.96241760253906
2017-12-28,192.3546905517578
2017-12-29,190.16323852539062
2018-01-02,189.13145446777344
2018-01-03,192.6468963623047
2018-01-04,192.6468963623047
2018-01-05,194.92971801757812
2018-01-08,195.5323486328125
2018-01-09,193.27696228027344
2018-01-10,187.14089965820312
2018-01-11,190.79335021972656
2018-01-12,192.3729705810547
2018-01-16,191.73382568359375
2018-01-17,192.765625
2018-01-18,195.39537048339844
2018-01-19,197.6689910888672
2018-01-22,196.8837127685547
2018-01-23,196.71022033691406
2018-01-24,198.37205505371094
2018-01-25,200.4630889892578
2018-01-26,201.87840270996094
2018-01-29,201.75970458984375
2018-01-30,201.04745483398438
2018-01-31,198.97474670410156
2018-02-01,195.5597686767578
2018-02-02,191.71554565429688
2018-02-05,178.9685821533203
2018-02-06,180.63961791992188
2018-02-07,183.51585388183594
2018-02-08,176.26583862304688
2018-02-09,180.8495635986328
2018-02-12,184.27374267578125
2018-02-13,182.64840698242188
2018-02-14,186.02688598632812
2018-02-15,189.22279357910156
2018-02-16,187.8622589111328
2018-02-20,185.50645446777344
2018-02-21,184.9951171875
2018-02-22,188.1727294921875
2018-02-23,191.4873046875
2018-02-26,191.81600952148438
2018-02-27,189.53326416015625
2018-02-28,186.8487091064453
2018-03-01,179.26083374023438
2018-03-02,180.66700744628906
2018-03-05,181.8631134033203
2018-03-06,185.02252197265625
2018-03-07,186.52911376953125
2018-03-08,188.10877990722656
2018-03-09,191.30465698242188
2018-03-12,193.2312774658203
2018-03-13,193.79742431640625
2018-03-14,193.7609100341797
2018-03-15,193.06692504882812
2018-03-16,193.67872619628906
2018-03-19,190.6381072998047
2018-03-20,191.39596557617188
2018-03-21,192.9116973876953
2018-03-22,188.1453399658203
2018-03-23,185.0863800048828
2018-03-26,186.8121795654297
2018-03-27,184.28289794921875
2018-03-28,183.28758239746094
2018-03-29,187.08663940429688
2018-04-02,183.10450744628906
2018-04-03,186.80284118652344
2018-04-04,188.3498992919922
2018-04-05,187.7823486328125
2018-04-06,182.99462890625
2018-04-09,182.22572326660156
2018-04-10,183.9832763671875
2018-04-11,182.69256591796875
2018-04-12,185.0177459716797
2018-04-13,181.90525817871094
2018-04-16,186.1894989013672
2018-04-17,188.4414520263672
2018-04-18,188.3590545654297
2018-04-19,185.68603515625
2018-04-20,180.41311645507812
2018-04-23,181.70387268066406
2018-04-24,173.2727813720703
2018-04-25,177.89573669433594
2018-04-26,179.7265625
2018-04-27,181.4750213623047
2018-04-30,177.01687622070312
2018-05-01,179.90965270996094
2018-05-02,176.83383178710938
2018-05-03,178.07876586914062
2018-05-04,182.6742401123047
2018-05-07,184.84381103515625
2018-05-08,186.61976623535156
2018-05-09,185.39305114746094
2018-05-10,186.98590087890625
2018-05-11,187.2696990966797
2018-05-14,185.46632385253906
2018-05-15,182.28981018066406
2018-05-16,182.82073974609375
2018-05-17,185.9240264892578
2018-05-18,186.61976623535156
2018-05-21,189.1830291748047
2018-05-22,186.83949279785156
2018-05-23,188.4322967529297
2018-05-24,187.86476135253906
2018-05-25,189.7871551513672
2018-05-29,189.155517578125
2018-05-30,190.08921813964844
2018-05-31,186.11627197265625
2018-06-01,187.46194458007812
2018-06-04,188.29501342773438
2018-06-05,189.46676635742188
2018-06-06,189.37521362304688
2018-06-07,191.93841552734375
2018-06-08,195.68252563476562
2018-06-11,192.80809020996094
2018-06-12,194.4192352294922
2018-06-13,190.91314697265625
2018-06-14,193.63197326660156
2018-06-15,193.45797729492188
2018-06-18,191.56309509277344
2018-06-19,188.5697021484375
2018-06-20,187.5809783935547
2018-06-21,184.8804473876953
2018-06-22,183.03125
2018-06-25,181.3468475341797
2018-06-26,179.8822021484375
2018-06-27,177.43798828125
2018-06-28,178.08091735839844
2018-06-29,183.8304901123047
2018-07-02,185.33677673339844
2018-07-03,185.52963256835938
2018-07-05,189.35964965820312
2018-07-06,189.66273498535156
2018-07-09,195.0633087158203
2018-07-10,195.4490509033203
2018-07-11,194.199951171875
2018-07-12,197.07476806640625
2018-07-13,197.55233764648438
2018-07-16,195.2286376953125
2018-07-17,197.02880859375
2018-07-18,197.1574249267578
2018-07-19,198.792236328125
2018-07-20,198.59939575195312
2018-07-23,191.0220184326172
2018-07-24,192.31710815429688
2018-07-25,188.58815002441406
2018-07-26,192.56509399414062
2018-07-27,193.90606689453125
2018-07-30,196.0828399658203
2018-07-31,199.3800811767578
2018-08-01,196.5144500732422
2018-08-02,199.52706909179688
2018-08-03,200.0873260498047
2018-08-06,202.2364959716797
2018-08-07,201.97015380859375
2018-08-08,198.46160888671875
2018-08-09,199.27908325195312
2018-08-10,198.03907775878906
2018-08-13,196.1746063232422
2018-08-14,199.79339599609375
2018-08-15,203.97238159179688
2018-08-16,203.2284698486328
2018-08-17,204.5050811767578
2018-08-20,206.94818115234375
2018-08-21,204.0275115966797
2018-08-22,204.6428680419922
2018-08-23,203.0814971923828
2018-08-24,202.30079650878906
2018-08-27,204.09178161621094
2018-08-28,205.68988037109375
2018-08-29,204.98265075683594
2018-08-30,205.12045288085938
2018-08-31,204.6428680419922
2018-09-04,206.10321044921875
2018-09-05,207.54525756835938
2018-09-06,207.407470703125
2018-09-07,208.4728546142578
2018-09-10,206.70025634765625
2018-09-11,209.0331573486328
2018-09-12,209.06988525390625
2018-09-13,209.9791259765625
2018-09-14,207.6554412841797
2018-09-17,205.69912719726562
2018-09-18,205.26739501953125
2018-09-19,202.6590118408203
2018-09-20,202.0160675048828
2018-09-21,199.04946899414062
2018-09-24,198.4800262451172
2018-09-25,198.4431915283203
2018-09-26,199.28823852539062
2018-09-27,200.05279541015625
2018-09-28,201.18588256835938
2018-10-01,199.72116088867188
2018-10-02,200.70684814453125
2018-10-03,201.01087951660156
2018-10-04,197.59326171875
2018-10-05,197.6116943359375
2018-10-08,198.2841339111328
2018-10-09,194.4981231689453
2018-10-10,188.65782165527344
2018-10-11,182.85440063476562
2018-10-12,181.65684509277344
2018-10-15,183.96897888183594
2018-10-16,187.77346801757812
2018-10-17,184.91778564453125
2018-10-18,181.48178100585938
2018-10-19,177.89840698242188
2018-10-22,179.53810119628906
2018-10-23,181.8871307373047
2018-10-24,182.08981323242188
2018-10-25,188.97096252441406
2018-10-26,183.3794708251953
2018-10-29,184.0979766845703
2018-10-30,192.821533203125
2018-10-31,194.26779174804688
2018-11-01,195.9351348876953
2018-11-02,195.72325134277344
2018-11-05,197.45506286621094
2018-11-06,195.92591857910156
2018-11-07,199.65670776367188
2018-11-08,198.3670196533203
2018-11-09,195.05999755859375
2018-11-12,195.9720001220703
2018-11-13,201.86752319335938
2018-11-14,198.247314453125
2018-11-15,198.23806762695312
2018-11-16,198.8460693359375
2018-11-19,199.38958740234375
2018-11-20,195.84303283691406
2018-11-21,196.96685791015625
2018-11-23,195.17979431152344
2018-11-26,199.58302307128906
2018-11-27,198.0446319580078
2018-11-28,203.38748168945312
2018-11-29,204.9811553955078
2018-11-30,208.1039276123047
2018-12-03,207.95651245117188
2018-12-04,198.39468383789062
2018-12-06,199.59219360351562
2018-12-07,194.4152069091797
2018-12-10,191.4950408935547
2018-12-11,190.9146728515625
2018-12-12,196.85633850097656
2018-12-13,200.12648010253906
2018-12-14,197.02215576171875
2018-12-17,193.6229705810547
2018-12-18,197.33534240722656
2018-12-19,194.92184448242188
2018-12-20,193.4940185546875
2018-12-21,190.21456909179688
2018-12-24,188.7960205078125
2018-12-26,198.11837768554688
2018-12-27,201.83065795898438
2018-12-28,201.40573120117188
2018-12-31,202.2002716064453
2019-01-02,199.67803955078125
2019-01-03,196.09341430664062
2019-01-04,202.8931121826172
2019-01-07,202.32032775878906
2019-01-08,205.03651428222656
2019-01-09,207.59567260742188
2019-01-10,207.92831420898438
2019-01-11,207.90982055664062
2019-01-14,207.08753967285156
2019-01-15,207.31851196289062
2019-01-16,203.327392578125
2019-01-17,203.84474182128906
2019-01-18,208.2146759033203
2019-01-22,206.9304962158203
2019-01-23,207.64187622070312
2019-01-24,208.39952087402344
2019-01-25,207.2261505126953
2019-01-28,206.90277099609375
2019-01-29,209.48046875
2019-01-30,207.21693420410156
2019-01-31,211.82705688476562
2019-02-01,212.28903198242188
2019-02-04,214.78346252441406
2019-02-05,217.1763153076172
2019-02-06,217.10243225097656
2019-02-07,215.19920349121094
2019-02-08,215.46717834472656
2019-02-11,219.5137481689453
2019-02-12,225.32498168945312
2019-02-13,225.94395446777344
2019-02-14,225.6298370361328
2019-02-15,227.93031311035156
2019-02-19,227.90257263183594
2019-02-20,229.62100219726562
2019-02-21,229.9812774658203
2019-02-22,229.76881408691406
2019-02-25,229.0851593017578
2019-02-26,226.75697326660156
2019-02-27,227.90257263183594
2019-02-28,226.5814208984375
2019-03-01,226.90480041503906
2019-03-04,226.7292022705078
2019-03-05,228.8448944091797
2019-03-06,227.2650909423828
2019-03-07,225.4358367919922
2019-03-08,225.5466766357422
2019-03-11,227.13575744628906
2019-03-12,228.604736328125
2019-03-13,229.3437957763672
2019-03-14,229.32534790039062
2019-03-15,231.1084442138672
2019-03-18,233.048583984375
2019-03-19,233.5751953125
2019-03-20,237.05821228027344
2019-03-21,240.54124450683594
2019-03-22,237.55711364746094
2019-03-25,240.36578369140625
2019-03-26,242.1580047607422
2019-03-27,242.84176635742188
2019-03-28,244.13511657714844
2019-03-29,244.86671447753906
2019-04-01,248.06190490722656
2019-04-02,247.70071411132812
2019-04-03,249.9234619140625
2019-04-04,250.50685119628906
2019-04-05,253.68350219726562
2019-04-08,255.94313049316406
2019-04-09,252.71109008789062
2019-04-10,249.85862731933594
2019-04-11,251.0069122314453
2019-04-12,253.29449462890625
2019-04-15,255.9246826171875
2019-04-16,251.8775634765625
2019-04-17,248.82131958007812
2019-04-18,250.64572143554688
2019-04-22,247.858154296875
