Date,YPFD.BA
2016-01-14,189.05702209472656
2016-01-15,184.20941162109375
2016-01-18,178.39227294921875
2016-01-19,180.33131408691406
2016-01-20,173.54466247558594
2016-01-21,187.1179962158203
2016-01-22,196.86170959472656
2016-01-25,201.17605590820312
2016-01-26,204.56939697265625
2016-01-27,210.3865509033203
2016-01-28,218.1427459716797
2016-01-29,227.8379669189453
2016-02-01,227.8379669189453
2016-02-02,222.0208282470703
2016-02-03,225.41415405273438
2016-02-04,238.01795959472656
2016-02-05,233.1703338623047
2016-02-10,227.8379669189453
2016-02-11,222.0208282470703
2016-02-12,236.0789031982422
2016-02-15,242.86557006835938
2016-02-16,243.3502960205078
2016-02-17,257.65081787109375
2016-02-18,259.8322448730469
2016-02-19,256.92364501953125
2016-02-22,276.3141174316406
2016-02-23,273.16314697265625
2016-02-24,281.1617126464844
2016-02-25,286.0093078613281
2016-02-26,282.1312561035156
2016-02-29,279.2226867675781
2016-03-01,276.7988586425781
2016-03-02,284.5550537109375
2016-03-03,277.2836608886719
2016-03-04,273.4055480957031
2016-03-07,271.9512634277344
2016-03-08,275.829345703125
2016-03-09,266.8128356933594
2016-03-10,257.8931579589844
2016-03-11,249.16746520996094
2016-03-14,242.38079833984375
2016-03-15,232.68556213378906
2016-03-16,237.0484161376953
2016-03-17,247.22842407226562
2016-03-18,250.23394775390625
2016-03-21,254.01507568359375
2016-03-22,254.01507568359375
2016-03-23,249.16746520996094
2016-03-28,252.9486083984375
2016-03-29,252.0760498046875
2016-03-30,247.71319580078125
2016-03-31,254.4998321533203
2016-04-01,253.04556274414062
2016-04-04,244.0290069580078
2016-04-05,238.502685546875
2016-04-06,237.2908172607422
2016-04-07,231.23129272460938
2016-04-08,235.109375
2016-04-11,239.66612243652344
2016-04-12,253.04556274414062
2016-04-13,257.6992492675781
2016-04-14,260.8017578125
2016-04-15,257.40838623046875
2016-04-18,262.2560119628906
2016-04-19,279.2226867675781
2016-04-20,286.9788818359375
2016-04-21,283.10076904296875
2016-04-22,281.646484375
2016-04-25,268.4609680175781
2016-04-26,274.1327209472656
2016-04-27,277.7684020996094
2016-04-28,275.3445739746094
2016-04-29,280.5315246582031
2016-05-02,274.8598327636719
2016-05-03,267.491455078125
2016-05-04,265.16461181640625
2016-05-05,273.8902893066406
2016-05-06,274.8598327636719
2016-05-09,271.4665222167969
2016-05-10,275.829345703125
2016-05-11,282.6159973144531
2016-05-12,284.5550537109375
2016-05-13,276.3141174316406
2016-05-16,280.19219970703125
2016-05-17,282.1312561035156
2016-05-18,283.10076904296875
2016-05-19,279.5135192871094
2016-05-20,281.1617126464844
2016-05-23,282.1312561035156
2016-05-24,285.0398254394531
2016-05-26,293.7655334472656
2016-05-27,290.85693359375
2016-05-30,285.52459716796875
2016-05-31,282.7129821777344
2016-06-01,284.0703125
2016-06-02,286.9788818359375
2016-06-03,284.0703125
2016-06-06,285.0398254394531
2016-06-07,291.8265075683594
2016-06-08,293.7655334472656
2016-06-09,289.9844055175781
2016-06-10,281.646484375
2016-06-13,272.9207763671875
2016-06-14,268.55792236328125
2016-06-15,264.67987060546875
2016-06-16,265.16461181640625
2016-06-21,276.3141174316406
2016-06-22,276.3141174316406
2016-06-23,285.0398254394531
2016-06-24,279.2226867675781
2016-06-27,271.4665222167969
2016-06-28,281.1617126464844
2016-06-29,286.0093078613281
2016-06-30,280.19219970703125
2016-07-01,287.2212829589844
2016-07-04,288.1591796875
2016-07-05,278.92669677734375
2016-07-06,276.9727478027344
2016-07-07,275.99578857421875
2016-07-11,276.9727478027344
2016-07-12,281.3691711425781
2016-07-13,278.438232421875
2016-07-14,279.0244140625
2016-07-15,280.3921813964844
2016-07-18,281.3691711425781
2016-07-19,272.5763854980469
2016-07-20,283.81158447265625
2016-07-21,278.389404296875
2016-07-22,277.46124267578125
2016-07-25,268.66845703125
2016-07-26,268.9126892089844
2016-07-27,265.2490539550781
2016-07-28,265.9817810058594
2016-07-29,274.2861022949219
2016-08-01,265.7375183105469
2016-08-02,264.76055908203125
2016-08-03,275.6050109863281
2016-08-04,277.9497375488281
2016-08-05,265.7375183105469
2016-08-08,262.806640625
2016-08-09,266.0306091308594
2016-08-10,263.68585205078125
2016-08-11,264.76055908203125
2016-08-12,263.7835693359375
2016-08-16,259.0941162109375
2016-08-17,260.8526611328125
2016-08-18,264.2720642089844
2016-08-19,260.8526611328125
2016-08-22,254.0138397216797
2016-08-23,256.9447326660156
2016-08-24,255.9677734375
2016-08-25,255.0885009765625
2016-08-26,251.57138061523438
2016-08-29,252.74375915527344
2016-08-30,253.42764282226562
2016-08-31,250.1059112548828
2016-09-01,250.00820922851562
2016-09-02,252.9391632080078
2016-09-05,251.32711791992188
2016-09-06,255.47930908203125
2016-09-07,259.3871765136719
2016-09-08,260.2664794921875
2016-09-09,253.52536010742188
2016-09-12,253.52536010742188
2016-09-13,253.52536010742188
2016-09-14,252.35296630859375
2016-09-15,255.47930908203125
2016-09-16,251.57138061523438
2016-09-19,254.20924377441406
2016-09-20,250.59439086914062
2016-09-21,257.8240051269531
2016-09-22,263.7835693359375
2016-09-23,258.4101867675781
2016-09-26,255.47930908203125
2016-09-27,252.54833984375
2016-09-28,267.0075988769531
2016-09-29,271.5993957519531
2016-09-30,271.5993957519531
2016-10-03,274.23724365234375
2016-10-04,280.19677734375
2016-10-05,287.3287658691406
2016-10-06,287.23101806640625
2016-10-07,288.69647216796875
2016-10-11,287.7195129394531
2016-10-12,284.78857421875
2016-10-13,279.9037170410156
2016-10-14,279.9037170410156
2016-10-17,286.7425537109375
2016-10-18,285.27703857421875
2016-10-19,287.7195129394531
2016-10-20,282.8346252441406
2016-10-21,281.6134033203125
2016-10-24,281.3691711425781
2016-10-25,279.3175048828125
2016-10-26,272.5763854980469
2016-10-27,269.64544677734375
2016-10-28,265.2490539550781
2016-10-31,262.1716003417969
2016-11-01,256.4562683105469
2016-11-02,250.59439086914062
2016-11-03,246.19802856445312
2016-11-04,246.68650817871094
2016-11-07,249.32432556152344
2016-11-08,244.83026123046875
2016-11-09,238.3822021484375
2016-11-10,234.96278381347656
2016-11-11,236.47711181640625
2016-11-14,241.80162048339844
2016-11-15,256.9447326660156
2016-11-16,251.66908264160156
2016-11-17,244.2440643310547
2016-11-18,248.15194702148438
2016-11-21,257.9217529296875
2016-11-22,259.3871765136719
2016-11-23,258.4101867675781
2016-11-24,259.6802673339844
2016-11-25,252.05987548828125
2016-11-29,250.59439086914062
2016-11-30,263.4905090332031
2016-12-01,258.11712646484375
2016-12-02,254.11151123046875
2016-12-05,256.505126953125
2016-12-06,254.258056640625
2016-12-07,253.13453674316406
2016-12-12,253.0368194580078
2016-12-13,255.57701110839844
2016-12-14,248.15194702148438
2016-12-15,240.92234802246094
2016-12-16,239.35919189453125
2016-12-19,232.0318603515625
2016-12-20,235.45126342773438
2016-12-21,239.35919189453125
2016-12-22,233.49732971191406
2016-12-23,234.47430419921875
2016-12-26,227.63548278808594
2016-12-27,239.261474609375
2016-12-28,246.39340209960938
2016-12-29,253.0368194580078
2016-12-30,253.0368194580078
2017-01-02,266.71453857421875
2017-01-03,268.66845703125
2017-01-04,266.71453857421875
2017-01-05,263.7835693359375
2017-01-06,267.5449523925781
2017-01-09,283.81158447265625
2017-01-10,317.4195861816406
2017-01-11,316.5403137207031
2017-01-12,320.4482116699219
2017-01-13,325.3330993652344
2017-01-16,326.9450988769531
2017-01-17,327.28704833984375
2017-01-18,323.3791198730469
2017-01-19,318.4942626953125
2017-01-20,328.75250244140625
2017-01-23,338.0337829589844
2017-01-24,349.2690124511719
2017-01-25,351.2718200683594
2017-01-26,342.6255798339844
2017-01-27,340.9647216796875
2017-01-30,326.6031494140625
2017-01-31,335.59130859375
2017-02-01,333.1488952636719
2017-02-02,341.94171142578125
2017-02-03,336.079833984375
2017-02-06,337.5941467285156
2017-02-07,327.28704833984375
2017-02-08,323.7699279785156
2017-02-09,326.7985534667969
2017-02-10,332.17193603515625
2017-02-13,326.3100891113281
2017-02-14,327.48248291015625
2017-02-15,324.3561096191406
2017-02-16,326.7985534667969
2017-02-17,324.8446350097656
2017-02-20,326.2123718261719
2017-02-21,341.94171142578125
2017-02-22,334.1258544921875
2017-02-23,323.3791198730469
2017-02-24,317.5173034667969
2017-03-01,321.9136657714844
2017-03-02,315.51446533203125
2017-03-03,322.40216064453125
2017-03-06,326.2123718261719
2017-03-07,328.2640075683594
2017-03-08,327.1893310546875
2017-03-09,314.0978698730469
2017-03-10,316.491455078125
2017-03-13,327.28704833984375
2017-03-14,329.4852600097656
2017-03-15,339.0107421875
2017-03-16,355.8636169433594
2017-03-17,353.6654052734375
2017-03-20,361.9696960449219
2017-03-21,354.6423645019531
2017-03-22,356.59637451171875
2017-03-23,357.57330322265625
2017-03-27,358.98992919921875
2017-03-28,364.4121398925781
2017-03-29,360.50421142578125
2017-03-30,366.3660888671875
2017-03-31,366.3660888671875
2017-04-03,375.15887451171875
2017-04-04,387.85955810546875
2017-04-05,377.11285400390625
2017-04-06,381.9977111816406
2017-04-07,380.04376220703125
2017-04-10,382.7792663574219
2017-04-11,384.73321533203125
2017-04-12,386.1986999511719
2017-04-17,386.00335693359375
2017-04-18,382.9747009277344
2017-04-19,375.74505615234375
2017-04-20,384.92864990234375
2017-04-21,386.882568359375
2017-04-24,390.7904968261719
2017-04-25,387.3710632324219
2017-04-26,382.9747009277344
2017-04-27,385.17291259765625
2017-04-28,392.74444580078125
2017-05-02,385.0751647949219
2017-05-03,382.9747009277344
2017-05-04,371.1532897949219
2017-05-05,370.2740173339844
2017-05-08,364.4121398925781
2017-05-09,361.4812316894531
2017-05-10,374.181884765625
2017-05-11,365.34027099609375
2017-05-12,369.2970275878906
2017-05-15,372.2279357910156
2017-05-16,372.2279357910156
2017-05-17,370.0297546386719
2017-05-18,369.10162353515625
2017-05-19,380.04376220703125
2017-05-22,379.31103515625
2017-05-23,378.0898132324219
2017-05-24,382.5838928222656
2017-05-26,392.74444580078125
2017-05-29,401.5372314453125
2017-05-30,394.6495666503906
2017-05-31,389.81353759765625
2017-06-01,396.4569396972656
2017-06-02,390.69281005859375
2017-06-05,384.44012451171875
2017-06-06,385.9056091308594
2017-06-07,380.04376220703125
2017-06-08,375.1100769042969
2017-06-09,368.3200378417969
2017-06-12,364.900634765625
2017-06-13,367.2942199707031
2017-06-14,356.59637451171875
2017-06-15,345.0679931640625
2017-06-16,340.86700439453125
2017-06-19,344.87261962890625
2017-06-21,333.6374206542969
2017-06-22,349.75750732421875
2017-06-23,353.81195068359375
2017-06-26,351.71148681640625
2017-06-27,350.7344665527344
2017-06-28,351.1252746582031
2017-06-29,348.7804870605469
2017-06-30,356.69403076171875
2017-07-03,365.3891296386719
2017-07-04,370.1215515136719
2017-07-05,370.1215515136719
2017-07-06,368.1580505371094
2017-07-07,366.58721923828125
2017-07-10,362.0220947265625
2017-07-11,372.0850830078125
2017-07-12,371.10333251953125
2017-07-13,365.2127990722656
2017-07-14,363.2492980957031
2017-07-17,356.86785888671875
2017-07-18,355.3952331542969
2017-07-19,354.4134826660156
2017-07-20,356.86785888671875
2017-07-21,343.7123718261719
2017-07-24,344.5959167480469
2017-07-25,347.5412292480469
2017-07-26,345.08685302734375
2017-07-27,344.5959167480469
2017-07-28,364.2310485839844
2017-07-31,350.4864501953125
2017-08-01,344.5959167480469
2017-08-02,355.3952331542969
2017-08-03,347.0503234863281
2017-08-04,339.6871643066406
2017-08-07,335.7601318359375
2017-08-08,326.92437744140625
2017-08-09,327.9061279296875
2017-08-10,340.1780700683594
2017-08-11,350.4864501953125
2017-08-14,350.97735595703125
2017-08-15,346.5594482421875
2017-08-16,341.6506652832031
2017-08-17,340.6689147949219
2017-08-18,343.61419677734375
2017-08-22,342.6324462890625
2017-08-23,346.9521484375
2017-08-24,346.9521484375
2017-08-25,356.1806640625
2017-08-28,348.5229797363281
2017-08-29,348.5229797363281
2017-08-30,349.0138244628906
2017-08-31,344.5959167480469
2017-09-01,339.39263916015625
2017-09-04,339.9325866699219
2017-09-05,339.9325866699219
2017-09-06,339.9325866699219
2017-09-07,339.9325866699219
2017-09-08,339.9325866699219
2017-09-11,339.9325866699219
2017-09-12,338.7054443359375
2017-09-13,342.1906433105469
2017-09-14,345.4795227050781
2017-09-15,340.1780700683594
2017-09-18,341.0616149902344
2017-09-19,341.3561706542969
2017-09-20,338.7054443359375
2017-09-21,340.6689147949219
2017-09-22,347.5412292480469
2017-09-25,347.14849853515625
2017-09-26,368.8943786621094
2017-09-27,379.1537170410156
2017-09-28,377.73016357421875
2017-09-29,382.1480712890625
2017-10-02,393.19281005859375
2017-10-03,392.3092346191406
2017-10-04,386.0750732421875
2017-10-05,391.0329284667969
2017-10-06,383.3262023925781
2017-10-10,387.74407958984375
2017-10-11,387.40045166015625
2017-10-12,386.8114013671875
2017-10-13,389.560302734375
2017-10-17,388.6767272949219
2017-10-18,387.6458740234375
2017-10-19,391.7201843261719
2017-10-20,394.3709411621094
2017-10-23,414.5459899902344
2017-10-24,412.2879333496094
2017-10-25,426.96514892578125
2017-10-26,425.29620361328125
2017-10-27,423.82354736328125
2017-10-30,423.6272277832031
2017-10-31,427.4560546875
2017-11-01,422.5964050292969
2017-11-02,425.3943176269531
2017-11-03,425.5416259765625
2017-11-07,429.3704833984375
2017-11-08,426.8179016113281
2017-11-09,415.871337890625
2017-11-10,397.0216369628906
2017-11-13,396.5798645019531
2017-11-14,384.847900390625
2017-11-15,381.21539306640625
2017-11-16,396.5798645019531
2017-11-17,394.4200134277344
2017-11-21,395.4508361816406
2017-11-22,395.5981140136719
2017-11-23,399.57421875
2017-11-24,395.0090637207031
2017-11-28,384.9460754394531
2017-11-29,383.08074951171875
2017-11-30,384.5042419433594
2017-12-01,388.9712829589844
2017-12-04,390.0511779785156
2017-12-05,376.6502380371094
2017-12-06,380.38092041015625
2017-12-07,377.6319885253906
2017-12-11,375.03033447265625
2017-12-12,371.4960021972656
2017-12-13,368.9925842285156
2017-12-14,372.4287109375
2017-12-15,362.0711975097656
2017-12-18,364.869140625
2017-12-19,363.6419982910156
2017-12-20,380.6754455566406
2017-12-21,387.0568542480469
2017-12-22,395.5094909667969
2017-12-26,394.227294921875
2017-12-27,399.5533752441406
2017-12-28,416.32061767578125
2018-01-01,416.32061767578125
2018-01-02,428.20562744140625
2018-01-03,434.12347412109375
2018-01-04,433.6796569824219
2018-01-05,425.8384704589844
2018-01-08,443.049560546875
2018-01-09,450.7427673339844
2018-01-10,440.48516845703125
2018-01-11,456.16741943359375
2018-01-12,464.10723876953125
2018-01-15,485.2142333984375
2018-01-16,475.54840087890625
2018-01-17,474.46343994140625
2018-01-18,476.38677978515625
2018-01-19,466.572998046875
2018-01-22,476.23883056640625
2018-01-23,493.05535888671875
2018-01-24,510.8582763671875
2018-01-25,511.5486755371094
2018-01-26,503.01708984375
2018-01-29,478.70458984375
2018-01-30,465.438720703125
2018-01-31,471.5538635253906
2018-02-01,468.64422607421875
2018-02-02,448.8194274902344
2018-02-05,432.6933288574219
2018-02-06,441.274169921875
2018-02-07,432.1015625
2018-02-08,428.05767822265625
2018-02-09,416.07403564453125
2018-02-14,451.0879821777344
2018-02-15,444.8249206542969
2018-02-16,453.3564758300781
2018-02-19,460.7044677734375
2018-02-20,455.033203125
2018-02-21,459.32366943359375
2018-02-22,467.707275390625
2018-02-23,463.0716247558594
2018-02-26,473.4771423339844
2018-02-27,469.97576904296875
2018-02-28,463.41680908203125
2018-03-01,454.8359375
2018-03-02,445.86053466796875
2018-03-05,445.71258544921875
2018-03-06,454.78662109375
2018-03-07,450.0523376464844
2018-03-08,447.9811096191406
2018-03-09,448.6715087890625
2018-03-12,440.3865051269531
2018-03-13,440.3865051269531
2018-03-14,431.6576843261719
2018-03-15,432.2494812011719
2018-03-16,428.50152587890625
2018-03-19,420.56170654296875
2018-03-20,425.5919189453125
2018-03-21,438.4139099121094
2018-03-22,425.1480712890625
2018-03-23,416.9617004394531
2018-03-26,434.5179748535156
2018-03-27,424.9508056640625
2018-03-28,426.0850524902344
2018-04-03,428.8467102050781
2018-04-04,423.57000732421875
2018-04-05,427.3672180175781
2018-04-06,423.3727111816406
2018-04-09,428.15631103515625
2018-04-10,437.4768981933594
2018-04-11,440.48516845703125
2018-04-12,445.4167175292969
2018-04-13,445.6139221191406
2018-04-16,436.0467529296875
2018-04-17,449.4112243652344
2018-04-18,452.5674133300781
2018-04-19,456.8578796386719
2018-04-20,450.98931884765625
2018-04-23,453.5537109375
2018-04-24,447.6358642578125
2018-04-25,445.6139221191406
2018-04-26,453.60302734375
2018-04-27,450.29888916015625
2018-05-02,435.30706787109375
2018-05-03,440.2878723144531
2018-05-04,427.41656494140625
2018-05-07,431.8056335449219
2018-05-08,426.1837158203125
2018-05-09,448.0797119140625
2018-05-10,471.8990783691406
2018-05-11,495.2745361328125
2018-05-14,505.5321350097656
2018-05-15,473.7237243652344
2018-05-16,477.7182922363281
2018-05-17,485.55938720703125
2018-05-18,488.2224426269531
2018-05-21,483.5374755859375
2018-05-22,472.2935791015625
2018-05-23,469.23602294921875
2018-05-24,464.05792236328125
2018-05-28,439.74542236328125
2018-05-29,458.7811584472656
2018-05-30,445.71258544921875
2018-05-31,447.5372619628906
2018-06-01,449.5098571777344
2018-06-04,442.802978515625
2018-06-05,448.8194274902344
2018-06-06,433.43304443359375
2018-06-07,446.6988830566406
2018-06-08,455.2304382324219
2018-06-11,465.340087890625
2018-06-12,450.0523376464844
2018-06-13,453.5537109375
2018-06-14,472.9839782714844
2018-06-15,474.46343994140625
2018-06-18,440.04132080078125
2018-06-19,459.4222412109375
2018-06-21,463.76202392578125
2018-06-22,451.72906494140625
2018-06-25,417.800048828125
2018-06-26,411.3890686035156
2018-06-27,384.0683288574219
2018-06-28,391.4163513183594
2018-06-29,384.66009521484375
2018-07-02,370.5559387207031
2018-07-03,401.1807556152344
2018-07-04,416.2219543457031
2018-07-05,415.28497314453125
2018-07-06,401.7725524902344
2018-07-10,407.2958984375
2018-07-11,396.2492370605469
2018-07-12,404.33697509765625
2018-07-13,405.3725891113281
2018-07-16,404.4848937988281
2018-07-17,417.1096496582031
2018-07-18,425.9371032714844
2018-07-19,424.1124572753906
2018-07-20,443.4440612792969
2018-07-23,447.3399658203125
2018-07-24,462.0359802246094
2018-07-25,465.5373840332031
2018-07-26,450.54547119140625
2018-07-27,447.1920166015625
2018-07-30,441.6194152832031
2018-07-31,444.9235534667969
2018-08-01,436.9344177246094
2018-08-02,432.79193115234375
2018-08-03,445.71258544921875
2018-08-06,438.70977783203125
2018-08-07,429.6357727050781
2018-08-08,421.94256591796875
2018-08-09,426.0357666015625
2018-08-10,438.6111755371094
2018-08-13,439.64678955078125
2018-08-14,448.5235595703125
2018-08-15,445.71258544921875
2018-08-16,447.9811096191406
2018-08-17,442.0632629394531
2018-08-21,458.58392333984375
2018-08-22,481.0224304199219
2018-08-23,481.0224304199219
2018-08-24,464.7976379394531
2018-08-27,488.3703918457031
2018-08-28,485.9046325683594
2018-08-29,508.2937927246094
2018-08-30,542.1242065429688
2018-08-31,558.9407348632812
2018-09-03,545.0831298828125
2018-09-04,552.8749389648438
2018-09-05,565.9927978515625
2018-09-06,566.0914916992188
2018-09-07,563.7736206054688
2018-09-10,550.90234375
2018-09-11,552.23388671875
2018-09-12,567.5709228515625
2018-09-13,590.6011962890625
2018-09-14,590.7985229492188
2018-09-17,590.2560424804688
2018-09-18,626.9960327148438
2018-09-19,644.55224609375
2018-09-20,650.7167358398438
2018-09-21,629.8562622070312
2018-09-24,609.834228515625
2018-09-25,626.0590209960938
2018-09-26,620.7822875976562
2018-09-27,632.617919921875
2018-09-28,635.2316284179688
2018-10-01,592.3272705078125
2018-10-02,590.0094604492188
2018-10-03,584.3381958007812
2018-10-04,564.3654174804688
2018-10-05,539.7077026367188
2018-10-08,562.146240234375
2018-10-09,560.321533203125
2018-10-10,536.748779296875
2018-10-11,515.493896484375
2018-10-12,539.165283203125
2018-10-16,523.1377563476562
2018-10-17,523.0884399414062
2018-10-18,521.6089477539062
2018-10-19,522.2008056640625
2018-10-22,512.485595703125
2018-10-23,509.2308044433594
2018-10-24,493.05535888671875
2018-10-25,531.5213623046875
2018-10-26,547.3516235351562
2018-10-29,542.6666870117188
2018-10-30,540.447509765625
2018-10-31,534.430908203125
2018-11-01,556.9188232421875
2018-11-02,558.2996215820312
2018-11-05,570.0366821289062
2018-11-07,571.6148071289062
2018-11-08,554.0092163085938
2018-11-09,538.080322265625
2018-11-12,555.0447998046875
2018-11-13,528.31591796875
2018-11-14,542.4694213867188
2018-11-15,566.1901245117188
2018-11-16,566.1901245117188
2018-11-20,532.6063232421875
2018-11-21,539.7077026367188
2018-11-22,541.5817260742188
2018-11-23,552.5790405273438
2018-11-26,562.343505859375
2018-11-27,555.1434326171875
2018-11-28,571.4175415039062
2018-11-29,559.3845825195312
2018-11-30,559.3845825195312
2018-12-03,564.4147338867188
2018-12-04,577.7299194335938
2018-12-05,582.2175903320312
2018-12-06,564.4640502929688
2018-12-07,553.466796875
2018-12-10,544.1954345703125
2018-12-11,532.3597412109375
2018-12-12,532.7542724609375
2018-12-13,532.6063232421875
2018-12-14,542.5187377929688
2018-12-17,516.5787963867188
2018-12-18,499.91021728515625
2018-12-19,498.6773376464844
2018-12-20,488.5183410644531
2018-12-21,472.9879455566406
2018-12-26,496.2106018066406
2018-12-27,498.2947082519531
2018-12-28,498.34429931640625
2018-12-31,498.34429931640625
2019-01-02,509.70751953125
2019-01-03,514.5703735351562
2019-01-04,534.4684448242188
2019-01-07,534.9150390625
2019-01-08,532.4339599609375
2019-01-09,534.4188232421875
2019-01-10,531.1438598632812
2019-01-11,545.533935546875
2019-01-14,532.533203125
2019-01-15,528.3154296875
2019-01-16,550.148681640625
2019-01-17,558.9812622070312
2019-01-18,573.8675537109375
2019-01-21,591.979248046875
2019-01-22,567.8138427734375
2019-01-23,563.1494140625
2019-01-24,587.4637451171875
2019-01-25,571.0888061523438
2019-01-28,563.3975219726562
2019-01-29,584.5360717773438
2019-01-30,591.0364379882812
2019-01-31,601.7049560546875
2019-02-01,610.0909423828125
2019-02-04,610.984130859375
2019-02-05,608.4534301757812
2019-02-06,600.017822265625
2019-02-07,577.4899291992188
2019-02-08,586.967529296875
2019-02-11,580.16943359375
2019-02-12,600.9606323242188
2019-02-13,595.006103515625
2019-02-14,600.6133422851562
2019-02-15,598.8765869140625
2019-02-18,589.597412109375
2019-02-19,576.4974975585938
2019-02-20,584.0398559570312
2019-02-21,574.0164794921875
2019-02-22,587.8606567382812
2019-02-25,573.7683715820312
2019-02-26,562.9013061523438
2019-02-27,556.748291015625
2019-02-28,549.9998168945312
2019-03-01,545.9805297851562
2019-03-06,498.44354248046875
2019-03-07,537.8427124023438
2019-03-08,531.8385620117188
2019-03-11,556.4505615234375
2019-03-12,563.6952514648438
2019-03-13,571.7338256835938
2019-03-14,567.168701171875
2019-03-15,572.4781494140625
2019-03-18,580.4671630859375
2019-03-19,573.56982421875
2019-03-20,587.9599609375
2019-03-21,589.0020141601562
2019-03-22,573.371337890625
2019-03-25,575.753173828125
2019-03-26,584.8834228515625
2019-03-27,586.6201782226562
2019-03-28,590.8876342773438
2019-03-29,605.376953125
2019-04-01,611.4803466796875
2019-04-03,610.0413208007812
2019-04-04,624.8780517578125
2019-04-05,633.9090576171875
2019-04-08,647.20751953125
2019-04-09,632.221923828125
2019-04-10,637.0847778320312
2019-04-11,627.210205078125
2019-04-12,616.4424438476562
2019-04-15,618.4769287109375
2019-04-16,633.3135986328125
2019-04-17,627.1109619140625
2019-04-22,610.3390502929688
2019-04-23,624.6299438476562
2019-04-24,619.9159545898438
2019-04-25,607.8579711914062
2019-04-26,602.399658203125
2019-04-29,581.9061279296875
2019-04-30,595.4526977539062
2019-05-02,605.6250610351562
2019-05-03,637.9283447265625
2019-05-06,654.2041015625
2019-05-07,663.9298095703125
2019-05-08,673.85400390625
2019-05-09,676.8312377929688
2019-05-10,654.7994995117188
2019-05-13,636.787109375
2019-05-14,652.7650756835938
2019-05-15,679.2130737304688
2019-05-16,699.0118408203125
2019-05-17,691.866455078125
2019-05-20,693.8016357421875
2019-05-21,682.4384765625
2019-05-22,679.8085327148438
2019-05-23,669.834716796875
2019-05-24,686.2096557617188
2019-05-27,694.0994262695312
2019-05-28,693.1069946289062
2019-05-29,664.7236938476562
2019-05-30,664.8726196289062
2019-05-31,658.1241455078125
2019-06-03,665.1702880859375
2019-06-04,669.0903930664062
2019-06-05,670.2316284179688
2019-06-06,681.049072265625
2019-06-07,695.4391479492188
2019-06-10,713.5508422851562
2019-06-11,734.9375
2019-06-12,742.1821899414062
2019-06-13,740.6439208984375
2019-06-14,745.35791015625
2019-06-18,763.4696044921875
2019-06-19,757.2669677734375
2019-06-21,775.3290405273438
2019-06-24,765.8514404296875
2019-06-25,764.164306640625
2019-06-26,771.359375
2019-06-27,781.0355224609375
2019-06-28,774.0389404296875
