Date,KVUE
2023-05-04,24.916622161865234
2023-05-05,24.546113967895508
2023-05-08,24.555377960205078
2023-05-09,24.342336654663086
2023-05-10,24.31454849243164
2023-05-11,24.082979202270508
2023-05-12,24.546113967895508
2023-05-15,25.472383499145508
2023-05-16,25.037038803100586
2023-05-17,25.213029861450195
2023-05-18,25.046300888061523
2023-05-19,25.2222900390625
2023-05-22,24.147817611694336
2023-05-23,24.082979202270508
2023-05-24,24.499805450439453
2023-05-25,24.388648986816406
2023-05-26,24.360862731933594
2023-05-30,23.832889556884766
2023-05-31,23.24007797241211
2023-06-01,23.416067123413086
2023-06-02,23.666160583496094
2023-06-05,23.295650482177734
2023-06-06,23.314178466796875
2023-06-07,23.23081398010254
2023-06-08,23.258602142333984
2023-06-09,23.249340057373047
2023-06-12,23.17523956298828
2023-06-13,23.277128219604492
2023-06-14,23.471643447875977
2023-06-15,23.851415634155273
2023-06-16,24.31454849243164
2023-06-20,24.1385555267334
2023-06-21,24.268234252929688
2023-06-22,24.592430114746094
2023-06-23,24.527589797973633
2023-06-26,24.221923828125
2023-06-27,23.981090545654297
2023-06-28,23.897727966308594
2023-06-29,24.073715209960938
2023-06-30,24.472013473510742
2023-07-03,24.120031356811523
2023-07-05,23.805103302001953
2023-07-06,23.731000900268555
2023-07-07,23.360490798950195
2023-07-10,23.388277053833008
2023-07-11,23.23081398010254
2023-07-12,23.388277053833008
2023-07-13,23.527219772338867
2023-07-14,23.101137161254883
2023-07-17,23.054821014404297
2023-07-18,22.98072052001953
2023-07-19,23.156713485717773
2023-07-20,22.702836990356445
2023-07-21,22.23970603942871
2023-07-24,22.378646850585938
2023-07-25,23.267866134643555
2023-07-26,22.86956787109375
2023-07-27,22.452749252319336
2023-07-28,22.600948333740234
2023-07-31,21.934040069580078
2023-08-01,21.906248092651367
2023-08-02,22.1378173828125
2023-08-03,22.221181869506836
2023-08-04,21.79509925842285
2023-08-07,21.804359436035156
2023-08-08,21.656158447265625
2023-08-09,21.628372192382812
2023-08-10,21.646896362304688
2023-08-11,21.971086502075195
2023-08-14,21.248598098754883
2023-08-15,21.54500389099121
2023-08-16,21.239336013793945
2023-08-17,21.10039520263672
2023-08-18,21.183759689331055
2023-08-21,21.211545944213867
2023-08-22,21.989612579345703
2023-08-23,21.878459930419922
2023-08-24,21.915510177612305
2023-08-25,21.45777130126953
2023-08-28,21.45777130126953
2023-08-29,21.35501480102539
2023-08-30,21.551185607910156
2023-08-31,21.532506942749023
2023-09-01,21.448427200317383
2023-09-05,21.121471405029297
2023-09-06,20.906614303588867
2023-09-07,19.608125686645508
2023-09-08,19.897714614868164
2023-09-11,20.617021560668945
2023-09-12,19.673519134521484
2023-09-13,20.177967071533203
2023-09-14,20.308748245239258
2023-09-15,19.822982788085938
2023-09-18,19.69219970703125
2023-09-19,19.673519134521484
2023-09-20,19.514707565307617
2023-09-21,19.468002319335938
2023-09-22,19.197092056274414
2023-09-25,19.45865821838379
2023-09-26,19.281166076660156
2023-09-27,18.888816833496094
2023-09-28,18.786060333251953
2023-09-29,18.75803565979004
2023-10-02,18.982234954833984
2023-10-03,18.673961639404297
2023-10-04,18.431076049804688
2023-10-05,18.459102630615234
2023-10-06,18.748693466186523
2023-10-09,18.561861038208008
2023-10-10,18.39371109008789
2023-10-11,18.28160858154297
2023-10-12,18.04806900024414
2023-10-13,18.094778060913086
2023-10-16,18.25358772277832
2023-10-17,18.477787017822266
2023-10-18,18.73935317993164
2023-10-19,18.533836364746094
2023-10-20,18.440420150756836
2023-10-23,18.384370803833008
2023-10-24,18.66461944580078
2023-10-25,18.431076049804688
2023-10-26,17.45954704284668
2023-10-27,17.011144638061523
2023-10-30,17.4128360748291
2023-10-31,17.375471115112305
2023-11-01,17.63703727722168
2023-11-02,17.9639949798584
2023-11-03,18.094778060913086
2023-11-06,18.076095581054688
2023-11-07,18.5008602142334
2023-11-08,18.085533142089844
2023-11-09,18.142168045043945
2023-11-10,18.076093673706055
2023-11-13,18.028898239135742
2023-11-14,18.321516036987305
2023-11-15,18.5008602142334
2023-11-16,18.51030158996582
2023-11-17,18.576374053955078
2023-11-20,18.64244842529297
2023-11-21,18.784034729003906
2023-11-22,18.916187286376953
2023-11-24,19.114408493041992
2023-11-27,19.029455184936523
2023-11-28,19.029455184936523
2023-11-29,18.953941345214844
2023-11-30,19.29375457763672
2023-12-01,19.529733657836914
2023-12-04,19.463659286499023
2023-12-05,19.03889274597168
2023-12-06,18.302637100219727
2023-12-07,19.64300537109375
2023-12-08,19.454219818115234
2023-12-11,19.435340881347656
2023-12-12,19.586368560791016
2023-12-13,19.860105514526367
2023-12-14,19.878986358642578
2023-12-15,19.812910079956055
2023-12-18,19.831790924072266
2023-12-19,20.265989303588867
2023-12-20,19.77515411376953
2023-12-21,20.030012130737305
2023-12-22,20.16216278076172
2023-12-26,20.096088409423828
2023-12-27,20.341503143310547
2023-12-28,20.265989303588867
2023-12-29,20.322628021240234
2024-01-02,20.360383987426758
2024-01-03,20.077207565307617
2024-01-04,19.727954864501953
2024-01-05,20.152721405029297
2024-01-08,20.417015075683594
2024-01-09,20.624679565429688
2024-01-10,20.54916763305664
2024-01-11,20.700197219848633
2024-01-12,20.303749084472656
2024-01-16,20.039451599121094
2024-01-17,19.803470611572266
2024-01-18,19.76571273803711
2024-01-19,19.54861068725586
2024-01-22,19.29375457763672
2024-01-23,19.737396240234375
2024-01-24,19.28431510925293
2024-01-25,19.586368560791016
2024-01-26,19.671323776245117
2024-01-29,19.860105514526367
2024-01-30,19.69964027404785
2024-01-31,19.595808029174805
2024-02-01,19.718517303466797
2024-02-02,19.661882400512695
2024-02-05,19.331512451171875
2024-02-06,19.444780349731445
2024-02-07,19.369266510009766
2024-02-08,18.246000289916992
2024-02-09,18.246000289916992
2024-02-12,18.49142074584961
2024-02-13,18.357906341552734
2024-02-14,18.205322265625
2024-02-15,18.16717529296875
2024-02-16,18.16717529296875
2024-02-20,18.176713943481445
2024-02-21,18.405588150024414
2024-02-22,18.300689697265625
2024-02-23,18.29115104675293
2024-02-26,18.062274932861328
2024-02-27,18.043201446533203
2024-02-28,18.25300407409668
2024-02-29,18.11949348449707
2024-03-01,17.947834014892578
2024-03-04,18.08134651184082
2024-03-05,18.1290283203125
2024-03-06,18.6726131439209
2024-03-07,18.882417678833008
2024-03-08,19.09222412109375
2024-03-11,19.216197967529297
2024-03-12,19.206661224365234
2024-03-13,19.46415138244629
2024-03-14,19.13990592956543
2024-03-15,19.39739418029785
2024-03-18,19.26388168334961
2024-03-19,19.26388168334961
2024-03-20,19.46415138244629
2024-03-21,19.750246047973633
2024-03-22,19.64534568786621
2024-03-25,19.693025588989258
2024-03-26,19.960052490234375
2024-03-27,20.455955505371094
2024-03-28,20.465490341186523
2024-04-01,20.24614906311035
2024-04-02,19.85515022277832
2024-04-03,19.39739418029785
2024-04-04,19.235273361206055
2024-04-05,19.31156349182129
2024-04-08,19.13037109375
2024-04-09,19.406930923461914
2024-04-10,19.30202865600586
2024-04-11,18.54863929748535
2024-04-12,18.243465423583984
2024-04-15,18.243465423583984
2024-04-16,18.224395751953125
2024-04-17,18.376977920532227
2024-04-18,18.6726131439209
2024-04-19,18.6726131439209
2024-04-22,18.6726131439209
2024-04-23,18.47234535217285
2024-04-24,18.243465423583984
2024-04-25,18.138565063476562
2024-04-26,17.985980987548828
2024-04-29,18.176713943481445
2024-04-30,17.947834014892578
2024-05-01,17.976444244384766
2024-05-02,18.233930587768555
2024-05-03,18.310222625732422
2024-05-06,18.195783615112305
2024-05-07,19.352296829223633
2024-05-08,19.70888900756836
2024-05-09,19.79562759399414
2024-05-10,19.79562759399414
2024-05-13,19.622150421142578
2024-05-14,19.88236427307129
2024-05-15,19.79562759399414
2024-05-16,19.853452682495117
2024-05-17,19.728160858154297
2024-05-20,19.17881965637207
2024-05-21,19.24628257751465
2024-05-22,19.159543991088867
2024-05-23,18.735492706298828
2024-05-24,18.648752212524414
2024-05-28,18.55237579345703
2024-05-29,18.186145782470703
2024-05-30,18.301799774169922
2024-05-31,18.600563049316406
2024-06-03,18.542739868164062
2024-06-04,18.45599937438965
2024-06-05,18.301799774169922
2024-06-06,17.954845428466797
2024-06-07,17.723543167114258
2024-06-10,17.627168655395508
2024-06-11,17.800643920898438
2024-06-12,17.309125900268555
2024-06-13,17.376590728759766
2024-06-14,17.415142059326172
2024-06-17,18.10904884338379
2024-06-18,17.848833084106445
2024-06-20,18.157236099243164
2024-06-21,17.858469009399414
2024-06-24,18.21506118774414
2024-06-25,17.974119186401367
2024-06-26,17.916296005249023
2024-06-27,17.75245475769043
2024-06-28,17.521154403686523
2024-07-01,17.299489974975586
2024-07-02,17.5789794921875
2024-07-03,17.646440505981445
2024-07-05,17.646440505981445
2024-07-08,17.5886173248291
2024-07-09,17.559701919555664
2024-07-10,17.058549880981445
2024-07-11,17.270578384399414
2024-07-12,17.675355911254883
2024-07-15,17.453691482543945
2024-07-16,17.5886173248291
2024-07-17,17.771732330322266
2024-07-18,17.656078338623047
2024-07-19,17.5886173248291
2024-07-22,17.569339752197266
2024-07-23,17.280214309692383
2024-07-24,17.51151466369629
2024-07-25,17.5886173248291
2024-07-26,18.012672424316406
2024-07-29,18.118682861328125
2024-07-30,18.07049560546875
2024-07-31,17.81991958618164
2024-08-01,17.954845428466797
2024-08-02,18.137958526611328
2024-08-05,17.530792236328125
2024-08-06,20.10403060913086
2024-08-07,19.87272834777832
2024-08-08,20.479896545410156
2024-08-09,20.25823211669922
2024-08-12,20.325695037841797
2024-08-13,20.566633224487305
2024-08-14,20.61042594909668
2024-08-15,20.98993682861328
2024-08-16,21.087247848510742
2024-08-19,21.058053970336914
2024-08-20,20.970474243164062
2024-08-21,21.10671043395996
2024-08-22,20.980205535888672
2024-08-23,21.233213424682617
2024-08-26,21.369447708129883
2024-08-27,21.330522537231445
2024-08-28,21.135902404785156
2024-08-29,21.165096282958984
2024-08-30,21.359718322753906
2024-09-03,21.50568389892578
2024-09-04,21.90465545654297
2024-09-05,21.90465545654297
2024-09-06,22.2452449798584
2024-09-09,22.57610321044922
2024-09-10,22.43013572692871
2024-09-11,22.469058990478516
2024-09-12,22.45932960510254
2024-09-13,22.7609920501709
2024-09-16,22.75126075744629
2024-09-17,22.7609920501709
2024-09-18,22.56637191772461
2024-09-19,22.284170150756836
2024-09-20,22.400941848754883
2024-09-23,22.400941848754883
2024-09-24,22.488521575927734
2024-09-25,22.381481170654297
2024-09-26,22.507984161376953
2024-09-27,22.634489059448242
2024-09-30,22.507984161376953
2024-10-01,22.16739845275879
2024-10-02,22.02143096923828
2024-10-03,21.671112060546875
2024-10-04,21.564071655273438
2024-10-07,21.398639678955078
2024-10-08,21.262407302856445
2024-10-09,20.951011657714844
2024-10-10,20.746658325195312
2024-10-11,20.88289451599121
2024-10-14,21.01913070678711
2024-10-15,21.174827575683594
2024-10-16,21.145633697509766
2024-10-17,20.8731632232666
2024-10-18,21.135902404785156
2024-10-21,22.303630828857422
2024-10-22,22.313364028930664
2024-10-23,22.147933959960938
2024-10-24,22.352285385131836
2024-10-25,22.03116226196289
2024-10-28,22.264707565307617
2024-10-29,22.16739845275879
2024-10-30,22.274436950683594
2024-10-31,22.313364028930664
2024-11-01,22.118741989135742
2024-11-04,22.4204044342041
2024-11-05,22.605297088623047
2024-11-06,21.894926071166992
2024-11-07,22.352285385131836
2024-11-08,23.043195724487305
2024-11-11,23.140506744384766
2024-11-12,23.013999938964844
2024-11-13,22.71460723876953
2024-11-14,23.175966262817383
2024-11-15,23.38210678100586
2024-11-18,23.283945083618164
2024-11-19,23.254497528076172
2024-11-20,23.342844009399414
2024-11-21,23.64714241027832
2024-11-22,23.637327194213867
2024-11-25,23.79438591003418
2024-11-26,23.676591873168945
2024-11-27,23.6864070892334
2024-11-29,23.637327194213867
2024-12-02,23.81401824951172
2024-12-03,23.048357009887695
2024-12-04,22.73423957824707
2024-12-05,22.704790115356445
2024-12-06,22.420122146606445
2024-12-09,22.39067268371582
2024-12-10,22.32196044921875
2024-12-11,21.811519622802734
2024-12-12,21.90968132019043
2024-12-13,21.80170440673828
2024-12-16,21.664276123046875
2024-12-17,21.634828567504883
2024-12-18,21.114572525024414
2024-12-19,21.212736129760742
2024-12-20,21.369792938232422
2024-12-23,21.19310188293457
2024-12-24,21.163654327392578
2024-12-26,21.320711135864258
2024-12-27,21.134204864501953
2024-12-30,20.790639877319336
2024-12-31,20.9575138092041
2025-01-02,20.88880157470703
2025-01-03,20.810272216796875
2025-01-06,20.721927642822266
2025-01-07,20.663028717041016
2025-01-08,20.71211051940918
2025-01-10,20.466705322265625
2025-01-13,20.584497451782227
2025-01-14,20.64339828491211
2025-01-15,20.466705322265625
2025-01-16,20.80045509338379
2025-01-17,20.71211051940918
2025-01-21,20.41762351989746
2025-01-22,20.36854362487793
2025-01-23,20.36854362487793
2025-01-24,20.397993087768555
2025-01-27,21.04585838317871
2025-01-28,20.967330932617188
2025-01-29,20.918249130249023
2025-01-30,21.320711135864258
2025-01-31,20.898616790771484
2025-02-03,20.839719772338867
2025-02-04,20.427440643310547
2025-02-05,20.358726501464844
2025-02-06,19.436006546020508
2025-02-07,19.809022903442383
2025-02-10,20.201669692993164
2025-02-11,20.525602340698242
2025-02-12,20.778392791748047
2025-02-13,21.264148712158203
2025-02-14,21.739990234375
2025-02-18,21.809383392333984
2025-02-19,22.077043533325195
2025-02-20,22.196002960205078
2025-02-21,23.117944717407227
2025-02-24,23.09811782836914
2025-02-25,23.167512893676758
2025-02-26,23.01881217956543
2025-02-27,22.939504623413086
2025-02-28,23.395519256591797
2025-03-03,23.583873748779297
2025-03-04,23.217079162597656
2025-03-05,22.84037208557129
2025-03-06,22.979158401489258
2025-03-07,23.217079162597656
2025-03-10,23.71274757385254
2025-03-11,23.28647232055664
2025-03-12,22.8701114654541
2025-03-13,22.979158401489258
2025-03-14,22.612363815307617
2025-03-17,23.207164764404297
2025-03-18,23.137771606445312
2025-03-19,23.326126098632812
2025-03-20,23.18733787536621
2025-03-21,23.1080322265625
2025-03-24,23.167512893676758
2025-03-25,22.899852752685547
2025-03-26,23.19725227355957
2025-03-27,23.29638671875
2025-03-28,23.494653701782227
2025-03-31,23.772226333618164
2025-04-01,23.673091888427734
2025-04-02,23.66318130493164
2025-04-03,23.415346145629883
2025-04-04,22.13652229309082
2025-04-07,21.581375122070312
2025-04-08,21.303800582885742
2025-04-09,21.591289520263672
2025-04-10,21.680509567260742
2025-04-11,21.898603439331055
2025-04-14,22.513229370117188
