Date,SCMN.SW
2016-02-26,318.2268371582031
2016-02-29,317.7072448730469
2016-03-01,324.5263977050781
2016-03-02,324.39654541015625
2016-03-03,323.0326843261719
2016-03-04,323.8120422363281
2016-03-07,325.6954040527344
2016-03-08,328.9425964355469
2016-03-09,332.8392028808594
2016-03-10,328.6178894042969
2016-03-11,336.7359313964844
2016-03-14,336.08648681640625
2016-03-15,334.1381530761719
2016-03-16,335.76177978515625
2016-03-17,338.3594970703125
2016-03-18,337.3853759765625
2016-03-21,338.3594970703125
2016-03-22,339.00897216796875
2016-03-23,338.0347900390625
2016-03-24,334.4628601074219
2016-03-29,336.7359313964844
2016-03-30,339.9831237792969
2016-03-31,339.3337097167969
2016-04-01,339.3337097167969
2016-04-04,339.6584167480469
2016-04-05,334.78753662109375
2016-04-06,338.0347900390625
2016-04-07,339.6584167480469
2016-04-08,340.6753845214844
2016-04-11,337.5567626953125
2016-04-12,338.2347106933594
2016-04-13,336.60760498046875
2016-04-14,337.7601318359375
2016-04-15,335.7262878417969
2016-04-18,336.6754150390625
2016-04-19,342.03131103515625
2016-04-20,343.7261962890625
2016-04-21,338.9804382324219
2016-04-22,333.28558349609375
2016-04-25,333.1499938964844
2016-04-26,334.370361328125
2016-04-27,333.7601623535156
2016-04-28,332.4720153808594
2016-04-29,329.8280029296875
2016-05-02,332.06524658203125
2016-05-03,333.7601623535156
2016-05-04,327.31951904296875
2016-05-06,322.8450012207031
2016-05-09,325.21783447265625
2016-05-10,325.6246337890625
2016-05-11,326.1669921875
2016-05-12,328.4720764160156
2016-05-13,329.6923828125
2016-05-17,327.79412841796875
2016-05-18,325.6246337890625
2016-05-19,319.6585693359375
2016-05-20,320.3365478515625
2016-05-23,313.8959655761719
2016-05-24,315.65863037109375
2016-05-25,321.28570556640625
2016-05-26,322.91278076171875
2016-05-27,324.5399169921875
2016-05-30,325.3534240722656
2016-05-31,321.082275390625
2016-06-01,317.0823059082031
2016-06-02,319.7264099121094
2016-06-03,324.4720764160156
2016-06-06,324.9466247558594
2016-06-07,323.3873291015625
2016-06-08,320.200927734375
2016-06-09,316.87896728515625
2016-06-10,311.7264404296875
2016-06-13,307.5908508300781
2016-06-14,302.4383239746094
2016-06-15,306.16717529296875
2016-06-16,304.1332702636719
2016-06-17,307.0484924316406
2016-06-20,309.828125
2016-06-21,308.47222900390625
2016-06-22,308.7433776855469
2016-06-23,313.4213562011719
2016-06-24,305.4892272949219
2016-06-27,303.5909118652344
2016-06-28,311.3196716308594
2016-06-29,322.23480224609375
2016-06-30,327.2518005371094
2016-07-01,326.03143310546875
2016-07-04,324.5399169921875
2016-07-05,321.556884765625
2016-07-06,316.06536865234375
2016-07-07,319.7264099121094
2016-07-08,321.82806396484375
2016-07-11,324.81109619140625
2016-07-12,327.8619384765625
2016-07-13,327.5906982421875
2016-07-14,327.3873596191406
2016-07-15,327.31951904296875
2016-07-18,326.6416015625
2016-07-19,325.42120361328125
2016-07-20,325.7602233886719
2016-07-21,323.7262878417969
2016-07-22,325.21783447265625
2016-07-25,325.42120361328125
2016-07-26,324.67547607421875
2016-07-27,325.42120361328125
2016-07-28,324.5399169921875
2016-07-29,323.45513916015625
2016-08-02,319.2518005371094
2016-08-03,320.60772705078125
2016-08-04,322.50604248046875
2016-08-05,325.2856140136719
2016-08-08,325.42120361328125
2016-08-09,328.9466552734375
2016-08-10,327.8619384765625
2016-08-11,330.0314025878906
2016-08-12,330.1669616699219
2016-08-15,330.0314025878906
2016-08-16,327.1161804199219
2016-08-17,325.082275390625
2016-08-18,319.92974853515625
2016-08-19,316.1331787109375
2016-08-22,316.4043884277344
2016-08-23,317.556884765625
2016-08-24,317.6247253417969
2016-08-25,318.0314636230469
2016-08-26,319.4552307128906
2016-08-29,318.50604248046875
2016-08-30,319.2518005371094
2016-08-31,318.5738525390625
2016-09-01,316.1331787109375
2016-09-02,321.82806396484375
2016-09-05,323.59075927734375
2016-09-06,324.0653381347656
2016-09-07,324.0653381347656
2016-09-08,325.01446533203125
2016-09-09,321.82806396484375
2016-09-12,318.64166259765625
2016-09-13,315.9975891113281
2016-09-14,314.0992736816406
2016-09-15,314.1671142578125
2016-09-16,317.0823059082031
2016-09-19,317.76025390625
2016-09-20,317.1501159667969
2016-09-21,318.50604248046875
2016-09-22,323.04840087890625
2016-09-23,321.35345458984375
2016-09-26,317.1501159667969
2016-09-27,316.675537109375
2016-09-28,315.31964111328125
2016-09-29,313.6247253417969
2016-09-30,313.01458740234375
2016-10-03,310.9806823730469
2016-10-04,312.74334716796875
2016-10-05,309.4891357421875
2016-10-06,306.302734375
2016-10-07,305.0146484375
2016-10-10,306.4383544921875
2016-10-11,307.2519226074219
2016-10-12,306.099365234375
2016-10-13,304.40447998046875
2016-10-14,306.70953369140625
2016-10-17,305.4892272949219
2016-10-18,307.7942810058594
2016-10-19,307.3874816894531
2016-10-20,307.0484924316406
2016-10-21,307.8620300292969
2016-10-24,307.45526123046875
2016-10-25,310.302734375
2016-10-26,309.5569763183594
2016-10-27,309.0823669433594
2016-10-28,309.150146484375
2016-10-31,306.9129333496094
2016-11-01,303.9299011230469
2016-11-02,303.1841125488281
2016-11-03,303.04852294921875
2016-11-04,303.04852294921875
2016-11-07,300.40447998046875
2016-11-08,301.4214172363281
2016-11-09,303.9976806640625
2016-11-10,295.86212158203125
2016-11-11,295.1841735839844
2016-11-14,294.8451843261719
2016-11-15,294.43841552734375
2016-11-16,293.89605712890625
2016-11-17,293.89605712890625
2016-11-18,295.86212158203125
2016-11-21,293.4214782714844
2016-11-22,293.2181091308594
2016-11-23,293.1502990722656
2016-11-24,293.285888671875
2016-11-25,295.0486145019531
2016-11-28,293.4892578125
2016-11-29,293.89605712890625
2016-11-30,294.57403564453125
2016-12-01,291.0486145019531
2016-12-02,292.201171875
2016-12-05,294.1672668457031
2016-12-06,296.67572021484375
2016-12-07,297.4892578125
2016-12-08,296.67572021484375
2016-12-09,302.91290283203125
2016-12-12,301.0146789550781
2016-12-13,305.35357666015625
2016-12-14,303.9976806640625
2016-12-15,304.6756591796875
2016-12-16,303.25189208984375
2016-12-19,306.70953369140625
2016-12-20,307.6586608886719
2016-12-21,306.5061340332031
2016-12-22,305.82818603515625
2016-12-23,308.7433776855469
2016-12-27,309.8959045410156
2016-12-28,309.01458740234375
2016-12-29,309.01458740234375
2016-12-30,309.2179870605469
2017-01-03,306.6417236328125
2017-01-04,311.5230407714844
2017-01-05,316.4721374511719
2017-01-06,316.675537109375
2017-01-09,316.06536865234375
2017-01-10,313.1501770019531
2017-01-11,312.74334716796875
2017-01-12,311.18408203125
2017-01-13,312.6756286621094
2017-01-16,307.99761962890625
2017-01-17,306.70953369140625
2017-01-18,304.8112487792969
2017-01-19,302.84515380859375
2017-01-20,299.5231628417969
2017-01-23,297.76043701171875
2017-01-24,296.60791015625
2017-01-25,296.9468688964844
2017-01-26,296.4722900390625
2017-01-27,296.2688903808594
2017-01-30,293.8282470703125
2017-01-31,294.9129943847656
2017-02-01,293.55706787109375
2017-02-02,291.7265625
2017-02-03,293.1502990722656
2017-02-06,292.3367614746094
2017-02-07,294.6418151855469
2017-02-08,298.7096252441406
2017-02-09,301.218017578125
2017-02-10,301.218017578125
2017-02-13,299.7265319824219
2017-02-14,299.1841735839844
2017-02-15,300.60784912109375
2017-02-16,303.04852294921875
2017-02-17,303.6587219238281
2017-02-20,306.37054443359375
2017-02-21,306.980712890625
2017-02-22,306.5739440917969
2017-02-23,306.6417236328125
2017-02-24,304.8112487792969
2017-02-27,304.2688903808594
2017-02-28,299.79437255859375
2017-03-01,301.0146789550781
2017-03-02,302.50616455078125
2017-03-03,302.6417236328125
2017-03-06,302.7095031738281
2017-03-07,301.8282165527344
2017-03-08,300.2689208984375
2017-03-09,301.48919677734375
2017-03-10,304.1332702636719
2017-03-13,303.38751220703125
2017-03-14,303.5909118652344
2017-03-15,303.52313232421875
2017-03-16,305.624755859375
2017-03-17,311.5908508300781
2017-03-20,310.6416931152344
2017-03-21,310.3704833984375
2017-03-22,309.8959045410156
2017-03-23,312.0653991699219
2017-03-24,309.828125
2017-03-27,309.35357666015625
2017-03-28,309.2857971191406
2017-03-29,309.2179870605469
2017-03-30,310.506103515625
2017-03-31,313.2857360839844
2017-04-03,312.8111572265625
2017-04-04,310.91290283203125
2017-04-05,311.90985107421875
2017-04-06,311.5538024902344
2017-04-07,311.411376953125
2017-04-10,312.2658996582031
2017-04-11,310.8416748046875
2017-04-12,311.3401794433594
2017-04-13,310.5567932128906
2017-04-18,308.8477478027344
2017-04-19,310.9841003417969
2017-04-20,311.3401794433594
2017-04-21,311.3401794433594
2017-04-24,311.411376953125
2017-04-25,313.90380859375
2017-04-26,312.55078125
2017-04-27,310.5567932128906
2017-04-28,309.0614013671875
2017-05-02,310.6992492675781
2017-05-03,315.9689636230469
2017-05-04,318.3189697265625
2017-05-05,319.6719665527344
2017-05-08,323.1614074707031
2017-05-09,323.4462890625
2017-05-10,324.37200927734375
2017-05-11,321.52349853515625
2017-05-12,325.93865966796875
2017-05-15,325.3689880371094
2017-05-16,327.0068359375
2017-05-17,322.7341003417969
2017-05-18,321.381103515625
2017-05-19,325.01287841796875
2017-05-22,330.70989990234375
2017-05-23,330.70989990234375
2017-05-24,330.7810974121094
2017-05-26,331.35076904296875
2017-05-29,331.2084045410156
2017-05-30,329.2143859863281
2017-05-31,330.70989990234375
2017-06-01,331.7781066894531
2017-06-02,329.7841491699219
2017-06-06,328.3598937988281
2017-06-07,327.9326171875
2017-06-08,327.0068359375
2017-06-09,326.5796203613281
2017-06-12,325.7962341308594
2017-06-13,326.365966796875
2017-06-14,327.7901916503906
2017-06-15,325.0841369628906
2017-06-16,331.7781066894531
2017-06-19,332.9175109863281
2017-06-20,332.703857421875
2017-06-21,333.41595458984375
2017-06-22,332.703857421875
2017-06-23,333.558349609375
2017-06-26,334.1993103027344
2017-06-27,331.13714599609375
2017-06-28,331.0659484863281
2017-06-29,330.3538513183594
2017-06-30,329.4992980957031
2017-07-03,333.9856872558594
2017-07-04,333.558349609375
2017-07-05,332.276611328125
2017-07-06,329.9977722167969
2017-07-07,329.7841491699219
2017-07-10,331.2796325683594
2017-07-11,329.28570556640625
2017-07-12,332.13409423828125
2017-07-13,332.9175109863281
2017-07-14,331.92047119140625
2017-07-17,333.3447570800781
2017-07-18,332.9175109863281
2017-07-19,334.8401794433594
2017-07-20,335.7659912109375
2017-07-21,334.4129333496094
2017-07-24,332.56146240234375
2017-07-25,332.2053527832031
2017-07-26,336.335693359375
2017-07-27,337.83111572265625
2017-07-28,336.0508117675781
2017-07-31,336.6205139160156
2017-08-02,340.10992431640625
2017-08-03,341.24932861328125
2017-08-04,342.1750793457031
2017-08-07,343.59930419921875
2017-08-08,343.59930419921875
2017-08-09,341.60540771484375
2017-08-10,339.3265686035156
2017-08-11,336.5492858886719
2017-08-14,342.95843505859375
2017-08-15,342.95843505859375
2017-08-16,340.89324951171875
2017-08-17,340.89324951171875
2017-08-18,337.9735412597656
2017-08-21,341.46295166015625
2017-08-22,345.166015625
2017-08-23,343.74176025390625
2017-08-24,343.17205810546875
2017-08-25,341.1069030761719
2017-08-28,339.68267822265625
2017-08-29,337.9735412597656
2017-08-30,342.24627685546875
2017-08-31,344.38262939453125
2017-09-01,343.2432861328125
2017-09-04,340.10992431640625
2017-09-05,338.97052001953125
2017-09-06,338.32965087890625
2017-09-07,340.0387268066406
2017-09-08,339.3265686035156
2017-09-11,342.81597900390625
2017-09-12,342.24627685546875
2017-09-13,342.1038818359375
2017-09-14,343.52813720703125
2017-09-15,343.38568115234375
2017-09-18,343.95538330078125
2017-09-19,348.94024658203125
2017-09-20,349.7947998046875
2017-09-21,348.5129699707031
2017-09-22,348.2281494140625
2017-09-25,351.8599548339844
2017-09-26,351.43267822265625
2017-09-27,350.5069274902344
2017-09-28,350.3644714355469
2017-09-29,353.35540771484375
2017-10-02,353.2129821777344
2017-10-03,352.7857360839844
2017-10-04,352.3583984375
2017-10-05,355.2069396972656
2017-10-06,353.35540771484375
2017-10-09,354.3523864746094
2017-10-10,355.1357116699219
2017-10-11,357.12969970703125
2017-10-12,357.4857177734375
2017-10-13,357.4857177734375
2017-10-16,356.41754150390625
2017-10-17,355.56298828125
2017-10-18,355.9190368652344
2017-10-19,353.5690612792969
2017-10-20,353.070556640625
2017-10-23,354.0675354003906
2017-10-24,354.13873291015625
2017-10-25,351.1478271484375
2017-10-26,355.27813720703125
2017-10-27,355.3493347167969
2017-10-30,356.41754150390625
2017-10-31,358.90997314453125
2017-11-01,358.1978759765625
2017-11-02,357.841796875
2017-11-03,357.4857177734375
2017-11-06,359.2660217285156
2017-11-07,358.1978759765625
2017-11-08,360.69024658203125
2017-11-09,359.9781494140625
2017-11-10,358.90997314453125
2017-11-13,358.5539245605469
2017-11-14,359.6221008300781
2017-11-15,359.6221008300781
2017-11-16,361.40240478515625
2017-11-17,359.9781494140625
2017-11-20,361.7584533691406
2017-11-21,362.114501953125
2017-11-22,362.82659912109375
2017-11-23,363.1827087402344
2017-11-24,363.5387878417969
2017-11-27,363.8948059082031
2017-11-28,364.9630126953125
2017-11-29,367.099365234375
2017-11-30,369.5918273925781
2017-12-01,369.2357177734375
2017-12-04,373.50848388671875
2017-12-05,370.3039245605469
2017-12-06,370.6600341796875
2017-12-07,373.15240478515625
2017-12-08,373.15240478515625
2017-12-11,368.87969970703125
2017-12-12,368.87969970703125
2017-12-13,368.1675720214844
2017-12-14,370.3039245605469
2017-12-15,372.4403076171875
2017-12-18,373.15240478515625
2017-12-19,372.4403076171875
2017-12-20,367.099365234375
2017-12-21,370.6600341796875
2017-12-22,369.9478759765625
2017-12-27,371.01605224609375
2017-12-28,369.9478759765625
2017-12-29,369.2357177734375
2018-01-03,370.58880615234375
2018-01-04,371.8706359863281
2018-01-05,373.7220764160156
2018-01-08,375.00396728515625
2018-01-09,377.8524475097656
2018-01-10,370.8736267089844
2018-01-11,369.8766784667969
2018-01-12,370.58880615234375
2018-01-15,369.3069152832031
2018-01-16,369.5918273925781
2018-01-17,369.16455078125
2018-01-18,368.5948791503906
2018-01-19,370.3039245605469
2018-01-22,372.72515869140625
2018-01-23,373.5796813964844
2018-01-24,370.58880615234375
2018-01-25,366.8857727050781
2018-01-26,369.44940185546875
2018-01-29,365.6039733886719
2018-01-30,362.8978576660156
2018-01-31,362.0433044433594
2018-02-01,361.61602783203125
2018-02-02,360.90386962890625
2018-02-05,355.84783935546875
2018-02-06,349.65234375
2018-02-07,360.47662353515625
2018-02-08,353.42657470703125
2018-02-09,348.5129699707031
2018-02-12,357.05841064453125
2018-02-13,357.20086669921875
2018-02-14,363.46759033203125
2018-02-15,363.1827087402344
2018-02-16,365.8887634277344
2018-02-19,363.3251037597656
2018-02-20,363.46759033203125
2018-02-21,363.8948059082031
2018-02-22,362.8978576660156
2018-02-23,366.03118896484375
2018-02-26,368.0251159667969
2018-02-27,365.8887634277344
2018-02-28,364.60693359375
2018-03-01,359.19476318359375
2018-03-02,355.27813720703125
2018-03-05,361.3312072753906
2018-03-06,360.0494079589844
2018-03-07,359.19476318359375
2018-03-08,361.61602783203125
2018-03-09,362.8978576660156
2018-03-12,363.040283203125
2018-03-13,360.3342590332031
2018-03-14,360.6190490722656
2018-03-15,361.90087890625
2018-03-16,360.7615051269531
2018-03-19,357.9129943847656
2018-03-20,341.320556640625
2018-03-21,336.2644348144531
2018-03-22,332.276611328125
2018-03-23,332.56146240234375
2018-03-26,328.7159423828125
2018-03-27,333.77203369140625
2018-03-28,338.25836181640625
2018-03-29,337.2614440917969
2018-04-03,330.638671875
2018-04-04,330.9947509765625
2018-04-05,337.1190185546875
2018-04-06,336.8202819824219
2018-04-09,336.6708984375
2018-04-10,337.64178466796875
2018-04-11,336.8202819824219
2018-04-12,336.89495849609375
2018-04-13,338.5379638671875
2018-04-16,339.3594665527344
2018-04-17,340.0316162109375
2018-04-18,339.8822937011719
2018-04-19,340.7784729003906
2018-04-20,345.70751953125
2018-04-23,347.4998779296875
2018-04-24,347.7239990234375
2018-04-25,347.12652587890625
2018-04-26,353.8479919433594
2018-04-27,353.54925537109375
2018-04-30,356.23785400390625
2018-05-02,343.7657775878906
2018-05-03,340.55438232421875
2018-05-04,340.1809997558594
2018-05-07,344.0645446777344
2018-05-08,342.27215576171875
2018-05-09,342.7202453613281
2018-05-11,343.8404846191406
2018-05-14,342.19744873046875
2018-05-15,339.73291015625
2018-05-16,336.5962829589844
2018-05-17,339.21014404296875
2018-05-18,337.5671081542969
2018-05-22,339.8075866699219
2018-05-23,337.26837158203125
2018-05-24,335.70001220703125
2018-05-25,332.862060546875
2018-05-28,333.9076232910156
2018-05-29,330.0987854003906
2018-05-30,329.9494323730469
2018-05-31,328.306396484375
2018-06-01,331.06964111328125
2018-06-04,335.02789306640625
2018-06-05,331.8164978027344
2018-06-06,329.5760192871094
2018-06-07,331.21905517578125
2018-06-08,330.3228454589844
2018-06-11,334.355712890625
2018-06-12,334.355712890625
2018-06-13,332.3392639160156
2018-06-14,333.0860900878906
2018-06-15,330.9203186035156
2018-06-18,328.0076599121094
2018-06-19,324.8710021972656
2018-06-20,327.3355712890625
2018-06-21,325.0203552246094
2018-06-22,334.355712890625
2018-06-25,330.3228454589844
2018-06-26,330.4721984863281
2018-06-27,332.2646484375
2018-06-28,329.4266662597656
2018-06-29,330.9949951171875
2018-07-02,328.7545166015625
2018-07-03,334.4303894042969
2018-07-04,339.5835266113281
2018-07-05,340.55438232421875
2018-07-06,342.794921875
2018-07-09,342.4961853027344
2018-07-10,341.5252990722656
2018-07-11,337.26837158203125
2018-07-12,339.6582336425781
2018-07-13,337.26837158203125
2018-07-16,335.4012756347656
2018-07-17,332.48870849609375
2018-07-18,332.3392639160156
2018-07-19,332.48870849609375
2018-07-20,336.14813232421875
2018-07-23,336.6708984375
2018-07-24,335.9240417480469
2018-07-25,334.7291564941406
2018-07-26,340.7784729003906
2018-07-27,344.7366638183594
2018-07-30,350.18853759765625
2018-07-31,347.4998779296875
2018-08-02,347.7239990234375
2018-08-03,350.5619201660156
2018-08-06,350.48724365234375
2018-08-07,351.30877685546875
2018-08-08,349.2923583984375
2018-08-09,348.6948547363281
2018-08-10,344.5126037597656
2018-08-13,343.0189208984375
2018-08-14,344.36328125
2018-08-15,342.12274169921875
2018-08-16,338.23919677734375
2018-08-17,335.4012756347656
2018-08-20,334.5050964355469
2018-08-21,334.2063903808594
2018-08-22,334.7291564941406
2018-08-23,334.8038330078125
2018-08-24,330.9949951171875
2018-08-27,333.2355041503906
2018-08-28,330.6215515136719
2018-08-29,328.45574951171875
2018-08-30,324.8710021972656
2018-08-31,323.3026123046875
2018-09-03,325.24444580078125
2018-09-04,322.48114013671875
2018-09-05,322.182373046875
2018-09-06,321.9583740234375
2018-09-07,321.5849609375
2018-09-10,325.84185791015625
2018-09-11,325.76715087890625
2018-09-12,328.1570129394531
2018-09-13,328.231689453125
2018-09-14,328.0076599121094
2018-09-17,331.368408203125
2018-09-18,333.7582702636719
2018-09-19,331.21905517578125
2018-09-20,332.862060546875
2018-09-21,332.5633239746094
2018-09-24,331.74188232421875
2018-09-25,332.2646484375
2018-09-26,334.6544494628906
2018-09-27,336.5962829589844
2018-09-28,332.6380310058594
2018-10-01,331.74188232421875
2018-10-02,327.1861572265625
2018-10-03,322.6304931640625
2018-10-04,323.6013488769531
2018-10-05,323.07855224609375
2018-10-08,320.09130859375
2018-10-09,322.48114013671875
2018-10-10,326.8127746582031
2018-10-11,322.406494140625
2018-10-12,321.3608703613281
2018-10-15,325.5431213378906
2018-10-16,330.9949951171875
2018-10-17,332.3392639160156
2018-10-18,335.6253356933594
2018-10-19,336.3721618652344
2018-10-22,333.6835632324219
2018-10-23,330.17352294921875
2018-10-24,332.48870849609375
2018-10-25,332.5633239746094
2018-10-26,329.1279602050781
2018-10-29,339.73291015625
2018-10-30,342.57086181640625
2018-10-31,344.5873107910156
2018-11-01,340.7037658691406
2018-11-02,341.4506530761719
2018-11-05,342.57086181640625
2018-11-06,340.0316162109375
2018-11-07,343.0936279296875
2018-11-08,346.1556701660156
2018-11-09,345.6328430175781
2018-11-12,344.2138977050781
2018-11-13,345.55816650390625
2018-11-14,345.2593994140625
2018-11-15,342.0480651855469
2018-11-16,344.43792724609375
2018-11-19,344.8860168457031
2018-11-20,341.9734191894531
2018-11-21,346.0809631347656
2018-11-22,343.392333984375
2018-11-23,345.33416748046875
2018-11-26,353.8479919433594
2018-11-27,355.2669372558594
2018-11-28,355.4163513183594
2018-11-29,355.11761474609375
2018-11-30,357.95556640625
2018-12-03,355.0429382324219
2018-12-04,359.00115966796875
2018-12-05,356.31256103515625
2018-12-06,350.8606262207031
2018-12-07,355.78973388671875
2018-12-10,348.0973815917969
2018-12-11,355.5657043457031
2018-12-12,359.37451171875
2018-12-13,355.4163513183594
2018-12-14,356.8352966308594
2018-12-17,356.7606506347656
2018-12-18,353.1011657714844
2018-12-19,357.6568298339844
2018-12-20,355.1922912597656
2018-12-21,353.25048828125
2018-12-27,341.6746520996094
2018-12-28,350.7859802246094
2019-01-03,358.3289489746094
2019-01-04,358.5530090332031
2019-01-07,358.777099609375
2019-01-08,355.640380859375
2019-01-09,356.61126708984375
2019-01-10,359.22515869140625
2019-01-11,360.3454284667969
2019-01-14,359.5238952636719
2019-01-15,357.95556640625
2019-01-16,361.0922546386719
2019-01-17,364.52764892578125
2019-01-18,364.9757385253906
2019-01-21,363.183349609375
2019-01-22,361.83905029296875
2019-01-23,362.4365234375
2019-01-24,362.7352600097656
2019-01-25,360.196044921875
2019-01-28,362.4365234375
2019-01-29,364.90106201171875
2019-01-30,364.0048828125
2019-01-31,355.4909973144531
2019-02-01,350.8606262207031
2019-02-04,342.4214782714844
2019-02-05,346.9024658203125
2019-02-06,346.1556701660156
2019-02-07,332.2646484375
2019-02-08,331.59246826171875
2019-02-11,334.355712890625
2019-02-12,333.6835632324219
2019-02-13,335.9240417480469
2019-02-14,334.1317138671875
2019-02-15,334.2063903808594
2019-02-18,337.0443115234375
2019-02-19,337.7164306640625
2019-02-20,339.3594665527344
2019-02-21,341.8240051269531
2019-02-22,343.16827392578125
2019-02-25,341.6746520996094
2019-02-26,345.70751953125
2019-02-27,346.1556701660156
2019-02-28,345.1100769042969
2019-03-01,343.9898376464844
2019-03-04,345.1100769042969
2019-03-05,346.0062255859375
2019-03-06,345.8569030761719
2019-03-07,350.0391540527344
2019-03-08,352.7277526855469
2019-03-11,352.5036926269531
2019-03-12,356.23785400390625
2019-03-13,358.5530090332031
2019-03-14,361.0922546386719
2019-03-15,361.01751708984375
2019-03-18,361.3162841796875
2019-03-19,362.66058349609375
2019-03-20,360.0466613769531
2019-03-21,360.64410400390625
2019-03-22,361.61505126953125
2019-03-25,360.0466613769531
2019-03-26,361.7643737792969
2019-03-27,361.689697265625
2019-03-28,361.83905029296875
2019-03-29,363.7061767578125
2019-04-01,365.57318115234375
2019-04-02,368.7845764160156
2019-04-03,366.3200378417969
2019-04-04,363.2705993652344
2019-04-05,360.0648498535156
2019-04-08,358.9701843261719
2019-04-09,360.69036865234375
2019-04-10,365.6945495605469
2019-04-11,365.772705078125
2019-04-12,362.4105529785156
2019-04-15,366.86737060546875
2019-04-16,367.4928894042969
2019-04-17,366.3200378417969
2019-04-18,368.43115234375
2019-04-23,371.7151794433594
2019-04-24,368.5093688964844
2019-04-25,369.4476318359375
2019-04-26,373.7480773925781
2019-04-29,374.9209289550781
2019-04-30,371.1678466796875
2019-05-02,368.8221435546875
2019-05-03,367.9620666503906
2019-05-06,366.9455871582031
2019-05-07,370.3077392578125
2019-05-08,371.24603271484375
2019-05-09,367.8056945800781
2019-05-10,367.8838806152344
2019-05-13,364.1307067871094
2019-05-14,366.3200378417969
2019-05-15,369.7603759765625
2019-05-16,376.4847412109375
2019-05-17,378.2831115722656
2019-05-20,381.5671081542969
