Date,RATNAMANI.NS
2017-05-23,445.9190368652344
2017-05-24,455.9687805175781
2017-05-25,466.7770690917969
2017-05-26,475.783935546875
2017-05-29,475.7207336425781
2017-05-30,471.7070617675781
2017-05-31,463.7746887207031
2017-06-01,454.0726013183594
2017-06-02,463.7115783691406
2017-06-05,459.7611999511719
2017-06-06,459.2554931640625
2017-06-07,461.7837829589844
2017-06-08,458.2126770019531
2017-06-09,471.73876953125
2017-06-12,471.2330322265625
2017-06-13,474.3302001953125
2017-06-14,471.6123352050781
2017-06-15,502.83612060546875
2017-06-16,520.1229858398438
2017-06-19,520.0913696289062
2017-06-20,540.3489379882812
2017-06-21,533.8703002929688
2017-06-22,529.7935180664062
2017-06-23,534.1864013671875
2017-06-27,517.4999389648438
2017-06-28,511.7797546386719
2017-06-29,511.9378662109375
2017-06-30,518.8273315429688
2017-07-03,533.8703002929688
2017-07-04,538.3580322265625
2017-07-05,537.3782348632812
2017-07-06,534.6288452148438
2017-07-07,525.4008178710938
2017-07-10,524.7686157226562
2017-07-11,522.2404174804688
2017-07-12,520.6602783203125
2017-07-13,521.73486328125
2017-07-14,511.4006042480469
2017-07-17,520.2178344726562
2017-07-18,508.6510925292969
2017-07-19,522.208740234375
2017-07-20,517.6896362304688
2017-07-21,515.8565673828125
2017-07-24,527.012451171875
2017-07-25,534.9132080078125
2017-07-26,533.4279174804688
2017-07-27,523.0936889648438
2017-07-28,517.6263427734375
2017-07-31,518.5428466796875
2017-08-01,526.8228759765625
2017-08-02,528.845458984375
2017-08-03,528.4029541015625
2017-08-04,526.8543701171875
2017-08-07,530.678466796875
2017-08-08,526.0010986328125
2017-08-09,527.581298828125
2017-08-10,512.1275634765625
2017-08-11,519.7437133789062
2017-08-14,508.8408203125
2017-08-16,525.5272216796875
2017-08-17,532.385009765625
2017-08-18,525.3374633789062
2017-08-21,510.1679992675781
2017-08-22,507.5765686035156
2017-08-23,510.1048889160156
2017-08-24,519.20654296875
2017-08-28,537.5046997070312
2017-08-29,547.9020385742188
2017-08-30,555.5816040039062
2017-08-31,555.992431640625
2017-09-01,558.3310546875
2017-09-04,555.8824462890625
2017-09-05,549.7446899414062
2017-09-06,570.3518676757812
2017-09-07,557.79052734375
2017-09-08,557.8859252929688
2017-09-11,556.963623046875
2017-09-12,556.1368408203125
2017-09-13,547.4551391601562
2017-09-14,555.0556030273438
2017-09-15,558.80810546875
2017-09-18,568.1893920898438
2017-09-19,564.3097534179688
2017-09-20,565.6771240234375
2017-09-21,572.1009521484375
2017-09-22,558.80810546875
2017-09-25,557.1863403320312
2017-09-26,564.659423828125
2017-09-27,551.6211547851562
2017-09-28,557.0590209960938
2017-09-29,556.5501708984375
2017-10-03,552.0026245117188
2017-10-04,566.5675048828125
2017-10-05,567.7442016601562
2017-10-06,567.93505859375
2017-10-09,561.3839721679688
2017-10-10,562.910400390625
2017-10-11,555.9459838867188
2017-10-12,573.9454345703125
2017-10-13,566.5357666015625
2017-10-16,558.29931640625
2017-10-17,556.6774291992188
2017-10-18,555.8505859375
2017-10-19,554.1015625
2017-10-23,551.7164306640625
2017-10-24,562.401611328125
2017-10-25,554.3558959960938
2017-10-26,555.9459838867188
2017-10-27,550.9532470703125
2017-10-30,554.3240966796875
2017-10-31,562.9739990234375
2017-11-01,580.56005859375
2017-11-02,564.9457397460938
2017-11-03,563.2601928710938
2017-11-06,573.7864990234375
2017-11-07,560.55712890625
2017-11-08,569.365966796875
2017-11-09,561.8292236328125
2017-11-10,566.4086303710938
2017-11-13,579.0972290039062
2017-11-14,583.0405883789062
2017-11-15,581.3231201171875
2017-11-16,628.833984375
2017-11-17,618.1488647460938
2017-11-20,632.9364013671875
2017-11-21,620.788330078125
2017-11-22,617.799072265625
2017-11-23,624.6998291015625
2017-11-24,611.27978515625
2017-11-27,624.6680908203125
2017-11-28,626.4807739257812
2017-11-29,627.1803588867188
2017-11-30,619.4208984375
2017-12-01,613.3787841796875
2017-12-04,604.188232421875
2017-12-05,595.6337280273438
2017-12-06,600.8807983398438
2017-12-07,623.0779418945312
2017-12-08,644.1939697265625
2017-12-11,632.8727416992188
2017-12-12,629.0884399414062
2017-12-13,639.201171875
2017-12-14,630.8693237304688
2017-12-15,637.3885498046875
2017-12-18,649.8228149414062
2017-12-19,654.6246948242188
2017-12-20,665.5324096679688
2017-12-21,671.3839111328125
2017-12-22,680.8287963867188
2017-12-26,668.6807861328125
2017-12-27,699.5277709960938
2017-12-28,694.725830078125
2017-12-29,697.365234375
2018-01-01,689.033447265625
2018-01-02,693.8035888671875
2018-01-03,695.3299560546875
2018-01-04,702.1990356445312
2018-01-05,692.1181030273438
2018-01-08,695.457275390625
2018-01-09,689.9874267578125
2018-01-10,677.9030151367188
2018-01-11,679.4612426757812
2018-01-12,678.7299194335938
2018-01-15,674.9136962890625
2018-01-16,676.4719848632812
2018-01-17,674.1505126953125
2018-01-18,672.6558837890625
2018-01-19,675.8677978515625
2018-01-22,680.669677734375
2018-01-23,678.6026611328125
2018-01-24,679.3023681640625
2018-01-25,679.6839599609375
2018-01-29,674.4367065429688
2018-01-30,667.790283203125
2018-01-31,654.2747802734375
2018-02-01,649.2503051757812
2018-02-02,632.2367553710938
2018-02-05,614.2691650390625
2018-02-06,605.7782592773438
2018-02-07,600.721923828125
2018-02-08,626.3535766601562
2018-02-09,611.1207275390625
2018-02-12,611.9159545898438
2018-02-14,608.1633911132812
2018-02-15,595.6337280273438
2018-02-16,585.3300170898438
2018-02-19,573.1821899414062
2018-02-20,570.8924560546875
2018-02-21,571.91015625
2018-02-22,565.0728759765625
2018-02-23,573.309326171875
2018-02-26,586.4431762695312
2018-02-27,590.8316650390625
2018-02-28,601.35791015625
2018-03-01,612.6155395507812
2018-03-05,610.9300537109375
2018-03-06,604.474365234375
2018-03-07,589.75048828125
2018-03-08,583.0086669921875
2018-03-09,570.065673828125
2018-03-12,566.3767700195312
2018-03-13,564.182373046875
2018-03-14,564.2779541015625
2018-03-15,576.8074951171875
2018-03-16,568.4120483398438
2018-03-19,567.20361328125
2018-03-20,568.44384765625
2018-03-21,576.3623657226562
2018-03-22,564.21435546875
2018-03-23,554.3240966796875
2018-03-26,553.1156616210938
2018-03-27,550.92138671875
2018-03-28,541.381103515625
2018-04-02,559.8574829101562
2018-04-03,564.4368896484375
2018-04-04,572.45068359375
2018-04-05,587.8743286132812
2018-04-06,582.5952758789062
2018-04-09,582.3091430664062
2018-04-10,600.6582641601562
2018-04-11,599.8632202148438
2018-04-12,602.439208984375
2018-04-13,617.0039672851562
2018-04-16,610.612060546875
2018-04-17,618.2442626953125
2018-04-18,614.6825561523438
2018-04-19,616.7178955078125
2018-04-20,623.491455078125
2018-04-23,619.1029052734375
2018-04-24,617.5763549804688
2018-04-25,616.1135864257812
2018-04-26,625.5584716796875
2018-04-27,623.1099243164062
2018-04-30,623.1734619140625
2018-05-02,622.4420776367188
2018-05-03,620.4067993164062
2018-05-04,616.8768310546875
2018-05-07,617.7672729492188
2018-05-08,611.5343017578125
2018-05-09,614.364501953125
2018-05-10,613.9829711914062
2018-05-11,617.6082153320312
2018-05-14,619.7389526367188
2018-05-15,626.4807739257812
2018-05-16,626.6715087890625
2018-05-17,628.2297973632812
2018-05-18,634.9080200195312
2018-05-21,633.4451904296875
2018-05-22,637.833740234375
2018-05-23,638.6923217773438
2018-05-24,640.7276000976562
2018-05-25,656.5645751953125
2018-05-28,666.67724609375
2018-05-29,665.5960693359375
2018-05-30,670.9385986328125
2018-05-31,671.3203735351562
2018-06-01,665.0235595703125
2018-06-04,653.702392578125
2018-06-05,645.1796875
2018-06-06,645.4658813476562
2018-06-07,646.3563842773438
2018-06-08,645.3070068359375
2018-06-11,648.6779174804688
2018-06-12,648.709716796875
2018-06-13,647.8192138671875
2018-06-14,648.4234619140625
2018-06-15,648.487060546875
2018-06-18,647.3740844726562
2018-06-19,649.2185668945312
2018-06-20,647.4693603515625
2018-06-21,641.1091918945312
2018-06-22,627.9117431640625
2018-06-25,597.2236938476562
2018-06-26,594.3298950195312
2018-06-27,595.6973876953125
2018-06-28,590.0050048828125
2018-06-29,590.8635864257812
2018-07-02,582.3727416992188
2018-07-03,581.0370483398438
2018-07-04,575.9489135742188
2018-07-05,572.1963500976562
2018-07-06,572.6097412109375
2018-07-09,577.984130859375
2018-07-10,570.9242553710938
2018-07-11,566.6312255859375
2018-07-12,563.0694580078125
2018-07-13,562.8785400390625
2018-07-16,554.8012084960938
2018-07-17,558.5536499023438
2018-07-18,548.6953735351562
2018-07-19,550.9532470703125
2018-07-20,555.5007934570312
2018-07-23,552.38427734375
2018-07-24,545.9605102539062
2018-07-25,538.4555053710938
2018-07-26,541.4129028320312
2018-07-27,534.2258911132812
2018-07-30,556.0414428710938
2018-07-31,550.2535400390625
2018-08-01,558.4195556640625
2018-08-02,539.3658447265625
2018-08-03,552.014892578125
2018-08-06,545.3541870117188
2018-08-07,544.3613891601562
2018-08-08,549.9653930664062
2018-08-09,560.405029296875
2018-08-10,551.4705200195312
2018-08-13,539.557861328125
2018-08-14,539.6860961914062
2018-08-16,541.3191528320312
2018-08-17,555.409423828125
2018-08-20,558.867919921875
2018-08-21,557.7789916992188
2018-08-23,556.3380126953125
2018-08-24,554.9290161132812
2018-08-27,557.2346801757812
2018-08-28,555.4414672851562
2018-08-29,558.6757202148438
2018-08-30,556.5300903320312
2018-08-31,566.841552734375
2018-09-03,565.9129638671875
2018-09-04,557.330810546875
2018-09-05,558.2914428710938
2018-09-06,564.8882446289062
2018-09-07,574.6553344726562
2018-09-10,573.1822509765625
2018-09-11,565.784912109375
2018-09-12,558.3875122070312
2018-09-14,564.7280883789062
2018-09-17,567.546142578125
2018-09-18,560.1168212890625
2018-09-19,554.9290161132812
2018-09-21,555.1531982421875
2018-09-24,554.7369384765625
2018-09-25,545.4501342773438
2018-09-26,551.21435546875
2018-09-27,557.8432006835938
2018-09-28,552.014892578125
2018-10-01,547.1473999023438
2018-10-03,543.4646606445312
2018-10-04,542.1516723632812
2018-10-05,531.1998291015625
2018-10-08,517.23779296875
2018-10-09,506.510009765625
2018-10-10,512.1140747070312
2018-10-11,512.1460571289062
2018-10-12,532.8970947265625
2018-10-15,543.6888427734375
2018-10-16,549.0367431640625
2018-10-17,546.8271484375
2018-10-19,541.9596557617188
2018-10-22,534.722412109375
2018-10-23,522.3614501953125
2018-10-24,535.5549926757812
2018-10-25,522.3294677734375
2018-10-26,528.2537231445312
2018-10-29,528.3497924804688
2018-10-30,532.8331298828125
2018-10-31,531.488037109375
2018-11-01,552.3992309570312
2018-11-02,553.0396728515625
2018-11-05,558.6116943359375
2018-11-06,553.9043579101562
2018-11-07,558.0352172851562
2018-11-09,559.9246215820312
2018-11-12,562.8707885742188
2018-11-13,566.74560546875
2018-11-14,556.1458740234375
2018-11-15,557.5548706054688
2018-11-16,561.9421997070312
2018-11-19,570.65234375
2018-11-20,569.5955810546875
2018-11-21,566.841552734375
2018-11-22,569.9478149414062
2018-11-26,577.8574829101562
2018-11-27,575.455810546875
2018-11-28,575.9361572265625
2018-11-29,572.9580688476562
2018-11-30,571.7412109375
2018-12-03,565.784912109375
2018-12-04,560.5970458984375
2018-12-05,558.3555297851562
2018-12-06,556.946533203125
2018-12-07,560.27685546875
2018-12-10,554.0963745117188
2018-12-11,562.0701293945312
2018-12-12,576.3844604492188
2018-12-13,576.0963134765625
2018-12-14,572.3816528320312
2018-12-17,576.8328857421875
2018-12-18,576.544677734375
2018-12-19,585.222900390625
2018-12-20,586.8240356445312
2018-12-21,594.7338256835938
2018-12-24,582.1487426757812
2018-12-26,587.6245727539062
2018-12-27,598.3203735351562
2018-12-28,602.515380859375
2018-12-31,604.08447265625
2019-01-01,606.6784057617188
2019-01-02,599.4732055664062
2019-01-03,597.519775390625
2019-01-04,584.7426147460938
2019-01-07,582.3408203125
2019-01-08,578.8182373046875
2019-01-09,581.1880493164062
2019-01-10,582.0846557617188
2019-01-11,585.5750732421875
2019-01-14,584.614501953125
2019-01-15,589.5460205078125
2019-01-16,588.8095703125
2019-01-17,589.5140380859375
2019-01-18,589.48193359375
2019-01-21,583.5577392578125
2019-01-22,581.6364135742188
2019-01-23,572.765869140625
2019-01-24,570.3001098632812
2019-01-25,566.9697265625
2019-01-28,566.6814575195312
2019-01-29,565.720703125
2019-01-30,572.5097045898438
2019-01-31,564.5359497070312
2019-02-01,560.1807861328125
2019-02-04,557.97119140625
2019-02-05,544.329345703125
2019-02-06,542.407958984375
2019-02-07,543.0484619140625
2019-02-08,547.0193481445312
2019-02-11,548.6845092773438
2019-02-12,548.3643188476562
2019-02-14,548.3002319335938
2019-02-15,548.2362060546875
2019-02-18,548.2362060546875
2019-02-19,547.595703125
2019-02-20,546.474853515625
2019-02-21,549.1968994140625
2019-02-22,550.5418701171875
2019-02-25,541.4793090820312
2019-02-26,550.8941650390625
2019-02-27,548.940673828125
2019-02-28,548.6204223632812
2019-03-01,548.6845092773438
2019-03-05,560.405029296875
2019-03-06,559.3802490234375
2019-03-07,566.8095703125
2019-03-08,562.3583374023438
2019-03-11,565.4326171875
2019-03-12,568.9551391601562
2019-03-13,571.1968383789062
2019-03-14,570.236083984375
2019-03-15,570.1400146484375
2019-03-18,569.5634765625
2019-03-19,571.5810546875
2019-03-20,582.6930541992188
2019-03-22,569.9798583984375
2019-03-25,559.6364135742188
2019-03-26,568.4747924804688
2019-03-27,568.9871826171875
2019-03-28,573.854736328125
2019-04-01,576.8008422851562
2019-04-02,574.7833862304688
2019-04-03,574.9754028320312
2019-04-04,574.3350219726562
2019-04-05,578.4019165039062
2019-04-08,579.0104370117188
2019-04-09,574.1749267578125
2019-04-10,575.6800537109375
2019-04-11,573.2783203125
2019-04-12,575.776123046875
2019-04-15,571.613037109375
2019-04-16,571.7412109375
2019-04-18,573.7586669921875
2019-04-22,568.5709838867188
2019-04-23,568.5068359375
2019-04-24,563.7673950195312
2019-04-25,571.0686645507812
2019-04-26,569.9798583984375
2019-04-30,569.3074951171875
2019-05-02,570.684326171875
2019-05-03,566.7776489257812
2019-05-06,560.9172973632812
2019-05-07,557.4588623046875
2019-05-08,560.3088989257812
2019-05-09,556.466064453125
2019-05-10,554.9931030273438
2019-05-13,550.8621826171875
2019-05-14,549.7412719726562
2019-05-15,537.9567260742188
2019-05-16,539.75
2019-05-17,547.2434692382812
2019-05-20,558.8037719726562
2019-05-21,554.7369384765625
2019-05-22,563.703369140625
2019-05-23,574.078857421875
2019-05-24,586.8881225585938
2019-05-27,612.314453125
2019-05-28,634.05810546875
2019-05-29,627.4614868164062
2019-05-30,620.7044677734375
2019-05-31,605.6536254882812
2019-06-03,606.8065185546875
2019-06-04,605.813720703125
2019-06-06,626.0524291992188
2019-06-07,624.3231201171875
2019-06-10,628.9345703125
2019-06-11,621.4090576171875
2019-06-12,625.76416015625
2019-06-13,625.8283081054688
2019-06-14,613.7554931640625
2019-06-17,626.85302734375
2019-06-18,620.2241821289062
2019-06-19,618.0146484375
2019-06-20,619.1995239257812
2019-06-21,616.8616943359375
2019-06-24,612.9549560546875
2019-06-25,616.6696166992188
2019-06-26,624.06689453125
