Date,JBCHEPHARM.NS
2016-05-03,112.53083801269531
2016-05-04,112.30236053466797
2016-05-05,112.07388305664062
2016-05-06,111.1827621459961
2016-05-09,111.86824798583984
2016-05-10,114.2216567993164
2016-05-11,113.1020736694336
2016-05-12,117.16917419433594
2016-05-13,117.71755981445312
2016-05-16,120.64221954345703
2016-05-17,119.77396392822266
2016-05-18,120.64221954345703
2016-05-19,117.14633178710938
2016-05-20,117.51188659667969
2016-05-23,113.55904388427734
2016-05-24,112.25666809082031
2016-05-25,111.43408966064453
2016-05-26,112.9421157836914
2016-05-27,116.66651153564453
2016-05-30,118.3116226196289
2016-05-31,116.36947631835938
2016-06-01,116.23236846923828
2016-06-02,116.04957580566406
2016-06-03,113.55904388427734
2016-06-06,111.50265502929688
2016-06-07,111.86824798583984
2016-06-08,111.7540054321289
2016-06-09,111.31986999511719
2016-06-10,111.25130462646484
2016-06-13,110.33733367919922
2016-06-14,111.36553955078125
2016-06-15,110.65723419189453
2016-06-16,109.69758605957031
2016-06-17,110.95426940917969
2016-06-20,110.47444915771484
2016-06-21,109.62904357910156
2016-06-22,108.80648803710938
2016-06-23,109.03495025634766
2016-06-24,107.77826690673828
2016-06-27,114.29021453857422
2016-06-28,112.75933837890625
2016-06-29,115.13562774658203
2016-06-30,114.5186996459961
2016-07-01,114.24451446533203
2016-07-04,115.77538299560547
2016-07-05,115.79823303222656
2016-07-07,116.50656127929688
2016-07-08,117.99173736572266
2016-07-11,118.722900390625
2016-07-12,118.54010009765625
2016-07-13,118.51725769042969
2016-07-14,120.25376892089844
2016-07-15,119.95674133300781
2016-07-18,121.7846450805664
2016-07-19,120.13951110839844
2016-07-20,119.9795913696289
2016-07-21,120.6193618774414
2016-07-22,122.21880340576172
2016-07-25,122.63005065917969
2016-07-26,123.93245697021484
2016-07-27,124.57219696044922
2016-07-28,125.92029571533203
2016-07-29,122.6757583618164
2016-08-01,122.10455322265625
2016-08-02,120.9163818359375
2016-08-03,127.9766845703125
2016-08-04,128.63929748535156
2016-08-05,129.32476806640625
2016-08-08,130.37586975097656
2016-08-09,131.67822265625
2016-08-10,128.84495544433594
2016-08-11,128.638916015625
2016-08-12,128.73049926757812
2016-08-16,125.86932373046875
2016-08-17,126.78492736816406
2016-08-18,127.08245086669922
2016-08-19,126.92227172851562
2016-08-22,125.9380111694336
2016-08-23,128.43296813964844
2016-08-24,142.73887634277344
2016-08-25,143.01358032226562
2016-08-26,154.0463104248047
2016-08-29,152.55845642089844
2016-08-30,151.89466857910156
2016-08-31,150.0406494140625
2016-09-01,146.03497314453125
2016-09-02,144.29539489746094
2016-09-06,158.28085327148438
2016-09-07,161.85162353515625
2016-09-08,159.17355346679688
2016-09-09,160.43246459960938
2016-09-12,156.88462829589844
2016-09-14,164.9188232421875
2016-09-15,172.44944763183594
2016-09-16,176.40928649902344
2016-09-19,175.1961669921875
2016-09-20,170.5038299560547
2016-09-21,172.40367126464844
2016-09-22,171.510986328125
2016-09-23,168.90158081054688
2016-09-26,173.0445556640625
2016-09-27,171.7627716064453
2016-09-28,170.2749481201172
2016-09-29,162.76718139648438
2016-09-30,162.92742919921875
2016-10-03,167.0704345703125
2016-10-04,167.1390838623047
2016-10-05,168.2149200439453
2016-10-06,165.28501892089844
2016-10-07,164.00323486328125
2016-10-10,169.7713623046875
2016-10-13,174.71551513671875
2016-10-14,178.72116088867188
2016-10-17,174.8528594970703
2016-10-18,175.31065368652344
2016-10-19,176.5238037109375
2016-10-20,175.08172607421875
2016-10-21,175.05885314941406
2016-10-24,180.68966674804688
2016-10-25,176.95870971679688
2016-10-26,176.95870971679688
2016-10-27,175.53953552246094
2016-10-28,176.66111755371094
2016-11-01,178.3549346923828
2016-11-02,174.09750366210938
2016-11-03,168.81002807617188
2016-11-04,161.62269592285156
2016-11-07,163.11053466796875
2016-11-08,161.46249389648438
2016-11-09,162.46966552734375
2016-11-10,163.0647735595703
2016-11-11,165.67413330078125
2016-11-15,156.70143127441406
2016-11-16,159.31088256835938
2016-11-17,159.0819854736328
2016-11-18,158.34950256347656
2016-11-21,146.63009643554688
2016-11-22,150.4068603515625
2016-11-23,156.3581085205078
2016-11-24,154.57275390625
2016-11-25,158.83023071289062
2016-11-28,155.83168029785156
2016-11-29,159.150634765625
2016-11-30,161.30227661132812
2016-12-01,160.06625366210938
2016-12-02,159.90602111816406
2016-12-05,160.3408966064453
2016-12-06,159.0591278076172
2016-12-07,160.13487243652344
2016-12-08,159.35662841796875
2016-12-09,159.4940185546875
2016-12-12,158.94464111328125
2016-12-13,158.44107055664062
2016-12-14,157.68572998046875
2016-12-15,158.39529418945312
2016-12-16,157.04481506347656
2016-12-19,157.52549743652344
2016-12-20,155.48831176757812
2016-12-21,156.44967651367188
2016-12-22,151.0935516357422
2016-12-23,149.69728088378906
2016-12-26,147.4312286376953
2016-12-27,155.03054809570312
2016-12-28,156.97616577148438
2016-12-29,157.57127380371094
2016-12-30,160.82159423828125
2017-01-02,160.68426513671875
2017-01-03,161.8973846435547
2017-01-04,159.7457733154297
2017-01-05,159.33377075195312
2017-01-06,159.65423583984375
2017-01-09,157.20504760742188
2017-01-10,157.91464233398438
2017-01-11,157.98330688476562
2017-01-12,157.27371215820312
2017-01-13,158.6241912841797
2017-01-16,157.04481506347656
2017-01-17,159.0819854736328
2017-01-18,157.68572998046875
2017-01-19,159.42532348632812
2017-01-20,157.91464233398438
2017-01-23,157.93751525878906
2017-01-24,159.99755859375
2017-01-25,157.52549743652344
2017-01-27,157.13636779785156
2017-01-30,157.84596252441406
2017-01-31,154.45831298828125
2017-02-01,156.28945922851562
2017-02-02,163.0647735595703
2017-02-03,162.4925537109375
2017-02-06,159.40243530273438
2017-02-07,159.65423583984375
2017-02-08,160.7071533203125
2017-02-09,159.5626678466797
2017-02-10,152.19223022460938
2017-02-13,152.7644805908203
2017-02-14,151.7802276611328
2017-02-15,148.64437866210938
2017-02-16,151.89466857910156
2017-02-17,152.07781982421875
2017-02-20,152.4898223876953
2017-02-21,151.71156311035156
2017-02-22,151.45977783203125
2017-02-23,152.05491638183594
2017-02-27,150.8646240234375
2017-02-28,151.2308807373047
2017-03-01,152.23800659179688
2017-03-02,150.17796325683594
2017-03-03,149.83462524414062
2017-03-06,150.91041564941406
2017-03-07,149.7659454345703
2017-03-08,150.36109924316406
2017-03-09,149.39971923828125
2017-03-10,149.37681579589844
2017-03-14,146.49276733398438
2017-03-15,149.39971923828125
2017-03-16,149.7659454345703
2017-03-17,149.17083740234375
2017-03-20,154.64141845703125
2017-03-21,155.16787719726562
2017-03-22,154.22940063476562
2017-03-23,155.16787719726562
2017-03-24,154.89321899414062
2017-03-27,157.06771850585938
2017-03-28,158.0061798095703
2017-03-29,159.26512145996094
2017-03-30,158.16639709472656
2017-03-31,158.46395874023438
2017-04-03,163.2249755859375
2017-04-05,163.3394317626953
2017-04-06,163.6140899658203
2017-04-07,160.98184204101562
2017-04-10,156.17501831054688
2017-04-11,156.724365234375
2017-04-12,155.48831176757812
2017-04-13,153.1993865966797
2017-04-17,153.29092407226562
2017-04-18,149.2852783203125
2017-04-19,153.22225952148438
2017-04-20,152.07781982421875
2017-04-21,153.40541076660156
2017-04-24,152.2838134765625
2017-04-25,151.02487182617188
2017-04-26,150.91041564941406
2017-04-27,151.3682098388672
2017-04-28,150.91041564941406
2017-05-02,152.5126953125
2017-05-03,150.841796875
2017-05-04,151.96337890625
2017-05-05,151.0477752685547
2017-05-08,148.89614868164062
2017-05-09,151.02487182617188
2017-05-10,151.3682098388672
2017-05-11,150.79598999023438
2017-05-12,153.451171875
2017-05-15,158.12060546875
2017-05-16,159.70001220703125
2017-05-17,161.46249389648438
2017-05-18,158.69287109375
2017-05-19,156.28945922851562
2017-05-22,158.18927001953125
2017-05-23,157.5941619873047
2017-05-24,155.5798797607422
2017-05-25,151.0706787109375
2017-05-26,152.7644805908203
2017-05-29,155.7401123046875
2017-05-30,155.12208557128906
2017-05-31,154.52696228027344
2017-06-01,151.02487182617188
2017-06-02,151.5742645263672
2017-06-05,154.5956573486328
2017-06-06,155.5570068359375
2017-06-07,154.93899536132812
2017-06-08,153.51988220214844
2017-06-09,154.9160919189453
2017-06-12,154.16073608398438
2017-06-13,154.98477172851562
2017-06-14,154.9160919189453
2017-06-15,154.7329864501953
2017-06-16,155.85455322265625
2017-06-19,154.0920867919922
2017-06-20,153.8402862548828
2017-06-21,153.35960388183594
2017-06-22,152.23800659179688
2017-06-23,153.2680206298828
2017-06-27,150.75022888183594
2017-06-28,149.605712890625
2017-06-29,149.01060485839844
2017-06-30,143.15087890625
2017-07-03,144.40980529785156
2017-07-04,147.88900756835938
2017-07-05,147.84326171875
2017-07-06,148.46127319335938
2017-07-07,147.8203582763672
2017-07-10,143.19667053222656
2017-07-11,150.81890869140625
2017-07-12,149.72019958496094
2017-07-13,147.7745819091797
2017-07-14,147.70590209960938
2017-07-17,147.934814453125
2017-07-18,148.75880432128906
2017-07-19,149.01060485839844
2017-07-20,148.43838500976562
2017-07-21,147.2252197265625
2017-07-24,143.72314453125
2017-07-25,142.48707580566406
2017-07-26,142.34976196289062
2017-07-27,140.58726501464844
2017-07-28,143.5629119873047
2017-07-31,141.8690948486328
2017-08-01,139.9005889892578
2017-08-02,143.5399932861328
2017-08-03,143.5629119873047
2017-08-04,139.69459533691406
2017-08-07,138.1609649658203
2017-08-08,136.4442901611328
2017-08-09,134.40711975097656
2017-08-10,130.42431640625
2017-08-11,134.7962188720703
2017-08-14,135.73468017578125
2017-08-16,133.83486938476562
2017-08-17,132.57595825195312
2017-08-18,132.46151733398438
2017-08-21,130.44723510742188
2017-08-22,130.6532440185547
2017-08-23,130.4701385498047
2017-08-24,130.3098907470703
2017-08-28,128.61605834960938
2017-08-29,128.77627563476562
2017-08-30,127.79204559326172
2017-08-31,126.07530975341797
2017-09-01,126.41868591308594
2017-09-04,125.77778625488281
2017-09-05,126.12112426757812
2017-09-06,127.12825012207031
2017-09-07,128.75340270996094
2017-09-08,127.4029312133789
2017-09-11,127.67857360839844
2017-09-12,128.5974884033203
2017-09-13,127.88534545898438
2017-09-14,127.63264465332031
2017-09-15,131.2622528076172
2017-09-18,132.70945739746094
2017-09-19,133.37567138671875
2017-09-20,133.21487426757812
2017-09-21,132.77841186523438
2017-09-22,128.3677520751953
2017-09-25,125.97865295410156
2017-09-26,124.66928100585938
2017-09-27,122.28015899658203
2017-09-28,120.37348175048828
2017-09-29,128.2299041748047
2017-10-03,126.02460479736328
2017-10-04,125.86383819580078
2017-10-05,128.27587890625
2017-10-06,130.32037353515625
2017-10-09,129.40150451660156
2017-10-10,128.20697021484375
2017-10-11,127.40294647216797
2017-10-12,126.41510009765625
2017-10-13,127.31103515625
2017-10-16,129.47042846679688
2017-10-17,126.75969696044922
2017-10-18,126.32323455810547
2017-10-19,125.28951263427734
2017-10-23,125.97865295410156
2017-10-24,126.34622192382812
2017-10-25,128.27587890625
2017-10-26,126.52997589111328
2017-10-27,130.73385620117188
2017-10-30,131.0325164794922
2017-10-31,131.44601440429688
2017-11-01,130.55007934570312
2017-11-02,133.0310821533203
2017-11-03,138.36058044433594
2017-11-06,139.0727081298828
2017-11-07,136.82144165039062
2017-11-08,134.914794921875
2017-11-09,134.73097229003906
2017-11-10,137.53358459472656
2017-11-13,135.64988708496094
2017-11-14,133.3986358642578
2017-11-15,131.76760864257812
2017-11-16,131.9513702392578
2017-11-17,131.46896362304688
2017-11-20,131.88246154785156
2017-11-21,132.20408630371094
2017-11-22,131.46896362304688
2017-11-23,131.83651733398438
2017-11-24,132.939208984375
2017-11-27,131.56085205078125
2017-11-28,132.38784790039062
2017-11-29,133.58241271972656
2017-11-30,131.67575073242188
2017-12-01,132.41087341308594
2017-12-04,133.2837677001953
2017-12-05,133.49050903320312
2017-12-06,135.2364044189453
2017-12-07,136.6836395263672
2017-12-08,137.12008666992188
2017-12-11,137.83224487304688
2017-12-12,136.91334533691406
2017-12-13,136.61471557617188
2017-12-14,135.69583129882812
2017-12-15,135.58094787597656
2017-12-18,140.49696350097656
2017-12-19,141.46180725097656
2017-12-20,147.20481872558594
2017-12-21,147.7791290283203
2017-12-22,146.58457946777344
2017-12-26,147.45755004882812
2017-12-27,149.66281127929688
2017-12-28,153.84373474121094
2017-12-29,154.55587768554688
2018-01-01,154.76263427734375
2018-01-02,151.04115295410156
2018-01-03,151.50057983398438
2018-01-04,152.4194793701172
2018-01-05,151.20196533203125
2018-01-08,152.62625122070312
2018-01-09,154.1194305419922
2018-01-10,154.1194305419922
2018-01-11,154.41806030273438
2018-01-12,154.37213134765625
2018-01-15,152.603271484375
2018-01-16,146.26296997070312
2018-01-17,150.9492645263672
2018-01-18,147.04400634765625
2018-01-19,149.84661865234375
2018-01-22,148.8588104248047
2018-01-23,149.82363891601562
2018-01-24,150.07632446289062
2018-01-25,145.27517700195312
2018-01-29,147.6412811279297
2018-01-30,143.23065185546875
2018-01-31,141.1861572265625
2018-02-01,143.1387481689453
2018-02-02,139.6929473876953
2018-02-05,137.0052490234375
2018-02-06,133.76620483398438
2018-02-07,137.62548828125
2018-02-08,139.11863708496094
2018-02-09,138.0619354248047
2018-02-12,146.24000549316406
2018-02-14,146.44676208496094
2018-02-15,146.42376708984375
2018-02-16,141.41586303710938
2018-02-19,137.69442749023438
2018-02-20,139.9226531982422
2018-02-21,138.9808349609375
2018-02-22,139.62403869628906
2018-02-23,140.42807006835938
2018-02-26,145.0913848876953
2018-02-27,146.6534881591797
2018-02-28,144.79275512695312
2018-03-01,146.86026000976562
2018-03-05,145.75758361816406
2018-03-06,141.43885803222656
2018-03-07,140.8645477294922
2018-03-08,141.02536010742188
2018-03-09,138.10789489746094
2018-03-12,138.5443572998047
2018-03-13,139.09567260742188
2018-03-14,138.5902862548828
2018-03-15,136.93634033203125
2018-03-16,135.60394287109375
2018-03-19,132.939208984375
2018-03-20,131.0784454345703
2018-03-21,134.59317016601562
2018-03-22,132.8702850341797
2018-03-23,132.34190368652344
2018-03-26,133.0310821533203
2018-03-27,140.19834899902344
2018-03-28,142.47259521484375
2018-04-02,143.52931213378906
2018-04-03,145.0684356689453
2018-04-04,143.1157989501953
2018-04-05,141.66854858398438
2018-04-06,141.89828491210938
2018-04-09,142.794189453125
2018-04-10,143.64414978027344
2018-04-11,144.0576629638672
2018-04-12,143.52931213378906
2018-04-13,144.2184600830078
2018-04-16,142.86312866210938
2018-04-17,144.81573486328125
2018-04-18,146.95213317871094
2018-04-19,147.66427612304688
2018-04-20,145.0225067138672
2018-04-23,142.70228576660156
2018-04-24,141.71453857421875
2018-04-25,148.74395751953125
2018-04-26,145.48190307617188
2018-04-27,147.45755004882812
2018-04-30,147.04400634765625
2018-05-02,147.06700134277344
2018-05-03,146.2859344482422
2018-05-04,148.49127197265625
2018-05-07,148.19261169433594
2018-05-08,147.52645874023438
2018-05-09,148.6291046142578
2018-05-10,148.8588104248047
2018-05-11,147.02105712890625
2018-05-14,145.20623779296875
2018-05-15,145.16033935546875
2018-05-16,144.83868408203125
2018-05-17,146.03326416015625
2018-05-18,145.11436462402344
2018-05-21,140.68077087402344
2018-05-22,139.30242919921875
2018-05-23,137.76333618164062
2018-05-24,135.420166015625
2018-05-25,134.73097229003906
2018-05-28,133.16891479492188
2018-05-29,132.13519287109375
2018-05-30,130.55007934570312
2018-05-31,128.5745086669922
2018-06-01,124.37063598632812
2018-06-04,120.51131439208984
2018-06-05,116.92766571044922
2018-06-06,118.28303527832031
2018-06-07,121.68289947509766
2018-06-08,123.79632568359375
2018-06-11,121.70586395263672
2018-06-12,125.47327423095703
2018-06-13,124.646240234375
2018-06-14,127.83941650390625
2018-06-15,131.10142517089844
2018-06-18,130.4582061767578
2018-06-19,128.66636657714844
2018-06-20,127.58670043945312
2018-06-21,124.117919921875
2018-06-22,122.99229431152344
2018-06-25,121.26940155029297
2018-06-26,119.4546127319336
2018-06-27,118.07627868652344
2018-06-28,117.89251708984375
2018-06-29,118.46680450439453
2018-07-02,116.42228698730469
2018-07-03,115.71015167236328
2018-07-04,116.26148986816406
2018-07-05,116.10067749023438
2018-07-06,113.98725891113281
2018-07-09,114.90614318847656
2018-07-10,117.68576049804688
2018-07-11,118.05331420898438
2018-07-12,118.30599212646484
2018-07-13,116.88172149658203
2018-07-16,117.1344223022461
2018-07-17,119.70730590820312
2018-07-18,119.47756958007812
2018-07-19,121.75181579589844
2018-07-20,121.98153686523438
2018-07-23,124.07195281982422
2018-07-24,125.42732238769531
2018-07-25,124.00308227539062
2018-07-26,127.24212646484375
2018-07-27,124.23278045654297
2018-07-30,125.588134765625
2018-07-31,125.56515502929688
2018-08-01,124.07195281982422
2018-08-02,126.34622192382812
2018-08-03,126.4381332397461
2018-08-06,127.44886779785156
2018-08-07,128.6434326171875
2018-08-08,127.63264465332031
2018-08-09,127.97723388671875
2018-08-10,137.2808837890625
2018-08-13,140.70375061035156
2018-08-14,142.2428741455078
2018-08-16,142.49554443359375
2018-08-17,141.57669067382812
2018-08-20,142.33473205566406
2018-08-21,139.66998291015625
2018-08-23,148.99664306640625
2018-08-24,151.3857421875
2018-08-27,153.95118713378906
2018-08-28,153.48895263671875
2018-08-29,155.19927978515625
2018-08-30,156.47044372558594
2018-08-31,157.5567626953125
2018-09-03,157.8109588623047
2018-09-04,156.401123046875
2018-09-05,157.3487091064453
2018-09-06,158.80477905273438
2018-09-07,158.9897003173828
2018-09-10,157.8340606689453
2018-09-11,158.55055236816406
2018-09-12,158.27317810058594
2018-09-14,157.64913940429688
2018-09-17,155.3841552734375
2018-09-18,149.67538452148438
2018-09-19,146.53213500976562
2018-09-21,135.96981811523438
2018-09-24,140.40737915039062
2018-09-25,139.36732482910156
2018-09-26,138.6970672607422
2018-09-27,138.60462951660156
2018-09-28,135.34580993652344
2018-10-01,137.171630859375
2018-10-03,139.1361846923828
2018-10-04,133.88967895507812
2018-10-05,133.38119506835938
2018-10-08,136.96363830566406
2018-10-09,137.65699768066406
2018-10-10,140.4304962158203
2018-10-11,136.9867401123047
2018-10-12,138.55838012695312
2018-10-15,138.00367736816406
2018-10-16,138.6739501953125
2018-10-17,138.74327087402344
2018-10-19,140.7540740966797
2018-10-22,137.3334503173828
2018-10-23,134.0052490234375
2018-10-24,134.37506103515625
2018-10-25,134.21328735351562
2018-10-26,134.72174072265625
2018-10-29,135.2764434814453
2018-10-30,138.97439575195312
2018-10-31,142.60302734375
2018-11-01,145.3996124267578
2018-11-02,143.1115264892578
2018-11-05,142.4181671142578
2018-11-06,142.8341827392578
2018-11-07,144.70628356933594
2018-11-09,142.76483154296875
2018-11-12,142.2794647216797
2018-11-13,141.28562927246094
2018-11-14,143.64309692382812
2018-11-15,142.67237854003906
2018-11-16,142.6261444091797
2018-11-19,143.06529235839844
2018-11-20,141.51673889160156
2018-11-21,139.06686401367188
2018-11-22,137.70326232910156
2018-11-26,137.03298950195312
2018-11-27,137.07916259765625
2018-11-28,133.88967895507812
2018-11-29,136.17782592773438
2018-11-30,138.00367736816406
2018-12-03,139.34420776367188
2018-12-04,140.4304962158203
2018-12-05,139.64468383789062
2018-12-06,139.59841918945312
2018-12-07,140.4998321533203
2018-12-10,138.1654815673828
2018-12-11,135.6924591064453
2018-12-12,138.55838012695312
2018-12-13,138.51217651367188
2018-12-14,138.3041534423828
2018-12-17,136.8480682373047
2018-12-18,133.8665771484375
2018-12-19,139.73712158203125
2018-12-20,139.66778564453125
2018-12-21,138.6739501953125
2018-12-24,138.37350463867188
2018-12-26,136.9405059814453
2018-12-27,138.3966064453125
2018-12-28,138.78953552246094
2018-12-31,141.40121459960938
2019-01-01,143.8742218017578
2019-01-02,143.9435577392578
2019-01-03,144.70628356933594
2019-01-04,141.2394256591797
2019-01-07,138.37350463867188
2019-01-08,140.38427734375
2019-01-09,140.01446533203125
2019-01-10,138.97439575195312
2019-01-11,138.88198852539062
2019-01-14,139.27487182617188
2019-01-15,145.954345703125
2019-01-16,147.59532165527344
2019-01-17,145.9081268310547
2019-01-18,143.5044403076172
2019-01-21,143.08839416503906
2019-01-22,143.25018310546875
2019-01-23,147.7108612060547
2019-01-24,146.994384765625
2019-01-25,142.4874725341797
2019-01-28,143.2270965576172
2019-01-29,140.61538696289062
2019-01-30,143.92050170898438
2019-01-31,146.62460327148438
2019-02-01,143.1577606201172
2019-02-04,144.1284637451172
2019-02-05,145.83880615234375
2019-02-06,146.09298706054688
2019-02-07,151.06211853027344
2019-02-08,151.2932891845703
2019-02-11,147.38731384277344
2019-02-12,145.3996124267578
2019-02-14,144.26712036132812
2019-02-15,144.29026794433594
2019-02-18,145.30718994140625
2019-02-19,148.40423583984375
2019-02-20,148.8202667236328
2019-02-21,148.0344696044922
2019-02-22,152.3795623779297
2019-02-25,154.06678771972656
2019-02-26,153.04986572265625
2019-02-27,149.25938415527344
2019-02-28,150.7848358154297
2019-03-01,154.4134521484375
2019-03-05,158.5968017578125
2019-03-06,155.1530303955078
2019-03-07,155.98509216308594
2019-03-08,155.56907653808594
2019-03-11,155.75396728515625
2019-03-12,155.80018615722656
2019-03-13,155.56907653808594
2019-03-14,156.1006622314453
2019-03-15,153.85873413085938
2019-03-18,151.7093048095703
2019-03-19,153.0036163330078
2019-03-20,154.32101440429688
2019-03-22,155.6614990234375
2019-03-25,157.3487091064453
2019-03-26,158.75857543945312
2019-03-27,163.68150329589844
2019-03-28,165.43801879882812
2019-04-01,170.9618682861328
2019-04-02,166.45498657226562
2019-04-03,162.4103240966797
2019-04-04,160.9773406982422
2019-04-05,163.2654571533203
2019-04-08,159.82171630859375
2019-04-09,163.5196990966797
2019-04-10,161.1853485107422
2019-04-11,161.23155212402344
2019-04-12,163.21923828125
2019-04-15,164.07440185546875
2019-04-16,163.95883178710938
2019-04-18,160.5382080078125
2019-04-22,158.41189575195312
2019-04-23,158.80477905273438
2019-04-24,160.8155517578125
2019-04-25,161.85560607910156
2019-04-26,160.1453094482422
2019-04-30,159.1976776123047
2019-05-02,158.55055236816406
2019-05-03,159.49818420410156
2019-05-06,156.28553771972656
2019-05-07,152.63380432128906
2019-05-08,150.55368041992188
2019-05-09,151.1546173095703
2019-05-10,150.1145782470703
2019-05-13,146.994384765625
2019-05-14,150.64613342285156
2019-05-15,152.26402282714844
2019-05-16,152.98046875
2019-05-17,154.87567138671875
2019-05-20,157.2793731689453
2019-05-21,159.59063720703125
2019-05-22,168.6737518310547
2019-05-23,171.0312042236328
2019-05-24,173.943359375
2019-05-27,173.52732849121094
2019-05-28,178.0804901123047
2019-05-29,172.3023681640625
2019-05-30,171.56277465820312
2019-05-31,173.34243774414062
2019-06-03,173.78158569335938
2019-06-04,177.5257568359375
2019-06-06,175.51498413085938
2019-06-07,172.2330322265625
2019-06-10,171.23922729492188
2019-06-11,175.33006286621094
