Date,CWK.L
2019-04-23,2866.040771484375
2019-04-24,2866.040771484375
2019-04-25,2872.032470703125
2019-04-26,2858.0517578125
2019-04-29,2878.02392578125
2019-04-30,2894.002197265625
2019-05-01,2870.03515625
2019-05-02,2832.08740234375
2019-05-03,2822.10107421875
2019-05-07,2768.175537109375
2019-05-08,2776.164306640625
2019-05-09,2750.20068359375
2019-05-10,2754.1953125
2019-05-13,2736.219482421875
2019-05-14,2790.14501953125
2019-05-15,2826.095703125
2019-05-16,2858.0517578125
2019-05-17,2886.012939453125
2019-05-20,2858.0517578125
2019-05-21,2872.032470703125
2019-05-22,2850.06298828125
2019-05-23,2740.214111328125
2019-05-24,2720.2421875
2019-05-28,2718.2451171875
2019-05-29,2710.255615234375
2019-05-30,2742.2119140625
2019-05-31,2680.29736328125
2019-06-03,2670.31103515625
2019-06-04,2660.324462890625
2019-06-05,2646.34375
2019-06-06,2640.3525390625
2019-06-07,2624.37451171875
2019-06-10,2622.37744140625
2019-06-11,2610.393798828125
2019-06-12,2600.4072265625
2019-06-13,2580.435302734375
2019-06-14,2586.42724609375
2019-06-17,2576.440673828125
2019-06-18,2592.41845703125
2019-06-19,2550.476806640625
2019-06-20,2532.501708984375
2019-06-21,2522.51513671875
2019-06-24,2542.4873046875
2019-06-25,2566.45458984375
2019-06-26,2556.468505859375
2019-06-27,2564.457275390625
2019-06-28,2582.432373046875
2019-07-01,2598.41064453125
2019-07-02,2626.37158203125
2019-07-03,2650.33837890625
2019-07-04,2638.355224609375
2019-07-05,2632.363525390625
2019-07-08,2616.385498046875
2019-07-09,2602.404541015625
2019-07-10,2568.45166015625
2019-07-11,2570.448974609375
2019-07-12,2566.45458984375
2019-07-15,2546.482421875
2019-07-16,2548.47900390625
2019-07-17,2520.517822265625
2019-07-18,2490.9541015625
2019-07-19,2504.936767578125
2019-07-22,2496.947265625
2019-07-23,2484.96142578125
2019-07-24,2576.849365234375
2019-07-25,2580.844482421875
2019-07-26,2572.853759765625
2019-07-29,2776.604736328125
2019-07-30,2728.663818359375
2019-07-31,2658.749267578125
2019-08-01,2650.758544921875
2019-08-02,2622.792724609375
2019-08-05,2590.832275390625
2019-08-06,2600.819580078125
2019-08-07,2580.844482421875
2019-08-08,2600.819580078125
2019-08-09,2612.80517578125
2019-08-12,2608.810302734375
2019-08-13,2616.800537109375
2019-08-14,2594.827392578125
2019-08-15,2544.888427734375
2019-08-16,2572.853759765625
2019-08-19,2574.851318359375
2019-08-20,2590.832275390625
2019-08-21,2632.7802734375
2019-08-22,2658.749267578125
2019-08-23,2672.73193359375
2019-08-27,2710.685302734375
2019-08-28,2728.663818359375
2019-08-29,2728.663818359375
2019-08-30,2756.6298828125
2019-09-02,2756.6298828125
2019-09-03,2784.594970703125
2019-09-04,2794.58251953125
2019-09-05,2776.604736328125
2019-09-06,2786.592529296875
2019-09-09,2798.577880859375
2019-09-10,2806.56787109375
2019-09-11,2910.441162109375
2019-09-12,2966.373046875
2019-09-13,2970.36767578125
2019-09-16,2988.34619140625
2019-09-17,3028.297119140625
2019-09-18,3036.287353515625
2019-09-19,3030.294677734375
2019-09-20,3090.22119140625
2019-09-23,3044.27734375
2019-09-24,3016.31201171875
2019-09-25,2926.421875
2019-09-26,2942.402099609375
2019-09-27,2936.409423828125
2019-09-30,2944.400146484375
2019-10-01,3000.3310546875
2019-10-02,3004.326171875
2019-10-03,3052.267578125
2019-10-04,3066.250244140625
2019-10-07,3076.23828125
2019-10-08,3056.262939453125
2019-10-09,3050.270263671875
2019-10-10,3072.243408203125
2019-10-11,3234.045654296875
2019-10-14,3293.971923828125
2019-10-15,3303.960205078125
2019-10-16,3335.920654296875
2019-10-17,3377.869873046875
2019-10-18,3403.837646484375
2019-10-21,3337.91845703125
2019-10-22,3256.0185546875
2019-10-23,3212.072998046875
2019-10-24,3212.072998046875
2019-10-25,3148.150634765625
2019-10-28,3140.159912109375
2019-10-29,3120.184326171875
2019-10-30,3116.189453125
2019-10-31,3100.209228515625
2019-11-01,3108.19921875
2019-11-04,3164.130859375
2019-11-05,3170.123779296875
2019-11-06,3158.13818359375
2019-11-07,3180.111328125
2019-11-08,3166.128662109375
2019-11-11,3168.1259765625
2019-11-12,3160.135986328125
2019-11-13,3138.162841796875
2019-11-14,3144.155029296875
2019-11-15,3194.094482421875
2019-11-18,3214.06982421875
2019-11-19,3192.0966796875
2019-11-20,3186.104248046875
2019-11-21,3184.1064453125
2019-11-22,3222.060546875
2019-11-25,3204.082275390625
2019-11-26,3232.047607421875
2019-11-27,3178.11376953125
2019-11-28,3184.1064453125
2019-11-29,3126.177490234375
2019-12-02,3086.2255859375
2019-12-03,3094.216796875
2019-12-04,3078.235595703125
2019-12-05,3096.214111328125
2019-12-06,3154.142822265625
2019-12-09,3202.084716796875
2019-12-10,3148.150634765625
2019-12-11,3146.1533203125
2019-12-12,3136.33154296875
2019-12-13,3256.191162109375
2019-12-16,3318.118896484375
2019-12-17,3320.116455078125
2019-12-18,3338.095458984375
2019-12-19,3296.144775390625
2019-12-20,3304.13525390625
2019-12-23,3322.1142578125
2019-12-24,3356.074462890625
2019-12-27,3340.092529296875
2019-12-30,3330.104736328125
2019-12-31,3386.039306640625
2020-01-02,3455.95751953125
2020-01-03,3459.952880859375
2020-01-06,3378.048828125
2020-01-07,3286.15625
2020-01-08,3246.202880859375
2020-01-09,3296.144775390625
2020-01-10,3256.191162109375
2020-01-13,3280.1630859375
2020-01-14,3378.048828125
2020-01-15,3380.046142578125
2020-01-16,3392.0322265625
2020-01-17,3709.660888671875
2020-01-20,3569.82421875
2020-01-21,3479.9296875
2020-01-22,3443.971435546875
2020-01-23,3439.976318359375
2020-01-24,3517.884765625
2020-01-27,3483.9248046875
2020-01-28,3505.89892578125
2020-01-29,3535.86376953125
2020-01-30,3535.86376953125
2020-01-31,3567.82666015625
2020-02-03,3567.82666015625
2020-02-04,3633.749755859375
2020-02-05,3605.7822265625
2020-02-06,3651.728759765625
2020-02-07,3649.730712890625
2020-02-10,3641.740478515625
2020-02-11,3713.656005859375
2020-02-12,3721.64697265625
2020-02-13,3785.57177734375
2020-02-14,3841.506591796875
2020-02-17,3845.501708984375
2020-02-18,3847.49951171875
2020-02-19,3833.51611328125
2020-02-20,3819.531982421875
2020-02-21,3835.513427734375
2020-02-24,3699.672607421875
2020-02-25,3597.791748046875
2020-02-26,3623.760986328125
2020-02-27,3481.927001953125
2020-02-28,3326.109375
2020-03-02,3370.05810546875
2020-03-03,3445.96923828125
2020-03-04,3529.870849609375
2020-03-05,3529.870849609375
2020-03-06,3493.913330078125
2020-03-09,3312.125244140625
2020-03-10,3326.109375
2020-03-11,3302.13720703125
2020-03-12,3124.345703125
2020-03-13,3168.2939453125
2020-03-16,3064.41552734375
2020-03-17,3178.281982421875
2020-03-18,3160.303466796875
2020-03-19,2918.5859375
2020-03-20,3084.39208984375
2020-03-23,3114.357421875
2020-03-24,3304.13525390625
2020-03-25,3657.721435546875
2020-03-26,3995.326904296875
2020-03-27,3473.936279296875
2020-03-30,3627.756591796875
2020-03-31,3693.67919921875
2020-04-01,3491.9150390625
2020-04-02,3396.027587890625
2020-04-03,3453.959716796875
2020-04-06,3675.70068359375
2020-04-07,3521.880126953125
2020-04-08,3567.82666015625
2020-04-09,3621.763427734375
2020-04-14,3701.669921875
2020-04-15,3503.90185546875
2020-04-16,3609.777587890625
2020-04-17,3643.73779296875
2020-04-20,3655.723876953125
2020-04-21,3773.5859375
2020-04-22,3787.5693359375
2020-04-23,3673.70263671875
2020-04-24,3755.607177734375
2020-04-27,3797.557861328125
2020-04-28,3875.466796875
2020-04-29,3793.5625
2020-04-30,3713.656005859375
2020-05-01,3725.64208984375
2020-05-04,3595.793701171875
2020-05-05,3623.760986328125
2020-05-06,3675.70068359375
2020-05-07,3669.707275390625
2020-05-11,3745.61865234375
2020-05-12,3727.639892578125
2020-05-13,3765.59521484375
2020-05-14,3597.791748046875
2020-05-15,3685.68896484375
2020-05-18,3735.63037109375
2020-05-19,3715.653564453125
2020-05-20,3705.6650390625
2020-05-21,3661.716796875
2020-05-22,3621.763427734375
2020-05-26,3645.735595703125
2020-05-27,3623.760986328125
2020-05-28,3633.749755859375
2020-05-29,3683.6904296875
2020-06-01,3665.7119140625
2020-06-02,3615.770751953125
2020-06-03,3595.793701171875
2020-06-04,3601.786865234375
2020-06-05,3583.80810546875
2020-06-08,3545.8525390625
2020-06-09,3479.9296875
2020-06-10,3483.9248046875
2020-06-11,3493.913330078125
2020-06-12,3495.910400390625
2020-06-15,3529.870849609375
2020-06-16,3547.85009765625
2020-06-17,3565.828857421875
2020-06-18,3565.828857421875
2020-06-19,3527.87353515625
2020-06-22,3625.759033203125
2020-06-23,3715.653564453125
2020-06-24,3593.7958984375
2020-06-25,3501.903564453125
2020-06-26,3535.86376953125
2020-06-29,3587.803466796875
2020-06-30,3613.77294921875
2020-07-01,3659.718994140625
2020-07-02,3715.653564453125
2020-07-03,3735.63037109375
2020-07-06,3649.730712890625
2020-07-07,3611.775146484375
2020-07-08,3609.777587890625
2020-07-09,3617.76806640625
2020-07-10,3645.735595703125
2020-07-13,3625.759033203125
2020-07-14,3625.759033203125
2020-07-15,3645.735595703125
2020-07-16,3625.759033203125
2020-07-17,3625.759033203125
2020-07-20,3653.72607421875
2020-07-21,3679.6953125
2020-07-22,3657.721435546875
2020-07-23,3678.136474609375
2020-07-24,3602.216796875
2020-07-27,3570.25
2020-07-28,3592.22705078125
2020-07-29,3622.195556640625
2020-07-30,3564.256591796875
2020-07-31,3576.244140625
2020-08-03,3618.2001953125
2020-08-04,3620.19775390625
2020-08-05,3686.12890625
2020-08-06,3648.16845703125
2020-08-07,3700.1142578125
2020-08-10,3724.08837890625
2020-08-11,3752.059326171875
2020-08-12,3806.002685546875
2020-08-13,3845.9609375
2020-08-14,3819.98779296875
2020-08-17,4071.72412109375
2020-08-18,3955.845703125
2020-08-19,3823.983642578125
2020-08-20,3756.05517578125
2020-08-21,3764.046875
2020-08-24,3806.002685546875
2020-08-25,3794.01513671875
2020-08-26,3821.98583984375
2020-08-27,3772.0380859375
2020-08-28,3726.086669921875
2020-09-01,3694.120361328125
2020-09-02,3704.10986328125
2020-09-03,3636.1806640625
2020-09-04,3598.221435546875
2020-09-07,3592.22705078125
2020-09-08,3570.25
2020-09-09,3600.21875
2020-09-10,3580.23974609375
2020-09-11,3554.267333984375
2020-09-14,3528.294677734375
2020-09-15,3560.2607421875
2020-09-16,3516.306884765625
2020-09-17,3566.25439453125
2020-09-18,3546.27587890625
2020-09-21,3364.46630859375
2020-09-22,3402.4267578125
2020-09-23,3518.304931640625
2020-09-24,3576.244140625
2020-09-25,3610.208251953125
2020-09-28,3592.22705078125
2020-09-29,3646.170654296875
2020-09-30,3622.195556640625
2020-10-01,3560.2607421875
2020-10-02,3606.212646484375
2020-10-05,3616.202392578125
2020-10-06,3586.2333984375
2020-10-07,3540.28173828125
2020-10-08,3544.277587890625
2020-10-09,3562.258544921875
2020-10-12,3582.237548828125
2020-10-13,3528.294677734375
2020-10-14,3506.317138671875
2020-10-15,3378.451904296875
2020-10-16,3396.432861328125
2020-10-19,3466.359619140625
2020-10-20,3464.361572265625
2020-10-21,3444.3828125
2020-10-22,3442.384521484375
2020-10-23,3374.455810546875
2020-10-26,3380.449462890625
2020-10-27,3296.5380859375
2020-10-28,3196.642333984375
2020-10-29,3198.640625
2020-10-30,3214.623779296875
2020-11-02,3272.56298828125
2020-11-03,3324.508544921875
2020-11-04,3444.3828125
2020-11-05,3418.40966796875
2020-11-06,3430.39697265625
2020-11-09,3548.273193359375
2020-11-10,3648.16845703125
2020-11-11,3678.136474609375
2020-11-12,3712.100830078125
2020-11-13,3680.134765625
2020-11-16,3742.069580078125
2020-11-17,3734.078125
2020-11-18,3722.090576171875
2020-11-19,3632.18505859375
2020-11-20,3654.162109375
2020-11-23,3620.19775390625
2020-11-24,3630.187255859375
2020-11-25,3596.222900390625
2020-11-26,3494.330322265625
2020-11-27,3400.4287109375
2020-11-30,3438.388671875
2020-12-01,3524.298583984375
2020-12-02,3482.3427734375
2020-12-03,3476.34912109375
2020-12-04,3528.294677734375
2020-12-07,3402.4267578125
2020-12-08,3456.369873046875
2020-12-09,3424.4033203125
2020-12-10,3382.447509765625
2020-12-11,3394.434814453125
2020-12-14,3422.40576171875
2020-12-15,3470.355712890625
2020-12-16,3558.26318359375
2020-12-17,3524.48388671875
2020-12-18,3538.46923828125
2020-12-21,3444.563720703125
2020-12-22,3454.553466796875
2020-12-23,3502.505859375
2020-12-24,3550.457763671875
2020-12-29,3628.38037109375
2020-12-30,3590.417724609375
2020-12-31,3516.49169921875
2021-01-04,3534.4736328125
2021-01-05,3636.371826171875
2021-01-06,3654.353759765625
2021-01-07,3618.39013671875
2021-01-08,3598.410400390625
2021-01-11,3542.46533203125
2021-01-12,3500.50732421875
2021-01-13,3526.481689453125
2021-01-14,3484.523681640625
2021-01-15,3480.527587890625
2021-01-18,3466.541748046875
2021-01-19,3454.553466796875
2021-01-20,3464.543701171875
2021-01-21,3450.557373046875
2021-01-22,3408.598876953125
2021-01-25,3414.59375
2021-01-26,3398.60888671875
2021-01-27,3426.58154296875
2021-01-28,3446.561767578125
2021-01-29,3410.59765625
2021-02-01,3446.561767578125
2021-02-02,3440.567626953125
2021-02-03,3434.5732421875
2021-02-04,3446.561767578125
2021-02-05,3488.51953125
2021-02-08,3468.53955078125
2021-02-09,3480.527587890625
2021-02-10,3500.50732421875
2021-02-11,3506.50146484375
2021-02-12,3552.45556640625
2021-02-15,3502.505859375
2021-02-16,3542.46533203125
2021-02-17,3496.51123046875
2021-02-18,3494.513671875
2021-02-19,3484.523681640625
2021-02-22,3468.53955078125
2021-02-23,3476.53173828125
2021-02-24,3486.521728515625
2021-02-25,3496.51123046875
2021-02-26,3398.60888671875
2021-03-01,3354.65283203125
2021-03-02,3400.607421875
2021-03-03,3382.625244140625
2021-03-04,3344.6630859375
2021-03-05,3362.645263671875
2021-03-08,3356.651123046875
2021-03-09,3368.63916015625
2021-03-10,3382.625244140625
2021-03-11,3440.567626953125
2021-03-12,3426.58154296875
2021-03-15,3452.55517578125
2021-03-16,3462.545166015625
2021-03-17,3432.575439453125
2021-03-18,3408.598876953125
2021-03-19,3484.523681640625
2021-03-22,3488.51953125
2021-03-23,3526.481689453125
2021-03-24,3556.451904296875
2021-03-25,3578.429931640625
2021-03-26,3596.411865234375
2021-03-29,3608.400146484375
2021-03-30,3600.407470703125
2021-03-31,3632.3759765625
2021-04-01,3610.397705078125
2021-04-06,3696.312744140625
2021-04-07,3768.240478515625
2021-04-08,3838.17041015625
2021-04-09,3794.214599609375
2021-04-12,3846.162841796875
2021-04-13,3798.21044921875
2021-04-14,3770.238525390625
2021-04-15,3802.20654296875
2021-04-16,3786.22265625
2021-04-19,3812.19677734375
2021-04-20,3742.26611328125
2021-04-21,3734.2744140625
2021-04-22,3746.26220703125
2021-04-23,3706.30224609375
2021-04-26,3696.312744140625
2021-04-27,3648.35986328125
2021-04-28,3644.36376953125
2021-04-29,3648.35986328125
2021-04-30,3726.282470703125
2021-05-04,3708.300048828125
2021-05-05,3674.334228515625
2021-05-06,3718.29052734375
2021-05-07,3712.2958984375
2021-05-10,3750.25830078125
2021-05-11,3636.371826171875
2021-05-12,3646.3623046875
2021-05-13,3646.3623046875
2021-05-14,3664.34423828125
2021-05-17,3710.29833984375
2021-05-18,3996.01318359375
2021-05-19,3986.02294921875
2021-05-20,4049.959228515625
2021-05-21,3994.01513671875
2021-05-24,4025.98291015625
2021-05-25,3986.02294921875
2021-05-26,3962.046875
2021-05-27,3938.07080078125
2021-05-28,3952.056884765625
2021-06-01,3978.031005859375
2021-06-02,4029.979248046875
2021-06-03,4063.945556640625
2021-06-04,4071.93798828125
2021-06-07,4085.923828125
2021-06-08,4077.93115234375
2021-06-09,4083.92529296875
2021-06-10,4077.93115234375
2021-06-11,4067.94140625
2021-06-14,4045.96337890625
2021-06-15,4045.96337890625
2021-06-16,4031.977783203125
2021-06-17,4087.921142578125
2021-06-18,3950.059326171875
2021-06-21,3986.02294921875
2021-06-22,4004.005126953125
2021-06-23,3942.06689453125
2021-06-24,3910.098876953125
2021-06-25,3968.041015625
2021-06-28,3966.043212890625
2021-06-29,4002.00732421875
2021-06-30,3966.043212890625
2021-07-01,4043.96533203125
2021-07-02,4045.96337890625
2021-07-05,4085.923828125
2021-07-06,4075.93359375
2021-07-07,4129.87939453125
2021-07-08,4051.95751953125
2021-07-09,4071.93798828125
2021-07-12,4035.973388671875
2021-07-13,4006.003173828125
2021-07-14,3966.043212890625
2021-07-15,3866.142822265625
2021-07-16,3852.156494140625
2021-07-19,3816.192626953125
2021-07-20,3922.087158203125
2021-07-21,3924.084716796875
2021-07-22,3940.583740234375
2021-07-23,3998.53369140625
2021-07-26,4096.44873046875
2021-07-27,4060.479736328125
2021-07-28,4020.513916015625
2021-07-29,4044.493408203125
2021-07-30,4046.491943359375
2021-08-02,4046.491943359375
2021-08-03,4056.483154296875
2021-08-04,4058.4814453125
2021-08-05,4068.47314453125
2021-08-06,4012.521240234375
2021-08-09,4022.5126953125
2021-08-10,4040.496826171875
2021-08-11,4086.45703125
2021-08-12,4108.43798828125
2021-08-13,4144.4072265625
2021-08-16,4060.479736328125
2021-08-17,4082.460693359375
2021-08-18,4076.4658203125
2021-08-19,4038.498779296875
2021-08-20,4080.462646484375
2021-08-23,4042.4951171875
2021-08-24,4036.500732421875
2021-08-25,4018.51611328125
2021-08-26,3996.53515625
2021-08-27,3976.552490234375
2021-08-31,3962.564697265625
2021-09-01,4010.522705078125
2021-09-02,3974.554443359375
2021-09-03,4002.530029296875
2021-09-06,4018.51611328125
2021-09-07,3986.543701171875
2021-09-08,3966.56103515625
2021-09-09,3910.609619140625
2021-09-10,3912.607421875
2021-09-13,3874.640869140625
2021-09-14,3814.692626953125
2021-09-15,3766.734375
2021-09-16,3814.692626953125
2021-09-17,3742.755126953125
2021-09-20,3604.874755859375
2021-09-21,3696.795166015625
2021-09-22,3714.779541015625
2021-09-23,3716.77734375
2021-09-24,3654.831298828125
2021-09-27,3620.86083984375
2021-09-28,3606.872802734375
2021-09-29,3606.872802734375
2021-09-30,3568.906005859375
2021-10-01,3524.9443359375
2021-10-04,3520.94775390625
2021-10-05,3504.961181640625
2021-10-06,3498.966552734375
2021-10-07,3512.9541015625
2021-10-08,3492.9716796875
2021-10-11,3488.97509765625
2021-10-12,3490.9736328125
2021-10-13,3490.9736328125
2021-10-14,3504.961181640625
2021-10-15,3506.959716796875
2021-10-18,3542.928466796875
2021-10-19,3514.95263671875
2021-10-20,3496.968017578125
2021-10-21,3480.982177734375
2021-10-22,3449.009765625
2021-10-25,3437.020263671875
2021-10-26,3425.030517578125
2021-10-27,3449.009765625
2021-10-28,3419.035888671875
2021-10-29,3457.0029296875
2021-11-01,3514.95263671875
2021-11-02,3536.93310546875
2021-11-03,3480.982177734375
2021-11-04,3526.94189453125
2021-11-05,3484.978759765625
2021-11-08,3433.02392578125
2021-11-09,3462.997802734375
2021-11-10,3520.94775390625
2021-11-11,3556.916015625
2021-11-12,3596.8818359375
2021-11-15,3616.8642578125
2021-11-16,3610.869384765625
2021-11-17,3578.897216796875
2021-11-18,3632.850341796875
2021-11-19,3658.82763671875
2021-11-22,3628.853759765625
2021-11-23,3668.8193359375
2021-11-24,3484.978759765625
2021-11-25,3546.924560546875
2021-11-26,3554.91845703125
2021-11-29,3584.891845703125
2021-11-30,3554.91845703125
2021-12-01,3576.898681640625
2021-12-02,3626.85546875
2021-12-03,3654.831298828125
2021-12-06,3658.82763671875
2021-12-07,3676.812255859375
2021-12-08,3680.80908203125
2021-12-09,3648.83642578125
2021-12-10,3656.82958984375
2021-12-13,3662.82421875
2021-12-14,3632.850341796875
2021-12-15,3664.822998046875
2021-12-16,3645.038818359375
2021-12-17,3685.006591796875
2021-12-20,3679.01123046875
2021-12-21,3694.998046875
2021-12-22,3746.9560546875
2021-12-23,3718.978759765625
2021-12-24,3720.97705078125
2021-12-29,3778.93017578125
2021-12-30,3750.95263671875
2021-12-31,3698.994873046875
2022-01-04,3780.92822265625
2022-01-05,3772.934814453125
2022-01-06,3756.9482421875
2022-01-07,3792.918701171875
2022-01-10,3808.905517578125
2022-01-11,3796.915283203125
2022-01-12,3782.9267578125
2022-01-13,3802.91064453125
2022-01-14,3794.9169921875
2022-01-17,3782.9267578125
2022-01-18,3776.931396484375
2022-01-19,3788.922119140625
2022-01-20,3758.946044921875
2022-01-21,3681.009765625
2022-01-24,3633.048583984375
2022-01-25,3619.0595703125
2022-01-26,3619.0595703125
2022-01-27,3643.040771484375
2022-01-28,3627.053466796875
2022-01-31,3661.026123046875
2022-02-01,3718.978759765625
2022-02-02,3716.97998046875
2022-02-03,3762.94287109375
2022-02-04,3776.931396484375
2022-02-07,3796.915283203125
2022-02-08,3782.9267578125
2022-02-09,3816.8994140625
2022-02-10,3748.954345703125
2022-02-11,3752.951171875
2022-02-14,3706.98828125
2022-02-15,3710.9853515625
2022-02-16,3693.0
2022-02-17,3685.006591796875
2022-02-18,3691.001708984375
2022-02-21,3667.02099609375
2022-02-22,3599.076171875
2022-02-23,3587.0859375
2022-02-24,3481.172119140625
2022-02-25,3507.15087890625
2022-02-28,3513.145751953125
2022-03-01,3441.204345703125
2022-03-02,3429.214111328125
2022-03-03,3313.308349609375
2022-03-04,3291.326171875
2022-03-07,3245.36376953125
2022-03-08,3179.417236328125
2022-03-09,3323.30029296875
2022-03-10,3323.30029296875
2022-03-11,3287.329345703125
2022-03-14,3341.28564453125
2022-03-15,3323.30029296875
2022-03-16,3397.239990234375
2022-03-17,3425.21728515625
2022-03-18,3455.193115234375
2022-03-21,3427.2158203125
2022-03-22,3417.223876953125
2022-03-23,3437.207763671875
2022-03-24,3483.17041015625
2022-03-25,3583.089599609375
2022-03-28,3573.09765625
2022-03-29,3651.033935546875
2022-03-30,3569.100830078125
2022-03-31,3521.1396484375
2022-04-01,3523.1376953125
2022-04-04,3515.144287109375
2022-04-05,3575.09521484375
2022-04-06,3599.076171875
2022-04-07,3671.017822265625
2022-04-08,3744.9580078125
2022-04-11,3702.99169921875
2022-04-12,3627.053466796875
2022-04-13,3617.061767578125
2022-04-14,3613.06494140625
2022-04-19,3555.111572265625
2022-04-20,3579.092529296875
2022-04-21,3559.10888671875
2022-04-22,3519.14111328125
2022-04-25,3493.162109375
2022-04-26,3457.19140625
2022-04-27,3449.197998046875
2022-04-28,3439.2060546875
2022-04-29,3175.420166015625
2022-05-03,3135.452880859375
2022-05-04,3081.496337890625
2022-05-05,3097.48388671875
2022-05-06,3025.542236328125
2022-05-09,2977.581298828125
2022-05-10,3041.52880859375
2022-05-11,3083.494873046875
2022-05-12,3015.550048828125
2022-05-13,3109.47412109375
2022-05-16,3103.478515625
2022-05-17,3101.480224609375
2022-05-18,3033.53564453125
2022-05-19,3051.52099609375
2022-05-20,3085.493408203125
2022-05-23,3155.4365234375
2022-05-24,3131.456298828125
2022-05-25,2991.570068359375
2022-05-26,3037.5322265625
2022-05-27,3057.51611328125
2022-05-30,3063.51123046875
2022-05-31,3047.5244140625
2022-06-01,3101.480224609375
2022-06-06,3105.47705078125
2022-06-07,3063.51123046875
2022-06-08,3045.52587890625
2022-06-09,3021.54541015625
2022-06-10,2993.567626953125
2022-06-13,2955.598876953125
2022-06-14,2915.631591796875
2022-06-15,3083.494873046875
2022-06-16,3061.5126953125
2022-06-17,3079.498291015625
2022-06-20,3119.466064453125
2022-06-21,3065.509765625
2022-06-22,3077.5
2022-06-23,3073.503173828125
2022-06-24,3051.52099609375
2022-06-27,3147.44287109375
2022-06-28,3153.4384765625
2022-06-29,3147.44287109375
2022-06-30,3063.51123046875
2022-07-01,3031.536865234375
2022-07-04,2989.5712890625
2022-07-05,3005.55859375
2022-07-06,3061.5126953125
2022-07-07,3029.539306640625
2022-07-08,3043.52783203125
2022-07-11,3041.52880859375
2022-07-12,3055.517822265625
2022-07-13,3067.508056640625
2022-07-14,3031.536865234375
2022-07-15,3065.509765625
2022-07-18,3101.480224609375
2022-07-19,3215.387939453125
2022-07-20,3215.387939453125
2022-07-21,3235.93115234375
2022-07-22,3285.89892578125
2022-07-25,3313.880859375
2022-07-26,3297.89111328125
2022-07-27,3297.89111328125
2022-07-28,3281.901123046875
2022-07-29,3337.86572265625
2022-08-01,3257.9169921875
2022-08-02,3209.947265625
2022-08-03,3247.923095703125
2022-08-04,3305.885986328125
2022-08-05,3289.896240234375
2022-08-08,3253.91943359375
2022-08-09,3199.95361328125
2022-08-10,3267.91064453125
2022-08-11,3297.89111328125
2022-08-12,3269.908935546875
2022-08-15,3249.921875
2022-08-16,3231.93359375
2022-08-17,3221.939697265625
2022-08-18,3235.93115234375
2022-08-19,3211.9462890625
2022-08-22,3147.987060546875
2022-08-23,3030.062744140625
2022-08-24,3048.051025390625
2022-08-25,3054.047119140625
2022-08-26,3050.049560546875
2022-08-30,3076.033203125
2022-08-31,3080.030517578125
2022-09-01,3020.06884765625
2022-09-02,3012.073486328125
2022-09-05,2956.10986328125
2022-09-06,3016.0712890625
2022-09-07,3000.081787109375
2022-09-08,3002.080322265625
2022-09-09,3054.047119140625
2022-09-12,3102.016357421875
2022-09-13,3110.010986328125
2022-09-14,3102.016357421875
2022-09-15,2938.121337890625
2022-09-16,2880.157958984375
2022-09-20,2890.15185546875
2022-09-21,2890.15185546875
2022-09-22,2888.153076171875
2022-09-23,2854.175048828125
2022-09-26,2880.157958984375
2022-09-27,2740.24755859375
2022-09-28,2742.24658203125
2022-09-29,2618.32568359375
2022-09-30,2678.287109375
2022-10-03,2662.2978515625
2022-10-04,2726.256591796875
2022-10-05,2718.261962890625
2022-10-06,2764.232421875
2022-10-07,2728.25537109375
2022-10-10,2624.322021484375
2022-10-11,2630.31787109375
2022-10-12,2584.347412109375
2022-10-13,2628.3193359375
2022-10-14,2682.284912109375
2022-10-17,2792.21435546875
2022-10-18,2774.22607421875
2022-10-19,2768.229736328125
2022-10-20,2762.23388671875
2022-10-21,2718.261962890625
2022-10-24,2742.24658203125
2022-10-25,2852.176025390625
2022-10-26,2952.1123046875
2022-10-27,2962.10595703125
2022-10-28,2956.10986328125
2022-10-31,2972.099609375
2022-11-01,3038.05712890625
2022-11-02,3012.073486328125
2022-11-03,2948.11474609375
2022-11-04,2964.1044921875
2022-11-07,3042.0546875
2022-11-08,2992.0869140625
2022-11-09,2968.10205078125
2022-11-10,3070.036865234375
2022-11-11,3122.003662109375
2022-11-14,3116.007568359375
2022-11-15,3088.025390625
2022-11-16,3036.05859375
2022-11-17,3094.021728515625
2022-11-18,3104.01513671875
2022-11-21,3084.028076171875
2022-11-22,3205.949951171875
2022-11-23,3155.98193359375
2022-11-24,3141.99072265625
2022-11-25,3209.947265625
2022-11-28,3199.95361328125
2022-11-29,3106.013916015625
2022-11-30,3074.034423828125
2022-12-01,3086.02685546875
2022-12-02,3137.99365234375
2022-12-05,3135.994873046875
2022-12-06,3147.987060546875
2022-12-07,3149.98583984375
2022-12-08,3126.0009765625
2022-12-09,3155.98193359375
2022-12-12,3153.983154296875
2022-12-13,3165.975830078125
2022-12-14,3100.017333984375
2022-12-15,3098.224609375
2022-12-16,2986.2890625
2022-12-19,3020.26953125
2022-12-20,2990.286376953125
2022-12-21,3062.245361328125
2022-12-22,3060.24658203125
2022-12-23,3038.259033203125
2022-12-28,3096.225830078125
2022-12-29,3106.22021484375
2022-12-30,3076.2373046875
2023-01-03,3090.229248046875
2023-01-04,3148.196044921875
2023-01-05,3164.186767578125
2023-01-06,3182.1767578125
2023-01-09,3160.189208984375
2023-01-10,3138.201904296875
2023-01-11,3138.201904296875
2023-01-12,3220.15478515625
