Date,BPAC11.SA
2017-10-03,3.673603057861328
2017-10-04,3.6539576053619385
2017-10-05,3.7521824836730957
2017-10-06,3.783613681793213
2017-10-09,3.7502174377441406
2017-10-10,3.7502174377441406
2017-10-11,3.7914719581604004
2017-10-12,3.7914719581604004
2017-10-13,3.8071885108947754
2017-10-16,3.9780988693237305
2017-10-17,4.027211666107178
2017-10-18,4.145081043243408
2017-10-19,4.21973180770874
2017-10-20,4.288488388061523
2017-10-23,4.380819797515869
2017-10-24,4.380819797515869
2017-10-25,4.40046501159668
2017-10-26,4.361175060272217
2017-10-27,4.36314058303833
2017-10-30,4.276702404022217
2017-10-31,4.323850154876709
2017-11-01,4.125435829162598
2017-11-02,4.125435829162598
2017-11-03,4.025246620178223
2017-11-06,4.007566452026367
2017-11-07,3.9997081756591797
2017-11-08,3.9289872646331787
2017-11-09,3.8700525760650635
2017-11-10,3.915235757827759
2017-11-13,3.9289872646331787
2017-11-14,3.838621139526367
2017-11-15,3.838621139526367
2017-11-16,3.8504064083099365
2017-11-17,3.9682769775390625
2017-11-20,3.9682769775390625
2017-11-21,3.915235757827759
2017-11-22,3.8504064083099365
2017-11-23,3.8445122241973877
2017-11-24,3.830760955810547
2017-11-27,3.820939779281616
2017-11-28,3.77182674407959
2017-11-29,3.7620036602020264
2017-11-30,3.7325375080108643
2017-12-01,3.7325375080108643
2017-12-04,3.8150460720062256
2017-12-05,3.830760955810547
2017-12-06,3.8602294921875
2017-12-07,3.8877322673797607
2017-12-08,3.9250571727752686
2017-12-11,3.8405842781066895
2017-12-12,3.7934372425079346
2017-12-13,3.769862413406372
2017-12-14,3.7286083698272705
2017-12-15,3.708963394165039
2017-12-18,3.830760955810547
2017-12-19,3.811117649078369
2017-12-20,3.7521824836730957
2017-12-21,3.787543535232544
2017-12-22,3.7325375080108643
2017-12-25,3.7325375080108643
2017-12-26,3.722715139389038
2017-12-27,3.7325375080108643
2017-12-28,3.730572462081909
2017-12-29,3.730572462081909
2018-01-02,3.712891101837158
2018-01-03,3.74825382232666
2018-01-04,3.7620036602020264
2018-01-05,3.824204206466675
2018-01-08,3.8710644245147705
2018-01-09,3.8445780277252197
2018-01-10,3.81809139251709
2018-01-11,3.8099427223205566
2018-01-12,3.820129871368408
2018-01-15,3.8710644245147705
2018-01-16,3.8405027389526367
2018-01-17,3.9729340076446533
2018-01-18,4.013682842254639
2018-01-19,4.113514423370361
2018-01-22,4.215385437011719
2018-01-23,4.296882152557373
2018-01-24,4.360040664672852
2018-01-25,4.360040664672852
2018-01-26,4.482285499572754
2018-01-29,4.431350231170654
2018-01-30,4.298917770385742
2018-01-31,4.30910587310791
2018-02-01,4.30910587310791
2018-02-02,4.278544902801514
2018-02-05,4.270395755767822
2018-02-06,4.217422962188721
2018-02-07,4.410974979400635
2018-02-08,4.410974979400635
2018-02-09,4.34170389175415
2018-02-14,4.553593635559082
2018-02-15,4.614716053009033
2018-02-16,4.604528903961182
2018-02-19,4.614716053009033
2018-02-20,4.594342231750488
2018-02-21,4.645277976989746
2018-02-22,4.665650844573975
2018-02-23,4.706399917602539
2018-02-26,4.71251106262207
2018-02-27,4.736959934234619
2018-02-28,4.694173812866211
2018-03-01,4.686025619506836
2018-03-02,4.604528903961182
2018-03-05,4.573967933654785
2018-03-06,4.549519062042236
2018-03-07,4.604528903961182
2018-03-08,4.663613796234131
2018-03-09,4.6778764724731445
2018-03-12,4.675838947296143
2018-03-13,4.604528903961182
2018-03-14,4.482285499572754
2018-03-15,4.4415364265441895
2018-03-16,4.523033618927002
2018-03-19,4.5841546058654785
2018-03-20,4.563781261444092
2018-03-21,4.553593635559082
2018-03-22,4.523033618927002
2018-03-23,4.541369438171387
2018-03-26,4.620828151702881
2018-03-27,4.604528903961182
2018-03-28,4.641201496124268
2018-03-29,4.686025619506836
2018-04-02,4.647314071655273
2018-04-03,4.686025619506836
2018-04-04,4.686025619506836
2018-04-05,4.686025619506836
2018-04-06,4.659539222717285
2018-04-09,4.645277976989746
2018-04-10,4.686025619506836
2018-04-11,4.675838947296143
2018-04-12,4.633052825927734
2018-04-13,4.5841546058654785
2018-04-16,4.573967933654785
2018-04-17,4.594342231750488
2018-04-18,4.573967933654785
2018-04-19,4.6086039543151855
2018-04-20,4.543406009674072
2018-04-23,4.504696369171143
2018-04-24,4.482285499572754
2018-04-25,4.594342231750488
2018-04-26,4.594342231750488
2018-04-27,4.600454807281494
2018-04-30,4.55970573425293
2018-05-02,4.4415364265441895
2018-05-03,4.34170389175415
2018-05-04,4.319292068481445
2018-05-07,4.319292068481445
2018-05-08,4.298917770385742
2018-05-09,4.327442169189453
2018-05-10,4.349853515625
2018-05-11,4.327442169189453
2018-05-14,4.358003616333008
2018-05-15,4.282619953155518
2018-05-16,4.315218448638916
2018-05-17,4.245946407318115
2018-05-18,4.166487693786621
2018-05-21,4.176675319671631
2018-05-22,4.227609157562256
2018-05-23,4.1563005447387695
2018-05-24,4.135927200317383
2018-05-25,4.095178604125977
2018-05-28,3.9118120670318604
2018-05-29,3.952561616897583
2018-05-30,3.962747573852539
2018-06-01,4.013682842254639
2018-06-04,4.023869514465332
2018-06-05,3.9892334938049316
2018-06-06,3.8914387226104736
2018-06-07,3.7488205432891846
2018-06-08,3.7447452545166016
2018-06-11,3.7365963459014893
2018-06-12,3.6978845596313477
2018-06-13,3.67547345161438
2018-06-14,3.6652867794036865
2018-06-15,3.606203079223633
2018-06-18,3.5654537677764893
2018-06-19,3.636763334274292
2018-06-20,3.6612119674682617
2018-06-21,3.6163885593414307
2018-06-22,3.6876981258392334
2018-06-25,3.71825909614563
2018-06-26,3.6673238277435303
2018-06-27,3.7691943645477295
2018-06-28,3.7691943645477295
2018-06-29,3.7691943645477295
2018-07-02,3.71825909614563
2018-07-03,3.7895681858062744
2018-07-04,3.7895681858062744
2018-07-05,3.728444814682007
2018-07-06,3.8303158283233643
2018-07-10,3.807905435562134
2018-07-11,3.9301483631134033
2018-07-12,4.038130760192871
2018-07-13,4.048318862915039
2018-07-16,4.05443000793457
2018-07-17,4.095178604125977
2018-07-18,4.05443000793457
2018-07-19,3.9933080673217773
2018-07-20,4.219459533691406
2018-07-23,4.186861038208008
2018-07-24,4.2133469581604
2018-07-25,4.254095554351807
2018-07-26,4.176675319671631
2018-07-27,4.217422962188721
2018-07-30,4.137963771820068
2018-07-31,4.034056663513184
2018-08-01,3.9729340076446533
2018-08-02,4.013682842254639
2018-08-03,4.05443000793457
2018-08-06,3.9729340076446533
2018-08-07,3.962747573852539
2018-08-08,4.034056663513184
2018-08-09,4.125739574432373
2018-08-10,3.9892334938049316
2018-08-13,4.1563005447387695
2018-08-14,4.241305828094482
2018-08-15,4.165456295013428
2018-08-16,4.213916301727295
2018-08-17,4.167562484741211
2018-08-20,4.194953441619873
2018-08-21,4.024290084838867
2018-08-22,4.251840591430664
2018-08-23,4.108566761016846
2018-08-24,4.125423431396484
2018-08-27,4.403541088104248
2018-08-28,4.277124881744385
2018-08-29,4.36140251159668
2018-08-30,4.220236778259277
2018-08-31,4.319263935089111
2018-09-03,4.29819393157959
2018-09-04,4.2349853515625
2018-09-05,4.3066229820251465
2018-09-06,4.31505012512207
2018-09-10,4.277124881744385
2018-09-11,4.165456295013428
2018-09-12,4.2349853515625
2018-09-13,4.2349853515625
2018-09-14,4.350868225097656
2018-09-17,4.4562153816223145
2018-09-18,4.4246110916137695
2018-09-19,4.445680141448975
2018-09-20,4.443575382232666
2018-09-21,4.4562153816223145
2018-09-24,4.4562153816223145
2018-09-25,4.4562153816223145
2018-09-26,4.498354911804199
2018-09-27,4.572099208831787
2018-09-28,4.487819671630859
2018-10-01,4.334011554718018
2018-10-02,4.29819393157959
2018-10-03,4.302407264709473
2018-10-04,4.211809158325195
2018-10-05,4.171776294708252
2018-10-08,4.374045372009277
2018-10-09,4.4246110916137695
2018-10-10,4.399328231811523
2018-10-11,4.346653461456299
2018-10-15,4.3087286949157715
2018-10-16,4.209701061248779
2018-10-17,4.3108367919921875
2018-10-18,4.207594871520996
2018-10-19,4.1970601081848145
2018-10-22,4.291873455047607
2018-10-23,4.220236778259277
2018-10-24,4.072749614715576
2018-10-25,4.087499141693115
2018-10-26,4.108566761016846
2018-10-29,4.089605808258057
2018-10-30,4.213916301727295
2018-10-31,4.165456295013428
2018-11-01,4.275017261505127
2018-11-05,4.336119651794434
2018-11-06,4.50256872177124
2018-11-07,4.650055408477783
2018-11-08,4.582633972167969
2018-11-09,4.529959201812744
2018-11-12,4.572099208831787
2018-11-13,4.662697792053223
2018-11-14,4.656376361846924
2018-11-16,4.656376361846924
2018-11-19,4.565776824951172
2018-11-21,4.605809211730957
2018-11-22,4.618452072143555
2018-11-23,4.55734920501709
2018-11-26,4.656376361846924
2018-11-27,4.595274925231934
2018-11-28,4.593167304992676
2018-11-29,4.6669111251831055
2018-11-30,4.6669111251831055
2018-12-03,4.616344451904297
2018-12-04,4.6142377853393555
2018-12-05,4.6669111251831055
2018-12-06,4.6142377853393555
2018-12-07,4.647949695587158
2018-12-10,4.534173488616943
2018-12-11,4.519424915313721
2018-12-12,4.57420539855957
2018-12-13,4.595274925231934
2018-12-14,4.616344451904297
2018-12-17,4.610024452209473
2018-12-18,4.709050178527832
2018-12-19,4.9408159255981445
2018-12-20,4.9408159255981445
2018-12-21,4.860751152038574
2018-12-26,4.963992118835449
2018-12-27,4.942923545837402
2018-12-28,4.961885929107666
2019-01-02,5.2463250160217285
2019-01-03,5.463341236114502
2019-01-04,5.657181262969971
2019-01-07,5.773064613342285
2019-01-08,5.6655592918396
2019-01-09,5.674205303192139
2019-01-10,5.605034351348877
2019-01-11,5.598549842834473
2019-01-14,5.542346954345703
2019-01-15,5.533702373504639
2019-01-16,5.6201653480529785
2019-01-17,5.771478652954102
2019-01-18,6.028708457946777
2019-01-21,5.96602201461792
2019-01-22,5.922790050506592
2019-01-23,6.052486419677734
2019-01-24,6.376726150512695
2019-01-28,6.333494186401367
2019-01-29,6.268645763397217
2019-01-30,6.329171657562256
2019-01-31,6.396181106567383
2019-02-01,6.41563606262207
2019-02-04,6.608017921447754
2019-02-05,6.506422996520996
2019-02-06,6.361595153808594
2019-02-07,6.614503383636475
2019-02-08,6.9171271324157715
2019-02-11,6.9279351234436035
2019-02-12,7.144094944000244
2019-02-13,7.349447250366211
2019-02-14,7.3926801681518555
2019-02-15,7.349447250366211
2019-02-18,7.418619632720947
2019-02-19,7.280276298522949
2019-02-20,7.040338516235352
2019-02-21,6.938742160797119
2019-02-22,7.066277027130127
2019-02-25,7.027368068695068
2019-02-26,7.033854007720947
2019-02-27,7.403488636016846
2019-02-28,7.317024230957031
2019-03-01,7.329992771148682
2019-03-06,7.215428829193115
2019-03-07,7.100863456726074
2019-03-08,7.068439960479736
2019-03-11,7.120316982269287
2019-03-12,7.241365909576416
2019-03-13,7.319185256958008
2019-03-14,7.349447250366211
2019-03-15,7.608839988708496
2019-03-18,7.822838306427002
2019-03-19,7.842292785644531
2019-03-20,7.81203031539917
2019-03-21,7.623970985412598
2019-03-22,7.554799556732178
2019-03-25,7.550477504730225
2019-03-26,7.833647727966309
2019-03-27,7.371061325073242
2019-03-28,7.390517711639404
2019-03-29,7.75366735458374
2019-04-01,7.82932186126709
2019-04-02,7.825000286102295
2019-04-03,7.959018707275391
2019-04-04,8.322168350219727
2019-04-05,8.18166446685791
2019-04-08,8.20976448059082
2019-04-09,8.004412651062012
2019-04-10,8.21192741394043
2019-04-11,8.062776565551758
2019-04-12,8.04548454284668
2019-04-15,8.147076606750488
2019-04-16,8.149239540100098
2019-04-17,8.20544147491455
2019-04-18,8.20544147491455
2019-04-22,8.214089393615723
2019-04-23,8.527520179748535
2019-04-24,8.57507610321045
2019-04-25,8.62479305267334
2019-04-26,8.674509048461914
2019-04-29,8.776105880737305
2019-04-30,8.944710731506348
2019-05-02,8.830144882202148
2019-05-03,8.765297889709473
2019-05-06,8.71125602722168
2019-05-07,8.668024063110352
2019-05-08,8.613984107971191
2019-05-09,8.676671981811523
2019-05-10,9.024689674377441
2019-05-13,9.024689674377441
2019-05-14,8.81717586517334
2019-05-15,8.64640998840332
2019-05-16,8.633439064025879
2019-05-17,8.473479270935059
2019-05-20,8.512391090393066
2019-05-21,9.19977855682373
2019-05-22,9.402971267700195
2019-05-23,9.50456428527832
2019-05-24,9.44620418548584
2019-05-27,9.554281234741211
2019-05-28,9.381355285644531
2019-05-29,9.943370819091797
2019-05-30,10.377851486206055
2019-05-31,10.101168632507324
2019-06-03,10.092519760131836
2019-06-04,10.096843719482422
2019-06-05,9.759635925292969
2019-06-06,10.124945640563965
2019-06-07,10.505387306213379
2019-06-10,10.235184669494629
2019-06-11,10.222217559814453
2019-06-12,10.213570594787598
2019-06-13,10.176823616027832
2019-06-14,10.08171272277832
2019-06-17,10.321651458740234
2019-06-18,10.537812232971191
2019-06-19,10.721548080444336
2019-06-21,10.883666038513184
2019-06-24,10.764780044555664
2019-06-25,10.699930191040039
2019-06-26,10.591851234436035
2019-06-27,10.686960220336914
2019-06-28,10.9982328414917
2019-07-01,10.818819046020508
2019-07-02,10.827465057373047
2019-07-03,11.024170875549316
2019-07-04,11.40461254119873
2019-07-05,12.12874984741211
2019-07-08,12.264931678771973
2019-07-10,12.174144744873047
2019-07-11,12.582685470581055
2019-07-12,12.53513240814209
2019-07-15,12.450828552246094
2019-07-16,12.645374298095703
2019-07-17,12.643211364746094
2019-07-18,12.526485443115234
2019-07-19,12.368687629699707
2019-07-22,12.18062973022461
2019-07-23,12.10280990600586
2019-07-24,12.029316902160645
2019-07-25,11.86719799041748
2019-07-26,11.914751052856445
2019-07-29,12.1676607131958
2019-07-30,12.826944351196289
2019-07-31,12.917733192443848
2019-08-01,13.257105827331543
2019-08-02,13.380318641662598
2019-08-05,12.861534118652344
2019-08-06,13.535953521728516
2019-08-07,13.708882331848145
2019-08-08,13.994214057922363
2019-08-09,14.043394088745117
2019-08-12,13.660888671875
2019-08-13,14.00186538696289
2019-08-14,13.63247299194336
2019-08-15,13.55160140991211
2019-08-16,13.431385040283203
2019-08-19,13.945033073425293
2019-08-20,14.316612243652344
2019-08-21,14.511140823364258
2019-08-22,14.688186645507812
2019-08-23,12.152725219726562
2019-08-26,9.971354484558105
2019-08-27,11.763665199279785
2019-08-28,11.545092582702637
2019-08-29,12.242341041564941
2019-08-30,12.469659805297852
2019-09-02,12.852164268493652
2019-09-03,12.305728912353516
2019-09-04,12.183326721191406
2019-09-05,11.975683212280273
2019-09-06,11.606289863586426
2019-09-09,11.051111221313477
2019-09-10,11.19974422454834
2019-09-11,11.702463150024414
2019-09-12,12.001910209655762
2019-09-13,12.019396781921387
2019-09-16,11.90573787689209
2019-09-17,12.119939804077148
2019-09-18,12.421573638916016
2019-09-19,12.668561935424805
2019-09-20,12.561461448669434
2019-09-23,12.458731651306152
2019-09-24,12.436873435974121
2019-09-25,12.526487350463867
2019-09-26,12.795333862304688
2019-09-27,12.701346397399902
2019-09-30,12.795333862304688
2019-10-01,12.633590698242188
2019-10-02,12.301358222961426
2019-10-03,11.835793495178223
2019-10-04,11.32870101928711
2019-10-07,11.064228057861328
2019-10-08,11.245645523071289
2019-10-09,11.405203819274902
2019-10-10,11.737434387207031
2019-10-11,11.980052947998047
2019-10-14,12.18114185333252
2019-10-15,12.369114875793457
2019-10-16,12.718832969665527
2019-10-17,12.75599193572998
2019-10-18,12.721019744873047
2019-10-21,12.81063461303711
2019-10-22,12.849979400634766
2019-10-23,13.437944412231445
2019-10-24,14.032464981079102
2019-10-25,14.043394088745117
2019-10-28,14.052133560180664
2019-10-29,13.89039134979248
2019-10-30,14.006237030029297
2019-10-31,14.28382396697998
2019-11-01,14.375624656677246
2019-11-04,14.419341087341309
2019-11-05,14.723158836364746
2019-11-06,14.495842933654785
2019-11-07,14.607316970825195
2019-11-08,14.847746849060059
2019-11-11,14.675071716308594
2019-11-12,14.543931007385254
2019-11-13,14.073992729187012
2019-11-14,14.594197273254395
2019-11-18,14.626985549926758
2019-11-19,14.972336769104004
2019-11-21,15.346094131469727
2019-11-22,15.49035930633545
2019-11-25,15.284894943237305
2019-11-26,14.716604232788086
2019-11-27,14.972336769104004
2019-11-28,14.98326587677002
2019-11-29,15.197465896606445
2019-12-02,15.096921920776367
2019-12-03,14.976702690124512
2019-12-04,15.291448593139648
2019-12-05,15.429153442382812
2019-12-06,16.146076202392578
2019-12-09,16.77338218688965
2019-12-10,16.202903747558594
2019-12-11,15.92969036102295
2019-12-12,16.331863403320312
2019-12-13,16.32749366760254
2019-12-16,16.360280990600586
2019-12-17,16.393068313598633
2019-12-18,16.299081802368164
2019-12-19,16.605083465576172
2019-12-20,16.517654418945312
2019-12-23,16.211647033691406
2019-12-26,16.535139083862305
2019-12-27,16.33623504638672
2019-12-30,16.52420997619629
2020-01-02,16.570112228393555
2020-01-03,16.618196487426758
2020-01-06,16.594154357910156
2020-01-07,16.660356521606445
2020-01-08,16.512706756591797
2020-01-09,16.625102996826172
2020-01-10,16.85869789123535
2020-01-13,16.90277099609375
2020-01-14,16.581024169921875
2020-01-15,16.439983367919922
2020-01-16,16.23062515258789
2020-01-17,16.887344360351562
2020-01-20,16.85869789123535
2020-01-21,16.94243812561035
2020-01-22,16.730876922607422
2020-01-23,17.277406692504883
2020-01-24,17.224525451660156
2020-01-27,16.532541275024414
2020-01-28,16.576618194580078
2020-01-29,16.61849021911621
2020-01-30,16.27910804748535
2020-01-31,16.367258071899414
2020-02-03,16.6339168548584
2020-02-04,16.525928497314453
2020-02-05,17.281814575195312
2020-02-06,17.191463470458984
2020-02-07,16.97549819946289
2020-02-10,16.197574615478516
2020-02-11,16.801395416259766
2020-02-12,17.385393142700195
2020-02-13,17.989221572875977
2020-02-14,17.05042266845703
2020-02-17,17.0085506439209
2020-02-18,16.435579299926758
2020-02-19,16.164514541625977
2020-02-20,16.24164390563965
2020-02-21,15.87141227722168
2020-02-26,14.582223892211914
2020-02-27,14.762928009033203
2020-02-28,14.502885818481445
2020-03-02,14.591038703918457
2020-03-03,14.176733016967773
2020-03-04,14.535943031311035
2020-03-05,13.528827667236328
2020-03-06,12.451197624206543
2020-03-09,10.57580280303955
2020-03-10,11.049610137939453
2020-03-11,9.786860466003418
2020-03-12,7.1577839851379395
2020-03-13,9.154383659362793
2020-03-16,7.779241561889648
2020-03-17,7.713130474090576
2020-03-18,7.052005290985107
2020-03-19,7.283398151397705
2020-03-20,6.679569721221924
2020-03-23,5.753994941711426
2020-03-24,7.184228897094727
2020-03-25,7.539031982421875
2020-03-26,8.20456600189209
2020-03-27,8.021655082702637
2020-03-30,7.95113468170166
2020-03-31,7.413417816162109
2020-04-01,6.6112542152404785
2020-04-02,7.032170295715332
2020-04-03,7.120320796966553
2020-04-06,7.757205963134766
2020-04-07,8.305937767028809
2020-04-08,8.854671478271484
2020-04-09,9.200662612915039
2020-04-13,8.870100021362305
2020-04-14,8.916379928588867
2020-04-15,8.81059741973877
2020-04-16,8.731263160705566
2020-04-17,8.991304397583008
2020-04-20,8.781949043273926
2020-04-22,9.297625541687012
2020-04-23,8.94723129272461
2020-04-24,8.231010437011719
2020-04-27,8.850266456604004
2020-04-28,9.652432441711426
2020-04-29,9.63920783996582
2020-04-30,9.213882446289062
2020-05-04,9.081659317016602
2020-05-05,9.099289894104004
2020-05-06,8.704817771911621
2020-05-07,8.222197532653809
2020-05-08,8.246438026428223
2020-05-11,8.1715087890625
2020-05-12,8.041487693786621
2020-05-13,8.27508544921875
2020-05-14,8.400697708129883
2020-05-15,8.239828109741211
2020-05-18,8.975878715515137
2020-05-19,9.145567893981934
2020-05-20,9.46951961517334
2020-05-21,10.355428695678711
2020-05-22,10.152681350708008
2020-05-25,11.005534172058105
2020-05-26,10.844660758972168
2020-05-27,11.214889526367188
2020-05-28,10.9284029006958
2020-05-29,10.763120651245117
2020-06-01,11.049610137939453
2020-06-02,12.188949584960938
2020-06-03,13.112319946289062
2020-06-04,13.277602195739746
2020-06-05,13.275396347045898
2020-06-08,14.549165725708008
2020-06-09,14.452199935913086
2020-06-10,13.962968826293945
2020-06-12,13.885838508605957
2020-06-15,13.401012420654297
2020-06-16,13.86159610748291
2020-06-17,14.057727813720703
2020-06-18,15.260976791381836
2020-06-19,15.867011070251465
2020-06-22,16.746301651000977
2020-06-23,17.290634155273438
2020-06-24,16.90277099609375
2020-06-25,16.94684600830078
2020-06-26,16.014659881591797
2020-06-29,16.682397842407227
2020-06-30,17.012958526611328
2020-07-01,16.83666229248047
2020-07-02,17.409635543823242
2020-07-03,17.522024154663086
2020-07-06,17.6300106048584
2020-07-07,17.83936309814453
2020-07-08,18.73188591003418
2020-07-09,18.260278701782227
2020-07-10,18.82003402709961
2020-07-13,18.72307014465332
2020-07-14,18.379287719726562
2020-07-15,18.507102966308594
2020-07-16,18.958871841430664
2020-07-17,19.619997024536133
2020-07-20,20.384702682495117
2020-07-21,19.679500579833984
2020-07-22,19.657461166381836
2020-07-23,19.388912200927734
2020-07-24,19.16706657409668
2020-07-27,19.45768165588379
2020-07-28,18.80103302001953
2020-07-29,19.484304428100586
2020-07-30,19.269119262695312
2020-07-31,19.1715030670166
2020-08-03,19.91023826599121
2020-08-04,19.344545364379883
2020-08-05,19.566383361816406
2020-08-06,19.885833740234375
2020-08-07,19.553075790405273
2020-08-10,19.624061584472656
2020-08-11,19.368947982788086
2020-08-12,19.00734519958496
2020-08-13,18.958538055419922
2020-08-14,18.324073791503906
2020-08-17,17.525447845458984
2020-08-18,18.94966697692871
2020-08-19,18.608030319213867
2020-08-20,18.443870544433594
2020-08-21,18.33072853088379
2020-08-24,18.53704071044922
2020-08-25,17.97578239440918
2020-08-26,17.891477584838867
2020-08-27,18.36400604248047
2020-08-28,18.368444442749023
2020-08-31,17.955820083618164
2020-09-01,18.603593826293945
2020-09-02,18.434995651245117
2020-09-03,18.073396682739258
2020-09-04,17.780563354492188
2020-09-08,17.310258865356445
2020-09-09,18.117761611938477
2020-09-10,17.554288864135742
2020-09-11,17.3280086517334
2020-09-14,18.07561492919922
2020-09-15,17.722885131835938
2020-09-16,17.74728775024414
2020-09-17,17.685171127319336
2020-09-18,16.871015548706055
2020-09-21,16.10788345336914
2020-09-22,16.238765716552734
2020-09-23,16.223241806030273
2020-09-24,16.43177032470703
2020-09-25,16.48279571533203
2020-09-28,16.039108276367188
2020-09-29,15.71522045135498
2020-09-30,16.161123275756836
2020-10-01,16.529380798339844
2020-10-02,15.990306854248047
2020-10-05,16.485010147094727
2020-10-06,16.43620491027832
2020-10-07,16.121191024780273
2020-10-08,16.32084846496582
2020-10-09,16.183307647705078
2020-10-13,15.917101860046387
2020-10-14,16.551565170288086
2020-10-15,16.42511558532715
2020-10-16,16.04798126220703
2020-10-19,16.58928108215332
2020-10-20,17.47664451599121
2020-10-21,17.926979064941406
2020-10-22,17.77168846130371
2020-10-23,17.6474552154541
2020-10-26,17.443363189697266
2020-10-27,17.20821189880371
2020-10-28,16.11453628540039
2020-10-29,16.717941284179688
2020-10-30,15.996962547302246
2020-11-03,15.810612678527832
