Date,NIBE-B.ST
2016-10-19,15.693925857543945
2016-10-20,15.821992874145508
2016-10-21,15.938416481018066
2016-10-24,16.019912719726562
2016-10-25,15.7521390914917
2016-10-26,15.787064552307129
2016-10-27,15.577503204345703
2016-10-28,15.7521390914917
2016-10-31,15.647355079650879
2016-11-01,15.35629653930664
2016-11-02,15.15837574005127
2016-11-03,15.111808776855469
2016-11-04,14.855674743652344
2016-11-07,15.193306922912598
2016-11-08,15.041952133178711
2016-11-09,15.507646560668945
2016-11-10,15.43779468536377
2016-11-11,15.263160705566406
2016-11-14,15.053597450256348
2016-11-15,15.530933380126953
2016-11-16,15.426152229309082
2016-11-17,15.600789070129395
2016-11-18,16.31097412109375
2016-11-21,16.264402389526367
2016-11-22,16.147977828979492
2016-11-23,16.019912719726562
2016-11-24,16.147977828979492
2016-11-25,16.159624099731445
2016-11-28,15.903489112854004
2016-11-29,15.7521390914917
2016-11-30,15.938416481018066
2016-12-01,15.728856086730957
2016-12-02,15.565858840942383
2016-12-05,15.682282447814941
2016-12-06,15.58914566040039
2016-12-07,15.705567359924316
2016-12-08,15.728856086730957
2016-12-09,15.915127754211426
2016-12-12,16.078125
2016-12-13,16.12469482421875
2016-12-14,15.97334098815918
2016-12-15,16.194549560546875
2016-12-16,16.078125
2016-12-19,16.299331665039062
2016-12-20,16.380823135375977
2016-12-21,16.415752410888672
2016-12-22,16.345897674560547
2016-12-23,16.485605239868164
2016-12-27,16.55545997619629
2016-12-28,16.590391159057617
2016-12-29,16.66024398803711
2016-12-30,16.718454360961914
2017-01-02,16.986230850219727
2017-01-03,16.904733657836914
2017-01-04,16.78830337524414
2017-01-05,16.64859962463379
2017-01-09,16.64859962463379
2017-01-10,16.66024398803711
2017-01-11,16.77666664123535
2017-01-12,16.613672256469727
2017-01-13,16.78830337524414
2017-01-16,16.81159019470215
2017-01-17,16.718454360961914
2017-01-18,16.83487892150879
2017-01-19,16.846519470214844
2017-01-20,16.974590301513672
2017-01-23,16.858165740966797
2017-01-24,16.93966293334961
2017-01-25,17.11429786682129
2017-01-26,17.11429786682129
2017-01-27,16.986230850219727
2017-01-30,16.846519470214844
2017-01-31,16.799949645996094
2017-02-01,16.31097412109375
2017-02-02,16.427396774291992
2017-02-03,16.578746795654297
2017-02-06,16.485605239868164
2017-02-07,16.49724769592285
2017-02-08,16.473966598510742
2017-02-09,16.520530700683594
2017-02-10,16.590391159057617
2017-02-13,16.613672256469727
2017-02-14,16.858165740966797
2017-02-15,16.846519470214844
2017-02-16,16.89309310913086
2017-02-17,16.881450653076172
2017-02-20,17.45192527770996
2017-02-21,17.44028663635254
2017-02-22,17.28893280029297
2017-02-23,17.21907615661621
2017-02-24,16.881450653076172
2017-02-27,16.858165740966797
2017-02-28,16.904733657836914
2017-03-01,17.14922523498535
2017-03-02,16.997875213623047
2017-03-03,16.83487892150879
2017-03-06,16.823238372802734
2017-03-07,16.77666664123535
2017-03-08,16.68352699279785
2017-03-09,16.6369571685791
2017-03-10,16.602031707763672
2017-03-13,16.625316619873047
2017-03-14,16.578746795654297
2017-03-15,16.578746795654297
2017-03-16,16.706811904907227
2017-03-17,16.64859962463379
2017-03-20,16.68352699279785
2017-03-21,16.473966598510742
2017-03-22,16.276046752929688
2017-03-23,16.473966598510742
2017-03-24,16.369186401367188
2017-03-27,16.194549560546875
2017-03-28,16.31097412109375
2017-03-29,16.520530700683594
2017-03-30,16.6369571685791
2017-03-31,16.68352699279785
2017-04-03,16.74173927307129
2017-04-04,16.695167541503906
2017-04-05,16.7300968170166
2017-04-06,16.7300968170166
2017-04-07,16.986230850219727
2017-04-10,17.195791244506836
2017-04-11,17.17251205444336
2017-04-12,17.44028663635254
2017-04-13,17.44028663635254
2017-04-18,17.254003524780273
2017-04-19,17.27729034423828
2017-04-20,17.3238582611084
2017-04-21,17.44028663635254
2017-04-24,18.057329177856445
2017-04-25,17.95254898071289
2017-04-26,18.092254638671875
2017-04-27,18.20867919921875
2017-04-28,18.278535842895508
2017-05-02,18.534666061401367
2017-05-03,18.604520797729492
2017-05-04,18.965436935424805
2017-05-05,19.035289764404297
2017-05-08,18.988718032836914
2017-05-09,19.268136978149414
2017-05-10,19.046932220458984
2017-05-11,20.82821273803711
2017-05-12,20.059240341186523
2017-05-15,20.14154815673828
2017-05-16,19.94165802001953
2017-05-17,19.37727165222168
2017-05-18,19.083322525024414
2017-05-19,19.07155990600586
2017-05-22,19.012773513793945
2017-05-23,19.177383422851562
2017-05-24,19.0598087310791
2017-05-26,19.095077514648438
2017-05-29,18.942224502563477
2017-05-30,19.130352020263672
2017-05-31,19.083322525024414
2017-06-01,19.212657928466797
2017-06-02,19.624189376831055
2017-06-05,19.459579467773438
2017-06-06,19.459579467773438
2017-06-07,19.341997146606445
2017-06-08,19.330238342285156
2017-06-09,19.459579467773438
2017-06-12,19.036287307739258
2017-06-13,19.2479305267334
2017-06-14,19.341997146606445
2017-06-15,19.095077514648438
2017-06-16,19.37727165222168
2017-06-19,19.506610870361328
2017-06-20,19.37727165222168
2017-06-21,19.30672264099121
2017-06-22,19.2479305267334
2017-06-23,19.2479305267334
2017-06-26,19.236177444458008
2017-06-27,19.0245304107666
2017-06-28,18.930465698242188
2017-06-29,18.542451858520508
2017-06-30,18.707063674926758
2017-07-03,18.965742111206055
2017-07-04,18.671789169311523
2017-07-05,18.75409698486328
2017-07-06,18.660030364990234
2017-07-07,18.765853881835938
2017-07-10,18.75409698486328
2017-07-11,18.58948516845703
2017-07-12,18.9892578125
2017-07-13,18.953983306884766
2017-07-14,18.965742111206055
2017-07-17,19.153867721557617
2017-07-18,18.942224502563477
2017-07-19,18.942224502563477
2017-07-20,18.883434295654297
2017-07-21,18.577726364135742
2017-07-24,18.471900939941406
2017-07-25,18.577726364135742
2017-07-26,18.671789169311523
2017-07-27,18.64827537536621
2017-07-28,18.295528411865234
2017-07-31,18.11916160583496
2017-08-01,18.38959503173828
2017-08-02,18.28377342224121
2017-08-03,18.27201271057129
2017-08-04,18.495418548583984
2017-08-07,18.77760887145996
2017-08-08,18.942224502563477
2017-08-09,18.953983306884766
2017-08-10,18.58948516845703
2017-08-11,18.260257720947266
2017-08-14,18.483659744262695
2017-08-15,17.884000778198242
2017-08-16,17.954545974731445
2017-08-17,17.707630157470703
2017-08-18,16.578853607177734
2017-08-21,16.931598663330078
2017-08-22,17.378402709960938
2017-08-23,17.237306594848633
2017-08-24,17.060937881469727
2017-08-25,16.966869354248047
2017-08-28,17.013900756835938
2017-08-29,17.00214385986328
2017-08-30,17.14324378967285
2017-08-31,17.20203399658203
2017-09-01,17.307857513427734
2017-09-04,17.237306594848633
2017-09-05,17.296100616455078
2017-09-06,17.296100616455078
2017-09-07,17.495983123779297
2017-09-08,17.637081146240234
2017-09-11,17.789934158325195
2017-09-12,18.107404708862305
2017-09-13,18.142675399780273
2017-09-14,18.260257720947266
2017-09-15,18.201465606689453
2017-09-18,18.41311264038086
2017-09-19,18.483659744262695
2017-09-20,18.471900939941406
2017-09-21,18.730579376220703
2017-09-22,18.718820571899414
2017-09-25,18.6953067779541
2017-09-26,18.75409698486328
2017-09-27,18.83639907836914
2017-09-28,19.095077514648438
2017-09-29,19.294965744018555
2017-10-02,19.259693145751953
2017-10-03,19.2832088470459
2017-10-04,19.177383422851562
2017-10-05,19.048046112060547
2017-10-06,18.883434295654297
2017-10-09,18.871675491333008
2017-10-10,18.942224502563477
2017-10-11,19.036287307739258
2017-10-12,19.012773513793945
2017-10-13,19.236177444458008
2017-10-16,19.27145004272461
2017-10-17,19.212657928466797
2017-10-18,19.318483352661133
2017-10-19,19.259693145751953
2017-10-20,19.330238342285156
2017-10-23,19.36551284790039
2017-10-24,19.389028549194336
2017-10-25,19.400787353515625
2017-10-26,19.61243438720703
2017-10-27,19.83583641052246
2017-10-30,19.518369674682617
2017-10-31,19.694738388061523
2017-11-01,19.694738388061523
2017-11-02,19.659465789794922
2017-11-03,19.871110916137695
2017-11-06,19.36551284790039
2017-11-07,19.22441864013672
2017-11-08,19.153867721557617
2017-11-09,18.765853881835938
2017-11-10,18.495418548583984
2017-11-13,18.34256362915039
2017-11-14,18.295528411865234
2017-11-15,18.11916160583496
2017-11-16,18.707063674926758
2017-11-17,18.930465698242188
2017-11-20,18.64827537536621
2017-11-21,18.871675491333008
2017-11-22,18.636516571044922
2017-11-23,18.601240158081055
2017-11-24,18.718820571899414
2017-11-27,18.683549880981445
2017-11-28,18.83639907836914
2017-11-29,18.80112648010254
2017-11-30,18.765853881835938
2017-12-01,18.718820571899414
2017-12-04,19.07155990600586
2017-12-05,19.07155990600586
2017-12-06,18.953983306884766
2017-12-07,18.83639907836914
2017-12-08,18.883434295654297
2017-12-11,19.001014709472656
2017-12-12,19.0245304107666
2017-12-13,18.977495193481445
2017-12-14,18.9892578125
2017-12-15,18.74233627319336
2017-12-18,18.765853881835938
2017-12-19,18.51893424987793
2017-12-20,18.483659744262695
2017-12-21,18.718820571899414
2017-12-22,18.730579376220703
2017-12-27,18.74233627319336
2017-12-28,18.707063674926758
2017-12-29,18.483659744262695
2018-01-02,18.408411026000977
2018-01-03,18.690603256225586
2018-01-04,18.883434295654297
2018-01-05,19.160924911499023
2018-01-08,19.23147201538086
2018-01-09,19.334941864013672
2018-01-10,19.160924911499023
2018-01-11,19.048046112060547
2018-01-12,19.170330047607422
2018-01-15,18.93987464904785
2018-01-16,18.83639907836914
2018-01-17,18.826993942260742
2018-01-18,18.77525520324707
2018-01-19,18.789369583129883
2018-01-22,18.75174331665039
2018-01-23,18.869321823120117
2018-01-24,18.718820571899414
2018-01-25,18.337860107421875
2018-01-26,18.53539276123047
2018-01-29,18.00863265991211
2018-01-30,17.89105224609375
2018-01-31,18.03685188293457
2018-02-01,18.0556640625
2018-02-02,17.80169105529785
2018-02-05,17.354888916015625
2018-02-06,16.884565353393555
2018-02-07,17.303152084350586
2018-02-08,17.08680534362793
2018-02-09,16.91748809814453
2018-02-12,17.26552391052246
2018-02-13,16.912782669067383
2018-02-14,17.166759490966797
2018-02-15,17.4771728515625
2018-02-16,18.083887100219727
2018-02-19,18.464845657348633
2018-02-20,18.723526000976562
2018-02-21,18.6953067779541
2018-02-22,18.558910369873047
2018-02-23,18.558910369873047
2018-02-26,18.44133186340332
2018-02-27,18.46014404296875
2018-02-28,18.50247573852539
2018-03-01,18.20616912841797
2018-03-02,17.684110641479492
2018-03-05,17.81580352783203
2018-03-06,18.050962448120117
2018-03-07,17.829912185668945
2018-03-08,18.168546676635742
2018-03-09,18.22498321533203
2018-03-12,18.36137580871582
2018-03-13,18.366079330444336
2018-03-14,18.366079330444336
2018-03-15,18.58242416381836
2018-03-16,18.422517776489258
2018-03-19,18.267311096191406
2018-03-20,18.399002075195312
2018-03-21,18.30963897705078
2018-03-22,18.102703094482422
2018-03-23,18.06507110595703
2018-03-26,17.933382034301758
2018-03-27,18.38959503173828
2018-03-28,18.36137580871582
2018-03-29,18.58242416381836
2018-04-03,18.384891510009766
2018-04-04,18.14973258972168
2018-04-05,18.75174331665039
2018-04-06,18.643569946289062
2018-04-09,18.573022842407227
2018-04-10,18.58242416381836
2018-04-11,18.27201271057129
2018-04-12,18.681196212768555
2018-04-13,18.902244567871094
2018-04-16,18.869321823120117
2018-04-17,18.972795486450195
2018-04-18,19.18914222717285
2018-04-19,20.449604034423828
2018-04-20,20.463714599609375
2018-04-23,20.69417381286621
2018-04-24,20.633031845092773
2018-04-25,20.59070587158203
2018-04-26,20.80234718322754
2018-04-27,20.891708374023438
2018-04-30,21.070430755615234
2018-05-02,21.404359817504883
2018-05-03,21.432580947875977
2018-05-04,21.41847038269043
2018-05-07,21.564268112182617
2018-05-08,21.893497467041016
2018-05-09,22.00637435913086
2018-05-11,22.05340576171875
2018-05-14,21.97344970703125
2018-05-15,21.96404457092285
2018-05-16,21.752399444580078
2018-05-17,22.002153396606445
2018-05-18,22.05448341369629
2018-05-21,22.09729766845703
2018-05-22,21.997398376464844
2018-05-23,21.892736434936523
2018-05-24,21.745262145996094
2018-05-25,21.802349090576172
2018-05-28,21.62632942199707
2018-05-29,21.436044692993164
2018-05-30,21.34565544128418
2018-05-31,21.32662582397461
2018-06-01,21.7738094329834
2018-06-04,21.730989456176758
2018-06-05,21.764293670654297
2018-06-06,21.764293670654297
2018-06-07,21.621572494506836
2018-06-08,21.70720672607422
2018-06-11,21.72147560119629
2018-06-12,21.7690486907959
2018-06-13,21.883224487304688
2018-06-14,22.2637996673584
2018-06-15,22.102054595947266
2018-06-18,22.102054595947266
2018-06-19,21.95933723449707
2018-06-20,22.12584114074707
2018-06-21,22.002153396606445
2018-06-22,22.002153396606445
2018-06-25,21.826135635375977
2018-06-26,21.930797576904297
2018-06-27,22.15913963317871
2018-06-28,21.973609924316406
2018-06-29,22.86796760559082
2018-07-02,22.358945846557617
2018-07-03,22.17816734313965
2018-07-04,21.70244598388672
2018-07-05,21.497886657714844
2018-07-06,21.48361587524414
2018-07-09,22.011667251586914
2018-07-10,22.36370086669922
2018-07-11,22.230499267578125
2018-07-12,22.463605880737305
2018-07-13,22.568260192871094
2018-07-16,22.79660987854004
2018-07-17,22.634864807128906
2018-07-18,22.95835304260254
2018-07-19,22.768064498901367
2018-07-20,22.820396423339844
2018-07-23,22.682435989379883
2018-07-24,23.09156036376953
2018-07-25,23.281843185424805
2018-07-26,23.533977508544922
2018-07-27,23.633880615234375
2018-07-30,23.51494789123535
2018-07-31,23.51494789123535
2018-08-01,23.657669067382812
2018-08-02,23.510189056396484
2018-08-03,23.648151397705078
2018-08-06,23.798002243041992
2018-08-07,23.8455753326416
2018-08-08,24.333192825317383
2018-08-09,24.666194915771484
2018-08-10,24.452119827270508
2018-08-13,24.392658233642578
2018-08-14,24.273725509643555
2018-08-15,23.776594161987305
2018-08-16,23.893146514892578
2018-08-17,23.743295669555664
2018-08-20,24.13100814819336
2018-08-21,24.035863876342773
2018-08-22,24.107223510742188
2018-08-23,24.21426010131836
2018-08-24,24.333192825317383
2018-08-27,24.86838150024414
2018-08-28,25.011096954345703
2018-08-29,25.260847091674805
2018-08-30,25.14192008972168
2018-08-31,25.034881591796875
2018-09-03,25.165706634521484
2018-09-04,24.892166137695312
2018-09-05,24.67808723449707
2018-09-06,24.892166137695312
2018-09-07,24.856487274169922
2018-09-10,25.20138168334961
2018-09-11,25.29652976989746
2018-09-12,25.24895668029785
2018-09-13,25.570070266723633
2018-09-14,25.938753128051758
2018-09-17,25.962541580200195
2018-09-18,25.97443199157715
2018-09-19,25.355995178222656
2018-09-20,25.712783813476562
2018-09-21,25.629535675048828
2018-09-24,25.641427993774414
2018-09-25,25.605749130249023
2018-09-26,25.474924087524414
2018-09-27,25.463031768798828
2018-09-28,25.33220863342285
2018-10-01,25.21327781677246
2018-10-02,25.29652976989746
2018-10-03,25.58196449279785
2018-10-04,25.14192008972168
2018-10-05,24.939739227294922
2018-10-08,24.74945068359375
2018-10-09,24.630517959594727
2018-10-10,23.34844398498535
2018-10-11,22.763309478759766
2018-10-12,22.301856994628906
2018-10-15,22.087785720825195
2018-10-16,22.69194984436035
2018-10-17,22.577775955200195
2018-10-18,22.496904373168945
2018-10-19,22.154382705688477
2018-10-22,22.339916229248047
2018-10-23,21.75953483581543
2018-10-24,21.754777908325195
2018-10-25,21.75002098083496
2018-10-26,21.935548782348633
2018-10-29,22.12584114074707
2018-10-30,22.19719886779785
2018-10-31,22.734764099121094
2018-11-01,22.439815521240234
2018-11-02,22.67292022705078
2018-11-05,22.292343139648438
2018-11-06,22.430301666259766
2018-11-07,22.625350952148438
2018-11-08,22.64913558959961
2018-11-09,22.38273048400879
2018-11-12,22.073511123657227
2018-11-13,21.983121871948242
2018-11-14,21.735748291015625
2018-11-15,21.597787857055664
2018-11-16,22.834665298461914
2018-11-19,22.71573829650879
2018-11-20,22.102054595947266
2018-11-21,21.864192962646484
2018-11-22,21.593032836914062
2018-11-23,21.650117874145508
2018-11-26,22.03069496154785
2018-11-27,22.15913963317871
2018-11-28,22.025938034057617
2018-11-29,22.301856994628906
2018-11-30,22.43505859375
2018-12-03,22.982141494750977
2018-12-04,22.744279861450195
2018-12-05,22.397003173828125
2018-12-06,21.450315475463867
2018-12-07,21.873706817626953
2018-12-10,21.645360946655273
2018-12-11,22.068754196166992
2018-12-12,22.763309478759766
2018-12-13,22.982141494750977
2018-12-14,22.682435989379883
2018-12-17,22.57301902770996
2018-12-18,22.42554473876953
2018-12-19,22.282827377319336
2018-12-20,21.7880802154541
2018-12-21,21.50264549255371
2018-12-27,21.064979553222656
2018-12-28,21.62632942199707
2019-01-02,21.797592163085938
2019-01-03,21.426530838012695
2019-01-04,21.973609924316406
2019-01-07,22.244773864746094
2019-01-08,22.834665298461914
2019-01-09,23.082042694091797
2019-01-10,23.067771911621094
2019-01-11,23.02495574951172
2019-01-14,23.267574310302734
2019-01-15,23.486404418945312
2019-01-16,23.5815486907959
2019-01-17,23.776594161987305
2019-01-18,24.34508514404297
2019-01-21,24.618623733520508
2019-01-22,24.559160232543945
2019-01-23,24.321298599243164
2019-01-24,24.190475463867188
2019-01-25,24.249937057495117
2019-01-28,23.78611183166504
2019-01-29,24.48780059814453
2019-01-30,24.642410278320312
2019-01-31,24.428333282470703
2019-02-01,24.72566032409668
2019-02-04,25.02298927307129
2019-02-05,25.677104949951172
2019-02-06,25.522497177124023
2019-02-07,25.189491271972656
2019-02-08,24.9873104095459
2019-02-11,25.189491271972656
2019-02-12,25.21327781677246
2019-02-13,25.570070266723633
2019-02-14,25.962541580200195
2019-02-15,25.70089340209961
2019-02-18,26.67612648010254
2019-02-19,26.925874710083008
2019-02-20,27.235097885131836
2019-02-21,27.199417114257812
2019-02-22,27.43727684020996
2019-02-25,27.49674415588379
2019-02-26,27.82975196838379
2019-02-27,27.4610652923584
2019-02-28,27.484848022460938
2019-03-01,27.615673065185547
2019-03-04,28.020038604736328
2019-03-05,28.008146286010742
2019-03-06,27.82975196838379
2019-03-07,27.49674415588379
2019-03-08,27.29456329345703
2019-03-11,27.568103790283203
2019-03-12,27.865428924560547
2019-03-13,27.948680877685547
2019-03-14,27.972469329833984
2019-03-15,27.913002014160156
2019-03-18,27.627567291259766
2019-03-19,27.805965423583984
2019-03-20,27.78217887878418
2019-03-21,27.603782653808594
2019-03-22,27.235097885131836
2019-03-25,27.068593978881836
2019-03-26,27.425386428833008
2019-03-27,27.710819244384766
2019-03-28,28.127077102661133
2019-03-29,28.317363739013672
2019-04-01,28.9595890045166
2019-04-02,29.22123908996582
2019-04-03,29.68506622314453
2019-04-04,29.328275680541992
2019-04-05,29.637493133544922
2019-04-08,29.613710403442383
2019-04-09,29.399633407592773
2019-04-10,30.0180721282959
2019-04-11,29.803997039794922
2019-04-12,29.827783584594727
2019-04-15,29.732637405395508
2019-04-16,29.768320083618164
2019-04-17,29.673171997070312
2019-04-18,29.982391357421875
2019-04-23,30.267824172973633
2019-04-24,30.196468353271484
2019-04-25,30.505687713623047
2019-04-26,30.37486457824707
2019-04-29,30.541362762451172
2019-04-30,30.351078033447266
