Date,UCG.MI
2016-01-04,18.42405128479004
2016-01-05,18.538650512695312
2016-01-06,17.788232803344727
2016-01-07,17.337242126464844
2016-01-08,17.278093338012695
2016-01-11,17.300275802612305
2016-01-12,17.130229949951172
2016-01-13,17.167194366455078
2016-01-14,16.686634063720703
2016-01-15,16.257822036743164
2016-01-18,15.385415077209473
2016-01-19,14.853100776672363
2016-01-20,13.699746131896973
2016-01-21,14.78656005859375
2016-01-22,14.764379501342773
2016-01-25,13.818039894104004
2016-01-26,14.365143775939941
2016-01-27,13.928938865661621
2016-01-28,13.026959419250488
2016-01-29,13.115678787231445
2016-02-01,13.004780769348145
2016-02-02,12.583361625671387
2016-02-03,11.836641311645508
2016-02-04,11.940146446228027
2016-02-05,11.807069778442383
2016-02-08,11.119490623474121
2016-02-09,10.239692687988281
2016-02-10,11.459583282470703
2016-02-11,10.653716087341309
2016-02-12,12.161945343017578
2016-02-15,12.583361625671387
2016-02-16,12.642507553100586
2016-02-17,12.95302677154541
2016-02-18,12.235878944396973
2016-02-19,11.814460754394531
2016-02-22,12.635116577148438
2016-02-23,12.309810638427734
2016-02-24,12.102799415588379
2016-02-25,12.391136169433594
2016-02-26,12.502035140991211
2016-02-29,12.701655387878418
2016-03-01,13.004780769348145
2016-03-02,13.677566528320312
2016-03-03,13.758893966674805
2016-03-04,13.455768585205078
2016-03-07,13.145251274108887
2016-03-08,13.256152153015137
2016-03-09,13.367053031921387
2016-03-10,13.677566528320312
2016-03-11,14.971392631530762
2016-03-14,14.793952941894531
2016-03-15,14.527795791625977
2016-03-16,14.468650817871094
2016-03-17,13.86240005493164
2016-03-18,13.618422508239746
2016-03-21,13.803254127502441
2016-03-22,13.647993087768555
2016-03-23,13.226577758789062
2016-03-24,12.864306449890137
2016-03-29,12.516823768615723
2016-03-30,12.088013648986816
2016-03-31,11.718348503112793
2016-04-01,11.459583282470703
2016-04-04,11.149066925048828
2016-04-05,10.808976173400879
2016-04-06,10.993807792663574
2016-04-07,10.343199729919434
2016-04-08,11.348684310913086
2016-04-11,11.622235298156738
2016-04-12,11.023380279541016
2016-04-13,12.191516876220703
2016-04-14,12.575969696044922
2016-04-15,12.701655387878418
2016-04-18,12.70931625366211
2016-04-19,12.640366554260254
2016-04-20,13.222589492797852
2016-04-21,13.5213623046875
2016-04-22,13.452418327331543
2016-04-25,12.739958763122559
2016-04-26,13.37580680847168
2016-04-27,13.09235668182373
2016-04-28,13.643935203552246
2016-04-29,12.92381763458252
2016-05-02,12.448846817016602
2016-05-03,11.866625785827637
2016-05-04,11.851303100585938
2016-05-05,11.68276309967041
2016-05-06,11.736390113830566
2016-05-09,11.460599899291992
2016-05-10,11.292061805725098
2016-05-11,10.87071704864502
2016-05-12,11.16182804107666
2016-05-13,11.154168128967285
2016-05-16,10.993290901184082
2016-05-17,10.778785705566406
2016-05-18,10.855395317077637
2016-05-19,10.694517135620117
2016-05-20,11.50656509399414
2016-05-23,11.16182804107666
2016-05-24,11.705745697021484
2016-05-25,11.989198684692383
2016-05-26,11.529547691345215
2016-05-27,11.437618255615234
2016-05-30,11.475922584533691
2016-05-31,11.01627254486084
2016-06-01,10.817091941833496
2016-06-02,10.594926834106445
2016-06-03,10.096972465515137
2016-06-06,9.905452728271484
2016-06-07,10.234867095947266
2016-06-08,9.767556190490723
2016-06-09,9.736913681030273
2016-06-10,9.116385459899902
2016-06-13,8.63375473022461
2016-06-14,8.465216636657715
2016-06-15,8.63375473022461
2016-06-16,8.442233085632324
2016-06-17,9.238961219787598
2016-06-20,9.553053855895996
2016-06-21,9.64498233795166
2016-06-22,9.729253768920898
2016-06-23,10.434049606323242
2016-06-24,7.951940059661865
2016-06-27,7.3084306716918945
2016-06-28,7.197349548339844
2016-06-29,7.377378463745117
2016-06-30,7.5459160804748535
2016-07-01,7.174366474151611
2016-07-04,6.91389799118042
2016-07-05,6.963693141937256
2016-07-06,6.7338690757751465
2016-07-07,6.71471643447876
2016-07-08,7.300769805908203
2016-07-11,7.090097904205322
2016-07-12,8.04387092590332
2016-07-13,7.737437725067139
2016-07-14,8.250713348388672
2016-07-15,8.350302696228027
2016-07-18,8.503520011901855
2016-07-19,8.480537414550781
2016-07-20,8.626092910766602
2016-07-21,8.809952735900879
2016-07-22,8.756328582763672
2016-07-25,8.786972045898438
2016-07-26,8.587790489196777
2016-07-27,8.235390663146973
2016-07-28,7.928956985473633
2016-07-29,8.396268844604492
2016-08-01,7.607203960418701
2016-08-02,7.063284397125244
2016-08-03,6.902406692504883
2016-08-04,7.074775695800781
2016-08-05,7.496121406555176
2016-08-08,7.706794738769531
2016-08-09,7.79106330871582
2016-08-10,7.852349758148193
2016-08-11,8.02088737487793
2016-08-12,8.105155944824219
2016-08-16,8.082173347473145
2016-08-17,7.882992744445801
2016-08-18,7.905975341796875
2016-08-19,7.408021450042725
2016-08-22,7.507612705230713
2016-08-23,8.005566596984863
2016-08-24,8.649075508117676
2016-08-25,8.32732105255127
2016-08-26,8.373286247253418
2016-08-29,8.350302696228027
2016-08-30,8.534163475036621
2016-08-31,8.832934379577637
2016-09-01,8.955509185791016
2016-09-02,9.016794204711914
2016-09-05,8.96316909790039
2016-09-06,8.825274467468262
2016-09-07,8.917204856872559
2016-09-08,9.101066589355469
2016-09-09,8.96316909790039
2016-09-12,8.626092910766602
2016-09-13,8.266034126281738
2016-09-14,8.189425468444824
2016-09-15,8.005566596984863
2016-09-16,7.542087078094482
2016-09-19,7.86767053604126
2016-09-20,7.798724174499512
2016-09-21,8.082173347473145
2016-09-22,8.120478630065918
2016-09-23,8.227730751037598
2016-09-26,7.928956985473633
2016-09-27,7.783401966094971
2016-09-28,7.905975341796875
2016-09-29,7.798724174499512
2016-09-30,7.936620235443115
2016-10-03,7.783401966094971
2016-10-04,7.699133396148682
2016-10-05,8.013226509094238
2016-10-06,8.197088241577148
2016-10-07,8.12813949584961
2016-10-10,8.143463134765625
2016-10-11,8.02088737487793
2016-10-12,8.212409019470215
2016-10-13,7.913636684417725
2016-10-14,8.066853523254395
2016-10-17,8.250713348388672
2016-10-18,8.47287654876709
2016-10-19,8.564806938171387
2016-10-20,8.618432998657227
2016-10-21,8.733344078063965
2016-10-24,9.085741996765137
2016-10-25,8.809952735900879
2016-10-26,8.87123966217041
2016-10-27,9.116385459899902
2016-10-28,9.001473426818848
2016-10-31,8.656736373901367
2016-11-01,8.503520011901855
2016-11-02,8.082173347473145
2016-11-03,8.07451343536377
2016-11-04,8.1358003616333
2016-11-07,8.534163475036621
2016-11-08,8.480537414550781
2016-11-09,8.541824340820312
2016-11-10,8.786972045898438
2016-11-11,8.763988494873047
2016-11-14,8.763988494873047
2016-11-15,8.403928756713867
2016-11-16,8.051530838012695
2016-11-17,7.6684889793396
2016-11-18,7.599542140960693
2016-11-21,7.515274524688721
2016-11-22,7.7221150398254395
2016-11-23,7.683811664581299
2016-11-24,7.614863395690918
2016-11-25,7.5459160804748535
2016-11-28,7.205009937286377
2016-11-29,7.431004524230957
2016-11-30,7.74509859085083
2016-12-01,7.9749226570129395
2016-12-02,7.982584476470947
2016-12-05,7.7144551277160645
2016-12-06,8.702701568603516
2016-12-07,9.522411346435547
2016-12-08,9.805862426757812
2016-12-09,9.576035499572754
2016-12-12,9.284924507141113
2016-12-13,10.76346492767334
2016-12-14,10.073989868164062
2016-12-15,10.717498779296875
2016-12-16,11.000950813293457
2016-12-19,10.502996444702148
2016-12-20,10.717498779296875
2016-12-21,10.855395317077637
2016-12-22,10.92434310913086
2016-12-23,10.863057136535645
2016-12-27,10.809429168701172
2016-12-28,10.67919635772705
2016-12-29,10.48001480102539
2016-12-30,10.4723539352417
2017-01-02,10.74048137664795
2017-01-03,10.755805015563965
2017-01-04,10.725159645080566
2017-01-05,10.76346492767334
2017-01-06,10.794109344482422
2017-01-09,10.242530822753906
2017-01-10,10.265511512756348
2017-01-11,10.058669090270996
2017-01-12,9.882469177246094
2017-01-13,10.22720718383789
2017-01-16,10.028024673461914
2017-01-17,10.380422592163086
2017-01-18,10.342119216918945
2017-01-19,10.45703125
2017-01-20,10.303815841674805
2017-01-23,10.016533851623535
2017-01-24,10.326797485351562
2017-01-25,11.24992847442627
2017-01-26,11.19247055053711
2017-01-27,10.614078521728516
2017-01-30,10.035685539245605
2017-01-31,9.637322425842285
2017-02-01,10.18890380859375
2017-02-02,10.020364761352539
2017-02-03,10.020364761352539
2017-02-06,9.332862854003906
2017-02-07,9.3787260055542
2017-02-08,9.478092193603516
2017-02-09,9.608034133911133
2017-02-10,9.661538124084473
2017-02-13,9.676827430725098
2017-02-14,9.776193618774414
2017-02-15,9.875560760498047
2017-02-16,9.653895378112793
2017-02-17,9.860273361206055
2017-02-20,9.745617866516113
2017-02-21,9.600390434265137
2017-02-22,9.401656150817871
2017-02-23,9.508667945861816
2017-02-24,9.294645309448242
2017-02-27,9.523954391479492
2017-02-28,9.669182777404785
2017-03-01,10.081938743591309
2017-03-02,10.318891525268555
2017-03-03,10.701072692871094
2017-03-06,10.43354606628418
2017-03-07,10.502338409423828
2017-03-08,10.479406356811523
2017-03-09,10.571130752563477
2017-03-10,10.930380821228027
2017-03-13,10.876874923706055
2017-03-14,10.769864082336426
2017-03-15,10.98388671875
2017-03-16,11.159688949584961
2017-03-17,11.159688949584961
2017-03-20,11.022103309631348
2017-03-21,10.930380821228027
2017-03-22,11.067965507507324
2017-03-23,11.075610160827637
2017-03-24,10.999173164367676
2017-03-27,10.876874923706055
2017-03-28,11.060322761535645
2017-03-29,10.922737121582031
2017-03-30,10.915093421936035
2017-03-31,11.045034408569336
2017-04-03,10.74693489074707
2017-04-04,10.708715438842773
2017-04-05,10.808083534240723
2017-04-06,10.831014633178711
2017-04-07,10.78515338897705
2017-04-10,10.647565841674805
2017-04-11,10.326534271240234
2017-04-12,10.097225189208984
2017-04-13,9.852630615234375
2017-04-18,9.822056770324707
2017-04-19,10.418257713317871
2017-04-20,10.60934829711914
2017-04-21,10.425901412963867
2017-04-24,11.801753997802734
2017-04-25,12.092211723327637
2017-04-26,11.885833740234375
2017-04-27,11.427216529846191
2017-04-28,11.419572830200195
2017-05-02,11.564801216125488
2017-05-03,11.786465644836426
2017-05-04,12.206866264343262
2017-05-05,12.397956848144531
2017-05-08,12.23744010925293
2017-05-09,12.153362274169922
2017-05-10,12.298589706420898
2017-05-11,12.749564170837402
2017-05-12,13.001802444458008
2017-05-15,13.055307388305664
2017-05-16,13.070595741271973
2017-05-17,12.51261043548584
2017-05-18,12.581402778625488
2017-05-19,12.841285705566406
2017-05-22,12.82599925994873
2017-05-23,12.894791603088379
2017-05-24,12.902434349060059
2017-05-25,12.833643913269043
2017-05-26,12.680771827697754
2017-05-29,12.130431175231934
2017-05-30,12.115142822265625
2017-05-31,11.901122093200684
2017-06-01,11.817041397094727
2017-06-02,11.839971542358398
2017-06-05,11.671812057495117
2017-06-06,11.75589370727539
2017-06-07,11.870546340942383
2017-06-08,12.252727508544922
2017-06-09,12.329163551330566
2017-06-12,12.19922161102295
2017-06-13,12.397956848144531
2017-06-14,12.130431175231934
2017-06-15,12.06163501739502
2017-06-16,12.00048828125
2017-06-19,12.038705825805664
2017-06-20,11.931695938110352
2017-06-21,12.359740257263184
2017-06-22,12.115142822265625
2017-06-23,12.053993225097656
2017-06-26,12.321520805358887
2017-06-27,12.390312194824219
2017-06-28,12.894791603088379
2017-06-29,12.673126220703125
2017-06-30,12.497323036193848
2017-07-03,12.978872299194336
2017-07-04,13.192893981933594
2017-07-05,12.994158744812012
2017-07-06,13.376338958740234
2017-07-07,13.376338958740234
2017-07-10,13.391629219055176
2017-07-11,13.147029876708984
2017-07-12,13.330479621887207
2017-07-13,13.292261123657227
2017-07-14,13.055307388305664
2017-07-17,12.978872299194336
2017-07-18,12.749564170837402
2017-07-19,12.864218711853027
2017-07-20,12.879505157470703
2017-07-21,12.619622230529785
2017-07-24,12.803067207336426
2017-07-25,13.009445190429688
2017-07-26,12.955941200256348
2017-07-27,12.955941200256348
2017-07-28,12.803067207336426
2017-07-31,12.718990325927734
2017-08-01,12.856574058532715
2017-08-02,12.711346626281738
2017-08-03,13.620936393737793
2017-08-04,13.67444133758545
2017-08-07,14.02604866027832
2017-08-08,14.010761260986328
2017-08-09,13.758520126342773
2017-08-10,13.4757080078125
2017-08-11,13.322834968566895
2017-08-14,13.575075149536133
2017-08-16,13.781452178955078
2017-08-17,13.498638153076172
2017-08-18,13.71265983581543
2017-08-21,13.56743049621582
2017-08-22,13.468063354492188
2017-08-23,13.223467826843262
2017-08-24,13.406915664672852
2017-08-25,13.590361595153809
2017-08-28,13.575075149536133
2017-08-29,13.21582317352295
2017-08-30,12.994158744812012
2017-08-31,13.062950134277344
2017-09-01,13.223467826843262
2017-09-04,13.169960975646973
2017-09-05,12.93301010131836
2017-09-06,12.940654754638672
2017-09-07,12.650195121765137
2017-09-08,12.787781715393066
2017-09-11,13.131745338439941
2017-09-12,13.544501304626465
2017-09-13,13.552143096923828
2017-09-14,13.552143096923828
2017-09-15,13.483351707458496
2017-09-18,13.613293647766113
2017-09-19,13.65915298461914
2017-09-20,13.353409767150879
2017-09-21,13.620936393737793
2017-09-22,13.613293647766113
2017-09-25,13.422200202941895
2017-09-26,13.391629219055176
2017-09-27,13.758520126342773
2017-09-28,13.766165733337402
2017-09-29,13.773808479309082
2017-10-02,13.773808479309082
2017-10-03,13.636221885681152
2017-10-04,13.276973724365234
2017-10-05,13.33812141418457
2017-10-06,13.238754272460938
2017-10-09,13.21582317352295
2017-10-10,12.955941200256348
2017-10-11,13.223467826843262
2017-10-12,13.047661781311035
2017-10-13,13.009445190429688
2017-10-16,13.009445190429688
2017-10-17,12.963582992553711
2017-10-18,13.001802444458008
2017-10-19,12.795424461364746
2017-10-20,13.16231918334961
2017-10-23,13.085881233215332
2017-10-24,13.33812141418457
2017-10-25,13.399270057678223
2017-10-26,13.376338958740234
2017-10-27,12.925366401672363
2017-10-30,12.772494316101074
2017-10-31,12.558472633361816
2017-11-01,12.581402778625488
2017-11-02,12.810711860656738
2017-11-03,12.527898788452148
2017-11-06,12.4591064453125
2017-11-07,12.405599594116211
2017-11-08,12.497323036193848
2017-11-09,12.680771827697754
2017-11-10,12.925366401672363
2017-11-13,12.940654754638672
2017-11-14,12.711346626281738
2017-11-15,12.810711860656738
2017-11-16,12.78013801574707
2017-11-17,12.703700065612793
2017-11-20,12.749564170837402
2017-11-21,12.650195121765137
2017-11-22,12.787781715393066
2017-11-23,12.879505157470703
2017-11-24,13.070595741271973
2017-11-27,12.917723655700684
2017-11-28,13.032378196716309
2017-11-29,13.02473258972168
2017-11-30,12.917723655700684
2017-12-01,12.902434349060059
2017-12-04,12.955941200256348
2017-12-05,13.032378196716309
2017-12-06,12.93301010131836
2017-12-07,13.185250282287598
2017-12-08,13.727947235107422
2017-12-11,13.445134162902832
2017-12-12,13.307548522949219
2017-12-13,12.688414573669434
2017-12-14,12.581402778625488
2017-12-15,12.344450950622559
2017-12-18,12.558472633361816
2017-12-19,12.634907722473145
2017-12-20,12.268014907836914
2017-12-21,12.367383003234863
2017-12-22,12.168648719787598
2017-12-27,12.084567070007324
2017-12-28,12.115142822265625
2017-12-29,11.908764839172363
2018-01-02,12.008131980895996
2018-01-03,12.069281578063965
2018-01-04,12.482035636901855
2018-01-05,12.420886993408203
2018-01-08,12.51261043548584
2018-01-09,12.59669017791748
2018-01-10,12.994158744812012
2018-01-11,13.231112480163574
2018-01-12,13.353409767150879
2018-01-15,13.368698120117188
2018-01-16,13.10116958618164
2018-01-17,13.231112480163574
2018-01-18,13.383983612060547
2018-01-19,13.29990291595459
2018-01-22,13.605648040771484
2018-01-23,13.508783340454102
2018-01-24,13.524070739746094
2018-01-25,13.822224617004395
2018-01-26,13.722843170166016
2018-01-29,13.661681175231934
2018-01-30,13.517953872680664
2018-01-31,13.566883087158203
2018-02-01,13.585230827331543
2018-02-02,13.432330131530762
2018-02-05,13.149463653564453
2018-02-06,12.996562004089355
2018-02-07,13.355879783630371
2018-02-08,13.635688781738281
2018-02-09,13.576055526733398
2018-02-12,13.635688781738281
2018-02-13,13.173927307128906
2018-02-14,13.545476913452148
2018-02-15,13.415510177612305
2018-02-16,13.621926307678223
2018-02-19,13.378815650939941
2018-02-20,13.430803298950195
2018-02-21,13.400222778320312
2018-02-22,13.135702133178711
2018-02-23,13.175457954406738
2018-02-26,13.14334774017334
2018-02-27,13.33447265625
2018-02-28,13.337531089782715
2018-03-01,13.34517765045166
2018-03-02,13.043963432312012
2018-03-05,12.595962524414062
2018-03-06,12.901764869689941
2018-03-07,13.117355346679688
2018-03-08,13.149463653564453
2018-03-09,12.98127269744873
2018-03-12,12.927757263183594
2018-03-13,12.87424373626709
2018-03-14,12.698407173156738
2018-03-15,12.998093605041504
2018-03-16,13.161696434020996
2018-03-19,13.115824699401855
2018-03-20,13.176985740661621
2018-03-21,13.027145385742188
2018-03-22,12.831430435180664
2018-03-23,12.917054176330566
2018-03-26,12.611254692077637
2018-03-27,12.699935913085938
2018-03-28,12.86353874206543
2018-03-29,12.987390518188477
2018-04-03,13.004209518432617
2018-04-04,12.94610595703125
2018-04-05,13.259552001953125
2018-04-06,13.209094047546387
2018-04-09,13.224386215209961
2018-04-10,13.111237525939941
2018-04-11,12.872712135314941
2018-04-12,13.183101654052734
2018-04-13,13.149463653564453
2018-04-16,13.199921607971191
2018-04-17,13.4827880859375
2018-04-18,13.580643653869629
2018-04-19,13.660151481628418
2018-04-20,13.745776176452637
2018-04-23,14.125614166259766
2018-04-24,14.17542839050293
2018-04-25,14.057120323181152
2018-04-26,14.145853042602539
2018-04-27,13.932581901550293
2018-04-30,13.990180969238281
2018-05-02,13.971501350402832
2018-05-03,13.722424507141113
2018-05-04,13.800261497497559
2018-05-07,13.927912712097168
2018-05-08,13.485806465148926
2018-05-09,13.65081787109375
2018-05-10,13.901448249816895
2018-05-11,13.962158203125
2018-05-14,13.846963882446289
2018-05-15,13.885880470275879
2018-05-16,13.23050308227539
2018-05-17,12.984542846679688
2018-05-18,12.624942779541016
2018-05-21,12.679428100585938
2018-05-22,12.98765754699707
2018-05-23,12.698107719421387
2018-05-24,12.467714309692383
2018-05-25,11.978906631469727
2018-05-28,11.519676208496094
2018-05-29,10.873641014099121
2018-05-30,11.029311180114746
2018-05-31,11.001291275024414
2018-06-01,11.43405818939209
2018-06-04,11.33909797668457
2018-06-05,10.935909271240234
2018-06-06,11.035539627075195
2018-06-07,10.854959487915039
2018-06-08,10.585649490356445
2018-06-11,11.241025924682617
2018-06-12,11.278385162353516
2018-06-13,11.438728332519531
2018-06-14,11.301736831665039
2018-06-15,11.136725425720215
2018-06-18,11.174088478088379
2018-06-19,11.259705543518066
2018-06-20,11.571049690246582
2018-06-21,11.195880889892578
2018-06-22,11.31574821472168
2018-06-25,11.097808837890625
2018-06-26,10.998178482055664
2018-06-27,10.800475120544434
2018-06-28,10.954590797424316
2018-06-29,11.127384185791016
2018-07-02,11.08691120147705
2018-07-03,11.418492317199707
2018-07-04,11.393583297729492
2018-07-05,11.429388046264648
2018-07-06,11.432500839233398
2018-07-09,11.541471481323242
2018-07-10,11.356221199035645
2018-07-11,11.146065711975098
2018-07-12,11.153848648071289
2018-07-13,11.116487503051758
2018-07-16,11.142951011657715
2018-07-17,11.197436332702637
2018-07-18,11.029311180114746
2018-07-19,10.85340404510498
2018-07-20,10.86585807800293
2018-07-23,10.909445762634277
2018-07-24,11.297066688537598
2018-07-25,11.30329418182373
2018-07-26,11.468303680419922
2018-07-27,11.611522674560547
2018-07-30,11.678462028503418
2018-07-31,11.802998542785645
2018-08-01,11.566376686096191
2018-08-02,11.072898864746094
2018-08-03,11.20366382598877
2018-08-06,11.191210746765137
2018-08-07,11.513449668884277
2018-08-08,11.472976684570312
2018-08-09,11.255036354064941
2018-08-10,10.722640037536621
2018-08-13,10.445545196533203
2018-08-14,10.232275009155273
2018-08-16,10.120193481445312
2018-08-17,10.07193374633789
2018-08-20,10.047026634216309
2018-08-21,10.260296821594238
2018-08-22,10.33346176147461
2018-08-23,10.21670913696289
2018-08-24,10.271193504333496
2018-08-27,10.131089210510254
2018-08-28,9.866447448730469
2018-08-29,9.905364990234375
2018-08-30,9.805736541748047
2018-08-31,9.678084373474121
2018-09-03,9.72322940826416
2018-09-04,10.118634223937988
2018-09-05,10.297657012939453
2018-09-06,10.18713092803955
2018-09-07,10.073490142822266
2018-09-10,10.543618202209473
2018-09-11,10.41285514831543
2018-09-12,10.38327693939209
2018-09-13,10.44243049621582
2018-09-14,10.419081687927246
2018-09-17,10.691505432128906
2018-09-18,10.669711112976074
2018-09-19,10.822269439697266
2018-09-20,10.935909271240234
2018-09-21,10.960817337036133
2018-09-24,10.867414474487305
2018-09-25,11.152292251586914
2018-09-26,11.002847671508789
2018-09-27,10.8191556930542
2018-09-28,10.090614318847656
2018-10-01,9.85399341583252
2018-10-02,9.671857833862305
2018-10-03,9.74190902709961
2018-10-04,9.804179191589355
2018-10-05,9.66096019744873
2018-10-08,9.316927909851074
2018-10-09,9.429012298583984
2018-10-10,9.460144996643066
2018-10-11,9.292019844055176
2018-10-12,9.273340225219727
2018-10-15,9.276453971862793
2018-10-16,9.351175308227539
2018-10-17,9.380753517150879
2018-10-18,9.061627388000488
2018-10-19,8.974452018737793
2018-10-22,8.801654815673828
2018-10-23,8.776747703552246
2018-10-24,8.480973243713379
2018-10-25,8.670892715454102
2018-10-26,8.5416841506958
2018-10-29,8.910624504089355
2018-10-30,8.849915504455566
2018-10-31,8.807882308959961
2018-11-01,8.898172378540039
2018-11-02,9.184606552124023
2018-11-05,9.019596099853516
2018-11-06,9.074079513549805
2018-11-07,9.189276695251465
2018-11-08,8.839017868041992
2018-11-09,8.740943908691406
2018-11-12,8.580602645874023
2018-11-13,8.740943908691406
2018-11-14,8.607065200805664
2018-11-15,8.557251930236816
2018-11-16,8.479416847229004
2018-11-19,8.424931526184082
2018-11-20,8.188310623168945
2018-11-21,8.33775520324707
2018-11-22,8.281713485717773
2018-11-23,8.454509735107422
2018-11-26,8.923079490661621
2018-11-27,8.90284252166748
2018-11-28,9.070967674255371
2018-11-29,8.963554382324219
2018-11-30,8.862367630004883
2018-12-03,9.130122184753418
2018-12-04,8.946432113647461
2018-12-05,9.052287101745605
2018-12-06,8.547911643981934
2018-12-07,8.508993148803711
2018-12-10,8.286383628845215
2018-12-11,8.203878402709961
2018-12-12,8.407808303833008
2018-12-13,8.512106895446777
2018-12-14,8.410921096801758
2018-12-17,8.210103988647461
2018-12-18,8.14783763885498
2018-12-19,8.365777015686035
2018-12-20,7.947020530700684
2018-12-21,7.645017623901367
2018-12-27,7.469110012054443
2018-12-28,7.7010602951049805
2019-01-02,7.606100559234619
2019-01-03,7.498687267303467
2019-01-04,7.945464134216309
2019-01-07,8.155619621276855
2019-01-08,8.02174186706543
2019-01-09,8.080897331237793
2019-01-10,8.178970336914062
2019-01-11,8.244353294372559
2019-01-14,8.087124824523926
2019-01-15,7.831823348999023
2019-01-16,8.287940979003906
2019-01-17,8.2396821975708
2019-01-18,8.303507804870605
2019-01-21,8.277043342590332
2019-01-22,8.099577903747559
2019-01-23,8.233455657958984
2019-01-24,8.297280311584473
2019-01-25,8.563477516174316
2019-01-28,8.345538139343262
2019-01-29,8.242795944213867
2019-01-30,8.178970336914062
2019-01-31,7.852061748504639
2019-02-01,7.637234210968018
2019-02-04,7.542274475097656
2019-02-05,7.705729961395264
2019-02-06,8.041980743408203
2019-02-07,7.8878655433654785
2019-02-08,7.967256546020508
2019-02-11,8.11670207977295
2019-02-12,8.305065155029297
2019-02-13,8.484086036682129
2019-02-14,8.297280311584473
2019-02-15,8.736274719238281
2019-02-18,9.011813163757324
2019-02-19,8.88571834564209
2019-02-20,8.896615028381348
2019-02-21,8.650653839111328
2019-02-22,8.670892715454102
2019-02-25,8.92463493347168
2019-02-26,8.926193237304688
2019-02-27,9.117667198181152
2019-02-28,9.313814163208008
2019-03-01,9.327825546264648
2019-03-04,9.239091873168945
2019-03-05,9.203288078308105
2019-03-06,9.215742111206055
2019-03-07,8.937089920043945
2019-03-08,8.711366653442383
2019-03-11,8.933975219726562
2019-03-12,8.891944885253906
2019-03-13,9.013367652893066
2019-03-14,9.128564834594727
2019-03-15,9.144131660461426
2019-03-18,9.397876739501953
2019-03-19,9.514629364013672
2019-03-20,9.4414644241333
2019-03-21,9.278010368347168
2019-03-22,8.857697486877441
2019-03-25,8.870150566101074
2019-03-26,8.747170448303223
2019-03-27,8.986903190612793
2019-03-28,8.81722354888916
2019-03-29,8.895058631896973
2019-04-01,9.279566764831543
2019-04-02,9.235978126525879
2019-04-03,9.488166809082031
2019-04-04,9.425897598266602
2019-04-05,9.360515594482422
2019-04-08,9.273340225219727
2019-04-09,9.298247337341309
2019-04-10,9.212628364562988
2019-04-11,9.262443542480469
2019-04-12,9.651620864868164
2019-04-15,9.715445518493652
2019-04-16,10.026789665222168
2019-04-17,10.103067398071289
2019-04-18,9.931828498840332
