Date,AGN.AS
2016-04-26,3.131836414337158
2016-04-27,3.1112561225891113
2016-04-28,3.133652687072754
2016-04-29,3.0337774753570557
2016-05-02,3.0779645442962646
2016-05-03,2.9538774490356445
2016-05-04,2.93934965133667
2016-05-05,2.918769598007202
2016-05-06,2.9266388416290283
2016-05-09,2.9230072498321533
2016-05-10,2.9526660442352295
2016-05-11,2.9217963218688965
2016-05-12,2.589484691619873
2016-05-13,2.614302635192871
2016-05-16,2.608854293823242
2016-05-17,2.5967483520507812
2016-05-18,2.6403305530548096
2016-05-19,2.6736221313476562
2016-05-20,2.7250726222991943
2016-05-23,2.6942031383514404
2016-05-24,2.8170347213745117
2016-05-25,2.8382341861724854
2016-05-26,2.8525750637054443
2016-05-27,2.8519513607025146
2016-05-30,2.881880283355713
2016-05-31,2.8806331157684326
2016-06-01,2.832622528076172
2016-06-02,2.8388571739196777
2016-06-03,2.7428367137908936
2016-06-06,2.757801055908203
2016-06-07,2.7590479850769043
2016-06-08,2.711660385131836
2016-06-09,2.67362642288208
2016-06-10,2.548300266265869
2016-06-13,2.459137439727783
2016-06-14,2.4098801612854004
2016-06-15,2.4304563999176025
2016-06-16,2.363116979598999
2016-06-17,2.410503625869751
2016-06-20,2.567628860473633
2016-06-21,2.603793144226074
2016-06-22,2.640580415725708
2016-06-23,2.708543300628662
2016-06-24,2.407386541366577
2016-06-27,2.2477662563323975
2016-06-28,2.2178378105163574
2016-06-29,2.2003796100616455
2016-06-30,2.201003313064575
2016-07-01,2.2097322940826416
2016-07-04,2.162968635559082
2016-07-05,1.9840203523635864
2016-07-06,1.8929874897003174
2016-07-07,1.9703035354614258
2016-07-08,2.0588417053222656
2016-07-11,2.1037344932556152
2016-07-12,2.1349103450775146
2016-07-13,2.1511218547821045
2016-07-14,2.1654624938964844
2016-07-15,2.153615951538086
2016-07-18,2.1754393577575684
2016-07-19,2.1542396545410156
2016-07-20,2.204120635986328
2016-07-21,2.201626777648926
2016-07-22,2.1704511642456055
2016-07-25,2.204120635986328
2016-07-26,2.2034969329833984
2016-07-27,2.256495475769043
2016-07-28,2.2228260040283203
2016-07-29,2.2733304500579834
2016-08-01,2.2047441005706787
2016-08-02,2.131793260574341
2016-08-03,2.150498390197754
2016-08-04,2.172945022583008
2016-08-05,2.2733304500579834
2016-08-08,2.3319411277770996
2016-08-09,2.363116979598999
2016-08-10,2.401150941848755
2016-08-11,2.383692979812622
2016-08-12,2.3032588958740234
2016-08-15,2.311988353729248
2016-08-16,2.272707462310791
2016-08-17,2.2639780044555664
2016-08-18,2.282059907913208
2016-08-19,2.2025434970855713
2016-08-22,2.2193522453308105
2016-08-23,2.275595188140869
2016-08-24,2.2678370475769043
2016-08-25,2.2212910652160645
2016-08-26,2.2225844860076904
2016-08-29,2.225170135498047
2016-08-30,2.2839996814727783
2016-08-31,2.375152349472046
2016-09-01,2.335071325302124
2016-09-02,2.380324125289917
2016-09-05,2.3790314197540283
2016-09-06,2.33054518699646
2016-09-07,2.320848226547241
2016-09-08,2.338303327560425
2016-09-09,2.3680410385131836
2016-09-12,2.2827062606811523
2016-09-13,2.210301160812378
2016-09-14,2.1728053092956543
2016-09-15,2.185088872909546
2016-09-16,2.1301379203796387
2016-09-19,2.1747450828552246
2016-09-20,2.185734987258911
2016-09-21,2.2484428882598877
2016-09-22,2.2768876552581787
2016-09-23,2.2962822914123535
2016-09-26,2.223876953125
2016-09-27,2.173452138900757
2016-09-28,2.2025434970855713
2016-09-29,2.2161192893981934
2016-09-30,2.2051291465759277
2016-10-03,2.2025434970855713
2016-10-04,2.2406857013702393
2016-10-05,2.342181921005249
2016-10-06,2.3964860439300537
2016-10-07,2.373213291168213
2016-10-10,2.3725666999816895
2016-10-11,2.3945465087890625
2016-10-12,2.503801107406616
2016-10-13,2.3564045429229736
2016-10-14,2.4029507637023926
2016-10-17,2.418466329574585
2016-10-18,2.4494972229003906
2016-10-19,2.4675981998443604
2016-10-20,2.496689796447754
2016-10-21,2.4889321327209473
2016-10-24,2.541943311691284
2016-10-25,2.558751344680786
2016-10-26,2.574913501739502
2016-10-27,2.5878424644470215
2016-10-28,2.5774993896484375
2016-10-31,2.5393571853637695
2016-11-01,2.51802396774292
2016-11-02,2.4507901668548584
2016-11-03,2.4941039085388184
2016-11-04,2.4572551250457764
2016-11-07,2.526427745819092
2016-11-08,2.536771774291992
2016-11-09,2.6505510807037354
2016-11-10,3.0035271644592285
2016-11-11,3.006113052368164
2016-11-14,3.1295902729034424
2016-11-15,3.0998520851135254
2016-11-16,3.0610640048980713
2016-11-17,3.0882153511047363
2016-11-18,3.084336280822754
2016-11-21,3.0533058643341064
2016-11-22,3.114074230194092
2016-11-23,3.1030843257904053
2016-11-24,3.1185998916625977
2016-11-25,3.0966203212738037
2016-11-28,3.059123992919922
2016-11-29,3.0765788555145264
2016-11-30,3.1017909049987793
2016-12-01,3.0933871269226074
2016-12-02,3.0746395587921143
2016-12-05,3.197469711303711
2016-12-06,3.2297933101654053
2016-12-07,3.388826847076416
2016-12-08,3.4082207679748535
2016-12-09,3.3681397438049316
2016-12-12,3.3726646900177
2016-12-13,3.3720180988311768
2016-12-14,3.3565027713775635
2016-12-15,3.388826847076416
2016-12-16,3.409513473510742
2016-12-19,3.373957633972168
2016-12-20,3.3939976692199707
2016-12-21,3.41145396232605
2016-12-22,3.3998167514801025
2016-12-23,3.404989004135132
2016-12-27,3.395292043685913
2016-12-28,3.3965845108032227
2016-12-29,3.3636136054992676
2016-12-30,3.3797762393951416
2017-01-02,3.4062814712524414
2017-01-03,3.4618778228759766
2017-01-04,3.480625867843628
2017-01-05,3.4314935207366943
2017-01-06,3.434727191925049
2017-01-09,3.3409879207611084
2017-01-10,3.3299968242645264
2017-01-11,3.3513314723968506
2017-01-12,3.2873306274414062
2017-01-13,3.3733110427856445
2017-01-16,3.307370662689209
2017-01-17,3.27763295173645
2017-01-18,3.2052273750305176
2017-01-19,3.2414302825927734
2017-01-20,3.242722749710083
2017-01-23,3.1935908794403076
2017-01-24,3.2420763969421387
2017-01-25,3.368786334991455
2017-01-26,3.3733110427856445
2017-01-27,3.3500382900238037
2017-01-30,3.268582820892334
2017-01-31,3.2401371002197266
2017-02-01,3.320300340652466
2017-02-02,3.2828047275543213
2017-02-03,3.3616745471954346
2017-02-06,3.2963802814483643
2017-02-07,3.280864953994751
2017-02-08,3.2504806518554688
2017-02-09,3.3151280879974365
2017-02-10,3.329350471496582
2017-02-13,3.3797762393951416
2017-02-14,3.402402877807617
2017-02-15,3.434727191925049
2017-02-16,3.403695583343506
2017-02-17,3.249188184738159
2017-02-20,3.2866835594177246
2017-02-21,3.325472593307495
2017-02-22,3.3280575275421143
2017-02-23,3.2381975650787354
2017-02-24,3.2032883167266846
2017-02-27,3.215571165084839
2017-02-28,3.24401593208313
2017-03-01,3.340341091156006
2017-03-02,3.3584418296813965
2017-03-03,3.423736333847046
2017-03-06,3.41145396232605
2017-03-07,3.4308481216430664
2017-03-08,3.4276156425476074
2017-03-09,3.460585355758667
2017-03-10,3.47739315032959
2017-03-13,3.476747989654541
2017-03-14,3.430201292037964
2017-03-15,3.450888156890869
2017-03-16,3.4709293842315674
2017-03-17,3.438605308532715
2017-03-20,3.415978193283081
2017-03-21,3.386887550354004
2017-03-22,3.2970268726348877
2017-03-23,3.3196539878845215
2017-03-24,3.1463983058929443
2017-03-27,3.0733461380004883
2017-03-28,3.109549045562744
2017-03-29,3.0804569721221924
2017-03-30,3.0966203212738037
2017-03-31,3.084336280822754
2017-04-03,3.044900894165039
2017-04-04,3.041022539138794
2017-04-05,3.0183956623077393
2017-04-06,3.0164566040039062
2017-04-07,2.964092254638672
2017-04-10,2.971203327178955
2017-04-11,2.9582738876342773
2017-04-12,2.9466371536254883
2017-04-13,2.935000419616699
2017-04-18,2.8574235439300537
2017-04-19,2.9156064987182617
2017-04-20,2.939525842666626
2017-04-21,2.989304304122925
2017-04-24,3.0565378665924072
2017-04-25,3.0617098808288574
2017-04-26,3.066234827041626
2017-04-27,3.0145175457000732
2017-04-28,3.0248606204986572
2017-05-02,3.0481338500976562
2017-05-03,3.046194076538086
2017-05-04,3.1114890575408936
2017-05-05,3.16062068939209
2017-05-08,3.1729037761688232
2017-05-09,3.1651461124420166
2017-05-10,3.1767826080322266
2017-05-11,2.9673240184783936
2017-05-12,2.9356472492218018
2017-05-15,2.945990800857544
2017-05-16,2.925950050354004
2017-05-17,2.825099468231201
2017-05-18,2.844493865966797
2017-05-19,2.859362840652466
2017-05-22,3.1364407539367676
2017-05-23,2.975921869277954
2017-05-24,2.9659316539764404
2017-05-25,2.9432857036590576
2017-05-26,2.935293436050415
2017-05-29,2.975921869277954
2017-05-30,2.951943874359131
2017-05-31,2.951943874359131
2017-06-01,3.0092244148254395
2017-06-02,2.95394229888916
2017-06-05,2.9359591007232666
2017-06-06,2.866689443588257
2017-06-07,2.8773467540740967
2017-06-08,2.920639991760254
2017-06-09,2.9992337226867676
2017-06-12,3.033202648162842
2017-06-13,3.0438594818115234
2017-06-14,2.995903968811035
2017-06-15,2.985912322998047
2017-06-16,2.9845807552337646
2017-06-19,3.0012319087982178
2017-06-20,2.9799187183380127
2017-06-21,2.9559407234191895
2017-06-22,2.937291145324707
2017-06-23,2.9159774780273438
2017-06-26,2.920639991760254
2017-06-27,2.898660182952881
2017-06-28,2.898660182952881
2017-06-29,3.017883539199829
2017-06-30,2.9779202938079834
2017-07-03,3.08648681640625
2017-07-04,3.1117970943450928
2017-07-05,3.0998072624206543
2017-07-06,3.129779577255249
2017-07-07,3.203711748123169
2017-07-10,3.2203633785247803
2017-07-11,3.215701103210449
2017-07-12,3.187060594558716
2017-07-13,3.203711748123169
2017-07-14,3.1803996562957764
2017-07-17,3.177070379257202
2017-07-18,3.0844883918762207
2017-07-19,3.0918147563934326
2017-07-20,3.1024725437164307
2017-07-21,3.0784945487976074
2017-07-24,3.1151273250579834
2017-07-25,3.173739194869995
2017-07-26,3.164414644241333
2017-07-27,3.1704092025756836
2017-07-28,3.1504275798797607
2017-07-31,3.1564223766326904
2017-08-01,3.1650807857513428
2017-08-02,3.1777355670928955
2017-08-03,3.1730732917785645
2017-08-04,3.2196969985961914
2017-08-07,3.2263572216033936
2017-08-08,3.2809741497039795
2017-08-09,3.2296884059906006
2017-08-10,3.4008634090423584
2017-08-11,3.3156087398529053
2017-08-14,3.3315937519073486
2017-08-15,3.3755531311035156
2017-08-16,3.4541475772857666
2017-08-17,3.4028615951538086
2017-08-18,3.4021782875061035
2017-08-21,3.3481862545013428
2017-08-22,3.3768911361694336
2017-08-23,3.3502357006073
2017-08-24,3.3871426582336426
2017-08-25,3.3932931423187256
2017-08-28,3.3481862545013428
2017-08-29,3.2217493057250977
2017-08-30,3.2470362186431885
2017-08-31,3.2777910232543945
2017-09-01,3.3010287284851074
2017-09-04,3.2634384632110596
2017-09-05,3.203979969024658
2017-09-06,3.2053468227386475
2017-09-07,3.188260078430176
2017-09-08,3.198512554168701
2017-09-11,3.264806032180786
2017-09-12,3.379624366760254
2017-09-13,3.3926100730895996
2017-09-14,3.309229850769043
2017-09-15,3.2709569931030273
2017-09-18,3.3276827335357666
2017-09-19,3.3304169178009033
2017-09-20,3.323582172393799
2017-09-21,3.3782577514648438
2017-09-22,3.3932931423187256
2017-09-25,3.3509199619293213
2017-09-26,3.3522863388061523
2017-09-27,3.4165306091308594
2017-09-28,3.4021782875061035
2017-09-29,3.3680062294006348
2017-10-02,3.360487937927246
2017-10-03,3.3304169178009033
2017-10-04,3.3023951053619385
2017-10-05,3.248403549194336
2017-10-06,3.2504541873931885
2017-10-09,3.279841423034668
2017-10-10,3.2846264839172363
2017-10-11,3.2969284057617188
2017-10-12,3.3017115592956543
2017-10-13,3.318798303604126
2017-10-16,3.3570709228515625
2017-10-17,3.3762078285217285
2017-10-18,3.404911756515503
2017-10-19,3.4260988235473633
2017-10-20,3.409012794494629
2017-10-23,3.448652505874634
2017-10-24,3.4725725650787354
2017-10-25,3.4630043506622314
2017-10-26,3.5046944618225098
2017-10-27,3.4780406951904297
2017-10-30,3.4616379737854004
2017-10-31,3.4636876583099365
2017-11-01,3.519047260284424
2017-11-02,3.5498013496398926
2017-11-03,3.5046944618225098
2017-11-06,3.5087945461273193
2017-11-07,3.5060617923736572
2017-11-08,3.471205234527588
2017-11-09,3.6393325328826904
2017-11-10,3.5771403312683105
2017-11-13,3.5074286460876465
2017-11-14,3.4882917404174805
2017-11-15,3.5033276081085205
2017-11-16,3.5169968605041504
2017-11-17,3.529982089996338
2017-11-20,3.5033276081085205
2017-11-21,3.522463798522949
2017-11-22,3.4978604316711426
2017-11-23,3.4828245639801025
2017-11-24,3.4923927783966064
2017-11-27,3.490342617034912
2017-11-28,3.539550304412842
2017-11-29,3.5942254066467285
2017-11-30,3.566204786300659
2017-12-01,3.510161876678467
2017-12-04,3.5942254066467285
2017-12-05,3.57645583152771
2017-12-06,3.5648374557495117
2017-12-07,3.5477516651153564
2017-12-08,3.586024045944214
2017-12-11,3.596275806427002
2017-12-12,3.6201958656311035
2017-12-13,3.637282609939575
2017-12-14,3.6229307651519775
2017-12-15,3.6236138343811035
2017-12-18,3.6591525077819824
2017-12-19,3.6666698455810547
2017-12-20,3.6270315647125244
2017-12-21,3.6304478645324707
2017-12-22,3.6181461811065674
2017-12-27,3.6037933826446533
2017-12-28,3.6359152793884277
2017-12-29,3.6324987411499023
2018-01-02,3.627714157104492
2018-01-03,3.6290817260742188
2018-01-04,3.649585485458374
2018-01-05,3.6564180850982666
2018-01-08,3.6933248043060303
2018-01-09,3.7835395336151123
2018-01-10,3.849149465560913
2018-01-11,3.85325026512146
2018-01-12,3.890155792236328
2018-01-15,3.8614518642425537
2018-01-16,3.85325026512146
2018-01-17,3.85188364982605
2018-01-18,3.9010918140411377
2018-01-19,3.8846890926361084
2018-01-22,3.903825283050537
2018-01-23,3.8614518642425537
2018-01-24,3.842315912246704
2018-01-25,3.8464155197143555
2018-01-26,3.847783327102661
2018-01-29,3.8997247219085693
2018-01-30,3.8272793292999268
2018-01-31,3.7644026279449463
2018-02-01,3.77397084236145
2018-02-02,3.778071880340576
2018-02-05,3.750734567642212
2018-02-06,3.612678050994873
2018-02-07,3.7206625938415527
2018-02-08,3.6782891750335693
2018-02-09,3.5880744457244873
2018-02-12,3.6345479488372803
2018-02-13,3.649585485458374
2018-02-14,3.701526403427124
2018-02-15,3.7821719646453857
2018-02-16,3.772603988647461
2018-02-19,3.7657690048217773
2018-02-20,3.8409478664398193
2018-02-21,3.8846890926361084
2018-02-22,3.808142900466919
2018-02-23,3.8395822048187256
2018-02-26,3.8327462673187256
2018-02-27,3.8997247219085693
2018-02-28,3.9174931049346924
2018-03-01,3.8505165576934814
2018-03-02,3.6987931728363037
2018-03-05,3.757568597793579
2018-03-06,3.7835395336151123
2018-03-07,3.8040430545806885
2018-03-08,3.8313801288604736
2018-03-09,3.8245458602905273
2018-03-12,3.8313801288604736
2018-03-13,3.7821719646453857
2018-03-14,3.77397084236145
2018-03-15,3.8505165576934814
2018-03-16,3.85188364982605
2018-03-19,3.797208070755005
2018-03-20,3.88332200050354
2018-03-21,3.845048666000366
2018-03-22,3.732964515686035
2018-03-23,3.6741878986358643
2018-03-26,3.6851234436035156
2018-03-27,3.724762201309204
2018-03-28,3.749366283416748
2018-03-29,3.7425317764282227
2018-04-03,3.7520999908447266
2018-04-04,3.6851234436035156
2018-04-05,3.793107748031616
2018-04-06,3.8149774074554443
2018-04-09,3.8245458602905273
2018-04-10,3.8997247219085693
2018-04-11,3.9270617961883545
2018-04-12,4.0200114250183105
2018-04-13,4.022744178771973
2018-04-16,3.992672920227051
2018-04-17,4.00907564163208
2018-04-18,4.066484451293945
2018-04-19,4.080152988433838
2018-04-20,4.100656986236572
2018-04-23,4.155331611633301
2018-04-24,4.185403823852539
2018-04-25,4.137561798095703
2018-04-26,4.162166595458984
2018-04-27,4.14029598236084
2018-04-30,4.163533687591553
2018-05-02,4.077420234680176
2018-05-03,3.9612348079681396
2018-05-04,4.030945301055908
2018-05-07,4.032312393188477
2018-05-08,4.088354110717773
2018-05-09,4.12116003036499
2018-05-10,3.953033208847046
2018-05-11,3.97763729095459
2018-05-14,3.9708025455474854
2018-05-15,4.050081729888916
2018-05-16,4.018643379211426
2018-05-17,4.0418806076049805
2018-05-18,3.9967730045318604
2018-05-21,4.018643379211426
2018-05-22,4.018643379211426
2018-05-23,3.938831090927124
2018-05-24,3.8954250812530518
2018-05-25,3.930429458618164
2018-05-28,3.891223430633545
2018-05-29,3.7582013607025146
2018-05-30,3.7554006576538086
2018-05-31,3.72879695892334
2018-06-01,3.801609516143799
2018-06-04,3.8198113441467285
2018-06-05,3.7582013607025146
2018-06-06,3.7357985973358154
2018-06-07,3.7806053161621094
2018-06-08,3.761002779006958
2018-06-11,3.8212125301361084
2018-06-12,3.7946081161499023
2018-06-13,3.8226118087768555
2018-06-14,3.801609516143799
2018-06-15,3.693791151046753
2018-06-18,3.7217960357666016
2018-06-19,3.8044095039367676
2018-06-20,3.7652029991149902
2018-06-21,3.6615865230560303
2018-06-22,3.7119946479797363
2018-06-25,3.640582799911499
2018-06-26,3.5887742042541504
2018-06-27,3.590174674987793
2018-06-28,3.5551693439483643
2018-06-29,3.595775842666626
2018-07-02,3.56917142868042
2018-07-03,3.5803730487823486
2018-07-04,3.5859742164611816
2018-07-05,3.6391828060150146
2018-07-06,3.60977840423584
2018-07-09,3.6615865230560303
2018-07-10,3.6363818645477295
2018-07-11,3.5803730487823486
2018-07-12,3.5929758548736572
2018-07-13,3.63358211517334
2018-07-16,3.6713876724243164
2018-07-17,3.6979925632476807
2018-07-18,3.7231967449188232
2018-07-19,3.72879695892334
2018-07-20,3.702193021774292
2018-07-23,3.738598585128784
2018-07-24,3.7946081161499023
2018-07-25,3.7778053283691406
2018-07-26,3.817011833190918
2018-07-27,3.8338136672973633
2018-07-30,3.8730201721191406
2018-07-31,3.95003342628479
2018-08-01,3.95703387260437
2018-08-02,3.8310141563415527
2018-08-03,3.861818790435791
2018-08-06,3.8478167057037354
2018-08-07,3.856217861175537
2018-08-08,3.859018325805664
2018-08-09,3.850616693496704
2018-08-10,3.7722043991088867
2018-08-13,3.7848060131073
2018-08-14,3.7834062576293945
2018-08-15,3.749800205230713
2018-08-16,3.842214822769165
2018-08-17,3.6923916339874268
2018-08-20,3.653184652328491
2018-08-21,3.6979925632476807
2018-08-22,3.7161953449249268
2018-08-23,3.6615865230560303
2018-08-24,3.7277684211730957
2018-08-27,3.7349612712860107
2018-08-28,3.7507879734039307
2018-08-29,3.7364001274108887
2018-08-30,3.7263293266296387
2018-08-31,3.7292070388793945
2018-09-03,3.772368907928467
2018-09-04,3.743594169616699
2018-09-05,3.7694919109344482
2018-09-06,3.7421562671661377
2018-09-07,3.706186532974243
2018-09-10,3.7191357612609863
2018-09-11,3.7263293266296387
2018-09-12,3.760859251022339
2018-09-13,3.733523368835449
2018-09-14,3.7364001274108887
2018-09-17,3.762298107147217
2018-09-18,3.7694919109344482
2018-09-19,3.8702032566070557
2018-09-20,3.9363858699798584
2018-09-21,3.996812343597412
2018-09-24,3.995373249053955
2018-09-25,4.155073165893555
2018-09-26,4.109033584594727
2018-09-27,4.093207359313965
2018-09-28,4.019832611083984
2018-10-01,4.028464317321777
2018-10-02,4.012639045715332
2018-10-03,4.042851448059082
2018-10-04,4.104716777801514
2018-10-05,4.100400924682617
2018-10-08,4.048606872558594
2018-10-09,4.074504375457764
2018-10-10,4.039975166320801
2018-10-11,3.8356738090515137
2018-10-12,3.827040672302246
2018-10-15,3.7867565155029297
2018-10-16,3.8140926361083984
2018-10-17,3.819847822189331
2018-10-18,3.8299190998077393
2018-10-19,3.8500607013702393
2018-10-22,3.855816125869751
2018-10-23,3.8126537799835205
2018-10-24,3.7536652088165283
2018-10-25,3.798266649246216
2018-10-26,3.7651758193969727
2018-10-29,3.821286201477051
2018-10-30,3.8299190998077393
2018-10-31,3.904733419418335
2018-11-01,3.9076106548309326
2018-11-02,3.92631459236145
2018-11-05,3.9277522563934326
2018-11-06,3.9119272232055664
2018-11-07,3.9291915893554688
2018-11-08,3.996812343597412
2018-11-09,4.001128673553467
2018-11-12,3.982424736022949
2018-11-13,3.996812343597412
2018-11-14,3.9320695400238037
2018-11-15,3.8831517696380615
2018-11-16,3.8126537799835205
2018-11-19,3.8342347145080566
2018-11-20,3.6227400302886963
2018-11-21,3.6141083240509033
2018-11-22,3.5472068786621094
2018-11-23,3.5392937660217285
2018-11-26,3.6184239387512207
2018-11-27,3.6083526611328125
2018-11-28,3.565190315246582
2018-11-29,3.5752620697021484
2018-11-30,3.537135601043701
2018-12-03,3.5687873363494873
2018-12-04,3.488938331604004
2018-12-05,3.425633668899536
2018-12-06,3.240755081176758
2018-12-07,3.250107765197754
2018-12-10,3.134289026260376
2018-12-11,3.134289026260376
2018-12-12,3.189680337905884
2018-12-13,3.127815008163452
2018-12-14,3.0788979530334473
2018-12-17,3.0155935287475586
2018-12-18,3.0040833950042725
2018-12-19,3.0141544342041016
2018-12-20,2.9630792140960693
2018-12-21,2.9465339183807373
2018-12-24,2.876035690307617
2018-12-27,2.84582257270813
2018-12-28,2.9141621589660645
2018-12-31,2.9343044757843018
2019-01-02,2.917759418487549
2019-01-03,2.9127233028411865
2019-01-04,3.0155935287475586
2019-01-07,3.0465261936187744
2019-01-08,3.0530002117156982
2019-01-09,3.0414907932281494
2019-01-10,3.0875298976898193
2019-01-11,3.0911271572113037
2019-01-14,3.122779369354248
2019-01-15,3.129253387451172
2019-01-16,3.212700128555298
2019-01-17,3.1788902282714844
2019-01-18,3.270249843597412
2019-01-21,3.2760045528411865
2019-01-22,3.2479493618011475
2019-01-23,3.211261510848999
2019-01-24,3.257301092147827
2019-01-25,3.2738466262817383
2019-01-28,3.2364392280578613
2019-01-29,3.257301092147827
2019-01-30,3.280320644378662
2019-01-31,3.224210262298584
2019-02-01,3.2465105056762695
2019-02-04,3.2335617542266846
2019-02-05,3.2544240951538086
2019-02-06,3.309096336364746
2019-02-07,3.2213327884674072
2019-02-08,3.178170680999756
2019-02-11,3.2515461444854736
2019-02-12,3.3019025325775146
2019-02-13,3.312692880630493
2019-02-14,3.153712272644043
2019-02-15,3.2853569984436035
2019-02-18,3.353696823120117
2019-02-19,3.3342738151550293
2019-02-20,3.3580129146575928
2019-02-21,3.3472225666046143
2019-02-22,3.324202537536621
2019-02-25,3.3659253120422363
