Date,XOM
2015-08-03,50.37142562866211
2015-08-04,49.797115325927734
2015-08-05,49.797115325927734
2015-08-06,50.39077377319336
2015-08-07,49.577728271484375
2015-08-10,50.81667709350586
2015-08-11,50.47146987915039
2015-08-12,51.31819152832031
2015-08-13,51.227012634277344
2015-08-14,51.038124084472656
2015-08-17,51.30518341064453
2015-08-18,50.73850631713867
2015-08-19,49.65079116821289
2015-08-20,48.5695915222168
2015-08-21,46.980342864990234
2015-08-24,44.759315490722656
2015-08-25,44.7527961730957
2015-08-26,47.2213249206543
2015-08-27,48.75196075439453
2015-08-28,48.89524459838867
2015-08-31,49.00596237182617
2015-09-01,46.94778060913086
2015-09-02,47.696807861328125
2015-09-03,48.06155014038086
2015-09-04,47.19527053833008
2015-09-08,47.872657775878906
2015-09-09,46.89567184448242
2015-09-10,47.234371185302734
2015-09-11,47.34507751464844
2015-09-14,47.21481704711914
2015-09-15,47.455814361572266
2015-09-16,48.39371871948242
2015-09-17,48.49794006347656
2015-09-18,47.33858108520508
2015-09-21,47.801021575927734
2015-09-22,47.37765884399414
2015-09-23,47.091068267822266
2015-09-24,47.371131896972656
2015-09-25,47.696807861328125
2015-09-28,47.286468505859375
2015-09-29,47.527469635009766
2015-09-30,48.4262809753418
2015-10-01,48.23741149902344
2015-10-02,49.422828674316406
2015-10-05,50.028564453125
2015-10-06,50.73198699951172
2015-10-07,51.585235595703125
2015-10-08,52.12583541870117
2015-10-09,51.62431335449219
2015-10-12,51.65036392211914
2015-10-13,51.55919647216797
2015-10-14,52.210506439208984
2015-10-15,53.070281982421875
2015-10-16,53.72160720825195
2015-10-19,52.75111389160156
2015-10-20,52.646907806396484
2015-10-21,52.24309539794922
2015-10-22,53.9886360168457
2015-10-23,54.047264099121094
2015-10-26,52.90091323852539
2015-10-27,52.81624984741211
2015-10-28,53.59132766723633
2015-10-29,53.55875015258789
2015-10-30,53.89093017578125
2015-11-02,55.545318603515625
2015-11-03,56.567909240722656
2015-11-04,56.001258850097656
2015-11-05,55.23918151855469
2015-11-06,55.017757415771484
2015-11-09,53.8416862487793
2015-11-10,54.104488372802734
2015-11-11,53.624881744384766
2015-11-12,52.172908782958984
2015-11-13,51.31222152709961
2015-11-16,53.151851654052734
2015-11-17,52.53425216674805
2015-11-18,53.046695709228516
2015-11-19,52.75765609741211
2015-11-20,52.42256164550781
2015-11-23,52.74449157714844
2015-11-24,53.79570388793945
2015-11-25,53.381778717041016
2015-11-27,53.3686408996582
2015-11-30,53.65116500854492
2015-12-01,53.80228042602539
2015-12-02,52.264888763427734
2015-12-03,51.51590347290039
2015-12-04,51.81153869628906
2015-12-07,50.45811462402344
2015-12-08,49.03240203857422
2015-12-09,49.68941116333008
2015-12-10,49.72883605957031
2015-12-11,48.84186553955078
2015-12-14,49.95222091674805
2015-12-15,52.18604278564453
2015-12-16,52.0020751953125
2015-12-17,51.220237731933594
2015-12-18,50.77347946166992
2015-12-21,50.76033020019531
2015-12-22,51.01657485961914
2015-12-23,52.68535232543945
2015-12-24,52.12034225463867
2015-12-28,51.73271179199219
2015-12-29,52.00865936279297
2015-12-30,51.31879806518555
2015-12-31,51.21366500854492
2016-01-04,50.89175033569336
2016-01-05,51.325374603271484
2016-01-06,50.898311614990234
2016-01-07,50.083621978759766
2016-01-08,49.07183074951172
2016-01-11,48.41481399536133
2016-01-12,49.40689468383789
2016-01-13,49.702545166015625
2016-01-14,51.98236846923828
2016-01-15,50.9705810546875
2016-01-19,50.195316314697266
2016-01-20,48.079742431640625
2016-01-21,48.684200286865234
2016-01-22,50.307003021240234
2016-01-25,48.6053466796875
2016-01-26,50.39240646362305
2016-01-27,49.46604537963867
2016-01-28,50.582942962646484
2016-01-29,51.14796447753906
2016-02-01,50.123043060302734
2016-02-02,49.00612258911133
2016-02-03,51.561885833740234
2016-02-04,52.448848724365234
2016-02-05,52.613094329833984
2016-02-08,53.32265853881836
2016-02-09,53.09062957763672
2016-02-10,52.606658935546875
2016-02-11,52.77239990234375
2016-02-12,53.72043228149414
2016-02-16,53.84641647338867
2016-02-17,54.363521575927734
2016-02-18,54.66184616088867
2016-02-19,54.69499588012695
2016-02-22,54.622093200683594
2016-02-23,53.85303497314453
2016-02-24,54.0452995300293
2016-02-25,54.370155334472656
2016-02-26,54.197792053222656
2016-02-29,53.13703536987305
2016-03-01,53.886192321777344
2016-03-02,54.82761001586914
2016-03-03,54.62871551513672
2016-03-04,54.555789947509766
2016-03-07,55.99443054199219
2016-03-08,54.78118896484375
2016-03-09,54.62871551513672
2016-03-10,54.48286056518555
2016-03-11,54.48949432373047
2016-03-14,54.63534927368164
2016-03-15,54.907135009765625
2016-03-16,54.9403190612793
2016-03-17,55.75575637817383
2016-03-18,55.822059631347656
2016-03-21,55.43753433227539
2016-03-22,55.76901626586914
2016-03-23,55.52374267578125
2016-03-24,55.67621994018555
2016-03-28,55.83534240722656
2016-03-29,56.04084396362305
2016-03-30,56.034210205078125
2016-03-31,55.41764450073242
2016-04-01,54.999969482421875
2016-04-04,55.13257598876953
2016-04-05,54.50275802612305
2016-04-06,55.232025146484375
2016-04-07,54.608829498291016
2016-04-08,55.16572189331055
2016-04-11,55.23863983154297
2016-04-12,55.9215087890625
2016-04-13,56.239742279052734
2016-04-14,56.637516021728516
2016-04-15,56.33255386352539
2016-04-18,56.86955261230469
2016-04-19,57.154624938964844
2016-04-20,57.54578399658203
2016-04-21,57.53915023803711
2016-04-22,58.02975082397461
2016-04-25,57.89715576171875
2016-04-26,58.09606170654297
2016-04-27,58.64631652832031
2016-04-28,58.36123275756836
2016-04-29,58.60652542114258
2016-05-02,59.09048080444336
2016-05-03,58.41426086425781
2016-05-04,58.30155944824219
2016-05-05,58.36787033081055
2016-05-06,58.67946243286133
2016-05-09,58.7192268371582
2016-05-10,59.66064453125
2016-05-11,59.37318801879883
2016-05-12,59.948143005371094
2016-05-13,59.27290344238281
2016-05-16,59.88126754760742
2016-05-17,59.85454559326172
2016-05-18,59.734188079833984
2016-05-19,60.24230194091797
2016-05-20,59.994937896728516
2016-05-23,59.901329040527344
2016-05-24,59.948143005371094
2016-05-25,60.342586517333984
2016-05-26,60.035030364990234
2016-05-27,60.175437927246094
2016-05-31,59.5135612487793
2016-06-01,59.660648345947266
2016-06-02,59.18597412109375
2016-06-03,59.07902145385742
2016-06-06,59.72751235961914
2016-06-07,60.643409729003906
2016-06-08,60.696903228759766
2016-06-09,60.61664581298828
2016-06-10,60.15538787841797
2016-06-13,60.56319046020508
2016-06-14,60.45623016357422
2016-06-15,60.27571487426758
2016-06-16,60.98436737060547
2016-06-17,60.650089263916016
2016-06-20,60.91752243041992
2016-06-21,61.191612243652344
2016-06-22,60.950931549072266
2016-06-23,61.37213134765625
2016-06-24,59.76094055175781
2016-06-27,59.40660095214844
2016-06-28,60.777122497558594
2016-06-29,61.8133659362793
2016-06-30,62.669090270996094
2016-07-01,62.735923767089844
2016-07-05,62.1877326965332
2016-07-06,62.90310287475586
2016-07-07,62.14763641357422
2016-07-08,62.535369873046875
2016-07-11,62.76936721801758
2016-07-12,63.478023529052734
2016-07-13,63.43122482299805
2016-07-14,63.478023529052734
2016-07-15,63.5916748046875
2016-07-18,63.391136169433594
2016-07-19,63.157127380371094
2016-07-20,62.79611587524414
2016-07-21,62.74262237548828
2016-07-22,62.84960174560547
2016-07-25,61.639549255371094
2016-07-26,61.191612243652344
2016-07-27,60.777122497558594
2016-07-28,60.302452087402344
2016-07-29,59.46677017211914
2016-08-01,57.4009895324707
2016-08-02,58.18986511230469
2016-08-03,58.4907112121582
2016-08-04,58.48401641845703
2016-08-05,58.537506103515625
2016-08-08,59.22610092163086
2016-08-09,59.29964065551758
2016-08-10,58.26131057739258
2016-08-11,58.470333099365234
2016-08-12,59.23224639892578
2016-08-15,59.205257415771484
2016-08-16,59.279415130615234
2016-08-17,59.40751647949219
2016-08-18,59.9469108581543
2016-08-19,59.19850158691406
2016-08-22,59.32661437988281
2016-08-23,59.14457321166992
2016-08-24,59.34682846069336
2016-08-25,58.96925735473633
2016-08-26,58.84114074707031
2016-08-29,59.22548294067383
2016-08-30,59.00971603393555
2016-08-31,58.75349044799805
2016-09-01,58.551239013671875
2016-09-02,58.94229507446289
2016-09-06,59.7176628112793
2016-09-07,59.495182037353516
2016-09-08,60.04131317138672
2016-09-09,58.551239013671875
2016-09-12,58.854644775390625
2016-09-13,57.45222091674805
2016-09-14,57.04092025756836
2016-09-15,57.36456298828125
2016-09-16,56.65662384033203
2016-09-19,56.52177810668945
2016-09-20,55.65199279785156
2016-09-21,56.164424896240234
2016-09-22,56.32623291015625
2016-09-23,56.26555633544922
2016-09-26,56.00257873535156
2016-09-27,56.123966217041016
2016-09-28,58.59169006347656
2016-09-29,58.29502487182617
2016-09-30,58.84791564941406
2016-10-03,58.69281768798828
2016-10-04,58.153419494628906
2016-10-05,58.65911102294922
2016-10-06,58.686092376708984
2016-10-07,58.48381805419922
2016-10-10,59.63002014160156
2016-10-11,59.1580696105957
2016-10-12,58.746768951416016
2016-10-13,58.36243438720703
2016-10-14,58.34895324707031
2016-10-17,58.34895324707031
2016-10-18,58.50404357910156
2016-10-19,58.77372360229492
2016-10-20,58.800716400146484
2016-10-21,58.40290451049805
2016-10-24,58.59843826293945
2016-10-25,58.470333099365234
2016-10-26,58.71979904174805
2016-10-27,58.605167388916016
2016-10-28,57.16230392456055
2016-10-31,56.177894592285156
2016-11-01,56.40040969848633
2016-11-02,56.26555633544922
2016-11-03,56.407135009765625
2016-11-04,56.34646224975586
2016-11-07,57.614051818847656
2016-11-08,58.02895736694336
2016-11-09,58.66836166381836
2016-11-10,59.212520599365234
2016-11-11,58.273860931396484
2016-11-14,58.00855255126953
2016-11-15,59.05609893798828
2016-11-16,58.32826614379883
2016-11-17,57.97452926635742
2016-11-18,58.00855255126953
2016-11-21,58.83160400390625
2016-11-22,58.96086883544922
2016-11-23,59.12409973144531
2016-11-25,59.260162353515625
2016-11-28,58.81802749633789
2016-11-29,58.430301666259766
2016-11-30,59.38259506225586
2016-12-01,59.3417854309082
2016-12-02,59.20573806762695
2016-12-05,59.505035400390625
2016-12-06,59.55943298339844
2016-12-07,59.90634536743164
2016-12-08,60.07640075683594
2016-12-09,60.53895568847656
2016-12-12,61.88578414916992
2016-12-13,62.974098205566406
2016-12-14,61.61369323730469
2016-12-15,61.82455062866211
2016-12-16,62.02181625366211
2016-12-19,61.50485610961914
2016-12-20,61.51166534423828
2016-12-21,61.40962600708008
2016-12-22,61.81095504760742
2016-12-23,61.70211410522461
2016-12-27,61.72933578491211
2016-12-28,61.42323303222656
2016-12-29,61.457244873046875
2016-12-30,61.39601135253906
2017-01-03,61.82455062866211
2017-01-04,61.144351959228516
2017-01-05,60.23286437988281
2017-01-06,60.19886016845703
2017-01-09,59.20573806762695
2017-01-10,58.45071029663086
2017-01-11,59.049285888671875
2017-01-12,58.72958755493164
2017-01-13,58.736385345458984
2017-01-17,59.42340850830078
2017-01-18,58.68876647949219
2017-01-19,57.63444900512695
2017-01-20,58.42349624633789
2017-01-23,57.79770278930664
2017-01-24,57.87932205200195
2017-01-25,58.049373626708984
2017-01-26,58.226226806640625
2017-01-27,58.16503143310547
2017-01-30,57.72288131713867
2017-01-31,57.063087463378906
2017-02-01,56.416866302490234
2017-02-02,56.76376724243164
2017-02-03,56.82499313354492
2017-02-06,56.66854476928711
2017-02-07,56.30122756958008
2017-02-08,55.9305534362793
2017-02-09,56.17765808105469
2017-02-10,56.64443588256836
2017-02-13,56.97393798828125
2017-02-14,56.850364685058594
2017-02-15,57.08377456665039
2017-02-16,56.493438720703125
2017-02-17,56.12275314331055
2017-02-21,56.21199035644531
2017-02-22,55.553009033203125
2017-02-23,56.13649368286133
2017-02-24,55.65597915649414
2017-02-27,55.97173309326172
2017-02-28,55.82072448730469
2017-03-01,56.98766326904297
2017-03-02,57.179874420166016
2017-03-03,56.60327911376953
2017-03-06,56.85722351074219
2017-03-07,56.64443588256836
2017-03-08,55.621646881103516
2017-03-09,56.06097412109375
2017-03-10,56.019798278808594
2017-03-13,55.889366149902344
2017-03-14,55.59419631958008
2017-03-15,56.28750991821289
2017-03-16,56.33555221557617
2017-03-17,56.28750991821289
2017-03-20,56.28750991821289
2017-03-21,56.17079544067383
2017-03-22,56.12275314331055
2017-03-23,56.191410064697266
2017-03-24,55.75893783569336
2017-03-27,55.772674560546875
2017-03-28,56.17765808105469
2017-03-29,56.30122756958008
2017-03-30,57.45444107055664
2017-03-31,56.29436492919922
2017-04-03,56.33555221557617
2017-04-04,56.54147720336914
2017-04-05,56.651309967041016
2017-04-06,56.98080825805664
2017-04-07,56.8091926574707
2017-04-10,57.06315231323242
2017-04-11,56.864097595214844
2017-04-12,56.95333480834961
2017-04-13,56.0747184753418
2017-04-17,55.999202728271484
2017-04-18,55.63539123535156
2017-04-19,55.2509880065918
2017-04-20,55.60792922973633
2017-04-21,55.38827133178711
2017-04-24,55.676570892333984
2017-04-25,56.10215377807617
2017-04-26,55.87565612792969
2017-04-27,55.77953338623047
2017-04-28,56.047245025634766
2017-05-01,56.32867431640625
2017-05-02,56.32181930541992
2017-05-03,56.768009185791016
2017-05-04,56.040382385253906
2017-05-05,56.30122756958008
2017-05-08,56.898406982421875
2017-05-09,56.50028610229492
2017-05-10,56.756675720214844
2017-05-11,57.24170684814453
2017-05-12,57.20016098022461
2017-05-15,57.37336730957031
2017-05-16,57.20016098022461
2017-05-17,56.812103271484375
2017-05-18,56.645809173583984
2017-05-19,56.77052307128906
2017-05-22,57.01996994018555
2017-05-23,57.220916748046875
2017-05-24,57.01996994018555
2017-05-25,56.645809173583984
2017-05-26,56.507225036621094
2017-05-30,56.19541549682617
2017-05-31,55.7796630859375
2017-06-01,55.91823196411133
2017-06-02,55.08675003051758
2017-06-05,55.516357421875
2017-06-06,56.271644592285156
2017-06-07,56.063758850097656
2017-06-08,55.86281967163086
2017-06-09,56.909114837646484
2017-06-12,57.46345138549805
2017-06-13,57.48422622680664
2017-06-14,56.8675422668457
2017-06-15,56.99919128417969
2017-06-16,57.85149383544922
2017-06-19,57.34565353393555
2017-06-20,57.03382873535156
2017-06-21,56.4310188293457
2017-06-22,56.181549072265625
2017-06-23,56.548805236816406
2017-06-26,56.292423248291016
2017-06-27,56.20233917236328
2017-06-28,56.49335861206055
2017-06-29,55.91823196411133
2017-06-30,55.93906021118164
2017-07-03,56.88832092285156
2017-07-05,56.02219009399414
2017-07-06,55.516357421875
2017-07-07,55.58563995361328
2017-07-10,55.54408264160156
2017-07-11,55.848960876464844
2017-07-12,56.098426818847656
2017-07-13,56.10531997680664
2017-07-14,56.32012176513672
2017-07-17,56.02913284301758
2017-07-18,55.848960876464844
2017-07-19,56.02219009399414
2017-07-20,56.02913284301758
2017-07-21,55.516357421875
2017-07-24,55.343135833740234
2017-07-25,55.620296478271484
2017-07-26,55.68959426879883
2017-07-27,56.00833511352539
2017-07-28,55.156044006347656
2017-07-31,55.460914611816406
2017-08-01,55.55100631713867
2017-08-02,55.848960876464844
2017-08-03,55.77273941040039
2017-08-04,55.57871627807617
2017-08-07,55.54408264160156
2017-08-08,55.405479431152344
2017-08-09,55.57871627807617
2017-08-10,55.2498893737793
2017-08-11,54.71818161010742
2017-08-14,54.732173919677734
2017-08-15,54.5992317199707
2017-08-16,54.20044708251953
2017-08-17,53.35390090942383
2017-08-18,53.619754791259766
2017-08-21,53.43783950805664
2017-08-22,53.68970489501953
2017-08-23,53.59877014160156
2017-08-24,53.40287399291992
2017-08-25,53.675724029541016
2017-08-28,53.50080108642578
2017-08-29,53.4868049621582
2017-08-30,53.241943359375
2017-08-31,53.40287399291992
2017-09-01,53.57077407836914
2017-09-05,53.9975471496582
2017-09-06,55.11697006225586
2017-09-07,55.29186248779297
2017-09-08,55.144935607910156
2017-09-11,55.44579315185547
2017-09-12,55.620697021484375
2017-09-13,55.80959701538086
2017-09-14,56.03347396850586
2017-09-15,56.01947784423828
2017-09-18,56.03347396850586
2017-09-19,56.12443161010742
2017-09-20,56.35531997680664
2017-09-21,55.89356231689453
2017-09-22,55.91453552246094
2017-09-25,56.656150817871094
2017-09-26,56.59317398071289
2017-09-27,56.97099685668945
2017-09-28,57.50269317626953
2017-09-29,57.35579299926758
