Date,NESF.L
2016-06-28,94.82269287109375
2016-06-29,98.79432678222656
2016-06-30,99.29078674316406
2016-07-01,99.04255676269531
2016-07-04,100.03548431396484
2016-07-05,100.53194427490234
2016-07-06,100.53194427490234
2016-07-07,99.81806945800781
2016-07-08,100.31465148925781
2016-07-11,100.81126403808594
2016-07-12,101.05957794189453
2016-07-13,101.05957794189453
2016-07-14,101.80448913574219
2016-07-15,101.18372344970703
2016-07-18,100.56295776367188
2016-07-19,100.0663833618164
2016-07-20,100.31465148925781
2016-07-21,100.0663833618164
2016-07-22,100.56295776367188
2016-07-25,101.30787658691406
2016-07-26,100.81126403808594
2016-07-27,100.56295776367188
2016-07-28,101.5561752319336
2016-07-29,101.80448913574219
2016-08-01,101.5561752319336
2016-08-02,101.5561752319336
2016-08-03,101.5561752319336
2016-08-04,101.5561752319336
2016-08-05,101.5561752319336
2016-08-08,101.5561752319336
2016-08-09,102.79771423339844
2016-08-10,101.80448913574219
2016-08-11,101.80448913574219
2016-08-12,102.30107879638672
2016-08-15,102.54940795898438
2016-08-16,103.2943115234375
2016-08-17,103.41847229003906
2016-08-18,103.54258728027344
2016-08-19,104.53579711914062
2016-08-22,104.53579711914062
2016-08-23,103.79092407226562
2016-08-24,104.1633529663086
2016-08-25,102.5648422241211
2016-08-26,102.31646728515625
2016-08-30,102.81317901611328
2016-08-31,103.30985260009766
2016-09-01,103.55817413330078
2016-09-02,103.30985260009766
2016-09-05,102.81317901611328
2016-09-06,104.30319213867188
2016-09-07,103.0615234375
2016-09-08,103.30985260009766
2016-09-09,103.8065414428711
2016-09-12,104.30319213867188
2016-09-13,104.30319213867188
2016-09-14,104.55154418945312
2016-09-15,104.30319213867188
2016-09-16,102.5648422241211
2016-09-19,103.8065414428711
2016-09-20,104.30319213867188
2016-09-21,104.79991912841797
2016-09-22,103.8065414428711
2016-09-23,104.4273681640625
2016-09-26,105.29654693603516
2016-09-27,105.29654693603516
2016-09-28,105.5449447631836
2016-09-29,105.79325103759766
2016-09-30,105.42073059082031
2016-10-03,105.5449447631836
2016-10-04,104.05487060546875
2016-10-05,105.29654693603516
2016-10-06,105.5449447631836
2016-10-07,106.78661346435547
2016-10-10,107.77997589111328
2016-10-11,106.78661346435547
2016-10-12,107.53163146972656
2016-10-13,106.78661346435547
2016-10-14,107.77997589111328
2016-10-17,106.28995513916016
2016-10-18,107.28331756591797
2016-10-19,106.53826904296875
2016-10-20,107.28331756591797
2016-10-21,107.53163146972656
2016-10-24,107.53163146972656
2016-10-25,106.78661346435547
2016-10-26,107.28331756591797
2016-10-27,107.03497314453125
2016-10-28,107.28331756591797
2016-10-31,107.28331756591797
2016-11-01,106.78661346435547
2016-11-02,106.78661346435547
2016-11-03,105.5449447631836
2016-11-04,105.79325103759766
2016-11-07,106.28995513916016
2016-11-08,105.79325103759766
2016-11-09,105.04823303222656
2016-11-10,105.04823303222656
2016-11-11,104.05487060546875
2016-11-14,103.8065414428711
2016-11-15,104.05487060546875
2016-11-16,104.79991912841797
2016-11-17,103.82203674316406
2016-11-18,103.57366943359375
2016-11-21,104.07044982910156
2016-11-22,104.07044982910156
2016-11-23,104.07044982910156
2016-11-24,104.56717681884766
2016-11-25,104.56717681884766
2016-11-28,104.56717681884766
2016-11-29,104.56717681884766
2016-11-30,104.31881713867188
2016-12-01,104.56717681884766
2016-12-02,105.56069946289062
2016-12-05,106.5542221069336
2016-12-06,106.5542221069336
2016-12-07,107.2993392944336
2016-12-08,107.2993392944336
2016-12-09,108.29287719726562
2016-12-12,108.54122924804688
2016-12-13,109.03800964355469
2016-12-14,107.2993392944336
2016-12-15,107.79611206054688
2016-12-16,105.80908203125
2016-12-19,106.30583953857422
2016-12-20,106.30583953857422
2016-12-21,106.5542221069336
2016-12-22,107.05097961425781
2016-12-23,106.5542221069336
2016-12-28,106.8025894165039
2016-12-29,106.8025894165039
2016-12-30,107.05097961425781
2017-01-03,107.17517852783203
2017-01-04,107.5477294921875
2017-01-05,107.2993392944336
2017-01-06,107.6718978881836
2017-01-09,108.04447174072266
2017-01-10,108.04447174072266
2017-01-11,107.5477294921875
2017-01-12,108.04447174072266
2017-01-13,107.79611206054688
2017-01-16,107.79611206054688
2017-01-17,108.29287719726562
2017-01-18,107.5477294921875
2017-01-19,108.04447174072266
2017-01-20,109.03800964355469
2017-01-23,109.28636169433594
2017-01-24,109.16217803955078
2017-01-25,109.28636169433594
2017-01-26,110.2798843383789
2017-01-27,110.77664184570312
2017-01-30,110.4040756225586
2017-01-31,110.2798843383789
2017-02-01,110.03150939941406
2017-02-02,110.77664184570312
2017-02-03,111.02500915527344
2017-02-06,110.2798843383789
2017-02-07,110.2798843383789
2017-02-08,110.2798843383789
2017-02-09,109.78311157226562
2017-02-10,108.78961944580078
2017-02-13,108.29287719726562
2017-02-14,108.29287719726562
2017-02-15,108.29287719726562
2017-02-16,107.79611206054688
2017-02-17,108.04447174072266
2017-02-20,108.78961944580078
2017-02-21,109.03800964355469
2017-02-22,108.78961944580078
2017-02-23,108.3084716796875
2017-02-24,108.8052978515625
2017-02-27,109.79893493652344
2017-02-28,110.04736328125
2017-03-01,111.2894287109375
2017-03-02,110.91682434082031
2017-03-03,110.29579162597656
2017-03-06,109.79893493652344
2017-03-07,109.79893493652344
2017-03-08,109.79893493652344
2017-03-09,110.5441665649414
2017-03-10,110.29579162597656
2017-03-13,110.04736328125
2017-03-14,110.29579162597656
2017-03-15,109.79893493652344
2017-03-16,109.55052947998047
2017-03-17,109.55052947998047
2017-03-20,108.8052978515625
2017-03-21,108.3084716796875
2017-03-22,108.556884765625
2017-03-23,108.556884765625
2017-03-24,108.43266296386719
2017-03-27,108.06005096435547
2017-03-28,108.06005096435547
2017-03-29,108.3084716796875
2017-03-30,108.3084716796875
2017-03-31,109.79893493652344
2017-04-03,110.04736328125
2017-04-04,109.55052947998047
2017-04-05,109.55052947998047
2017-04-06,110.17154693603516
2017-04-07,111.04102325439453
2017-04-10,110.29579162597656
2017-04-11,111.53784942626953
2017-04-12,112.53150939941406
2017-04-13,113.0283203125
2017-04-18,112.53150939941406
2017-04-19,112.53150939941406
2017-04-20,112.53150939941406
2017-04-21,112.77991485595703
2017-04-24,112.77991485595703
2017-04-25,113.0283203125
2017-04-26,113.0283203125
2017-04-27,113.0283203125
2017-04-28,113.27674102783203
2017-05-02,113.525146484375
2017-05-03,113.64936065673828
2017-05-04,112.77991485595703
2017-05-05,112.77991485595703
2017-05-08,112.28308868408203
2017-05-09,112.28308868408203
2017-05-10,112.28308868408203
2017-05-11,111.78624725341797
2017-05-12,112.03468322753906
2017-05-15,111.78624725341797
2017-05-16,112.28308868408203
2017-05-17,112.28308868408203
2017-05-18,113.27674102783203
2017-05-19,113.40093231201172
2017-05-22,114.02197265625
2017-05-23,114.518798828125
2017-05-24,114.76724243164062
2017-05-25,114.03755187988281
2017-05-26,114.03755187988281
2017-05-30,113.78907775878906
2017-05-31,114.28599548339844
2017-06-01,113.78907775878906
2017-06-02,113.78907775878906
2017-06-05,114.28599548339844
2017-06-06,114.03755187988281
2017-06-07,114.03755187988281
2017-06-08,113.2922134399414
2017-06-09,113.78907775878906
2017-06-12,113.91334533691406
2017-06-13,112.04996490478516
2017-06-14,111.80152130126953
2017-06-15,110.8077392578125
2017-06-16,112.29841613769531
2017-06-19,111.05618286132812
2017-06-20,110.31084442138672
2017-06-21,112.29841613769531
2017-06-22,113.2922134399414
2017-06-23,114.53443908691406
2017-06-26,114.28599548339844
2017-06-27,114.28599548339844
2017-06-28,114.03755187988281
2017-06-29,113.66486358642578
2017-06-30,112.79530334472656
2017-07-03,112.89466094970703
2017-07-04,113.04377746582031
2017-07-05,112.54689025878906
2017-07-06,112.54689025878906
2017-07-07,112.54689025878906
2017-07-10,112.67107391357422
2017-07-11,112.67107391357422
2017-07-12,112.53196716308594
2017-07-13,113.5406265258789
2017-07-14,113.04377746582031
2017-07-17,113.2922134399414
2017-07-18,112.79530334472656
2017-07-19,112.79530334472656
2017-07-20,112.54689025878906
2017-07-21,113.04377746582031
2017-07-24,113.78907775878906
2017-07-25,113.2922134399414
2017-07-26,111.80152130126953
2017-07-27,112.29841613769531
2017-07-28,112.29841613769531
2017-07-31,112.54689025878906
2017-08-01,112.42263793945312
2017-08-02,113.2922134399414
2017-08-03,113.2922134399414
2017-08-04,112.54689025878906
2017-08-07,113.04377746582031
2017-08-08,112.04996490478516
2017-08-09,113.2922134399414
2017-08-10,112.54689025878906
2017-08-11,113.04377746582031
2017-08-14,112.54689025878906
2017-08-15,112.91956329345703
2017-08-16,113.04377746582031
2017-08-17,112.91956329345703
2017-08-18,112.79530334472656
2017-08-21,113.04377746582031
2017-08-22,113.04377746582031
2017-08-23,113.04377746582031
2017-08-24,111.69308471679688
2017-08-25,112.06580352783203
2017-08-29,112.31425476074219
2017-08-30,112.31425476074219
2017-08-31,112.31425476074219
2017-09-01,112.06580352783203
2017-09-04,112.31425476074219
2017-09-05,112.31425476074219
2017-09-06,112.06580352783203
2017-09-07,112.06580352783203
2017-09-08,112.31425476074219
2017-09-11,112.31425476074219
2017-09-12,112.31425476074219
2017-09-13,112.31425476074219
2017-09-14,112.31425476074219
2017-09-15,110.32638549804688
2017-09-18,111.56884002685547
2017-09-19,112.31425476074219
2017-09-20,112.31425476074219
2017-09-21,112.06580352783203
2017-09-22,112.31425476074219
2017-09-25,112.56275177001953
2017-09-26,111.56884002685547
2017-09-27,112.31425476074219
2017-09-28,111.81729888916016
2017-09-29,111.81729888916016
2017-10-02,112.31425476074219
2017-10-03,112.56275177001953
2017-10-04,112.56275177001953
2017-10-05,112.81124114990234
2017-10-06,112.81124114990234
2017-10-09,113.05972290039062
2017-10-10,113.05972290039062
2017-10-11,113.80516052246094
2017-10-12,113.18396759033203
2017-10-13,112.81124114990234
2017-10-16,112.31425476074219
2017-10-17,111.81729888916016
2017-10-18,111.32032775878906
2017-10-19,111.81729888916016
2017-10-20,111.81729888916016
2017-10-23,111.32032775878906
2017-10-24,111.56884002685547
2017-10-25,111.32032775878906
2017-10-26,111.56884002685547
2017-10-27,111.81729888916016
2017-10-30,111.81729888916016
2017-10-31,111.32032775878906
2017-11-01,111.81729888916016
2017-11-02,111.56884002685547
2017-11-03,111.32032775878906
2017-11-06,110.57489013671875
2017-11-07,109.5809555053711
2017-11-08,108.33854675292969
2017-11-09,107.59309387207031
2017-11-10,107.34459686279297
2017-11-13,107.09612274169922
2017-11-14,106.35067749023438
2017-11-15,106.10220336914062
2017-11-16,104.62700653076172
2017-11-17,106.1181411743164
2017-11-20,106.3666763305664
2017-11-21,106.86371612548828
2017-11-22,107.98201751708984
2017-11-23,106.86371612548828
2017-11-24,106.86371612548828
2017-11-27,106.86371612548828
2017-11-28,106.73944854736328
2017-11-29,106.61519622802734
2017-11-30,106.3666763305664
2017-12-01,106.3666763305664
2017-12-04,106.3666763305664
2017-12-05,106.3666763305664
2017-12-06,106.3666763305664
2017-12-07,106.3666763305664
2017-12-08,106.86371612548828
2017-12-11,107.11223602294922
2017-12-12,107.6092529296875
2017-12-13,108.60336303710938
2017-12-14,108.85188293457031
2017-12-15,109.5974349975586
2017-12-18,109.5974349975586
2017-12-19,109.84595489501953
2017-12-20,110.84001922607422
2017-12-21,111.58560943603516
2017-12-22,111.58560943603516
2017-12-27,111.8341064453125
2017-12-28,112.57967376708984
2017-12-29,112.33113861083984
2018-01-02,112.33113861083984
2018-01-03,113.822265625
2018-01-04,113.32524108886719
2018-01-05,114.31930541992188
2018-01-08,113.822265625
2018-01-09,113.32524108886719
2018-01-10,112.82821655273438
2018-01-11,112.82821655273438
2018-01-12,112.82821655273438
2018-01-15,112.33113861083984
2018-01-16,112.82821655273438
2018-01-17,112.82821655273438
2018-01-18,112.82821655273438
2018-01-19,112.82821655273438
2018-01-22,113.32524108886719
2018-01-23,113.822265625
2018-01-24,112.33113861083984
2018-01-25,112.33113861083984
2018-01-26,112.57967376708984
2018-01-29,112.82821655273438
2018-01-30,112.33113861083984
2018-01-31,112.82821655273438
2018-02-01,111.8341064453125
2018-02-02,111.33706665039062
2018-02-05,110.84001922607422
2018-02-06,108.85188293457031
2018-02-07,108.85188293457031
2018-02-08,109.34891510009766
2018-02-09,109.34891510009766
2018-02-12,108.3548355102539
2018-02-13,108.85188293457031
2018-02-14,110.34298706054688
2018-02-15,110.84001922607422
2018-02-16,110.84001922607422
2018-02-19,109.84595489501953
2018-02-20,110.34298706054688
2018-02-21,111.08856964111328
2018-02-22,110.85594940185547
2018-02-23,111.85017395019531
2018-02-26,111.35303497314453
2018-02-27,111.85017395019531
2018-02-28,110.85594940185547
2018-03-01,110.85594940185547
2018-03-02,112.34730529785156
2018-03-05,110.35884857177734
2018-03-06,110.85594940185547
2018-03-07,109.86170196533203
2018-03-08,110.35884857177734
2018-03-09,110.35884857177734
2018-03-12,109.3646240234375
2018-03-13,108.8675308227539
2018-03-14,108.3703842163086
2018-03-15,108.3703842163086
2018-03-16,109.3646240234375
2018-03-19,108.3703842163086
2018-03-20,108.3703842163086
2018-03-21,107.87327575683594
2018-03-22,107.87327575683594
2018-03-23,107.87327575683594
2018-03-26,107.87327575683594
2018-03-27,107.87327575683594
2018-03-28,107.87327575683594
2018-03-29,110.35884857177734
2018-04-03,110.35884857177734
2018-04-04,110.35884857177734
2018-04-05,110.35884857177734
2018-04-06,110.35884857177734
2018-04-09,110.35884857177734
2018-04-10,110.85594940185547
2018-04-11,110.85594940185547
2018-04-12,110.85594940185547
2018-04-13,110.85594940185547
2018-04-16,110.35884857177734
2018-04-17,110.35884857177734
2018-04-18,109.86170196533203
2018-04-19,109.3646240234375
2018-04-20,109.86170196533203
2018-04-23,108.8675308227539
2018-04-24,107.87327575683594
2018-04-25,108.3703842163086
2018-04-26,108.8675308227539
2018-04-27,108.3703842163086
2018-04-30,108.8675308227539
2018-05-01,108.8675308227539
2018-05-02,109.3646240234375
2018-05-03,109.86170196533203
2018-05-04,109.86170196533203
2018-05-08,110.11028289794922
2018-05-09,108.8675308227539
2018-05-10,108.8675308227539
2018-05-11,108.8675308227539
2018-05-14,108.8675308227539
2018-05-15,108.8675308227539
2018-05-16,109.3646240234375
2018-05-17,109.61317443847656
2018-05-18,109.3646240234375
2018-05-21,109.61317443847656
2018-05-22,109.86170196533203
2018-05-23,109.3646240234375
2018-05-24,107.88903045654297
2018-05-25,107.88903045654297
2018-05-29,107.88903045654297
2018-05-30,108.88343048095703
2018-05-31,108.88343048095703
2018-06-01,108.3862075805664
2018-06-04,109.38058471679688
2018-06-05,109.38058471679688
2018-06-06,108.88343048095703
2018-06-07,108.88343048095703
2018-06-08,109.38058471679688
2018-06-11,108.88343048095703
2018-06-12,109.38058471679688
2018-06-13,109.87775421142578
2018-06-14,109.87775421142578
2018-06-15,108.3862075805664
2018-06-18,109.38058471679688
2018-06-19,108.88343048095703
2018-06-20,108.3862075805664
2018-06-21,108.88343048095703
2018-06-22,108.88343048095703
2018-06-25,108.3862075805664
2018-06-26,107.88903045654297
2018-06-27,107.88903045654297
2018-06-28,107.39185333251953
2018-06-29,107.39185333251953
2018-07-02,106.89466094970703
2018-07-03,108.3862075805664
2018-07-04,108.3862075805664
2018-07-05,108.3862075805664
2018-07-06,106.89466094970703
2018-07-09,107.64042663574219
2018-07-10,107.39185333251953
2018-07-11,106.89466094970703
2018-07-12,107.39185333251953
2018-07-13,107.88903045654297
2018-07-16,107.2675552368164
2018-07-17,107.39185333251953
2018-07-18,107.39185333251953
2018-07-19,107.39185333251953
2018-07-20,108.3862075805664
2018-07-23,108.3862075805664
2018-07-24,107.88903045654297
2018-07-25,107.88903045654297
2018-07-26,107.88903045654297
2018-07-27,107.88903045654297
2018-07-30,107.88903045654297
2018-07-31,107.88903045654297
2018-08-01,107.39185333251953
2018-08-02,109.38058471679688
2018-08-03,109.87775421142578
2018-08-06,110.37495422363281
2018-08-07,109.38058471679688
2018-08-08,109.38058471679688
2018-08-09,109.87775421142578
2018-08-10,109.87775421142578
2018-08-13,109.87775421142578
2018-08-14,109.87775421142578
2018-08-15,109.87775421142578
2018-08-16,110.87213134765625
2018-08-17,110.87213134765625
2018-08-20,110.37495422363281
2018-08-21,110.37495422363281
2018-08-22,110.37495422363281
2018-08-23,108.40245819091797
2018-08-24,107.40794372558594
2018-08-28,107.40794372558594
2018-08-29,107.40794372558594
2018-08-30,107.65653991699219
2018-08-31,107.90519714355469
2018-09-03,107.90519714355469
2018-09-04,108.40245819091797
2018-09-05,108.89971923828125
2018-09-06,109.39697265625
2018-09-07,109.39697265625
2018-09-10,109.39697265625
2018-09-11,109.39697265625
2018-09-12,109.39697265625
2018-09-13,108.89971923828125
2018-09-14,108.89971923828125
2018-09-17,108.89971923828125
2018-09-18,109.89421081542969
2018-09-19,109.39697265625
2018-09-20,109.39697265625
2018-09-21,110.39148712158203
2018-09-24,110.39148712158203
2018-09-25,110.39148712158203
2018-09-26,110.88874816894531
2018-09-27,110.88874816894531
2018-09-28,110.88874816894531
2018-10-01,111.13736724853516
2018-10-02,110.88874816894531
2018-10-03,110.88874816894531
2018-10-04,110.39148712158203
2018-10-05,109.39697265625
2018-10-08,109.39697265625
2018-10-09,108.89971923828125
2018-10-10,109.89421081542969
2018-10-11,108.89971923828125
2018-10-12,109.89421081542969
2018-10-15,109.89421081542969
2018-10-16,109.39697265625
2018-10-17,109.39697265625
2018-10-18,109.89421081542969
2018-10-19,109.89421081542969
2018-10-22,109.89421081542969
2018-10-23,109.89421081542969
2018-10-24,108.89971923828125
2018-10-25,109.39697265625
2018-10-26,108.40245819091797
2018-10-29,109.39697265625
2018-10-30,108.89971923828125
2018-10-31,110.39148712158203
2018-11-01,109.89421081542969
2018-11-02,110.39148712158203
2018-11-05,110.39148712158203
2018-11-06,109.89421081542969
2018-11-07,109.89421081542969
2018-11-08,109.89421081542969
2018-11-09,110.39148712158203
2018-11-12,111.38600158691406
2018-11-13,110.6401138305664
2018-11-14,111.38600158691406
2018-11-15,109.4132080078125
2018-11-16,108.91587829589844
2018-11-19,109.1645278930664
2018-11-20,108.91587829589844
2018-11-21,109.1645278930664
2018-11-22,109.66189575195312
2018-11-23,108.91587829589844
2018-11-26,109.66189575195312
2018-11-27,110.40786743164062
2018-11-28,109.91050720214844
2018-11-29,109.91050720214844
2018-11-30,109.91050720214844
2018-12-03,110.90521240234375
2018-12-04,110.40786743164062
2018-12-05,110.40786743164062
2018-12-06,109.91050720214844
2018-12-07,110.40786743164062
2018-12-10,110.15918731689453
2018-12-11,110.40786743164062
2018-12-12,110.40786743164062
2018-12-13,110.40786743164062
2018-12-14,111.40251922607422
2018-12-17,110.65653991699219
2018-12-18,110.90521240234375
2018-12-19,110.90521240234375
2018-12-20,111.40251922607422
2018-12-21,114.38651275634766
2018-12-24,114.38651275634766
2018-12-27,113.88919067382812
2018-12-28,113.88919067382812
2018-12-31,114.38651275634766
2019-01-02,114.88387298583984
2019-01-03,113.88919067382812
2019-01-04,113.1432113647461
2019-01-07,112.39717864990234
2019-01-08,112.39717864990234
2019-01-09,111.89985656738281
2019-01-10,111.89985656738281
2019-01-11,112.14852905273438
2019-01-14,111.89985656738281
2019-01-15,112.39717864990234
2019-01-16,112.14852905273438
2019-01-17,111.40251922607422
2019-01-18,111.89985656738281
2019-01-21,112.89452362060547
2019-01-22,113.39186096191406
2019-01-23,113.88919067382812
2019-01-24,114.88387298583984
2019-01-25,114.88387298583984
2019-01-28,113.88919067382812
2019-01-29,113.88919067382812
2019-01-30,113.39186096191406
2019-01-31,113.88919067382812
2019-02-01,113.88919067382812
2019-02-04,115.13253784179688
2019-02-05,115.3812026977539
2019-02-06,114.88387298583984
2019-02-07,115.3812026977539
2019-02-08,114.88387298583984
2019-02-11,115.3812026977539
2019-02-12,115.87852478027344
2019-02-13,115.3812026977539
2019-02-14,115.87852478027344
2019-02-15,115.87852478027344
2019-02-18,115.87852478027344
2019-02-19,116.12720489501953
2019-02-20,115.87852478027344
2019-02-21,114.9002685546875
2019-02-22,114.9002685546875
2019-02-25,114.9002685546875
2019-02-26,114.65155792236328
2019-02-27,115.89507293701172
2019-02-28,115.3976821899414
2019-03-01,115.89507293701172
2019-03-04,115.89507293701172
2019-03-05,115.89507293701172
2019-03-06,115.3976821899414
2019-03-07,115.3976821899414
2019-03-08,115.3976821899414
2019-03-11,115.3976821899414
2019-03-12,115.89507293701172
2019-03-13,115.89507293701172
2019-03-14,116.64115905761719
2019-03-15,116.88988494873047
2019-03-18,117.63599395751953
2019-03-19,117.88468933105469
2019-03-20,118.38208770751953
2019-03-21,118.87950134277344
2019-03-22,119.37688446044922
2019-03-25,118.13338470458984
2019-03-26,117.38726806640625
2019-03-27,117.88468933105469
2019-03-28,116.88988494873047
2019-03-29,116.88988494873047
2019-04-01,118.13338470458984
2019-04-02,118.6307601928711
2019-04-03,119.37688446044922
2019-04-04,119.37688446044922
2019-04-05,119.62560272216797
2019-04-08,120.37169647216797
2019-04-09,121.86392211914062
2019-04-10,123.85355377197266
2019-04-11,123.85355377197266
2019-04-12,123.35611724853516
2019-04-15,120.86910247802734
2019-04-16,120.86910247802734
2019-04-17,118.87950134277344
2019-04-18,118.38208770751953
2019-04-23,118.87950134277344
2019-04-24,118.87950134277344
2019-04-25,118.87950134277344
2019-04-26,117.88468933105469
2019-04-29,116.88988494873047
2019-04-30,117.38726806640625
2019-05-01,117.38726806640625
2019-05-02,116.88988494873047
