Date,DCC.L
2019-05-30,6655.03369140625
2019-05-31,6637.068359375
2019-06-03,6649.0458984375
2019-06-04,6653.03857421875
2019-06-05,6786.77734375
2019-06-06,6786.77734375
2019-06-07,6842.66845703125
2019-06-10,6902.55126953125
2019-06-11,6932.49267578125
2019-06-12,6994.37255859375
2019-06-13,6980.3994140625
2019-06-14,6930.4970703125
2019-06-17,7000.361328125
2019-06-18,7024.31396484375
2019-06-19,6972.41552734375
2019-06-20,7044.27587890625
2019-06-21,7076.212890625
2019-06-24,7074.21826171875
2019-06-25,7058.2490234375
2019-06-26,7048.267578125
2019-06-27,6964.43115234375
2019-06-28,7006.349609375
2019-07-01,7036.2919921875
2019-07-02,7136.09716796875
2019-07-03,7142.0849609375
2019-07-04,7136.09716796875
2019-07-05,6974.41162109375
2019-07-08,6940.47802734375
2019-07-09,6904.5478515625
2019-07-10,6860.6337890625
2019-07-11,6928.50146484375
2019-07-12,6826.7001953125
2019-07-15,6936.4853515625
2019-07-16,6976.40771484375
2019-07-17,6912.53271484375
2019-07-18,6866.6220703125
2019-07-19,6870.61474609375
2019-07-22,6748.85107421875
2019-07-23,6754.83935546875
2019-07-24,6808.734375
2019-07-25,6812.7265625
2019-07-26,6960.43798828125
2019-07-29,7128.1123046875
2019-07-30,7106.154296875
2019-07-31,6948.46240234375
2019-08-01,6890.57470703125
2019-08-02,6631.0810546875
2019-08-05,6387.5546875
2019-08-06,6313.69921875
2019-08-07,6337.65283203125
2019-08-08,6477.37939453125
2019-08-09,6489.35693359375
2019-08-12,6511.314453125
2019-08-13,6569.20166015625
2019-08-14,6445.44287109375
2019-08-15,6437.45947265625
2019-08-16,6553.232421875
2019-08-19,6623.095703125
2019-08-20,6571.19775390625
2019-08-21,6768.81298828125
2019-08-22,6816.71875
2019-08-23,6768.81298828125
2019-08-27,6880.59521484375
2019-08-28,6820.7109375
2019-08-29,6902.55126953125
2019-08-30,6970.41943359375
2019-09-02,7030.302734375
2019-09-03,7066.2333984375
2019-09-04,7110.1474609375
2019-09-05,7138.0927734375
2019-09-06,7116.13671875
2019-09-09,7108.15087890625
2019-09-10,6936.4853515625
2019-09-11,7020.322265625
2019-09-12,7054.2568359375
2019-09-13,7170.03076171875
2019-09-16,7106.154296875
2019-09-17,7030.302734375
2019-09-18,7048.267578125
2019-09-19,7094.17919921875
2019-09-20,6960.43798828125
2019-09-23,6990.38037109375
2019-09-24,7066.2333984375
2019-09-25,6886.5830078125
2019-09-26,7032.29931640625
2019-09-27,7082.20166015625
2019-09-30,7082.20166015625
2019-10-01,6968.423828125
2019-10-02,6736.8740234375
2019-10-03,6688.96826171875
2019-10-04,6818.71630859375
2019-10-07,6822.70751953125
2019-10-08,6782.78515625
2019-10-09,6804.74267578125
2019-10-10,6842.66845703125
2019-10-11,6886.5830078125
2019-10-14,6828.69580078125
2019-10-15,6866.6220703125
2019-10-16,6962.43505859375
2019-10-17,7004.3544921875
2019-10-18,7018.32568359375
2019-10-21,7060.244140625
2019-10-22,7088.18994140625
2019-10-23,7006.349609375
2019-10-24,7080.20556640625
2019-10-25,7130.10888671875
2019-10-28,7184.00341796875
2019-10-29,7255.86328125
2019-10-30,7235.90234375
2019-10-31,7221.9287109375
2019-11-01,7295.78515625
2019-11-04,7317.7431640625
2019-11-05,7313.7509765625
2019-11-06,7337.70361328125
2019-11-07,7369.64208984375
2019-11-08,7481.423828125
2019-11-11,7359.66162109375
2019-11-12,6902.55126953125
2019-11-13,6866.6220703125
2019-11-14,6641.06103515625
2019-11-15,6680.9833984375
2019-11-18,6611.12109375
2019-11-19,6643.05712890625
2019-11-20,6483.36962890625
2019-11-21,6406.0087890625
2019-11-22,6475.876953125
2019-11-25,6541.75439453125
2019-11-26,6587.66796875
2019-11-27,6659.533203125
2019-11-28,6645.55908203125
2019-11-29,6595.65283203125
2019-12-02,6549.73974609375
2019-12-03,6473.88134765625
2019-12-04,6461.90380859375
2019-12-05,6410.0
2019-12-06,6388.04150390625
2019-12-09,6366.0830078125
2019-12-10,6338.1357421875
2019-12-11,6276.2509765625
2019-12-12,6286.23291015625
2019-12-13,6457.9111328125
2019-12-16,6563.71337890625
2019-12-17,6603.638671875
2019-12-18,6531.77294921875
2019-12-19,6543.75
2019-12-20,6501.828125
2019-12-23,6545.7470703125
2019-12-24,6533.7685546875
2019-12-27,6587.66796875
2019-12-30,6509.8134765625
2019-12-31,6531.77294921875
2020-01-02,6595.65283203125
2020-01-03,6483.86328125
2020-01-06,6392.03369140625
2020-01-07,6417.98583984375
2020-01-08,6435.95166015625
2020-01-09,6509.8134765625
2020-01-10,6493.84375
2020-01-13,6531.77294921875
2020-01-14,6563.71337890625
2020-01-15,6637.57421875
2020-01-16,6433.95556640625
2020-01-17,6505.82080078125
2020-01-20,6453.91845703125
2020-01-21,6449.92529296875
2020-01-22,6402.01611328125
2020-01-23,6338.1357421875
2020-01-24,6348.1171875
2020-01-27,6282.23974609375
2020-01-28,6272.25830078125
2020-01-29,6330.14990234375
2020-01-30,6168.453125
2020-01-31,6120.54248046875
2020-02-03,6208.37744140625
2020-02-04,6268.265625
2020-02-05,6256.2880859375
2020-02-06,6282.23974609375
2020-02-07,6220.35595703125
2020-02-10,6220.35595703125
2020-02-11,6224.34765625
2020-02-12,6308.19091796875
2020-02-13,6266.2685546875
2020-02-14,6240.318359375
2020-02-17,6248.3037109375
2020-02-18,6216.36328125
2020-02-19,6342.12841796875
2020-02-20,6250.29931640625
2020-02-21,6240.318359375
2020-02-24,5970.8232421875
2020-02-25,5771.1962890625
2020-02-26,5713.3046875
2020-02-27,5583.54833984375
2020-02-28,5521.66357421875
2020-03-02,5543.6220703125
2020-03-03,5633.45361328125
2020-03-04,5739.255859375
2020-03-05,5673.37939453125
2020-03-06,5449.7978515625
2020-03-09,5062.52294921875
2020-03-10,4910.8076171875
2020-03-11,4881.861328125
2020-03-12,4331.890625
2020-03-13,4231.0791015625
2020-03-16,3870.754150390625
2020-03-17,4128.27197265625
2020-03-18,4376.80712890625
2020-03-19,4407.7490234375
2020-03-20,4696.208984375
2020-03-23,4301.94677734375
2020-03-24,4878.8671875
2020-03-25,4998.642578125
2020-03-26,5166.328125
2020-03-27,4992.65283203125
2020-03-30,5170.32080078125
2020-03-31,5090.47021484375
2020-04-01,4753.1025390625
2020-04-02,4960.71337890625
2020-04-03,4911.80615234375
2020-04-06,5016.609375
2020-04-07,5170.32080078125
2020-04-08,5240.19091796875
2020-04-09,5347.9892578125
2020-04-14,5459.77978515625
2020-04-15,5248.1748046875
2020-04-16,5182.298828125
2020-04-17,5503.69677734375
2020-04-20,5495.7119140625
2020-04-21,5377.93212890625
2020-04-22,5290.09619140625
2020-04-23,5547.61474609375
2020-04-24,5365.955078125
2020-04-27,5555.60009765625
2020-04-28,5509.68603515625
2020-04-29,5801.14013671875
2020-04-30,5647.42822265625
2020-05-01,5597.52197265625
2020-05-04,5515.67431640625
2020-05-05,5655.41357421875
2020-05-06,5649.4248046875
2020-05-07,5817.11083984375
2020-05-11,5900.95361328125
2020-05-12,5839.0693359375
2020-05-13,5809.125
2020-05-14,5609.49951171875
2020-05-15,5683.3623046875
2020-05-18,5972.81884765625
2020-05-19,6108.56494140625
2020-05-20,6475.876953125
2020-05-21,6475.876953125
2020-05-22,6681.49267578125
2020-05-26,6717.4248046875
2020-05-27,6787.29443359375
2020-05-28,6678.4404296875
2020-05-29,6720.3671875
2020-06-01,6718.37109375
2020-06-02,6710.38525390625
2020-06-03,6902.05419921875
2020-06-04,6858.13037109375
2020-06-05,6939.98779296875
2020-06-08,6878.09521484375
2020-06-09,6780.26416015625
2020-06-10,6748.31982421875
2020-06-11,6594.5859375
2020-06-12,6690.42041015625
2020-06-15,6620.54052734375
2020-06-16,6800.22998046875
2020-06-17,6834.1708984375
2020-06-18,6808.21533203125
2020-06-19,6870.10888671875
2020-06-22,6812.20849609375
2020-06-23,6846.150390625
2020-06-24,6744.3271484375
2020-06-25,6782.26025390625
2020-06-26,6688.42236328125
2020-06-29,6718.37109375
2020-06-30,6718.37109375
2020-07-01,6764.29150390625
2020-07-02,6828.181640625
2020-07-03,6774.2744140625
2020-07-06,6953.9638671875
2020-07-07,6926.01220703125
2020-07-08,6788.2509765625
2020-07-09,6718.37109375
2020-07-10,6814.205078125
2020-07-13,6892.07080078125
2020-07-14,6957.95751953125
2020-07-15,7171.5869140625
2020-07-16,7051.79443359375
2020-07-17,7075.7529296875
2020-07-20,6989.90185546875
2020-07-21,6941.9853515625
2020-07-22,7117.68017578125
2020-07-23,7191.55224609375
2020-07-24,6995.8916015625
2020-07-27,7089.72802734375
2020-07-28,7059.7802734375
2020-07-29,6997.8876953125
2020-07-30,6880.091796875
2020-07-31,6820.1953125
2020-08-03,7077.74951171875
2020-08-04,6957.95751953125
2020-08-05,7007.8701171875
2020-08-06,6914.03369140625
2020-08-07,6961.94970703125
2020-08-10,6910.0400390625
2020-08-11,6957.95751953125
2020-08-12,7045.80517578125
2020-08-13,7025.83984375
2020-08-14,6844.1533203125
2020-08-17,6924.0146484375
2020-08-18,6842.15771484375
2020-08-19,6896.0634765625
2020-08-20,6754.30908203125
2020-08-21,6624.5341796875
2020-08-24,6796.236328125
2020-08-25,6748.31982421875
2020-08-26,6854.1357421875
2020-08-27,6734.3447265625
2020-08-28,6616.5478515625
2020-09-01,6446.841796875
2020-09-02,6578.61328125
2020-09-03,6313.07275390625
2020-09-04,6245.1904296875
2020-09-07,6378.958984375
2020-09-08,6315.06982421875
2020-09-09,6396.92724609375
2020-09-10,6394.931640625
2020-09-11,6408.90771484375
2020-09-14,6315.06982421875
2020-09-15,6438.85498046875
2020-09-16,6410.9033203125
2020-09-17,6416.8935546875
2020-09-18,6388.94189453125
2020-09-21,6169.32177734375
2020-09-22,6061.50830078125
2020-09-23,6121.40478515625
2020-09-24,6073.48779296875
2020-09-25,6081.4736328125
2020-09-28,6089.4599609375
2020-09-29,6009.59765625
2020-09-30,5997.61962890625
2020-10-01,5600.3076171875
2020-10-02,5512.458984375
2020-10-05,5536.4169921875
2020-10-06,5490.49658203125
2020-10-07,5358.724609375
2020-10-08,5382.68310546875
2020-10-09,5392.66650390625
2020-10-12,5392.66650390625
2020-10-13,5378.6904296875
2020-10-14,5490.49658203125
2020-10-15,5308.8115234375
2020-10-16,5338.7587890625
2020-10-19,5220.962890625
2020-10-20,5195.0078125
2020-10-21,5029.294921875
2020-10-22,4997.3505859375
2020-10-23,5019.31298828125
2020-10-26,5011.32666015625
2020-10-27,5115.14697265625
2020-10-28,5051.25634765625
2020-10-29,5071.2216796875
2020-10-30,5015.31982421875
2020-11-02,5073.2197265625
2020-11-03,5206.98779296875
2020-11-04,5214.9736328125
2020-11-05,5187.02197265625
2020-11-06,5240.92919921875
2020-11-09,5592.3203125
2020-11-10,5570.35888671875
2020-11-11,5698.13818359375
2020-11-12,5839.8916015625
2020-11-13,5889.80517578125
2020-11-16,5847.87841796875
2020-11-17,5867.84375
2020-11-18,5572.35498046875
2020-11-19,5504.984375
2020-11-20,5548.91259765625
2020-11-23,5546.91650390625
2020-11-24,5548.91259765625
2020-11-25,5644.75634765625
2020-11-26,5812.4814453125
2020-11-27,5676.703125
2020-11-30,5672.7099609375
2020-12-01,5716.638671875
2020-12-02,5720.63134765625
2020-12-03,5684.69091796875
2020-12-04,5756.5732421875
2020-12-07,5455.06689453125
2020-12-08,5427.1123046875
2020-12-09,5616.80224609375
2020-12-10,5451.07275390625
2020-12-11,5405.14794921875
2020-12-14,5489.0107421875
2020-12-15,5407.14501953125
2020-12-16,5465.0498046875
2020-12-17,5387.177734375
2020-12-18,5441.09033203125
2020-12-21,5327.27587890625
2020-12-22,5305.3115234375
2020-12-23,5293.33154296875
2020-12-24,5331.26904296875
2020-12-29,5371.2041015625
2020-12-30,5351.23681640625
2020-12-31,5169.53369140625
2021-01-04,5333.26611328125
2021-01-05,5377.193359375
2021-01-06,5590.84375
2021-01-07,5532.93896484375
2021-01-08,5516.9658203125
2021-01-11,5498.9951171875
2021-01-12,5560.8935546875
2021-01-13,5690.68115234375
2021-01-14,5708.65087890625
2021-01-15,5704.65771484375
2021-01-18,5712.64501953125
2021-01-19,5774.5439453125
2021-01-20,5874.3798828125
2021-01-21,5774.5439453125
2021-01-22,5816.47509765625
2021-01-25,5724.625
2021-01-26,5722.62744140625
2021-01-27,5642.759765625
2021-01-28,5622.79150390625
2021-01-29,5506.9814453125
2021-02-01,5704.65771484375
2021-02-02,5764.55859375
2021-02-03,5816.47509765625
2021-02-04,5856.41015625
2021-02-05,5690.68115234375
2021-02-08,5708.65087890625
2021-02-09,5724.625
2021-02-10,5668.71630859375
2021-02-11,5698.66845703125
2021-02-12,5872.38330078125
2021-02-15,5980.20654296875
2021-02-16,5932.28564453125
2021-02-17,5944.26611328125
2021-02-18,5968.2255859375
2021-02-19,5986.197265625
2021-02-22,6022.13818359375
2021-02-23,5952.251953125
2021-02-24,5920.30419921875
2021-02-25,5822.46435546875
2021-02-26,5760.56591796875
2021-03-01,5840.43505859375
2021-03-02,5910.3203125
2021-03-03,5920.30419921875
2021-03-04,5882.36669921875
2021-03-05,5848.42236328125
2021-03-08,5954.2490234375
2021-03-09,6050.09228515625
2021-03-10,6086.03271484375
2021-03-11,6014.1513671875
2021-03-12,5964.232421875
2021-03-15,5994.18359375
2021-03-16,6030.125
2021-03-17,5942.2685546875
2021-03-18,6141.94189453125
2021-03-19,6235.78759765625
2021-03-22,6441.45166015625
2021-03-23,6465.41162109375
2021-03-24,6603.1865234375
2021-03-25,6395.52685546875
2021-03-26,6489.373046875
2021-03-29,6389.53662109375
2021-03-30,6299.68408203125
2021-03-31,6279.716796875
2021-04-01,6271.72998046875
2021-04-06,6307.67041015625
2021-04-07,6359.58544921875
2021-04-08,6307.67041015625
2021-04-09,6283.708984375
2021-04-12,6261.74560546875
2021-04-13,6253.75830078125
2021-04-14,6343.61083984375
2021-04-15,6403.51318359375
2021-04-16,6437.4580078125
2021-04-19,6443.44775390625
2021-04-20,6365.57568359375
2021-04-21,6339.6171875
2021-04-22,6401.51611328125
2021-04-23,6341.6142578125
2021-04-26,6415.49365234375
2021-04-27,6363.57861328125
2021-04-28,6393.529296875
2021-04-29,6395.52685546875
2021-04-30,6273.72607421875
2021-05-04,6337.62158203125
2021-05-05,6317.65380859375
2021-05-06,6221.81103515625
2021-05-07,6167.89892578125
2021-05-10,6117.98095703125
2021-05-11,5950.25537109375
2021-05-12,6018.14453125
2021-05-13,5964.232421875
2021-05-14,6040.10791015625
2021-05-17,6086.03271484375
2021-05-18,5980.20654296875
2021-05-19,6040.10791015625
2021-05-20,6225.8037109375
2021-05-21,6269.73193359375
2021-05-24,6267.7353515625
2021-05-25,6231.794921875
2021-05-26,6189.86376953125
2021-05-27,6017.19384765625
2021-05-28,5979.2490234375
2021-06-01,6079.10302734375
2021-06-02,6099.07373046875
2021-06-03,6091.08544921875
2021-06-04,6091.08544921875
2021-06-07,6091.08544921875
2021-06-08,6093.08349609375
2021-06-09,6077.10693359375
2021-06-10,6021.1884765625
2021-06-11,6081.1005859375
2021-06-14,6071.11572265625
2021-06-15,6119.04541015625
2021-06-16,6103.06884765625
2021-06-17,6081.1005859375
2021-06-18,5891.3779296875
2021-06-21,5879.39599609375
2021-06-22,5931.31982421875
2021-06-23,5927.32568359375
2021-06-24,5875.40185546875
2021-06-25,5961.2763671875
2021-06-28,5919.33740234375
2021-06-29,5943.30224609375
2021-06-30,5909.35107421875
2021-07-01,5957.28271484375
2021-07-02,5941.3056640625
2021-07-05,5951.29052734375
2021-07-06,5911.3486328125
2021-07-07,5931.31982421875
2021-07-08,5919.33740234375
2021-07-09,5951.29052734375
2021-07-12,5897.36962890625
2021-07-13,5983.24365234375
2021-07-14,5993.2294921875
2021-07-15,5881.39208984375
2021-07-16,6021.1884765625
2021-07-19,5819.48388671875
2021-07-20,5837.45751953125
2021-07-21,5955.28466796875
2021-07-22,5953.28759765625
2021-07-23,6005.21142578125
2021-07-26,5997.22314453125
2021-07-27,6017.19384765625
2021-07-28,5989.2353515625
2021-07-29,5999.22119140625
2021-07-30,6017.19384765625
2021-08-02,6011.20263671875
2021-08-03,5999.22119140625
2021-08-04,6025.18212890625
2021-08-05,6071.11572265625
2021-08-06,6121.0419921875
2021-08-09,6091.08544921875
2021-08-10,6162.98095703125
2021-08-11,6212.90771484375
2021-08-12,6160.984375
2021-08-13,6117.0478515625
2021-08-16,6055.13818359375
2021-08-17,6087.09130859375
2021-08-18,6079.10302734375
2021-08-19,6001.21728515625
2021-08-20,5995.2265625
2021-08-23,6073.11279296875
2021-08-24,6107.06298828125
2021-08-25,6115.0517578125
2021-08-26,6103.06884765625
2021-08-27,6149.0009765625
2021-08-31,6170.96923828125
2021-09-01,6220.89599609375
2021-09-02,6254.84619140625
2021-09-03,6286.7998046875
2021-09-06,6388.65087890625
2021-09-07,6390.64794921875
2021-09-08,6348.708984375
2021-09-09,6131.02783203125
2021-09-10,6147.00439453125
2021-09-13,6236.87255859375
2021-09-14,6190.9404296875
2021-09-15,6184.9482421875
2021-09-16,6246.8583984375
2021-09-17,6270.82275390625
2021-09-20,6280.80908203125
2021-09-21,6320.75048828125
2021-09-22,6350.70556640625
2021-09-23,6372.673828125
2021-09-24,6258.8408203125
2021-09-27,6290.7939453125
2021-09-28,6276.814453125
2021-09-29,6246.8583984375
2021-09-30,6188.943359375
2021-10-01,6131.02783203125
2021-10-04,6121.0419921875
2021-10-05,6137.01806640625
2021-10-06,6033.17041015625
2021-10-07,6031.173828125
2021-10-08,5993.2294921875
2021-10-11,6019.19140625
2021-10-12,5953.28759765625
2021-10-13,6085.09521484375
2021-10-14,6067.12109375
2021-10-15,6029.17626953125
2021-10-18,5949.29345703125
2021-10-19,6005.21142578125
2021-10-20,6007.20849609375
2021-10-21,6087.09130859375
2021-10-22,6214.90478515625
2021-10-25,6204.91943359375
2021-10-26,6264.83154296875
2021-10-27,6232.87890625
2021-10-28,6091.08544921875
2021-10-29,6097.0771484375
2021-11-01,6180.95458984375
2021-11-02,6200.92578125
2021-11-03,6216.90185546875
2021-11-04,6252.84912109375
2021-11-05,6258.8408203125
2021-11-08,6276.814453125
2021-11-09,6033.17041015625
2021-11-10,6133.02490234375
2021-11-11,6075.10986328125
2021-11-12,6103.06884765625
2021-11-15,6083.09716796875
2021-11-16,6021.1884765625
2021-11-17,5965.27001953125
2021-11-18,5824.021484375
2021-11-19,5794.0625
2021-11-22,5774.09033203125
2021-11-23,5754.11767578125
2021-11-24,5784.07666015625
2021-11-25,5748.1259765625
2021-11-26,5614.3095703125
2021-11-29,5626.29248046875
2021-11-30,5530.4248046875
2021-12-01,5618.30419921875
2021-12-02,5634.28173828125
2021-12-03,5734.1455078125
2021-12-06,5784.07666015625
2021-12-07,5814.0361328125
2021-12-08,5646.26611328125
2021-12-09,5704.18603515625
2021-12-10,5676.224609375
2021-12-13,5592.3388671875
2021-12-14,5498.4677734375
2021-12-15,5991.79296875
2021-12-16,6003.7763671875
2021-12-17,6069.685546875
2021-12-20,5923.88525390625
2021-12-21,5933.8720703125
2021-12-22,6031.73779296875
2021-12-23,6067.68798828125
2021-12-24,6063.69384765625
2021-12-29,6101.6416015625
2021-12-30,6061.6962890625
2021-12-31,6041.72314453125
2022-01-04,6143.58447265625
2022-01-05,6165.55419921875
2022-01-06,6093.65283203125
2022-01-07,6113.625
2022-01-10,6145.5810546875
2022-01-11,6141.5859375
2022-01-12,6269.41162109375
2022-01-13,6179.53466796875
2022-01-14,6237.45556640625
2022-01-17,6265.4169921875
2022-01-18,6473.1328125
2022-01-19,6297.373046875
2022-01-20,6341.31298828125
2022-01-21,6305.36279296875
2022-01-24,6115.62353515625
2022-01-25,6085.6640625
2022-01-26,6149.57568359375
2022-01-27,6259.42578125
2022-01-28,6183.529296875
2022-01-31,6197.51025390625
2022-02-01,6203.501953125
2022-02-02,6231.4638671875
2022-02-03,6251.43701171875
2022-02-04,6325.3349609375
2022-02-07,6451.16357421875
2022-02-08,6285.3896484375
2022-02-09,6389.248046875
2022-02-10,6477.126953125
2022-02-11,6407.22314453125
2022-02-14,6349.30224609375
2022-02-15,6305.36279296875
2022-02-16,6275.40380859375
2022-02-17,6191.51904296875
2022-02-18,6175.5400390625
2022-02-21,6051.7099609375
2022-02-22,5989.794921875
2022-02-23,5943.85791015625
2022-02-24,5684.212890625
2022-02-25,5820.02783203125
2022-02-28,5851.98291015625
2022-03-01,5712.17431640625
2022-03-02,5796.06005859375
2022-03-03,5724.158203125
2022-03-04,5522.435546875
2022-03-07,5492.47607421875
2022-03-08,5560.3837890625
2022-03-09,5682.21630859375
2022-03-10,5598.33056640625
2022-03-11,5700.1923828125
2022-03-14,5744.13134765625
2022-03-15,5652.25732421875
2022-03-16,5748.1259765625
2022-03-17,5871.95654296875
2022-03-18,5843.99462890625
2022-03-21,5941.86083984375
2022-03-22,5855.9775390625
2022-03-23,5786.07421875
2022-03-24,5776.08837890625
2022-03-25,5808.0439453125
2022-03-28,5812.03857421875
2022-03-29,5915.896484375
2022-03-30,5935.86865234375
2022-03-31,5917.89306640625
2022-04-01,5933.8720703125
2022-04-04,5883.93994140625
2022-04-05,5808.0439453125
2022-04-06,5726.15576171875
2022-04-07,5702.18896484375
2022-04-08,5736.14208984375
2022-04-11,5754.11767578125
2022-04-12,5778.0849609375
2022-04-13,5853.98095703125
2022-04-14,5847.9892578125
2022-04-19,5891.9287109375
2022-04-20,5871.95654296875
2022-04-21,5991.79296875
2022-04-22,5977.8115234375
2022-04-25,5921.88720703125
2022-04-26,5887.93505859375
2022-04-27,5913.89794921875
2022-04-28,6007.77001953125
2022-04-29,6069.685546875
2022-05-03,6159.5625
2022-05-04,6237.45556640625
2022-05-05,6247.4423828125
2022-05-06,6183.529296875
2022-05-09,6037.728515625
2022-05-10,6061.6962890625
2022-05-11,6093.65283203125
2022-05-12,6051.7099609375
2022-05-13,6207.49658203125
2022-05-16,6259.42578125
2022-05-17,6135.595703125
2022-05-18,6041.72314453125
2022-05-19,5658.2490234375
2022-05-20,5792.06591796875
2022-05-23,5808.0439453125
2022-05-24,5668.2353515625
2022-05-25,5702.18896484375
2022-05-26,5599.50732421875
2022-05-27,5609.49560546875
2022-05-30,5603.50244140625
2022-05-31,5603.50244140625
2022-06-01,5597.51025390625
2022-06-06,5649.44921875
2022-06-07,5613.4912109375
2022-06-08,5633.4677734375
2022-06-09,5561.55126953125
2022-06-10,5427.70703125
2022-06-13,5301.85302734375
2022-06-14,5195.97509765625
2022-06-15,5261.89892578125
2022-06-16,5058.134765625
2022-06-17,5114.06982421875
2022-06-20,5078.11181640625
2022-06-21,5128.05419921875
2022-06-22,5018.1806640625
2022-06-23,4883.337890625
2022-06-24,4996.2080078125
2022-06-27,5074.11669921875
2022-06-28,5183.9892578125
2022-06-29,5138.04248046875
2022-06-30,5092.095703125
2022-07-01,5074.11669921875
2022-07-04,5156.02099609375
2022-07-05,5016.18408203125
2022-07-06,5098.08837890625
2022-07-07,5207.96142578125
2022-07-08,5259.90087890625
2022-07-11,5225.9404296875
2022-07-12,5221.9453125
2022-07-13,5179.99365234375
2022-07-14,5102.083984375
2022-07-15,5189.982421875
2022-07-18,5199.97021484375
2022-07-19,5319.83154296875
2022-07-20,5273.884765625
2022-07-21,5263.89599609375
2022-07-22,5249.9130859375
2022-07-25,5164.0126953125
2022-07-26,5148.0302734375
2022-07-27,5172.0029296875
2022-07-28,5235.9287109375
2022-07-29,5343.80322265625
2022-08-01,5261.89892578125
2022-08-02,5227.93798828125
2022-08-03,5219.94775390625
2022-08-04,5249.9130859375
2022-08-05,5257.9033203125
2022-08-08,5261.89892578125
2022-08-09,5223.94287109375
2022-08-10,5289.86669921875
2022-08-11,5321.8291015625
2022-08-12,5301.85302734375
2022-08-15,5317.83349609375
2022-08-16,5323.82666015625
2022-08-17,5183.9892578125
2022-08-18,5237.92626953125
2022-08-19,5174.0009765625
2022-08-22,5100.0869140625
2022-08-23,5158.01904296875
2022-08-24,5110.07470703125
2022-08-25,5134.046875
2022-08-26,5060.13232421875
2022-08-30,5036.16015625
2022-08-31,4957.25146484375
2022-09-01,4744.49853515625
2022-09-02,4932.28076171875
2022-09-05,4904.3134765625
2022-09-06,4912.30419921875
2022-09-07,4796.4384765625
2022-09-08,4784.45263671875
2022-09-09,4932.28076171875
2022-09-12,5050.14501953125
2022-09-13,5060.13232421875
2022-09-14,4890.3291015625
2022-09-15,4829.400390625
2022-09-16,4711.53662109375
2022-09-20,4644.61474609375
2022-09-21,4620.64306640625
2022-09-22,4643.61572265625
2022-09-23,4582.6865234375
2022-09-26,4640.619140625
2022-09-27,4614.64892578125
2022-09-28,4659.59716796875
2022-09-29,4617.6455078125
2022-09-30,4683.5693359375
2022-10-03,4727.5185546875
2022-10-04,4818.41357421875
2022-10-05,4789.44677734375
2022-10-06,4760.48095703125
2022-10-07,4728.517578125
2022-10-10,4722.52392578125
2022-10-11,4672.58203125
2022-10-12,4599.66650390625
2022-10-13,4661.5947265625
2022-10-14,4667.58740234375
2022-10-17,4743.5
2022-10-18,4776.46142578125
2022-10-19,4799.4345703125
2022-10-20,4799.4345703125
2022-10-21,4771.4677734375
2022-10-24,4833.39599609375
2022-10-25,4880.341796875
2022-10-26,4915.30029296875
2022-10-27,4899.31884765625
2022-10-28,4836.39208984375
2022-10-31,4834.39453125
2022-11-01,4893.3271484375
2022-11-02,4833.39599609375
2022-11-03,4801.4326171875
2022-11-04,4909.30810546875
2022-11-07,4938.2744140625
2022-11-08,4531.7451171875
2022-11-09,4547.72705078125
2022-11-10,4617.6455078125
2022-11-11,4509.77099609375
2022-11-14,4481.80322265625
2022-11-15,4515.7646484375
2022-11-16,4438.85302734375
2022-11-17,4324.5703125
2022-11-18,4337.5576171875
2022-11-21,4355.53857421875
2022-11-22,4375.5185546875
2022-11-23,4403.48974609375
2022-11-24,4433.458984375
2022-11-25,4443.44873046875
2022-11-28,4405.48828125
2022-11-29,4470.421875
2022-11-30,4384.50927734375
2022-12-01,4423.46923828125
2022-12-02,4387.505859375
2022-12-05,4396.4970703125
2022-12-06,4403.48974609375
2022-12-07,4326.568359375
2022-12-08,4245.65185546875
2022-12-09,4291.6044921875
2022-12-12,4209.6884765625
2022-12-13,4257.6396484375
2022-12-14,4309.58544921875
2022-12-15,4245.65185546875
2022-12-16,4063.837646484375
2022-12-19,4040.861083984375
2022-12-20,4025.876708984375
2022-12-21,4127.77197265625
2022-12-22,4079.8212890625
2022-12-23,4062.8388671875
2022-12-28,4094.80615234375
2022-12-29,4160.73828125
2022-12-30,4075.8251953125
2023-01-03,4134.765625
2023-01-04,4324.5703125
2023-01-05,4326.568359375
2023-01-06,4263.6328125
2023-01-09,4245.65185546875
2023-01-10,4282.6142578125
2023-01-11,4363.53076171875
2023-01-12,4523.3671875
2023-01-13,4513.37744140625
2023-01-16,4504.38623046875
2023-01-17,4495.396484375
2023-01-18,4450.44189453125
2023-01-19,4446.44580078125
2023-01-20,4507.38330078125
2023-01-23,4500.390625
2023-01-24,4500.390625
2023-01-25,4528.3623046875
2023-01-26,4600.2880859375
2023-01-27,4599.2890625
2023-01-30,4629.2587890625
2023-01-31,4601.287109375
2023-02-01,4615.2724609375
2023-02-02,4694.1923828125
2023-02-03,4756.12890625
2023-02-06,4687.19921875
2023-02-07,4660.2265625
2023-02-08,4608.2802734375
2023-02-09,4658.228515625
2023-02-10,4557.33203125
2023-02-13,4601.287109375
2023-02-14,4626.26171875
2023-02-15,4637.25048828125
2023-02-16,4588.30078125
2023-02-17,4602.2861328125
2023-02-20,4625.2626953125
2023-02-21,4591.29736328125
2023-02-22,4585.30322265625
2023-02-23,4595.29296875
2023-02-24,4602.2861328125
2023-02-27,4628.25927734375
