Date,PEL.NS
2016-08-05,736.2473754882812
2016-08-08,743.3716430664062
2016-08-09,763.0157470703125
2016-08-10,749.5614624023438
2016-08-11,748.2066650390625
2016-08-12,783.9679565429688
2016-08-16,827.55419921875
2016-08-17,861.680419921875
2016-08-18,910.825927734375
2016-08-19,953.5244750976562
2016-08-22,964.806396484375
2016-08-23,932.1985473632812
2016-08-24,936.5664672851562
2016-08-25,912.88134765625
2016-08-26,862.8949584960938
2016-08-29,874.8309326171875
2016-08-30,883.2864990234375
2016-08-31,858.9006958007812
2016-09-01,853.6451416015625
2016-09-02,845.4464721679688
2016-09-06,871.9112548828125
2016-09-07,873.9667358398438
2016-09-08,889.31298828125
2016-09-09,873.7564697265625
2016-09-12,871.3272094726562
2016-09-14,874.7141723632812
2016-09-15,897.9788208007812
2016-09-16,892.74658203125
2016-09-19,885.5756225585938
2016-09-20,877.5171508789062
2016-09-21,877.4237060546875
2016-09-22,884.5244750976562
2016-09-23,888.3553466796875
2016-09-26,881.1844482421875
2016-09-27,883.8004150390625
2016-09-28,874.177001953125
2016-09-29,858.2000122070312
2016-09-30,858.8773193359375
2016-10-03,893.1904296875
2016-10-04,885.0617065429688
2016-10-05,878.7549438476562
2016-10-06,862.7548217773438
2016-10-07,868.2205810546875
2016-10-10,863.6890258789062
2016-10-13,837.4579467773438
2016-10-14,858.7372436523438
2016-10-17,869.20166015625
2016-10-18,875.2046508789062
2016-10-19,867.3095703125
2016-10-20,858.0130615234375
2016-10-21,865.9781494140625
2016-10-24,850.0012817382812
2016-10-25,860.208740234375
2016-10-26,837.9251098632812
2016-10-27,840.0040283203125
2016-10-28,829.049072265625
2016-11-01,816.6693115234375
2016-11-02,788.9198608398438
2016-11-03,763.552978515625
2016-11-04,752.2476196289062
2016-11-07,777.4977416992188
2016-11-08,785.0657348632812
2016-11-09,762.0580444335938
2016-11-10,746.0576782226562
2016-11-11,711.1140747070312
2016-11-15,654.844482421875
2016-11-16,667.4577026367188
2016-11-17,664.3978271484375
2016-11-18,671.9425048828125
2016-11-21,670.727783203125
2016-11-22,700.6029052734375
2016-11-23,772.5692138671875
2016-11-24,765.3748168945312
2016-11-25,776.4232177734375
2016-11-28,770.8406982421875
2016-11-29,767.0333251953125
2016-11-30,790.9754028320312
2016-12-01,761.87109375
2016-12-02,769.3458251953125
2016-12-05,779.109375
2016-12-06,784.1781005859375
2016-12-07,795.2032470703125
2016-12-08,806.368408203125
2016-12-09,803.4720458984375
2016-12-12,801.8836059570312
2016-12-13,807.653076171875
2016-12-14,798.9871826171875
2016-12-15,790.1812133789062
2016-12-16,794.08203125
2016-12-19,754.6535034179688
2016-12-20,750.6593017578125
2016-12-21,724.96533203125
2016-12-22,693.011474609375
2016-12-23,685.9340209960938
2016-12-26,688.2463989257812
2016-12-27,701.2568969726562
2016-12-28,713.8002319335938
2016-12-29,746.3380126953125
2016-12-30,759.0682373046875
2017-01-02,744.7963256835938
2017-01-03,737.181640625
2017-01-04,746.7117309570312
2017-01-05,774.6246948242188
2017-01-06,784.2715454101562
2017-01-09,781.0950317382812
2017-01-10,810.4093017578125
2017-01-11,817.0663452148438
2017-01-12,832.7863159179688
2017-01-13,837.4113159179688
2017-01-16,834.7951049804688
2017-01-17,836.944091796875
2017-01-18,861.5401611328125
2017-01-19,857.9663696289062
2017-01-20,825.9658203125
2017-01-23,792.5870971679688
2017-01-24,808.0501708984375
2017-01-25,799.6177978515625
2017-01-27,802.911376953125
2017-01-30,802.8880004882812
2017-01-31,788.4293212890625
2017-02-01,800.6923828125
2017-02-02,782.44970703125
2017-02-03,790.4614868164062
2017-02-06,825.2415771484375
2017-02-07,814.3568725585938
2017-02-08,822.9058837890625
2017-02-09,824.914794921875
2017-02-10,829.9833984375
2017-02-13,846.0771484375
2017-02-14,855.8875122070312
2017-02-15,867.7066650390625
2017-02-16,862.1007690429688
2017-02-17,879.8763427734375
2017-02-20,883.3333740234375
2017-02-21,887.234130859375
2017-02-22,887.537841796875
2017-02-23,873.4994506835938
2017-02-27,864.109619140625
2017-02-28,861.820556640625
2017-03-01,858.9707641601562
2017-03-02,857.5225830078125
2017-03-03,851.613037109375
2017-03-06,873.8965454101562
2017-03-07,883.5435791015625
2017-03-08,892.18603515625
2017-03-09,882.212158203125
2017-03-10,873.0557250976562
2017-03-14,872.5418090820312
2017-03-15,868.4776611328125
2017-03-16,888.4720458984375
2017-03-17,868.1038208007812
2017-03-20,869.6454467773438
2017-03-21,867.1461791992188
2017-03-22,868.290771484375
2017-03-23,878.3112182617188
2017-03-24,869.0848388671875
2017-03-27,865.6512451171875
2017-03-28,872.6820678710938
2017-03-29,876.79296875
2017-03-30,872.6586303710938
2017-03-31,889.03271484375
2017-04-03,904.4491577148438
2017-04-05,916.4550170898438
2017-04-06,903.3744506835938
2017-04-07,898.0490112304688
2017-04-10,916.8521728515625
2017-04-11,952.4732666015625
2017-04-12,967.7495727539062
2017-04-13,1046.9566650390625
2017-04-17,1061.906005859375
2017-04-18,1043.4765625
2017-04-19,1052.9830322265625
2017-04-20,1058.565673828125
2017-04-21,1098.3446044921875
2017-04-24,1142.5849609375
2017-04-25,1176.080322265625
2017-04-26,1144.313232421875
2017-04-27,1156.45947265625
2017-04-28,1166.1998291015625
2017-05-02,1189.861572265625
2017-05-03,1206.1422119140625
2017-05-04,1197.4764404296875
2017-05-05,1169.68017578125
2017-05-08,1167.6246337890625
2017-05-09,1163.65380859375
2017-05-10,1180.4014892578125
2017-05-11,1188.5301513671875
2017-05-12,1214.3643798828125
2017-05-15,1339.0030517578125
2017-05-16,1308.0537109375
2017-05-17,1322.4188232421875
2017-05-18,1307.5863037109375
2017-05-19,1323.8204345703125
2017-05-22,1290.0211181640625
2017-05-23,1274.254638671875
2017-05-24,1240.7120361328125
2017-05-25,1259.0484619140625
2017-05-26,1274.4180908203125
2017-05-29,1235.76025390625
2017-05-30,1269.7232666015625
2017-05-31,1277.5948486328125
2017-06-01,1315.7384033203125
2017-06-02,1315.90185546875
2017-06-05,1311.06689453125
2017-06-06,1307.4229736328125
2017-06-07,1309.0579833984375
2017-06-08,1310.2960205078125
2017-06-09,1376.7733154296875
2017-06-12,1426.759521484375
2017-06-13,1409.521240234375
2017-06-14,1398.1224365234375
2017-06-15,1395.8333740234375
2017-06-16,1382.6358642578125
2017-06-19,1359.48828125
2017-06-20,1355.7744140625
2017-06-21,1340.91845703125
2017-06-22,1350.1683349609375
2017-06-23,1317.6304931640625
2017-06-27,1310.50634765625
2017-06-28,1308.6844482421875
2017-06-29,1294.739501953125
2017-06-30,1306.4654541015625
2017-07-03,1342.3900146484375
2017-07-04,1316.5792236328125
2017-07-05,1317.5369873046875
2017-07-06,1370.8868408203125
2017-07-07,1376.329345703125
2017-07-10,1355.4473876953125
2017-07-11,1336.317138671875
2017-07-12,1365.584716796875
2017-07-13,1363.015380859375
2017-07-14,1356.4049072265625
2017-07-17,1367.4066162109375
2017-07-18,1366.5423583984375
2017-07-19,1381.0244140625
2017-07-20,1377.5673828125
2017-07-21,1380.118896484375
2017-07-24,1382.17626953125
2017-07-25,1374.513916015625
2017-07-26,1374.3961181640625
2017-07-27,1343.5826416015625
2017-07-28,1386.1016845703125
2017-07-31,1396.412109375
2017-08-01,1398.966064453125
2017-08-02,1377.281005859375
2017-08-03,1372.5751953125
2017-08-04,1390.52392578125
2017-08-07,1401.61474609375
2017-08-08,1380.638916015625
2017-08-09,1348.6668701171875
2017-08-10,1291.698974609375
2017-08-11,1277.8648681640625
2017-08-14,1305.15478515625
2017-08-16,1300.093994140625
2017-08-17,1283.540283203125
2017-08-18,1274.6251220703125
2017-08-21,1237.7342529296875
2017-08-22,1219.9273681640625
2017-08-23,1241.6126708984375
2017-08-24,1265.99365234375
2017-08-28,1272.5677490234375
2017-08-29,1256.7235107421875
2017-08-30,1284.793701171875
2017-08-31,1283.4693603515625
2017-09-01,1308.867431640625
2017-09-04,1273.1114501953125
2017-09-05,1276.209716796875
2017-09-06,1277.888427734375
2017-09-07,1278.0303955078125
2017-09-08,1275.4765625
2017-09-11,1272.5677490234375
2017-09-12,1301.2763671875
2017-09-13,1304.3271484375
2017-09-14,1374.93994140625
2017-09-15,1362.855712890625
2017-09-18,1344.43408203125
2017-09-19,1313.100341796875
2017-09-20,1327.9039306640625
2017-09-21,1339.5859375
2017-09-22,1299.8812255859375
2017-09-25,1277.722900390625
2017-09-26,1268.6422119140625
2017-09-27,1233.808837890625
2017-09-28,1214.346435546875
2017-09-29,1240.2645263671875
2017-10-03,1282.7835693359375
2017-10-04,1276.8953857421875
2017-10-05,1276.7059326171875
2017-10-06,1278.6689453125
2017-10-09,1308.2996826171875
2017-10-10,1312.0836181640625
2017-10-11,1297.5400390625
2017-10-12,1297.067138671875
2017-10-13,1297.0198974609375
2017-10-16,1299.6683349609375
2017-10-17,1306.0767822265625
2017-10-18,1302.6717529296875
2017-10-19,1309.600341796875
2017-10-23,1292.0772705078125
2017-10-24,1295.151611328125
2017-10-25,1241.9674072265625
2017-10-26,1243.740966796875
2017-10-27,1280.064453125
2017-10-30,1306.573486328125
2017-10-31,1299.9049072265625
2017-11-01,1288.6722412109375
2017-11-02,1284.6756591796875
2017-11-03,1269.6116943359375
2017-11-06,1304.114013671875
2017-11-07,1280.3714599609375
2017-11-08,1249.6529541015625
2017-11-09,1248.635986328125
2017-11-10,1248.1395263671875
2017-11-13,1242.2747802734375
2017-11-14,1242.96044921875
2017-11-15,1213.8026123046875
2017-11-16,1218.272216796875
2017-11-17,1228.819091796875
2017-11-20,1234.66015625
2017-11-21,1240.075439453125
2017-11-22,1231.23095703125
2017-11-23,1225.48486328125
2017-11-24,1258.993896484375
2017-11-27,1257.338623046875
2017-11-28,1305.083740234375
2017-11-29,1329.866943359375
2017-11-30,1311.9178466796875
2017-12-01,1292.4556884765625
2017-12-04,1291.6517333984375
2017-12-05,1305.083740234375
2017-12-06,1292.5975341796875
2017-12-07,1301.181884765625
2017-12-08,1362.0989990234375
2017-12-11,1369.2169189453125
2017-12-12,1331.876953125
2017-12-13,1289.499755859375
2017-12-14,1304.7762451171875
2017-12-15,1310.59375
2017-12-18,1322.7724609375
2017-12-19,1357.8662109375
2017-12-20,1349.3055419921875
2017-12-21,1359.4266357421875
2017-12-22,1372.10205078125
2017-12-26,1366.213623046875
2017-12-27,1359.663330078125
2017-12-28,1345.8289794921875
2017-12-29,1356.092529296875
2018-01-01,1345.33251953125
2018-01-02,1347.2005615234375
2018-01-03,1347.9573974609375
2018-01-04,1333.4140625
2018-01-05,1349.5892333984375
2018-01-08,1376.098388671875
2018-01-09,1368.2476806640625
2018-01-10,1351.4100341796875
2018-01-11,1352.7105712890625
2018-01-12,1352.9945068359375
2018-01-15,1345.0960693359375
2018-01-16,1323.93115234375
2018-01-17,1349.4234619140625
2018-01-18,1304.7525634765625
2018-01-19,1321.4244384765625
2018-01-22,1338.5694580078125
2018-01-23,1345.403564453125
2018-01-24,1329.606689453125
2018-01-25,1310.664794921875
2018-01-29,1321.4716796875
2018-01-30,1308.6544189453125
2018-01-31,1304.930908203125
2018-02-01,1307.8565673828125
2018-02-02,1260.045654296875
2018-02-05,1244.9886474609375
2018-02-06,1214.922607421875
2018-02-07,1261.0208740234375
2018-02-08,1287.2333984375
2018-02-09,1252.957275390625
2018-02-12,1278.4326171875
2018-02-14,1300.31640625
2018-02-15,1289.707275390625
2018-02-16,1246.939208984375
2018-02-19,1253.0047607421875
2018-02-20,1252.8858642578125
2018-02-21,1255.906982421875
2018-02-22,1232.191650390625
2018-02-23,1248.271240234375
2018-02-26,1257.83349609375
2018-02-27,1245.583251953125
2018-02-28,1228.5997314453125
2018-03-01,1211.711181640625
2018-03-05,1161.21240234375
2018-03-06,1127.2451171875
2018-03-07,1092.9688720703125
2018-03-08,1109.16748046875
2018-03-09,1123.9625244140625
2018-03-12,1149.152587890625
2018-03-13,1180.717529296875
2018-03-14,1168.46728515625
2018-03-15,1165.94580078125
2018-03-16,1185.4033203125
2018-03-19,1185.6412353515625
2018-03-20,1174.961181640625
2018-03-21,1178.7430419921875
2018-03-22,1178.71923828125
2018-03-23,1139.56640625
2018-03-26,1145.013671875
2018-03-27,1166.70703125
2018-03-28,1157.382568359375
2018-04-02,1175.57958984375
2018-04-03,1187.2347412109375
2018-04-04,1172.05908203125
2018-04-05,1208.5478515625
2018-04-06,1267.300537109375
2018-04-09,1249.8175048828125
2018-04-10,1247.39111328125
2018-04-11,1234.85546875
2018-04-12,1228.908935546875
2018-04-13,1222.0347900390625
2018-04-16,1237.1864013671875
2018-04-17,1235.735595703125
2018-04-18,1227.22021484375
2018-04-19,1238.04296875
2018-04-20,1221.9156494140625
2018-04-23,1238.161865234375
2018-04-24,1221.7491455078125
2018-04-25,1226.4827880859375
2018-04-26,1228.956787109375
2018-04-27,1253.932373046875
2018-04-30,1236.7110595703125
2018-05-02,1228.1478271484375
2018-05-03,1202.625
2018-05-04,1184.666015625
2018-05-07,1203.3621826171875
2018-05-08,1189.2567138671875
2018-05-09,1194.2520751953125
2018-05-10,1163.6861572265625
2018-05-11,1157.8585205078125
2018-05-14,1156.5025634765625
2018-05-15,1158.69091796875
2018-05-16,1150.6751708984375
2018-05-17,1140.660888671875
2018-05-18,1116.6839599609375
2018-05-21,1123.60595703125
2018-05-22,1131.6695556640625
2018-05-23,1117.1834716796875
2018-05-24,1137.97314453125
2018-05-25,1143.9434814453125
2018-05-28,1170.96484375
2018-05-29,1144.4903564453125
2018-05-30,1119.8475341796875
2018-05-31,1128.1727294921875
2018-06-01,1159.88037109375
2018-06-04,1145.013671875
2018-06-05,1109.0484619140625
2018-06-06,1138.900634765625
2018-06-07,1145.656005859375
2018-06-08,1145.656005859375
2018-06-11,1148.6531982421875
2018-06-12,1165.5654296875
2018-06-13,1162.2353515625
2018-06-14,1154.7901611328125
2018-06-15,1190.017822265625
2018-06-18,1212.2108154296875
2018-06-19,1211.1405029296875
2018-06-20,1212.2108154296875
2018-06-21,1206.644775390625
2018-06-22,1236.4254150390625
2018-06-25,1200.27001953125
2018-06-26,1208.642822265625
2018-06-27,1216.1356201171875
2018-06-28,1213.780517578125
2018-06-29,1206.5972900390625
2018-07-02,1166.0411376953125
2018-07-03,1171.607177734375
2018-07-04,1172.344482421875
2018-07-05,1166.8021240234375
2018-07-06,1178.0771484375
2018-07-09,1168.87158203125
2018-07-10,1173.2960205078125
2018-07-11,1179.57568359375
2018-07-12,1187.472900390625
2018-07-13,1198.5809326171875
2018-07-16,1200.031982421875
2018-07-17,1204.266357421875
2018-07-18,1218.062255859375
2018-07-19,1221.826416015625
2018-07-20,1210.600830078125
2018-07-23,1234.6971435546875
2018-07-24,1316.7845458984375
2018-07-25,1306.4542236328125
2018-07-26,1298.8089599609375
2018-07-27,1283.978515625
2018-07-30,1291.2606201171875
2018-07-31,1296.6558837890625
2018-08-01,1357.8643798828125
2018-08-02,1379.42041015625
2018-08-03,1352.082275390625
2018-08-06,1356.654541015625
2018-08-07,1406.1539306640625
2018-08-08,1391.7105712890625
2018-08-09,1389.7994384765625
2018-08-10,1359.4371337890625
2018-08-13,1344.0260009765625
2018-08-14,1371.1463623046875
2018-08-16,1311.9700927734375
2018-08-17,1307.97802734375
2018-08-20,1341.1712646484375
2018-08-21,1376.4931640625
2018-08-23,1362.1949462890625
2018-08-24,1393.791259765625
2018-08-27,1481.0316162109375
2018-08-28,1501.789306640625
2018-08-29,1509.4344482421875
2018-08-30,1510.3538818359375
2018-08-31,1548.2401123046875
2018-09-03,1489.717041015625
2018-09-04,1457.443603515625
2018-09-05,1430.9278564453125
2018-09-06,1461.2900390625
2018-09-07,1472.950927734375
2018-09-10,1462.5240478515625
2018-09-11,1413.992431640625
2018-09-12,1416.0245361328125
2018-09-14,1475.12841796875
2018-09-17,1432.500244140625
2018-09-18,1415.2264404296875
2018-09-19,1397.371826171875
2018-09-21,1328.0826416015625
2018-09-24,1218.5361328125
2018-09-25,1218.729736328125
2018-09-26,1226.5198974609375
2018-09-27,1144.84375
2018-09-28,1112.5701904296875
2018-10-01,1099.23974609375
2018-10-03,1116.489501953125
2018-10-04,1111.7718505859375
2018-10-05,1072.2645263671875
2018-10-08,1020.224853515625
2018-10-09,1047.2003173828125
2018-10-10,1161.5855712890625
2018-10-11,1080.1512451171875
2018-10-12,1086.7562255859375
2018-10-15,1087.4093017578125
2018-10-16,1127.618408203125
2018-10-17,1015.5071411132812
2018-10-19,916.4120483398438
2018-10-22,911.1138305664062
2018-10-23,924.032958984375
2018-10-24,936.226318359375
2018-10-25,902.5494995117188
2018-10-26,931.1215209960938
2018-10-29,981.9998168945312
2018-10-30,974.42724609375
2018-10-31,1051.337158203125
2018-11-01,1036.5552978515625
2018-11-02,1041.58740234375
2018-11-05,1066.67578125
2018-11-06,1060.09521484375
2018-11-07,1065.199951171875
2018-11-09,1108.4332275390625
2018-11-12,1099.796142578125
2018-11-13,1107.658935546875
2018-11-14,1107.5379638671875
2018-11-15,1107.94921875
2018-11-16,1134.8519287109375
2018-11-19,1142.521240234375
2018-11-20,1106.3765869140625
2018-11-21,1092.1512451171875
2018-11-22,1084.5059814453125
2018-11-26,1054.2646484375
2018-11-27,991.1204833984375
2018-11-28,1016.3057250976562
2018-11-29,1044.17626953125
2018-11-30,1064.498291015625
2018-12-03,1064.3046875
2018-12-04,1062.853271484375
2018-12-05,1047.7325439453125
2018-12-06,1017.4910888671875
2018-12-07,1009.14453125
2018-12-10,988.3384399414062
2018-12-11,1010.112060546875
2018-12-12,1038.8052978515625
2018-12-13,1054.5550537109375
2018-12-14,1034.2567138671875
2018-12-17,1041.49072265625
2018-12-18,1054.4100341796875
2018-12-19,1102.215576171875
2018-12-20,1108.09423828125
2018-12-21,1110.6346435546875
2018-12-24,1113.5377197265625
2018-12-26,1119.1748046875
2018-12-27,1108.4815673828125
2018-12-28,1141.021240234375
2018-12-31,1152.4405517578125
2019-01-01,1158.99658203125
2019-01-02,1134.0535888671875
2019-01-03,1106.40087890625
2019-01-04,1141.26318359375
2019-01-07,1102.98974609375
2019-01-08,1117.021728515625
2019-01-09,1133.1583251953125
2019-01-10,1115.328125
2019-01-11,1111.3604736328125
2019-01-14,1101.1510009765625
2019-01-15,1135.021240234375
2019-01-16,1147.79541015625
2019-01-17,1155.4161376953125
2019-01-18,1111.0457763671875
2019-01-21,1104.030029296875
2019-01-22,1131.827880859375
2019-01-23,1140.876220703125
2019-01-24,1116.634521484375
2019-01-25,1112.49755859375
2019-01-28,1050.2242431640625
2019-01-29,1027.918212890625
2019-01-30,1004.1849365234375
2019-01-31,983.4271850585938
2019-02-01,1042.86962890625
2019-02-04,1019.9346923828125
2019-02-05,1050.5147705078125
2019-02-06,1050.611572265625
2019-02-07,1082.5706787109375
2019-02-08,1068.1031494140625
2019-02-11,1025.426513671875
2019-02-12,1054.2406005859375
2019-02-14,1069.216064453125
2019-02-15,1045.9906005859375
2019-02-18,1053.2484130859375
2019-02-19,1054.6275634765625
2019-02-20,1063.2645263671875
2019-02-21,1083.9737548828125
2019-02-22,1116.7796630859375
2019-02-25,1124.1103515625
2019-02-26,1121.3521728515625
2019-02-27,1121.8121337890625
2019-02-28,1125.7313232421875
2019-03-01,1147.722900390625
2019-03-05,1190.6414794921875
2019-03-06,1246.9388427734375
2019-03-07,1246.0679931640625
2019-03-08,1249.3580322265625
2019-03-11,1284.8011474609375
2019-03-12,1273.7447509765625
2019-03-13,1258.648193359375
2019-03-14,1282.9866943359375
2019-03-15,1279.28515625
2019-03-18,1277.107666015625
2019-03-19,1282.1640625
2019-03-20,1261.52734375
2019-03-22,1258.3822021484375
2019-03-25,1245.2213134765625
2019-03-26,1271.61572265625
2019-03-27,1273.1883544921875
2019-03-28,1303.3572998046875
2019-04-01,1303.308837890625
2019-04-02,1276.9625244140625
2019-04-03,1260.3177490234375
2019-04-04,1265.349853515625
2019-04-05,1264.7691650390625
2019-04-08,1278.656005859375
2019-04-09,1275.58349609375
2019-04-10,1298.6396484375
2019-04-11,1290.534912109375
2019-04-12,1292.736328125
2019-04-15,1301.0587158203125
2019-04-16,1293.34130859375
2019-04-18,1282.1640625
2019-04-22,1233.947265625
2019-04-23,1228.5762939453125
2019-04-24,1251.124267578125
2019-04-25,1236.3179931640625
2019-04-26,1163.1097412109375
2019-04-30,1142.884033203125
2019-05-02,1145.1099853515625
2019-05-03,1121.1346435546875
2019-05-06,1096.602783203125
2019-05-07,1097.3768310546875
2019-05-08,1061.15966796875
2019-05-09,1055.61962890625
2019-05-10,1064.328857421875
2019-05-13,1025.11181640625
2019-05-14,1037.353515625
2019-05-15,1035.1278076171875
2019-05-16,990.273681640625
2019-05-17,1031.982666015625
2019-05-20,1107.0057373046875
2019-05-21,1078.239990234375
2019-05-22,1057.09521484375
2019-05-23,1048.2406005859375
2019-05-24,1064.1353759765625
2019-05-27,1059.0791015625
