Date,TATACONSUM.NS
2016-06-15,113.6127700805664
2016-06-16,112.80763244628906
2016-06-17,112.44979858398438
2016-06-20,112.85236358642578
2016-06-21,112.22615814208984
2016-06-22,113.83641052246094
2016-06-23,113.38912200927734
2016-06-24,111.15264892578125
2016-06-27,112.67344665527344
2016-06-28,114.37316131591797
2016-06-29,116.02815246582031
2016-06-30,117.37004089355469
2016-07-01,120.68000793457031
2016-07-04,119.96436309814453
2016-07-05,119.7854232788086
2016-07-07,120.2774658203125
2016-07-08,118.62246704101562
2016-07-11,119.06976318359375
2016-07-12,118.89082336425781
2016-07-13,118.21987915039062
2016-07-14,118.62246704101562
2016-07-15,118.62246704101562
2016-07-18,116.25180053710938
2016-07-19,116.34126281738281
2016-07-20,119.74073028564453
2016-07-21,117.90679168701172
2016-07-22,117.6384048461914
2016-07-25,119.38285064697266
2016-07-26,117.32530975341797
2016-07-27,122.9612045288086
2016-07-28,125.3766098022461
2016-07-29,127.16577911376953
2016-08-01,126.13702392578125
2016-08-02,123.81107330322266
2016-08-03,121.44042205810547
2016-08-04,123.72162628173828
2016-08-05,124.43727111816406
2016-08-08,129.91229248046875
2016-08-09,130.23049926757812
2016-08-10,125.23037719726562
2016-08-11,124.82128143310547
2016-08-12,124.50308227539062
2016-08-16,125.50310516357422
2016-08-17,125.13946533203125
2016-08-18,126.23042297363281
2016-08-19,128.4122772216797
2016-08-22,125.82130432128906
2016-08-23,126.9122543334961
2016-08-24,127.50315856933594
2016-08-25,127.68496704101562
2016-08-26,127.18497467041016
2016-08-29,126.36676025390625
2016-08-30,127.45769500732422
2016-08-31,127.50315856933594
2016-09-01,128.2759246826172
2016-09-02,128.73046875
2016-09-06,128.8668212890625
2016-09-07,129.2759246826172
2016-09-08,129.2759246826172
2016-09-09,127.00315856933594
2016-09-12,123.0030517578125
2016-09-14,124.95764923095703
2016-09-15,124.54853820800781
2016-09-16,127.13953399658203
2016-09-19,127.18497467041016
2016-09-20,125.45767211914062
2016-09-21,125.50310516357422
2016-09-22,126.27586364746094
2016-09-23,129.45774841308594
2016-09-26,127.86678314208984
2016-09-27,131.412353515625
2016-09-28,133.4123992919922
2016-09-29,124.54853820800781
2016-09-30,126.9122543334961
2016-10-03,129.41232299804688
2016-10-04,128.9123077392578
2016-10-05,139.36708068847656
2016-10-06,137.18519592285156
2016-10-07,137.50341796875
2016-10-10,137.86705017089844
2016-10-13,134.4124298095703
2016-10-14,139.27618408203125
2016-10-17,136.5942840576172
2016-10-18,138.09432983398438
2016-10-19,140.5489501953125
2016-10-20,138.5034637451172
2016-10-21,138.63980102539062
2016-10-24,140.04896545410156
2016-10-25,136.3670196533203
2016-10-26,132.18511962890625
2016-10-27,125.23037719726562
2016-10-28,127.23040771484375
2016-11-01,126.00312042236328
2016-11-02,122.68487548828125
2016-11-03,119.41206359863281
2016-11-04,115.32105255126953
2016-11-07,116.36653900146484
2016-11-08,115.86650085449219
2016-11-09,110.8209228515625
2016-11-10,114.00282287597656
2016-11-11,107.8663101196289
2016-11-15,106.36627197265625
2016-11-16,110.27546691894531
2016-11-17,107.82085418701172
2016-11-18,109.18452453613281
2016-11-21,105.13898468017578
2016-11-22,106.63899993896484
2016-11-23,106.95719909667969
2016-11-24,104.63896179199219
2016-11-25,107.72993469238281
2016-11-28,109.95726776123047
2016-11-29,110.86638641357422
2016-11-30,112.59369659423828
2016-12-01,110.8209228515625
2016-12-02,110.50274658203125
2016-12-05,112.411865234375
2016-12-06,112.18460083007812
2016-12-07,111.18457794189453
2016-12-08,112.59369659423828
2016-12-09,112.63916015625
2016-12-12,112.1391372680664
2016-12-13,112.1391372680664
2016-12-14,111.59367370605469
2016-12-15,113.13916015625
2016-12-16,113.00281524658203
2016-12-19,113.00281524658203
2016-12-20,110.23001098632812
2016-12-21,110.5481948852539
2016-12-22,108.54814910888672
2016-12-23,108.04814910888672
2016-12-26,106.36627197265625
2016-12-27,109.59364318847656
2016-12-28,108.72998046875
2016-12-29,110.09363555908203
2016-12-30,110.9118423461914
2017-01-02,112.32096862792969
2017-01-03,113.13916015625
2017-01-04,113.13916015625
2017-01-05,113.82101440429688
2017-01-06,113.32100677490234
2017-01-09,113.41190338134766
2017-01-10,113.13916015625
2017-01-11,115.95741271972656
2017-01-12,113.77554321289062
2017-01-13,116.68472290039062
2017-01-16,116.04833221435547
2017-01-17,116.00287628173828
2017-01-18,116.95743560791016
2017-01-19,118.63931274414062
2017-01-20,114.91194915771484
2017-01-23,116.27560424804688
2017-01-24,116.77561950683594
2017-01-25,116.68472290039062
2017-01-27,117.45745849609375
2017-01-30,118.5938491821289
2017-01-31,117.13927459716797
2017-02-01,118.27567291259766
2017-02-02,125.13946533203125
2017-02-03,128.957763671875
2017-02-06,129.77597045898438
2017-02-07,128.7759246826172
2017-02-08,132.86691284179688
2017-02-09,130.82139587402344
2017-02-10,130.86688232421875
2017-02-13,129.04867553710938
2017-02-14,128.36683654785156
2017-02-15,126.13948822021484
2017-02-16,127.36682891845703
2017-02-17,127.41227722167969
2017-02-20,128.73046875
2017-02-21,128.73046875
2017-02-22,127.27587127685547
2017-02-23,126.59404754638672
2017-02-27,126.27586364746094
2017-02-28,125.50310516357422
2017-03-01,130.54872131347656
2017-03-02,128.2759246826172
2017-03-03,130.32144165039062
2017-03-06,130.23049926757812
2017-03-07,129.77597045898438
2017-03-08,128.54864501953125
2017-03-09,128.003173828125
2017-03-10,124.63946533203125
2017-03-14,126.82135009765625
2017-03-15,128.0940704345703
2017-03-16,131.54873657226562
2017-03-17,131.6396484375
2017-03-20,133.13966369628906
2017-03-21,132.63966369628906
2017-03-22,130.09414672851562
2017-03-23,137.82162475585938
2017-03-24,137.41250610351562
2017-03-27,135.09425354003906
2017-03-28,136.86705017089844
2017-03-29,136.9125213623047
2017-03-30,136.50340270996094
2017-03-31,136.86705017089844
2017-04-03,138.09432983398438
2017-04-05,138.77613830566406
2017-04-06,139.1398162841797
2017-04-07,136.9125213623047
2017-04-10,137.2306671142578
2017-04-11,139.45799255371094
2017-04-12,137.9579620361328
2017-04-13,136.8215789794922
2017-04-17,135.8669891357422
2017-04-18,134.6851806640625
2017-04-19,136.54884338378906
2017-04-20,138.3215789794922
2017-04-21,137.5488739013672
2017-04-24,138.13978576660156
2017-04-25,137.9125213623047
2017-04-26,139.77621459960938
2017-04-27,138.27615356445312
2017-04-28,139.18528747558594
2017-05-02,143.3671875
2017-05-03,142.00352478027344
2017-05-04,141.2307891845703
2017-05-05,138.45797729492188
2017-05-08,138.730712890625
2017-05-09,140.04896545410156
2017-05-10,140.77622985839844
2017-05-11,140.00347900390625
2017-05-12,138.77613830566406
2017-05-15,140.5489501953125
2017-05-16,140.41256713867188
2017-05-17,138.95799255371094
2017-05-18,134.09423828125
2017-05-19,135.91246032714844
2017-05-22,134.36697387695312
2017-05-23,131.5941619873047
2017-05-24,128.8213653564453
2017-05-25,130.04869079589844
2017-05-26,133.54876708984375
2017-05-29,132.18511962890625
2017-05-30,132.3214569091797
2017-05-31,135.82154846191406
2017-06-01,138.5488739013672
2017-06-02,140.77622985839844
2017-06-05,140.8671112060547
2017-06-06,139.0943603515625
2017-06-07,141.41258239746094
2017-06-08,140.5489501953125
2017-06-09,140.3671112060547
2017-06-12,138.27615356445312
2017-06-13,142.23080444335938
2017-06-14,144.04904174804688
2017-06-15,144.6399688720703
2017-06-16,143.82174682617188
2017-06-19,142.1853485107422
2017-06-20,142.59445190429688
2017-06-21,142.54901123046875
2017-06-22,140.68533325195312
2017-06-23,137.41250610351562
2017-06-27,133.9578857421875
2017-06-28,135.59426879882812
2017-06-29,135.00332641601562
2017-06-30,136.95791625976562
2017-07-03,137.82162475585938
2017-07-04,136.4124755859375
2017-07-05,141.95803833007812
2017-07-06,139.41256713867188
2017-07-07,145.61676025390625
2017-07-10,153.7398681640625
2017-07-11,156.46302795410156
2017-07-12,160.38612365722656
2017-07-13,161.90919494628906
2017-07-14,160.801513671875
2017-07-17,163.3861541748047
2017-07-18,160.38612365722656
2017-07-19,161.67843627929688
2017-07-20,158.1245574951172
2017-07-21,158.955322265625
2017-07-24,156.92453002929688
2017-07-25,157.98606872558594
2017-07-26,158.955322265625
2017-07-27,155.44761657714844
2017-07-28,156.13992309570312
2017-07-31,156.5091552734375
2017-08-01,154.61683654785156
2017-08-02,152.40142822265625
2017-08-03,153.83221435546875
2017-08-04,155.81787109375
2017-08-07,159.56236267089844
2017-08-08,155.39662170410156
2017-08-09,151.7457275390625
2017-08-10,146.03536987304688
2017-08-11,153.71157836914062
2017-08-14,167.33216857910156
2017-08-16,181.46768188476562
2017-08-17,178.42529296875
2017-08-18,181.98251342773438
2017-08-21,183.62075805664062
2017-08-22,177.72317504882812
2017-08-23,183.99520874023438
2017-08-24,181.8421173095703
2017-08-28,180.95281982421875
2017-08-29,178.1912384033203
2017-08-30,184.46328735351562
2017-08-31,185.3525848388672
2017-09-01,184.97813415527344
2017-09-04,180.95281982421875
2017-09-05,184.13563537597656
2017-09-06,192.79476928710938
2017-09-07,192.6075439453125
2017-09-08,193.68409729003906
2017-09-11,195.88397216796875
2017-09-12,198.50514221191406
2017-09-13,194.0585479736328
2017-09-14,198.50514221191406
2017-09-15,197.1009521484375
2017-09-18,199.67529296875
2017-09-19,202.39004516601562
2017-09-20,200.0497283935547
2017-09-21,198.6455535888672
2017-09-22,188.30137634277344
2017-09-25,184.08883666992188
2017-09-26,191.5778045654297
2017-09-27,185.9142608642578
2017-09-28,190.17361450195312
2017-09-29,192.65435791015625
2017-10-03,193.26283264160156
2017-10-04,191.85865783691406
2017-10-05,196.0712127685547
2017-10-06,196.2116241455078
2017-10-09,194.99464416503906
2017-10-10,195.13510131835938
2017-10-11,196.02439880371094
2017-10-12,198.45831298828125
2017-10-13,196.82009887695312
2017-10-16,196.2116241455078
2017-10-17,196.86691284179688
2017-10-18,193.5904998779297
2017-10-19,191.531005859375
2017-10-23,190.12681579589844
2017-10-24,196.25843811035156
2017-10-25,192.186279296875
2017-10-26,196.3988494873047
2017-10-27,206.41537475585938
2017-10-30,212.31295776367188
2017-10-31,212.45339965820312
2017-11-01,213.24908447265625
2017-11-02,211.8917236328125
2017-11-03,210.90878295898438
2017-11-06,219.70834350585938
2017-11-07,210.62794494628906
2017-11-08,210.15989685058594
2017-11-09,225.09104919433594
2017-11-10,221.06570434570312
2017-11-13,219.42752075195312
2017-11-14,230.94183349609375
2017-11-15,234.87355041503906
2017-11-16,235.85647583007812
2017-11-17,243.29869079589844
2017-11-20,257.34051513671875
2017-11-21,255.7023162841797
2017-11-22,256.5448303222656
2017-11-23,257.2469177246094
2017-11-24,260.8977966308594
2017-11-27,259.7276916503906
2017-11-28,269.3697509765625
2017-11-29,262.3020324707031
2017-11-30,268.76129150390625
2017-12-01,265.43798828125
2017-12-04,261.2254638671875
2017-12-05,262.0680236816406
2017-12-06,257.3873596191406
2017-12-07,265.8592834472656
2017-12-08,270.0250244140625
2017-12-11,279.29266357421875
2017-12-12,269.41650390625
2017-12-13,266.2805480957031
2017-12-14,266.1401062011719
2017-12-15,268.5272216796875
2017-12-18,272.271728515625
2017-12-19,281.44573974609375
2017-12-20,281.63299560546875
2017-12-21,280.9776916503906
2017-12-22,283.41162109375
2017-12-26,286.4071960449219
2017-12-27,286.0327453613281
2017-12-28,287.01568603515625
2017-12-29,296.189697265625
2018-01-01,292.9132385253906
2018-01-02,291.2750244140625
2018-01-03,291.3218688964844
2018-01-04,292.3048095703125
2018-01-05,292.9600830078125
2018-01-08,297.3130187988281
2018-01-09,295.1600036621094
2018-01-10,294.0365905761719
2018-01-11,293.28765869140625
2018-01-12,304.94244384765625
2018-01-15,302.36810302734375
2018-01-16,296.189697265625
2018-01-17,293.521728515625
2018-01-18,285.9391174316406
2018-01-19,288.6539306640625
2018-01-22,289.12200927734375
2018-01-23,287.577392578125
2018-01-24,284.8157958984375
2018-01-25,284.8157958984375
2018-01-29,282.5222473144531
2018-01-30,284.5817565917969
2018-01-31,272.08447265625
2018-02-01,269.93145751953125
2018-02-02,257.293701171875
2018-02-05,255.65553283691406
2018-02-06,249.664306640625
2018-02-07,262.255126953125
2018-02-08,262.53607177734375
2018-02-09,260.4765319824219
2018-02-12,266.8890075683594
2018-02-14,263.94024658203125
2018-02-15,261.2254638671875
2018-02-16,257.9958190917969
2018-02-19,250.83448791503906
2018-02-20,246.06024169921875
2018-02-21,249.57070922851562
2018-02-22,245.40493774414062
2018-02-23,253.40884399414062
2018-02-26,256.02996826171875
2018-02-27,257.43414306640625
2018-02-28,257.9022216796875
2018-03-01,257.293701171875
2018-03-05,258.04266357421875
2018-03-06,256.638427734375
2018-03-07,251.7238311767578
2018-03-08,255.9364013671875
2018-03-09,251.2089385986328
2018-03-12,258.41705322265625
2018-03-13,260.4297180175781
2018-03-14,260.7105712890625
2018-03-15,261.7403259277344
2018-03-16,255.00022888183594
2018-03-19,243.95396423339844
2018-03-20,245.31134033203125
2018-03-21,246.38792419433594
2018-03-22,242.31573486328125
2018-03-23,241.42642211914062
2018-03-26,245.4517822265625
2018-03-27,246.9495391845703
2018-03-28,242.22213745117188
2018-04-02,259.2596130371094
2018-04-03,257.2469177246094
2018-04-04,252.98756408691406
2018-04-05,255.56190490722656
2018-04-06,255.28106689453125
2018-04-09,260.0552673339844
2018-04-10,257.9022216796875
2018-04-11,256.35760498046875
2018-04-12,256.35760498046875
2018-04-13,257.9022216796875
2018-04-16,261.7871398925781
2018-04-17,263.0041198730469
2018-04-18,265.9529113769531
2018-04-19,267.9187927246094
2018-04-20,268.0123291015625
2018-04-23,265.48486328125
2018-04-24,265.0635681152344
2018-04-25,270.6335144042969
2018-04-26,272.599365234375
2018-04-27,273.44189453125
2018-04-30,278.54376220703125
2018-05-02,274.0503845214844
2018-05-03,268.34002685546875
2018-05-04,269.41650390625
2018-05-07,275.40777587890625
2018-05-08,271.1951904296875
2018-05-09,273.3482666015625
2018-05-10,267.0294494628906
2018-05-11,269.1357116699219
2018-05-14,239.55416870117188
2018-05-15,227.1505126953125
2018-05-16,225.69956970214844
2018-05-17,231.69073486328125
2018-05-18,229.06959533691406
2018-05-21,227.9930419921875
2018-05-22,231.36309814453125
2018-05-23,234.21826171875
2018-05-24,238.24359130859375
2018-05-25,241.37962341308594
2018-05-28,244.00076293945312
2018-05-29,241.05198669433594
2018-05-30,247.60484313964844
2018-05-31,252.00462341308594
2018-06-01,246.4346923828125
2018-06-04,238.94569396972656
2018-06-05,246.90274047851562
2018-06-06,248.7749786376953
2018-06-07,250.0387725830078
2018-06-08,249.89834594726562
2018-06-11,246.85598754882812
2018-06-12,250.50686645507812
2018-06-13,252.37904357910156
2018-06-14,260.0552673339844
2018-06-15,254.76617431640625
2018-06-18,257.76177978515625
2018-06-19,249.99195861816406
2018-06-20,246.46697998046875
2018-06-21,243.96311950683594
2018-06-22,247.64804077148438
2018-06-25,249.91571044921875
2018-06-26,252.60858154296875
2018-06-27,250.955078125
2018-06-28,249.39608764648438
2018-06-29,254.49826049804688
2018-07-02,249.86849975585938
2018-07-03,265.50592041015625
2018-07-04,262.00994873046875
2018-07-05,256.29351806640625
2018-07-06,251.616455078125
2018-07-09,260.07293701171875
2018-07-10,259.60052490234375
2018-07-11,254.92344665527344
2018-07-12,250.5771026611328
2018-07-13,244.62449645996094
2018-07-16,229.83741760253906
2018-07-17,234.23101806640625
2018-07-18,225.4910430908203
2018-07-19,220.24708557128906
2018-07-20,225.44383239746094
2018-07-23,229.88467407226562
2018-07-24,232.71925354003906
2018-07-25,223.8375701904297
2018-07-26,225.916259765625
2018-07-27,228.89254760742188
2018-07-30,228.84530639648438
2018-07-31,233.28616333007812
2018-08-01,222.65647888183594
2018-08-02,222.4674835205078
2018-08-03,221.71160888671875
2018-08-06,226.29417419433594
2018-08-07,224.4989471435547
2018-08-08,223.31787109375
2018-08-09,224.2154998779297
2018-08-10,220.67227172851562
2018-08-13,221.6171417236328
2018-08-14,224.4517364501953
2018-08-16,226.1524658203125
2018-08-17,229.60121154785156
2018-08-20,231.6326446533203
2018-08-21,227.2863006591797
2018-08-23,222.4674835205078
2018-08-24,218.2628631591797
2018-08-27,223.97927856445312
2018-08-28,220.48330688476562
2018-08-29,221.6171417236328
2018-08-30,222.9871826171875
2018-08-31,221.3809356689453
2018-09-03,223.64859008789062
2018-09-04,211.36538696289062
2018-09-05,210.13705444335938
2018-09-06,208.86154174804688
2018-09-07,210.65673828125
2018-09-10,209.7591094970703
2018-09-11,204.08998107910156
2018-09-12,210.37327575683594
2018-09-14,221.05020141601562
2018-09-17,223.55409240722656
2018-09-18,222.08956909179688
2018-09-19,221.9478302001953
2018-09-21,221.66436767578125
2018-09-24,220.43606567382812
2018-09-25,223.0816650390625
2018-09-26,221.3336639404297
2018-09-27,220.38880920410156
2018-09-28,220.86123657226562
2018-10-01,218.16839599609375
2018-10-03,215.05035400390625
2018-10-04,206.1686553955078
2018-10-05,197.66490173339844
2018-10-08,203.28680419921875
2018-10-09,204.56239318847656
2018-10-10,215.8062286376953
2018-10-11,212.21575927734375
2018-10-12,216.46766662597656
2018-10-15,221.9478302001953
2018-10-16,222.4674835205078
2018-10-17,218.35736083984375
2018-10-19,214.6724090576172
2018-10-22,210.94020080566406
2018-10-23,206.2631378173828
2018-10-24,207.680419921875
2018-10-25,209.85362243652344
2018-10-26,205.6017608642578
2018-10-29,207.86941528320312
2018-10-30,214.76687622070312
2018-10-31,205.8379669189453
2018-11-01,205.74346923828125
2018-11-02,205.6489715576172
2018-11-05,207.72769165039062
2018-11-06,202.01126098632812
2018-11-07,203.33407592773438
2018-11-09,197.94837951660156
2018-11-12,202.8616485595703
2018-11-13,207.8221435546875
2018-11-14,205.41275024414062
2018-11-15,209.2394561767578
2018-11-16,209.5701446533203
2018-11-19,211.79054260253906
2018-11-20,204.04270935058594
2018-11-21,206.92454528808594
2018-11-22,203.99546813964844
2018-11-26,205.6489715576172
2018-11-27,205.74346923828125
2018-11-28,204.08998107910156
2018-11-29,206.6883087158203
2018-11-30,206.59384155273438
2018-12-03,202.9088897705078
2018-12-04,197.94837951660156
2018-12-05,200.02703857421875
2018-12-06,196.67279052734375
2018-12-07,195.16102600097656
2018-12-10,187.2714385986328
2018-12-11,191.66505432128906
2018-12-12,201.20811462402344
2018-12-13,200.68846130371094
2018-12-14,200.6412353515625
2018-12-17,198.46803283691406
2018-12-18,198.51528930664062
2018-12-19,198.5625457763672
2018-12-20,198.60975646972656
2018-12-21,203.52305603027344
2018-12-24,206.97178649902344
2018-12-26,206.49935913085938
2018-12-27,207.91664123535156
2018-12-28,208.62530517578125
2018-12-31,207.30247497558594
2019-01-01,207.01902770996094
2019-01-02,202.76715087890625
2019-01-03,198.46803283691406
2019-01-04,202.01126098632812
2019-01-07,203.09786987304688
2019-01-08,203.28680419921875
2019-01-09,200.87744140625
2019-01-10,202.34194946289062
2019-01-11,200.21600341796875
2019-01-14,201.72781372070312
2019-01-15,202.48370361328125
2019-01-16,204.51513671875
2019-01-17,206.1214141845703
2019-01-18,204.32620239257812
2019-01-21,198.8932342529297
2019-01-22,200.40501403808594
2019-01-23,198.9877166748047
2019-01-24,199.17669677734375
2019-01-25,195.63345336914062
2019-01-28,197.71214294433594
2019-01-29,193.5547637939453
2019-01-30,193.22406005859375
2019-01-31,192.5626678466797
2019-02-01,192.8461151123047
2019-02-04,188.83045959472656
2019-02-05,175.6968994140625
2019-02-06,178.0590362548828
2019-02-07,180.5629425048828
2019-02-08,175.46067810058594
2019-02-11,169.83876037597656
2019-02-12,176.2637939453125
2019-02-14,178.48423767089844
2019-02-15,175.88584899902344
2019-02-18,172.67335510253906
2019-02-19,174.32684326171875
2019-02-20,178.2952423095703
2019-02-21,180.13772583007812
2019-02-22,178.81494140625
2019-02-25,180.5629425048828
2019-02-26,181.08258056640625
2019-02-27,182.07469177246094
2019-02-28,183.01956176757812
2019-03-01,186.42108154296875
2019-03-05,186.6572723388672
2019-03-06,187.03521728515625
2019-03-07,185.75967407226562
2019-03-08,182.54713439941406
2019-03-11,191.33433532714844
2019-03-12,193.60198974609375
2019-03-13,191.66505432128906
2019-03-14,194.83030700683594
2019-03-15,191.99574279785156
2019-03-18,189.20840454101562
2019-03-19,192.09022521972656
2019-03-20,187.17694091796875
2019-03-22,184.95654296875
2019-03-25,185.80690002441406
2019-03-26,185.23997497558594
2019-03-27,185.75967407226562
2019-03-28,187.9801025390625
2019-04-01,196.62554931640625
2019-04-02,200.21600341796875
2019-04-03,196.86178588867188
2019-04-04,199.6963653564453
2019-04-05,199.64910888671875
2019-04-08,200.02703857421875
2019-04-09,198.65699768066406
2019-04-10,197.28695678710938
2019-04-11,202.76715087890625
2019-04-12,203.28680419921875
2019-04-15,204.70411682128906
2019-04-16,203.80650329589844
2019-04-18,197.334228515625
2019-04-22,197.80662536621094
2019-04-23,198.0428466796875
2019-04-24,197.38145446777344
2019-04-25,199.5546417236328
2019-04-26,201.4443359375
2019-04-30,197.66490173339844
2019-05-02,194.92483520507812
2019-05-03,192.75164794921875
2019-05-06,191.47604370117188
2019-05-07,188.7359619140625
2019-05-08,188.45249938964844
2019-05-09,187.64938354492188
2019-05-10,187.5548858642578
2019-05-13,188.83045959472656
2019-05-14,189.20840454101562
2019-05-15,188.26353454589844
2019-05-16,208.62530517578125
2019-05-17,222.42025756835938
2019-05-20,222.845458984375
2019-05-21,219.68016052246094
