Date,MARICO.NS
2016-07-07,233.29061889648438
2016-07-08,229.254150390625
2016-07-11,233.94168090820312
2016-07-12,237.37046813964844
2016-07-13,241.79759216308594
2016-07-14,241.6673583984375
2016-07-15,242.2316436767578
2016-07-18,243.01290893554688
2016-07-19,241.92776489257812
2016-07-20,240.62571716308594
2016-07-21,241.10308837890625
2016-07-22,240.49546813964844
2016-07-25,245.57366943359375
2016-07-26,249.219482421875
2016-07-27,241.4070281982422
2016-07-28,245.92088317871094
2016-07-29,246.7454833984375
2016-08-01,248.74209594726562
2016-08-02,259.6361999511719
2016-08-03,258.5077209472656
2016-08-04,255.469482421875
2016-08-05,257.5093994140625
2016-08-08,260.59100341796875
2016-08-09,255.59974670410156
2016-08-10,250.73855590820312
2016-08-11,256.6847839355469
2016-08-12,258.4209289550781
2016-08-16,256.8583984375
2016-08-17,260.2438049316406
2016-08-18,260.8948974609375
2016-08-19,261.1553039550781
2016-08-22,255.07888793945312
2016-08-23,251.60667419433594
2016-08-24,252.8653564453125
2016-08-25,247.7871856689453
2016-08-26,246.7454833984375
2016-08-29,246.6587371826172
2016-08-30,249.2628936767578
2016-08-31,253.03895568847656
2016-09-01,255.55630493164062
2016-09-02,252.51806640625
2016-09-06,259.2889099121094
2016-09-07,258.5511169433594
2016-09-08,260.4608459472656
2016-09-09,255.1222381591797
2016-09-12,250.47808837890625
2016-09-14,251.91049194335938
2016-09-15,252.5615692138672
2016-09-16,256.3376159667969
2016-09-19,254.731689453125
2016-09-20,252.99549865722656
2016-09-21,250.04412841796875
2016-09-22,248.1343536376953
2016-09-23,246.9191436767578
2016-09-26,241.7542266845703
2016-09-27,241.92776489257812
2016-09-28,247.13619995117188
2016-09-29,235.07012939453125
2016-09-30,239.15000915527344
2016-10-03,244.79237365722656
2016-10-04,245.6604461669922
2016-10-05,248.61187744140625
2016-10-06,248.30804443359375
2016-10-07,242.4052276611328
2016-10-10,241.53717041015625
2016-10-13,241.27676391601562
2016-10-14,239.3236083984375
2016-10-17,239.58399963378906
2016-10-18,246.70211791992188
2016-10-19,249.0892791748047
2016-10-20,246.2246856689453
2016-10-21,247.35317993164062
2016-10-24,246.051025390625
2016-10-25,247.43995666503906
2016-10-26,243.83749389648438
2016-10-27,241.79759216308594
2016-10-28,244.7489776611328
2016-11-01,239.58399963378906
2016-11-02,233.16041564941406
2016-11-03,230.51280212402344
2016-11-04,227.08399963378906
2016-11-07,224.69680786132812
2016-11-08,225.99893188476562
2016-11-09,228.42950439453125
2016-11-10,231.85838317871094
2016-11-11,214.32354736328125
2016-11-15,208.03012084960938
2016-11-16,216.63436889648438
2016-11-17,217.638916015625
2016-11-18,218.42510986328125
2016-11-21,218.07568359375
2016-11-22,220.56524658203125
2016-11-23,223.01112365722656
2016-11-24,218.59976196289062
2016-11-25,222.88006591796875
2016-11-28,218.11935424804688
2016-11-29,216.63436889648438
2016-11-30,220.69622802734375
2016-12-01,223.01112365722656
2016-12-02,222.4432830810547
2016-12-05,222.00653076171875
2016-12-06,222.7490234375
2016-12-07,223.62255859375
2016-12-08,224.059326171875
2016-12-09,221.70082092285156
2016-12-12,218.68716430664062
2016-12-13,219.77906799316406
2016-12-14,221.0019989013672
2016-12-15,221.1330108642578
2016-12-16,219.03652954101562
2016-12-19,218.38143920898438
2016-12-20,219.38595581054688
2016-12-21,217.5078887939453
2016-12-22,217.07113647460938
2016-12-23,214.36318969726562
2016-12-26,208.90365600585938
2016-12-27,214.53790283203125
2016-12-28,218.64346313476562
2016-12-29,219.77906799316406
2016-12-30,227.50978088378906
2017-01-02,221.70082092285156
2017-01-03,225.15126037597656
2017-01-04,225.15126037597656
2017-01-05,227.59707641601562
2017-01-06,227.46607971191406
2017-01-09,225.02017211914062
2017-01-10,227.7718505859375
2017-01-11,227.9901885986328
2017-01-12,227.02931213378906
2017-01-13,225.67535400390625
2017-01-16,225.1949005126953
2017-01-17,223.57888793945312
2017-01-18,227.02931213378906
2017-01-19,225.32594299316406
2017-01-20,223.18580627441406
2017-01-23,222.61801147460938
2017-01-24,225.15126037597656
2017-01-25,223.4915313720703
2017-01-27,225.28228759765625
2017-01-30,225.5006561279297
2017-01-31,224.7144775390625
2017-02-01,225.80636596679688
2017-02-02,222.83641052246094
2017-02-03,223.01112365722656
2017-02-06,223.62255859375
2017-02-07,235.3278045654297
2017-02-08,238.21046447753906
2017-02-09,235.6585235595703
2017-02-10,237.5504913330078
2017-02-13,237.46249389648438
2017-02-14,235.79051208496094
2017-02-15,233.67852783203125
2017-02-16,236.01052856445312
2017-02-17,236.4945068359375
2017-02-20,235.0425262451172
2017-02-21,241.51036071777344
2017-02-22,240.410400390625
2017-02-23,236.62649536132812
2017-02-27,243.53428649902344
2017-02-28,247.4501953125
2017-03-01,245.42626953125
2017-03-02,247.71426391601562
2017-03-03,245.73423767089844
2017-03-06,244.3262939453125
2017-03-07,245.07431030273438
2017-03-08,245.55824279785156
2017-03-09,246.74624633789062
2017-03-10,246.35025024414062
2017-03-14,248.11019897460938
2017-03-15,252.20213317871094
2017-03-16,257.9659729003906
2017-03-17,258.3619689941406
2017-03-20,257.52593994140625
2017-03-21,256.9100341796875
2017-03-22,251.01416015625
2017-03-23,256.5580139160156
2017-03-24,255.8980712890625
2017-03-27,253.25807189941406
2017-03-28,256.3380432128906
2017-03-29,262.8498840332031
2017-03-30,260.9139099121094
2017-03-31,259.4618835449219
2017-04-03,260.9578857421875
2017-04-05,262.98187255859375
2017-04-06,263.15789794921875
2017-04-07,264.037841796875
2017-04-10,263.9058532714844
2017-04-11,265.00579833984375
2017-04-12,267.2057189941406
2017-04-13,264.5218505859375
2017-04-17,264.829833984375
2017-04-18,263.9058532714844
2017-04-19,265.1377868652344
2017-04-20,266.19378662109375
2017-04-21,263.99383544921875
2017-04-24,265.31378173828125
2017-04-25,274.5975646972656
2017-04-26,284.7613830566406
2017-04-27,279.83343505859375
2017-04-28,277.3695068359375
2017-05-02,281.021484375
2017-05-03,277.23748779296875
2017-05-04,273.4976501464844
2017-05-05,268.48175048828125
2017-05-08,266.9417724609375
2017-05-09,266.3258361816406
2017-05-10,277.4574890136719
2017-05-11,275.1695556640625
2017-05-12,276.1815490722656
2017-05-15,272.9256286621094
2017-05-16,273.54168701171875
2017-05-17,270.8136291503906
2017-05-18,268.9217529296875
2017-05-19,272.17767333984375
2017-05-22,279.217529296875
2017-05-23,275.9175720214844
2017-05-24,273.849609375
2017-05-25,278.029541015625
2017-05-26,276.8415222167969
2017-05-29,278.3374938964844
2017-05-30,276.4895324707031
2017-05-31,276.3134765625
2017-06-01,278.51348876953125
2017-06-02,283.2653503417969
2017-06-05,284.2333068847656
2017-06-06,279.9654846191406
2017-06-07,280.88946533203125
2017-06-08,281.6814270019531
2017-06-09,278.5574035644531
2017-06-12,277.3255615234375
2017-06-13,278.3374938964844
2017-06-14,277.9414978027344
2017-06-15,277.6775207519531
2017-06-16,275.6975402832031
2017-06-19,272.83758544921875
2017-06-20,279.78948974609375
2017-06-21,278.7335205078125
2017-06-22,276.7095642089844
2017-06-23,274.9495849609375
2017-06-27,270.98968505859375
2017-06-28,273.6736145019531
2017-06-29,275.1695556640625
2017-06-30,276.6215515136719
2017-07-03,285.0693664550781
2017-07-04,284.5852966308594
2017-07-05,286.52130126953125
2017-07-06,285.0693664550781
2017-07-07,281.7694091796875
2017-07-10,284.2333068847656
2017-07-11,283.3093566894531
2017-07-12,284.9372863769531
2017-07-13,288.6772155761719
2017-07-14,287.7972412109375
2017-07-17,288.10528564453125
2017-07-18,289.60125732421875
2017-07-19,291.1852722167969
2017-07-20,286.6092834472656
2017-07-21,290.085205078125
2017-07-24,290.3932189941406
2017-07-25,291.05316162109375
2017-07-26,287.4892578125
2017-07-27,287.1372375488281
2017-07-28,292.5052490234375
2017-07-31,294.52911376953125
2017-08-01,287.1813049316406
2017-08-02,286.9613342285156
2017-08-03,288.45721435546875
2017-08-04,285.8612976074219
2017-08-07,294.13311767578125
2017-08-08,293.869140625
2017-08-09,286.6092834472656
2017-08-10,282.077392578125
2017-08-11,281.5494079589844
2017-08-14,280.1414489746094
2017-08-16,278.029541015625
2017-08-17,281.46142578125
2017-08-18,281.50543212890625
2017-08-21,279.7014465332031
2017-08-22,277.28155517578125
2017-08-23,277.14959716796875
2017-08-24,278.16156005859375
2017-08-28,280.0534973144531
2017-08-29,275.1256103515625
2017-08-30,276.9735412597656
2017-08-31,277.5895080566406
2017-09-01,276.6215515136719
2017-09-04,276.88555908203125
2017-09-05,276.1815490722656
2017-09-06,280.7574157714844
2017-09-07,282.38543701171875
2017-09-08,286.21337890625
2017-09-11,285.0693664550781
2017-09-12,290.481201171875
2017-09-13,297.21307373046875
2017-09-14,291.9331359863281
2017-09-15,287.7972412109375
2017-09-18,291.58111572265625
2017-09-19,292.10919189453125
2017-09-20,291.5372009277344
2017-09-21,284.5852966308594
2017-09-22,282.7373962402344
2017-09-25,279.78948974609375
2017-09-26,278.6015930175781
2017-09-27,276.6215515136719
2017-09-28,274.069580078125
2017-09-29,273.45361328125
2017-10-03,271.1216735839844
2017-10-04,273.277587890625
2017-10-05,276.0495300292969
2017-10-06,277.10546875
2017-10-09,276.0936279296875
2017-10-10,278.64544677734375
2017-10-11,276.3575744628906
2017-10-12,280.9774169921875
2017-10-13,278.9535217285156
2017-10-16,280.1414489746094
2017-10-17,283.2214050292969
2017-10-18,278.51348876953125
2017-10-19,276.7095642089844
2017-10-23,279.3934631347656
2017-10-24,275.6535339355469
2017-10-25,277.1935119628906
2017-10-26,275.82958984375
2017-10-27,273.7174987792969
2017-10-30,275.3016052246094
2017-10-31,277.4135437011719
2017-11-01,278.029541015625
2017-11-02,274.9054870605469
2017-11-03,274.9935607910156
2017-11-06,277.6925964355469
2017-11-07,274.6396179199219
2017-11-08,274.81658935546875
2017-11-09,276.4536437988281
2017-11-10,274.7723388671875
2017-11-13,273.4449462890625
2017-11-14,263.4009094238281
2017-11-15,256.6753845214844
2017-11-16,269.1972351074219
2017-11-17,272.0290222167969
2017-11-20,268.8875732421875
2017-11-21,270.2149658203125
2017-11-22,267.8255920410156
2017-11-23,270.2591247558594
2017-11-24,273.9759521484375
2017-11-27,276.0111999511719
2017-11-28,275.4360046386719
2017-11-29,275.12628173828125
2017-11-30,270.7901306152344
2017-12-01,274.6838073730469
2017-12-04,276.18829345703125
2017-12-05,274.1086730957031
2017-12-06,270.56884765625
2017-12-07,273.8874206542969
2017-12-08,276.0555114746094
2017-12-11,277.0289306640625
2017-12-12,272.6485290527344
2017-12-13,272.5157470703125
2017-12-14,272.6927185058594
2017-12-15,270.7458801269531
2017-12-18,272.4714660644531
2017-12-19,277.20587158203125
2017-12-20,282.3385009765625
2017-12-21,280.4801940917969
2017-12-22,280.4801940917969
2017-12-26,282.1615295410156
2017-12-27,281.0995788574219
2017-12-28,280.9226379394531
2017-12-29,285.39154052734375
2018-01-01,283.7986755371094
2018-01-02,288.22332763671875
2018-01-03,283.931396484375
2018-01-04,286.143798828125
2018-01-05,289.3294372558594
2018-01-08,285.96673583984375
2018-01-09,286.5862121582031
2018-01-10,284.6393127441406
2018-01-11,279.9049377441406
2018-01-12,276.71917724609375
2018-01-15,275.56878662109375
2018-01-16,277.5598449707031
2018-01-17,274.9935607910156
2018-01-18,275.21478271484375
2018-01-19,277.9580993652344
2018-01-22,279.9491882324219
2018-01-23,277.7368469238281
2018-01-24,276.67498779296875
2018-01-25,272.0733337402344
2018-01-29,274.9493408203125
2018-01-30,279.1527099609375
2018-01-31,273.7988586425781
2018-02-01,274.9493408203125
2018-02-02,269.4627990722656
2018-02-05,261.4098205566406
2018-02-06,264.7725830078125
2018-02-07,265.7901916503906
2018-02-08,265.5690002441406
2018-02-09,263.00274658203125
2018-02-12,274.3741149902344
2018-02-14,279.2855529785156
2018-02-15,274.2856140136719
2018-02-16,273.6611328125
2018-02-19,273.7503967285156
2018-02-20,275.1777648925781
2018-02-21,273.83953857421875
2018-02-22,270.22637939453125
2018-02-23,273.5718688964844
2018-02-26,274.1072082519531
2018-02-27,278.880126953125
2018-02-28,274.91009521484375
2018-03-01,278.4786071777344
2018-03-05,275.2223815917969
2018-03-06,276.114501953125
2018-03-07,272.5460205078125
2018-03-08,270.5832824707031
2018-03-09,275.3115539550781
2018-03-12,276.0698547363281
2018-03-13,276.1590881347656
2018-03-14,271.3861999511719
2018-03-15,268.62054443359375
2018-03-16,268.75445556640625
2018-03-19,270.5386657714844
2018-03-20,284.545166015625
2018-03-21,290.6562194824219
2018-03-22,288.11370849609375
2018-03-23,290.4331970214844
2018-03-26,294.0909118652344
2018-03-27,290.5223388671875
2018-03-28,290.8792724609375
2018-04-02,292.93115234375
2018-04-03,289.9425964355469
2018-04-04,290.70086669921875
2018-04-05,288.8273620605469
2018-04-06,286.06170654296875
2018-04-09,292.752685546875
2018-04-10,289.4072265625
2018-04-11,286.4185791015625
2018-04-12,285.303466796875
2018-04-13,281.9579162597656
2018-04-16,284.678955078125
2018-04-17,285.3479919433594
2018-04-18,284.6343078613281
2018-04-19,285.74951171875
2018-04-20,282.7162170410156
2018-04-23,282.7608947753906
2018-04-24,282.0918273925781
2018-04-25,288.3367004394531
2018-04-26,284.99114990234375
2018-04-27,286.46319580078125
2018-04-30,296.67803955078125
2018-05-02,282.9393310546875
2018-05-03,278.43408203125
2018-05-04,282.6716003417969
2018-05-07,285.5264587402344
2018-05-08,284.545166015625
2018-05-09,281.2887878417969
2018-05-10,281.155029296875
2018-05-11,276.51593017578125
2018-05-14,278.8354797363281
2018-05-15,278.6571044921875
2018-05-16,283.87603759765625
2018-05-17,286.46319580078125
2018-05-18,283.87603759765625
2018-05-21,276.3375549316406
2018-05-22,279.1031188964844
2018-05-23,276.9173583984375
2018-05-24,280.1737365722656
2018-05-25,283.474609375
2018-05-28,285.3479919433594
2018-05-29,286.0172119140625
2018-05-30,284.1436767578125
2018-05-31,287.13232421875
2018-06-01,289.4072265625
2018-06-04,287.84600830078125
2018-06-05,291.2361145019531
2018-06-06,299.2206726074219
2018-06-07,297.9716796875
2018-06-08,306.5807800292969
2018-06-11,311.9335632324219
2018-06-12,305.3764343261719
2018-06-13,300.69268798828125
2018-06-14,307.02685546875
2018-06-15,302.07550048828125
2018-06-18,301.5848083496094
2018-06-19,298.3285217285156
2018-06-20,299.2206726074219
2018-06-21,299.0869140625
2018-06-22,297.57025146484375
2018-06-25,295.47369384765625
2018-06-26,304.0382385253906
2018-06-27,299.4884033203125
2018-06-28,296.72271728515625
2018-06-29,295.87518310546875
2018-07-02,297.5256652832031
2018-07-03,304.0382385253906
2018-07-04,306.7591857910156
2018-07-05,308.40960693359375
2018-07-06,309.7032470703125
2018-07-09,310.06005859375
2018-07-10,312.5133972167969
2018-07-11,306.0454406738281
2018-07-12,313.04864501953125
2018-07-13,316.61724853515625
2018-07-16,313.8069763183594
2018-07-17,310.4169006347656
2018-07-18,311.62127685546875
2018-07-19,308.67730712890625
2018-07-20,313.4501647949219
2018-07-23,314.0746154785156
2018-07-24,315.4128112792969
2018-07-25,319.42742919921875
2018-07-26,325.18170166015625
2018-07-27,322.1929931640625
2018-07-30,324.5571594238281
2018-07-31,324.8248596191406
2018-08-01,328.75018310546875
2018-08-02,313.4947814941406
2018-08-03,314.4761047363281
2018-08-06,323.7989196777344
2018-08-07,322.6837463378906
2018-08-08,322.6391296386719
2018-08-09,324.51251220703125
2018-08-10,325.6277160644531
2018-08-13,320.76568603515625
2018-08-14,325.04791259765625
2018-08-16,324.1111145019531
2018-08-17,331.11431884765625
2018-08-20,324.9586181640625
2018-08-21,323.2635803222656
2018-08-23,340.70477294921875
2018-08-24,337.8500061035156
2018-08-27,336.3332824707031
2018-08-28,331.4265441894531
2018-08-29,328.9287109375
2018-08-30,330.2668151855469
2018-08-31,329.5977478027344
2018-09-03,322.0592041015625
2018-09-04,316.2603454589844
2018-09-05,314.0746154785156
2018-09-06,317.8662414550781
2018-09-07,318.8921813964844
2018-09-10,307.2944641113281
2018-09-11,300.60345458984375
2018-09-12,307.20526123046875
2018-09-14,309.03411865234375
2018-09-17,305.8670349121094
2018-09-18,307.42828369140625
2018-09-19,307.02685546875
2018-09-21,301.36175537109375
2018-09-24,296.633544921875
2018-09-25,295.87518310546875
2018-09-26,303.0568542480469
2018-09-27,300.38043212890625
2018-09-28,297.12420654296875
2018-10-01,297.3026428222656
2018-10-03,291.90521240234375
2018-10-04,280.1737365722656
2018-10-05,274.41943359375
2018-10-08,276.3375549316406
2018-10-09,262.82177734375
2018-10-10,269.2004699707031
2018-10-11,272.7689514160156
2018-10-12,280.9766540527344
2018-10-15,281.2887878417969
2018-10-16,283.6976013183594
2018-10-17,280.8427734375
2018-10-19,276.56060791015625
2018-10-22,277.3634338378906
2018-10-23,277.94342041015625
2018-10-24,270.5386657714844
2018-10-25,265.4535217285156
2018-10-26,267.9514465332031
2018-10-29,270.71710205078125
2018-10-30,279.0139465332031
2018-10-31,286.6416320800781
2018-11-01,285.4819030761719
2018-11-02,301.5848083496094
2018-11-05,304.3504333496094
2018-11-06,298.908447265625
2018-11-07,303.01226806640625
2018-11-09,303.7259521484375
2018-11-12,304.30926513671875
2018-11-13,303.0528869628906
2018-11-14,312.1166687011719
2018-11-15,310.9500427246094
2018-11-16,311.0397644042969
2018-11-19,316.37933349609375
2018-11-20,315.0780944824219
2018-11-21,316.24468994140625
2018-11-22,317.72540283203125
2018-11-26,323.24444580078125
2018-11-27,327.4622497558594
2018-11-28,322.6163024902344
2018-11-29,323.06500244140625
2018-11-30,320.1484375
2018-12-03,323.1995544433594
2018-12-04,321.5393981933594
2018-12-05,319.0715637207031
2018-12-06,315.2575378417969
2018-12-07,318.443359375
2018-12-10,310.7257080078125
2018-12-11,321.85345458984375
2018-12-12,334.4620056152344
2018-12-13,335.9427185058594
2018-12-14,333.9235534667969
2018-12-17,338.18621826171875
2018-12-18,342.8975524902344
2018-12-19,353.756103515625
2018-12-20,341.4617004394531
2018-12-21,339.35284423828125
2018-12-24,332.48773193359375
2018-12-26,330.0198059082031
2018-12-27,338.18621826171875
2018-12-28,339.3079833984375
2018-12-31,335.0902404785156
2019-01-01,334.10296630859375
2019-01-02,334.59661865234375
2019-01-03,339.2630615234375
2019-01-04,339.9810485839844
2019-01-07,347.1153869628906
2019-01-08,342.6732177734375
2019-01-09,344.3782653808594
2019-01-10,347.3846130371094
2019-01-11,342.31427001953125
2019-01-14,342.8975524902344
2019-01-15,342.31427001953125
2019-01-16,341.37200927734375
2019-01-17,341.1925048828125
2019-01-18,340.4297180175781
2019-01-21,340.1156311035156
2019-01-22,337.01953125
2019-01-23,337.9169616699219
2019-01-24,335.5837707519531
2019-01-25,331.9492492675781
2019-01-28,327.6866149902344
2019-01-29,328.0006408691406
2019-01-30,328.3596496582031
2019-01-31,329.1224365234375
2019-02-01,337.8272705078125
2019-02-04,330.0198059082031
2019-02-05,326.2059020996094
2019-02-06,327.5071105957031
2019-02-07,330.6480407714844
2019-02-08,327.32763671875
2019-02-11,325.173828125
2019-02-12,323.8626403808594
2019-02-14,311.9715576171875
2019-02-15,306.8172302246094
2019-02-18,306.1390075683594
2019-02-19,302.6576843261719
2019-02-20,301.16558837890625
2019-02-21,304.51141357421875
2019-02-22,307.1337890625
2019-02-25,307.4954528808594
2019-02-26,308.71624755859375
2019-02-27,306.8172302246094
2019-02-28,307.178955078125
2019-03-01,302.7933654785156
2019-03-05,303.5167236328125
2019-03-06,304.6017761230469
2019-03-07,305.4608459472656
2019-03-08,302.5220031738281
2019-03-11,314.5035400390625
2019-03-12,317.3067321777344
2019-03-13,310.0726623535156
2019-03-14,313.3279724121094
2019-03-15,306.2294921875
2019-03-18,308.39971923828125
2019-03-19,307.6763610839844
2019-03-20,306.41033935546875
2019-03-22,307.1337890625
2019-03-25,302.29595947265625
2019-03-26,305.732177734375
2019-03-27,304.73748779296875
2019-03-28,305.280029296875
2019-04-01,314.68438720703125
2019-04-02,313.28271484375
2019-04-03,320.923828125
2019-04-04,320.878662109375
2019-04-05,322.5967102050781
2019-04-08,324.9477844238281
2019-04-09,321.9184875488281
2019-04-10,324.99298095703125
2019-04-11,324.1339416503906
2019-04-12,325.6259765625
2019-04-15,326.53033447265625
2019-04-16,329.152587890625
2019-04-18,331.0516052246094
2019-04-22,329.4691467285156
2019-04-23,328.33880615234375
2019-04-24,328.15789794921875
2019-04-25,322.32537841796875
2019-04-26,324.5408630371094
2019-04-30,324.99298095703125
2019-05-02,321.1950988769531
2019-05-03,321.9637145996094
2019-05-06,307.0885009765625
2019-05-07,324.99298095703125
2019-05-08,321.1498718261719
2019-05-09,321.60198974609375
2019-05-10,322.9583740234375
2019-05-13,317.7588806152344
2019-05-14,319.1152648925781
2019-05-15,321.0594787597656
2019-05-16,318.39190673828125
2019-05-17,325.9425354003906
2019-05-20,328.6553039550781
2019-05-21,326.7563171386719
2019-05-22,329.01702880859375
2019-05-23,326.2138671875
2019-05-24,328.38397216796875
2019-05-27,330.509033203125
2019-05-28,332.2271423339844
2019-05-29,331.77496337890625
2019-05-30,329.6047668457031
2019-05-31,336.341552734375
2019-06-03,341.31500244140625
2019-06-04,340.5916442871094
2019-06-06,338.96392822265625
2019-06-07,338.05963134765625
2019-06-10,341.2697448730469
2019-06-11,340.8175964355469
2019-06-12,339.8681945800781
2019-06-13,340.9532775878906
2019-06-14,333.71917724609375
