Date,IG.MI
2017-07-20,3.1790084838867188
2017-07-21,3.1722159385681152
2017-07-24,3.1790084838867188
2017-07-25,3.1450448036193848
2017-07-26,3.126025438308716
2017-07-27,3.134176254272461
2017-07-28,3.096137285232544
2017-07-31,3.158630132675171
2017-08-01,3.2251992225646973
2017-08-02,3.260521650314331
2017-08-03,3.2523703575134277
2017-08-04,3.2876925468444824
2017-08-07,3.2768239974975586
2017-08-08,3.3067126274108887
2017-08-09,3.3026371002197266
2017-08-10,3.2808997631073
2017-08-11,3.2102551460266113
2017-08-14,3.2836170196533203
2017-08-16,3.2985610961914062
2017-08-17,3.2822582721710205
2017-08-18,3.2985610961914062
2017-08-21,3.2822582721710205
2017-08-22,3.2632384300231934
2017-08-23,3.25644588470459
2017-08-24,3.270031452178955
2017-08-25,3.246936321258545
2017-08-28,3.233350992202759
2017-08-29,3.2197649478912354
2017-08-30,3.241501808166504
2017-08-31,3.2224817276000977
2017-09-01,3.2618801593780518
2017-09-04,3.2347092628479004
2017-09-05,3.198028087615967
2017-09-06,3.237426280975342
2017-09-07,3.2482948303222656
2017-09-08,3.2279164791107178
2017-09-11,3.237426280975342
2017-09-12,3.2251992225646973
2017-09-13,3.1939525604248047
2017-09-14,3.158630132675171
2017-09-15,3.1654226779937744
2017-09-18,3.1654226779937744
2017-09-19,3.1844425201416016
2017-09-20,3.158630132675171
2017-09-21,3.18172550201416
2017-09-22,3.207538366317749
2017-09-25,3.240143299102783
2017-09-26,3.2673144340515137
2017-09-27,3.2428603172302246
2017-09-28,3.233350992202759
2017-09-29,3.226557493209839
2017-10-02,3.231992244720459
2017-10-03,3.206179141998291
2017-10-04,3.1464033126831055
2017-10-05,3.1681406497955322
2017-10-06,3.1015710830688477
2017-10-09,3.1654226779937744
2017-10-10,3.1667816638946533
2017-10-11,3.217048168182373
2017-10-12,3.2292749881744385
2017-10-13,3.2442190647125244
2017-10-16,3.2102551460266113
2017-10-17,3.2143304347991943
2017-10-18,3.233350992202759
2017-10-19,3.2537288665771484
2017-10-20,3.2808997631073
2017-10-23,3.3515443801879883
2017-10-24,3.4914746284484863
2017-10-25,3.3936591148376465
2017-10-26,3.464303970336914
2017-10-27,3.5050606727600098
2017-10-30,3.416754961013794
2017-10-31,3.4065659046173096
2017-11-01,3.447322368621826
2017-11-02,3.433736801147461
2017-11-03,3.4269440174102783
2017-11-06,3.4710967540740967
2017-11-07,3.467700719833374
2017-11-08,3.481285810470581
2017-11-09,3.464303970336914
2017-11-10,3.501664638519287
2017-11-13,3.501664638519287
2017-11-14,3.5424206256866455
2017-11-15,3.511852741241455
2017-11-16,3.5458173751831055
2017-11-17,3.5594027042388916
2017-11-20,3.6341230869293213
2017-11-21,3.6001594066619873
2017-11-22,3.5050606727600098
2017-11-23,3.532231569290161
2017-11-24,3.484682083129883
2017-11-27,3.464303970336914
2017-11-28,3.55260968208313
2017-11-29,3.5458173751831055
2017-11-30,3.6137452125549316
2017-12-01,3.5254390239715576
2017-12-04,3.5458173751831055
2017-12-05,3.589970111846924
2017-12-06,3.603555202484131
2017-12-07,3.593366861343384
2017-12-08,3.620537757873535
2017-12-11,3.5967626571655273
2017-12-12,3.589970111846924
2017-12-13,3.566195487976074
2017-12-14,3.535628318786621
2017-12-15,3.535628318786621
2017-12-18,3.55260968208313
2017-12-19,3.5050606727600098
2017-12-20,3.5254390239715576
2017-12-21,3.4710967540740967
2017-12-22,3.454115152359009
2017-12-27,3.4710967540740967
2017-12-28,3.484682083129883
2017-12-29,3.4575109481811523
2018-01-02,3.396376371383667
2018-01-03,3.3230152130126953
2018-01-04,3.38279128074646
2018-01-05,3.416754961013794
2018-01-08,3.4099619388580322
2018-01-09,3.389583110809326
2018-01-10,3.328449010848999
2018-01-11,3.308070659637451
2018-01-12,3.3107879161834717
2018-01-15,3.3107879161834717
2018-01-16,3.3501861095428467
2018-01-17,3.375998020172119
2018-01-18,3.354261875152588
2018-01-19,3.373281478881836
2018-01-22,3.389583110809326
2018-01-23,3.416754961013794
2018-01-24,3.373281478881836
2018-01-25,3.343393325805664
2018-01-26,3.3664886951446533
2018-01-29,3.328449010848999
2018-01-30,3.308070659637451
2018-01-31,3.378715753555298
2018-02-01,3.3610541820526123
2018-02-02,3.2876925468444824
2018-02-05,3.251011610031128
2018-02-06,3.121269941329956
2018-02-07,3.164064645767212
2018-02-08,3.066248893737793
2018-02-09,3.045870780944824
2018-02-12,3.032285451889038
2018-02-13,3.002397060394287
2018-02-14,3.0220956802368164
2018-02-15,3.0254926681518555
2018-02-16,3.0465500354766846
2018-02-19,2.9942455291748047
2018-02-20,2.9616403579711914
2018-02-21,2.9786224365234375
2018-02-22,3.030926465988159
2018-02-23,3.1165153980255127
2018-02-26,3.0682871341705322
2018-02-27,3.045870780944824
2018-02-28,3.000359296798706
2018-03-01,2.966395616531372
2018-03-02,2.9290354251861572
2018-03-05,2.924959897994995
2018-03-06,3.013265371322632
2018-03-07,3.0940988063812256
2018-03-08,3.1430063247680664
2018-03-09,3.090702772140503
2018-03-12,3.164064645767212
2018-03-13,3.2353885173797607
2018-03-14,3.2272369861602783
2018-03-15,3.212972402572632
2018-03-16,3.1932733058929443
2018-03-19,3.2537288665771484
2018-03-20,3.2734274864196777
2018-03-21,3.294485569000244
2018-03-22,3.206179141998291
2018-03-23,3.237426280975342
2018-03-26,3.204141616821289
2018-03-27,3.2537288665771484
2018-03-28,3.3107879161834717
2018-03-29,3.2985610961914062
2018-04-03,3.307391405105591
2018-04-04,3.285654306411743
2018-04-05,3.363771677017212
2018-04-06,3.3990938663482666
2018-04-09,3.4575109481811523
2018-04-10,3.479248285293579
2018-04-11,3.475172519683838
2018-04-12,3.4819655418395996
2018-04-13,3.4371325969696045
2018-04-16,3.4439258575439453
2018-04-17,3.499626398086548
2018-04-18,3.52815580368042
2018-04-19,3.4778900146484375
2018-04-20,3.514570713043213
2018-04-23,3.4588699340820312
2018-04-24,3.5267975330352783
2018-04-25,3.5200045108795166
2018-04-26,3.5757052898406982
2018-04-27,3.6273303031921387
2018-04-30,3.644991636276245
2018-05-02,3.6042346954345703
2018-05-03,3.593366861343384
2018-05-04,3.602876663208008
2018-05-07,3.625971555709839
2018-05-08,3.4941928386688232
2018-05-09,3.45615291595459
2018-05-10,3.415395975112915
2018-05-11,3.454794406890869
2018-05-14,3.4425673484802246
2018-05-15,3.454794406890869
2018-05-16,3.3630926609039307
2018-05-17,3.396376371383667
2018-05-18,3.3929800987243652
2018-05-21,3.3946197032928467
2018-05-22,3.4540011882781982
2018-05-23,3.4610695838928223
2018-05-24,3.3628084659576416
2018-05-25,3.281512975692749
2018-05-28,3.234149217605591
2018-05-29,3.073678970336914
2018-05-30,3.166991710662842
2018-05-31,3.1528539657592773
2018-06-01,3.1896135807037354
2018-06-04,3.2786850929260254
2018-06-05,3.257477283477783
2018-06-06,3.235563278198242
2018-06-07,3.2376837730407715
2018-06-08,3.2016310691833496
2018-06-11,3.3408937454223633
2018-06-12,3.43774151802063
2018-06-13,3.39037823677063
2018-06-14,3.4108786582946777
2018-06-15,3.376239776611328
2018-06-18,3.3896713256835938
2018-06-19,3.4094650745391846
2018-06-20,3.463190793991089
2018-06-21,3.337359666824341
2018-06-22,3.3154447078704834
2018-06-25,3.2998924255371094
2018-06-26,3.344428062438965
2018-06-27,3.354325771331787
2018-06-28,3.3295834064483643
2018-06-29,3.338066577911377
2018-07-02,3.292116403579712
2018-07-03,3.3564460277557373
2018-07-04,3.3522047996520996
2018-07-05,3.4009816646575928
2018-07-06,3.418654680252075
2018-07-09,3.3776538372039795
2018-07-10,3.3408937454223633
2018-07-11,3.3253419399261475
2018-07-12,3.355739116668701
2018-07-13,3.3423078060150146
2018-07-16,3.4002749919891357
2018-07-17,3.4525864124298096
2018-07-18,3.448345184326172
2018-07-19,3.448345184326172
2018-07-20,3.442689895629883
2018-07-23,3.4511730670928955
2018-07-24,3.412292718887329
2018-07-25,3.407344341278076
2018-07-26,3.4603631496429443
2018-07-27,3.4610695838928223
2018-07-30,3.4313793182373047
2018-07-31,3.478743314743042
2018-08-01,3.420775890350342
2018-08-02,3.4257240295410156
2018-08-03,3.418654680252075
2018-08-06,3.4257240295410156
2018-08-07,3.5147957801818848
2018-08-08,3.4942944049835205
2018-08-09,3.4540011882781982
2018-08-10,3.395326852798462
2018-08-13,3.4158270359039307
2018-08-14,3.4292588233947754
2018-08-16,3.402395725250244
2018-08-17,3.3613946437835693
2018-08-20,3.3882575035095215
2018-08-21,3.432793378829956
2018-08-22,3.3359456062316895
2018-08-23,3.297065496444702
2018-08-24,3.3041341304779053
2018-08-27,3.308375597000122
2018-08-28,3.287874937057495
2018-08-29,3.3161513805389404
2018-08-30,3.251821994781494
2018-08-31,3.2899954319000244
2018-09-03,3.333118200302124
2018-09-04,3.3309969902038574
2018-09-05,3.33382511138916
2018-09-06,3.3267555236816406
2018-09-07,3.3465495109558105
2018-09-10,3.474501371383667
2018-09-11,3.4992434978485107
2018-09-12,3.4964160919189453
2018-09-13,3.4624838829040527
2018-09-14,3.448345184326172
2018-09-17,3.4568281173706055
2018-09-18,3.4547078609466553
2018-09-19,3.386136770248413
2018-09-20,3.4575352668762207
2018-09-21,3.458949327468872
2018-09-24,3.3741185665130615
2018-09-25,3.3939125537872314
2018-09-26,3.4200689792633057
2018-09-27,3.3896713256835938
2018-09-28,3.3041341304779053
2018-10-01,3.3097898960113525
2018-10-02,3.328169107437134
2018-10-03,3.3571534156799316
2018-10-04,3.2779781818389893
2018-10-05,3.248994827270508
2018-10-08,3.210114002227783
2018-10-09,3.234856367111206
2018-10-10,3.2051656246185303
2018-10-11,3.157802104949951
2018-10-12,3.130939245223999
2018-10-15,3.1535606384277344
2018-10-16,3.245460033416748
2018-10-17,3.1691126823425293
2018-10-18,3.198096513748169
2018-10-19,3.1889069080352783
2018-10-22,3.2390975952148438
2018-10-23,3.2334420680999756
2018-10-24,3.2376837730407715
2018-10-25,3.277271270751953
2018-10-26,3.2320282459259033
2018-10-29,3.251821994781494
2018-10-30,3.229200839996338
2018-10-31,3.224959135055542
2018-11-01,3.257477283477783
2018-11-02,3.2723231315612793
2018-11-05,3.3147380352020264
2018-11-06,3.3734121322631836
2018-11-07,3.4250173568725586
2018-11-08,3.4349143505096436
2018-11-09,3.4886395931243896
2018-11-12,3.407344341278076
2018-11-13,3.4469316005706787
2018-11-14,3.3875505924224854
2018-11-15,3.3359456062316895
2018-11-16,3.359273910522461
2018-11-19,3.3416013717651367
2018-11-20,3.3005998134613037
2018-11-21,3.3048415184020996
2018-11-22,3.27585768699646
2018-11-23,3.3154447078704834
2018-11-26,3.3875505924224854
2018-11-27,3.39603328704834
2018-11-28,3.349376678466797
2018-11-29,3.328169107437134
2018-11-30,3.3416013717651367
2018-12-03,3.360687732696533
2018-12-04,3.3670499324798584
2018-12-05,3.4094650745391846
2018-12-06,3.391792058944702
2018-12-07,3.4547078609466553
2018-12-10,3.416534423828125
2018-12-11,3.453293800354004
2018-12-12,3.5232787132263184
2018-12-13,3.5911426544189453
2018-12-14,3.6123502254486084
2018-12-17,3.630729913711548
2018-12-18,3.6109366416931152
2018-12-19,3.6279027462005615
2018-12-20,3.6010396480560303
2018-12-21,3.599625825881958
2018-12-27,3.510554313659668
2018-12-28,3.5317611694335938
2019-01-02,3.578418016433716
2019-01-03,3.619419813156128
2019-01-04,3.6491105556488037
2019-01-07,3.6788010597229004
2019-01-08,3.620833396911621
2019-01-09,3.6279027462005615
2019-01-10,3.685870409011841
2019-01-11,3.7084908485412598
2019-01-14,3.6533522605895996
2019-01-15,3.683042049407959
2019-01-16,3.687283992767334
2019-01-17,3.677386999130249
2019-01-18,3.714146375656128
2019-01-21,3.7113189697265625
2019-01-22,3.683042049407959
2019-01-23,3.683042049407959
2019-01-24,3.709904909133911
2019-01-25,3.7113189697265625
2019-01-28,3.6533522605895996
2019-01-29,3.725457191467285
2019-01-30,3.732527017593384
2019-01-31,3.731112480163574
2019-02-01,3.6717312335968018
2019-02-04,3.692938804626465
2019-02-05,3.731112480163574
2019-02-06,3.719802141189575
2019-02-07,3.63779878616333
2019-02-08,3.6151785850524902
2019-02-11,3.688697099685669
2019-02-12,3.688697099685669
2019-02-13,3.6957669258117676
2019-02-14,3.685870409011841
2019-02-15,3.694352626800537
2019-02-18,3.6971802711486816
2019-02-19,3.681628704071045
2019-02-20,3.6788010597229004
2019-02-21,3.683042049407959
2019-02-22,3.731112480163574
2019-02-25,3.7523202896118164
2019-02-26,3.7438371181488037
2019-02-27,3.7226290702819824
2019-02-28,3.765044689178467
2019-03-01,3.7593891620635986
2019-03-04,3.7169742584228516
2019-03-05,3.725457191467285
2019-03-06,3.783424139022827
2019-03-07,3.8399782180786133
2019-03-08,3.865427255630493
2019-03-11,3.8357365131378174
2019-03-12,3.82442569732666
2019-03-13,3.7975635528564453
2019-03-14,3.8173563480377197
2019-03-15,3.8173563480377197
2019-03-18,3.8173563480377197
2019-03-19,3.859771490097046
2019-03-20,3.869668960571289
2019-03-21,3.8838067054748535
2019-03-22,3.8753230571746826
2019-03-25,3.8937036991119385
2019-03-26,3.8880486488342285
2019-03-27,3.8527026176452637
2019-03-28,3.871082305908203
2019-03-29,3.890876054763794
2019-04-01,3.8413920402526855
2019-04-02,3.882392406463623
2019-04-03,3.9233944416046143
2019-04-04,3.8894619941711426
2019-04-05,3.903599739074707
2019-04-08,3.9205667972564697
2019-04-09,3.9191529750823975
2019-04-10,3.964395761489868
2019-04-11,3.9573259353637695
2019-04-12,3.9106695652008057
2019-04-15,3.933291435241699
2019-04-16,3.8894619941711426
2019-04-17,3.869668960571289
2019-04-18,3.906428575515747
2019-04-23,3.933291435241699
2019-04-24,3.905014753341675
2019-04-25,3.921980619430542
2019-04-26,3.921980619430542
2019-04-29,3.912083625793457
2019-04-30,3.9304637908935547
2019-05-02,3.8795650005340576
2019-05-03,3.8979454040527344
2019-05-06,3.880979299545288
2019-05-07,3.94743013381958
2019-05-08,3.8922903537750244
2019-05-09,3.8739099502563477
2019-05-10,3.9092562198638916
2019-05-13,3.950256586074829
2019-05-14,3.9813616275787354
2019-05-15,4.009638786315918
2019-05-16,4.080329895019531
2019-05-17,4.078916549682617
2019-05-20,4.13016414642334
2019-05-21,4.1698479652404785
2019-05-22,4.211002826690674
2019-05-23,4.213942527770996
2019-05-24,4.249218463897705
2019-05-27,4.2051239013671875
2019-05-28,4.194835186004639
2019-05-29,4.122814178466797
2019-05-30,4.108116626739502
2019-05-31,4.165438652038574
2019-06-03,4.215412616729736
2019-06-04,4.269794940948486
2019-06-05,4.305070877075195
2019-06-06,4.321238040924072
2019-06-07,4.368272304534912
2019-06-10,4.331527233123779
2019-06-11,4.325648307800293
2019-06-12,4.28890323638916
2019-06-13,4.321238040924072
2019-06-14,4.356513977050781
2019-06-17,4.343285083770752
2019-06-18,4.499085903167725
2019-06-19,4.447642803192139
2019-06-20,4.44617223739624
2019-06-21,4.482917785644531
2019-06-24,4.4873270988464355
2019-06-25,4.453521251678467
2019-06-26,4.437353610992432
2019-06-27,4.352104187011719
2019-06-28,4.341815948486328
2019-07-01,4.334466457366943
2019-07-02,4.431474685668945
2019-07-03,4.479977607727051
2019-07-04,4.4491119384765625
2019-07-05,4.438823699951172
2019-07-08,4.49467658996582
2019-07-09,4.519662380218506
2019-07-10,4.503495216369629
2019-07-11,4.543180465698242
2019-07-12,4.562287330627441
2019-07-15,4.576985836029053
2019-07-16,4.527011394500732
2019-07-17,4.541708946228027
2019-07-18,4.54905891418457
2019-07-19,4.402077674865723
2019-07-22,4.435883522033691
2019-07-23,4.425595283508301
2019-07-24,4.38884973526001
2019-07-25,4.381500720977783
2019-07-26,4.325648307800293
2019-07-29,4.321238040924072
2019-07-30,4.244809150695801
2019-07-31,4.202184200286865
2019-08-01,4.290371894836426
2019-08-02,4.293313026428223
2019-08-05,4.274204254150391
2019-08-06,4.2609758377075195
2019-08-07,4.284493923187256
2019-08-08,4.287432670593262
2019-08-09,4.11399507522583
2019-08-12,4.16102933883667
2019-08-13,4.24186897277832
2019-08-14,4.156620025634766
2019-08-16,4.1698479652404785
2019-08-19,4.303600311279297
2019-08-20,4.2183518409729
2019-08-21,4.274204254150391
2019-08-22,4.2051239013671875
2019-08-23,4.200714588165283
2019-08-26,4.197774887084961
2019-08-27,4.290371894836426
2019-08-28,4.213942527770996
2019-08-29,4.340346336364746
2019-08-30,4.335937023162842
2019-09-02,4.343285083770752
2019-09-03,4.293313026428223
2019-09-04,4.349164962768555
2019-09-05,4.313889980316162
2019-09-06,4.302131652832031
2019-09-09,4.208063125610352
2019-09-10,4.1419219970703125
2019-09-11,4.103707313537598
2019-09-12,4.18307638168335
2019-09-13,4.140451431274414
2019-09-16,4.125754356384277
2019-09-17,4.193365573883057
2019-09-18,4.181607246398926
2019-09-19,4.181607246398926
2019-09-20,4.18454647064209
2019-09-23,4.252157211303711
2019-09-24,4.340346336364746
2019-09-25,4.299190998077393
2019-09-26,4.390319347381592
2019-09-27,4.327117919921875
2019-09-30,4.352104187011719
2019-10-01,4.300661087036133
2019-10-02,4.212472438812256
2019-10-03,4.299190998077393
2019-10-04,4.312419414520264
2019-10-07,4.369742393493652
2019-10-08,4.290371894836426
2019-10-09,4.247748374938965
2019-10-10,4.188955783843994
2019-10-11,4.2301106452941895
2019-10-14,4.2183518409729
2019-10-15,4.187485694885254
2019-10-16,4.174257278442383
2019-10-17,4.1698479652404785
2019-10-18,4.172788143157959
2019-10-21,4.144861221313477
2019-10-22,4.202184200286865
2019-10-23,4.168378829956055
2019-10-24,4.211002826690674
2019-10-25,4.211002826690674
2019-10-28,4.202184200286865
2019-10-29,4.180136680603027
2019-10-30,4.247748374938965
2019-10-31,4.238929271697998
2019-11-01,4.253627777099609
2019-11-04,4.29478120803833
2019-11-05,4.337406158447266
2019-11-06,4.350634574890137
2019-11-07,4.283022880554199
2019-11-08,4.332996845245361
2019-11-11,4.3065409660339355
2019-11-12,4.372681617736816
2019-11-13,4.391789436340332
2019-11-14,4.325648307800293
2019-11-15,4.287432670593262
2019-11-18,4.278614044189453
2019-11-19,4.224231243133545
2019-11-20,4.237459182739258
2019-11-21,4.225700855255127
2019-11-22,4.191895008087158
2019-11-25,4.247748374938965
2019-11-26,4.221291542053223
2019-11-27,4.235989570617676
2019-11-28,4.227170944213867
2019-11-29,4.191895008087158
2019-12-02,4.009639739990234
2019-12-03,4.074310779571533
2019-12-04,4.089008808135986
2019-12-05,4.049324035644531
2019-12-06,4.019927501678467
2019-12-09,3.9537863731384277
2019-12-10,3.994940996170044
2019-12-11,4.041975021362305
2019-12-12,3.9905314445495605
2019-12-13,3.994940996170044
2019-12-16,4.036095142364502
2019-12-17,4.13016414642334
2019-12-18,4.1066460609436035
2019-12-19,4.11399507522583
2019-12-20,4.16396951675415
2019-12-23,4.127223968505859
2019-12-27,4.137512683868408
2019-12-30,4.000820636749268
2020-01-02,4.09194803237915
2020-01-03,4.084599018096924
2020-01-06,4.027276515960693
2020-01-07,4.022867679595947
2020-01-08,4.100767135620117
2020-01-09,4.144861221313477
2020-01-10,4.203653812408447
2020-01-13,4.168378829956055
2020-01-14,4.13898229598999
2020-01-15,4.1698479652404785
2020-01-16,4.174257278442383
2020-01-17,4.238929271697998
2020-01-20,4.250688076019287
2020-01-21,4.2065935134887695
2020-01-22,4.188955783843994
2020-01-23,4.244809150695801
2020-01-24,4.263916015625
2020-01-27,4.308010101318359
2020-01-28,4.481447696685791
2020-01-29,4.515253067016602
2020-01-30,4.497615337371826
2020-01-31,4.406486988067627
2020-02-03,4.372681617736816
2020-02-04,4.416776180267334
2020-02-05,4.46674919128418
2020-02-06,4.491736888885498
2020-02-07,4.460870742797852
2020-02-10,4.462339878082275
2020-02-11,4.5123138427734375
2020-02-12,4.481447696685791
2020-02-13,4.452052116394043
2020-02-14,4.44617223739624
2020-02-17,4.4858574867248535
2020-02-18,4.54905891418457
2020-02-19,4.625489234924316
2020-02-20,4.519662380218506
2020-02-21,4.515253067016602
2020-02-24,4.312419414520264
2020-02-25,4.221291542053223
2020-02-26,4.265385627746582
2020-02-27,4.262446403503418
2020-02-28,4.065491676330566
2020-03-02,4.086069583892822
2020-03-03,4.137512683868408
2020-03-04,4.274204254150391
2020-03-05,4.262446403503418
2020-03-06,4.09194803237915
2020-03-09,3.7289059162139893
2020-03-10,3.517988443374634
2020-03-11,3.5018198490142822
2020-03-12,3.0219271183013916
2020-03-13,3.2475430965423584
2020-03-16,3.151270627975464
2020-03-17,3.27032470703125
2020-03-18,3.2953121662139893
2020-03-19,3.3518991470336914
2020-03-20,3.2115328311920166
2020-03-23,3.129958391189575
2020-03-24,3.355574131011963
2020-03-25,3.3893795013427734
2020-03-26,3.343815565109253
2020-03-27,3.359248638153076
2020-03-30,3.57090163230896
2020-03-31,3.666438579559326
2020-04-01,3.449641466140747
2020-04-02,3.5569376945495605
2020-04-03,3.587803840637207
2020-04-06,3.536360502243042
2020-04-07,3.549588680267334
2020-04-08,3.4658100605010986
2020-04-09,3.548119306564331
2020-04-14,3.564286947250366
2020-04-15,3.5936827659606934
2020-04-16,3.626018762588501
2020-04-17,3.5716359615325928
2020-04-20,3.573106050491333
2020-04-21,3.4408233165740967
2020-04-22,3.6172001361846924
2020-04-23,3.5275416374206543
2020-04-24,3.574575185775757
2020-04-27,3.564286947250366
2020-04-28,3.5672264099121094
2020-04-29,3.5789847373962402
2020-04-30,3.75168776512146
2020-05-04,3.6818714141845703
2020-05-05,3.703918695449829
2020-05-06,3.6069111824035645
2020-05-07,3.612790822982788
2020-05-08,3.664234161376953
2020-05-11,3.6318976879119873
2020-05-12,3.624549150466919
2020-05-13,3.637777328491211
2020-05-14,3.6230788230895996
2020-05-15,3.7112677097320557
2020-05-18,3.736262798309326
2020-05-19,3.6066277027130127
2020-05-20,3.663728952407837
2020-05-21,3.634406566619873
2020-05-22,3.6853349208831787
2020-05-25,3.750152349472046
2020-05-26,3.7300891876220703
2020-05-27,3.70231032371521
2020-05-28,3.807252883911133
2020-05-29,3.770214796066284
2020-06-01,3.8195993900299072
2020-06-02,3.9044785499572754
2020-06-03,3.9970755577087402
2020-06-04,4.051089763641357
2020-06-05,3.9970755577087402
2020-06-08,4.024083614349365
