Date,KIRLOSBROS.NS
2016-06-30,116.52046966552734
2016-07-01,117.12491607666016
2016-07-04,117.03192901611328
2016-07-05,116.56694793701172
2016-07-07,125.91275787353516
2016-07-08,136.6069793701172
2016-07-11,139.76878356933594
2016-07-12,135.21206665039062
2016-07-13,131.58535766601562
2016-07-14,132.79428100585938
2016-07-15,130.1439666748047
2016-07-18,132.0968017578125
2016-07-19,137.21144104003906
2016-07-20,140.1872100830078
2016-07-21,129.07452392578125
2016-07-22,131.0273895263672
2016-07-25,130.19044494628906
2016-07-26,136.0955352783203
2016-07-27,136.42100524902344
2016-07-28,137.72291564941406
2016-07-29,144.2789306640625
2016-08-01,140.65219116210938
2016-08-02,135.86306762695312
2016-08-03,134.60765075683594
2016-08-04,134.7006378173828
2016-08-05,135.58407592773438
2016-08-08,142.51205444335938
2016-08-09,139.86175537109375
2016-08-10,137.53692626953125
2016-08-11,138.55984497070312
2016-08-12,139.07130432128906
2016-08-16,136.93246459960938
2016-08-17,138.8388214111328
2016-08-18,138.9783172607422
2016-08-19,139.44329833984375
2016-08-22,137.02548217773438
2016-08-23,144.37191772460938
2016-08-24,151.06739807128906
2016-08-25,151.71836853027344
2016-08-26,148.1381378173828
2016-08-29,146.13877868652344
2016-08-30,151.9043731689453
2016-08-31,149.95150756835938
2016-09-01,152.22984313964844
2016-09-02,154.46168518066406
2016-09-06,154.04319763183594
2016-09-07,151.9043731689453
2016-09-08,153.9967498779297
2016-09-09,152.3693389892578
2016-09-12,145.90628051757812
2016-09-14,147.39419555664062
2016-09-15,145.5343475341797
2016-09-16,144.32540893554688
2016-09-19,142.5585479736328
2016-09-20,141.67514038085938
2016-09-21,151.06739807128906
2016-09-22,165.5743865966797
2016-09-23,160.92471313476562
2016-09-26,157.99542236328125
2016-09-27,159.99476623535156
2016-09-28,161.6221466064453
2016-09-29,147.2082061767578
2016-09-30,152.0903778076172
2016-10-03,155.06614685058594
2016-10-04,156.3680419921875
2016-10-05,157.7164306640625
2016-10-06,166.50430297851562
2016-10-07,169.94503784179688
2016-10-10,168.36416625976562
2016-10-13,160.552734375
2016-10-14,161.99415588378906
2016-10-17,164.9698944091797
2016-10-18,164.92343139648438
2016-10-19,163.24952697753906
2016-10-20,164.13296508789062
2016-10-21,163.0635528564453
2016-10-24,161.7616424560547
2016-10-25,162.41261291503906
2016-10-26,176.1755828857422
2016-10-27,176.1755828857422
2016-10-28,175.8036346435547
2016-11-01,170.59600830078125
2016-11-02,165.0629119873047
2016-11-03,162.2731170654297
2016-11-04,159.76226806640625
2016-11-07,158.78587341308594
2016-11-08,158.5533905029297
2016-11-09,149.85855102539062
2016-11-10,154.22918701171875
2016-11-11,145.16233825683594
2016-11-15,136.00254821777344
2016-11-16,137.4904327392578
2016-11-17,139.48974609375
2016-11-18,140.2802276611328
2016-11-21,134.5611572265625
2016-11-22,139.48974609375
2016-11-23,142.9305419921875
2016-11-24,137.6763916015625
2016-11-25,148.8356170654297
2016-11-28,159.39031982421875
2016-11-29,157.62344360351562
2016-11-30,160.552734375
2016-12-01,154.55465698242188
2016-12-02,151.9973602294922
2016-12-05,150.46299743652344
2016-12-06,153.53176879882812
2016-12-07,150.6954803466797
2016-12-08,157.01901245117188
2016-12-09,158.78587341308594
2016-12-12,153.1597442626953
2016-12-13,157.25148010253906
2016-12-14,154.8336639404297
2016-12-15,153.39224243164062
2016-12-16,159.11135864257812
2016-12-19,157.66995239257812
2016-12-20,156.0890655517578
2016-12-21,156.6005096435547
2016-12-22,155.99607849121094
2016-12-23,155.01963806152344
2016-12-26,148.5101318359375
2016-12-27,151.5323944091797
2016-12-28,151.25341796875
2016-12-29,153.3457794189453
2016-12-30,154.2757110595703
2017-01-02,155.06614685058594
2017-01-03,163.0170440673828
2017-01-04,171.0144500732422
2017-01-05,168.3176727294922
2017-01-06,166.22531127929688
2017-01-09,165.89984130859375
2017-01-10,179.3838653564453
2017-01-11,189.65960693359375
2017-01-12,179.94183349609375
2017-01-13,185.5214080810547
2017-01-16,185.89337158203125
2017-01-17,183.98703002929688
2017-01-18,185.98638916015625
2017-01-19,193.3328399658203
2017-01-20,189.79908752441406
2017-01-23,193.37933349609375
2017-01-24,197.5640106201172
2017-01-25,192.263427734375
2017-01-27,187.00927734375
2017-01-30,195.2856903076172
2017-01-31,208.49070739746094
2017-02-01,213.41937255859375
2017-02-02,219.23143005371094
2017-02-03,221.64926147460938
2017-02-06,224.62501525878906
2017-02-07,216.7671356201172
2017-02-08,212.72190856933594
2017-02-09,218.90594482421875
2017-02-10,221.23080444335938
2017-02-13,211.32699584960938
2017-02-14,209.00216674804688
2017-02-15,197.843017578125
2017-02-16,209.74610900878906
2017-02-17,206.86334228515625
2017-02-20,208.90919494628906
2017-02-21,221.69577026367188
2017-02-22,218.99893188476562
2017-02-23,215.83718872070312
2017-02-27,227.1358642578125
2017-02-28,228.90272521972656
2017-03-01,232.8549041748047
2017-03-02,232.25048828125
2017-03-03,238.2020263671875
2017-03-06,240.15489196777344
2017-03-07,238.80650329589844
2017-03-08,231.97149658203125
2017-03-09,227.83331298828125
2017-03-10,225.8804168701172
2017-03-14,224.43905639648438
2017-03-15,226.159423828125
2017-03-16,226.90338134765625
2017-03-17,221.64926147460938
2017-03-20,221.88174438476562
2017-03-21,222.02122497558594
2017-03-22,225.64796447753906
2017-03-23,230.57659912109375
2017-03-24,232.5759735107422
2017-03-27,228.2982635498047
2017-03-28,228.20526123046875
2017-03-29,232.29696655273438
2017-03-30,235.7377471923828
2017-03-31,236.71414184570312
2017-04-03,246.24595642089844
2017-04-05,260.7528991699219
2017-04-06,266.8439636230469
2017-04-07,260.5203857421875
2017-04-10,264.8445739746094
2017-04-11,273.9114074707031
2017-04-12,264.984130859375
2017-04-13,267.2159423828125
2017-04-17,259.40447998046875
2017-04-18,252.01156616210938
2017-04-19,254.2898712158203
2017-04-20,252.1045684814453
2017-04-21,262.1478271484375
2017-04-24,271.54010009765625
2017-04-25,267.07647705078125
2017-04-26,261.4503479003906
2017-04-27,262.93817138671875
2017-04-28,261.7293701171875
2017-05-02,258.8000183105469
2017-05-03,255.91726684570312
2017-05-04,255.68478393554688
2017-05-05,249.1752471923828
2017-05-08,245.31600952148438
2017-05-09,243.68865966796875
2017-05-10,257.5910949707031
2017-05-11,251.17457580566406
2017-05-12,248.1988067626953
2017-05-15,245.4555206298828
2017-05-16,247.45486450195312
2017-05-17,245.82749938964844
2017-05-18,249.919189453125
2017-05-19,245.03704833984375
2017-05-22,240.9453582763672
2017-05-23,241.92178344726562
2017-05-24,230.57659912109375
2017-05-25,236.1096954345703
2017-05-26,237.55113220214844
2017-05-29,236.71414184570312
2017-05-30,231.97149658203125
2017-05-31,234.85426330566406
2017-06-01,237.318603515625
2017-06-02,239.41098022460938
2017-06-05,236.43516540527344
2017-06-06,239.96890258789062
2017-06-07,237.03961181640625
2017-06-08,246.8969268798828
2017-06-09,247.31539916992188
2017-06-12,239.73643493652344
2017-06-13,240.52685546875
2017-06-14,237.55113220214844
2017-06-15,234.62179565429688
2017-06-16,234.71478271484375
2017-06-19,239.96890258789062
2017-06-20,250.66310119628906
2017-06-21,243.31666564941406
2017-06-22,240.2013702392578
2017-06-23,233.78485107421875
2017-06-27,231.83200073242188
2017-06-28,232.25048828125
2017-06-29,231.8784942626953
2017-06-30,234.15682983398438
2017-07-03,233.4593963623047
2017-07-04,236.76063537597656
2017-07-05,245.31600952148438
2017-07-06,264.28668212890625
2017-07-07,259.6834716796875
2017-07-10,259.5439758300781
2017-07-11,257.4516296386719
2017-07-12,260.0090026855469
2017-07-13,258.23577880859375
2017-07-14,251.70286560058594
2017-07-17,251.93618774414062
2017-07-18,251.84283447265625
2017-07-19,251.9827880859375
2017-07-20,252.122802734375
2017-07-21,250.58291625976562
2017-07-24,250.9562225341797
2017-07-25,247.8297576904297
2017-07-26,249.5096435546875
2017-07-27,238.68374633789062
2017-07-28,227.11119079589844
2017-07-31,229.77101135253906
2017-08-01,236.72386169433594
2017-08-02,239.89697265625
2017-08-03,242.2768096923828
2017-08-04,237.09716796875
2017-08-07,243.30343627929688
2017-08-08,249.83631896972656
2017-08-09,247.64312744140625
2017-08-10,231.12423706054688
2017-08-11,228.27777099609375
2017-08-14,230.14431762695312
2017-08-16,233.50408935546875
2017-08-17,237.14382934570312
2017-08-18,234.8106689453125
2017-08-21,233.13079833984375
2017-08-22,228.09109497070312
2017-08-23,230.61093139648438
2017-08-24,234.4373321533203
2017-08-28,232.19749450683594
2017-08-29,230.09767150878906
2017-08-30,231.26422119140625
2017-08-31,235.60394287109375
2017-09-01,237.05050659179688
2017-09-04,233.08409118652344
2017-09-05,231.6375274658203
2017-09-06,227.53115844726562
2017-09-07,228.83773803710938
2017-09-08,228.32443237304688
2017-09-11,226.13125610351562
2017-09-12,228.37107849121094
2017-09-13,226.97119140625
2017-09-14,233.5507354736328
2017-09-15,234.6240234375
2017-09-18,238.91705322265625
2017-09-19,238.12374877929688
2017-09-20,247.59642028808594
2017-09-21,238.59039306640625
2017-09-22,233.41078186035156
2017-09-25,231.21759033203125
2017-09-26,228.69776916503906
2017-09-27,218.15179443359375
2017-09-28,218.945068359375
2017-09-29,221.23158264160156
2017-10-03,225.3379669189453
2017-10-04,223.51808166503906
2017-10-05,219.7850341796875
2017-10-06,218.5250701904297
2017-10-09,240.8302459716797
2017-10-10,239.94363403320312
2017-10-11,245.96322631835938
2017-10-12,241.8568572998047
2017-10-13,241.34353637695312
2017-10-16,238.0304412841797
2017-10-17,231.96420288085938
2017-10-18,246.33656311035156
2017-10-19,240.7835693359375
2017-10-23,238.82371520996094
2017-10-24,244.75001525878906
2017-10-25,240.55027770996094
2017-10-26,240.7369384765625
2017-10-27,242.69677734375
2017-10-30,234.85731506347656
2017-10-31,235.4639434814453
2017-11-01,238.87039184570312
2017-11-02,238.91705322265625
2017-11-03,241.3901824951172
2017-11-06,254.64263916015625
2017-11-07,250.6295623779297
2017-11-08,246.4298553466797
2017-11-09,256.69580078125
2017-11-10,258.3757629394531
2017-11-13,257.2091064453125
2017-11-14,251.8894500732422
2017-11-15,247.0364990234375
2017-11-16,252.6828155517578
2017-11-17,255.29592895507812
2017-11-20,251.28289794921875
2017-11-21,251.51617431640625
2017-11-22,254.64263916015625
2017-11-23,252.96273803710938
2017-11-24,247.59642028808594
2017-11-27,251.09625244140625
2017-11-28,245.96322631835938
2017-11-29,241.3901824951172
2017-11-30,238.4037628173828
2017-12-01,263.975341796875
2017-12-04,255.1558837890625
2017-12-05,251.42283630371094
2017-12-06,250.53623962402344
2017-12-07,254.08267211914062
2017-12-08,252.6828155517578
2017-12-11,258.32904052734375
2017-12-12,261.0355224609375
2017-12-13,258.4690246582031
2017-12-14,261.922119140625
2017-12-15,257.8623962402344
2017-12-18,257.9557189941406
2017-12-19,261.5488586425781
2017-12-20,288.8003234863281
2017-12-21,306.8590087890625
2017-12-22,298.8330078125
2017-12-26,304.8992919921875
2017-12-27,291.1802062988281
2017-12-28,304.0126037597656
2017-12-29,309.3323059082031
2018-01-01,321.8380432128906
2018-01-02,324.31121826171875
2018-01-03,325.5245056152344
2018-01-04,341.95001220703125
2018-01-05,347.4562683105469
2018-01-08,341.8566589355469
2018-01-09,341.06341552734375
2018-01-10,341.6700744628906
2018-01-11,341.06341552734375
2018-01-12,341.34344482421875
2018-01-15,332.43072509765625
2018-01-16,341.7166748046875
2018-01-17,359.1221618652344
2018-01-18,344.37652587890625
2018-01-19,352.2159423828125
2018-01-22,364.488525390625
2018-01-23,364.25518798828125
2018-01-24,332.9439697265625
2018-01-25,315.72515869140625
2018-01-29,326.131103515625
2018-01-30,335.55706787109375
2018-01-31,324.03125
2018-02-01,349.7895202636719
2018-02-02,324.63787841796875
2018-02-05,316.5650939941406
2018-02-06,328.32421875
2018-02-07,324.6844482421875
2018-02-08,331.8707275390625
2018-02-09,334.0639343261719
2018-02-12,346.9430236816406
2018-02-14,345.3564453125
2018-02-15,334.9972229003906
2018-02-16,317.54498291015625
2018-02-19,308.4923095703125
2018-02-20,314.8385925292969
2018-02-21,314.51190185546875
2018-02-22,308.4456787109375
2018-02-23,309.98553466796875
2018-02-26,308.25897216796875
2018-02-27,308.58563232421875
2018-02-28,320.48480224609375
2018-03-01,314.9785461425781
2018-03-05,309.5655822753906
2018-03-06,304.2925720214844
2018-03-07,301.02606201171875
2018-03-08,299.0662841796875
2018-03-09,300.23284912109375
2018-03-12,298.2729797363281
2018-03-13,299.34625244140625
2018-03-14,299.67291259765625
2018-03-15,300.18621826171875
2018-03-16,298.4129638671875
2018-03-19,277.7877197265625
2018-03-20,279.7942199707031
2018-03-21,271.721435546875
2018-03-22,268.3150634765625
2018-03-23,258.5157165527344
2018-03-26,261.6888122558594
2018-03-27,280.6342468261719
2018-03-28,289.9669189453125
2018-04-02,289.9201965332031
2018-04-03,299.01959228515625
2018-04-04,295.4264831542969
2018-04-05,299.9995422363281
2018-04-06,303.9659729003906
2018-04-09,299.9528503417969
2018-04-10,299.9995422363281
2018-04-11,300.6994934082031
2018-04-12,296.0798645019531
2018-04-13,291.0401306152344
2018-04-16,280.68084716796875
2018-04-17,274.3346252441406
2018-04-18,275.6878967285156
2018-04-19,276.62109375
2018-04-20,259.8222351074219
2018-04-23,252.07614135742188
2018-04-24,259.3089904785156
2018-04-25,256.1358642578125
2018-04-26,260.8955078125
2018-04-27,260.56890869140625
2018-04-30,267.42840576171875
2018-05-02,267.1950988769531
2018-05-03,262.8087463378906
2018-05-04,257.9557189941406
2018-05-07,257.9557189941406
2018-05-08,261.7355041503906
2018-05-09,262.7620849609375
2018-05-10,250.16294860839844
2018-05-11,248.66969299316406
2018-05-14,270.4615478515625
2018-05-15,270.55487060546875
2018-05-16,265.0952453613281
2018-05-17,262.1554870605469
2018-05-18,255.38925170898438
2018-05-21,248.38975524902344
2018-05-22,253.70936584472656
2018-05-23,256.0892028808594
2018-05-24,258.0957336425781
2018-05-25,259.0289611816406
2018-05-28,263.60198974609375
2018-05-29,263.69537353515625
2018-05-30,263.1354064941406
2018-05-31,260.9422302246094
2018-06-01,261.2688903808594
2018-06-04,258.9356384277344
2018-06-05,239.75698852539062
2018-06-06,239.89697265625
2018-06-07,259.0289611816406
2018-06-08,265.1885986328125
2018-06-11,285.6739196777344
2018-06-12,289.5469055175781
2018-06-13,286.79376220703125
2018-06-14,281.1941833496094
2018-06-15,274.3813171386719
2018-06-18,272.048095703125
2018-06-19,266.86846923828125
2018-06-20,271.34814453125
2018-06-21,264.4886474609375
2018-06-22,265.5152282714844
2018-06-25,269.7149353027344
2018-06-26,271.628173828125
2018-06-27,266.82183837890625
2018-06-28,265.60858154296875
2018-06-29,269.15496826171875
2018-07-02,265.375244140625
2018-07-03,265.9352111816406
2018-07-04,265.4685974121094
2018-07-05,266.9617614746094
2018-07-06,268.0350646972656
2018-07-09,271.8614196777344
2018-07-10,268.501708984375
2018-07-11,258.7489929199219
2018-07-12,261.3388977050781
2018-07-13,253.28684997558594
2018-07-16,252.43917846679688
2018-07-17,256.01788330078125
2018-07-18,252.29795837402344
2018-07-19,245.09347534179688
2018-07-20,245.32891845703125
2018-07-23,256.25335693359375
2018-07-24,259.7378234863281
2018-07-25,263.0340576171875
2018-07-26,271.9807434082031
2018-07-27,266.6598205566406
2018-07-30,264.635009765625
2018-07-31,257.9956359863281
2018-08-01,256.1591796875
2018-08-02,256.4888000488281
2018-08-03,252.25083923339844
2018-08-06,247.4478759765625
2018-08-07,249.14303588867188
2018-08-08,243.06871032714844
2018-08-09,243.44537353515625
2018-08-10,242.26820373535156
2018-08-13,240.76136779785156
2018-08-14,235.86422729492188
2018-08-16,234.73410034179688
2018-08-17,237.6064910888672
2018-08-20,246.12940979003906
2018-08-21,245.42311096191406
2018-08-23,248.53089904785156
2018-08-24,242.1740264892578
2018-08-27,248.24839782714844
2018-08-28,255.4999542236328
2018-08-29,256.3475341796875
2018-08-30,263.0340576171875
2018-08-31,256.2062072753906
2018-09-03,262.9398498535156
2018-09-04,253.23973083496094
2018-09-05,242.73907470703125
2018-09-06,248.2012939453125
2018-09-07,249.9906463623047
2018-09-10,242.78616333007812
2018-09-11,238.35987854003906
2018-09-12,241.84437561035156
2018-09-14,244.43423461914062
2018-09-17,244.6226043701172
2018-09-18,246.45904541015625
2018-09-19,243.16287231445312
2018-09-21,234.68698120117188
2018-09-24,226.02279663085938
2018-09-25,221.17274475097656
2018-09-26,220.04261779785156
2018-09-27,220.27804565429688
2018-09-28,214.76876831054688
2018-10-01,216.88772583007812
2018-10-03,228.14175415039062
2018-10-04,224.28054809570312
2018-10-05,209.25942993164062
2018-10-08,217.64112854003906
2018-10-09,210.76629638671875
2018-10-10,217.82949829101562
2018-10-11,206.19869995117188
2018-10-12,213.591552734375
2018-10-15,217.9707489013672
2018-10-16,215.75758361816406
2018-10-17,207.94097900390625
2018-10-19,206.76376342773438
2018-10-22,201.20738220214844
2018-10-23,196.6398468017578
2018-10-24,201.58407592773438
2018-10-25,189.52952575683594
2018-10-26,190.7067413330078
2018-10-29,197.0165557861328
2018-10-30,191.88394165039062
2018-10-31,188.022705078125
2018-11-01,192.82568359375
2018-11-02,197.299072265625
2018-11-05,180.11190795898438
2018-11-06,171.73025512695312
2018-11-07,177.75747680664062
2018-11-09,175.5914764404297
2018-11-12,174.743896484375
2018-11-13,175.3089141845703
2018-11-14,173.33123779296875
2018-11-15,171.82440185546875
2018-11-16,170.12924194335938
2018-11-19,170.60011291503906
2018-11-20,167.20980834960938
2018-11-21,165.3733673095703
2018-11-22,167.72776794433594
2018-11-26,168.10447692871094
2018-11-27,166.3151092529297
2018-11-28,163.86651611328125
2018-11-29,163.11312866210938
2018-11-30,162.54808044433594
2018-12-03,162.59515380859375
2018-12-04,161.18251037597656
2018-12-05,156.3324432373047
2018-12-06,153.17752075195312
2018-12-07,152.9891815185547
2018-12-10,147.80947875976562
2018-12-11,139.23948669433594
2018-12-12,147.4799041748047
2018-12-13,153.83677673339844
2018-12-14,153.5542449951172
2018-12-17,151.9532470703125
2018-12-18,142.30020141601562
2018-12-19,138.0151824951172
2018-12-20,148.46873474121094
2018-12-21,147.95074462890625
2018-12-24,139.9928741455078
2018-12-26,139.05111694335938
2018-12-27,139.89871215820312
2018-12-28,143.28904724121094
2018-12-31,143.7599334716797
2019-01-01,143.241943359375
2019-01-02,139.89871215820312
2019-01-03,139.19236755371094
2019-01-04,139.14529418945312
2019-01-07,142.6298065185547
2019-01-08,142.53562927246094
2019-01-09,142.0647430419922
2019-01-10,144.08953857421875
2019-01-11,144.51333618164062
2019-01-14,143.0065155029297
2019-01-15,144.74876403808594
2019-01-16,142.3943634033203
2019-01-17,140.88754272460938
2019-01-18,138.4860382080078
2019-01-21,138.1564483642578
2019-01-22,137.4030303955078
2019-01-23,135.2840576171875
2019-01-24,134.8131866455078
2019-01-25,133.77725219726562
2019-01-28,127.7029037475586
2019-01-29,130.9990692138672
2019-01-30,128.8330078125
2019-01-31,131.6582794189453
2019-02-01,134.5306854248047
2019-02-04,131.94081115722656
2019-02-05,131.89370727539062
2019-02-06,136.1787567138672
2019-02-07,135.42532348632812
2019-02-08,132.55294799804688
2019-02-11,133.0238494873047
2019-02-12,131.3286590576172
2019-02-14,130.24563598632812
2019-02-15,129.3038787841797
2019-02-18,130.9990692138672
2019-02-19,135.14280700683594
2019-02-20,135.8961944580078
2019-02-21,141.97056579589844
2019-02-22,140.652099609375
2019-02-25,144.70166015625
2019-02-26,144.13662719726562
2019-02-27,148.1862030029297
2019-02-28,149.83428955078125
2019-03-01,154.8256072998047
2019-03-05,165.04373168945312
2019-03-06,163.8194122314453
2019-03-07,164.1490936279297
2019-03-08,156.8032989501953
2019-03-11,165.04373168945312
2019-03-12,171.2122802734375
2019-03-13,166.59764099121094
2019-03-14,166.173828125
2019-03-15,169.0933074951172
2019-03-18,168.19863891601562
2019-03-19,165.65586853027344
2019-03-20,165.04373168945312
2019-03-22,163.06602478027344
2019-03-25,160.5232696533203
2019-03-26,158.49847412109375
2019-03-27,157.74508666992188
2019-03-28,156.28533935546875
2019-04-01,158.35723876953125
2019-04-02,156.47369384765625
2019-04-03,160.5232696533203
2019-04-04,160.1465606689453
2019-04-05,161.98300170898438
2019-04-08,166.26800537109375
2019-04-09,165.84422302246094
2019-04-10,167.63357543945312
2019-04-11,162.9718780517578
2019-04-12,162.87767028808594
2019-04-15,169.61129760742188
2019-04-16,168.1515350341797
2019-04-18,167.63357543945312
2019-04-22,164.71412658691406
2019-04-23,164.90249633789062
2019-04-24,165.13792419433594
2019-04-25,166.6447296142578
2019-04-26,163.7723388671875
2019-04-30,158.63973999023438
2019-05-02,158.63973999023438
2019-05-03,155.15521240234375
2019-05-06,153.9309539794922
2019-05-07,153.08335876464844
2019-05-08,149.50465393066406
2019-05-09,147.99781799316406
2019-05-10,147.0560760498047
2019-05-13,140.27540588378906
2019-05-14,145.0312957763672
2019-05-15,149.08087158203125
2019-05-16,146.44395446777344
2019-05-17,149.3634033203125
2019-05-20,157.60385131835938
2019-05-21,150.63479614257812
2019-05-22,149.5517578125
2019-05-23,156.94456481933594
2019-05-24,160.5232696533203
2019-05-27,163.6781768798828
2019-05-28,169.564208984375
2019-05-29,169.7996368408203
2019-05-30,169.65835571289062
2019-05-31,173.4254150390625
2019-06-03,176.4861297607422
2019-06-04,174.743896484375
2019-06-06,174.2259063720703
2019-06-07,167.06851196289062
2019-06-10,168.43406677246094
2019-06-11,170.64720153808594
2019-06-12,169.32875061035156
2019-06-13,165.23208618164062
