Date,DB1.DE
2015-08-24,59.400943756103516
2015-08-25,62.73184585571289
2015-08-26,62.49046325683594
2015-08-27,64.38924407958984
2015-08-28,64.05936431884766
2015-08-31,64.1961441040039
2015-09-01,62.506568908691406
2015-09-02,63.71340560913086
2015-09-03,65.52367401123047
2015-09-04,63.21458435058594
2015-09-07,63.60881423950195
2015-09-08,64.22029876708984
2015-09-09,64.6386489868164
2015-09-10,64.75131225585938
2015-09-11,63.52836227416992
2015-09-14,62.788150787353516
2015-09-15,62.53874969482422
2015-09-16,62.66748046875
2015-09-17,63.48009490966797
2015-09-18,61.235347747802734
2015-09-21,62.039920806884766
2015-09-22,60.72848892211914
2015-09-23,60.5273323059082
2015-09-24,60.100914001464844
2015-09-25,62.08014678955078
2015-09-28,61.29167556762695
2015-09-29,60.318145751953125
2015-09-30,61.975555419921875
2015-10-01,62.659427642822266
2015-10-02,63.42376708984375
2015-10-05,64.68693542480469
2015-10-06,64.63060760498047
2015-10-07,63.03757858276367
2015-10-08,62.41001892089844
2015-10-09,61.18708801269531
2015-10-12,61.63763427734375
2015-10-13,61.39625549316406
2015-10-14,61.034217834472656
2015-10-15,63.80995178222656
2015-10-16,63.71340560913086
2015-10-19,64.07544708251953
2015-10-20,63.63295364379883
2015-10-21,64.32485961914062
2015-10-22,65.54781341552734
2015-10-23,66.69834899902344
2015-10-26,67.2132568359375
2015-10-27,66.89143371582031
2015-10-28,67.88105010986328
2015-10-29,68.1063232421875
2015-10-30,67.38221740722656
2015-11-02,67.75233459472656
2015-11-03,66.33628845214844
2015-11-04,64.48579406738281
2015-11-05,64.92829132080078
2015-11-06,66.17536926269531
2015-11-09,65.94205474853516
2015-11-10,65.95011138916016
2015-11-11,66.25582885742188
2015-11-12,66.0546875
2015-11-13,65.29840087890625
2015-11-16,64.80760955810547
2015-11-17,65.56391143798828
2015-11-18,64.85590362548828
2015-11-19,65.69264221191406
2015-11-20,65.18576049804688
2015-11-23,64.78346252441406
2015-11-24,63.57663345336914
2015-11-25,64.76738739013672
2015-11-26,64.86393737792969
2015-11-27,65.04899597167969
2015-11-30,65.32254791259766
2015-12-01,64.22029876708984
2015-12-02,65.30644989013672
2015-12-03,63.25481033325195
2015-12-04,63.99501037597656
2015-12-07,64.95243835449219
2015-12-08,63.43181610107422
2015-12-09,62.11231231689453
2015-12-10,61.830726623535156
2015-12-11,60.133094787597656
2015-12-14,59.40898895263672
2015-12-15,60.5273323059082
2015-12-16,60.76870346069336
2015-12-17,62.95711135864258
2015-12-18,64.26051330566406
2015-12-21,62.67551803588867
2015-12-22,62.70771026611328
2015-12-23,63.624916076660156
2015-12-25,63.624916076660156
2015-12-28,63.39964294433594
2015-12-29,65.62022399902344
2015-12-30,65.48343658447266
2016-01-04,62.78011703491211
2016-01-05,62.5870246887207
2016-01-06,61.80659103393555
2016-01-07,60.3342399597168
2016-01-08,59.851497650146484
2016-01-11,60.03654861450195
2016-01-12,61.460628509521484
2016-01-13,61.44453048706055
2016-01-14,61.46867752075195
2016-01-15,60.39860534667969
2016-01-18,60.28596878051758
2016-01-19,60.72848892211914
2016-01-20,58.84579849243164
2016-01-21,59.78712463378906
2016-01-22,61.04225158691406
2016-01-25,61.951416015625
2016-01-26,61.500850677490234
2016-01-27,63.56858825683594
2016-01-28,61.830726623535156
2016-01-29,63.24675369262695
2016-02-01,63.51226043701172
2016-02-02,63.30308151245117
2016-02-03,63.63295364379883
2016-02-04,62.35369873046875
2016-02-05,61.034217834472656
2016-02-08,58.67683792114258
2016-02-09,57.52631759643555
2016-02-10,58.853843688964844
2016-02-11,56.2229118347168
2016-02-12,57.45390319824219
2016-02-15,59.39289855957031
2016-02-16,58.23432159423828
2016-02-17,58.741207122802734
2016-02-18,60.3503303527832
2016-02-19,59.7951774597168
2016-02-22,61.4203987121582
2016-02-23,63.39964294433594
2016-02-24,61.25949478149414
2016-02-25,61.95945358276367
2016-02-26,62.94102478027344
2016-02-29,61.283626556396484
2016-03-01,61.84682846069336
2016-03-02,62.93297576904297
2016-03-03,62.91688537597656
2016-03-04,61.64569091796875
2016-03-07,60.59170150756836
2016-03-08,60.02851104736328
2016-03-09,60.24573516845703
2016-03-10,59.73885726928711
2016-03-11,60.82501983642578
2016-03-14,61.14684295654297
2016-03-15,60.945709228515625
2016-03-16,61.04225158691406
2016-03-17,59.96414566040039
2016-03-18,59.497493743896484
2016-03-21,58.459617614746094
2016-03-22,58.894073486328125
2016-03-23,59.231990814208984
2016-03-24,59.473350524902344
2016-03-29,59.537723541259766
2016-03-30,60.133094787597656
2016-03-31,60.3342399597168
2016-04-01,59.81930923461914
2016-04-04,59.84345245361328
2016-04-05,58.39523696899414
2016-04-06,58.75729751586914
2016-04-07,57.56654357910156
2016-04-08,57.67112350463867
2016-04-11,57.373443603515625
2016-04-12,57.26884460449219
2016-04-13,58.41133499145508
2016-04-14,58.63660430908203
2016-04-15,58.31478500366211
2016-04-18,58.065372467041016
2016-04-19,59.143497467041016
2016-04-20,59.5457763671875
2016-04-21,59.84345245361328
2016-04-22,60.382511138916016
2016-04-25,60.11700439453125
2016-04-26,60.181373596191406
2016-04-27,60.760650634765625
2016-04-28,59.980228424072266
2016-04-29,57.679176330566406
2016-05-02,57.244712829589844
2016-05-03,56.858516693115234
2016-05-04,60.165279388427734
2016-05-05,60.454917907714844
2016-05-06,59.56185531616211
2016-05-09,60.58365249633789
2016-05-10,61.14684295654297
2016-05-11,61.47671890258789
2016-05-12,62.33056640625
2016-05-13,62.620704650878906
2016-05-17,63.07664489746094
2016-05-18,63.632049560546875
2016-05-19,62.96057891845703
2016-05-20,63.54916763305664
2016-05-23,63.42481231689453
2016-05-24,64.46932220458984
2016-05-25,65.7376480102539
2016-05-26,65.54698181152344
2016-05-27,65.6464614868164
2016-05-30,65.66304779052734
2016-05-31,65.2817153930664
2016-06-01,65.9034423828125
2016-06-02,65.63817596435547
2016-06-03,64.99156951904297
2016-06-06,64.95841979980469
2016-06-07,65.6464614868164
2016-06-08,65.53040313720703
2016-06-09,65.15736389160156
2016-06-10,63.83100891113281
2016-06-13,61.874629974365234
2016-06-14,61.07881546020508
2016-06-15,60.34931182861328
2016-06-16,59.89338302612305
2016-06-17,61.501590728759766
2016-06-20,64.47760772705078
2016-06-21,65.70450592041016
2016-06-22,66.58319091796875
2016-06-23,67.68573760986328
2016-06-24,61.4186897277832
2016-06-27,58.550437927246094
2016-06-28,61.07052993774414
2016-06-29,61.269474029541016
2016-06-30,60.96275329589844
2016-07-01,60.6726188659668
2016-07-04,59.9514045715332
2016-07-05,58.028194427490234
2016-07-06,58.3846549987793
2016-07-07,58.44267272949219
2016-07-08,59.65296936035156
2016-07-11,61.12026596069336
2016-07-12,62.01555633544922
2016-07-13,62.073577880859375
2016-07-14,63.03519058227539
2016-07-15,62.529518127441406
2016-07-18,63.5242919921875
2016-07-19,62.396888732910156
2016-07-20,62.37200927734375
2016-07-21,61.29434585571289
2016-07-22,60.780372619628906
2016-07-25,61.3109245300293
2016-07-26,60.89643478393555
2016-07-27,61.34408187866211
2016-07-28,61.75857162475586
2016-07-29,62.26424789428711
2016-08-01,62.17306137084961
2016-08-02,61.60935974121094
2016-08-03,61.35239028930664
2016-08-04,61.07052993774414
2016-08-05,61.42698287963867
2016-08-08,61.435264587402344
2016-08-09,62.67873764038086
2016-08-10,62.46320724487305
2016-08-11,62.81965255737305
2016-08-12,62.71188735961914
2016-08-15,62.57925033569336
2016-08-16,62.04042053222656
2016-08-17,62.72846984863281
2016-08-18,63.82271194458008
2016-08-19,63.15126037597656
2016-08-22,61.61764907836914
2016-08-23,62.71188735961914
2016-08-24,61.22802734375
2016-08-25,61.020790100097656
2016-08-26,60.639461517333984
2016-08-29,60.515098571777344
2016-08-30,60.77210235595703
2016-08-31,59.379417419433594
2016-09-01,60.56485366821289
2016-09-02,61.269474029541016
2016-09-05,60.96275329589844
2016-09-06,60.72235870361328
2016-09-07,59.95969772338867
2016-09-08,60.266422271728516
2016-09-09,59.63639831542969
2016-09-12,59.42086410522461
2016-09-13,59.63639831542969
2016-09-14,58.774269104003906
2016-09-15,58.95663833618164
2016-09-16,58.160831451416016
2016-09-19,59.01466369628906
2016-09-20,60.11720657348633
2016-09-21,60.60629653930664
2016-09-22,61.170005798339844
2016-09-23,60.11720657348633
2016-09-26,59.60323715209961
2016-09-27,59.03953170776367
2016-09-28,58.89862060546875
2016-09-29,59.089271545410156
2016-09-30,57.58882522583008
2016-10-04,58.07792282104492
2016-10-05,58.028194427490234
2016-10-06,58.019901275634766
2016-10-07,56.842750549316406
2016-10-10,56.884212493896484
2016-10-11,57.240665435791016
2016-10-12,56.842750549316406
2016-10-13,56.15470886230469
2016-10-14,56.577484130859375
2016-10-17,55.756813049316406
2016-10-18,55.798248291015625
2016-10-19,55.91429901123047
2016-10-20,55.56613540649414
2016-10-21,55.40863037109375
2016-10-24,56.00548553466797
2016-10-25,56.21273422241211
2016-10-26,55.939178466796875
2016-10-27,56.09667205810547
2016-10-28,56.37853240966797
2016-10-31,56.42827224731445
2016-11-01,56.30392074584961
2016-11-02,56.07180404663086
2016-11-03,55.5412712097168
2016-11-04,54.8946647644043
2016-11-07,56.75986099243164
2016-11-08,56.37853240966797
2016-11-09,57.98674011230469
2016-11-10,60.6726188659668
2016-11-11,60.21668243408203
2016-11-14,60.87156677246094
2016-11-15,61.211448669433594
2016-11-16,60.796958923339844
2016-11-17,61.07052993774414
2016-11-18,61.42698287963867
2016-11-21,60.4736442565918
2016-11-22,60.83012008666992
2016-11-23,60.56485366821289
2016-11-24,60.49853515625
2016-11-25,60.58971405029297
2016-11-28,60.515098571777344
2016-11-29,60.87156677246094
2016-11-30,60.60629653930664
2016-12-01,59.33796691894531
2016-12-02,59.91825866699219
2016-12-05,59.097572326660156
2016-12-06,58.85716247558594
2016-12-07,59.843650817871094
2016-12-08,60.94617462158203
2016-12-09,61.54304122924805
2016-12-12,62.27253723144531
2016-12-13,62.396888732910156
2016-12-14,61.92436981201172
2016-12-15,64.25377655029297
2016-12-16,64.01337432861328
2016-12-19,63.988521575927734
2016-12-20,63.93048095703125
2016-12-21,63.43308639526367
2016-12-22,63.49942398071289
2016-12-23,63.62377166748047
2016-12-27,63.6071891784668
2016-12-28,63.27558898925781
2016-12-29,63.03519058227539
2016-12-30,63.350196838378906
2017-01-02,63.81443405151367
2017-01-03,64.33668518066406
2017-01-04,63.91390609741211
2017-01-05,63.3253288269043
2017-01-06,62.537818908691406
2017-01-09,63.532588958740234
2017-01-10,63.19269943237305
2017-01-11,63.38335418701172
2017-01-12,62.9688720703125
2017-01-13,63.43308639526367
2017-01-16,62.97716522216797
2017-01-17,62.761634826660156
2017-01-18,63.30876159667969
2017-01-19,63.13467025756836
2017-01-20,63.01033401489258
2017-01-23,64.65169525146484
2017-01-24,65.58843994140625
2017-01-25,66.85677337646484
2017-01-26,67.61941528320312
2017-01-27,67.02256774902344
2017-01-30,67.25466918945312
2017-01-31,68.23284912109375
2017-02-01,68.97064208984375
2017-02-02,68.19141387939453
2017-02-03,68.3655014038086
2017-02-06,68.1002197265625
2017-02-07,66.98111724853516
2017-02-08,66.68268585205078
2017-02-09,66.99768829345703
2017-02-10,67.14690399169922
2017-02-13,67.61941528320312
2017-02-14,67.24637603759766
2017-02-15,67.64427947998047
2017-02-16,67.51165008544922
2017-02-17,67.32927703857422
2017-02-20,67.9344253540039
2017-02-21,68.26602172851562
2017-02-22,67.96759796142578
2017-02-23,68.05048370361328
2017-02-24,67.66915893554688
2017-02-27,66.07752227783203
2017-02-28,66.47543334960938
2017-03-01,67.25466918945312
2017-03-02,67.2629623413086
2017-03-03,66.00291442871094
2017-03-06,65.38947296142578
2017-03-07,64.83406066894531
2017-03-08,64.78431701660156
2017-03-09,65.36460876464844
2017-03-10,66.07752227783203
2017-03-13,65.8868637084961
2017-03-14,66.11067962646484
2017-03-15,66.26819610595703
2017-03-16,66.39253997802734
2017-03-17,67.3873062133789
2017-03-20,67.42046356201172
2017-03-21,67.15519714355469
2017-03-22,65.96147155761719
2017-03-23,67.27954864501953
