Date,BAR.BR
2016-06-21,6.962833881378174
2016-06-22,7.0128350257873535
2016-06-23,6.969811916351318
2016-06-24,6.787251949310303
2016-06-27,6.567483425140381
2016-06-28,6.710506916046143
2016-06-29,6.81632137298584
2016-06-30,6.834927082061768
2016-07-01,6.884927749633789
2016-07-04,6.936091423034668
2016-07-05,6.872136116027832
2016-07-06,6.7407402992248535
2016-07-07,6.731438636779785
2016-07-08,7.0442304611206055
2016-07-11,7.145394325256348
2016-07-12,7.117486953735352
2016-07-13,7.09190559387207
2016-07-14,7.113998889923096
2016-07-15,7.116323947906494
2016-07-18,7.24190616607666
2016-07-19,7.2605109214782715
2016-07-20,7.2965569496154785
2016-07-21,7.265161514282227
2016-07-22,7.484930992126465
2016-07-25,7.548884868621826
2016-07-26,7.682607173919678
2016-07-27,7.834933757781982
2016-07-28,7.831443786621094
2016-07-29,8.0035400390625
2016-08-01,7.891910552978516
2016-08-02,7.853536605834961
2016-08-03,7.890747547149658
2016-08-04,8.146564483642578
2016-08-05,8.214005470275879
2016-08-08,8.254703521728516
2016-08-09,8.40354061126709
2016-08-10,8.354703903198242
2016-08-11,8.491913795471191
2016-08-12,8.602380752563477
2016-08-15,8.580286979675293
2016-08-16,8.672147750854492
2016-08-17,8.5488920211792
2016-08-18,8.632613182067871
2016-08-19,8.682611465454102
2016-08-22,8.573308944702148
2016-08-23,8.602380752563477
2016-08-24,8.659358024597168
2016-08-25,8.560518264770508
2016-08-26,8.641915321350098
2016-08-29,8.604705810546875
2016-08-30,8.644240379333496
2016-08-31,8.583773612976074
2016-09-01,8.673310279846191
2016-09-02,8.6395902633667
2016-09-05,8.581449508666992
2016-09-06,8.53028678894043
2016-09-07,8.589590072631836
2016-09-08,8.468658447265625
2016-09-09,8.279123306274414
2016-09-12,8.183772087097168
2016-09-13,8.187260627746582
2016-09-14,8.181446075439453
2016-09-15,8.184935569763184
2016-09-16,8.19074821472168
2016-09-19,8.155865669250488
2016-09-20,8.18028450012207
2016-09-21,8.141912460327148
2016-09-22,8.140748977661133
2016-09-23,8.169817924499512
2016-09-26,8.191911697387695
2016-09-27,7.970981597900391
2016-09-28,8.139586448669434
2016-09-29,8.057027816772461
2016-09-30,8.122143745422363
2016-10-03,8.127959251403809
2016-10-04,8.108189582824707
2016-10-05,8.19888973236084
2016-10-06,8.40703010559082
2016-10-07,8.62098503112793
2016-10-10,8.70354175567627
2016-10-11,8.650053977966309
2016-10-12,8.674471855163574
2016-10-13,8.651216506958008
2016-10-14,8.63493824005127
2016-10-17,8.715170860290527
2016-10-18,8.67912483215332
2016-10-19,8.976800918579102
2016-10-20,8.820985794067383
2016-10-21,8.805870056152344
2016-10-24,8.632613182067871
2016-10-25,8.581449508666992
2016-10-26,8.467496871948242
2016-10-27,8.350052833557129
2016-10-28,8.416333198547363
2016-10-31,8.325634002685547
2016-11-01,8.31982135772705
2016-11-02,8.287260055541992
2016-11-03,8.281447410583496
2016-11-04,8.104702949523926
2016-11-07,8.246563911437988
2016-11-08,8.232608795166016
2016-11-09,8.215166091918945
2016-11-10,8.273307800292969
2016-11-11,8.24423885345459
2016-11-14,8.224470138549805
2016-11-15,8.155865669250488
2016-11-16,8.197726249694824
2016-11-17,8.217493057250977
2016-11-18,8.339588165283203
2016-11-21,8.40819263458252
2016-11-22,8.430285453796387
2016-11-23,8.527959823608398
2016-11-24,8.534937858581543
2016-11-25,8.534937858581543
2016-11-28,8.477960586547852
2016-11-29,8.439587593078613
2016-11-30,8.409356117248535
2016-12-01,8.431448936462402
2016-12-02,8.379122734069824
2016-12-05,8.591915130615234
2016-12-06,8.684938430786133
2016-12-07,8.670985221862793
2016-12-08,8.837265014648438
2016-12-09,8.911684036254883
2016-12-12,9.004708290100098
2016-12-13,9.075637817382812
2016-12-14,9.117499351501465
2016-12-15,9.1605224609375
2016-12-16,9.168662071228027
2016-12-19,9.324477195739746
2016-12-20,9.269826889038086
2016-12-21,9.258196830749512
2016-12-22,9.182616233825684
2016-12-23,9.201221466064453
2016-12-27,9.179128646850586
2016-12-28,9.360525131225586
2016-12-29,9.312849998474121
2016-12-30,9.307034492492676
2017-01-02,9.437268257141113
2017-01-03,9.486105918884277
2017-01-04,9.389595985412598
2017-01-05,9.470990180969238
2017-01-06,9.476802825927734
2017-01-09,9.327966690063477
2017-01-10,9.308197975158691
2017-01-11,9.401223182678223
2017-01-12,9.322152137756348
2017-01-13,9.366338729858398
2017-01-16,9.37680435180664
2017-01-17,9.230292320251465
2017-01-18,9.338431358337402
2017-01-19,9.246570587158203
2017-01-20,9.302385330200195
2017-01-23,9.290756225585938
2017-01-24,9.377965927124023
2017-01-25,9.370988845825195
2017-01-26,9.524479866027832
2017-01-27,9.479129791259766
2017-01-30,9.427967071533203
2017-01-31,9.352384567260742
2017-02-01,9.447733879089355
2017-02-02,9.361688613891602
2017-02-03,9.41866397857666
2017-02-06,9.264012336730957
2017-02-07,9.314011573791504
2017-02-08,9.194244384765625
2017-02-09,9.35936164855957
2017-02-10,9.320989608764648
2017-02-13,9.274476051330566
2017-02-14,9.325638771057129
2017-02-15,9.330291748046875
2017-02-16,9.510525703430176
2017-02-17,9.455873489379883
2017-02-20,9.56750202178955
2017-02-21,9.6372709274292
2017-02-22,9.739596366882324
2017-02-23,9.812851905822754
2017-02-24,9.766340255737305
2017-02-27,9.829133033752441
2017-02-28,9.844246864318848
2017-03-01,10.103551864624023
2017-03-02,9.930295944213867
2017-03-03,9.855875015258789
2017-03-06,9.780295372009277
2017-03-07,9.755877494812012
2017-03-08,9.767504692077637
2017-03-09,9.757037162780762
2017-03-10,10.164017677307129
2017-03-13,10.209366798400879
2017-03-14,10.384949684143066
2017-03-15,10.53030014038086
2017-03-16,10.522160530090332
2017-03-17,10.593091011047363
2017-03-20,10.58727741241455
2017-03-21,10.470995903015137
2017-03-22,10.427973747253418
2017-03-23,10.548904418945312
2017-03-24,10.56983470916748
2017-03-27,10.468670845031738
2017-03-28,10.581463813781738
2017-03-29,10.67564868927002
2017-03-30,10.865185737609863
2017-03-31,10.91867446899414
2017-04-03,10.937277793884277
2017-04-04,11.019838333129883
2017-04-05,11.08262825012207
2017-04-06,11.002395629882812
2017-04-07,11.01867389678955
2017-04-10,11.027976036071777
2017-04-11,10.773324012756348
2017-04-12,10.84774398803711
2017-04-13,10.767510414123535
2017-04-18,10.6337890625
2017-04-19,10.75123119354248
2017-04-20,10.814022064208984
2017-04-21,10.611695289611816
2017-04-24,10.522160530090332
2017-04-25,10.546577453613281
2017-04-26,10.627975463867188
2017-04-27,10.5419282913208
2017-04-28,10.512857437133789
2017-05-02,10.732625007629395
2017-05-03,10.575650215148926
2017-05-04,10.580300331115723
2017-05-05,10.511693000793457
2017-05-08,10.57099723815918
2017-05-09,10.784769058227539
2017-05-10,10.866714477539062
2017-05-11,10.71826171875
2017-05-12,10.804957389831543
2017-05-15,10.523492813110352
2017-05-16,10.572185516357422
2017-05-17,10.404731750488281
2017-05-18,10.18977165222168
2017-05-19,10.443923950195312
2017-05-22,10.486678123474121
2017-05-23,10.474800109863281
2017-05-24,10.451048851013184
2017-05-25,10.550808906555176
2017-05-26,10.638691902160645
2017-05-29,10.559122085571289
2017-05-30,10.549620628356934
2017-05-31,10.484301567077637
2017-06-01,10.51399040222168
2017-06-02,10.523492813110352
2017-06-05,10.451048851013184
2017-06-06,10.391667366027832
2017-06-07,10.549620628356934
2017-06-08,10.831086158752441
2017-06-09,10.905906677246094
2017-06-12,10.709949493408203
2017-06-13,10.891654968261719
2017-06-14,10.833460807800293
2017-06-15,10.704011917114258
2017-06-16,10.569808959960938
2017-06-19,10.807334899902344
2017-06-20,10.658881187438965
2017-06-21,10.630377769470215
2017-06-22,10.664819717407227
2017-06-23,10.660069465637207
2017-06-26,10.769329071044922
2017-06-27,10.616127967834473
2017-06-28,10.670757293701172
2017-06-29,10.597124099731445
2017-06-30,10.677882194519043
2017-07-03,10.402358055114746
2017-07-04,10.334661483764648
2017-07-05,10.357226371765137
2017-07-06,10.06269645690918
2017-07-07,10.136329650878906
2017-07-10,10.055570602416992
2017-07-11,9.948684692382812
2017-07-12,9.956997871398926
2017-07-13,10.285968780517578
2017-07-14,10.145830154418945
2017-07-17,10.136329650878906
2017-07-18,10.034193992614746
2017-07-19,9.914243698120117
2017-07-20,10.13157844543457
2017-07-21,10.073384284973145
2017-07-24,10.120888710021973
2017-07-25,10.157705307006836
2017-07-26,10.177896499633789
2017-07-27,10.228962898254395
2017-07-28,10.09476089477539
2017-07-31,10.048444747924805
2017-08-01,10.015191078186035
2017-08-02,9.987875938415527
2017-08-03,9.816858291625977
2017-08-04,9.740851402282715
2017-08-07,9.75035285949707
2017-08-08,9.65653133392334
2017-08-09,9.55439567565918
2017-08-10,9.547268867492676
2017-08-11,9.395255088806152
2017-08-14,9.65178108215332
2017-08-15,9.682659149169922
2017-08-16,9.60783863067627
2017-08-17,9.565085411071777
2017-08-18,9.522329330444336
2017-08-21,9.457012176513672
2017-08-22,9.62446403503418
2017-08-23,9.556771278381348
2017-08-24,9.438009262084961
2017-08-25,9.52945613861084
2017-08-28,9.500953674316406
2017-08-29,9.375065803527832
2017-08-30,9.449885368347168
2017-08-31,9.719473838806152
2017-09-01,10.04132080078125
2017-09-04,9.857237815856934
2017-09-05,10.000941276550293
2017-09-06,10.093575477600098
2017-09-07,10.196898460388184
2017-09-08,10.209961891174316
2017-09-11,10.315659523010254
2017-09-12,10.323972702026367
2017-09-13,10.41541862487793
2017-09-14,10.575748443603516
2017-09-15,10.626815795898438
2017-09-18,10.648192405700684
2017-09-19,10.630377769470215
2017-09-20,10.604251861572266
2017-09-21,10.683821678161621
2017-09-22,10.857213020324707
2017-09-25,10.808521270751953
2017-09-26,10.761015892028809
2017-09-27,10.543681144714355
2017-09-28,10.745576858520508
2017-09-29,10.841774940490723
2017-10-02,10.815648078918457
2017-10-03,10.826334953308105
2017-10-04,10.926095008850098
2017-10-05,10.911845207214355
2017-10-06,10.806146621704102
2017-10-09,10.776456832885742
2017-10-10,10.570998191833496
2017-10-11,10.502115249633789
2017-10-12,10.543681144714355
2017-10-13,10.71826171875
2017-10-16,10.765768051147461
2017-10-17,10.724200248718262
2017-10-18,10.724200248718262
2017-10-19,10.421357154846191
2017-10-20,10.5341796875
2017-10-23,10.569808959960938
2017-10-24,10.366726875305176
2017-10-25,10.436796188354492
2017-10-26,10.290718078613281
2017-10-27,10.473612785339355
2017-10-30,10.483114242553711
2017-10-31,10.440359115600586
2017-11-01,10.614938735961914
2017-11-02,10.474800109863281
2017-11-03,10.474800109863281
2017-11-06,10.579310417175293
2017-11-07,10.351287841796875
2017-11-08,10.275280952453613
2017-11-09,10.095949172973633
2017-11-10,10.130391120910645
2017-11-13,10.177896499633789
2017-11-14,10.291908264160156
2017-11-15,10.154143333435059
2017-11-16,10.451048851013184
2017-11-17,10.391667366027832
2017-11-20,10.36197566986084
2017-11-21,10.452235221862793
2017-11-22,10.669567108154297
2017-11-23,10.670757293701172
2017-11-24,10.650568962097168
2017-11-27,10.56624698638916
2017-11-28,10.59000015258789
2017-11-29,10.546056747436523
2017-11-30,10.638691902160645
2017-12-01,10.510428428649902
2017-12-04,10.550808906555176
2017-12-05,10.511616706848145
2017-12-06,10.42373275756836
2017-12-07,10.505678176879883
2017-12-08,10.515178680419922
2017-12-11,10.591187477111816
2017-12-12,10.68857192993164
2017-12-13,10.68857192993164
2017-12-14,10.647005081176758
2017-12-15,10.617315292358398
2017-12-18,10.7337007522583
2017-12-19,10.667194366455078
2017-12-20,10.599502563476562
2017-12-21,10.613752365112305
2017-12-22,10.673133850097656
2017-12-27,10.658881187438965
2017-12-28,10.64344310760498
2017-12-29,10.599502563476562
2018-01-02,10.67669677734375
2018-01-03,10.724200248718262
2018-01-04,10.926095008850098
2018-01-05,11.11611557006836
2018-01-08,11.282381057739258
2018-01-09,11.294258117675781
2018-01-10,11.306134223937988
2018-01-11,11.36551284790039
2018-01-12,11.37739086151123
2018-01-15,11.769305229187012
2018-01-16,11.793058395385742
2018-01-17,11.994953155517578
2018-01-18,11.92369556427002
2018-01-19,12.137468338012695
2018-01-22,12.113715171813965
2018-01-23,12.137468338012695
2018-01-24,11.947446823120117
2018-01-25,11.971199989318848
2018-01-26,11.876190185546875
2018-01-29,11.876190185546875
2018-01-30,11.81680965423584
2018-01-31,11.80493450164795
2018-02-01,11.80493450164795
2018-02-02,11.721800804138184
2018-02-05,11.50802993774414
2018-02-06,11.080485343933105
2018-02-07,11.448648452758789
2018-02-08,11.519905090332031
2018-02-09,11.638667106628418
2018-02-12,11.733677864074707
2018-02-13,11.899943351745605
2018-02-14,11.757429122924805
2018-02-15,11.899943351745605
2018-02-16,11.92369556427002
2018-02-19,11.769305229187012
2018-02-20,11.674296379089355
2018-02-21,11.662420272827148
2018-02-22,11.793058395385742
2018-02-23,12.01870346069336
2018-02-26,12.113715171813965
2018-02-27,12.184971809387207
2018-02-28,11.92369556427002
2018-03-01,11.793058395385742
2018-03-02,11.650544166564941
2018-03-05,11.828686714172363
2018-03-06,11.793058395385742
2018-03-07,11.994953155517578
2018-03-08,12.184971809387207
2018-03-09,12.184971809387207
2018-03-12,12.279980659484863
2018-03-13,11.994953155517578
2018-03-14,11.8643159866333
2018-03-15,11.876190185546875
2018-03-16,11.994953155517578
2018-03-19,11.852438926696777
2018-03-20,12.113715171813965
2018-03-21,11.971199989318848
2018-03-22,11.8643159866333
2018-03-23,11.686171531677246
2018-03-26,11.899943351745605
2018-03-27,11.899943351745605
2018-03-28,11.745553016662598
2018-03-29,11.876190185546875
2018-04-03,11.971199989318848
2018-04-04,11.899943351745605
2018-04-05,12.208724021911621
2018-04-06,12.232477188110352
2018-04-09,12.066210746765137
2018-04-10,12.470001220703125
2018-04-11,12.208724021911621
2018-04-12,12.327486991882324
2018-04-13,12.493753433227539
2018-04-16,12.541258811950684
2018-04-17,12.707523345947266
2018-04-18,13.040057182312012
2018-04-19,12.96880054473877
2018-04-20,12.826286315917969
2018-04-23,12.77878189086914
2018-04-24,12.541258811950684
2018-04-25,12.636266708374023
2018-04-26,12.683772087097168
2018-04-27,12.755029678344727
2018-04-30,12.731276512145996
2018-05-02,13.087563514709473
2018-05-03,13.3013334274292
2018-05-04,13.111315727233887
2018-05-07,13.17184829711914
2018-05-08,13.074996948242188
2018-05-09,13.026569366455078
2018-05-10,13.147634506225586
2018-05-11,13.17184829711914
2018-05-14,13.196061134338379
2018-05-15,12.929718017578125
2018-05-16,13.026569366455078
2018-05-17,12.978142738342285
2018-05-18,13.002357482910156
2018-05-21,12.978142738342285
2018-05-22,13.026569366455078
2018-05-23,12.566523551940918
2018-05-24,12.518097877502441
2018-05-25,12.76022720336914
2018-05-28,12.711801528930664
2018-05-29,12.663376808166504
2018-05-30,12.54231071472168
2018-05-31,12.832866668701172
2018-06-01,12.736014366149902
2018-06-04,13.220273971557617
2018-06-05,13.220273971557617
2018-06-06,13.317124366760254
2018-06-07,13.220273971557617
2018-06-08,13.292911529541016
2018-06-11,13.220273971557617
2018-06-12,13.51082992553711
2018-06-13,13.801383018493652
2018-06-14,13.51082992553711
2018-06-15,13.099207878112793
2018-06-18,13.002357482910156
2018-06-19,12.736014366149902
2018-06-20,12.784440994262695
2018-06-21,12.421245574951172
2018-06-22,12.44545841217041
2018-06-25,12.324394226074219
2018-06-26,12.348607063293457
2018-06-27,12.566523551940918
2018-06-28,12.469671249389648
2018-06-29,12.663376808166504
2018-07-02,12.324394226074219
2018-07-03,12.68758773803711
2018-07-04,12.832866668701172
2018-07-05,13.026569366455078
2018-07-06,13.123421669006348
2018-07-09,13.050783157348633
2018-07-10,13.050783157348633
2018-07-11,12.881291389465332
2018-07-12,13.050783157348633
2018-07-13,13.026569366455078
2018-07-16,13.099207878112793
2018-07-17,12.953930854797363
2018-07-18,12.905506134033203
2018-07-19,12.44545841217041
2018-07-20,12.518097877502441
2018-07-23,12.832866668701172
2018-07-24,13.389764785766602
2018-07-25,14.503560066223145
2018-07-26,14.818327903747559
2018-07-27,14.963604927062988
2018-07-30,14.673051834106445
2018-07-31,14.673051834106445
2018-08-01,14.721475601196289
2018-08-02,14.455134391784668
2018-08-03,14.600411415100098
2018-08-06,14.285642623901367
2018-08-07,14.309856414794922
2018-08-08,14.503560066223145
2018-08-09,14.33406925201416
2018-08-10,14.23721694946289
2018-08-13,14.16457748413086
2018-08-14,13.995086669921875
2018-08-15,14.16457748413086
2018-08-16,14.18879222869873
2018-08-17,13.970874786376953
2018-08-20,14.140366554260254
2018-08-21,14.16457748413086
2018-08-22,14.23721694946289
2018-08-23,14.18879222869873
2018-08-24,14.043513298034668
2018-08-27,14.16457748413086
2018-08-28,14.309856414794922
2018-08-29,14.213003158569336
2018-08-30,14.18879222869873
2018-08-31,14.33406925201416
2018-09-03,14.261429786682129
2018-09-04,14.116151809692383
2018-09-05,14.067727088928223
2018-09-06,13.874022483825684
2018-09-07,13.849811553955078
2018-09-10,13.874022483825684
2018-09-11,13.946661949157715
2018-09-12,14.116151809692383
2018-09-13,13.946661949157715
2018-09-14,13.92244815826416
2018-09-17,13.801383018493652
2018-09-18,14.116151809692383
2018-09-19,14.261429786682129
2018-09-20,14.479345321655273
2018-09-21,14.309856414794922
2018-09-24,14.18879222869873
2018-09-25,14.067727088928223
2018-09-26,14.043513298034668
2018-09-27,13.92244815826416
2018-09-28,13.970874786376953
2018-10-01,13.946661949157715
2018-10-02,14.16457748413086
2018-10-03,13.92244815826416
2018-10-04,13.728745460510254
2018-10-05,13.704532623291016
2018-10-08,13.220273971557617
2018-10-09,13.196061134338379
2018-10-10,12.711801528930664
2018-10-11,12.469671249389648
2018-10-12,12.566523551940918
2018-10-15,12.397032737731934
2018-10-16,12.784440994262695
2018-10-17,12.154902458190918
2018-10-18,12.203329086303711
2018-10-19,12.154902458190918
2018-10-22,12.203329086303711
2018-10-23,11.985413551330566
2018-10-24,11.622218132019043
2018-10-25,11.73117733001709
2018-10-26,12.070158958435059
2018-10-29,12.154902458190918
2018-10-30,12.130690574645996
2018-10-31,12.179115295410156
2018-11-01,12.518097877502441
2018-11-02,12.639162063598633
2018-11-05,12.30018138885498
2018-11-06,12.614949226379395
2018-11-07,12.832866668701172
2018-11-08,12.348607063293457
2018-11-09,12.44545841217041
2018-11-12,12.518097877502441
2018-11-13,12.421245574951172
2018-11-14,12.663376808166504
2018-11-15,12.590736389160156
2018-11-16,12.590736389160156
2018-11-19,12.154902458190918
2018-11-20,11.973305702209473
2018-11-21,11.924880981445312
2018-11-22,11.767494201660156
2018-11-23,11.840134620666504
2018-11-26,11.94909381866455
2018-11-27,11.94909381866455
2018-11-28,12.09437084197998
2018-11-29,12.324394226074219
2018-11-30,11.973305702209473
2018-12-03,12.179115295410156
2018-12-04,12.22754192352295
2018-12-05,12.203329086303711
2018-12-06,11.94909381866455
2018-12-07,12.070158958435059
2018-12-10,11.840134620666504
2018-12-11,12.130690574645996
2018-12-12,12.22754192352295
2018-12-13,12.275968551635742
2018-12-14,12.44545841217041
2018-12-17,12.324394226074219
2018-12-18,12.22754192352295
2018-12-19,12.203329086303711
2018-12-20,11.476941108703613
2018-12-21,12.09437084197998
2018-12-24,12.058051109313965
2018-12-27,11.610112190246582
2018-12-28,11.864347457885742
2018-12-31,11.973305702209473
2019-01-02,12.179115295410156
2019-01-03,12.251753807067871
2019-01-04,12.251753807067871
2019-01-07,12.590736389160156
2019-01-08,13.074996948242188
2019-01-09,13.196061134338379
2019-01-10,12.929718017578125
2019-01-11,12.808652877807617
2019-01-14,12.614949226379395
2019-01-15,12.857077598571777
2019-01-16,12.832866668701172
2019-01-17,12.639162063598633
2019-01-18,12.614949226379395
2019-01-21,12.469671249389648
2019-01-22,12.275968551635742
2019-01-23,12.179115295410156
2019-01-24,12.397032737731934
2019-01-25,12.857077598571777
2019-01-28,12.590736389160156
2019-01-29,12.493884086608887
2019-01-30,12.663376808166504
2019-01-31,12.929718017578125
2019-02-01,12.566523551940918
2019-02-04,12.590736389160156
2019-02-05,12.929718017578125
2019-02-06,13.292911529541016
2019-02-07,15.157308578491211
2019-02-08,15.06045913696289
2019-02-11,15.254161834716797
2019-02-12,15.593145370483398
2019-02-13,15.544719696044922
2019-02-14,15.738422393798828
2019-02-15,15.956336975097656
2019-02-18,16.34374237060547
2019-02-19,16.222681045532227
2019-02-20,16.174253463745117
2019-02-21,15.762635231018066
2019-02-22,15.859484672546387
2019-02-25,16.02897834777832
2019-02-26,16.367958068847656
2019-02-27,15.956336975097656
2019-02-28,16.24689292907715
2019-03-01,16.295318603515625
2019-03-04,16.295318603515625
2019-03-05,16.46480941772461
2019-03-06,16.51323699951172
2019-03-07,16.319530487060547
2019-03-08,16.367958068847656
2019-03-11,16.295318603515625
2019-03-12,16.295318603515625
2019-03-13,16.222681045532227
2019-03-14,16.150039672851562
2019-03-15,16.46480941772461
2019-03-18,16.319530487060547
2019-03-19,16.46480941772461
2019-03-20,16.24689292907715
2019-03-21,16.24689292907715
2019-03-22,16.02897834777832
2019-03-25,15.859484672546387
2019-03-26,16.150039672851562
2019-03-27,15.980547904968262
2019-03-28,16.150039672851562
2019-03-29,16.537445068359375
2019-04-01,16.80379295349121
2019-04-02,17.070133209228516
2019-04-03,17.142770767211914
2019-04-04,16.997495651245117
2019-04-05,17.3122615814209
2019-04-08,17.336475372314453
2019-04-09,17.409116744995117
