Date,IRFC.NS
2021-01-29,21.033580780029297
2021-02-01,21.288022994995117
2021-02-02,20.991174697875977
2021-02-03,20.567110061645508
2021-02-04,21.500049591064453
2021-02-05,21.79689598083496
2021-02-08,21.839303970336914
2021-02-09,21.4576473236084
2021-02-10,21.542457580566406
2021-02-11,21.542457580566406
2021-02-12,21.542457580566406
2021-02-15,21.839303970336914
2021-02-16,21.966522216796875
2021-02-17,22.36430549621582
2021-02-18,22.67369270324707
2021-02-19,22.40850257873535
2021-02-22,22.099117279052734
2021-02-23,22.054916381835938
2021-02-24,22.010719299316406
2021-02-25,22.054916381835938
2021-02-26,21.789730072021484
2021-03-01,22.894683837890625
2021-03-02,22.67369270324707
2021-03-03,22.541099548339844
2021-03-04,22.452699661254883
2021-03-05,22.054916381835938
2021-03-08,21.966520309448242
2021-03-09,22.054916381835938
2021-03-10,21.966520309448242
2021-03-12,21.966520309448242
2021-03-15,21.789730072021484
2021-03-16,21.70132827758789
2021-03-17,21.34774398803711
2021-03-18,21.259349822998047
2021-03-19,21.17095375061035
2021-03-22,21.126752853393555
2021-03-23,21.038360595703125
2021-03-24,20.728971481323242
2021-03-25,20.286991119384766
2021-03-26,20.375383377075195
2021-03-30,20.286991119384766
2021-03-31,20.24279022216797
2021-04-01,20.198591232299805
2021-04-05,19.889204025268555
2021-04-06,19.447221755981445
2021-04-07,19.57981300354004
2021-04-08,19.403024673461914
2021-04-09,19.403024673461914
2021-04-12,18.4306640625
2021-04-13,18.961042404174805
2021-04-15,18.651653289794922
2021-04-16,19.226232528686523
2021-04-19,18.695852279663086
2021-04-20,18.78424644470215
2021-04-22,18.60745620727539
2021-04-23,18.651653289794922
2021-04-26,18.563257217407227
2021-04-27,18.74005126953125
2021-04-28,18.695852279663086
2021-04-29,18.695852279663086
2021-04-30,18.828445434570312
2021-05-03,18.60745620727539
2021-05-04,18.519060134887695
2021-05-05,18.563257217407227
2021-05-06,18.651653289794922
2021-05-07,18.651653289794922
2021-05-10,19.93340301513672
2021-05-11,20.286991119384766
2021-05-12,20.68477439880371
2021-05-14,20.375383377075195
2021-05-17,20.375383377075195
2021-05-18,20.419586181640625
2021-05-19,20.419586181640625
2021-05-20,20.419586181640625
2021-05-21,20.640575408935547
2021-05-24,21.215150833129883
2021-05-25,21.17095375061035
2021-05-26,21.08255386352539
2021-05-27,20.905763626098633
2021-05-28,20.728971481323242
2021-05-31,20.99416160583496
2021-06-01,20.86156463623047
2021-06-02,20.773168563842773
2021-06-03,20.86156463623047
2021-06-04,20.949962615966797
2021-06-07,21.833925247192383
2021-06-08,21.87812614440918
2021-06-09,21.48033905029297
2021-06-10,21.657133102416992
2021-06-11,21.612937927246094
2021-06-14,21.833925247192383
2021-06-15,22.275911331176758
2021-06-16,22.054916381835938
2021-06-17,21.833925247192383
2021-06-18,21.70132827758789
2021-06-21,22.010719299316406
2021-06-22,22.054916381835938
2021-06-23,21.966520309448242
2021-06-24,21.833925247192383
2021-06-25,21.833925247192383
2021-06-28,21.87812614440918
2021-06-29,22.36430549621582
2021-06-30,21.966520309448242
2021-07-01,21.436141967773438
2021-07-02,21.524539947509766
2021-07-05,21.524539947509766
2021-07-06,21.259349822998047
2021-07-07,21.038360595703125
2021-07-08,21.038360595703125
2021-07-09,20.949962615966797
2021-07-12,21.08255386352539
2021-07-13,20.949962615966797
2021-07-14,20.773168563842773
2021-07-15,20.507978439331055
2021-07-16,20.59637451171875
2021-07-19,20.640575408935547
2021-07-20,20.55217742919922
2021-07-22,20.817365646362305
2021-07-23,20.59637451171875
2021-07-26,20.55217742919922
2021-07-27,20.419586181640625
2021-07-28,20.33118438720703
2021-07-29,20.198591232299805
2021-07-30,20.33118438720703
2021-08-02,20.59637451171875
2021-08-03,20.817365646362305
2021-08-04,20.86156463623047
2021-08-05,20.905763626098633
2021-08-06,20.817365646362305
2021-08-09,20.817365646362305
2021-08-10,20.375383377075195
2021-08-11,20.375383377075195
2021-08-12,21.17095375061035
2021-08-13,21.038360595703125
2021-08-16,20.99416160583496
2021-08-17,20.640575408935547
2021-08-18,20.728971481323242
2021-08-20,20.33118438720703
2021-08-23,20.11019515991211
2021-08-24,20.286991119384766
2021-08-25,20.375383377075195
2021-08-26,20.24279022216797
2021-08-27,20.198591232299805
2021-08-30,20.33118438720703
2021-08-31,20.286991119384766
2021-09-01,20.375383377075195
2021-09-02,20.33118438720703
2021-09-03,20.375383377075195
2021-09-06,20.375383377075195
2021-09-07,20.33118438720703
2021-09-08,20.33118438720703
2021-09-09,20.375383377075195
2021-09-13,20.286991119384766
2021-09-14,20.286991119384766
2021-09-15,20.198591232299805
2021-09-16,20.154394149780273
2021-09-17,20.154394149780273
2021-09-20,20.02179718017578
2021-09-21,19.800809860229492
2021-09-22,19.756607055664062
2021-09-23,19.800809860229492
2021-09-24,19.712411880493164
2021-09-27,19.845006942749023
2021-09-28,19.756607055664062
2021-09-29,20.02179718017578
2021-09-30,20.198591232299805
2021-10-01,21.126752853393555
2021-10-04,21.08255386352539
2021-10-05,20.86156463623047
2021-10-06,20.905763626098633
2021-10-07,20.817365646362305
2021-10-08,20.86156463623047
2021-10-11,20.817365646362305
2021-10-12,20.728971481323242
2021-10-13,20.905763626098633
2021-10-14,20.86156463623047
2021-10-18,21.524539947509766
2021-10-19,21.08255386352539
2021-10-20,20.817365646362305
2021-10-21,21.391944885253906
2021-10-22,22.80628776550293
2021-10-25,22.054916381835938
2021-10-26,22.010719299316406
2021-10-27,21.966520309448242
2021-10-28,21.34774398803711
2021-10-29,21.391944885253906
2021-11-01,21.745529174804688
2021-11-02,21.70132827758789
2021-11-03,22.143314361572266
2021-11-04,22.36430549621582
2021-11-08,22.452699661254883
2021-11-09,22.850486755371094
2021-11-10,22.59537696838379
2021-11-11,22.36760139465332
2021-11-12,22.23093605041504
2021-11-15,22.139822006225586
2021-11-16,22.094270706176758
2021-11-17,21.866497039794922
2021-11-18,21.456497192382812
2021-11-22,21.63871955871582
2021-11-23,21.72983169555664
2021-11-24,21.63871955871582
2021-11-25,21.593162536621094
2021-11-26,21.274276733398438
2021-11-29,21.092056274414062
2021-11-30,21.18316650390625
2021-12-01,21.092056274414062
2021-12-02,21.18316650390625
2021-12-03,21.3198299407959
2021-12-06,21.22871971130371
2021-12-07,21.13761329650879
2021-12-08,21.3198299407959
2021-12-09,21.50205421447754
2021-12-10,21.593162536621094
2021-12-13,21.50205421447754
2021-12-14,21.365386962890625
2021-12-15,21.22871971130371
2021-12-16,21.000944137573242
2021-12-17,20.773168563842773
2021-12-20,20.499839782714844
2021-12-21,20.499839782714844
2021-12-22,20.5909481048584
2021-12-23,20.864276885986328
2021-12-24,20.545391082763672
2021-12-27,20.5909481048584
2021-12-28,20.773168563842773
2021-12-29,20.8187255859375
2021-12-30,20.773168563842773
2021-12-31,20.8187255859375
2022-01-03,21.000944137573242
2022-01-04,21.000944137573242
2022-01-05,20.8187255859375
2022-01-06,20.8187255859375
2022-01-07,20.909833908081055
2022-01-10,20.909833908081055
2022-01-11,20.909833908081055
2022-01-12,21.000944137573242
2022-01-13,20.95539093017578
2022-01-14,21.593162536621094
2022-01-17,21.91204833984375
2022-01-18,21.593162536621094
2022-01-19,21.456497192382812
2022-01-20,21.456497192382812
2022-01-21,21.22871971130371
2022-01-24,20.8187255859375
2022-01-25,20.95539093017578
2022-01-27,20.909833908081055
2022-01-28,21.000944137573242
2022-01-31,21.274276733398438
2022-02-01,21.092056274414062
2022-02-02,21.18316650390625
2022-02-03,21.13761329650879
2022-02-04,21.000944137573242
2022-02-07,21.000944137573242
2022-02-08,20.95539093017578
2022-02-09,21.000944137573242
2022-02-10,21.092056274414062
2022-02-11,20.909833908081055
2022-02-14,20.135398864746094
2022-02-15,20.499839782714844
2022-02-16,20.545391082763672
2022-02-17,20.454286575317383
2022-02-18,20.27206039428711
2022-02-21,20.089841842651367
2022-02-22,19.816511154174805
2022-02-23,20.04428482055664
2022-02-24,19.133182525634766
2022-02-25,19.588735580444336
2022-02-28,19.67984390258789
2022-03-02,19.77095603942871
2022-03-03,19.816511154174805
2022-03-04,19.634288787841797
2022-03-07,19.31540298461914
2022-03-08,19.634288787841797
2022-03-09,19.725399017333984
2022-03-10,19.8620662689209
2022-03-11,19.725399017333984
2022-03-14,20.135398864746094
2022-03-15,20.180950164794922
2022-03-16,20.27206039428711
2022-03-17,20.8187255859375
2022-03-21,20.636503219604492
2022-03-22,20.36317253112793
2022-03-23,20.36317253112793
2022-03-24,20.317615509033203
2022-03-25,20.135398864746094
2022-03-28,19.8620662689209
2022-03-29,19.634288787841797
2022-03-30,19.588735580444336
2022-03-31,19.543182373046875
2022-04-01,19.588735580444336
2022-04-04,19.725399017333984
2022-04-05,20.180950164794922
2022-04-06,20.135398864746094
2022-04-07,20.317615509033203
2022-04-08,20.499839782714844
2022-04-11,20.499839782714844
2022-04-12,20.27206039428711
2022-04-13,20.27206039428711
2022-04-18,20.04428482055664
2022-04-19,20.04428482055664
2022-04-20,20.04428482055664
2022-04-21,20.089841842651367
2022-04-22,20.40872573852539
2022-04-25,20.317615509033203
2022-04-26,20.317615509033203
2022-04-27,20.36317253112793
2022-04-28,20.40872573852539
2022-04-29,20.317615509033203
2022-05-02,20.27206039428711
2022-05-04,20.04428482055664
2022-05-05,20.089841842651367
2022-05-06,19.77095603942871
2022-05-09,19.77095603942871
2022-05-10,19.543182373046875
2022-05-11,19.497623443603516
2022-05-12,19.269845962524414
2022-05-13,19.406513214111328
2022-05-16,19.452068328857422
2022-05-17,19.588735580444336
2022-05-18,19.634288787841797
2022-05-19,19.497623443603516
2022-05-20,19.588735580444336
2022-05-23,19.497623443603516
2022-05-24,19.634288787841797
2022-05-25,19.406513214111328
2022-05-26,19.360960006713867
2022-05-27,19.31540298461914
2022-05-30,19.360960006713867
2022-05-31,19.31540298461914
2022-06-01,19.360960006713867
2022-06-02,19.543182373046875
2022-06-03,19.497623443603516
2022-06-06,19.360960006713867
2022-06-07,19.360960006713867
2022-06-08,19.360960006713867
2022-06-09,19.31540298461914
2022-06-10,19.269845962524414
2022-06-13,18.950960159301758
2022-06-14,18.905405044555664
2022-06-15,18.905405044555664
2022-06-16,18.404298782348633
2022-06-17,18.03985595703125
2022-06-20,17.766525268554688
2022-06-21,18.176523208618164
2022-06-22,18.13096809387207
2022-06-23,18.085412979125977
2022-06-24,17.994300842285156
2022-06-27,17.994300842285156
2022-06-28,17.90319061279297
2022-06-29,17.90319061279297
2022-06-30,17.90319061279297
2022-07-01,18.176523208618164
2022-07-04,17.994300842285156
2022-07-05,18.13096809387207
2022-07-06,18.176523208618164
2022-07-07,18.176523208618164
2022-07-08,18.176523208618164
2022-07-11,18.358741760253906
2022-07-12,18.404298782348633
2022-07-13,18.313188552856445
2022-07-14,18.222078323364258
2022-07-15,18.313188552856445
2022-07-18,18.449853897094727
2022-07-19,18.632078170776367
2022-07-20,18.81429672241211
2022-07-21,18.72318458557129
2022-07-22,18.905405044555664
2022-07-25,18.72318458557129
2022-07-26,18.58652114868164
2022-07-27,18.495410919189453
2022-07-28,18.58652114868164
2022-07-29,18.768739700317383
2022-08-01,19.087627410888672
2022-08-02,19.360960006713867
2022-08-03,19.406513214111328
2022-08-04,19.406513214111328
2022-08-05,19.360960006713867
2022-08-08,19.452068328857422
2022-08-10,19.452068328857422
2022-08-11,19.31540298461914
2022-08-12,19.452068328857422
2022-08-16,19.452068328857422
2022-08-17,19.452068328857422
2022-08-18,19.497623443603516
2022-08-19,19.360960006713867
2022-08-22,19.087627410888672
2022-08-23,19.087627410888672
2022-08-24,19.17873764038086
2022-08-25,19.224294662475586
2022-08-26,19.360960006713867
2022-08-29,19.452068328857422
2022-08-30,19.497623443603516
2022-09-01,19.77095603942871
2022-09-02,19.998733520507812
2022-09-05,20.135398864746094
2022-09-06,20.40872573852539
2022-09-07,20.72761344909668
2022-09-08,20.72761344909668
2022-09-09,20.8187255859375
2022-09-12,20.909833908081055
2022-09-13,21.046499252319336
2022-09-14,20.8187255859375
2022-09-15,20.893680572509766
2022-09-16,20.612600326538086
2022-09-19,20.237825393676758
2022-09-20,20.284669876098633
2022-09-21,20.14413070678711
2022-09-22,20.0972843170166
2022-09-23,19.956745147705078
