Date,QUINENCO.SN
2016-07-01,679.9786987304688
2016-07-04,675.771728515625
2016-07-05,675.771728515625
2016-07-06,675.771728515625
2016-07-07,678.4010620117188
2016-07-08,678.4010620117188
2016-07-11,675.771728515625
2016-07-12,675.771728515625
2016-07-13,675.771728515625
2016-07-14,675.6136474609375
2016-07-15,675.771728515625
2016-07-18,675.771728515625
2016-07-19,675.508544921875
2016-07-20,675.771728515625
2016-07-21,675.771728515625
2016-07-22,675.771728515625
2016-07-25,675.771728515625
2016-07-26,675.718994140625
2016-07-27,673.1420288085938
2016-07-28,675.771728515625
2016-07-29,675.771728515625
2016-08-01,675.771728515625
2016-08-02,674.7197265625
2016-08-03,675.771728515625
2016-08-04,678.4010620117188
2016-08-05,678.4010620117188
2016-08-08,688.9188232421875
2016-08-09,688.9188232421875
2016-08-10,695.2821655273438
2016-08-11,696.8073120117188
2016-08-12,699.6995849609375
2016-08-16,699.6995849609375
2016-08-17,715.2134399414062
2016-08-18,715.2134399414062
2016-08-19,723.1019287109375
2016-08-22,720.4723510742188
2016-08-23,720.4723510742188
2016-08-24,721.524169921875
2016-08-25,736.2490844726562
2016-08-26,736.2490844726562
2016-08-29,736.2490844726562
2016-08-30,734.6188354492188
2016-08-31,735.1974487304688
2016-09-01,723.1019287109375
2016-09-02,723.1019287109375
2016-09-05,723.1019287109375
2016-09-06,717.8428955078125
2016-09-07,709.9544677734375
2016-09-08,709.9544677734375
2016-09-09,709.9544677734375
2016-09-12,709.9544677734375
2016-09-13,709.9544677734375
2016-09-14,736.2490844726562
2016-09-15,746.76708984375
2016-09-16,754.1293334960938
2016-09-20,767.8025512695312
2016-09-21,767.8025512695312
2016-09-22,767.8025512695312
2016-09-23,762.5962524414062
2016-09-26,762.5962524414062
2016-09-27,762.5962524414062
2016-09-28,767.3294067382812
2016-09-29,767.3294067382812
2016-09-30,767.3294067382812
2016-10-03,767.8025512695312
2016-10-04,768.3285522460938
2016-10-05,775.6910400390625
2016-10-06,788.8383178710938
2016-10-07,794.0972900390625
2016-10-11,815.1329956054688
2016-10-12,815.1329956054688
2016-10-13,809.8740844726562
2016-10-14,815.1329956054688
2016-10-17,815.1329956054688
2016-10-18,812.5034790039062
2016-10-19,812.5034790039062
2016-10-20,788.8383178710938
2016-10-21,768.3285522460938
2016-10-24,770.4322509765625
2016-10-25,834.2755126953125
2016-10-26,840.0076904296875
2016-10-27,841.4275512695312
2016-10-28,841.4275512695312
2016-11-02,841.4275512695312
2016-11-03,832.5925903320312
2016-11-04,832.5925903320312
2016-11-07,830.9098510742188
2016-11-08,830.9098510742188
2016-11-09,830.9098510742188
2016-11-10,830.9098510742188
2016-11-11,841.4275512695312
2016-11-14,841.1646728515625
2016-11-15,841.1646728515625
2016-11-16,841.4275512695312
2016-11-17,841.4275512695312
2016-11-18,841.4275512695312
2016-11-21,833.5391845703125
2016-11-22,833.5391845703125
2016-11-23,817.2890625
2016-11-24,817.2365112304688
2016-11-25,817.2365112304688
2016-11-28,817.1840209960938
2016-11-29,815.1329956054688
2016-11-30,830.068359375
2016-12-01,836.1160888671875
2016-12-02,836.168701171875
2016-12-05,828.2803344726562
2016-12-06,828.2803344726562
2016-12-07,836.168701171875
2016-12-09,828.3328247070312
2016-12-12,828.3328247070312
2016-12-13,831.1201782226562
2016-12-14,828.2803344726562
2016-12-15,828.3328247070312
2016-12-16,828.2803344726562
2016-12-19,828.2803344726562
2016-12-20,835.90576171875
2016-12-21,835.800537109375
2016-12-22,836.168701171875
2016-12-23,828.2803344726562
2016-12-26,828.2803344726562
2016-12-27,828.2803344726562
2016-12-28,828.2803344726562
2016-12-29,828.3328247070312
2016-12-30,828.3328247070312
2017-01-03,836.168701171875
2017-01-04,836.168701171875
2017-01-05,872.981201171875
2017-01-06,872.981201171875
2017-01-09,881.8161010742188
2017-01-10,886.12841796875
2017-01-11,865.0927734375
2017-01-12,888.7579345703125
2017-01-13,904.534912109375
2017-01-16,904.4293823242188
2017-01-17,904.534912109375
2017-01-18,898.6973266601562
2017-01-19,898.6973266601562
2017-01-20,898.1713256835938
2017-01-23,897.5401611328125
2017-01-24,897.5401611328125
2017-01-25,888.7579345703125
2017-01-26,888.7579345703125
2017-01-27,894.0167236328125
2017-01-30,888.7579345703125
2017-01-31,919.8380737304688
2017-02-01,914.9473876953125
2017-02-02,914.9473876953125
2017-02-03,911.686767578125
2017-02-06,888.7579345703125
2017-02-07,888.7579345703125
2017-02-08,888.2319946289062
2017-02-09,888.2319946289062
2017-02-10,841.4275512695312
2017-02-13,841.4275512695312
2017-02-14,828.2803344726562
2017-02-15,878.2401123046875
2017-02-16,886.12841796875
2017-02-17,875.6107788085938
2017-02-20,886.12841796875
2017-02-21,885.6025390625
2017-02-22,883.4989013671875
2017-02-23,828.2803344726562
2017-02-24,883.4989013671875
2017-02-27,880.86962890625
2017-02-28,880.86962890625
2017-03-01,880.86962890625
2017-03-02,882.97314453125
2017-03-03,883.4989013671875
2017-03-06,883.4989013671875
2017-03-07,912.423095703125
2017-03-08,904.534912109375
2017-03-09,912.423095703125
2017-03-10,912.423095703125
2017-03-13,907.847900390625
2017-03-14,907.7951049804688
2017-03-15,907.7951049804688
2017-03-16,906.5857543945312
2017-03-17,893.0175170898438
2017-03-20,888.7579345703125
2017-03-21,891.3872680664062
2017-03-22,872.981201171875
2017-03-23,870.3515625
2017-03-24,887.9691162109375
2017-03-27,888.7579345703125
2017-03-28,898.7498168945312
2017-03-29,898.7498168945312
2017-03-30,898.7498168945312
2017-03-31,911.3712158203125
2017-04-03,912.423095703125
2017-04-04,899.2756958007812
2017-04-05,894.0167236328125
2017-04-06,909.2677001953125
2017-04-07,892.4390869140625
2017-04-10,919.20703125
2017-04-11,946.6060180664062
2017-04-12,957.1239624023438
2017-04-13,923.9927368164062
2017-04-17,923.9927368164062
2017-04-18,923.9927368164062
2017-04-19,923.9927368164062
2017-04-20,923.9927368164062
2017-04-21,923.9927368164062
2017-04-24,922.9408569335938
2017-04-25,924.0978393554688
2017-04-26,939.0858154296875
2017-04-27,946.29052734375
2017-04-28,952.6538696289062
2017-05-02,951.8649291992188
2017-05-03,951.8649291992188
2017-05-04,960.3318481445312
2017-05-05,975.530029296875
2017-05-08,989.9335327148438
2017-05-09,976.5560302734375
2017-05-10,965.8541259765625
2017-05-11,963.1785278320312
2017-05-12,963.1251220703125
2017-05-15,963.1785278320312
2017-05-16,958.36279296875
2017-05-17,968.529541015625
2017-05-18,968.529541015625
2017-05-19,968.529541015625
2017-05-22,968.529541015625
2017-05-23,989.9335327148438
2017-05-24,984.5824584960938
2017-05-25,989.9335327148438
2017-05-29,995.2845458984375
2017-05-30,995.2845458984375
2017-05-31,963.1785278320312
2017-06-01,963.1785278320312
2017-06-02,1001.2777099609375
2017-06-05,995.2845458984375
2017-06-06,1000.6355590820312
2017-06-07,997.4249267578125
2017-06-08,997.4249267578125
2017-06-09,995.2845458984375
2017-06-12,976.5560302734375
2017-06-13,976.5025634765625
2017-06-14,973.880615234375
2017-06-15,963.1251220703125
2017-06-16,961.5197143554688
2017-06-19,961.6802978515625
2017-06-20,957.8276977539062
2017-06-21,962.8038940429688
2017-06-22,962.1083374023438
2017-06-23,962.1083374023438
2017-06-27,963.071533203125
2017-06-28,989.9335327148438
2017-06-29,989.9335327148438
2017-06-30,984.5824584960938
2017-07-03,989.6660766601562
2017-07-04,989.9335327148438
2017-07-05,986.7228393554688
2017-07-06,984.5824584960938
2017-07-07,989.9335327148438
2017-07-10,989.9335327148438
2017-07-11,981.6395263671875
2017-07-12,979.2315673828125
2017-07-13,965.8541259765625
2017-07-14,979.2315673828125
2017-07-17,989.9335327148438
2017-07-18,979.1781005859375
2017-07-19,981.7464599609375
2017-07-20,989.8800048828125
2017-07-21,989.9335327148438
2017-07-24,989.9335327148438
2017-07-25,989.9335327148438
2017-07-26,989.9335327148438
2017-07-27,989.9335327148438
2017-07-28,989.8800048828125
2017-07-31,984.9036865234375
2017-08-01,986.8298950195312
2017-08-02,989.9335327148438
2017-08-03,940.8114013671875
2017-08-04,974.9507446289062
2017-08-07,989.9335327148438
2017-08-08,989.9335327148438
2017-08-09,1005.9864501953125
2017-08-10,1005.9864501953125
2017-08-11,995.2845458984375
2017-08-14,989.9335327148438
2017-08-16,1005.9864501953125
2017-08-17,1005.9864501953125
2017-08-18,1005.9864501953125
2017-08-21,1005.9864501953125
2017-08-22,1003.31103515625
2017-08-23,1005.932861328125
2017-08-24,995.2845458984375
2017-08-25,1005.9864501953125
2017-08-28,1005.9864501953125
2017-08-29,995.2845458984375
2017-08-30,1005.66552734375
2017-08-31,989.987060546875
2017-09-01,1005.932861328125
2017-09-04,976.1278686523438
2017-09-05,997.9598388671875
2017-09-06,997.9598388671875
2017-09-07,976.0209350585938
2017-09-08,976.0209350585938
2017-09-11,976.0209350585938
2017-09-12,984.5824584960938
2017-09-13,984.5289306640625
2017-09-14,973.880615234375
2017-09-15,932.4103393554688
2017-09-20,952.4765625
2017-09-21,968.529541015625
2017-09-22,963.1785278320312
2017-09-25,963.1785278320312
2017-09-26,963.1785278320312
2017-09-27,963.1785278320312
2017-09-28,976.0209350585938
2017-09-29,963.1785278320312
2017-10-02,984.5824584960938
2017-10-03,985.6527099609375
2017-10-04,995.2845458984375
2017-10-05,1043.3365478515625
2017-10-06,1043.443359375
2017-10-10,1043.443359375
2017-10-11,1043.443359375
2017-10-12,1043.443359375
2017-10-13,1024.1798095703125
2017-10-16,1024.7684326171875
2017-10-17,1024.1798095703125
2017-10-18,1024.715087890625
2017-10-19,1001.2241821289062
2017-10-20,1001.2241821289062
2017-10-23,1018.1866455078125
2017-10-24,1019.3640747070312
2017-10-25,1021.9859008789062
2017-10-26,1022.0394287109375
2017-10-30,1043.443359375
2017-10-31,1054.1453857421875
2017-11-02,1054.1453857421875
2017-11-03,1067.522705078125
2017-11-06,1064.7939453125
2017-11-07,1051.4697265625
2017-11-08,1051.844482421875
2017-11-09,1054.1453857421875
2017-11-10,1053.6102294921875
2017-11-13,1054.1453857421875
2017-11-14,1054.1453857421875
2017-11-15,1067.522705078125
2017-11-16,1067.522705078125
2017-11-17,1070.198486328125
2017-11-20,984.5824584960938
2017-11-21,991.6458129882812
2017-11-22,984.5824584960938
2017-11-23,992.6089477539062
2017-11-24,984.5824584960938
2017-11-27,984.5824584960938
2017-11-28,963.1785278320312
2017-11-29,963.1785278320312
2017-11-30,962.6436157226562
2017-12-01,962.6436157226562
2017-12-04,957.8276977539062
2017-12-05,947.12548828125
2017-12-06,947.12548828125
2017-12-07,924.8653564453125
2017-12-11,925.7216186523438
2017-12-12,938.7780151367188
2017-12-13,983.8333740234375
2017-12-14,976.5560302734375
2017-12-15,994.0538330078125
2017-12-18,1086.2513427734375
2017-12-19,1169.1917724609375
2017-12-20,1168.65673828125
2017-12-21,1145.1123046875
2017-12-22,1161.1116943359375
2017-12-26,1159.452880859375
2017-12-27,1155.7606201171875
2017-12-28,1150.409912109375
2017-12-29,1150.3563232421875
2018-01-02,1147.787841796875
2018-01-03,1144.523681640625
2018-01-04,1121.032958984375
2018-01-05,1122.959228515625
2018-01-08,1099.62890625
2018-01-09,1094.224365234375
2018-01-10,1096.9532470703125
2018-01-11,1096.9532470703125
2018-01-12,1096.9532470703125
2018-01-15,1123.7083740234375
2018-01-17,1119.052978515625
2018-01-18,1116.6983642578125
2018-01-19,1113.00634765625
2018-01-22,1096.9532470703125
2018-01-23,1096.8465576171875
2018-01-24,1086.2513427734375
2018-01-25,1070.62646484375
2018-01-26,1086.197998046875
2018-01-29,1045.1021728515625
2018-01-30,1055.2156982421875
2018-01-31,1052.5400390625
2018-02-01,1054.1453857421875
2018-02-02,1052.5400390625
2018-02-05,1040.1258544921875
2018-02-06,1043.443359375
2018-02-07,1038.09228515625
2018-02-08,1032.848388671875
2018-02-09,1035.202880859375
2018-02-12,1022.0394287109375
2018-02-13,1016.6885375976562
2018-02-14,1032.68798828125
2018-02-15,1032.741455078125
2018-02-16,1032.7950439453125
2018-02-19,1047.7242431640625
2018-02-20,1062.8140869140625
2018-02-21,1080.953857421875
2018-02-22,1080.900390625
2018-02-23,1080.900390625
2018-02-26,1094.27783203125
2018-02-27,1082.1312255859375
2018-02-28,1070.14501953125
2018-03-01,1085.609375
2018-03-02,1057.62353515625
2018-03-05,1048.7945556640625
2018-03-06,1054.1453857421875
2018-03-07,1054.680419921875
2018-03-08,1054.734130859375
2018-03-09,1059.4962158203125
2018-03-12,1059.4962158203125
2018-03-13,1059.4962158203125
2018-03-14,1080.900390625
2018-03-15,1076.298583984375
2018-03-16,1080.686279296875
2018-03-19,1080.686279296875
2018-03-20,1080.900390625
2018-03-21,1086.2513427734375
2018-03-22,1080.365234375
2018-03-23,1080.900390625
2018-03-26,1070.198486328125
2018-03-27,1070.198486328125
2018-03-28,1070.251953125
2018-03-29,1085.71630859375
2018-04-02,1089.62255859375
2018-04-03,1086.2513427734375
2018-04-04,1086.2513427734375
2018-04-05,1086.2513427734375
2018-04-06,1086.2513427734375
2018-04-09,1096.89990234375
2018-04-10,1096.36474609375
2018-04-11,1096.36474609375
2018-04-12,1096.36474609375
2018-04-13,1091.6025390625
2018-04-16,1096.9532470703125
2018-04-17,1080.900390625
2018-04-18,1080.900390625
2018-04-19,1082.184814453125
2018-04-20,1087.6424560546875
2018-04-23,1095.9898681640625
2018-04-24,1095.8831787109375
2018-04-25,1095.8831787109375
2018-04-26,1095.8831787109375
2018-04-27,1091.6025390625
2018-04-30,1075.5491943359375
2018-05-02,1101.38623046875
2018-05-03,1136.8515625
2018-05-04,1136.8515625
2018-05-07,1136.8515625
2018-05-08,1136.8515625
2018-05-09,1108.566162109375
2018-05-10,1109.6541748046875
2018-05-11,1093.3358154296875
2018-05-14,1109.5452880859375
2018-05-15,1120.5330810546875
2018-05-16,1120.5330810546875
2018-05-17,1120.5330810546875
2018-05-18,1117.8133544921875
2018-05-22,1117.8133544921875
2018-05-23,1115.0936279296875
2018-05-24,1112.3739013671875
2018-05-25,1109.1102294921875
2018-05-28,1087.8961181640625
2018-05-29,1087.8961181640625
2018-05-30,1072.121826171875
2018-05-31,1049.81982421875
2018-06-01,1044.38037109375
2018-06-04,1044.38037109375
2018-06-05,1038.94091796875
2018-06-06,1022.62255859375
2018-06-07,1055.694580078125
2018-06-08,1073.753662109375
2018-06-11,1087.8961181640625
2018-06-12,1087.8961181640625
2018-06-13,1087.8961181640625
2018-06-14,1087.8961181640625
2018-06-15,1041.1710205078125
2018-06-18,1036.3843994140625
2018-06-19,1044.38037109375
2018-06-20,1033.50146484375
2018-06-21,1060.6988525390625
2018-06-22,1037.5809326171875
2018-06-25,1037.5809326171875
2018-06-26,1044.38037109375
2018-06-27,1049.81982421875
2018-06-28,1033.50146484375
2018-06-29,1044.7066650390625
2018-07-03,1059.611083984375
2018-07-04,1059.611083984375
2018-07-05,1059.611083984375
2018-07-06,1049.384765625
2018-07-09,1087.8961181640625
2018-07-10,1077.0172119140625
2018-07-11,1063.52734375
2018-07-12,1082.4566650390625
2018-07-13,1082.4566650390625
2018-07-17,1082.4566650390625
2018-07-18,1074.2974853515625
2018-07-19,1065.6488037109375
2018-07-20,1065.59423828125
2018-07-23,1060.6988525390625
2018-07-24,1088.4403076171875
2018-07-25,1092.8463134765625
2018-07-26,1092.5740966796875
2018-07-27,1092.5196533203125
2018-07-30,1076.092529296875
2018-07-31,1076.092529296875
2018-08-01,1075.9293212890625
2018-08-02,1075.9293212890625
2018-08-03,1077.0172119140625
2018-08-06,1077.0172119140625
2018-08-07,1077.0172119140625
2018-08-08,1077.0172119140625
2018-08-09,1077.0172119140625
2018-08-10,1077.0172119140625
2018-08-13,1077.0172119140625
2018-08-14,1076.47314453125
2018-08-16,1075.9293212890625
2018-08-17,1075.9293212890625
2018-08-20,1055.694580078125
2018-08-21,1054.71533203125
2018-08-22,1054.71533203125
2018-08-23,1054.71533203125
2018-08-24,1054.71533203125
2018-08-27,1054.71533203125
2018-08-28,1054.71533203125
2018-08-29,1052.53955078125
2018-08-30,1052.53955078125
2018-08-31,1052.3763427734375
2018-09-03,1052.3763427734375
2018-09-04,1049.81982421875
2018-09-05,1033.50146484375
2018-09-06,1048.1881103515625
2018-09-07,1071.3057861328125
2018-09-10,1067.770263671875
2018-09-11,1067.770263671875
2018-09-12,1067.661376953125
2018-09-13,1066.13818359375
2018-09-14,1068.8580322265625
2018-09-20,1083.0008544921875
2018-09-21,1085.23095703125
2018-09-24,1089.528076171875
2018-09-25,1089.528076171875
2018-09-26,1087.8961181640625
2018-09-27,1087.8419189453125
2018-09-28,1087.8419189453125
2018-10-01,1082.021484375
2018-10-02,1087.352294921875
2018-10-03,1083.9254150390625
2018-10-04,1087.8961181640625
2018-10-05,1065.2137451171875
2018-10-08,1047.1002197265625
2018-10-09,1044.38037109375
2018-10-10,1087.8961181640625
2018-10-11,1055.2593994140625
2018-10-12,1055.2593994140625
2018-10-16,1068.0421142578125
2018-10-17,1048.1336669921875
2018-10-18,1029.5849609375
2018-10-19,1033.33837890625
2018-10-22,1033.447021484375
2018-10-23,1019.90283203125
2018-10-24,1019.90283203125
2018-10-25,1000.8646240234375
2018-10-26,1000.8646240234375
2018-10-29,999.776611328125
2018-10-30,999.776611328125
2018-10-31,988.407958984375
2018-11-05,978.6168823242188
2018-11-06,978.0187377929688
2018-11-07,970.947265625
2018-11-08,968.2276000976562
2018-11-09,968.2276000976562
2018-11-12,968.2276000976562
2018-11-13,979.1065673828125
2018-11-14,979.1065673828125
2018-11-15,979.1065673828125
2018-11-16,982.20703125
2018-11-19,979.0523071289062
2018-11-20,979.1065673828125
2018-11-21,979.1065673828125
2018-11-22,979.1065673828125
2018-11-23,981.8262939453125
2018-11-26,979.1065673828125
2018-11-27,979.1065673828125
2018-11-28,979.1065673828125
2018-11-29,962.7882080078125
2018-11-30,979.1065673828125
2018-12-03,987.2658081054688
2018-12-04,979.1065673828125
2018-12-05,979.1065673828125
2018-12-06,986.8850708007812
2018-12-07,978.4539184570312
2018-12-10,978.4539184570312
2018-12-11,979.1610717773438
2018-12-12,979.1065673828125
2018-12-13,979.1065673828125
2018-12-14,979.1610717773438
2018-12-17,980.4122924804688
2018-12-18,981.77197265625
2018-12-19,979.1065673828125
2018-12-20,979.1065673828125
2018-12-21,961.7003173828125
2018-12-24,979.1065673828125
2018-12-26,984.5460815429688
2018-12-27,979.1065673828125
2018-12-28,982.5880126953125
2019-01-02,981.8262939453125
2019-01-03,981.8262939453125
2019-01-04,992.7052001953125
2019-01-07,992.7597045898438
2019-01-08,992.7597045898438
2019-01-09,992.7597045898438
2019-01-10,1003.638671875
2019-01-11,1011.7434692382812
2019-01-14,1017.1830444335938
2019-01-15,1011.7434692382812
2019-01-16,1014.7896728515625
2019-01-17,1011.7434692382812
2019-01-18,1011.7434692382812
2019-01-21,1011.7434692382812
2019-01-22,985.906005859375
2019-01-23,1012.8314208984375
2019-01-24,1012.8314208984375
2019-01-25,1012.8314208984375
2019-01-28,1012.8314208984375
2019-01-29,1011.7434692382812
2019-01-30,1011.7434692382812
2019-01-31,1011.7434692382812
2019-02-01,1011.7434692382812
2019-02-04,1014.572021484375
2019-02-05,1014.4632568359375
2019-02-06,1022.62255859375
2019-02-07,1028.0618896484375
2019-02-08,1017.7813110351562
2019-02-11,1029.2042236328125
2019-02-12,1033.50146484375
2019-02-13,1038.4512939453125
2019-02-14,1047.1002197265625
2019-02-15,1048.6776123046875
2019-02-18,1048.6776123046875
2019-02-19,1049.4390869140625
2019-02-20,1043.9451904296875
2019-02-21,1044.38037109375
2019-02-22,1044.38037109375
2019-02-25,1049.0584716796875
2019-02-26,1052.7027587890625
2019-02-27,1052.7027587890625
2019-02-28,1038.94091796875
2019-03-01,1049.81982421875
2019-03-04,1041.66064453125
2019-03-05,1044.38037109375
2019-03-06,1044.38037109375
2019-03-07,1044.38037109375
2019-03-08,1041.7149658203125
2019-03-11,1041.7149658203125
2019-03-12,1041.66064453125
2019-03-13,1037.5267333984375
2019-03-14,1037.5267333984375
2019-03-15,1021.86083984375
2019-03-18,1021.86083984375
2019-03-19,1021.5345458984375
2019-03-20,991.073486328125
2019-03-21,991.073486328125
2019-03-22,991.073486328125
2019-03-25,995.4248657226562
2019-03-26,995.4248657226562
2019-03-27,987.972900390625
2019-03-28,979.1610717773438
2019-03-29,979.1610717773438
2019-04-01,1003.5842895507812
2019-04-02,1023.6016235351562
2019-04-03,1012.8858032226562
2019-04-04,1002.1700439453125
2019-04-05,997.3289184570312
2019-04-08,995.4248657226562
2019-04-09,992.1613159179688
2019-04-10,992.7052001953125
2019-04-11,992.433349609375
2019-04-12,992.4877319335938
2019-04-15,989.9854125976562
2019-04-16,989.9854125976562
2019-04-17,989.3328247070312
2019-04-18,984.5460815429688
2019-04-22,998.19921875
2019-04-23,984.5460815429688
2019-04-24,979.7050170898438
2019-04-25,979.7050170898438
2019-04-26,981.8262939453125
2019-04-29,992.7052001953125
2019-04-30,992.7052001953125
2019-05-02,992.7597045898438
2019-05-03,992.7052001953125
2019-05-06,990.2429809570312
2019-05-07,986.6984252929688
2019-05-08,991.3504638671875
2019-05-09,991.4613647460938
2019-05-10,991.6275024414062
2019-05-13,991.3504638671875
2019-05-14,991.3504638671875
2019-05-15,996.83349609375
2019-05-16,995.4489135742188
2019-05-17,995.7811279296875
2019-05-20,995.7811279296875
