Date,CLLN.L
2016-10-31,2.3676598072052
2016-11-01,2.3893468379974365
2016-11-02,2.365774154663086
2016-11-03,2.398776054382324
2016-11-04,2.289397954940796
2016-11-07,2.3214569091796875
2016-11-08,2.3073134422302246
2016-11-09,2.3356008529663086
2016-11-10,2.39123272895813
2016-11-11,2.3723745346069336
2016-11-14,2.4289493560791016
2016-11-15,2.4515793323516846
2016-11-16,2.3978331089019775
2016-11-17,2.3950045108795166
2016-11-18,2.405376672744751
2016-11-21,2.3950045108795166
2016-11-22,2.4119770526885986
2016-11-23,2.377089023590088
2016-11-25,2.3554019927978516
2016-11-28,2.334657907485962
2016-11-29,2.339372396469116
2016-11-30,2.3271145820617676
2016-12-01,2.3327720165252686
2016-12-02,2.309199094772339
2016-12-05,2.3818037509918213
2016-12-06,2.4148058891296387
2016-12-07,2.32051420211792
2016-12-08,2.2969412803649902
2016-12-09,2.2903409004211426
2016-12-12,2.286569118499756
2016-12-13,2.272425651550293
2016-12-14,2.2394235134124756
2016-12-15,2.206421375274658
2016-12-16,2.1998209953308105
2016-12-19,2.2337658405303955
2016-12-20,2.210193157196045
2016-12-21,2.215850591659546
2016-12-22,2.215850591659546
2016-12-23,2.2290515899658203
2016-12-27,2.2290515899658203
2016-12-28,2.241309404373169
2016-12-29,2.2252795696258545
2016-12-30,2.2262227535247803
2017-01-03,2.246966600418091
2017-01-04,2.2177364826202393
2017-01-05,2.224336862564087
2017-01-06,2.234708786010742
2017-01-09,2.2365946769714355
2017-01-10,2.235651731491089
2017-01-11,2.234708786010742
2017-01-12,2.201706886291504
2017-01-13,2.241309404373169
2017-01-17,2.2375376224517822
2017-01-18,2.221508026123047
2017-01-19,2.224336862564087
2017-01-20,2.2233939170837402
2017-01-23,2.2177364826202393
2017-01-24,2.152675151824951
2017-01-25,2.1583328247070312
2017-01-26,2.1432461738586426
2017-01-27,2.0725274085998535
2017-01-30,2.054611921310425
2017-01-31,2.031982183456421
2017-02-01,2.0810136795043945
2017-02-02,2.050840377807617
2017-02-03,2.0536692142486572
2017-02-06,2.043297052383423
2017-02-07,2.0395255088806152
2017-02-08,2.059326648712158
2017-02-09,2.091385841369629
2017-02-10,2.1272165775299072
2017-02-13,2.09987211227417
2017-02-14,2.1036436557769775
2017-02-15,2.0555551052093506
2017-02-16,2.0244388580322266
2017-02-17,2.042354106903076
2017-02-21,2.042354106903076
2017-02-22,2.0102951526641846
2017-02-23,2.008409261703491
2017-02-24,1.9612634181976318
2017-02-27,2.017838478088379
2017-02-28,2.0649843215942383
2017-03-01,1.9480626583099365
2017-03-02,2.0102951526641846
2017-03-03,2.036696672439575
2017-03-06,2.0414111614227295
2017-03-07,2.136645793914795
2017-03-08,2.162104368209839
2017-03-09,2.1489036083221436
2017-03-10,2.162104368209839
2017-03-13,2.1941635608673096
2017-03-14,2.107415199279785
2017-03-15,2.0753562450408936
2017-03-16,2.110244035720825
2017-03-17,2.107415199279785
2017-03-20,2.09987211227417
2017-03-21,2.0734703540802
2017-03-22,2.059326648712158
2017-03-23,2.0781850814819336
2017-03-24,2.076298952102661
2017-03-27,2.0706417560577393
2017-03-28,2.0244388580322266
2017-03-29,2.043297052383423
2017-03-30,2.045182943344116
2017-03-31,2.102700710296631
2017-04-03,2.118730306625366
2017-04-04,2.0696985721588135
2017-04-05,2.0498974323272705
2017-04-06,2.060269594192505
2017-04-07,2.0621554851531982
2017-04-10,2.071584701538086
2017-04-11,2.079127788543701
2017-04-12,2.079127788543701
2017-04-13,2.0847854614257812
2017-04-17,2.0847854614257812
2017-04-18,2.042354106903076
2017-04-19,2.029153347015381
2017-04-20,2.0272676944732666
2017-04-21,2.0159525871276855
2017-04-24,2.0395255088806152
2017-04-25,2.0979859828948975
2017-04-26,2.09704327583313
2017-04-27,2.1008148193359375
2017-04-28,2.0979859828948975
2017-05-01,2.0979859828948975
2017-05-02,2.147960901260376
2017-05-03,2.0395255088806152
2017-05-04,1.9895508289337158
2017-05-05,2.0300962924957275
2017-05-08,2.0329248905181885
2017-05-09,2.1319310665130615
2017-05-10,2.0894999504089355
2017-05-11,2.065000057220459
2017-05-12,2.0380001068115234
2017-05-15,2.003999948501587
2017-05-16,2.0390000343322754
2017-05-17,2.010999917984009
2017-05-18,2.006999969482422
2017-05-19,2.0320000648498535
2017-05-22,2.066999912261963
2017-05-23,2.0429999828338623
2017-05-24,2.0260000228881836
2017-05-25,2.0250000953674316
2017-05-26,2.046999931335449
2017-05-30,2.052000045776367
2017-05-31,2.0339999198913574
2017-06-01,2.0829999446868896
2017-06-02,2.063999891281128
2017-06-05,2.013000011444092
2017-06-06,1.9210000038146973
2017-06-07,1.9390000104904175
2017-06-08,1.968999981880188
2017-06-09,1.9800000190734863
2017-06-12,1.9709999561309814
2017-06-13,1.9730000495910645
2017-06-14,2.006999969482422
2017-06-15,1.9730000495910645
2017-06-16,1.9759999513626099
2017-06-19,1.9859999418258667
2017-06-20,1.9630000591278076
2017-06-21,1.9539999961853027
2017-06-22,1.9320000410079956
2017-06-23,1.9809999465942383
2017-06-26,1.9554100036621094
2017-06-27,1.902959942817688
2017-06-28,1.9110000133514404
2017-06-29,1.88100004196167
2017-06-30,1.8680000305175781
2017-07-03,1.875
2017-07-05,1.8869999647140503
2017-07-06,1.8990000486373901
2017-07-07,1.9210000038146973
2017-07-10,1.1710000038146973
2017-07-11,1.1710000038146973
2017-07-12,0.5720000267028809
2017-07-13,0.5544999837875366
2017-07-14,0.5615000128746033
2017-07-17,0.6690000295639038
2017-07-18,0.7059999704360962
2017-07-19,0.6800000071525574
2017-07-20,0.6420000195503235
2017-07-21,0.5995000004768372
2017-07-24,0.6334999799728394
2017-07-25,0.6069999933242798
2017-07-26,0.5960000157356262
2017-07-27,0.5945000052452087
2017-07-28,0.5820000171661377
2017-07-31,0.5680000185966492
2017-08-01,0.5325000286102295
2017-08-02,0.5370000004768372
2017-08-03,0.5740000009536743
2017-08-04,0.565500020980835
2017-08-07,0.5820000171661377
2017-08-08,0.5680000185966492
2017-08-09,0.5659999847412109
2017-08-10,0.5575000047683716
2017-08-11,0.5684999823570251
2017-08-14,0.5485000014305115
2017-08-15,0.5189999938011169
2017-08-16,0.49939998984336853
2017-08-17,0.5024999976158142
2017-08-18,0.5059999823570251
2017-08-21,0.5005000233650208
2017-08-22,0.4803999960422516
2017-08-23,0.42559999227523804
2017-08-24,0.4699000120162964
2017-08-25,0.49720001220703125
2017-08-28,0.49720001220703125
2017-08-29,0.47209998965263367
2017-08-30,0.4546000063419342
2017-08-31,0.44110000133514404
2017-09-01,0.42419999837875366
2017-09-05,0.4794999957084656
2017-09-06,0.44999998807907104
2017-09-07,0.4514999985694885
2017-09-08,0.43869999051094055
2017-09-11,0.43160000443458557
2017-09-12,0.4494999945163727
2017-09-13,0.4494999945163727
2017-09-14,0.4447999894618988
2017-09-15,0.4397999942302704
2017-09-18,0.42500001192092896
2017-09-19,0.41749998927116394
2017-09-20,0.42750000953674316
2017-09-21,0.4375
2017-09-22,0.4350000023841858
2017-09-25,0.4650000035762787
2017-09-26,0.4650000035762787
2017-09-27,0.5625
2017-09-28,0.6424999833106995
2017-09-29,0.512499988079071
2017-10-02,0.5
2017-10-03,0.47999998927116394
2017-10-04,0.4749999940395355
2017-10-05,0.45500001311302185
2017-10-06,0.4449999928474426
2017-10-09,0.45249998569488525
2017-10-10,0.4399999976158142
2017-10-11,0.4350000023841858
2017-10-12,0.4375
2017-10-13,0.4449999928474426
2017-10-16,0.4449999928474426
2017-10-17,0.44749999046325684
2017-10-18,0.4399999976158142
2017-10-19,0.42750000953674316
2017-10-20,0.4375
2017-10-23,0.4375
2017-10-24,0.4650000035762787
2017-10-25,0.46000000834465027
2017-10-26,0.4424999952316284
2017-10-27,0.46000000834465027
2017-10-30,0.46000000834465027
2017-10-31,0.45500001311302185
2017-11-01,0.4449999928474426
2017-11-02,0.4625000059604645
2017-11-03,0.46000000834465027
2017-11-06,0.46000000834465027
2017-11-07,0.45750001072883606
2017-11-08,0.44749999046325684
2017-11-09,0.4449999928474426
2017-11-10,0.44749999046325684
2017-11-13,0.4375
2017-11-14,0.4325000047683716
2017-11-15,0.41749998927116394
2017-11-16,0.41499999165534973
2017-11-17,0.2150000035762787
2017-11-20,0.21250000596046448
2017-11-21,0.19750000536441803
2017-11-22,0.19249999523162842
2017-11-24,0.16500000655651093
2017-11-27,0.17249999940395355
2017-11-28,0.16500000655651093
2017-11-29,0.17249999940395355
2017-11-30,0.16750000417232513
2017-12-01,0.16500000655651093
2017-12-04,0.16500000655651093
2017-12-05,0.16750000417232513
2017-12-06,0.1525000035762787
2017-12-07,0.15000000596046448
2017-12-08,0.1574999988079071
2017-12-11,0.16500000655651093
2017-12-12,0.17499999701976776
2017-12-13,0.16659000515937805
2017-12-14,0.16500000655651093
2017-12-15,0.16750000417232513
2017-12-18,0.16249999403953552
2017-12-19,0.16249999403953552
2017-12-20,0.17000000178813934
2017-12-21,0.17249999940395355
2017-12-22,0.17249999940395355
2017-12-26,0.17249999940395355
2017-12-27,0.17499999701976776
2017-12-28,0.17499999701976776
2017-12-29,0.17249999940395355
2018-01-02,0.17964999377727509
2018-01-03,0.17000000178813934
2018-01-04,0.17399999499320984
2018-01-05,0.18889999389648438
2018-01-08,0.2387000024318695
2018-01-09,0.2084999978542328
2018-01-10,0.22599999606609344
2018-01-11,0.19984999299049377
2018-01-12,0.1420000046491623
2018-01-16,0.1420000046491623
2018-01-17,0.1420000046491623
2018-01-18,0.1420000046491623
2018-01-19,0.1420000046491623
2018-01-22,0.1420000046491623
2018-01-23,0.1420000046491623
2018-01-24,0.1420000046491623
2018-01-25,0.1420000046491623
2018-01-26,0.1420000046491623
2018-01-29,0.1420000046491623
2018-01-30,0.1420000046491623
2018-01-31,0.1420000046491623
2018-02-01,0.1420000046491623
2018-02-02,0.1420000046491623
2018-02-05,0.1420000046491623
2018-02-06,0.1420000046491623
2018-02-07,0.1420000046491623
2018-02-08,0.1420000046491623
2018-02-09,0.1420000046491623
2018-02-12,0.1420000046491623
2018-02-13,0.1420000046491623
2018-02-14,0.1420000046491623
2018-02-15,0.1420000046491623
2018-02-16,0.1420000046491623
2018-02-20,0.1420000046491623
2018-02-21,0.1420000046491623
2018-02-22,0.1420000046491623
2018-02-23,0.1420000046491623
2018-02-26,0.1420000046491623
2018-02-27,0.1420000046491623
2018-02-28,0.1420000046491623
2018-03-01,0.1420000046491623
2018-03-02,0.1420000046491623
2018-03-05,0.1420000046491623
2018-03-06,0.1420000046491623
2018-03-07,0.1420000046491623
2018-03-08,0.1420000046491623
2018-03-09,0.1420000046491623
2018-03-12,0.1420000046491623
2018-03-13,0.1420000046491623
2018-03-14,0.1420000046491623
2018-03-15,0.1420000046491623
2018-03-16,0.1420000046491623
2018-03-19,0.1420000046491623
2018-03-20,0.1420000046491623
2018-03-21,0.1420000046491623
2018-03-22,0.1420000046491623
2018-03-23,0.1420000046491623
2018-03-26,0.1420000046491623
2018-03-27,0.1420000046491623
2018-03-28,0.1420000046491623
2018-03-29,0.1420000046491623
2018-04-02,0.1420000046491623
2018-04-03,0.1420000046491623
2018-04-04,0.1420000046491623
2018-04-05,0.1420000046491623
2018-04-06,0.1420000046491623
2018-04-09,0.1420000046491623
2018-04-10,0.1420000046491623
2018-04-11,0.1420000046491623
2018-04-12,0.1420000046491623
2018-04-13,0.1420000046491623
2018-04-16,0.1420000046491623
2018-04-17,0.1420000046491623
2018-04-18,0.1420000046491623
2018-04-19,0.1420000046491623
2018-04-20,0.1420000046491623
2018-04-23,0.1420000046491623
2018-04-24,0.1420000046491623
2018-04-25,0.1420000046491623
2018-04-26,0.1420000046491623
2018-04-27,0.1420000046491623
2018-04-30,0.1420000046491623
2018-05-01,0.1420000046491623
2018-05-02,0.1420000046491623
2018-05-03,0.1420000046491623
2018-05-04,0.1420000046491623
2018-05-07,0.1420000046491623
2018-05-08,0.1420000046491623
2018-05-09,0.1420000046491623
2018-05-10,0.1420000046491623
2018-05-11,0.1420000046491623
2018-05-14,0.1420000046491623
2018-05-15,0.1420000046491623
2018-05-16,0.1420000046491623
2018-05-17,0.1420000046491623
2018-05-18,0.1420000046491623
2018-05-21,0.1420000046491623
2018-05-22,0.1420000046491623
2018-05-23,0.1420000046491623
2018-05-24,0.1420000046491623
2018-05-25,0.1420000046491623
2018-05-29,0.1420000046491623
2018-05-30,0.1420000046491623
2018-05-31,0.1420000046491623
2018-06-01,0.1420000046491623
2018-06-04,0.1420000046491623
2018-06-05,0.1420000046491623
2018-06-06,0.1420000046491623
2018-06-07,0.1420000046491623
2018-06-08,0.1420000046491623
2018-06-11,0.1420000046491623
2018-06-12,0.1420000046491623
2018-06-13,0.1420000046491623
2018-06-14,0.1420000046491623
2018-06-15,0.1420000046491623
2018-06-18,0.1420000046491623
2018-06-19,0.1420000046491623
2018-06-20,0.1420000046491623
2018-06-21,0.1420000046491623
2018-06-22,0.1420000046491623
2018-06-25,0.1420000046491623
2018-06-26,0.1420000046491623
2018-06-27,0.1420000046491623
2018-06-28,0.1420000046491623
2018-06-29,0.1420000046491623
2018-07-02,0.1420000046491623
2018-07-03,0.1420000046491623
2018-07-05,0.1420000046491623
2018-07-06,0.1420000046491623
2018-07-09,0.1420000046491623
2018-07-10,0.1420000046491623
2018-07-11,0.1420000046491623
2018-07-12,0.1420000046491623
2018-07-13,0.1420000046491623
2018-07-16,0.1420000046491623
2018-07-17,0.1420000046491623
2018-07-18,0.1420000046491623
2018-07-19,0.1420000046491623
2018-07-20,0.1420000046491623
2018-07-23,0.1420000046491623
2018-07-24,0.1420000046491623
2018-07-25,0.1420000046491623
2018-07-26,0.1420000046491623
2018-07-27,0.1420000046491623
2018-07-30,0.1420000046491623
2018-07-31,0.1420000046491623
2018-08-01,0.1420000046491623
2018-08-02,0.1420000046491623
2018-08-03,0.1420000046491623
2018-08-06,0.1420000046491623
2018-08-07,0.1420000046491623
2018-08-08,0.1420000046491623
2018-08-09,0.1420000046491623
2018-08-10,0.1420000046491623
2018-08-13,0.1420000046491623
2018-08-14,0.1420000046491623
2018-08-15,0.1420000046491623
2018-08-16,0.1420000046491623
2018-08-17,0.1420000046491623
2018-08-20,0.1420000046491623
2018-08-21,0.1420000046491623
2018-08-22,0.1420000046491623
2018-08-23,0.1420000046491623
2018-08-24,0.1420000046491623
2018-08-27,0.1420000046491623
2018-08-28,0.1420000046491623
2018-08-29,0.1420000046491623
2018-08-30,0.1420000046491623
2018-08-31,0.1420000046491623
2018-09-04,0.1420000046491623
2018-09-05,0.1420000046491623
2018-09-06,0.1420000046491623
2018-09-07,0.1420000046491623
2018-09-10,0.1420000046491623
2018-09-11,0.1420000046491623
2018-09-12,0.1420000046491623
2018-09-13,0.1420000046491623
2018-09-14,0.1420000046491623
2018-09-17,0.1420000046491623
2018-09-18,0.1420000046491623
2018-09-19,0.1420000046491623
2018-09-20,0.1420000046491623
2018-09-21,0.1420000046491623
2018-09-24,0.1420000046491623
2018-09-25,0.1420000046491623
2018-09-26,0.1420000046491623
2018-09-27,0.1420000046491623
2018-09-28,0.1420000046491623
2018-10-01,0.1420000046491623
2018-10-02,0.1420000046491623
2018-10-03,0.1420000046491623
2018-10-04,0.1420000046491623
2018-10-05,0.1420000046491623
2018-10-08,0.1420000046491623
2018-10-09,0.1420000046491623
2018-10-10,0.1420000046491623
2018-10-11,0.1420000046491623
2018-10-12,0.1420000046491623
2018-10-15,0.1420000046491623
2018-10-16,0.1420000046491623
2018-10-17,0.1420000046491623
2018-10-18,0.1420000046491623
2018-10-19,0.1420000046491623
2018-10-22,0.1420000046491623
2018-10-23,0.1420000046491623
2018-10-24,0.1420000046491623
2018-10-25,0.1420000046491623
2018-10-26,0.1420000046491623
2018-10-29,0.1420000046491623
2018-10-30,0.1420000046491623
2018-10-31,0.1420000046491623
2018-11-01,0.1420000046491623
2018-11-02,0.1420000046491623
2018-11-05,0.1420000046491623
2018-11-06,0.1420000046491623
2018-11-07,0.1420000046491623
2018-11-08,0.1420000046491623
2018-11-09,0.1420000046491623
2018-11-12,0.1420000046491623
2018-11-13,0.1420000046491623
2018-11-14,0.1420000046491623
2018-11-15,0.1420000046491623
2018-11-16,0.1420000046491623
2018-11-19,0.1420000046491623
2018-11-20,0.1420000046491623
2018-11-21,0.1420000046491623
2018-11-23,0.1420000046491623
2018-11-26,0.1420000046491623
2018-11-27,0.1420000046491623
2018-11-28,0.1420000046491623
2018-11-29,0.1420000046491623
2018-11-30,0.1420000046491623
2018-12-03,0.1420000046491623
2018-12-04,0.1420000046491623
2018-12-06,0.1420000046491623
2018-12-07,0.1420000046491623
2018-12-10,0.1420000046491623
2018-12-11,0.1420000046491623
2018-12-12,0.1420000046491623
2018-12-13,0.1420000046491623
2018-12-14,0.1420000046491623
2018-12-17,0.1420000046491623
2018-12-18,0.1420000046491623
2018-12-19,0.1420000046491623
2018-12-20,0.1420000046491623
2018-12-21,0.1420000046491623
2018-12-24,0.1420000046491623
2018-12-26,0.1420000046491623
2018-12-27,0.1420000046491623
2018-12-28,0.1420000046491623
2018-12-31,0.1420000046491623
2019-01-02,0.1420000046491623
2019-01-03,0.1420000046491623
2019-01-04,0.1420000046491623
2019-01-07,0.1420000046491623
2019-01-08,0.1420000046491623
2019-01-09,0.1420000046491623
2019-01-10,0.1420000046491623
2019-01-11,0.1420000046491623
2019-01-14,0.1420000046491623
2019-01-15,0.1420000046491623
2019-01-16,0.1420000046491623
2019-01-17,0.1420000046491623
2019-01-18,0.1420000046491623
2019-01-22,0.1420000046491623
2019-01-23,0.1420000046491623
2019-01-24,0.1420000046491623
2019-01-25,0.1420000046491623
2019-01-28,0.1420000046491623
2019-01-29,0.1420000046491623
2019-01-30,0.1420000046491623
2019-01-31,0.1420000046491623
2019-02-01,0.1420000046491623
2019-02-04,0.1420000046491623
2019-02-05,0.1420000046491623
2019-02-06,0.1420000046491623
2019-02-07,0.1420000046491623
2019-02-08,0.1420000046491623
2019-02-11,0.1420000046491623
2019-02-12,0.1420000046491623
2019-02-13,0.1420000046491623
2019-02-14,0.1420000046491623
2019-02-15,0.1420000046491623
2019-02-19,0.1420000046491623
2019-02-20,0.1420000046491623
2019-02-21,0.1420000046491623
2019-02-22,0.1420000046491623
2019-02-25,0.1420000046491623
2019-02-26,0.1420000046491623
2019-02-27,0.1420000046491623
2019-02-28,0.1420000046491623
2019-03-01,0.1420000046491623
2019-03-04,0.1420000046491623
2019-03-05,0.1420000046491623
2019-03-06,0.1420000046491623
