Date,SCA-B.ST
2016-11-28,40.154754638671875
2016-11-29,39.990989685058594
2016-11-30,40.2857666015625
2016-12-01,39.02478790283203
2016-12-02,39.02478790283203
2016-12-05,39.05754089355469
2016-12-06,39.123046875
2016-12-07,39.13942337036133
2016-12-08,39.28681182861328
2016-12-09,40.515037536621094
2016-12-12,40.90806579589844
2016-12-13,41.62862777709961
2016-12-14,41.80876541137695
2016-12-15,41.62862777709961
2016-12-16,41.677757263183594
2016-12-19,42.480201721191406
2016-12-20,41.95615768432617
2016-12-21,41.743263244628906
2016-12-22,41.57950210571289
2016-12-23,41.82514190673828
2016-12-27,41.90702438354492
2016-12-28,41.57950210571289
2016-12-29,41.72689437866211
2016-12-30,42.136295318603516
2017-01-02,42.02165603637695
2017-01-03,41.7760124206543
2017-01-04,41.5467414855957
2017-01-05,41.53036880493164
2017-01-09,41.59587860107422
2017-01-10,41.53036880493164
2017-01-11,41.5467414855957
2017-01-12,41.235595703125
2017-01-13,41.5467414855957
2017-01-16,41.48123550415039
2017-01-17,41.20284652709961
2017-01-18,41.10458755493164
2017-01-19,40.97357940673828
2017-01-20,41.186466217041016
2017-01-23,40.97357940673828
2017-01-24,41.186466217041016
2017-01-25,41.43211364746094
2017-01-26,42.62758255004883
2017-01-27,42.84047317504883
2017-01-30,42.49657440185547
2017-01-31,43.06974792480469
2017-02-01,43.39726638793945
2017-02-02,44.674625396728516
2017-02-03,44.42898178100586
2017-02-06,44.1833381652832
2017-02-07,44.65825271606445
2017-02-08,44.65825271606445
2017-02-09,44.723751068115234
2017-02-10,44.297969818115234
2017-02-13,44.26521682739258
2017-02-14,44.085079193115234
2017-02-15,44.26521682739258
2017-02-16,44.1997184753418
2017-02-17,44.80562973022461
2017-02-20,44.379852294921875
2017-02-21,44.80562973022461
2017-02-22,45.11677932739258
2017-02-23,45.542572021484375
2017-02-24,45.41156005859375
2017-02-27,45.378807067871094
2017-02-28,45.42793273925781
2017-03-01,45.935604095458984
2017-03-02,45.29692840576172
2017-03-03,45.28055191040039
2017-03-06,45.31330108642578
2017-03-07,45.0512809753418
2017-03-08,44.936649322509766
2017-03-09,45.50981521606445
2017-03-10,46.72166442871094
2017-03-13,46.59065628051758
2017-03-14,46.656158447265625
2017-03-15,46.45964813232422
2017-03-16,46.819923400878906
2017-03-17,47.081947326660156
2017-03-20,47.180206298828125
2017-03-21,46.9345588684082
2017-03-22,46.91817855834961
2017-03-23,47.62236404418945
2017-03-24,47.3603401184082
2017-03-27,47.032814025878906
2017-03-28,46.787166595458984
2017-03-29,47.032814025878906
2017-03-30,47.032814025878906
2017-03-31,47.32758712768555
2017-04-03,46.68891143798828
2017-04-04,46.55790328979492
2017-04-05,46.29587936401367
2017-04-06,50.776893615722656
2017-04-07,50.9413948059082
2017-04-10,51.16073989868164
2017-04-11,50.72206115722656
2017-04-12,50.850013732910156
2017-04-13,54.79810333251953
2017-04-18,52.60471725463867
2017-04-19,53.42723846435547
2017-04-20,53.42723846435547
2017-04-21,53.39067840576172
2017-04-24,53.92074966430664
2017-04-25,53.1530647277832
2017-04-26,53.408958435058594
2017-04-27,54.41426086425781
2017-04-28,53.628299713134766
2017-05-02,53.7014045715332
2017-05-03,53.354122161865234
2017-05-04,53.79279708862305
2017-05-05,54.19491958618164
2017-05-08,53.97557830810547
2017-05-09,54.23147964477539
2017-05-10,53.97557830810547
2017-05-11,54.10353088378906
2017-05-12,54.779823303222656
2017-05-15,54.871219635009766
2017-05-16,55.2916145324707
2017-05-17,54.96260452270508
2017-05-18,54.834659576416016
2017-05-19,54.871219635009766
2017-05-22,54.88949203491211
2017-05-23,55.78512954711914
2017-05-24,55.60234069824219
2017-05-26,55.38301086425781
2017-05-29,55.401283264160156
2017-05-30,56.18724822998047
2017-05-31,56.059303283691406
2017-06-01,55.52922821044922
2017-06-02,55.437843322753906
2017-06-05,55.6937370300293
2017-06-06,55.6937370300293
2017-06-07,54.65187072753906
2017-06-08,55.20022201538086
2017-06-09,55.218502044677734
2017-06-12,56.09632110595703
2017-06-13,58.02295684814453
2017-06-14,56.992431640625
2017-06-15,57.79893112182617
2017-06-16,57.79893112182617
2017-06-19,58.246986389160156
2017-06-20,57.61970901489258
2017-06-21,58.29179763793945
2017-06-22,58.02295684814453
2017-06-23,58.02295684814453
2017-06-26,57.933345794677734
2017-06-27,57.61970901489258
2017-06-28,57.75412368774414
2017-06-29,56.90282440185547
2017-06-30,57.12685012817383
2017-07-03,58.0677604675293
2017-07-04,57.395687103271484
2017-07-05,57.53009796142578
2017-07-06,57.44048309326172
2017-07-07,57.70932388305664
2017-07-10,58.0677604675293
2017-07-11,57.9781494140625
2017-07-12,58.246986389160156
2017-07-13,57.933345794677734
2017-07-14,58.02295684814453
2017-07-17,58.11256790161133
2017-07-18,57.9781494140625
2017-07-19,58.29179763793945
2017-07-20,57.9781494140625
2017-07-21,57.53009796142578
2017-07-24,58.56061935424805
2017-07-25,58.56061935424805
2017-07-26,59.81517028808594
2017-07-27,60.128807067871094
2017-07-28,59.36711883544922
2017-07-31,59.904781341552734
2017-08-01,59.54633712768555
2017-08-02,60.935306549072266
2017-08-03,61.42816925048828
2017-08-04,62.18986511230469
2017-08-07,62.324275970458984
2017-08-08,63.48921203613281
2017-08-09,62.503501892089844
2017-08-10,61.78660202026367
2017-08-11,61.51777648925781
2017-08-14,60.71128463745117
2017-08-15,60.80088424682617
2017-08-16,61.24894714355469
2017-08-17,61.20414352416992
2017-08-18,61.114524841308594
2017-08-21,61.15933609008789
2017-08-22,60.935306549072266
2017-08-23,60.890499114990234
2017-08-24,61.42816925048828
2017-08-25,60.35283660888672
2017-08-28,58.381404876708984
2017-08-29,58.246986389160156
2017-08-30,58.963871002197266
2017-08-31,59.36711883544922
2017-09-01,58.919063568115234
2017-09-04,58.695037841796875
2017-09-05,57.9781494140625
2017-09-06,57.8437385559082
2017-09-07,57.79893112182617
2017-09-08,57.8437385559082
2017-09-11,58.20217514038086
2017-09-12,58.0677604675293
2017-09-13,57.75412368774414
2017-09-14,57.35087585449219
2017-09-15,58.0677604675293
2017-09-18,57.88854217529297
2017-09-19,58.15737533569336
2017-09-20,58.51582336425781
2017-09-21,59.36711883544922
2017-09-22,59.949588775634766
2017-09-25,60.53206253051758
2017-09-26,61.114524841308594
2017-09-27,61.92102813720703
2017-09-28,61.38335418701172
2017-09-29,61.831417083740234
2017-10-02,62.14505386352539
2017-10-03,62.45868682861328
2017-10-04,62.72751998901367
2017-10-05,63.802852630615234
2017-10-06,61.831417083740234
2017-10-09,62.45868682861328
2017-10-10,62.324275970458984
2017-10-11,62.0106315612793
2017-10-12,62.99635696411133
2017-10-13,63.84765625
2017-10-16,64.20610046386719
2017-10-17,63.44440460205078
2017-10-18,64.43013000488281
2017-10-19,65.10220336914062
2017-10-20,64.92298126220703
2017-10-23,65.23662567138672
2017-10-24,65.7742919921875
2017-10-25,66.17753601074219
2017-10-26,67.5665054321289
2017-10-27,68.23857879638672
2017-10-30,68.86585235595703
2017-10-31,70.43405151367188
2017-11-01,71.01651763916016
2017-11-02,71.15093994140625
2017-11-03,71.86781311035156
2017-11-06,71.5541763305664
2017-11-07,71.24053955078125
2017-11-08,71.10612487792969
2017-11-09,70.12040710449219
2017-11-10,69.80677032470703
2017-11-13,69.94120025634766
2017-11-14,70.5236587524414
2017-11-15,70.5236587524414
2017-11-16,71.19573974609375
2017-11-17,70.25482177734375
2017-11-20,71.28535461425781
2017-11-21,72.40547943115234
2017-11-22,70.43405151367188
2017-11-23,71.37496185302734
2017-11-24,71.01651763916016
2017-11-27,71.68859100341797
2017-11-28,72.67431640625
2017-11-29,72.40547943115234
2017-11-30,73.16718292236328
2017-12-01,72.22627258300781
2017-12-04,73.25679016113281
2017-12-05,73.70484161376953
2017-12-06,73.34638977050781
2017-12-07,73.39120483398438
2017-12-08,72.80873107910156
2017-12-11,72.80873107910156
2017-12-12,73.25679016113281
2017-12-13,73.66002655029297
2017-12-14,74.91458892822266
2017-12-15,75.31784057617188
2017-12-18,77.33406829833984
2017-12-19,76.48277282714844
2017-12-20,76.66199493408203
2017-12-21,76.88601684570312
2017-12-22,76.4379653930664
2017-12-27,76.48277282714844
2017-12-28,76.03470611572266
2017-12-29,75.76588439941406
2018-01-02,76.222900390625
2018-01-03,76.4379653930664
2018-01-04,76.45588684082031
2018-01-05,76.74264526367188
2018-01-08,77.83589172363281
2018-01-09,79.5564193725586
2018-01-10,78.89329528808594
2018-01-11,78.21226501464844
2018-01-12,77.53121948242188
2018-01-15,78.1764144897461
2018-01-16,77.85380554199219
2018-01-17,78.08680725097656
2018-01-18,78.67823791503906
2018-01-19,78.82161712646484
2018-01-22,79.48472595214844
2018-01-23,79.34134674072266
2018-01-24,78.21226501464844
2018-01-25,77.10108184814453
2018-01-26,77.88965606689453
2018-01-29,77.63874816894531
2018-01-30,75.09380340576172
2018-01-31,73.068603515625
2018-02-01,73.35535430908203
2018-02-02,72.42340087890625
2018-02-05,71.18678283691406
2018-02-06,69.39456939697266
2018-02-07,70.95378875732422
2018-02-08,69.48417663574219
2018-02-09,68.10416412353516
2018-02-12,68.98235321044922
2018-02-13,69.39456939697266
2018-02-14,70.09352111816406
2018-02-15,70.02183532714844
2018-02-16,70.95378875732422
2018-02-19,70.11143493652344
2018-02-20,70.79249572753906
2018-02-21,72.19042205810547
2018-02-22,72.1545639038086
2018-02-23,74.71743774414062
2018-02-26,75.0579605102539
2018-02-27,74.52030181884766
2018-02-28,73.92886352539062
2018-03-01,72.4950942993164
2018-03-02,71.45560455322266
2018-03-05,72.5488510131836
2018-03-06,74.01847839355469
2018-03-07,74.32315826416016
2018-03-08,76.16913604736328
2018-03-09,76.92185974121094
2018-03-12,77.53121948242188
2018-03-13,75.6314697265625
2018-03-14,76.36628723144531
2018-03-15,76.38419342041016
2018-03-16,77.92549896240234
2018-03-19,76.8322525024414
2018-03-20,76.54549407958984
2018-03-21,76.6351089477539
2018-03-22,75.68523406982422
2018-03-23,77.06523895263672
2018-03-26,77.22940826416016
2018-03-27,78.30558776855469
2018-03-28,79.92897033691406
2018-03-29,81.0963363647461
2018-04-03,80.27552795410156
2018-04-04,79.85601043701172
2018-04-05,81.29698944091797
2018-04-06,81.36994934082031
2018-04-09,80.98690795898438
2018-04-10,81.80772399902344
2018-04-11,81.88068389892578
2018-04-12,83.92359161376953
2018-04-13,83.94183349609375
2018-04-16,83.55879211425781
2018-04-17,84.39784240722656
2018-04-18,84.76264953613281
2018-04-19,85.18216705322266
2018-04-20,85.71113586425781
2018-04-23,86.49547576904297
2018-04-24,87.13388061523438
2018-04-25,86.58667755126953
2018-04-26,87.82701873779297
2018-04-27,88.9579086303711
2018-04-30,88.75727081298828
2018-05-02,89.63279724121094
2018-05-03,89.4139175415039
2018-05-04,89.52336120605469
2018-05-07,90.2712173461914
2018-05-08,90.80017852783203
2018-05-09,92.06788635253906
2018-05-11,91.47508239746094
2018-05-14,91.61186981201172
2018-05-15,92.66069030761719
2018-05-16,92.9343032836914
2018-05-17,92.56949615478516
2018-05-18,92.9343032836914
2018-05-21,93.25350189208984
2018-05-22,91.74868774414062
2018-05-23,90.61778259277344
2018-05-24,89.7969741821289
2018-05-25,90.08880615234375
2018-05-28,91.1467514038086
2018-05-29,91.20146942138672
2018-05-30,91.18323516845703
2018-05-31,89.0855941772461
2018-06-01,91.2470703125
2018-06-04,91.38386535644531
2018-06-05,91.52067565917969
2018-06-06,91.52067565917969
2018-06-07,91.47508239746094
2018-06-08,91.70307922363281
2018-06-11,92.9343032836914
2018-06-12,91.56626892089844
2018-06-13,91.52067565917969
2018-06-14,90.94610595703125
2018-06-15,90.38065338134766
2018-06-18,89.35920715332031
2018-06-19,88.62959289550781
2018-06-20,88.61135864257812
2018-06-21,87.71757507324219
2018-06-22,87.71757507324219
2018-06-25,86.60491180419922
2018-06-26,87.09740447998047
2018-06-27,87.49869537353516
2018-06-28,87.06092071533203
2018-06-29,88.75727081298828
2018-07-02,88.30126190185547
2018-07-03,88.97615051269531
2018-07-04,87.71757507324219
2018-07-05,87.66284942626953
2018-07-06,86.53195190429688
2018-07-09,87.46221923828125
2018-07-10,88.08238220214844
2018-07-11,86.69612121582031
2018-07-12,87.64460754394531
2018-07-13,88.10062408447266
2018-07-16,88.2100601196289
2018-07-17,88.55662536621094
2018-07-18,87.71757507324219
2018-07-19,87.09740447998047
2018-07-20,81.68004608154297
2018-07-23,80.14784240722656
2018-07-24,82.26372528076172
2018-07-25,82.30020141601562
2018-07-26,85.09097290039062
2018-07-27,84.03303527832031
2018-07-30,83.33989715576172
2018-07-31,83.04805755615234
2018-08-01,83.43110656738281
2018-08-02,82.99333953857422
2018-08-03,83.35814666748047
2018-08-06,84.12422943115234
2018-08-07,83.99655151367188
2018-08-08,84.39784240722656
2018-08-09,85.63818359375
2018-08-10,84.67144012451172
2018-08-13,85.49225616455078
2018-08-14,85.96650695800781
2018-08-15,87.55341339111328
2018-08-16,88.73904418945312
2018-08-17,88.92142486572266
2018-08-20,90.1617660522461
2018-08-21,90.36241149902344
2018-08-22,90.1070556640625
2018-08-23,91.03730773925781
2018-08-24,90.9278564453125
2018-08-27,93.02549743652344
2018-08-28,95.1687240600586
2018-08-29,96.30875396728516
2018-08-30,98.26958465576172
2018-08-31,97.0839614868164
2018-09-03,97.3575668334961
2018-09-04,95.3055419921875
2018-09-05,94.71271514892578
2018-09-06,93.93751525878906
2018-09-07,94.11991119384766
2018-09-10,94.0743179321289
2018-09-11,93.89191436767578
2018-09-12,93.93751525878906
2018-09-13,93.25350189208984
2018-09-14,94.0743179321289
2018-09-17,94.4847183227539
2018-09-18,92.02228546142578
2018-09-19,91.61186981201172
2018-09-20,91.52067565917969
2018-09-21,92.11348724365234
2018-09-24,92.9343032836914
2018-09-25,92.29588317871094
2018-09-26,92.56949615478516
2018-09-27,91.74868774414062
2018-09-28,91.83987426757812
2018-10-01,92.38709259033203
2018-10-02,91.2470703125
2018-10-03,91.70307922363281
2018-10-04,90.18001556396484
2018-10-05,90.78193664550781
2018-10-08,90.94610595703125
2018-10-09,89.37744140625
2018-10-10,84.27015686035156
2018-10-11,81.44292449951172
2018-10-12,81.13282012939453
2018-10-15,81.00514221191406
2018-10-16,82.48262023925781
2018-10-17,81.00514221191406
2018-10-18,80.42146301269531
2018-10-19,80.5309066772461
2018-10-22,80.58562469482422
2018-10-23,76.59100341796875
2018-10-24,75.42362213134766
2018-10-25,75.98906707763672
2018-10-26,75.73369598388672
2018-10-29,77.22940826416016
2018-10-30,75.58777618408203
2018-10-31,78.99871063232422
2018-11-01,78.05022430419922
2018-11-02,79.21759796142578
2018-11-05,76.26268005371094
2018-11-06,76.33562469482422
2018-11-07,75.84314727783203
2018-11-08,75.78842163085938
2018-11-09,75.24120330810547
2018-11-12,71.86676025390625
2018-11-13,71.57492065429688
2018-11-14,71.00946807861328
2018-11-15,70.40753173828125
2018-11-16,71.13714599609375
2018-11-19,68.98478698730469
2018-11-20,67.9450912475586
2018-11-21,69.18544006347656
2018-11-22,68.41934204101562
2018-11-23,67.890380859375
2018-11-26,67.3249282836914
2018-11-27,65.24552917480469
2018-11-28,64.97193145751953
2018-11-29,66.04810333251953
2018-11-30,66.77771759033203
2018-12-03,69.40432739257812
2018-12-04,66.50410461425781
2018-12-05,65.42793273925781
2018-12-06,63.457984924316406
2018-12-07,63.23909378051758
2018-12-10,63.42150115966797
2018-12-11,65.75625610351562
2018-12-12,68.2369384765625
2018-12-13,66.28523254394531
2018-12-14,65.93866729736328
2018-12-17,65.19081115722656
2018-12-18,64.9354476928711
2018-12-19,66.5953140258789
2018-12-20,63.87751388549805
2018-12-21,63.0749397277832
2018-12-27,61.98051834106445
2018-12-28,62.673648834228516
2019-01-02,62.91078186035156
2019-01-03,60.95905685424805
2019-01-04,63.476219177246094
2019-01-07,63.65863037109375
2019-01-08,64.40647888183594
2019-01-09,66.28523254394531
2019-01-10,68.0545425415039
2019-01-11,67.5985336303711
2019-01-14,67.30667877197266
2019-01-15,68.32813262939453
2019-01-16,70.042724609375
2019-01-17,70.95474243164062
2019-01-18,70.9365005493164
2019-01-21,71.15538787841797
2019-01-22,71.10066986083984
2019-01-23,70.17041015625
2019-01-24,70.29808807373047
2019-01-25,71.44722747802734
2019-01-28,70.75409698486328
2019-01-29,71.95795440673828
2019-01-30,72.52340698242188
2019-01-31,72.46868896484375
2019-02-01,72.35923767089844
2019-02-04,73.81846618652344
2019-02-05,73.01589965820312
2019-02-06,74.27448272705078
2019-02-07,73.05237579345703
2019-02-08,71.90323638916016
2019-02-11,72.15860748291016
2019-02-12,72.705810546875
2019-02-13,73.63607025146484
2019-02-14,73.10710906982422
2019-02-15,73.8731918334961
2019-02-18,74.42040252685547
2019-02-19,74.4751205444336
2019-02-20,76.02555084228516
2019-02-21,76.06202697753906
2019-02-22,77.08348083496094
2019-02-25,77.59420776367188
2019-02-26,78.92575073242188
2019-02-27,78.23261260986328
2019-02-28,77.66717529296875
2019-03-01,78.45149993896484
2019-03-04,78.72511291503906
2019-03-05,78.3785400390625
2019-03-06,77.53948974609375
2019-03-07,76.04377746582031
2019-03-08,76.13499450683594
2019-03-11,76.0073013305664
2019-03-12,75.09527587890625
2019-03-13,74.96760559082031
2019-03-14,75.56954193115234
2019-03-15,75.22296905517578
2019-03-18,76.11674499511719
2019-03-19,77.50302124023438
2019-03-20,76.37210845947266
2019-03-21,75.58035278320312
2019-03-22,73.21439361572266
2019-03-25,72.7486572265625
2019-03-26,72.46920776367188
2019-03-27,73.10262298583984
2019-03-28,74.22039794921875
2019-03-29,75.07736206054688
2019-04-01,75.7480239868164
2019-04-02,76.06472778320312
2019-04-03,78.52384185791016
2019-04-04,77.49919891357422
2019-04-05,78.24439239501953
2019-04-08,77.8718032836914
2019-04-09,76.10198211669922
2019-04-10,76.13924407958984
2019-04-11,76.10198211669922
2019-04-12,77.05209350585938
2019-04-15,75.99020385742188
2019-04-16,75.449951171875
2019-04-17,75.30091094970703
2019-04-18,75.82254791259766
2019-04-23,75.76663970947266
2019-04-24,75.71076202392578
2019-04-25,77.7041244506836
2019-04-26,76.67950439453125
2019-04-29,78.35617065429688
2019-04-30,77.1452407836914
2019-05-02,77.1452407836914
