Date,PNBHOUSING.NS
2017-09-12,1329.5643310546875
2017-09-13,1338.294189453125
2017-09-14,1324.6339111328125
2017-09-15,1318.1270751953125
2017-09-18,1318.086669921875
2017-09-19,1320.8349609375
2017-09-20,1321.602783203125
2017-09-21,1308.38720703125
2017-09-22,1263.3651123046875
2017-09-25,1223.39501953125
2017-09-26,1208.4010009765625
2017-09-27,1141.3529052734375
2017-09-28,1186.73876953125
2017-09-29,1197.8931884765625
2017-10-03,1227.9617919921875
2017-10-04,1222.4249267578125
2017-10-05,1222.182373046875
2017-10-06,1226.749267578125
2017-10-09,1218.221923828125
2017-10-10,1211.068359375
2017-10-11,1203.6724853515625
2017-10-12,1209.8963623046875
2017-10-13,1203.308837890625
2017-10-16,1213.6146240234375
2017-10-17,1208.2796630859375
2017-10-18,1197.3677978515625
2017-10-19,1201.4091796875
2017-10-23,1177.8878173828125
2017-10-24,1168.3905029296875
2017-10-25,1127.81396484375
2017-10-26,1148.5467529296875
2017-10-27,1146.3240966796875
2017-10-30,1141.1104736328125
2017-10-31,1150.28466796875
2017-11-01,1163.136474609375
2017-11-02,1160.5498046875
2017-11-03,1149.435791015625
2017-11-06,1138.5643310546875
2017-11-07,1132.0172119140625
2017-11-08,1123.4088134765625
2017-11-09,1128.460693359375
2017-11-10,1122.9642333984375
2017-11-13,1122.156005859375
2017-11-14,1095.6844482421875
2017-11-15,1064.03955078125
2017-11-16,1076.8509521484375
2017-11-17,1110.799560546875
2017-11-20,1123.4088134765625
2017-11-21,1123.0855712890625
2017-11-22,1122.5601806640625
2017-11-23,1117.7508544921875
2017-11-24,1111.809814453125
2017-11-27,1121.5902099609375
2017-11-28,1086.71240234375
2017-11-29,1078.22509765625
2017-11-30,1083.9237060546875
2017-12-01,1076.729736328125
2017-12-04,1074.9112548828125
2017-12-05,1054.5421142578125
2017-12-06,1066.46435546875
2017-12-07,1083.5599365234375
2017-12-08,1084.9744873046875
2017-12-11,1083.1153564453125
2017-12-12,1082.5899658203125
2017-12-13,1074.708984375
2017-12-14,1082.2667236328125
2017-12-15,1082.5899658203125
2017-12-18,1075.678955078125
2017-12-19,1111.0419921875
2017-12-20,1094.8760986328125
2017-12-21,1108.657470703125
2017-12-22,1090.066650390625
2017-12-26,1078.9525146484375
2017-12-27,1073.133056640625
2017-12-28,1061.61474609375
2017-12-29,1083.398193359375
2018-01-01,1076.527587890625
2018-01-02,1058.341064453125
2018-01-03,1055.1483154296875
2018-01-04,1051.3897705078125
2018-01-05,1055.1483154296875
2018-01-08,1077.5784912109375
2018-01-09,1077.37646484375
2018-01-10,1073.6986083984375
2018-01-11,1071.1121826171875
2018-01-12,1063.7161865234375
2018-01-15,1066.302734375
2018-01-16,1036.3555908203125
2018-01-17,1033.8902587890625
2018-01-18,1048.601318359375
2018-01-19,1054.1378173828125
2018-01-22,1044.519287109375
2018-01-23,1051.8746337890625
2018-01-24,1069.414794921875
2018-01-25,1065.6561279296875
2018-01-29,1064.9285888671875
2018-01-30,1058.26025390625
2018-01-31,1048.47998046875
2018-02-01,1046.8634033203125
2018-02-02,1044.2767333984375
2018-02-05,1045.2467041015625
2018-02-06,1035.062255859375
2018-02-07,1000.4267578125
2018-02-08,993.2329711914062
2018-02-09,982.9271240234375
2018-02-12,1006.7719116210938
2018-02-14,1013.1976928710938
2018-02-15,969.59033203125
2018-02-16,963.81103515625
2018-02-19,972.2576293945312
2018-02-20,972.2576293945312
2018-02-21,976.3799438476562
2018-02-22,975.0867309570312
2018-02-23,982.4017333984375
2018-02-26,989.8784790039062
2018-02-27,987.65576171875
2018-02-28,977.9561157226562
2018-03-01,978.077392578125
2018-03-05,971.2876586914062
2018-03-06,939.0771484375
2018-03-07,913.939208984375
2018-03-08,891.8323364257812
2018-03-09,885.9721069335938
2018-03-12,905.532958984375
2018-03-13,897.1266479492188
2018-03-14,892.9235229492188
2018-03-15,898.5411376953125
2018-03-16,893.0043334960938
2018-03-19,906.4220581054688
2018-03-20,918.1827392578125
2018-03-21,951.1611938476562
2018-03-22,934.4293823242188
2018-03-23,920.2843017578125
2018-03-26,954.5963745117188
2018-03-27,1035.8704833984375
2018-03-28,1044.680908203125
2018-04-02,1016.0267944335938
2018-04-03,1029.3636474609375
2018-04-04,1028.191650390625
2018-04-05,1041.326416015625
2018-04-06,1054.3399658203125
2018-04-09,1064.2415771484375
2018-04-10,1095.8460693359375
2018-04-11,1084.6915283203125
2018-04-12,1080.084228515625
2018-04-13,1067.232421875
2018-04-16,1075.8809814453125
2018-04-17,1087.8033447265625
2018-04-18,1087.47998046875
2018-04-19,1086.267822265625
2018-04-20,1099.6448974609375
2018-04-23,1093.784912109375
2018-04-24,1095.4417724609375
2018-04-25,1098.9984130859375
2018-04-26,1110.3953857421875
2018-04-27,1103.0802001953125
2018-04-30,1132.178955078125
2018-05-02,1147.49609375
2018-05-03,1140.140625
2018-05-04,1127.65234375
2018-05-07,1110.83984375
2018-05-08,1022.614501953125
2018-05-09,1076.042724609375
2018-05-10,1058.704833984375
2018-05-11,1051.6322021484375
2018-05-14,1028.9190673828125
2018-05-15,1036.8404541015625
2018-05-16,1030.0506591796875
2018-05-17,1030.1719970703125
2018-05-18,1030.2933349609375
2018-05-21,1020.7957763671875
2018-05-22,978.9664916992188
2018-05-23,992.7883911132812
2018-05-24,987.7769165039062
2018-05-25,1013.8040161132812
2018-05-28,1011.1365966796875
2018-05-29,1000.1033935546875
2018-05-30,975.1271362304688
2018-05-31,974.0762939453125
2018-06-01,959.5673828125
2018-06-04,950.9591064453125
2018-06-05,906.9473876953125
2018-06-06,939.4813232421875
2018-06-07,929.3776245117188
2018-06-08,917.5361328125
2018-06-11,890.7411499023438
2018-06-12,896.5608520507812
2018-06-13,906.0178833007812
2018-06-14,902.623046875
2018-06-15,887.3866577148438
2018-06-18,893.772216796875
2018-06-19,890.5794677734375
2018-06-20,886.0933837890625
2018-06-21,892.8427124023438
2018-06-22,866.9368896484375
2018-06-25,987.372802734375
2018-06-26,979.0877685546875
2018-06-27,986.3219604492188
2018-06-28,949.6658325195312
2018-06-29,912.2821655273438
2018-07-02,893.9338989257812
2018-07-03,887.3866577148438
2018-07-04,906.7049560546875
2018-07-05,915.4345703125
2018-07-06,950.1508178710938
2018-07-09,944.4523315429688
2018-07-10,964.2554931640625
2018-07-11,998.4464721679688
2018-07-12,1010.692138671875
2018-07-13,995.9002685546875
2018-07-16,985.0286865234375
2018-07-17,982.4825439453125
2018-07-18,1003.74072265625
2018-07-19,1008.2188720703125
2018-07-20,1022.5894165039062
2018-07-23,1023.322265625
2018-07-24,1030.487060546875
2018-07-25,1043.1885986328125
2018-07-26,1085.608154296875
2018-07-27,1097.1697998046875
2018-07-30,1071.766845703125
2018-07-31,1053.3253173828125
2018-08-01,1052.10400390625
2018-08-02,1038.46630859375
2018-08-03,1029.34716796875
2018-08-06,1071.6854248046875
2018-08-07,1062.9327392578125
2018-08-08,1061.1009521484375
2018-08-09,1062.729248046875
2018-08-10,1041.4381103515625
2018-08-13,1022.7115478515625
2018-08-14,1036.064453125
2018-08-16,1024.8692626953125
2018-08-17,1085.4453125
2018-08-20,1116.71044921875
2018-08-21,1136.698974609375
2018-08-23,1122.125
2018-08-24,1122.0841064453125
2018-08-27,1149.5225830078125
2018-08-28,1149.441162109375
2018-08-29,1135.4776611328125
2018-08-30,1112.5987548828125
2018-08-31,1105.230224609375
2018-09-03,1097.576904296875
2018-09-04,1055.849365234375
2018-09-05,1050.67919921875
2018-09-06,1053.569580078125
2018-09-07,1062.8106689453125
2018-09-10,1060.449462890625
2018-09-11,1061.1822509765625
2018-09-12,1048.9285888671875
2018-09-14,1054.4652099609375
2018-09-17,1042.0894775390625
2018-09-18,1020.553955078125
2018-09-19,1004.4735717773438
2018-09-21,968.6896362304688
2018-09-24,882.2219848632812
2018-09-25,859.70947265625
2018-09-26,810.6541748046875
2018-09-27,755.98095703125
2018-09-28,721.8661499023438
2018-10-01,771.735595703125
2018-10-03,738.5570678710938
2018-10-04,723.7794799804688
2018-10-05,694.1834716796875
2018-10-08,724.6343994140625
2018-10-09,716.4110107421875
2018-10-10,713.1134643554688
2018-10-11,704.4423217773438
2018-10-12,731.962158203125
2018-10-15,757.120849609375
2018-10-16,750.2408447265625
2018-10-17,704.23876953125
2018-10-19,574.9037475585938
2018-10-22,575.9622802734375
2018-10-23,582.1907958984375
2018-10-24,597.090576171875
2018-10-25,585.976806640625
2018-10-26,570.4664306640625
2018-10-29,589.3964233398438
2018-10-30,596.0321655273438
2018-10-31,651.6010131835938
2018-11-01,673.2586059570312
2018-11-02,709.3682250976562
2018-11-05,715.5968627929688
2018-11-06,736.5216674804688
2018-11-07,741.0811157226562
2018-11-09,758.0978393554688
2018-11-12,781.5059814453125
2018-11-13,781.5059814453125
2018-11-14,801.7794189453125
2018-11-15,814.9287109375
2018-11-16,811.87548828125
2018-11-19,789.2408447265625
2018-11-20,808.2116088867188
2018-11-21,813.82958984375
2018-11-22,778.3306884765625
2018-11-26,785.5769653320312
2018-11-27,836.17919921875
2018-11-28,789.52587890625
2018-11-29,761.8431396484375
2018-11-30,738.0686645507812
2018-12-03,758.219970703125
2018-12-04,760.0519409179688
2018-12-05,760.01123046875
2018-12-06,761.31396484375
2018-12-07,759.2784423828125
2018-12-10,730.6594848632812
2018-12-11,735.3818359375
2018-12-12,785.332763671875
2018-12-13,792.9861450195312
2018-12-14,791.4799194335938
2018-12-17,789.4444580078125
2018-12-18,770.5550537109375
2018-12-19,802.51220703125
2018-12-20,790.3806762695312
2018-12-21,785.5769653320312
2018-12-24,773.9747314453125
2018-12-26,751.95068359375
2018-12-27,746.0477294921875
2018-12-28,744.704345703125
2018-12-31,751.8692626953125
2019-01-01,754.4339599609375
2019-01-02,748.9381713867188
2019-01-03,750.363037109375
2019-01-04,744.5007934570312
2019-01-07,743.5238037109375
2019-01-08,733.5091552734375
2019-01-09,728.9496459960938
2019-01-10,739.73779296875
2019-01-11,735.218994140625
2019-01-14,720.4819946289062
2019-01-15,724.4308471679688
2019-01-16,733.5091552734375
2019-01-17,731.7178344726562
2019-01-18,720.848388671875
2019-01-21,715.7189331054688
2019-01-22,715.2711791992188
2019-01-23,734.3233032226562
2019-01-24,753.3348388671875
2019-01-25,727.1990966796875
2019-01-28,736.2366943359375
2019-01-29,746.2105712890625
2019-01-30,759.4819946289062
2019-01-31,734.7711181640625
2019-02-01,751.014404296875
2019-02-04,748.2868041992188
2019-02-05,734.3233032226562
2019-02-06,769.2523193359375
2019-02-07,797.6270751953125
2019-02-08,781.8316650390625
2019-02-11,773.8118286132812
2019-02-12,744.378662109375
2019-02-14,738.5570678710938
2019-02-15,729.1531982421875
2019-02-18,711.7700805664062
2019-02-19,708.1876831054688
2019-02-20,708.1876831054688
2019-02-21,746.129150390625
2019-02-22,745.1114501953125
2019-02-25,746.3327026367188
2019-02-26,742.4652709960938
2019-02-27,755.9403076171875
2019-02-28,729.5195922851562
2019-03-01,741.1625366210938
2019-03-05,748.8567504882812
2019-03-06,734.1198120117188
2019-03-07,723.6572875976562
2019-03-08,719.5049438476562
2019-03-11,712.82861328125
2019-03-12,725.4485473632812
2019-03-13,732.125
2019-03-14,722.802490234375
2019-03-15,713.1949462890625
2019-03-18,689.9496459960938
2019-03-19,695.8118286132812
2019-03-20,700.0457153320312
2019-03-22,699.4757690429688
2019-03-25,669.7576293945312
2019-03-26,667.1115112304688
2019-03-27,667.3150024414062
2019-03-28,674.5613403320312
2019-04-01,763.6343383789062
2019-04-02,748.1646728515625
2019-04-03,747.6761474609375
2019-04-04,782.7680053710938
2019-04-05,760.0926513671875
2019-04-08,739.73779296875
2019-04-09,727.76904296875
2019-04-10,702.1218872070312
2019-04-11,682.499755859375
2019-04-12,668.6990966796875
2019-04-15,664.628173828125
2019-04-16,651.3567504882812
2019-04-18,644.96533203125
2019-04-22,640.2837524414062
2019-04-23,640.3244018554688
2019-04-24,643.4183959960938
2019-04-25,635.0728759765625
2019-04-26,633.6072998046875
2019-04-30,576.5728759765625
2019-05-02,551.4548950195312
2019-05-03,568.59375
2019-05-06,563.7085571289062
2019-05-07,572.2169189453125
2019-05-08,565.6218872070312
2019-05-09,570.22216796875
2019-05-10,639.8358764648438
2019-05-13,614.5958251953125
2019-05-14,634.7879028320312
2019-05-15,616.2242431640625
2019-05-16,617.9747924804688
2019-05-17,599.32958984375
2019-05-20,631.5311279296875
2019-05-21,644.0697631835938
2019-05-22,647.4486083984375
2019-05-23,666.1751098632812
2019-05-24,701.185546875
2019-05-27,715.9632568359375
2019-05-28,710.7930908203125
2019-05-29,700.2492065429688
2019-05-30,687.7106323242188
2019-05-31,683.9246215820312
2019-06-03,679.2022705078125
2019-06-04,688.0769653320312
2019-06-06,667.681396484375
2019-06-07,657.218994140625
2019-06-10,662.2262573242188
2019-06-11,664.1803588867188
2019-06-12,660.0279541015625
2019-06-13,655.7127075195312
2019-06-14,645.4539184570312
2019-06-17,627.54150390625
2019-06-18,639.5101928710938
2019-06-19,621.0280151367188
2019-06-20,637.4747314453125
2019-06-21,648.9141845703125
2019-06-24,634.5436401367188
2019-06-25,628.2742919921875
2019-06-26,629.332763671875
2019-06-27,634.9100341796875
2019-06-28,630.8390502929688
2019-07-01,624.04052734375
2019-07-02,627.9078979492188
2019-07-03,632.7523803710938
2019-07-04,635.154296875
2019-07-05,637.6782836914062
2019-07-08,641.0571899414062
2019-07-09,632.7523803710938
2019-07-10,628.4371948242188
2019-07-11,632.6709594726562
2019-07-12,627.2158813476562
2019-07-15,613.7001953125
2019-07-16,615.9392700195312
2019-07-17,613.7816162109375
2019-07-18,613.3338012695312
2019-07-19,609.0900268554688
2019-07-22,594.1749267578125
2019-07-23,583.421142578125
2019-07-24,579.0537109375
2019-07-25,578.5181274414062
2019-07-26,584.4923706054688
2019-07-29,576.9935913085938
2019-07-30,589.8074340820312
2019-07-31,584.6160278320312
2019-08-01,588.7362060546875
2019-08-02,588.4889526367188
2019-08-05,582.8031005859375
2019-08-06,586.552490234375
2019-08-07,580.4957885742188
2019-08-08,585.6460571289062
2019-08-09,594.216064453125
2019-08-13,584.5747680664062
2019-08-14,595.9053344726562
2019-08-16,601.9208984375
2019-08-19,600.4376220703125
2019-08-20,594.0924682617188
2019-08-21,572.626220703125
2019-08-22,556.1453857421875
2019-08-23,529.5700073242188
2019-08-26,536.2860107421875
2019-08-27,546.7100830078125
2019-08-28,532.3717651367188
2019-08-29,533.8551025390625
2019-08-30,531.1357421875
2019-09-03,526.7271118164062
2019-09-04,528.1691284179688
2019-09-05,521.6180419921875
2019-09-06,526.6859130859375
2019-09-09,527.9631958007812
2019-09-11,522.9777221679688
2019-09-12,524.3373413085938
2019-09-13,523.2249145507812
2019-09-16,529.0756225585938
2019-09-17,516.9209594726562
2019-09-18,506.6617126464844
2019-09-19,496.3199768066406
2019-09-20,561.5015869140625
2019-09-23,533.6078491210938
2019-09-24,527.9219360351562
2019-09-25,529.3640747070312
2019-09-26,526.1914672851562
2019-09-27,504.6839904785156
2019-09-30,481.0340270996094
2019-10-01,484.98944091796875
2019-10-03,472.1755676269531
2019-10-04,474.112060546875
2019-10-07,453.59344482421875
2019-10-09,451.61572265625
2019-10-10,438.26629638671875
2019-10-11,415.76995849609375
2019-10-14,386.6813049316406
2019-10-15,359.8587646484375
2019-10-16,313.1356506347656
2019-10-17,338.47491455078125
2019-10-18,395.3749694824219
2019-10-22,388.0821838378906
2019-10-23,373.6202392578125
2019-10-24,368.2640075683594
2019-10-25,404.1921691894531
2019-10-27,420.4670104980469
2019-10-29,431.9211730957031
2019-10-30,422.11505126953125
2019-10-31,441.9744567871094
2019-11-01,441.521240234375
2019-11-04,464.0999755859375
2019-11-05,468.3025817871094
2019-11-06,459.114501953125
2019-11-07,478.52069091796875
2019-11-08,470.1154479980469
2019-11-11,463.35833740234375
2019-11-13,457.6312561035156
2019-11-14,446.2182922363281
2019-11-15,437.0714111328125
2019-11-18,432.08599853515625
2019-11-19,464.182373046875
2019-11-20,470.6098937988281
2019-11-21,459.114501953125
2019-11-22,459.4441223144531
2019-11-25,458.99090576171875
2019-11-26,454.4999084472656
2019-11-27,448.5668029785156
2019-11-28,456.2715759277344
2019-11-29,439.04913330078125
2019-12-02,421.5794677734375
2019-12-03,422.8567199707031
2019-12-04,420.75543212890625
2019-12-05,413.5450439453125
2019-12-06,400.03076171875
2019-12-09,368.3876037597656
2019-12-10,353.9668884277344
2019-12-11,354.8321228027344
2019-12-12,351.61834716796875
2019-12-13,355.6561584472656
2019-12-16,363.3197326660156
2019-12-17,367.48114013671875
2019-12-18,357.5926513671875
2019-12-19,351.4947509765625
2019-12-20,358.16949462890625
2019-12-23,356.23297119140625
2019-12-24,353.7608642578125
2019-12-26,352.6484069824219
2019-12-27,353.4724426269531
2019-12-30,353.4312438964844
2019-12-31,357.7986755371094
2020-01-01,366.739501953125
2020-01-02,405.5930480957031
2020-01-03,399.9483642578125
2020-01-06,377.49322509765625
2020-01-07,387.01092529296875
2020-01-08,386.7637023925781
2020-01-09,397.3938293457031
2020-01-10,400.52520751953125
2020-01-13,397.55865478515625
2020-01-14,392.3671875
2020-01-15,411.6909484863281
2020-01-16,439.4611511230469
2020-01-17,437.03021240234375
2020-01-20,439.09033203125
2020-01-21,454.252685546875
2020-01-22,470.3626708984375
2020-01-23,444.7349853515625
2020-01-24,397.8058776855469
2020-01-27,378.19366455078125
2020-01-28,368.8408203125
2020-01-29,370.0356750488281
2020-01-30,364.6382141113281
2020-01-31,359.3231201171875
2020-02-03,336.9504089355469
2020-02-04,339.6285705566406
2020-02-05,349.26983642578125
2020-02-06,366.2862854003906
2020-02-07,363.56695556640625
2020-02-10,351.9479675292969
2020-02-11,349.3934326171875
2020-02-12,347.0037536621094
2020-02-13,339.6285705566406
2020-02-14,343.70758056640625
2020-02-17,341.6474609375
2020-02-18,335.8379821777344
2020-02-19,339.34014892578125
2020-02-20,343.4603576660156
2020-02-24,334.5606994628906
2020-02-25,323.8893737792969
2020-02-26,326.44390869140625
2020-02-27,319.19232177734375
2020-02-28,296.5724182128906
2020-03-02,278.6495056152344
2020-03-03,281.6160583496094
2020-03-04,271.0683288574219
2020-03-05,269.00823974609375
2020-03-06,247.54196166992188
2020-03-09,214.04469299316406
2020-03-11,221.2550506591797
2020-03-12,191.7955780029297
2020-03-13,196.78102111816406
2020-03-16,200.73641967773438
2020-03-17,190.4359130859375
2020-03-18,176.30360412597656
2020-03-19,166.70352172851562
2020-03-20,158.29830932617188
2020-03-23,142.47671508789062
2020-03-24,128.2620086669922
2020-03-25,122.6997299194336
2020-03-26,128.79763793945312
2020-03-27,130.07489013671875
2020-03-30,127.27315521240234
2020-03-31,133.61827087402344
2020-04-01,139.42776489257812
2020-04-03,132.67062377929688
2020-04-07,138.76852416992188
2020-04-08,135.9255828857422
2020-04-09,139.75738525390625
2020-04-13,141.4878692626953
2020-04-15,145.44326782226562
2020-04-16,145.40206909179688
2020-04-17,152.65362548828125
2020-04-20,160.2760009765625
2020-04-21,168.18679809570312
2020-04-22,171.19454956054688
2020-04-23,177.00404357910156
2020-04-24,171.3181610107422
2020-04-27,168.02200317382812
2020-04-28,166.66232299804688
2020-04-29,165.87948608398438
2020-04-30,163.0365447998047
2020-05-04,154.91973876953125
2020-05-05,147.1737518310547
2020-05-06,142.51791381835938
2020-05-07,146.96774291992188
2020-05-08,147.87417602539062
2020-05-11,144.2071990966797
2020-05-12,144.86643981933594
2020-05-13,149.27505493164062
2020-05-14,149.9342803955078
2020-05-15,147.87417602539062
2020-05-18,143.25955200195312
2020-05-19,144.70162963867188
2020-05-20,145.81407165527344
2020-05-21,142.064697265625
2020-05-22,139.9221954345703
2020-05-26,138.39772033691406
2020-05-27,141.07583618164062
2020-05-28,144.78402709960938
2020-05-29,145.03125
2020-06-01,151.45875549316406
2020-06-02,152.94204711914062
2020-06-03,160.56442260742188
2020-06-04,168.5576171875
2020-06-05,167.48635864257812
2020-06-08,165.75587463378906
2020-06-09,162.5833282470703
2020-06-10,164.890625
2020-06-11,173.13104248046875
2020-06-12,181.78347778320312
2020-06-15,175.0675506591797
2020-06-16,168.02200317382812
2020-06-17,169.01083374023438
2020-06-18,169.95848083496094
2020-06-19,178.07528686523438
2020-06-22,186.9749298095703
2020-06-23,187.9637908935547
2020-06-24,183.2255401611328
2020-06-25,182.19549560546875
2020-06-26,183.5963592529297
2020-06-29,175.10874938964844
2020-06-30,171.0297393798828
2020-07-01,179.55856323242188
2020-07-02,175.2735595703125
2020-07-03,173.08984375
2020-07-06,173.8726806640625
2020-07-07,176.42721557617188
2020-07-08,178.5285186767578
2020-07-09,179.59976196289062
2020-07-10,173.08984375
2020-07-13,172.67782592773438
2020-07-14,167.36276245117188
2020-07-15,162.66571044921875
2020-07-16,161.6356658935547
2020-07-17,162.8305206298828
2020-07-20,167.8983917236328
2020-07-21,168.18679809570312
2020-07-22,164.890625
2020-07-23,173.13104248046875
2020-07-24,181.78347778320312
2020-07-27,177.7044677734375
2020-07-28,174.90274047851562
2020-07-29,177.00404357910156
2020-07-30,172.76022338867188
2020-07-31,172.389404296875
2020-08-03,172.3070068359375
2020-08-04,173.13104248046875
2020-08-05,172.92503356933594
2020-08-06,175.72677612304688
2020-08-07,180.01177978515625
2020-08-10,195.91578674316406
2020-08-11,197.39906311035156
2020-08-12,192.94923400878906
2020-08-13,189.90028381347656
