Date,LOWVOLIETF.NS
2019-08-28,8.734000205993652
2019-08-29,8.713000297546387
2019-08-30,8.751999855041504
2019-09-03,8.64799976348877
2019-09-04,8.625
2019-09-05,8.647000312805176
2019-09-06,8.70300006866455
2019-09-09,8.734999656677246
2019-09-11,8.777999877929688
2019-09-12,8.720000267028809
2019-09-13,8.770999908447266
2019-09-16,8.74899959564209
2019-09-17,8.621999740600586
2019-09-18,8.63700008392334
2019-09-19,8.565999984741211
2019-09-20,8.973999977111816
2019-09-23,9.151000022888184
2019-09-24,9.184000015258789
2019-09-25,9.253999710083008
2019-09-26,9.145999908447266
2019-09-27,9.098999977111816
2019-09-30,9.100000381469727
2019-10-01,8.975000381469727
2019-10-03,9.00100040435791
2019-10-04,9.197999954223633
2019-10-07,8.829999923706055
2019-10-09,8.871000289916992
2019-10-10,8.916999816894531
2019-10-11,8.949000358581543
2019-10-14,8.987000465393066
2019-10-15,9.112000465393066
2019-10-16,9.11299991607666
2019-10-17,9.189000129699707
2019-10-18,9.255000114440918
2019-10-22,9.253999710083008
2019-10-23,9.284000396728516
2019-10-24,9.270999908447266
2019-10-25,9.255999565124512
2019-10-27,9.253000259399414
2019-10-29,9.368000030517578
2019-10-30,9.366999626159668
2019-10-31,9.404000282287598
2019-11-01,9.402000427246094
2019-11-04,9.39900016784668
2019-11-05,9.385000228881836
2019-11-06,9.416999816894531
2019-11-07,9.430999755859375
2019-11-08,9.32699966430664
2019-11-11,9.284000396728516
2019-11-13,9.25100040435791
2019-11-14,9.265999794006348
2019-11-15,9.241999626159668
2019-11-18,9.138999938964844
2019-11-19,9.156000137329102
2019-11-20,9.225000381469727
2019-11-21,9.199000358581543
2019-11-22,9.147000312805176
2019-11-25,9.234999656677246
2019-11-26,9.182000160217285
2019-11-27,9.237000465393066
2019-11-28,9.211999893188477
2019-11-29,9.178999900817871
2019-12-02,9.161999702453613
2019-12-03,9.123000144958496
2019-12-04,9.138999938964844
2019-12-05,9.123000144958496
2019-12-06,9.0600004196167
2019-12-09,9.041999816894531
2019-12-10,8.965999603271484
2019-12-11,8.970000267028809
2019-12-12,9.029000282287598
2019-12-13,9.050000190734863
2019-12-16,9.062000274658203
2019-12-17,9.13599967956543
2019-12-18,9.189000129699707
2019-12-19,9.194000244140625
2019-12-20,9.236000061035156
2019-12-23,9.196999549865723
2019-12-24,9.210000038146973
2019-12-26,9.149999618530273
2019-12-27,9.230999946594238
2019-12-30,9.26099967956543
2019-12-31,9.204999923706055
2020-01-01,9.23799991607666
2020-01-02,9.258000373840332
2020-01-03,9.168999671936035
2020-01-06,9.402000427246094
2020-01-07,9.154999732971191
2020-01-08,9.128999710083008
2020-01-09,9.187999725341797
2020-01-10,9.251999855041504
2020-01-13,9.345000267028809
2020-01-14,9.413999557495117
2020-01-15,9.399999618530273
2020-01-16,9.46399974822998
2020-01-17,9.404999732971191
2020-01-20,9.392000198364258
2020-01-21,9.340999603271484
2020-01-22,9.217000007629395
2020-01-23,9.279000282287598
2020-01-24,9.352999687194824
2020-01-27,9.293999671936035
2020-01-28,9.289999961853027
2020-01-29,9.375
2020-01-30,9.522000312805176
2020-01-31,9.199000358581543
2020-02-03,9.116000175476074
2020-02-04,9.232999801635742
2020-02-05,9.272000312805176
2020-02-06,9.23799991607666
2020-02-07,9.288000106811523
2020-02-10,9.206000328063965
2020-02-11,9.227999687194824
2020-02-12,9.26200008392334
2020-02-13,9.25
2020-02-14,9.236000061035156
2020-02-17,9.189000129699707
2020-02-18,9.140000343322754
2020-02-19,9.222999572753906
2020-02-20,9.196999549865723
2020-02-24,9.375
2020-02-25,9.027999877929688
2020-02-26,8.946000099182129
2020-02-27,8.902999877929688
2020-02-28,8.593999862670898
2020-03-02,8.586000442504883
2020-03-03,8.763999938964844
2020-03-04,8.857000350952148
2020-03-05,8.854999542236328
2020-03-06,8.711000442504883
2020-03-09,8.329000473022461
2020-03-11,8.375
2020-03-12,7.736999988555908
2020-03-13,8.104000091552734
2020-03-16,9.006999969482422
2020-03-17,7.676000118255615
2020-03-18,7.22599983215332
2020-03-19,6.85099983215332
2020-03-20,7.175000190734863
2020-03-23,7.228000164031982
2020-03-24,7.414999961853027
2020-03-25,7.6020002365112305
2020-03-26,7.886000156402588
2020-03-27,7.666999816894531
2020-03-30,7.4029998779296875
2020-03-31,7.736000061035156
2020-04-01,7.699999809265137
2020-04-03,7.39900016784668
2020-04-07,7.581999778747559
2020-04-08,7.735000133514404
2020-04-09,7.980000019073486
2020-04-13,7.823999881744385
2020-04-15,8.017999649047852
2020-04-16,7.886000156402588
2020-04-17,8.003000259399414
2020-04-20,8.053000450134277
2020-04-21,7.999000072479248
2020-04-22,8.362000465393066
2020-04-23,8.116000175476074
2020-04-24,8.4350004196167
2020-04-27,8.321999549865723
2020-04-28,8.038000106811523
2020-04-29,8.107000350952148
2020-04-30,8.28499984741211
2020-05-04,8.0649995803833
2020-05-05,8.196000099182129
2020-05-06,8.406999588012695
2020-05-07,7.831999778747559
2020-05-08,7.927000045776367
2020-05-11,7.946000099182129
2020-05-12,7.96999979019165
2020-05-13,7.986000061035156
2020-05-14,7.973999977111816
2020-05-15,7.949999809265137
2020-05-18,8.017000198364258
2020-05-19,7.770999908447266
2020-05-20,7.769000053405762
2020-05-21,7.815000057220459
2020-05-22,7.947999954223633
2020-05-26,7.980999946594238
2020-05-27,7.9079999923706055
2020-05-28,8.121999740600586
2020-05-29,8.156999588012695
2020-06-01,8.456999778747559
2020-06-02,8.531000137329102
2020-06-03,8.592000007629395
2020-06-04,8.555999755859375
2020-06-05,8.562000274658203
2020-06-08,8.60099983215332
2020-06-09,8.5649995803833
2020-06-10,8.54800033569336
2020-06-11,8.458999633789062
2020-06-12,8.40999984741211
2020-06-15,8.361000061035156
2020-06-16,8.451000213623047
2020-06-17,8.38599967956543
2020-06-18,8.359999656677246
2020-06-19,8.475000381469727
2020-06-22,8.512999534606934
2020-06-23,8.694999694824219
2020-06-24,8.645000457763672
2020-06-25,8.598999977111816
2020-06-26,8.609000205993652
2020-06-29,8.652999877929688
2020-06-30,8.62399959564209
2020-07-01,8.654000282287598
2020-07-02,8.701000213623047
2020-07-03,8.795999526977539
2020-07-06,8.87399959564209
2020-07-07,8.817000389099121
2020-07-08,8.805000305175781
2020-07-09,8.838000297546387
2020-07-10,8.819999694824219
2020-07-13,8.887999534606934
2020-07-14,8.831000328063965
2020-07-15,8.92199993133545
2020-07-16,8.869999885559082
2020-07-17,9.019000053405762
2020-07-20,9.116000175476074
2020-07-21,9.210000038146973
2020-07-22,9.142000198364258
2020-07-23,9.170999526977539
2020-07-24,9.178000450134277
2020-07-27,9.184000015258789
2020-07-28,9.319000244140625
2020-07-29,9.321000099182129
2020-07-30,9.281999588012695
2020-07-31,9.331999778747559
2020-08-03,9.256999969482422
2020-08-04,9.289999961853027
2020-08-05,9.267999649047852
2020-08-06,9.265999794006348
2020-08-07,9.376999855041504
2020-08-10,9.463000297546387
2020-08-11,9.4399995803833
2020-08-12,9.475000381469727
2020-08-13,9.449000358581543
2020-08-14,9.394000053405762
2020-08-17,9.53499984741211
2020-08-18,9.552000045776367
2020-08-19,9.579999923706055
2020-08-20,9.520000457763672
2020-08-21,9.67199993133545
2020-08-24,9.619999885559082
2020-08-25,9.61299991607666
2020-08-26,9.654999732971191
2020-08-27,9.661999702453613
2020-08-28,9.61299991607666
2020-08-31,9.437999725341797
2020-09-01,9.435999870300293
2020-09-02,9.440999984741211
2020-09-03,9.539999961853027
2020-09-04,9.449000358581543
2020-09-07,9.409000396728516
2020-09-08,9.390999794006348
2020-09-09,9.380000114440918
2020-09-10,9.42300033569336
2020-09-11,9.487000465393066
2020-09-14,9.57800006866455
2020-09-15,9.567000389099121
2020-09-16,9.657999992370605
2020-09-17,9.67199993133545
2020-09-18,9.753000259399414
2020-09-21,9.555000305175781
2020-09-22,9.496999740600586
2020-09-23,9.48900032043457
2020-09-24,9.321000099182129
2020-09-25,9.494000434875488
2020-09-28,9.579000473022461
2020-09-29,9.548999786376953
2020-09-30,9.612000465393066
2020-10-01,9.657999992370605
2020-10-05,9.744999885559082
2020-10-06,9.829000473022461
2020-10-07,9.86299991607666
2020-10-08,9.925999641418457
2020-10-09,9.958000183105469
2020-10-12,10.015000343322754
2020-10-13,10.043000221252441
2020-10-14,9.937999725341797
2020-10-15,9.817999839782715
2020-10-16,9.822999954223633
2020-10-19,9.949999809265137
2020-10-20,9.963000297546387
2020-10-21,9.920999526977539
2020-10-22,9.942999839782715
2020-10-23,9.994000434875488
2020-10-26,9.925000190734863
2020-10-27,10.050999641418457
2020-10-28,9.989999771118164
2020-10-29,9.961999893188477
2020-10-30,9.925999641418457
2020-11-02,9.930999755859375
2020-11-03,9.972000122070312
2020-11-04,10.041999816894531
2020-11-05,10.140999794006348
2020-11-06,10.232000350952148
2020-11-09,10.291999816894531
2020-11-10,10.277999877929688
2020-11-11,10.347000122070312
2020-11-12,10.366999626159668
2020-11-13,10.39799976348877
2020-11-14,10.428999900817871
2020-11-17,10.411999702453613
2020-11-18,10.399999618530273
2020-11-19,10.40999984741211
2020-11-20,10.496999740600586
2020-11-23,10.555999755859375
2020-11-24,10.649999618530273
2020-11-25,10.550999641418457
2020-11-26,10.553999900817871
2020-11-27,10.543999671936035
2020-12-01,10.628999710083008
2020-12-02,10.734000205993652
2020-12-03,10.758000373840332
2020-12-04,10.791999816894531
2020-12-07,10.913999557495117
2020-12-08,10.88599967956543
2020-12-09,10.998000144958496
2020-12-10,11.036999702453613
2020-12-11,10.991000175476074
2020-12-14,11.07800006866455
2020-12-15,11.112000465393066
2020-12-16,11.178000450134277
2020-12-17,11.211000442504883
2020-12-18,11.276000022888184
2020-12-21,10.940999984741211
2020-12-22,11.026000022888184
2020-12-23,11.210000038146973
2020-12-24,11.206999778747559
2020-12-28,11.343999862670898
2020-12-29,11.312000274658203
2020-12-30,11.395000457763672
2020-12-31,11.378000259399414
2021-01-01,11.418999671936035
2021-01-04,11.505999565124512
2021-01-05,11.529999732971191
2021-01-06,11.53499984741211
2021-01-07,11.524999618530273
2021-01-08,11.75
2021-01-11,11.92199993133545
2021-01-12,11.930000305175781
2021-01-13,11.918999671936035
2021-01-14,11.947999954223633
2021-01-15,11.75
2021-01-18,11.607000350952148
2021-01-19,11.722999572753906
2021-01-20,11.805999755859375
2021-01-21,11.770999908447266
2021-01-22,11.704000473022461
2021-01-25,11.633000373840332
2021-01-27,11.538000106811523
2021-01-28,11.401000022888184
2021-01-29,11.25100040435791
2021-02-01,11.482999801635742
2021-02-02,11.723999977111816
2021-02-03,11.821000099182129
2021-02-04,11.868000030517578
2021-02-05,11.85099983215332
2021-02-08,11.965999603271484
2021-02-09,11.951000213623047
2021-02-10,11.930000305175781
2021-02-11,12.001999855041504
2021-02-12,11.885000228881836
2021-02-15,11.916999816894531
2021-02-16,11.968000411987305
2021-02-17,11.894000053405762
2021-02-18,11.942000389099121
2021-02-19,11.8100004196167
2021-02-22,11.597999572753906
2021-02-23,11.588000297546387
2021-02-24,11.734999656677246
2021-02-25,11.803000450134277
2021-02-26,11.526000022888184
2021-03-01,11.713000297546387
2021-03-02,11.836000442504883
2021-03-03,11.97700023651123
2021-03-04,11.965999603271484
2021-03-05,11.87399959564209
2021-03-08,11.887999534606934
2021-03-09,11.895999908447266
2021-03-10,11.949000358581543
2021-03-12,11.866999626159668
2021-03-15,11.829999923706055
2021-03-16,11.868000030517578
2021-03-17,11.758000373840332
2021-03-18,11.604999542236328
2021-03-19,11.744000434875488
2021-03-22,11.831999778747559
2021-03-23,11.836999893188477
2021-03-24,11.743000030517578
2021-03-25,11.538999557495117
2021-03-26,11.635000228881836
2021-03-30,11.888999938964844
2021-03-31,11.859999656677246
2021-04-01,11.86299991607666
2021-04-05,11.805000305175781
2021-04-06,11.895000457763672
2021-04-07,11.994000434875488
2021-04-08,12.057999610900879
2021-04-09,12.126999855041504
2021-04-12,11.829999923706055
2021-04-13,11.800000190734863
2021-04-15,11.812999725341797
2021-04-16,11.98900032043457
2021-04-19,11.798999786376953
2021-04-20,11.75
2021-04-22,11.774999618530273
2021-04-23,11.682999610900879
2021-04-26,11.758000373840332
2021-04-27,11.821000099182129
2021-04-28,11.850000381469727
2021-04-29,11.868000030517578
2021-04-30,11.770999908447266
2021-05-03,11.836999893188477
2021-05-04,11.772000312805176
2021-05-05,11.845999717712402
2021-05-06,11.934000015258789
2021-05-07,11.954000473022461
2021-05-10,12.083999633789062
2021-05-11,12.118000030517578
2021-05-12,12.10200023651123
2021-05-14,12.126999855041504
2021-05-17,12.187000274658203
2021-05-18,12.258999824523926
2021-05-19,12.302000045776367
2021-05-20,12.3100004196167
2021-05-21,12.37600040435791
2021-05-24,12.402999877929688
2021-05-25,12.47700023651123
2021-05-26,12.527999877929688
2021-05-27,12.567999839782715
2021-05-28,12.581999778747559
2021-05-31,12.647000312805176
2021-06-01,12.685999870300293
2021-06-02,12.628999710083008
2021-06-03,12.74899959564209
2021-06-04,12.710000038146973
2021-06-07,12.881999969482422
2021-06-08,12.913000106811523
2021-06-09,12.86299991607666
2021-06-10,12.958999633789062
2021-06-11,13.015999794006348
2021-06-14,12.996000289916992
2021-06-15,13.069999694824219
2021-06-16,13.008999824523926
2021-06-17,13.015999794006348
2021-06-18,12.972999572753906
2021-06-21,12.899999618530273
2021-06-22,12.996999740600586
2021-06-23,12.914999961853027
2021-06-24,12.989999771118164
2021-06-25,12.984000205993652
2021-06-28,12.975000381469727
2021-06-29,12.994999885559082
2021-06-30,12.96500015258789
2021-07-01,12.96399974822998
2021-07-02,12.968000411987305
2021-07-05,13.015000343322754
2021-07-06,12.991000175476074
2021-07-07,13.041000366210938
2021-07-08,12.949999809265137
2021-07-09,12.928000450134277
2021-07-12,12.939000129699707
2021-07-13,12.977999687194824
2021-07-14,12.967000007629395
2021-07-15,13.107000350952148
2021-07-16,13.104999542236328
2021-07-19,13.043999671936035
2021-07-20,13.071000099182129
2021-07-22,13.10099983215332
2021-07-23,13.173999786376953
2021-07-26,13.187999725341797
2021-07-27,13.123000144958496
2021-07-28,13.013999938964844
2021-07-29,12.960000038146973
2021-07-30,13.0649995803833
2021-08-02,13.118000030517578
2021-08-03,13.24899959564209
2021-08-04,13.230999946594238
2021-08-05,13.27299976348877
2021-08-06,13.23799991607666
2021-08-09,13.23900032043457
2021-08-10,13.227999687194824
2021-08-11,13.24899959564209
2021-08-12,13.302000045776367
2021-08-13,13.401000022888184
2021-08-16,13.395999908447266
2021-08-17,13.508999824523926
2021-08-18,13.517000198364258
2021-08-20,13.541000366210938
2021-08-23,13.505000114440918
2021-08-24,13.543999671936035
2021-08-25,13.567999839782715
2021-08-26,13.583999633789062
2021-08-27,13.689000129699707
2021-08-30,13.805000305175781
2021-08-31,13.942000389099121
2021-09-01,13.944000244140625
2021-09-02,14.135000228881836
2021-09-03,14.163999557495117
2021-09-06,14.199000358581543
2021-09-07,14.189000129699707
2021-09-08,14.128999710083008
2021-09-09,14.199000358581543
2021-09-13,14.22599983215332
2021-09-14,14.291000366210938
2021-09-15,14.406999588012695
2021-09-16,14.444000244140625
2021-09-17,14.409000396728516
2021-09-20,14.345000267028809
2021-09-21,14.432000160217285
2021-09-22,14.475000381469727
2021-09-23,14.559000015258789
2021-09-24,14.553999900817871
2021-09-27,14.472999572753906
2021-09-28,14.468999862670898
2021-09-29,14.529000282287598
2021-09-30,14.416000366210938
2021-10-01,14.432000160217285
2021-10-04,14.501999855041504
2021-10-05,14.5649995803833
2021-10-06,14.406000137329102
2021-10-07,14.489999771118164
2021-10-08,14.470999717712402
2021-10-11,14.503000259399414
2021-10-12,14.51200008392334
2021-10-13,14.604000091552734
2021-10-14,14.625
2021-10-18,14.718000411987305
2021-10-19,14.626999855041504
2021-10-20,14.427000045776367
2021-10-21,14.284000396728516
2021-10-22,14.217000007629395
2021-10-25,14.059000015258789
2021-10-26,14.168999671936035
2021-10-27,14.227999687194824
2021-10-28,14.03499984741211
2021-10-29,13.918999671936035
2021-11-01,14.125
2021-11-02,14.086000442504883
2021-11-03,14.130000114440918
2021-11-04,14.204000473022461
2021-11-08,14.375
2021-11-09,14.354999542236328
2021-11-10,14.321999549865723
2021-11-11,14.180000305175781
2021-11-12,14.321000099182129
2021-11-15,14.376999855041504
2021-11-16,14.322999954223633
2021-11-17,14.277000427246094
2021-11-18,14.15999984741211
2021-11-22,13.906000137329102
2021-11-23,14.022000312805176
2021-11-24,13.972999572753906
2021-11-25,13.949999809265137
2021-11-26,13.800999641418457
2021-11-29,13.732000350952148
2021-11-30,13.762999534606934
2021-12-01,13.732000350952148
2021-12-02,13.928999900817871
2021-12-03,13.793000221252441
2021-12-06,13.555999755859375
2021-12-07,13.668000221252441
2021-12-08,13.831000328063965
2021-12-09,13.866000175476074
2021-12-10,13.904999732971191
2021-12-13,13.842000007629395
2021-12-14,13.85099983215332
2021-12-15,13.798999786376953
2021-12-16,13.777999877929688
2021-12-17,13.635000228881836
2021-12-20,13.388999938964844
2021-12-21,13.543000221252441
2021-12-22,13.593000411987305
2021-12-23,13.755000114440918
2021-12-24,13.715999603271484
2021-12-27,13.777000427246094
2021-12-28,13.911999702453613
2021-12-29,13.901000022888184
2021-12-30,13.958999633789062
2021-12-31,14.052000045776367
2022-01-03,14.157999992370605
2022-01-04,14.244999885559082
2022-01-05,14.300999641418457
2022-01-06,14.17199993133545
2022-01-07,14.270999908447266
2022-01-10,14.324999809265137
2022-01-11,14.355999946594238
2022-01-12,14.40999984741211
2022-01-13,14.380000114440918
2022-01-14,14.39900016784668
2022-01-17,14.399999618530273
2022-01-18,14.234999656677246
2022-01-19,14.119999885559082
2022-01-20,14.01200008392334
2022-01-21,13.942999839782715
2022-01-24,13.520000457763672
2022-01-25,13.723999977111816
2022-01-27,13.539999961853027
2022-01-28,13.583000183105469
2022-01-31,13.765999794006348
2022-02-01,13.901000022888184
2022-02-02,14.026000022888184
2022-02-03,13.930000305175781
2022-02-04,13.892999649047852
2022-02-07,13.697999954223633
2022-02-08,13.670000076293945
2022-02-09,13.829999923706055
2022-02-10,13.892000198364258
2022-02-11,13.717000007629395
2022-02-14,13.385000228881836
2022-02-15,13.706000328063965
2022-02-16,13.71500015258789
2022-02-17,13.71399974822998
2022-02-18,13.666999816894531
2022-02-21,13.642999649047852
2022-02-22,13.536999702453613
2022-02-23,13.541000366210938
2022-02-24,12.989999771118164
2022-02-25,13.194000244140625
2022-02-28,13.309000015258789
2022-03-02,13.1850004196167
2022-03-03,13.07800006866455
2022-03-04,12.928000450134277
2022-03-07,12.633000373840332
2022-03-08,12.815999984741211
2022-03-09,12.973999977111816
2022-03-10,13.199000358581543
2022-03-11,13.25100040435791
2022-03-14,13.317000389099121
2022-03-15,13.256999969482422
2022-03-16,13.524999618530273
2022-03-17,13.63599967956543
2022-03-21,13.444000244140625
2022-03-22,13.472000122070312
2022-03-23,13.413999557495117
2022-03-24,13.440999984741211
2022-03-25,13.361000061035156
2022-03-28,13.32800006866455
2022-03-29,13.404999732971191
2022-03-30,13.470999717712402
2022-03-31,13.541000366210938
2022-04-01,13.595999717712402
2022-04-04,13.871999740600586
2022-04-05,13.993000030517578
2022-04-06,13.920999526977539
2022-04-07,13.875
2022-04-08,13.99899959564209
2022-04-11,13.916999816894531
2022-04-12,13.751999855041504
2022-04-13,13.781000137329102
2022-04-18,13.696000099182129
2022-04-19,13.517999649047852
2022-04-20,13.616999626159668
2022-04-21,13.777000427246094
2022-04-22,13.666000366210938
2022-04-25,13.475000381469727
2022-04-26,13.656999588012695
2022-04-27,13.666999816894531
2022-04-28,13.885000228881836
2022-04-29,13.71500015258789
2022-05-02,13.668000221252441
2022-05-04,13.4399995803833
2022-05-05,13.418000221252441
2022-05-06,13.27400016784668
2022-05-09,13.204000473022461
2022-05-10,13.248000144958496
2022-05-11,13.116999626159668
2022-05-12,12.932999610900879
2022-05-13,13.039999961853027
2022-05-16,12.972000122070312
2022-05-17,13.204999923706055
2022-05-18,13.204999923706055
2022-05-19,12.937999725341797
2022-05-20,13.255000114440918
2022-05-23,13.29699993133545
2022-05-24,13.227999687194824
2022-05-25,13.100000381469727
2022-05-26,13.190999984741211
2022-05-27,13.322999954223633
2022-05-30,13.505999565124512
2022-05-31,13.569000244140625
2022-06-01,13.472999572753906
2022-06-02,13.5
2022-06-03,13.345000267028809
2022-06-06,13.343000411987305
2022-06-07,13.125
2022-06-08,13.12399959564209
2022-06-09,13.185999870300293
2022-06-10,13.144000053405762
2022-06-13,12.918000221252441
2022-06-14,12.857999801635742
2022-06-15,12.859999656677246
2022-06-16,12.657999992370605
2022-06-17,12.385000228881836
2022-06-20,12.526000022888184
2022-06-21,12.75
2022-06-22,12.583000183105469
2022-06-23,12.78499984741211
2022-06-24,12.878999710083008
2022-06-27,12.984000205993652
2022-06-28,12.96500015258789
2022-06-29,12.878999710083008
2022-06-30,12.890999794006348
2022-07-01,12.958000183105469
2022-07-04,13.100000381469727
2022-07-05,13.079000473022461
2022-07-06,13.223999977111816
2022-07-07,13.27400016784668
2022-07-08,13.359000205993652
2022-07-11,13.309000015258789
2022-07-12,13.1899995803833
2022-07-13,13.246000289916992
2022-07-14,13.190999984741211
2022-07-15,13.248000144958496
2022-07-18,13.35099983215332
2022-07-19,13.324000358581543
2022-07-20,13.456999778747559
2022-07-21,13.550999641418457
2022-07-22,13.66100025177002
2022-07-25,13.569999694824219
2022-07-26,13.36299991607666
2022-07-27,13.494999885559082
2022-07-28,13.684000015258789
2022-07-29,13.843999862670898
2022-08-01,13.920000076293945
2022-08-02,13.960000038146973
2022-08-03,14.020999908447266
2022-08-04,14.062999725341797
2022-08-05,14.071999549865723
2022-08-08,14.131999969482422
2022-08-10,14.097000122070312
2022-08-11,14.163000106811523
2022-08-12,14.081999778747559
2022-08-16,14.26099967956543
2022-08-17,14.342000007629395
2022-08-18,14.376999855041504
2022-08-19,14.28600025177002
2022-08-22,14.123000144958496
2022-08-23,14.12600040435791
2022-08-24,14.157999992370605
2022-08-25,14.109000205993652
2022-08-26,14.126999855041504
2022-08-29,14.043999671936035
2022-08-30,14.28600025177002
2022-09-01,14.20199966430664
2022-09-02,14.157999992370605
2022-09-05,14.142999649047852
2022-09-06,14.142000198364258
2022-09-07,14.204000473022461
2022-09-08,14.28499984741211
2022-09-09,14.244999885559082
2022-09-12,14.401000022888184
2022-09-13,14.430000305175781
2022-09-14,14.432999610900879
2022-09-15,14.321999549865723
2022-09-16,14.017000198364258
2022-09-19,13.975000381469727
2022-09-20,14.13700008392334
2022-09-21,14.039999961853027
2022-09-22,14.053000450134277
2022-09-23,13.871999740600586
2022-09-26,13.765999794006348
2022-09-27,13.758000373840332
2022-09-28,13.786999702453613
2022-09-29,13.720000267028809
2022-09-30,13.83899974822998
2022-10-03,13.67300033569336
2022-10-04,13.869999885559082
2022-10-06,13.930999755859375
2022-10-07,13.890999794006348
2022-10-10,13.840999603271484
2022-10-11,13.592000007629395
2022-10-12,13.720999717712402
2022-10-13,13.637999534606934
2022-10-14,13.678000450134277
2022-10-17,13.78499984741211
2022-10-18,13.82800006866455
2022-10-19,13.866999626159668
2022-10-20,13.984000205993652
2022-10-21,13.920999526977539
2022-10-24,14.086999893188477
2022-10-25,13.970999717712402
2022-10-27,14.013999938964844
