Date,EDP.LS
2015-11-24,1.8583916425704956
2015-11-25,1.854324221611023
2015-11-26,1.876987099647522
2015-11-27,1.881636381149292
2015-11-30,1.833403468132019
2015-12-01,1.8153893947601318
2015-12-02,1.8136463165283203
2015-12-03,1.8159706592559814
2015-12-04,1.8020237684249878
2015-12-07,1.8212006092071533
2015-12-08,1.7886584997177124
2015-12-09,1.8188761472702026
2015-12-10,1.817132830619812
2015-12-11,1.7904016971588135
2015-12-14,1.7596030235290527
2015-12-15,1.7770360708236694
2015-12-16,1.7886584997177124
2015-12-17,1.835728645324707
2015-12-18,1.830498456954956
2015-12-21,1.823525309562683
2015-12-22,1.827012300491333
2015-12-23,1.865364670753479
2015-12-24,1.8746631145477295
2015-12-28,1.8729195594787598
2015-12-29,1.908948302268982
2015-12-30,1.9159215688705444
2015-12-31,1.9159215688705444
2016-01-04,1.850837230682373
2016-01-05,1.8525810241699219
2016-01-06,1.8438640832901
2016-01-07,1.876987099647522
2016-01-08,1.865364670753479
2016-01-11,1.8595539331436157
2016-01-12,1.8583916425704956
2016-01-13,1.8659461736679077
2016-01-14,1.824686884880066
2016-01-15,1.770643711090088
2016-01-18,1.7415882349014282
2016-01-19,1.7648332118988037
2016-01-20,1.740425705909729
2016-01-21,1.7537915706634521
2016-01-22,1.8188761472702026
2016-01-25,1.8153893947601318
2016-01-26,1.835728645324707
2016-01-27,1.8578107357025146
2016-01-28,1.850837230682373
2016-01-29,1.869432806968689
2016-02-01,1.8984885215759277
2016-02-02,1.87001371383667
2016-02-03,1.8351471424102783
2016-02-04,1.8206195831298828
2016-02-05,1.789820671081543
2016-02-08,1.7410073280334473
2016-02-09,1.6898696422576904
2016-02-10,1.6724358797073364
2016-02-11,1.5806206464767456
2016-02-12,1.5951488018035889
2016-02-15,1.6212986707687378
2016-02-16,1.6195553541183472
2016-02-17,1.6503539085388184
2016-02-18,1.6689494848251343
2016-02-19,1.6619762182235718
2016-02-22,1.709627628326416
2016-02-23,1.6613951921463013
2016-02-24,1.628271460533142
2016-02-25,1.6706924438476562
2016-02-26,1.6404746770858765
2016-02-29,1.6602330207824707
2016-03-01,1.6724358797073364
2016-03-02,1.6706924438476562
2016-03-03,1.703816294670105
2016-03-04,1.6735984086990356
2016-03-07,1.5997971296310425
2016-03-08,1.6120009422302246
2016-03-09,1.6404746770858765
2016-03-10,1.6660443544387817
2016-03-11,1.728804349899292
2016-03-14,1.7322907447814941
2016-03-15,1.737520694732666
2016-03-16,1.7462373971939087
2016-03-17,1.798537254333496
2016-03-18,1.7950505018234253
2016-03-21,1.8130648136138916
2016-03-22,1.7967941761016846
2016-03-23,1.7758736610412598
2016-03-24,1.7799416780471802
2016-03-29,1.7915641069412231
2016-03-30,1.8456073999404907
2016-03-31,1.8165514469146729
2016-04-01,1.7933075428009033
2016-04-04,1.7915641069412231
2016-04-05,1.7334526777267456
2016-04-06,1.709627628326416
2016-04-07,1.6927748918533325
2016-04-08,1.6997480392456055
2016-04-11,1.7073030471801758
2016-04-12,1.711951732635498
2016-04-13,1.7212493419647217
2016-04-14,1.7224122285842896
2016-04-15,1.7142761945724487
2016-04-18,1.7258986234664917
2016-04-19,1.7444939613342285
2016-04-20,1.7799416780471802
2016-04-21,1.765413761138916
2016-04-22,1.7874958515167236
2016-04-25,1.7874958515167236
2016-04-26,1.792725920677185
2016-04-27,1.8148081302642822
2016-04-28,1.8212006092071533
2016-04-29,1.8037673234939575
2016-05-02,1.8322421312332153
2016-05-03,1.823525309562683
2016-05-04,1.842120885848999
2016-05-05,1.8723376989364624
2016-05-06,1.8456073999404907
2016-05-09,1.840958595275879
2016-05-10,1.845025897026062
2016-05-11,1.8084163665771484
2016-05-12,1.824686884880066
2016-05-13,1.8403773307800293
2016-05-16,1.8453145027160645
2016-05-17,1.8434629440307617
2016-05-18,1.825565218925476
2016-05-19,1.8082845211029053
2016-05-20,1.7910043001174927
2016-05-23,1.7545913457870483
2016-05-24,1.776809573173523
2016-05-25,1.7959409952163696
2016-05-26,1.8329709768295288
2016-05-27,1.8305023908615112
2016-05-30,1.844697117805481
2016-05-31,1.8483996391296387
2016-06-01,1.8095190525054932
2016-06-02,1.8138389587402344
2016-06-03,1.805198311805725
2016-06-06,1.8261821269989014
2016-06-07,1.8483996391296387
2016-06-08,1.8607431650161743
2016-06-09,1.8428454399108887
2016-06-10,1.7854492664337158
2016-06-13,1.7570604085922241
2016-06-14,1.6928751468658447
2016-06-15,1.7200303077697754
2016-06-16,1.7360763549804688
2016-06-17,1.7589118480682373
2016-06-20,1.8292683362960815
2016-06-21,1.810135841369629
2016-06-22,1.8150734901428223
2016-06-23,1.8206279277801514
2016-06-24,1.626221776008606
2016-06-27,1.5848718881607056
2016-06-28,1.6299246549606323
2016-06-29,1.697812557220459
2016-06-30,1.6996641159057617
2016-07-01,1.7169440984725952
2016-07-04,1.7268192768096924
2016-07-05,1.6688060760498047
2016-07-06,1.6441196203231812
2016-07-07,1.6990464925765991
2016-07-08,1.7039839029312134
2016-07-11,1.763848900794983
2016-07-12,1.7706375122070312
2016-07-13,1.7811291217803955
2016-07-14,1.7953240871429443
2016-07-15,1.803347110748291
2016-07-18,1.825565218925476
2016-07-19,1.805198311805725
2016-07-20,1.8267992734909058
2016-07-21,1.8360575437545776
2016-07-22,1.8514857292175293
2016-07-25,1.8761723041534424
2016-07-26,1.863829255104065
2016-07-27,1.8669151067733765
2016-07-28,1.8434629440307617
2016-07-29,1.8934531211853027
2016-08-01,1.8990076780319214
2016-08-02,1.8514857292175293
2016-08-03,1.8440797328948975
2016-08-04,1.8724693059921265
2016-08-05,1.8866636753082275
2016-08-08,1.9027104377746582
2016-08-09,1.918139100074768
2016-08-10,1.9162876605987549
2016-08-11,1.9218419790267944
2016-08-12,1.9169055223464966
2016-08-15,1.9138189554214478
2016-08-16,1.8922187089920044
2016-08-17,1.8533371686935425
2016-08-18,1.8669151067733765
2016-08-19,1.8453145027160645
2016-08-22,1.8514857292175293
2016-08-23,1.8576576709747314
2016-08-24,1.8570399284362793
2016-08-25,1.8570399284362793
2016-08-26,1.8588916063308716
2016-08-29,1.8558063507080078
2016-08-30,1.8508691787719727
2016-08-31,1.854572057723999
2016-09-01,1.8576576709747314
2016-09-02,1.879258394241333
2016-09-05,1.9020931720733643
2016-09-06,1.8767893314361572
2016-09-07,1.8848124742507935
2016-09-08,1.8885157108306885
2016-09-09,1.8261821269989014
2016-09-12,1.799643874168396
2016-09-13,1.788535237312317
2016-09-14,1.7879183292388916
2016-09-15,1.79038667678833
2016-09-16,1.7805124521255493
2016-09-19,1.8002616167068481
2016-09-20,1.8045814037322998
2016-09-21,1.7990269660949707
2016-09-22,1.8453145027160645
2016-09-23,1.818776249885559
2016-09-26,1.8132219314575195
2016-09-27,1.8070499897003174
2016-09-28,1.8298851251602173
2016-09-29,1.8434629440307617
2016-09-30,1.844697117805481
2016-10-03,1.803347110748291
2016-10-04,1.7897698879241943
2016-10-05,1.7403963804244995
2016-10-06,1.7132412195205688
2016-10-07,1.6879377365112305
2016-10-10,1.729905128479004
2016-10-11,1.7366933822631836
2016-10-12,1.7613800764083862
2016-10-13,1.7786610126495361
2016-10-14,1.803347110748291
2016-10-17,1.8175415992736816
2016-10-18,1.8453145027160645
2016-10-19,1.8607431650161743
2016-10-20,1.8514857292175293
2016-10-21,1.8477826118469238
2016-10-24,1.8687666654586792
2016-10-25,1.8570399284362793
2016-10-26,1.8700002431869507
2016-10-27,1.844697117805481
2016-10-28,1.8551884889602661
2016-10-31,1.8582748174667358
2016-11-01,1.8335880041122437
2016-11-02,1.7854492664337158
2016-11-03,1.7953240871429443
2016-11-04,1.7589118480682373
2016-11-07,1.8014954328536987
2016-11-08,1.8082845211029053
2016-11-09,1.7527397871017456
2016-11-10,1.6657203435897827
2016-11-11,1.6478224992752075
2016-11-14,1.6274563074111938
2016-11-15,1.6570796966552734
2016-11-16,1.6336277723312378
2016-11-17,1.6725090742111206
2016-11-18,1.660165548324585
2016-11-21,1.6879377365112305
2016-11-22,1.6805319786071777
2016-11-23,1.666337251663208
2016-11-24,1.6613996028900146
2016-11-25,1.6762118339538574
2016-11-28,1.6706576347351074
2016-11-29,1.6725090742111206
2016-11-30,1.6829999685287476
2016-12-01,1.6657203435897827
2016-12-02,1.6644854545593262
2016-12-05,1.663251519203186
2016-12-06,1.7231162786483765
2016-12-07,1.7403963804244995
2016-12-08,1.734224796295166
2016-12-09,1.7465683221817017
2016-12-12,1.7434823513031006
2016-12-13,1.7743405103683472
2016-12-14,1.7619969844818115
2016-12-15,1.7589118480682373
2016-12-16,1.7613800764083862
2016-12-19,1.7774262428283691
2016-12-20,1.7897698879241943
2016-12-21,1.791621446609497
2016-12-22,1.7694038152694702
2016-12-23,1.7817461490631104
2016-12-27,1.8014954328536987
2016-12-28,1.8008787631988525
2016-12-29,1.805198311805725
2016-12-30,1.7860667705535889
2017-01-02,1.8002616167068481
2017-01-03,1.7922382354736328
2017-01-04,1.7842155694961548
2017-01-05,1.7650830745697021
2017-01-06,1.7305221557617188
2017-01-09,1.7243502140045166
2017-01-10,1.691023826599121
2017-01-11,1.6990464925765991
2017-01-12,1.7076867818832397
2017-01-13,1.7120074033737183
2017-01-16,1.7089216709136963
2017-01-17,1.7595285177230835
2017-01-18,1.747185468673706
2017-01-19,1.7280535697937012
2017-01-20,1.7157104015350342
2017-01-23,1.6786803007125854
2017-01-24,1.685469150543213
2017-01-25,1.6675713062286377
2017-01-26,1.6768288612365723
2017-01-27,1.6934921741485596
2017-01-30,1.666337251663208
2017-01-31,1.6589311361312866
2017-02-01,1.6478224992752075
2017-02-02,1.6681883335113525
2017-02-03,1.666337251663208
2017-02-06,1.6416504383087158
2017-02-07,1.6570796966552734
2017-02-08,1.7052181959152222
2017-02-09,1.7274361848831177
2017-02-10,1.7200303077697754
2017-02-13,1.7280535697937012
2017-02-14,1.7385448217391968
2017-02-15,1.7589118480682373
2017-02-16,1.7619969844818115
2017-02-17,1.7644661664962769
2017-02-20,1.776809573173523
2017-02-21,1.7848323583602905
2017-02-22,1.7848323583602905
2017-02-23,1.787300705909729
2017-02-24,1.7817461490631104
2017-02-27,1.7817461490631104
2017-02-28,1.8014954328536987
2017-03-01,1.79470694065094
2017-03-02,1.8008787631988525
2017-03-03,1.734224796295166
2017-03-06,1.7712548971176147
2017-03-07,1.7527397871017456
2017-03-08,1.7428653240203857
2017-03-09,1.7533575296401978
2017-03-10,1.7447166442871094
2017-03-13,1.7459508180618286
2017-03-14,1.7490367889404297
2017-03-15,1.747185468673706
2017-03-16,1.7576770782470703
2017-03-17,1.7669346332550049
2017-03-20,1.775574803352356
2017-03-21,1.78915274143219
2017-03-22,1.803347110748291
2017-03-23,1.7971757650375366
2017-03-24,1.8021129369735718
2017-03-27,1.810135841369629
2017-03-28,1.8854296207427979
2017-03-29,1.896538496017456
2017-03-30,1.9459118843078613
2017-03-31,1.959488868713379
2017-04-03,1.9564037322998047
2017-04-04,1.9601067304611206
2017-04-05,1.9625749588012695
2017-04-06,1.9662779569625854
2017-04-07,1.9625749588012695
2017-04-10,1.9625749588012695
2017-04-11,1.9526997804641724
2017-04-12,1.953317642211914
2017-04-13,1.9496146440505981
2017-04-18,1.9304823875427246
2017-04-19,1.903944492340088
2017-04-20,1.8804922103881836
2017-04-21,1.879258394241333
2017-04-24,1.9218419790267944
2017-04-25,1.9243109226226807
2017-04-26,1.9144361019134521
2017-04-27,1.9020931720733643
2017-04-28,1.8700002431869507
2017-05-02,1.9002411365509033
2017-05-03,1.9286308288574219
2017-05-04,1.9810898303985596
2017-05-05,2.0088624954223633
2017-05-08,1.994050145149231
2017-05-09,2.0057761669158936
2017-05-10,2.0063931941986084
2017-05-11,2.015650510787964
2017-05-12,2.0366342067718506
2017-05-15,2.0222268104553223
2017-05-16,2.015023946762085
2017-05-17,2.0012712478637695
2017-05-18,1.9573956727981567
2017-05-19,2.027466297149658
2017-05-22,2.0608646869659424
2017-05-23,2.0942625999450684
2017-05-24,2.0752711296081543
2017-05-25,2.0883684158325195
2017-05-26,2.0922980308532715
2017-05-29,2.0864040851593018
2017-05-30,2.098846912384033
2017-05-31,2.1440322399139404
2017-06-01,2.1505813598632812
2017-06-02,2.121767044067383
2017-06-05,2.0739619731903076
2017-06-06,2.132899522781372
2017-06-07,2.122421979904175
2017-06-08,2.119147539138794
2017-06-09,2.1420674324035645
2017-06-12,2.0759265422821045
2017-06-13,2.1080145835876465
2017-06-14,2.0778911113739014
2017-06-15,2.0012712478637695
2017-06-16,1.9953774213790894
2017-06-19,2.0006165504455566
2017-06-20,1.996687412261963
2017-06-21,1.984244704246521
2017-06-22,1.9632896184921265
2017-06-23,1.9456076622009277
2017-06-26,1.9279265403747559
2017-06-27,1.8938734531402588
2017-06-28,1.8932188749313354
2017-06-29,1.8781570196151733
2017-06-30,1.8748821020126343
2017-07-03,1.8702983856201172
2017-07-04,1.8997671604156494
2017-07-05,1.8716078996658325
2017-07-06,1.8480325937271118
2017-07-07,1.853271722793579
2017-07-10,1.87095308303833
2017-07-11,1.87095308303833
2017-07-12,1.8997671604156494
2017-07-13,1.920068383216858
2017-07-14,1.9390593767166138
2017-07-17,1.9318559169769287
2017-07-18,1.9534660577774048
2017-07-19,1.9645988941192627
2017-07-20,1.9580506086349487
2017-07-21,1.9613243341445923
2017-07-24,1.944953203201294
2017-07-25,1.9377493858337402
2017-07-26,1.9580506086349487
2017-07-27,1.9652541875839233
2017-07-28,1.942988634109497
2017-07-31,1.9645988941192627
2017-08-01,1.9921036958694458
2017-08-02,1.9999617338180542
2017-08-03,2.018953323364258
2017-08-04,2.0628292560577393
2017-08-07,2.066102981567383
2017-08-08,2.0680675506591797
2017-08-09,2.0746169090270996
2017-08-10,2.0719969272613525
2017-08-11,2.0385987758636475
2017-08-14,2.066102981567383
2017-08-15,2.0719969272613525
2017-08-16,2.0785458087921143
2017-08-17,2.104740619659424
2017-08-18,2.0968823432922363
2017-08-21,2.085749626159668
2017-08-22,2.1086699962615967
2017-08-23,2.0968823432922363
2017-08-24,2.1256964206695557
2017-08-25,2.1060500144958496
2017-08-28,2.1145639419555664
2017-08-29,2.1073598861694336
2017-08-30,2.085749626159668
2017-08-31,2.1119437217712402
2017-09-01,2.1250410079956055
2017-09-04,2.130934715270996
2017-09-05,2.13224458694458
2017-09-06,2.1106345653533936
2017-09-07,2.119147539138794
2017-09-08,2.1296255588531494
2017-09-11,2.158439874649048
2017-09-12,2.1748108863830566
2017-09-13,2.1898727416992188
2017-09-14,2.1813600063323975
2017-09-15,2.209519147872925
2017-09-18,2.153855323791504
2017-09-19,2.1401031017303467
2017-09-20,2.130280017852783
2017-09-21,2.1119437217712402
2017-09-22,2.0936079025268555
2017-09-25,2.1125991344451904
2017-09-26,2.104740619659424
2017-09-27,2.0975372791290283
2017-09-28,2.0883684158325195
2017-09-29,2.085749626159668
2017-10-02,2.027466297149658
2017-10-03,2.0235369205474854
2017-10-04,2.018953323364258
2017-10-05,2.030085802078247
2017-10-06,1.9744218587875366
2017-10-09,1.9685280323028564
2017-10-10,1.9907934665679932
2017-10-11,2.0255014896392822
2017-10-12,2.0412180423736572
2017-10-13,2.0346696376800537
2017-10-16,1.9632896184921265
2017-10-17,1.9639443159103394
2017-10-18,1.9737672805786133
2017-10-19,1.9776966571807861
2017-10-20,1.9704924821853638
2017-10-23,1.969183325767517
2017-10-24,1.944953203201294
2017-10-25,1.9318559169769287
2017-10-26,1.969183325767517
2017-10-27,1.9803158044815063
2017-10-30,1.9855546951293945
2017-10-31,2.0058555603027344
2017-11-01,2.0202624797821045
2017-11-02,2.028776168823242
2017-11-03,1.9357845783233643
2017-11-06,1.9318559169769287
2017-11-07,1.9410241842269897
2017-11-08,1.9724574089050293
2017-11-09,1.951501488685608
2017-11-10,1.9554308652877808
2017-11-13,1.9357845783233643
2017-11-14,1.944953203201294
2017-11-15,1.9665634632110596
2017-11-16,1.9384042024612427
2017-11-17,1.908935308456421
2017-11-20,1.913519263267517
2017-11-21,1.8912540674209595
2017-11-22,1.9063161611557007
2017-11-23,1.9167935848236084
2017-11-24,1.9050061702728271
2017-11-27,1.9122098684310913
2017-11-28,1.9043513536453247
2017-11-29,1.9043513536453247
2017-11-30,1.9285811185836792
2017-12-01,1.9076253175735474
2017-12-04,1.9102452993392944
2017-12-05,1.902387022972107
2017-12-06,1.9030418395996094
2017-12-07,1.9233428239822388
2017-12-08,1.9043513536453247
2017-12-11,1.9298911094665527
2017-12-12,1.925962209701538
2017-12-13,1.9187581539154053
2017-12-14,1.89714777469635
2017-12-15,1.9174484014511108
2017-12-18,1.9187581539154053
2017-12-19,1.915483832359314
2017-12-20,1.8840506076812744
2017-12-21,1.875537633895874
2017-12-22,1.8788113594055176
2017-12-27,1.89714777469635
2017-12-28,1.8860149383544922
2017-12-29,1.8892897367477417
2018-01-02,1.9004226922988892
2018-01-03,1.9279265403747559
2018-01-04,1.9475724697113037
2018-01-05,1.960669755935669
2018-01-08,1.9501920938491821
2018-01-09,1.9331656694412231
2018-01-10,1.9122098684310913
2018-01-11,1.889944314956665
2018-01-12,1.8676782846450806
2018-01-15,1.9056609869003296
2018-01-16,1.9056609869003296
2018-01-17,1.8932188749313354
2018-01-18,1.8781570196151733
2018-01-19,1.8886340856552124
2018-01-22,1.8925637006759644
2018-01-23,1.891908884048462
2018-01-24,1.887979507446289
2018-01-25,1.891908884048462
2018-01-26,1.8925637006759644
2018-01-29,1.8788113594055176
2018-01-30,1.8598202466964722
2018-01-31,1.8526166677474976
2018-02-01,1.8552364110946655
2018-02-02,1.8185641765594482
2018-02-05,1.7655194997787476
2018-02-06,1.7288472652435303
2018-02-07,1.7871301174163818
2018-02-08,1.7707587480545044
2018-02-09,1.7596259117126465
2018-02-12,1.793679118156433
2018-02-13,1.7818909883499146
2018-02-14,1.8002276420593262
2018-02-15,1.8048112392425537
2018-02-16,1.8388644456863403
2018-02-19,1.8152894973754883
2018-02-20,1.7707587480545044
2018-02-21,1.755696415901184
2018-02-22,1.7858197689056396
2018-02-23,1.8336260318756104
2018-02-26,1.8329707384109497
2018-02-27,1.8126707077026367
2018-02-28,1.8028466701507568
2018-03-01,1.7805817127227783
2018-03-02,1.8264223337173462
2018-03-05,1.8336260318756104
2018-03-06,1.8401741981506348
2018-03-07,1.8552364110946655
2018-03-08,1.9076253175735474
2018-03-09,1.9128644466400146
2018-03-12,1.971147894859314
2018-03-13,1.9973422288894653
2018-03-14,1.9986519813537598
2018-03-15,2.0006165504455566
2018-03-16,1.9993067979812622
2018-03-19,1.969183325767517
2018-03-20,1.9600149393081665
2018-03-21,1.9645988941192627
2018-03-22,1.9403687715530396
2018-03-23,1.9233428239822388
2018-03-26,1.932510495185852
2018-03-27,1.9613243341445923
2018-03-28,2.011094570159912
2018-03-29,2.0222268104553223
2018-04-03,2.0235369205474854
2018-04-04,2.0333597660064697
2018-04-05,2.034015417098999
2018-04-06,2.0215721130371094
2018-04-09,2.098846912384033
2018-04-10,2.096226930618286
2018-04-11,2.062173843383789
2018-04-12,2.063483715057373
2018-04-13,2.0798556804656982
2018-04-16,2.067412853240967
2018-04-17,2.0713422298431396
2018-04-18,2.0778911113739014
2018-04-19,2.100156307220459
2018-04-20,2.098846912384033
2018-04-23,2.1040852069854736
2018-04-24,2.119802713394165
2018-04-25,2.1021206378936768
2018-04-26,2.081164836883545
2018-04-27,2.1368861198425293
2018-04-30,2.1424574851989746
2018-05-02,2.132009983062744
2018-05-03,2.111811399459839
2018-05-04,2.1222586631774902
2018-05-07,2.1243484020233154
2018-05-08,2.1285274028778076
2018-05-09,2.1285274028778076
2018-05-10,2.1501190662384033
2018-05-11,2.1661388874053955
2018-05-14,2.3681259155273438
2018-05-15,2.395986557006836
2018-05-16,2.3681259155273438
2018-05-17,2.3688228130340576
2018-05-18,2.4085235595703125
2018-05-21,2.428025960922241
2018-05-22,2.402952194213867
2018-05-23,2.4210610389709473
2018-05-24,2.3723056316375732
2018-05-25,2.3820559978485107
2018-05-28,2.3528029918670654
2018-05-29,2.335390329360962
2018-05-30,2.361161231994629
2018-05-31,2.333300828933716
2018-06-01,2.3451414108276367
2018-06-04,2.3813600540161133
2018-06-05,2.3820559978485107
2018-06-06,2.375091552734375
2018-06-07,2.347230911254883
2018-06-08,2.351410150527954
2018-06-11,2.3486242294311523
2018-06-12,2.3681259155273438
2018-06-13,2.3639473915100098
2018-06-14,2.3681259155273438
2018-06-15,2.347230911254883
2018-06-18,2.361161231994629
2018-06-19,2.354196310043335
2018-06-20,2.339569568634033
2018-06-21,2.3291215896606445
2018-06-22,2.3646438121795654
2018-06-25,2.3681259155273438
2018-06-26,2.375091552734375
2018-06-27,2.389021396636963
2018-06-28,2.395986557006836
2018-06-29,2.3681259155273438
2018-07-02,2.375091552734375
2018-07-03,2.3820559978485107
2018-07-04,2.389021396636963
2018-07-05,2.4064340591430664
2018-07-06,2.389021396636963
2018-07-09,2.4322047233581543
2018-07-10,2.430811882019043
2018-07-11,2.4412598609924316
2018-07-12,2.4384734630584717
2018-07-13,2.409916877746582
2018-07-16,2.412006139755249
2018-07-17,2.416882038116455
2018-07-18,2.404344081878662
2018-07-19,2.402952194213867
2018-07-20,2.391111373901367
2018-07-23,2.4092204570770264
2018-07-24,2.3876283168792725
2018-07-25,2.3994688987731934
2018-07-26,2.4085235595703125
2018-07-27,2.430811882019043
2018-07-30,2.4607620239257812
2018-07-31,2.4301154613494873
2018-08-01,2.4607620239257812
2018-08-02,2.466334104537964
2018-08-03,2.458672285079956
2018-08-06,2.4482245445251465
2018-08-07,2.433598279953003
2018-08-08,2.4113097190856934
2018-08-09,2.4154889583587646
2018-08-10,2.4113097190856934
2018-08-13,2.38484263420105
2018-08-14,2.375091552734375
2018-08-15,2.3681259155273438
2018-08-16,2.3681259155273438
2018-08-17,2.3639473915100098
2018-08-20,2.355588912963867
2018-08-21,2.3583755493164062
2018-08-22,2.363250732421875
2018-08-23,2.365339994430542
2018-08-24,2.347230911254883
2018-08-27,2.3451414108276367
2018-08-28,2.340266227722168
2018-08-29,2.3479278087615967
2018-08-30,2.347230911254883
2018-08-31,2.3458378314971924
2018-09-03,2.3291215896606445
2018-09-04,2.3193705081939697
2018-09-05,2.3019583225250244
2018-09-06,2.2942962646484375
2018-09-07,2.291511058807373
2018-09-10,2.29081392288208
2018-09-11,2.2810633182525635
2018-09-12,2.2740976810455322
2018-09-13,2.258774995803833
2018-09-14,2.260167360305786
2018-09-17,2.2734014987945557
2018-09-18,2.2636501789093018
2018-09-19,2.256685256958008
2018-09-20,2.244844675064087
2018-09-21,2.2455408573150635
2018-09-24,2.2740976810455322
2018-09-25,2.2706148624420166
2018-09-26,2.2671329975128174
2018-09-27,2.2894210815429688
2018-09-28,2.213501214981079
2018-10-01,2.1731038093566895
2018-10-02,2.1939995288848877
2018-10-03,2.2295210361480713
2018-10-04,2.2183773517608643
2018-10-05,2.2183773517608643
2018-10-08,2.2197699546813965
2018-10-09,2.1939995288848877
2018-10-10,2.1870338916778564
2018-10-11,2.1452438831329346
2018-10-12,2.1264379024505615
2018-10-15,2.1354928016662598
2018-10-16,2.172407627105713
2018-10-17,2.1870338916778564
2018-10-18,2.1856415271759033
2018-10-19,2.207232713699341
2018-10-22,2.190516948699951
2018-10-23,2.1598703861236572
2018-10-24,2.1459405422210693
2018-10-25,2.139671564102173
2018-10-26,2.1250452995300293
2018-10-29,2.150815486907959
2018-10-30,2.1661388874053955
2018-10-31,2.1619598865509033
2018-11-01,2.170318365097046
2018-11-02,2.1452438831329346
2018-11-05,2.1563880443573
2018-11-06,2.1696219444274902
2018-11-07,2.1661388874053955
2018-11-08,2.213501214981079
2018-11-09,2.1661388874053955
2018-11-12,2.1661388874053955
2018-11-13,2.143850564956665
2018-11-14,2.1570839881896973
2018-11-15,2.1382782459259033
2018-11-16,2.141761302947998
2018-11-19,2.1452438831329346
2018-11-20,2.1452438831329346
2018-11-21,2.134795904159546
2018-11-22,2.118079662322998
2018-11-23,2.120866537094116
2018-11-26,2.1431546211242676
2018-11-27,2.1382782459259033
2018-11-28,2.129920482635498
2018-11-29,2.1382782459259033
2018-11-30,2.1501190662384033
2018-12-03,2.166835308074951
2018-12-04,2.1661388874053955
2018-12-05,2.160566568374634
2018-12-06,2.1034536361694336
2018-12-07,2.1542983055114746
2018-12-10,2.1285274028778076
2018-12-11,2.1661388874053955
2018-12-12,2.1661388874053955
2018-12-13,2.151512384414673
2018-12-14,2.1619598865509033
2018-12-17,2.1083288192749023
2018-12-18,2.055394172668457
2018-12-19,2.081861734390259
2018-12-20,2.0755927562713623
2018-12-21,2.0964884757995605
2018-12-24,2.0783793926239014
2018-12-27,2.0338027477264404
2018-12-28,2.0748963356018066
2018-12-31,2.1236519813537598
2019-01-02,2.0895230770111084
2019-01-03,2.106935977935791
2019-01-04,2.158477544784546
2019-01-07,2.143850564956665
2019-01-08,2.141761302947998
2019-01-09,2.141761302947998
2019-01-10,2.1327061653137207
2019-01-11,2.148726224899292
2019-01-14,2.143850564956665
2019-01-15,2.1382782459259033
2019-01-16,2.1340994834899902
2019-01-17,2.132009983062744
2019-01-18,2.141761302947998
2019-01-21,2.1194729804992676
2019-01-22,2.1173832416534424
2019-01-23,2.122955560684204
2019-01-24,2.1264379024505615
2019-01-25,2.155691385269165
2019-01-28,2.150815486907959
2019-01-29,2.184248208999634
2019-01-30,2.197481632232666
2019-01-31,2.2218592166900635
2019-02-01,2.2218592166900635
2019-02-04,2.2267353534698486
2019-02-05,2.242058277130127
2019-02-06,2.2497196197509766
2019-02-07,2.235093116760254
2019-02-08,2.2037501335144043
2019-02-11,2.199570894241333
2019-02-12,2.2218592166900635
