Date,INDIGO.NS
2016-09-26,904.3240966796875
2016-09-27,890.503173828125
2016-09-28,886.9396362304688
2016-09-29,870.3258056640625
2016-09-30,881.9314575195312
2016-10-03,910.0064086914062
2016-10-04,915.7369995117188
2016-10-05,914.8702392578125
2016-10-06,902.4940185546875
2016-10-07,914.8702392578125
2016-10-10,902.205078125
2016-10-13,901.2420043945312
2016-10-14,899.9418334960938
2016-10-17,900.6641845703125
2016-10-18,903.6016845703125
2016-10-19,913.1847534179688
2016-10-20,903.36083984375
2016-10-21,901.6754150390625
2016-10-24,897.5820922851562
2016-10-25,891.3699951171875
2016-10-26,897.2450561523438
2016-10-27,903.1682739257812
2016-10-28,896.3782958984375
2016-11-01,905.5278930664062
2016-11-02,900.6641845703125
2016-11-03,898.5934448242188
2016-11-04,885.8320922851562
2016-11-07,891.1292114257812
2016-11-08,892.8628540039062
2016-11-09,913.6181030273438
2016-11-10,902.1088256835938
2016-11-11,881.498046875
2016-11-15,851.0151977539062
2016-11-16,802.6664428710938
2016-11-17,828.4780883789062
2016-11-18,817.5948486328125
2016-11-21,819.3284301757812
2016-11-22,827.0335083007812
2016-11-23,837.4351196289062
2016-11-24,835.3162231445312
2016-11-25,838.0612182617188
2016-11-28,855.3492431640625
2016-11-29,842.2988891601562
2016-11-30,828.0928344726562
2016-12-01,807.6264038085938
2016-12-02,812.1531982421875
2016-12-05,818.3171997070312
2016-12-06,817.9319458007812
2016-12-07,817.97998046875
2016-12-08,819.7619018554688
2016-12-09,816.3427124023438
2016-12-12,797.4655151367188
2016-12-13,786.14892578125
2016-12-14,787.6416625976562
2016-12-15,798.9583129882812
2016-12-16,799.6807250976562
2016-12-19,802.0885009765625
2016-12-20,802.4256591796875
2016-12-21,801.6550903320312
2016-12-22,797.7063598632812
2016-12-23,794.6243286132812
2016-12-26,798.0433959960938
2016-12-27,799.632568359375
2016-12-28,799.1990966796875
2016-12-29,785.474609375
2016-12-30,791.1571044921875
2017-01-02,792.02392578125
2017-01-03,789.6161499023438
2017-01-04,812.2976684570312
2017-01-05,810.8048095703125
2017-01-06,809.79345703125
2017-01-09,821.2546997070312
2017-01-10,828.2854614257812
2017-01-11,837.001708984375
2017-01-12,845.4290161132812
2017-01-13,848.318359375
2017-01-16,843.5028076171875
2017-01-17,845.8623657226562
2017-01-18,847.2108154296875
2017-01-19,870.807373046875
2017-01-20,891.5626831054688
2017-01-23,900.0380859375
2017-01-24,895.7040405273438
2017-01-25,894.7409057617188
2017-01-27,893.77783203125
2017-01-30,900.6641845703125
2017-01-31,869.69970703125
2017-02-01,805.7001953125
2017-02-02,824.095947265625
2017-02-03,826.9370727539062
2017-02-06,829.2005004882812
2017-02-07,816.920654296875
2017-02-08,818.6061401367188
2017-02-09,815.235107421875
2017-02-10,806.037353515625
2017-02-13,799.8733520507812
2017-02-14,788.4603881835938
2017-02-15,789.519775390625
2017-02-16,793.2278442382812
2017-02-17,798.7176513671875
2017-02-20,798.8621215820312
2017-02-21,810.515869140625
2017-02-22,813.6941528320312
2017-02-23,808.6377563476562
2017-02-27,833.678955078125
2017-02-28,825.2998657226562
2017-03-01,838.7353515625
2017-03-02,832.3787841796875
2017-03-03,827.4186401367188
2017-03-06,828.3336791992188
2017-03-07,828.3817138671875
2017-03-08,847.3553466796875
2017-03-09,842.8767700195312
2017-03-10,838.9761352539062
2017-03-14,843.8399047851562
2017-03-15,848.9444580078125
2017-03-16,858.527587890625
2017-03-17,886.795166015625
2017-03-20,886.024658203125
2017-03-21,900.5678100585938
2017-03-22,900.2788696289062
2017-03-23,943.3785400390625
2017-03-24,983.2037353515625
2017-03-27,1013.8310546875
2017-03-28,998.276611328125
2017-03-29,986.43017578125
2017-03-30,1005.64453125
2017-03-31,1012.6271362304688
2017-04-03,1004.5369262695312
2017-04-05,1005.7408447265625
2017-04-06,1011.4713134765625
2017-04-07,1000.4918823242188
2017-04-10,1045.662109375
2017-04-11,1052.4522705078125
2017-04-12,1058.3272705078125
2017-04-13,1051.3447265625
2017-04-17,1051.6336669921875
2017-04-18,1037.0904541015625
2017-04-19,1046.0474853515625
2017-04-20,1114.862548828125
2017-04-21,1070.8961181640625
2017-04-24,1079.6121826171875
2017-04-25,1069.306884765625
2017-04-26,1074.4595947265625
2017-04-27,1078.2640380859375
2017-04-28,1065.0692138671875
2017-05-02,1083.4647216796875
2017-05-03,1074.8931884765625
2017-05-04,1065.6951904296875
2017-05-05,1074.1224365234375
2017-05-08,1077.5897216796875
2017-05-09,1098.2005615234375
2017-05-10,1082.45361328125
2017-05-11,1052.3077392578125
2017-05-12,1052.50048828125
2017-05-15,1070.4146728515625
2017-05-16,1074.5557861328125
2017-05-17,1071.66650390625
2017-05-18,1057.7012939453125
2017-05-19,1025.1959228515625
2017-05-22,1003.2366943359375
2017-05-23,1006.7039184570312
2017-05-24,1018.7429809570312
2017-05-25,1032.5638427734375
2017-05-26,1051.58544921875
2017-05-29,1037.4276123046875
2017-05-30,1021.0543823242188
2017-05-31,1066.08056640625
2017-06-01,1088.5693359375
2017-06-02,1075.230224609375
2017-06-05,1093.0478515625
2017-06-06,1072.099853515625
2017-06-07,1087.9915771484375
2017-06-08,1102.0048828125
2017-06-09,1108.650390625
2017-06-12,1098.5377197265625
2017-06-13,1103.449462890625
2017-06-14,1112.1658935546875
2017-06-15,1142.407958984375
2017-06-16,1167.3529052734375
2017-06-19,1157.2880859375
2017-06-20,1186.8560791015625
2017-06-21,1204.5294189453125
2017-06-22,1202.3623046875
2017-06-23,1195.9576416015625
2017-06-27,1173.3240966796875
2017-06-28,1218.25390625
2017-06-29,1191.3828125
2017-06-30,1123.5306396484375
2017-07-03,1148.2347412109375
2017-07-04,1150.4500732421875
2017-07-05,1171.54248046875
2017-07-06,1186.8077392578125
2017-07-07,1201.591796875
2017-07-10,1193.5015869140625
2017-07-11,1178.6695556640625
2017-07-12,1216.2313232421875
2017-07-13,1228.8963623046875
2017-07-14,1232.94140625
2017-07-17,1236.1678466796875
2017-07-18,1231.303955078125
2017-07-19,1210.30810546875
2017-07-20,1197.9801025390625
2017-07-21,1197.49853515625
2017-07-24,1187.867431640625
2017-07-25,1200.484130859375
2017-07-26,1189.119384765625
2017-07-27,1197.6429443359375
2017-07-28,1238.6719970703125
2017-07-31,1243.150634765625
2017-08-01,1242.6689453125
2017-08-02,1234.1453857421875
2017-08-03,1225.1883544921875
2017-08-04,1228.9444580078125
2017-08-07,1240.1650390625
2017-08-08,1247.7254638671875
2017-08-09,1255.285888671875
2017-08-10,1226.729248046875
2017-08-11,1196.5355224609375
2017-08-14,1237.564453125
2017-08-16,1264.7725830078125
2017-08-17,1264.0023193359375
2017-08-18,1255.202392578125
2017-08-21,1256.4879150390625
2017-08-22,1214.86181640625
2017-08-23,1202.7498779296875
2017-08-24,1173.2359619140625
2017-08-28,1172.5933837890625
2017-08-29,1158.8499755859375
2017-08-30,1182.3817138671875
2017-08-31,1214.4664306640625
2017-09-01,1241.0634765625
2017-09-04,1251.09912109375
2017-09-05,1242.151123046875
2017-09-06,1209.0284423828125
2017-09-07,1212.439453125
2017-09-08,1208.2373046875
2017-09-11,1202.25537109375
2017-09-12,1189.5008544921875
2017-09-13,1185.0020751953125
2017-09-14,1170.418212890625
2017-09-15,1163.1014404296875
2017-09-18,1152.76904296875
2017-09-19,1135.86181640625
2017-09-20,1119.1026611328125
2017-09-21,1123.1563720703125
2017-09-22,1101.1077880859375
2017-09-25,1033.823974609375
2017-09-26,1031.302734375
2017-09-27,1045.095703125
2017-09-28,1066.6007080078125
2017-09-29,1084.4473876953125
2017-10-03,1076.53759765625
2017-10-04,1083.063232421875
2017-10-05,1087.660888671875
2017-10-06,1094.8292236328125
2017-10-09,1088.9461669921875
2017-10-10,1104.2222900390625
2017-10-11,1096.5595703125
2017-10-12,1121.525146484375
2017-10-13,1115.3455810546875
2017-10-16,1108.8197021484375
2017-10-17,1097.053955078125
2017-10-18,1136.2078857421875
2017-10-19,1145.798583984375
2017-10-23,1146.5401611328125
2017-10-24,1154.5489501953125
2017-10-25,1160.629638671875
2017-10-26,1155.53759765625
2017-10-27,1188.907470703125
2017-10-30,1211.351806640625
2017-10-31,1233.796142578125
2017-11-01,1230.7806396484375
2017-11-02,1233.89501953125
2017-11-03,1239.580322265625
2017-11-06,1228.2098388671875
2017-11-07,1194.5926513671875
2017-11-08,1166.611572265625
2017-11-09,1185.8424072265625
2017-11-10,1168.53955078125
2017-11-13,1161.2723388671875
2017-11-14,1154.449951171875
2017-11-15,1152.5220947265625
2017-11-16,1153.263671875
2017-11-17,1152.12646484375
2017-11-20,1158.5037841796875
2017-11-21,1153.1153564453125
2017-11-22,1151.829833984375
2017-11-23,1155.8836669921875
2017-11-24,1167.1552734375
2017-11-27,1155.48828125
2017-11-28,1149.7041015625
2017-11-29,1140.5089111328125
2017-11-30,1108.918701171875
2017-12-01,1117.916259765625
2017-12-04,1131.807861328125
2017-12-05,1141.7447509765625
2017-12-06,1124.244140625
2017-12-07,1112.2310791015625
2017-12-08,1169.4788818359375
2017-12-11,1180.0087890625
2017-12-12,1166.9576416015625
2017-12-13,1122.7611083984375
2017-12-14,1125.529541015625
2017-12-15,1121.3768310546875
2017-12-18,1128.6439208984375
2017-12-19,1144.6614990234375
2017-12-20,1153.1646728515625
2017-12-21,1126.172119140625
2017-12-22,1166.5126953125
2017-12-26,1188.4130859375
2017-12-27,1206.21044921875
2017-12-28,1193.7030029296875
2017-12-29,1191.923095703125
2018-01-01,1189.4512939453125
2018-01-02,1187.869384765625
2018-01-03,1194.79052734375
2018-01-04,1199.9814453125
2018-01-05,1185.100830078125
2018-01-08,1211.4012451171875
2018-01-09,1213.2799072265625
2018-01-10,1225.1943359375
2018-01-11,1221.733642578125
2018-01-12,1220.1021728515625
2018-01-15,1210.0172119140625
2018-01-16,1168.5889892578125
2018-01-17,1187.0782470703125
2018-01-18,1177.8831787109375
2018-01-19,1196.9656982421875
2018-01-22,1184.656005859375
2018-01-23,1178.674072265625
2018-01-24,1223.760498046875
2018-01-25,1224.1065673828125
2018-01-29,1186.8807373046875
2018-01-30,1199.4376220703125
2018-01-31,1201.2667236328125
2018-02-01,1203.0960693359375
2018-02-02,1164.5352783203125
2018-02-05,1186.682861328125
2018-02-06,1185.8919677734375
2018-02-07,1198.2510986328125
2018-02-08,1241.7557373046875
2018-02-09,1244.474609375
2018-02-12,1236.762451171875
2018-02-14,1260.5909423828125
2018-02-15,1247.786865234375
2018-02-16,1250.406982421875
2018-02-19,1268.204345703125
2018-02-20,1250.9014892578125
2018-02-21,1259.6517333984375
2018-02-22,1261.0853271484375
2018-02-23,1270.52783203125
2018-02-26,1322.88134765625
2018-02-27,1322.3870849609375
2018-02-28,1320.65673828125
2018-03-01,1317.1468505859375
2018-03-05,1294.3563232421875
2018-03-06,1269.044677734375
2018-03-07,1263.606689453125
2018-03-08,1274.433349609375
2018-03-09,1275.075927734375
2018-03-12,1262.3212890625
2018-03-13,1286.9407958984375
2018-03-14,1254.9058837890625
2018-03-15,1251.4451904296875
2018-03-16,1249.220458984375
2018-03-19,1202.107177734375
2018-03-20,1228.951416015625
2018-03-21,1252.780029296875
2018-03-22,1244.5240478515625
2018-03-23,1233.0545654296875
2018-03-26,1268.402099609375
2018-03-27,1282.6893310546875
2018-03-28,1275.9163818359375
2018-04-02,1313.735595703125
2018-04-03,1352.4447021484375
2018-04-04,1371.774658203125
2018-04-05,1432.5323486328125
2018-04-06,1442.07373046875
2018-04-09,1476.3336181640625
2018-04-10,1463.1339111328125
2018-04-11,1466.198974609375
2018-04-12,1476.580810546875
2018-04-13,1442.9637451171875
2018-04-16,1440.8380126953125
2018-04-17,1472.230224609375
2018-04-18,1458.0418701171875
2018-04-19,1469.9561767578125
2018-04-20,1486.418701171875
2018-04-23,1469.65966796875
2018-04-24,1469.4124755859375
2018-04-25,1476.580810546875
2018-04-26,1481.72216796875
2018-04-27,1391.94482421875
2018-04-30,1387.001220703125
2018-05-02,1327.726318359375
2018-05-03,1192.467041015625
2018-05-04,1168.93505859375
2018-05-07,1154.3016357421875
2018-05-08,1182.480712890625
2018-05-09,1157.861328125
2018-05-10,1132.994384765625
2018-05-11,1149.852294921875
2018-05-14,1174.2742919921875
2018-05-15,1183.9144287109375
2018-05-16,1189.94580078125
2018-05-17,1166.1171875
2018-05-18,1127.3585205078125
2018-05-21,1121.1790771484375
2018-05-22,1128.1495361328125
2018-05-23,1147.6278076171875
2018-05-24,1151.780517578125
2018-05-25,1198.2015380859375
2018-05-28,1235.0322265625
2018-05-29,1204.4306640625
2018-05-30,1225.0953369140625
2018-05-31,1205.518310546875
2018-06-01,1163.54638671875
2018-06-04,1163.94189453125
2018-06-05,1163.249755859375
2018-06-06,1157.218505859375
2018-06-07,1158.2564697265625
2018-06-08,1172.939453125
2018-06-11,1175.0157470703125
2018-06-12,1183.024658203125
2018-06-13,1205.2216796875
2018-06-14,1210.3631591796875
2018-06-15,1206.704833984375
2018-06-18,1227.3695068359375
2018-06-19,1214.8125
2018-06-20,1123.65087890625
2018-06-21,1162.7059326171875
2018-06-22,1173.8787841796875
2018-06-25,1159.8880615234375
2018-06-26,1156.625244140625
2018-06-27,1136.5538330078125
2018-06-28,1087.7596435546875
2018-06-29,1076.240966796875
2018-07-02,1037.8284912109375
2018-07-03,1051.96728515625
2018-07-04,1068.9241943359375
2018-07-05,1063.78271484375
2018-07-06,1063.337890625
2018-07-09,1071.7420654296875
2018-07-10,1078.3172607421875
2018-07-11,1061.805419921875
2018-07-12,1111.6378173828125
2018-07-13,1094.136962890625
2018-07-16,1088.4517822265625
2018-07-17,1107.3861083984375
2018-07-18,1086.7708740234375
2018-07-19,1056.7132568359375
2018-07-20,1051.6707763671875
2018-07-23,1043.0194091796875
2018-07-24,1029.8690185546875
2018-07-25,1010.8853149414062
2018-07-26,997.3890380859375
2018-07-27,997.7350463867188
2018-07-30,993.730712890625
2018-07-31,919.2293701171875
2018-08-01,914.28564453125
2018-08-02,960.71142578125
2018-08-03,991.363525390625
2018-08-06,1061.076904296875
2018-08-07,1041.4217529296875
2018-08-08,1024.304443359375
2018-08-09,1055.8023681640625
2018-08-10,1065.75439453125
2018-08-13,1038.58544921875
2018-08-14,1045.5020751953125
2018-08-16,1045.0045166015625
2018-08-17,1044.905029296875
2018-08-20,1080.980712890625
2018-08-21,1070.1829833984375
2018-08-23,1048.935546875
2018-08-24,1049.8311767578125
2018-08-27,1044.6561279296875
2018-08-28,1018.9801635742188
2018-08-29,962.154541015625
2018-08-30,936.1799926757812
2018-08-31,924.3868408203125
2018-09-03,944.3902587890625
2018-09-04,905.62744140625
2018-09-05,867.6109619140625
2018-09-06,880.8471069335938
2018-09-07,909.0609130859375
2018-09-10,885.8728637695312
2018-09-11,888.062255859375
2018-09-12,878.55810546875
2018-09-14,882.0413208007812
2018-09-17,884.6288452148438
2018-09-18,857.6590576171875
2018-09-19,864.6254272460938
2018-09-21,892.7894287109375
2018-09-24,858.5547485351562
2018-09-25,848.6525268554688
2018-09-26,849.1004028320312
2018-09-27,835.5159301757812
2018-09-28,822.1305541992188
2018-10-01,802.7740478515625
2018-10-03,774.5602416992188
2018-10-04,812.7757568359375
2018-10-05,763.165283203125
2018-10-08,778.0932006835938
2018-10-09,720.968994140625
2018-10-10,740.8729248046875
2018-10-11,757.1443481445312
2018-10-12,804.6649169921875
2018-10-15,818.3488159179688
2018-10-16,865.0732421875
2018-10-17,833.1275024414062
2018-10-19,827.6539306640625
2018-10-22,802.624755859375
2018-10-23,799.9874267578125
2018-10-24,812.8255004882812
2018-10-25,873.7315063476562
2018-10-26,865.9191284179688
2018-10-29,880.1504516601562
2018-10-30,878.1600952148438
2018-10-31,884.6288452148438
2018-11-01,920.9534301757812
2018-11-02,970.56396484375
2018-11-05,964.2445068359375
2018-11-06,951.0581665039062
2018-11-07,956.5814819335938
2018-11-09,987.1837158203125
2018-11-12,944.0419311523438
2018-11-13,970.215576171875
2018-11-14,1043.412109375
2018-11-15,1038.9337158203125
2018-11-16,1044.357666015625
2018-11-19,1037.6400146484375
2018-11-20,1028.1856689453125
2018-11-21,1041.9193115234375
2018-11-22,1021.4681396484375
2018-11-26,1043.611328125
2018-11-27,1030.6239013671875
2018-11-28,1031.9176025390625
2018-11-29,1043.412109375
2018-11-30,1033.26123046875
2018-12-03,978.07763671875
2018-12-04,991.01513671875
2018-12-05,995.9911499023438
2018-12-06,986.3377685546875
2018-12-07,1016.1438598632812
2018-12-10,999.7230834960938
2018-12-11,1021.1696166992188
2018-12-12,1019.0299682617188
2018-12-13,1054.9066162109375
2018-12-14,1056.4989013671875
2018-12-17,1055.0062255859375
2018-12-18,1103.1737060546875
2018-12-19,1145.917236328125
2018-12-20,1146.514404296875
2018-12-21,1148.90283203125
2018-12-24,1155.8194580078125
2018-12-26,1150.6942138671875
2018-12-27,1158.2080078125
2018-12-28,1172.83740234375
2018-12-31,1159.4520263671875
2019-01-01,1159.999267578125
2019-01-02,1155.42138671875
2019-01-03,1150.9927978515625
2019-01-04,1137.7069091796875
2019-01-07,1108.3984375
2019-01-08,1104.9649658203125
2019-01-09,1099.5411376953125
2019-01-10,1091.7288818359375
2019-01-11,1052.368896484375
2019-01-14,1076.45263671875
2019-01-15,1077.746337890625
2019-01-16,1131.0889892578125
2019-01-17,1107.552490234375
2019-01-18,1070.829833984375
2019-01-21,1057.842529296875
2019-01-22,1115.265380859375
2019-01-23,1103.9698486328125
2019-01-24,1172.8870849609375
2019-01-25,1156.167724609375
2019-01-28,1165.6719970703125
2019-01-29,1178.957763671875
2019-01-30,1169.105224609375
2019-01-31,1182.0927734375
2019-02-01,1168.4583740234375
2019-02-04,1155.2720947265625
2019-02-05,1168.7569580078125
2019-02-06,1191.2982177734375
2019-02-07,1198.1649169921875
2019-02-08,1189.3575439453125
2019-02-11,1181.3463134765625
2019-02-12,1168.607666015625
2019-02-14,1166.3187255859375
2019-02-15,1142.8321533203125
2019-02-18,1100.8349609375
2019-02-19,1095.759521484375
2019-02-20,1134.5223388671875
2019-02-21,1106.30859375
2019-02-22,1108.94580078125
2019-02-25,1112.18017578125
2019-02-26,1122.7789306640625
2019-02-27,1106.9554443359375
2019-02-28,1119.942626953125
2019-03-01,1116.758056640625
2019-03-05,1180.4505615234375
2019-03-06,1222.7960205078125
2019-03-07,1215.2823486328125
2019-03-08,1237.02734375
2019-03-11,1295.694091796875
2019-03-12,1263.5989990234375
2019-03-13,1295.4451904296875
2019-03-14,1293.554443359375
2019-03-15,1289.822509765625
2019-03-18,1314.40380859375
2019-03-19,1319.9769287109375
2019-03-20,1416.8590087890625
2019-03-22,1420.1929931640625
2019-03-25,1377.797607421875
2019-03-26,1416.311767578125
2019-03-27,1394.5667724609375
2019-03-28,1431.5880126953125
2019-04-01,1409.992431640625
2019-04-02,1376.304931640625
2019-04-03,1358.68994140625
2019-04-04,1425.0694580078125
2019-04-05,1412.4803466796875
2019-04-08,1406.35986328125
2019-04-09,1384.365966796875
2019-04-10,1387.3018798828125
2019-04-11,1397.353271484375
2019-04-12,1425.76611328125
2019-04-15,1470.251220703125
2019-04-16,1574.2989501953125
2019-04-18,1546.93115234375
2019-04-22,1481.696044921875
2019-04-23,1461.692626953125
2019-04-24,1465.524169921875
2019-04-25,1476.5211181640625
2019-04-26,1474.679931640625
2019-04-30,1509.7108154296875
2019-05-02,1533.048095703125
2019-05-03,1570.119140625
2019-05-06,1553.6983642578125
2019-05-07,1569.1737060546875
2019-05-08,1566.884765625
2019-05-09,1529.4156494140625
2019-05-10,1528.9180908203125
2019-05-13,1549.1702880859375
2019-05-14,1556.7337646484375
2019-05-15,1602.6121826171875
2019-05-16,1457.8612060546875
2019-05-17,1466.6685791015625
2019-05-20,1447.9588623046875
2019-05-21,1469.9527587890625
2019-05-22,1501.8487548828125
2019-05-23,1536.4815673828125
2019-05-24,1613.95751953125
2019-05-27,1654.163330078125
2019-05-28,1649.48583984375
2019-05-29,1632.5675048828125
2019-05-30,1636.150390625
2019-05-31,1668.245361328125
2019-06-03,1683.2230224609375
2019-06-04,1678.1973876953125
2019-06-06,1662.821533203125
2019-06-07,1653.2177734375
2019-06-10,1649.53564453125
2019-06-11,1667.8472900390625
2019-06-12,1643.0172119140625
2019-06-13,1668.0960693359375
2019-06-14,1637.991455078125
2019-06-17,1634.6575927734375
2019-06-18,1654.660888671875
2019-06-19,1601.4180908203125
2019-06-20,1574.647216796875
2019-06-21,1544.64208984375
2019-06-24,1547.5780029296875
2019-06-25,1595.745361328125
2019-06-26,1568.228271484375
2019-06-27,1575.741943359375
2019-06-28,1550.4639892578125
2019-07-01,1573.5028076171875
2019-07-02,1556.0869140625
2019-07-03,1571.8607177734375
2019-07-04,1627.8902587890625
2019-07-05,1554.49462890625
2019-07-08,1563.5010986328125
2019-07-09,1558.7740478515625
2019-07-10,1391.3323974609375
2019-07-11,1347.99169921875
2019-07-12,1350.3302001953125
2019-07-15,1374.4140625
2019-07-16,1438.3056640625
2019-07-17,1458.20947265625
2019-07-18,1451.8900146484375
2019-07-19,1455.9205322265625
2019-07-22,1511.9002685546875
2019-07-23,1516.080078125
2019-07-24,1587.3359375
2019-07-25,1577.13525390625
2019-07-26,1574.84619140625
2019-07-29,1572.3582763671875
2019-07-30,1537.1285400390625
2019-07-31,1549.717529296875
2019-08-01,1544.14453125
2019-08-02,1500.40576171875
2019-08-05,1483.835693359375
